Date,EM EUROPE & MIDDLE EAST SMALL VALUE
2008-10-03,599.9591588669842
2008-10-06,534.9383460387975
2008-10-07,537.444673802294
2008-10-08,515.0224947297057
2008-10-09,517.2020862591123
2008-10-10,484.3390120990103
2008-10-13,491.74218398568763
2008-10-14,509.0295160512699
2008-10-15,483.88096502775124
2008-10-16,452.05676685247414
2008-10-17,445.27769048511004
2008-10-20,443.5984707112169
2008-10-21,433.74885255123405
2008-10-22,413.6123470371092
2008-10-23,403.9486748052827
2008-10-24,391.9284838077377
2008-10-27,375.85025397861216
2008-10-28,383.9186089813306
2008-10-29,399.77092087901474
2008-10-30,404.4256046268005
2008-10-31,410.8308826306021
2008-11-03,416.70002776617747
2008-11-04,439.5558432069014
2008-11-05,431.4596498253428
2008-11-06,410.25882365754404
2008-11-07,408.36268022631936
2008-11-10,405.43606671066146
2008-11-11,382.8002181617
2008-11-12,366.16161898256473
2008-11-13,353.82495086427457
2008-11-14,359.9506263248923
2008-11-17,351.18040705650645
2008-11-18,348.5149620281519
2008-11-19,345.0756531622597
2008-11-20,329.8573852778651
2008-11-21,335.6959281792079
2008-11-24,358.18295569707317
2008-11-25,371.0537730017756
2008-11-26,363.4558152209376
2008-11-27,375.3717367945812
2008-11-28,373.91142615647175
2008-12-01,356.32977909640863
2008-12-02,362.9007096904312
2008-12-03,359.42488657080423
2008-12-04,367.0328363889829
2008-12-05,358.9726333719094
2008-12-08,375.87326224134006
2008-12-09,376.8666505792032
2008-12-10,377.4955436025857
2008-12-11,380.65957105925855
2008-12-12,373.95434417810304
2008-12-15,373.9911383170384
2008-12-16,378.65338872987974
2008-12-17,385.2417415626774
2008-12-18,389.93668577691966
2008-12-19,380.93700324677854
2008-12-22,367.83018035983093
2008-12-23,367.7375338429971
2008-12-24,362.8645177078121
2008-12-25,362.1591850210395
2008-12-26,364.3332509866957
2008-12-29,361.4428327797208
2008-12-30,363.56419842387385
2008-12-31,361.0398596496234
2009-01-01,369.60586839305967
2009-01-02,372.23105451956314
2009-01-05,374.8726381533211
2009-01-06,387.32982124508544
2009-01-07,380.89413704028465
2009-01-08,371.02937130310033
2009-01-09,370.72833893222645
2009-01-12,365.4593538585162
2009-01-13,362.2452604572218
2009-01-14,348.9740774606061
2009-01-15,349.0788056954387
2009-01-16,353.8455005492894
2009-01-19,347.49702134352003
2009-01-20,339.1828240903157
2009-01-21,336.5367902348141
2009-01-22,329.7422622054196
2009-01-23,322.8909606621387
2009-01-26,339.3496307968601
2009-01-27,337.1601423344006
2009-01-28,345.9138860684089
2009-01-29,337.2788014045187
2009-01-30,330.35379213359994
2009-02-02,324.6271457134293
2009-02-03,329.2606058162193
2009-02-04,336.8597281544965
2009-02-05,338.07062434403264
2009-02-06,346.02099495420595
2009-02-09,354.62880985819794
2009-02-10,353.3428623076114
2009-02-11,346.0099538782213
2009-02-12,340.47845740550486
2009-02-13,346.1766427509095
2009-02-16,339.0766465305589
2009-02-17,321.77972290411503
2009-02-18,319.006268917679
2009-02-19,323.7607643813753
2009-02-20,315.6003541461293
2009-02-23,316.07609465566713
2009-02-24,313.31654890190015
2009-02-25,312.10542108711803
2009-02-26,316.5995934768233
2009-02-27,312.5721205128218
2009-03-02,301.4292190830721
2009-03-03,304.2079720599271
2009-03-04,310.4028648307617
2009-03-05,300.3705919759033
2009-03-06,301.1409617070328
2009-03-09,300.3370083904063
2009-03-10,308.8262597151421
2009-03-11,312.5730497819623
2009-03-12,315.7459778403898
2009-03-13,319.41497120303234
2009-03-16,329.1771483633676
2009-03-17,326.5904842919198
2009-03-18,326.68503754107934
2009-03-19,340.8344889232846
2009-03-20,343.38475556298476
2009-03-23,357.03409667131655
2009-03-24,357.05495955784016
2009-03-25,367.4127258122897
2009-03-26,372.06953195970317
2009-03-27,364.3023475056199
2009-03-30,347.83838390720797
2009-03-31,359.5734633937864
2009-04-01,368.86118947983346
2009-04-02,390.18484518402244
2009-04-03,391.7569501457075
2009-04-06,396.0906278371252
2009-04-07,393.62184998633404
2009-04-08,402.3612018756347
2009-04-09,418.4711901982621
2009-04-10,420.5529115088751
2009-04-13,424.69132045494825
2009-04-14,427.01499639822924
2009-04-15,424.7818153379792
2009-04-16,431.9682627217359
2009-04-17,430.0661876319812
2009-04-20,409.20535295751614
2009-04-21,410.46140883537754
2009-04-22,419.2083242841409
2009-04-23,421.6055897978301
2009-04-24,431.61864738165224
2009-04-27,428.9910647646634
2009-04-28,427.7169269618547
2009-04-29,446.28049018241677
2009-04-30,456.2692540809819
2009-05-01,457.6341529047282
2009-05-04,476.70954206064454
2009-05-05,479.2253204368012
2009-05-06,484.4222213092339
2009-05-07,483.2070255276164
2009-05-08,490.8936366330986
2009-05-11,490.47547682854906
2009-05-12,501.43704692601943
2009-05-13,489.0875204852789
2009-05-14,489.3883301884158
2009-05-15,492.2779389949087
2009-05-18,500.87874874300496
2009-05-19,514.422891374128
2009-05-20,533.2646390592363
2009-05-21,519.5888667502118
2009-05-22,526.9868804397215
2009-05-25,536.3679931599521
2009-05-26,530.0360717789301
2009-05-27,536.4370078842422
2009-05-28,535.8522570346997
2009-05-29,544.5093670705159
2009-06-01,573.6825751535565
2009-06-02,577.7059953550731
2009-06-03,565.4727513966332
2009-06-04,563.9507105827207
2009-06-05,565.0192659771963
2009-06-08,556.1212393257821
2009-06-09,570.5125748926005
2009-06-10,579.4837650798592
2009-06-11,586.8858638633802
2009-06-12,589.8440533350761
2009-06-15,572.9323048607068
2009-06-16,581.229970900154
2009-06-17,570.3267894018433
2009-06-18,571.2994040857382
2009-06-19,571.8367808818565
2009-06-22,559.7658050335937
2009-06-23,556.9727716017936
2009-06-24,572.4387918419001
2009-06-25,563.5216288259898
2009-06-26,568.026422139151
2009-06-29,577.2949291885666
2009-06-30,578.1974746352479
2009-07-01,598.5060437770235
2009-07-02,585.0886186682835
2009-07-03,584.2784518060154
2009-07-06,566.3633428289525
2009-07-07,575.8862465785588
2009-07-08,562.7745239135967
2009-07-09,565.4984963406974
2009-07-10,557.944435977997
2009-07-13,561.7169064499104
2009-07-14,575.0983253120579
2009-07-15,597.8963801211884
2009-07-16,600.5755961056955
2009-07-17,601.6482434498668
2009-07-20,619.9469314720835
2009-07-21,626.7931686167325
2009-07-22,627.200453690308
2009-07-23,642.9752703902644
2009-07-24,647.3837824262639
2009-07-27,658.8478433505267
2009-07-28,657.9428458048046
2009-07-29,654.4479124320168
2009-07-30,669.0061752386096
2009-07-31,671.976153172862
2009-08-03,701.0894500510768
2009-08-04,694.725391133222
2009-08-05,693.8804496996
2009-08-06,698.1055428841147
2009-08-07,705.3885332159706
2009-08-10,701.5875621118572
2009-08-11,684.7339140966754
2009-08-12,692.0623679483118
2009-08-13,720.6436737264384
2009-08-14,719.5650320672843
2009-08-17,684.4533569889113
2009-08-18,698.1291764383141
2009-08-19,709.9653552120369
2009-08-20,732.4377703384575
2009-08-21,746.7500688331615
2009-08-24,765.5641562300191
2009-08-25,773.8813391664506
2009-08-26,763.7541079671537
2009-08-27,761.6013361129549
2009-08-28,777.0223853305598
2009-08-31,766.0904689066982
2009-09-01,760.9394830978656
2009-09-02,734.7251084075102
2009-09-03,743.1754479686123
2009-09-04,752.4355337886699
2009-09-07,762.376150788057
2009-09-08,761.2709107185245
2009-09-09,759.4802725563376
2009-09-10,753.0840790251729
2009-09-11,764.08105920344
2009-09-14,756.7912394303636
2009-09-15,761.8338367695587
2009-09-16,782.4463937642491
2009-09-17,791.872139837706
2009-09-18,799.4101029868738
2009-09-21,788.245310833432
2009-09-22,808.0817024800588
2009-09-23,809.7293673578178
2009-09-24,806.3104747773442
2009-09-25,800.6022662570944
2009-09-28,802.2859692258331
2009-09-29,802.223817477178
2009-09-30,796.1934809864766
2009-10-01,796.0414649939373
2009-10-02,787.0567166976753
2009-10-05,797.6833892127961
2009-10-06,822.2544365618269
2009-10-07,813.0796595136136
2009-10-08,819.5428007089708
2009-10-09,818.6360398766356
2009-10-12,836.2968317124763
2009-10-13,833.0007546838928
2009-10-14,852.9449711425356
2009-10-15,852.9170341577986
2009-10-16,839.9292111676173
2009-10-19,855.2961235351926
2009-10-20,864.7027623205545
2009-10-21,865.2945487532894
2009-10-22,860.4822689183045
2009-10-23,865.6919186632676
2009-10-26,862.6849052371874
2009-10-27,846.9016197865972
2009-10-28,817.2872557009546
2009-10-29,822.8316394455944
2009-10-30,806.0978076750337
2009-11-02,798.3771406300451
2009-11-03,772.2801082942507
2009-11-04,796.3212849963966
2009-11-05,808.9591092920151
2009-11-06,806.777522251331
2009-11-09,832.1969976068176
2009-11-10,835.2169274607244
2009-11-11,848.6899715745304
2009-11-12,845.6591624930184
2009-11-13,845.1330588758688
2009-11-16,859.3687544707096
2009-11-17,848.6309740191613
2009-11-18,843.4472336007219
2009-11-19,829.9845120705709
2009-11-20,821.5519067665078
2009-11-23,832.4875132876913
2009-11-24,829.2316332680701
2009-11-25,836.1339146096069
2009-11-26,813.8308939832845
2009-11-27,811.4488677835287
2009-11-30,813.5356845869867
2009-12-01,835.4091908099531
2009-12-02,843.7231794038587
2009-12-03,852.2694582655898
2009-12-04,854.1095630103388
2009-12-07,848.1076320366174
2009-12-08,828.3902535850739
2009-12-09,826.0770353259785
2009-12-10,835.131729280017
2009-12-11,834.4979637153735
2009-12-14,841.2072729875722
2009-12-15,839.0970612471399
2009-12-16,843.612145213467
2009-12-17,828.72834993543
2009-12-18,828.2913208623424
2009-12-21,840.398790722652
2009-12-22,839.3059430794697
2009-12-23,846.2017019897551
2009-12-24,850.258873748698
2009-12-25,851.5345532884413
2009-12-28,856.1881243877275
2009-12-29,858.7865227889422
2009-12-30,854.4584027316025
2009-12-31,860.3650778196131
2010-01-01,860.3650778196131
2010-01-04,889.1955375221357
2010-01-05,899.1818768371772
2010-01-06,906.0858662568859
2010-01-07,907.155786540464
2010-01-08,912.231488435573
2010-01-11,931.3977125074623
2010-01-12,918.4328879249442
2010-01-13,928.184240769259
2010-01-14,933.0375374532468
2010-01-15,932.2588400129067
2010-01-18,951.9422087929227
2010-01-19,952.4491520113747
2010-01-20,936.3242451884486
2010-01-21,925.9086204733483
2010-01-22,909.0259944921061
2010-01-25,908.3631797450987
2010-01-26,898.1684482058263
2010-01-27,895.4718469290374
2010-01-28,905.2954572198865
2010-01-29,909.8885710595443
2010-02-01,916.2172286122141
2010-02-02,925.5236662496263
2010-02-03,929.7274752063333
2010-02-04,898.5117657753268
2010-02-05,872.1590621033446
2010-02-08,856.0354897381798
2010-02-09,864.5503200728931
2010-02-10,865.0915020322858
2010-02-11,872.1499354489295
2010-02-12,869.7685937022829
2010-02-15,883.4611122006445
2010-02-16,896.28440454948
2010-02-17,904.1988598190474
2010-02-18,895.5094647124012
2010-02-19,891.683166086606
2010-02-22,896.9229372792273
2010-02-23,882.9652859219481
2010-02-24,870.8897674788224
2010-02-25,854.6040282041304
2010-02-26,876.3759023864054
2010-03-01,890.7998725969372
2010-03-02,905.5804036844365
2010-03-03,917.5548266207677
2010-03-04,914.3496945431277
2010-03-05,927.4960727122558
2010-03-08,937.7881388512883
2010-03-09,932.0740777513158
2010-03-10,941.1616769942907
2010-03-11,941.0997743715274
2010-03-12,949.1991953731545
2010-03-15,949.1400442755775
2010-03-16,966.0038333311844
2010-03-17,979.9035485280459
2010-03-18,960.0177562366463
2010-03-19,953.4467998192368
2010-03-22,955.4087320481268
2010-03-23,964.5786953375466
2010-03-24,963.4116429522795
2010-03-25,977.3123496771841
2010-03-26,981.380187768297
2010-03-29,996.7698532241016
2010-03-30,1004.459230012279
2010-03-31,1014.035266993037
2010-04-01,1034.1046256743746
2010-04-02,1041.336842063307
2010-04-05,1054.3583628493368
2010-04-06,1046.3725359477576
2010-04-07,1031.448655891162
2010-04-08,1022.7985086471954
2010-04-09,1041.6337344192757
2010-04-12,1050.2544862807995
2010-04-13,1043.8184923984275
2010-04-14,1058.0977040519267
2010-04-15,1050.0869754343403
2010-04-16,1035.4650172777233
2010-04-19,1013.0101091333792
2010-04-20,1027.0979317690096
2010-04-21,1030.8236233725827
2010-04-22,1023.1056615675143
2010-04-23,1031.8240102698621
2010-04-26,1052.40321727326
2010-04-27,1037.6379407049221
2010-04-28,1014.0386890318556
2010-04-29,1030.388122405746
2010-04-30,1027.768374602029
2010-05-03,1022.2255520517218
2010-05-04,982.5250358665227
2010-05-05,941.1708746741746
2010-05-06,916.9245611307812
2010-05-07,873.1961687537887
2010-05-10,933.2921684023808
2010-05-11,926.267469703573
2010-05-12,953.6856069941969
2010-05-13,948.8894134108689
2010-05-14,921.1193734825099
2010-05-17,905.0387096687481
2010-05-18,917.2383716291429
2010-05-19,885.8660694102726
2010-05-20,846.7478475358852
2010-05-21,856.3953000584678
2010-05-24,859.6510924387264
2010-05-25,813.4845069355874
2010-05-26,843.8128936972357
2010-05-27,866.6324941901754
2010-05-28,874.6231683440942
2010-05-31,870.5324835458548
2010-06-01,867.6906034752079
2010-06-02,870.5511624621438
2010-06-03,876.6027287089996
2010-06-04,848.2682710351547
2010-06-07,832.7600950793428
2010-06-08,824.8343171221255
2010-06-09,842.9874595249207
2010-06-10,853.362752084837
2010-06-11,849.4842098840786
2010-06-14,863.2674647996247
2010-06-15,873.808486150993
2010-06-16,874.2629734802437
2010-06-17,875.302696396438
2010-06-18,881.8636973372977
2010-06-21,898.2281341997073
2010-06-22,886.8191246386468
2010-06-23,868.3838357112212
2010-06-24,871.4274923371983
2010-06-25,867.5097222027653
2010-06-28,876.2106641334715
2010-06-29,846.1052168334526
2010-06-30,848.8630524605197
2010-07-01,840.0248114015754
2010-07-02,860.2120874078757
2010-07-05,861.879743477898
2010-07-06,883.9639539647889
2010-07-07,882.5470932436845
2010-07-08,895.4982486099688
2010-07-09,897.476957047466
2010-07-12,899.4235355553163
2010-07-13,912.4714728633849
2010-07-14,915.1897538162303
2010-07-15,913.3856484948251
2010-07-16,911.0483112108532
2010-07-19,911.4198453095223
2010-07-20,907.7705781442062
2010-07-21,920.1795235528505
2010-07-22,935.7554139114692
2010-07-23,930.748926775786
2010-07-26,950.7266641445401
2010-07-27,958.0579559262752
2010-07-28,958.4917840927658
2010-07-29,975.7728635802806
2010-07-30,976.5670227582841
2010-08-02,1005.8417078703324
2010-08-03,999.053683736615
2010-08-04,998.9867520161339
2010-08-05,994.4941575904272
2010-08-06,998.024954549735
2010-08-09,999.8515623440003
2010-08-10,981.321172997904
2010-08-11,955.2542182740416
2010-08-12,955.4255366626311
2010-08-13,956.0516460740541
2010-08-16,963.8005819521997
2010-08-17,977.1800466395044
2010-08-18,980.8366806295246
2010-08-19,978.7813959556462
2010-08-20,965.102400957938
2010-08-23,962.9153628157599
2010-08-24,950.6417413733835
2010-08-25,951.9007408725157
2010-08-26,974.6213914701883
2010-08-27,976.989948810803
2010-08-30,977.4624158985246
2010-08-31,979.7397586611685
2010-09-01,1000.5785473059445
2010-09-02,1007.8233950818407
2010-09-03,1017.7926486004045
2010-09-06,1019.8649914436105
2010-09-07,1003.2713291324061
2010-09-08,1011.9782451762644
2010-09-09,1018.2948258637996
2010-09-10,1018.2389983015136
2010-09-13,1038.8784132151845
2010-09-14,1044.612615401642
2010-09-15,1048.0578287345734
2010-09-16,1044.5209096400754
2010-09-17,1042.0060299603003
2010-09-20,1053.7988029624125
2010-09-21,1054.802560039956
2010-09-22,1063.223444960668
2010-09-23,1057.912607881536
2010-09-24,1076.7193260086303
2010-09-27,1077.2223189121921
2010-09-28,1079.7741448746133
2010-09-29,1086.6981942035522
2010-09-30,1100.1790516409312
2010-10-01,1106.2326625254416
2010-10-04,1103.2106769804802
2010-10-05,1126.4953634521687
2010-10-06,1137.0209822775773
2010-10-07,1130.2459885971969
2010-10-08,1135.3950372932961
2010-10-11,1149.3616055825346
2010-10-12,1143.8264722149086
2010-10-13,1168.422242444661
2010-10-14,1169.153235963564
2010-10-15,1171.686009299272
2010-10-18,1176.5365382529735
2010-10-19,1151.3661653606002
2010-10-20,1163.9147216436613
2010-10-21,1165.2453882034133
2010-10-22,1163.5754022889012
2010-10-25,1187.4096452981723
2010-10-26,1178.1480099709515
2010-10-27,1151.0839417788611
2010-10-28,1155.6332861760238
2010-10-29,1156.6903499627172
2010-11-01,1158.7122164791697
2010-11-02,1163.7384153808864
2010-11-03,1167.3611819005105
2010-11-04,1198.8909356233694
2010-11-05,1192.6625615116911
2010-11-08,1185.0243287636267
2010-11-09,1198.307931797109
2010-11-10,1175.2959658104876
2010-11-11,1180.2271751936735
2010-11-12,1181.3396843091366
2010-11-15,1174.4002113700503
2010-11-16,1153.0054203546815
2010-11-17,1158.95237905736
2010-11-18,1164.9311135259145
2010-11-19,1162.4803006281022
2010-11-22,1156.6746226216176
2010-11-23,1121.5401306134918
2010-11-24,1129.5599104424566
2010-11-25,1132.9790285642846
2010-11-26,1111.4719108368872
2010-11-29,1082.9038419715657
2010-11-30,1095.1703999879667
2010-12-01,1116.3725046791035
2010-12-02,1136.5442227221424
2010-12-03,1149.9139370571238
2010-12-06,1154.4594735896712
2010-12-07,1160.9173514300242
2010-12-08,1149.9119811399826
2010-12-09,1139.2136303449984
2010-12-10,1143.4876619687943
2010-12-13,1165.6203887042468
