Date,EM GCC COUNTRIES SMALL VALUE
2014-08-29,998.4810840209237
2014-09-01,1001.8173132478215
2014-09-02,1000.7385587560719
2014-09-03,1009.3477113988185
2014-09-04,1002.1747370017627
2014-09-05,1002.1747370017627
2014-09-08,1003.8826363226456
2014-09-09,1004.9224489520566
2014-09-10,992.2977076964861
2014-09-11,997.1786061964015
2014-09-12,997.1786061964015
2014-09-15,1005.3563490972857
2014-09-16,1008.8494964362683
2014-09-17,1012.0286722037965
2014-09-18,1014.4697290441894
2014-09-19,1014.4697290441894
2014-09-22,1005.9411734944782
2014-09-23,998.0247979041939
2014-09-24,988.090156523255
2014-09-25,989.2927559221966
2014-09-26,989.2989415000859
2014-09-29,983.5966795606226
2014-09-30,986.9806675729101
2014-10-01,988.733732016231
2014-10-02,987.0880904562781
2014-10-03,987.0807797269129
2014-10-06,987.0684023909491
2014-10-07,988.383443252981
2014-10-08,980.9225383782879
2014-10-09,987.2657907948723
2014-10-10,987.2731011227446
2014-10-13,951.4635247223014
2014-10-14,933.4063064388125
2014-10-15,917.1407614975524
2014-10-16,883.177133519876
2014-10-17,883.1703635130036
2014-10-20,894.6314321763003
2014-10-21,901.1953072089183
2014-10-22,918.7556538042569
2014-10-23,922.1717862462048
2014-10-24,922.199449524573
2014-10-27,917.5305172369857
2014-10-28,921.1129684662695
2014-10-29,921.5432542907344
2014-10-30,912.6004268064066
2014-10-31,912.5742576616394
2014-11-03,913.1687178393126
2014-11-04,911.6410618344074
2014-11-05,892.144188375576
2014-11-06,895.8433913145631
2014-11-07,895.8433913145633
2014-11-10,922.8847228081968
2014-11-11,930.0439367874566
2014-11-12,940.4171066032884
2014-11-13,954.832392922201
2014-11-14,954.8185085587892
2014-11-17,937.1936491347259
2014-11-18,947.2644280647074
2014-11-19,953.0994479513048
2014-11-20,955.8465069395596
2014-11-21,955.8465069395596
2014-11-24,952.1206901522353
2014-11-25,937.2825016976806
2014-11-26,930.3639773222412
2014-11-27,928.2307517219725
2014-11-28,928.2053925971925
2014-12-01,900.3637389125705
2014-12-02,899.5535614826728
2014-12-03,898.4348896233909
2014-12-04,916.6957805988042
2014-12-05,916.6759462281833
2014-12-08,902.1469439590323
2014-12-09,881.9472603426519
2014-12-10,882.1663741358091
2014-12-11,841.6797481603372
2014-12-12,841.6797481603372
2014-12-15,777.9239597979749
2014-12-16,741.8358022820067
2014-12-17,746.1640231101336
2014-12-18,788.3531298564769
2014-12-19,788.3531298564769
2014-12-22,855.4104923083604
2014-12-23,838.8878996924434
2014-12-24,863.9218768959582
2014-12-25,871.4781619592445
2014-12-26,871.4781619592445
2014-12-29,882.8981673050704
2014-12-30,847.6644311598334
2014-12-31,851.8274952003201
2015-01-01,851.8274952003201
2015-01-02,851.8064000765753
2015-01-05,833.278079378057
2015-01-06,822.4804788702504
2015-01-07,844.8353936258003
2015-01-08,863.652691388681
2015-01-09,863.652691388681
2015-01-12,870.5049484762004
2015-01-13,873.6770409047207
2015-01-14,877.3743569513839
2015-01-15,888.4901901136856
2015-01-16,888.5137861335429
2015-01-19,893.3233657621821
2015-01-20,900.5194663451483
2015-01-21,893.8747759133944
2015-01-22,894.3060897262941
2015-01-23,894.2774954382891
2015-01-26,877.6253288258796
2015-01-27,877.3798135339081
2015-01-28,880.3616242393364
2015-01-29,868.2352088132459
2015-01-30,868.1919060901457
2015-02-02,882.6609162923147
2015-02-03,897.4248110017961
2015-02-04,893.6275288771226
2015-02-05,901.187481711832
2015-02-06,901.1874817118322
2015-02-09,898.109893079537
2015-02-10,893.5082064452023
2015-02-11,895.2836463817846
2015-02-12,890.1366120759512
2015-02-13,890.1366120759515
2015-02-16,867.9305479857344
2015-02-17,872.8182689731835
2015-02-18,873.9075868759038
2015-02-19,875.0519087678994
2015-02-20,875.0519087678996
2015-02-23,867.4677739247004
2015-02-24,868.5581936024781
2015-02-25,869.736666293874
2015-02-26,871.536063447741
2015-02-27,871.5356428520416
2015-03-02,867.394089701289
2015-03-03,854.7066816150792
2015-03-04,854.1763663578474
2015-03-05,859.7228481255291
2015-03-06,859.7228481255291
2015-03-09,854.5427530693876
2015-03-10,863.2099912916583
2015-03-11,843.8887826438753
2015-03-12,843.9953885350952
2015-03-13,843.9953885350952
2015-03-16,837.7590332101963
2015-03-17,824.6316839782241
2015-03-18,807.718052524267
2015-03-19,812.8412825483584
2015-03-20,812.8412825483584
2015-03-23,820.3213061428114
2015-03-24,822.5325355141555
2015-03-25,809.220306433689
2015-03-26,787.9435171615786
2015-03-27,787.911271209585
2015-03-30,796.4542816939967
2015-03-31,795.6917530863622
2015-04-01,795.3949344504789
2015-04-02,807.6422883190849
2015-04-03,807.6422883190847
2015-04-06,822.3203471053146
2015-04-07,829.4725312139806
2015-04-08,830.9429394577843
2015-04-09,833.6628829520105
2015-04-10,833.6628829520105
2015-04-13,830.1479229198517
2015-04-14,835.7172758113428
2015-04-15,850.89908541435
2015-04-16,867.3128861915267
2015-04-17,867.3149740356852
2015-04-20,865.2577332398882
2015-04-21,875.3881712717522
2015-04-22,881.3607109322722
2015-04-23,876.1349221978688
2015-04-24,876.1464456201477
2015-04-27,892.566991709662
2015-04-28,889.9526353938554
2015-04-29,891.2197027425766
2015-04-30,894.4452638641246
2015-05-01,894.4250435259747
2015-05-04,871.0953399987613
2015-05-05,871.4163803207713
2015-05-06,879.2121080942109
2015-05-07,879.6464759064839
2015-05-08,879.6464759064839
2015-05-11,868.2940629455935
2015-05-12,865.6120114213302
2015-05-13,868.6787473818148
2015-05-14,865.3517736357063
2015-05-15,865.3517736357063
2015-05-18,870.16484286835
2015-05-19,872.8181415223675
2015-05-20,863.6426009491395
2015-05-21,868.494423231923
2015-05-22,868.4944232319232
2015-05-25,863.4224537950009
2015-05-26,861.5348184645595
2015-05-27,853.9600025351166
2015-05-28,853.8473273633683
2015-05-29,853.8672827226507
2015-06-01,861.5485324833652
2015-06-02,865.8851009018401
2015-06-03,870.7992435094632
2015-06-04,893.8109272023692
2015-06-05,893.8002499387973
2015-06-08,882.9851798775513
2015-06-09,889.5392154901505
2015-06-10,897.0274506862758
2015-06-11,883.9711379887771
2015-06-12,883.9500125750993
2015-06-15,887.905319908145
2015-06-16,891.9717764338689
2015-06-17,897.0801455059311
2015-06-18,896.9672787669756
2015-06-19,897.0803812148594
2015-06-22,897.8205715642613
2015-06-23,904.4838537977486
2015-06-24,902.239243455183
2015-06-25,901.9458565979345
2015-06-26,901.9415254406287
2015-06-29,886.48828300095
2015-06-30,886.5847991214711
2015-07-01,896.1889106111772
2015-07-02,895.7498710841744
2015-07-03,895.6980383184608
2015-07-06,895.5913622179085
2015-07-07,891.9298937488347
2015-07-08,879.3456515649792
2015-07-09,888.8284615738431
2015-07-10,888.8099611280585
2015-07-13,892.1114882820659
2015-07-14,894.4173246342883
2015-07-15,900.0409411129756
2015-07-16,900.7336363385779
2015-07-17,900.7336363385779
2015-07-20,909.7559748377787
2015-07-21,910.6645098508079
2015-07-22,911.0642016439003
2015-07-23,910.3578513893846
2015-07-24,910.3625266713759
2015-07-27,910.4975167071647
2015-07-28,899.4766699624538
2015-07-29,899.9233464025682
2015-07-30,901.2892707231401
2015-07-31,901.3321267244775
2015-08-03,897.0672779578467
2015-08-04,901.1166624602678
2015-08-05,901.5076656814603
2015-08-06,901.4575907228609
2015-08-07,901.5179760408295
2015-08-10,895.8437556713881
2015-08-11,895.4243960094883
2015-08-12,888.5675257431219
2015-08-13,883.126949233301
2015-08-14,883.154707222413
2015-08-17,870.529151794362
2015-08-18,854.3278167342172
2015-08-19,853.5704468149539
2015-08-20,834.1988109142131
2015-08-21,834.1988109142134
2015-08-24,777.954300598765
2015-08-25,810.1842000555503
2015-08-26,804.5150236083547
2015-08-27,822.1520658494695
2015-08-28,822.1882942663025
2015-08-31,810.8411433421552
2015-09-01,798.571480806533
2015-09-02,798.082424131591
2015-09-03,804.5849811748656
2015-09-04,804.6129194500437
2015-09-07,794.6449061440231
2015-09-08,795.4881856854613
2015-09-09,808.5166182335627
2015-09-10,809.4345717442022
2015-09-11,809.4816636091685
2015-09-14,790.5098102346562
2015-09-15,792.9419290668435
2015-09-16,805.1861596836366
2015-09-17,808.4540843844137
2015-09-18,808.4490626774483
2015-09-21,811.920064182861
2015-09-22,813.346865845419
2015-09-23,813.3270879202242
2015-09-24,813.4263696116986
2015-09-25,813.4341270812203
2015-09-28,813.2160341677944
2015-09-29,807.8549651406677
2015-09-30,812.879156709674
2015-10-01,815.312346983677
2015-10-02,815.305512633183
2015-10-05,822.9772086945613
2015-10-06,823.3764971322972
2015-10-07,831.9585089502726
2015-10-08,832.2432258364652
2015-10-09,832.2520624825079
2015-10-12,837.1922501943728
2015-10-13,830.2943250188716
2015-10-14,830.7951310444389
2015-10-15,828.2762841754618
2015-10-16,828.1827009743026
2015-10-19,828.5576978885313
2015-10-20,827.332235593832
2015-10-21,821.8239723818014
2015-10-22,818.5265098786892
2015-10-23,818.5665671265754
2015-10-26,820.9732879269656
2015-10-27,807.1133751089322
2015-10-28,802.3813983780738
2015-10-29,804.4159907119042
2015-10-30,804.4159907119044
2015-11-02,799.3698315180937
2015-11-03,808.7361610849995
2015-11-04,792.9780122401653
2015-11-05,792.3853929570305
2015-11-06,792.4329307729581
2015-11-09,770.022380557658
2015-11-10,749.7430881544253
2015-11-11,754.3900256150467
2015-11-12,756.4567830346144
2015-11-13,756.5104769280363
2015-11-16,744.1819689124618
2015-11-17,747.0647130476763
2015-11-18,742.3084287989934
2015-11-19,756.4479698679894
2015-11-20,756.4126477090628
2015-11-23,755.2904467269601
2015-11-24,746.2291256021359
2015-11-25,743.4153186668907
2015-11-26,743.7313715921083
2015-11-27,743.7313715921083
2015-11-30,723.5408111424111
2015-12-01,731.4994839228286
2015-12-02,729.1647400806845
2015-12-03,729.238070974128
2015-12-04,729.1427361640807
2015-12-07,722.9754097857386
2015-12-08,704.4265258471941
2015-12-09,700.6899572071917
2015-12-10,702.6858576427958
2015-12-11,702.6855926392651
2015-12-14,691.8178216076402
2015-12-15,692.3935405284092
2015-12-16,703.5472170115715
2015-12-17,713.7523766080305
2015-12-18,713.7329964422481
2015-12-21,722.5235774293442
2015-12-22,731.3640450095719
2015-12-23,729.6036477642898
2015-12-24,730.5814370773312
2015-12-25,730.5814370773312
2015-12-28,731.4274768273083
2015-12-29,730.9426531221408
2015-12-30,737.8174837233634
2015-12-31,742.5221067230864
2016-01-01,742.5221067230864
2016-01-04,730.5306530614093
2016-01-05,733.0549136311374
2016-01-06,731.7903423827872
2016-01-07,716.1822459833322
2016-01-08,716.2018945286967
2016-01-11,712.0997710079557
2016-01-12,710.4879058426986
2016-01-13,706.1506187394299
2016-01-14,688.2510211943137
2016-01-15,688.2823013843312
2016-01-18,633.4578726719723
2016-01-19,658.3300696474195
2016-01-20,627.905963390771
2016-01-21,634.5765628094111
2016-01-22,634.6225325955032
2016-01-25,636.566505089163
2016-01-26,629.6462075176278
2016-01-27,644.5215192506922
2016-01-28,660.7000160384641
2016-01-29,660.6600317618021
2016-02-01,670.4743853483244
2016-02-02,677.3284224398238
2016-02-03,674.9917244234259
2016-02-04,690.5560239889331
2016-02-05,690.5314642665738
2016-02-08,701.1042781312806
2016-02-09,702.8175358962665
2016-02-10,708.4446381055775
2016-02-11,696.1624735650097
2016-02-12,696.2088032435053
2016-02-15,720.1968763016188
2016-02-16,722.5282702388714
2016-02-17,723.3287260700838
2016-02-18,734.5552177552361
2016-02-19,734.5117416538643
2016-02-22,759.769030295244
2016-02-23,764.6773322258236
2016-02-24,763.3320259832749
2016-02-25,766.0356050930804
2016-02-26,765.9949678602163
2016-02-29,776.5198405222145
2016-03-01,780.0313473902193
2016-03-02,770.6482722455057
2016-03-03,775.4889181378909
2016-03-04,775.4889181378911
2016-03-07,804.0565284188726
2016-03-08,807.3011231925244
2016-03-09,803.6156206797485
2016-03-10,801.0383166426134
2016-03-11,801.014392011342
2016-03-14,797.7086696358398
2016-03-15,787.5276270569431
2016-03-16,797.2407001198897
2016-03-17,809.4182857157708
2016-03-18,809.445682261494
2016-03-21,799.5177486356831
2016-03-22,807.4420964709618
2016-03-23,803.5926819957178
2016-03-24,794.4508947263289
2016-03-25,794.4508947263288
2016-03-28,785.2158371212545
2016-03-29,789.2015289701399
2016-03-30,794.4347281312353
2016-03-31,795.9045555500486
2016-04-01,795.9085742999156
2016-04-04,790.1840403986214
2016-04-05,790.3145581768762
2016-04-06,790.9388329933885
2016-04-07,795.3186297361653
2016-04-08,795.326168407443
2016-04-11,814.3851998918432
2016-04-12,818.4981700325001
2016-04-13,817.7155415616421
2016-04-14,820.4708977194081
2016-04-15,820.4787284647408
2016-04-18,811.9657445891656
2016-04-19,817.1838199205653
2016-04-20,813.8397903858283
2016-04-21,815.4237459649438
2016-04-22,815.419314718687
2016-04-25,808.5506841015973
2016-04-26,802.6726118459877
2016-04-27,806.6883708156456
2016-04-28,804.9863310742968
2016-04-29,804.9521209839411
2016-05-02,795.3167653722608
2016-05-03,787.765372318965
2016-05-04,786.3586833144292
2016-05-05,784.9542725579439
2016-05-06,784.9693980300049
2016-05-09,787.5099944049293
2016-05-10,793.051092079744
2016-05-11,798.6399544790984
2016-05-12,799.0221598513456
2016-05-13,799.0317824051173
2016-05-16,790.458238048262
2016-05-17,788.8361646420526
2016-05-18,788.3967051754676
2016-05-19,783.2824561394286
2016-05-20,783.293147440352
2016-05-23,787.8622810015469
2016-05-24,786.172723099155
2016-05-25,794.9660423879313
2016-05-26,804.628232202187
2016-05-27,804.6427412826357
2016-05-30,797.3400063865556
2016-05-31,796.8528456593538
2016-06-01,801.2699189771773
2016-06-02,796.5211839389623
2016-06-03,796.55071736452
2016-06-06,800.3802960463172
2016-06-07,808.5215159841939
2016-06-08,810.7832344467547
2016-06-09,816.5905136016435
2016-06-10,816.5942676851063
2016-06-13,808.9294723627781
2016-06-14,807.3616864463872
2016-06-15,807.8510962066216
2016-06-16,808.8604964395186
2016-06-17,808.8717940604301
2016-06-20,807.4662495025754
2016-06-21,816.3880496957312
2016-06-22,820.7646733596955
2016-06-23,822.195659243327
2016-06-24,822.1839271638557
2016-06-27,816.819382064861
2016-06-28,817.900646962341
2016-06-29,813.5921552081469
2016-06-30,816.7463384790925
2016-07-01,816.7944870608235
2016-07-04,821.1715080654863
2016-07-05,824.4877861254063
2016-07-06,824.4841572738661
2016-07-07,824.5101151301365
2016-07-08,824.4948611983599
2016-07-11,828.0766869099468
2016-07-12,838.2940069589413
2016-07-13,841.4643846915736
2016-07-14,839.9916952803039
2016-07-15,840.0298102276478
2016-07-18,845.5543506028251
2016-07-19,842.631676007582
2016-07-20,839.5958025677779
2016-07-21,846.6180113977507
2016-07-22,846.5833231131983
2016-07-25,850.9678786435555
2016-07-26,850.574754196745
2016-07-27,848.0211734423492
2016-07-28,850.633556672848
2016-07-29,850.6335566728478
2016-08-01,854.4278147391489
2016-08-02,848.7256817502309
2016-08-03,844.8622583166317
2016-08-04,854.6007736441529
2016-08-05,854.5580042366895
2016-08-08,866.6583851786567
2016-08-09,871.9844213400976
2016-08-10,869.5808624639866
2016-08-11,867.1931003879797
2016-08-12,867.2330989705905
2016-08-15,869.8372381582169
2016-08-16,861.672568545907
2016-08-17,860.9056924719147
2016-08-18,856.5051383175557
2016-08-19,856.4934434394468
2016-08-22,851.7483910257417
2016-08-23,848.0666098287892
2016-08-24,841.2282558461545
2016-08-25,844.3745078534492
2016-08-26,844.4047675205733
2016-08-29,849.8096520319535
2016-08-30,856.7242334522972
2016-08-31,847.4301391044888
2016-09-01,853.852457522675
2016-09-02,853.8742940546663
2016-09-05,860.3150528044765
2016-09-06,851.6710046980903
2016-09-07,851.5183653475078
2016-09-08,848.2401051163856
2016-09-09,848.2328153264301
2016-09-12,848.2718630204096
2016-09-13,848.2401051163858
2016-09-14,848.2989339528527
2016-09-15,847.3538180113854
2016-09-16,847.3881791307366
2016-09-19,837.4772630062084
2016-09-20,835.6710231550759
2016-09-21,838.3508451577497
2016-09-22,845.2483020974504
2016-09-23,845.2282862126013
2016-09-26,833.8325609962967
2016-09-27,835.4679490761108
2016-09-28,831.6039192955826
2016-09-29,841.5327096435548
2016-09-30,841.532709643555
2016-10-03,821.5742050153523
2016-10-04,821.7842194165796
2016-10-05,818.8848415718733
2016-10-06,819.0128904784311
2016-10-07,818.9989151360323
2016-10-10,809.6091365866333
2016-10-11,825.6039373677864
2016-10-12,818.6991808845528
2016-10-13,816.1990305586475
2016-10-14,816.1629165000614
2016-10-17,807.6269277325839
2016-10-18,816.572751947345
2016-10-19,819.4605998572014
2016-10-20,824.8694468316756
2016-10-21,824.824927309519
2016-10-24,835.0403043802138
2016-10-25,826.8923946127966
2016-10-26,823.5840681170164
2016-10-27,828.4429389520337
2016-10-28,828.4513480211438
2016-10-31,825.8196838042222
2016-11-01,823.9812401666376
2016-11-02,817.3833488261308
2016-11-03,811.547637317748
2016-11-04,811.5538993645135
2016-11-07,820.4666062986784
2016-11-08,821.1232829424629
2016-11-09,821.0190523869862
2016-11-10,833.3602477169803
2016-11-11,833.3830083095734
2016-11-14,824.0703536587424
2016-11-15,829.7308982190478
2016-11-16,832.9121818698612
2016-11-17,833.3082678395715
2016-11-18,833.3082678395715
2016-11-21,843.2113045522135
2016-11-22,835.8140984611734
2016-11-23,840.5552205442625
2016-11-24,837.1519366616644
2016-11-25,837.1095792370808
2016-11-28,819.4813381348949
2016-11-29,826.6109052578717
2016-11-30,819.4895807441457
2016-12-01,824.0227705565812
2016-12-02,823.9946648489241
2016-12-05,832.1427542152154
2016-12-06,837.1347615757348
2016-12-07,841.8175521517882
2016-12-08,847.4334418729236
2016-12-09,847.4216600545877
2016-12-12,861.7046508029744
2016-12-13,864.0048431547465
2016-12-14,857.1267648874535
2016-12-15,857.9600390790123
2016-12-16,858.0297903726618
2016-12-19,851.5651227848521
2016-12-20,845.8752823772738
2016-12-21,850.4140961821109
2016-12-22,845.1924119175959
2016-12-23,845.1923587530038
2016-12-26,854.686460851865
2016-12-27,852.0522253797275
2016-12-28,850.232767913551
2016-12-29,865.0668511271728
2016-12-30,865.054984583845
2017-01-02,853.0651346986077
2017-01-03,867.6525552298968
2017-01-04,873.0064519219022
2017-01-05,877.3151123433005
2017-01-06,877.3268934229759
2017-01-09,890.0335853005012
2017-01-10,894.8220136760511
2017-01-11,899.0478633782417
2017-01-12,905.5383456630585
2017-01-13,905.5197427308298
2017-01-16,903.1657948658368
2017-01-17,908.5315741472698
2017-01-18,908.4057407437701
2017-01-19,914.3379018770376
2017-01-20,914.4000279620074
2017-01-23,929.8833878956078
2017-01-24,937.8382718931172
2017-01-25,916.1332374861115
2017-01-26,928.8803852568559
2017-01-27,928.9245771463648
2017-01-30,917.2526038191961
2017-01-31,911.536149026647
2017-02-01,906.9214561094295
2017-02-02,906.1419030147495
2017-02-03,906.1295121572857
2017-02-06,911.405026687859
2017-02-07,913.6424594420969
2017-02-08,908.5104587901649
2017-02-09,892.972260434206
2017-02-10,892.9053201470175
2017-02-13,860.3953023109491
2017-02-14,868.4908222140365
2017-02-15,856.8522077100739
2017-02-16,863.8595382585584
2017-02-17,863.871734989528
2017-02-20,859.6896982505306
2017-02-21,848.1132345536652
2017-02-22,862.6704129119869
2017-02-23,860.480907610573
2017-02-24,860.4994394829073
2017-02-27,862.1290281183306
2017-02-28,863.7943843156878
2017-03-01,858.2439455463889
2017-03-02,863.1254921429622
2017-03-03,863.0709713958954
2017-03-06,858.0423379309765
2017-03-07,849.3703153935967
2017-03-08,845.7423575249669
2017-03-09,841.0719253571775
2017-03-10,841.0834280160174
2017-03-13,836.1167291010877
2017-03-14,831.4370154203692
2017-03-15,825.2777398488962
2017-03-16,822.0065613215513
2017-03-17,822.0119133759722
2017-03-20,827.5920276580117
2017-03-21,833.4385918011774
2017-03-22,826.2330745916835
2017-03-23,829.7603835264208
2017-03-24,829.7668411576008
2017-03-27,821.7037630077119
2017-03-28,816.4777249822698
2017-03-29,814.7019519390304
2017-03-30,816.8502367502825
2017-03-31,816.8348178596023
2017-04-03,826.2682883026644
2017-04-04,833.311880345581
2017-04-05,836.8199183784187
2017-04-06,835.0453083884564
2017-04-07,835.1676914112937
2017-04-10,835.2423313752702
2017-04-11,831.0198858522249
2017-04-12,829.9537963618598
2017-04-13,822.7146679834906
2017-04-14,822.7146679834906
2017-04-17,809.2652998994805
2017-04-18,810.4903350282452
2017-04-19,812.7885797262055
2017-04-20,804.2671796096876
2017-04-21,804.2688711689652
2017-04-24,800.570036389555
2017-04-25,802.6103211738788
2017-04-26,812.6637278996568
2017-04-27,807.7947952754998
2017-04-28,807.8079574323008
2017-05-01,802.2404965936429
2017-05-02,797.7285120659305
2017-05-03,791.3825860152294
2017-05-04,791.8653245738986
2017-05-05,791.8653245738986
2017-05-08,779.9105469280781
2017-05-09,777.9451308717821
2017-05-10,784.5065052197995
2017-05-11,785.3253352825818
2017-05-12,785.3411212836376
2017-05-15,778.2281298071977
2017-05-16,777.9594729234699
2017-05-17,776.9081821228486
2017-05-18,771.406147110115
2017-05-19,771.4012734059748
2017-05-22,772.885313294579
2017-05-23,772.0542961412156
2017-05-24,772.9602004820796
2017-05-25,767.7122713855932
2017-05-26,767.7332703010226
2017-05-29,767.4012799303707
2017-05-30,771.0605502670817
2017-05-31,771.4644366617305
2017-06-01,777.8435345961708
2017-06-02,777.805788164327
2017-06-05,746.0782668754163
2017-06-06,736.7775383518252
2017-06-07,751.7975505312176
2017-06-08,768.2410808741173
2017-06-09,767.430031405953
2017-06-12,771.141334673709
2017-06-13,787.821214192454
2017-06-14,787.9971455334165
2017-06-15,797.2612539170739
2017-06-16,796.7406377889125
2017-06-19,785.8860573284485
2017-06-20,778.3527134016043
2017-06-21,776.1940933822325
2017-06-22,775.466625475929
2017-06-23,774.041013904366
2017-06-26,774.0362430354743
2017-06-27,774.0314722964692
2017-06-28,776.3485314115024
2017-06-29,777.7500127935047
2017-06-30,777.7453188507678
2017-07-03,782.4837891084061
2017-07-04,787.6233225857758
2017-07-05,788.9138631802281
2017-07-06,786.1682114273211
2017-07-07,786.173142134574
2017-07-10,791.1400340790975
2017-07-11,789.0895059535112
2017-07-12,802.1481873973721
2017-07-13,803.2431412468242
2017-07-14,803.1150869314712
2017-07-17,812.8061285801339
2017-07-18,812.5485728312104
2017-07-19,817.9396500816537
2017-07-20,812.4358513589459
2017-07-21,812.3578425191832
2017-07-24,815.2453687189189
2017-07-25,806.9144990918984
2017-07-26,809.0457412213706
2017-07-27,801.1855429420064
2017-07-28,801.237177819478
2017-07-31,802.7373238082921
2017-08-01,808.7265962749486
2017-08-02,815.0774788599191
2017-08-03,813.0539859532194
2017-08-04,813.0901206022447
2017-08-07,805.7352626316236
2017-08-08,810.051432119546
2017-08-09,806.9440711064148
2017-08-10,805.3451433500262
2017-08-11,805.3451433500262
2017-08-14,784.9797602563292
2017-08-15,777.4403106855542
2017-08-16,782.2927176252454
2017-08-17,773.6341870629445
2017-08-18,773.5110024332108
2017-08-21,783.5931630741378
2017-08-22,776.3535315596147
2017-08-23,775.987567266556
2017-08-24,775.7854182266948
2017-08-25,775.8662510084554
2017-08-28,768.9138103848647
2017-08-29,767.7433418065932
2017-08-30,765.4091503734006
2017-08-31,765.456052123193
2017-09-01,765.3857043277621
2017-09-04,786.1198937308963
2017-09-05,789.8760043471988
2017-09-06,785.94594201773
2017-09-07,796.43971092279
2017-09-08,796.4126291005198
2017-09-11,795.5571934251657
2017-09-12,791.8349639885697
2017-09-13,793.3732744336656
2017-09-14,799.3989649470906
2017-09-15,799.2782470870499
2017-09-18,781.0636098751758
2017-09-19,789.6367764966722
2017-09-20,782.6616884703056
2017-09-21,782.4470496080809
2017-09-22,782.4248566803752
2017-09-25,768.4749735130744
2017-09-26,772.8818440413039
2017-09-27,776.7783645304758
2017-09-28,780.3860259175058
2017-09-29,780.4266709465927
2017-10-02,775.9856267523239
2017-10-03,774.0332546485979
2017-10-04,765.6777916784353
2017-10-05,771.7247005771789
2017-10-06,771.7095848982754
2017-10-09,776.1328843755056
2017-10-10,785.7792205211468
2017-10-11,794.3605596334952
2017-10-12,791.4253675894606
2017-10-13,791.3313547819023
2017-10-16,792.9187121086873
2017-10-17,772.8094004371898
2017-10-18,769.6968741572728
2017-10-19,776.4352669581092
2017-10-20,776.4457523099583
2017-10-23,773.3393386937713
2017-10-24,764.5307360066378
2017-10-25,770.0014386024075
2017-10-26,772.0248835183431
2017-10-27,772.0301270489966
2017-10-30,770.9277189819801
2017-10-31,769.999789083633
2017-11-01,767.5283798966894
2017-11-02,770.4168827157488
2017-11-03,770.4011810281114
2017-11-06,759.1412387804249
2017-11-07,745.312522395181
2017-11-08,736.4980692136443
2017-11-09,743.2889489990248
2017-11-10,743.2990668836703
2017-11-13,737.7042652877639
2017-11-14,735.4173098474902
2017-11-15,733.7488209615983
2017-11-16,730.3300890037672
2017-11-17,730.3250129635755
2017-11-20,723.3262799850689
2017-11-21,723.9041701509757
2017-11-22,732.4085336423952
2017-11-23,731.7206722082823
2017-11-24,731.7359418572273
2017-11-27,731.2435814855274
2017-11-28,732.7636289524025
2017-11-29,731.6966385696027
2017-11-30,733.6315235275775
2017-12-01,733.6215636399635
2017-12-04,741.6322753059067
2017-12-05,732.276119920317
2017-12-06,728.9290754529428
2017-12-07,735.2519828718454
2017-12-08,735.2519828718454
2017-12-11,744.2500527348974
2017-12-12,750.6536071383044
2017-12-13,754.2492017549644
2017-12-14,757.0798598450656
2017-12-15,757.0798598450656
2017-12-18,759.0696438117776
2017-12-19,770.0584616066527
2017-12-20,771.463590440448
2017-12-21,774.4431050080092
2017-12-22,774.4029296370801
2017-12-25,788.5855841793996
2017-12-26,783.950248761902
2017-12-27,793.1311597997036
2017-12-28,796.1524409509624
