Date,ACWI EQUAL WEIGHTED
1999-12-15,1532.8092814209024
1999-12-16,1519.6047913157643
1999-12-17,1531.834525812182
1999-12-20,1539.6303391005229
1999-12-21,1539.2546378725126
1999-12-22,1551.545463278693
1999-12-23,1551.8779799131603
1999-12-24,1555.9338697816092
1999-12-27,1565.2254477980914
1999-12-28,1572.176118103772
1999-12-29,1581.603034798497
1999-12-30,1594.193510568392
1999-12-31,1596.726067963357
2000-01-03,1590.6704013091162
2000-01-04,1560.1654644407795
2000-01-05,1536.9303504544189
2000-01-06,1533.620314959362
2000-01-07,1563.6589724837786
2000-01-10,1588.2560121457852
2000-01-11,1578.4974182569863
2000-01-12,1580.1860998952873
2000-01-13,1597.3482940312217
2000-01-14,1632.0881821164962
2000-01-17,1651.3784270481092
2000-01-18,1639.2188867074335
2000-01-19,1622.0459674286797
2000-01-20,1620.5873661758585
2000-01-21,1619.1449773675338
2000-01-24,1618.7786723403372
2000-01-25,1593.4520844285637
2000-01-26,1607.1246490304486
2000-01-27,1629.1108373506322
2000-01-28,1627.9034242344603
2000-01-31,1617.2549730781345
2000-02-01,1627.0117922268068
2000-02-02,1633.4911171969313
2000-02-03,1631.4958770872254
2000-02-04,1644.7804773222633
2000-02-07,1645.9645092130102
2000-02-08,1638.479653918762
2000-02-09,1629.8578125911124
2000-02-10,1633.436350584654
2000-02-11,1625.283188871253
2000-02-14,1621.4290699290057
2000-02-15,1610.3222731554538
2000-02-16,1612.724771794021
2000-02-17,1614.5233286782013
2000-02-18,1605.185096536997
2000-02-21,1588.2167569048863
2000-02-22,1549.4126625402612
2000-02-23,1561.3563302775271
2000-02-24,1571.7359529787357
2000-02-25,1596.1809011396865
2000-02-28,1601.9661011064693
2000-02-29,1610.649042412856
2000-03-01,1623.7962611367918
2000-03-02,1630.926434178138
2000-03-03,1638.4325390589165
2000-03-06,1639.4521332727793
2000-03-07,1637.9720239263165
2000-03-08,1632.020325250128
2000-03-09,1627.9526606097588
2000-03-10,1635.832044478113
2000-03-13,1617.0808244721081
2000-03-14,1619.8217572002509
2000-03-15,1611.3198727005367
2000-03-16,1634.2851058174806
2000-03-17,1647.4986777228828
2000-03-20,1641.638163862381
2000-03-21,1646.104419961863
2000-03-22,1661.9339162649226
2000-03-23,1655.2234235271355
2000-03-24,1663.5118065434094
2000-03-27,1675.6906004469993
2000-03-28,1683.163917445105
2000-03-29,1703.4060985514081
2000-03-30,1684.7532710382627
2000-03-31,1695.8275889177494
2000-04-03,1694.265552217112
2000-04-04,1688.44799218349
2000-04-05,1665.1014682455097
2000-04-06,1685.420193495354
2000-04-07,1692.291394309095
2000-04-10,1695.597643563149
2000-04-11,1680.359323887599
2000-04-12,1695.773465052108
2000-04-13,1690.4604005737854
2000-04-14,1663.8375483324185
2000-04-17,1615.4760978148677
2000-04-18,1645.6962968658531
2000-04-19,1663.2343988309847
2000-04-20,1667.271925538025
2000-04-21,1663.6399570353435
2000-04-24,1670.9556121067105
2000-04-25,1701.8033732704812
2000-04-26,1700.2698011161424
2000-04-27,1705.7314770610772
2000-04-28,1708.6108539913043
2000-05-01,1715.7976200121286
2000-05-02,1720.6751551176578
2000-05-03,1731.802952143723
2000-05-04,1731.7494223202561
2000-05-05,1737.1259609996328
2000-05-08,1729.8251506692548
2000-05-09,1710.3077196558795
2000-05-10,1687.5629452414646
2000-05-11,1697.528900073547
2000-05-12,1704.305859226698
2000-05-15,1693.8282850688352
2000-05-16,1721.6719232803366
2000-05-17,1729.1212408911465
2000-05-18,1718.9881625036749
2000-05-19,1709.2800910847384
2000-05-22,1669.565304606234
2000-05-23,1656.3958471412461
2000-05-24,1652.5147216464875
2000-05-25,1658.6455946921685
2000-05-26,1619.2780325881631
2000-05-29,1624.984929744596
2000-05-30,1632.3639749695387
2000-05-31,1639.7334360869254
2000-06-01,1645.4506028057651
2000-06-02,1650.8385647157343
2000-06-05,1662.1340711909659
2000-06-06,1642.8384712384548
2000-06-07,1646.0979255442703
2000-06-08,1650.0110834956638
2000-06-09,1655.0496299853662
2000-06-12,1653.401470994122
2000-06-13,1638.4322754550244
2000-06-14,1643.9924098158608
2000-06-15,1642.0284756240055
2000-06-16,1630.71371625996
2000-06-19,1631.7254065864831
2000-06-20,1644.7115363765006
2000-06-21,1655.3215672983486
2000-06-22,1659.7897071352359
2000-06-23,1659.2839869896359
2000-06-26,1654.6179716631377
2000-06-27,1653.771062200187
2000-06-28,1656.0239376493748
2000-06-29,1640.9558275360473
2000-06-30,1640.83438546873
2000-07-03,1664.5351737061308
2000-07-04,1665.7977094732512
2000-07-05,1653.197334845026
2000-07-06,1652.685505178193
2000-07-07,1670.4617987598224
2000-07-10,1674.1073265269695
2000-07-11,1676.771755155664
2000-07-12,1691.7724308399295
2000-07-13,1695.354128626116
2000-07-14,1698.2639095404093
2000-07-17,1702.2765135424977
2000-07-18,1691.522407974089
2000-07-19,1698.2261741344496
2000-07-20,1701.3744793108785
2000-07-21,1684.3604064782546
2000-07-24,1668.4641954582478
2000-07-25,1654.2625250391877
2000-07-26,1644.7450458903802
2000-07-27,1641.9920461715465
2000-07-28,1643.6002342436086
2000-07-31,1643.1571617119087
2000-08-01,1656.4044867799732
2000-08-02,1679.4861663276524
2000-08-03,1691.0125908888406
2000-08-04,1690.684454309925
2000-08-07,1695.4498514420568
2000-08-08,1707.8457162625687
2000-08-09,1720.4545921071194
2000-08-10,1702.9058766152793
2000-08-11,1719.1889873289576
2000-08-14,1727.8487780145676
2000-08-15,1713.549125910007
2000-08-16,1721.4562056686825
2000-08-17,1715.0911953355765
2000-08-18,1721.1597912023578
2000-08-21,1724.3762731710056
2000-08-22,1739.6001066666433
2000-08-23,1741.383304414156
2000-08-24,1726.2516533406313
2000-08-25,1726.180172704162
2000-08-28,1734.051338266037
2000-08-29,1735.1420393046694
2000-08-30,1733.6698280430114
2000-08-31,1742.7718212199993
2000-09-01,1730.6679303257404
2000-09-04,1738.7976138751567
2000-09-05,1757.022814398265
2000-09-06,1763.2543528166505
2000-09-07,1768.1212777034737
2000-09-08,1773.785800267407
2000-09-11,1766.9836986027053
2000-09-12,1756.5279368829106
2000-09-13,1748.9355704712727
2000-09-14,1751.4265096795532
2000-09-15,1737.6781245067925
2000-09-18,1714.775192995298
2000-09-19,1709.383874059
2000-09-20,1723.130138872131
2000-09-21,1703.4437260279888
2000-09-22,1642.9833122352554
2000-09-25,1671.1740511310932
2000-09-26,1656.5977988312643
2000-09-27,1652.9884851233414
2000-09-28,1653.8984176730542
2000-09-29,1660.5009335042705
2000-10-02,1657.0519878767147
2000-10-03,1667.1297482365062
2000-10-04,1668.1540357996246
2000-10-05,1672.9419987750473
2000-10-06,1669.05087480425
2000-10-09,1655.2080640138167
2000-10-10,1649.2900921255198
2000-10-11,1617.2397019270081
2000-10-12,1618.8192589177875
2000-10-13,1618.1626053942255
2000-10-16,1646.849893355096
2000-10-17,1625.5775183080843
2000-10-18,1612.1411207639817
2000-10-19,1637.9615246890128
2000-10-20,1657.594031494556
2000-10-23,1657.6929823212574
2000-10-24,1666.523554097256
2000-10-25,1667.4242411072723
2000-10-26,1662.884177668933
2000-10-27,1648.268204307529
2000-10-30,1646.6519104272484
2000-10-31,1657.433644603688
2000-11-01,1662.3796680711855
2000-11-02,1667.8584635285642
2000-11-03,1672.2506058464855
2000-11-06,1686.6695862588424
2000-11-07,1684.415114846488
2000-11-08,1687.0672747756707
2000-11-09,1672.3126865979598
2000-11-10,1652.9866010224073
2000-11-13,1630.8291559911765
2000-11-14,1648.8919160294458
2000-11-15,1648.5824249216287
2000-11-16,1642.6135627879244
2000-11-17,1640.2493216497658
2000-11-20,1626.1970575868027
2000-11-21,1623.5960701065046
2000-11-22,1609.0507179945187
2000-11-23,1606.036085696375
2000-11-24,1622.3307898125536
2000-11-27,1620.9605789232464
2000-11-28,1599.1294984626827
2000-11-29,1584.5481276477703
2000-11-30,1557.264826675204
2000-12-01,1566.966543360454
2000-12-04,1542.4123608829502
2000-12-05,1573.1174861267393
2000-12-06,1581.5916745459167
2000-12-07,1564.4959834360463
2000-12-08,1584.3362324138352
2000-12-11,1616.6916278617255
2000-12-12,1610.6596470953534
2000-12-13,1603.819031030022
2000-12-14,1575.3944045580542
2000-12-15,1541.643975364528
2000-12-18,1545.9921270922978
2000-12-19,1544.4315189643296
2000-12-20,1498.594665270014
2000-12-21,1479.4573800220692
2000-12-22,1479.1264624751848
2000-12-25,1485.3120827466628
2000-12-26,1477.5295251727239
2000-12-27,1484.3759388496974
2000-12-28,1498.7025922746038
2000-12-29,1484.0230855428076
2001-01-01,1484.756210366129
2001-01-02,1465.0161698923152
2001-01-03,1472.7880182501492
2001-01-04,1493.769231229731
2001-01-05,1484.8994595850834
2001-01-08,1489.3272537542089
2001-01-09,1500.7125095248782
2001-01-10,1499.1322056630422
2001-01-11,1490.5427117646357
2001-01-12,1495.4424350610686
2001-01-15,1505.1873598519146
2001-01-16,1508.2438988943554
2001-01-17,1530.4157605938976
2001-01-18,1518.8633802443396
2001-01-19,1541.6680191117398
2001-01-22,1550.1180843608063
2001-01-23,1551.5135729383926
2001-01-24,1574.9341301042411
2001-01-25,1583.2449370376378
2001-01-26,1575.0144696098805
2001-01-29,1584.799566056687
2001-01-30,1583.5169042977682
2001-01-31,1590.5618398743613
2001-02-01,1578.6033211472381
2001-02-02,1582.5812238171948
2001-02-05,1561.0482055028924
2001-02-06,1576.9557733589802
2001-02-07,1561.3994864840515
2001-02-08,1580.823794075117
2001-02-09,1569.881625982413
2001-02-12,1568.5404368396046
2001-02-13,1581.1452643667337
2001-02-14,1583.1295810435463
2001-02-15,1613.6427447683898
2001-02-16,1585.4298048735375
2001-02-19,1571.9249550828863
2001-02-20,1589.0777296821625
2001-02-21,1561.3371843313419
2001-02-22,1553.3290035475177
2001-02-23,1548.041693542044
2001-02-26,1561.7754283468723
2001-02-27,1548.9686513046445
2001-02-28,1538.1051671004807
2001-03-01,1517.9869425307866
2001-03-02,1498.6795754746647
2001-03-05,1510.9499738396273
2001-03-06,1523.4896760476383
2001-03-07,1531.306052469592
2001-03-08,1524.9984653485399
2001-03-09,1509.6344314963167
2001-03-12,1470.7840655626937
2001-03-13,1466.5034799121572
2001-03-14,1452.156172080165
2001-03-15,1466.3747740445503
2001-03-16,1458.772139210266
2001-03-19,1456.5740142382638
2001-03-20,1449.7733225519257
2001-03-21,1451.4876738486537
2001-03-22,1438.8640958480864
2001-03-23,1446.071277229251
2001-03-26,1471.4579890498937
2001-03-27,1473.0624999620452
2001-03-28,1477.302534550817
2001-03-29,1469.5301017660313
2001-03-30,1467.9547523345898
2001-04-02,1451.6370135473655
2001-04-03,1423.3188787384688
2001-04-04,1402.7423936940572
2001-04-05,1437.869850284346
2001-04-06,1428.1307496316706
2001-04-09,1424.6409255964245
2001-04-10,1454.2555831793009
2001-04-11,1468.622348872843
2001-04-12,1468.396873822387
2001-04-13,1470.890948391615
2001-04-16,1480.1772927051688
2001-04-17,1481.6425572848473
2001-04-18,1531.0402016027554
2001-04-19,1522.4234134888432
2001-04-20,1499.0618334585401
2001-04-23,1497.093298964081
2001-04-24,1502.3095984224096
2001-04-25,1503.2763992332557
2001-04-26,1508.7265980056707
2001-04-27,1532.2239885465597
2001-04-30,1552.1529168574198
2001-05-01,1558.431945738534
2001-05-02,1566.8305658845882
2001-05-03,1557.7680981605058
2001-05-04,1558.3055552736737
2001-05-07,1564.043045768438
2001-05-08,1565.544188664782
2001-05-09,1558.6143634861853
2001-05-10,1566.1288494919984
2001-05-11,1573.782928213714
2001-05-14,1565.6686395893196
2001-05-15,1562.9841719704411
2001-05-16,1562.724936924908
2001-05-17,1586.6533230266828
2001-05-18,1595.7928737306627
2001-05-21,1611.6444282000361
2001-05-22,1628.2050608648947
2001-05-23,1636.7253978052079
2001-05-24,1642.4129620777758
2001-05-25,1636.9839999315575
2001-05-28,1629.3535258300083
2001-05-29,1635.7449767549244
2001-05-30,1612.1628956641975
2001-05-31,1630.3739442645283
2001-06-01,1630.8014805008338
2001-06-04,1633.9312916036972
2001-06-05,1634.3655247777635
2001-06-06,1633.3457972918004
2001-06-07,1631.158083870051
2001-06-08,1638.087135813733
2001-06-11,1634.8931789941191
2001-06-12,1609.5201780072216
2001-06-13,1607.726033847975
2001-06-14,1583.9365649847466
2001-06-15,1570.547348294816
2001-06-18,1554.793794695939
2001-06-19,1556.9100749279917
2001-06-20,1559.7858938839124
2001-06-21,1565.137904257139
2001-06-22,1565.4694037360132
2001-06-25,1552.1702021916356
2001-06-26,1550.099349029083
2001-06-27,1551.0129283090357
2001-06-28,1567.2096167416335
2001-06-29,1581.9639643991322
2001-07-02,1584.5102706246623
2001-07-03,1579.3815371499177
2001-07-04,1573.4316101044913
2001-07-05,1576.5258657360316
2001-07-06,1540.3607150187183
2001-07-09,1528.5425412843995
2001-07-10,1514.389072122786
2001-07-11,1491.0314398262315
2001-07-12,1521.752699460919
2001-07-13,1522.7319368042404
2001-07-16,1509.4263459155898
2001-07-17,1509.441297040186
2001-07-18,1478.5323053366365
2001-07-19,1489.8173851971915
2001-07-20,1481.8914793262406
2001-07-23,1479.0143739961134
2001-07-24,1464.8656494706554
2001-07-25,1458.1480203401538
2001-07-26,1469.5599835575733
2001-07-27,1481.7828966422949
2001-07-30,1480.1530942417346
2001-07-31,1488.3245793330811
2001-08-01,1490.310803737303
2001-08-02,1499.6477611635119
2001-08-03,1490.6290257400224
2001-08-06,1492.0550865738273
2001-08-07,1497.0454800488772
2001-08-08,1491.4905485461832
2001-08-09,1461.6375414863749
2001-08-10,1455.3449517476029
2001-08-13,1452.523012741986
2001-08-14,1466.3164071327421
2001-08-15,1449.4091811619205
2001-08-16,1445.8339481794856
2001-08-17,1432.1084548892038
2001-08-20,1428.8740315228572
2001-08-21,1431.144431919861
2001-08-22,1426.5131742672365
2001-08-23,1434.8957743752717
2001-08-24,1443.743254605264
2001-08-27,1452.9655504461966
2001-08-28,1442.4915458694097
2001-08-29,1435.0537914086178
2001-08-30,1422.8994595452953
2001-08-31,1421.1715124714146
2001-09-03,1411.1381977130197
2001-09-04,1435.0372875812295
2001-09-05,1426.5104296891534
2001-09-06,1409.5743723235805
2001-09-07,1379.9547619673938
2001-09-10,1366.6391489135506
2001-09-11,1331.8088426414463
2001-09-12,1302.4048945065924
2001-09-13,1295.741538262954
2001-09-14,1259.7425100362254
2001-09-17,1215.3861210515613
2001-09-18,1214.1247495082723
2001-09-19,1208.4750094168046
2001-09-20,1179.935712969221
2001-09-21,1162.5102521066624
2001-09-24,1184.2108700613408
2001-09-25,1180.6775675964702
2001-09-26,1183.1210593183469
2001-09-27,1186.3059025235384
2001-09-28,1218.5682823240097
2001-10-01,1209.4766601737858
2001-10-02,1213.9797006384601
2001-10-03,1210.0478361509058
2001-10-04,1237.1199593914432
2001-10-05,1230.5711649515758
2001-10-08,1219.94505802544
2001-10-09,1225.059176905565
2001-10-10,1242.7012674818493
2001-10-11,1279.0339312383544
2001-10-12,1273.781327443907
2001-10-15,1270.5316408649232
2001-10-16,1279.8480084248035
2001-10-17,1288.9320965398128
2001-10-18,1278.233263277955
2001-10-19,1280.6725163609237
2001-10-22,1297.7307652144943
2001-10-23,1314.2622639261901
2001-10-24,1313.5038761462902
2001-10-25,1310.0391525051264
2001-10-26,1322.0381502527005
2001-10-29,1293.257068066762
2001-10-30,1269.8806877033992
2001-10-31,1283.6535406499252
2001-11-01,1283.5547570864057
2001-11-02,1290.303494678108
2001-11-05,1314.8014099878308
2001-11-06,1324.6828909853841
2001-11-07,1318.3220964378884
2001-11-08,1339.312280521183
2001-11-09,1334.9465963368777
2001-11-12,1329.6844640812715
2001-11-13,1356.5616940943369
2001-11-14,1367.1717710412827
2001-11-15,1385.1831925250585
2001-11-16,1383.6370902391593
2001-11-19,1411.626255865944
2001-11-20,1396.1381443003622
2001-11-21,1401.5757843273936
2001-11-22,1404.3942266525294
2001-11-23,1416.0781094836896
2001-11-26,1430.2832350834867
2001-11-27,1421.7390039379507
2001-11-28,1395.1020071639816
2001-11-29,1395.1176930428774
2001-11-30,1394.1971045902899
2001-12-03,1393.3532511379667
2001-12-04,1406.0430156972436
2001-12-05,1440.8456583153495
2001-12-06,1448.1284427201188
2001-12-07,1445.6339045134841
2001-12-10,1435.6461131932253
2001-12-11,1429.411661202717
2001-12-12,1427.5630466528994
2001-12-13,1401.0323408502738
2001-12-14,1389.1191122528878
2001-12-17,1388.0416582519035
2001-12-18,1391.9028586615389
2001-12-19,1389.6273964049851
2001-12-20,1388.2923537594963
2001-12-21,1400.1725855549782
2001-12-24,1414.8291183065876
2001-12-25,1417.465968562425
2001-12-26,1418.3526708256543
2001-12-27,1420.4564167426245
2001-12-28,1438.9798714293788
2001-12-31,1430.9930740686011
2002-01-01,1431.119580966415
2002-01-02,1418.6299658911607
2002-01-03,1440.1810304870755
2002-01-04,1466.334310489314
2002-01-07,1471.9908734684614
2002-01-08,1462.2507210422993
2002-01-09,1464.310168298392
2002-01-10,1450.9116625925396
2002-01-11,1448.1816143453536
2002-01-14,1433.3919336496763
2002-01-15,1432.862328261425
2002-01-16,1428.5708795714354
2002-01-17,1440.275354105706
2002-01-18,1437.8487042251827
2002-01-21,1441.9792543503559
2002-01-22,1435.0853222173566
2002-01-23,1440.1559979850608
2002-01-24,1456.4131560253154
2002-01-25,1480.045359346221
2002-01-28,1492.26750813973
2002-01-29,1477.4062479537763
2002-01-30,1469.0544467081684
2002-01-31,1487.2870525933006
2002-02-01,1481.4797711157507
2002-02-04,1458.898684219794
2002-02-05,1444.2051289695494
2002-02-06,1443.0743674379326
2002-02-07,1437.1177870878623
2002-02-08,1442.0369459391193
2002-02-11,1443.7691967790313
2002-02-12,1450.058248311608
2002-02-13,1463.4447094763855
2002-02-14,1478.2308704579746
2002-02-15,1470.6813112761688
2002-02-18,1475.5413829175934
2002-02-19,1449.8165030840923
2002-02-20,1449.3032262136421
2002-02-21,1453.3113559011076
2002-02-22,1441.4067054753114
2002-02-25,1453.7721628583436
2002-02-26,1462.0529227369316
2002-02-27,1485.4986077983272
2002-02-28,1482.9019253997753
2002-03-01,1503.307298228408
2002-03-04,1539.6620585867122
2002-03-05,1537.9574312709904
2002-03-06,1540.9713673507074
2002-03-07,1551.823133871967
2002-03-08,1567.0939449885107
2002-03-11,1573.3927848415221
2002-03-12,1562.5438008874116
2002-03-13,1546.9675888800482
2002-03-14,1542.7901753069552
2002-03-15,1549.1607118927848
2002-03-18,1553.6573047621878
2002-03-19,1557.1940080727675
2002-03-20,1548.466981376244
2002-03-21,1552.5520265926782
2002-03-22,1553.1360690751542
2002-03-25,1543.7472049247917
2002-03-26,1543.899690045551
2002-03-27,1558.1523504602405
2002-03-28,1565.9847382508763
2002-03-29,1560.1981791435812
2002-04-01,1544.1549641538388
2002-04-02,1541.2471185187185
2002-04-03,1542.936667044792
2002-04-04,1543.098363696494
2002-04-05,1554.143618212905
2002-04-08,1556.3193669305053
2002-04-09,1549.1607178054028
2002-04-10,1554.5389523758486
2002-04-11,1538.2365908117035
2002-04-12,1545.2464846789292
2002-04-15,1550.5439867463303
2002-04-16,1565.6542222275361
2002-04-17,1573.0006287051312
2002-04-18,1568.3834791261118
2002-04-19,1571.8832057231698
2002-04-22,1568.043921396231
2002-04-23,1562.256170320112
2002-04-24,1553.1883485935596
2002-04-25,1537.0445941942928
2002-04-26,1531.9037863238589
2002-04-29,1516.4315412540618
2002-04-30,1518.9713803410448
2002-05-01,1516.7286953563473
2002-05-02,1522.13486120803
2002-05-03,1509.240593877408
2002-05-06,1494.6706610952222
2002-05-07,1490.5834771411814
2002-05-08,1518.8731223059522
2002-05-09,1514.2225314634795
2002-05-10,1500.4470538548674
2002-05-13,1505.9318777757594
2002-05-14,1526.343973024789
2002-05-15,1529.3877898666587
2002-05-16,1530.0023867699122
2002-05-17,1521.82990521626
2002-05-20,1514.0824974016996
2002-05-21,1511.1406591635734
