Date,AC PACIFIC EX JAPAN EQUAL WEIGHTED
1999-08-04,1764.9698108711643
1999-08-05,1715.817985320717
1999-08-06,1699.7666323871986
1999-08-09,1701.1921081665955
1999-08-10,1669.4686675109594
1999-08-11,1624.366898739724
1999-08-12,1656.5929003899528
1999-08-13,1651.294403301178
1999-08-16,1682.5707158659034
1999-08-17,1659.2364533570997
1999-08-18,1678.1168287857986
1999-08-19,1691.3491492646222
1999-08-20,1701.2277169902243
1999-08-23,1736.8621318479188
1999-08-24,1740.1357991105162
1999-08-25,1772.5084797833965
1999-08-26,1767.675660694572
1999-08-27,1746.294336558276
1999-08-30,1729.9537102027864
1999-08-31,1710.956082711622
1999-09-01,1690.0480679098728
1999-09-02,1653.8944654211102
1999-09-03,1655.105644897723
1999-09-06,1660.0097480075801
1999-09-07,1658.0025572185305
1999-09-08,1629.742443607296
1999-09-09,1660.0933340544
1999-09-10,1711.7078718212558
1999-09-13,1746.9962405821184
1999-09-14,1726.008638238882
1999-09-15,1704.3650265878712
1999-09-16,1678.8710094756716
1999-09-17,1677.386157326947
1999-09-20,1675.7221602830527
1999-09-21,1661.7393631518726
1999-09-22,1640.9195254799622
1999-09-23,1635.2748747785247
1999-09-24,1621.4954393554572
1999-09-27,1607.1719331793663
1999-09-28,1592.8269796197008
1999-09-29,1570.1389380345993
1999-09-30,1560.1202201373321
1999-10-01,1580.6930507489094
1999-10-04,1586.2325898333297
1999-10-05,1588.3026625738619
1999-10-06,1599.9877498345568
1999-10-07,1610.2180574222139
1999-10-08,1614.6307480345295
1999-10-11,1609.793177235174
1999-10-12,1603.0339610779674
1999-10-13,1577.9493578004817
1999-10-14,1579.4047570575387
1999-10-15,1560.4814988750768
1999-10-18,1538.07361712292
1999-10-19,1545.8683272283479
1999-10-20,1575.079193812064
1999-10-21,1593.408148235212
1999-10-22,1611.843329191736
1999-10-25,1603.900709159837
1999-10-26,1609.0474552744513
1999-10-27,1604.960313784008
1999-10-28,1616.1491894306116
1999-10-29,1643.6168634976373
1999-11-01,1671.5023666342363
1999-11-02,1675.6135602973218
1999-11-03,1674.900344396773
1999-11-04,1692.6233418169681
1999-11-05,1699.1327135225133
1999-11-08,1695.847793865306
1999-11-09,1703.60822232955
1999-11-10,1703.3980176215857
1999-11-11,1714.3198243142313
1999-11-12,1731.5429334171372
1999-11-15,1744.208949483836
1999-11-16,1743.3212096244001
1999-11-17,1709.698080854369
1999-11-18,1727.8937534774905
1999-11-19,1741.3937849333688
1999-11-22,1739.2289224419771
1999-11-23,1725.5897160981895
1999-11-24,1714.7562137938346
1999-11-25,1696.9662197976509
1999-11-26,1683.9893665844365
1999-11-29,1691.5139604057495
1999-11-30,1702.1104430498683
1999-12-01,1709.8943187745797
1999-12-02,1731.7253788987236
1999-12-03,1745.3263694294594
1999-12-06,1710.5679383426116
1999-12-07,1693.5031895168077
1999-12-08,1691.2217339468689
1999-12-09,1700.903892290342
1999-12-10,1723.533429553474
1999-12-13,1750.6964981965107
1999-12-14,1765.4094281782222
1999-12-15,1759.0234252744763
1999-12-16,1720.031882762468
1999-12-17,1725.6291143401047
1999-12-20,1733.2205317756568
1999-12-21,1718.6703200700415
1999-12-22,1730.0657957045742
1999-12-23,1722.6774628097912
1999-12-24,1732.5593163430617
1999-12-27,1740.5586194191974
1999-12-28,1746.1762808838007
1999-12-29,1754.3515941743415
1999-12-30,1771.9365172287444
1999-12-31,1774.538242555576
2000-01-03,1765.420759929278
2000-01-04,1784.9702749694065
2000-01-05,1723.8785664551829
2000-01-06,1694.2124369671108
2000-01-07,1734.370788510758
2000-01-10,1771.291260910589
2000-01-11,1752.0966332998719
2000-01-12,1754.0993955920371
2000-01-13,1755.6687786013144
2000-01-14,1785.9396601206777
2000-01-17,1807.6907723395966
2000-01-18,1793.1028375562903
2000-01-19,1754.5704154037064
2000-01-20,1763.5210794289071
2000-01-21,1761.5671536886966
2000-01-24,1779.7343276876509
2000-01-25,1754.41576125111
2000-01-26,1766.5659049374806
2000-01-27,1810.0695435957841
2000-01-28,1823.9828048746829
2000-01-31,1824.2267400250014
2000-02-01,1826.0819940674717
2000-02-02,1825.5887858966944
2000-02-03,1813.8325011663615
2000-02-04,1835.3542753567274
2000-02-07,1843.8872108201347
2000-02-08,1816.4621241692378
2000-02-09,1822.1982409080201
2000-02-10,1828.3023663809854
2000-02-11,1826.392811167304
2000-02-14,1804.5907424365075
2000-02-15,1773.422314127367
2000-02-16,1774.0040401510118
2000-02-17,1784.9960547893465
2000-02-18,1782.0533426039892
2000-02-21,1755.258655304878
2000-02-22,1679.5023094212227
2000-02-23,1697.4756735165133
2000-02-24,1689.557012540435
2000-02-25,1716.3125087889196
2000-02-28,1705.9680108925481
2000-02-29,1709.4874448810265
2000-03-01,1704.711349064168
2000-03-02,1722.4922106080498
2000-03-03,1724.8992591596013
2000-03-06,1743.336221108541
2000-03-07,1753.1247676826404
2000-03-08,1757.324249227901
2000-03-09,1742.1234200316983
2000-03-10,1755.5679699670022
2000-03-13,1723.4303064504638
2000-03-14,1725.8561293557411
2000-03-15,1683.9606098940578
2000-03-16,1672.0711289502055
2000-03-17,1713.645938269853
2000-03-20,1697.3016843136334
2000-03-21,1699.0849947600364
2000-03-22,1735.8624951408276
2000-03-23,1735.2802259165392
2000-03-24,1740.4404554969374
2000-03-27,1762.6052981033645
2000-03-28,1775.1738435264833
2000-03-29,1789.9898866801975
2000-03-30,1770.889929073534
2000-03-31,1759.989223625433
2000-04-03,1741.8005477318623
2000-04-04,1736.0742271820832
2000-04-05,1711.8411676782757
2000-04-06,1722.2737159950132
2000-04-07,1738.6894754813347
2000-04-10,1757.4827635400104
2000-04-11,1735.5502282557648
2000-04-12,1749.3792729350846
2000-04-13,1744.3093462735158
2000-04-14,1743.6887932490017
2000-04-17,1632.6656532681961
2000-04-18,1687.1889546074608
2000-04-19,1703.8431300569475
2000-04-20,1704.5888541528298
2000-04-21,1716.7420976977533
2000-04-24,1704.4696630681253
2000-04-25,1722.8014549693437
2000-04-26,1698.983978426254
2000-04-27,1701.7463872986668
2000-04-28,1716.5221100929755
2000-05-01,1713.0486174487658
2000-05-02,1715.1411377019915
2000-05-03,1740.231483324058
2000-05-04,1739.7721898374757
2000-05-05,1756.5640669441145
2000-05-08,1734.9760753839569
2000-05-09,1704.3830457289284
2000-05-10,1669.911478412451
2000-05-11,1656.6892066532616
2000-05-12,1665.8036464945114
2000-05-15,1629.0952299126
2000-05-16,1661.3596208510448
2000-05-17,1671.403255910361
2000-05-18,1642.2474240675092
2000-05-19,1637.0091912318228
2000-05-22,1563.1060546997264
2000-05-23,1535.0471826992596
2000-05-24,1526.7170285205232
2000-05-25,1539.5153683010851
2000-05-26,1473.6936857736262
2000-05-29,1486.2690815150304
2000-05-30,1488.3474461533965
2000-05-31,1514.4569950376317
2000-06-01,1510.779809228285
2000-06-02,1520.1112699162848
2000-06-05,1557.153475697381
2000-06-06,1531.3599040799224
2000-06-07,1538.8110279851264
2000-06-08,1538.749647172216
2000-06-09,1550.4157261189237
2000-06-12,1548.8040836347886
2000-06-13,1516.490488658712
2000-06-14,1526.3673193569507
2000-06-15,1518.83337228729
2000-06-16,1509.5759987674153
2000-06-19,1492.8680085039532
2000-06-20,1509.5445093103788
2000-06-21,1530.1038782632334
2000-06-22,1540.2766679865979
2000-06-23,1545.592568028032
2000-06-26,1545.089387798398
2000-06-27,1539.9836927344218
2000-06-28,1546.187393008227
2000-06-29,1520.3524171770641
2000-06-30,1525.7650591226463
2000-07-03,1531.125580522498
2000-07-04,1524.1057274562531
2000-07-05,1521.496384820549
2000-07-06,1526.130358704495
2000-07-07,1544.7628642724405
2000-07-10,1555.6273612382347
2000-07-11,1558.0968764583836
2000-07-12,1575.6678885892943
2000-07-13,1584.502849422733
2000-07-14,1576.486830562868
2000-07-17,1585.2214415509998
2000-07-18,1566.9587809989082
2000-07-19,1587.1330084636304
2000-07-20,1585.1274497458853
2000-07-21,1580.678028872018
2000-07-24,1551.7923561894784
2000-07-25,1525.9678442386464
2000-07-26,1522.493254304252
2000-07-27,1517.168427313857
2000-07-28,1524.4663423781226
2000-07-31,1523.8442065424933
2000-08-01,1543.6119183690528
2000-08-02,1575.4786872311806
2000-08-03,1600.871874955864
2000-08-04,1594.406531792075
2000-08-07,1574.392151195237
2000-08-08,1587.2820944886287
2000-08-09,1601.6342774420696
2000-08-10,1591.6146874486292
2000-08-11,1603.1021773281068
2000-08-14,1608.7101003405976
2000-08-15,1595.3292156725008
2000-08-16,1614.8593908002954
2000-08-17,1617.4198940838721
2000-08-18,1617.4019447952548
2000-08-21,1620.3187753377729
2000-08-22,1634.3545835174666
2000-08-23,1616.518722426136
2000-08-24,1585.027108584629
2000-08-25,1578.3042025704358
2000-08-28,1583.9905726431784
2000-08-29,1583.9681096128322
2000-08-30,1576.190163868142
2000-08-31,1577.374506691078
2000-09-01,1549.9864200929042
2000-09-04,1563.9859004184025
2000-09-05,1585.3168372515518
2000-09-06,1579.7992039988658
2000-09-07,1568.2189225714446
2000-09-08,1574.0635993492428
2000-09-11,1557.8370188094423
2000-09-12,1545.4526448973313
2000-09-13,1538.5793223656844
2000-09-14,1525.1613356782632
2000-09-15,1511.7628585661298
2000-09-18,1451.7644089896917
2000-09-19,1445.4291549065379
2000-09-20,1467.2306284936258
2000-09-21,1446.9027859876478
2000-09-22,1361.5357464235108
2000-09-25,1405.9597333898143
2000-09-26,1398.9782038937176
2000-09-27,1401.5802717167446
2000-09-28,1394.60216187767
2000-09-29,1398.3910174935809
2000-10-02,1377.905446399858
2000-10-03,1393.9362899893013
2000-10-04,1389.7415895677934
2000-10-05,1403.2823276074216
2000-10-06,1415.514841212541
2000-10-09,1387.0337688054228
2000-10-10,1383.336193756646
2000-10-11,1348.8529968533903
2000-10-12,1352.953874295039
2000-10-13,1344.3510828997714
2000-10-16,1377.0748725065787
2000-10-17,1357.4933905475148
2000-10-18,1346.3119183404192
2000-10-19,1349.6227160175506
2000-10-20,1389.57830216306
2000-10-23,1390.2540938856273
2000-10-24,1395.7285506428614
2000-10-25,1405.573008045914
2000-10-26,1396.8054357802482
2000-10-27,1368.2868160734297
2000-10-30,1344.341919526306
2000-10-31,1337.9574477908739
2000-11-01,1350.1433991679085
2000-11-02,1353.7722070393634
2000-11-03,1367.8876116008553
2000-11-06,1386.4028719718922
2000-11-07,1382.7885611614586
2000-11-08,1394.4876302447162
2000-11-09,1386.285738400943
2000-11-10,1379.0438373467755
2000-11-13,1342.5577285083336
2000-11-14,1360.5762193707053
2000-11-15,1359.4279127134369
2000-11-16,1352.6266087268648
2000-11-17,1348.6401318399278
2000-11-20,1328.432098198755
2000-11-21,1330.2804710033047
2000-11-22,1326.628089658257
2000-11-23,1319.381332309249
2000-11-24,1340.0287577370318
2000-11-27,1337.757646768176
2000-11-28,1316.9459446447015
2000-11-29,1289.937923784419
2000-11-30,1263.999080794196
2000-12-01,1272.452250105548
2000-12-04,1242.628909395632
2000-12-05,1260.519954474062
2000-12-06,1267.39159789886
2000-12-07,1260.2382566981332
2000-12-08,1270.5853101433936
2000-12-11,1297.0158012725979
2000-12-12,1287.4648972754703
2000-12-13,1294.2233392959326
2000-12-14,1268.6406716662052
2000-12-15,1237.4699317220975
2000-12-18,1226.661631245762
2000-12-19,1231.7466774091572
2000-12-20,1193.0066848902784
2000-12-21,1170.9038531574479
2000-12-22,1156.2803385062136
2000-12-25,1156.294784834166
2000-12-26,1145.526762860523
2000-12-27,1140.5539012518166
2000-12-28,1152.025413828062
2000-12-29,1137.5168998733602
2001-01-01,1138.5114704537734
2001-01-02,1129.740005422166
2001-01-03,1125.5611149168083
2001-01-04,1166.696350121037
2001-01-05,1189.7243812169459
2001-01-08,1204.2742761286631
2001-01-09,1227.3696575259257
2001-01-10,1212.2332419437143
2001-01-11,1194.568956424182
2001-01-12,1211.1245736413264
2001-01-15,1230.1735255886038
2001-01-16,1237.818118093232
2001-01-17,1245.193021056822
2001-01-18,1237.074812828731
2001-01-19,1277.1397529804435
2001-01-22,1309.5710728395798
2001-01-23,1306.6164614292088
2001-01-24,1329.8515854030709
2001-01-25,1341.5122185641474
2001-01-26,1327.2002072674002
2001-01-29,1335.1776514201388
2001-01-30,1323.3693281046735
2001-01-31,1347.1242765002876
2001-02-01,1329.189577344679
2001-02-02,1349.9286574205119
2001-02-05,1310.8580888597164
2001-02-06,1322.5654237298731
2001-02-07,1303.9846720868293
2001-02-08,1327.4517074989349
2001-02-09,1329.625260352465
2001-02-12,1327.2637250164958
2001-02-13,1347.1483732855443
2001-02-14,1343.1034286202996
2001-02-15,1374.8142957833186
2001-02-16,1359.892271432194
2001-02-19,1344.0378046975925
2001-02-20,1381.9953804590866
2001-02-21,1363.9215300576914
2001-02-22,1355.0721207473046
2001-02-23,1367.6329504676035
2001-02-26,1367.9192014082937
2001-02-27,1351.516613834416
2001-02-28,1338.2280637211588
2001-03-01,1303.280910481131
2001-03-02,1281.2914968961882
2001-03-05,1291.9175292992234
2001-03-06,1295.667932039753
2001-03-07,1298.928599262233
2001-03-08,1289.6861316313602
2001-03-09,1277.943510360793
2001-03-12,1248.4210081847912
2001-03-13,1239.8992899133611
2001-03-14,1250.35466849761
2001-03-15,1252.5261479128549
2001-03-16,1257.2957677724196
2001-03-19,1243.0366837281456
2001-03-20,1233.614856222245
2001-03-21,1239.0313400483706
2001-03-22,1246.9559801089167
2001-03-23,1245.392264183668
2001-03-26,1257.9155197941957
2001-03-27,1242.2733926782503
2001-03-28,1246.711869476794
2001-03-29,1247.0924358448365
2001-03-30,1240.9913104395675
2001-04-02,1230.4607790178889
2001-04-03,1206.4447378361297
2001-04-04,1163.3929223511873
2001-04-05,1175.5363400733718
2001-04-06,1181.9319870898767
2001-04-09,1163.3102875810418
2001-04-10,1183.1331753074892
2001-04-11,1208.8643288738372
2001-04-12,1209.9715725555245
2001-04-13,1216.0832963281207
2001-04-16,1218.5537537324515
2001-04-17,1209.648251869774
2001-04-18,1242.0184325333425
2001-04-19,1239.2403644890098
2001-04-20,1216.2739452925093
2001-04-23,1219.9918696984616
2001-04-24,1223.7202855315209
2001-04-25,1216.3981880308672
2001-04-26,1210.413568997313
2001-04-27,1224.6536465256154
2001-04-30,1246.4623633053322
2001-05-01,1246.3799526721243
2001-05-02,1270.825603449417
2001-05-03,1271.7772452926486
2001-05-04,1258.1265623859113
2001-05-07,1268.5748554936392
2001-05-08,1267.0795794923176
2001-05-09,1270.7591050368471
2001-05-10,1273.8450013841266
2001-05-11,1294.0419214402823
2001-05-14,1288.2573853384156
2001-05-15,1283.3719721392051
2001-05-16,1272.667226928985
2001-05-17,1297.972200658894
2001-05-18,1299.9606308825787
2001-05-21,1309.43112077933
2001-05-22,1326.8436067377288
2001-05-23,1357.257559032352
2001-05-24,1372.3494385147749
2001-05-25,1370.4563384023672
2001-05-28,1361.2589972588605
2001-05-29,1372.9830326048834
2001-05-30,1359.8947567817718
2001-05-31,1370.4722217255178
2001-06-01,1362.8570474634132
2001-06-04,1369.4795795571429
2001-06-05,1369.6963659471237
2001-06-06,1376.0022295397973
2001-06-07,1377.0781062250978
2001-06-08,1397.580617268424
2001-06-11,1407.1263037867384
2001-06-12,1392.5446245464723
2001-06-13,1394.9762850953034
2001-06-14,1371.981063876009
2001-06-15,1368.5038166809948
2001-06-18,1354.3325287525643
2001-06-19,1354.8893504121909
2001-06-20,1358.978872422618
2001-06-21,1362.4613484925699
2001-06-22,1360.7814058614267
2001-06-25,1352.2151307759216
2001-06-26,1345.4077396210546
2001-06-27,1347.1046802415399
2001-06-28,1352.0006361030144
2001-06-29,1370.9774387066354
2001-07-02,1362.346026224484
2001-07-03,1364.384177956502
2001-07-04,1362.5464048129093
2001-07-05,1376.7852043864132
2001-07-06,1354.472934794015
2001-07-09,1330.6169803037615
2001-07-10,1320.4888716259206
2001-07-11,1291.3032456112082
2001-07-12,1318.5602412013952
2001-07-13,1314.7155331357756
2001-07-16,1306.3098499057414
2001-07-17,1306.076805278548
2001-07-18,1275.267096907256
2001-07-19,1283.3485064270099
2001-07-20,1278.128704553315
2001-07-23,1278.2485164727873
2001-07-24,1270.8295188254865
2001-07-25,1267.8709879334244
2001-07-26,1281.5534862516001
2001-07-27,1296.8978105554124
2001-07-30,1298.4557408246642
2001-07-31,1302.4882970909146
2001-08-01,1310.8399595051715
2001-08-02,1317.4906727162672
2001-08-03,1313.6047677644447
2001-08-06,1311.8411012582737
2001-08-07,1317.0289738779634
2001-08-08,1327.932169000096
2001-08-09,1293.3170876579472
2001-08-10,1288.6254304093325
2001-08-13,1293.0900928260385
2001-08-14,1316.1617269273875
2001-08-15,1294.939005394211
2001-08-16,1296.2215092988224
2001-08-17,1291.979770847701
2001-08-20,1284.352507832551
2001-08-21,1288.856614817916
2001-08-22,1280.7057452441002
2001-08-23,1290.0110024342175
2001-08-24,1292.6894388955063
2001-08-27,1308.8639171892669
2001-08-28,1296.3599971188462
2001-08-29,1293.465768594492
2001-08-30,1294.1951571114614
2001-08-31,1284.6294215486805
2001-09-03,1278.9223124853083
2001-09-04,1308.7758432068292
2001-09-05,1304.2045959258962
2001-09-06,1298.9585646357766
2001-09-07,1275.151741044895
2001-09-10,1269.3892155044596
2001-09-11,1251.7410089157422
2001-09-12,1199.2974359098548
2001-09-13,1174.7873164044465
2001-09-14,1115.607534016437
2001-09-17,1055.8190905192134
2001-09-18,1065.5089578025058
2001-09-19,1080.3189587098516
2001-09-20,1069.6211430655565
2001-09-21,1055.4462577877046
2001-09-24,1062.5404596654266
2001-09-25,1048.0189245723607
2001-09-26,1053.089158537453
2001-09-27,1061.686295854212
2001-09-28,1089.4552101924382
2001-10-01,1078.835879461006
2001-10-02,1072.1404096142708
2001-10-03,1067.6765368657361
2001-10-04,1099.986351107332
2001-10-05,1096.581739836134
2001-10-08,1073.5813365630838
2001-10-09,1098.0746244088673
2001-10-10,1099.837589056913
2001-10-11,1129.0643356711887
2001-10-12,1123.548423849636
2001-10-15,1124.1032921908316
2001-10-16,1129.1860414847406
2001-10-17,1143.0582323040155
2001-10-18,1136.5853560745272
2001-10-19,1134.8813104324822
2001-10-22,1144.2007093573372
2001-10-23,1159.5923252506936
2001-10-24,1161.3701572556786
2001-10-25,1155.658518192075
2001-10-26,1164.7735347418602
2001-10-29,1144.6817283358505
2001-10-30,1127.26845672537
2001-10-31,1137.7725099502277
2001-11-01,1134.8508286061342
2001-11-02,1141.8024369428902
2001-11-05,1159.339946009658
2001-11-06,1161.6186368222984
2001-11-07,1153.0213131343812
2001-11-08,1175.0763054839936
2001-11-09,1177.9698459526571
2001-11-12,1190.591604877769
2001-11-13,1205.4740398764611
2001-11-14,1219.292217440795
2001-11-15,1240.3777375192622
2001-11-16,1236.6279958193818
2001-11-19,1261.4177793121166
2001-11-20,1252.7030335274317
2001-11-21,1266.864270160581
2001-11-22,1266.7356141415887
2001-11-23,1295.3990494171078
2001-11-26,1312.7946835026637
2001-11-27,1307.593154930518
2001-11-28,1272.646429238018
2001-11-29,1275.7334455036203
2001-11-30,1270.8594034574523
2001-12-03,1290.7688307041494
2001-12-04,1299.0371144154792
2001-12-05,1327.5352970988029
2001-12-06,1345.3057688004435
2001-12-07,1362.5768193842384
2001-12-10,1364.8420817558895
2001-12-11,1353.7815185513482
2001-12-12,1363.1093583170916
2001-12-13,1341.3716327946352
2001-12-14,1333.6893615062693
2001-12-17,1321.6320969409342
2001-12-18,1310.256718120416
2001-12-19,1309.0484768834717
2001-12-20,1320.1935221331526
2001-12-21,1314.8401931280687
2001-12-24,1335.447530979933
2001-12-25,1346.974067944073
2001-12-26,1349.397770284015
2001-12-27,1337.0736244918999
2001-12-28,1360.7568803064034
2001-12-31,1363.086693848708
2002-01-01,1363.086693848708
2002-01-02,1357.0660775985764
2002-01-03,1369.9756017131137
2002-01-04,1403.5870279427586
2002-01-07,1431.717270427508
2002-01-08,1425.077012172185
2002-01-09,1437.2559847108885
2002-01-10,1432.6590883367119
2002-01-11,1424.4903203851263
2002-01-14,1413.498362590464
2002-01-15,1406.0048962481796
2002-01-16,1409.3962053387515
2002-01-17,1416.0358809181855
2002-01-18,1412.28742585245
2002-01-21,1432.9041511952144
2002-01-22,1432.6326810358073
2002-01-23,1442.9027117063465
2002-01-24,1464.6425432370522
2002-01-25,1516.8464089230365
2002-01-28,1541.1408365470436
2002-01-29,1534.7660611742683
2002-01-30,1516.077479531518
2002-01-31,1535.9739311320714
2002-02-01,1527.1021016121335
2002-02-04,1508.5625698372087
2002-02-05,1505.7596196771663
2002-02-06,1513.8263086201612
2002-02-07,1495.6530745502218
2002-02-08,1500.6442475848473
2002-02-11,1499.7729241197242
2002-02-12,1501.1688396509269
2002-02-13,1509.7973415283284
2002-02-14,1541.2022304264967
2002-02-15,1542.8717093727296
2002-02-18,1563.1288610070615
2002-02-19,1546.5532130345389
2002-02-20,1540.5381222683652
2002-02-21,1534.0964483738837
2002-02-22,1507.352805733283
2002-02-25,1500.836405159889
2002-02-26,1509.1593979853756
2002-02-27,1544.4513085883766
2002-02-28,1547.3261856731651
2002-03-01,1551.581590628525
2002-03-04,1577.8369703095582
2002-03-05,1586.1319091990097
2002-03-06,1590.025996743316
2002-03-07,1590.0131783718216
2002-03-08,1599.4877272181498
2002-03-11,1613.141212160154
2002-03-12,1618.1998277936818
2002-03-13,1612.014872864931
2002-03-14,1602.6647045823029
2002-03-15,1596.6198655278106
2002-03-18,1609.410353141282
2002-03-19,1610.5523985120929
2002-03-20,1617.7001746867343
2002-03-21,1622.6200124729835
2002-03-22,1641.9971495051877
2002-03-25,1640.1360010695118
2002-03-26,1635.6650316381701
2002-03-27,1648.9485824212336
2002-03-28,1655.1234314103417
2002-03-29,1648.4648449220008
2002-04-01,1624.4779466951272
2002-04-02,1627.3882449487126
2002-04-03,1634.8653742853703
2002-04-04,1639.3767298178577
2002-04-05,1654.7048485741086
2002-04-08,1666.9919931756112
2002-04-09,1649.0589474284957
2002-04-10,1635.4748045915303
2002-04-11,1637.1809960506155
2002-04-12,1653.2022739905465
2002-04-15,1666.1386910792046
2002-04-16,1672.7541315244362
2002-04-17,1697.5479949255205
2002-04-18,1693.214612337339
2002-04-19,1701.4009591266492
2002-04-22,1704.9519830366628
2002-04-23,1690.5934986323625
2002-04-24,1679.0558946216265
2002-04-25,1651.0558437403042
2002-04-26,1652.1487585346333
2002-04-29,1621.619284488676
2002-04-30,1614.9783598514111
2002-05-01,1607.9837095415305
2002-05-02,1621.908398598772
2002-05-03,1614.5194368297946
2002-05-06,1587.1941514026507
2002-05-07,1591.4322847198973
2002-05-08,1613.0517694309976
2002-05-09,1611.856787487616
2002-05-10,1601.4675619055445
2002-05-13,1599.3082754606191
2002-05-14,1616.1398847418436
2002-05-15,1629.8413864933239
2002-05-16,1623.8279453242344
2002-05-17,1619.417736720624
2002-05-20,1602.2482511528879
2002-05-21,1584.625134010341
2002-05-22,1578.1357908590667
