Date,AC ASIA ex JAPAN EQUAL WEIGHTED
1999-08-04,1794.3517151977276
1999-08-05,1743.7749557648729
1999-08-06,1729.6955263246577
1999-08-09,1741.9535856798568
1999-08-10,1714.4307337803543
1999-08-11,1673.8413362673318
1999-08-12,1702.8541866031733
1999-08-13,1696.4286998257849
1999-08-16,1732.722583340874
1999-08-17,1724.632813317602
1999-08-18,1745.2535191733846
1999-08-19,1752.658747294873
1999-08-20,1766.338395752245
1999-08-23,1807.565245947621
1999-08-24,1819.5962731879708
1999-08-25,1842.1940380364047
1999-08-26,1847.8579086349366
1999-08-27,1832.2308121889628
1999-08-30,1822.9249872225105
1999-08-31,1801.1385390486128
1999-09-01,1771.3096340345714
1999-09-02,1726.472956547743
1999-09-03,1730.2833853427599
1999-09-06,1740.6949256930634
1999-09-07,1733.3549921636127
1999-09-08,1705.2165016069932
1999-09-09,1730.4774093152378
1999-09-10,1779.3716027938988
1999-09-13,1812.8889454437683
1999-09-14,1794.7360239161653
1999-09-15,1775.147374401926
1999-09-16,1748.8452815657931
1999-09-17,1746.5870590328896
1999-09-20,1750.526056268652
1999-09-21,1734.8776413509456
1999-09-22,1716.8265683923298
1999-09-23,1714.4245369166251
1999-09-24,1699.1117849542636
1999-09-27,1681.0588406764616
1999-09-28,1664.5045194461877
1999-09-29,1646.452512730081
1999-09-30,1635.2571655883094
1999-10-01,1644.9682132149724
1999-10-04,1649.2976048450332
1999-10-05,1649.026597745793
1999-10-06,1664.3830152878948
1999-10-07,1684.3622876897766
1999-10-08,1696.130507002424
1999-10-11,1697.5178070600753
1999-10-12,1691.6837792812103
1999-10-13,1666.5939081985287
1999-10-14,1661.8857386380084
1999-10-15,1632.1002384915469
1999-10-18,1623.0315649405115
1999-10-19,1631.9229335199134
1999-10-20,1663.2633985656726
1999-10-21,1676.0120624273516
1999-10-22,1692.1321040118412
1999-10-25,1685.324035754474
1999-10-26,1693.9271092480828
1999-10-27,1689.0471777716227
1999-10-28,1689.827912992545
1999-10-29,1708.1476912584162
1999-11-01,1725.0952275176285
1999-11-02,1741.3779551541288
1999-11-03,1735.9849591554669
1999-11-04,1756.2414610612716
1999-11-05,1765.769141089141
1999-11-08,1769.8617793644505
1999-11-09,1776.6592404390979
1999-11-10,1772.4141834463433
1999-11-11,1778.391791237783
1999-11-12,1792.741623528179
1999-11-15,1803.8221889519295
1999-11-16,1805.6463566574062
1999-11-17,1767.6285831484056
1999-11-18,1787.6359140317256
1999-11-19,1800.6847572478916
1999-11-22,1804.6888171049948
1999-11-23,1792.6315142298452
1999-11-24,1789.2430503438238
1999-11-25,1772.3978937676188
1999-11-26,1760.5769986480566
1999-11-29,1769.0814725222485
1999-11-30,1784.1135008552228
1999-12-01,1792.7677568935624
1999-12-02,1817.3724305139597
1999-12-03,1832.7288077199803
1999-12-06,1806.1716516661688
1999-12-07,1792.2780701265317
1999-12-08,1789.832632191296
1999-12-09,1801.81878655049
1999-12-10,1824.7197301483677
1999-12-13,1854.0686117297762
1999-12-14,1861.4830092805853
1999-12-15,1855.5835966296372
1999-12-16,1816.5116499566357
1999-12-17,1819.9218921641504
1999-12-20,1835.9448359021792
1999-12-21,1822.742949340744
1999-12-22,1836.3047299126783
1999-12-23,1829.0426143152538
1999-12-24,1830.172156338091
1999-12-27,1834.272401265256
1999-12-28,1845.6484080996277
1999-12-29,1848.7181074453772
1999-12-30,1870.3580034102065
1999-12-31,1872.8198754007121
2000-01-03,1880.3761085233714
2000-01-04,1902.3930707270465
2000-01-05,1841.9369466216249
2000-01-06,1825.9768881428051
2000-01-07,1858.7314574456461
2000-01-10,1893.2728886500227
2000-01-11,1865.1098365244077
2000-01-12,1882.1988357010055
2000-01-13,1880.521733225031
2000-01-14,1921.3845508526633
2000-01-17,1944.5269207946947
2000-01-18,1932.276947781049
2000-01-19,1905.9185503725428
2000-01-20,1910.6026477743644
2000-01-21,1923.815940598171
2000-01-24,1939.6852854682877
2000-01-25,1902.4792160780669
2000-01-26,1921.0365475642552
2000-01-27,1967.961099071116
2000-01-28,1990.2669790295622
2000-01-31,1986.481368352599
2000-02-01,1993.2530318459415
2000-02-02,2003.7389651723806
2000-02-03,1989.0866354843
2000-02-04,2009.3853470394458
2000-02-07,2019.6961669501559
2000-02-08,1995.732387397174
2000-02-09,1997.71262582953
2000-02-10,2014.3405315326313
2000-02-11,2007.0250632221746
2000-02-14,1997.4167188751685
2000-02-15,1968.1323456138177
2000-02-16,1970.2745547559282
2000-02-17,1990.5759803766405
2000-02-18,1992.0379072487237
2000-02-21,1977.2396182301093
2000-02-22,1898.1029192580731
2000-02-23,1910.0518512928775
2000-02-24,1906.2600257102147
2000-02-25,1923.3738331194647
2000-02-28,1928.034857768042
2000-02-29,1912.310129261683
2000-03-01,1910.8204181868591
2000-03-02,1921.77128654792
2000-03-03,1914.7658610010726
2000-03-06,1946.5553000185068
2000-03-07,1952.7594195548743
2000-03-08,1948.7878897386927
2000-03-09,1925.7160437813886
2000-03-10,1932.4244721555021
2000-03-13,1894.5446002231504
2000-03-14,1906.3883426921523
2000-03-15,1869.3961030411638
2000-03-16,1850.1125932934406
2000-03-17,1891.9224279106743
2000-03-20,1881.4772108441675
2000-03-21,1890.3392435158096
2000-03-22,1934.6492858622612
2000-03-23,1928.490188770553
2000-03-24,1924.7029965933493
2000-03-27,1947.1707777969536
2000-03-28,1965.097561035924
2000-03-29,1983.990614529885
2000-03-30,1964.199986090922
2000-03-31,1963.2291153664478
2000-04-03,1942.1245809957404
2000-04-04,1917.3426550376055
2000-04-05,1889.1517197297994
2000-04-06,1901.163175527295
2000-04-07,1930.1030514321762
2000-04-10,1954.2698686347007
2000-04-11,1937.5922397189106
2000-04-12,1948.7751012527376
2000-04-13,1940.0447385859889
2000-04-14,1942.9930103036068
2000-04-17,1835.4524018576399
2000-04-18,1886.8776970376198
2000-04-19,1903.0423517037784
2000-04-20,1897.5040624358637
2000-04-21,1907.4510790141162
2000-04-24,1887.945122542577
2000-04-25,1905.7543386548186
2000-04-26,1891.0863414391235
2000-04-27,1899.416016012964
2000-04-28,1904.451664034054
2000-05-01,1909.1770395727387
2000-05-02,1889.4479295351953
2000-05-03,1911.1472688562153
2000-05-04,1911.517363208627
2000-05-05,1924.9592333825267
2000-05-08,1900.0505660425995
2000-05-09,1867.3093881257232
2000-05-10,1833.4912216669702
2000-05-11,1812.7590535776467
2000-05-12,1806.8552828243758
2000-05-15,1773.2955286635422
2000-05-16,1805.3062664652878
2000-05-17,1827.8512888522137
2000-05-18,1796.9510159156075
2000-05-19,1791.4295739204517
2000-05-22,1711.2372323346347
2000-05-23,1680.1486898690678
2000-05-24,1676.3224070017645
2000-05-25,1692.266703715292
2000-05-26,1615.9316268830073
2000-05-29,1625.376810775427
2000-05-30,1628.4189437782748
2000-05-31,1664.1577247876057
2000-06-01,1646.2831612524624
2000-06-02,1655.9290466617322
2000-06-05,1694.825130138833
2000-06-06,1664.3536622828938
2000-06-07,1673.1205829009657
2000-06-08,1676.3559587358075
2000-06-09,1687.0440510433584
2000-06-12,1684.0505538935176
2000-06-13,1653.2403845807873
2000-06-14,1662.693635916417
2000-06-15,1659.0637166238294
2000-06-16,1651.3967026785292
2000-06-19,1642.2851551358203
2000-06-20,1664.1884416253247
2000-06-21,1680.127307585533
2000-06-22,1689.0410472890378
2000-06-23,1689.0579000178507
2000-06-26,1686.423852103527
2000-06-27,1675.4367528366063
2000-06-28,1682.100886435754
2000-06-29,1652.3681674618633
2000-06-30,1651.7182606642277
2000-07-03,1664.400360810755
2000-07-04,1660.7985052195068
2000-07-05,1659.7346024679105
2000-07-06,1663.146985060497
2000-07-07,1684.3076879070657
2000-07-10,1692.8846283431378
2000-07-11,1697.260184055033
2000-07-12,1719.9240675785854
2000-07-13,1727.5004655445557
2000-07-14,1718.6778407550519
2000-07-17,1729.3268925351088
2000-07-18,1710.6949512980002
2000-07-19,1728.0071017154605
2000-07-20,1720.3290069876439
2000-07-21,1704.6593140929313
2000-07-24,1666.675814134831
2000-07-25,1646.6548724587176
2000-07-26,1633.1882597233362
2000-07-27,1633.00336004664
2000-07-28,1641.146013890699
2000-07-31,1641.7664946217312
2000-08-01,1659.1459459273647
2000-08-02,1692.32364661544
2000-08-03,1714.3047513816505
2000-08-04,1702.3787095423365
2000-08-07,1681.3779846703287
2000-08-08,1699.2579293005865
2000-08-09,1719.3195712917286
2000-08-10,1701.9888706737388
2000-08-11,1712.146381399639
2000-08-14,1719.8240884158306
2000-08-15,1703.5740991663129
2000-08-16,1726.2026961326528
2000-08-17,1720.9943362595786
2000-08-18,1725.345221084296
2000-08-21,1731.7624566352285
2000-08-22,1749.5630783544116
2000-08-23,1733.8604365902834
2000-08-24,1701.2113710110814
2000-08-25,1694.0362618892611
2000-08-28,1699.8986851609366
2000-08-29,1700.2698391638155
2000-08-30,1692.5707115689124
2000-08-31,1698.8329418602143
2000-09-01,1669.8545512370185
2000-09-04,1691.0270412560317
2000-09-05,1717.309543433349
2000-09-06,1719.7153950731906
2000-09-07,1714.070568885276
2000-09-08,1723.107599046697
2000-09-11,1709.6987485618013
2000-09-12,1696.8086050288125
2000-09-13,1685.343199522697
2000-09-14,1672.373593465394
2000-09-15,1652.4643544988637
2000-09-18,1587.8636801940827
2000-09-19,1576.3964684412265
2000-09-20,1603.1652282901457
2000-09-21,1580.7523752894606
2000-09-22,1479.0350450502974
2000-09-25,1532.7018311449517
2000-09-26,1517.1742209482784
2000-09-27,1520.384796488379
2000-09-28,1509.067266853433
2000-09-29,1513.59381920212
2000-10-02,1492.3845546299742
2000-10-03,1509.3970606261994
2000-10-04,1509.912328614875
2000-10-05,1521.0887664595864
2000-10-06,1529.6326940557653
2000-10-09,1504.983545957417
2000-10-10,1498.5786806590029
2000-10-11,1456.5175666631096
2000-10-12,1467.8345735024882
2000-10-13,1453.9483978413136
2000-10-16,1489.6772735139946
2000-10-17,1469.3008304016873
2000-10-18,1457.1397934192794
2000-10-19,1467.117726025915
2000-10-20,1503.6922767226877
2000-10-23,1498.7907306360269
2000-10-24,1503.8662506483377
2000-10-25,1521.5385523191028
2000-10-26,1513.0411582028753
2000-10-27,1481.5948445547183
2000-10-30,1452.1347473379337
2000-10-31,1450.3902895703031
2000-11-01,1463.2188049638667
2000-11-02,1470.7653801724257
2000-11-03,1487.2387213524798
2000-11-06,1506.5591816561573
2000-11-07,1501.6095842591005
2000-11-08,1516.5847766761
2000-11-09,1506.7933116603392
2000-11-10,1492.6384066498413
2000-11-13,1452.0432485152478
2000-11-14,1476.9051025818899
2000-11-15,1473.2478329934768
2000-11-16,1464.9995973439493
2000-11-17,1460.3190216216994
2000-11-20,1442.3694741554548
2000-11-21,1445.1688071495423
2000-11-22,1437.0380696247548
2000-11-23,1426.8314113473637
2000-11-24,1447.2065081284372
2000-11-27,1446.8445595834955
2000-11-28,1428.2669123818762
2000-11-29,1400.0584456478748
2000-11-30,1369.0299714564567
2000-12-01,1374.2313218355666
2000-12-04,1344.8101987385332
2000-12-05,1365.4676921717164
2000-12-06,1372.2889866858507
2000-12-07,1365.6596964706278
2000-12-08,1380.136756598425
2000-12-11,1414.1031070762417
2000-12-12,1405.4928172829693
2000-12-13,1414.5172967275262
2000-12-14,1385.5432390831363
2000-12-15,1345.5848296402794
2000-12-18,1344.2788288368358
2000-12-19,1345.8014329861712
2000-12-20,1304.6104581216898
2000-12-21,1279.5082899905506
2000-12-22,1256.1770986854658
2000-12-25,1256.1915317947971
2000-12-26,1239.8772868960407
2000-12-27,1235.3107103457721
2000-12-28,1252.3839301085463
2000-12-29,1240.4462763464558
2001-01-01,1243.6160741874507
2001-01-02,1233.4803356917923
2001-01-03,1232.6346405760257
2001-01-04,1269.5677001688605
2001-01-05,1291.5587049440453
2001-01-08,1305.7148283807378
2001-01-09,1331.1258559246608
2001-01-10,1316.061920149891
2001-01-11,1294.7192507092072
2001-01-12,1309.2861570666016
2001-01-15,1329.7012112028667
2001-01-16,1337.8547077350815
2001-01-17,1346.7404686906657
2001-01-18,1335.6569894118045
2001-01-19,1379.2606774432543
2001-01-22,1416.7311719873173
2001-01-23,1413.6207344157035
2001-01-24,1443.3840363311683
2001-01-25,1452.5635596715663
2001-01-26,1438.5861948191055
2001-01-29,1442.3128404826232
2001-01-30,1434.5907087086964
2001-01-31,1456.5690744186638
2001-02-01,1430.7153624475422
2001-02-02,1458.9491068687473
2001-02-05,1426.7956982741375
2001-02-06,1442.9809419989356
2001-02-07,1424.2928855032687
2001-02-08,1456.9301372680184
2001-02-09,1461.9645839819714
2001-02-12,1458.3482926587506
2001-02-13,1476.0133580851061
2001-02-14,1476.1505920667048
2001-02-15,1513.572170075308
2001-02-16,1486.2534324838591
2001-02-19,1471.7074800399637
2001-02-20,1511.6049334370148
2001-02-21,1488.154282577039
2001-02-22,1476.4753775857819
2001-02-23,1476.8665573828766
2001-02-26,1477.3067432796363
2001-02-27,1454.8572826626432
2001-02-28,1446.179061494687
2001-03-01,1410.8036254523981
2001-03-02,1377.536842080906
2001-03-05,1383.6494155782555
2001-03-06,1388.2797558669508
2001-03-07,1393.8022511024474
2001-03-08,1382.595027899833
2001-03-09,1358.188825683645
2001-03-12,1320.1739120812144
2001-03-13,1304.5340200825772
2001-03-14,1324.9208554576303
2001-03-15,1334.8441387461266
2001-03-16,1337.6709531745946
2001-03-19,1322.7697601413347
2001-03-20,1309.6692736851014
2001-03-21,1318.9165648629055
2001-03-22,1325.8093906365239
2001-03-23,1318.1651650125755
2001-03-26,1327.4275120402406
2001-03-27,1314.8032864674901
2001-03-28,1324.1274941275003
2001-03-29,1322.749609549596
2001-03-30,1312.080768379522
2001-04-02,1296.2909868007587
2001-04-03,1273.709041611128
2001-04-04,1225.949400187159
2001-04-05,1237.4838727547308
2001-04-06,1238.6939152466896
2001-04-09,1221.9338832792728
2001-04-10,1240.2662048197687
2001-04-11,1257.269262290696
2001-04-12,1250.180995544647
2001-04-13,1257.5162828797609
2001-04-16,1264.2460803899755
2001-04-17,1262.856199197755
2001-04-18,1307.2708679703444
2001-04-19,1296.3058299951067
2001-04-20,1270.4986599658316
2001-04-23,1282.8688803734176
2001-04-24,1288.3602413047722
2001-04-25,1281.9898867149932
2001-04-26,1271.5124564781677
2001-04-27,1276.7193674792388
2001-04-30,1301.770231954516
2001-05-01,1298.7026662433377
2001-05-02,1323.3077953123873
2001-05-03,1320.2789301793366
2001-05-04,1309.7250412405403
2001-05-07,1322.959715909545
2001-05-08,1323.3340203483078
2001-05-09,1322.9768599265528
2001-05-10,1320.7638036887913
2001-05-11,1341.5198176866825
2001-05-14,1336.718473949292
2001-05-15,1329.3335945504361
2001-05-16,1319.9293593053571
2001-05-17,1344.585620931555
2001-05-18,1347.9319504116738
2001-05-21,1353.6075124581146
2001-05-22,1374.9448963195277
2001-05-23,1409.9494947533376
2001-05-24,1425.3027820814207
2001-05-25,1421.7130739680438
2001-05-28,1416.2956982253988
2001-05-29,1433.696500126474
2001-05-30,1420.6678567611445
2001-05-31,1435.5629165763003
2001-06-01,1422.1277898752944
2001-06-04,1425.579455982553
2001-06-05,1423.222419709652
2001-06-06,1427.9127818704399
2001-06-07,1423.0046410441678
2001-06-08,1444.0451756975733
2001-06-11,1456.085915057156
2001-06-12,1440.6930866356572
2001-06-13,1440.133157931449
2001-06-14,1412.159336235941
2001-06-15,1401.8128465208167
2001-06-18,1389.756674687818
2001-06-19,1390.8263268711019
2001-06-20,1394.8352628956923
2001-06-21,1396.2155396509365
2001-06-22,1389.426669791832
2001-06-25,1376.1598336894267
2001-06-26,1373.267882395817
2001-06-27,1376.1663711324195
2001-06-28,1382.273588910094
2001-06-29,1400.2450544811793
2001-07-02,1392.9488170165614
2001-07-03,1386.5196176745642
2001-07-04,1385.4976123357028
2001-07-05,1401.0412447575707
2001-07-06,1380.8274053545056
2001-07-09,1356.7043927535392
2001-07-10,1345.5980929377681
2001-07-11,1318.5891516574052
2001-07-12,1349.2314253956358
2001-07-13,1341.091952716836
2001-07-16,1331.07573508218
2001-07-17,1331.2804605082652
2001-07-18,1295.9375990294209
2001-07-19,1302.9132949125383
2001-07-20,1296.7108241859116
2001-07-23,1295.3110645622971
2001-07-24,1286.289362256981
2001-07-25,1278.1659237332615
2001-07-26,1292.7862296204426
2001-07-27,1309.8932932630153
2001-07-30,1311.576125998019
2001-07-31,1314.9409101407991
2001-08-01,1319.1528861541826
2001-08-02,1324.996594429072
2001-08-03,1324.9139227067092
2001-08-06,1322.8029960586637
2001-08-07,1328.4671182997515
2001-08-08,1337.6878265144787
2001-08-09,1301.2362501901755
2001-08-10,1296.3586674723206
2001-08-13,1299.5317206158977
2001-08-14,1325.077828722771
2001-08-15,1301.9731492539051
2001-08-16,1305.7018402299366
2001-08-17,1297.7677539251342
2001-08-20,1291.9107223650071
2001-08-21,1295.7178496827075
2001-08-22,1284.8710163602727
2001-08-23,1295.0918983516383
2001-08-24,1297.026483488876
2001-08-27,1313.1629380920565
2001-08-28,1301.2589679582538
2001-08-29,1298.1463526274997
2001-08-30,1298.4305354840303
2001-08-31,1289.6795182381425
2001-09-03,1281.7049445966627
2001-09-04,1311.3061071385414
2001-09-05,1307.3188995398425
2001-09-06,1300.7292822721631
2001-09-07,1277.8263193487378
2001-09-10,1275.3256505380973
2001-09-11,1253.4478833757016
2001-09-12,1201.1793535046309
2001-09-13,1174.9498719975822
2001-09-14,1105.705169594264
2001-09-17,1048.4908311234196
2001-09-18,1061.399567035937
2001-09-19,1077.2446591651803
2001-09-20,1065.6285595495233
2001-09-21,1052.588667880391
2001-09-24,1062.0920079413695
2001-09-25,1045.2201895855292
2001-09-26,1051.397273809737
2001-09-27,1060.2850543477086
2001-09-28,1085.3410527229973
2001-10-01,1070.582035127163
2001-10-02,1061.3661023619163
2001-10-03,1055.572630003824
2001-10-04,1088.3402864895852
2001-10-05,1083.2961254366303
2001-10-08,1057.0920652506386
2001-10-09,1086.6028935522788
2001-10-10,1091.2531792861575
2001-10-11,1121.7192989467908
2001-10-12,1116.6584161634341
2001-10-15,1117.8963869419827
2001-10-16,1124.5463411227727
2001-10-17,1139.79517637444
2001-10-18,1135.341106037308
2001-10-19,1139.5550776411048
2001-10-22,1155.9516078642694
2001-10-23,1172.8093148794846
2001-10-24,1174.094932130141
2001-10-25,1166.69037574155
2001-10-26,1177.9237389692832
2001-10-29,1158.064446957751
2001-10-30,1137.8990964375298
2001-10-31,1150.746679934731
2001-11-01,1147.236289193516
2001-11-02,1154.687465735837
2001-11-05,1172.9956484104114
2001-11-06,1173.5521009672625
2001-11-07,1165.0193117266385
2001-11-08,1191.2744923783764
2001-11-09,1196.3712086674418
2001-11-12,1207.3166532889488
2001-11-13,1220.322985913858
2001-11-14,1233.6189865545302
2001-11-15,1262.2210379478727
2001-11-16,1258.2500221247333
2001-11-19,1285.5197616319717
2001-11-20,1272.1200873726466
2001-11-21,1292.720465336741
2001-11-22,1295.3047143820845
2001-11-23,1321.421833867648
2001-11-26,1342.5392686468836
2001-11-27,1332.8478366426818
2001-11-28,1298.4286779593745
2001-11-29,1300.0209965520894
2001-11-30,1292.5654262638666
2001-12-03,1316.2913418949272
2001-12-04,1329.2921797538506
2001-12-05,1361.4462997581375
2001-12-06,1379.3284981392324
2001-12-07,1399.117662098184
2001-12-10,1405.3991799313644
2001-12-11,1392.4666613589761
2001-12-12,1401.8893908862021
2001-12-13,1375.5233709949832
2001-12-14,1367.534564010921
2001-12-17,1355.5455623726082
2001-12-18,1341.5587548291276
2001-12-19,1335.7472988277652
2001-12-20,1348.76288702996
2001-12-21,1338.650375242451
2001-12-24,1355.2790866738821
2001-12-25,1367.395043728982
2001-12-26,1368.1296865272152
2001-12-27,1349.6264512728776
2001-12-28,1375.3211711792726
2001-12-31,1382.8128462193872
2002-01-01,1382.6245156130074
2002-01-02,1376.0849548587705
2002-01-03,1393.7832555118282
2002-01-04,1427.6442525477653
2002-01-07,1459.135930922633
2002-01-08,1451.238110953208
2002-01-09,1462.360720061612
2002-01-10,1457.343751043269
2002-01-11,1447.515616810424
2002-01-14,1443.675788299726
2002-01-15,1433.835639641126
2002-01-16,1437.0919831189317
2002-01-17,1450.419769458124
2002-01-18,1446.6063870406394
2002-01-21,1466.2018889871165
2002-01-22,1462.7614795789914
2002-01-23,1473.9019954184403
2002-01-24,1495.201918631693
2002-01-25,1549.4308145746684
2002-01-28,1575.75300947034
2002-01-29,1568.4168192497318
2002-01-30,1552.965085811646
2002-01-31,1574.2137921693381
2002-02-01,1567.4683425554333
2002-02-04,1546.4344181687766
2002-02-05,1544.6635789539646
2002-02-06,1560.4080817152208
2002-02-07,1542.959678384668
2002-02-08,1549.413168309141
2002-02-11,1547.7755407406635
2002-02-12,1549.9362941257023
2002-02-13,1557.3593626822585
2002-02-14,1591.4791932609946
2002-02-15,1595.0297085399852
2002-02-18,1615.6163846606048
2002-02-19,1596.589570077518
2002-02-20,1590.2745206292475
2002-02-21,1585.5895877836087
2002-02-22,1559.4487767365981
2002-02-25,1554.4940054473568
2002-02-26,1566.108669046694
2002-02-27,1604.207023530356
2002-02-28,1597.9437708666405
2002-03-01,1606.3101427010006
2002-03-04,1634.5034710675984
2002-03-05,1642.6435158310871
2002-03-06,1646.0866213046452
2002-03-07,1643.7304965617514
2002-03-08,1655.6925924498837
2002-03-11,1670.6020746057218
2002-03-12,1674.2172243407188
2002-03-13,1670.122276801989
2002-03-14,1660.6850837486081
2002-03-15,1656.3188587817378
2002-03-18,1667.591827684188
2002-03-19,1666.1070743246505
2002-03-20,1668.6837833069983
2002-03-21,1672.4219402862389
2002-03-22,1691.5637326083574
2002-03-25,1690.375790697854
2002-03-26,1687.1793635599633
2002-03-27,1699.8849090049607
2002-03-28,1704.8429571505956
2002-03-29,1698.1254871279652
2002-04-01,1673.2346568803644
2002-04-02,1678.9343197462908
2002-04-03,1687.7723311462844
2002-04-04,1693.256407669897
2002-04-05,1709.544627365516
2002-04-08,1722.856690910323
2002-04-09,1705.1074800511292
2002-04-10,1690.4814990048674
2002-04-11,1692.2801156109967
2002-04-12,1711.4910612312326
2002-04-15,1724.772802368788
2002-04-16,1730.452735796997
2002-04-17,1755.299275858494
2002-04-18,1751.1512527038344
2002-04-19,1754.9201338420155
2002-04-22,1757.8141857059102
2002-04-23,1743.74208982285
2002-04-24,1734.4142207447235
2002-04-25,1700.318467415567
2002-04-26,1701.3400456780919
2002-04-29,1671.0979484715226
2002-04-30,1667.388592497937
2002-05-01,1657.9164284234553
2002-05-02,1674.1462926541553
2002-05-03,1666.5506238948885
2002-05-06,1639.6907275825768
2002-05-07,1643.9881178208589
2002-05-08,1664.6679503838511
2002-05-09,1665.572278867688
2002-05-10,1651.1153309819858
2002-05-13,1650.6546495775558
2002-05-14,1667.5714740271835
2002-05-15,1676.042165925102
2002-05-16,1665.4526967250642
2002-05-17,1655.5678585458497
2002-05-20,1630.964806309269
2002-05-21,1606.2936375534682
