Date,AC FAR EAST EQUAL WEIGHTED
1999-08-04,1645.0029342202067
1999-08-05,1604.0742301736907
1999-08-06,1585.410726405454
1999-08-09,1587.2951767187199
1999-08-10,1574.35595258505
1999-08-11,1547.5543537461213
1999-08-12,1572.2700297920123
1999-08-13,1569.633046599563
1999-08-16,1608.0423692072945
1999-08-17,1602.7507519601604
1999-08-18,1614.1202337320594
1999-08-19,1622.7184235754428
1999-08-20,1640.273543122307
1999-08-23,1674.6103710110417
1999-08-24,1675.6401621078394
1999-08-25,1695.0487536979956
1999-08-26,1682.5619132568552
1999-08-27,1666.321326190049
1999-08-30,1669.7084866937969
1999-08-31,1641.5625356608064
1999-09-01,1645.1104229549187
1999-09-02,1612.9233546728874
1999-09-03,1615.8201971837675
1999-09-06,1624.0456617516872
1999-09-07,1606.405127152251
1999-09-08,1583.4206174957515
1999-09-09,1622.4441185161659
1999-09-10,1659.0450520919171
1999-09-13,1706.3209014019155
1999-09-14,1688.6584043079251
1999-09-15,1688.8896360061678
1999-09-16,1655.3430413234994
1999-09-17,1640.1415655804647
1999-09-20,1647.1434642553172
1999-09-21,1659.0568600918475
1999-09-22,1625.4954410660166
1999-09-23,1623.968952739057
1999-09-24,1592.4651712875939
1999-09-27,1567.982388181807
1999-09-28,1571.6811052557239
1999-09-29,1547.7699258394332
1999-09-30,1562.1911909563282
1999-10-01,1580.6397725236748
1999-10-04,1576.0648719002013
1999-10-05,1567.7562675387483
1999-10-06,1573.6747621917407
1999-10-07,1583.4222765327142
1999-10-08,1595.6124920596774
1999-10-11,1596.5395263046935
1999-10-12,1589.8005631864305
1999-10-13,1555.2205208538574
1999-10-14,1557.7303010930368
1999-10-15,1546.9430975142743
1999-10-18,1525.3061666394872
1999-10-19,1533.0562285682347
1999-10-20,1560.2861085062527
1999-10-21,1566.345681150115
1999-10-22,1585.5987808340237
1999-10-25,1591.6061436706393
1999-10-26,1601.0059444980734
1999-10-27,1599.789783985045
1999-10-28,1598.9911359869225
1999-10-29,1637.8391751605395
1999-11-01,1652.2405135819738
1999-11-02,1659.522257766141
1999-11-03,1652.0537793468911
1999-11-04,1676.6312240557177
1999-11-05,1669.6576423181693
1999-11-08,1665.378131217713
1999-11-09,1671.2436036725521
1999-11-10,1675.3021373936297
1999-11-11,1661.1777871606744
1999-11-12,1671.0146086415702
1999-11-15,1667.0881496356592
1999-11-16,1663.2262105636955
1999-11-17,1664.044833628666
1999-11-18,1689.8121515046478
1999-11-19,1699.4718689184942
1999-11-22,1703.3981304170984
1999-11-23,1702.2043677162883
1999-11-24,1690.143117693646
1999-11-25,1665.7323177817686
1999-11-26,1682.124689280455
1999-11-29,1694.8585809088074
1999-11-30,1693.5774658105286
1999-12-01,1704.5176358236383
1999-12-02,1722.3056534128086
1999-12-03,1729.943522560662
1999-12-06,1689.695420798158
1999-12-07,1684.0676578588618
1999-12-08,1670.52739551865
1999-12-09,1678.9763025017426
1999-12-10,1702.92831145261
1999-12-13,1712.29985130604
1999-12-14,1721.380605315359
1999-12-15,1717.2318146975074
1999-12-16,1679.236783567173
1999-12-17,1680.0731211828847
1999-12-20,1685.1456761853367
1999-12-21,1679.5816028769057
1999-12-22,1695.8237997594492
1999-12-23,1685.6798666714428
1999-12-24,1687.395808166922
1999-12-27,1693.7781519334023
1999-12-28,1697.4595028024623
1999-12-29,1701.2386078660682
1999-12-30,1711.1278640656074
1999-12-31,1712.8174891010551
2000-01-03,1704.941930446673
2000-01-04,1696.8515427887814
2000-01-05,1651.7347010042213
2000-01-06,1615.0800395437957
2000-01-07,1645.3009446278402
2000-01-10,1667.8692099210257
2000-01-11,1666.6376315214661
2000-01-12,1664.75430619801
2000-01-13,1679.3958710269994
2000-01-14,1718.67348300111
2000-01-17,1760.8620485275276
2000-01-18,1741.997478674192
2000-01-19,1710.3182832831317
2000-01-20,1720.1738050828353
2000-01-21,1721.420472278812
2000-01-24,1737.9126434287878
2000-01-25,1712.7204387999725
2000-01-26,1728.1600332981843
2000-01-27,1768.1226169249744
2000-01-28,1781.7047911323746
2000-01-31,1786.4600653709158
2000-02-01,1779.40118688653
2000-02-02,1779.8293677620695
2000-02-03,1766.5764292876731
2000-02-04,1788.4788248403127
2000-02-07,1786.2039389749048
2000-02-08,1755.7103614853709
2000-02-09,1760.1035372067
2000-02-10,1764.4005981411624
2000-02-11,1761.9635810910056
2000-02-14,1745.7235773093375
2000-02-15,1711.488466162842
2000-02-16,1711.1807837139163
2000-02-17,1714.2777678752664
2000-02-18,1710.2723466756916
2000-02-21,1671.5659423609425
2000-02-22,1608.3151625871253
2000-02-23,1626.7201509545478
2000-02-24,1632.4232799204722
2000-02-25,1669.525911142762
2000-02-28,1681.8204675307484
2000-02-29,1682.4473858130555
2000-03-01,1695.0267262191728
2000-03-02,1706.510678035504
2000-03-03,1712.839438528098
2000-03-06,1726.9175725174546
2000-03-07,1746.5393416884365
2000-03-08,1740.7921332537765
2000-03-09,1728.1783745829505
2000-03-10,1748.1620740848991
2000-03-13,1725.3072721058543
2000-03-14,1726.1954329873697
2000-03-15,1691.9599529962186
2000-03-16,1688.1343340771696
2000-03-17,1724.8769833229446
2000-03-20,1709.6068660303279
2000-03-21,1707.1152562354628
2000-03-22,1731.840561917773
2000-03-23,1726.5144070571819
2000-03-24,1737.8715994308811
2000-03-27,1772.9777967156922
2000-03-28,1793.731654991523
2000-03-29,1830.7143362914221
2000-03-30,1805.5028938708617
2000-03-31,1822.9233661680703
2000-04-03,1809.9633892748286
2000-04-04,1802.1619182293484
2000-04-05,1785.219980466585
2000-04-06,1792.4356302186768
2000-04-07,1801.7952900572175
2000-04-10,1810.1674867522927
2000-04-11,1785.8590624463977
2000-04-12,1818.3466954407763
2000-04-13,1815.4469009161473
2000-04-14,1819.0419581935107
2000-04-17,1717.8782480370446
2000-04-18,1763.4243639341248
2000-04-19,1782.4859730321373
2000-04-20,1774.3798585012323
2000-04-21,1760.336290658875
2000-04-24,1784.566042224447
2000-04-25,1801.847448757203
2000-04-26,1779.5512392961582
2000-04-27,1781.8234106201228
2000-04-28,1778.3479913225374
2000-05-01,1784.7865957417068
2000-05-02,1792.193454302626
2000-05-03,1817.047496126914
2000-05-04,1824.1206922874167
2000-05-05,1826.3575909124497
2000-05-08,1817.098587322295
2000-05-09,1786.639630738452
2000-05-10,1764.53891291366
2000-05-11,1756.899018819768
2000-05-12,1773.5208861680724
2000-05-15,1749.4388970945813
2000-05-16,1778.760755750681
2000-05-17,1798.7904001384752
2000-05-18,1777.3338867829
2000-05-19,1789.9547496260352
2000-05-22,1718.6586334373653
2000-05-23,1704.2264213314984
2000-05-24,1691.9030606105673
2000-05-25,1704.4283757791497
2000-05-26,1647.9580842321586
2000-05-29,1656.3374186463261
2000-05-30,1650.774893188642
2000-05-31,1657.9112521881655
2000-06-01,1657.4993459941982
2000-06-02,1654.8583079113619
2000-06-05,1696.696933867589
2000-06-06,1681.5579093922063
2000-06-07,1692.3072888747372
2000-06-08,1693.7799332460922
2000-06-09,1702.6923100574295
2000-06-12,1706.6122014112498
2000-06-13,1676.0646993780601
2000-06-14,1677.298208267844
2000-06-15,1669.0727642442146
2000-06-16,1656.429573674649
2000-06-19,1656.2950816266332
2000-06-20,1683.8961546323449
2000-06-21,1709.2806426044694
2000-06-22,1721.710215269888
2000-06-23,1726.0759243361815
2000-06-26,1715.0399487310285
2000-06-27,1720.2696812492773
2000-06-28,1727.1245802267222
2000-06-29,1711.5310058332416
2000-06-30,1713.504023144475
2000-07-03,1734.665380977968
2000-07-04,1725.840886296065
2000-07-05,1712.9417894353371
2000-07-06,1710.6770640121056
2000-07-07,1728.4056749602357
2000-07-10,1743.3038135595366
2000-07-11,1748.0088046907879
2000-07-12,1751.9594547115998
2000-07-13,1750.1769319658215
2000-07-14,1746.3259946229482
2000-07-17,1748.514261973345
2000-07-18,1723.3671905983701
2000-07-19,1742.3365592758582
2000-07-20,1739.1067026669832
2000-07-21,1715.2208643359097
2000-07-24,1684.616125099257
2000-07-25,1660.0313807146406
2000-07-26,1653.0519181611392
2000-07-27,1642.1479840755574
2000-07-28,1642.1300307631202
2000-07-31,1638.6382722961407
2000-08-01,1663.3615231495216
2000-08-02,1697.3020592909893
2000-08-03,1716.4353309581968
2000-08-04,1709.8107112730422
2000-08-07,1702.3731977734524
2000-08-08,1712.580882216621
2000-08-09,1741.392425696783
2000-08-10,1722.1282180652418
2000-08-11,1742.27919033084
2000-08-14,1738.1257703239728
2000-08-15,1727.8106389737595
2000-08-16,1743.7631320285952
2000-08-17,1732.9566692719864
2000-08-18,1742.1284392672449
2000-08-21,1738.6507877143652
2000-08-22,1768.30984198257
2000-08-23,1768.1444417525001
2000-08-24,1742.5697704812662
2000-08-25,1742.2342264595359
2000-08-28,1748.1990357445836
2000-08-29,1749.1414354017625
2000-08-30,1736.3699328119599
2000-08-31,1734.09738286035
2000-09-01,1710.2304544198319
2000-09-04,1719.4571067653528
2000-09-05,1739.0407499539026
2000-09-06,1733.6812128652462
2000-09-07,1741.3400873709593
2000-09-08,1749.8454992268444
2000-09-11,1726.1353115863847
2000-09-12,1707.4682833988725
2000-09-13,1703.785556347118
2000-09-14,1695.0270675466697
2000-09-15,1686.1005723587468
2000-09-18,1650.9990349527657
2000-09-19,1654.4599326508674
2000-09-20,1689.8531006853113
2000-09-21,1667.8448034302135
2000-09-22,1564.399122915057
2000-09-25,1608.5804294355273
2000-09-26,1597.6315458513964
2000-09-27,1588.1518734126025
2000-09-28,1582.2712194081014
2000-09-29,1598.0728183531965
2000-10-02,1584.9792647863724
2000-10-03,1604.2840703947531
2000-10-04,1603.2667114920414
2000-10-05,1613.2489851743012
2000-10-06,1623.1067819803316
2000-10-09,1602.652361048128
2000-10-10,1601.0574605977145
2000-10-11,1565.872465607605
2000-10-12,1576.6244438522265
2000-10-13,1566.8978527959864
2000-10-16,1597.4748989252441
2000-10-17,1577.8083959113062
2000-10-18,1561.0803377698421
2000-10-19,1565.7530902627127
2000-10-20,1597.4417872692777
2000-10-23,1597.6037830044306
2000-10-24,1602.6987779674773
2000-10-25,1613.149409301772
2000-10-26,1606.7881911541965
2000-10-27,1570.764126283749
2000-10-30,1544.55411801207
2000-10-31,1540.4890157098846
2000-11-01,1557.5713210607425
2000-11-02,1563.0646109836503
2000-11-03,1576.049171409739
2000-11-06,1604.9259000078175
2000-11-07,1599.0890357959113
2000-11-08,1610.2088877225647
2000-11-09,1591.9891423191614
2000-11-10,1578.321627308406
2000-11-13,1546.146023277451
2000-11-14,1557.499841976704
2000-11-15,1552.9156432610048
2000-11-16,1541.8374374789084
2000-11-17,1541.5861971243432
2000-11-20,1525.92042029026
2000-11-21,1521.3661963632765
2000-11-22,1517.4515266671408
2000-11-23,1510.5491911562758
2000-11-24,1526.3297577269861
2000-11-27,1528.3011889950183
2000-11-28,1512.0368651799847
2000-11-29,1484.3621534991462
2000-11-30,1468.064150150206
2000-12-01,1476.481992481962
2000-12-04,1443.292676280798
2000-12-05,1451.5656392238932
2000-12-06,1459.2107506952768
2000-12-07,1440.6921117895265
2000-12-08,1450.5963070082435
2000-12-11,1490.3195774794642
2000-12-12,1482.1402110803426
2000-12-13,1483.6689987689283
2000-12-14,1452.355260231067
2000-12-15,1415.9639311526125
2000-12-18,1407.2782712028736
2000-12-19,1398.3427692559987
2000-12-20,1352.4923857456902
2000-12-21,1321.6601999745562
2000-12-22,1306.6436814381398
2000-12-25,1323.6366899742602
2000-12-26,1307.58851000285
2000-12-27,1300.4536180493835
2000-12-28,1310.4852084515587
2000-12-29,1294.6235400383748
2001-01-01,1295.405836265737
2001-01-02,1281.450317209654
2001-01-03,1278.8122920739431
2001-01-04,1299.6018060308616
2001-01-05,1312.6523322653293
2001-01-08,1326.5738274289986
2001-01-09,1339.1744293185625
2001-01-10,1322.7007428672077
2001-01-11,1293.575860110951
2001-01-12,1306.7596963254334
2001-01-15,1324.7034781227674
2001-01-16,1338.6725445198092
2001-01-17,1348.996012368518
2001-01-18,1341.5034258855492
2001-01-19,1377.8130874499445
2001-01-22,1406.6172264665875
2001-01-23,1405.3122992250844
2001-01-24,1428.4562272664032
2001-01-25,1445.1460161680318
2001-01-26,1431.4117172421552
2001-01-29,1441.832832969665
2001-01-30,1429.2775293843713
2001-01-31,1448.5007551696817
2001-02-01,1432.920725183094
2001-02-02,1448.7868264757676
2001-02-05,1411.4472683119427
2001-02-06,1421.0047387614663
2001-02-07,1404.0032789467564
2001-02-08,1425.3904392800218
2001-02-09,1427.1570492889102
2001-02-12,1421.8590680383934
2001-02-13,1441.7127452006068
2001-02-14,1447.3403097167286
2001-02-15,1485.9109507523133
2001-02-16,1463.6172371854177
2001-02-19,1444.0577216610443
2001-02-20,1485.7619998091695
2001-02-21,1461.1614095707419
2001-02-22,1456.1945267532665
2001-02-23,1473.4967805683036
2001-02-26,1473.9847048401386
2001-02-27,1459.3523634143692
2001-02-28,1439.7940627976743
2001-03-01,1403.4741784503626
2001-03-02,1360.6798689756818
2001-03-05,1371.951898446966
2001-03-06,1387.936397623017
2001-03-07,1391.5952540460667
2001-03-08,1383.683310379399
2001-03-09,1376.8378207899464
2001-03-12,1337.661684225905
2001-03-13,1328.9406848435233
2001-03-14,1332.3750303099353
2001-03-15,1350.4440843056072
2001-03-16,1350.338870549367
2001-03-19,1343.7366839859344
2001-03-20,1331.316052443793
2001-03-21,1368.5303265605737
2001-03-22,1369.1287647846714
2001-03-23,1380.0120553505847
2001-03-26,1412.548321244969
2001-03-27,1397.3731662884659
2001-03-28,1419.516015873593
2001-03-29,1401.6160935489916
2001-03-30,1383.571980710922
2001-04-02,1362.7958107179534
2001-04-03,1360.9857764666567
2001-04-04,1330.0329563478776
2001-04-05,1353.515498453115
2001-04-06,1355.768075625652
2001-04-09,1327.6521823357552
2001-04-10,1343.948227505424
2001-04-11,1373.3098288083131
2001-04-12,1378.9456811777957
2001-04-13,1384.4956507012316
2001-04-16,1385.322545588196
2001-04-17,1383.1371993600412
2001-04-18,1436.0552167888416
2001-04-19,1426.7512585577701
2001-04-20,1397.7788786218493
2001-04-23,1412.9254875278918
2001-04-24,1419.7820400451728
2001-04-25,1418.4571443033838
2001-04-26,1415.0463251773338
2001-04-27,1426.6831176280557
2001-04-30,1446.397396044025
2001-05-01,1468.6946097072334
2001-05-02,1486.6700741360266
2001-05-03,1490.4996880488218
2001-05-04,1480.7369555249518
2001-05-07,1489.2753454585843
2001-05-08,1476.5480410191394
2001-05-09,1466.8943696705599
2001-05-10,1462.044852049909
2001-05-11,1484.8195227216559
2001-05-14,1470.4850749075445
2001-05-15,1466.7130959488672
2001-05-16,1442.7970444752534
2001-05-17,1469.3173879257713
2001-05-18,1469.3219995321806
2001-05-21,1484.9039860224398
2001-05-22,1505.0661229690058
2001-05-23,1545.1453087273649
2001-05-24,1555.279024139993
2001-05-25,1547.2302286877837
2001-05-28,1533.0508884561004
2001-05-29,1556.3563187687166
2001-05-30,1536.6739581901895
2001-05-31,1553.7257080379434
2001-06-01,1547.8314571786154
2001-06-04,1551.2442525302813
2001-06-05,1543.4329833639438
2001-06-06,1546.9639919814706
2001-06-07,1550.1262650239723
2001-06-08,1567.4492919469628
2001-06-11,1570.121758727302
2001-06-12,1538.092499416611
2001-06-13,1539.1269932893006
2001-06-14,1517.4079213519926
2001-06-15,1505.7023340872452
2001-06-18,1493.6792230777628
2001-06-19,1492.2457047309413
2001-06-20,1497.5934881842172
2001-06-21,1504.6949178790999
2001-06-22,1510.0719800403083
2001-06-25,1498.2083669505278
2001-06-26,1495.33667759405
2001-06-27,1493.042674390289
2001-06-28,1495.7852378057692
2001-06-29,1518.7943003812481
2001-07-02,1508.5029860884422
2001-07-03,1511.1270650161928
2001-07-04,1503.0372786061612
2001-07-05,1514.3848512089776
2001-07-06,1485.6416395096599
2001-07-09,1461.5111717959635
2001-07-10,1452.1694972127636
2001-07-11,1423.7789796210961
2001-07-12,1458.8745825681244
2001-07-13,1451.47176402952
2001-07-16,1439.7067290482626
2001-07-17,1435.5128718899882
2001-07-18,1394.218254744187
2001-07-19,1402.5310205328853
2001-07-20,1400.9864754721618
2001-07-23,1384.438821752355
2001-07-24,1383.9429907143358
2001-07-25,1385.5570521900065
2001-07-26,1398.657550810047
2001-07-27,1413.0020334118137
2001-07-30,1399.2773547375323
2001-07-31,1412.7773269435784
2001-08-01,1418.6868857499278
2001-08-02,1437.4482072908736
2001-08-03,1428.073453969102
2001-08-06,1431.4200912744825
2001-08-07,1442.4479067774685
2001-08-08,1448.876046023189
2001-08-09,1403.4300463641175
2001-08-10,1400.7716340905629
2001-08-13,1392.9003370414384
2001-08-14,1426.2185405956725
2001-08-15,1412.0103510192137
2001-08-16,1407.4279749190694
2001-08-17,1399.3630040988633
2001-08-20,1387.986442753952
2001-08-21,1396.3611472611897
2001-08-22,1391.0373928731042
2001-08-23,1397.1998413380263
2001-08-24,1397.4895751247163
2001-08-27,1412.9360158104962
2001-08-28,1399.3990473364747
2001-08-29,1390.84443590881
2001-08-30,1382.6747351222464
2001-08-31,1377.6121275517858
2001-09-03,1359.2858897119754
2001-09-04,1396.6921859232154
2001-09-05,1381.0197350811593
2001-09-06,1373.6314922078452
2001-09-07,1348.2974715803255
2001-09-10,1327.7725733170842
2001-09-11,1320.2640890879259
2001-09-12,1247.882611752101
2001-09-13,1241.4415053010405
2001-09-14,1218.6615466184303
2001-09-17,1156.5477408493487
2001-09-18,1172.1783326897119
2001-09-19,1189.2347316823057
2001-09-20,1179.7046041173412
2001-09-21,1165.592828338564
2001-09-24,1167.464526923571
2001-09-25,1156.0635606142778
2001-09-26,1158.2529806755847
2001-09-27,1158.7669118150536
2001-09-28,1192.3009022163947
2001-10-01,1189.0403047245723
2001-10-02,1189.2331089032982
2001-10-03,1176.992975184262
2001-10-04,1212.269472410352
2001-10-05,1202.0973516856786
2001-10-08,1187.6120507065898
2001-10-09,1193.9708739325006
2001-10-10,1194.044286338122
2001-10-11,1227.5136784409676
2001-10-12,1227.5223455149453
2001-10-15,1223.5626889656346
2001-10-16,1228.8923384946766
2001-10-17,1242.63648531854
2001-10-18,1231.5884717419729
2001-10-19,1235.833915554989
2001-10-22,1244.4342384145248
2001-10-23,1262.4492234823392
2001-10-24,1263.5430760598122
2001-10-25,1263.8915034358565
2001-10-26,1266.4615381947324
2001-10-29,1237.5352100900452
2001-10-30,1220.0103835268958
2001-10-31,1224.4480037357187
2001-11-01,1218.6165773069201
2001-11-02,1223.9154122785994
2001-11-05,1240.7496910157286
2001-11-06,1247.0226084237534
2001-11-07,1227.6884793207973
2001-11-08,1251.0150439075783
2001-11-09,1246.6646182484594
2001-11-12,1249.3386029535486
2001-11-13,1254.0321738067553
2001-11-14,1260.584611117253
2001-11-15,1287.2446217897643
2001-11-16,1282.224405291927
2001-11-19,1305.1298252135648
2001-11-20,1299.639669538709
2001-11-21,1313.6949686082942
2001-11-22,1311.37237582795
2001-11-23,1330.2472437542244
2001-11-26,1354.0039455687083
2001-11-27,1344.9487525593088
2001-11-28,1309.0700849355756
2001-11-29,1311.65880995091
2001-11-30,1310.1743978849297
2001-12-03,1311.3115122568688
2001-12-04,1316.8939218693997
2001-12-05,1343.3699908674625
2001-12-06,1357.0909654614916
2001-12-07,1358.5924409115669
2001-12-10,1349.87191566388
2001-12-11,1334.8799378520216
2001-12-12,1350.8858241879896
2001-12-13,1321.7766913885455
2001-12-14,1309.8221726928396
2001-12-17,1288.243318988514
2001-12-18,1280.55928671537
2001-12-19,1279.6022490347939
2001-12-20,1295.6547945850225
2001-12-21,1290.123545926882
2001-12-24,1305.254120390206
2001-12-25,1310.868793000802
2001-12-26,1305.9374230838132
2001-12-27,1300.5486554193321
2001-12-28,1326.0684549464395
2001-12-31,1323.8890987316688
2002-01-01,1323.8890987316688
2002-01-02,1308.2235652109246
2002-01-03,1320.9879028912092
2002-01-04,1354.483586043869
2002-01-07,1376.0074930708006
2002-01-08,1355.2327220941509
2002-01-09,1361.3753356823397
2002-01-10,1349.530771310289
2002-01-11,1342.1030446207978
2002-01-14,1335.800242653215
2002-01-15,1322.736598618495
2002-01-16,1328.0361220074556
2002-01-17,1333.6193307688136
2002-01-18,1340.5071584469615
2002-01-21,1355.4158115506443
2002-01-22,1338.2227294747481
2002-01-23,1342.6030799724788
2002-01-24,1359.7617959933816
2002-01-25,1403.2036111067691
2002-01-28,1430.6282842767835
2002-01-29,1418.1034955557043
2002-01-30,1404.6739645892276
2002-01-31,1417.5149895738712
2002-02-01,1402.350297471356
2002-02-04,1381.2346879829279
2002-02-05,1368.7504964520422
2002-02-06,1375.240636790451
2002-02-07,1369.7085307538828
2002-02-08,1372.20626482719
2002-02-11,1372.5326026134835
2002-02-12,1389.7085122125197
2002-02-13,1400.0969641144134
2002-02-14,1425.5736535756882
2002-02-15,1422.0492530353908
2002-02-18,1439.3099545213893
2002-02-19,1410.112671875435
2002-02-20,1405.4317023838448
2002-02-21,1416.5257661210378
2002-02-22,1399.8527717601914
2002-02-25,1394.7536319354663
2002-02-26,1396.9001460669658
2002-02-27,1439.3639441718196
2002-02-28,1446.3218201623947
2002-03-01,1463.78906213241
2002-03-04,1514.3945450893002
2002-03-05,1515.1713941451221
2002-03-06,1516.7465922072051
2002-03-07,1544.063470900144
2002-03-08,1560.6493460941854
2002-03-11,1581.9153017822368
2002-03-12,1568.3077568098938
2002-03-13,1542.8170495653694
2002-03-14,1541.4408383476227
2002-03-15,1545.9574261364082
2002-03-18,1538.2608527506818
2002-03-19,1548.6427410362587
2002-03-20,1541.6071867725113
2002-03-21,1543.3029223067135
2002-03-22,1538.2786500175453
2002-03-25,1534.7907144640508
2002-03-26,1535.4372607277917
2002-03-27,1552.8920903157414
2002-03-28,1556.997974979031
2002-03-29,1540.7005977344934
2002-04-01,1511.7530474492182
2002-04-02,1521.5629285555578
2002-04-03,1542.8359377723239
2002-04-04,1553.9944947191855
2002-04-05,1568.7747569283163
2002-04-08,1581.9419670870755
2002-04-09,1560.5503582587237
2002-04-10,1557.132731387465
2002-04-11,1544.344655777653
2002-04-12,1546.3652513436282
2002-04-15,1563.7161542585932
2002-04-16,1576.20784204091
2002-04-17,1597.1300232195122
2002-04-18,1602.266989945801
2002-04-19,1603.6132440468873
2002-04-22,1616.4477948532997
2002-04-23,1609.5797840518178
2002-04-24,1598.9058157619038
2002-04-25,1583.3862330139586
2002-04-26,1576.933657506101
2002-04-29,1556.877720082311
2002-04-30,1547.9215556705335
2002-05-01,1549.2577200686756
2002-05-02,1560.2936632056217
2002-05-03,1554.6569743139119
2002-05-06,1534.2350771448284
2002-05-07,1527.950003356017
2002-05-08,1544.272589656002
2002-05-09,1551.1026099314597
2002-05-10,1541.9584836011138
2002-05-13,1535.6051669565295
2002-05-14,1542.6681816624714
2002-05-15,1560.9552811148285
2002-05-16,1564.2738095875866
2002-05-17,1567.173282472424
2002-05-20,1561.8563829420755
2002-05-21,1562.589469736626
2002-05-22,1563.075983186374
