Date,AC ASEAN EQUAL WEIGHTED
1999-08-06,2170.7126637959027
1999-08-09,2144.8095268978823
1999-08-10,2055.974751244618
1999-08-11,1921.0067449043845
1999-08-12,1964.873420462841
1999-08-13,1935.8532885632208
1999-08-16,1993.585975386897
1999-08-17,1950.9856782690438
1999-08-18,2020.4930273027321
1999-08-19,2052.484452253121
1999-08-20,2053.659089499624
1999-08-23,2079.1660791164536
1999-08-24,2072.723726283627
1999-08-25,2124.6386734770163
1999-08-26,2100.2505206946003
1999-08-27,2070.684397313615
1999-08-30,2031.387028247549
1999-08-31,2008.4839267690581
1999-09-01,1977.571076672602
1999-09-02,1925.9011777751286
1999-09-03,1917.8412369031971
1999-09-06,1891.7165532558242
1999-09-07,1868.452614233461
1999-09-08,1795.0338432414424
1999-09-09,1834.9565639178636
1999-09-10,1917.8556777178344
1999-09-13,1996.2829571969828
1999-09-14,1955.8848557312315
1999-09-15,1935.3071052181779
1999-09-16,1894.6161616078816
1999-09-17,1893.6995242747576
1999-09-20,1886.2080425974461
1999-09-21,1851.0947117588523
1999-09-22,1816.0725728214936
1999-09-23,1758.5244862510806
1999-09-24,1737.0397725273172
1999-09-27,1743.0105050024117
1999-09-28,1738.3014338747423
1999-09-29,1743.5566503194946
1999-09-30,1773.3629495248194
1999-10-01,1851.5256018886591
1999-10-04,1857.6711795916563
1999-10-05,1910.1200645193976
1999-10-06,1937.6601889853869
1999-10-07,1926.610258080431
1999-10-08,1931.0752928156217
1999-10-11,1939.9467741208703
1999-10-12,1908.4951671727624
1999-10-13,1854.4377030564401
1999-10-14,1842.5396718403435
1999-10-15,1841.5356675905603
1999-10-18,1821.1037862298824
1999-10-19,1886.6672641377643
1999-10-20,1925.562301805652
1999-10-21,2026.503711421164
1999-10-22,2041.8400903409527
1999-10-25,2040.1611504973353
1999-10-26,2051.3621557952124
1999-10-27,2032.6811303485567
1999-10-28,2035.732410171625
1999-10-29,2118.058971468416
1999-11-01,2139.531520416683
1999-11-02,2140.513973249793
1999-11-03,2158.822717004419
1999-11-04,2199.9166083313216
1999-11-05,2208.7388715966817
1999-11-08,2203.138906199173
1999-11-09,2219.004964673233
1999-11-10,2210.278460115032
1999-11-11,2196.3023370871033
1999-11-12,2227.8728488409674
1999-11-15,2247.3335603765663
1999-11-16,2238.1916010440086
1999-11-17,2201.9291262270176
1999-11-18,2210.590867874353
1999-11-19,2216.9457912304315
1999-11-22,2206.7640107144384
1999-11-23,2160.8217793777753
1999-11-24,2144.8647269586727
1999-11-25,2127.0479433077203
1999-11-26,2132.8428577710015
1999-11-29,2097.1938181388837
1999-11-30,2100.598384354555
1999-12-01,2130.206615755935
1999-12-02,2138.3722635460294
1999-12-03,2168.3849186143875
1999-12-06,2131.1072865132683
1999-12-07,2129.0272341159844
1999-12-08,2118.9916522972253
1999-12-09,2137.342111819552
1999-12-10,2149.5814181855285
1999-12-13,2176.3808253372777
1999-12-14,2185.714701043618
1999-12-15,2213.5600706176756
1999-12-16,2156.78258246348
1999-12-17,2171.583438875192
1999-12-20,2186.7750780766123
1999-12-21,2197.748260136839
1999-12-22,2254.041496765939
1999-12-23,2272.2757030345956
1999-12-24,2285.165073637809
1999-12-27,2317.198509297523
1999-12-28,2296.676602272641
1999-12-29,2320.167808359159
1999-12-30,2339.3612646139345
1999-12-31,2345.3346359091142
2000-01-03,2347.8438428302584
2000-01-04,2337.930725791374
2000-01-05,2207.939702298986
2000-01-06,2173.265413682009
2000-01-07,2215.8006125556117
2000-01-10,2249.148649687677
2000-01-11,2244.718726615086
2000-01-12,2258.070225778613
2000-01-13,2259.750240467784
2000-01-14,2324.0453814606426
2000-01-17,2327.888699287509
2000-01-18,2311.929141355727
2000-01-19,2252.632463369718
2000-01-20,2302.2092400409315
2000-01-21,2282.8615551139064
2000-01-24,2298.7742622014584
2000-01-25,2256.563206924365
2000-01-26,2233.4059086495977
2000-01-27,2268.922072058455
2000-01-28,2265.9542001482687
2000-01-31,2262.9039535714414
2000-02-01,2223.1607214377955
2000-02-02,2183.7779572077284
2000-02-03,2167.896471065043
2000-02-04,2239.3392933009754
2000-02-07,2247.1767112299085
2000-02-08,2231.966242774202
2000-02-09,2253.057545754772
2000-02-10,2266.6521056741185
2000-02-11,2263.9704246815354
2000-02-14,2264.419765899569
2000-02-15,2216.8588798421674
2000-02-16,2153.507579232992
2000-02-17,2110.0184134085994
2000-02-18,2099.4612825060326
2000-02-21,2054.9717050600007
2000-02-22,1974.0647478764713
2000-02-23,1989.7356227094622
2000-02-24,1985.5670415787993
2000-02-25,2060.679527199918
2000-02-28,2032.9061127351783
2000-02-29,2020.1278203783027
2000-03-01,1995.379825979413
2000-03-02,2004.5102915156406
2000-03-03,2002.692918348271
2000-03-06,2031.687643360356
2000-03-07,2028.3004591832719
2000-03-08,2039.5737055683167
2000-03-09,2044.8110516791935
2000-03-10,2066.8872689945715
2000-03-13,2010.770817555055
2000-03-14,2032.890878375152
2000-03-15,1979.9015346247195
2000-03-16,1985.8084075597246
2000-03-17,2031.9931765904003
2000-03-20,2028.4224856492917
2000-03-21,2014.9299898092472
2000-03-22,2051.3310139919863
2000-03-23,2053.4543285928153
2000-03-24,2059.0163349084146
2000-03-27,2082.915878898061
2000-03-28,2084.617416523608
2000-03-29,2115.3996475047074
2000-03-30,2058.910639462547
2000-03-31,2051.630858234707
2000-04-03,2027.7451168943837
2000-04-04,2014.0532738431416
2000-04-05,1968.1010936603207
2000-04-06,1997.562606361239
2000-04-07,2034.3230261451279
2000-04-10,2051.1391661371845
2000-04-11,2033.5044199119209
2000-04-12,2068.4656070968717
2000-04-13,2076.3357948228618
2000-04-14,2078.3497411534718
2000-04-17,1956.8099241755185
2000-04-18,1951.7687416320043
2000-04-19,1976.1934726623122
2000-04-20,1972.2082663865428
2000-04-21,1981.948485336144
2000-04-24,1992.6112126511139
2000-04-25,1984.2189174514965
2000-04-26,1996.1222318965588
2000-04-27,2021.3058510187955
2000-04-28,2018.6704066050468
2000-05-01,2020.6902454235462
2000-05-02,2009.4590814893727
2000-05-03,2027.893613164827
2000-05-04,2021.5551713253817
2000-05-05,2029.4685633727706
2000-05-08,1994.8111732333148
2000-05-09,1942.640559710096
2000-05-10,1895.037109579315
2000-05-11,1843.505457285134
2000-05-12,1854.8826578256683
2000-05-15,1795.8907543876371
2000-05-16,1822.4706287853214
2000-05-17,1874.4274554854644
2000-05-18,1847.147854921815
2000-05-19,1824.9432358700424
2000-05-22,1731.7517432690443
2000-05-23,1682.0345389022004
2000-05-24,1655.0485001003392
2000-05-25,1643.3757263859388
2000-05-26,1590.4198008120877
2000-05-29,1574.1454760884462
2000-05-30,1556.9431487508416
2000-05-31,1560.9149196225696
2000-06-01,1558.7590350507357
2000-06-02,1567.5743277347608
2000-06-05,1587.8117568039056
2000-06-06,1548.3067141038846
2000-06-07,1525.325413460688
2000-06-08,1537.6712390437124
2000-06-09,1545.6710408500458
2000-06-12,1531.1020479162398
2000-06-13,1516.0780115447963
2000-06-14,1534.399729371037
2000-06-15,1546.797828130551
2000-06-16,1523.037800748275
2000-06-19,1496.2309079105694
2000-06-20,1506.1611823105425
2000-06-21,1532.6747637325211
2000-06-22,1532.4184271025708
2000-06-23,1535.6235276022037
2000-06-26,1525.5079245169702
2000-06-27,1518.050093660053
2000-06-28,1539.4007629760104
2000-06-29,1511.6827272407013
2000-06-30,1505.6123197724332
2000-07-03,1473.1517211611513
2000-07-04,1480.3321843769152
2000-07-05,1466.6607454209818
2000-07-06,1466.8274732877726
2000-07-07,1487.9563775525075
2000-07-10,1500.2363242828758
2000-07-11,1511.7862212366256
2000-07-12,1531.2944021503765
2000-07-13,1535.2190632496881
2000-07-14,1513.532168530135
2000-07-17,1516.8238143866308
2000-07-18,1517.2363398040234
2000-07-19,1551.5004800693384
2000-07-20,1539.5922941908493
2000-07-21,1519.9572373900942
2000-07-24,1493.142154888499
2000-07-25,1470.117104913534
2000-07-26,1456.389462807712
2000-07-27,1458.8133799620136
2000-07-28,1463.2342778445739
2000-07-31,1448.6642190757093
2000-08-01,1467.850380678098
2000-08-02,1503.3456981997945
2000-08-03,1542.3345043434838
2000-08-04,1545.0283038129057
2000-08-07,1526.4154895485924
2000-08-08,1549.6158613800217
2000-08-09,1547.5722940952983
2000-08-10,1534.058447518939
2000-08-11,1561.4403173005298
2000-08-14,1565.8109860512334
2000-08-15,1553.6305649424307
2000-08-16,1569.850758101239
2000-08-17,1576.9691900712987
2000-08-18,1571.5899414281294
2000-08-21,1574.8661208378999
2000-08-22,1593.2669557166
2000-08-23,1580.4791349878194
2000-08-24,1539.497690740702
2000-08-25,1537.021209219898
2000-08-28,1544.3757596075732
2000-08-29,1538.910665858331
2000-08-30,1546.0205737510237
2000-08-31,1555.8070469213271
2000-09-01,1525.8753863473116
2000-09-04,1512.443587654174
2000-09-05,1535.4864654225198
2000-09-06,1534.972116391645
2000-09-07,1529.56479117242
2000-09-08,1529.9287091004808
2000-09-11,1492.3144541710142
2000-09-12,1472.456580933046
2000-09-13,1474.4055215820888
2000-09-14,1469.5660193065567
2000-09-15,1464.2856287924963
2000-09-18,1429.958349200309
2000-09-19,1441.3021342876382
2000-09-20,1434.1312584118623
2000-09-21,1413.4766465380294
2000-09-22,1334.2655126107393
2000-09-25,1360.6026949886386
2000-09-26,1355.8503911029507
2000-09-27,1346.1726801983366
2000-09-28,1334.5914386056254
2000-09-29,1335.594408504068
2000-10-02,1316.6057609660545
2000-10-03,1322.2037526601594
2000-10-04,1315.3376486555062
2000-10-05,1333.5743144640146
2000-10-06,1332.4260878625855
2000-10-09,1305.1872850152233
2000-10-10,1301.11322931748
2000-10-11,1275.082921548933
2000-10-12,1302.0345867638935
2000-10-13,1306.4174766532758
2000-10-16,1352.1054466069882
2000-10-17,1344.1442924979667
2000-10-18,1348.8962064980608
2000-10-19,1379.690004923777
2000-10-20,1387.1317404167353
2000-10-23,1390.2836707580072
2000-10-24,1387.1335852095765
2000-10-25,1396.6080195517434
2000-10-26,1389.5841444889793
2000-10-27,1363.5951493447667
2000-10-30,1326.3808309197184
2000-10-31,1325.2594893443866
2000-11-01,1337.7086327518898
2000-11-02,1331.2111929241146
2000-11-03,1347.135837702079
2000-11-06,1391.8534207084144
2000-11-07,1381.9648478523584
2000-11-08,1387.689911127182
2000-11-09,1369.4235529259229
2000-11-10,1357.984261120945
2000-11-13,1335.0744961738442
2000-11-14,1349.54850997173
2000-11-15,1341.5515273368526
2000-11-16,1342.313193810011
2000-11-17,1348.1099625231611
2000-11-20,1351.9349538550448
2000-11-21,1350.7898972370813
2000-11-22,1349.8895369733693
2000-11-23,1345.8046169701513
2000-11-24,1360.1592832133713
2000-11-27,1354.98155728857
2000-11-28,1339.9968203266071
2000-11-29,1320.7068104209866
2000-11-30,1298.2204939205294
2000-12-01,1290.646509881619
2000-12-04,1262.539482090692
2000-12-05,1273.122174166872
2000-12-06,1279.5653141958187
2000-12-07,1267.162183840373
2000-12-08,1265.3074284392715
2000-12-11,1284.1695358336478
2000-12-12,1263.494303084179
2000-12-13,1264.4320511494655
2000-12-14,1237.941909256409
2000-12-15,1216.1397152746258
2000-12-18,1209.4996983213287
2000-12-19,1223.588639347769
2000-12-20,1186.609093726437
2000-12-21,1168.1901040897023
2000-12-22,1159.380349369798
2000-12-25,1159.3127585748289
2000-12-26,1146.3109880668223
2000-12-27,1142.3359496294993
2000-12-28,1145.1689754765553
2000-12-29,1134.3116694662683
2001-01-01,1134.3116694662679
2001-01-02,1094.8973515616196
2001-01-03,1077.0955624991352
2001-01-04,1100.055351815654
2001-01-05,1123.6744184655768
2001-01-08,1145.201737734929
2001-01-09,1156.5255604505533
2001-01-10,1160.4186737161756
2001-01-11,1139.5885575937248
2001-01-12,1160.9458921380722
2001-01-15,1179.7967232583785
2001-01-16,1161.3690046037916
2001-01-17,1166.0048993098244
2001-01-18,1150.8592735415928
2001-01-19,1198.6334595095436
2001-01-22,1248.8748163229513
2001-01-23,1249.5026730702111
2001-01-24,1281.2708551185442
2001-01-25,1303.6017612766982
2001-01-26,1297.9133481274587
2001-01-29,1302.5131986143151
2001-01-30,1284.5434707788954
2001-01-31,1308.9075387425369
2001-02-01,1284.75109678731
2001-02-02,1306.423436446486
2001-02-05,1276.153481840634
2001-02-06,1283.1614206151728
2001-02-07,1272.90973873144
2001-02-08,1292.3734518519154
2001-02-09,1285.1938329666568
2001-02-12,1273.2592968036936
2001-02-13,1289.0872073827861
2001-02-14,1279.473368640905
2001-02-15,1308.0720848030276
2001-02-16,1293.6010682978588
2001-02-19,1264.2887276903932
2001-02-20,1287.630405917532
2001-02-21,1276.9960649651582
2001-02-22,1277.261901285822
2001-02-23,1296.8921114942043
2001-02-26,1284.774541432709
2001-02-27,1278.4316934613514
2001-02-28,1264.1451274389835
2001-03-01,1225.4796771584688
2001-03-02,1211.9180578356022
2001-03-05,1216.562495637416
2001-03-06,1217.4294011530083
2001-03-07,1222.0782526933485
2001-03-08,1205.5865622391618
2001-03-09,1193.024441902051
2001-03-12,1167.8893476536136
2001-03-13,1164.4418828492317
2001-03-14,1165.7668272153996
2001-03-15,1166.6138186618975
2001-03-16,1156.8604178094256
2001-03-19,1134.4356687412844
2001-03-20,1124.934874028533
2001-03-21,1135.4111766498747
2001-03-22,1144.8455177332573
2001-03-23,1138.9882931919276
2001-03-26,1137.195086082333
2001-03-27,1125.616870255801
2001-03-28,1127.8258813423788
2001-03-29,1129.007439566635
2001-03-30,1128.4296735543812
2001-04-02,1118.3170829891694
2001-04-03,1099.7732170394186
2001-04-04,1057.6442381146564
2001-04-05,1070.2871325934912
2001-04-06,1058.8093566336013
2001-04-09,1038.0091456809243
2001-04-10,1062.5609887566418
2001-04-11,1082.9659572287976
2001-04-12,1076.702232340131
2001-04-13,1088.7467731743782
2001-04-16,1089.177086231585
2001-04-17,1073.5901841631548
2001-04-18,1091.888077649883
2001-04-19,1072.7565227789155
2001-04-20,1053.9638588386342
2001-04-23,1058.374170196409
2001-04-24,1064.410639452712
2001-04-25,1057.8860575865097
2001-04-26,1053.0620191939017
2001-04-27,1076.6971007780342
2001-04-30,1097.4708250285662
2001-05-01,1099.8193198261301
2001-05-02,1140.2542281041972
2001-05-03,1130.8366843639808
2001-05-04,1115.1708445730494
2001-05-07,1118.8170451472922
2001-05-08,1116.078212376353
2001-05-09,1117.909455919265
2001-05-10,1121.5738013269713
2001-05-11,1135.5389318195876
2001-05-14,1128.9942200295447
2001-05-15,1122.0116917059793
2001-05-16,1114.1527885501198
2001-05-17,1123.573275134029
2001-05-18,1119.9221554420305
2001-05-21,1122.2613565573988
2001-05-22,1142.757003529846
2001-05-23,1171.818272716855
2001-05-24,1189.611167272769
2001-05-25,1180.9706574643503
2001-05-28,1172.9911093457622
2001-05-29,1193.6754751595845
2001-05-30,1181.56023373816
2001-05-31,1204.42166181048
2001-06-01,1192.8995427212735
2001-06-04,1197.3009884487726
2001-06-05,1199.1861244871
2001-06-06,1198.498116703774
2001-06-07,1201.4404329830834
2001-06-08,1216.3765786509848
2001-06-11,1229.4606010665548
2001-06-12,1223.7265867746596
2001-06-13,1234.3293103046192
2001-06-14,1217.465623863262
2001-06-15,1207.5489295435896
2001-06-18,1200.3826358707379
2001-06-19,1203.4859884168786
2001-06-20,1211.0622354486936
2001-06-21,1214.3108893228891
2001-06-22,1214.264350725241
2001-06-25,1208.4870852271597
2001-06-26,1213.0769746626604
2001-06-27,1212.4907309705873
2001-06-28,1221.887229061593
2001-06-29,1236.2113239295597
2001-07-02,1224.7975258678289
2001-07-03,1227.694931503509
2001-07-04,1229.1813329048764
2001-07-05,1259.6948308752242
2001-07-06,1245.3930820913213
2001-07-09,1233.9595829607183
2001-07-10,1225.100484987272
2001-07-11,1201.9162930387934
2001-07-12,1219.1273890728762
2001-07-13,1230.787057792596
2001-07-16,1232.7348521875829
2001-07-17,1247.814824491432
2001-07-18,1238.812798263014
2001-07-19,1259.9457491446296
2001-07-20,1257.7687599506967
2001-07-23,1267.0704537845493
2001-07-24,1267.8828614234642
2001-07-25,1268.0516278150048
2001-07-26,1271.1601239333188
2001-07-27,1286.9688386291475
2001-07-30,1301.7347968120648
2001-07-31,1303.5131312201736
2001-08-01,1303.9607953026884
2001-08-02,1306.2509606028918
2001-08-03,1306.3631338153916
2001-08-06,1301.9844293330716
2001-08-07,1310.6460852855027
2001-08-08,1320.0865448390414
2001-08-09,1283.6726303439173
2001-08-10,1275.112124451199
2001-08-13,1280.8607474541554
2001-08-14,1311.7700655271578
2001-08-15,1274.9540761296637
2001-08-16,1271.8616551631087
2001-08-17,1268.4240306977479
2001-08-20,1270.9587227145482
2001-08-21,1275.01743718168
2001-08-22,1268.8663868301574
2001-08-23,1284.850486614206
2001-08-24,1301.8741033264405
2001-08-27,1321.3515445091625
2001-08-28,1300.002252347111
2001-08-29,1294.9268858347625
2001-08-30,1294.383762104003
2001-08-31,1302.2043958480388
2001-09-03,1301.6331402859155
2001-09-04,1325.7002118889616
2001-09-05,1324.5535234106258
2001-09-06,1328.9247578782351
2001-09-07,1309.3008491749933
2001-09-10,1304.954152433265
2001-09-11,1290.2680703927992
2001-09-12,1276.3256347574643
2001-09-13,1223.7127047198783
2001-09-14,1152.7454716192274
2001-09-17,1076.5431618579316
2001-09-18,1081.4808595102065
2001-09-19,1108.0265638557164
2001-09-20,1095.678754079764
2001-09-21,1072.1719228829566
2001-09-24,1074.7593364151585
2001-09-25,1061.2313739194249
2001-09-26,1054.0065038172002
2001-09-27,1064.275201349419
2001-09-28,1075.9986333651943
2001-10-01,1056.1329710131583
2001-10-02,1052.351605489622
2001-10-03,1045.7022137363601
2001-10-04,1072.638138726891
2001-10-05,1057.7673150246444
2001-10-08,1025.5655441371407
2001-10-09,1052.3348923992107
2001-10-10,1048.2054310238184
2001-10-11,1071.5718972743787
2001-10-12,1072.9602879667632
2001-10-15,1075.961575995755
2001-10-16,1071.4586472805306
2001-10-17,1085.2213466258358
2001-10-18,1085.4183318343787
2001-10-19,1073.2692515793192
2001-10-22,1071.9417779981381
2001-10-23,1082.9432043270106
2001-10-24,1076.6422612507397
2001-10-25,1068.5626031323752
2001-10-26,1075.2983374775454
2001-10-29,1051.6807343790645
2001-10-30,1039.5365412308165
2001-10-31,1046.1290133218129
2001-11-01,1034.8276068359094
2001-11-02,1037.537098948804
2001-11-05,1040.4270390999516
2001-11-06,1034.0589265215172
2001-11-07,1027.5792887460207
2001-11-08,1050.892610757567
2001-11-09,1050.6654420422144
2001-11-12,1059.1153502688087
2001-11-13,1070.9879492502907
2001-11-14,1069.5102993297164
2001-11-15,1101.380034674762
2001-11-16,1096.983820712889
2001-11-19,1119.731227510195
2001-11-20,1117.3328396878105
2001-11-21,1135.0636171789627
2001-11-22,1131.8411210079746
2001-11-23,1161.1453678490575
2001-11-26,1162.094275248467
2001-11-27,1155.8042376637686
2001-11-28,1148.5048100054835
2001-11-29,1147.943582355503
2001-11-30,1133.0490239593564
2001-12-03,1136.7150587830092
2001-12-04,1150.067776710606
2001-12-05,1171.8587545861326
2001-12-06,1180.0983952000831
2001-12-07,1184.3724390462462
2001-12-10,1191.7624604441928
2001-12-11,1182.8874565747367
2001-12-12,1177.936477094265
2001-12-13,1157.717099148268
2001-12-14,1153.9642498571154
2001-12-17,1150.1678707099372
2001-12-18,1155.9935750463285
2001-12-19,1168.1560890282456
2001-12-20,1170.6595081131516
2001-12-21,1178.660660958099
2001-12-24,1195.4902147710084
2001-12-25,1195.0529767532057
2001-12-26,1201.1422397321226
2001-12-27,1192.0286683464853
2001-12-28,1206.4970650482373
2001-12-31,1199.1512146516684
2002-01-01,1199.1512146516684
2002-01-02,1177.4231850139465
2002-01-03,1200.117910413566
2002-01-04,1235.5947168731202
2002-01-07,1249.0600174798542
2002-01-08,1246.3307761165536
2002-01-09,1256.1553863691422
2002-01-10,1264.3672767678927
2002-01-11,1274.1702906607932
2002-01-14,1274.2111078484375
2002-01-15,1273.9977583790903
2002-01-16,1278.8386857497608
2002-01-17,1286.4306294667701
2002-01-18,1287.860024868301
2002-01-21,1287.9915633702165
2002-01-22,1284.123475347768
2002-01-23,1296.084666758748
2002-01-24,1317.4510219528904
2002-01-25,1369.8797012260509
2002-01-28,1388.17271045688
2002-01-29,1393.2309341724329
2002-01-30,1390.4724084805162
2002-01-31,1421.8555882784917
2002-02-01,1419.859817610184
2002-02-04,1405.2028011187394
2002-02-05,1403.1602830754846
2002-02-06,1406.005866462707
2002-02-07,1380.892621305859
2002-02-08,1382.8341688550938
2002-02-11,1380.8292959552116
2002-02-12,1382.7797220787259
2002-02-13,1394.3065237858711
2002-02-14,1416.8056901658706
2002-02-15,1426.7941364705878
2002-02-18,1443.3485148410239
2002-02-19,1440.8484297706152
2002-02-20,1443.6196468708492
2002-02-21,1422.9533107079328
2002-02-22,1385.285261638856
2002-02-25,1385.0528869877726
2002-02-26,1389.9067282532073
2002-02-27,1421.2083056760532
2002-02-28,1426.991422115212
2002-03-01,1441.7533096556392
2002-03-04,1467.2967556542858
2002-03-05,1472.0832748109794
2002-03-06,1473.123027422962
2002-03-07,1474.2060051683143
2002-03-08,1485.6786989492546
2002-03-11,1493.542058555152
2002-03-12,1484.4002536690261
2002-03-13,1474.5626262475125
2002-03-14,1462.3091196212222
2002-03-15,1458.7846489475437
2002-03-18,1470.9462223116236
2002-03-19,1474.4976160857038
2002-03-20,1481.8058173421657
2002-03-21,1490.848614065581
2002-03-22,1499.1830644329627
2002-03-25,1490.4311111623847
2002-03-26,1492.314219722693
2002-03-27,1498.5580573956393
2002-03-28,1502.697016088265
2002-03-29,1499.6919365638246
2002-04-01,1485.9435780560889
2002-04-02,1480.0496465171452
2002-04-03,1474.0010529922972
2002-04-04,1484.1972975795848
2002-04-05,1514.5332149734977
2002-04-08,1539.4302092900357
2002-04-09,1545.0206585174458
2002-04-10,1551.1642709026933
2002-04-11,1556.168128440215
2002-04-12,1574.6716935057432
2002-04-15,1589.786022135141
2002-04-16,1588.3636707451988
2002-04-17,1606.7145336018607
2002-04-18,1590.9106215563213
2002-04-19,1596.2972091717384
2002-04-22,1598.1119726062068
2002-04-23,1584.4409425680362
2002-04-24,1569.7971287226765
2002-04-25,1552.585956797909
2002-04-26,1556.1370168168771
2002-04-29,1524.5837683263128
2002-04-30,1533.965187510428
2002-05-01,1525.0870090203407
2002-05-02,1538.8861608871887
2002-05-03,1530.2801244459204
2002-05-06,1519.4878740572497
2002-05-07,1520.601162601459
2002-05-08,1544.2736270339528
2002-05-09,1545.6572333177428
2002-05-10,1533.4379031416206
2002-05-13,1530.862525890241
2002-05-14,1545.8969021545372
2002-05-15,1537.3081032552777
2002-05-16,1531.439517802318
2002-05-17,1519.7628028107813
2002-05-20,1517.2067225092396
2002-05-21,1516.9131786719402
2002-05-22,1484.3169134354246
2002-05-23,1483.9749051481315
2002-05-24,1485.681707354015
2002-05-27,1492.114287974902
2002-05-28,1479.8919929236215
