Date,AC ASIA PACIFIC EQUAL WEIGHTED
1999-08-03,1648.9741321189776
1999-08-04,1627.8905751595003
1999-08-05,1591.6047872992126
1999-08-06,1576.7325991619223
1999-08-09,1574.8863991510993
1999-08-10,1570.1237655448504
1999-08-11,1548.8187483950564
1999-08-12,1581.701154123459
1999-08-13,1591.2406919009816
1999-08-16,1623.1530332602395
1999-08-17,1618.8249803670112
1999-08-18,1634.6132578068573
1999-08-19,1629.2356879829606
1999-08-20,1646.9437127045485
1999-08-23,1683.7427122157362
1999-08-24,1692.649715317697
1999-08-25,1700.7250858137027
1999-08-26,1695.5279728940711
1999-08-27,1686.4769058796235
1999-08-30,1714.3682398963751
1999-08-31,1687.5162819764575
1999-09-01,1683.7338485026717
1999-09-02,1647.354296829938
1999-09-03,1655.4324342828806
1999-09-06,1666.38614865842
1999-09-07,1652.2100047221456
1999-09-08,1635.4849806633038
1999-09-09,1666.1881487010767
1999-09-10,1694.887976279066
1999-09-13,1735.6862951586706
1999-09-14,1719.8726807408918
1999-09-15,1713.8483936725786
1999-09-16,1685.1907265024784
1999-09-17,1674.9283834855719
1999-09-20,1678.1127342732395
1999-09-21,1688.7447845038253
1999-09-22,1660.495597889407
1999-09-23,1661.9585794905445
1999-09-24,1631.9998850517784
1999-09-27,1613.7781458188435
1999-09-28,1614.937119085334
1999-09-29,1592.7365831183272
1999-09-30,1598.3576895744425
1999-10-01,1610.1756544608547
1999-10-04,1607.3784775441245
1999-10-05,1609.739533912809
1999-10-06,1611.56153861662
1999-10-07,1627.210154179042
1999-10-08,1642.3945839438193
1999-10-11,1648.4347110028336
1999-10-12,1640.2669748282958
1999-10-13,1609.151362418806
1999-10-14,1607.159783507363
1999-10-15,1582.2011082271736
1999-10-18,1565.9813835178604
1999-10-19,1577.618128417835
1999-10-20,1602.6011287178035
1999-10-21,1603.9343370731376
1999-10-22,1623.5764801436987
1999-10-25,1629.0274065084143
1999-10-26,1638.5704779679916
1999-10-27,1635.4117098732927
1999-10-28,1635.046041351951
1999-10-29,1656.7604735872576
1999-11-01,1662.4604116324133
1999-11-02,1674.1183655209468
1999-11-03,1668.1173061697866
1999-11-04,1686.3627246530925
1999-11-05,1682.3272969118632
1999-11-08,1681.883783895157
1999-11-09,1682.340443827444
1999-11-10,1688.884651052185
1999-11-11,1680.1233395387508
1999-11-12,1691.807804888418
1999-11-15,1689.8965213704107
1999-11-16,1683.8338807714242
1999-11-17,1679.767101667969
1999-11-18,1704.6782944130593
1999-11-19,1716.5991323873493
1999-11-22,1721.8899154085786
1999-11-23,1723.045827500749
1999-11-24,1717.5201564330428
1999-11-25,1700.8400178349139
1999-11-26,1717.4251543079117
1999-11-29,1731.2126174682312
1999-11-30,1725.0958570586788
1999-12-01,1733.1683196897127
1999-12-02,1750.262442243827
1999-12-03,1757.0475498485014
1999-12-06,1721.7441198906188
1999-12-07,1719.3802566368802
1999-12-08,1709.0678418251157
1999-12-09,1722.7976596487258
1999-12-10,1739.2922526873692
1999-12-13,1756.1286563959234
1999-12-14,1762.1645021574766
1999-12-15,1759.1215257353801
1999-12-16,1730.7092903643056
1999-12-17,1738.9509744393931
1999-12-20,1751.4043355036972
1999-12-21,1745.6207342001476
1999-12-22,1760.996018312462
1999-12-23,1748.0943712881603
1999-12-24,1745.9301635837442
1999-12-27,1750.9587671787947
1999-12-28,1760.4555326764892
1999-12-29,1765.4988812513793
1999-12-30,1778.8815688553927
1999-12-31,1780.142341028328
2000-01-03,1787.7633550988148
2000-01-04,1774.0525640835099
2000-01-05,1729.3689338716654
2000-01-06,1705.0442018018375
2000-01-07,1730.4075974445564
2000-01-10,1752.3254697613556
2000-01-11,1749.3984232829393
2000-01-12,1758.401932867724
2000-01-13,1770.2332671803063
2000-01-14,1816.9104565790171
2000-01-17,1856.089615870042
2000-01-18,1843.5496920989217
2000-01-19,1822.2390103607395
2000-01-20,1835.5135449022616
2000-01-21,1843.0526738733754
2000-01-24,1851.9046318668256
2000-01-25,1823.3686194331626
2000-01-26,1835.4963131050235
2000-01-27,1875.5012608245515
2000-01-28,1885.4835089081328
2000-01-31,1882.7079511373852
2000-02-01,1879.9271753226644
2000-02-02,1894.0011449154895
2000-02-03,1879.9071689496545
2000-02-04,1894.8137628382335
2000-02-07,1898.7095178932568
2000-02-08,1876.1837088586021
2000-02-09,1880.8381825743825
2000-02-10,1891.7124734789543
2000-02-11,1888.2906567964344
2000-02-14,1880.282309624597
2000-02-15,1851.1169044761664
2000-02-16,1852.3591132423962
2000-02-17,1861.5004586513442
2000-02-18,1860.4969985061784
2000-02-21,1835.6921323708316
2000-02-22,1772.8133213987887
2000-02-23,1788.9932024964587
2000-02-24,1798.9661354220916
2000-02-25,1830.7232435372869
2000-02-28,1841.0637707899011
2000-02-29,1831.8695277525005
2000-03-01,1838.2417971161822
2000-03-02,1839.5701360670607
2000-03-03,1842.0275120087786
2000-03-06,1854.3352967669
2000-03-07,1866.988686901082
2000-03-08,1859.7082295104071
2000-03-09,1841.7715604940968
2000-03-10,1865.5104778914636
2000-03-13,1843.3198434043709
2000-03-14,1849.0075163093045
2000-03-15,1819.0890657246046
2000-03-16,1814.3529535246932
2000-03-17,1847.110455241013
2000-03-20,1837.1615836546912
2000-03-21,1839.343594154736
2000-03-22,1868.5403777055867
2000-03-23,1859.9896586582772
2000-03-24,1864.54050402577
2000-03-27,1896.9811784079861
2000-03-28,1920.3816653564165
2000-03-29,1955.7644028270722
2000-03-30,1929.115315669702
2000-03-31,1944.3472398697722
2000-04-03,1938.3973299007343
2000-04-04,1925.4503986277787
2000-04-05,1905.9183782489556
2000-04-06,1913.3008329629777
2000-04-07,1927.20140315328
2000-04-10,1933.4140184734865
2000-04-11,1912.5779294017568
2000-04-12,1938.9071909731654
2000-04-13,1932.910756516436
2000-04-14,1937.9479390924614
2000-04-17,1840.3354185569453
2000-04-18,1883.837754642533
2000-04-19,1908.7371524219923
2000-04-20,1898.0354364068048
2000-04-21,1886.1633524712904
2000-04-24,1900.082533834843
2000-04-25,1921.4531333979926
2000-04-26,1907.7788843519563
2000-04-27,1916.826697912389
2000-04-28,1909.902902467931
2000-05-01,1915.5719852405223
2000-05-02,1917.3339116639233
2000-05-03,1947.0161762714527
2000-05-04,1954.0475444448655
2000-05-05,1962.804542181179
2000-05-08,1949.6303337668783
2000-05-09,1914.534847764477
2000-05-10,1890.755360921851
2000-05-11,1880.2394116236453
2000-05-12,1886.2176000262798
2000-05-15,1859.06852035064
2000-05-16,1890.7948881819023
2000-05-17,1915.43795882519
2000-05-18,1896.303910692668
2000-05-19,1912.2599877948392
2000-05-22,1846.5179613744622
2000-05-23,1830.4641509739522
2000-05-24,1816.5527288807502
2000-05-25,1827.507328679319
2000-05-26,1764.9153916911723
2000-05-29,1774.4155455840594
2000-05-30,1769.5518685998777
2000-05-31,1782.9268598639133
2000-06-01,1773.3045284780835
2000-06-02,1772.4199497653663
2000-06-05,1810.7026930539776
2000-06-06,1795.5366877677855
2000-06-07,1805.8896071129316
2000-06-08,1811.347245112422
2000-06-09,1818.7813854170263
2000-06-12,1823.0219127965897
2000-06-13,1798.2901307753464
2000-06-14,1802.257604002501
2000-06-15,1797.704648846092
2000-06-16,1789.748195696354
2000-06-19,1790.7835280060804
2000-06-20,1819.07336941155
2000-06-21,1843.196319962688
2000-06-22,1855.2458457122555
2000-06-23,1857.2238385793862
2000-06-26,1847.5435617851067
2000-06-27,1851.0827195151066
2000-06-28,1857.9446889470682
2000-06-29,1844.589530762051
2000-06-30,1843.9704025024796
2000-07-03,1868.7457517223659
2000-07-04,1862.7135125074915
2000-07-05,1847.2291897662706
2000-07-06,1844.77675307506
2000-07-07,1864.4740595616922
2000-07-10,1877.6480057861604
2000-07-11,1882.840506027275
2000-07-12,1894.1350556362838
2000-07-13,1890.5767370900019
2000-07-14,1886.9951240653654
2000-07-17,1890.994963811823
2000-07-18,1869.5979329392821
2000-07-19,1882.852285541707
2000-07-20,1878.2797330795902
2000-07-21,1853.2453569836302
2000-07-24,1819.0201139656874
2000-07-25,1798.1496600387081
2000-07-26,1789.4052789197494
2000-07-27,1782.1541998647128
2000-07-28,1785.9980437127338
2000-07-31,1779.0420757850811
2000-08-01,1800.8345052601271
2000-08-02,1835.3525528938674
2000-08-03,1853.6743203493634
2000-08-04,1843.191839963644
2000-08-07,1838.606978415039
2000-08-08,1853.098626846266
2000-08-09,1879.0539216630145
2000-08-10,1857.3251023312414
2000-08-11,1874.4353794242825
2000-08-14,1873.18040289113
2000-08-15,1860.8022282451523
2000-08-16,1879.941267042648
2000-08-17,1868.039722974392
2000-08-18,1878.7814240873297
2000-08-21,1878.4000281630947
2000-08-22,1907.8460059939202
2000-08-23,1904.1101516746096
2000-08-24,1879.3728188558964
2000-08-25,1877.6633686232478
2000-08-28,1884.5041219458426
2000-08-29,1886.9670958878594
2000-08-30,1875.8933076335175
2000-08-31,1878.3243281146238
2000-09-01,1852.7535672621714
2000-09-04,1866.442197920383
2000-09-05,1888.7199870399013
2000-09-06,1887.3433478191735
2000-09-07,1895.8133752269841
2000-09-08,1906.4089680843656
2000-09-11,1891.007181097464
2000-09-12,1876.8123237325392
2000-09-13,1867.304291962236
2000-09-14,1859.4573458327843
2000-09-15,1843.9193448293354
2000-09-18,1807.5159019819616
2000-09-19,1804.4036880514445
2000-09-20,1840.703454187033
2000-09-21,1817.6991947168362
2000-09-22,1708.5235997009731
2000-09-25,1755.5858242627246
2000-09-26,1740.7071170492102
2000-09-27,1732.4516073575642
2000-09-28,1724.446655765806
2000-09-29,1736.9919141299893
2000-10-02,1728.2019864215467
2000-10-03,1747.8215315620791
2000-10-04,1747.8884189673329
2000-10-05,1755.0166886104817
2000-10-06,1763.0736245676994
2000-10-09,1745.3511712264783
2000-10-10,1741.6800065341445
2000-10-11,1705.000782863735
2000-10-12,1718.167793766435
2000-10-13,1705.2136050212239
2000-10-16,1738.459915660455
2000-10-17,1717.4227747479692
2000-10-18,1702.4103206963255
2000-10-19,1712.7930843577233
2000-10-20,1745.7300396251978
2000-10-23,1743.690388617659
2000-10-24,1747.465107977149
2000-10-25,1760.5008240462973
2000-10-26,1753.5525671357857
2000-10-27,1720.0030073088133
2000-10-30,1693.1671745168178
2000-10-31,1686.754557667747
2000-11-01,1703.3693852368858
2000-11-02,1709.160451402208
2000-11-03,1724.1304893501153
2000-11-06,1753.6697843124496
2000-11-07,1749.2455570638442
2000-11-08,1759.761485953648
2000-11-09,1741.9346735981433
2000-11-10,1722.5986006897006
2000-11-13,1691.6350523503506
2000-11-14,1706.4609653270684
2000-11-15,1704.507203303032
2000-11-16,1695.8177097208797
2000-11-17,1698.0118009541766
2000-11-20,1688.6986700683624
2000-11-21,1680.920189814261
2000-11-22,1679.7016762330538
2000-11-23,1673.6305170117407
2000-11-24,1685.5957150703578
2000-11-27,1687.1721009016806
2000-11-28,1672.5479805653738
2000-11-29,1644.7439764141363
2000-11-30,1626.7733557040908
2000-12-01,1637.898637233679
2000-12-04,1608.294329830201
2000-12-05,1620.4058166168888
2000-12-06,1627.0399767565552
2000-12-07,1612.9992974818847
2000-12-08,1624.493407410737
2000-12-11,1667.7558147199945
2000-12-12,1661.6785517455799
2000-12-13,1664.6922882507317
2000-12-14,1631.8058654555416
2000-12-15,1589.9172872649074
2000-12-18,1586.0864550614237
2000-12-19,1578.8582475280148
2000-12-20,1533.7256448143837
2000-12-21,1502.8306383297975
2000-12-22,1481.4829209998309
2000-12-25,1496.4757843240664
2000-12-26,1478.0931218780458
2000-12-27,1474.0812977826333
2000-12-28,1487.011099844221
2000-12-29,1471.2193234374008
2001-01-01,1473.4206285027215
2001-01-02,1461.4115683743953
2001-01-03,1462.8286253183344
2001-01-04,1482.6206156747655
2001-01-05,1494.3602251964637
2001-01-08,1503.5545272659697
2001-01-09,1515.7104794596842
2001-01-10,1499.277345123646
2001-01-11,1467.6949532462074
2001-01-12,1477.620991504588
2001-01-15,1493.7958149119422
2001-01-16,1507.6015732424257
2001-01-17,1519.877486651164
2001-01-18,1511.35807594124
2001-01-19,1551.383843342369
2001-01-22,1579.7329621099293
2001-01-23,1575.8130056716545
2001-01-24,1600.240921415332
2001-01-25,1614.1020180436878
2001-01-26,1601.043082360819
2001-01-29,1609.49161815964
2001-01-30,1602.238565334616
2001-01-31,1619.131833685993
2001-02-01,1601.3673532347887
2001-02-02,1620.0057014160454
2001-02-05,1587.119696514093
2001-02-06,1602.279927356279
2001-02-07,1584.8087486745005
2001-02-08,1610.536477155413
2001-02-09,1610.3274468906795
2001-02-12,1605.4345918081349
2001-02-13,1621.8991734503254
2001-02-14,1626.972211213263
2001-02-15,1665.8437531983213
2001-02-16,1637.7194367532784
2001-02-19,1618.8397212110635
2001-02-20,1659.4767961051464
2001-02-21,1635.1829158988444
2001-02-22,1628.606945011049
2001-02-23,1634.4380381558572
2001-02-26,1635.271917547328
2001-02-27,1617.5227817192438
2001-02-28,1603.4992003252198
2001-03-01,1570.6682276118365
2001-03-02,1525.880767638555
2001-03-05,1532.6186891119544
2001-03-06,1546.1710271645384
2001-03-07,1550.2539405627624
2001-03-08,1539.3349043133685
2001-03-09,1524.3107782619118
2001-03-12,1484.6194648365515
2001-03-13,1469.2279013905872
2001-03-14,1479.1236513350027
2001-03-15,1497.4420914132854
2001-03-16,1499.1943799995304
2001-03-19,1493.8929187006436
2001-03-20,1481.2751626988822
2001-03-21,1516.2235330619735
2001-03-22,1517.458454737479
2001-03-23,1521.210706031778
2001-03-26,1549.7689667464554
2001-03-27,1537.952624905315
2001-03-28,1561.8323725669363
2001-03-29,1544.9896388059788
2001-03-30,1521.440133409726
2001-04-02,1500.9581809060755
2001-04-03,1499.4833006489691
2001-04-04,1467.7058439566015
2001-04-05,1490.984319078776
2001-04-06,1492.3203869178656
2001-04-09,1468.2969894711034
2001-04-10,1486.0518365680796
2001-04-11,1511.2603866654074
2001-04-12,1512.3903728977216
2001-04-13,1518.0973778560403
2001-04-16,1525.1212083834691
2001-04-17,1525.0603102892308
2001-04-18,1578.3587255278956
2001-04-19,1569.3364626222215
2001-04-20,1542.8358371430172
2001-04-23,1554.652897124677
2001-04-24,1560.91840457687
2001-04-25,1560.1727327312296
2001-04-26,1556.1841299011978
2001-04-27,1563.9542764915104
2001-04-30,1587.4459791105544
2001-05-01,1607.331185368148
2001-05-02,1624.9679913555578
2001-05-03,1627.2651537174556
2001-05-04,1618.3046834757347
2001-05-07,1629.5330766820184
2001-05-08,1620.5505398526168
2001-05-09,1611.9337037043817
2001-05-10,1610.2675306763158
2001-05-11,1630.8647188156153
2001-05-14,1617.1720323866746
2001-05-15,1612.3191405722973
2001-05-16,1591.8020257790936
2001-05-17,1621.7744222131087
2001-05-18,1622.61880485677
2001-05-21,1640.1816947828136
2001-05-22,1659.2927455453696
2001-05-23,1696.5503322815377
2001-05-24,1706.438178460659
2001-05-25,1698.3923509231618
2001-05-28,1687.722745120889
2001-05-29,1710.884206744294
2001-05-30,1688.9999569089493
2001-05-31,1703.7195656927117
2001-06-01,1697.402253158865
2001-06-04,1698.8026982606714
2001-06-05,1690.3486720585245
2001-06-06,1695.2589908259295
2001-06-07,1696.5914247453386
2001-06-08,1714.3678002888578
2001-06-11,1719.832616311982
2001-06-12,1687.5681126653992
2001-06-13,1690.358627401843
2001-06-14,1666.258986313404
2001-06-15,1651.1331512556849
2001-06-18,1636.7498451999359
2001-06-19,1636.6077643558594
2001-06-20,1642.9308969759843
2001-06-21,1647.8846362269207
2001-06-22,1649.5197390243195
2001-06-25,1632.6515970982678
2001-06-26,1635.624060794883
2001-06-27,1634.0044465197336
2001-06-28,1638.7612700060522
2001-06-29,1661.2772549220365
2001-07-02,1651.3822697364037
2001-07-03,1650.9077860222028
2001-07-04,1643.9689988192426
2001-07-05,1655.5441177623488
2001-07-06,1622.101301203017
2001-07-09,1598.6316449285612
2001-07-10,1590.7847294102746
2001-07-11,1564.0060959153277
2001-07-12,1601.468023490003
2001-07-13,1595.2603440362593
2001-07-16,1584.826415676648
2001-07-17,1579.155822486185
2001-07-18,1536.2706016979482
2001-07-19,1544.3384859094274
2001-07-20,1537.5291410698344
2001-07-23,1524.2070205887505
2001-07-24,1520.1622179962405
2001-07-25,1515.1248729375036
2001-07-26,1526.736091558862
2001-07-27,1540.8107213652067
2001-07-30,1530.5864344733304
2001-07-31,1542.9587842549645
2001-08-01,1549.4348983400932
2001-08-02,1567.58681298779
2001-08-03,1558.652608119363
2001-08-06,1563.2777717176446
2001-08-07,1573.6272185629198
2001-08-08,1579.592837600616
2001-08-09,1534.2849123230856
2001-08-10,1529.3313557981191
2001-08-13,1522.60924206123
2001-08-14,1553.1014818023293
2001-08-15,1538.1914950751259
2001-08-16,1533.3430900555782
2001-08-17,1527.099169560823
2001-08-20,1515.830647210661
2001-08-21,1523.6384723431893
2001-08-22,1517.4671603317688
2001-08-23,1524.7391963405928
2001-08-24,1525.0289174880722
2001-08-27,1541.0164202939052
2001-08-28,1528.5483814729641
2001-08-29,1520.3642523006438
2001-08-30,1512.948075265081
2001-08-31,1503.6003099227573
2001-09-03,1487.2656174542542
2001-09-04,1524.4708809093681
2001-09-05,1511.2848225794419
2001-09-06,1503.0161969626702
2001-09-07,1475.930996213051
2001-09-10,1457.8004388044483
2001-09-11,1449.0695552571208
2001-09-12,1373.6061583958788
2001-09-13,1364.9577693476588
2001-09-14,1331.3276992909707
2001-09-17,1261.6783062601294
2001-09-18,1278.2199164567246
2001-09-19,1293.9494224635084
2001-09-20,1282.6368668293317
2001-09-21,1266.9794591495906
2001-09-24,1270.177314307061
2001-09-25,1259.4639153404958
2001-09-26,1262.4456278660468
2001-09-27,1264.2509501260631
2001-09-28,1301.4709364547737
2001-10-01,1295.9040905361871
2001-10-02,1297.5495728596613
2001-10-03,1285.3431313579233
2001-10-04,1320.1781895365261
2001-10-05,1313.2921087979878
2001-10-08,1297.1596841492546
2001-10-09,1306.1626609375753
2001-10-10,1308.8907070377675
2001-10-11,1343.3734259104176
2001-10-12,1344.7149060321135
2001-10-15,1346.1680816736252
2001-10-16,1352.7920677206714
2001-10-17,1370.0286563773432
2001-10-18,1358.0290494675562
2001-10-19,1364.233193504351
2001-10-22,1378.5366491900036
2001-10-23,1398.774267319511
2001-10-24,1399.186034408441
2001-10-25,1397.538379432673
2001-10-26,1401.7943248411905
2001-10-29,1374.0231631437991
2001-10-30,1354.94203192
2001-10-31,1361.6488889758066
2001-11-01,1356.885583456844
2001-11-02,1363.0698490759873
2001-11-05,1380.253049976345
2001-11-06,1390.0845117586173
2001-11-07,1371.2203235104805
2001-11-08,1397.051242228318
2001-11-09,1394.0777264575024
2001-11-12,1398.317489143101
2001-11-13,1405.2243004327227
2001-11-14,1412.285477762288
2001-11-15,1442.1479957147753
2001-11-16,1436.756445686545
2001-11-19,1462.842292586881
2001-11-20,1454.2009597884442
2001-11-21,1470.3782613805788
2001-11-22,1469.416383894212
2001-11-23,1486.7244224768287
2001-11-26,1510.7424686218046
2001-11-27,1503.4005097223535
2001-11-28,1469.7135683993474
2001-11-29,1469.3550287747978
2001-11-30,1466.522632093593
2001-12-03,1468.2775512194191
2001-12-04,1473.5819828854433
2001-12-05,1503.0779695841723
2001-12-06,1514.9862863464843
2001-12-07,1517.6155534538746
2001-12-10,1510.690724231439
2001-12-11,1496.582499171599
2001-12-12,1508.9913113240432
2001-12-13,1479.6475232738928
2001-12-14,1465.3899002356638
2001-12-17,1444.5911819696846
2001-12-18,1437.4649018924097
2001-12-19,1434.9387106474148
2001-12-20,1447.4282660684928
2001-12-21,1445.1040716666591
2001-12-24,1461.169984057598
2001-12-25,1466.378794164241
2001-12-26,1460.3294531276536
2001-12-27,1451.4492928304235
2001-12-28,1479.1129062477594
2001-12-31,1478.5138220420017
2002-01-01,1478.3995095574228
2002-01-02,1461.9572915601839
2002-01-03,1476.413474206283
2002-01-04,1512.029044734817
2002-01-07,1534.7311102647814
2002-01-08,1516.785803436125
2002-01-09,1522.2302479069779
2002-01-10,1510.0164153063492
2002-01-11,1502.4884232586498
2002-01-14,1497.6707019557407
2002-01-15,1485.7681675411677
2002-01-16,1492.8326644991957
2002-01-17,1499.4401964891717
2002-01-18,1504.9856177388428
2002-01-21,1520.1937675814954
2002-01-22,1505.2927607709962
2002-01-23,1508.9113647077722
2002-01-24,1524.7778568748563
2002-01-25,1568.5835567016466
2002-01-28,1594.4074028959985
2002-01-29,1583.1794117316583
2002-01-30,1567.24919574593
2002-01-31,1582.3128414685127
2002-02-01,1569.810398591393
2002-02-04,1548.9761323711768
2002-02-05,1536.4494374559893
2002-02-06,1545.9499610833054
2002-02-07,1539.6402550043385
2002-02-08,1545.261537537589
2002-02-11,1545.943495883441
2002-02-12,1561.0706308043339
2002-02-13,1570.8638718380419
2002-02-14,1599.0034759732264
2002-02-15,1595.8479221184487
2002-02-18,1612.3163519918735
2002-02-19,1583.1994545828968
2002-02-20,1578.178529981538
2002-02-21,1588.4108466034718
2002-02-22,1571.4280926615272
2002-02-25,1568.7431399500247
2002-02-26,1574.6523220241486
2002-02-27,1613.4635554287966
2002-02-28,1614.6782762748087
2002-03-01,1634.2955041810606
2002-03-04,1681.8161212427822
2002-03-05,1682.5092297838883
2002-03-06,1682.7475157013782
2002-03-07,1710.2533175938406
2002-03-08,1726.5551046446774
2002-03-11,1745.325847813778
2002-03-12,1731.5127253807204
2002-03-13,1706.3799204295867
2002-03-14,1705.1440084822214
2002-03-15,1709.6746489957534
2002-03-18,1703.7949483717914
2002-03-19,1711.5543602290309
2002-03-20,1706.9849796418916
2002-03-21,1708.4101658744048
2002-03-22,1704.3328535683474
2002-03-25,1701.3042522827182
2002-03-26,1697.9704292895208
2002-03-27,1716.2129346712027
2002-03-28,1723.5882820906218
2002-03-29,1708.6956411475878
2002-04-01,1680.3810007679683
2002-04-02,1687.9939413940356
2002-04-03,1706.216701369178
2002-04-04,1716.4005406841227
2002-04-05,1731.6516380321127
2002-04-08,1742.8719945392056
2002-04-09,1722.267951375131
2002-04-10,1719.9072660783368
2002-04-11,1708.347351796639
2002-04-12,1711.8800908321864
2002-04-15,1726.4817935038925
2002-04-16,1737.342986425838
2002-04-17,1758.0603390502056
2002-04-18,1762.6055301848744
2002-04-19,1762.2383470002146
2002-04-22,1773.1867261067569
2002-04-23,1766.6075692344095
2002-04-24,1756.388612852951
2002-04-25,1738.97725290406
2002-04-26,1733.4581720425206
2002-04-29,1711.6073321955053
2002-04-30,1703.3832449748643
2002-05-01,1704.3551586023714
2002-05-02,1716.1812639806642
2002-05-03,1708.6301374048114
2002-05-06,1688.7955754211066
2002-05-07,1683.7195564573597
2002-05-08,1700.7375121663267
2002-05-09,1706.9546072818105
2002-05-10,1696.440429132013
2002-05-13,1691.1901526830445
2002-05-14,1700.38725497868
2002-05-15,1717.1174502816104
2002-05-16,1719.438077719715
2002-05-17,1719.429836530179
2002-05-20,1710.1971094558273
2002-05-21,1709.3346772677253
