Date,ACWI ex JAPAN EQUAL WEIGHTED
1999-12-06,1496.4541013489438
1999-12-07,1490.0686286291177
1999-12-08,1487.43601263319
1999-12-09,1499.090353777846
1999-12-10,1509.4966393376485
1999-12-13,1525.2933589825843
1999-12-14,1528.6513414865583
1999-12-15,1531.5470427314547
1999-12-16,1519.9813983385059
1999-12-17,1534.1121083787848
1999-12-20,1542.7621841564762
1999-12-21,1541.4009680488507
1999-12-22,1552.200488067568
1999-12-23,1554.9090462043819
1999-12-24,1560.876341920804
1999-12-27,1571.0504153298946
1999-12-28,1578.7581997467287
1999-12-29,1589.4737229021794
1999-12-30,1603.9726006238757
1999-12-31,1606.8923300360934
2000-01-03,1600.800323153966
2000-01-04,1573.7057829576854
2000-01-05,1549.9753284326594
2000-01-06,1552.4233584266822
2000-01-07,1584.6916186670503
2000-01-10,1612.332778642614
2000-01-11,1597.8776159207973
2000-01-12,1601.1842676750148
2000-01-13,1616.2992270752225
2000-01-14,1649.13487682606
2000-01-17,1662.3119962516632
2000-01-18,1651.4466245680749
2000-01-19,1634.2734723290248
2000-01-20,1631.1121328508348
2000-01-21,1629.1134067577818
2000-01-24,1627.7893054694312
2000-01-25,1602.027501584319
2000-01-26,1615.3188857519535
2000-01-27,1636.1856051066695
2000-01-28,1634.066449339626
2000-01-31,1620.501729489443
2000-02-01,1634.6875933553079
2000-02-02,1641.916681413886
2000-02-03,1642.2621806705836
2000-02-04,1655.3757069544356
2000-02-07,1658.4392155755336
2000-02-08,1654.8886262296728
2000-02-09,1644.79246129434
2000-02-10,1648.8612941471513
2000-02-11,1640.3215483230424
2000-02-14,1636.9651994494666
2000-02-15,1628.854563933024
2000-02-16,1632.010212337466
2000-02-17,1635.4382880910612
2000-02-18,1626.16586398618
2000-02-21,1613.626147602429
2000-02-22,1574.5443504105597
2000-02-23,1585.8624641305478
2000-02-24,1594.47150643111
2000-02-25,1614.8117326096108
2000-02-28,1615.5587924769516
2000-02-29,1625.7412007054631
2000-03-01,1636.3591067589425
2000-03-02,1644.254836637888
2000-03-03,1651.6742552124922
2000-03-06,1653.0860087512315
2000-03-07,1646.2148066885113
2000-03-08,1642.0253056255592
2000-03-09,1638.5614422579533
2000-03-10,1642.9811769329103
2000-03-13,1621.2551145189943
2000-03-14,1624.534523915628
2000-03-15,1617.926892565027
2000-03-16,1643.0505685746332
2000-03-17,1654.460836809795
2000-03-20,1649.158026915538
2000-03-21,1655.787912391606
2000-03-22,1673.3793637081178
2000-03-23,1668.1704799930096
2000-03-24,1674.9274828376253
2000-03-27,1681.3139630439448
2000-03-28,1684.9713183413182
2000-03-29,1698.5642221740811
2000-03-30,1681.8595607024072
2000-03-31,1687.1067549746751
2000-04-03,1684.2619778015137
2000-04-04,1678.140840332952
2000-04-05,1651.2838015272455
2000-04-06,1674.9996572487807
2000-04-07,1683.6689005321
2000-04-10,1689.3221104288248
2000-04-11,1675.8564537020761
2000-04-12,1685.2045934144965
2000-04-13,1679.0532379488736
2000-04-14,1646.1231017027394
2000-04-17,1602.2164848055759
2000-04-18,1632.24689930096
2000-04-19,1648.4184442064882
2000-04-20,1656.199865489687
2000-04-21,1659.7879216097717
2000-04-24,1656.770824341218
2000-04-25,1690.1408107040597
2000-04-26,1691.2331973656146
2000-04-27,1697.095595996096
2000-04-28,1704.9639049691898
2000-05-01,1711.212778632091
2000-05-02,1713.2049386271417
2000-05-03,1720.7744383889872
2000-05-04,1718.338505093128
2000-05-05,1726.4822017255851
2000-05-08,1717.2355190898743
2000-05-09,1699.9133089818017
2000-05-10,1674.3591571014317
2000-05-11,1685.8055733964384
2000-05-12,1689.628840504428
2000-05-15,1679.074236923709
2000-05-16,1707.4428380122902
2000-05-17,1711.4268177192628
2000-05-18,1700.716637260261
2000-05-19,1683.0399021829692
2000-05-22,1645.5554565409072
2000-05-23,1628.735522955184
2000-05-24,1627.7450454430812
2000-05-25,1633.3330575120565
2000-05-26,1593.8347672906614
2000-05-29,1599.791581059769
2000-05-30,1610.765251794701
2000-05-31,1623.3369009915143
2000-06-01,1629.1180327486277
2000-06-02,1638.4956979177362
2000-06-05,1645.7558027267485
2000-06-06,1621.9471516441781
2000-06-07,1623.6385433248602
2000-06-08,1627.10517789393
2000-06-09,1632.7513625572794
2000-06-12,1628.552042100647
2000-06-13,1613.7290011847301
2000-06-14,1621.8358882133418
2000-06-15,1620.5501078984016
2000-06-16,1609.3424134197746
2000-06-19,1606.637818795169
2000-06-20,1615.5677594992642
2000-06-21,1622.811795537239
2000-06-22,1625.5442498723946
2000-06-23,1624.470412074433
2000-06-26,1622.9015488899713
2000-06-27,1618.0059810570203
2000-06-28,1619.5825670835502
2000-06-29,1600.32377882319
2000-06-30,1600.594995864483
2000-07-03,1621.0163280463698
2000-07-04,1624.0313354160635
2000-07-05,1614.8298327682664
2000-07-06,1616.3089170980968
2000-07-07,1634.6201438232715
2000-07-10,1635.7884128238816
2000-07-11,1637.781765439289
2000-07-12,1657.4847537369888
2000-07-13,1664.958314092717
2000-07-14,1667.528499978444
2000-07-17,1673.482520777478
2000-07-18,1665.3798715339403
2000-07-19,1671.8466291327484
2000-07-20,1675.7116868199287
2000-07-21,1663.3972579902565
2000-07-24,1649.0520333550323
2000-07-25,1635.5609929531845
2000-07-26,1625.4385825282006
2000-07-27,1625.1738487876871
2000-07-28,1628.3747994090559
2000-07-31,1630.0756431341906
2000-08-01,1640.98699063576
2000-08-02,1662.534890271219
2000-08-03,1674.712594387529
2000-08-04,1675.3158669769607
2000-08-07,1677.526524014064
2000-08-08,1690.9928689249168
2000-08-09,1699.0745252529857
2000-08-10,1683.5003550345552
2000-08-11,1697.7332619729846
2000-08-14,1710.5929953008288
2000-08-15,1694.7428099704036
2000-08-16,1702.4845600460108
2000-08-17,1699.4270110472323
2000-08-18,1703.0142591412757
2000-08-21,1708.6578527046051
2000-08-22,1718.5613589706247
2000-08-23,1716.7465719924128
2000-08-24,1700.757710556924
2000-08-25,1699.2457435877045
2000-08-28,1707.188852969577
2000-08-29,1707.781476358263
2000-08-30,1708.801474294922
2000-08-31,1720.2504910206615
2000-09-01,1708.5378276260037
2000-09-04,1718.0291076825538
2000-09-05,1737.0460979867146
2000-09-06,1744.8505603335218
2000-09-07,1744.8839526207648
2000-09-08,1749.5613514420968
2000-09-11,1745.4336381082232
2000-09-12,1736.5134213949257
2000-09-13,1728.0525325194558
2000-09-14,1730.6236489077114
2000-09-15,1715.27418047043
2000-09-18,1686.048942542824
2000-09-19,1677.4614500325338
2000-09-20,1685.605257767727
2000-09-21,1666.2242687832556
2000-09-22,1613.8836501388573
2000-09-25,1641.30181425318
2000-09-26,1626.735968375272
2000-09-27,1626.9671143995151
2000-09-28,1628.2778722502098
2000-09-29,1631.3369467793532
2000-10-02,1625.937137781195
2000-10-03,1634.3261248449933
2000-10-04,1635.18545953525
2000-10-05,1640.6515630561341
2000-10-06,1635.5686247576627
2000-10-09,1619.9305461138897
2000-10-10,1612.8729944568727
2000-10-11,1579.958273964145
2000-10-12,1579.1698984549193
2000-10-13,1579.8135002996228
2000-10-16,1609.3191539517723
2000-10-17,1587.5608289696374
2000-10-18,1575.2739473649901
2000-10-19,1603.3703496837684
2000-10-20,1623.4368190531638
2000-10-23,1623.3956370728256
2000-10-24,1633.1978929585055
2000-10-25,1633.4329293913888
2000-10-26,1628.50658058128
2000-10-27,1617.3615837167965
2000-10-30,1618.7211363845258
2000-10-31,1632.0125452852478
2000-11-01,1634.4359416577704
2000-11-02,1639.9516242130062
2000-11-03,1643.618524852311
2000-11-06,1653.6774729772949
2000-11-07,1651.8328497389418
2000-11-08,1653.9617237056689
2000-11-09,1641.7831490152407
2000-11-10,1623.261006573975
2000-11-13,1600.0852890460108
2000-11-14,1621.415298615452
2000-11-15,1621.7444766368321
2000-11-16,1617.1701402356707
2000-11-17,1613.1112421961918
2000-11-20,1597.471181581941
2000-11-21,1597.2426696043415
2000-11-22,1580.0114232640633
2000-11-23,1576.6788374729156
2000-11-24,1595.1070822968754
2000-11-27,1592.5451660086296
2000-11-28,1568.3830121765845
2000-11-29,1555.1070255318043
2000-11-30,1523.0516084592018
2000-12-01,1532.0464296589496
2000-12-04,1508.136278039205
2000-12-05,1544.4659240579908
2000-12-06,1553.2070794197605
2000-12-07,1538.4085539782295
2000-12-08,1560.1945382283325
2000-12-11,1588.8663670608169
2000-12-12,1582.1902213242788
2000-12-13,1575.8963410243255
2000-12-14,1548.6765970154922
2000-12-15,1515.8614352081722
2000-12-18,1521.4488218887939
2000-12-19,1523.979506827534
2000-12-20,1478.6900892114793
2000-12-21,1462.558016536894
2000-12-22,1463.975327178232
2000-12-25,1464.4463229184537
2000-12-26,1458.6347837517465
2000-12-27,1467.17827497962
2000-12-28,1482.952753418569
2000-12-29,1468.838380400036
2001-01-01,1469.667480123136
2001-01-02,1449.779046612401
2001-01-03,1458.0075074665365
2001-01-04,1485.2325296309455
2001-01-05,1476.9410313997323
2001-01-08,1481.6093132689855
2001-01-09,1496.7459276655147
2001-01-10,1497.1408980305544
2001-01-11,1494.002908552641
2001-01-12,1499.551980884874
2001-01-15,1509.566707309008
2001-01-16,1509.722989662788
2001-01-17,1532.603017888368
2001-01-18,1519.9295554972557
2001-01-19,1542.6728213341755
2001-01-22,1551.0835362160242
2001-01-23,1552.8510029898666
2001-01-24,1577.5847932181937
2001-01-25,1583.909796646951
2001-01-26,1575.8089462637602
2001-01-29,1584.8051351671188
2001-01-30,1584.3946541320015
2001-01-31,1591.9009095680253
2001-02-01,1578.6216702283152
2001-02-02,1583.4116285683313
2001-02-05,1562.628104990844
2001-02-06,1579.697852019693
2001-02-07,1563.5425739520738
2001-02-08,1584.279382509386
2001-02-09,1572.697815490814
2001-02-12,1572.361164302182
2001-02-13,1584.890788872852
2001-02-14,1584.358520755179
2001-02-15,1613.4420901372118
2001-02-16,1585.5547871585327
2001-02-19,1573.5549818422267
2001-02-20,1587.8558128974457
2001-02-21,1560.2207109570204
2001-02-22,1550.4487985722292
2001-02-23,1541.8302468919915
2001-02-26,1557.200502558201
2001-02-27,1543.5227264982623
2001-02-28,1534.726471825313
2001-03-01,1515.87076337119
2001-03-02,1504.0808725524842
2001-03-05,1516.927969672714
2001-03-06,1526.422898073381
2001-03-07,1535.0802703267832
2001-03-08,1528.850345257363
2001-03-09,1510.5996966875543
2001-03-12,1472.6126442701066
2001-03-13,1469.3467763792537
2001-03-14,1454.340324338313
2001-03-15,1464.8327645694073
2001-03-16,1456.7786931839894
2001-03-19,1452.522705492773
2001-03-20,1446.698698617653
2001-03-21,1435.6058021078934
2001-03-22,1422.7671295474843
2001-03-23,1426.7672551167893
2001-03-26,1446.4104422143898
2001-03-27,1449.8330251599689
2001-03-28,1447.0075813370229
2001-03-29,1445.1891248698737
2001-03-30,1449.772476069907
2001-04-02,1435.815921256026
2001-04-03,1397.1002971396153
2001-04-04,1373.455863535124
2001-04-05,1407.578387654733
2001-04-06,1396.6950514207772
2001-04-09,1398.4837127532203
2001-04-10,1430.9890995800558
2001-04-11,1442.305725311094
2001-04-12,1439.811431365293
2001-04-13,1442.2603261941435
2001-04-16,1452.5771057293598
2001-04-17,1453.2257829402201
2001-04-18,1498.9640696410543
2001-04-19,1490.8881717430963
2001-04-20,1468.526972235761
2001-04-23,1462.9404133351352
2001-04-24,1467.5372307577402
2001-04-25,1467.1028747293303
2001-04-26,1472.5734210071923
2001-04-27,1498.475606127326
2001-04-30,1519.1002287752437
2001-05-01,1517.0125514499598
2001-05-02,1526.3213738213972
2001-05-03,1514.2759419544243
2001-05-04,1515.3261430068299
2001-05-07,1521.1742133165742
2001-05-08,1527.28520313208
2001-05-09,1523.6080869520504
2001-05-10,1533.7629666148111
2001-05-11,1539.4150173820074
2001-05-14,1534.4222422379553
2001-05-15,1531.383049838663
2001-05-16,1537.5270130966876
2001-05-17,1560.4273783380254
2001-05-18,1571.5801236810132
2001-05-21,1585.0522474328293
2001-05-22,1601.507122201205
2001-05-23,1604.5075194080446
2001-05-24,1611.277133737895
2001-05-25,1607.625531102548
2001-05-28,1601.9027070083284
2001-05-29,1603.6853633007188
2001-05-30,1581.499061492931
2001-05-31,1599.5459992790813
2001-06-01,1599.430981157073
2001-06-04,1603.517350987663
2001-06-05,1607.046505156494
2001-06-06,1605.758952357838
2001-06-07,1601.7934394732422
2001-06-08,1608.6057393180167
2001-06-11,1606.459156308378
2001-06-12,1586.363729631768
2001-06-13,1583.7878074908417
2001-06-14,1558.6114359030714
2001-06-15,1546.8773192854387
2001-06-18,1530.5227850414874
2001-06-19,1533.482473484459
2001-06-20,1535.5417864850253
2001-06-21,1539.8988693729666
2001-06-22,1537.6210773035352
2001-06-25,1525.2168088346923
2001-06-26,1521.333982981879
2001-06-27,1523.8534613688491
2001-06-28,1542.3587297203549
2001-06-29,1555.2613955217112
2001-07-02,1559.9576698704889
2001-07-03,1553.0536671490602
2001-07-04,1548.9375437145159
2001-07-05,1552.147338338728
2001-07-06,1517.5306193293627
2001-07-09,1506.7648539503466
2001-07-10,1491.0230200137692
2001-07-11,1467.4470163500757
2001-07-12,1496.0361129057856
2001-07-13,1498.1641832815549
2001-07-16,1484.8373387119523
2001-07-17,1486.90492026695
2001-07-18,1459.2711783849386
2001-07-19,1470.9824376873848
2001-07-20,1462.0451646892348
2001-07-23,1464.7013403733329
2001-07-24,1447.1221747570953
2001-07-25,1438.6079674505297
2001-07-26,1450.7246136452127
2001-07-27,1463.601762484797
2001-07-30,1467.1261277962365
2001-07-31,1472.2056653057164
2001-08-01,1473.7645690647225
2001-08-02,1478.6419653696687
2001-08-03,1471.556506871427
2001-08-06,1470.9430453862649
2001-08-07,1473.829755116076
2001-08-08,1467.9278378370864
2001-08-09,1442.1115617084565
2001-08-10,1435.1205512525246
2001-08-13,1436.038532133597
2001-08-14,1445.8220591875042
2001-08-15,1426.0018719548043
2001-08-16,1424.625662336964
2001-08-17,1410.1081845973922
2001-08-20,1409.1014442693813
2001-08-21,1409.5837064451941
2001-08-22,1403.8704865615407
2001-08-23,1413.532007187387
2001-08-24,1424.179839943415
2001-08-27,1432.9798635615587
2001-08-28,1422.7844659631562
2001-08-29,1416.8712286622815
2001-08-30,1406.381311548287
2001-08-31,1404.7247924068265
2001-09-03,1398.3398952010552
2001-09-04,1418.9198882287867
2001-09-05,1413.8070549072909
2001-09-06,1395.900075059389
2001-09-07,1366.0376379404559
2001-09-10,1357.4906341371827
2001-09-11,1315.214104347353
2001-09-12,1296.9529113818528
2001-09-13,1285.2073578569325
2001-09-14,1237.2946027621592
2001-09-17,1196.8859626245867
2001-09-18,1192.0449178648607
2001-09-19,1183.2011397760027
2001-09-20,1151.5550059140414
2001-09-21,1133.8129148540497
2001-09-24,1160.0413420960854
2001-09-25,1156.0521282007264
2001-09-26,1159.3868373359762
2001-09-27,1165.0327181417688
2001-09-28,1195.0068504326325
2001-10-01,1182.7876683924896
2001-10-02,1185.2965925611834
2001-10-03,1184.3292776589096
2001-10-04,1210.2759292748538
2001-10-05,1205.00629336438
2001-10-08,1192.11984193583
2001-10-09,1202.4738849268922
2001-10-10,1223.040532155403
2001-10-11,1259.2841477002728
2001-10-12,1251.4677800278446
2001-10-15,1248.439418688924
2001-10-16,1258.3395270340209
2001-10-17,1266.5098822283014
2001-10-18,1257.4178567107947
2001-10-19,1258.4326739509509
2001-10-22,1276.9249156844755
2001-10-23,1292.61655226661
2001-10-24,1291.8777170152637
2001-10-25,1286.3260306587672
2001-10-26,1301.5745052394875
2001-10-29,1274.4701605353055
2001-10-30,1249.8139830150421
2001-10-31,1266.6329719596472
2001-11-01,1267.7634915416984
2001-11-02,1275.1910108929853
2001-11-05,1301.426951765049
2001-11-06,1309.8252912668265
2001-11-07,1307.919581855147
2001-11-08,1328.7783802912404
2001-11-09,1326.3906923375434
2001-11-12,1322.2441206711173
2001-11-13,1354.653595557794
2001-11-14,1367.883049185915
2001-11-15,1384.0076224045472
2001-11-16,1383.2771772979474
2001-11-19,1412.725946594094
2001-11-20,1394.7218047679817
2001-11-21,1399.6913206016884
2001-11-22,1403.9427982591621
2001-11-23,1417.7154891168009
2001-11-26,1429.700008266235
2001-11-27,1421.0996765296666
2001-11-28,1394.9183320966436
2001-11-29,1395.1742021849311
2001-11-30,1393.2596875810063
2001-12-03,1397.589929893081
2001-12-04,1413.0369958377923
2001-12-05,1450.1851735245648
2001-12-06,1458.1639255824962
2001-12-07,1459.409751489005
2001-12-10,1452.1668166120714
2001-12-11,1447.7599785726293
2001-12-12,1442.151470103237
2001-12-13,1416.9152435078968
2001-12-14,1406.3978324917289
2001-12-17,1410.8421742390435
2001-12-18,1415.0507239957574
2001-12-19,1412.1901747426418
2001-12-20,1407.8905586537383
2001-12-21,1421.3451518185095
2001-12-24,1436.9972196269507
2001-12-25,1441.0325277540364
2001-12-26,1444.8563790072703
2001-12-27,1446.170994912691
2001-12-28,1463.3123898653103
2001-12-31,1455.8678389213608
2002-01-01,1456.0160059365528
2002-01-02,1446.49918839747
2002-01-03,1470.1246321273863
2002-01-04,1495.3082066891873
2002-01-07,1500.6988191114524
2002-01-08,1495.511647018301
2002-01-09,1498.6707525280651
2002-01-10,1486.7792712681635
2002-01-11,1484.2956919417263
2002-01-14,1467.2662682486095
2002-01-15,1469.572390412813
2002-01-16,1462.8158149489914
2002-01-17,1476.6431493536538
2002-01-18,1470.1296798626236
2002-01-21,1474.090480202869
2002-01-22,1472.3254187063658
2002-01-23,1479.5079801855738
2002-01-24,1497.4497603937223
2002-01-25,1521.1884914567472
2002-01-28,1531.140139306702
2002-01-29,1516.8991383556931
2002-01-30,1508.6763119444586
2002-01-31,1529.7266650095564
2002-02-01,1526.6359009788162
2002-02-04,1503.6817661991313
2002-02-05,1491.1628128350374
2002-02-06,1489.6609513893638
2002-02-07,1480.311761897349
2002-02-08,1485.8893473330086
2002-02-11,1487.359084774158
2002-02-12,1488.3578416269515
2002-02-13,1501.9574163307718
2002-02-14,1516.8431109994588
2002-02-15,1510.1294482249664
2002-02-18,1514.2619592604476
2002-02-19,1491.6514857575844
2002-02-20,1491.4232300957015
2002-02-21,1490.0566542413235
2002-02-22,1476.00834114872
2002-02-25,1490.5501207252976
2002-02-26,1501.2338742845284
2002-02-27,1521.5055548842251
2002-02-28,1516.3355707500016
2002-03-01,1534.5289573475525
2002-03-04,1564.1782434247048
2002-03-05,1563.8189282334197
2002-03-06,1567.9539480547521
2002-03-07,1569.2037183101281
2002-03-08,1583.213760403434
2002-03-11,1585.853338215034
2002-03-12,1579.647418121098
2002-03-13,1570.3185481265184
2002-03-14,1563.5786949732792
2002-03-15,1568.053472114961
2002-03-18,1579.198698400706
2002-03-19,1579.6274650348996
2002-03-20,1572.7699059635088
2002-03-21,1578.07188080575
2002-03-22,1585.341921364051
2002-03-25,1575.0715287840362
2002-03-26,1574.9153616472713
2002-03-27,1587.6713852656583
2002-03-28,1595.985028050636
2002-03-29,1593.9432795465436
2002-04-01,1580.7755030083467
2002-04-02,1574.692382936896
2002-04-03,1570.4478546838077
2002-04-04,1567.388901064599
2002-04-05,1578.1650254249646
2002-04-08,1578.7798842781633
2002-04-09,1574.6594300709116
2002-04-10,1578.896226311235
2002-04-11,1564.8622007918516
2002-04-12,1576.344542284444
2002-04-15,1579.2022094434667
2002-04-16,1593.9341263200704
2002-04-17,1600.0380750709278
2002-04-18,1591.4517742528808
2002-04-19,1596.9217191439084
2002-04-22,1588.1379156180421
2002-04-23,1580.5646177839694
2002-04-24,1571.5274689873431
2002-04-25,1551.581438819021
2002-04-26,1548.175406263648
2002-04-29,1531.0493135979705
2002-04-30,1536.420767191127
2002-05-01,1531.2650646993636
2002-05-02,1536.5960743647233
2002-05-03,1522.0994186373855
2002-05-06,1506.4879759498228
2002-05-07,1504.9931561340172
2002-05-08,1537.051488653166
2002-05-09,1528.701499527975
2002-05-10,1513.3190678166802
2002-05-13,1521.99613591482
2002-05-14,1547.1437676402634
2002-05-15,1546.1727678169748
2002-05-16,1543.7325049298058
2002-05-17,1531.6338130167906
2002-05-20,1520.3799461053663
2002-05-21,1511.7756716220063
2002-05-22,1497.1340616974835
2002-05-23,1504.2689782941823
