Date,AC ASIA PACIFIC ex JAPAN EQUAL WEIGHTED
1999-08-03,1742.8366880922008
1999-08-04,1732.9855010132771
1999-08-05,1688.6789345018096
1999-08-06,1676.1121272639712
1999-08-09,1686.9762203176156
1999-08-10,1661.2146887475035
1999-08-11,1625.1058998791254
1999-08-12,1652.4936465997307
1999-08-13,1650.0768726923611
1999-08-16,1683.5164000364562
1999-08-17,1674.302366711674
1999-08-18,1694.275108502976
1999-08-19,1695.6107553953045
1999-08-20,1707.4666548408002
1999-08-23,1745.6913463828043
1999-08-24,1756.667853238821
1999-08-25,1774.6695079703138
1999-08-26,1780.0201468537207
1999-08-27,1764.9107218758618
1999-08-30,1755.5143927775785
1999-08-31,1734.4416252817155
1999-09-01,1711.080328140201
1999-09-02,1671.695006006387
1999-09-03,1675.2205295421827
1999-09-06,1685.8828965667633
1999-09-07,1681.5238210604284
1999-09-08,1658.3290282135172
1999-09-09,1682.7502827731155
1999-09-10,1726.4588075398106
1999-09-13,1758.3269673500902
1999-09-14,1741.6388183469128
1999-09-15,1720.3892873809807
1999-09-16,1695.6180981923142
1999-09-17,1694.7684170727775
1999-09-20,1695.347327469765
1999-09-21,1680.350360287917
1999-09-22,1665.6126732549085
1999-09-23,1665.8368431024567
1999-09-24,1651.5409356112195
1999-09-27,1639.549095234458
1999-09-28,1626.1378804240405
1999-09-29,1606.0914042913323
1999-09-30,1595.2364354078816
1999-10-01,1605.3325494300896
1999-10-04,1609.6650666696605
1999-10-05,1612.654152532053
1999-10-06,1622.177880352391
1999-10-07,1639.1867618391082
1999-10-08,1648.6109728569968
1999-10-11,1649.4892678230697
1999-10-12,1643.5061732401812
1999-10-13,1620.4991355982477
1999-10-14,1615.6069536548437
1999-10-15,1585.1733009896789
1999-10-18,1573.7407199709926
1999-10-19,1581.7375567014103
1999-10-20,1611.1513872213363
1999-10-21,1621.5241974435546
1999-10-22,1638.1838851522189
1999-10-25,1632.9532957910196
1999-10-26,1639.9916720160174
1999-10-27,1634.0202151871651
1999-10-28,1636.8666595208838
1999-10-29,1651.4678287706627
1999-11-01,1667.2418888107977
1999-11-02,1682.027924373926
1999-11-03,1679.0943766167263
1999-11-04,1695.4847981266867
1999-11-05,1703.4854076030276
1999-11-08,1705.8435987832713
1999-11-09,1710.7218990211654
1999-11-10,1708.3761949479251
1999-11-11,1717.7145831681576
1999-11-12,1733.1989897294975
1999-11-15,1743.2494413153547
1999-11-16,1742.3393936111927
1999-11-17,1709.2660974782998
1999-11-18,1728.1723422039736
1999-11-19,1740.6446963619355
1999-11-22,1743.0641344242406
1999-11-23,1732.658609881614
1999-11-24,1729.785674904374
1999-11-25,1717.314878149731
1999-11-26,1708.9123707278777
1999-11-29,1718.5230651450272
1999-11-30,1728.7390554380363
1999-12-01,1736.0314476439441
1999-12-02,1758.3588432387867
1999-12-03,1771.9027546811178
1999-12-06,1744.3610485537795
1999-12-07,1732.0374132915288
1999-12-08,1730.5208645163455
1999-12-09,1743.327784886899
1999-12-10,1760.3413599485534
1999-12-13,1785.8454266496924
1999-12-14,1794.08715766649
1999-12-15,1790.1207600203795
1999-12-16,1758.1878976370806
1999-12-17,1764.4963887669148
1999-12-20,1779.3843691413524
1999-12-21,1766.7861618581476
1999-12-22,1780.4680740454176
1999-12-23,1771.8939868429345
1999-12-24,1773.7365937508425
1999-12-27,1777.8635247794891
1999-12-28,1788.7866058613374
1999-12-29,1793.9331857910013
1999-12-30,1814.5150653745684
1999-12-31,1816.6311658253358
2000-01-03,1822.11953497679
2000-01-04,1835.6831472433778
2000-01-05,1778.7009233203798
2000-01-06,1762.422981321554
2000-01-07,1794.5618132229868
2000-01-10,1828.7965263626602
2000-01-11,1802.9560122493294
2000-01-12,1816.3540659891855
2000-01-13,1815.9878360536727
2000-01-14,1854.5613598486811
2000-01-17,1874.5025565448616
2000-01-18,1863.4888096138766
2000-01-19,1838.9683589395258
2000-01-20,1843.6846840763071
2000-01-21,1853.2034577904612
2000-01-24,1864.4802645866318
2000-01-25,1830.1061035287241
2000-01-26,1846.2041702964327
2000-01-27,1889.291910669355
2000-01-28,1905.610378886941
2000-01-31,1901.592025972781
2000-02-01,1906.3751624098381
2000-02-02,1915.410724319826
2000-02-03,1899.5773044907746
2000-02-04,1915.6438199278693
2000-02-07,1927.7079272038206
2000-02-08,1903.2910265796559
2000-02-09,1904.7492729543987
2000-02-10,1918.8664026849156
2000-02-11,1910.7226349621772
2000-02-14,1900.8797170142957
2000-02-15,1875.036151321783
2000-02-16,1876.244264403962
2000-02-17,1893.5217916132601
2000-02-18,1891.609307779205
2000-02-21,1878.3520079136438
2000-02-22,1805.978388689911
2000-02-23,1817.313630841612
2000-02-24,1813.5089708243706
2000-02-25,1833.9120709906156
2000-02-28,1837.1066584571415
2000-02-29,1824.96833568593
2000-03-01,1820.777356574659
2000-03-02,1831.70063557269
2000-03-03,1824.5650638069772
2000-03-06,1847.6733910539187
2000-03-07,1854.206300503999
2000-03-08,1851.6759625267644
2000-03-09,1831.081899072806
2000-03-10,1839.5680310824432
2000-03-13,1809.4127968445712
2000-03-14,1820.1180279861799
2000-03-15,1786.1090802921012
2000-03-16,1771.5917633451138
2000-03-17,1808.7830647551598
2000-03-20,1800.4749092374836
2000-03-21,1807.6974605614978
2000-03-22,1847.3995007140018
2000-03-23,1838.849388947098
2000-03-24,1835.9488723383852
2000-03-27,1856.4901769275164
2000-03-28,1873.7341633184978
2000-03-29,1890.8986655893113
2000-03-30,1872.120296452516
2000-03-31,1867.5196073400684
2000-04-03,1855.1088202644023
2000-04-04,1836.959735014385
2000-04-05,1812.876476969644
2000-04-06,1822.890696962009
2000-04-07,1846.7566255664688
2000-04-10,1865.5787768245116
2000-04-11,1848.6605880718023
2000-04-12,1859.1303577712729
2000-04-13,1850.9286183441827
2000-04-14,1854.2980584818447
2000-04-17,1755.2839405745126
2000-04-18,1805.0343823180954
2000-04-19,1823.9920187951047
2000-04-20,1819.4698951400103
2000-04-21,1827.885274032866
2000-04-24,1811.6404859564389
2000-04-25,1829.9674567072138
2000-04-26,1816.1488008495
2000-04-27,1824.5718608497255
2000-04-28,1829.47196677267
2000-05-01,1830.0497847044287
2000-05-02,1819.1424541153187
2000-05-03,1844.8180038181222
2000-05-04,1845.4671123649027
2000-05-05,1861.472173790136
2000-05-08,1836.7364489373247
2000-05-09,1802.7315333057127
2000-05-10,1769.772652991391
2000-05-11,1752.140737518018
2000-05-12,1748.0556078870338
2000-05-15,1713.91660999071
2000-05-16,1745.608347961268
2000-05-17,1764.199527192989
2000-05-18,1737.351482171467
2000-05-19,1734.509586484724
2000-05-22,1664.6620008913187
2000-05-23,1638.577930829329
2000-05-24,1631.4804172318202
2000-05-25,1645.1832071706644
2000-05-26,1574.5860653085322
2000-05-29,1584.9346033232166
2000-05-30,1588.2561713874118
2000-05-31,1616.8622500110998
2000-06-01,1601.302763863717
2000-06-02,1610.7945491586402
2000-06-05,1645.1873286034736
2000-06-06,1619.4945420985841
2000-06-07,1627.3156396959064
2000-06-08,1631.5363452496736
2000-06-09,1640.8378200197453
2000-06-12,1639.4765205212884
2000-06-13,1613.3462759743088
2000-06-14,1623.2199786153412
2000-06-15,1620.1740048549507
2000-06-16,1614.7415730067084
2000-06-19,1604.6736083182968
2000-06-20,1624.3262928284018
2000-06-21,1641.529113473665
2000-06-22,1650.926564606393
2000-06-23,1651.9596627209908
2000-06-26,1650.353673112316
2000-06-27,1642.579028180015
2000-06-28,1648.8068389604573
2000-06-29,1625.165741133212
2000-06-30,1625.7018781098643
2000-07-03,1637.7651978891324
2000-07-04,1634.059423513673
2000-07-05,1629.513767113378
2000-07-06,1632.65792486872
2000-07-07,1652.8457065131101
2000-07-10,1661.6050705463263
2000-07-11,1665.332284249218
2000-07-12,1687.707629960664
2000-07-13,1693.4877626163313
2000-07-14,1685.9029948480652
2000-07-17,1695.8668224035798
2000-07-18,1680.2031957099596
2000-07-19,1694.204126303716
2000-07-20,1688.8960539700363
2000-07-21,1676.9368973551445
2000-07-24,1642.8842291724998
2000-07-25,1623.2678087095828
2000-07-26,1614.2902629501016
2000-07-27,1613.253378991712
2000-07-28,1622.3656937775443
2000-07-31,1619.5836962247465
2000-08-01,1636.1291891222597
2000-08-02,1668.0327243704696
2000-08-03,1689.856938493653
2000-08-04,1678.7216115429128
2000-08-07,1662.216496756742
2000-08-08,1679.2563964940166
2000-08-09,1695.1402490845126
2000-08-10,1679.7952712290385
2000-08-11,1688.8468998771618
2000-08-14,1696.173271085681
2000-08-15,1680.8242131509028
2000-08-16,1702.7085774859522
2000-08-17,1699.8452612955243
2000-08-18,1703.3770995712598
2000-08-21,1709.4728978650571
2000-08-22,1725.8160064538895
2000-08-23,1709.0769467780335
2000-08-24,1679.2943147483957
2000-08-25,1672.1327532242926
2000-08-28,1678.5627361709383
2000-08-29,1679.8149817435476
2000-08-30,1673.0028020247253
2000-08-31,1679.0642928746809
2000-09-01,1651.0619627652115
2000-09-04,1670.360322181138
2000-09-05,1694.6863014832288
2000-09-06,1696.0239427247536
2000-09-07,1689.3642958090204
2000-09-08,1698.0495456860265
2000-09-11,1688.3788966841034
2000-09-12,1678.6145394381858
2000-09-13,1666.2692271292817
2000-09-14,1654.247041864547
2000-09-15,1634.5185998605623
2000-09-18,1576.2579070363013
2000-09-19,1564.324953079409
2000-09-20,1589.1662232342176
2000-09-21,1567.843570737708
2000-09-22,1472.7766405306725
2000-09-25,1521.8612780416563
2000-09-26,1508.4965279920991
2000-09-27,1510.990056500678
2000-09-28,1500.986037707061
2000-09-29,1503.8573819743103
2000-10-02,1487.2598762616612
2000-10-03,1503.3734321214358
2000-10-04,1502.3223546719814
2000-10-05,1512.2684300447077
2000-10-06,1520.9640401955799
2000-10-09,1497.9133666166856
2000-10-10,1491.9114034733857
2000-10-11,1454.6188842036697
2000-10-12,1463.6984289125812
2000-10-13,1451.001350827164
2000-10-16,1485.2409600694905
2000-10-17,1465.4116655101045
2000-10-18,1454.9919054424258
2000-10-19,1465.3780545150225
2000-10-20,1502.5926668323946
2000-10-23,1499.181969568561
2000-10-24,1503.2966669829345
2000-10-25,1517.6693950889164
2000-10-26,1509.2136528898302
2000-10-27,1481.452134289835
2000-10-30,1455.248699771017
2000-10-31,1449.7478342952986
2000-11-01,1461.796494024167
2000-11-02,1467.4607906785582
2000-11-03,1483.2799312490886
2000-11-06,1502.7069923278998
2000-11-07,1499.7371695225622
2000-11-08,1512.917508275354
2000-11-09,1503.8604272395817
2000-11-10,1490.0814535727845
2000-11-13,1453.6309099419034
2000-11-14,1475.5749126081312
2000-11-15,1474.5600797445002
2000-11-16,1467.3078593501275
2000-11-17,1464.2961769809185
2000-11-20,1447.9950498012313
2000-11-21,1448.7874121974687
2000-11-22,1445.0817069663105
2000-11-23,1437.5250234667635
2000-11-24,1455.4747808042134
2000-11-27,1454.020912523492
2000-11-28,1436.2607379641709
2000-11-29,1409.714502134846
2000-11-30,1381.8906162022822
2000-12-01,1390.3186296666693
2000-12-04,1363.7855021304745
2000-12-05,1383.9853063930593
2000-12-06,1389.9993878173225
2000-12-07,1385.3363984038508
2000-12-08,1398.1282330559857
2000-12-11,1430.2217775693582
2000-12-12,1422.880392245698
2000-12-13,1430.9592801794934
2000-12-14,1403.3558494681447
2000-12-15,1365.4969075582526
2000-12-18,1362.5647857680538
2000-12-19,1365.9212811563423
2000-12-20,1327.415176647459
2000-12-21,1304.0802543703387
2000-12-22,1282.0360285575805
2000-12-25,1282.048859539906
2000-12-26,1267.3142120600903
2000-12-27,1264.5359616590351
2000-12-28,1279.8270489160266
2000-12-29,1266.9288618202536
2001-01-01,1269.7460003867031
2001-01-02,1261.540041975643
2001-01-03,1261.7049548688954
2001-01-04,1297.308214712039
2001-01-05,1317.4487266185083
2001-01-08,1328.2213578831609
2001-01-09,1350.4277306323852
2001-01-10,1335.7974353130846
2001-01-11,1314.6985914596096
2001-01-12,1327.4285985845675
2001-01-15,1345.1768131569313
2001-01-16,1353.1445292388262
2001-01-17,1362.3967572833044
2001-01-18,1352.646025719217
2001-01-19,1394.9230713331294
2001-01-22,1427.8492499120614
2001-01-23,1423.383636240601
2001-01-24,1449.490576694501
2001-01-25,1458.1964691980447
2001-01-26,1445.0287089232033
2001-01-29,1449.7516788343316
2001-01-30,1443.5242034411071
2001-01-31,1463.792807069026
2001-02-01,1441.772045995234
2001-02-02,1466.4920537960897
2001-02-05,1434.8932010197736
2001-02-06,1451.58804921746
2001-02-07,1433.4528107996714
2001-02-08,1462.7623006638619
2001-02-09,1464.8319813805883
2001-02-12,1462.0374298304482
2001-02-13,1478.04239316287
2001-02-14,1476.3737606504367
2001-02-15,1510.1794278069285
2001-02-16,1486.0048985971614
2001-02-19,1471.4629173788967
2001-02-20,1508.503838269506
2001-02-21,1488.403185739814
2001-02-22,1477.879901597521
2001-02-23,1477.590883450152
2001-02-26,1478.1718687444163
2001-02-27,1457.8159365421288
2001-02-28,1450.1296299105693
2001-03-01,1418.708451918858
2001-03-02,1389.6897739503574
2001-03-05,1394.843480190872
2001-03-06,1398.1101110997533
2001-03-07,1402.5542082400234
2001-03-08,1390.8774378368903
2001-03-09,1368.8303346827722
2001-03-12,1335.6835123748044
2001-03-13,1319.8069417256713
2001-03-14,1338.076032465093
2001-03-15,1344.9744530570215
2001-03-16,1349.5810786676204
2001-03-19,1337.1055928990459
2001-03-20,1326.0846922559779
2001-03-21,1333.8742083036518
2001-03-22,1340.8848353377705
2001-03-23,1332.797698427104
2001-03-26,1342.1561441659685
2001-03-27,1330.8044684223191
2001-03-28,1339.7674701658286
2001-03-29,1338.6750253946104
2001-03-30,1326.138207566969
2001-04-02,1313.1300932355941
2001-04-03,1292.6798655062773
2001-04-04,1249.6947160155655
2001-04-05,1261.8113745576734
2001-04-06,1264.703765696121
2001-04-09,1249.716411725634
2001-04-10,1268.7891769554903
2001-04-11,1287.0664704384449
2001-04-12,1281.7946310122118
2001-04-13,1288.2570582152787
2001-04-16,1296.5930871591083
2001-04-17,1293.3383083133979
2001-04-18,1331.5372850934616
2001-04-19,1324.9509285527827
2001-04-20,1302.889035794582
2001-04-23,1308.8899292279016
2001-04-24,1313.0833601112004
2001-04-25,1307.3438266878945
2001-04-26,1299.4342350310606
2001-04-27,1306.2724416233627
2001-04-30,1331.0115627272523
2001-05-01,1329.711930833077
2001-05-02,1352.50071834801
2001-05-03,1350.8218818775576
2001-05-04,1339.9331630145118
2001-05-07,1352.8602467186709
2001-05-08,1353.9431827072083
2001-05-09,1355.3728414267903
2001-05-10,1357.5544506774736
2001-05-11,1375.8904791120071
2001-05-14,1370.5513299533793
2001-05-15,1364.1092011955473
2001-05-16,1355.7172283262566
2001-05-17,1382.145094371873
2001-05-18,1385.076730210039
2001-05-21,1394.2971312127092
2001-05-22,1412.2147187994542
2001-05-23,1442.2279973838386
2001-05-24,1456.2593777245822
2001-05-25,1453.2347709041378
2001-05-28,1448.0815320437066
2001-05-29,1462.6271323862466
2001-05-30,1448.1122205184936
2001-05-31,1459.0735299827563
2001-06-01,1448.9943212118847
2001-06-04,1452.3980241641234
2001-06-05,1450.4507836635769
2001-06-06,1456.4954381086957
2001-06-07,1453.8091861135374
2001-06-08,1473.8401283714084
2001-06-11,1485.4669041906945
2001-06-12,1469.653972034542
2001-06-13,1471.7033593631027
2001-06-14,1445.8887224776042
2001-06-15,1436.6350018157768
2001-06-18,1422.5583849254485
2001-06-19,1424.024328168685
2001-06-20,1428.6526450870758
2001-06-21,1429.919993597426
2001-06-22,1424.0824798583017
2001-06-25,1410.2241022998874
2001-06-26,1409.5378750281347
2001-06-27,1411.858881720157
2001-06-28,1418.272407499376
2001-06-29,1436.049911464415
2001-07-02,1428.4815573893693
2001-07-03,1424.6721395276286
2001-07-04,1423.5675940803262
2001-07-05,1437.7891392714946
2001-07-06,1413.7183526767462
2001-07-09,1391.0617741698081
2001-07-10,1381.9168233705543
2001-07-11,1355.9262485442264
2001-07-12,1385.7796081924052
2001-07-13,1380.6861165589833
2001-07-16,1372.5083424176696
2001-07-17,1371.2255629865917
2001-07-18,1337.7593299294654
2001-07-19,1344.895020121517
2001-07-20,1336.2475560618107
2001-07-23,1336.5952903993075
2001-07-24,1326.913884188637
2001-07-25,1317.725939994821
2001-07-26,1330.2898583455576
2001-07-27,1345.5912724101431
2001-07-30,1348.339226682147
2001-07-31,1351.8620687893404
2001-08-01,1358.2397421281516
2001-08-02,1364.7478250901293
2001-08-03,1362.6056334128507
2001-08-06,1361.9590425098768
2001-08-07,1367.137940617495
2001-08-08,1376.248858660267
2001-08-09,1341.4390745268972
2001-08-10,1335.4837238801504
2001-08-13,1339.067604985558
2001-08-14,1361.2535355738057
2001-08-15,1340.0388315194898
2001-08-16,1341.7712461256394
2001-08-17,1336.9576665506522
2001-08-20,1330.21967113266
2001-08-21,1334.1420224676954
2001-08-22,1324.7347179667838
2001-08-23,1334.6033586382548
2001-08-24,1336.6768744487915
2001-08-27,1352.5234415719706
2001-08-28,1341.391867435598
2001-08-29,1338.3517041316902
2001-08-30,1338.7177044749121
2001-08-31,1327.3872109310657
2001-09-03,1321.2601547548554
2001-09-04,1350.2378010925602
2001-09-05,1346.9465643765895
2001-09-06,1340.5437800429386
2001-09-07,1316.8064186596303
2001-09-10,1313.2447065227495
2001-09-11,1294.338841929032
2001-09-12,1240.4815165089635
2001-09-13,1216.0698937081827
2001-09-14,1150.1616076551325
2001-09-17,1088.680214578848
2001-09-18,1100.5101229918666
2001-09-19,1114.4657120736617
2001-09-20,1102.6674323632333
2001-09-21,1088.5392240121093
2001-09-24,1096.9346330083372
2001-09-25,1082.6401220760436
2001-09-26,1088.322031681423
2001-09-27,1096.9559046987663
2001-09-28,1125.3087933983895
2001-10-01,1112.2456661282472
2001-10-02,1106.1896139866026
2001-10-03,1100.7310893670199
2001-10-04,1131.8705817271107
2001-10-05,1129.5667593318974
2001-10-08,1105.5802908871922
2001-10-09,1131.760884539091
2001-10-10,1136.4302127314145
2001-10-11,1166.0477817760882
2001-10-12,1162.2865591790735
2001-10-15,1166.4488864086973
2001-10-16,1172.9322171486476
2001-10-17,1189.2228041432013
2001-10-18,1182.932680356111
2001-10-19,1185.7638365122505
2001-10-22,1201.721179905948
2001-10-23,1218.8608866332172
2001-10-24,1219.829493781401
2001-10-25,1212.6950422071886
2001-10-26,1223.040977065627
2001-10-29,1203.97137143431
2001-10-30,1184.952514407915
2001-10-31,1197.164919825159
2001-11-01,1194.59422882497
2001-11-02,1201.9638255963387
2001-11-05,1219.3238624011362
2001-11-06,1223.444606469928
2001-11-07,1214.7189624572761
2001-11-08,1239.5789189373984
2001-11-09,1243.7304923723439
2001-11-12,1255.3768861792898
2001-11-13,1269.5218357960512
2001-11-14,1282.3297776694553
2001-11-15,1308.563182580039
2001-11-16,1304.5139380433293
2001-11-19,1331.425262419693
2001-11-20,1319.0604619352318
2001-11-21,1336.9925583822414
2001-11-22,1338.8540179155236
2001-11-23,1363.3900285950767
2001-11-26,1382.436658248585
2001-11-27,1376.2816874334017
2001-11-28,1344.398305608516
2001-11-29,1344.647712361848
2001-11-30,1338.1543906067407
2001-12-03,1358.2793439590068
2001-12-04,1367.9048140423251
2001-12-05,1398.7964800106174
2001-12-06,1414.2717208668646
2001-12-07,1431.838884224587
2001-12-10,1436.4845113646538
2001-12-11,1425.5383002587419
2001-12-12,1432.2251733217681
2001-12-13,1408.880703040973
2001-12-14,1399.5117019153936
2001-12-17,1388.091505953603
2001-12-18,1376.6905864229132
2001-12-19,1372.388233687716
2001-12-20,1381.524870204312
2001-12-21,1376.6363859497133
2001-12-24,1394.9489262936086
2001-12-25,1405.6076254075692
2001-12-26,1405.9827929076541
2001-12-27,1389.333516043636
2001-12-28,1414.476214205681
2001-12-31,1419.8805440255962
2002-01-01,1419.7148559075085
2002-01-02,1412.6720895753094
2002-01-03,1428.3196946489618
2002-01-04,1462.0459599794679
2002-01-07,1490.8878634826772
2002-01-08,1485.3065814591043
2002-01-09,1495.6474271100751
2002-01-10,1490.4280599152603
2002-01-11,1481.865508047029
2002-01-14,1475.839321812646
2002-01-15,1468.203682929998
2002-01-16,1472.7586881647082
2002-01-17,1482.7273230696335
2002-01-18,1478.6996693113545
2002-01-21,1497.853010610553
2002-01-22,1496.9835633879852
2002-01-23,1506.3139991145888
2002-01-24,1525.7005497002644
2002-01-25,1576.2366089432066
2002-01-28,1599.3245613833042
2002-01-29,1593.4373886981598
2002-01-30,1575.4814365673785
2002-01-31,1596.3162433349394
2002-02-01,1590.3866751626895
2002-02-04,1571.6623248619085
2002-02-05,1568.9129391527424
2002-02-06,1582.091283904473
2002-02-07,1565.149096749727
2002-02-08,1572.691449743815
2002-02-11,1571.8419743630625
2002-02-12,1572.8380114428048
2002-02-13,1580.2029957495429
2002-02-14,1613.0001790348879
2002-02-15,1615.4218079353666
2002-02-18,1634.1744125208888
2002-02-19,1616.6960646822965
2002-02-20,1610.6432741740052
2002-02-21,1605.532112301066
2002-02-22,1580.5577882385185
2002-02-25,1576.8494990687382
2002-02-26,1588.6658559438852
2002-02-27,1621.2893075243467
2002-02-28,1616.0397219028412
2002-03-01,1624.3326050857645
2002-03-04,1649.0175133381326
2002-03-05,1656.3000620892665
2002-03-06,1658.592690703828
2002-03-07,1659.3346031618826
2002-03-08,1669.572655248523
2002-03-11,1681.5037156003125
2002-03-12,1684.4162124467205
2002-03-13,1678.6080351843977
2002-03-14,1670.29230020914
2002-03-15,1665.9177853989947
2002-03-18,1677.6329280564023
2002-03-19,1676.0328826955865
2002-03-20,1681.9771583067034
2002-03-21,1685.7251841757743
2002-03-22,1703.309251358663
2002-03-25,1702.1074733360847
2002-03-26,1695.5409001790636
2002-03-27,1708.749185295889
2002-03-28,1716.5614072140877
2002-03-29,1710.784087880278
2002-04-01,1687.8850221763887
2002-04-02,1690.4929105899394
2002-04-03,1696.536096666181
2002-04-04,1700.8398506476335
2002-04-05,1716.117944781243
2002-04-08,1726.6990852077436
2002-04-09,1710.2123464401789
2002-04-10,1698.3351053449562
2002-04-11,1700.117864150975
2002-04-12,1717.0493973659688
2002-04-15,1727.5213689331263
2002-04-16,1732.433862537533
2002-04-17,1755.555882456257
2002-04-18,1751.6165818925197
2002-04-19,1755.7049771691202
2002-04-22,1757.8306881480207
2002-04-23,1745.0229999109538
2002-04-24,1735.4568100275071
2002-04-25,1705.5359992588553
2002-04-26,1706.8423692783726
2002-04-29,1677.2268919336332
2002-04-30,1672.642927747554
2002-05-01,1665.1513492589609
2002-05-02,1679.795858923403
2002-05-03,1671.283776987353
2002-05-06,1646.468168651125
2002-05-07,1650.8523634441456
2002-05-08,1671.174936668706
2002-05-09,1670.9294288416513
2002-05-10,1658.3193086334184
2002-05-13,1657.6348789156314
2002-05-14,1674.745752325943
2002-05-15,1684.5106676661494
2002-05-16,1676.6005757134933
2002-05-17,1668.183704241576
2002-05-20,1646.3030595587315
2002-05-21,1626.3902661099032
