Date,AC EUROPE EQUAL WEIGHTED
1999-06-23,1243.6175087888885
1999-06-24,1237.6811533828811
1999-06-25,1229.5291479751857
1999-06-28,1231.8314659166456
1999-06-29,1232.3485199848146
1999-06-30,1234.4898839152804
1999-07-01,1254.1904871749894
1999-07-02,1254.6391553267817
1999-07-05,1272.0395815509244
1999-07-06,1268.3362941050668
1999-07-07,1265.4731587991853
1999-07-08,1268.343923875151
1999-07-09,1273.021729313768
1999-07-12,1281.4832390288225
1999-07-13,1264.687269547885
1999-07-14,1269.653692584106
1999-07-15,1279.537644260066
1999-07-16,1277.0779599723398
1999-07-19,1280.587198871225
1999-07-20,1262.909657652277
1999-07-21,1248.7945173694468
1999-07-22,1247.2024661671578
1999-07-23,1241.5821898737072
1999-07-26,1229.6945704709176
1999-07-27,1231.1241342938592
1999-07-28,1232.80333303616
1999-07-29,1219.253715930299
1999-07-30,1233.3434866150064
1999-08-02,1228.7680194233917
1999-08-03,1229.1159371649953
1999-08-04,1227.9826402951558
1999-08-05,1213.0057980905153
1999-08-06,1216.158380812155
1999-08-09,1228.4069553138079
1999-08-10,1219.378506823165
1999-08-11,1227.921883019052
1999-08-12,1243.3091883520312
1999-08-13,1258.2689940182022
1999-08-16,1263.401205576322
1999-08-17,1265.062505136093
1999-08-18,1265.9756795894334
1999-08-19,1258.481091712124
1999-08-20,1267.1839968254703
1999-08-23,1283.073674435407
1999-08-24,1281.469476131873
1999-08-25,1291.7755661294273
1999-08-26,1288.7291796474553
1999-08-27,1292.0857395317098
1999-08-30,1296.3886038180751
1999-08-31,1277.996656550112
1999-09-01,1287.8842657528767
1999-09-02,1276.7831459709982
1999-09-03,1295.5533361773246
1999-09-06,1311.4287815651182
1999-09-07,1309.8055235487925
1999-09-08,1311.8607214172039
1999-09-09,1319.6083458315484
1999-09-10,1326.5830776462906
1999-09-13,1321.782698445688
1999-09-14,1314.1232453614996
1999-09-15,1309.0298827688837
1999-09-16,1305.5416658608358
1999-09-17,1307.284166610328
1999-09-20,1309.0701502274662
1999-09-21,1290.0187119439313
1999-09-22,1280.485190972375
1999-09-23,1285.5122817610134
1999-09-24,1266.5302812287798
1999-09-27,1270.7824311626287
1999-09-28,1264.761571666735
1999-09-29,1255.9648690973495
1999-09-30,1260.584901351535
1999-10-01,1256.2829834117688
1999-10-04,1266.1647016558113
1999-10-05,1273.2203874767395
1999-10-06,1277.6571587329415
1999-10-07,1283.5170144554272
1999-10-08,1284.1346144584518
1999-10-11,1283.765069716784
1999-10-12,1276.3259183003763
1999-10-13,1264.0618577264306
1999-10-14,1259.3198045521306
1999-10-15,1241.4904032508557
1999-10-18,1225.640260486058
1999-10-19,1238.379111557258
1999-10-20,1243.6410076738732
1999-10-21,1235.7142415180338
1999-10-22,1248.7673638307037
1999-10-25,1248.287063552177
1999-10-26,1255.720130781483
1999-10-27,1249.4916067923505
1999-10-28,1257.5398306116049
1999-10-29,1271.2754852845605
1999-11-01,1274.4253581193907
1999-11-02,1276.1118318321116
1999-11-03,1281.577846441114
1999-11-04,1290.757159435098
1999-11-05,1294.342843897932
1999-11-08,1297.2239851855632
1999-11-09,1301.525919949993
1999-11-10,1306.3468561413054
1999-11-11,1313.5294944294376
1999-11-12,1319.4412131334
1999-11-15,1329.50001544186
1999-11-16,1333.1873378949138
1999-11-17,1332.9225048441067
1999-11-18,1338.5382708664613
1999-11-19,1341.3043172262478
1999-11-22,1339.22028059684
1999-11-23,1340.3170115167532
1999-11-24,1332.363171308102
1999-11-25,1347.9062330506094
1999-11-26,1346.2796059482205
1999-11-29,1349.4074887920158
1999-11-30,1343.9357115236664
1999-12-01,1354.266566663347
1999-12-02,1368.444352170465
1999-12-03,1385.0238336356426
1999-12-06,1378.9505599081267
1999-12-07,1377.0677411840788
1999-12-08,1373.6537785113792
1999-12-09,1382.0270171715142
1999-12-10,1392.5906048667357
1999-12-13,1408.6213068616726
1999-12-14,1408.4660103443953
1999-12-15,1410.232499543574
1999-12-16,1415.5956370225042
1999-12-17,1428.5497336542896
1999-12-20,1438.587499089021
1999-12-21,1439.2361461357975
1999-12-22,1453.6480075957265
1999-12-23,1460.499995246605
1999-12-24,1472.2430765501558
1999-12-27,1488.7474931963936
1999-12-28,1486.5144931194293
1999-12-29,1492.9960876538603
1999-12-30,1507.6529651951241
1999-12-31,1510.194036733472
2000-01-03,1515.231814010911
2000-01-04,1495.5553016618135
2000-01-05,1471.9195930880578
2000-01-06,1485.7259600068533
2000-01-07,1509.57212999043
2000-01-10,1530.8170296221342
2000-01-11,1528.1731433447637
2000-01-12,1529.606443532814
2000-01-13,1549.460154920326
2000-01-14,1580.782583456468
2000-01-17,1581.5824253013511
2000-01-18,1572.12668744246
2000-01-19,1548.5629652679436
2000-01-20,1544.5428618876297
2000-01-21,1533.8361837700193
2000-01-24,1539.0318165329809
2000-01-25,1511.4181355618086
2000-01-26,1525.8451313363112
2000-01-27,1538.1112752784522
2000-01-28,1538.9171351533646
2000-01-31,1503.3097616259558
2000-02-01,1511.2550492206801
2000-02-02,1516.0355136916492
2000-02-03,1527.3843838473779
2000-02-04,1543.9693392536733
2000-02-07,1537.1979271794187
2000-02-08,1549.8135654071198
2000-02-09,1544.0568286912023
2000-02-10,1539.8158118452843
2000-02-11,1538.2099112698636
2000-02-14,1527.264491824007
2000-02-15,1524.722663561991
2000-02-16,1534.7871405801145
2000-02-17,1532.6672932229626
2000-02-18,1532.9453111736673
2000-02-21,1511.4974293820437
2000-02-22,1494.8464464788372
2000-02-23,1506.2124092646334
2000-02-24,1522.7733947437332
2000-02-25,1545.3831964179274
2000-02-28,1529.453484754647
2000-02-29,1549.6271962093863
2000-03-01,1575.8688619751667
2000-03-02,1591.0920903583913
2000-03-03,1596.8586283547477
2000-03-06,1602.8453431939474
2000-03-07,1595.529418792759
2000-03-08,1580.6661121921356
2000-03-09,1588.1378453993411
2000-03-10,1591.609707845302
2000-03-13,1571.796014046358
2000-03-14,1577.484398931334
2000-03-15,1564.892092365376
2000-03-16,1594.799959695567
2000-03-17,1600.2159667328003
2000-03-20,1601.5905308998895
2000-03-21,1599.976343731061
2000-03-22,1606.121432537696
2000-03-23,1601.1351961935532
2000-03-24,1621.9456600778667
2000-03-27,1625.249320551798
2000-03-28,1627.2175277274491
2000-03-29,1632.2267003421637
2000-03-30,1607.2624684705886
2000-03-31,1616.2235648407654
2000-04-03,1609.7023224153422
2000-04-04,1616.2523976512166
2000-04-05,1583.9794643567507
2000-04-06,1611.272285467854
2000-04-07,1619.8662346916972
2000-04-10,1621.2267348303108
2000-04-11,1602.7672195792677
2000-04-12,1612.1187183824845
2000-04-13,1613.7862952355458
2000-04-14,1592.8922711841494
2000-04-17,1546.9703636832094
2000-04-18,1557.0189921829597
2000-04-19,1574.7040603634514
2000-04-20,1585.5017925671489
2000-04-21,1589.1817087670777
2000-04-24,1587.4385958494088
2000-04-25,1608.0060131708478
2000-04-26,1623.075466475516
2000-04-27,1616.7535759641194
2000-04-28,1634.1329607954112
2000-05-01,1635.4694075821308
2000-05-02,1656.5437727387666
2000-05-03,1655.5611513048702
2000-05-04,1646.9791869825647
2000-05-05,1649.7833643801055
2000-05-08,1647.0949694400385
2000-05-09,1642.3562192017343
2000-05-10,1626.061835406507
2000-05-11,1636.9567914454112
2000-05-12,1649.7091039671757
2000-05-15,1640.4197559713382
2000-05-16,1660.346030700365
2000-05-17,1650.5702635402217
2000-05-18,1652.136172907801
2000-05-19,1628.7111550056138
2000-05-22,1608.7394275414963
2000-05-23,1601.9144152471226
2000-05-24,1589.8446102813236
2000-05-25,1609.3834434749665
2000-05-26,1589.1964655458553
2000-05-29,1593.8950405788128
2000-05-30,1604.1791569993256
2000-05-31,1611.050534518286
2000-06-01,1623.101262016726
2000-06-02,1636.8893966158896
2000-06-05,1636.613605613255
2000-06-06,1627.2120099735484
2000-06-07,1619.0674659188026
2000-06-08,1625.3792209605215
2000-06-09,1624.7678294972873
2000-06-12,1619.1699082439986
2000-06-13,1607.0556409884969
2000-06-14,1612.416960006954
2000-06-15,1608.6050042402821
2000-06-16,1603.5686959623658
2000-06-19,1600.7348270132813
2000-06-20,1606.290415549047
2000-06-21,1595.5871550195611
2000-06-22,1595.4932974294315
2000-06-23,1593.7903344728968
2000-06-26,1590.6547849326498
2000-06-27,1589.6986003098189
2000-06-28,1590.2720841300784
2000-06-29,1572.1255027363868
2000-06-30,1583.014291294967
2000-07-03,1596.9867819534375
2000-07-04,1600.1207861920846
2000-07-05,1596.637300798671
2000-07-06,1594.6798336008856
2000-07-07,1605.3000688179677
2000-07-10,1605.4049127678004
2000-07-11,1601.77356018403
2000-07-12,1612.918809541556
2000-07-13,1615.413769728107
2000-07-14,1624.429558925663
2000-07-17,1626.6346363844173
2000-07-18,1622.862987369656
2000-07-19,1627.6879445608001
2000-07-20,1635.525143002646
2000-07-21,1632.566759714812
2000-07-24,1633.4075969707474
2000-07-25,1628.3728479545323
2000-07-26,1624.2882199089981
2000-07-27,1616.2989237870831
2000-07-28,1618.6604941120345
2000-07-31,1622.6433673115455
2000-08-01,1626.2384261183836
2000-08-02,1631.3486058119913
2000-08-03,1624.8621468843148
2000-08-04,1632.2027409929967
2000-08-07,1638.1433833642307
2000-08-08,1638.1177717363419
2000-08-09,1649.0137264361338
2000-08-10,1643.4235001479974
2000-08-11,1650.703127156697
2000-08-14,1663.8910853835375
2000-08-15,1658.774499893498
2000-08-16,1660.3402775299835
2000-08-17,1653.1971092307874
2000-08-18,1656.8930588001097
2000-08-21,1658.9969612456746
2000-08-22,1657.524716431826
2000-08-23,1662.0999863831742
2000-08-24,1656.0101391388132
2000-08-25,1657.5631195622152
2000-08-28,1659.678900006592
2000-08-29,1657.4627185824152
2000-08-30,1655.305764641666
2000-08-31,1662.6443095045431
2000-09-01,1669.966610496316
2000-09-04,1677.6222640832325
2000-09-05,1682.758344894138
2000-09-06,1685.802279415503
2000-09-07,1680.962050194932
2000-09-08,1680.0680169499942
2000-09-11,1668.81136801387
2000-09-12,1654.7082488437911
2000-09-13,1646.507195216388
2000-09-14,1658.386855974015
2000-09-15,1647.6336405039835
2000-09-18,1633.0121269412778
2000-09-19,1620.432648802259
2000-09-20,1618.9458538986814
2000-09-21,1603.1523914133206
2000-09-22,1590.76263717005
2000-09-25,1607.7264038893964
2000-09-26,1599.6282912473011
2000-09-27,1601.9433824292091
2000-09-28,1597.6955673856512
2000-09-29,1606.415593397287
2000-10-02,1612.6781483459883
2000-10-03,1615.7289052291383
2000-10-04,1610.3522036304062
2000-10-05,1614.0284929017175
2000-10-06,1615.611975008718
2000-10-09,1593.47603387892
2000-10-10,1598.4061155358384
2000-10-11,1572.4065148113484
2000-10-12,1575.3571764884157
2000-10-13,1569.95413493984
2000-10-16,1591.6804437658789
2000-10-17,1579.9504728255936
2000-10-18,1563.8910311615423
2000-10-19,1585.9304960008792
2000-10-20,1600.203534312251
2000-10-23,1601.4908696561633
2000-10-24,1622.3732156720703
2000-10-25,1615.468310350873
2000-10-26,1608.8298492476285
2000-10-27,1610.6002529081436
2000-10-30,1615.982947166395
2000-10-31,1633.8242926247015
2000-11-01,1642.2897480784775
2000-11-02,1645.8667506030765
2000-11-03,1653.691712979977
2000-11-06,1655.2470538368502
2000-11-07,1651.6595408143787
2000-11-08,1646.0025895110825
2000-11-09,1638.0321095466168
2000-11-10,1626.738745624449
2000-11-13,1602.7616650935431
2000-11-14,1620.2660990956197
2000-11-15,1621.070718032814
2000-11-16,1619.160927506014
2000-11-17,1612.9351617724233
2000-11-20,1590.0931190676715
2000-11-21,1585.213993948555
2000-11-22,1561.7912185285861
2000-11-23,1557.4609950694114
2000-11-24,1570.3684736919981
2000-11-27,1573.4064858788322
2000-11-28,1547.428384294366
2000-11-29,1539.647556752355
2000-11-30,1512.081422066489
2000-12-01,1521.6720387534565
2000-12-04,1499.9695327420627
2000-12-05,1538.784528438133
2000-12-06,1566.4866669243224
2000-12-07,1544.7503666519892
2000-12-08,1560.6594048183483
2000-12-11,1578.3250961125032
2000-12-12,1570.5828562005183
2000-12-13,1556.480090508067
2000-12-14,1547.0515271984002
2000-12-15,1524.0470228264446
2000-12-18,1525.1474983506287
2000-12-19,1529.421456672829
2000-12-20,1493.5308744027805
2000-12-21,1481.2368370308357
2000-12-22,1489.9119438137034
2000-12-25,1490.0514347130534
2000-12-26,1487.893520721524
2000-12-27,1498.8576912071858
2000-12-28,1506.7313445907398
2000-12-29,1507.0509928471488
2001-01-01,1507.050999643787
2001-01-02,1500.3105449698944
2001-01-03,1477.5434093278839
2001-01-04,1514.3510935389975
2001-01-05,1505.9008816774456
2001-01-08,1505.3416497979358
2001-01-09,1505.4531593099316
2001-01-10,1509.7940978137299
2001-01-11,1517.1629639126395
2001-01-12,1521.1623288610137
2001-01-15,1515.9908809993458
2001-01-16,1502.2279380784441
2001-01-17,1534.9563901260897
2001-01-18,1526.7283789025503
2001-01-19,1537.433497647962
2001-01-22,1526.4565684970808
2001-01-23,1522.3305472156953
2001-01-24,1533.7000119384425
2001-01-25,1541.3179292459806
2001-01-26,1534.6081367260542
2001-01-29,1536.6731572660358
2001-01-30,1541.508942638784
2001-01-31,1552.3592724315859
2001-02-01,1549.7690304403766
2001-02-02,1544.5526170438156
2001-02-05,1527.2251478719331
2001-02-06,1542.0953358513025
2001-02-07,1526.218937533057
2001-02-08,1532.5048040936806
2001-02-09,1518.1216893036235
2001-02-12,1516.7092762575553
2001-02-13,1526.7647704749293
2001-02-14,1527.5749702149096
2001-02-15,1543.7504683947202
2001-02-16,1531.423297384117
2001-02-19,1518.8172481824636
2001-02-20,1520.4934092214894
2001-02-21,1492.8764191872176
2001-02-22,1473.8658496248881
2001-02-23,1458.7647820944846
2001-02-26,1477.4134068680114
2001-02-27,1478.7588627570185
2001-02-28,1474.9479399660484
2001-03-01,1466.490496348986
2001-03-02,1469.2302533978693
2001-03-05,1481.4638844682231
2001-03-06,1496.1446398134406
2001-03-07,1499.258807686738
2001-03-08,1499.4287856880665
2001-03-09,1490.1292136026057
2001-03-12,1455.4505635680223
2001-03-13,1439.8804699265224
2001-03-14,1404.8458228027494
2001-03-15,1423.6089023127165
2001-03-16,1406.1292777023707
2001-03-19,1393.4063846352462
2001-03-20,1408.0396614511137
2001-03-21,1382.1766741162332
2001-03-22,1340.992308857287
2001-03-23,1359.4729768804682
2001-03-26,1385.6208952958318
2001-03-27,1395.4024196143944
2001-03-28,1390.303316856643
2001-03-29,1383.3499528070581
2001-03-30,1399.8219165651283
2001-04-02,1383.8433867955544
2001-04-03,1344.0363638156828
2001-04-04,1336.071067315755
2001-04-05,1370.788446902757
2001-04-06,1365.965670274273
2001-04-09,1371.8289074384668
2001-04-10,1392.5573729130385
2001-04-11,1403.6011358564272
2001-04-12,1404.8613103987345
2001-04-13,1405.7753686124565
2001-04-16,1420.2213524059387
2001-04-17,1412.0646595712758
2001-04-18,1444.2824178958317
2001-04-19,1444.744887405516
2001-04-20,1436.9862797935598
2001-04-23,1427.550344798731
2001-04-24,1433.8979457493658
2001-04-25,1431.2014824211228
2001-04-26,1446.0117779096167
2001-04-27,1480.5525808121706
2001-04-30,1496.2996466673414
2001-05-01,1491.4330849873952
2001-05-02,1489.0255882367862
2001-05-03,1480.4431899814022
2001-05-04,1480.4458067061792
2001-05-07,1481.1456626480947
2001-05-08,1489.530117628416
2001-05-09,1477.9792987859553
2001-05-10,1493.775630531449
2001-05-11,1490.1820331179488
2001-05-14,1481.4769313610982
2001-05-15,1483.7063690017244
2001-05-16,1487.0332936824032
2001-05-17,1501.7325784592808
2001-05-18,1517.6106358786608
2001-05-21,1525.1141806322987
2001-05-22,1536.1366026543296
2001-05-23,1525.4091512965458
2001-05-24,1523.7236973421886
2001-05-25,1524.4797614918891
2001-05-28,1516.9466595515942
2001-05-29,1507.0188098288743
2001-05-30,1487.9358422483074
2001-05-31,1497.6965496801063
2001-06-01,1499.9840999445842
2001-06-04,1506.5386153268475
2001-06-05,1507.7836825034585
2001-06-06,1505.4336314662958
2001-06-07,1498.894137170884
2001-06-08,1500.8601787779933
2001-06-11,1482.4692954923369
2001-06-12,1459.6795751818815
2001-06-13,1461.7652589726117
2001-06-14,1451.4861785305004
2001-06-15,1440.3112572422804
2001-06-18,1425.9017687683984
2001-06-19,1427.3184862411183
2001-06-20,1413.3865544959845
2001-06-21,1415.613460194255
2001-06-22,1420.5318433634309
2001-06-25,1410.9525559102474
2001-06-26,1400.5465258791096
2001-06-27,1402.9159819053295
2001-06-28,1416.5004086405104
2001-06-29,1424.2554289125198
2001-07-02,1434.1587403364367
2001-07-03,1425.8170854283785
2001-07-04,1420.890872738065
2001-07-05,1414.2647464054419
2001-07-06,1379.0014930991945
2001-07-09,1371.3549150867657
2001-07-10,1364.324297367197
2001-07-11,1338.5966323667028
2001-07-12,1357.5891377982177
2001-07-13,1359.301779427793
2001-07-16,1350.508545379206
2001-07-17,1338.302105523526
2001-07-18,1334.46907334515
2001-07-19,1355.388870656629
2001-07-20,1346.2109839835664
2001-07-23,1352.6710523281477
2001-07-24,1340.9961458662776
2001-07-25,1324.721378016031
2001-07-26,1335.9937498359054
2001-07-27,1348.7742091107102
2001-07-30,1356.922285253081
2001-07-31,1363.3130527113722
2001-08-01,1368.135071145972
2001-08-02,1371.2851442469157
2001-08-03,1363.1391986112058
2001-08-06,1360.8486801523445
2001-08-07,1357.9085885539791
2001-08-08,1347.1636278348674
2001-08-09,1327.6054402648406
2001-08-10,1321.3221652045042
2001-08-13,1322.063437262358
2001-08-14,1327.5307005127079
2001-08-15,1321.3753522273178
2001-08-16,1314.8028833717974
2001-08-17,1302.2969540098932
2001-08-20,1299.965339392059
2001-08-21,1307.5145243467705
2001-08-22,1302.612962346119
2001-08-23,1310.7353802587743
2001-08-24,1323.1782332616865
2001-08-27,1328.9315252316273
2001-08-28,1320.771530717325
2001-08-29,1315.6537372644316
2001-08-30,1300.0598974110076
2001-08-31,1300.9629009452376
2001-09-03,1287.9734222900574
2001-09-04,1294.271518349741
2001-09-05,1286.346621728329
2001-09-06,1269.9365642935095
2001-09-07,1244.9441503071382
2001-09-10,1224.4568164956975
2001-09-11,1162.8817397553278
2001-09-12,1161.7014257657556
2001-09-13,1160.0439592395733
2001-09-14,1111.3214486005174
2001-09-17,1103.3040622817439
2001-09-18,1091.0132931031753
2001-09-19,1079.8143046081732
2001-09-20,1037.6460477410606
2001-09-21,1007.041925496868
2001-09-24,1043.070577252952
2001-09-25,1054.0003356068557
2001-09-26,1068.3318760959921
2001-09-27,1071.9052410386737
2001-09-28,1095.9056250492065
2001-10-01,1086.6684425968574
2001-10-02,1091.7136983755672
2001-10-03,1086.3868437142635
2001-10-04,1117.8996470680265
2001-10-05,1112.8671535379613
2001-10-08,1107.4931159712528
2001-10-09,1115.7459472096598
2001-10-10,1133.9938482470538
2001-10-11,1167.50524564652
2001-10-12,1162.4854696598231
2001-10-15,1151.8742803183702
2001-10-16,1164.3887402174716
2001-10-17,1185.1143891660452
2001-10-18,1171.7612191778771
2001-10-19,1159.2613475899475
2001-10-22,1174.5950452274822
2001-10-23,1197.5515463825218
2001-10-24,1201.3969491530456
2001-10-25,1186.9427674324447
2001-10-26,1211.0427623486964
2001-10-29,1192.450000208362
2001-10-30,1168.6252842431609
2001-10-31,1188.0269119909226
2001-11-01,1188.701720799339
2001-11-02,1196.483611255598
2001-11-05,1219.569309550089
2001-11-06,1225.78070271335
2001-11-07,1231.6358610668017
2001-11-08,1255.2438268226551
2001-11-09,1244.9672701880866
2001-11-12,1227.792851172906
2001-11-13,1259.648928284839
2001-11-14,1275.5146162846377
2001-11-15,1289.9607334555624
2001-11-16,1293.424758836732
2001-11-19,1320.9039466471406
2001-11-20,1303.8289721283868
2001-11-21,1297.9600212126131
2001-11-22,1308.6317165227683
2001-11-23,1304.410874537969
2001-11-26,1310.5939076326517
2001-11-27,1301.6175897776075
2001-11-28,1286.1643326805536
2001-11-29,1284.0215931731914
2001-11-30,1296.370638563511
2001-12-03,1289.7320212510156
2001-12-04,1302.1273069268084
2001-12-05,1338.2608830375075
2001-12-06,1350.4614784237338
2001-12-07,1346.279734490769
2001-12-10,1331.2370826151894
2001-12-11,1329.9215047808177
2001-12-12,1318.6535381226827
2001-12-13,1297.2101001017686
2001-12-14,1286.5890291924086
2001-12-17,1300.3083020544107
2001-12-18,1305.310721853973
2001-12-19,1297.4737976794947
2001-12-20,1289.170324008581
2001-12-21,1302.9771478553305
2001-12-24,1308.6498433709876
2001-12-25,1310.1020342880895
2001-12-26,1312.6972989812423
2001-12-27,1329.984636465139
2001-12-28,1342.5254907960189
2001-12-31,1339.5690957086329
2002-01-01,1339.5690957086329
2002-01-02,1334.2497969289022
2002-01-03,1360.5160602300066
2002-01-04,1375.8403737607268
2002-01-07,1378.5634486905908
2002-01-08,1370.252267358933
2002-01-09,1371.3264576910417
2002-01-10,1359.1651061856098
2002-01-11,1365.8438021214092
2002-01-14,1345.2958868430305
2002-01-15,1346.5978578916836
2002-01-16,1332.99942882582
2002-01-17,1350.597098450344
2002-01-18,1347.066956750547
2002-01-21,1341.0386492458954
2002-01-22,1345.0235727834845
2002-01-23,1345.8991933676793
2002-01-24,1359.4457905849226
2002-01-25,1357.9742681707212
2002-01-28,1364.8197969285259
2002-01-29,1356.809861087636
2002-01-30,1342.6894102857232
2002-01-31,1365.794326796015
2002-02-01,1367.2176704191388
2002-02-04,1354.7427142482475
2002-02-05,1336.2523284073386
2002-02-06,1325.6816849841616
2002-02-07,1324.015183744895
2002-02-08,1321.1730024777548
2002-02-11,1329.0807724404017
2002-02-12,1330.081772318481
2002-02-13,1338.9984593868207
2002-02-14,1347.6046551702027
2002-02-15,1341.2441824013356
2002-02-18,1333.2230003545467
2002-02-19,1316.0194598881412
2002-02-20,1308.4522497219612
2002-02-21,1316.8166297265989
2002-02-22,1306.6218223854946
2002-02-25,1319.031733189838
2002-02-26,1327.1857168704712
2002-02-27,1343.494094227942
2002-02-28,1340.6628766701403
2002-03-01,1355.4508251998354
2002-03-04,1383.1741659443342
2002-03-05,1377.9744421336686
2002-03-06,1378.9328310237825
2002-03-07,1394.929750574365
2002-03-08,1407.8116656021787
2002-03-11,1400.4840267599086
2002-03-12,1384.8798619911734
2002-03-13,1382.380881933224
2002-03-14,1385.2656870463445
2002-03-15,1391.9577627671417
2002-03-18,1400.5156827826538
2002-03-19,1400.3242951885284
2002-03-20,1395.2000565476676
2002-03-21,1400.2960255723021
2002-03-22,1409.6080136735507
2002-03-25,1405.2428388267913
2002-03-26,1404.7406862208795
2002-03-27,1409.6022323188763
2002-03-28,1419.853217093218
2002-03-29,1418.5779567218658
2002-04-01,1418.3867258072348
2002-04-02,1413.4508524934984
2002-04-03,1408.380190406473
2002-04-04,1401.0447766221944
2002-04-05,1409.2169126691738
2002-04-08,1393.1714830247586
2002-04-09,1401.6480657944528
2002-04-10,1409.3079225700435
2002-04-11,1399.4374300429201
2002-04-12,1402.124330349344
2002-04-15,1408.0565400818627
2002-04-16,1418.5356445960367
2002-04-17,1422.138687744879
2002-04-18,1413.2654531003473
2002-04-19,1418.9979062390987
2002-04-22,1410.046789550468
2002-04-23,1407.1245207025454
2002-04-24,1402.2232124447544
2002-04-25,1383.6110825257415
2002-04-26,1387.4074803909245
2002-04-29,1381.7899281387179
2002-04-30,1382.8224409274771
2002-05-01,1379.7046879197987
2002-05-02,1380.3201722664833
2002-05-03,1372.296264858457
2002-05-06,1368.8372119388064
2002-05-07,1359.7120689099374
2002-05-08,1385.8240322498893
2002-05-09,1382.4330079432068
2002-05-10,1373.5747238382542
2002-05-13,1377.1506564237206
2002-05-14,1390.8763829653751
2002-05-15,1392.60074765447
2002-05-16,1389.6959638718008
2002-05-17,1379.634176927089
2002-05-20,1378.001168837419
2002-05-21,1377.6003159107463
2002-05-22,1358.4556043176576
2002-05-23,1358.602357401605
