Date,UNITED ARAB EMIRATES SMALL CAP
2003-01-02,205.07371092144956
2003-01-03,205.25823110344106
2003-01-06,202.26471036735305
2003-01-07,205.1853682226637
2003-01-08,205.45347753908626
2003-01-09,203.69040307138258
2003-01-10,202.93931154853075
2003-01-13,202.78687852904494
2003-01-14,202.07836913286224
2003-01-15,200.80899333619638
2003-01-16,201.82496123578787
2003-01-17,200.02976463717667
2003-01-20,200.80259569493668
2003-01-21,200.65489916570772
2003-01-22,200.17417895844451
2003-01-23,199.4494522942586
2003-01-24,199.43009630359873
2003-01-27,199.1960523916906
2003-01-28,199.7693955622149
2003-01-29,197.70871362727948
2003-01-30,199.77980449121452
2003-01-31,200.89390416568594
2003-02-03,201.80493734932466
2003-02-04,199.45301353150225
2003-02-05,199.88006601818395
2003-02-06,199.8393791969909
2003-02-07,199.800987474936
2003-02-10,200.7432663571993
2003-02-11,201.8395584671597
2003-02-12,201.40162882778603
2003-02-13,199.6533830885847
2003-02-14,200.31550009730074
2003-02-17,201.63669768050528
2003-02-18,202.55999951728677
2003-02-19,201.55106552844265
2003-02-20,200.3433281927807
2003-02-21,200.50465978017687
2003-02-24,201.0308822036442
2003-02-25,201.60106393059812
2003-02-26,199.84210362031595
2003-02-27,198.61904763118417
2003-02-28,198.042381706225
2003-03-03,196.80609486375954
2003-03-04,194.96561262332412
2003-03-05,193.70801259620504
2003-03-06,193.92017631940615
2003-03-07,192.86096706229654
2003-03-10,193.80482651802112
2003-03-11,193.80397668254818
2003-03-12,192.88920944542895
2003-03-13,195.36601515508022
2003-03-14,197.54142067159526
2003-03-17,198.6233759101166
2003-03-18,199.188693009286
2003-03-19,198.68611469490327
2003-03-20,198.45253849772376
2003-03-21,198.79619511830165
2003-03-24,197.90897412164742
2003-03-25,192.34729083221674
2003-03-26,191.3249279607023
2003-03-27,190.5626388155826
2003-03-28,189.96378623383598
2003-03-31,182.5585774283474
2003-04-01,182.73192490858324
2003-04-02,184.35387313575572
2003-04-03,185.28613862566638
2003-04-04,185.92072038335726
2003-04-07,188.3923303319022
2003-04-08,187.67715112409957
2003-04-09,187.26099606896824
2003-04-10,186.79686505018202
2003-04-11,190.8007999071623
2003-04-14,187.10677839535455
2003-04-15,183.530018111885
2003-04-16,190.90149292977753
2003-04-17,179.11914609104196
2003-04-18,189.72967673108238
2003-04-21,191.3122312778828
2003-04-22,189.2680453613256
2003-04-23,189.7999852753664
2003-04-24,188.50458662052327
2003-04-25,189.51319348714716
2003-04-28,189.86475141765632
2003-04-29,191.61528542423903
2003-04-30,192.06676365037953
2003-05-01,190.31876424756808
2003-05-02,190.7908557306607
2003-05-05,189.07699278303983
2003-05-06,187.7589895585583
2003-05-07,185.2619853090584
2003-05-08,183.70272568550388
2003-05-09,183.111090498111
2003-05-12,184.69093610696245
2003-05-13,184.93033634895386
2003-05-14,185.2923454465571
2003-05-15,185.99318504238937
2003-05-16,184.7894740440184
2003-05-19,184.0240572389849
2003-05-20,184.56603300808888
2003-05-21,183.61551616863517
2003-05-22,183.8591423029113
2003-05-23,182.24172578353603
2003-05-26,180.98255646147246
2003-05-27,183.96180492131208
2003-05-28,185.9514715897267
2003-05-29,184.35577882425926
2003-05-30,185.85366634697738
2003-06-02,197.39075837180792
2003-06-03,192.70978440097127
2003-06-04,190.3566364472702
2003-06-05,187.8262458226866
2003-06-06,190.14893415437652
2003-06-09,186.4856564984947
2003-06-10,189.56317957476745
2003-06-11,188.88597419612785
2003-06-12,188.33248202182125
2003-06-13,187.36175375132507
2003-06-16,184.57936921735637
2003-06-17,186.18789310773002
2003-06-18,188.96428420488533
2003-06-19,189.1445306865133
2003-06-20,190.13958707228966
2003-06-23,183.68323479598877
2003-06-24,179.1391494964362
2003-06-25,176.2725294193056
2003-06-26,178.25491990345452
2003-06-27,178.56467853770002
2003-06-30,177.87467093348124
2003-07-01,173.44232345408503
2003-07-02,181.25844917108813
2003-07-03,180.71988063085047
2003-07-04,181.25525270159739
2003-07-07,195.01120006042447
2003-07-08,206.00139010928092
2003-07-09,205.0836470533155
2003-07-10,204.73472939189753
2003-07-11,205.43516942856192
2003-07-14,213.52556999411755
2003-07-15,216.54126868126033
2003-07-16,215.1243751693501
2003-07-17,216.22430678677114
2003-07-18,215.62112892268578
2003-07-21,208.54803005501466
2003-07-22,207.69909652772336
2003-07-23,208.06346462742837
2003-07-24,209.2705464247299
2003-07-25,208.3969264835085
2003-07-28,213.38468305326873
2003-07-29,211.2739104367522
2003-07-30,217.57496275706842
2003-07-31,221.97191249857215
2003-08-01,222.0312285533198
2003-08-04,214.6552559244598
2003-08-05,214.52457110831102
2003-08-06,214.91663314414564
2003-08-07,214.41358789209795
2003-08-08,215.89916854055195
2003-08-11,218.79261533898008
2003-08-12,218.70484778904233
2003-08-13,218.43152177963265
2003-08-14,218.53048325109896
2003-08-15,218.74864133258714
2003-08-18,224.9343294260296
2003-08-19,225.8744315198542
2003-08-20,228.45864188315448
2003-08-21,232.15512670944585
2003-08-22,234.32654533225949
2003-08-25,233.75725263838223
2003-08-26,237.35729904242714
2003-08-27,241.83335557551138
2003-08-28,246.6568390625245
2003-08-29,245.10877160372198
2003-09-01,252.3587881876229
2003-09-02,257.88709480253294
2003-09-03,263.15326758879235
2003-09-04,265.29544677784105
2003-09-05,262.21933464431555
2003-09-08,282.01900178205625
2003-09-09,276.54482980673333
2003-09-10,272.8762539808654
2003-09-11,276.6512677176948
2003-09-12,273.92737721242037
2003-09-15,270.4354965447675
2003-09-16,273.41798196445427
2003-09-17,267.72572621311224
2003-09-18,266.97024807024275
2003-09-19,265.1205060053487
2003-09-22,256.39225582049943
2003-09-23,258.92764682472574
2003-09-24,261.16543839608113
2003-09-25,259.82079879806963
2003-09-26,260.84145198601146
2003-09-29,262.06453583547557
2003-09-30,258.56884606643763
2003-10-01,259.05431367904913
2003-10-02,259.34532732651246
2003-10-03,260.6626157708029
2003-10-06,264.02929035104233
2003-10-07,262.6603344951057
2003-10-08,260.1019830268727
2003-10-09,261.72025196210814
2003-10-10,260.2958134774344
2003-10-13,270.6272908964212
2003-10-14,267.3265296332706
2003-10-15,267.7062981607197
2003-10-16,267.32140892279546
2003-10-17,268.53494795095304
2003-10-20,270.0110392346908
2003-10-21,267.64185081852037
2003-10-22,262.9335602628392
2003-10-23,262.528083631487
2003-10-24,261.80058008854354
2003-10-27,267.6758556320783
2003-10-28,270.62500330735435
2003-10-29,269.0419335558134
2003-10-30,268.7232064895031
2003-10-31,270.0010701068118
2003-11-03,276.3556072630979
2003-11-04,275.7255395497866
2003-11-05,276.99297542142256
2003-11-06,278.451476094482
2003-11-07,277.4881379214431
2003-11-10,272.36679824730277
2003-11-11,272.88297668936053
2003-11-12,272.2078038086243
2003-11-13,268.92587181624896
2003-11-14,267.43763813373346
2003-11-17,263.926821335602
2003-11-18,262.3157568447738
2003-11-19,262.0201933121618
2003-11-20,263.1967481869287
2003-11-21,262.89484287399523
2003-11-24,267.29885422090473
2003-11-25,266.93796889872954
2003-11-26,263.94222327937086
2003-11-27,264.5982444721895
2003-11-28,262.6758363800478
2003-12-01,265.2282196027227
2003-12-02,268.11939618360856
2003-12-03,265.8273804135021
2003-12-04,266.1106539057108
2003-12-05,264.48855735216046
2003-12-08,262.481509464655
2003-12-09,266.22008726859684
2003-12-10,263.6493561129056
2003-12-11,264.8406562556255
2003-12-12,262.43308347671365
2003-12-15,271.8709602475432
2003-12-16,268.67259741274836
2003-12-17,265.612960325823
2003-12-18,266.61442864983127
2003-12-19,267.0273430843869
2003-12-22,264.55268454208624
2003-12-23,262.08696420425963
2003-12-24,263.2706144950846
2003-12-25,263.7999064347477
2003-12-26,263.8770756271869
2003-12-29,263.94680240516215
2003-12-30,262.771202465791
2003-12-31,258.0707504538773
2004-01-01,258.0707504538773
2004-01-02,258.5767279584121
2004-01-05,255.72172672380464
2004-01-06,255.67064785506486
2004-01-07,260.4801982895831
2004-01-08,260.0909493663744
2004-01-09,257.4551612276925
2004-01-12,286.527982947095
2004-01-13,283.7778362196977
2004-01-14,290.17357770221383
2004-01-15,292.3921058911018
2004-01-16,297.2008271895535
2004-01-19,290.47998597281185
2004-01-20,286.24836815381224
2004-01-21,284.55893242587484
2004-01-22,282.601382676237
2004-01-23,283.1250074095723
2004-01-26,280.5339989918399
2004-01-27,283.37600102618
2004-01-28,283.8116549966392
2004-01-29,289.9820304763534
2004-01-30,288.7750994716298
2004-02-02,288.3620842406725
2004-02-03,285.7096077759094
2004-02-04,287.3849431458597
2004-02-05,284.64101331921154
2004-02-06,282.1445551279826
2004-02-09,278.5009391698614
2004-02-10,278.5203680176587
2004-02-11,281.87939079172105
2004-02-12,278.86743363189373
2004-02-13,279.60251899521825
2004-02-16,275.74882659934445
2004-02-17,279.88533980541763
2004-02-18,288.855096730017
2004-02-19,291.1445021020557
2004-02-20,293.58272407077527
2004-02-23,294.8985489969623
2004-02-24,289.97868696676085
2004-02-25,294.3581821712547
2004-02-26,296.0773578841316
2004-02-27,295.98205848182636
2004-03-01,288.8512333165438
2004-03-02,290.44685565035354
2004-03-03,293.25923857682267
2004-03-04,290.7164641947507
2004-03-05,285.2707675339991
2004-03-08,287.73784201605224
2004-03-09,288.0301015946741
2004-03-10,291.788188031901
2004-03-11,289.8579669838234
2004-03-12,291.23633778995054
2004-03-15,285.9342249073351
2004-03-16,284.32880958712354
2004-03-17,287.5051737302203
2004-03-18,281.30937963708976
2004-03-19,284.2350147557513
2004-03-22,285.59483895510385
2004-03-23,281.39286733660884
2004-03-24,281.5769470794801
2004-03-25,282.5225894314477
2004-03-26,284.26877295586064
2004-03-29,281.7367658441493
2004-03-30,279.64070396173634
2004-03-31,278.80795870409065
2004-04-01,275.03005924871627
2004-04-02,279.8235823270456
2004-04-05,286.64053694171423
2004-04-06,285.5058704622702
2004-04-07,283.4041816712365
2004-04-08,288.48684024043183
2004-04-09,288.48684024043183
2004-04-12,286.5265243170903
2004-04-13,292.07361764472085
2004-04-14,288.79599890698336
2004-04-15,288.9051629601194
2004-04-16,286.568697580004
2004-04-19,290.8856545076795
2004-04-20,293.1054650414421
2004-04-21,293.1004189949816
2004-04-22,293.3351167343993
2004-04-23,294.3074110841059
2004-04-26,291.70410108756164
2004-04-27,290.13411984230964
2004-04-28,285.4176058826295
2004-04-29,282.81691084089425
2004-04-30,281.75989017903595
2004-05-03,278.8271315460358
2004-05-04,272.60141547439616
2004-05-05,276.21028660349884
2004-05-06,277.69846759401867
2004-05-07,281.40664269603593
2004-05-10,283.52400671757283
2004-05-11,284.70797724342304
2004-05-12,278.1141154814246
2004-05-13,279.3334485646556
2004-05-14,278.9093414351238
2004-05-17,281.1540993177973
2004-05-18,282.21222341218277
2004-05-19,289.39381238082143
2004-05-20,292.3102319017816
2004-05-21,290.0893365582196
2004-05-24,290.64989317269544
2004-05-25,292.48894682492266
2004-05-26,300.38551685972357
2004-05-27,296.5105628145169
2004-05-28,297.76869089729837
2004-05-31,297.76869089729837
2004-06-01,298.37198667879863
2004-06-02,294.74575513037126
2004-06-03,296.5935522493513
2004-06-04,296.4948277932396
2004-06-07,289.3183727989322
2004-06-08,290.78420972495485
2004-06-09,296.0155113413803
2004-06-10,295.05337130038373
2004-06-11,297.24251004846684
2004-06-14,306.0309765511102
2004-06-15,312.1268527886535
2004-06-16,315.08465377356606
2004-06-17,310.2462263520048
2004-06-18,307.4176327330692
2004-06-21,305.07021046951206
2004-06-22,302.96650298937624
2004-06-23,305.2452298125841
2004-06-24,302.9704930713964
2004-06-25,303.79607867268453
2004-06-28,300.1181638452736
2004-06-29,301.75713461422924
2004-06-30,302.24944467904334
2004-07-01,298.4323845194561
2004-07-02,294.96294579856817
2004-07-05,302.80473999123103
2004-07-06,301.2695139098404
2004-07-07,303.9639493516917
2004-07-08,306.1133112241959
2004-07-09,306.3912964479761
2004-07-12,310.10540031024203
2004-07-13,313.9041925731463
2004-07-14,315.31480729298954
2004-07-15,316.17836328370566
2004-07-16,314.470939839886
2004-07-19,315.0203650977778
2004-07-20,316.7853218573289
2004-07-21,329.2741168680028
2004-07-22,334.16153858801397
2004-07-23,338.43434071768246
2004-07-26,332.09262252724676
2004-07-27,334.79681463457666
2004-07-28,335.42820109911
2004-07-29,333.52232796347516
2004-07-30,331.95044404127566
2004-08-02,327.8170447398787
2004-08-03,326.10233491189183
2004-08-04,324.8566587547784
2004-08-05,325.61789503624436
2004-08-06,320.18473770243816
2004-08-09,323.4904075441199
2004-08-10,322.29912987987444
2004-08-11,327.21110949340687
2004-08-12,326.82956606336774
2004-08-13,322.91884062237153
2004-08-16,317.8149803922437
2004-08-17,318.8497131864575
2004-08-18,316.96912204005406
2004-08-19,315.34138469222063
2004-08-20,316.27441578624365
2004-08-23,320.05985609742964
2004-08-24,323.4867781008724
2004-08-25,324.43026492456926
2004-08-26,326.23829722618154
2004-08-27,328.07243498870827
2004-08-30,327.5381161520101
2004-08-31,325.4710389834197
2004-09-01,328.1099865564802
2004-09-02,328.6883384988841
2004-09-03,331.6379947269934
2004-09-06,333.33050156630566
2004-09-07,334.29755509709565
2004-09-08,333.79601360415575
2004-09-09,333.0726313614832
2004-09-10,330.7516545457887
2004-09-13,336.05471149455434
2004-09-14,338.0485208452444
2004-09-15,343.6679917025491
2004-09-16,344.13485294765445
2004-09-17,343.5726433262892
2004-09-20,351.2569897029743
2004-09-21,354.59135752183107
2004-09-22,364.0016240211597
2004-09-23,366.8169094674825
2004-09-24,365.98231997424335
2004-09-27,366.9845473487909
2004-09-28,362.036226684323
2004-09-29,357.8371186875399
2004-09-30,351.60392639374095
2004-10-01,346.0881405987062
2004-10-04,354.0819214983222
2004-10-05,352.07945251203995
2004-10-06,352.50108322174697
2004-10-07,350.59589870669924
2004-10-08,346.2596290988038
2004-10-11,337.26871462724034
2004-10-12,337.8758241009679
2004-10-13,332.72589116717006
2004-10-14,326.5088390346456
2004-10-15,323.7118214739666
2004-10-18,315.1877689745388
2004-10-19,320.4008772105453
2004-10-20,325.56736053792434
2004-10-21,326.7712197122353
2004-10-22,325.9919369409905
2004-10-25,310.05342526703885
2004-10-26,311.01212524706443
2004-10-27,311.14995166691256
2004-10-28,317.67253862043464
2004-10-29,322.15664761050283
2004-11-01,323.27611260063304
2004-11-02,327.660612726154
2004-11-03,325.0822124296234
2004-11-04,323.1010891256961
2004-11-05,322.25362680063375
2004-11-08,320.0999451731878
2004-11-09,318.6664870616805
2004-11-10,319.88488154307424
2004-11-11,323.40102835868134
2004-11-12,322.0999984754352
2004-11-15,321.9193296467549
2004-11-16,319.9068367699521
2004-11-17,318.75242613398245
2004-11-18,319.635906700701
2004-11-19,319.19806854182656
2004-11-22,330.636085524211
2004-11-23,329.1861849429145
2004-11-24,337.1673593434459
2004-11-25,342.0832715308373
2004-11-26,341.5472791957417
2004-11-29,334.80749334297974
2004-11-30,336.51408932932486
2004-12-01,338.32185426823946
2004-12-02,339.23180102676514
2004-12-03,336.69283464415196
2004-12-06,335.0190853876271
2004-12-07,337.68358090981405
2004-12-08,348.560955676113
2004-12-09,352.0147320946396
2004-12-10,352.94679065537014
2004-12-13,364.239735644316
2004-12-14,379.8192100213608
2004-12-15,386.77635434524024
2004-12-16,387.1432749413228
2004-12-17,388.0949345465692
2004-12-20,406.15632241460975
2004-12-21,397.33100734872613
2004-12-22,389.74347684336163
2004-12-23,376.88279511897224
2004-12-24,375.90390639580335
2004-12-27,391.612785905384
2004-12-28,390.74397726774896
2004-12-29,394.34578987557285
2004-12-30,395.06811094789845
2004-12-31,396.16282418453466
2005-01-03,425.6953772686934
2005-01-04,447.62588811761765
2005-01-05,439.47326406665303
2005-01-06,446.93573115604124
2005-01-07,451.2112178930456
2005-01-10,463.7053553546587
2005-01-11,466.81434458225505
2005-01-12,456.74114133141154
2005-01-13,443.5428692022427
2005-01-14,447.1905722979358
2005-01-17,443.721068573656
2005-01-18,452.43676549454756
2005-01-19,452.08963175035416
2005-01-20,454.9236092036412
2005-01-21,453.3069366017802
2005-01-24,456.8753659764632
2005-01-25,454.7439875374289
2005-01-26,437.54507636717886
2005-01-27,441.88102218432897
2005-01-28,442.8660369537934
2005-01-31,436.44633201613254
2005-02-01,435.85281681577095
2005-02-02,437.8973905804933
2005-02-03,440.49014681010004
2005-02-04,440.9090010196632
2005-02-07,449.85425738093386
2005-02-08,447.66043013630565
2005-02-09,446.18355047586385
2005-02-10,445.08024672405446
2005-02-11,445.6385724147535
2005-02-14,446.914037816675
2005-02-15,444.11339087736775
2005-02-16,445.6102789594746
2005-02-17,445.2436609402176
2005-02-18,445.1990764381616
2005-02-21,453.4638621607142
2005-02-22,454.4655927318593
2005-02-23,461.3941440332968
2005-02-24,473.91072073317196
2005-02-25,489.1867894345972
2005-02-28,508.3008333694727
2005-03-01,519.0570860024537
2005-03-02,545.74653997404
2005-03-03,541.6564527534994
2005-03-04,533.7246615718826
2005-03-07,548.8822602665675
2005-03-08,561.6677115287608
2005-03-09,567.6113140991846
2005-03-10,562.111253439519
2005-03-11,560.9263489571484
2005-03-14,561.0675878429986
2005-03-15,563.3518400886749
2005-03-16,580.3858880591779
2005-03-17,581.5179527949783
2005-03-18,577.0918560629286
2005-03-21,598.8865156897615
2005-03-22,597.9554548475135
2005-03-23,598.604961290041
2005-03-24,599.0244912433183
2005-03-25,597.4231207304927
2005-03-28,609.3819082762913
2005-03-29,609.4907440370097
2005-03-30,603.7898902081862
2005-03-31,606.7831475641367
2005-04-01,609.7502982180275
2005-04-04,634.7899707769441
2005-04-05,638.6215175873456
2005-04-06,648.5967194769624
2005-04-07,663.3511037979106
2005-04-08,662.6741223326031
2005-04-11,691.0668689860439
2005-04-12,720.3701757081111
2005-04-13,754.4611127769231
2005-04-14,755.3303300659937
2005-04-15,749.7803890728935
2005-04-18,766.6914285197553
2005-04-19,770.1751684281522
2005-04-20,794.0411216685025
2005-04-21,791.8472236803872
2005-04-22,799.2729355310609
2005-04-25,783.2083673490938
2005-04-26,803.4299888513523
2005-04-27,813.437216128252
2005-04-28,884.9827846991981
2005-04-29,882.8267743051656
2005-05-02,973.5418992577171
2005-05-03,939.5448005153137
2005-05-04,865.8059815194158
2005-05-05,883.3065579011886
2005-05-06,894.5107304523528
2005-05-09,900.1664265238995
2005-05-10,899.8524931071945
2005-05-11,897.7380923457271
2005-05-12,883.9088748218416
2005-05-13,881.8000100005652
2005-05-16,946.9840238234552
2005-05-17,931.7686120747694
2005-05-18,917.850764834126
2005-05-19,926.0185056583352
2005-05-20,936.3171376749198
2005-05-23,978.362511865153
2005-05-24,966.8860130415532
2005-05-25,960.0019714189107
2005-05-26,973.1398547009981
2005-05-27,971.4332042323929
2005-05-30,988.8596451409022
2005-05-31,999.03054410287
2005-06-01,1011.1578726056192
2005-06-02,1039.0030210604114
2005-06-03,1040.00515246269
2005-06-06,1126.9025416895372
2005-06-07,1174.6130862983932
2005-06-08,1182.4583060445443
2005-06-09,1230.328216783307
2005-06-10,1237.4326073937284
2005-06-13,1272.149168955972
2005-06-14,1220.0514682937544
2005-06-15,1205.251220623166
2005-06-16,1273.5532705156463
2005-06-17,1258.3503943049204
2005-06-20,1239.4745833220838
2005-06-21,1256.545953069118
2005-06-22,1282.1875699254142
2005-06-23,1286.1149265560744
2005-06-24,1282.2663829200958
2005-06-27,1321.266610328805
2005-06-28,1369.1227029489733
2005-06-29,1335.9115126691622
2005-06-30,1340.6856220471363
2005-07-01,1356.2574040788516
2005-07-04,1378.4159967435228
2005-07-05,1302.307070223634
2005-07-06,1237.3032184224217
2005-07-07,1291.9351202804269
2005-07-08,1293.8838220163002
2005-07-11,1149.088624060204
2005-07-12,1215.1710717131275
2005-07-13,1241.3515336848286
2005-07-14,1223.7841736996522
2005-07-15,1229.9831219741534
2005-07-18,1162.1328614851177
2005-07-19,1226.288116825843
2005-07-20,1221.3947754982355
2005-07-21,1185.0745683177252
2005-07-22,1185.5314046216847
2005-07-25,1076.019134882692
2005-07-26,1153.6923841034015
2005-07-27,1154.3372529889639
2005-07-28,1127.5848739449732
2005-07-29,1121.766993724025
2005-08-01,1109.4720068180698
2005-08-02,1108.5578057005755
2005-08-03,1109.0291296938879
2005-08-04,1126.4282852798358
2005-08-05,1129.3499229802576
2005-08-08,1239.68794046497
2005-08-09,1262.0053955157582
2005-08-10,1255.5298001395372
2005-08-11,1251.7177593689712
2005-08-12,1252.5402588017573
2005-08-15,1278.074862557607
2005-08-16,1313.1821684644747
2005-08-17,1372.4376646379953
2005-08-18,1408.9495689199957
2005-08-19,1412.5271150903172
2005-08-22,1532.4633637082034
2005-08-23,1512.530510147741
2005-08-24,1490.2017289312566
2005-08-25,1493.1481692846655
2005-08-26,1487.9415544138674
2005-08-29,1459.1076082287739
2005-08-30,1447.972381370973
2005-08-31,1435.3746625591916
2005-09-01,1390.890448086683
2005-09-02,1381.9492221512794
2005-09-05,1429.3532145459594
2005-09-06,1448.1633035762134
2005-09-07,1465.4879064274114
2005-09-08,1491.6262718795724
2005-09-09,1489.6654480422394
2005-09-12,1548.8124392365582
2005-09-13,1542.1946973796605
2005-09-14,1576.6418701949162
2005-09-15,1601.5945331198345
2005-09-16,1601.267742733806
2005-09-19,1612.0843186887384
2005-09-20,1597.4687048932249
2005-09-21,1579.0210174132346
2005-09-22,1578.416325477537
2005-09-23,1588.3995782804893
2005-09-26,1551.1148586815532
2005-09-27,1584.5113408784002
2005-09-28,1593.527312996792
2005-09-29,1569.437273299654
2005-09-30,1565.5496029397436
2005-10-03,1548.2632429217408
2005-10-04,1514.2410715965873
2005-10-05,1506.4536076579002
2005-10-06,1516.8061631094297
2005-10-07,1519.0183247677307
2005-10-10,1574.028312759747
2005-10-11,1558.0175868571253
2005-10-12,1527.363542465481
2005-10-13,1547.19588952209
2005-10-14,1529.5077913732996
2005-10-17,1560.7209412300695
2005-10-18,1581.8892892752663
2005-10-19,1564.1439416480716
2005-10-20,1560.4003659872421
2005-10-21,1555.8974308130405
2005-10-24,1580.5844594541952
2005-10-25,1603.6948974969432
2005-10-26,1585.1635208283853
2005-10-27,1582.8431762535897
2005-10-28,1588.7511681847116
2005-10-31,1642.081399932427
2005-11-01,1646.768807844185
2005-11-02,1636.5769323900322
2005-11-03,1644.8021807950706
2005-11-04,1671.4876182123785
2005-11-07,1694.3849820288494
2005-11-08,1716.947768195463
2005-11-09,1726.2869592142729
2005-11-10,1711.0303196341133
2005-11-11,1716.9766746848663
2005-11-14,1680.2088121233157
2005-11-15,1689.000209212021
2005-11-16,1677.8747879388893
2005-11-17,1656.3977524671695
2005-11-18,1659.2502159730493
2005-11-21,1644.524778065804
2005-11-22,1646.2244817845092
2005-11-23,1622.2004972553018
2005-11-24,1617.7255332906852
2005-11-25,1625.3534105191936
2005-11-28,1587.1681162748516
2005-11-29,1533.7047375035233
2005-11-30,1589.9226641205141
2005-12-01,1607.8598379591544
2005-12-02,1610.6788353231193
2005-12-05,1573.3574064134489
2005-12-06,1575.4173921043187
2005-12-07,1578.849570376292
2005-12-08,1574.8342258553453
2005-12-09,1573.8124111705417
2005-12-12,1526.224172051422
2005-12-13,1521.2401670601216
2005-12-14,1515.7724911085932
2005-12-15,1522.7834816216803
