Date,INDONESIA SMALL CAP
1999-04-09,311.00884542195087
1999-04-12,308.7943778866239
1999-04-13,319.02868726110205
1999-04-14,327.24932796838493
1999-04-15,346.1614575960186
1999-04-16,355.3087137869699
1999-04-19,363.8025606623226
1999-04-20,352.19210450069414
1999-04-21,342.0423803376235
1999-04-22,354.1330803203778
1999-04-23,361.03090885594014
1999-04-26,360.03358964831034
1999-04-27,353.42509364696025
1999-04-28,363.6782107140429
1999-04-29,388.30507915707335
1999-04-30,406.2045379035695
1999-05-03,446.17764658009025
1999-05-04,471.95262993572123
1999-05-05,508.5217291503428
1999-05-06,516.9744756106454
1999-05-07,500.5021090453009
1999-05-10,516.0922087866469
1999-05-11,529.0690057374544
1999-05-12,525.0468026251789
1999-05-13,529.0122509008216
1999-05-14,536.2956272114892
1999-05-17,523.8370292780468
1999-05-18,513.6672001626766
1999-05-19,512.5671007540267
1999-05-20,524.6938224297368
1999-05-21,533.2257393698559
1999-05-24,566.0826359438252
1999-05-25,576.9420512927952
1999-05-26,570.5483217195263
1999-05-27,580.1394788503408
1999-05-28,564.4462244838654
1999-05-31,567.6744759986319
1999-06-01,547.7940308346439
1999-06-02,531.2882067587624
1999-06-03,550.2752217555799
1999-06-04,588.754168109331
1999-06-07,610.4558845818293
1999-06-08,690.6148227993707
1999-06-09,680.472862918382
1999-06-10,681.087653457861
1999-06-11,697.3046343103559
1999-06-14,746.3887018243655
1999-06-15,770.0222054620832
1999-06-16,765.0488911682339
1999-06-17,777.5431432812007
1999-06-18,786.2272640393638
1999-06-21,830.8397478692273
1999-06-22,863.0202215381228
1999-06-23,878.6666843462394
1999-06-24,866.4122517627661
1999-06-25,834.3650522652151
1999-06-28,868.4273622950516
1999-06-29,873.6035175319444
1999-06-30,827.1909548050376
1999-07-01,825.3504788748608
1999-07-02,821.4665363965594
1999-07-05,800.0860068822064
1999-07-06,846.0256663167729
1999-07-07,830.2285300140119
1999-07-08,838.430918269764
1999-07-09,845.4994061963864
1999-07-12,845.9244443563008
1999-07-13,837.0567783244769
1999-07-14,829.3956813279216
1999-07-15,836.9540612364893
1999-07-16,833.2017620419182
1999-07-19,846.8289499424714
1999-07-20,811.3046361689399
1999-07-21,791.4154863346113
1999-07-22,786.1382708306709
1999-07-23,743.1075297258153
1999-07-26,687.3435684915632
1999-07-27,664.3636339658194
1999-07-28,726.6437691278765
1999-07-29,740.7728094886087
1999-07-30,720.3533599426922
1999-08-02,705.6732396508833
1999-08-03,718.0378648940662
1999-08-04,702.6619920272665
1999-08-05,683.1446621241275
1999-08-06,685.9600924287956
1999-08-09,670.2726680750145
1999-08-10,610.8638358953326
1999-08-11,529.8047426969481
1999-08-12,548.2864338082672
1999-08-13,544.4166459299155
1999-08-16,586.7399167195349
1999-08-17,582.106645180233
1999-08-18,613.9309415627552
1999-08-19,659.8814287884248
1999-08-20,617.5512140253089
1999-08-23,619.3738529019784
1999-08-24,598.6329134591623
1999-08-25,619.9310048345139
1999-08-26,612.7568363256331
1999-08-27,578.4408719935542
1999-08-30,555.1992906130555
1999-08-31,559.2407360913855
1999-09-01,557.5488677811165
1999-09-02,548.5370144222227
1999-09-03,543.4400881123121
1999-09-06,508.4357459516619
1999-09-07,494.19187756028356
1999-09-08,440.90511265266866
1999-09-09,464.2626792315658
1999-09-10,518.8791560567548
1999-09-13,561.0283334541563
1999-09-14,542.3717914558893
1999-09-15,516.8580330984757
1999-09-16,520.7368548137376
1999-09-17,516.9988003299766
1999-09-20,497.28433782761226
1999-09-21,488.2739985607311
1999-09-22,472.9186581379796
1999-09-23,443.9624749779683
1999-09-24,454.6795567767026
1999-09-27,459.49655373644515
1999-09-28,463.3199487224919
1999-09-29,463.5404794074729
1999-09-30,479.3031367891847
1999-10-01,524.4892819414782
1999-10-04,540.5385896526979
1999-10-05,555.687014469751
1999-10-06,581.5991988407798
1999-10-07,571.0216223590344
1999-10-08,578.3040425181484
1999-10-11,576.2690176414824
1999-10-12,554.7833836933328
1999-10-13,530.2035630521821
1999-10-14,516.1481386974046
1999-10-15,532.8851545067696
1999-10-18,535.795662681665
1999-10-19,587.5133578328953
1999-10-20,614.9999853381504
1999-10-21,702.6676963414548
1999-10-22,714.2967371118704
1999-10-25,703.8968471915603
1999-10-26,714.5121915373915
1999-10-27,691.266895929883
1999-10-28,686.392675376101
1999-10-29,718.5933606288385
1999-11-01,727.8652112269046
1999-11-02,732.736484492763
1999-11-03,747.1695551907528
1999-11-04,761.0522658145819
1999-11-05,779.4423367957519
1999-11-08,789.2817127249348
1999-11-09,796.2229001259427
1999-11-10,781.3524365679119
1999-11-11,756.752424250413
1999-11-12,755.9768006662775
1999-11-15,770.3838305308383
1999-11-16,772.1086312237327
1999-11-17,760.7764482772396
1999-11-18,757.8521916415737
1999-11-19,751.3994620561108
1999-11-22,737.5278794471301
1999-11-23,728.4803535420532
1999-11-24,718.0374474098492
1999-11-25,696.4878423141134
1999-11-26,701.4646594707526
1999-11-29,663.5076244837738
1999-11-30,664.7846203578324
1999-12-01,689.8174205275226
1999-12-02,683.8464978239421
1999-12-03,702.1877417338952
1999-12-06,703.5958255104878
1999-12-07,692.5477277785835
1999-12-08,692.2505107245046
1999-12-09,694.4983180177629
1999-12-10,700.2131885522443
1999-12-13,696.8830968854766
1999-12-14,730.4729229042625
1999-12-15,753.9369151900117
1999-12-16,738.1310094735614
1999-12-17,740.7182839781971
1999-12-20,755.7147677284536
1999-12-21,778.2828150515396
1999-12-22,790.5600779388564
1999-12-23,811.2534263225937
1999-12-24,811.4734829764578
1999-12-27,860.6857325630924
1999-12-28,835.1613583644314
1999-12-29,821.124989310229
1999-12-30,827.9273090305988
1999-12-31,827.9273090305988
2000-01-03,817.4074742248911
2000-01-04,818.8854057126425
2000-01-05,784.4061122715425
2000-01-06,777.8595367226279
2000-01-07,790.6025485367206
2000-01-10,791.3827828862941
2000-01-11,790.9782182169455
2000-01-12,803.0496349818627
2000-01-13,801.5716220667521
2000-01-14,811.3695453364027
2000-01-17,800.8499108783682
2000-01-18,778.6289080740369
2000-01-19,741.6101018160991
2000-01-20,767.2897394059942
2000-01-21,767.0524674175446
2000-01-24,770.1842638349639
2000-01-25,761.7183311579325
2000-01-26,746.0678372648836
2000-01-27,759.8377023499388
2000-01-28,748.301271943496
2000-01-31,745.5518153659888
2000-02-01,738.3044607604232
2000-02-02,693.0617787618852
2000-02-03,709.3102388747566
2000-02-04,751.87254605564
2000-02-07,760.4235052232048
2000-02-08,763.8299882120399
2000-02-09,778.8206000709563
2000-02-10,789.3596709387456
2000-02-11,797.6988847637357
2000-02-14,796.8120134599358
2000-02-15,803.2364881355006
2000-02-16,760.4658302980108
2000-02-17,745.8101049726615
2000-02-18,749.3035599449878
2000-02-21,751.5192644989534
2000-02-22,729.554638064236
2000-02-23,728.3819140934163
2000-02-24,718.4855680914959
2000-02-25,750.8988043316143
2000-02-28,737.4614875327671
2000-02-29,744.6303476954822
2000-03-01,729.9096172046044
2000-03-02,686.6816674159517
2000-03-03,679.3716672288439
2000-03-06,700.8512360593196
2000-03-07,699.1570750836338
2000-03-08,713.3514442186727
2000-03-09,714.6824882812696
2000-03-10,726.4803485474558
2000-03-13,704.6498252205114
2000-03-14,708.6915649803574
2000-03-15,697.7247904297367
2000-03-16,697.9348299533594
2000-03-17,707.6761099348394
2000-03-20,694.0730607329011
2000-03-21,682.9777730940924
2000-03-22,694.3018811378424
2000-03-23,685.8510658773029
2000-03-24,687.316412347162
2000-03-27,689.2249536687821
2000-03-28,680.5500778909025
2000-03-29,696.1721044696961
2000-03-30,671.2994193754706
2000-03-31,675.2581375250024
2000-04-03,664.1825105179776
2000-04-04,668.828447776015
2000-04-05,634.393633393724
2000-04-06,638.7594099229964
2000-04-07,653.0420908967794
2000-04-10,659.1361754444544
2000-04-11,665.2773730168501
2000-04-12,664.1488386830404
2000-04-13,654.284899162596
2000-04-14,654.7520726219367
2000-04-17,608.2661473132803
2000-04-18,607.207220053374
2000-04-19,614.1678755101099
2000-04-20,602.809933758786
2000-04-21,602.809933758786
2000-04-24,612.8297333705755
2000-04-25,602.6078496015095
2000-04-26,602.23502725331
2000-04-27,608.1072441804557
2000-04-28,617.0535913569253
2000-05-01,602.5245159814876
2000-05-02,607.3132002080472
2000-05-03,631.9149176516131
2000-05-04,632.8058426656714
2000-05-05,658.2353635851696
2000-05-08,642.539112249162
2000-05-09,622.4722631584287
2000-05-10,608.1828583083262
2000-05-11,581.2195024109606
2000-05-12,581.2995710982328
2000-05-15,551.7380499578271
2000-05-16,545.356378594112
2000-05-17,583.7216852453969
2000-05-18,570.4475623423165
2000-05-19,580.7633862078222
2000-05-22,565.7857812569184
2000-05-23,549.310339520809
2000-05-24,542.4878329319012
2000-05-25,543.8960217380688
2000-05-26,523.9271046916289
2000-05-29,486.1233819641957
2000-05-30,486.7539765556296
2000-05-31,486.05567171633754
2000-06-01,487.84165290859835
2000-06-02,482.82815567478303
2000-06-05,476.0170993388499
2000-06-06,462.7135578334193
2000-06-07,459.01123708427195
2000-06-08,477.1634956789755
2000-06-09,474.9046016200005
2000-06-12,469.18111588150236
2000-06-13,466.87323179183244
2000-06-14,474.184250160444
2000-06-15,476.50622722806395
2000-06-16,479.9363321532315
2000-06-19,490.7305396155221
2000-06-20,494.2935256556445
2000-06-21,498.14267488647334
2000-06-22,504.9580659492508
2000-06-23,507.96292378413773
2000-06-26,510.5495643124336
2000-06-27,501.33003799655086
2000-06-28,516.4853428817346
2000-06-29,512.393285858008
2000-06-30,507.7985109591031
2000-07-03,476.8170077733072
2000-07-04,477.60536203902353
2000-07-05,454.62249224411573
2000-07-06,455.0447433044691
2000-07-07,455.863653937127
2000-07-10,455.85328260809223
2000-07-11,460.3208066460668
2000-07-12,462.74355493929414
2000-07-13,459.0670099278631
2000-07-14,452.6706460994611
2000-07-17,454.6139823402339
2000-07-18,465.02157878792997
2000-07-19,493.9932953666011
2000-07-20,496.48598593174
2000-07-21,495.93515711941853
2000-07-24,495.3681529247754
2000-07-25,478.5786019687903
2000-07-26,472.59562527794264
2000-07-27,485.4812799078975
2000-07-28,493.19361797812803
2000-07-31,490.6195983093909
2000-08-01,487.25510750889197
2000-08-02,500.3672781615883
2000-08-03,513.9011746045975
2000-08-04,512.9831601096143
2000-08-07,509.6050621860351
2000-08-08,511.7695650422075
2000-08-09,512.1907812511802
2000-08-10,518.6847888790453
2000-08-11,542.8163514393015
2000-08-14,545.0136857158233
2000-08-15,530.8134012208509
2000-08-16,530.0983841116673
2000-08-17,527.4665946755279
2000-08-18,529.2603175191904
2000-08-21,543.0258787859849
2000-08-22,555.0028278952212
2000-08-23,545.0326571837211
2000-08-24,518.702038780891
2000-08-25,527.4376734671679
2000-08-28,532.8422575613971
2000-08-29,512.6940579265985
2000-08-30,516.7139004540238
2000-08-31,524.677737772165
2000-09-01,520.8509452462761
2000-09-04,525.6074739923606
2000-09-05,530.238772097786
2000-09-06,531.9047612667473
2000-09-07,537.2959424670511
2000-09-08,541.3096966065491
2000-09-11,516.0671760325912
2000-09-12,496.4155175090854
2000-09-13,475.7499110397074
2000-09-14,489.4268925343784
2000-09-15,480.39156899547083
2000-09-18,456.5255294022692
2000-09-19,476.4617361956504
2000-09-20,468.97668843442403
2000-09-21,462.5501705889371
2000-09-22,437.66107477955563
2000-09-25,439.874183692753
2000-09-26,438.85790731922094
2000-09-27,432.38747215767637
2000-09-28,433.88422019511063
2000-09-29,441.6187584109291
2000-10-02,444.83337208445585
2000-10-03,445.31150934189725
2000-10-04,449.2151797057033
2000-10-05,446.84535649166685
2000-10-06,450.84774713920905
2000-10-09,440.59343256470555
2000-10-10,443.334260225358
2000-10-11,439.63771138636145
2000-10-12,437.68947693670094
2000-10-13,437.02670000258337
2000-10-16,440.1492544016205
2000-10-17,447.76806896417565
2000-10-18,448.2389531245568
2000-10-19,458.9662911469246
2000-10-20,456.8911334163674
2000-10-23,451.9727946988756
2000-10-24,449.5538448481163
2000-10-25,453.5305464243204
2000-10-26,444.06151457557655
2000-10-27,431.79622972558946
2000-10-30,411.72037911535796
2000-10-31,418.35413974846693
2000-11-01,427.1605261757914
2000-11-02,429.37133304638155
2000-11-03,430.7133760200979
2000-11-06,437.98266941206333
2000-11-07,434.3106978780995
2000-11-08,437.8011111916008
2000-11-09,430.0800860160386
2000-11-10,429.8143997358452
2000-11-13,424.2442531964847
2000-11-14,422.79780997849883
2000-11-15,418.5544443890773
2000-11-16,418.40765061612996
2000-11-17,420.0401943086411
2000-11-20,424.9137892859769
2000-11-21,425.2985879254457
2000-11-22,432.8925984608662
2000-11-23,433.5799752368659
2000-11-24,433.9402980168743
2000-11-27,421.53599824945195
2000-11-28,418.17888873642346
2000-11-29,409.1136801737679
2000-11-30,405.68723658944754
2000-12-01,405.8171770709546
2000-12-04,399.43203836414114
2000-12-05,404.17185543623924
2000-12-06,398.1239548557819
2000-12-07,394.2694325267224
2000-12-08,391.28892250376265
2000-12-11,403.3455565133525
2000-12-12,395.80064006971725
2000-12-13,394.25666899252064
2000-12-14,385.35629407847495
2000-12-15,378.22617681866893
2000-12-18,376.659906787765
2000-12-19,388.14321927505256
2000-12-20,383.6257260172385
2000-12-21,376.2258739492312
2000-12-22,385.2840161824456
2000-12-25,385.2840161824456
2000-12-26,376.45737601305626
2000-12-27,375.7696348500643
2000-12-28,372.80708591501826
2000-12-29,363.7860325363055
2001-01-01,363.7860325363055
2001-01-02,358.11487664621956
2001-01-03,343.42464974448717
2001-01-04,346.08819287789856
2001-01-05,350.10646990173365
2001-01-08,345.79971443465166
2001-01-09,348.0066366034078
2001-01-10,348.049334151319
2001-01-11,336.3521435031947
2001-01-12,336.41275056880784
2001-01-15,344.6321634696021
2001-01-16,340.39922821798905
2001-01-17,346.58553371456657
2001-01-18,345.23776907318495
2001-01-19,344.5516608278457
2001-01-22,349.32238156214544
2001-01-23,347.4398131651922
2001-01-24,355.9000908945646
2001-01-25,350.3492244441832
2001-01-26,353.50129950990885
2001-01-29,357.1072098929282
2001-01-30,358.0363914320024
2001-01-31,361.16621643362026
2001-02-01,352.74969953799575
2001-02-02,365.4572965479975
2001-02-05,360.0780541295173
2001-02-06,358.9936835926977
2001-02-07,352.68355706558174
2001-02-08,353.74278210990457
2001-02-09,352.8929513309103
2001-02-12,346.7340641650234
2001-02-13,351.2612954998251
2001-02-14,348.32456438070983
2001-02-15,362.0564452866049
2001-02-16,352.9423470156604
2001-02-19,352.7830098693353
2001-02-20,354.268037456643
2001-02-21,351.26012961304883
2001-02-22,352.6950161699557
2001-02-23,345.42587966969387
2001-02-26,337.55276311016996
2001-02-27,334.32754082800227
2001-02-28,331.9494344298901
2001-03-01,324.3674714164242
2001-03-02,326.22646362945005
2001-03-05,329.00875553364284
2001-03-06,328.61423965747196
2001-03-07,329.54823420465254
2001-03-08,325.29765431084815
2001-03-09,312.9874769396253
2001-03-12,294.0281122934369
2001-03-13,297.4669308689266
2001-03-14,305.9773265455287
2001-03-15,315.16074498585675
2001-03-16,302.00926055969154
2001-03-19,289.6870794024998
2001-03-20,284.44858291336254
2001-03-21,289.1960957845502
2001-03-22,296.2369899793087
2001-03-23,297.92983073722553
2001-03-26,296.7193712303286
2001-03-27,287.82799317874753
2001-03-28,297.5315969998404
2001-03-29,302.42853949939115
2001-03-30,298.23633670252485
2001-04-02,295.5855463017307
2001-04-03,289.53037582595863
2001-04-04,274.2377105589362
2001-04-05,273.53322711769414
2001-04-06,266.253472926261
2001-04-09,267.9491070748042
2001-04-10,277.7626284109098
2001-04-11,280.4576034854827
2001-04-12,273.80748556622063
2001-04-13,273.80748556622063
2001-04-16,272.3452700785927
2001-04-17,270.75692235179133
2001-04-18,267.6520800396718
2001-04-19,253.13179283042965
2001-04-20,233.4904016012095
2001-04-23,234.95218791286268
2001-04-24,235.91867367562756
2001-04-25,234.4536297079021
2001-04-26,230.87962836947096
2001-04-27,237.84808165836296
2001-04-30,249.62650257705178
2001-05-01,257.99759065589507
2001-05-02,261.41421589054187
2001-05-03,264.5990502258486
2001-05-04,268.5028384033138
2001-05-07,269.60227228279786
2001-05-08,268.2700311970314
2001-05-09,265.9953314101861
2001-05-10,264.77117940910546
2001-05-11,263.7917532122398
2001-05-14,261.33966652188326
2001-05-15,261.53508066886747
2001-05-16,260.5570740515269
2001-05-17,267.7348291050829
2001-05-18,266.97521953242966
2001-05-21,263.46140741694853
2001-05-22,269.1147502961267
2001-05-23,269.36696783013906
2001-05-24,270.2931673480124
2001-05-25,275.0208253847448
2001-05-28,270.70163309801194
2001-05-29,293.5688508214429
2001-05-30,289.11020624100996
2001-05-31,298.3463420003429
2001-06-01,285.09019265934654
2001-06-04,284.70339025071246
2001-06-05,290.79057015334377
2001-06-06,295.38964564925203
2001-06-07,295.3753243111268
2001-06-08,296.06609169578496
2001-06-11,297.0667336510854
2001-06-12,302.02894149942034
2001-06-13,302.1878052372346
2001-06-14,300.55734469753486
2001-06-15,299.1254295203803
2001-06-18,303.4129154783614
2001-06-19,302.99154918452575
2001-06-20,312.5804532721142
2001-06-21,312.41428758289845
2001-06-22,309.69330493682975
2001-06-25,306.5150073521667
2001-06-26,308.34533258306294
2001-06-27,304.5558371583032
2001-06-28,303.3397786606365
2001-06-29,312.7339297459454
2001-07-02,309.2143195558592
2001-07-03,310.0572448888876
2001-07-04,306.59770024811525
2001-07-05,310.8547007729524
2001-07-06,310.7690538089147
2001-07-09,312.30350275720616
2001-07-10,308.58421332077825
2001-07-11,305.9807206976663
2001-07-12,316.1830242691582
2001-07-13,320.57954662946236
2001-07-16,319.9386156835252
2001-07-17,322.2876644970593
2001-07-18,317.4063329152706
2001-07-19,329.54807771434525
2001-07-20,331.91773089284357
2001-07-23,368.16253846815124
2001-07-24,382.75045831107917
2001-07-25,375.5750750603128
2001-07-26,374.7319106798829
2001-07-27,380.20555193188557
2001-07-30,393.08984148175557
2001-07-31,400.3968177676683
2001-08-01,392.10705587954794
2001-08-02,381.90203953859873
2001-08-03,384.38755581254287
2001-08-06,387.3642931365516
2001-08-07,396.1297859494597
2001-08-08,401.43267070788295
2001-08-09,395.02345358829837
2001-08-10,395.7877533675249
2001-08-13,430.0895167526289
2001-08-14,434.9148545757615
2001-08-15,411.396647985024
2001-08-16,412.6104613690687
2001-08-17,410.9222946240641
2001-08-20,423.36156848467033
2001-08-21,420.4899918081515
2001-08-22,414.9953513239825
2001-08-23,408.29052562694403
2001-08-24,411.47409196749715
2001-08-27,408.78382898310673
2001-08-28,395.5921371944761
2001-08-29,392.4510371844704
2001-08-30,398.97881829276054
2001-08-31,402.00843974166963
2001-09-03,391.9583383566619
2001-09-04,406.6737084251752
2001-09-05,406.8718758330337
2001-09-06,413.56593391472626
2001-09-07,397.91261393892626
2001-09-10,404.1107910428187
2001-09-11,399.5747918399332
2001-09-12,392.86083061829453
2001-09-13,396.83191721699205
2001-09-14,384.7912825737133
2001-09-17,362.5751808340357
2001-09-18,351.9286634501238
2001-09-19,356.0811133806139
2001-09-20,366.21201887657156
2001-09-21,364.9518558087455
2001-09-24,360.04411121098155
2001-09-25,350.70151019139746
2001-09-26,342.7311480223871
2001-09-27,343.87615954945113
2001-09-28,345.6530046330168
2001-10-01,323.2170011717048
2001-10-02,315.031166711427
2001-10-03,309.97989098626095
2001-10-04,327.0411926564256
2001-10-05,321.7025660280759
2001-10-08,298.75830207907273
2001-10-09,305.94592181389106
2001-10-10,308.1501933423647
2001-10-11,313.575750906712
2001-10-12,309.58262731423474
2001-10-15,309.2429823638959
2001-10-16,304.7112673846001
2001-10-17,308.19445492962416
2001-10-18,309.8431212278207
2001-10-19,309.26986686369156
2001-10-22,314.78819907464907
2001-10-23,316.99928311022467
2001-10-24,307.1027763274379
2001-10-25,307.1496991160943
2001-10-26,307.6470233420565
2001-10-29,303.0132682302855
2001-10-30,290.53034804505495
2001-10-31,291.336977016923
2001-11-01,285.51616177268744
2001-11-02,284.3567043280257
2001-11-05,276.9873535332471
2001-11-06,280.05573526901827
2001-11-07,284.61783815461274
2001-11-08,291.54914418433486
2001-11-09,292.5891854276787
2001-11-12,284.37435389237606
2001-11-13,283.69749222831274
2001-11-14,286.1553624833649
2001-11-15,289.4758616687688
2001-11-16,285.31584121979853
2001-11-19,296.0376318744309
2001-11-20,295.682438966304
2001-11-21,300.913804801114
2001-11-22,297.43236661486463
2001-11-23,299.64655769345467
2001-11-26,302.2466950765922
2001-11-27,298.99994279920975
2001-11-28,300.1746080941584
2001-11-29,297.4042241755259
2001-11-30,297.39007070833003
2001-12-03,298.2454333496808
2001-12-04,292.67487632094526
2001-12-05,291.18476683254164
2001-12-06,295.6608222300479
2001-12-07,295.6532517823297
2001-12-10,295.35136583043993
2001-12-11,294.26129663056565
2001-12-12,300.92827927443415
2001-12-13,296.6553620907311
2001-12-14,292.5198842666879
2001-12-17,291.7764224911054
2001-12-18,293.9978096038063
2001-12-19,292.63114474729883
2001-12-20,294.22569215691425
2001-12-21,295.0815051981995
2001-12-24,297.17801325226316
2001-12-25,297.047141229798
2001-12-26,296.8545435438883
2001-12-27,288.51691747887196
2001-12-28,288.5915966334884
2001-12-31,287.86529955443757
2002-01-01,287.86529955443757
2002-01-02,280.6338664174925
2002-01-03,283.8863885138297
2002-01-04,281.06308313710207
2002-01-07,282.4440330469706
2002-01-08,281.7448806544335
2002-01-09,285.076500913315
2002-01-10,289.14368885896187
2002-01-11,294.92094580582216
2002-01-14,292.73970633120274
2002-01-15,297.07589443240335
2002-01-16,299.21295140697106
2002-01-17,304.6720189189847
2002-01-18,305.339297219196
2002-01-21,299.3894537547841
2002-01-22,299.305134126208
2002-01-23,304.955903047499
2002-01-24,310.506331482747
2002-01-25,319.5574957109394
2002-01-28,317.8311086872298
2002-01-29,322.2735872414761
2002-01-30,318.77588022995945
2002-01-31,327.2939579175026
2002-02-01,335.33533810610464
2002-02-04,336.57597613304233
2002-02-05,327.38435497718126
2002-02-06,331.8153272089139
2002-02-07,325.7136408747771
2002-02-08,328.57384065663933
2002-02-11,323.3596764547559
2002-02-12,324.9347611026203
2002-02-13,327.3356881832974
2002-02-14,332.3470350833289
2002-02-15,330.6472814179862
2002-02-18,335.91231971737585
2002-02-19,333.58917272176916
2002-02-20,335.3977362753661
2002-02-21,333.6313702877561
2002-02-22,330.8539907151999
2002-02-25,333.4717983694091
2002-02-26,337.37170798587584
2002-02-27,339.5152353521317
2002-02-28,339.1855442074857
2002-03-01,341.3719864153472
2002-03-04,346.0201707513121
2002-03-05,350.68445909252796
2002-03-06,352.81019930216024
2002-03-07,355.82427715875986
2002-03-08,357.31691119025953
2002-03-11,357.87955008948643
2002-03-12,354.1839454591681
2002-03-13,357.5156176395912
2002-03-14,353.9008147804173
2002-03-15,352.7330069958976
2002-03-18,361.83183483574123
2002-03-19,363.05652076253307
2002-03-20,372.4092332404795
2002-03-21,373.081880396755
2002-03-22,380.8083261763084
2002-03-25,384.39171575199987
2002-03-26,389.9415009144825
2002-03-27,386.743437121915
2002-03-28,380.2620576601523
2002-03-29,380.41557228686935
2002-04-01,380.4519539340872
2002-04-02,384.2460941605327
2002-04-03,377.8918738357459
2002-04-04,394.0133897773603
2002-04-05,415.5702027640252
2002-04-08,433.56843158489795
2002-04-09,431.89201057412765
2002-04-10,443.8914171782257
2002-04-11,448.92341751169556
2002-04-12,455.02051592155163
2002-04-15,469.0664165016123
2002-04-16,472.2794102359029
2002-04-17,468.3556931940975
2002-04-18,458.1764707726236
2002-04-19,464.87872458954683
2002-04-22,463.49056923963053
2002-04-23,458.88522602812276
2002-04-24,456.6156533878655
2002-04-25,452.74554230853346
2002-04-26,453.15572424204936
2002-04-29,440.926819377527
2002-04-30,440.57505518289014
2002-05-01,432.3923490277876
2002-05-02,440.66232008229395
2002-05-03,443.6548575309446
2002-05-06,437.1938435885821
2002-05-07,442.732632037254
2002-05-08,443.9164501263004
2002-05-09,444.2532997449561
2002-05-10,441.0845641650744
2002-05-13,433.3939342421994
2002-05-14,439.6953889885138
2002-05-15,442.8851085414783
2002-05-16,441.28001890743445
2002-05-17,436.53391733954953
2002-05-20,434.19028001198654
2002-05-21,433.78164750591117
2002-05-22,414.5407786577711
2002-05-23,416.3605321210131
2002-05-24,419.0471140141346
2002-05-27,433.035610673167
2002-05-28,428.7339930193626
2002-05-29,428.65478337065593
2002-05-30,429.15088418086174
2002-05-31,439.14732008348096
2002-06-03,439.99073260669536
2002-06-04,428.9809131225179
2002-06-05,422.53414738851654
2002-06-06,412.5549459407169
2002-06-07,412.04024000814957
2002-06-10,417.91455798731033
2002-06-11,425.4010389448228
2002-06-12,433.87810838969654
2002-06-13,445.9331758389787
2002-06-14,448.8656481622156
2002-06-17,448.92836339269746
2002-06-18,446.5698449960372
2002-06-19,439.4032578472587
2002-06-20,436.6519470661909
2002-06-21,427.9458403477021
2002-06-24,422.25866264325145
2002-06-25,424.60655592125244
2002-06-26,402.3138291997635
2002-06-27,408.90749678380735
2002-06-28,400.8602098955888
2002-07-01,391.8898754981887
2002-07-02,381.81359369775953
2002-07-03,375.2722634786943
2002-07-04,382.210154377902
2002-07-05,382.968320693938
2002-07-08,376.6533842268056
2002-07-09,366.9095939206204
2002-07-10,365.7799729337309
2002-07-11,346.55082248364766
2002-07-12,359.83768525937455
2002-07-15,350.07434136289066
2002-07-16,348.36629799246117
2002-07-17,345.8580860644613
2002-07-18,352.6152077065682
2002-07-19,351.6300543516692
2002-07-22,340.34492953088517
2002-07-23,339.62910162146704
2002-07-24,313.5836855938732
2002-07-25,316.18711871618046
2002-07-26,299.8478763623934
2002-07-29,309.9950832656036
2002-07-30,318.27257106900555
2002-07-31,328.6836029823273
