Date,KUWAIT SMALL CAP
2003-03-10,529.233633356445
2003-03-11,529.671931039467
2003-03-12,536.3603221445971
2003-03-13,542.0308072238737
2003-03-14,547.3422982521748
2003-03-17,554.5768951072802
2003-03-18,564.1211882801136
2003-03-19,573.7771460670922
2003-03-20,572.0056897229131
2003-03-21,575.8562437257663
2003-03-24,569.8198808926497
2003-03-25,568.992258580035
2003-03-26,569.8865373964602
2003-03-27,567.6950266117838
2003-03-28,566.0206822777022
2003-03-31,562.7816710834509
2003-04-01,561.9945576215733
2003-04-02,577.0581813123489
2003-04-03,579.7672812349688
2003-04-04,581.1640216892339
2003-04-07,615.5309414478401
2003-04-08,609.6248845782185
2003-04-09,615.1427006300071
2003-04-10,608.6930473909891
2003-04-11,611.9302263386815
2003-04-14,589.2616981716652
2003-04-15,604.0076023448156
2003-04-16,604.4203656835102
2003-04-17,602.3129174475938
2003-04-18,602.3129174475938
2003-04-21,625.0752130408418
2003-04-22,627.3486134501835
2003-04-23,630.4614246119536
2003-04-24,626.3502851401408
2003-04-25,626.483192616837
2003-04-28,625.5209363549642
2003-04-29,629.3938406420162
2003-04-30,638.4733738452215
2003-05-01,633.7223647744274
2003-05-02,635.6685732291735
2003-05-05,632.3578174373425
2003-05-06,627.1785583480493
2003-05-07,619.8874537939345
2003-05-08,614.4308538859242
2003-05-09,612.452010556179
2003-05-12,613.4680925154456
2003-05-13,615.0335192582625
2003-05-14,616.6958727373176
2003-05-15,617.8149970156902
2003-05-16,614.8287387514499
2003-05-19,606.4019221652987
2003-05-20,610.2959958791976
2003-05-21,612.2833773394274
2003-05-22,613.0957718222865
2003-05-23,607.8893089068147
2003-05-26,630.2949552146575
2003-05-27,635.2961740529158
2003-05-28,646.847247270542
2003-05-29,642.4117577485789
2003-05-30,644.5057723901689
2003-06-02,664.3220808172673
2003-06-03,658.5633020512879
2003-06-04,654.5654635985996
2003-06-05,646.8214271890994
2003-06-06,654.2953707028697
2003-06-09,665.8251381073345
2003-06-10,673.7929788432835
2003-06-11,688.2371605768134
2003-06-12,689.4733360837404
2003-06-13,686.6183530621097
2003-06-16,691.1418817325435
2003-06-17,710.4964656725703
2003-06-18,729.0232051603814
2003-06-19,730.1610961366392
2003-06-20,733.8419414578083
2003-06-23,720.1039585972344
2003-06-24,686.7530147674748
2003-06-25,678.4271461952764
2003-06-26,684.2272330508065
2003-06-27,685.1180401213476
2003-06-30,647.0983633844407
2003-07-01,609.9469931604825
2003-07-02,645.3255317995871
2003-07-03,645.3919153734682
2003-07-04,647.0109682644799
2003-07-07,691.3995493375836
2003-07-08,698.6851201372883
2003-07-09,704.3623205988177
2003-07-10,703.151542632344
2003-07-11,705.4048720186343
2003-07-14,710.4775732953457
2003-07-15,702.2303560696158
2003-07-16,694.9544354214511
2003-07-17,697.0818659474301
2003-07-18,694.8160319444725
2003-07-21,676.5216600978691
2003-07-22,680.5127262766254
2003-07-23,670.4629141873764
2003-07-24,668.48621237525
2003-07-25,666.606354349651
2003-07-28,672.1046159106191
2003-07-29,674.0516802965021
2003-07-30,681.9815210232877
2003-07-31,689.318891814579
2003-08-01,689.6715967441095
2003-08-04,698.5014030337779
2003-08-05,710.6395777635438
2003-08-06,710.6559343094325
2003-08-07,709.6100610661514
2003-08-08,714.0634220608505
2003-08-11,724.3043880915909
2003-08-12,731.8262130158736
2003-08-13,740.6420008405836
2003-08-14,741.7112908277722
2003-08-15,742.8582907191326
2003-08-18,748.7762284887269
2003-08-19,749.008822517034
2003-08-20,746.015183489628
2003-08-21,756.674603455612
2003-08-22,763.4120592310452
2003-08-25,770.5535840996104
2003-08-26,768.0496954292149
2003-08-27,766.5184990014818
2003-08-28,765.6751670139491
2003-08-29,761.415050265166
2003-09-01,774.4092417951392
2003-09-02,787.977927498395
2003-09-03,801.3310637225678
2003-09-04,796.2293569749224
2003-09-05,787.560866100064
2003-09-08,789.4836490402877
2003-09-09,788.1372684978626
2003-09-10,799.7090274357598
2003-09-11,801.3262648758106
2003-09-12,793.9702574393821
2003-09-15,779.9836608459003
2003-09-16,796.5434965593796
2003-09-17,796.174060283433
2003-09-18,795.2085607960958
2003-09-19,790.9119172067809
2003-09-22,786.6126432755565
2003-09-23,792.8964167078732
2003-09-24,801.991445665326
2003-09-25,798.9828000511518
2003-09-26,801.7467868960565
2003-09-29,818.807956339272
2003-09-30,805.4288921630379
2003-10-01,792.2969312864118
2003-10-02,793.2170518866925
2003-10-03,796.9725824269775
2003-10-06,822.150713465129
2003-10-07,821.3606771996862
2003-10-08,819.9794478977391
2003-10-09,824.7990102954369
2003-10-10,821.0944372140797
2003-10-13,787.7962665759602
2003-10-14,806.028530459491
2003-10-15,820.2213686200162
2003-10-16,818.1694047465425
2003-10-17,820.9908027344319
2003-10-20,801.0671829851624
2003-10-21,789.0155760702252
2003-10-22,772.6897281336762
2003-10-23,771.6050041510042
2003-10-24,769.8123022870312
2003-10-27,780.5706792156166
2003-10-28,788.4860609822988
2003-10-29,792.3534861438434
2003-10-30,792.9622822325033
2003-10-31,795.8370287190472
2003-11-03,820.7664143476405
2003-11-04,823.337978780499
2003-11-05,821.6542908659447
2003-11-06,825.0075944240735
2003-11-07,822.3383567299952
2003-11-10,812.2043225790579
2003-11-11,808.4381863775116
2003-11-12,786.9147296738006
2003-11-13,782.1754943720744
2003-11-14,777.691439662021
2003-11-17,767.9253302699365
2003-11-18,771.8635253837155
2003-11-19,778.6305043638225
2003-11-20,779.9806007448061
2003-11-21,779.1649320507972
2003-11-24,799.8090168266029
2003-11-25,799.2658069886104
2003-11-26,789.7131474183021
2003-11-27,792.2461594002333
2003-11-28,786.6640352396289
2003-12-01,798.6339020754197
2003-12-02,793.764083885956
2003-12-03,791.0284899965877
2003-12-04,792.4620525284436
2003-12-05,788.3099474580694
2003-12-08,780.7735330346889
2003-12-09,775.0731669034005
2003-12-10,778.5362601432872
2003-12-11,784.2960977148974
2003-12-12,777.8360281455487
2003-12-15,780.4354746303986
2003-12-16,770.2443649651462
2003-12-17,768.344510195374
2003-12-18,767.7674219423848
2003-12-19,768.7808521431476
2003-12-22,767.1018137324891
2003-12-23,767.6045457277733
2003-12-24,774.6362021694002
2003-12-25,774.6362021694002
2003-12-26,774.6842628567232
2003-12-29,793.4957818185885
2003-12-30,798.1151629566543
2003-12-31,791.0260827881799
2004-01-01,791.0260827881799
2004-01-02,792.4223018254668
2004-01-05,814.4014776342406
2004-01-06,822.1894735520419
2004-01-07,825.2172425565758
2004-01-08,824.6275528625904
2004-01-09,815.4842404353362
2004-01-12,832.2668386048574
2004-01-13,825.0114646426605
2004-01-14,832.9135692256503
2004-01-15,838.6602044587952
2004-01-16,851.9355670734876
2004-01-19,864.4270647266303
2004-01-20,859.6810410641722
2004-01-21,860.5175623526394
2004-01-22,853.9830754319977
2004-01-23,855.565398405478
2004-01-26,836.5113918082828
2004-01-27,839.2739096460994
2004-01-28,853.2600235961523
2004-01-29,868.1919877968205
2004-01-30,864.5928662181732
2004-02-02,863.3419481575731
2004-02-03,855.4005636147307
2004-02-04,858.0656822071793
2004-02-05,852.3459252492455
2004-02-06,844.8703828386978
2004-02-09,860.9811206066308
2004-02-10,864.3409301931097
2004-02-11,871.6977950963926
2004-02-12,861.6028779497177
2004-02-13,863.8597055357309
2004-02-16,877.0496500055928
2004-02-17,875.3274167313598
2004-02-18,867.4254020249094
2004-02-19,877.357146285692
2004-02-20,884.7199255032192
2004-02-23,884.8602836001021
2004-02-24,873.0590882614017
2004-02-25,881.5998078268142
2004-02-26,890.668597630497
2004-02-27,890.5765355597936
2004-03-01,861.5141340862026
2004-03-02,871.2806126412302
2004-03-03,874.8599764836754
2004-03-04,871.0549888951609
2004-03-05,854.8650813538424
2004-03-08,853.6287553509962
2004-03-09,848.4801584630012
2004-03-10,861.9961063932627
2004-03-11,860.4584423486233
2004-03-12,864.2183304157367
2004-03-15,837.6143140452639
2004-03-16,827.8044428721821
2004-03-17,836.6744185434418
2004-03-18,825.3511053734109
2004-03-19,827.5385155581378
2004-03-22,835.238490953289
2004-03-23,836.9249726654323
2004-03-24,836.012946004425
2004-03-25,839.1916077917865
2004-03-26,844.1767153346432
2004-03-29,831.5524292784906
2004-03-30,830.5017049256646
2004-03-31,827.2684751511557
2004-04-01,821.5928491692418
2004-04-02,835.8513770182258
2004-04-05,851.5971783074486
2004-04-06,849.0998592420204
2004-04-07,852.0700062979299
2004-04-08,855.1587079106099
2004-04-09,855.1587079106099
2004-04-12,875.0319984637184
2004-04-13,878.5999138607846
2004-04-14,872.5015641896587
2004-04-15,871.3268540119705
2004-04-16,864.2655649864391
2004-04-19,852.2201774792333
2004-04-20,859.6065704535325
2004-04-21,865.9545435695765
2004-04-22,866.6479495173098
2004-04-23,869.5062387377051
2004-04-26,833.1879996139232
2004-04-27,818.9658985403383
2004-04-28,819.7556053027224
2004-04-29,812.9600595690009
2004-04-30,809.9082804089919
2004-05-03,774.9377289995725
2004-05-04,763.5373158793531
2004-05-05,782.4993483835791
2004-05-06,785.0079995230625
2004-05-07,794.5996657463088
2004-05-10,807.8069166031178
2004-05-11,798.0348575499119
2004-05-12,785.5220401435904
2004-05-13,789.5035668518158
2004-05-14,788.3048772812928
2004-05-17,789.5815959526116
2004-05-18,806.1641928308495
2004-05-19,804.2041578369377
2004-05-20,811.4191701950103
2004-05-21,805.2413657289723
2004-05-24,802.935278542701
2004-05-25,798.4525900633543
2004-05-26,800.7640756801133
2004-05-27,789.5983679342577
2004-05-28,792.9606997634826
2004-05-31,798.337461522035
2004-06-01,802.3566840834128
2004-06-02,799.6712402538571
2004-06-03,801.6306584927282
2004-06-04,801.8271285695614
2004-06-07,809.4209594029436
2004-06-08,807.6194310020949
2004-06-09,824.1974477453675
2004-06-10,824.1292900072865
2004-06-11,829.7559168571759
2004-06-14,837.2020376053496
2004-06-15,840.7695315121281
2004-06-16,843.7607887457843
2004-06-17,841.9730114202324
2004-06-18,835.6888534446003
2004-06-21,839.5317765960078
2004-06-22,827.675530288069
2004-06-23,833.0424859253127
2004-06-24,827.0909608770266
2004-06-25,829.8166983382074
2004-06-28,830.7704081030791
2004-06-29,833.214940171543
2004-06-30,828.2489430198162
2004-07-01,828.8620822743652
2004-07-02,819.226109934604
2004-07-05,816.3434869766578
2004-07-06,815.8568424312784
2004-07-07,814.7036548395267
2004-07-08,812.2070830171082
2004-07-09,812.9610083908022
2004-07-12,810.251913557808
2004-07-13,816.5691524958067
2004-07-14,809.745596649581
2004-07-15,810.9237416392501
2004-07-16,806.1020505154462
2004-07-19,824.8037328913605
2004-07-20,827.7478062421073
2004-07-21,833.3796337325274
2004-07-22,830.187779209003
2004-07-23,841.0238323551454
2004-07-26,844.9990098816621
2004-07-27,852.2622127564389
2004-07-28,853.2169210896067
2004-07-29,851.0609048432739
2004-07-30,853.5064415921821
2004-08-02,866.6954132386809
2004-08-03,864.3832388258431
2004-08-04,851.3556936889477
2004-08-05,851.9917457574492
2004-08-06,837.3256018981937
2004-08-09,836.2054022251116
2004-08-10,845.1655846282677
2004-08-11,853.3384613196235
2004-08-12,851.5244062937203
2004-08-13,843.1142887006957
2004-08-16,853.9235343490784
2004-08-17,856.6402189222075
2004-08-18,859.537990816311
2004-08-19,854.9476677678925
2004-08-20,858.1099304792372
2004-08-23,873.1331209880467
2004-08-24,878.4611765298474
2004-08-25,881.9287286867433
2004-08-26,882.3299037762955
2004-08-27,886.32500033724
2004-08-30,900.2834022352331
2004-08-31,891.5199835782211
2004-09-01,887.5718648083575
2004-09-02,888.6671367405796
2004-09-03,896.1872800970767
2004-09-06,894.6735675171068
2004-09-07,897.5428405258441
2004-09-08,897.4957166216911
2004-09-09,894.6187731335682
2004-09-10,885.1607614629821
2004-09-13,894.4009014774983
2004-09-14,893.9530557858197
2004-09-15,906.0524395086927
2004-09-16,906.6495824436576
2004-09-17,904.7117396105334
2004-09-20,903.1197105257557
2004-09-21,900.9379777276863
2004-09-22,901.5175671510516
2004-09-23,897.2652987092383
2004-09-24,899.386406812973
2004-09-27,902.7745834471145
2004-09-28,896.994675238087
2004-09-29,900.5439172860662
2004-09-30,892.8943695184593
2004-10-01,894.7313783871283
2004-10-04,916.5242313449427
2004-10-05,913.8087238566012
2004-10-06,919.2931539986497
2004-10-07,920.6400488561629
2004-10-08,911.0002271533474
2004-10-11,917.7421152089005
2004-10-12,921.1045274863138
2004-10-13,929.3349834252514
2004-10-14,919.8118024921001
2004-10-15,913.3267294945194
2004-10-18,904.3977535229046
2004-10-19,895.6551514908513
2004-10-20,893.3635171215544
2004-10-21,893.1509380573972
2004-10-22,891.4539406688544
2004-10-25,878.1274900207533
2004-10-26,879.3731888199845
2004-10-27,869.8802685479292
2004-10-28,872.2708939178932
2004-10-29,873.2994748234212
2004-11-01,874.8184954849485
2004-11-02,876.8102728908187
2004-11-03,868.8020309108755
2004-11-04,864.1516040940752
2004-11-05,861.040775630957
2004-11-08,857.4249134679807
2004-11-09,865.7631613085853
2004-11-10,868.8366486645178
2004-11-11,870.2852712272388
2004-11-12,867.4673738599555
2004-11-15,867.078155371056
2004-11-16,872.3012809149974
2004-11-17,872.0844403985197
2004-11-18,874.5015817046251
2004-11-19,869.8138219527909
2004-11-22,858.52595896028
2004-11-23,868.3603357487302
2004-11-24,868.3377821714379
2004-11-25,863.2372655516962
2004-11-26,861.6103295129567
2004-11-29,868.8988808689178
2004-11-30,877.7259760114238
2004-12-01,876.0620978267608
2004-12-02,878.4388441639824
2004-12-03,871.8031668698975
2004-12-06,884.1218513823236
2004-12-07,890.8791139040248
2004-12-08,892.4533954549489
2004-12-09,892.9414056449843
2004-12-10,895.4569255058277
2004-12-13,878.190911830589
2004-12-14,888.2015310514847
2004-12-15,879.2234825767916
2004-12-16,888.0063621038732
2004-12-17,889.8819740097146
2004-12-20,877.8400984184015
2004-12-21,875.549440774879
2004-12-22,872.0264625938999
2004-12-23,864.5025905041248
2004-12-24,862.2674960873089
2004-12-27,853.8392669176053
2004-12-28,858.5277391847936
2004-12-29,863.6674094060968
2004-12-30,860.5556481373845
2004-12-31,862.9298130669524
2005-01-03,876.9588637465152
2005-01-04,891.2006289196243
2005-01-05,890.9435130546366
2005-01-06,898.0118092218254
2005-01-07,906.5806898693147
2005-01-10,905.4568654361494
2005-01-11,892.3212655342957
2005-01-12,883.7872227586876
2005-01-13,889.3433173990182
2005-01-14,896.6783877170217
2005-01-17,896.860683908986
2005-01-18,902.869962710908
2005-01-19,902.1772324675269
2005-01-20,907.8541506613274
2005-01-21,904.6064514648236
2005-01-24,908.0446781509496
2005-01-25,913.6752404005131
2005-01-26,907.0493108278193
2005-01-27,909.3450217805607
2005-01-28,911.3720793639912
2005-01-31,905.6356923287711
2005-02-01,900.4703621961276
2005-02-02,898.5157174708658
2005-02-03,903.9951062299996
2005-02-04,904.8332705162472
2005-02-07,913.441442959983
2005-02-08,915.450741812714
2005-02-09,906.5540460461227
2005-02-10,899.311457972223
2005-02-11,900.4289187206838
2005-02-14,892.101209529559
2005-02-15,887.0277147327172
2005-02-16,880.7205703218382
2005-02-17,875.1776501205348
2005-02-18,875.1106662584461
2005-02-21,888.4324099850747
2005-02-22,869.8259420018187
2005-02-23,878.1124256532637
2005-02-24,877.3809146772944
2005-02-25,878.3121403931872
2005-02-28,888.5402400238363
2005-03-01,889.3239299119255
2005-03-02,896.1069515368399
2005-03-03,895.2536788730265
2005-03-04,887.1932205345466
2005-03-07,908.7695484273524
2005-03-08,897.8391316866919
2005-03-09,902.8237483589659
2005-03-10,898.75457577686
2005-03-11,895.3825768112779
2005-03-14,898.780392358353
2005-03-15,887.6113785764934
2005-03-16,889.697114562415
2005-03-17,893.0219664423895
2005-03-18,899.2050724377012
2005-03-21,931.2936244862289
2005-03-22,928.0377392448555
2005-03-23,940.124581271563
2005-03-24,943.7828178145589
2005-03-25,943.7828178145589
2005-03-28,950.7684378519534
2005-03-29,940.576470482282
2005-03-30,939.8151624534604
2005-03-31,937.1960436201277
2005-04-01,939.7992655305729
2005-04-04,964.4323321027572
2005-04-05,969.7160851091144
2005-04-06,984.1474137348713
2005-04-07,983.0399490423994
2005-04-08,987.1558142980277
2005-04-11,981.3303573537272
2005-04-12,994.1359748461261
2005-04-13,995.0842800377812
2005-04-14,1002.037749983392
2005-04-15,992.5447199866428
2005-04-18,965.9977503009034
2005-04-19,961.1447262158358
2005-04-20,957.4332522729771
2005-04-21,954.2387319152491
2005-04-22,956.4451135240234
2005-04-25,986.2253373279989
2005-04-26,990.3693170156669
2005-04-27,987.7933688075323
2005-04-28,991.5027086230382
2005-04-29,991.7937056172274
2005-05-02,985.0837802169701
2005-05-03,997.3688122675668
2005-05-04,984.4972458502177
2005-05-05,985.6765122575345
2005-05-06,992.8891537141909
2005-05-09,962.1691859389948
2005-05-10,941.039560439027
2005-05-11,959.0856875872137
2005-05-12,966.9465227295059
2005-05-13,971.992857328023
2005-05-16,978.9099840554762
2005-05-17,990.141062172753
2005-05-18,989.7872166676912
2005-05-19,991.0293166813448
2005-05-20,997.0456299579885
2005-05-23,1010.8249684888774
2005-05-24,1013.2669536110122
2005-05-25,1003.271063029334
2005-05-26,1009.2123018677249
2005-05-27,1007.4423891058701
2005-05-30,981.6732258419638
2005-05-31,992.4434178334493
2005-06-01,1009.4001889096712
2005-06-02,1007.6745780364132
2005-06-03,1008.3639802764167
2005-06-06,1063.3337225357554
2005-06-07,1049.8798565924726
2005-06-08,1038.6562084256122
2005-06-09,1050.241793362736
2005-06-10,1056.3062953660678
2005-06-13,1039.3898523687128
2005-06-14,1039.3696058055427
2005-06-15,1041.9803768498743
2005-06-16,1044.1359901910341
2005-06-17,1031.495126991029
2005-06-20,1055.0701423388352
2005-06-21,1057.7867861852537
2005-06-22,1063.2507385912618
2005-06-23,1070.213755874739
2005-06-24,1067.1649227298544
2005-06-27,1073.0446974379258
2005-06-28,1082.459868211928
2005-06-29,1078.666589848949
2005-06-30,1075.2808606609706
2005-07-01,1087.770022109216
2005-07-04,1091.2353210622457
2005-07-05,1088.7173934458606
2005-07-06,1088.0168838720085
2005-07-07,1085.8320196112106
2005-07-08,1087.4698439169886
2005-07-11,1060.6755475568093
2005-07-12,1041.7748264493748
2005-07-13,1051.3806966532377
2005-07-14,1050.4251724112262
2005-07-15,1055.745989145051
2005-07-18,1048.197105947931
2005-07-19,1058.3958608122878
2005-07-20,1061.580755789207
2005-07-21,1052.476108254496
2005-07-22,1052.9104951909167
2005-07-25,1071.20437135768
2005-07-26,1078.768823989155
2005-07-27,1073.4724952515544
2005-07-28,1069.4747907548178
2005-07-29,1063.927768006079
2005-08-01,1073.4095756365068
2005-08-02,1070.718359361719
2005-08-03,1058.5249087298612
2005-08-04,1053.8089657958706
2005-08-05,1056.5422494356249
2005-08-08,1068.210708743956
2005-08-09,1070.063115614631
2005-08-10,1062.4656281112136
2005-08-11,1057.5549112094493
2005-08-12,1058.41662580146
2005-08-15,1084.063451187045
2005-08-16,1082.6024474595765
2005-08-17,1087.815135467884
2005-08-18,1099.2426605649198
2005-08-19,1102.2375208436263
2005-08-22,1112.7191462425753
2005-08-23,1117.9314891756324
2005-08-24,1113.0740298876233
2005-08-25,1109.9037820098463
2005-08-26,1105.8441852856038
2005-08-29,1115.0722837673407
2005-08-30,1124.7205958590096
2005-08-31,1114.811454361325
2005-09-01,1099.7881258944176
2005-09-02,1092.8755816938642
2005-09-05,1106.1973097948196
2005-09-06,1109.2400269167367
2005-09-07,1119.6547299083338
2005-09-08,1123.0041253896316
2005-09-09,1121.5584106206543
2005-09-12,1149.6768379540104
2005-09-13,1166.3089409798033
2005-09-14,1180.6636339400034
2005-09-15,1189.0710606764696
2005-09-16,1189.1683938783424
2005-09-19,1241.8907876345652
2005-09-20,1242.0133825746475
2005-09-21,1234.8248649649072
2005-09-22,1243.0600808112831
2005-09-23,1251.1534853435946
2005-09-26,1274.6848970208364
2005-09-27,1282.8465111802502
2005-09-28,1272.972699105217
2005-09-29,1272.4368775945024
2005-09-30,1267.9046702778585
2005-10-03,1318.7006464611889
2005-10-04,1318.6813461984696
2005-10-05,1318.6501780487004
2005-10-06,1299.1967324748166
2005-10-07,1300.9041916701244
2005-10-10,1302.5409950497574
2005-10-11,1309.5040231049927
2005-10-12,1300.5962833160622
2005-10-13,1311.2294644323879
2005-10-14,1296.2390190598694
2005-10-17,1325.8148462269742
2005-10-18,1350.9456994200864
2005-10-19,1368.9034263448918
2005-10-20,1369.3604701832444
2005-10-21,1365.137897876278
2005-10-24,1409.8558086138096
2005-10-25,1420.314946044386
2005-10-26,1408.3681363778253
2005-10-27,1400.3591614855272
2005-10-28,1405.566893584767
2005-10-31,1450.2767975612371
2005-11-01,1489.7500236296937
2005-11-02,1495.5969084718974
2005-11-03,1503.1340690685279
2005-11-04,1527.2387615519629
2005-11-07,1514.1686761059118
2005-11-08,1511.8349255582284
2005-11-09,1505.4471017146714
2005-11-10,1503.7810043816542
2005-11-11,1509.3065869472946
2005-11-14,1504.7085726343855
2005-11-15,1489.3629641534158
2005-11-16,1483.3789402126658
2005-11-17,1475.2830674310505
2005-11-18,1477.8035185777312
2005-11-21,1437.9941171856099
2005-11-22,1449.0197090923198
2005-11-23,1457.310123511952
2005-11-24,1457.555069459801
2005-11-25,1464.6385954733587
2005-11-28,1463.79601157937
2005-11-29,1484.5817167437915
2005-11-30,1481.5203349226958
2005-12-01,1491.196447414934
2005-12-02,1493.5551577022782
2005-12-05,1486.3625784123592
2005-12-06,1477.4789781157178
2005-12-07,1467.9207565133872
2005-12-08,1455.3843467408312
2005-12-09,1454.4004387868088
2005-12-12,1392.0819117817146
2005-12-13,1404.0999309545373
2005-12-14,1383.5596201397987
2005-12-15,1392.9967971110832
2005-12-16,1386.3830936055788
2005-12-19,1371.0882382469265
2005-12-20,1396.5955181007253
