Date,COLOMBIA SMALL CAP
1998-12-31,90.17853504432784
1999-01-01,90.17853504432784
1999-01-04,90.79731554966195
1999-01-05,92.65149390179789
1999-01-06,94.53989893797255
1999-01-07,94.46351701120786
1999-01-08,95.23618671803003
1999-01-11,95.38894113577614
1999-01-12,92.12508817149421
1999-01-13,86.92062931775283
1999-01-14,86.65891866335143
1999-01-15,87.82588523205715
1999-01-18,88.14573842466437
1999-01-19,87.74085370908017
1999-01-20,88.52143669561416
1999-01-21,88.21515690616374
1999-01-22,88.30020747635034
1999-01-25,88.0497796354417
1999-01-26,85.45905187568303
1999-01-27,85.968621296203
1999-01-28,86.34978583331792
1999-01-29,86.06203498136071
1999-02-01,86.49501839406459
1999-02-02,86.8311961956985
1999-02-03,86.10278847224859
1999-02-04,85.75219298668914
1999-02-05,86.70053721460113
1999-02-08,86.98698941361373
1999-02-09,86.94877843515452
1999-02-10,86.89876949150609
1999-02-11,87.64510831157148
1999-02-12,88.15731401057472
1999-02-15,88.70809000904107
1999-02-16,88.61257529407801
1999-02-17,88.51655906287527
1999-02-18,89.0931957915985
1999-02-19,91.35350327813484
1999-02-22,91.67390479637089
1999-02-23,92.17978604531463
1999-02-24,90.39200366981261
1999-02-25,89.40308116941847
1999-02-26,90.9245031078861
1999-03-01,90.84548216257528
1999-03-02,89.98379482218311
1999-03-03,90.51127768337018
1999-03-04,90.68678339447847
1999-03-05,89.837213132169
1999-03-08,90.0214979126588
1999-03-09,90.31622413075144
1999-03-10,89.54928784607662
1999-03-11,89.66041187382143
1999-03-12,88.91306982039264
1999-03-15,88.54390652607687
1999-03-16,90.66520151770891
1999-03-17,91.53373308098777
1999-03-18,91.24463024187351
1999-03-19,92.47078198617838
1999-03-22,92.64886318400585
1999-03-23,93.77576922693345
1999-03-24,93.76803175881052
1999-03-25,96.47768958653643
1999-03-26,97.43171141286669
1999-03-29,97.37720715485769
1999-03-30,96.8288326416712
1999-03-31,97.53546743003486
1999-04-01,97.3956348679329
1999-04-02,97.61232040553017
1999-04-05,97.60132835485282
1999-04-06,96.98483821892965
1999-04-07,95.5822180727195
1999-04-08,95.62769967013234
1999-04-09,98.75624627853952
1999-04-12,98.65735160857616
1999-04-13,102.16555847753123
1999-04-14,103.52030346083004
1999-04-15,102.87134606671785
1999-04-16,106.53375674593347
1999-04-19,111.43753772073121
1999-04-20,110.57520251900921
1999-04-21,110.80857016753598
1999-04-22,110.85090644145836
1999-04-23,113.69870172301299
1999-04-26,116.43789157183015
1999-04-27,120.85965289987455
1999-04-28,119.2006169777733
1999-04-29,121.97792702711155
1999-04-30,121.24230242299335
1999-05-03,120.35903829391246
1999-05-04,123.53705973935048
1999-05-05,121.57570635771314
1999-05-06,118.50856020071112
1999-05-07,120.53526460075112
1999-05-10,122.58862194440891
1999-05-11,124.01194594226166
1999-05-12,126.81610638709742
1999-05-13,129.06089326084873
1999-05-14,127.65983729979116
1999-05-17,128.34656043280685
1999-05-18,127.87776391197507
1999-05-19,125.49916054494007
1999-05-20,123.25643797222712
1999-05-21,121.34826558520115
1999-05-24,119.76134329862127
1999-05-25,114.02053928276763
1999-05-26,112.6725404749487
1999-05-27,117.43258034415594
1999-05-28,119.97470214874369
1999-05-31,120.77746366770931
1999-06-01,119.70894043138601
1999-06-02,119.14463763726718
1999-06-03,119.68919593458656
1999-06-04,118.24320631857344
1999-06-07,118.53721591282452
1999-06-08,114.62581952878915
1999-06-09,113.62278882183934
1999-06-10,111.28744124279845
1999-06-11,109.89761571643697
1999-06-14,110.72917754052096
1999-06-15,110.37597484504633
1999-06-16,110.78412522511326
1999-06-17,111.41622168836808
1999-06-18,110.85765376069237
1999-06-21,111.52800638335185
1999-06-22,110.54107433038027
1999-06-23,108.38399305654265
1999-06-24,107.35148071053356
1999-06-25,106.14838355436687
1999-06-28,107.2844564483207
1999-06-29,109.48195739678671
1999-06-30,109.03664323719092
1999-07-01,109.67447134172231
1999-07-02,110.14959258813133
1999-07-05,110.03115795458756
1999-07-06,106.28758150650873
1999-07-07,105.64318992130153
1999-07-08,101.07887771254755
1999-07-09,100.49272902045996
1999-07-12,97.8278427144894
1999-07-13,99.05879455624803
1999-07-14,100.44460568182726
1999-07-15,102.33061160904778
1999-07-16,105.34489294463157
1999-07-19,105.94038458278462
1999-07-20,103.53866212730557
1999-07-21,103.27298678878628
1999-07-22,102.18145383677145
1999-07-23,100.21572306385512
1999-07-26,98.14258157220988
1999-07-27,99.05554504167985
1999-07-28,98.11547887037379
1999-07-29,97.45582915129198
1999-07-30,96.53195779556674
1999-08-02,97.62549627984959
1999-08-03,97.12640260010957
1999-08-04,94.0418770186537
1999-08-05,92.94610221518549
1999-08-06,93.006221477861
1999-08-09,92.50952445222438
1999-08-10,91.19721993733683
1999-08-11,90.88781199632224
1999-08-12,91.54088398638481
1999-08-13,93.17481596441142
1999-08-16,93.16600010520389
1999-08-17,93.64389270913883
1999-08-18,92.82934337506231
1999-08-19,90.73784313624948
1999-08-20,90.88192511592905
1999-08-23,91.1377745150847
1999-08-24,91.77288192013941
1999-08-25,92.27481737695454
1999-08-26,92.5859535268382
1999-08-27,89.88374254176296
1999-08-30,90.2242743787014
1999-08-31,90.18390978173835
1999-09-01,90.90693468466554
1999-09-02,90.47290453524029
1999-09-03,90.99434788914466
1999-09-06,90.80460277183901
1999-09-07,89.40051945549627
1999-09-08,89.09336356904824
1999-09-09,89.1619773937556
1999-09-10,89.67688765895454
1999-09-13,90.31810621745686
1999-09-14,90.28816672497688
