Date,PHILIPPINES SMALL CAP
1999-04-29,940.3084514084087
1999-04-30,943.6110384758941
1999-05-03,960.5189907415678
1999-05-04,965.1476305338851
1999-05-05,955.1203166867447
1999-05-06,966.7283761818675
1999-05-07,959.6791221822083
1999-05-10,961.0749518406036
1999-05-11,975.5619755460779
1999-05-12,1008.0729025748919
1999-05-13,1011.3034984782804
1999-05-14,1002.5049240800773
1999-05-17,973.5511209284134
1999-05-18,995.1865155773877
1999-05-19,979.8772110752509
1999-05-20,985.3356149473103
1999-05-21,997.285644320104
1999-05-24,1015.7394245514174
1999-05-25,1002.0052401181382
1999-05-26,1013.2097443523484
1999-05-27,1009.527534154919
1999-05-28,1007.9072961431292
1999-05-31,1008.6214197072204
1999-06-01,1011.7818772789296
1999-06-02,1018.7731301942597
1999-06-03,1000.4840323040343
1999-06-04,995.3323294145212
1999-06-07,1007.0239410300851
1999-06-08,1011.7431185549239
1999-06-09,1011.7530438054023
1999-06-10,1021.7986744463348
1999-06-11,1025.709343196889
1999-06-14,1035.0052042842517
1999-06-15,1034.6623842131817
1999-06-16,1059.5140079570813
1999-06-17,1084.2093056795559
1999-06-18,1083.931418195833
1999-06-21,1119.1846826114065
1999-06-22,1151.2882090843834
1999-06-23,1134.1884614883786
1999-06-24,1138.233267359761
1999-06-25,1110.0871419675332
1999-06-28,1125.7551799619193
1999-06-29,1159.2944848964935
1999-06-30,1179.874496936214
1999-07-01,1184.6605411535472
1999-07-02,1192.9956789748278
1999-07-05,1272.451265971643
1999-07-06,1284.563403089132
1999-07-07,1298.911510731433
1999-07-08,1344.9646432875497
1999-07-09,1328.1564974324076
1999-07-12,1326.19330564656
1999-07-13,1304.1072545360582
1999-07-14,1293.4417729727743
1999-07-15,1301.887284049948
1999-07-16,1301.9113768087884
1999-07-19,1290.4773495273541
1999-07-20,1269.7629465068874
1999-07-21,1231.2768064889087
1999-07-22,1196.699005781855
1999-07-23,1176.1769291810424
1999-07-26,1131.7306537032948
1999-07-27,1110.3739478126274
1999-07-28,1144.949806319845
1999-07-29,1134.2022148360725
1999-07-30,1109.7218805151456
1999-08-02,1108.638813935797
1999-08-03,1107.765864745632
1999-08-04,1101.259760835987
1999-08-05,1094.5687125657787
1999-08-06,1083.793737826595
1999-08-09,1069.0395593215114
1999-08-10,1070.6914004891655
1999-08-11,1059.8357708604883
1999-08-12,1070.700859246153
1999-08-13,1061.3274179336383
1999-08-16,1067.4444856340533
1999-08-17,1029.8255061366067
1999-08-18,1030.8312881222
1999-08-19,1046.727411134197
1999-08-20,1082.1395298162554
1999-08-23,1100.6354183615024
1999-08-24,1103.7368866519666
1999-08-25,1088.4849052910383
1999-08-26,1099.1397345938326
1999-08-27,1093.8094926894594
1999-08-30,1081.4068073697204
1999-08-31,1065.3859689475546
1999-09-01,1054.9442262846019
1999-09-02,1046.0282598760527
1999-09-03,1048.3002582201796
1999-09-06,1070.5921692751742
1999-09-07,1069.700103964545
1999-09-08,1061.4034250080358
1999-09-09,1053.7568650419698
1999-09-10,1072.5891504591077
1999-09-13,1068.9016202836476
1999-09-14,1060.9700141792541
1999-09-15,1064.1708592291563
1999-09-16,1035.2866761975436
1999-09-17,1041.3030328551013
1999-09-20,1054.4300907598404
1999-09-21,1044.7152549865475
1999-09-22,1024.0930007726959
1999-09-23,1013.5114325258809
1999-09-24,1010.3303579357752
1999-09-27,1032.1999647426362
1999-09-28,1009.9027229578405
1999-09-29,1002.1633372727442
1999-09-30,993.3580472889516
1999-10-01,1005.856579720243
1999-10-04,1028.9436046804801
1999-10-05,1062.5078058362665
1999-10-06,1078.4811072591265
1999-10-07,1046.5814886108858
1999-10-08,1031.832124307737
1999-10-11,1023.9503469420231
1999-10-12,1000.0716948439282
1999-10-13,981.9323020513406
1999-10-14,961.5885559504195
1999-10-15,973.0739692814916
1999-10-18,960.7798665487026
1999-10-19,985.5015287405715
1999-10-20,1005.3029388674641
1999-10-21,994.1497354628522
1999-10-22,998.9471190149451
1999-10-25,996.9883266049609
1999-10-26,1004.2071313395983
1999-10-27,1018.0481045720247
1999-10-28,1016.3294709254799
1999-10-29,1038.7489766782369
1999-11-01,1040.530962056384
1999-11-02,1041.828382208574
1999-11-03,1046.7137445923802
1999-11-04,1043.380929264159
1999-11-05,1045.226604762671
1999-11-08,1047.8806075245104
1999-11-09,1026.0898628609996
1999-11-10,1023.6706913577683
1999-11-11,1027.2345665362386
1999-11-12,1041.8851325820044
1999-11-15,1043.249466352896
1999-11-16,1039.0651507172354
1999-11-17,1018.5847253877029
1999-11-18,1026.531769556065
1999-11-19,1012.7170499521218
1999-11-22,996.1419824280281
1999-11-23,1000.2111320334491
1999-11-24,1009.1632853203175
1999-11-25,1009.5996247176645
1999-11-26,1010.8848390664854
1999-11-29,1022.4996204742116
1999-11-30,1020.796255275811
1999-12-01,1020.6103433567746
1999-12-02,1007.1624354145463
1999-12-03,1002.4261316131488
1999-12-06,1002.1498540369139
1999-12-07,1009.8062406096931
1999-12-08,989.9597083703308
1999-12-09,982.6918790617551
1999-12-10,990.1815568681477
1999-12-13,989.6175301033459
1999-12-14,1001.9110881329068
1999-12-15,1006.8849533312384
1999-12-16,996.5001585677638
1999-12-17,999.7369232460373
1999-12-20,999.7370238334781
1999-12-21,994.5559793055502
1999-12-22,1017.6120199661293
1999-12-23,1008.225857111308
1999-12-24,1025.6850163645977
1999-12-27,1035.9955359982807
1999-12-28,1036.3303632980542
1999-12-29,1054.079631037325
1999-12-30,1056.4983302455714
1999-12-31,1059.674301752535
2000-01-03,1060.15493602228
2000-01-04,1060.3010499568763
2000-01-05,1033.0330215835484
2000-01-06,1025.1923299845794
2000-01-07,1030.907097207553
2000-01-10,1036.7547521316847
2000-01-11,1011.6418663505733
2000-01-12,1009.2766843302968
2000-01-13,1003.3266328298184
2000-01-14,1017.8488826432824
2000-01-17,1025.2576799680187
2000-01-18,1021.5238723059473
2000-01-19,1017.0508314716213
2000-01-20,1008.9333481519477
2000-01-21,1011.3583334096516
2000-01-24,1033.5373837868092
2000-01-25,1009.7044306338055
2000-01-26,989.9396954681654
2000-01-27,1004.9046029543252
2000-01-28,998.0951749561835
2000-01-31,1005.7859322944606
2000-02-01,1006.3136671633018
2000-02-02,1002.7423870996545
2000-02-03,997.7575788254338
2000-02-04,1002.8722266972808
2000-02-07,994.9866443556716
2000-02-08,985.5929818899281
2000-02-09,980.9496518667493
2000-02-10,977.7484224376714
2000-02-11,975.1765648780004
2000-02-14,988.6902969663236
2000-02-15,967.6588490241398
2000-02-16,939.8885398312102
2000-02-17,944.6481660434463
2000-02-18,965.014183055174
2000-02-21,947.2718464086691
2000-02-22,920.6457120788712
2000-02-23,928.3484136650668
2000-02-24,931.1425991707252
2000-02-25,947.6011094804605
2000-02-28,955.5314427021
2000-02-29,929.3469123636994
2000-03-01,901.903684713491
2000-03-02,924.7201039072655
2000-03-03,953.7109759528738
2000-03-06,967.6971925196791
2000-03-07,955.6767051672765
2000-03-08,945.9708180207144
2000-03-09,934.9971996812556
2000-03-10,948.0940308626324
2000-03-13,939.8549694618
2000-03-14,974.1870502547101
2000-03-15,944.078828242606
2000-03-16,949.53160063272
2000-03-17,956.8578426550515
2000-03-20,948.5409331062033
2000-03-21,944.9492625378882
2000-03-22,939.4765912799164
2000-03-23,949.2924778099973
2000-03-24,943.8581575620105
2000-03-27,943.6684083098228
2000-03-28,932.8516623573264
2000-03-29,927.750044329087
2000-03-30,924.9611561785663
2000-03-31,912.7567035715709
2000-04-03,919.4109890329937
2000-04-04,905.854716269145
2000-04-05,893.9561297912237
2000-04-06,905.1595364277299
2000-04-07,911.2415704461813
2000-04-10,934.7115656499673
2000-04-11,908.6349893690685
2000-04-12,914.2980640303725
2000-04-13,916.7056342694735
2000-04-14,921.2086733859285
2000-04-17,886.7154508422346
2000-04-18,883.1182629653812
2000-04-19,886.5659884919543
2000-04-20,887.2340024082484
2000-04-21,886.2482312373874
2000-04-24,890.7864850503307
2000-04-25,893.9496720895618
2000-04-26,900.6922296623977
2000-04-27,898.2254571271844
2000-04-28,893.1178819129465
2000-05-01,895.1610493504002
2000-05-02,890.9074416725149
2000-05-03,895.9030844243157
2000-05-04,876.7792178988203
2000-05-05,866.881535110156
2000-05-08,841.3101162163792
2000-05-09,821.3276287409802
2000-05-10,824.7639498132733
2000-05-11,827.4893333865718
2000-05-12,820.7494799402742
2000-05-15,813.5727781097455
2000-05-16,832.7525212918366
2000-05-17,862.8285080598887
2000-05-18,859.932451037345
2000-05-19,844.4220222643953
2000-05-22,806.8595794872459
2000-05-23,781.722579389562
2000-05-24,765.3781273634653
2000-05-25,767.5661468021889
2000-05-26,759.3406070508873
2000-05-29,791.7179843908807
2000-05-30,773.9542418726484
2000-05-31,780.0545728754843
2000-06-01,778.9021457357103
2000-06-02,787.7053969912104
2000-06-05,808.2825789997922
2000-06-06,804.3799190996344
2000-06-07,788.0719513429341
2000-06-08,786.1027987144142
2000-06-09,780.2314294055876
2000-06-12,777.9507965946505
2000-06-13,779.6118536422102
2000-06-14,786.2053296556845
2000-06-15,796.1847240727222
2000-06-16,786.3450568084214
2000-06-19,781.41386360686
2000-06-20,784.1249414580152
2000-06-21,785.0954496027109
2000-06-22,781.3751995851128
2000-06-23,774.9175983652914
2000-06-26,768.770614343958
2000-06-27,759.7879829179133
2000-06-28,761.164523605689
2000-06-29,752.9897604833529
2000-06-30,742.8260118904852
2000-07-03,741.7036134618464
2000-07-04,740.0388698037654
2000-07-05,728.6943919802794
2000-07-06,736.7766912901782
2000-07-07,741.3088662100455
2000-07-10,735.5783009865175
2000-07-11,726.8238247219911
2000-07-12,736.6270745944021
2000-07-13,746.2858109939945
2000-07-14,739.5015817802231
2000-07-17,743.5879883668163
2000-07-18,732.6083848646405
2000-07-19,737.6572546315805
2000-07-20,719.6041125794828
2000-07-21,715.4855302760185
2000-07-24,704.7214323385739
2000-07-25,693.9195940348986
2000-07-26,696.3426535734527
2000-07-27,686.8857927278697
2000-07-28,688.4450022904505
2000-07-31,693.8619018971208
2000-08-01,684.5727170332736
2000-08-02,701.2840028318896
2000-08-03,703.6916657130183
2000-08-04,701.3472269325971
2000-08-07,694.9341505893101
2000-08-08,699.7759193599439
2000-08-09,704.8755120966713
2000-08-10,692.6546169227689
2000-08-11,699.3469722865295
2000-08-14,687.8422776912323
2000-08-15,687.5731459456489
2000-08-16,682.8210928287749
2000-08-17,686.0895205596908
2000-08-18,705.2750600416631
2000-08-21,699.5176710716178
2000-08-22,699.5583003762586
2000-08-23,701.1094328045779
2000-08-24,690.0397691189969
2000-08-25,686.3612113460737
2000-08-28,690.4537231325844
2000-08-29,694.2658834826204
2000-08-30,705.641108076871
2000-08-31,721.2446773241114
2000-09-01,714.4072472646246
2000-09-04,692.3441818638918
2000-09-05,696.8110720656063
2000-09-06,705.3451078052343
2000-09-07,702.7185942568925
2000-09-08,721.4862958616426
2000-09-11,712.5582585898197
2000-09-12,701.7254885776003
2000-09-13,697.2780692954972
2000-09-14,680.8224982367783
2000-09-15,675.4551598052802
2000-09-18,670.4478689066137
2000-09-19,656.4399115663654
2000-09-20,660.5446660883439
2000-09-21,653.8809375018428
2000-09-22,634.5687041089517
2000-09-25,640.9896890448625
2000-09-26,632.1032022628594
2000-09-27,630.2575983604186
2000-09-28,629.6097627964871
2000-09-29,631.066130686104
2000-10-02,622.2555097548661
2000-10-03,618.9878104673915
2000-10-04,609.2956356930578
2000-10-05,616.7808195964859
2000-10-06,617.325874582092
2000-10-09,600.3295586113759
2000-10-10,587.9699102629668
2000-10-11,573.5282697945828
2000-10-12,573.7134091897258
2000-10-13,553.3359633864544
2000-10-16,551.7241649871505
2000-10-17,541.426135420161
2000-10-18,535.2941439023707
2000-10-19,539.4245724167449
2000-10-20,536.6837149062549
2000-10-23,543.7734558166385
2000-10-24,541.4390675619159
2000-10-25,543.9029961152024
2000-10-26,521.4653076077665
2000-10-27,502.8672172889081
2000-10-30,495.2661804602232
2000-10-31,523.8927536212153
2000-11-01,517.7839295351471
2000-11-02,517.7973861026616
2000-11-03,515.6988557050709
2000-11-06,576.3460118992192
2000-11-07,580.0798336392957
2000-11-08,558.3393213428287
2000-11-09,560.2392849537623
2000-11-10,567.2371716817396
2000-11-13,565.2413174137695
2000-11-14,556.3041533303539
2000-11-15,550.8740967668253
2000-11-16,557.9012855335701
2000-11-17,561.3764779438188
2000-11-20,569.6119587593823
2000-11-21,589.3054321029733
2000-11-22,593.0094861567736
2000-11-23,588.2844726998653
2000-11-24,591.8877364020094
2000-11-27,585.3185727275669
2000-11-28,573.4556504613296
2000-11-29,574.578552206334
2000-11-30,567.6809693567577
2000-12-01,562.0699168316655
2000-12-04,548.2490913019757
2000-12-05,552.0121971352747
2000-12-06,548.6514067342757
2000-12-07,549.8459059766811
2000-12-08,548.3075088585159
2000-12-11,551.7105252953444
2000-12-12,557.8962609467385
2000-12-13,552.9071674478903
2000-12-14,545.8900726678972
2000-12-15,540.4274077369496
2000-12-18,537.1522656857405
2000-12-19,540.8223581564624
2000-12-20,539.1177771619041
2000-12-21,529.8729980902926
2000-12-22,524.011216438437
2000-12-25,525.388176244846
2000-12-26,534.113538629044
2000-12-27,530.8652843099168
2000-12-28,537.8562545986056
2000-12-29,532.5016405850606
2001-01-01,532.4275207919428
2001-01-02,492.63106994906104
2001-01-03,517.9795512202152
2001-01-04,521.8501261956494
2001-01-05,515.4049680960951
2001-01-08,517.7139404930853
2001-01-09,527.0344492881438
2001-01-10,513.9137943011908
2001-01-11,513.4542242609524
2001-01-12,519.6423525656484
2001-01-15,521.8013956533827
2001-01-16,510.4260338549002
2001-01-17,486.4464054673887
2001-01-18,480.1038479424678
2001-01-19,538.893962410153
2001-01-22,591.9294257919925
2001-01-23,589.0760756582421
2001-01-24,611.1510112817153
2001-01-25,627.7087531267936
2001-01-26,633.0125420888851
2001-01-29,638.3623944465147
2001-01-30,608.6819597897804
2001-01-31,617.8955309438677
2001-02-01,600.5976309529417
2001-02-02,608.1265458011114
2001-02-05,604.2869153733401
2001-02-06,612.8189466350747
2001-02-07,605.0392958430702
2001-02-08,630.6012974357078
2001-02-09,653.247157275382
2001-02-12,631.242368154234
2001-02-13,633.3785829207762
2001-02-14,640.4101246146084
2001-02-15,655.1468212244163
2001-02-16,645.8214723453578
2001-02-19,634.7192329507778
2001-02-20,641.0337299289697
2001-02-21,634.4740060248764
2001-02-22,636.3547814642149
2001-02-23,641.9041495697724
2001-02-26,636.5722885544542
2001-02-27,630.0570044098131
2001-02-28,614.7844795207046
2001-03-01,592.3062909228742
2001-03-02,602.6108773507319
2001-03-05,621.0966307289953
2001-03-06,621.9906379484635
2001-03-07,615.8932709242767
2001-03-08,608.1247012879361
2001-03-09,616.5836939671003
2001-03-12,613.9477230353025
2001-03-13,598.3156687843646
2001-03-14,594.732832314449
2001-03-15,584.8014133350692
2001-03-16,592.5261509256442
2001-03-19,588.8646679558896
2001-03-20,582.9693089835017
2001-03-21,576.8165193389711
2001-03-22,583.2668732274371
2001-03-23,567.8621278168824
2001-03-26,573.0605113796778
2001-03-27,567.5335680514614
2001-03-28,572.0099791773667
2001-03-29,570.2954169418583
2001-03-30,567.3659538900126
2001-04-02,566.9622473905529
2001-04-03,570.8139062244212
2001-04-04,563.7248753431016
2001-04-05,560.167722366515
2001-04-06,561.0655192637938
2001-04-09,561.5000983257756
2001-04-10,565.433187025144
2001-04-11,576.9176638174199
2001-04-12,571.5218134877409
2001-04-13,571.5218134877409
2001-04-16,562.0284171024364
2001-04-17,561.323613018609
2001-04-18,564.7105849695013
2001-04-19,557.2687953770176
2001-04-20,542.0664037046322
2001-04-23,543.020831427714
2001-04-24,552.7030710223055
2001-04-25,548.7780573596949
2001-04-26,543.9465577785994
2001-04-27,540.6893426616399
2001-04-30,523.3015860032732
2001-05-01,519.5311980404913
2001-05-02,545.6942955313604
2001-05-03,548.059769338678
2001-05-04,549.1497680502857
2001-05-07,551.1958664237472
2001-05-08,555.0828716866953
2001-05-09,559.6681015707809
2001-05-10,555.5645644839785
2001-05-11,579.1312626813874
2001-05-14,578.8281354079991
2001-05-15,566.8783747617647
2001-05-16,563.7289398381527
2001-05-17,568.4109528488998
2001-05-18,569.3418394165157
2001-05-21,577.0684150361968
2001-05-22,590.2004445510855
2001-05-23,597.7215576385587
2001-05-24,596.550035727988
2001-05-25,584.6284553226689
2001-05-28,575.9392060130015
2001-05-29,579.8394960658674
2001-05-30,571.1838489082016
2001-05-31,595.2614652600228
2001-06-01,600.8389181619698
2001-06-04,610.0751665288749
2001-06-05,612.2885185089514
2001-06-06,605.3371821595837
2001-06-07,610.9099100049306
2001-06-08,604.8041848022904
2001-06-11,610.0462242489596
2001-06-12,604.2110916893794
2001-06-13,608.2921953486216
2001-06-14,607.8791206172681
2001-06-15,608.2472926746796
2001-06-18,592.3230786162144
2001-06-19,578.652822216236
2001-06-20,586.4447199875101
2001-06-21,586.8056955542143
2001-06-22,583.231422640017
2001-06-25,568.0540982062666
2001-06-26,568.621599281381
2001-06-27,567.3259844027835
2001-06-28,576.6317073511487
2001-06-29,580.7203842881058
2001-07-02,575.2959481212125
2001-07-03,576.1433972436553
2001-07-04,575.3503646356429
2001-07-05,587.2341697238106
2001-07-06,587.2626676916751
2001-07-09,586.0175014211438
2001-07-10,577.9476820243719
2001-07-11,569.2843144842853
2001-07-12,579.3916793698316
2001-07-13,583.629770091064
2001-07-16,575.4400442079849
2001-07-17,567.5184342429869
2001-07-18,553.1023877882774
2001-07-19,554.5083957445235
2001-07-20,549.6591497657279
2001-07-23,550.7081015673368
2001-07-24,545.5373110392585
2001-07-25,546.186465529755
2001-07-26,548.3071711384507
2001-07-27,549.2390143900318
2001-07-30,549.6547221642345
2001-07-31,554.3176869097819
2001-08-01,545.3671997429753
2001-08-02,543.6301038793292
2001-08-03,547.7614446888654
2001-08-06,545.1744901889574
2001-08-07,547.2916390942718
2001-08-08,543.3592715042963
2001-08-09,534.2140562830581
2001-08-10,543.6728444966241
2001-08-13,547.574054902984
2001-08-14,549.9118236617884
2001-08-15,548.8873859867812
2001-08-16,546.711592655678
2001-08-17,543.9502470840471
2001-08-20,542.001692758186
2001-08-21,544.2814943683867
2001-08-22,536.30391405338
2001-08-23,540.611014109957
2001-08-24,532.9490387236569
2001-08-27,531.389420691648
2001-08-28,532.9036329313533
2001-08-29,534.0812945244276
2001-08-30,525.393718433995
2001-08-31,533.3583943083945
2001-09-03,534.1609447895573
2001-09-04,537.581365534043
2001-09-05,537.1473819428797
2001-09-06,537.4661568797447
2001-09-07,529.5975785636108
2001-09-10,529.9912418913842
2001-09-11,518.7257260088606
2001-09-12,514.1277434403424
2001-09-13,509.0258263719528
2001-09-14,496.6755217761159
2001-09-17,482.1241429363759
2001-09-18,493.24459217526663
2001-09-19,482.449480725215
2001-09-20,478.35595808405446
2001-09-21,481.0169718301032
2001-09-24,473.6923316937095
2001-09-25,470.9637825787491
2001-09-26,462.5366610118264
2001-09-27,461.3393926819604
2001-09-28,468.0806523227677
2001-10-01,450.1940878512679
2001-10-02,444.8753426457868
2001-10-03,446.7711377006537
2001-10-04,449.9503226777625
2001-10-05,450.4379853251984
2001-10-08,439.9326953579068
2001-10-09,439.1718555174853
2001-10-10,430.4506324634577
2001-10-11,433.6105239923181
2001-10-12,442.45050476437353
2001-10-15,443.0269914750952
2001-10-16,441.47956927864254
2001-10-17,442.5606659740336
2001-10-18,437.3319217429587
2001-10-19,437.59035767341214
2001-10-22,439.69371660081913
2001-10-23,437.5485378638318
2001-10-24,432.6223376614378
2001-10-25,438.45349905851515
2001-10-26,434.78360696101635
2001-10-29,429.9531769653637
2001-10-30,428.39487963448903
2001-10-31,431.86788459681156
2001-11-01,428.92195096485
2001-11-02,430.21998966581674
2001-11-05,435.7046735879145
2001-11-06,430.70161763852417
2001-11-07,431.40488177845054
2001-11-08,435.06996771178876
2001-11-09,435.2473059726466
2001-11-12,429.405631144307
2001-11-13,434.5257938937777
2001-11-14,433.0002076798165
2001-11-15,439.02111428271525
2001-11-16,442.4200371849177
2001-11-19,444.8418546747515
2001-11-20,436.5411522611347
2001-11-21,446.99094186411185
2001-11-22,460.95684531820615
2001-11-23,469.871394299016
2001-11-26,471.1670151929967
2001-11-27,478.4331642800537
2001-11-28,480.9366848355534
2001-11-29,478.3015919118172
2001-11-30,473.62728697047754
2001-12-03,466.3906335837294
2001-12-04,464.5669244991246
2001-12-05,479.4918614908816
2001-12-06,482.52850197020064
2001-12-07,484.0981192347185
2001-12-10,486.9539725981339
2001-12-11,481.9684744033921
2001-12-12,476.43724254570213
2001-12-13,468.1570623665904
2001-12-14,469.31097968943175
2001-12-17,468.11818975265544
2001-12-18,476.99589515800153
2001-12-19,489.50071103458123
2001-12-20,499.12610881049005
2001-12-21,506.4164705712144
2001-12-24,511.52042884994717
2001-12-25,511.52042884994717
2001-12-26,511.81500188557897
2001-12-27,505.7112789256106
2001-12-28,508.765609243783
2001-12-31,503.6563643559649
2002-01-01,503.6563643559649
2002-01-02,494.2014618484003
2002-01-03,493.41765884051813
2002-01-04,504.4794442097591
2002-01-07,506.5368487949567
2002-01-08,499.47737305071536
2002-01-09,494.23192110510746
2002-01-10,498.9967787130684
2002-01-11,502.043112058781
2002-01-14,498.0501412090413
2002-01-15,496.70630963427436
2002-01-16,505.45927075630595
2002-01-17,515.5753752217774
2002-01-18,534.9820688145558
2002-01-21,538.6125080513505
2002-01-22,536.7393633593425
2002-01-23,542.2365464807353
2002-01-24,553.0498896622192
2002-01-25,563.9335046417985
2002-01-28,558.0314785832884
2002-01-29,552.2175754357216
2002-01-30,552.0577036351616
2002-01-31,575.6738398062291
2002-02-01,584.8125217096538
2002-02-04,584.5989565508314
2002-02-05,579.4562169668943
2002-02-06,581.6525121794951
2002-02-07,559.2015912865413
2002-02-08,565.0784337894635
2002-02-11,566.4487499571029
2002-02-12,574.4340461176778
2002-02-13,578.04513810267
2002-02-14,580.4653879124992
2002-02-15,581.7937042234478
2002-02-18,596.7415554712456
2002-02-19,604.9398198800025
2002-02-20,590.7070847919317
2002-02-21,590.0492342234711
2002-02-22,574.6420744032652
2002-02-25,578.5740018846717
2002-02-26,570.8433159644867
2002-02-27,581.6515092147941
2002-02-28,578.4456805400414
2002-03-01,582.2670610314915
2002-03-04,584.323034057069
2002-03-05,582.8869513891933
2002-03-06,574.3561382022453
2002-03-07,569.8807849266708
2002-03-08,569.8176459539153
2002-03-11,561.6173217012462
2002-03-12,566.0473396226998
2002-03-13,560.9487492397471
2002-03-14,550.909928966245
2002-03-15,555.7261578643261
2002-03-18,559.3801501660262
2002-03-19,561.5451685411948
2002-03-20,569.0539642591675
2002-03-21,573.5171594946768
2002-03-22,579.6190267485425
2002-03-25,577.7906164012797
2002-03-26,578.5488848353157
2002-03-27,582.9735655512218
2002-03-28,583.3217595228884
2002-03-29,583.3217595228884
2002-04-01,577.9470559357919
2002-04-02,580.5229035880658
2002-04-03,582.2393026561913
2002-04-04,586.4105828502685
2002-04-05,588.4190558300502
2002-04-08,591.1856920408852
2002-04-09,586.0368291762669
2002-04-10,577.083322428972
2002-04-11,576.0128671313208
2002-04-12,578.6852817696841
2002-04-15,573.4475703152538
2002-04-16,569.0991013191625
2002-04-17,572.0855766389216
2002-04-18,568.0056142180763
2002-04-19,573.3914284734459
2002-04-22,560.8992506353676
2002-04-23,560.3126340222142
2002-04-24,560.2183373365016
2002-04-25,545.7148671821324
2002-04-26,544.066218136685
2002-04-29,546.8567211982923
2002-04-30,555.883755376987
2002-05-01,553.0830519377676
2002-05-02,562.2908866889247
2002-05-03,568.480007253333
2002-05-06,562.0091760118097
2002-05-07,550.3623322517477
2002-05-08,554.8914358848766
2002-05-09,555.488182393027
2002-05-10,551.6132660535927
2002-05-13,551.8051157863877
2002-05-14,559.9616620965195
2002-05-15,560.0260636989955
2002-05-16,564.9661783978975
2002-05-17,557.6721841555143
2002-05-20,556.9060390632619
2002-05-21,555.9255325100311
2002-05-22,546.8066253818839
2002-05-23,554.1147609118
2002-05-24,544.0874563109817
2002-05-27,546.8893733249894
2002-05-28,544.1529313991011
2002-05-29,546.740546991784
2002-05-30,544.1166787156749
2002-05-31,536.7486521236754
2002-06-03,532.7428180271278
2002-06-04,531.8546212997164
2002-06-05,519.1090180748779
2002-06-06,520.1507513601407
2002-06-07,506.94947056217427
2002-06-10,521.8996822143431
2002-06-11,522.682258448851
2002-06-12,520.528461832072
2002-06-13,517.5434947402601
2002-06-14,516.4555419020245
2002-06-17,509.89554390929567
2002-06-18,508.171470754173
2002-06-19,494.2464973426882
2002-06-20,491.31392956979334
2002-06-21,492.47159146894563
2002-06-24,482.834400824853
2002-06-25,476.9422711091137
2002-06-26,441.0690151690637
2002-06-27,441.9109987426022
2002-06-28,440.5770441973112
2002-07-01,450.9492494636029
2002-07-02,454.605583391391
2002-07-03,444.3344494377467
2002-07-04,440.9337103935973
2002-07-05,431.6527745942679
2002-07-08,423.83459503201306
2002-07-09,430.1241794747021
2002-07-10,445.9678393558426
2002-07-11,437.3033658630931
2002-07-12,435.9464134300522
2002-07-15,429.0038266205703
2002-07-16,420.1951225330973
2002-07-17,422.67817106758076
2002-07-18,424.2739564648054
