Date,INDIA SMALL CAP
1998-12-31,135.8253504195109
1999-01-01,135.8253504195109
1999-01-04,139.35409424001386
1999-01-05,140.76490332528766
1999-01-06,142.55496020436877
1999-01-07,144.1464042852606
1999-01-08,149.6288848142568
1999-01-11,153.5503599001196
1999-01-12,149.94306963267607
1999-01-13,147.80734826750108
1999-01-14,145.81434713845283
1999-01-15,143.612635912153
1999-01-18,145.96907442482316
1999-01-19,143.9669524685573
1999-01-20,144.41488559926628
1999-01-21,147.9015029425032
1999-01-22,147.35000315783776
1999-01-25,147.84259407324268
1999-01-26,147.6956903853486
1999-01-27,151.60450195609616
1999-01-28,149.90046178208573
1999-01-29,149.6848606618271
1999-02-01,147.9786383894549
1999-02-02,144.8734037576341
1999-02-03,146.46765342114034
1999-02-04,145.51469954598292
1999-02-05,144.50005752574265
1999-02-08,144.13500910006286
1999-02-09,144.79943687253757
1999-02-10,146.89493776800697
1999-02-11,148.9586702319536
1999-02-12,150.19943263972283
1999-02-15,151.39183335415873
1999-02-16,155.43501206598842
1999-02-17,156.89506444468515
1999-02-18,156.92119996011593
1999-02-19,156.71781582814387
1999-02-22,155.02465436582358
1999-02-23,154.7081055583978
1999-02-24,154.53346856846247
1999-02-25,152.7062734710429
1999-02-26,150.17587839194366
1999-03-01,164.22582296720077
1999-03-02,164.31599500451978
1999-03-03,167.58673433732915
1999-03-04,165.3433251318438
1999-03-05,165.9175096695759
1999-03-08,168.01917012352848
1999-03-09,168.54144444007272
1999-03-10,169.6103485148346
1999-03-11,167.4753767759379
1999-03-12,166.3891657945414
1999-03-15,170.35594382231787
1999-03-16,169.92345200437504
1999-03-17,167.0314006944956
1999-03-18,167.35827232012082
1999-03-19,168.91462001690826
1999-03-22,176.13762222176973
1999-03-23,177.8869086641543
1999-03-24,173.047617555638
1999-03-25,173.81954760405816
1999-03-26,170.58280533783963
1999-03-29,170.85339483963523
1999-03-30,172.464543438381
1999-03-31,175.98745983228852
1999-04-01,175.43708228351576
1999-04-02,175.82739421629023
1999-04-05,168.58393909974708
1999-04-06,167.01553143547972
1999-04-07,165.13641947167545
1999-04-08,162.1337759303763
1999-04-09,158.34150618380374
1999-04-12,157.7244936412629
1999-04-13,155.7623396903578
1999-04-14,155.4669805225054
1999-04-15,150.9219913742438
1999-04-16,158.84683575767983
1999-04-19,154.41769169514941
1999-04-20,155.00848028865911
1999-04-21,158.27258893526994
1999-04-22,157.1885066089022
1999-04-23,153.97591749642086
1999-04-26,145.43021505187923
1999-04-27,144.86281602229747
1999-04-28,147.71677558422917
1999-04-29,152.04571836296913
1999-04-30,152.2910481290964
1999-05-03,154.4633206345475
1999-05-04,158.81468724553403
1999-05-05,159.29287281091618
1999-05-06,158.15311783465455
1999-05-07,160.62840030458028
1999-05-10,165.40847769856083
1999-05-11,170.19705601471628
1999-05-12,166.02215726024212
1999-05-13,171.20698853835054
1999-05-14,171.62236577954326
1999-05-17,170.22145642223245
1999-05-18,173.163645939913
1999-05-19,178.96278147498427
1999-05-20,179.30713892419791
1999-05-21,175.70786094398406
1999-05-24,177.22671258652323
1999-05-25,179.1127418962008
1999-05-26,176.91876990587338
1999-05-27,173.01712072911795
1999-05-28,167.55859639971104
1999-05-31,175.74578312908076
1999-06-01,172.50956572263888
1999-06-02,174.698344550944
1999-06-03,176.56458366902422
1999-06-04,180.2220052281383
1999-06-07,182.60901362484708
1999-06-08,182.36399187204066
1999-06-09,182.79058375989013
1999-06-10,183.00284841306123
1999-06-11,179.48455861836257
1999-06-14,177.64589007537177
1999-06-15,174.14951514148652
1999-06-16,178.97622243633407
1999-06-17,181.37729044319715
1999-06-18,180.06256507608575
1999-06-21,186.18260033082814
1999-06-22,189.31788175025932
1999-06-23,187.97192957028486
1999-06-24,184.85634721212318
1999-06-25,181.60164417633388
1999-06-28,187.49276037782042
