Date,TURKEY SMALL CAP
1998-12-31,266.68699426878317
1999-01-01,266.68699426878317
1999-01-04,275.96397383825246
1999-01-05,278.74351401447734
1999-01-06,282.09264493281626
1999-01-07,267.6139474703476
1999-01-08,265.18321112371757
1999-01-11,261.9838610948492
1999-01-12,261.75526579647453
1999-01-13,242.37241411308594
1999-01-14,253.326228236893
1999-01-15,254.33706600456136
1999-01-18,248.44491514896472
1999-01-19,248.2415612788131
1999-01-20,249.08961846330337
1999-01-21,249.0289638902623
1999-01-22,250.59416649960232
1999-01-25,239.59079708826346
1999-01-26,243.17303571378687
1999-01-27,251.1977709404933
1999-01-28,249.77863416087334
1999-01-29,253.50634216700317
1999-02-01,256.13148478378247
1999-02-02,252.03071444059702
1999-02-03,254.03326596895113
1999-02-04,261.0436592365964
1999-02-05,256.95914285781447
1999-02-08,262.0387559759108
1999-02-09,261.9208662923327
1999-02-10,258.43829233158004
1999-02-11,260.314058051947
1999-02-12,262.97866471501794
1999-02-15,269.7467621369371
1999-02-16,277.2255520566841
1999-02-17,281.2879585212782
1999-02-18,289.57393954079953
1999-02-19,301.8753233244461
1999-02-22,303.89924479310895
1999-02-23,302.2651836659556
1999-02-24,307.3253451985263
1999-02-25,313.6864332088248
1999-02-26,321.5088967748456
1999-03-01,332.7858422790336
1999-03-02,333.1602233383692
1999-03-03,343.052141315414
1999-03-04,332.48072140949694
1999-03-05,339.87650901313
1999-03-08,343.59652781708274
1999-03-09,345.4849045658288
1999-03-10,337.1822946177827
1999-03-11,353.7919721983658
1999-03-12,352.4822119704548
1999-03-15,342.01735581762165
1999-03-16,332.7535577554352
1999-03-17,345.9672290913275
1999-03-18,354.1284788381274
1999-03-19,361.68033842467446
1999-03-22,363.6341940583515
1999-03-23,367.42739628806237
1999-03-24,361.810274051233
1999-03-25,377.37637986749604
1999-03-26,381.38007301352644
1999-03-29,381.9645922834276
1999-03-30,381.1735330125893
1999-03-31,379.6980869689465
1999-04-01,379.24522416539514
1999-04-02,377.970887781771
1999-04-05,385.3921000685862
1999-04-06,390.0932823142593
1999-04-07,391.0778138952926
1999-04-08,381.30961594717996
1999-04-09,367.4214903586436
1999-04-12,347.46286778106764
1999-04-13,318.07390797304606
1999-04-14,344.271613679267
1999-04-15,342.11213730426005
1999-04-16,354.4079926937077
1999-04-19,350.7339328074446
1999-04-20,373.73187981649977
1999-04-21,377.56234548479944
1999-04-22,387.32117198638014
1999-04-23,386.50245413443184
1999-04-26,398.79550011624616
1999-04-27,400.8798147149538
1999-04-28,407.90886418780485
1999-04-29,404.2365481854171
1999-04-30,401.3160285078751
1999-05-03,401.33387686788666
1999-05-04,401.3250646827081
1999-05-05,406.92835986089045
1999-05-06,412.28741637768604
1999-05-07,409.39726038927733
