Date,EGYPT SMALL CAP
1999-06-23,378.5563092469974
1999-06-24,371.8268369188172
1999-06-25,368.20297674009356
1999-06-28,369.70839024157226
1999-06-29,367.4778158779966
1999-06-30,369.64950862878544
1999-07-01,371.6853482796689
1999-07-02,372.09526685278206
1999-07-05,373.03271450890156
1999-07-06,370.0057564493988
1999-07-07,369.8419664586418
1999-07-08,371.00004905442813
1999-07-09,370.5993593238021
1999-07-12,374.6121267372948
1999-07-13,375.6395062791118
1999-07-14,378.3818667669799
1999-07-15,378.30749029675127
1999-07-16,376.0820329574818
1999-07-19,376.96682287431713
1999-07-20,366.5311297883216
1999-07-21,362.9741809562805
1999-07-22,365.7710938609607
1999-07-23,364.7978980281605
1999-07-26,357.3931043795603
1999-07-27,357.9242988034926
1999-07-28,358.89714645016795
1999-07-29,354.69602413796946
1999-07-30,355.2482639359382
1999-08-02,354.36043815758944
1999-08-03,351.4243776324066
1999-08-04,348.0469711356264
1999-08-05,341.23617556620087
1999-08-06,341.72501437327674
1999-08-09,346.25380412370987
1999-08-10,344.98068343609435
1999-08-11,345.73361677409935
1999-08-12,346.1757171649361
1999-08-13,347.103977363754
1999-08-16,347.0562802262981
1999-08-17,348.2903909085332
1999-08-18,350.673307354339
1999-08-19,347.84579462739526
1999-08-20,336.62972915594077
1999-08-23,341.0228127410167
1999-08-24,337.72407028632415
1999-08-25,338.19272434515
1999-08-26,341.3145420561803
1999-08-27,340.3125666616683
1999-08-30,342.1674608473832
1999-08-31,337.9213461231501
1999-09-01,336.2563957515416
1999-09-02,331.94419191684744
1999-09-03,335.2783479518511
1999-09-06,335.24491230989423
1999-09-07,333.5893278025383
1999-09-08,333.4801340658491
1999-09-09,337.63282160861525
1999-09-10,338.41170607018427
1999-09-13,350.5534723988793
1999-09-14,345.3619875570143
1999-09-15,347.25170362569185
1999-09-16,346.6742908071891
1999-09-17,345.9559365775858
1999-09-20,347.4983950701131
1999-09-21,344.6451124606089
1999-09-22,342.05638799145953
1999-09-23,346.4395503493717
1999-09-24,344.93232276555983
1999-09-27,344.3152054283372
1999-09-28,342.8400492789874
1999-09-29,337.8165712357984
1999-09-30,334.9742770601856
1999-10-01,334.371952717779
1999-10-04,338.19620429377494
1999-10-05,340.4176660248589
1999-10-06,339.6176135171516
1999-10-07,342.7937734479114
1999-10-08,346.3662723697211
1999-10-11,357.4909307124311
1999-10-12,357.88701735310144
1999-10-13,350.97338027046584
1999-10-14,348.98248303133147
1999-10-15,346.46418049953303
1999-10-18,343.9523427490181
1999-10-19,341.63087360268094
1999-10-20,340.78590853798113
1999-10-21,337.67005167792865
1999-10-22,340.74853861156214
1999-10-25,341.95353972794186
1999-10-26,345.9347691534809
1999-10-27,346.19918880739317
1999-10-28,346.2644789484238
1999-10-29,344.8501737297055
1999-11-01,343.94691840472865
1999-11-02,341.99456420422575
1999-11-03,336.9290111772288
1999-11-04,335.9508134980799
1999-11-05,336.15806717679095
1999-11-08,337.8406218400105
1999-11-09,336.83884504799823
1999-11-10,341.2663509057503
1999-11-11,342.0168231871966
1999-11-12,343.8218380876736
1999-11-15,349.04779953788085
1999-11-16,350.6278029971528
1999-11-17,349.1899442621231
1999-11-18,350.3701888731846
1999-11-19,350.4972217053638
1999-11-22,348.8764780846474
1999-11-23,347.5740806966799
1999-11-24,350.81303282872733
1999-11-25,353.4827229152202
1999-11-26,355.8692631197815
1999-11-29,357.29178795503276
1999-11-30,361.41344639303895
1999-12-01,360.70721642967834
1999-12-02,360.6143226715853
1999-12-03,360.98268402765666
1999-12-06,352.5494055175166
1999-12-07,360.72938786623945
1999-12-08,369.32525483593116
1999-12-09,378.6447280749835
1999-12-10,381.99921303796907
1999-12-13,381.31182607187344
1999-12-14,377.380832546115
1999-12-15,374.7384019428011
1999-12-16,366.88537707418993
1999-12-17,367.13195605597434
1999-12-20,363.2296878707285
1999-12-21,360.3718473839742
1999-12-22,362.8982718771741
1999-12-23,362.72033618465383
1999-12-24,363.41732881335264
1999-12-27,371.8379314109823
1999-12-28,373.4205533259955
1999-12-29,374.0213376687319
1999-12-30,374.68620701260215
1999-12-31,376.03245527784316
2000-01-03,377.27828210868364
2000-01-04,367.0329086435071
2000-01-05,367.57150156343823
2000-01-06,366.4298729525679
2000-01-07,368.3254181169381
2000-01-10,367.73736312057
2000-01-11,369.4178950411537
2000-01-12,370.380303418413
2000-01-13,370.16817207795884
2000-01-14,375.7606531934773
2000-01-17,381.7671949351016
2000-01-18,384.67173222067987
2000-01-19,390.6391459717766
2000-01-20,393.3594098216791
2000-01-21,394.6539358539992
2000-01-24,396.8338110319877
2000-01-25,398.96277488758733
2000-01-26,404.51721184776454
2000-01-27,411.66909909704566
2000-01-28,416.00191602135607
2000-01-31,417.9751945952332
2000-02-01,421.2009853569201
2000-02-02,417.04097998487924
2000-02-03,409.3646935992588
2000-02-04,410.2867068236774
2000-02-07,417.54629337383403
2000-02-08,419.0447617346475
2000-02-09,422.019843747417
2000-02-10,423.1713403231452
2000-02-11,421.75971876173054
2000-02-14,431.08142860386226
2000-02-15,430.4389008146093
2000-02-16,425.72449649845737
2000-02-17,419.9578897800681
2000-02-18,418.5252953850189
2000-02-21,415.7351266672953
2000-02-22,398.9838724301119
2000-02-23,395.306499908333
2000-02-24,393.5264020416742
2000-02-25,398.8621973656167
2000-02-28,407.4162342209715
2000-02-29,410.4793739522473
2000-03-01,404.9070126090419
2000-03-02,406.03914990548736
2000-03-03,407.24002400841
2000-03-06,400.5258146990193
2000-03-07,404.80025459166995
2000-03-08,404.08094056141965
2000-03-09,399.570550659415
2000-03-10,400.94253549087017
2000-03-13,397.011278445011
2000-03-14,409.64279046090775
2000-03-15,405.4206637868477
2000-03-16,402.8292730134106
2000-03-17,405.65092128899846
2000-03-20,400.6932043306921
2000-03-21,400.7125263472499
2000-03-22,402.20664557426676
2000-03-23,398.2708200487414
2000-03-24,396.34086302129646
2000-03-27,394.56117632848196
2000-03-28,394.2599091648616
2000-03-29,401.183048629905
2000-03-30,398.5961863357404
2000-03-31,398.7188974621357
2000-04-03,398.57889168635785
2000-04-04,398.9391681268768
2000-04-05,390.27711097468864
2000-04-06,390.48382170071835
2000-04-07,390.6671283142853
2000-04-10,387.1654237075075
2000-04-11,385.91756844278
2000-04-12,386.9160767626274
2000-04-13,389.3382903007429
2000-04-14,388.8762541288425
2000-04-17,374.37809553344505
2000-04-18,377.6814183329076
2000-04-19,381.89537075705084
2000-04-20,380.4420010003987
2000-04-21,380.989573815766
2000-04-24,379.2335970698987
2000-04-25,384.90506388027285
2000-04-26,394.54601907928713
2000-04-27,407.74745246487856
2000-04-28,408.4312796687533
2000-05-01,409.7126855990218
2000-05-02,403.6881120737914
2000-05-03,409.7687606557908
2000-05-04,409.1194503171552
2000-05-05,408.1300924571794
2000-05-08,403.0150056307128
2000-05-09,401.4499097208161
2000-05-10,393.76690309631385
2000-05-11,397.11797676809505
2000-05-12,396.21112371499015
2000-05-15,390.7677865208411
2000-05-16,397.4845755441212
2000-05-17,404.67181875366947
2000-05-18,400.8580016594377
2000-05-19,401.7706990308505
2000-05-22,395.21879097212997
2000-05-23,393.22838627083786
2000-05-24,390.4539028299016
2000-05-25,386.3171690661891
2000-05-26,377.761177929423
2000-05-29,382.4460679094694
2000-05-30,378.9395346994049
2000-05-31,379.67845837665806
2000-06-01,380.2346421117005
2000-06-02,375.4994850390602
2000-06-05,374.3956075567155
2000-06-06,367.48514629910505
2000-06-07,367.7813664080312
2000-06-08,366.6663074019628
2000-06-09,367.4453193815999
2000-06-12,362.20077849463917
2000-06-13,361.35946545593407
2000-06-14,359.43850441948223
2000-06-15,361.8194127016509
2000-06-16,357.95766829663836
2000-06-19,354.1641722532235
2000-06-20,352.33894920031315
2000-06-21,355.1917773034315
2000-06-22,355.6486437622746
2000-06-23,356.4343979418577
2000-06-26,347.2694144954986
2000-06-27,344.16939301650143
2000-06-28,350.3461401527115
2000-06-29,350.5452785970388
2000-06-30,348.5815913127778
2000-07-03,349.9132133887691
2000-07-04,347.89762824945564
2000-07-05,346.4956896802632
2000-07-06,337.46144003197867
2000-07-07,339.33691009308495
2000-07-10,336.54764139363436
2000-07-11,337.78461327923736
2000-07-12,338.6940049851961
2000-07-13,342.3123456787004
2000-07-14,340.133854858933
2000-07-17,339.17174424238425
2000-07-18,340.0271756787762
2000-07-19,339.38877658236373
2000-07-20,334.77831368717483
2000-07-21,331.99043117673733
2000-07-24,328.7642812320422
2000-07-25,325.0273949830484
2000-07-26,322.746263941683
2000-07-27,317.95744530833935
2000-07-28,321.82407114337553
2000-07-31,323.7913607082983
2000-08-01,325.7503691957327
2000-08-02,325.83301714622706
2000-08-03,322.64588389484237
2000-08-04,320.72054982728116
2000-08-07,316.55464007722355
2000-08-08,315.5198080237486
2000-08-09,318.51714568815834
2000-08-10,313.31624357944577
2000-08-11,314.234940956092
2000-08-14,317.9140688540216
2000-08-15,311.5042615177624
2000-08-16,315.1165909317078
2000-08-17,318.06955998204586
2000-08-18,320.2846431905446
2000-08-21,324.24506693335206
2000-08-22,321.3256998938998
2000-08-23,324.6824434821108
2000-08-24,321.90349516599935
2000-08-25,321.06632608019476
2000-08-28,322.4084059123697
2000-08-29,323.1668671541233
2000-08-30,317.2947211163071
2000-08-31,321.5529689272823
2000-09-01,317.3213096563753
2000-09-04,316.70139447028123
2000-09-05,324.37306568367063
2000-09-06,327.7264613537047
2000-09-07,331.37457892634114
2000-09-08,333.13395457622704
2000-09-11,330.3051147022501
2000-09-12,330.609873273085
2000-09-13,327.6762788951754
2000-09-14,324.01567945317646
2000-09-15,323.44566926467564
2000-09-18,325.7301357246241
2000-09-19,323.51257382207865
2000-09-20,324.712406317731
2000-09-21,323.2008691110024
2000-09-22,311.26094985950823
2000-09-25,314.169900967901
2000-09-26,311.8276861218519
2000-09-27,309.9964160886243
2000-09-28,305.5535024790015
2000-09-29,305.7093176255996
2000-10-02,304.57063259794984
2000-10-03,298.37158355456427
2000-10-04,303.5862508824546
2000-10-05,301.1986301196099
2000-10-06,299.4860904588622
2000-10-09,291.92780207887876
2000-10-10,288.32940708387173
2000-10-11,284.06367301060885
2000-10-12,286.0853973239528
2000-10-13,285.87740418518484
2000-10-16,294.02287964763667
2000-10-17,295.0250565611429
2000-10-18,297.5823724898678
2000-10-19,305.7942992029177
2000-10-20,308.5441842855408
2000-10-23,304.655582380612
2000-10-24,300.87007044118354
2000-10-25,303.97542061854347
2000-10-26,304.93687721671483
2000-10-27,300.16981081201175
2000-10-30,297.80251391305256
2000-10-31,297.72179182362925
2000-11-01,292.2789085654995
2000-11-02,289.9538551721863
2000-11-03,288.74499268969174
2000-11-06,293.4992050554978
2000-11-07,293.14309896977875
2000-11-08,294.7367644111143
2000-11-09,294.409170905835
2000-11-10,292.9014816566941
2000-11-13,301.2182998356287
2000-11-14,300.0920919202929
2000-11-15,303.0796253698154
2000-11-16,305.94423804677706
2000-11-17,306.9799632117391
2000-11-20,304.5760873264084
2000-11-21,299.8343173143821
2000-11-22,299.84981900868803
2000-11-23,301.90387244635167
2000-11-24,298.9366906697926
2000-11-27,302.1898099718947
2000-11-28,298.10174907414626
2000-11-29,294.99464429087897
2000-11-30,292.29372947535165
2000-12-01,291.5694528909996
2000-12-04,284.75395125527115
2000-12-05,285.15817710523675
2000-12-06,286.5503167367238
2000-12-07,280.4561747228019
2000-12-08,281.0266534513108
2000-12-11,285.4382918117138
2000-12-12,287.7247647956198
2000-12-13,284.4916291591997
2000-12-14,281.41386686278673
2000-12-15,278.3259742013391
2000-12-18,276.88922010350313
2000-12-19,274.75676468015337
2000-12-20,273.5288984684516
2000-12-21,273.8463817825152
2000-12-22,271.0104899990312
2000-12-25,273.9000570008207
2000-12-26,270.57283323303176
2000-12-27,267.3958073451504
2000-12-28,268.79676841852614
2000-12-29,265.0318672045904
2001-01-01,264.3787804362692
2001-01-02,265.7586300464138
2001-01-03,264.7917933654745
2001-01-04,268.12577567734064
2001-01-05,266.1422820728278
2001-01-08,263.30692827191626
2001-01-09,268.16990627615604
2001-01-10,263.0104366000243
2001-01-11,260.87059747941447
2001-01-12,261.11533394733954
2001-01-15,259.93798697324036
2001-01-16,263.81125089335615
2001-01-17,264.0198033027693
2001-01-18,255.57654139702473
2001-01-19,258.1456992294833
2001-01-22,258.3115707097868
2001-01-23,257.06507862307944
2001-01-24,260.84710868124455
2001-01-25,263.9496805300281
2001-01-26,263.4343495197194
2001-01-29,266.1943040124188
2001-01-30,263.0984998252237
2001-01-31,260.50132831791575
2001-02-01,256.9347465298405
2001-02-02,258.83419448725834
2001-02-05,255.1203334619964
2001-02-06,258.38744257568123
2001-02-07,257.7278813979614
2001-02-08,261.3410814422751
2001-02-09,259.75771018177875
2001-02-12,255.35164285577383
2001-02-13,257.23062537930247
2001-02-14,257.2803117280526
2001-02-15,261.1233070583562
2001-02-16,257.6587717804321
2001-02-19,253.7548334964072
2001-02-20,258.6370464750217
2001-02-21,256.2145181790308
2001-02-22,256.38281181921957
2001-02-23,256.2416784867197
2001-02-26,252.05023158029158
2001-02-27,250.50041696559057
2001-02-28,249.4823669705661
2001-03-01,248.6961504432495
2001-03-02,247.13630382182464
2001-03-05,248.86545987655217
2001-03-06,248.49098476495806
2001-03-07,249.62510304770868
2001-03-08,247.13332715905707
2001-03-09,247.14658751894106
2001-03-12,245.33213830191568
2001-03-13,245.42409205295698
2001-03-14,245.8684268247205
2001-03-15,248.19140921021562
2001-03-16,250.9317147376579
2001-03-19,248.34535757690605
2001-03-20,249.60969486195032
2001-03-21,247.84093490947808
2001-03-22,249.59026890677652
2001-03-23,246.94932383772598
2001-03-26,245.9807390340197
2001-03-27,245.4609593683245
2001-03-28,246.43943203911394
2001-03-29,249.2599498404723
2001-03-30,248.69601330237165
2001-04-02,244.42066691018218
2001-04-03,245.62398582583378
2001-04-04,241.97598665694514
2001-04-05,245.17304853319837
2001-04-06,243.8810177121714
2001-04-09,244.68217263115386
2001-04-10,244.86260743136742
2001-04-11,248.4565395446021
2001-04-12,245.23979678537856
2001-04-13,245.23979678537856
2001-04-16,247.77733397930166
2001-04-17,243.08311443363047
2001-04-18,243.34260704790665
2001-04-19,238.6751589492176
2001-04-20,235.4439133861255
2001-04-23,239.9990576543919
2001-04-24,240.35733871395777
2001-04-25,239.32962249849936
2001-04-26,236.718306719622
2001-04-27,239.17155229371474
2001-04-30,240.83370513971977
2001-05-01,239.54754059155272
2001-05-02,242.44786977839968
2001-05-03,243.5282708745236
2001-05-04,243.12014573479755
2001-05-07,245.95930549505303
2001-05-08,247.11521004970973
2001-05-09,244.79576172658915
2001-05-10,246.43194282652505
2001-05-11,248.41498722434147
2001-05-14,253.0663885608568
2001-05-15,250.80696931986878
2001-05-16,247.79496764820965
2001-05-17,248.85624723986308
2001-05-18,250.10492723513664
2001-05-21,249.81245679605018
2001-05-22,254.81743789834258
2001-05-23,255.12223829645006
2001-05-24,257.85835335102826
2001-05-25,258.0840696967487
2001-05-28,254.68184830020536
2001-05-29,255.07033166747814
2001-05-30,254.56666275219155
2001-05-31,255.73105544449453
2001-06-01,256.08067299651157
2001-06-04,255.24610150969824
2001-06-05,252.34642080806358
2001-06-06,252.16170189748325
2001-06-07,252.38797092860008
2001-06-08,252.96810476877312
2001-06-11,257.9139149458567
2001-06-12,254.46066256115574
2001-06-13,253.98935639669386
2001-06-14,252.51899803494712
2001-06-15,251.52321446579978
2001-06-18,250.5907728052119
2001-06-19,250.8936050627271
2001-06-20,253.5297712453527
2001-06-21,254.08297245006287
2001-06-22,253.8301979573398
2001-06-25,252.06720096765068
2001-06-26,251.16676582416017
2001-06-27,251.9793639248777
2001-06-28,255.54062910764085
2001-06-29,254.88221558321186
2001-07-02,258.26039118599226
2001-07-03,255.7747095254643
2001-07-04,258.0658855788367
2001-07-05,260.0055774415551
2001-07-06,257.6656811851243
2001-07-09,258.0566072696478
2001-07-10,255.27265938050743
2001-07-11,252.54962229273795
2001-07-12,255.19647585044126
2001-07-13,255.43619543087956
2001-07-16,250.2035526885477
2001-07-17,248.51785676556645
2001-07-18,242.4607972243851
2001-07-19,242.42230558319437
2001-07-20,241.54743560257106
2001-07-23,242.35077747506384
2001-07-24,241.414585888112
2001-07-25,241.13479249128602
2001-07-26,240.382892849351
2001-07-27,241.3187167867046
2001-07-30,240.37200903150836
2001-07-31,238.72114296058314
2001-08-01,236.7582261947487
2001-08-02,235.9821727466562
2001-08-03,234.9697167723565
2001-08-06,222.4758728097739
2001-08-07,224.35731060875088
2001-08-08,223.1966972400598
2001-08-09,221.442395539849
2001-08-10,219.7909397916814
2001-08-13,223.15793462877525
2001-08-14,226.54251881263403
2001-08-15,218.9550193658656
2001-08-16,219.46758810953065
2001-08-17,218.5696518753801
2001-08-20,219.96329863570068
2001-08-21,217.09444383980863
2001-08-22,213.6318255499326
2001-08-23,215.84838225135857
2001-08-24,215.98681473339235
2001-08-27,217.3642783214282
2001-08-28,219.75561158845252
2001-08-29,219.85549715910045
2001-08-30,222.889058200903
2001-08-31,223.0853605585413
2001-09-03,229.11404983818358
2001-09-04,233.8349484883735
2001-09-05,238.33932596660506
2001-09-06,238.62484877249815
2001-09-07,235.3627092082516
2001-09-10,235.1788355257541
2001-09-11,233.926238773224
2001-09-12,229.11231317460354
2001-09-13,231.6648267612004
2001-09-14,228.56958738561627
2001-09-17,227.7026095001604
2001-09-18,225.97975555040205
2001-09-19,226.60677940534845
2001-09-20,224.8733939427657
2001-09-21,227.61081229798359
2001-09-24,223.23561138373822
2001-09-25,219.74173677447706
2001-09-26,219.9271231638267
2001-09-27,219.18820880207966
2001-09-28,221.52281473749218
2001-10-01,220.36947832504964
2001-10-02,218.83362253645748
2001-10-03,216.53040651221465
2001-10-04,216.1584439974647
2001-10-05,214.8528126493819
2001-10-08,214.64232067370094
2001-10-09,216.02445837365659
2001-10-10,218.7481298172878
2001-10-11,219.8834426725054
2001-10-12,219.12375807375827
2001-10-15,218.54989605082076
2001-10-16,218.0553485388016
2001-10-17,220.23881028075508
2001-10-18,221.00591960882207
2001-10-19,222.36049982595975
2001-10-22,225.32775857708467
2001-10-23,224.41383984290908
2001-10-24,222.36754241980557
2001-10-25,218.92720008559556
2001-10-26,219.8963930700036
2001-10-29,214.70158586143785
2001-10-30,214.13067386048638
2001-10-31,215.5997806731232
2001-11-01,213.82447061347182
2001-11-02,214.5874660068297
2001-11-05,216.54456644490278
2001-11-06,216.94170635858802
2001-11-07,215.16293115953408
2001-11-08,216.9040902462574
2001-11-09,216.62490315824664
2001-11-12,214.1811912048191
2001-11-13,215.71789895082725
2001-11-14,214.98181238886113
2001-11-15,214.07835167217863
2001-11-16,213.06273089162613
2001-11-19,211.85376131441902
2001-11-20,210.23678049229403
2001-11-21,209.5417210058155
2001-11-22,209.23897034739272
2001-11-23,209.98296157417255
2001-11-26,206.6907193290353
2001-11-27,205.88926342524846
2001-11-28,204.56553732196966
2001-11-29,206.69949839536187
2001-11-30,204.67948319353084
2001-12-03,205.54843717676766
2001-12-04,203.4232344286918
2001-12-05,203.82688466125637
2001-12-06,203.50121513444472
2001-12-07,203.59259421622937
2001-12-10,206.03180249913555
2001-12-11,206.41660111023464
2001-12-12,205.33040838539375
2001-12-13,192.6356201035827
2001-12-14,191.54722298118952
2001-12-17,191.060390987315
2001-12-18,191.75966375419583
2001-12-19,190.26415611699872
2001-12-20,191.90835426105494
2001-12-21,193.94475928671935
2001-12-24,193.68845208863223
2001-12-25,191.45625763538877
2001-12-26,193.41248808968996
2001-12-27,191.3697711396333
2001-12-28,192.44402875716696
2001-12-31,191.09948667472113
2002-01-01,192.1527065297736
2002-01-02,189.00447570865285
2002-01-03,189.61563605753452
2002-01-04,190.82364893953738
2002-01-07,192.38683144916664
2002-01-08,195.0183550241704
2002-01-09,192.71798188393237
2002-01-10,192.04276621622583
2002-01-11,192.5925686792901
2002-01-14,189.56090982864487
2002-01-15,190.24119417200342
2002-01-16,192.04973887174054
2002-01-17,191.8765581665422
2002-01-18,191.2359200061763
2002-01-21,190.05764888779956
2002-01-22,190.56597809814784
2002-01-23,188.96377221316817
2002-01-24,187.88771790705587
2002-01-25,190.85402296075853
2002-01-28,186.93461088057913
2002-01-29,187.82332304928315
2002-01-30,187.95809873050595
2002-01-31,189.53263959584135
2002-02-01,189.49962188962294
2002-02-04,191.0342398372944
2002-02-05,192.53528157092268
2002-02-06,195.34181743373338
2002-02-07,198.27090998963337
2002-02-08,197.62311439927404
2002-02-11,194.0690363561588
2002-02-12,194.96916604141143
2002-02-13,194.07805247834023
2002-02-14,196.94496471733422
2002-02-15,196.24585857898123
2002-02-18,194.8255358172826
2002-02-19,194.72169086290336
2002-02-20,196.8022035299825
2002-02-21,197.02821811916422
2002-02-22,195.57948122122917
2002-02-25,196.37894067125708
2002-02-26,197.22545467406607
2002-02-27,198.7338123573242
2002-02-28,198.14335750197642
2002-03-01,197.9945754510594
2002-03-04,198.43112171487618
2002-03-05,200.0752535307987
2002-03-06,198.67216694709532
2002-03-07,199.72109320170483
2002-03-08,200.73542653284792
2002-03-11,201.77971819554216
2002-03-12,201.8820895711672
2002-03-13,200.37597890092408
2002-03-14,199.80809988615064
2002-03-15,199.553926172194
2002-03-18,201.45221043784886
2002-03-19,198.53652716140243
2002-03-20,198.7882658251462
2002-03-21,200.28729329979285
2002-03-22,200.9479315511229
2002-03-25,201.84270433134483
2002-03-26,200.61954266849133
2002-03-27,201.10628335869575
2002-03-28,200.99352940857418
2002-03-29,200.99352940857418
2002-04-01,193.00484189032613
2002-04-02,191.36810953857855
2002-04-03,193.5510179247807
2002-04-04,193.04511645479636
2002-04-05,194.62095621607043
2002-04-08,196.78975173673626
2002-04-09,196.85034456233657
2002-04-10,195.11037920165535
2002-04-11,194.39220943111454
2002-04-12,195.1266792905677
2002-04-15,196.23490908775392
2002-04-16,194.88913324774794
2002-04-17,192.53721982162472
2002-04-18,190.92755438619528
2002-04-19,191.2661254773751
2002-04-22,191.64438980504437
2002-04-23,191.1906922484734
2002-04-24,191.03823198130902
2002-04-25,189.63510230060947
2002-04-26,189.62455119048315
2002-04-29,188.1952913236456
2002-04-30,187.2150334431636
2002-05-01,186.16140657209743
2002-05-02,188.70910589788778
2002-05-03,186.63163135054003
2002-05-06,186.01017114461266
2002-05-07,186.36018107189952
2002-05-08,189.6727847379568
2002-05-09,189.7839520360214
2002-05-10,188.8586837954733
2002-05-13,188.58249910514874
2002-05-14,190.25909252355194
2002-05-15,189.33327290385023
2002-05-16,188.63631245917838
2002-05-17,186.1783769040341
2002-05-20,184.26082438077677
2002-05-21,185.48904415169793
2002-05-22,181.3488372161808
2002-05-23,181.5469622317368
2002-05-24,181.24202314259594
2002-05-27,185.13459055417678
2002-05-28,185.30930048847813
2002-05-29,184.48023715003959
2002-05-30,183.36827920293535
2002-05-31,184.04542189841317
2002-06-03,181.7324874588447
2002-06-04,181.89098489196854
2002-06-05,181.75497052459943
2002-06-06,182.4329682086599
2002-06-07,182.394364184281
2002-06-10,188.06711159437052
2002-06-11,187.6962689833491
2002-06-12,185.3387562310089
2002-06-13,185.62281005733342
2002-06-14,185.11390584881434
2002-06-17,183.43087062076205
2002-06-18,183.21862946257554
2002-06-19,180.79622723849045
2002-06-20,177.2650060239492
2002-06-21,176.4052510801253
2002-06-24,173.43299053571553
2002-06-25,170.95367920574398
2002-06-26,166.0181883559994
2002-06-27,168.4911289087137
2002-06-28,167.83429330087796
2002-07-01,169.73889472807645
2002-07-02,170.01009636316752
2002-07-03,171.42189385284087
2002-07-04,172.08233144734206
2002-07-05,173.13425508438084
2002-07-08,168.00027548780594
2002-07-09,166.19755846065846
2002-07-10,166.11436027111466
2002-07-11,170.1319181695985
2002-07-12,170.19212967812706
2002-07-15,172.99528094714523
2002-07-16,167.69219387450858
2002-07-17,172.9878615137017
2002-07-18,173.55996701182983
2002-07-19,172.43945271097974
2002-07-22,171.20619105095142
2002-07-23,173.75197593728797
2002-07-24,169.928451010268
2002-07-25,168.7319313411648
2002-07-26,170.89067615174963
2002-07-29,169.96908527663143
2002-07-30,168.7902176688084
