Date,QATAR DOMESTIC SMALL CAP
2003-03-25,288.9493125347185
2003-03-26,290.4901569243518
2003-03-27,291.75028702645375
2003-03-28,290.8333754380543
2003-03-31,293.24088304199535
2003-04-01,294.0067355738184
2003-04-02,309.3642447401036
2003-04-03,318.5489028145812
2003-04-04,319.5696961907754
2003-04-07,320.4161994126567
2003-04-08,318.33139854315186
2003-04-09,316.5626758700052
2003-04-10,313.0570877927197
2003-04-11,315.0366193130754
2003-04-14,315.6914564990524
2003-04-15,318.48790965540036
2003-04-16,323.45921767237513
2003-04-17,326.3106047254271
2003-04-18,326.3106047254271
2003-04-21,328.4823817096601
2003-04-22,322.26258942431923
2003-04-23,321.27995281845864
2003-04-24,315.3991829607914
2003-04-25,315.5174926226051
2003-04-28,316.8030432634304
2003-04-29,312.207023308516
2003-04-30,308.3000267414267
2003-05-01,304.93674433184015
2003-05-02,306.0865766511614
2003-05-05,302.118151600678
2003-05-06,297.84198249364204
2003-05-07,296.20206666878846
2003-05-08,295.73368852759165
2003-05-09,294.78124508627906
2003-05-12,287.2548754901816
2003-05-13,278.5019077300573
2003-05-14,276.8659947644158
2003-05-15,277.3190947227256
2003-05-16,275.5168390055379
2003-05-19,275.6915381056484
2003-05-20,276.7873055339238
2003-05-21,280.04769256096984
2003-05-22,282.95507175727374
2003-05-23,280.46212111548465
2003-05-26,279.3954973330571
2003-05-27,279.6572189716813
2003-05-28,282.7864538403003
2003-05-29,280.4990681380566
2003-05-30,282.06534672056785
2003-06-02,286.2953142440521
2003-06-03,288.11231732941945
2003-06-04,292.48519648679377
2003-06-05,292.38159338963413
2003-06-06,296.14821757718624
2003-06-09,299.4097210635152
2003-06-10,305.4016569310072
2003-06-11,304.261065737079
2003-06-12,306.647073148456
2003-06-13,304.8374882630247
2003-06-16,305.4757950298862
2003-06-17,309.00093472348414
2003-06-18,318.376651902213
2003-06-19,322.5401889722309
2003-06-20,324.28356010418094
2003-06-23,334.20915422764597
2003-06-24,325.0932782512966
2003-06-25,320.0486992511808
2003-06-26,322.40971786337263
2003-06-27,323.04468820359983
2003-06-30,330.9569890007052
2003-07-01,329.5628743286792
2003-07-02,337.74591070108477
2003-07-03,341.278492710997
2003-07-04,342.36295403376295
2003-07-07,347.83138047367834
2003-07-08,349.2009306841054
2003-07-09,349.90280375222443
2003-07-10,352.2408734162102
2003-07-11,353.4873025507332
2003-07-14,357.24744357421497
2003-07-15,366.2515403706139
2003-07-16,372.188486252736
2003-07-17,379.4128471505157
2003-07-18,378.44193057174664
2003-07-21,380.7732067507296
2003-07-22,377.3243391003456
2003-07-23,376.5724723658064
2003-07-24,378.325861415538
2003-07-25,376.4960921548141
2003-07-28,376.2130703613577
2003-07-29,371.0828988578278
2003-07-30,374.851665166019
2003-07-31,378.38729172325594
2003-08-01,378.49611664224085
2003-08-04,376.36903506764776
2003-08-05,377.1874564522702
2003-08-06,379.5030573920487
2003-08-07,379.62753906971807
2003-08-08,382.3826547831747
2003-08-11,384.22473142737476
2003-08-12,392.4549981205841
2003-08-13,398.81218685291066
2003-08-14,408.90763815018886
2003-08-15,409.27135973250597
2003-08-18,413.94105464420215
2003-08-19,412.5994109137848
2003-08-20,405.34010820111513
2003-08-21,410.18511893220955
2003-08-22,414.1022137507308
2003-08-25,412.5966641157226
2003-08-26,413.3428323211824
2003-08-27,413.5760870294743
2003-08-28,413.10262761159123
2003-08-29,410.3935111904203
2003-09-01,409.4679523008969
2003-09-02,413.8913386623905
2003-09-03,415.3709470636664
2003-09-04,412.59451627588106
2003-09-05,407.6998544484926
2003-09-08,406.15659605400657
2003-09-09,406.2423281198084
2003-09-10,405.3053674700646
2003-09-11,405.8554368693642
2003-09-12,401.73093261699285
2003-09-15,397.43363712485973
2003-09-16,398.29000538572075
2003-09-17,390.47017295733616
2003-09-18,394.6884498050834
2003-09-19,391.75651687504086
2003-09-22,382.5521234883013
2003-09-23,382.3758463739916
2003-09-24,378.3870497372035
2003-09-25,373.9358539171104
2003-09-26,375.4840063673033
2003-09-29,367.3957789003587
2003-09-30,359.1953084258199
2003-10-01,354.30690511847683
2003-10-02,347.42615054456934
2003-10-03,349.0856542388059
2003-10-06,335.3947417580849
2003-10-07,332.32494226409653
2003-10-08,342.6181275216272
2003-10-09,358.9527335275249
2003-10-10,356.8300685804398
2003-10-13,363.34642166442217
2003-10-14,359.8953763057194
2003-10-15,361.22656157208553
2003-10-16,351.1185264359577
2003-10-17,353.0748270463215
2003-10-20,358.29113939650296
2003-10-21,367.9082657485144
2003-10-22,365.221353691184
2003-10-23,368.5829014140553
2003-10-24,367.4762330840178
2003-10-27,366.7880538256078
2003-10-28,369.0759072256184
2003-10-29,367.8163910429779
2003-10-30,368.5857935391178
2003-10-31,370.55158443799303
2003-11-03,377.5610700019032
2003-11-04,379.86931396582656
2003-11-05,382.32702842061514
2003-11-06,387.58631093065867
2003-11-07,386.25970485849246
2003-11-10,384.9394262376392
2003-11-11,385.5518122316279
2003-11-12,380.9836148603944
2003-11-13,380.70630186460517
2003-11-14,378.6626777219284
2003-11-17,389.69688549442316
2003-11-18,391.5545231518779
2003-11-19,393.9652409122582
2003-11-20,390.7006816127203
2003-11-21,390.17763238929683
2003-11-24,395.60478598510014
2003-11-25,394.923078749469
2003-11-26,390.7310256029154
2003-11-27,391.4653738024599
2003-11-28,388.5751856334836
2003-12-01,376.488508549458
2003-12-02,367.7824888427422
2003-12-03,366.690264593743
2003-12-04,372.9656699134119
2003-12-05,370.5131977882403
2003-12-08,370.1158956800302
2003-12-09,368.42373768982
2003-12-10,367.0799197032266
2003-12-11,371.31716016697686
2003-12-12,367.75903210307047
2003-12-15,365.970282128991
2003-12-16,365.9952456443545
2003-12-17,365.44523637414625
2003-12-18,368.49652370405335
2003-12-19,369.1181898778708
2003-12-22,368.8208651405643
2003-12-23,368.3231361421728
2003-12-24,370.59430871057225
2003-12-25,370.59430871057225
2003-12-26,370.54968111900087
2003-12-29,365.0070174443742
2003-12-30,363.94528830493925
2003-12-31,363.2021304749683
2004-01-01,363.2021304749683
2004-01-02,363.95680084612775
2004-01-05,369.499722483339
2004-01-06,379.85414318570446
2004-01-07,389.03190818945154
2004-01-08,380.62597740868716
2004-01-09,376.99156763196936
2004-01-12,377.95742311259966
2004-01-13,384.71190577305777
2004-01-14,385.896675291022
2004-01-15,389.5780183813785
2004-01-16,396.14747181382234
2004-01-19,392.64105404939886
2004-01-20,389.0900064332737
2004-01-21,386.7139831229968
2004-01-22,381.16327868850834
2004-01-23,381.869526189035
2004-01-26,382.3072572794614
2004-01-27,385.64709568137124
2004-01-28,386.3163814885445
2004-01-29,392.3921498557955
2004-01-30,390.7762062411078
2004-02-02,390.2108198804986
2004-02-03,386.62149565032314
2004-02-04,387.8154169715179
2004-02-05,385.2302886117506
2004-02-06,381.85160716911616
2004-02-09,386.86463920702306
2004-02-10,391.1876846957193
2004-02-11,405.77422906744226
2004-02-12,393.5987489580634
2004-02-13,394.6297163993313
2004-02-16,400.70351805409865
2004-02-17,411.876348335242
2004-02-18,419.4889136164446
2004-02-19,425.02767337665307
2004-02-20,428.5886190755971
2004-02-23,457.64161288558745
2004-02-24,464.1115941116155
2004-02-25,465.1958598555363
2004-02-26,471.07213221872485
2004-02-27,470.88947173361504
2004-03-01,477.3988792796545
2004-03-02,487.3706659339436
2004-03-03,495.92618702115135
2004-03-04,494.5380003426808
2004-03-05,485.23485959320027
2004-03-08,483.59295582760035
2004-03-09,481.0869037622591
2004-03-10,494.3779357993604
2004-03-11,494.6390792670074
2004-03-12,497.12160364388075
2004-03-15,502.1228453704494
2004-03-16,500.4280736053853
2004-03-17,515.7545435037483
2004-03-18,513.1717449185533
2004-03-19,514.7938634184578
2004-03-22,524.7717505655028
2004-03-23,527.2458001943115
2004-03-24,544.7130852415394
2004-03-25,552.3307249019482
2004-03-26,555.8919451119738
2004-03-29,575.7965745276404
2004-03-30,593.3777240844263
2004-03-31,598.2828822228437
2004-04-01,608.3569029073714
2004-04-02,619.0367343921276
2004-04-05,649.7479893949719
2004-04-06,652.2144938650459
2004-04-07,636.4163715700015
2004-04-08,625.4632735022851
2004-04-09,625.4632735022851
2004-04-12,631.3087748036295
2004-04-13,652.7089334660999
2004-04-14,643.1122514990428
2004-04-15,641.6056258301695
2004-04-16,636.4060124548523
2004-04-19,642.2359295877045
2004-04-20,649.5634743521239
2004-04-21,656.4138142984341
2004-04-22,657.0839470436988
2004-04-23,659.2691816144695
2004-04-26,640.4181987468733
2004-04-27,628.0128363255135
2004-04-28,642.678643073615
2004-04-29,630.8888507849296
2004-04-30,628.5378143432886
2004-05-03,620.9639512206688
2004-05-04,609.1367818782614
2004-05-05,633.8872660140548
2004-05-06,641.2623421176273
2004-05-07,650.4333124808072
2004-05-10,643.602269694547
2004-05-11,644.5777208171312
2004-05-12,631.4760739284787
2004-05-13,628.9054565721339
2004-05-14,627.9506003266528
2004-05-17,611.5936672451342
2004-05-18,601.8886383584029
2004-05-19,582.9011075537268
2004-05-20,598.0565611982122
2004-05-21,593.5195118442139
2004-05-24,552.318169671482
2004-05-25,563.1187229134775
2004-05-26,586.9950303574324
2004-05-27,583.334668217519
2004-05-28,585.8025808435658
2004-05-31,570.5095757765897
2004-06-01,566.336544275392
2004-06-02,562.0735646762101
2004-06-03,562.5494626509226
2004-06-04,562.6873367890665
2004-06-07,558.2303752854501
2004-06-08,563.2393666125458
2004-06-09,576.9601302424561
2004-06-10,573.5522541418851
2004-06-11,577.4681015120723
2004-06-14,569.1795353029198
2004-06-15,562.5470269443616
2004-06-16,558.9651261288249
2004-06-17,559.7033438945869
2004-06-18,555.5259365610783
2004-06-21,553.3390173427952
2004-06-22,552.8119680184108
2004-06-23,548.8830862208753
2004-06-24,543.1145034657859
2004-06-25,544.9043761857555
2004-06-28,530.9852811429582
2004-06-29,531.7620446679774
2004-06-30,523.2264500545937
2004-07-01,531.1748864241139
2004-07-02,524.999689581819
2004-07-05,514.726921092752
2004-07-06,496.1069431469311
2004-07-07,473.5371029004914
2004-07-08,482.17699613650177
2004-07-09,482.611314178457
2004-07-12,518.9630326387352
2004-07-13,532.103534669445
2004-07-14,528.1508936219689
2004-07-15,527.2453916719002
2004-07-16,524.1248299519704
2004-07-19,503.02109763249695
2004-07-20,508.57176010528167
2004-07-21,521.0754118326147
2004-07-22,521.6948905645746
2004-07-23,528.3250546369447
2004-07-26,523.0550483247761
2004-07-27,523.356826952962
2004-07-28,524.0574928388293
2004-07-29,524.1149645112238
2004-07-30,525.4427195191223
2004-08-02,535.7211001635368
2004-08-03,533.4269883022047
2004-08-04,534.1871382430688
2004-08-05,535.8323129028844
2004-08-06,526.6157544566506
2004-08-09,527.8906416542023
2004-08-10,524.7736601620974
2004-08-11,528.4386397573436
2004-08-12,527.5415359828957
2004-08-13,522.3169018131175
2004-08-16,521.6515997758158
2004-08-17,521.8761264966435
2004-08-18,525.6325690172578
2004-08-19,526.5836510889212
2004-08-20,528.022521053555
2004-08-23,535.8172311747514
2004-08-24,541.5898332048241
2004-08-25,546.1999790099301
2004-08-26,544.5091106853424
2004-08-27,546.9896151062139
2004-08-30,553.7110297073287
2004-08-31,542.5997323923989
2004-09-01,541.6550927605927
2004-09-02,545.9742531804842
2004-09-03,550.5793122895229
2004-09-06,548.2972003796131
2004-09-07,544.2239154242068
2004-09-08,541.9897144405021
2004-09-09,540.3046574191816
2004-09-10,534.5924949774711
2004-09-13,537.4118539661952
2004-09-14,533.3531463166656
2004-09-15,535.481698049674
2004-09-16,534.8650676685359
2004-09-17,533.7365254365308
2004-09-20,518.7028741744655
2004-09-21,514.6977169202095
2004-09-22,525.40743265564
2004-09-23,521.142872714681
2004-09-24,522.3748387475911
2004-09-27,513.4086755155168
2004-09-28,514.0327327304251
2004-09-29,510.161004451618
2004-09-30,500.6416297698359
2004-10-01,501.6578504821833
2004-10-04,496.41877134310744
2004-10-05,494.5986462466234
2004-10-06,496.6634861577997
2004-10-07,503.3358923060416
2004-10-08,498.07925440268207
2004-10-11,518.9427729536677
2004-10-12,524.2810837200777
2004-10-13,528.3415843946243
2004-10-14,518.3052159903305
2004-10-15,514.6650773133656
2004-10-18,499.7248845103228
2004-10-19,500.211087020998
2004-10-20,500.7969737696038
2004-10-21,500.59210495712966
2004-10-22,499.64097401314274
2004-10-25,493.6571408400744
2004-10-26,502.7164144227242
2004-10-27,507.9363538207333
2004-10-28,508.7623024704799
2004-10-29,509.37622751716833
2004-11-01,509.8373627326792
2004-11-02,512.366325433681
2004-11-03,512.6085310288831
2004-11-04,507.4616087152488
2004-11-05,506.2939997592062
2004-11-08,500.7239635720346
2004-11-09,505.5755923892707
2004-11-10,510.4130946295384
2004-11-11,514.1031990775577
2004-11-12,512.5561361615494
2004-11-15,512.2251942064194
2004-11-16,510.8209290536505
2004-11-17,508.90767632942595
2004-11-18,510.3883132612504
2004-11-19,507.6663286062797
2004-11-22,537.4765675107067
2004-11-23,536.7830900483302
2004-11-24,524.4016009215164
2004-11-25,521.6702720470178
2004-11-26,519.3796632493094
2004-11-29,514.7928259241785
2004-11-30,514.1451810702208
2004-12-01,515.6219488659069
2004-12-02,514.8315476909055
2004-12-03,510.94253932795857
2004-12-06,517.5630906561406
2004-12-07,517.369369810216
2004-12-08,525.7020748071086
2004-12-09,533.1712077396533
2004-12-10,534.5678256934164
2004-12-13,539.4646884019277
2004-12-14,542.8002795301958
2004-12-15,547.4131891140287
2004-12-16,563.1132838866449
2004-12-17,564.4630746997607
2004-12-20,544.6923519321929
2004-12-21,546.2758628735301
2004-12-22,538.466388705106
2004-12-23,537.1427967090729
2004-12-24,535.7393417341552
2004-12-27,541.0834668578735
2004-12-28,537.0843253947804
2004-12-29,533.6309823370708
2004-12-30,531.2652692769356
2004-12-31,532.6285207834512
2005-01-03,541.493687050849
2005-01-04,547.7206574907403
2005-01-05,548.6407789530509
2005-01-06,554.2285333423672
2005-01-07,559.5170140782266
2005-01-10,567.5241634173937
2005-01-11,587.086569728378
2005-01-12,599.5426287858033
2005-01-13,617.1618782593447
2005-01-14,622.2520674878002
2005-01-17,656.2528969992278
2005-01-18,641.1174788732667
2005-01-19,640.6255791695239
2005-01-20,644.6389805790386
2005-01-21,642.3505393780812
2005-01-24,624.7265763477742
2005-01-25,634.0780817249382
2005-01-26,638.7530532426549
2005-01-27,646.8066185279184
2005-01-28,648.24844119115
2005-01-31,680.7582472024023
2005-02-01,697.3769874637379
2005-02-02,700.4149745090931
2005-02-03,719.3024104147473
2005-02-04,719.9891138092917
2005-02-07,757.6544167523265
2005-02-08,708.7261969373371
2005-02-09,690.9473865561788
2005-02-10,721.5822549091746
2005-02-11,722.4689487765665
2005-02-14,769.108249318181
2005-02-15,769.1427010797269
2005-02-16,880.9035518453276
2005-02-17,891.7322149923195
2005-02-18,891.6639640861168
2005-02-21,891.2791730584603
2005-02-22,812.2177328070345
2005-02-23,810.2620524023858
2005-02-24,820.0603102371214
2005-02-25,820.9081358686332
2005-02-28,894.8885290546032
2005-03-01,924.4623474569379
2005-03-02,971.4603019329714
2005-03-03,1017.3583738859163
2005-03-04,1008.3434637917478
2005-03-07,1112.4746829667147
2005-03-08,1149.7391587702746
2005-03-09,1167.5285064723578
2005-03-10,1146.24832717487
2005-03-11,1141.9477669577575
2005-03-14,1246.2630162761986
2005-03-15,1303.1972727307152
2005-03-16,1346.494679327196
2005-03-17,1400.801577532206
2005-03-18,1410.5004482853928
2005-03-21,1501.1190592506655
2005-03-22,1523.4628733050902
2005-03-23,1572.6027356427253
2005-03-24,1587.4269484369538
2005-03-25,1587.4269484369538
2005-03-28,1548.790625863686
2005-03-29,1481.4891410091864
2005-03-30,1615.3639966104702
2005-03-31,1505.5488109278278
2005-04-01,1509.7307296187273
2005-04-04,1485.082411631322
2005-04-05,1409.3440236788963
2005-04-06,1349.1981102208515
2005-04-07,1280.6313187508777
2005-04-08,1285.6833331608718
2005-04-11,1171.227784595937
2005-04-12,1119.6891978441452
2005-04-13,1063.1236572405364
2005-04-14,1022.878086161811
2005-04-15,1012.6031855688798
2005-04-18,1049.9901398695126
2005-04-19,1083.8761179973822
2005-04-20,1094.8049309502776
2005-04-21,1068.5579885469867
2005-04-22,1070.874765069237
2005-04-25,950.1810506498592
2005-04-26,969.8504604476789
2005-04-27,949.0284119249758
2005-04-28,963.2119360402559
2005-04-29,963.6596119081238
2005-05-02,976.6115926748222
2005-05-03,942.38575478412
2005-05-04,912.3041377058465
2005-05-05,890.5200991273178
2005-05-06,897.0610832247354
2005-05-09,831.2366709649378
2005-05-10,813.5088463275841
2005-05-11,857.4061211341011
2005-05-12,902.8243794076919
2005-05-13,907.835373936503
2005-05-16,928.1092336014985
2005-05-17,904.1375902774397
2005-05-18,921.2506624489033
2005-05-19,925.3462382880776
2005-05-20,931.1113969044783
2005-05-23,908.2194359094834
2005-05-24,919.9067033581447
2005-05-25,944.777220773127
2005-05-26,916.6634782557165
2005-05-27,915.0810228678712
2005-05-30,903.0450407892862
2005-05-31,932.2274130419153
2005-06-01,964.2987774778187
2005-06-02,981.3724713704072
2005-06-03,982.185042949235
2005-06-06,990.4552111585747
2005-06-07,1039.271052497423
2005-06-08,1040.4603168980539
2005-06-09,1054.7187269673927
2005-06-10,1060.809080515565
2005-06-13,1152.8165029542474
2005-06-14,1179.7058939027324
2005-06-15,1124.5028788929515
2005-06-16,1137.4991943256332
2005-06-17,1123.4881688257062
2005-06-20,1186.1215082916867
2005-06-21,1170.758255541595
2005-06-22,1181.6912681023514
2005-06-23,1186.602243655779
2005-06-24,1182.9705322285788
2005-06-27,1174.3407081770386
2005-06-28,1194.4471997401092
2005-06-29,1212.8527245492671
2005-06-30,1194.3761079179276
2005-07-01,1208.2153292469907
2005-07-04,1183.4821630199708
2005-07-05,1185.3424642973434
2005-07-06,1176.383481335376
2005-07-07,1159.4334565686156
2005-07-08,1161.1822982511255
2005-07-11,1146.040954331261
2005-07-12,1126.4702985532135
2005-07-13,1112.6726565716604
2005-07-14,1123.4896313286083
2005-07-15,1129.211582522756
2005-07-18,1175.6482390882195
2005-07-19,1196.4269222802723
2005-07-20,1184.1988846174122
2005-07-21,1168.0328382915375
2005-07-22,1168.514918789408
2005-07-25,1140.9040400404824
2005-07-26,1151.5705890508927
2005-07-27,1168.157483022691
2005-07-28,1173.9014601708955
2005-07-29,1167.8128097785382
2005-08-01,1176.0478466946274
2005-08-02,1183.9491089741894
2005-08-03,1187.6787907306468
2005-08-04,1195.4764043188457
2005-08-05,1198.577133391851
2005-08-08,1252.499062557757
2005-08-09,1248.9373300798725
2005-08-10,1246.2071889466447
2005-08-11,1269.4337804396564
2005-08-12,1270.2506290415881
2005-08-15,1358.630520752952
2005-08-16,1388.67237020704
2005-08-17,1435.0021322511961
2005-08-18,1458.4228148265563
2005-08-19,1462.145885379496
2005-08-22,1492.2421100003185
2005-08-23,1451.265085985295
2005-08-24,1400.85084691496
2005-08-25,1414.3456093789264
2005-08-26,1408.7555728807622
2005-08-29,1440.7505725511935
2005-08-30,1449.3162651052205
2005-08-31,1444.9342346876
2005-09-01,1424.8754685865638
2005-09-02,1415.5605681912105
2005-09-05,1470.2435756834857
2005-09-06,1479.7713988074408
2005-09-07,1475.6358907913798
2005-09-08,1462.3885980047635
2005-09-09,1460.5059719784467
2005-09-12,1474.366803128955
2005-09-13,1461.0925577464009
2005-09-14,1490.8003257127486
2005-09-15,1515.2190065238053
2005-09-16,1515.6552557534978
2005-09-19,1570.032253697018
2005-09-20,1522.471268278233
2005-09-21,1538.1699097196445
2005-09-22,1545.4568444988852
2005-09-23,1556.1717831585768
2005-09-26,1500.018331884913
2005-09-27,1536.721871753045
2005-09-28,1565.917675367844
2005-09-29,1561.6465186836538
2005-09-30,1555.8391557410764
2005-10-03,1550.0643931712898
2005-10-04,1530.9865591453477
2005-10-05,1552.6999069966266
2005-10-06,1572.1060623041844
2005-10-07,1574.3120073259295
2005-10-10,1635.1897500688185
2005-10-11,1645.3492868601033
2005-10-12,1641.1189219312123
2005-10-13,1642.889925759926
2005-10-14,1624.1301248811765
2005-10-17,1592.5807658569001
2005-10-18,1587.4638876450608
2005-10-19,1586.123079244431
2005-10-20,1597.4461891967264
2005-10-21,1592.6179950119147
2005-10-24,1579.7838688101576
2005-10-25,1581.6000293020754
2005-10-26,1594.1475200914888
2005-10-27,1604.9045423327175
2005-10-28,1610.8508273587765
2005-10-31,1650.495126019251
2005-11-01,1605.18173024052
2005-11-02,1595.2038072561402
2005-11-03,1603.242943477631
2005-11-04,1629.187190608963
2005-11-07,1646.6449613186937
2005-11-08,1632.1231485878495
2005-11-09,1617.113741610996
2005-11-10,1595.7053080445571
2005-11-11,1601.4484137394295
2005-11-14,1475.9630984417408
2005-11-15,1560.5318489693595
2005-11-16,1509.78200405758
2005-11-17,1477.1642567061406
2005-11-18,1479.6879217754715
2005-11-21,1428.424138335752
2005-11-22,1413.098733332425
2005-11-23,1375.7602542933969
2005-11-24,1391.4837304449263
2005-11-25,1397.336741391462
2005-11-28,1361.2009346893299
2005-11-29,1423.0500869855596
2005-11-30,1372.9827168342215
2005-12-01,1406.8856229572843
2005-12-02,1409.2748402189993
2005-12-05,1455.582332158662
2005-12-06,1470.8965206360692
2005-12-07,1499.6256073491827
2005-12-08,1526.6720634300218
2005-12-09,1525.6818690713387
2005-12-12,1504.2802187984369
2005-12-13,1453.7988739419434
2005-12-14,1479.5597622529076
