Date,KOREA SMALL CAP
1999-07-22,555.3138636626813
1999-07-23,519.8268317114915
1999-07-26,475.03983216825213
1999-07-27,503.05729242621163
1999-07-28,515.0174754133386
1999-07-29,526.0730819430376
1999-07-30,517.2782233256391
1999-08-02,519.8631074258383
1999-08-03,531.0650228533349
1999-08-04,527.704684088162
1999-08-05,502.5993896457118
1999-08-06,510.0069835753898
1999-08-09,519.8019077501617
1999-08-10,516.2878210038864
1999-08-11,512.7034849536578
1999-08-12,517.9238156123042
1999-08-13,507.03757788794337
1999-08-16,500.31399332703364
1999-08-17,479.3384663459241
1999-08-18,467.0197901812772
1999-08-19,479.39471692377026
1999-08-20,484.11694193609287
1999-08-23,502.9073883564314
1999-08-24,512.6768628817284
1999-08-25,524.3669626192046
1999-08-26,521.2374516343224
1999-08-27,513.6488915400024
1999-08-30,508.6439182165527
1999-08-31,501.2452384987844
1999-09-01,483.0629612658681
1999-09-02,465.5974773176425
1999-09-03,469.0927091782809
1999-09-06,473.2231178316538
1999-09-07,478.0998495972087
1999-09-08,469.8449573681562
1999-09-09,477.2368502107469
1999-09-10,491.7952050464133
1999-09-13,500.126875190493
1999-09-14,498.9383295926204
1999-09-15,497.6993039944848
1999-09-16,484.15066836950706
1999-09-17,481.96536586188324
1999-09-20,484.03560815382707
1999-09-21,483.7559995664899
1999-09-22,476.97613967200505
1999-09-23,480.0466713095172
1999-09-24,477.2333572086449
1999-09-27,461.64929230434495
1999-09-28,454.28182305649364
1999-09-29,439.42095503388674
1999-09-30,423.40273105084157
1999-10-01,411.2174830431901
1999-10-04,404.67286665121713
1999-10-05,383.65786125572225
1999-10-06,402.94539830339664
1999-10-07,418.5572333288424
1999-10-08,423.93852329332293
1999-10-11,426.82074711065553
1999-10-12,434.73178503843985
1999-10-13,435.4549462039878
1999-10-14,439.76558950551265
1999-10-15,434.2972406474471
1999-10-18,417.5622655984909
1999-10-19,414.0471732617719
1999-10-20,428.9769461204582
1999-10-21,423.05433609595474
1999-10-22,427.66202538187866
1999-10-25,414.79217473841413
1999-10-26,415.8587687423558
1999-10-27,418.4147061761685
1999-10-28,430.91052713121735
1999-10-29,436.5900651448046
1999-11-01,456.5378470795614
1999-11-02,463.2430156061142
1999-11-03,462.35065910538924
1999-11-04,474.85955098718097
1999-11-05,483.4873859354938
1999-11-08,487.36242268474194
1999-11-09,494.68171507872125
1999-11-10,495.90865522406915
1999-11-11,514.7443043834353
1999-11-12,522.7870856735349
1999-11-15,525.1984833701736
1999-11-16,534.2013244659937
1999-11-17,507.5759509691201
1999-11-18,504.96216440599324
1999-11-19,509.7977535283387
1999-11-22,509.8257395793969
1999-11-23,508.3511828217472
1999-11-24,505.0848991523244
1999-11-25,502.56265586786196
1999-11-26,477.1917253183463
1999-11-29,479.9532312094987
1999-11-30,493.73215006879633
1999-12-01,485.53730504390313
1999-12-02,485.5400476653242
1999-12-03,489.04472266558645
1999-12-06,479.5407494536128
1999-12-07,464.25785072979437
1999-12-08,472.0576568243908
1999-12-09,482.4349926278973
1999-12-10,506.9807169331379
1999-12-13,522.5224152248906
1999-12-14,533.0780900299912
1999-12-15,511.3434089967258
1999-12-16,498.8357079630226
1999-12-17,492.0198839382332
1999-12-20,486.53505768731173
1999-12-21,460.437676029847
1999-12-22,460.07782808940544
1999-12-23,447.85011899602733
1999-12-24,448.3682626690163
1999-12-27,443.9752466919274
1999-12-28,442.1623744659231
1999-12-29,443.61983424266873
1999-12-30,448.24887953185237
1999-12-31,448.32356268630394
2000-01-03,444.7077020019435
2000-01-04,462.2739846779613
2000-01-05,449.1686399967775
2000-01-06,425.115409766103
2000-01-07,434.708281579937
2000-01-10,444.5828926781973
2000-01-11,437.97509180311124
2000-01-12,430.7949450906013
2000-01-13,429.95568409388466
2000-01-14,434.7085622583785
2000-01-17,442.2273810787397
2000-01-18,428.99675970292157
2000-01-19,400.0224238266574
2000-01-20,396.82218864931457
2000-01-21,400.2413247330136
2000-01-24,406.82043887851506
2000-01-25,394.62289118667616
2000-01-26,402.0054467047603
2000-01-27,429.8325187939081
2000-01-28,438.0206386059435
2000-01-31,441.5049867827806
2000-02-01,445.650974619527
2000-02-02,460.2391511612338
2000-02-03,458.5512005833814
2000-02-04,460.8144274196773
2000-02-07,462.3122579737121
2000-02-08,447.77539755922504
2000-02-09,444.4760527280556
2000-02-10,430.6532373835263
2000-02-11,428.72949970211477
2000-02-14,410.67951556209607
2000-02-15,399.2932652943804
2000-02-16,403.3837791524809
2000-02-17,407.29068834144067
2000-02-18,409.2406755123094
2000-02-21,387.64788609118966
2000-02-22,380.5807204084831
2000-02-23,405.08297673928723
2000-02-24,400.022220068099
2000-02-25,416.6253084936245
2000-02-28,423.58001908755426
2000-02-29,424.36666149901544
2000-03-01,423.1831703444955
2000-03-02,442.3706108005666
2000-03-03,433.9177915394069
2000-03-06,456.82233595539117
2000-03-07,457.0960880704368
2000-03-08,455.2168551043399
2000-03-09,452.6096471525591
2000-03-10,462.44680041625537
2000-03-13,470.3710363630685
2000-03-14,461.3111922035669
2000-03-15,451.3952510943482
2000-03-16,440.01736909610435
2000-03-17,440.38959662799687
2000-03-20,434.4184209578968
2000-03-21,426.2261375006779
2000-03-22,444.1653432247939
2000-03-23,432.5785040666103
2000-03-24,436.696256189068
2000-03-27,441.57687563848145
2000-03-28,441.37370532321233
2000-03-29,436.4514904109231
2000-03-30,427.891293005844
2000-03-31,423.61180802098175
2000-04-03,398.758660644135
2000-04-04,389.86405175452
2000-04-05,384.90449067885305
2000-04-06,379.57861240735167
2000-04-07,389.07627533763736
2000-04-10,407.0792405257632
2000-04-11,389.13153016439566
2000-04-12,391.78508468357114
2000-04-13,393.36981561391434
2000-04-14,385.301119015776
2000-04-17,342.99179191343245
2000-04-18,357.59222729564607
2000-04-19,365.84215378643256
2000-04-20,367.4382969741723
2000-04-21,376.71604610911254
2000-04-24,370.2131117598798
2000-04-25,371.64142500870236
2000-04-26,361.8383325102798
2000-04-27,357.82380160620164
2000-04-28,366.9781874237664
2000-05-01,368.0466270102412
2000-05-02,371.2223267633197
2000-05-03,381.05266515617024
2000-05-04,381.74624368397383
2000-05-05,381.6016503781021
2000-05-08,385.6336626603621
2000-05-09,380.8288126707227
2000-05-10,376.65804940566096
2000-05-11,378.6650539632361
2000-05-12,370.02108428088565
2000-05-15,349.8171420620063
2000-05-16,351.3684640443702
2000-05-17,331.97084901846205
2000-05-18,311.1680723298997
2000-05-19,311.19395781880553
2000-05-22,284.6116391708379
2000-05-23,281.01503524370935
2000-05-24,292.4628853074545
2000-05-25,318.70327344170437
2000-05-26,285.7831662399234
2000-05-29,294.28200910141504
2000-05-30,305.6090558756356
2000-05-31,321.9503640684358
2000-06-01,318.1992162460106
2000-06-02,322.5150234314591
2000-06-05,350.4440254623303
2000-06-06,345.49049867134255
2000-06-07,363.5125787284996
2000-06-08,352.20480690718534
2000-06-09,350.6018471526867
2000-06-12,357.5565782593
2000-06-13,335.3834319797519
2000-06-14,333.2873906736618
2000-06-15,311.256919580949
2000-06-16,305.62554035633457
2000-06-19,300.896607539465
2000-06-20,313.9549955395896
2000-06-21,318.61431609669876
2000-06-22,323.1005432998892
2000-06-23,323.844986123761
2000-06-26,332.58335296978015
2000-06-27,338.94377748292374
2000-06-28,341.65014939626025
2000-06-29,338.6675304013565
2000-06-30,340.5529341745669
2000-07-03,358.0784905762067
2000-07-04,353.7417867577617
2000-07-05,354.3127226876659
2000-07-06,364.37434736105644
2000-07-07,375.73280820734004
2000-07-10,380.5139689971734
2000-07-11,372.4693808987668
2000-07-12,373.806754205108
2000-07-13,377.38274190869436
2000-07-14,368.8920418234585
2000-07-17,369.8225163175606
2000-07-18,358.34355102779494
2000-07-19,357.0193010043201
2000-07-20,353.309171213367
2000-07-21,351.8150994715742
2000-07-24,330.02855137764215
2000-07-25,330.5145754572938
2000-07-26,332.00457608094547
2000-07-27,331.36618523284886
2000-07-28,329.09758301477376
2000-07-31,332.2734300239378
2000-08-01,342.62936329129093
2000-08-02,348.06616187940165
2000-08-03,349.7671615870586
2000-08-04,344.66479648806546
2000-08-07,333.3899178814984
2000-08-08,332.5678961246444
2000-08-09,344.1491495133798
2000-08-10,346.7433039918635
2000-08-11,349.08710727498794
2000-08-14,359.0374873771144
2000-08-15,355.5514936974217
2000-08-16,360.434499824205
2000-08-17,355.7708794935877
2000-08-18,353.95040090192543
2000-08-21,350.7279443849053
2000-08-22,357.506396173439
2000-08-23,356.8657335779926
2000-08-24,351.84963718997983
2000-08-25,353.4507729318857
2000-08-28,360.4406454347624
2000-08-29,362.71532565712073
2000-08-30,361.89094652
2000-08-31,353.282677492933
2000-09-01,353.4367789262715
2000-09-04,353.6660691202314
2000-09-05,359.9962681271125
2000-09-06,361.53128628676495
2000-09-07,352.89536461845404
2000-09-08,354.91594459836415
2000-09-11,356.81036713857355
2000-09-12,357.2663813175586
2000-09-13,355.5151221294041
2000-09-14,351.67706500473787
2000-09-15,345.2290336807298
2000-09-18,314.25980108363575
2000-09-19,312.17339068602746
2000-09-20,327.449267529266
2000-09-21,316.56094349151005
2000-09-22,288.0950206377499
2000-09-25,307.6553465678987
2000-09-26,308.3098613703416
2000-09-27,315.8614986362958
2000-09-28,314.73443592683583
2000-09-29,320.3356005469113
2000-10-02,313.89784691808256
2000-10-03,315.666366097878
2000-10-04,320.8654218505645
2000-10-05,323.474942301302
2000-10-06,323.7281937955117
2000-10-09,319.4137791725404
2000-10-10,317.7616402695466
2000-10-11,305.26861611349125
2000-10-12,301.23511978649816
2000-10-13,293.9711891370965
2000-10-16,311.2974951619606
2000-10-17,294.1277240603365
2000-10-18,292.19702520979604
2000-10-19,293.55745574329575
2000-10-20,304.94318971259634
2000-10-23,294.400086319697
2000-10-24,299.33980909264426
2000-10-25,300.8166937371949
2000-10-26,296.19353524741103
2000-10-27,290.96768625348324
2000-10-30,283.2487891085496
2000-10-31,283.29652602881526
2000-11-01,293.58521046155454
2000-11-02,298.48462803584715
2000-11-03,296.96859690846884
2000-11-06,300.0896511025036
2000-11-07,295.644648441676
2000-11-08,295.6313869669135
2000-11-09,296.5124264361215
2000-11-10,297.44674327904573
2000-11-13,287.52614342198893
2000-11-14,293.5158284853681
2000-11-15,295.70650684866337
2000-11-16,296.5778209389933
2000-11-17,295.36645059605905
2000-11-20,290.42392636210076
2000-11-21,283.3902456065741
2000-11-22,278.75939931651516
2000-11-23,267.17372765222206
2000-11-24,272.66331493141377
2000-11-27,275.54505186046504
2000-11-28,268.79557721685876
2000-11-29,257.1268177268298
2000-11-30,249.37104105305502
2000-12-01,249.48644749266987
2000-12-04,237.89585237857082
2000-12-05,245.98411167719888
2000-12-06,245.68318221435487
2000-12-07,243.14849071261065
2000-12-08,249.8657597676038
2000-12-11,259.7964670218308
2000-12-12,253.9229512472416
2000-12-13,257.32959780379514
2000-12-14,251.00129443526015
2000-12-15,244.28570936724842
2000-12-18,244.61639970741172
2000-12-19,239.17544659855906
2000-12-20,225.03695096082805
2000-12-21,217.067657380234
2000-12-22,208.6325561864706
2000-12-25,208.9722520577074
2000-12-26,208.62884019753452
2000-12-27,207.21349515068144
2000-12-28,209.29698454907336
2000-12-29,204.27607286967978
2001-01-01,203.92418574171356
2001-01-02,207.14581647852745
2001-01-03,209.61211599176784
2001-01-04,223.65504932639263
2001-01-05,231.50528584671676
2001-01-08,238.32412198847325
2001-01-09,249.22775614600354
2001-01-10,231.21866508386012
2001-01-11,233.8475885897712
2001-01-12,243.5455669882239
2001-01-15,251.9371904319622
2001-01-16,256.547964566901
2001-01-17,255.7106056972601
2001-01-18,247.20863315269636
2001-01-19,257.48785647547675
2001-01-22,270.6789988200782
2001-01-23,269.55507218137893
2001-01-24,274.0657079696868
2001-01-25,274.6330361293828
2001-01-26,265.1260671822255
2001-01-29,273.2101679474958
2001-01-30,268.3532014933136
2001-01-31,276.2982901505786
2001-02-01,268.6520849469191
2001-02-02,270.34887993186004
2001-02-05,252.4590553612766
2001-02-06,260.7078828693456
2001-02-07,253.83420356753038
2001-02-08,262.36795595831734
2001-02-09,264.8132837084636
2001-02-12,265.4154642983577
2001-02-13,272.784533555771
2001-02-14,280.070457857462
2001-02-15,287.9776856734989
2001-02-16,285.5135491800619
2001-02-19,284.33189195730444
2001-02-20,296.80364183536244
2001-02-21,291.9612556054371
2001-02-22,287.2289630421385
2001-02-23,286.1686406762859
2001-02-26,288.49910982578143
2001-02-27,279.94699114207606
2001-02-28,278.70465774303074
2001-03-01,274.1684265642996
2001-03-02,258.08586653710336
2001-03-05,259.56496425264544
2001-03-06,260.6348236084359
2001-03-07,259.95584020798543
2001-03-08,264.94905640251534
2001-03-09,261.57286545025215
2001-03-12,250.7519904505691
2001-03-13,244.62192899356475
2001-03-14,253.83343042636437
2001-03-15,251.43669978708772
2001-03-16,252.35526284642395
2001-03-19,251.41230494810023
2001-03-20,251.11588344517062
2001-03-21,250.7607910986255
2001-03-22,249.9165150994803
2001-03-23,252.05698174294062
2001-03-26,255.515481870015
2001-03-27,250.1774263832672
2001-03-28,251.34674901068107
2001-03-29,247.38047316847192
2001-03-30,244.5358176646934
2001-04-02,240.07210944907388
2001-04-03,235.23823734053624
2001-04-04,222.4736897868427
2001-04-05,224.0120980811528
2001-04-06,230.6499312969287
2001-04-09,227.6612480039837
2001-04-10,230.76335258347024
2001-04-11,237.01038306550691
2001-04-12,237.8184378018522
2001-04-13,239.82626042620427
2001-04-16,239.02516073949474
2001-04-17,241.08376976276668
2001-04-18,256.13049320383755
2001-04-19,260.6569770817502
2001-04-20,254.74630234187276
2001-04-23,259.4669911460351
2001-04-24,260.06797382665104
2001-04-25,261.3116289419216
2001-04-26,257.40261558813415
2001-04-27,256.4539601791878
2001-04-30,270.160427610023
2001-05-01,268.735738679008
2001-05-02,274.9464911657579
2001-05-03,273.82836131567586
2001-05-04,279.8363638307972
2001-05-07,287.03299536900226
2001-05-08,287.79169013156144
2001-05-09,282.694708880193
2001-05-10,287.0012615195391
2001-05-11,294.18920100896906
2001-05-14,297.8710840536086
2001-05-15,294.68383841638047
2001-05-16,286.14934744990103
2001-05-17,297.4254175602443
2001-05-18,299.9903731675997
2001-05-21,311.3063388572623
2001-05-22,314.11147898422564
2001-05-23,324.7389812444888
2001-05-24,330.4603817103208
2001-05-25,332.99366935677466
2001-05-28,325.70254465645945
2001-05-29,334.27836918879666
2001-05-30,334.26542428805226
2001-05-31,336.7830887092225
2001-06-01,333.44291208140373
2001-06-04,333.56965469861495
2001-06-05,326.5441513470255
2001-06-06,327.2806026018122
2001-06-07,325.3555372782614
2001-06-08,337.84744307045474
2001-06-11,335.9493564656842
2001-06-12,335.98711172195766
2001-06-13,337.2913207616283
2001-06-14,338.34585625576705
2001-06-15,338.51111294950533
2001-06-18,337.35637231338444
2001-06-19,333.54276785058124
2001-06-20,329.3377779876484
2001-06-21,328.13806089517846
2001-06-22,330.2987556384238
2001-06-25,328.60647842101247
2001-06-26,321.3947623752948
2001-06-27,322.1849091122571
2001-06-28,324.0044636819286
2001-06-29,331.5610506301118
2001-07-02,331.46092668626125
2001-07-03,330.96866111899755
2001-07-04,330.2124875364903
2001-07-05,331.6469777450338
2001-07-06,321.2607588930718
2001-07-09,305.8488362893396
2001-07-10,302.5900996395241
2001-07-11,291.1625653017662
2001-07-12,305.0267878098873
2001-07-13,295.0130476781566
2001-07-16,293.9318258528782
2001-07-17,294.6907775505171
2001-07-18,281.2865249053259
2001-07-19,282.5469503167428
2001-07-20,275.26529008105854
2001-07-23,265.7270558994075
2001-07-24,266.62727405590203
2001-07-25,261.91399502586694
2001-07-26,269.64376418027604
2001-07-27,276.19950848735573
2001-07-30,269.9202167446095
2001-07-31,275.7522559011244
2001-08-01,284.7212586179762
2001-08-02,286.7054826221625
2001-08-03,287.06969138907266
2001-08-06,291.41623351723564
2001-08-07,294.4096948052842
2001-08-08,294.46987192022846
2001-08-09,284.3962153583274
2001-08-10,285.55244012948623
2001-08-13,286.0775195439777
2001-08-14,291.9766214449883
2001-08-15,287.5862365105175
2001-08-16,292.1628170267827
2001-08-17,289.58970663590304
2001-08-20,283.5715001393111
2001-08-21,287.087969252506
2001-08-22,287.935367194345
2001-08-23,286.12674095208945
2001-08-24,285.3606686802091
2001-08-27,289.5349265458598
2001-08-28,288.10595292194955
2001-08-29,277.0811774055529
2001-08-30,277.0151264189231
2001-08-31,266.9027939527366
2001-09-03,265.51337889447007
2001-09-04,276.5338853094294
2001-09-05,274.79392826873277
2001-09-06,277.27134420147314
2001-09-07,274.484053445911
2001-09-10,274.2186946390819
2001-09-11,268.5707220087277
2001-09-12,238.74440567248178
2001-09-13,244.37952096970432
2001-09-14,227.22048441323366
2001-09-17,213.5518045599951
2001-09-18,226.47539644796768
2001-09-19,228.31597203454044
2001-09-20,226.1691038580761
2001-09-21,228.39007651099112
2001-09-24,230.57302529393684
2001-09-25,224.44685055395496
2001-09-26,226.78717879344072
2001-09-27,229.82533804709715
2001-09-28,238.09260898334364
2001-10-01,236.79255105507374
2001-10-02,235.47536892019642
2001-10-03,233.98800927058335
2001-10-04,245.52299519456028
2001-10-05,241.88125185719844
2001-10-08,240.30940658784172
2001-10-09,246.72683454815572
2001-10-10,247.63919519080608
2001-10-11,257.509560109309
2001-10-12,258.78094009966776
2001-10-15,261.3684613451435
2001-10-16,264.8402197254297
2001-10-17,267.34027617750394
2001-10-18,266.08850826035086
2001-10-19,267.95669204617457
2001-10-22,271.93260107755975
2001-10-23,272.76524819874595
2001-10-24,276.3472563675235
2001-10-25,275.59643505910867
2001-10-26,277.5131554355769
2001-10-29,273.6182895221649
2001-10-30,263.51630776769883
2001-10-31,269.06482929596206
2001-11-01,269.9782196846837
2001-11-02,272.7907106909257
2001-11-05,280.55327085432634
2001-11-06,283.21777523724813
2001-11-07,280.49831652408034
2001-11-08,286.1060458143942
2001-11-09,286.6205744986637
2001-11-12,291.54905290115147
2001-11-13,295.6373204833685
2001-11-14,301.7440103791117
2001-11-15,300.5953046508013
2001-11-16,300.9965237811435
2001-11-19,308.60364889209416
2001-11-20,306.6800650777382
2001-11-21,309.4607235301747
2001-11-22,312.68581137567037
2001-11-23,321.9958513397697
2001-11-26,336.9667921539493
2001-11-27,336.61461126326157
2001-11-28,314.5995270536931
2001-11-29,322.26172564669383
2001-11-30,326.1696196555694
2001-12-03,333.74790947002055
2001-12-04,330.75251975042386
2001-12-05,340.0494449172364
2001-12-06,338.9207332962839
2001-12-07,346.18963540549856
2001-12-10,339.95011401581144
2001-12-11,338.1437022604408
2001-12-12,343.38538157717176
2001-12-13,342.4617223698122
2001-12-14,335.7894686707465
2001-12-17,323.5342055029155
2001-12-18,315.7475311168353
2001-12-19,314.6285190195023
2001-12-20,321.35760566502154
2001-12-21,316.07019862087947
2001-12-24,319.33185837991397
2001-12-25,319.33185837991397
2001-12-26,319.1434086004627
2001-12-27,318.7359689927449
2001-12-28,334.7346641349723
2001-12-31,333.8739778454748
2002-01-01,333.8739778454748
2002-01-02,335.7188795976659
2002-01-03,341.5085598273499
2002-01-04,348.90586045320833
2002-01-07,355.89072629850875
2002-01-08,351.0913158954308
2002-01-09,359.57629585468874
2002-01-10,355.76463497701076
2002-01-11,353.211996141012
2002-01-14,354.96631057097426
2002-01-15,347.42837204919823
2002-01-16,349.8508108451508
2002-01-17,351.20291366486
2002-01-18,346.8752497442744
2002-01-21,352.2678590684978
2002-01-22,353.5084726409717
2002-01-23,364.7674215962198
2002-01-24,374.09759007999673
2002-01-25,389.687383381007
2002-01-28,405.2166666083263
2002-01-29,406.16681471503495
2002-01-30,392.86725940778405
2002-01-31,397.52283805855745
2002-02-01,387.34463583967363
2002-02-04,375.9750708207669
2002-02-05,378.2594326388849
2002-02-06,380.58584016890524
2002-02-07,371.93321886133043
2002-02-08,374.45010469731
2002-02-11,370.8333372751064
2002-02-12,371.347096872876
2002-02-13,373.0253185252644
2002-02-14,397.0768030124412
2002-02-15,398.20252656397
2002-02-18,405.4929929466415
2002-02-19,400.50104067740006
2002-02-20,401.7410402348642
2002-02-21,408.1340109584965
2002-02-22,405.03484263832706
2002-02-25,405.0036423112877
2002-02-26,413.0150338261994
2002-02-27,423.15919598130995
2002-02-28,427.01448736138934
2002-03-01,426.67773593935374
2002-03-04,436.73953124735505
2002-03-05,437.65808060591996
2002-03-06,437.8027374013388
2002-03-07,433.3553282607201
2002-03-08,435.32357062122253
2002-03-11,443.67385905791315
2002-03-12,453.414959580895
2002-03-13,458.01492530000445
2002-03-14,459.9367696690027
2002-03-15,471.339745042818
2002-03-18,482.2191606949223
2002-03-19,488.666506631375
2002-03-20,483.17580023110474
2002-03-21,481.6781686319877
2002-03-22,491.2671662861444
2002-03-25,483.4670320069263
2002-03-26,477.545825915564
2002-03-27,489.155946638499
2002-03-28,486.69730145367936
2002-03-29,485.2429049156669
2002-04-01,461.67220184423394
2002-04-02,470.54377897681707
2002-04-03,475.9553593133416
2002-04-04,479.133456575121
2002-04-05,480.543530197228
2002-04-08,479.6683545764302
2002-04-09,469.7923465613176
2002-04-10,450.78303646163846
2002-04-11,452.26855221026995
2002-04-12,451.8674262476775
2002-04-15,460.1352095575166
2002-04-16,466.29760365080597
2002-04-17,474.50528191505856
2002-04-18,477.5404809923141
2002-04-19,472.5313226698817
2002-04-22,463.31246006359305
2002-04-23,454.1470930238211
2002-04-24,443.3078215972447
2002-04-25,419.5938917996734
2002-04-26,427.0408708755988
2002-04-29,411.8249628817799
2002-04-30,409.5592203073317
2002-05-01,407.25426331818204
2002-05-02,425.6145825475994
2002-05-03,420.44646109876885
2002-05-06,412.6372200483085
2002-05-07,413.08850556754714
2002-05-08,422.72464404764975
2002-05-09,424.1628315353549
2002-05-10,415.4057048466241
2002-05-13,414.51673897860775
2002-05-14,421.9277858759127
2002-05-15,429.48929298928334
2002-05-16,429.0221012707869
2002-05-17,434.9337621070873
2002-05-20,432.628748686278
2002-05-21,417.7423549690534
2002-05-22,422.5684883887108
2002-05-23,414.3329548254838
2002-05-24,417.95137927007886
2002-05-27,415.0096643257563
2002-05-28,409.6932147905784
2002-05-29,399.8011739177402
2002-05-30,389.1589536264504
2002-05-31,386.50933786096556
2002-06-03,382.324500372822
2002-06-04,382.82767825084227
2002-06-05,385.70400988768233
2002-06-06,382.7243397758457
2002-06-07,374.87398310285846
2002-06-10,383.42471480304795
2002-06-11,389.63015182248694
2002-06-12,391.25063589137807
2002-06-13,391.54022134749647
2002-06-14,386.9001604496124
2002-06-17,386.71888645358
2002-06-18,381.2380471477359
2002-06-19,358.96064901662083
2002-06-20,357.9258046742521
2002-06-21,359.34504310823155
2002-06-24,348.20780819240986
2002-06-25,340.4984009375673
2002-06-26,307.4084939824313
2002-06-27,315.75557713815687
2002-06-28,334.82758647542437
2002-07-01,335.41725719506775
2002-07-02,335.5988729408379
2002-07-03,342.8979457637411
2002-07-04,354.26193935203725
2002-07-05,364.4894586271058
2002-07-08,363.59186776335576
2002-07-09,376.10457996745527
2002-07-10,383.2529076729304
2002-07-11,368.3797146909519
2002-07-12,380.12514079556655
2002-07-15,371.83084780066673
2002-07-16,364.152350004313
2002-07-17,365.30902033039746
2002-07-18,364.56020964555535
2002-07-19,356.57243241784926
2002-07-22,338.33614199433356
2002-07-23,355.48659802219333
2002-07-24,344.90532542808364
2002-07-25,346.13022424922445
2002-07-26,335.06912497194304
2002-07-29,334.140851076544
2002-07-30,345.0576746545408
2002-07-31,344.8431305916829
