Date,SAUDI ARABIA DOMESTIC SMALL CAP
2002-05-31,347.94437805248987
2002-06-03,339.20638707769285
2002-06-04,335.6301316641131
2002-06-05,337.84429544115744
2002-06-06,333.62738286932273
2002-06-07,333.5745738518702
2002-06-10,325.29465579521775
2002-06-11,316.48210863000145
2002-06-12,322.69126903992327
2002-06-13,327.8220543014343
2002-06-14,326.9232960991
2002-06-17,323.73113041528575
2002-06-18,319.6317377952053
2002-06-19,317.4915532125969
2002-06-20,316.1342646491389
2002-06-21,314.60097839574547
2002-06-24,311.94552466221654
2002-06-25,321.41707077548847
2002-06-26,314.44250941554515
2002-06-27,316.69195965516104
2002-06-28,315.4573869084291
2002-07-01,318.77664683564274
2002-07-02,320.00943598483025
2002-07-03,322.3266885182656
2002-07-04,323.237670326093
2002-07-05,325.22226469839416
2002-07-08,325.50371573878857
2002-07-09,324.56402935660356
2002-07-10,325.38673784552986
2002-07-11,325.42118370554783
2002-07-12,325.536353748823
2002-07-15,313.9460824624241
2002-07-16,313.46375957693346
2002-07-17,313.16798604334195
2002-07-18,314.6539656168053
2002-07-19,312.6142034593876
2002-07-22,315.322798072761
2002-07-23,318.4059430706476
2002-07-24,317.3830911702632
2002-07-25,315.11420980948753
2002-07-26,319.1415045611701
2002-07-29,325.763757143424
2002-07-30,324.4021736484729
2002-07-31,327.141025881574
2002-08-01,328.1378645615037
2002-08-02,327.21390657024455
2002-08-05,321.8911044134535
2002-08-06,326.72967426737773
2002-08-07,326.82309025952696
2002-08-08,327.9529591131064
2002-08-09,326.7050920329763
2002-08-12,328.6117595402829
2002-08-13,328.31747614124134
2002-08-14,324.04089126022586
2002-08-15,326.6316021936043
2002-08-16,325.17524125723327
2002-08-19,327.1618277921759
2002-08-20,327.16208542346834
2002-08-21,324.2565329303599
2002-08-22,328.4514378406218
2002-08-23,328.36701604505276
2002-08-26,330.8266922475701
2002-08-27,329.3112395417006
2002-08-28,328.7694654413279
2002-08-29,328.71563446810273
2002-08-30,329.82970822047537
2002-09-02,329.091505814248
2002-09-03,325.1203927396997
2002-09-04,327.39214695487294
2002-09-05,328.6166499980832
2002-09-06,330.91089320041556
2002-09-09,324.6666581710759
2002-09-10,330.75741598503413
2002-09-11,332.133320621988
2002-09-12,330.5659439034682
2002-09-13,329.805866877478
2002-09-16,329.7070742244409
2002-09-17,335.7211907440133
2002-09-18,332.929288000975
2002-09-19,329.93780211331864
2002-09-20,329.70295899828557
2002-09-23,329.23491895096885
2002-09-24,327.17228699754423
2002-09-25,330.2501030724461
2002-09-26,330.9887157567013
2002-09-27,331.29407155002923
2002-09-30,326.9547241660888
2002-10-01,329.76863062105764
2002-10-02,329.27604151668896
2002-10-03,326.74281073525026
2002-10-04,328.51800319896324
2002-10-07,328.7066678785497
2002-10-08,330.93932136752755
2002-10-09,328.08589789638995
2002-10-10,329.1748353136834
2002-10-11,328.9577896219062
2002-10-14,328.62443072896696
2002-10-15,329.0155045232505
2002-10-16,328.86317489712195
2002-10-17,332.5397995637949
2002-10-18,332.79203138017334
2002-10-21,331.7381635588767
2002-10-22,330.7044772869548
2002-10-23,329.59935914266526
2002-10-24,329.32278726508827
2002-10-25,328.26624813967976
2002-10-28,321.5216923849705
2002-10-29,318.49002512535253
2002-10-30,321.0469991386314
2002-10-31,319.81511960792966
2002-11-01,317.84548681437496
2002-11-04,313.7552763545906
2002-11-05,310.94284226661847
2002-11-06,310.950954477561
2002-11-07,306.55763776710813
2002-11-08,305.0715570343004
2002-11-11,309.01473374918874
2002-11-12,306.79730742225985
2002-11-13,310.02101149279116
2002-11-14,311.5199917532681
2002-11-15,310.82359832908037
2002-11-18,304.24686548095957
2002-11-19,296.4500397194331
2002-11-20,298.3375715859071
2002-11-21,299.66654391267383
2002-11-22,300.1214575149464
2002-11-25,298.61479947713354
2002-11-26,301.7498283093161
2002-11-27,305.68560357410047
2002-11-28,302.9539001781251
2002-11-29,303.0148107386032
2002-12-02,303.56869592556916
2002-12-03,301.4035028830155
2002-12-04,300.58971342523137
2002-12-05,300.41246442391866
2002-12-06,298.2336674523577
2002-12-09,298.36688016797984
2002-12-10,301.42768436234667
2002-12-11,297.6297398336282
2002-12-12,295.2889908032156
2002-12-13,293.5039688778875
2002-12-16,294.08069220560805
2002-12-17,295.4574302299703
2002-12-18,298.4498701850586
2002-12-19,296.7111943311628
2002-12-20,296.2817363777203
2002-12-23,298.6831122064229
2002-12-24,297.75631291695527
2002-12-25,295.2153484569283
2002-12-26,295.9811010043214
2002-12-27,293.984692910513
2002-12-30,294.74963314335446
2002-12-31,293.45218199904633
2003-01-01,293.45218199904633
2003-01-02,301.1430271143267
2003-01-03,299.85652351843663
2003-01-06,300.3436003287082
2003-01-07,304.1724034418425
2003-01-08,309.25332530975976
2003-01-09,307.16086540898175
2003-01-10,305.6459536583576
2003-01-13,303.7611138930519
2003-01-14,303.24791611632895
2003-01-15,302.59400765932713
2003-01-16,304.1835250208656
2003-01-17,301.85543803968295
2003-01-20,305.10528849319417
2003-01-21,302.8480960647256
2003-01-22,299.45942648599873
2003-01-23,299.2163164392188
2003-01-24,297.67469894052147
2003-01-27,293.39055633129175
2003-01-28,294.9839695214733
2003-01-29,288.2386618801312
2003-01-30,291.33840724687224
2003-01-31,291.8404808876795
2003-02-03,288.1591991755246
2003-02-04,284.78159307291475
2003-02-05,287.2540792692547
2003-02-06,287.18778782660974
2003-02-07,287.5062661053196
2003-02-10,288.86200883167254
2003-02-11,290.4395319381561
2003-02-12,289.8249865991577
2003-02-13,287.3091911664935
2003-02-14,288.2464692751683
2003-02-17,294.85487650727174
2003-02-18,297.5049031597896
2003-02-19,296.52485293526837
2003-02-20,293.6652263250918
2003-02-21,293.9018724806284
2003-02-24,290.8149931173161
2003-02-25,289.68356478975306
2003-02-26,292.51000036730574
2003-02-27,293.00069206770456
2003-02-28,292.1618501074758
2003-03-03,291.37882802163756
2003-03-04,289.36525778977864
2003-03-05,286.74354562714984
2003-03-06,287.5402463889345
2003-03-07,285.96140670429526
2003-03-10,273.29119400831394
2003-03-11,275.74390923287893
2003-03-12,274.600935150724
2003-03-13,280.38401667281386
2003-03-14,283.5137391956959
2003-03-17,276.91609514260387
2003-03-18,283.1864711433765
2003-03-19,284.74293919145015
2003-03-20,289.8585537091096
2003-03-21,291.90678118244057
2003-03-24,293.89454236802163
2003-03-25,295.1939665661392
2003-03-26,298.9702749053841
2003-03-27,299.97772877069775
2003-03-28,299.0352011993741
2003-03-31,296.28678867582863
2003-04-01,299.5929650415283
2003-04-02,304.24332941059936
2003-04-03,308.60634523775246
2003-04-04,309.6549391948758
2003-04-07,320.84381745748914
2003-04-08,315.4378922693748
2003-04-09,313.1166459946324
2003-04-10,308.7954602593867
2003-04-11,310.75633092833596
2003-04-14,312.3439969731035
2003-04-15,315.77835048412356
2003-04-16,314.7530055629766
2003-04-17,312.35273608681644
2003-04-18,312.35273608681644
2003-04-21,316.5923167220954
2003-04-22,316.2440866871627
2003-04-23,317.4411400371229
2003-04-24,314.63435809845373
2003-04-25,314.64863629586245
2003-04-28,308.0640057788914
2003-04-29,308.91073518402993
2003-04-30,307.80866723646375
2003-05-01,305.00730089757474
2003-05-02,306.15715233506535
2003-05-05,312.5865736418403
2003-05-06,310.1954896368102
2003-05-07,311.1069144592692
2003-05-08,310.5218055058081
2003-05-09,309.52173527873634
2003-05-12,314.58981650222665
2003-05-13,314.0660584907723
2003-05-14,322.42721398443433
2003-05-15,326.31577061477043
2003-05-16,324.2037375002831
2003-05-19,331.50740500266835
2003-05-20,332.7180925863931
2003-05-21,332.75471321576646
2003-05-22,336.2795975676998
2003-05-23,333.3211446647988
2003-05-26,339.33831692485194
2003-05-27,341.38649347899536
2003-05-28,351.13752634583193
2003-05-29,352.93271016521885
2003-05-30,354.90373875839174
2003-06-02,360.2899378825131
2003-06-03,363.06289995916404
2003-06-04,364.9564369252872
2003-06-05,359.15485084946926
2003-06-06,363.80138305087576
2003-06-09,363.06081872129056
2003-06-10,356.59409598677314
2003-06-11,356.65269215437615
2003-06-12,360.23856049808546
2003-06-13,358.1567177161982
2003-06-16,360.52621226202126
2003-06-17,359.74721747136175
2003-06-18,364.48618635169476
2003-06-19,364.29664975963055
2003-06-20,366.265421486216
2003-06-23,369.3887186899297
2003-06-24,369.58228873728405
2003-06-25,365.0697254602654
2003-06-26,371.0207032913497
2003-06-27,371.7514106154388
2003-06-30,374.92641860346373
2003-07-01,370.5931963926583
2003-07-02,372.1882520007093
2003-07-03,373.5087981260865
2003-07-04,374.70067147287403
2003-07-07,385.62693582056295
2003-07-08,390.6955529699411
2003-07-09,394.073128211545
2003-07-10,394.5283304567254
2003-07-11,395.9243967357655
2003-07-14,404.5723485675212
2003-07-15,404.21201858570083
2003-07-16,406.8715827804541
2003-07-17,410.13340729094574
2003-07-18,409.083546634046
2003-07-21,427.3424615124651
2003-07-22,431.36223277551454
2003-07-23,428.91184188595656
2003-07-24,432.90155480365866
2003-07-25,430.8081785199647
2003-07-28,427.27280879954674
2003-07-29,425.76628265858164
2003-07-30,423.8695365228818
2003-07-31,427.10643727875095
2003-08-01,427.19373461836426
2003-08-04,422.2346716916993
2003-08-05,422.35538648908465
2003-08-06,418.44313355191247
2003-08-07,418.55585078446677
2003-08-08,421.59382586198603
2003-08-11,434.4537274270801
2003-08-12,437.06732180635515
2003-08-13,436.01452759037716
2003-08-14,435.4167271407712
2003-08-15,435.7262330110566
2003-08-18,444.80863757860277
2003-08-19,451.4109978687565
2003-08-20,449.7422647791411
2003-08-21,459.5499846025994
2003-08-22,463.9450512683654
2003-08-25,465.1583878048974
2003-08-26,471.4663431904216
2003-08-27,467.95226888618276
2003-08-28,472.45100927144614
2003-08-29,469.35268768773676
2003-09-01,494.60768436302624
2003-09-02,501.96570463639506
2003-09-03,502.94841328413935
2003-09-04,503.65337064170194
2003-09-05,497.66499560932846
2003-09-08,501.3771533319566
2003-09-09,496.6909174863188
2003-09-10,497.54561730476297
2003-09-11,499.44782624467666
2003-09-12,494.3653999091189
2003-09-15,443.7789695399056
2003-09-16,476.67153949823864
2003-09-17,469.82548947131096
2003-09-18,470.1476152251474
2003-09-19,466.5597542165059
2003-09-22,420.11144937368533
2003-09-23,388.1587363884818
2003-09-24,424.12134771432466
2003-09-25,436.5154920135535
2003-09-26,438.31104620327756
2003-09-29,443.2245151599442
2003-09-30,441.9680895924998
2003-10-01,440.7513121099683
2003-10-02,440.3930919429207
2003-10-03,442.721082575545
2003-10-06,431.77303346863414
2003-10-07,426.80216345253234
2003-10-08,425.536742173677
2003-10-09,428.4655958339474
2003-10-10,425.97815427882557
2003-10-13,412.4092949931638
2003-10-14,406.33690528711526
2003-10-15,422.5070105277137
2003-10-16,410.8318618440988
2003-10-17,412.95064400935973
2003-10-20,394.58676864922245
2003-10-21,403.6851227313292
2003-10-22,394.14075829615894
2003-10-23,394.57562311755737
2003-10-24,393.3909117697608
2003-10-27,378.7765193766228
2003-10-28,389.61998518488036
2003-10-29,384.6744649670078
2003-10-30,384.9254687138853
2003-10-31,386.9887234208074
2003-11-03,399.87805192284003
2003-11-04,406.04601783364495
2003-11-05,402.64971702948054
2003-11-06,407.228148993438
2003-11-07,405.77300221735896
2003-11-10,413.68742695635603
2003-11-11,411.107002923516
2003-11-12,410.63975892384923
2003-11-13,406.51842653953366
2003-11-14,404.33591852638057
2003-11-17,412.22841677896344
2003-11-18,407.7609152521758
2003-11-19,412.43712860566603
2003-11-20,415.4782985624223
2003-11-21,414.92358987485454
2003-11-24,420.48520605852883
2003-11-25,419.7609642692747
2003-11-26,415.24787721812703
2003-11-27,416.08545750583016
2003-11-28,413.0245121142934
2003-12-01,434.75490399593605
2003-12-02,431.4165997425783
2003-12-03,435.77667478741796
2003-12-04,439.16630324455815
2003-12-05,436.2725297284092
2003-12-08,437.3881010287278
2003-12-09,436.69057015041886
2003-12-10,434.62270294699243
2003-12-11,438.1747356920681
2003-12-12,433.9759482639309
2003-12-15,435.6410667560865
2003-12-16,438.3291075270326
2003-12-17,439.06799485493383
2003-12-18,439.85610832080505
2003-12-19,440.59780486431384
2003-12-22,416.8060436188795
