Date,UNITED ARAB EMIRATES DOMESTIC SMALL CAP
2003-02-05,188.70281775544788
2003-02-06,188.66440613213
2003-02-07,188.55977693590688
2003-02-10,189.44904128888348
2003-02-11,190.4836537716504
2003-02-12,190.07036294582664
2003-02-13,188.42047707299375
2003-02-14,189.0453420301033
2003-02-17,190.36121897094637
2003-02-18,191.23288997701655
2003-02-19,190.28037534953586
2003-02-20,189.20857008704738
2003-02-21,189.360935125786
2003-02-24,189.78928055907318
2003-02-25,190.3964029070694
2003-02-26,188.46125880063295
2003-02-27,186.75488740369127
2003-02-28,186.21266760569245
2003-03-03,185.0502281880389
2003-03-04,183.1132347006359
2003-03-05,181.9320868775565
2003-03-06,182.19997723586656
2003-03-07,181.20478474895626
2003-03-10,182.43187251720957
2003-03-11,182.43107255221673
2003-03-12,181.1630605271951
2003-03-13,183.48929590335592
2003-03-14,185.53245385082576
2003-03-17,186.478163459586
2003-03-18,186.86701801867525
2003-03-19,186.03844361992108
2003-03-20,185.89144219893873
2003-03-21,185.92489298907813
2003-03-24,185.45360583131193
2003-03-25,179.15509469599627
2003-03-26,177.83997269159929
2003-03-27,177.13141117692288
2003-03-28,176.57476689685296
2003-03-31,172.2831940040093
2003-04-01,172.44678455115465
2003-04-02,173.90877167530948
2003-04-03,174.78821696966605
2003-04-04,175.38684466395
2003-04-07,178.3320980687825
2003-04-08,177.65510974129634
2003-04-09,177.26117754685532
2003-04-10,177.29598859855187
2003-04-11,181.8389589560871
2003-04-14,177.5228454474777
2003-04-15,173.1859091208659
2003-04-16,179.59935644751127
2003-04-17,165.56061753601753
2003-04-18,178.42821986839223
2003-04-21,180.1237654645424
2003-04-22,178.1309630017997
2003-04-23,178.69995977024624
2003-04-24,177.48031959392566
2003-04-25,178.70115730218276
2003-04-28,179.03265828047748
2003-04-29,179.8796006383182
2003-04-30,179.72152480517917
2003-05-01,178.0858794073962
2003-05-02,178.45962410425645
2003-05-05,176.65331160876661
2003-05-06,175.35429450339677
2003-05-07,174.5244463205005
2003-05-08,173.05555931695906
2003-05-09,172.49821452044716
2003-05-12,172.55544954036642
2003-05-13,172.71252225520166
2003-05-14,173.05061445554466
2003-05-15,173.77213161043784
2003-05-16,172.64751284560415
2003-05-19,171.06070836010096
2003-05-20,171.5645053112601
2003-05-21,170.61426422935463
2003-05-22,170.84063994374898
2003-05-23,169.3377477309134
2003-05-26,168.1677363293348
2003-05-27,169.23548090512287
2003-05-28,171.303678390004
2003-05-29,169.76579089555014
2003-05-30,171.28184743147446
2003-06-02,180.53059606952075
2003-06-03,177.1374772086161
2003-06-04,175.9433116357191
2003-06-05,173.5659347740931
2003-06-06,175.73343223875767
2003-06-09,173.13365034083841
2003-06-10,175.62391590984817
2003-06-11,175.10566812957236
2003-06-12,174.35489552876402
2003-06-13,173.4303265645166
2003-06-16,171.7678745594143
2003-06-17,173.07147819966914
2003-06-18,175.487858430205
2003-06-19,175.64010607309058
2003-06-20,176.56960772799687
2003-06-23,172.07353202954303
2003-06-24,168.81011552926915
2003-06-25,166.4476957353348
2003-06-26,168.40516373241692
2003-06-27,168.70679551003303
2003-06-30,168.23608292287508
2003-07-01,165.19121445503887
2003-07-02,171.7023017132705
2003-07-03,171.06889059724406
2003-07-04,171.58474978847195
2003-07-07,183.10121439438115
2003-07-08,192.7863134847338
2003-07-09,192.36010242968328
2003-07-10,192.0332449068903
2003-07-11,192.69529680270824
2003-07-14,200.1073373724666
2003-07-15,203.63043410867445
2003-07-16,202.70663053385124
2003-07-17,203.857965721699
2003-07-18,203.30002799387862
2003-07-21,196.9031453270257
2003-07-22,196.04824362723443
2003-07-23,196.84433644051887
2003-07-24,198.1181255773482
2003-07-25,197.26065674830383
2003-07-28,201.1650671809038
2003-07-29,199.1283320090659
2003-07-30,205.40966478534415
2003-07-31,209.45276495256024
2003-08-01,209.50312621745613
2003-08-04,202.31522196248702
2003-08-05,202.184784132162
2003-08-06,202.3548780784985
2003-08-07,201.86107328587434
2003-08-08,203.27480723776492
2003-08-11,206.6320558552913
2003-08-12,206.80896368314794
2003-08-13,207.37951679260868
2003-08-14,207.38461703065363
2003-08-15,207.57969114153977
2003-08-18,213.28823887310847
2003-08-19,214.52628393454023
2003-08-20,217.0697433961456
2003-08-21,220.47923989852995
2003-08-22,222.55160533407974
2003-08-25,221.96574826627096
2003-08-26,225.5498058822727
2003-08-27,230.1084234493103
2003-08-28,234.82056826371
2003-08-29,233.33115673307216
2003-09-01,240.64104384428177
2003-09-02,245.520605487622
2003-09-03,249.9714185440435
2003-09-04,252.44972933068533
2003-09-05,249.5049902580992
2003-09-08,267.105420353143
2003-09-09,262.0641976521889
2003-09-10,257.2946898758182
2003-09-11,260.98111160894365
2003-09-12,258.39256337233104
2003-09-15,256.7653253791381
2003-09-16,259.2776555182623
2003-09-17,253.85471403093433
2003-09-18,253.06181050224367
2003-09-19,251.2685416870596
2003-09-22,243.3904171390342
2003-09-23,246.1788097355643
2003-09-24,247.88072840326413
2003-09-25,246.53508350907236
2003-09-26,247.51575282752304
2003-09-29,248.3841198721526
2003-09-30,245.14229631541747
2003-10-01,246.09893834388214
2003-10-02,246.59950669099274
2003-10-03,247.86093286964459
2003-10-06,249.8483787118613
2003-10-07,248.83478364133902
2003-10-08,246.92635401990572
2003-10-09,248.47163646651222
2003-10-10,247.09430900318293
2003-10-13,254.84863752253943
2003-10-14,251.6422313369187
2003-10-15,251.93580511950864
2003-10-16,251.70167503970592
2003-10-17,252.87579443061378
2003-10-20,253.91234260939402
2003-10-21,252.08372468065323
2003-10-22,248.2285089020967
2003-10-23,247.86564806884428
2003-10-24,247.16636785092632
2003-10-27,251.04936076748086
2003-10-28,253.61130276720465
2003-10-29,252.65128942499229
2003-10-30,252.229252735234
2003-10-31,253.46231293720572
2003-11-03,258.28191185120534
2003-11-04,257.67919717075887
2003-11-05,258.2394473513907
2003-11-06,259.6706666868362
2003-11-07,258.76502473493997
2003-11-10,254.74913288504425
2003-11-11,255.47200316286174
2003-11-12,254.43433310570344
2003-11-13,251.26545867868995
2003-11-14,249.88117723021085
2003-11-17,247.3349137953386
2003-11-18,245.80489998083178
2003-11-19,245.34246914081007
2003-11-20,246.3448984447023
2003-11-21,246.05932182877206
2003-11-24,250.3851827222412
2003-11-25,250.02700477697874
2003-11-26,247.24290444016756
2003-11-27,247.83603253244917
2003-11-28,246.0288875430723
2003-12-01,248.259163543976
2003-12-02,249.79671964078742
2003-12-03,248.02976359310895
2003-12-04,248.3170190467742
2003-12-05,246.77706118175857
2003-12-08,244.77056988996853
2003-12-09,247.55300880060645
2003-12-10,245.5264800912529
2003-12-11,246.6152317091399
2003-12-12,244.34675992054932
2003-12-15,250.80711603938198
2003-12-16,248.1043131362165
2003-12-17,246.12992510703455
2003-12-18,247.2209632844959
2003-12-19,247.6112093305011
2003-12-22,245.7426073543683
2003-12-23,243.7306109778639
2003-12-24,244.40179889943275
2003-12-25,244.912321854855
2003-12-26,244.9912049635513
2003-12-29,244.53159581631056
2003-12-30,243.3786214104917
2003-12-31,239.0141660802358
2004-01-01,239.0141660802358
2004-01-02,239.48881398147432
2004-01-05,236.57177940115758
2004-01-06,235.84520779230925
2004-01-07,241.71635977909142
2004-01-08,241.2797451504702
2004-01-09,238.86371952883837
2004-01-12,262.27547219373525
2004-01-13,260.83147695817985
2004-01-14,265.67483397323514
2004-01-15,267.6611859211939
2004-01-16,272.0861307721205
2004-01-19,265.0231169043329
2004-01-20,261.1142992958432
2004-01-21,260.17583543460137
2004-01-22,258.41224470915716
2004-01-23,258.8910500194674
2004-01-26,258.2533013267845
2004-01-27,260.3517143421389
2004-01-28,260.7979615951797
2004-01-29,266.6715434893056
2004-01-30,265.5610433497943
2004-02-02,265.1818182041593
2004-02-03,262.7425636346072
2004-02-04,264.3181285343274
2004-02-05,261.5147524047994
2004-02-06,259.22112423732233
2004-02-09,255.89318447134147
2004-02-10,256.11982374167377
2004-02-11,259.02295632001324
2004-02-12,256.26638472729513
2004-02-13,256.9424650869472
2004-02-16,253.5358454580417
2004-02-17,257.97321436324023
2004-02-18,266.6122806855323
2004-02-19,268.73599963781663
2004-02-20,270.9859849013679
2004-02-23,272.7604577800892
2004-02-24,268.62992482984026
2004-02-25,272.5547709183439
2004-02-26,273.99265804507587
2004-02-27,273.8973759032927
2004-03-01,267.0878958912362
2004-03-02,268.9262239897029
2004-03-03,272.071139170457
2004-03-04,269.5647406152727
2004-03-05,264.5105604519074
2004-03-08,266.8985265675584
2004-03-09,267.27560532712573
2004-03-10,271.0216359595743
2004-03-11,269.1738082302291
2004-03-12,270.46594569287544
2004-03-15,266.2915342315413
2004-03-16,265.29849119351934
2004-03-17,268.2151406149459
2004-03-18,262.2969696175968
2004-03-19,265.1508186886278
2004-03-22,264.94910529159716
2004-03-23,261.2818600545049
2004-03-24,261.8287477319751
2004-03-25,262.6945319617829
2004-03-26,264.3255223798233
2004-03-29,261.1514963583519
2004-03-30,259.6969896984938
2004-03-31,258.4948391930832
2004-04-01,255.0810350419878
2004-04-02,259.5292211998039
2004-04-05,262.95834749890764
2004-04-06,262.4171347572205
2004-04-07,260.9533970865466
2004-04-08,265.8848739293864
2004-04-09,265.8848739293864
2004-04-12,264.6215447371448
2004-04-13,269.7712259470364
2004-04-14,267.09920900950704
2004-04-15,267.38045277960214
2004-04-16,265.2186518338824
2004-04-19,267.9155657376611
2004-04-20,269.93632451097477
2004-04-21,269.833501105376
2004-04-22,270.049568052485
2004-04-23,270.9452922940153
2004-04-26,268.9106674139818
2004-04-27,267.24215908201876
2004-04-28,262.91879552908
2004-04-29,260.46135196866254
2004-04-30,259.4884704580895
2004-05-03,257.50678745083263
2004-05-04,252.06109952776353
2004-05-05,254.6974276668474
2004-05-06,256.208738172321
2004-05-07,259.66934504404924
2004-05-10,261.5495426520308
2004-05-11,262.64116026134076
2004-05-12,257.10410447154254
2004-05-13,258.4298959119485
2004-05-14,258.03752628380835
2004-05-17,259.0159296862466
2004-05-18,260.10151006559755
2004-05-19,264.96448828053957
2004-05-20,267.59892936906226
2004-05-21,265.566399045432
2004-05-24,265.98953254459235
2004-05-25,266.62538900481326
2004-05-26,271.9498079563388
2004-05-27,268.4103830213823
2004-05-28,269.54863591154293
2004-05-31,269.54863591154293
2004-06-01,269.2676893236301
2004-06-02,266.87294578876026
2004-06-03,268.58711912043714
2004-06-04,268.30866195505786
2004-06-07,263.4222211918617
2004-06-08,264.71998817403886
2004-06-09,269.26408011089944
2004-06-10,268.26575979679166
2004-06-11,270.4481937777679
2004-06-14,281.2288074835572
2004-06-15,291.6737608655683
2004-06-16,293.63016377138865
2004-06-17,288.1016457839558
2004-06-18,284.9152528829774
2004-06-21,282.07038416054905
2004-06-22,280.351352844081
2004-06-23,282.91198773002384
2004-06-24,281.43530891955555
2004-06-25,282.01558338559914
2004-06-28,277.8662177804227
2004-06-29,279.908353977993
2004-06-30,280.3607378248436
2004-07-01,277.3684792262148
2004-07-02,274.1439198563234
2004-07-05,283.41500606395687
2004-07-06,281.20082660327677
2004-07-07,285.0890198791875
2004-07-08,287.6433441914415
2004-07-09,287.9036752097846
2004-07-12,288.8084747721798
2004-07-13,291.6427436306587
2004-07-14,293.2293736414272
2004-07-15,293.7766045460535
2004-07-16,292.37324108596073
2004-07-19,292.9714910266137
2004-07-20,294.37015496452193
2004-07-21,305.6843706165869
2004-07-22,309.95880091644824
2004-07-23,313.91013164682056
2004-07-26,309.7811190921013
2004-07-27,312.19286400750934
2004-07-28,312.2023069626488
2004-07-29,309.29883961204445
2004-07-30,307.96058381694655
2004-08-02,304.1610336144587
2004-08-03,303.31756625155003
2004-08-04,303.1232048789775
2004-08-05,304.3965544627771
2004-08-06,299.50194270920275
2004-08-09,302.3967698016226
2004-08-10,299.5505926088216
2004-08-11,303.96296858539455
2004-08-12,303.766064726196
2004-08-13,299.3954678058342
2004-08-16,295.72204121046525
2004-08-17,296.2305418529961
2004-08-18,295.4474764898449
2004-08-19,293.55834929984513
2004-08-20,294.39351755327954
2004-08-23,298.0115346370504
2004-08-24,301.290315100947
2004-08-25,302.7025466701212
2004-08-26,304.09293595685483
2004-08-27,306.1801257660033
2004-08-30,305.8272864972888
2004-08-31,303.8230036358033
2004-09-01,308.66211270958985
2004-09-02,309.3911667453093
2004-09-03,312.3531576652748
2004-09-06,314.5488687141574
2004-09-07,315.7581226203323
2004-09-08,315.1274151805863
2004-09-09,314.8129615652527
2004-09-10,313.89391203736443
2004-09-13,320.8067596853533
2004-09-14,325.111142243948
2004-09-15,331.66891991307733
2004-09-16,331.78645265358807
2004-09-17,331.4252077912057
2004-09-20,339.536922291734
2004-09-21,344.3673343154854
2004-09-22,360.3910686437174
2004-09-23,372.24896052128537
2004-09-24,369.70756838437967
2004-09-27,367.79924467671316
2004-09-28,362.8877025391447
2004-09-29,358.36011203489056
2004-09-30,348.8952720333259
2004-10-01,337.0756709404831
2004-10-04,350.77540589687095
2004-10-05,350.387163672406
2004-10-06,352.31802711860996
2004-10-07,349.7672233279358
2004-10-08,344.76093485093475
2004-10-11,332.58684481453196
2004-10-12,334.0785422496508
2004-10-13,330.2040680327446
2004-10-14,321.7281410131363
2004-10-15,318.458602254172
2004-10-18,307.30206656876084
2004-10-19,310.1727799543096
2004-10-20,319.70512614129376
2004-10-21,323.5397458260249
2004-10-22,322.60044490235725
2004-10-25,305.65657117338503
2004-10-26,307.22942692924306
2004-10-27,307.6667131497897
2004-10-28,315.5163872466675
2004-10-29,324.14482331489563
2004-11-01,328.86569361783074
2004-11-02,333.33284959138894
2004-11-03,330.7107303758624
2004-11-04,328.66349515167326
2004-11-05,327.8431288215506
2004-11-08,325.598651245476
2004-11-09,326.6022977799978
2004-11-10,327.27449945122515
2004-11-11,332.0852513367631
2004-11-12,330.4407721401079
2004-11-15,330.25067740174484
2004-11-16,328.7264863151943
2004-11-17,327.5402492345529
2004-11-18,328.44808685802326
2004-11-19,329.2549261049998
2004-11-22,341.28845993146314
2004-11-23,339.99113215307045
2004-11-24,351.9496089805598
2004-11-25,363.7831646153792
2004-11-26,363.2267397865355
2004-11-29,351.45404239498646
2004-11-30,352.80307227798306
2004-12-01,354.5953424293735
2004-12-02,355.548479332641
2004-12-03,352.889115015454
2004-12-06,351.09212171731065
2004-12-07,353.57685016737764
2004-12-08,364.0102315250416
2004-12-09,367.37661105018447
2004-12-10,368.3450511372533
2004-12-13,393.34923060233575
2004-12-14,410.3554421447248
2004-12-15,414.97407612448427
2004-12-16,414.1114874349984
2004-12-17,415.1380865245047
2004-12-20,433.3032668912188
2004-12-21,424.0197642152775
2004-12-22,416.0036587260764
2004-12-23,399.6997144591129
2004-12-24,398.66128021321214
2004-12-27,416.0896495520894
2004-12-28,413.6772579413714
2004-12-29,416.7591694891064
2004-12-30,418.0018552635031
2004-12-31,419.1603963755374
2005-01-03,446.881118354276
2005-01-04,465.10997063178706
2005-01-05,456.4236496092248
2005-01-06,463.17289474748446
2005-01-07,467.6043442964343
2005-01-10,474.52590574168823
2005-01-11,479.6834592824241
2005-01-12,469.93079342087077
2005-01-13,456.88235258031756
2005-01-14,460.639063563388
2005-01-17,458.19863280806874
2005-01-18,466.9738098485589
2005-01-19,466.61552250452354
2005-01-20,469.53987782729666
2005-01-21,467.87194003636625
2005-01-24,473.9988913821107
2005-01-25,473.73672193695467
2005-01-26,455.59471717351727
2005-01-27,460.00453936530704
2005-01-28,461.0299539962764
2005-01-31,455.8046438719727
2005-02-01,454.9435470099086
2005-02-02,456.6645398085537
2005-02-03,459.9360911473877
2005-02-04,460.3741162376279
2005-02-07,475.31319191528485
2005-02-08,471.390636219818
2005-02-09,470.19636412039836
2005-02-10,469.98161817156495
2005-02-11,470.57153212061877
2005-02-14,469.59586041679694
2005-02-15,466.3020031694531
2005-02-16,470.44019508724193
2005-02-17,471.22123185965893
2005-02-18,471.1733212661255
2005-02-21,477.53321769746344
2005-02-22,484.79587883629415
2005-02-23,496.1408484448008
2005-02-24,516.2831785834996
2005-02-25,526.9344460300665
2005-02-28,559.2472156620519
2005-03-01,576.977086112157
2005-03-02,614.2651707669572
2005-03-03,604.6773123590768
2005-03-04,597.1810599974935
2005-03-07,610.0631383709928
2005-03-08,626.8020056431111
2005-03-09,633.6922443497464
2005-03-10,627.3445906571159
2005-03-11,625.6228453209374
2005-03-14,623.0295842787729
2005-03-15,629.0163658688849
2005-03-16,643.0611896341653
2005-03-17,645.9054525581375
2005-03-18,644.5909982328232
2005-03-21,668.8112508524935
2005-03-22,669.6383805729462
2005-03-23,670.1304253441889
2005-03-24,668.5634890096954
2005-03-25,667.4684969889798
2005-03-28,680.5833748599215
2005-03-29,681.4217039323206
2005-03-30,673.3880027862451
2005-03-31,679.4988200128253
2005-04-01,682.2626550019453
2005-04-04,708.8304649430173
2005-04-05,711.911468920653
2005-04-06,723.3716216631901
2005-04-07,733.5024969927264
2005-04-08,734.2606298662312
2005-04-11,773.2308491154452
2005-04-12,816.4876604683611
2005-04-13,865.9683249202482
2005-04-14,865.6741119402179
2005-04-15,858.5710090909361
2005-04-18,868.1861702287467
2005-04-19,865.904992606553
2005-04-20,894.5194177334881
2005-04-21,891.9171607617892
2005-04-22,897.7437593126418
2005-04-25,880.0890941584573
2005-04-26,900.9505508813321
2005-04-27,909.8871000639963
2005-04-28,977.7121009810564
2005-04-29,976.4225012781588
2005-05-02,1179.149700375825
2005-05-03,1129.5898903813472
2005-05-04,990.0291498588996
2005-05-05,999.2933435447219
2005-05-06,1009.7833316948332
2005-05-09,1034.275886958598
2005-05-10,1045.3719488947029
2005-05-11,1029.3708300759536
2005-05-12,999.8788111867212
2005-05-13,1000.6017640209944
2005-05-16,1067.2787375525193
2005-05-17,1045.8351190841688
2005-05-18,1027.9528955878945
2005-05-19,1041.4462905919963
2005-05-20,1050.8125769533206
2005-05-23,1091.0031186023814
2005-05-24,1083.961639322335
2005-05-25,1073.7545106960108
2005-05-26,1089.4978235883468
2005-05-27,1087.5871095607697
2005-05-30,1098.1370440168866
2005-05-31,1109.4319137953962
2005-06-01,1122.6195271305007
2005-06-02,1151.533981843399
2005-06-03,1152.64465076409
2005-06-06,1244.657686106986
2005-06-07,1289.411366116361
2005-06-08,1294.840264659092
2005-06-09,1341.0066128595656
2005-06-10,1348.75010330297
2005-06-13,1383.357153320335
2005-06-14,1332.8221143406042
2005-06-15,1314.9105578130157
2005-06-16,1378.4064304709648
2005-06-17,1361.951883326632
2005-06-20,1340.5379375804
2005-06-21,1363.6008098911716
2005-06-22,1389.9428847615911
2005-06-23,1392.725540769592
2005-06-24,1388.557977742432
2005-06-27,1420.8332995241021
2005-06-28,1464.845957339494
2005-06-29,1428.9679201127415
2005-06-30,1433.857106014277
2005-07-01,1450.511055271514
2005-07-04,1472.7697554688368
2005-07-05,1390.7364152522116
2005-07-06,1321.607471227201
2005-07-07,1380.3651975138391
2005-07-08,1382.4472835368204
2005-07-11,1224.8834849327766
2005-07-12,1295.427394760527
2005-07-13,1321.1174748801195
2005-07-14,1301.4632710639362
2005-07-15,1308.0556945254184
2005-07-18,1238.3811540571896
2005-07-19,1306.6389908534902
2005-07-20,1305.675594347597
2005-07-21,1264.5660310129176
2005-07-22,1265.0535106088562
2005-07-25,1155.3741162530357
2005-07-26,1233.3016636477603
2005-07-27,1235.286729259891
2005-07-28,1210.7530528569182
2005-07-29,1204.506058593839
2005-08-01,1190.902821643994
2005-08-02,1184.8604108836287
2005-08-03,1186.3765283609193
2005-08-04,1202.551111900567
2005-08-05,1205.670190772366
2005-08-08,1308.2152204553543
2005-08-09,1334.296962611502
2005-08-10,1328.8266949248368
2005-08-11,1325.0111927664218
2005-08-12,1325.8818530621063
2005-08-15,1347.7231161028328
2005-08-16,1382.099345977282
2005-08-17,1441.4944868640243
2005-08-18,1481.59646155526
2005-08-19,1485.3584696951698
2005-08-22,1605.2910948604026
2005-08-23,1583.1570142726334
2005-08-24,1559.245649902993
2005-08-25,1560.0135765680293
2005-08-26,1554.5738016994057
2005-08-29,1528.315317984395
2005-08-30,1518.586034709243
2005-08-31,1505.3739596013934
2005-09-01,1459.9993667027748
2005-09-02,1450.6138797140663
2005-09-05,1495.5323271861419
2005-09-06,1513.578071891871
2005-09-07,1531.8853105792032
2005-09-08,1565.174620725011
2005-09-09,1563.1171135841375
2005-09-12,1636.4053834032197
2005-09-13,1625.1150298308178
2005-09-14,1652.6072821210416
2005-09-15,1677.6867297571414
2005-09-16,1677.3444134700194
2005-09-19,1691.054987698955
2005-09-20,1676.7481262149788
2005-09-21,1654.9995382534753
2005-09-22,1656.5063595568095
2005-09-23,1666.9835204238261
2005-09-26,1629.6302372778612
2005-09-27,1664.5303210794234
2005-09-28,1675.85783921105
2005-09-29,1649.504541594939
2005-09-30,1645.4144634643476
2005-10-03,1627.8886209424356
2005-10-04,1591.399217918092
2005-10-05,1582.630522756119
2005-10-06,1591.5941228550341
2005-10-07,1593.915357815564
2005-10-10,1650.4152376842746
2005-10-11,1636.1704210073112
2005-10-12,1603.804731334181
2005-10-13,1621.1553402495779
2005-10-14,1602.6217111422595
2005-10-17,1638.3623816785548
2005-10-18,1663.6387964394003
2005-10-19,1647.2838411896576
2005-10-20,1643.8824006875163
2005-10-21,1639.1385567064083
2005-10-24,1660.9300384770984
2005-10-25,1683.6869196182433
2005-10-26,1667.9502574438022
2005-10-27,1661.4557118317211
2005-10-28,1667.6571265307136
2005-10-31,1730.4800168501436
2005-11-01,1733.7289610641078
2005-11-02,1722.998887991158
2005-11-03,1731.6584832566462
2005-11-04,1759.7530861351263
2005-11-07,1786.234214710875
2005-11-08,1809.805695509261
2005-11-09,1821.045490293865
2005-11-10,1805.3253784368555
2005-11-11,1811.5994377326695
2005-11-14,1771.6182453089173
2005-11-15,1780.5437739880028
2005-11-16,1772.1197564216807
2005-11-17,1748.757509887295
2005-11-18,1751.7690250684502
2005-11-21,1736.767265542212
2005-11-22,1736.3379283307052
2005-11-23,1709.705294125598
2005-11-24,1705.6442642605434
2005-11-25,1713.6866946824848
2005-11-28,1673.8619503358234
2005-11-29,1615.6164427010222
2005-11-30,1678.5982384988836
2005-12-01,1703.7250440091968
2005-12-02,1706.7121180654028
2005-12-05,1675.5753796003662
2005-12-06,1679.0414712448487
2005-12-07,1693.6393108520153
2005-12-08,1680.1642354870266
2005-12-09,1679.074078529224
2005-12-12,1626.9604174728024
2005-12-13,1610.2205403411406
2005-12-14,1610.0180262942774
