Date,COLOMBIA SMALL GROWTH
1998-12-31,117.06787946832407
1999-01-01,117.06787946832407
1999-01-04,117.65359035226433
1999-01-05,118.4582391642239
1999-01-06,119.5571248923508
1999-01-07,118.54001925715748
1999-01-08,120.25471949419844
1999-01-11,120.44760247587372
1999-01-12,117.97302660343652
1999-01-13,111.6408996111503
1999-01-14,111.51218514239982
1999-01-15,113.35027326499916
1999-01-18,113.27245770274315
1999-01-19,113.75146658156065
1999-01-20,113.94297481320966
1999-01-21,113.2142674843541
1999-01-22,113.39111329063878
1999-01-25,113.2260065400242
1999-01-26,112.5477622174343
1999-01-27,113.80891473629032
1999-01-28,113.88087802379292
1999-01-29,114.36690225895433
1999-02-01,114.89727204181135
1999-02-02,115.08107765955643
1999-02-03,114.96917481436898
1999-02-04,115.46707172226195
1999-02-05,116.50821569335689
1999-02-08,116.70142365231675
1999-02-09,115.73991475853497
1999-02-10,115.31413605654934
1999-02-11,116.0097576694811
1999-02-12,116.71025167476105
1999-02-15,117.11896329510445
1999-02-16,116.73616779103334
1999-02-17,116.13020409814787
1999-02-18,116.9921974167115
1999-02-19,119.0344543116846
1999-02-22,120.01608078760721
1999-02-23,120.60505980651473
1999-02-24,119.25802770784541
1999-02-25,118.16522601663114
1999-02-26,120.62898359359282
1999-03-01,120.40140592941917
1999-03-02,120.06390668486056
1999-03-03,121.01347855857186
1999-03-04,122.38565781001375
1999-03-05,121.25566560376461
1999-03-08,122.30439731527494
1999-03-09,122.56740752141663
1999-03-10,121.05274150210441
1999-03-11,121.86408880571318
1999-03-12,120.84832101629615
1999-03-15,119.2265781858069
1999-03-16,121.85553976088093
1999-03-17,123.07135327422935
1999-03-18,120.90556643103209
1999-03-19,121.7376955691056
1999-03-22,121.97213929481069
1999-03-23,123.46306535396744
1999-03-24,123.97262360907915
1999-03-25,126.8421454577841
1999-03-26,128.47442072660874
1999-03-29,127.95435375270797
1999-03-30,127.05018406570844
1999-03-31,128.24280608016804
1999-04-01,128.05894967779628
1999-04-02,128.34385487290794
1999-04-05,129.05858925035815
1999-04-06,128.6751259868652
1999-04-07,126.84074310908777
1999-04-08,124.45451262334687
1999-04-09,127.93322670742943
1999-04-12,124.19733725661258
1999-04-13,128.67129554091542
1999-04-14,129.2457574435445
1999-04-15,128.77329323059934
1999-04-16,131.117296958608
1999-04-19,134.27492822382408
1999-04-20,133.14368099473185
1999-04-21,134.10717714891481
1999-04-22,133.98615000171992
1999-04-23,134.5277946614974
1999-04-26,136.56700621884355
1999-04-27,139.1359237230423
1999-04-28,138.49589984959243
1999-04-29,141.9133067475006
1999-04-30,140.8836712350699
1999-05-03,139.36703538078515
1999-05-04,141.59106727201305
1999-05-05,138.58733648663983
1999-05-06,137.45138200971522
1999-05-07,139.55091299660683
1999-05-10,142.68595425839476
1999-05-11,144.2624927973772
1999-05-12,143.63806616816058
1999-05-13,144.4629413100501
1999-05-14,142.99314589341952
1999-05-17,143.7623518020648
1999-05-18,144.13434318783166
1999-05-19,141.9354931144908
1999-05-20,141.690674558328
1999-05-21,140.96384627389784
1999-05-24,137.23703031520657
1999-05-25,132.66120738187746
1999-05-26,130.8567720704266
1999-05-27,139.7708805639941
1999-05-28,143.23742634493118
1999-05-31,143.92455576925738
1999-06-01,144.06722848939657
1999-06-02,143.88348095991103
1999-06-03,144.02520064727338
1999-06-04,143.15885641727343
1999-06-07,143.51481832493087
1999-06-08,140.2187301846359
1999-06-09,138.72672956737054
1999-06-10,137.0019385222671
1999-06-11,136.57877291287886
1999-06-14,137.64432493769442
1999-06-15,137.06245495835745
1999-06-16,138.86077463910144
1999-06-17,139.3790026696606
1999-06-18,138.01550925677316
1999-06-21,139.22012626368806
1999-06-22,138.12031790572095
1999-06-23,136.3665674850952
1999-06-24,135.8458608082902
1999-06-25,134.56648842976693
1999-06-28,135.62659555721606
1999-06-29,137.91518063182284
1999-06-30,138.00383506471758
1999-07-01,139.3098439974264
1999-07-02,139.73784930674094
1999-07-05,139.58760089831765
1999-07-06,134.65575281607178
1999-07-07,133.85186892839798
1999-07-08,127.54569095565819
1999-07-09,127.42416719594812
1999-07-12,123.7320512182079
1999-07-13,125.57156086643299
1999-07-14,127.80240579659316
1999-07-15,128.08656047645047
1999-07-16,131.3767854855183
1999-07-19,132.7630687046505
1999-07-20,129.75326234400714
1999-07-21,129.24068988212701
1999-07-22,128.11124365288842
1999-07-23,125.49156740426713
1999-07-26,122.23477424174209
1999-07-27,123.59797057688081
1999-07-28,121.91944282814273
1999-07-29,120.6621088945064
1999-07-30,119.6167679891912
1999-08-02,121.09441841237032
1999-08-03,120.96687729029686
1999-08-04,117.40933071265283
1999-08-05,117.01981403549293
1999-08-06,117.00901176386304
1999-08-09,116.60237174765022
1999-08-10,114.44427289593317
1999-08-11,113.51123267464479
1999-08-12,114.32290478458776
1999-08-13,115.77466287413759
1999-08-16,115.7637087003393
1999-08-17,115.59866705710986
1999-08-18,115.60892076347504
1999-08-19,113.82501961204304
1999-08-20,113.55381069709857
1999-08-23,114.17186940021953
1999-08-24,115.14340586755614
1999-08-25,116.20765282173542
1999-08-26,116.82266798638527
1999-08-27,113.38007117227673
1999-08-30,113.81630944593505
1999-08-31,113.76044096951668
1999-09-01,115.01064675788915
1999-09-02,114.60031079088829
1999-09-03,114.87597548419534
1999-09-06,114.16230388460345
1999-09-07,111.47512609913397
1999-09-08,111.07997344160242
1999-09-09,111.19837393275787
1999-09-10,111.7968231806632
1999-09-13,112.54381976236525
1999-09-14,112.47902633575872
1999-09-15,113.26343168543778
1999-09-16,111.79189931994969
1999-09-17,111.86846505311777
1999-09-20,112.17902670317073
1999-09-21,110.41863957212715
1999-09-22,108.84659082183698
1999-09-23,109.2387967292616
1999-09-24,108.37799897489022
1999-09-27,107.07296248942248
1999-09-28,106.44535083145621
1999-09-29,105.17973671083065
1999-09-30,105.47236531104251
1999-10-01,107.1110542668977
1999-10-04,106.59154922265543
1999-10-05,106.82256585404166
1999-10-06,106.79596847054843
1999-10-07,105.87859083063276
1999-10-08,106.78713720498878
1999-10-11,106.56489234577553
1999-10-12,106.06379763148388
1999-10-13,106.0676078346041
1999-10-14,105.87711176408203
1999-10-15,103.97064511745054
1999-10-18,104.10904613448703
1999-10-19,105.48274966009866
1999-10-20,105.68009433663205
1999-10-21,106.43734317327998
1999-10-22,106.75840329804484
1999-10-25,106.36050691654953
1999-10-26,106.0571781759438
1999-10-27,107.76444992403103
1999-10-28,107.60961571861883
1999-10-29,107.71121977535445
1999-11-01,107.81807675896144
1999-11-02,108.8411719553752
1999-11-03,112.32432094168969
1999-11-04,113.8826231026575
1999-11-05,113.75734020741996
1999-11-08,115.01420137675201
1999-11-09,115.3850218153137
1999-11-10,115.75321891727513
1999-11-11,115.70858631560968
1999-11-12,117.8426863007435
1999-11-15,117.98560907557095
1999-11-16,118.91788047256422
1999-11-17,118.39634536600101
1999-11-18,120.68171757789453
1999-11-19,119.7276896086465
1999-11-22,118.2585354389248
1999-11-23,119.2786549135679
1999-11-24,120.49446376925113
1999-11-25,120.62852781992918
1999-11-26,122.19881377006732
1999-11-29,122.8499388726099
1999-11-30,122.87479557375542
1999-12-01,122.88584360567054
1999-12-02,123.78716328787266
1999-12-03,125.06394743924747
1999-12-06,124.33597742075517
1999-12-07,121.65593221620587
1999-12-08,121.4303466297024
1999-12-09,122.37184453326049
1999-12-10,123.54684853102113
1999-12-13,127.0735599657568
1999-12-14,129.54755201888653
1999-12-15,130.22893135623343
1999-12-16,128.6144336244225
1999-12-17,130.2003679343399
1999-12-20,131.70048004148833
1999-12-21,128.78167682645903
1999-12-22,129.91922072035473
1999-12-23,129.82124016281742
1999-12-24,129.7950748117924
1999-12-27,130.12221476555885
1999-12-28,131.81617851730772
1999-12-29,131.84668130452886
1999-12-30,132.1492177109741
1999-12-31,132.22703563562135
2000-01-03,129.85437185967547
2000-01-04,126.52185746008855
2000-01-05,126.12960375634708
2000-01-06,127.32086522817328
2000-01-07,129.37630172296062
2000-01-10,129.9409959006353
2000-01-11,129.62303201670437
2000-01-12,130.69568000927282
2000-01-13,130.57021545008502
2000-01-14,134.0416462776494
2000-01-17,134.64325677434124
2000-01-18,132.8228104030513
2000-01-19,130.87413542993107
2000-01-20,131.0287922835564
2000-01-21,132.2338620507931
2000-01-24,132.44706980085166
2000-01-25,132.43576881305682
2000-01-26,131.77920827986352
2000-01-27,133.10221728570977
2000-01-28,135.75260405560635
2000-01-31,135.2046258236164
2000-02-01,138.60441283484906
2000-02-02,137.41768614375349
2000-02-03,137.52522832450725
2000-02-04,138.43298337028935
2000-02-07,139.41699134777076
2000-02-08,138.4331445191683
2000-02-09,138.14345622427462
2000-02-10,138.716844235373
2000-02-11,138.9798929913928
2000-02-14,139.29452070745708
2000-02-15,138.02120019151198
2000-02-16,138.48071189111985
2000-02-17,136.97893302652193
2000-02-18,137.13086872974776
2000-02-21,136.93883311928704
2000-02-22,135.4518317031213
2000-02-23,135.56424047970452
2000-02-24,135.63982869004442
2000-02-25,134.93423987672273
2000-02-28,136.14818978939655
2000-02-29,135.5563124413419
2000-03-01,134.2484166605979
2000-03-02,133.88208701184553
2000-03-03,133.17512233287044
2000-03-06,132.34150299563234
2000-03-07,133.135451102922
2000-03-08,133.40381940010718
2000-03-09,131.33110802829736
2000-03-10,131.80814170355333
2000-03-13,131.55252047828964
2000-03-14,132.1301333072815
2000-03-15,131.30370813223416
2000-03-16,130.68967182758846
2000-03-17,130.95890295995213
2000-03-20,130.80242522937007
2000-03-21,130.31025516224784
2000-03-22,131.9203461843538
2000-03-23,130.40461209627736
2000-03-24,129.09483787658263
2000-03-27,127.80178313456665
2000-03-28,128.68453013929647
2000-03-29,130.59548226119384
2000-03-30,130.3460923236365
2000-03-31,130.20629214495568
2000-04-03,129.48141724730215
2000-04-04,129.379709375834
2000-04-05,127.42630138290872
2000-04-06,126.93904275564059
2000-04-07,125.07348317668625
2000-04-10,125.64088035892719
2000-04-11,125.66211427980103
2000-04-12,126.3042172391742
2000-04-13,126.71046204017121
2000-04-14,125.92324614232808
2000-04-17,125.1196984527811
2000-04-18,126.28554419250875
2000-04-19,127.67340461975841
2000-04-20,127.81609442800827
2000-04-21,127.81609442800827
2000-04-24,128.1492501518874
2000-04-25,129.9500991875181
2000-04-26,129.94754454741354
2000-04-27,131.24846495411234
2000-04-28,132.1723531018227
2000-05-01,132.6532825162473
2000-05-02,132.9149538597381
2000-05-03,132.8162438048788
2000-05-04,131.7431127759365
2000-05-05,130.46698854482992
2000-05-08,129.7900123844784
2000-05-09,128.24577603997596
2000-05-10,126.10957443652354
2000-05-11,124.92591194762822
2000-05-12,124.21961550589
2000-05-15,122.6078917716045
2000-05-16,123.66251843047857
2000-05-17,125.13563169246443
2000-05-18,124.1430810140394
2000-05-19,121.14109214604797
2000-05-22,119.78867638307892
2000-05-23,118.62498296949926
2000-05-24,115.77153448851261
2000-05-25,116.47328781922137
2000-05-26,114.00446537011567
2000-05-29,115.95418028049588
2000-05-30,114.52298050060716
2000-05-31,114.42648811061677
2000-06-01,113.7884569214841
2000-06-02,110.85183593912016
2000-06-05,110.94127711876305
2000-06-06,106.28305668939542
2000-06-07,106.23280513044908
2000-06-08,104.1264614519817
2000-06-09,103.74100338753001
2000-06-12,102.4821765293807
2000-06-13,100.33705490853778
2000-06-14,100.72772657850332
2000-06-15,101.03630970135188
2000-06-16,101.04677425589662
2000-06-19,101.25133326866747
2000-06-20,102.11332172012317
