Date,SOUTH AFRICA SMALL CAP
1998-12-31,182.7171340095229
1999-01-01,182.7171340095229
1999-01-04,180.98969419872145
1999-01-05,184.06332976373253
1999-01-06,192.42941895186073
1999-01-07,189.979590807651
1999-01-08,195.69630054034607
1999-01-11,192.64646302059788
1999-01-12,188.98857902076452
1999-01-13,177.99490804837063
1999-01-14,176.77987849020934
1999-01-15,179.13797617504883
1999-01-18,186.3903988303022
1999-01-19,185.34580918409503
1999-01-20,187.81910917746328
1999-01-21,184.48671327591404
1999-01-22,183.77153836603966
1999-01-25,182.8361217723165
1999-01-26,183.5742454652078
1999-01-27,187.80343569861012
1999-01-28,189.58477453556856
1999-01-29,191.51493058447053
1999-02-01,195.7110629542147
1999-02-02,195.29963108879062
1999-02-03,194.5996904732697
1999-02-04,195.62909248366742
1999-02-05,197.22236669622959
1999-02-08,200.7688965697102
1999-02-09,195.42462287907077
1999-02-10,195.15874053208148
1999-02-11,198.73154441358898
1999-02-12,198.55807507643908
1999-02-15,198.89444640092506
1999-02-16,199.70904410678375
1999-02-17,197.58363079897973
1999-02-18,197.52080194077558
1999-02-19,196.10830936148582
1999-02-22,199.19663702020318
1999-02-23,201.64105384209404
1999-02-24,204.304017688649
1999-02-25,201.95094663047425
1999-02-26,202.8398558651274
1999-03-01,204.10431650372956
1999-03-02,203.577738321136
1999-03-03,205.3675686375957
1999-03-04,208.3920529747703
1999-03-05,211.25468628694878
1999-03-08,214.22442062949702
1999-03-09,217.63588304841528
1999-03-10,216.54160321857012
1999-03-11,221.8364403960205
1999-03-12,219.56780838546774
1999-03-15,218.49823482732245
1999-03-16,218.67005341533658
1999-03-17,218.03876394315185
1999-03-18,217.27338330405254
1999-03-19,223.1874508541175
1999-03-22,224.31451518313733
1999-03-23,222.57426467187966
1999-03-24,220.7364160543273
1999-03-25,223.43614054418194
1999-03-26,224.2995830372814
1999-03-29,225.06283875325457
1999-03-30,225.23272112553863
1999-03-31,225.7805477271455
1999-04-01,225.9954716566367
1999-04-02,226.3514273316035
1999-04-05,228.11314967062305
1999-04-06,227.07017021965743
1999-04-07,225.68428956408968
1999-04-08,222.10946104747626
1999-04-09,224.36464426060417
1999-04-12,224.44910259348998
1999-04-13,230.88882741766236
1999-04-14,233.9867513258747
1999-04-15,237.38242166566775
1999-04-16,239.97736458788154
1999-04-19,246.914686974057
1999-04-20,243.21448609172117
1999-04-21,243.2321901519056
1999-04-22,242.0492879524843
1999-04-23,240.02945027093395
1999-04-26,242.66191168082997
1999-04-27,241.59235135049616
1999-04-28,243.9849210405553
1999-04-29,244.33868931903197
1999-04-30,244.6989813935928
1999-05-03,245.2857714784569
1999-05-04,243.71329035416503
1999-05-05,238.27106461266249
1999-05-06,237.38341419310967
1999-05-07,231.76254139315407
1999-05-10,229.4722413660783
1999-05-11,232.08454739982147
1999-05-12,229.50265474672628
1999-05-13,229.2128398556878
1999-05-14,226.08003258356598
1999-05-17,222.4012273120741
1999-05-18,223.9085350754839
1999-05-19,222.30924340754257
1999-05-20,222.094612224107
1999-05-21,223.86589147633885
1999-05-24,223.5987355355911
1999-05-25,221.59277842793233
1999-05-26,221.05552863492528
1999-05-27,220.89741701247215
1999-05-28,220.93414866978583
1999-05-31,224.93297244073307
1999-06-01,228.07242706612456
1999-06-02,230.76714574948542
1999-06-03,231.71005981100097
1999-06-04,235.70315257418775
1999-06-07,241.79721876560592
1999-06-08,238.76811540419305
1999-06-09,236.8845066531494
1999-06-10,234.6677083410465
1999-06-11,237.49405558260733
1999-06-14,237.95113037322125
1999-06-15,238.30484733101142
1999-06-16,241.18231954609448
1999-06-17,242.60862093881647
1999-06-18,243.9241515856747
1999-06-21,246.40345846297242
1999-06-22,248.13464766913037
1999-06-23,244.685279770223
1999-06-24,241.51401834699067
1999-06-25,237.34618687923683
1999-06-28,239.67382647560544
1999-06-29,242.36605756565703
1999-06-30,244.25296950964952
1999-07-01,247.4990089409771
1999-07-02,248.9577421678081
1999-07-05,250.8920002276566
1999-07-06,247.97831343998547
1999-07-07,248.27850257531352
1999-07-08,248.82185160502434
1999-07-09,245.8140277650034
1999-07-12,246.14377450997043
1999-07-13,239.75575814852095
1999-07-14,240.22608984994974
1999-07-15,239.37499024476156
1999-07-16,240.52705837216564
1999-07-19,240.79469509650215
1999-07-20,235.2008776656787
1999-07-21,231.41066805267948
1999-07-22,232.32007838641056
1999-07-23,232.96529774336238
1999-07-26,226.02808381704534
1999-07-27,227.0865980565386
1999-07-28,227.05909917127536
1999-07-29,223.32200400115488
1999-07-30,223.50418898484256
1999-08-02,221.45003996088494
1999-08-03,220.65212509648464
1999-08-04,221.0209927096081
1999-08-05,217.61935590896536
1999-08-06,215.4882407728834
1999-08-09,217.4550948473446
1999-08-10,214.41840833154473
1999-08-11,216.5430076627435
1999-08-12,218.18074389221096
1999-08-13,218.93100741895978
1999-08-16,219.55814046252954
1999-08-17,223.3044510841874
1999-08-18,225.28193507095818
1999-08-19,221.47532173644714
1999-08-20,220.72394118741076
1999-08-23,223.5973159567945
1999-08-24,223.70677284857916
1999-08-25,225.4124819438264
1999-08-26,227.46774989836723
1999-08-27,228.15511980639855
1999-08-30,228.21839747708842
1999-08-31,224.81590799798593
1999-09-01,225.91602803157025
1999-09-02,220.2577764180419
1999-09-03,223.64123776335109
1999-09-06,223.7352815279686
1999-09-07,221.4549493464212
1999-09-08,216.305561725624
1999-09-09,216.80546079803082
1999-09-10,217.32691161607022
1999-09-13,219.12804200063275
1999-09-14,218.70175073965387
1999-09-15,216.85539045826562
1999-09-16,213.62284173366885
1999-09-17,214.43620034027708
1999-09-20,215.11074878112387
1999-09-21,214.74636944765564
1999-09-22,212.10220794039185
1999-09-23,214.3290539934936
1999-09-24,213.70996025195464
1999-09-27,216.53040271407275
1999-09-28,219.7604327021451
1999-09-29,216.0384178006504
1999-09-30,215.60818278611163
1999-10-01,215.4500764747275
1999-10-04,219.85894101956433
1999-10-05,222.63269967277142
1999-10-06,219.13365094189754
1999-10-07,220.45939696739958
1999-10-08,223.87190801511642
1999-10-11,224.31407202292726
1999-10-12,224.06424009161475
1999-10-13,220.47139889247364
1999-10-14,220.32149420205877
1999-10-15,212.17820146544594
1999-10-18,210.5967038593873
1999-10-19,212.8383399452443
1999-10-20,215.6004801678708
1999-10-21,211.08117354015755
1999-10-22,216.14585948742302
1999-10-25,216.77369373784816
1999-10-26,217.36905669510296
1999-10-27,218.53539035798843
1999-10-28,220.01814136878693
1999-10-29,221.39420475582958
1999-11-01,220.21379434063527
1999-11-02,220.3123261951397
1999-11-03,219.9125936565333
1999-11-04,222.84957254456177
1999-11-05,223.9146952319173
1999-11-08,225.07155615924472
1999-11-09,227.34010861047759
1999-11-10,224.94036932993717
1999-11-11,227.3849001458009
1999-11-12,229.28820046377604
1999-11-15,230.18045468504408
1999-11-16,230.38012365868244
1999-11-17,230.0903047211966
1999-11-18,232.43051131154752
1999-11-19,233.93039354023065
1999-11-22,235.18317379603792
1999-11-23,239.00419848513593
1999-11-24,242.0967234054395
1999-11-25,242.42755609577327
1999-11-26,244.70169826063182
1999-11-29,243.3883041984868
1999-11-30,242.30170466043253
1999-12-01,244.94309915936597
1999-12-02,247.7359302305599
1999-12-03,246.95606506263778
1999-12-06,244.5432470981234
1999-12-07,246.1119427788568
1999-12-08,246.88736350713623
1999-12-09,249.953757419091
1999-12-10,250.5145733062649
1999-12-13,252.6227391606239
1999-12-14,253.32123418105743
1999-12-15,252.08671477024714
1999-12-16,248.68638914016523
1999-12-17,253.31130143480246
1999-12-20,256.8818738993768
1999-12-21,258.1498548156131
1999-12-22,262.5757350917632
1999-12-23,263.7554830920844
1999-12-24,266.00707426752666
1999-12-27,266.81393984201725
1999-12-28,269.01531732407176
1999-12-29,272.40120828810876
1999-12-30,273.05951752085286
1999-12-31,273.05951752085286
2000-01-03,271.2418597572667
2000-01-04,268.34585945213547
2000-01-05,264.4063363414683
2000-01-06,264.0154258463695
2000-01-07,271.2239192342049
2000-01-10,279.1403693800164
2000-01-11,282.88667590019395
2000-01-12,283.32205848254875
2000-01-13,282.51904156326765
2000-01-14,287.6668450094555
2000-01-17,294.2958141763726
2000-01-18,293.2385155935794
2000-01-19,293.1175153472136
2000-01-20,296.6583345825838
2000-01-21,295.2357319741144
2000-01-24,296.37392258062584
2000-01-25,292.76944167769267
2000-01-26,295.7870075548592
2000-01-27,297.60023970833754
2000-01-28,290.14804715167924
2000-01-31,290.7885936881963
2000-02-01,297.15482077425617
2000-02-02,297.51238210138536
2000-02-03,296.5601201766544
2000-02-04,294.83310163152
2000-02-07,296.4309495991547
2000-02-08,293.1483317915759
2000-02-09,292.874509940267
2000-02-10,291.01781504368
2000-02-11,288.3437997953077
2000-02-14,287.91508466091136
2000-02-15,284.1480479859566
2000-02-16,282.08664675102307
2000-02-17,282.34049228093807
2000-02-18,280.2441501336074
2000-02-21,276.96761350740695
2000-02-22,269.64363733879037
2000-02-23,271.67047823111216
2000-02-24,272.41902711454827
2000-02-25,275.5111195269202
2000-02-28,274.31513453836357
2000-02-29,275.7845139123938
2000-03-01,273.65600903955686
2000-03-02,274.0512832373619
2000-03-03,269.6950440970215
2000-03-06,269.12492256152206
2000-03-07,268.36721269362175
2000-03-08,267.7750738538584
2000-03-09,267.7366386083276
2000-03-10,269.2998123375845
2000-03-13,260.8707578623186
2000-03-14,264.3097892203512
2000-03-15,260.3799784354811
2000-03-16,260.30784538819745
2000-03-17,260.8593321961154
2000-03-20,259.7560404339424
2000-03-21,259.77561287957275
2000-03-22,263.70780340446925
2000-03-23,259.36128505213225
2000-03-24,257.03551873507496
2000-03-27,258.1935176007902
2000-03-28,256.45885121349045
2000-03-29,257.2331613265583
2000-03-30,251.23098524419697
2000-03-31,251.53252276883222
2000-04-03,249.75115545360765
2000-04-04,249.73141306496953
2000-04-05,239.02282481783868
2000-04-06,243.31465371077616
2000-04-07,243.34145498158702
2000-04-10,245.8593337924379
2000-04-11,238.3284062182293
2000-04-12,239.80393904020204
2000-04-13,235.90410274724397
2000-04-14,230.22350193119323
2000-04-17,215.36084120777224
2000-04-18,223.20983478589653
2000-04-19,227.6928495195335
2000-04-20,225.24030170105104
2000-04-21,225.24030170105104
2000-04-24,223.70966355083817
2000-04-25,229.7012958745552
2000-04-26,229.37341806751616
2000-04-27,230.01751516085423
2000-04-28,234.68406331850815
2000-05-01,235.0822717189926
2000-05-02,236.94117328711388
2000-05-03,238.3384184686841
2000-05-04,233.84636303988344
2000-05-05,230.55633074868499
2000-05-08,229.93091996677472
2000-05-09,225.83619035770894
2000-05-10,220.7409310594143
2000-05-11,226.5267239485472
2000-05-12,224.76090592460008
2000-05-15,222.08572255116457
2000-05-16,224.87938733899537
2000-05-17,224.7664527547805
2000-05-18,220.76920844053248
2000-05-19,216.26865545791472
2000-05-22,213.9964308509801
2000-05-23,213.1096097724037
2000-05-24,210.09921225151476
2000-05-25,209.03709011221392
2000-05-26,204.96317592246507
2000-05-29,206.85760419681097
2000-05-30,208.85089707308546
2000-05-31,214.48156030899622
2000-06-01,213.00752521064692
2000-06-02,214.0875548813252
2000-06-05,214.81429925829497
2000-06-06,212.00395911868864
2000-06-07,211.5516704931467
2000-06-08,209.99694567005477
2000-06-09,212.35625226268655
2000-06-12,212.6037120224434
2000-06-13,212.4230690958956
2000-06-14,214.46719075617582
2000-06-15,217.78173998688865
2000-06-16,218.72783983917736
2000-06-19,219.48226360803886
2000-06-20,219.83967613975227
2000-06-21,220.8705284386312
2000-06-22,223.3858693199067
2000-06-23,225.01114453846913
2000-06-26,226.44247627742092
2000-06-27,228.02880528447787
2000-06-28,227.33027882701802
2000-06-29,224.39438247665186
2000-06-30,227.11006228589258
2000-07-03,227.73111646129084
2000-07-04,229.16070195646887
2000-07-05,229.23194551963007
2000-07-06,225.6606091037291
2000-07-07,226.7787768994091
2000-07-10,227.1277797529781
2000-07-11,226.65726185843323
2000-07-12,228.69206654346974
2000-07-13,230.80291873746702
2000-07-14,229.53598396225587
2000-07-17,229.99373029427116
2000-07-18,229.34022175842858
2000-07-19,230.72505882045994
2000-07-20,230.89657020971282
2000-07-21,229.62387017683005
2000-07-24,227.51875807077772
2000-07-25,224.39927218371264
2000-07-26,223.84418098683656
2000-07-27,224.3682781737363
2000-07-28,224.7151040106886
2000-07-31,224.3639363764716
2000-08-01,224.9152734553745
2000-08-02,226.5008187469406
2000-08-03,227.74524046231622
2000-08-04,228.8002285436544
2000-08-07,230.44428674824465
2000-08-08,232.62879912726808
2000-08-09,232.6067433455715
2000-08-10,232.15248825274725
2000-08-11,234.4292047930243
2000-08-14,236.31048059571324
2000-08-15,232.0392383069929
2000-08-16,231.50514749768692
2000-08-17,231.41220752269774
2000-08-18,232.12275727521956
2000-08-21,232.8052931478875
2000-08-22,235.0101864543552
2000-08-23,235.73234364441333
2000-08-24,234.34893219616296
2000-08-25,235.8168264977478
2000-08-28,237.46171780977758
2000-08-29,240.3483862520322
2000-08-30,240.6386685184623
2000-08-31,242.79423205015118
2000-09-01,239.99723753607873
2000-09-04,241.41312953388223
2000-09-05,242.75668361007843
2000-09-06,244.23607191288187
2000-09-07,245.17892991992116
2000-09-08,247.15202848207622
2000-09-11,247.1358418646157
2000-09-12,245.74641883759531
2000-09-13,245.529510275988
2000-09-14,245.91340669868006
2000-09-15,243.31400838769548
2000-09-18,241.7355866727478
2000-09-19,239.47127997407466
2000-09-20,240.33206235226262
2000-09-21,235.8636939032047
2000-09-22,227.81156627252162
2000-09-25,230.03189210085628
2000-09-26,229.2177387488223
2000-09-27,228.51424353818226
2000-09-28,227.73368109260323
2000-09-29,229.49199455743678
2000-10-02,230.07918314088693
2000-10-03,230.68340720412
2000-10-04,230.05874026679822
2000-10-05,229.8041085992766
2000-10-06,228.4892086965848
2000-10-09,224.70887810957683
2000-10-10,223.2912047016268
2000-10-11,218.02208504620708
2000-10-12,218.56521297151684
2000-10-13,216.44065816307617
2000-10-16,218.71649117203816
2000-10-17,216.26160542852196
2000-10-18,206.37785282026186
2000-10-19,211.3157463318513
2000-10-20,213.51003851227313
2000-10-23,217.1042956913998
2000-10-24,216.38085187117065
2000-10-25,214.61331434686906
2000-10-26,212.63143537040722
2000-10-27,211.13410238957064
2000-10-30,212.18230263536958
2000-10-31,211.82139852235545
2000-11-01,213.25120222340408
2000-11-02,214.0229491998308
2000-11-03,211.28536261351894
2000-11-06,212.9108466714214
2000-11-07,211.55117786991286
2000-11-08,212.26935137810366
2000-11-09,208.73352456543302
2000-11-10,209.90951368308524
2000-11-13,207.08228227813137
2000-11-14,208.85360792338543
2000-11-15,208.92959744839348
2000-11-16,208.8134340032329
2000-11-17,207.97432861198237
2000-11-20,206.0209335834808
2000-11-21,204.13910060032967
2000-11-22,202.26254737315523
2000-11-23,200.65082374571344
2000-11-24,201.08966695852368
2000-11-27,202.59733255057827
2000-11-28,201.54766133660493
2000-11-29,199.7191644773751
2000-11-30,195.2375665201719
2000-12-01,196.6323368969176
2000-12-04,194.75735901828787
2000-12-05,195.76414936952793
2000-12-06,199.85088868693725
2000-12-07,196.98427977041854
2000-12-08,197.05462802905865
2000-12-11,201.6375224326757
2000-12-12,199.43001806085525
2000-12-13,199.57522906872714
2000-12-14,197.9834906003197
2000-12-15,195.42290526894965
2000-12-18,196.35222218285392
2000-12-19,197.180830855869
2000-12-20,195.0829288975015
2000-12-21,193.3294330741103
2000-12-22,194.21035184080398
2000-12-25,194.21035184080398
2000-12-26,193.3371889419022
2000-12-27,194.48025663582
2000-12-28,195.94194486457224
2000-12-29,194.4586944502299
2001-01-01,194.4586944502299
2001-01-02,191.72722868476424
2001-01-03,191.99243780589512
2001-01-04,194.72332724246837
2001-01-05,193.47883538801867
