Date,EMERGING MARKETS EQUAL SECTOR WEIGHTED
1999-08-03,1519.1232689129001
1999-08-04,1505.701510455393
1999-08-05,1481.8579760094206
1999-08-06,1472.0608764598283
1999-08-09,1492.758353248076
1999-08-10,1491.9536240323212
1999-08-11,1493.652588106115
1999-08-12,1506.506171036392
1999-08-13,1520.4898190895221
1999-08-16,1537.507242279243
1999-08-17,1538.1565392232474
1999-08-18,1529.7443996991362
1999-08-19,1513.3751649897831
1999-08-20,1526.9218011356093
1999-08-23,1567.784940623586
1999-08-24,1576.0770233251849
1999-08-25,1614.6313160325608
1999-08-26,1615.3800958857184
1999-08-27,1611.1210886180058
1999-08-30,1607.262863563308
1999-08-31,1588.8864510272767
1999-09-01,1583.4922024994034
1999-09-02,1559.325543831484
1999-09-03,1576.991397174595
1999-09-06,1607.533906165822
1999-09-07,1594.2451096152965
1999-09-08,1587.6156981381264
1999-09-09,1600.0921355008143
1999-09-10,1629.02164956028
1999-09-13,1656.3896069936918
1999-09-14,1646.1184684752618
1999-09-15,1635.3938421189232
1999-09-16,1608.762365205875
1999-09-17,1610.407495635505
1999-09-20,1617.6803419065916
1999-09-21,1598.8080156584076
1999-09-22,1594.7315040574026
1999-09-23,1599.902807839165
1999-09-24,1584.0000545028
1999-09-27,1568.5142502722447
1999-09-28,1561.0126566123392
1999-09-29,1542.4460028725273
1999-09-30,1526.7308177752109
1999-10-01,1518.6482435114692
1999-10-04,1521.6808282147997
1999-10-05,1523.6675837254415
1999-10-06,1538.7730325439381
1999-10-07,1563.3896428453875
1999-10-08,1579.83287817907
1999-10-11,1586.364930184728
1999-10-12,1586.231692005563
1999-10-13,1564.8353015841888
1999-10-14,1559.4378660428213
1999-10-15,1512.6067587338882
1999-10-18,1492.6634486871487
1999-10-19,1501.5252593756443
1999-10-20,1525.7075349569586
1999-10-21,1508.2774648820068
1999-10-22,1528.6379024407877
1999-10-25,1520.2671876589113
1999-10-26,1534.6967703073235
1999-10-27,1532.4837195267262
1999-10-28,1547.275484080342
1999-10-29,1560.3755008248243
1999-11-01,1580.63961662054
1999-11-02,1595.2370360570258
1999-11-03,1606.2794709505213
1999-11-04,1631.7860951206087
1999-11-05,1654.0293544649455
1999-11-08,1664.3973343668563
1999-11-09,1674.5025069043538
1999-11-10,1673.2168278446666
1999-11-11,1687.7808600684696
1999-11-12,1705.865140023473
1999-11-15,1712.2132131671017
1999-11-16,1723.3357536429342
1999-11-17,1692.5855152642582
1999-11-18,1716.1749869225173
1999-11-19,1740.1503100247996
1999-11-22,1739.3862780122083
1999-11-23,1743.851654934798
1999-11-24,1753.5436030253218
1999-11-25,1760.1965390658775
1999-11-26,1768.1471838314696
1999-11-29,1786.2939603238221
1999-11-30,1783.750020839126
1999-12-01,1793.8678814343561
1999-12-02,1818.8881999532268
1999-12-03,1835.1711426708969
1999-12-06,1812.3130056249188
1999-12-07,1806.9956355875318
1999-12-08,1804.721945975686
1999-12-09,1816.132451560863
1999-12-10,1841.2858601838275
1999-12-13,1858.8348951876005
1999-12-14,1852.4743664900386
1999-12-15,1843.894964084932
1999-12-16,1818.6782488705755
1999-12-17,1845.2684567937454
1999-12-20,1872.946806277331
1999-12-21,1879.971498510827
1999-12-22,1894.4648313905734
1999-12-23,1881.649591972443
1999-12-24,1887.7583248247029
1999-12-27,1904.4554987019228
1999-12-28,1927.9518287612616
1999-12-29,1949.9416210800985
1999-12-30,1979.0121360116243
1999-12-31,1996.2303051470176
2000-01-03,2006.436727425993
2000-01-04,1986.2600643488895
2000-01-05,1941.2298463489744
2000-01-06,1925.8439209932042
2000-01-07,1959.4113415689037
2000-01-10,2016.1579788278814
2000-01-11,1969.2494323171254
2000-01-12,1986.7512104626267
2000-01-13,2011.333710416912
2000-01-14,2069.815714346356
2000-01-17,2108.6541289707006
2000-01-18,2094.453761853097
2000-01-19,2055.3272084133846
2000-01-20,2057.5406090505635
2000-01-21,2051.1268519695936
2000-01-24,2056.7361529770255
2000-01-25,2012.36635805164
2000-01-26,2026.3577532032714
2000-01-27,2054.9876006955906
2000-01-28,2056.266407374354
2000-01-31,2024.3872916014561
2000-02-01,2046.6062705894728
2000-02-02,2066.529372176229
2000-02-03,2079.5602936695327
2000-02-04,2109.261116169159
2000-02-07,2136.400069614325
2000-02-08,2136.5811594681736
2000-02-09,2136.3843342298833
2000-02-10,2152.3926105431965
2000-02-11,2143.9557039263755
2000-02-14,2118.6830511905364
2000-02-15,2098.385325683845
2000-02-16,2099.7909385451117
2000-02-17,2115.363284164369
2000-02-18,2097.150611229908
2000-02-21,2077.271063738071
2000-02-22,2010.5242949689396
2000-02-23,2026.2323285318957
2000-02-24,2052.3379899277384
2000-02-25,2067.4005514534947
2000-02-28,2061.7489849433377
2000-02-29,2073.0342665842186
2000-03-01,2104.571805164474
2000-03-02,2135.093960819072
2000-03-03,2146.365377257684
2000-03-06,2153.9923356117915
2000-03-07,2155.4207287597937
2000-03-08,2163.8632583311855
2000-03-09,2150.0496854615403
2000-03-10,2157.6175557375686
2000-03-13,2082.45990138593
2000-03-14,2087.4363534235617
2000-03-15,2059.0565076512557
2000-03-16,2060.6877740933487
2000-03-17,2083.4708269554335
2000-03-20,2063.1617841797715
2000-03-21,2082.35023874043
2000-03-22,2110.9851646126926
2000-03-23,2110.9597326437847
2000-03-24,2133.97869533423
2000-03-27,2153.308316992302
2000-03-28,2139.4826869481817
2000-03-29,2162.69857962564
2000-03-30,2116.7380848906973
2000-03-31,2109.333556453384
2000-04-03,2094.9749875052917
2000-04-04,2070.3498540060996
2000-04-05,2032.4787389106157
2000-04-06,2061.8709362080185
2000-04-07,2107.7258888840815
2000-04-10,2134.0723628103688
2000-04-11,2093.489462642544
2000-04-12,2079.153674616328
2000-04-13,2041.7616872330227
2000-04-14,1979.0721580077513
2000-04-17,1870.7293834203083
2000-04-18,1929.9368045198382
2000-04-19,1932.8078387769012
2000-04-20,1943.8534109046414
2000-04-21,1951.9214375328713
2000-04-24,1918.5286457965171
2000-04-25,1970.3223185311838
2000-04-26,1975.9762326564162
2000-04-27,1996.1234813611102
2000-04-28,2026.363328405992
2000-05-01,2033.3487990354804
2000-05-02,2029.9297048369676
2000-05-03,2034.2226139158417
2000-05-04,2036.130128462585
2000-05-05,2048.643345230711
2000-05-08,2037.7541466754801
2000-05-09,2016.561744378687
2000-05-10,1973.434026541343
2000-05-11,1974.7887323769
2000-05-12,1971.4785082514825
2000-05-15,1967.0821352260841
2000-05-16,2023.3935113540808
2000-05-17,2032.6274662267417
2000-05-18,2001.5376842635037
2000-05-19,1970.49967364721
2000-05-22,1891.9533493934414
2000-05-23,1853.656587981933
2000-05-24,1853.1460811791196
2000-05-25,1873.7510049303935
2000-05-26,1833.3059676660457
2000-05-29,1840.1269614674522
2000-05-30,1882.905498801452
2000-05-31,1921.2324804962632
2000-06-01,1934.1460709508085
2000-06-02,1956.1354909353895
2000-06-05,1965.1065497909192
2000-06-06,1920.1064422754346
2000-06-07,1925.0600273835212
2000-06-08,1930.0494884602733
2000-06-09,1952.8894439403814
2000-06-12,1946.980085945919
2000-06-13,1918.7524944741651
2000-06-14,1929.1237071110588
2000-06-15,1926.388551537479
2000-06-16,1907.6751312578056
2000-06-19,1910.380356394237
2000-06-20,1923.887373371485
2000-06-21,1941.8079569574504
2000-06-22,1949.1550327878865
2000-06-23,1940.3756673988892
2000-06-26,1934.7694781086984
2000-06-27,1930.7865930454966
2000-06-28,1936.3706619091843
2000-06-29,1909.8283099976209
2000-06-30,1918.2279318285111
2000-07-03,1952.6510873130721
2000-07-04,1962.8719683631934
2000-07-05,1959.3616497128764
2000-07-06,1954.254820454822
2000-07-07,1971.8402617562506
2000-07-10,1974.0141464351684
2000-07-11,1957.5241969381416
2000-07-12,1984.5311200491471
2000-07-13,1998.2735139591853
2000-07-14,2001.1679708462445
2000-07-17,2008.88415627172
2000-07-18,1996.6815971581723
2000-07-19,1989.6859659097586
2000-07-20,1988.7430918241012
2000-07-21,1973.635309973223
2000-07-24,1943.8774674056817
2000-07-25,1925.287321639341
2000-07-26,1920.3346414992411
2000-07-27,1919.5893300315538
2000-07-28,1917.7923154427317
2000-07-31,1923.0162754450037
2000-08-01,1933.137004443207
2000-08-02,1956.1308160845856
2000-08-03,1970.4880927867196
2000-08-04,1968.0150835892284
2000-08-07,1959.9804645789197
2000-08-08,1976.1934416003712
2000-08-09,1992.5177260863868
2000-08-10,1979.2825393771486
2000-08-11,1995.741100130417
2000-08-14,2016.814476297358
2000-08-15,2000.449800601141
2000-08-16,2013.8942470776456
2000-08-17,2008.3937944253244
2000-08-18,2005.0424156420863
2000-08-21,2011.056699737828
2000-08-22,2033.6693997561194
2000-08-23,2036.0366733726023
2000-08-24,2018.1862939162788
2000-08-25,2014.0353843709129
2000-08-28,2013.6094156781276
2000-08-29,2022.5144528600565
2000-08-30,2022.6157018663862
2000-08-31,2030.546841330531
2000-09-01,2004.9976658685011
2000-09-04,2019.8693961070367
2000-09-05,2048.7518822211136
2000-09-06,2060.4087724726714
2000-09-07,2065.9007693260373
2000-09-08,2068.1951897904914
2000-09-11,2061.9955091269608
2000-09-12,2049.436326681833
2000-09-13,2034.8424887096073
2000-09-14,2036.3819160712355
2000-09-15,2013.7655688017196
2000-09-18,1963.696596284572
2000-09-19,1950.3136734433203
2000-09-20,1981.950793288559
2000-09-21,1952.3557709556112
2000-09-22,1845.5249359464651
2000-09-25,1911.4846785439347
2000-09-26,1892.0965956556015
2000-09-27,1896.9735392381099
2000-09-28,1890.516909883648
2000-09-29,1893.3317930565042
2000-10-02,1875.508899311135
2000-10-03,1892.0649489609893
2000-10-04,1889.5260890573315
2000-10-05,1899.6731006785558
2000-10-06,1899.294957336262
2000-10-09,1872.9997588821038
2000-10-10,1867.893589509722
2000-10-11,1816.602961913767
2000-10-12,1809.1942345733173
2000-10-13,1807.0254178538764
2000-10-16,1850.3252864068397
2000-10-17,1824.8319060023807
2000-10-18,1799.1650311171752
2000-10-19,1842.376008097547
2000-10-20,1873.8437000792737
2000-10-23,1855.8024596139398
2000-10-24,1861.8005857716296
2000-10-25,1865.5087157897806
2000-10-26,1863.984260306824
2000-10-27,1845.2360759603898
2000-10-30,1831.5403053406728
2000-10-31,1839.8659458353275
2000-11-01,1840.8832168848867
2000-11-02,1853.8419821006007
2000-11-03,1854.9679853466655
2000-11-06,1860.1119000920999
2000-11-07,1873.5284738910434
2000-11-08,1879.5537619672882
2000-11-09,1856.3588483532
2000-11-10,1841.6875282568708
2000-11-13,1799.1010247603135
2000-11-14,1833.1201167370343
2000-11-15,1830.5079715442314
2000-11-16,1822.8364508300826
2000-11-17,1818.6919955094759
2000-11-20,1800.5800069453683
2000-11-21,1806.0542159066033
2000-11-22,1774.5002739240947
2000-11-23,1755.022016180837
2000-11-24,1775.6050758894394
2000-11-27,1776.6361338141144
2000-11-28,1738.2348330252464
2000-11-29,1716.9839974262832
2000-11-30,1658.7926564473905
2000-12-01,1664.9581577697854
2000-12-04,1633.172166835413
2000-12-05,1690.9132082185395
2000-12-06,1715.2006256782681
2000-12-07,1697.958986613987
2000-12-08,1726.4995609918437
2000-12-11,1757.3629725774485
2000-12-12,1746.1164073744192
2000-12-13,1751.8872345852599
2000-12-14,1717.123502845916
2000-12-15,1668.319686779203
2000-12-18,1678.6084756143846
2000-12-19,1678.8956012589836
2000-12-20,1618.4618744305865
2000-12-21,1590.1299850348025
2000-12-22,1584.002139658029
2000-12-25,1587.7748182186872
2000-12-26,1567.9335447926287
2000-12-27,1571.0739142312352
2000-12-28,1595.674786974621
2000-12-29,1577.0476558596558
2001-01-01,1576.9451417135144
2001-01-02,1562.1750497156513
2001-01-03,1568.1286805386746
2001-01-04,1617.459646092706
2001-01-05,1609.1911287502617
2001-01-08,1608.6199248368657
2001-01-09,1640.3714432383774
2001-01-10,1626.6437333726094
2001-01-11,1613.961466918748
2001-01-12,1625.348237641356
2001-01-15,1645.9475168210952
2001-01-16,1651.6153736613264
2001-01-17,1686.176287604367
2001-01-18,1678.7275949325222
2001-01-19,1715.7444369676386
2001-01-22,1710.3853877580805
2001-01-23,1711.8585224480498
2001-01-24,1739.1949389032782
2001-01-25,1750.0731046400967
2001-01-26,1742.9269205001926
2001-01-29,1742.9581340820425
2001-01-30,1745.8642539131595
2001-01-31,1759.0344825985164
2001-02-01,1732.1024155934892
2001-02-02,1742.861315773181
2001-02-05,1706.8357458749974
2001-02-06,1730.1077645342357
2001-02-07,1701.1403095779724
2001-02-08,1738.4786450569632
2001-02-09,1730.2611591301188
2001-02-12,1729.1020548637248
2001-02-13,1754.2112942991598
2001-02-14,1756.9371254145574
2001-02-15,1803.4252066682454
2001-02-16,1761.5338876201274
2001-02-19,1739.4567507887361
2001-02-20,1765.379092001609
2001-02-21,1713.7184911436657
2001-02-22,1698.5299411067474
2001-02-23,1686.7582588393695
2001-02-26,1700.6899726114764
2001-02-27,1681.5490369293186
2001-02-28,1676.8973155241295
2001-03-01,1654.6968694761315
2001-03-02,1635.8431849495657
2001-03-05,1653.986007937103
2001-03-06,1663.1606742731328
2001-03-07,1669.484212830498
2001-03-08,1668.032491453119
2001-03-09,1650.0710659813817
2001-03-12,1604.9875775256507
2001-03-13,1609.8528311946925
2001-03-14,1600.5426462680387
2001-03-15,1612.487009658104
2001-03-16,1619.4088869467193
2001-03-19,1602.2575989091958
2001-03-20,1591.5973715729433
2001-03-21,1602.1686906591121
2001-03-22,1589.94080648983
2001-03-23,1580.484368486738
2001-03-26,1599.3554927048606
2001-03-27,1593.5156884355597
2001-03-28,1603.43845747531
2001-03-29,1589.5479540656684
2001-03-30,1585.2236525974783
2001-04-02,1564.2645631932778
2001-04-03,1523.5558625288832
2001-04-04,1480.715375277534
2001-04-05,1515.650736675319
2001-04-06,1519.2233075855336
2001-04-09,1510.593477776303
2001-04-10,1548.5240475377007
2001-04-11,1573.4341107267405
2001-04-12,1561.6419356397928
2001-04-13,1564.0441829401939
2001-04-16,1568.8227668267673
2001-04-17,1574.721761295384
2001-04-18,1636.0420107305063
2001-04-19,1617.9142325820108
2001-04-20,1573.903117732873
2001-04-23,1574.6696191265219
2001-04-24,1586.6433624236333
2001-04-25,1585.7425334280335
2001-04-26,1593.577659580383
2001-04-27,1618.1140255709488
2001-04-30,1641.7159020996771
2001-05-01,1632.9946359990784
2001-05-02,1645.932425280421
2001-05-03,1639.539240758749
2001-05-04,1631.247169160159
2001-05-07,1641.2929045199003
2001-05-08,1646.1533794881057
2001-05-09,1649.987735887495
2001-05-10,1654.8443555296362
2001-05-11,1661.5676679826306
2001-05-14,1647.5623563743964
2001-05-15,1631.4625109117956
2001-05-16,1628.2974893673095
2001-05-17,1673.5253739690318
2001-05-18,1688.4168226597433
2001-05-21,1697.356682910316
2001-05-22,1719.001458195999
2001-05-23,1733.5293865534868
2001-05-24,1736.9880267485491
2001-05-25,1730.2309703989752
2001-05-28,1724.4575383278689
2001-05-29,1737.6767732611575
2001-05-30,1717.9366576637985
2001-05-31,1739.5333146408318
2001-06-01,1737.8017148237157
2001-06-04,1747.4693403773733
2001-06-05,1737.9875833268147
2001-06-06,1744.9719460162746
2001-06-07,1739.878697915442
2001-06-08,1757.2307245343052
2001-06-11,1763.215413122999
2001-06-12,1740.9754986232956
2001-06-13,1736.0711548745105
2001-06-14,1716.428661138658
2001-06-15,1700.2225628877932
2001-06-18,1674.3513629526146
2001-06-19,1681.0860797192445
2001-06-20,1688.1937120318366
2001-06-21,1697.887849880056
2001-06-22,1700.547694436522
2001-06-25,1683.4930916706264
2001-06-26,1678.6596964579771
2001-06-27,1683.046224074871
2001-06-28,1698.0112504775082
2001-06-29,1717.6365275639043
2001-07-02,1718.221476354557
2001-07-03,1703.8967288483445
2001-07-04,1694.162751722001
2001-07-05,1706.107781882007
2001-07-06,1668.069743335789
2001-07-09,1650.272840984883
2001-07-10,1630.9005054413244
2001-07-11,1591.8381055048803
2001-07-12,1622.0272412420231
2001-07-13,1616.7698225053844
2001-07-16,1597.7689301233797
2001-07-17,1605.4171971311905
2001-07-18,1561.7171989617102
2001-07-19,1568.7803482363427
2001-07-20,1562.3591572749376
2001-07-23,1574.4713469882113
2001-07-24,1554.8971344771226
2001-07-25,1547.8825283173996
2001-07-26,1569.2757295077809
2001-07-27,1580.5203723416164
2001-07-30,1585.2227918333824
2001-07-31,1589.74454269083
2001-08-01,1587.692588770506
2001-08-02,1593.1477515137306
2001-08-03,1588.1315516151535
2001-08-06,1591.6940023629156
2001-08-07,1588.3232522411076
2001-08-08,1592.6363718878933
2001-08-09,1560.2435766116225
2001-08-10,1554.0717422521088
2001-08-13,1551.1298438188924
2001-08-14,1564.1272829687887
2001-08-15,1545.0805936802028
2001-08-16,1540.414052797287
2001-08-17,1515.6184197823131
2001-08-20,1511.1214777620016
2001-08-21,1513.9793739102336
2001-08-22,1508.6343804376281
2001-08-23,1520.706227147819
2001-08-24,1525.6106560375256
2001-08-27,1546.0880484758939
2001-08-28,1541.4533848686508
2001-08-29,1540.1751534921855
2001-08-30,1533.504125221442
2001-08-31,1525.3803625504584
2001-09-03,1519.5135804948184
2001-09-04,1553.010174966331
2001-09-05,1555.397930226577
2001-09-06,1533.875852090457
2001-09-07,1508.8326352051938
2001-09-10,1501.0591265153764
2001-09-11,1439.066402304376
2001-09-12,1405.7494633950362
2001-09-13,1384.0250976861307
2001-09-14,1333.5978031710958
2001-09-17,1312.3394800856017
2001-09-18,1318.6244437683572
2001-09-19,1320.9289302744914
2001-09-20,1283.3424424690072
2001-09-21,1265.7640415359244
2001-09-24,1280.1218618299943
2001-09-25,1263.3378279498713
2001-09-26,1265.4193343272989
2001-09-27,1269.0173453966588
2001-09-28,1300.0212768129554
2001-10-01,1289.2548477505761
2001-10-02,1279.0307877326525
2001-10-03,1270.086287954013
2001-10-04,1302.3097080610303
2001-10-05,1298.8411872831125
2001-10-08,1283.6990694137846
2001-10-09,1304.1866976262809
2001-10-10,1332.4315837954953
2001-10-11,1379.5311680554744
2001-10-12,1366.0419003563914
2001-10-15,1360.6676613501518
2001-10-16,1369.3727869114007
2001-10-17,1384.3695609301494
2001-10-18,1372.76327808523
2001-10-19,1385.142024071659
2001-10-22,1401.047029909207
2001-10-23,1416.1555131935083
2001-10-24,1421.8522359328733
2001-10-25,1413.0363571360328
2001-10-26,1425.991401379479
2001-10-29,1404.3537220143644
2001-10-30,1376.1702788763057
2001-10-31,1392.2975085950097
2001-11-01,1387.8840100384914
2001-11-02,1398.021941933913
2001-11-05,1433.758517955001
2001-11-06,1437.9838892423693
2001-11-07,1429.485874061079
2001-11-08,1459.4019103889405
2001-11-09,1461.9136741052928
2001-11-12,1455.315080210908
2001-11-13,1495.0808025411138
2001-11-14,1506.1987274289995
2001-11-15,1526.197409991327
2001-11-16,1515.5661878200326
2001-11-19,1548.1967661132019
2001-11-20,1524.8468289042366
2001-11-21,1537.8402790467037
2001-11-22,1542.8337977699732
2001-11-23,1562.0272790057447
2001-11-26,1581.6823808544962
2001-11-27,1574.8275195616452
2001-11-28,1537.2367716372105
2001-11-29,1526.1897950409038
2001-11-30,1516.9717455962862
2001-12-03,1541.408163655343
2001-12-04,1555.4692670421473
2001-12-05,1595.8888195274612
2001-12-06,1608.7248199404926
2001-12-07,1616.8607683606397
2001-12-10,1609.400134351913
2001-12-11,1600.2473287190103
2001-12-12,1599.008052662027
2001-12-13,1571.3638518530915
2001-12-14,1556.4095558185365
2001-12-17,1556.8020748965496
2001-12-18,1562.3213212443516
2001-12-19,1567.1491904915824
2001-12-20,1568.73450779845
2001-12-21,1576.7564214124163
2001-12-24,1602.2955087995233
2001-12-25,1607.9552366349055
2001-12-26,1612.0013042958267
2001-12-27,1606.9901927864375
2001-12-28,1630.1683381111573
2001-12-31,1627.269182702614
2002-01-01,1628.732039081305
2002-01-02,1624.3458811174303
2002-01-03,1654.154980264329
2002-01-04,1688.6249442988521
2002-01-07,1705.933173959147
2002-01-08,1700.9381666723589
2002-01-09,1702.2365516395625
2002-01-10,1672.2675935864352
2002-01-11,1669.1909776396487
2002-01-14,1657.9405737013963
2002-01-15,1652.79131687763
2002-01-16,1652.0176623417285
2002-01-17,1668.8880714849092
2002-01-18,1663.9956598995668
2002-01-21,1673.1122280295945
2002-01-22,1672.4220753918
2002-01-23,1680.7582422982714
2002-01-24,1696.891254899191
2002-01-25,1731.0321226857643
2002-01-28,1743.9563849329322
2002-01-29,1737.652076273126
2002-01-30,1716.6939845072723
2002-01-31,1744.0059797845975
2002-02-01,1740.4648169274644
2002-02-04,1721.137277014821
2002-02-05,1716.605538694272
2002-02-06,1726.1613797200146
2002-02-07,1708.5723141628043
2002-02-08,1704.5845863631087
2002-02-11,1689.8281791197264
2002-02-12,1699.8022946377191
2002-02-13,1719.2553679453338
2002-02-14,1752.0806467852567
2002-02-15,1746.3088254468285
2002-02-18,1752.696033087726
2002-02-19,1729.345919878214
2002-02-20,1717.4791971037926
2002-02-21,1721.4473298973103
2002-02-22,1708.9492027701929
2002-02-25,1724.3738755283746
2002-02-26,1738.1460589295239
2002-02-27,1773.3848327475202
2002-02-28,1761.283892921273
2002-03-01,1782.4153409166915
2002-03-04,1811.7068634361376
2002-03-05,1817.4450632838902
2002-03-06,1812.310860116459
2002-03-07,1801.4605434274472
2002-03-08,1812.083448048133
2002-03-11,1813.645295496657
2002-03-12,1821.7778557300057
2002-03-13,1818.2711065649917
2002-03-14,1808.4366204981463
2002-03-15,1808.0664928422796
2002-03-18,1824.6817520964
2002-03-19,1824.443309209209
2002-03-20,1820.2495985548558
2002-03-21,1822.1897648103798
2002-03-22,1832.626310611314
2002-03-25,1824.7523276737188
2002-03-26,1827.5583736677968
2002-03-27,1847.1177933209035
2002-03-28,1852.1969166855752
2002-03-29,1849.9647239143897
2002-04-01,1828.2321239597854
2002-04-02,1837.8610612209584
2002-04-03,1838.4167441586906
2002-04-04,1834.766147285233
2002-04-05,1852.932514499267
2002-04-08,1855.5902728595336
2002-04-09,1848.6473991938947
2002-04-10,1844.2651644414218
2002-04-11,1837.6349507804482
2002-04-12,1848.9169144822088
2002-04-15,1858.2836824612073
2002-04-16,1866.9999434412746
2002-04-17,1884.0695116160064
2002-04-18,1878.153292167615
2002-04-19,1879.9488019948865
2002-04-22,1881.8324540419896
2002-04-23,1878.3667100535417
2002-04-24,1871.0818520060939
2002-04-25,1833.2068948095798
2002-04-26,1835.927142485068
2002-04-29,1807.8006987290134
2002-04-30,1807.7909680367793
2002-05-01,1797.9877892961001
2002-05-02,1808.0027030779456
2002-05-03,1795.1714818453954
2002-05-06,1773.2945153887358
2002-05-07,1780.6584202536953
2002-05-08,1809.1887997025497
2002-05-09,1798.094366691924
2002-05-10,1777.2361337944537
2002-05-13,1780.4847864195915
2002-05-14,1813.6597721953115
2002-05-15,1819.043029014205
2002-05-16,1821.4015857008412
2002-05-17,1813.527749546838
2002-05-20,1805.81661030133
2002-05-21,1790.2063180133684
2002-05-22,1780.0408626285118
