Date,AC ASEAN IMI EQUAL WEIGHTED
2007-09-18,1005.6989734414708
2007-09-19,1033.3814421297425
2007-09-20,1037.978552954876
2007-09-21,1042.6830382179032
2007-09-24,1058.2933116692038
2007-09-25,1051.847304821619
2007-09-26,1064.585882388694
2007-09-27,1079.5775894633152
2007-09-28,1083.096679174058
2007-10-01,1101.0147295164127
2007-10-02,1111.0169122082584
2007-10-03,1104.0568119684692
2007-10-04,1107.1658868510965
2007-10-05,1116.4672011171804
2007-10-08,1122.1284904997506
2007-10-09,1123.881842582657
2007-10-10,1137.6818074614323
2007-10-11,1154.2850237941147
2007-10-12,1149.3853574942918
2007-10-15,1150.9899962286418
2007-10-16,1137.7003930769845
2007-10-17,1141.891906314678
2007-10-18,1141.165517915222
2007-10-19,1132.2653163224031
2007-10-22,1099.626235862389
2007-10-23,1114.6553726373627
2007-10-24,1115.0830261378035
2007-10-25,1134.8872918677248
2007-10-26,1147.6932301856746
2007-10-29,1162.9449579194008
2007-10-30,1163.013191718111
2007-10-31,1169.8568284396265
2007-11-01,1174.5410541086642
2007-11-02,1163.3911050595323
2007-11-05,1144.2739559702522
2007-11-06,1157.9062844477173
2007-11-07,1167.2502956873961
2007-11-08,1161.3782854093324
2007-11-09,1161.1262988413198
2007-11-12,1136.5459752110885
2007-11-13,1130.9738075739706
2007-11-14,1141.4696557717461
2007-11-15,1131.690804310315
2007-11-16,1116.888248242939
2007-11-19,1109.3591497630507
2007-11-20,1102.1293705993949
2007-11-21,1075.6284343644459
2007-11-22,1067.1085584986283
2007-11-23,1081.0622128658229
2007-11-26,1097.8695240234665
2007-11-27,1087.4239069096795
2007-11-28,1087.8853832002414
2007-11-29,1105.58572096891
2007-11-30,1107.7876211960597
2007-12-03,1112.2746417347983
2007-12-04,1120.4526817441968
2007-12-05,1130.7475055049397
2007-12-06,1138.1565510583303
2007-12-07,1142.432749398016
2007-12-10,1138.835926279271
2007-12-11,1143.3483733877354
2007-12-12,1132.1543888604288
2007-12-13,1124.2074182482506
2007-12-14,1117.0846990583998
2007-12-17,1087.9817256877639
2007-12-18,1084.0030463946232
2007-12-19,1084.4578917896936
2007-12-20,1082.5563743556213
2007-12-21,1094.4924790925834
2007-12-24,1102.8912422761682
2007-12-25,1108.0459214523153
2007-12-26,1118.0866741914074
2007-12-27,1126.0805744215538
2007-12-28,1131.8226363126128
2007-12-31,1139.9211663935585
2008-01-01,1139.9211663935585
2008-01-02,1136.7574972762877
2008-01-03,1127.5488994390491
2008-01-04,1137.5519458440428
2008-01-07,1127.0665966391932
2008-01-08,1136.7398292770044
2008-01-09,1142.1696232599697
2008-01-10,1136.6788446330197
2008-01-11,1140.6391398316252
2008-01-14,1129.3856171494108
2008-01-15,1113.503289340875
2008-01-16,1076.574865141731
2008-01-17,1085.547725491353
2008-01-18,1073.6072615086293
2008-01-21,1033.705972628443
2008-01-22,980.5496051231758
2008-01-23,1006.187152033462
2008-01-24,1021.1064456416979
2008-01-25,1055.8827735619311
2008-01-28,1033.7006693348821
2008-01-29,1041.0039889009274
2008-01-30,1040.2325706692359
2008-01-31,1049.8057173901047
2008-02-01,1063.9193107605747
2008-02-04,1080.5397633007417
2008-02-05,1079.0602817271742
2008-02-06,1062.5149347977392
2008-02-07,1063.2445321748214
2008-02-08,1066.0050742900191
2008-02-11,1053.2056924038773
2008-02-12,1063.4806700143345
2008-02-13,1065.8115145141949
2008-02-14,1080.9510471943045
2008-02-15,1089.2701117008794
2008-02-18,1085.1123071109237
2008-02-19,1092.2027744374586
2008-02-20,1076.4971085175862
2008-02-21,1075.957638214066
2008-02-22,1070.0267282832342
2008-02-25,1073.7311820118753
2008-02-26,1076.1895242522912
2008-02-27,1085.001167147045
2008-02-28,1085.2499323403815
2008-02-29,1087.8130927276713
2008-03-03,1066.7470973551744
2008-03-04,1063.4531979967028
2008-03-05,1052.4268441699496
2008-03-06,1059.3222148192071
2008-03-07,1048.6528361266464
2008-03-10,990.2850863396554
2008-03-11,1000.4380188623664
2008-03-12,1017.4322864419513
2008-03-13,992.2225807712682
2008-03-14,988.098062389703
2008-03-17,960.2082812675507
2008-03-18,973.503348563778
2008-03-19,969.4345138307743
2008-03-20,962.649732727602
2008-03-21,964.1450226341211
2008-03-24,976.4221074605384
2008-03-25,1001.7911650150673
2008-03-26,1011.713671573694
2008-03-27,1020.1545193553875
2008-03-28,1027.7515407855265
2008-03-31,1020.452651517779
2008-04-01,1021.2901858920612
2008-04-02,1026.6694087658143
2008-04-03,1018.2448631699248
2008-04-04,1019.102079333788
2008-04-07,1021.6440003093583
2008-04-08,1017.2950738579091
2008-04-09,1011.6284864802719
2008-04-10,1026.9130138869593
2008-04-11,1034.3152970572169
2008-04-14,1020.6437123355782
2008-04-15,1028.6712127062249
2008-04-16,1041.6599256768648
2008-04-17,1048.5529123352937
2008-04-18,1047.4524706561758
2008-04-21,1055.776750212677
2008-04-22,1057.8003301653291
2008-04-23,1060.3239560037016
2008-04-24,1054.6141939974787
2008-04-25,1049.4943651143128
2008-04-28,1048.9321477337814
2008-04-29,1046.993863975521
2008-04-30,1046.8959683732899
2008-05-01,1046.1838861720955
2008-05-02,1055.7623926346616
2008-05-05,1062.5682910319144
2008-05-06,1066.8034453413052
2008-05-07,1065.028625812214
2008-05-08,1051.6533515665378
2008-05-09,1056.1925095479887
2008-05-12,1054.6994051453285
2008-05-13,1057.2167861342164
2008-05-14,1052.3910791909188
2008-05-15,1057.2031932070793
2008-05-16,1074.5023986061472
2008-05-19,1076.3012582786346
2008-05-20,1069.6580878474842
2008-05-21,1075.295000576773
2008-05-22,1070.7304192141555
2008-05-23,1065.8443007456735
2008-05-26,1050.7025647642968
2008-05-27,1049.5490162992078
2008-05-28,1042.8037134965653
2008-05-29,1039.398900635076
2008-05-30,1044.4799691340634
2008-06-02,1037.1412205058984
2008-06-03,1031.1954258013839
2008-06-04,1021.210660001718
2008-06-05,1012.390064624215
2008-06-06,1018.7194525351168
2008-06-09,1005.9993420623329
2008-06-10,991.8150861382745
2008-06-11,990.5031191905507
2008-06-12,983.6937330660489
2008-06-13,980.273262564783
2008-06-16,987.5869309093133
2008-06-17,988.6280451637082
2008-06-18,977.7605400279598
2008-06-19,962.5331651601438
2008-06-20,969.5607121949316
2008-06-23,960.3316798973
2008-06-24,959.3733136970434
2008-06-25,962.2227130365452
2008-06-26,964.8751181718194
2008-06-27,955.3526091002717
2008-06-30,949.9625886569019
2008-07-01,940.4929587629616
2008-07-02,929.7636321101522
2008-07-03,915.5380523704773
2008-07-04,911.31552597134
2008-07-07,911.3880539811194
2008-07-08,901.6265525480799
2008-07-09,912.9472219007839
2008-07-10,909.9022093636719
2008-07-11,917.8433464684964
2008-07-14,913.7293209507704
2008-07-15,902.7055658358241
2008-07-16,893.6830625867416
2008-07-17,892.3562555711352
2008-07-18,886.419890226063
2008-07-21,895.9163283483533
2008-07-22,896.0269550440813
2008-07-23,913.1920674146527
2008-07-24,915.5728384050327
2008-07-25,911.1516476983442
2008-07-28,914.809367980295
2008-07-29,907.4346947730568
2008-07-30,912.9399417163137
2008-07-31,916.0887149027577
2008-08-01,912.0657772207869
2008-08-04,904.2247072631313
2008-08-05,894.2344624797404
2008-08-06,901.3850821047932
2008-08-07,899.6116081095078
2008-08-08,888.7316884774564
2008-08-11,885.6249903663519
2008-08-12,876.3720669674601
2008-08-13,875.0991382699648
2008-08-14,874.7291034594632
2008-08-15,865.522899292211
2008-08-18,857.422608344352
2008-08-19,843.0169022236147
2008-08-20,849.0202412438694
2008-08-21,844.1205966558379
2008-08-22,848.6388518757834
2008-08-25,841.8071088663258
2008-08-26,830.4092025295893
2008-08-27,837.0490693061524
2008-08-28,837.9025394107564
2008-08-29,846.7753107099126
2008-09-01,838.6541472995934
2008-09-02,826.8254252324328
2008-09-03,818.9318409587952
2008-09-04,813.40535751676
2008-09-05,795.8558601987014
2008-09-08,812.0976126450337
2008-09-09,798.7562328849555
2008-09-10,785.4349272031685
2008-09-11,766.7590432238451
2008-09-12,771.36286199539
2008-09-15,747.8172963490836
2008-09-16,735.6332864850817
2008-09-17,731.9881682641061
2008-09-18,720.6082135495967
2008-09-19,751.4304935861842
2008-09-22,756.8552851977379
2008-09-23,748.2965950288108
2008-09-24,752.5842179234312
2008-09-25,748.2200321828584
2008-09-26,740.6909215269507
2008-09-29,728.2991084806463
2008-09-30,727.1745259292933
2008-10-01,725.948120706858
2008-10-02,724.9375417319305
2008-10-03,715.4165596523685
2008-10-06,673.9472686157894
2008-10-07,663.0446439701809
2008-10-08,623.7036937864974
2008-10-09,624.2454153442203
2008-10-10,582.5138102833738
2008-10-13,595.2086006641529
2008-10-14,618.3870460317278
2008-10-15,598.214012317837
2008-10-16,572.5444273512127
2008-10-17,560.6192209258322
2008-10-20,562.2272144664364
2008-10-21,563.7006809439171
2008-10-22,544.648572794674
2008-10-23,529.8553061596378
2008-10-24,498.96703531601753
2008-10-27,476.0325845807154
2008-10-28,466.83636047995185
2008-10-29,464.36446142167415
2008-10-30,494.48370737471913
2008-10-31,500.47621542911213
2008-11-03,533.39165624103
2008-11-04,539.758479795995
2008-11-05,545.8019085923759
2008-11-06,531.6894013219936
2008-11-07,534.8032795632821
2008-11-10,541.1171141583897
2008-11-11,524.9436149257501
2008-11-12,518.5085680727161
2008-11-13,506.637895411622
2008-11-14,505.92583838951873
2008-11-17,500.2530780274117
2008-11-18,487.298923498921
2008-11-19,481.727674894123
2008-11-20,466.89896079752845
2008-11-21,468.59752165298187
2008-11-24,462.34563791454985
2008-11-25,467.45791927245637
2008-11-26,470.58980651511087
2008-11-27,474.34831578180126
2008-11-28,477.92152477921934
2008-12-01,468.2829492213783
2008-12-02,461.5793599026662
2008-12-03,463.79417777071166
2008-12-04,465.48582783395875
2008-12-05,465.2572548224922
2008-12-08,472.6251433799534
2008-12-09,490.86847321189776
2008-12-10,502.82908031927303
2008-12-11,506.71690467712193
2008-12-12,499.2364053363342
2008-12-15,514.6255075348639
2008-12-16,517.5458373355459
2008-12-17,524.7318016864062
2008-12-18,541.1551293198457
2008-12-19,538.652982125137
2008-12-22,530.1142073436952
2008-12-23,527.7685107955136
2008-12-24,527.8094058556128
2008-12-25,529.5590291786431
2008-12-26,527.7745857411118
2008-12-29,529.8478082998677
2008-12-30,535.7459133969298
2008-12-31,536.3461219110402
2009-01-01,536.3461219110402
2009-01-02,544.5062502223311
2009-01-05,568.4310505624596
2009-01-06,565.7754905530678
2009-01-07,567.5367195329418
2009-01-08,555.6033517000986
2009-01-09,558.4015760410564
2009-01-12,551.6832264795985
2009-01-13,540.6193327946111
2009-01-14,539.6742420280912
2009-01-15,523.2558038182008
2009-01-16,529.5622996129979
2009-01-19,525.7099645572266
2009-01-20,516.3718226784007
2009-01-21,513.6612069868553
2009-01-22,516.0690469178534
2009-01-23,509.75311882911456
2009-01-26,511.4590259788811
2009-01-27,514.6493411467361
2009-01-28,521.7730711467542
2009-01-29,515.9173640277354
2009-01-30,515.6689553209163
2009-02-02,505.95501981563007
2009-02-03,506.8404869750561
2009-02-04,508.09959522457535
2009-02-05,509.39920282416654
2009-02-06,519.8255009946021
2009-02-09,517.9014878604543
2009-02-10,519.4850439185027
2009-02-11,516.9599909208109
2009-02-12,513.5603392009089
2009-02-13,521.8949404178674
2009-02-16,519.2510907166196
2009-02-17,505.718358909273
2009-02-18,506.20186645419466
2009-02-19,504.2566659678313
2009-02-20,493.21774427644215
2009-02-23,497.82161774922673
2009-02-24,490.9092708234493
2009-02-25,490.41461772364346
2009-02-26,488.3504673722819
2009-02-27,483.30452142949264
2009-03-02,466.0548895124244
2009-03-03,467.24854748170344
2009-03-04,470.67102731095866
2009-03-05,468.35216015662456
2009-03-06,467.42682185513235
2009-03-09,461.66133965254215
2009-03-10,464.25009487064074
2009-03-11,464.5450644192383
2009-03-12,459.2192209697507
2009-03-13,467.2776272333877
2009-03-16,470.1493791736512
2009-03-17,468.49772727261825
2009-03-18,473.9098524986271
2009-03-19,480.3752288708486
2009-03-20,483.74131565743136
2009-03-23,501.9815462743394
2009-03-24,507.32898789317176
2009-03-25,506.77159141483213
2009-03-26,517.9203225079312
2009-03-27,520.646378414923
2009-03-30,502.6281291640974
2009-03-31,507.8951206106916
2009-04-01,509.7045462928424
2009-04-02,534.0938303738575
2009-04-03,540.2348320027177
2009-04-06,552.5897863404804
2009-04-07,545.0380136311295
2009-04-08,538.8525728364922
2009-04-09,547.9081642405393
2009-04-10,556.9932866090573
2009-04-13,566.8836386041396
2009-04-14,584.8688329753288
2009-04-15,595.0680037410918
2009-04-16,599.5632806240152
2009-04-17,601.5963552840112
2009-04-20,604.9932096398874
2009-04-21,600.1341000988832
2009-04-22,595.1697318264471
2009-04-23,603.9988485151611
2009-04-24,618.0859368218715
2009-04-27,603.8877187652625
2009-04-28,592.375574761692
2009-04-29,613.5031374200664
2009-04-30,634.12354332984
2009-05-01,633.8762604859945
2009-05-04,661.1526511064354
2009-05-05,673.7992898342582
2009-05-06,697.8067828006001
2009-05-07,719.0038522943088
2009-05-08,737.1669997634282
2009-05-11,737.3243996714143
2009-05-12,752.6817835213462
2009-05-13,762.4713735219891
2009-05-14,733.5849652507522
2009-05-15,723.9712667758646
2009-05-18,726.5719827227709
2009-05-19,754.4716727694951
2009-05-20,765.6762276351827
2009-05-21,758.0584972407044
2009-05-22,771.9308855979234
2009-05-25,784.4203395636608
2009-05-26,771.8288113846843
2009-05-27,788.5925107613857
2009-05-28,788.2593799950038
2009-05-29,802.5189814504805
2009-06-01,831.4644472573184
2009-06-02,828.6010715389352
2009-06-03,836.865254551296
2009-06-04,841.0299396986808
2009-06-05,851.9626812288835
2009-06-08,834.7996404439493
2009-06-09,841.2990989155846
2009-06-10,862.8256573688109
2009-06-11,861.7281377405003
2009-06-12,863.159335521131
2009-06-15,840.3680138448618
2009-06-16,823.0122808023913
2009-06-17,817.8650052211764
2009-06-18,795.3649034711395
2009-06-19,805.6348414558221
2009-06-22,794.1984972079321
2009-06-23,779.6735826371785
2009-06-24,801.2212193802314
2009-06-25,814.5793540745606
2009-06-26,819.5084153957966
2009-06-29,818.5116391432471
2009-06-30,816.7872881691225
2009-07-01,820.3245248238046
2009-07-02,809.6769653630507
2009-07-03,805.6431621304237
2009-07-06,795.6148620994435
2009-07-07,800.5100687588581
2009-07-08,793.1674130292732
2009-07-09,800.7179788341125
2009-07-10,793.381735297995
2009-07-13,780.3094031866262
2009-07-14,796.3751030946663
2009-07-15,822.7337214280574
2009-07-16,826.1679938261728
2009-07-17,834.4898386281347
2009-07-20,854.3726780017781
2009-07-21,855.9055933877004
2009-07-22,852.2201032812799
2009-07-23,870.4604477326997
2009-07-24,882.1754155310583
2009-07-27,892.5319926111105
2009-07-28,904.7569666853699
2009-07-29,897.3526511433244
2009-07-30,908.3850308956017
2009-07-31,916.5676837943693
2009-08-03,933.9643989780011
2009-08-04,935.1832203019969
2009-08-05,929.5988472189916
2009-08-06,940.088864264388
2009-08-07,928.530486285808
2009-08-10,934.6327625662151
2009-08-11,939.0698172831516
2009-08-12,927.4306251685412
2009-08-13,946.4102862230216
2009-08-14,946.6367267095092
2009-08-17,916.9489427356905
2009-08-18,924.9037889166847
2009-08-19,909.3093714916512
2009-08-20,925.3549943706904
2009-08-21,929.312636120451
2009-08-24,948.6362299474929
2009-08-25,951.3680471795299
2009-08-26,957.2830347653927
2009-08-27,953.4187445217499
2009-08-28,959.1132021744847
2009-08-31,950.9759997167225
2009-09-01,947.0759084078742
2009-09-02,938.0708003116551
2009-09-03,953.5211331654046
2009-09-04,959.7220280498638
2009-09-07,975.0418596430143
2009-09-08,986.5954538924024
2009-09-09,984.8610645853331
2009-09-10,992.5797635469082
2009-09-11,999.1432282909828
2009-09-14,982.0116830405153
2009-09-15,991.6018789867895
2009-09-16,1010.0583215044021
2009-09-17,1014.0049310132257
2009-09-18,1017.0030070275039
2009-09-21,1018.6988902643099
2009-09-22,1027.7708331510898
2009-09-23,1033.3360478485827
2009-09-24,1028.1558532611389
2009-09-25,1023.2224951653557
2009-09-28,1005.9881026765268
2009-09-29,1013.6207807033837
2009-09-30,1020.4931720488805
2009-10-01,1021.2120405111631
2009-10-02,1010.9498425308562
2009-10-05,1012.3045099858911
2009-10-06,1027.97154580322
2009-10-07,1042.2545676840023
2009-10-08,1052.71715824148
2009-10-09,1051.9820594642154
2009-10-12,1054.586705189282
2009-10-13,1054.936932935552
2009-10-14,1065.3931598100958
2009-10-15,1053.434119546058
2009-10-16,1061.8895984070125
2009-10-19,1071.0587964943525
2009-10-20,1068.3329319676416
2009-10-21,1057.7718850232768
2009-10-22,1048.0013111098356
2009-10-23,1056.6915595886705
2009-10-26,1055.606529606992
2009-10-27,1047.0134550566968
2009-10-28,1026.3112085780417
2009-10-29,1017.9302248328825
2009-10-30,1023.9352713458569
2009-11-02,1017.9091309443069
2009-11-03,1006.8583548609317
2009-11-04,1025.0918965494193
2009-11-05,1019.3221123895519
2009-11-06,1032.2531631605184
2009-11-09,1046.2869735638828
2009-11-10,1044.796453403357
2009-11-11,1053.2879406759062
2009-11-12,1045.9962234784832
2009-11-13,1049.7242801490881
2009-11-16,1063.488538335318
2009-11-17,1060.3846319881463
2009-11-18,1060.8188136073732
2009-11-19,1050.2477150659222
2009-11-20,1048.8527912545678
2009-11-23,1049.4647264385467
2009-11-24,1040.5057492841984
2009-11-25,1051.4568617228447
2009-11-26,1038.8406256888911
2009-11-27,1033.5328255555391
2009-11-30,1025.9508877993146
2009-12-01,1044.011104769217
2009-12-02,1048.1942372692783
2009-12-03,1057.2939044174593
2009-12-04,1054.4743683266265
2009-12-07,1050.1272205725043
2009-12-08,1048.8537319546515
2009-12-09,1044.446760333183
2009-12-10,1044.079036926069
2009-12-11,1050.1307721020173
2009-12-14,1050.346137478192
2009-12-15,1049.3440136414574
2009-12-16,1049.6871508244262
2009-12-17,1045.5648304105655
2009-12-18,1045.9880165618856
2009-12-21,1038.165646911283
2009-12-22,1044.7850982605937
2009-12-23,1045.2132122715186
2009-12-24,1049.0013397620398
2009-12-25,1049.7598737722024
2009-12-28,1057.8695069150085
2009-12-29,1067.7771528935393
2009-12-30,1067.0625442753942
2009-12-31,1069.4361033888033
2010-01-01,1069.436103388803
2010-01-04,1085.718353865165
2010-01-05,1101.4931286587014
2010-01-06,1109.4368460383678
2010-01-07,1110.4407179201605
2010-01-08,1115.6315303653264
2010-01-11,1132.2155185996785
2010-01-12,1133.466858299268
2010-01-13,1127.577627745014
2010-01-14,1140.3473283649803
2010-01-15,1135.0853977387308
2010-01-18,1133.3616234825254
2010-01-19,1128.9403924887329
2010-01-20,1119.801898025946
2010-01-21,1104.901652493536
2010-01-22,1094.7634370074218
2010-01-25,1089.4613263770575
2010-01-26,1061.5773285484609
2010-01-27,1045.2656161542363
2010-01-28,1060.3063142119831
2010-01-29,1056.0081185239123
2010-02-01,1050.3640552769612
2010-02-02,1050.3714349408194
2010-02-03,1066.0798543518563
2010-02-04,1056.692861250089
2010-02-05,1030.2718633253608
2010-02-08,1022.5855438942273
2010-02-09,1024.063469612649
2010-02-10,1028.8109885623164
2010-02-11,1037.2729118179723
2010-02-12,1046.0054460065119
2010-02-15,1043.2300078076423
2010-02-16,1048.2858463323334
2010-02-17,1061.955159456606
2010-02-18,1052.1407113536752
2010-02-19,1045.8130931618255
2010-02-22,1055.9286371216635
2010-02-23,1066.115352429793
2010-02-24,1064.5913925111856
2010-02-25,1062.6002891272371
2010-02-26,1066.74956192995
2010-03-01,1076.0846590646306
2010-03-02,1082.010719772376
2010-03-03,1085.5940620997478
2010-03-04,1083.377625949934
2010-03-05,1090.8951856016345
2010-03-08,1103.096643903226
2010-03-09,1102.0790139203864
2010-03-10,1111.673851471204
2010-03-11,1112.6192769619588
2010-03-12,1115.2651646436486
2010-03-15,1110.3741458566988
2010-03-16,1118.6786657353175
2010-03-17,1137.9105256143287
2010-03-18,1132.9931828950096
2010-03-19,1137.6828290657759
2010-03-22,1127.1614549340522
2010-03-23,1136.869846459184
2010-03-24,1143.9485233788341
2010-03-25,1148.1562385675697
2010-03-26,1157.2231111147582
2010-03-29,1168.0035082081768
2010-03-30,1175.5638824563978
2010-03-31,1170.6921886219307
2010-04-01,1182.5901956934656
2010-04-02,1184.9988348329464
2010-04-05,1201.3009647103481
2010-04-06,1209.5831422085114
2010-04-07,1217.0180045635454
2010-04-08,1203.9579380240307
2010-04-09,1215.2709489871181
2010-04-12,1207.0253481837537
2010-04-13,1201.2522818887803
2010-04-14,1216.212493532064
2010-04-15,1216.8215560547671
2010-04-16,1207.279145751339
2010-04-19,1181.568952800028
2010-04-20,1204.6598005610322
2010-04-21,1207.5930402736656
2010-04-22,1212.718976803701
2010-04-23,1211.02159362263
2010-04-26,1220.4406742745402
2010-04-27,1214.670587066935
2010-04-28,1193.9165886978417
2010-04-29,1205.2332775761663
2010-04-30,1215.000133495005
2010-05-03,1205.6315267952425
2010-05-04,1203.9796707442404
2010-05-05,1179.8364089098784
2010-05-06,1161.6968510055942
2010-05-07,1142.3169864423623
2010-05-10,1177.9407130333313
2010-05-11,1173.5722904052886
2010-05-12,1182.952311115328
2010-05-13,1184.8358346375219
2010-05-14,1184.9534451878724
2010-05-17,1158.4282796914852
2010-05-18,1166.0553293525795
2010-05-19,1137.872636650484
2010-05-20,1121.9689082185587
2010-05-21,1098.9329661888298
2010-05-24,1088.8274027234913
2010-05-25,1041.0124720077245
2010-05-26,1067.2520730509
2010-05-27,1089.338052371875
2010-05-28,1092.3716119930161
2010-05-31,1112.7547633478903
2010-06-01,1088.0271447567518
2010-06-02,1093.6194515734674
2010-06-03,1122.4456013398026
2010-06-04,1124.0408485949545
2010-06-07,1094.9879444767766
2010-06-08,1100.7889906125977
2010-06-09,1106.6715224968452
2010-06-10,1115.0334743231924
2010-06-11,1125.4798701103755
2010-06-14,1142.8442120950438
2010-06-15,1145.1864712489764
2010-06-16,1155.8061781348822
2010-06-17,1160.4844075246583
2010-06-18,1174.0929262333186
2010-06-21,1204.2138815920277
2010-06-22,1196.381637136832
2010-06-23,1192.7238975492662
2010-06-24,1180.8726784467503
2010-06-25,1180.452063761272
2010-06-28,1192.4398371236043
2010-06-29,1172.0655216636094
2010-06-30,1174.0366848301821
2010-07-01,1164.3715667652234
2010-07-02,1169.8793327202416
2010-07-05,1169.8788699822467
2010-07-06,1185.2445796126538
2010-07-07,1180.649226790618
2010-07-08,1193.3653371891983
2010-07-09,1206.4306518467986
2010-07-12,1207.7029544531167
2010-07-13,1208.217706992133
2010-07-14,1221.566075596886
2010-07-15,1218.1047404034057
2010-07-16,1222.7842567663288
2010-07-19,1220.996044652242
2010-07-20,1227.0638022605174
2010-07-21,1234.7177264268962
2010-07-22,1236.1504837916723
2010-07-23,1246.4439674441892
2010-07-26,1247.2695902638843
2010-07-27,1253.7167708437569
2010-07-28,1254.8327649670148
2010-07-29,1264.4099876589992
2010-07-30,1266.2071332539629
2010-08-02,1281.936508978223
2010-08-03,1278.5660697068254
2010-08-04,1281.5339024576615
2010-08-05,1295.5982475430465
2010-08-06,1297.6309291072992
2010-08-09,1303.3337198636716
2010-08-10,1290.30670448167
2010-08-11,1277.677458509228
2010-08-12,1270.2618462187302
2010-08-13,1280.7687141494337
2010-08-16,1279.2938491767209
2010-08-17,1289.709575544557
2010-08-18,1300.2624097793287
2010-08-19,1314.8663973125106
2010-08-20,1315.0977667945704
2010-08-23,1317.8275607910805
2010-08-24,1305.071069898951
2010-08-25,1303.5961751641132
2010-08-26,1315.7804082223902
2010-08-27,1316.5647544652218
2010-08-30,1322.7570553898854
2010-08-31,1317.5886284962012
2010-09-01,1329.3366179718394
2010-09-02,1341.0702381412657
2010-09-03,1350.944858282462
2010-09-06,1357.0938860793779
2010-09-07,1355.3162153947674
2010-09-08,1362.1635603749282
2010-09-09,1370.925980058754
2010-09-10,1373.338359461974
2010-09-13,1391.6062289310182
2010-09-14,1390.51814214153
2010-09-15,1397.2283589146803
2010-09-16,1402.5729053833386
2010-09-17,1416.3371003687873
2010-09-20,1419.8301611750067
2010-09-21,1433.0897643933288
2010-09-22,1438.5033675817808
2010-09-23,1433.2733703800582
2010-09-24,1443.155626364361
2010-09-27,1456.8179975360495
2010-09-28,1446.5226953719475
2010-09-29,1457.290983729107
2010-09-30,1457.7598334454324
2010-10-01,1473.0743677811065
2010-10-04,1470.5421005089713
2010-10-05,1477.8055567303293
2010-10-06,1490.4858146486827
2010-10-07,1487.7320378719412
2010-10-08,1479.7734781484623
2010-10-11,1493.4894546524438
2010-10-12,1485.153118350547
2010-10-13,1515.4855269038387
2010-10-14,1520.7740485145357
2010-10-15,1520.8169428295535
2010-10-18,1504.2466975861118
2010-10-19,1507.2429119811593
2010-10-20,1507.8327134674423
2010-10-21,1518.5383348684466
2010-10-22,1517.5489609326576
2010-10-25,1533.8232685248286
2010-10-26,1534.0807650341615
2010-10-27,1518.2735246975365
2010-10-28,1521.7561122613438
2010-10-29,1524.554130019857
2010-11-01,1537.2027498182947
2010-11-02,1543.0225141317126
2010-11-03,1551.1422968461786
2010-11-04,1562.3790840623342
2010-11-05,1562.2652630399998
2010-11-08,1575.3734667766382
2010-11-09,1581.4078966295435
2010-11-10,1576.4242926004986
2010-11-11,1567.391641433029
2010-11-12,1534.807684298086
