Date,ASEAN IMI EQUAL WEIGHTED
2011-05-31,1078.8033834041362
2011-06-01,1079.8255210217658
2011-06-02,1078.712228139801
2011-06-03,1079.6561287372979
2011-06-06,1074.7436858264716
2011-06-07,1079.541451127354
2011-06-08,1069.5095641434898
2011-06-09,1066.9260460017708
2011-06-10,1066.1318897754743
2011-06-13,1053.1319231443078
2011-06-14,1058.3926624764922
2011-06-15,1056.5934942463236
2011-06-16,1043.2187514868097
2011-06-17,1040.1727325315296
2011-06-20,1035.303085844323
2011-06-21,1051.3708800073196
2011-06-22,1053.096524640066
2011-06-23,1045.4948655046933
2011-06-24,1051.526105615089
2011-06-27,1039.991082496928
2011-06-28,1045.697341864266
2011-06-29,1053.226172241893
2011-06-30,1064.3318744355777
2011-07-01,1067.48574859872
2011-07-04,1079.9622628680877
2011-07-05,1080.0114709260963
2011-07-06,1080.4099131905523
2011-07-07,1087.4800889552384
2011-07-08,1095.895025971487
2011-07-11,1084.7067082600845
2011-07-12,1068.1000470572135
2011-07-13,1081.2301785785291
2011-07-14,1084.6632161783436
2011-07-15,1080.177863288599
2011-07-18,1074.9947268002527
2011-07-19,1080.9501669117683
2011-07-20,1091.854500922307
2011-07-21,1094.9403420777498
2011-07-22,1107.741281845854
2011-07-25,1105.8236426100004
2011-07-26,1113.335164539306
2011-07-27,1120.4039100782966
2011-07-28,1119.0885462961685
2011-07-29,1112.6661836530932
2011-08-01,1126.3771444385154
2011-08-02,1115.4944001278197
2011-08-03,1104.6853476532183
2011-08-04,1096.9538202852582
2011-08-05,1056.6145916043492
2011-08-08,1026.2745745383995
2011-08-09,1000.695939214522
2011-08-10,1010.0754769345842
2011-08-11,1008.7785826832843
2011-08-12,1015.0280646512414
2011-08-15,1033.9108032868444
2011-08-16,1033.930017898529
2011-08-17,1041.2540718445377
2011-08-18,1038.1794842453962
2011-08-19,1014.3095159587789
2011-08-22,1013.8243392206005
2011-08-23,1019.8980607520622
2011-08-24,1009.5331236279546
2011-08-25,1004.7782820335219
2011-08-26,1001.6824202512106
2011-08-29,1013.8668328582397
2011-08-30,1013.6893471529669
2011-08-31,1030.3994434688361
2011-09-01,1029.5763733962758
2011-09-02,1033.9027554030909
2011-09-05,1020.8487214861315
2011-09-06,1018.2402291128828
2011-09-07,1032.1728907203758
2011-09-08,1033.7334937056964
2011-09-09,1027.9216879425837
2011-09-12,1003.1066937109773
2011-09-13,996.3226469841418
2011-09-14,980.368817030849
2011-09-15,981.0166933399482
2011-09-16,985.6031459948059
2011-09-19,964.4017879942039
2011-09-20,962.3397433786984
2011-09-21,954.9413575905998
2011-09-22,912.4395005952023
2011-09-23,895.1770184035314
2011-09-26,852.4332636482873
2011-09-27,887.3861163126818
2011-09-28,883.5939974435449
2011-09-29,883.6251725700736
2011-09-30,882.1846832093985
2011-10-03,846.3698942161874
2011-10-04,832.836134269408
2011-10-05,839.3052133445747
2011-10-06,864.3947114617092
2011-10-07,870.196867276911
2011-10-10,880.1107226809578
2011-10-11,890.1176754402863
2011-10-12,907.6600723100834
2011-10-13,913.7946470349691
2011-10-14,925.1115620274782
2011-10-17,944.4534070430099
2011-10-18,916.4633266905824
2011-10-19,928.048892658107
2011-10-20,910.8306499658735
2011-10-21,912.4576561682278
2011-10-24,923.2196487010475
2011-10-25,927.4415848574246
2011-10-26,926.4852002001189
2011-10-27,956.5597997617236
2011-10-28,972.4690838899418
2011-10-31,963.298570458692
2011-11-01,935.2449712803261
2011-11-02,940.7093681975997
2011-11-03,928.3748523908417
2011-11-04,941.9513389720905
2011-11-07,939.1574195601877
2011-11-08,945.5943782867058
2011-11-09,945.7893891254267
2011-11-10,925.8603666494868
2011-11-11,930.1754928766617
2011-11-14,937.6553499748549
2011-11-15,933.3126069279203
2011-11-16,935.9873456800616
2011-11-17,932.9337055326846
2011-11-18,921.9457322271129
2011-11-21,902.9141364805364
2011-11-22,908.7772889958366
2011-11-23,900.8297942445835
2011-11-24,901.2665410447343
2011-11-25,889.9814696291937
2011-11-28,896.9165177728918
2011-11-29,901.587724732698
2011-11-30,907.4934543027164
2011-12-01,926.1008162847183
2011-12-02,932.0912568151158
2011-12-05,936.2632773943566
2011-12-06,931.3232517766417
2011-12-07,941.6156552610016
2011-12-08,933.5437139137284
2011-12-09,920.1009788163841
2011-12-12,920.066266508704
2011-12-13,916.1565381346167
2011-12-14,910.1545123650602
2011-12-15,906.7178569442997
2011-12-16,916.7828870841581
2011-12-19,913.3451301080582
2011-12-20,914.1488501449562
2011-12-21,924.8763695891002
2011-12-22,923.587027158076
2011-12-23,926.3913194413393
2011-12-26,924.3613849631425
2011-12-27,919.7714717234551
2011-12-28,921.2336878224891
2011-12-29,923.8971861894269
2011-12-30,929.1403074004068
2012-01-02,929.4827956287553
2012-01-03,941.1470112203436
2012-01-04,943.9305182857096
2012-01-05,942.8280708279984
2012-01-06,943.4821487232446
2012-01-09,945.5742150739213
2012-01-10,956.3641410658938
2012-01-11,959.0577145831862
2012-01-12,959.1056277830327
2012-01-13,966.8320170625983
2012-01-16,960.0317010842894
2012-01-17,974.4635151858004
2012-01-18,977.0006846083168
2012-01-19,985.9028436341475
2012-01-20,992.222585139067
2012-01-23,995.5203661549921
2012-01-24,993.06677807593
2012-01-25,1001.7522370523873
2012-01-26,1013.1954445777911
2012-01-27,1019.1407919843067
2012-01-30,1010.944649300018
2012-01-31,1022.1305567467602
2012-02-01,1026.4567584291813
2012-02-02,1046.8163985140523
2012-02-03,1051.1176692865806
2012-02-06,1048.8959355764587
2012-02-07,1051.8502422407666
2012-02-08,1067.8201937832287
2012-02-09,1067.55544523147
2012-02-10,1055.6901619309576
2012-02-13,1059.0928323532871
2012-02-14,1052.85412460222
2012-02-15,1063.9810355269574
2012-02-16,1051.0059613792007
2012-02-17,1064.5443424953346
2012-02-20,1074.126135448494
2012-02-21,1073.9872595281497
2012-02-22,1072.0071273610224
2012-02-23,1070.7535191102527
2012-02-24,1070.1835727043763
2012-02-27,1058.8384507736198
2012-02-28,1066.5041868928056
2012-02-29,1079.936625123132
2012-03-01,1073.8062843023208
2012-03-02,1081.6078023901152
2012-03-05,1078.0286347628755
2012-03-06,1066.3197477237106
2012-03-07,1065.934778357202
2012-03-08,1075.7732496155666
2012-03-09,1077.7227286924615
2012-03-12,1067.751147160808
2012-03-13,1071.931792113289
2012-03-14,1073.2727600490857
2012-03-15,1076.3526564538934
2012-03-16,1084.0513874668611
2012-03-19,1082.8143604261354
2012-03-20,1079.780059943836
2012-03-21,1084.21773389963
2012-03-22,1078.0636454698383
2012-03-23,1081.648854239959
2012-03-26,1078.1055402169395
2012-03-27,1088.093289542215
2012-03-28,1085.7673797937437
2012-03-29,1081.846945842779
2012-03-30,1084.956853589657
2012-04-02,1093.067426534617
2012-04-03,1098.3279016242495
2012-04-04,1085.1787422530924
2012-04-05,1085.4247531485105
2012-04-06,1086.8074330340046
2012-04-09,1081.9790009426406
2012-04-10,1080.2314476171925
2012-04-11,1079.2300607025597
2012-04-12,1088.7003691835782
2012-04-13,1095.3708532589937
2012-04-16,1093.6270674686307
2012-04-17,1094.2034557147288
2012-04-18,1097.1834055518282
2012-04-19,1096.320747123344
2012-04-20,1098.7770645248702
2012-04-23,1091.2374004853407
2012-04-24,1096.6814923677907
2012-04-25,1099.5587356985611
2012-04-26,1101.8348105384098
2012-04-27,1102.442757559454
2012-04-30,1107.7236430321013
2012-05-01,1108.1325727790818
2012-05-02,1113.7555834502693
2012-05-03,1114.1360772383368
2012-05-04,1112.9282713243845
2012-05-07,1101.2881702251152
2012-05-08,1103.9216141527836
2012-05-09,1089.778755832288
2012-05-10,1087.442586070145
2012-05-11,1078.5579751354553
2012-05-14,1053.9046344203364
2012-05-15,1048.9900315824425
2012-05-16,1022.573472783025
2012-05-17,1026.310272307912
2012-05-18,1008.1451370215842
2012-05-21,1012.9278989336516
2012-05-22,1024.1939203503637
2012-05-23,1004.8685114796423
2012-05-24,1006.1109017376078
2012-05-25,1008.0043713663032
2012-05-28,1013.9747385478097
2012-05-29,1017.6951948612515
2012-05-30,1006.4806607841641
2012-05-31,1005.9448764335658
2012-06-01,992.8811825974808
2012-06-04,969.7121242481071
2012-06-05,974.2961442102657
2012-06-06,998.1716269448182
2012-06-07,1001.9378927278283
2012-06-08,993.3896511836189
2012-06-11,1011.2951880350448
2012-06-12,1007.0968149246098
2012-06-13,1010.4418365027045
2012-06-14,1000.5825688863314
2012-06-15,1014.2213849759889
2012-06-18,1021.9554479786667
2012-06-19,1028.7312641210472
2012-06-20,1038.4085057030165
2012-06-21,1027.7961913329532
2012-06-22,1021.7038547455097
2012-06-25,1015.0122550956283
2012-06-26,1018.033006747134
2012-06-27,1025.746785669082
2012-06-28,1021.8339363834192
2012-06-29,1037.0788401850732
2012-07-02,1048.1500851529718
2012-07-03,1059.110937334622
2012-07-04,1060.005309548467
2012-07-05,1065.2639073788982
2012-07-06,1064.8438411291872
2012-07-09,1050.621934045746
2012-07-10,1059.5672395222455
2012-07-11,1062.6246378283668
2012-07-12,1052.2193620873384
2012-07-13,1061.6316343623132
2012-07-16,1069.139620437291
2012-07-17,1076.9152681760359
2012-07-18,1074.6238857563987
2012-07-19,1079.059993968231
2012-07-20,1075.9913700625611
2012-07-23,1056.9833111827381
2012-07-24,1055.8381789563718
2012-07-25,1056.5805120701693
2012-07-26,1055.4730979379544
2012-07-27,1062.676615599828
2012-07-30,1069.1072381073288
2012-07-31,1076.7724829212575
2012-08-01,1078.6341869578443
2012-08-02,1074.4669886294641
2012-08-03,1074.7800713694203
2012-08-06,1083.3965284077883
2012-08-07,1079.73252942917
2012-08-08,1079.3282412896365
2012-08-09,1081.1176165897946
2012-08-10,1081.5534531529638
2012-08-13,1077.193166534653
2012-08-14,1083.1139683172985
2012-08-15,1078.5543152326334
2012-08-16,1079.3100109101101
2012-08-17,1079.282883919271
2012-08-20,1080.3505778459078
2012-08-21,1080.5238256055666
2012-08-22,1079.1645283735393
2012-08-23,1084.298522396993
2012-08-24,1079.63141918217
2012-08-27,1076.8462789635903
2012-08-28,1073.3730853267039
2012-08-29,1068.0883511538827
2012-08-30,1059.304971093378
2012-08-31,1062.0280406618563
2012-09-03,1070.6281058295021
2012-09-04,1069.3756182535062
2012-09-05,1060.7323367904562
2012-09-06,1060.7402147734344
2012-09-07,1070.8886593915252
2012-09-10,1070.2829870702285
2012-09-11,1070.4889310795195
2012-09-12,1078.3300437697712
2012-09-13,1081.40247515162
2012-09-14,1106.3431723895826
2012-09-17,1109.1950356962898
2012-09-18,1099.8644087084213
2012-09-19,1106.6598459024885
2012-09-20,1097.5272603804688
2012-09-21,1105.3435379490948
2012-09-24,1092.555914751512
2012-09-25,1096.3725732309258
2012-09-26,1085.7362849925216
2012-09-27,1093.8059107827723
2012-09-28,1104.3012920991716
2012-10-01,1104.1909732522229
2012-10-02,1107.6178686235642
2012-10-03,1105.4352197231149
2012-10-04,1111.3497595939318
2012-10-05,1116.3356759032179
2012-10-08,1110.5273333822693
2012-10-09,1108.8984595153997
2012-10-10,1106.1929430236144
2012-10-11,1107.42155801749
2012-10-12,1114.143714667505
2012-10-15,1113.0758983159758
2012-10-16,1118.1578991466308
2012-10-17,1127.1869023863082
2012-10-18,1129.814479669573
2012-10-19,1123.0944243235515
2012-10-22,1123.141703755314
2012-10-23,1121.0365077798476
2012-10-24,1122.6411090126842
2012-10-25,1126.4698375242644
2012-10-26,1123.3204490435344
2012-10-29,1117.775539303935
2012-10-30,1120.319470067258
2012-10-31,1122.0934903042346
2012-11-01,1120.620005516777
2012-11-02,1120.1955449885934
2012-11-05,1114.9722747680507
2012-11-06,1115.2871982210404
2012-11-07,1123.8309117795466
2012-11-08,1117.414703937065
2012-11-09,1117.0429982862725
2012-11-12,1117.8019375605168
2012-11-13,1117.1250801939123
2012-11-14,1114.356364785929
2012-11-15,1106.6224771214643
2012-11-16,1104.5721720096199
2012-11-19,1105.539861626766
2012-11-20,1105.6350019469714
2012-11-21,1105.266982306174
2012-11-22,1107.329336788785
2012-11-23,1109.3495556651117
2012-11-26,1113.227582701335
2012-11-27,1110.2582252435614
2012-11-28,1108.518001246465
2012-11-29,1115.4657251980975
2012-11-30,1116.0245022245729
2012-12-03,1118.7551378504818
2012-12-04,1118.4812158834839
2012-12-05,1122.3457590927533
2012-12-06,1124.1050226643372
2012-12-07,1124.7970836638708
2012-12-10,1126.0712290968493
2012-12-11,1130.1992504564819
2012-12-12,1135.9804012043996
2012-12-13,1135.8468425560027
2012-12-14,1135.7685299964166
2012-12-17,1135.7534650138039
2012-12-18,1136.3296392331392
2012-12-19,1140.4544454227016
2012-12-20,1140.0134142185975
2012-12-21,1134.8907847050589
2012-12-24,1135.5190448498608
2012-12-25,1135.0927990674923
2012-12-26,1140.4764882951772
2012-12-27,1145.6498136753453
2012-12-28,1151.3345280144763
2012-12-31,1152.29495874267
2013-01-01,1152.29495874267
2013-01-02,1170.552344454637
2013-01-03,1179.8898005189055
2013-01-04,1182.1846898790575
2013-01-07,1192.4890241039427
2013-01-08,1195.9729852632427
2013-01-09,1200.1109654645088
2013-01-10,1201.3798320439234
2013-01-11,1206.1756086270327
2013-01-14,1211.9090195885558
2013-01-15,1214.4455736662208
2013-01-16,1217.1818481633027
2013-01-17,1217.3192269832982
2013-01-18,1222.5504322252257
2013-01-21,1209.3792276221427
2013-01-22,1202.0092043427696
2013-01-23,1204.8540405296112
2013-01-24,1212.2479210303936
2013-01-25,1217.9011294699435
2013-01-28,1220.210397262801
2013-01-29,1221.5779782485615
2013-01-30,1224.7492484056334
2013-01-31,1217.87403988973
2013-02-01,1226.254688986095
2013-02-04,1233.6554197257742
2013-02-05,1230.0350763032318
2013-02-06,1233.1502985446066
2013-02-07,1233.554506995834
2013-02-08,1234.856301927232
2013-02-11,1234.797511630594
2013-02-12,1237.2906699180728
2013-02-13,1249.5240181520994
2013-02-14,1255.9204840042387
2013-02-15,1257.2638949812856
2013-02-18,1256.8450262103524
2013-02-19,1255.8325670070838
2013-02-20,1265.513861858956
2013-02-21,1251.377590758965
2013-02-22,1257.2134922504838
2013-02-25,1260.589593430077
2013-02-26,1251.2361652255115
2013-02-27,1255.8725163637257
2013-02-28,1269.297285420187
2013-03-01,1267.893888780246
2013-03-04,1254.845962902324
2013-03-05,1259.94226645755
2013-03-06,1274.9039289125606
2013-03-07,1276.9308837251058
2013-03-08,1282.2947132555635
2013-03-11,1284.3314881363347
2013-03-12,1288.2353307909832
2013-03-13,1284.2814764054576
2013-03-14,1283.804279784829
2013-03-15,1290.8515380903448
2013-03-18,1277.9042769897521
2013-03-19,1279.7320885296972
2013-03-20,1279.2014272287624
2013-03-21,1278.9444942356308
2013-03-22,1262.342926092181
2013-03-25,1282.0750669023303
2013-03-26,1289.679673181267
2013-03-27,1302.0830215225424
2013-03-28,1300.0484443619134
2013-03-29,1303.853311501299
2013-04-01,1304.9518164266021
2013-04-02,1308.226142441793
2013-04-03,1301.0836121376394
2013-04-04,1299.2744539799166
2013-04-05,1300.1466931528923
2013-04-08,1299.5987878564258
2013-04-09,1303.5865977705905
2013-04-10,1310.1356133706672
2013-04-11,1318.8966515416507
2013-04-12,1316.1930431596682
2013-04-15,1308.4712840359155
2013-04-16,1308.025094227186
2013-04-17,1317.288826163452
2013-04-18,1315.884140582573
2013-04-19,1321.4945591481048
2013-04-22,1318.834682503412
2013-04-23,1307.351229962787
2013-04-24,1311.5698064111964
2013-04-25,1318.092405113323
2013-04-26,1321.0228765664701
2013-04-29,1322.63020482703
2013-04-30,1323.5664244154286
2013-05-01,1326.065135856047
2013-05-02,1316.265613833662
2013-05-03,1312.9670135526117
2013-05-06,1341.9679011392636
2013-05-07,1354.2957709194125
2013-05-08,1364.5660721051654
2013-05-09,1368.9967594758107
2013-05-10,1370.8383010916236
2013-05-13,1377.4872116716513
2013-05-14,1379.4017085608696
2013-05-15,1380.4525258914794
2013-05-16,1370.7413732797359
2013-05-17,1373.4755953368988
2013-05-20,1390.2246188678412
2013-05-21,1391.856453845722
2013-05-22,1390.9730028796882
2013-05-23,1358.2456660509497
2013-05-24,1362.078766511428
2013-05-27,1363.6168129316595
2013-05-28,1374.3101730234744
2013-05-29,1366.2874775709367
2013-05-30,1355.6291561930832
2013-05-31,1344.8362235311135
2013-06-03,1324.11046477113
2013-06-04,1331.1025976316648
2013-06-05,1322.3226395995684
2013-06-06,1309.6154351795049
2013-06-07,1309.9093850723214
2013-06-10,1303.3446336462855
2013-06-11,1262.7863045953434
2013-06-12,1260.0480245995723
2013-06-13,1228.606757063313
2013-06-14,1257.9789321672524
2013-06-17,1257.965816751921
2013-06-18,1253.3734204111631
2013-06-19,1253.95629958121
2013-06-20,1211.9397748704102
2013-06-21,1193.7947811582449
2013-06-24,1161.4363722484438
2013-06-25,1166.63094580772
2013-06-26,1186.7730400567516
2013-06-27,1204.5931368315787
2013-06-28,1217.8527170547998
2013-07-01,1217.825495719066
2013-07-02,1218.0568127789434
2013-07-03,1199.5982678726218
2013-07-04,1200.9595599449547
2013-07-05,1204.2216002130845
2013-07-08,1177.2331107071457
2013-07-09,1180.517446402413
2013-07-10,1180.0227252562743
2013-07-11,1205.55751671488
2013-07-12,1212.6694915968656
2013-07-15,1214.35465468972
2013-07-16,1218.782166009218
2013-07-17,1221.735162481878
2013-07-18,1232.3953172250078
2013-07-19,1230.7234618993805
2013-07-22,1232.447438753164
2013-07-23,1241.7251780508914
2013-07-24,1235.4279304665508
2013-07-25,1221.302304652399
2013-07-26,1220.7016216541028
2013-07-29,1204.9562841606528
2013-07-30,1200.3545386400838
2013-07-31,1182.6947167435283
2013-08-01,1188.2153516912288
2013-08-02,1184.8694860922253
2013-08-05,1188.6353036566447
2013-08-06,1187.840668929322
2013-08-07,1188.6577218167556
2013-08-08,1194.5746715117637
2013-08-09,1194.742186982899
2013-08-12,1197.4371308284988
2013-08-13,1206.1043355462616
2013-08-14,1204.2069770299252
2013-08-15,1201.3432064863161
2013-08-16,1194.7630676328342
2013-08-19,1166.5000758683511
2013-08-20,1134.8011996669088
2013-08-21,1130.5160679230373
2013-08-22,1108.6064359906015
2013-08-23,1108.1783408185065
2013-08-26,1104.2558152121842
2013-08-27,1065.7244297728614
2013-08-28,1052.397845168518
2013-08-29,1070.1369558944223
2013-08-30,1087.7950690329908
2013-09-02,1092.2195306098788
2013-09-03,1092.9228594231329
2013-09-04,1083.4444261281221
2013-09-05,1081.326389240666
2013-09-06,1084.424311133991
2013-09-09,1109.0604721516834
2013-09-10,1124.1873245418885
2013-09-11,1131.936754182699
2013-09-12,1137.3737155077615
2013-09-13,1134.1665743557805
2013-09-16,1158.630589028051
2013-09-17,1161.0877745835635
2013-09-18,1166.3602569151797
2013-09-19,1220.0303289753404
2013-09-20,1210.99930157531
2013-09-23,1189.8479792733447
2013-09-24,1175.4407517133604
2013-09-25,1177.0135828244115
2013-09-26,1177.8200096957362
2013-09-27,1174.9250238084044
2013-09-30,1155.8351756011348
2013-10-01,1166.8083106597048
2013-10-02,1171.3285647156918
2013-10-03,1180.2917254530948
2013-10-04,1173.810928089374
2013-10-07,1162.6972257781517
2013-10-08,1170.430472085312
2013-10-09,1168.7163420306597
2013-10-10,1178.640196643589
2013-10-11,1189.1588363244714
2013-10-14,1186.1836186507371
2013-10-15,1191.096777044991
2013-10-16,1190.4291062727414
2013-10-17,1203.7698695849813
2013-10-18,1212.6421083567798
2013-10-21,1205.723649873847
2013-10-22,1207.2038841668098
2013-10-23,1213.0755968505014
2013-10-24,1220.367030378343
2013-10-25,1220.9729675459419
2013-10-28,1219.1391452616256
2013-10-29,1217.5919549520897
2013-10-30,1211.5598166527825
2013-10-31,1203.065704860122
2013-11-01,1192.337595058006
2013-11-04,1179.9418470036894
2013-11-05,1187.8319868872966
2013-11-06,1188.6731534052803
2013-11-07,1185.856004091021
2013-11-08,1177.43688322845
2013-11-11,1166.3770853466247
2013-11-12,1160.298369044033
2013-11-13,1151.6455077933404
2013-11-14,1159.8575003470735
2013-11-15,1159.3745373743855
2013-11-18,1164.138138381307
2013-11-19,1164.0755692490502
2013-11-20,1155.5282651117664
2013-11-21,1138.7391896437164
2013-11-22,1136.4638321846157
2013-11-25,1133.1987441295769
2013-11-26,1128.6321135073895
2013-11-27,1125.6256740415083
2013-11-28,1120.7659357251273
2013-11-29,1127.4461102608625
2013-12-02,1137.5902052654853
2013-12-03,1133.2584237016106
2013-12-04,1124.3303647752093
2013-12-05,1120.7764181515543
2013-12-06,1114.8481650640672
2013-12-09,1121.5365945601727
2013-12-10,1121.200124331691
2013-12-11,1117.6080588143236
2013-12-12,1109.0511025837843
2013-12-13,1104.201395216842
2013-12-16,1096.646590391263
2013-12-17,1101.0072651985563
2013-12-18,1099.1180722926904
2013-12-19,1094.743103521407
2013-12-20,1089.479048017068
2013-12-23,1086.1613767356966
2013-12-24,1086.2758119076066
2013-12-25,1085.9709022839113
2013-12-26,1082.4921967084574
2013-12-27,1085.3091135528316
2013-12-30,1087.858279698431
2013-12-31,1091.9751109039564
2014-01-01,1091.9751109039564
2014-01-02,1082.173050965314
2014-01-03,1073.26415513477
2014-01-06,1069.9667140223876
2014-01-07,1071.7600680387848
2014-01-08,1076.696211690791
2014-01-09,1075.5402259680309
2014-01-10,1078.4952047382164
2014-01-13,1094.5165055575596
2014-01-14,1099.0150583640027
2014-01-15,1092.6083588918918
2014-01-16,1094.4395467032755
2014-01-17,1094.6210808987478
2014-01-20,1091.9969601749146
2014-01-21,1098.5796505747485
2014-01-22,1098.6760146886743
2014-01-23,1098.241359772944
2014-01-24,1094.2677113754062
2014-01-27,1073.5802956349764
2014-01-28,1072.0758416204471
2014-01-29,1079.0580341804832
2014-01-30,1074.4558857376383
2014-01-31,1074.7636535993115
2014-02-03,1077.4287620753287
2014-02-04,1073.0366796622466
2014-02-05,1077.4910730301792
2014-02-06,1085.5606539696166
2014-02-07,1091.2317736257028
2014-02-10,1092.0538144334212
2014-02-11,1100.7777578993778
2014-02-12,1111.470209836545
2014-02-13,1113.1361649971852
2014-02-14,1122.1908469878638
2014-02-17,1139.247545622519
2014-02-18,1137.757870605559
2014-02-19,1144.0005452610023
2014-02-20,1135.075138404953
2014-02-21,1143.1900278310854
2014-02-24,1144.3461981003466
2014-02-25,1144.3006965901511
2014-02-26,1143.276180495345
2014-02-27,1145.7531355497417
2014-02-28,1152.2070897419173
2014-03-03,1145.26236579185
2014-03-04,1153.842017667302
2014-03-05,1163.0255253374448
2014-03-06,1176.6888909588915
2014-03-07,1181.9155207753984
2014-03-10,1176.068144626493
2014-03-11,1186.393438946719
2014-03-12,1179.0512618946852
2014-03-13,1187.7221867295148
2014-03-14,1189.0160303961638
2014-03-17,1197.3222465291728
2014-03-18,1195.4219629235506
2014-03-19,1195.163118103036
2014-03-20,1177.0380591030696
2014-03-21,1178.6819744027705
2014-03-24,1181.979424169016
2014-03-25,1175.7669863319902
2014-03-26,1180.4517887512945
2014-03-27,1180.6232615374927
2014-03-28,1191.7767133643629
2014-03-31,1196.0626862014735
2014-04-01,1204.9744505961687
2014-04-02,1207.9509388009963
2014-04-03,1208.2866268098603
2014-04-04,1209.0454748602533
2014-04-07,1211.8757081508134
2014-04-08,1214.3565092311412
2014-04-09,1220.5318846871448
2014-04-10,1214.0747976407645
2014-04-11,1210.8490048245703
2014-04-14,1211.2273799536476
2014-04-15,1214.8242127333726
2014-04-16,1220.9687862677501
2014-04-17,1225.635195933992
2014-04-18,1224.464166339719
2014-04-21,1222.6289337974576
2014-04-22,1223.9313117261647
2014-04-23,1220.8498424028433
2014-04-24,1224.6828428778451
2014-04-25,1224.1331350410724
2014-04-28,1216.9948722456088
2014-04-29,1218.707180310714
