Date,PACIFIC ex JAPAN HIGH DIVIDEND YIELD
1999-08-03,1338.02451160092
1999-08-04,1323.0533199152087
1999-08-05,1310.810738717905
1999-08-06,1311.4728269284199
1999-08-09,1307.4731115624434
1999-08-10,1280.088132413356
1999-08-11,1271.5447575276908
1999-08-12,1287.3584146713724
1999-08-13,1296.6432667316456
1999-08-16,1322.7728601846536
1999-08-17,1312.8946076555142
1999-08-18,1330.2746201050102
1999-08-19,1327.1491392385708
1999-08-20,1328.1359613223742
1999-08-23,1345.8354556767085
1999-08-24,1355.7935177195745
1999-08-25,1345.932486481302
1999-08-26,1357.5954366017836
1999-08-27,1342.8587177025245
1999-08-30,1349.4741924321254
1999-08-31,1321.6725532660282
1999-09-01,1328.8553714556147
1999-09-02,1312.5223812812967
1999-09-03,1308.3759850072174
1999-09-06,1327.808570825288
1999-09-07,1329.2199015129859
1999-09-08,1328.1801077498483
1999-09-09,1381.4620461696827
1999-09-10,1382.944436419196
1999-09-13,1394.2711282947253
1999-09-14,1386.1626078443974
1999-09-15,1348.5496003273945
1999-09-16,1334.803995801032
1999-09-17,1346.9610724422735
1999-09-20,1333.643281854065
1999-09-21,1328.724495667527
1999-09-22,1319.7600720222417
1999-09-23,1343.8914486814222
1999-09-24,1325.516108106675
1999-09-27,1320.209196185464
1999-09-28,1317.3911115025571
1999-09-29,1298.7370546198126
1999-09-30,1276.6197900399388
1999-10-01,1286.1651230257032
1999-10-04,1293.1019084202
1999-10-05,1303.8395675473332
1999-10-06,1294.0686573694745
1999-10-07,1298.1830776804868
1999-10-08,1308.845243025117
1999-10-11,1299.87601571997
1999-10-12,1282.317701771647
1999-10-13,1272.5126052535393
1999-10-14,1268.6281304006989
1999-10-15,1234.250259370873
1999-10-18,1216.1589026406036
1999-10-19,1215.2939687532012
1999-10-20,1242.3367461743358
1999-10-21,1238.831751018386
1999-10-22,1273.3459235787006
1999-10-25,1288.2773577068185
1999-10-26,1282.3518302186412
1999-10-27,1282.5989732712949
1999-10-28,1291.0765303740404
1999-10-29,1309.5116157831742
1999-11-01,1319.5555973650378
1999-11-02,1321.0962995278692
1999-11-03,1328.3004314260418
1999-11-04,1334.3476590935222
1999-11-05,1322.9768839895596
1999-11-08,1332.2308160950654
1999-11-09,1346.277320446387
1999-11-10,1362.392873131183
1999-11-11,1380.8387523705142
1999-11-12,1405.0372097002266
1999-11-15,1399.2045727223929
1999-11-16,1382.850220749871
1999-11-17,1384.0494672438326
1999-11-18,1399.2214451129973
1999-11-19,1419.6426636171489
1999-11-22,1429.166437312142
1999-11-23,1436.774845911961
1999-11-24,1443.6974724794418
1999-11-25,1433.3241109665091
1999-11-26,1457.166255011732
1999-11-29,1466.9329798015074
1999-11-30,1443.5759173844094
1999-12-01,1451.7363043338016
1999-12-02,1467.2233242685402
1999-12-03,1473.8669226813618
1999-12-06,1445.277497464732
1999-12-07,1443.8371083551376
1999-12-08,1446.2388340588825
1999-12-09,1466.3546150380384
1999-12-10,1455.9822264762481
1999-12-13,1466.6737334905458
1999-12-14,1476.4031834319555
1999-12-15,1471.0979155587208
1999-12-16,1461.4371741502262
1999-12-17,1490.0364783451785
1999-12-20,1495.4612879674287
1999-12-21,1487.4931993461041
1999-12-22,1493.9235719104968
1999-12-23,1474.4858154270194
1999-12-24,1487.0142879264927
1999-12-27,1491.4157868635093
1999-12-28,1500.4800366242214
1999-12-29,1507.9055383827067
1999-12-30,1524.0539021848695
1999-12-31,1524.0539021848695
2000-01-03,1507.4297619453414
2000-01-04,1464.5131101873246
2000-01-05,1420.475147086131
2000-01-06,1391.361666769401
2000-01-07,1429.1360241402751
2000-01-10,1448.7079666173158
2000-01-11,1425.2929741594387
2000-01-12,1414.2399069713467
2000-01-13,1419.0433425841888
2000-01-14,1454.37595102709
2000-01-17,1470.8495630167658
2000-01-18,1473.4497078157947
2000-01-19,1451.2597926988296
2000-01-20,1455.4894355201939
2000-01-21,1437.7133343877615
2000-01-24,1437.4176936911592
2000-01-25,1416.7171527274
2000-01-26,1425.5900022336932
2000-01-27,1447.3708436712561
2000-01-28,1435.7754988985587
2000-01-31,1418.9950893016317
2000-02-01,1418.7284598436845
2000-02-02,1426.8332299503227
2000-02-03,1402.4781154192794
2000-02-04,1400.633312362208
2000-02-07,1414.4196446029473
2000-02-08,1380.7906729868985
2000-02-09,1378.2450118242616
2000-02-10,1371.7256787893953
2000-02-11,1359.99968570675
2000-02-14,1345.266737692738
2000-02-15,1344.0051120046212
2000-02-16,1369.5755523713556
2000-02-17,1357.1767015926473
2000-02-18,1334.5302668618708
2000-02-21,1324.4131084363873
2000-02-22,1291.7089988359983
2000-02-23,1298.7969605540159
2000-02-24,1300.8050109847707
2000-02-25,1341.1312792208253
2000-02-28,1335.9457952479404
2000-02-29,1353.4895725142678
2000-03-01,1348.4564609819333
2000-03-02,1351.3139905912706
2000-03-03,1343.0866626648997
2000-03-06,1323.2127746736453
2000-03-07,1343.1524778425617
2000-03-08,1351.3389101568753
2000-03-09,1330.081450613428
2000-03-10,1345.609294697019
2000-03-13,1339.758005347846
2000-03-14,1335.9599809747835
2000-03-15,1331.8734814886018
2000-03-16,1342.8527321542208
2000-03-17,1362.2029932000219
2000-03-20,1342.8077521473456
2000-03-21,1344.4753162891793
2000-03-22,1369.9598310007052
2000-03-23,1353.710959463867
2000-03-24,1367.7402673246036
2000-03-27,1369.5560391315807
2000-03-28,1377.487044460262
2000-03-29,1391.8996700794412
2000-03-30,1382.0110088681358
2000-03-31,1365.9904510985893
2000-04-03,1387.1152674206746
2000-04-04,1405.4690472287346
2000-04-05,1413.6168487742825
2000-04-06,1421.9075787636777
2000-04-07,1405.5419838471453
2000-04-10,1409.5324840534506
2000-04-11,1403.9588070093125
2000-04-12,1424.6943916007876
2000-04-13,1418.4923888225499
2000-04-14,1417.926168540206
2000-04-17,1373.2050412987387
2000-04-18,1410.7503698878877
2000-04-19,1442.1813323077984
2000-04-20,1439.9649852299879
2000-04-21,1439.9649852299879
2000-04-24,1441.2538530911452
2000-04-25,1466.2522350816425
2000-04-26,1465.9168259617804
2000-04-27,1474.1647612561144
2000-04-28,1468.6862339525308
2000-05-01,1454.544437280734
2000-05-02,1476.6743182450107
2000-05-03,1511.5110002417061
2000-05-04,1507.7644886234673
2000-05-05,1537.4214925171343
2000-05-08,1523.5001770740603
2000-05-09,1495.6762855270601
2000-05-10,1466.046964896859
2000-05-11,1471.6513747733027
2000-05-12,1489.6687350114853
2000-05-15,1458.6135836793496
2000-05-16,1496.6513739873105
2000-05-17,1484.7394434334005
2000-05-18,1462.8352133564395
2000-05-19,1479.4877296526224
2000-05-22,1465.000654174145
2000-05-23,1476.3730017846724
2000-05-24,1464.8947185516483
2000-05-25,1462.8126316455414
2000-05-26,1426.9527397385461
2000-05-29,1439.0186181851411
2000-05-30,1432.9047536147732
2000-05-31,1434.5206991827522
2000-06-01,1438.9824217254545
2000-06-02,1440.7341033094815
2000-06-05,1454.384803958787
2000-06-06,1460.3031338867147
2000-06-07,1461.3268826009662
2000-06-08,1464.3487838315943
2000-06-09,1458.3103090344944
2000-06-12,1460.6699335084968
2000-06-13,1453.8418507316803
2000-06-14,1468.6621839270176
2000-06-15,1473.9651058153993
2000-06-16,1485.4984485898658
2000-06-19,1467.5375952039049
2000-06-20,1479.0227598614272
2000-06-21,1496.2390677183553
2000-06-22,1484.8532825806037
2000-06-23,1497.6990741296136
2000-06-26,1509.7564837298044
2000-06-27,1522.4079052255881
2000-06-28,1523.1606885773845
2000-06-29,1518.8159079533737
2000-06-30,1523.0611510534632
2000-07-03,1518.4816575509594
2000-07-04,1506.7624187380898
2000-07-05,1483.3559617456624
2000-07-06,1480.530440510509
2000-07-07,1496.6983916770746
2000-07-10,1503.0262118006806
2000-07-11,1507.6605066076895
2000-07-12,1522.5604294299067
2000-07-13,1520.6496406147955
2000-07-14,1518.2233060751803
2000-07-17,1527.690541411845
2000-07-18,1524.680789021528
2000-07-19,1528.6375078968447
2000-07-20,1544.148428369122
2000-07-21,1547.5784878866612
2000-07-24,1537.5055092519465
2000-07-25,1518.3589873019444
2000-07-26,1540.3388838339094
2000-07-27,1535.3718428225736
2000-07-28,1548.551585503739
2000-07-31,1527.5615796268323
2000-08-01,1527.8356809392387
2000-08-02,1565.87255225776
2000-08-03,1580.1645341850174
2000-08-04,1581.3430786187748
2000-08-07,1597.5410386185301
2000-08-08,1605.1782319190786
2000-08-09,1593.7093803030832
2000-08-10,1594.00484202219
2000-08-11,1600.2048962181784
2000-08-14,1606.3384486011205
2000-08-15,1594.535588882318
2000-08-16,1606.8873638793236
2000-08-17,1614.444294945243
2000-08-18,1617.038325685215
2000-08-21,1623.763568757509
2000-08-22,1642.555961837635
2000-08-23,1628.6818636549458
2000-08-24,1625.5401267693378
2000-08-25,1626.885007512463
2000-08-28,1632.7015240228902
2000-08-29,1644.012285258859
2000-08-30,1633.5139885465967
2000-08-31,1626.6301257631198
2000-09-01,1619.8611072647668
2000-09-04,1621.0294207838613
2000-09-05,1634.7834939634968
2000-09-06,1635.6610006788408
2000-09-07,1631.1494094960017
2000-09-08,1639.867458407192
2000-09-11,1652.1064173366526
2000-09-12,1660.3062326207637
2000-09-13,1642.4928942893425
2000-09-14,1630.4902940025408
2000-09-15,1606.3190902062236
2000-09-18,1594.2996004513698
2000-09-19,1593.3147426206626
2000-09-20,1605.4565979178942
2000-09-21,1591.7410292222323
2000-09-22,1543.4647704311228
2000-09-25,1569.1514491222683
2000-09-26,1559.7291992557127
2000-09-27,1559.0902661017672
2000-09-28,1561.9926986074925
2000-09-29,1561.3470276174673
2000-10-02,1575.4068285250307
2000-10-03,1600.1596720181587
2000-10-04,1604.890640384162
2000-10-05,1603.9139433708626
2000-10-06,1602.173926595204
2000-10-09,1593.9016128069684
2000-10-10,1588.547085696383
2000-10-11,1587.4116151459107
2000-10-12,1608.954888859859
2000-10-13,1601.4579268387624
2000-10-16,1633.2845347022212
2000-10-17,1615.099749272798
2000-10-18,1633.0682865246727
2000-10-19,1641.529047761108
2000-10-20,1669.9860707009873
2000-10-23,1680.0852816400072
2000-10-24,1680.860326681797
2000-10-25,1696.9457153810488
2000-10-26,1696.3000095996404
2000-10-27,1672.315539927396
2000-10-30,1665.783001449823
2000-10-31,1649.2392181125233
2000-11-01,1657.9652881671789
2000-11-02,1650.8444153725895
2000-11-03,1657.72514303338
2000-11-06,1682.3288293985406
2000-11-07,1692.7767407132974
2000-11-08,1698.9179379102932
2000-11-09,1700.5717092152602
2000-11-10,1677.5206441416994
2000-11-13,1664.2393762743254
2000-11-14,1680.004064436615
2000-11-15,1680.4161159908388
2000-11-16,1682.4414296687291
2000-11-17,1698.2975165857588
2000-11-20,1704.6184120876758
2000-11-21,1691.9211196659307
2000-11-22,1718.0468869219878
2000-11-23,1748.8629716797964
2000-11-24,1742.300060496016
2000-11-27,1740.7901350757336
2000-11-28,1726.3641338411833
2000-11-29,1711.2966614876839
2000-11-30,1703.964401575027
2000-12-01,1733.2279397207406
2000-12-04,1720.6328553449032
2000-12-05,1724.2284028420854
2000-12-06,1731.2326579045975
2000-12-07,1729.6700345114202
2000-12-08,1737.7505290563727
2000-12-11,1763.260272751409
2000-12-12,1763.5373082987057
2000-12-13,1760.7501143785744
2000-12-14,1727.3233621283784
2000-12-15,1693.5507992367932
2000-12-18,1701.0398522436365
2000-12-19,1725.312250709322
2000-12-20,1722.6655294655077
2000-12-21,1719.159591102215
2000-12-22,1703.4687034108201
2000-12-25,1703.4687034108201
2000-12-26,1698.7044060500605
2000-12-27,1710.7932865585215
2000-12-28,1718.631653968757
2000-12-29,1693.895933383602
2001-01-01,1693.895933383602
2001-01-02,1687.0744252630047
2001-01-03,1680.245704049817
2001-01-04,1702.8779876389972
2001-01-05,1699.170053723595
2001-01-08,1678.2918765374795
2001-01-09,1700.213764322322
2001-01-10,1692.6673417395994
2001-01-11,1663.1322756653872
2001-01-12,1657.3845943622512
2001-01-15,1652.0747305794166
2001-01-16,1649.7415829501942
2001-01-17,1673.346175763915
2001-01-18,1665.45986499974
2001-01-19,1702.8182881801115
2001-01-22,1713.897381169077
2001-01-23,1695.289815991161
2001-01-24,1702.8458856329407
2001-01-25,1717.0921356524339
2001-01-26,1711.6880659193132
2001-01-29,1714.6311446354164
2001-01-30,1717.130910225945
2001-01-31,1720.4692062463002
2001-02-01,1723.370775195292
2001-02-02,1733.3942454209791
2001-02-05,1706.4369955745092
2001-02-06,1728.0509981630287
2001-02-07,1718.6067689506508
2001-02-08,1727.0967014724404
2001-02-09,1710.2341912759953
2001-02-12,1708.110061631379
2001-02-13,1719.5253020090483
2001-02-14,1707.330712856462
2001-02-15,1720.386225165137
2001-02-16,1710.9082708329422
2001-02-19,1694.2669740836072
2001-02-20,1713.6469700884145
2001-02-21,1716.6558906726016
2001-02-22,1726.2660859648088
2001-02-23,1729.213511642824
2001-02-26,1735.7487942151129
2001-02-27,1697.54394490876
2001-02-28,1707.0789529790752
2001-03-01,1699.7956481632284
2001-03-02,1704.5348390251108
2001-03-05,1709.8163942510657
2001-03-06,1699.6905835322752
2001-03-07,1691.38476418981
2001-03-08,1662.730952739335
2001-03-09,1661.731828723235
2001-03-12,1650.691508025298
2001-03-13,1642.3199786315313
2001-03-14,1649.9854290986352
2001-03-15,1644.0390460253836
2001-03-16,1648.078189636501
2001-03-19,1661.0597641942422
2001-03-20,1661.5883273448064
2001-03-21,1657.7972931715944
2001-03-22,1648.3384105114542
2001-03-23,1634.6006565020496
2001-03-26,1652.5804345374167
2001-03-27,1643.0394941475736
2001-03-28,1659.4041430570837
2001-03-29,1675.384917058017
2001-03-30,1662.0784740405793
2001-04-02,1671.5650190039141
2001-04-03,1684.084659980396
2001-04-04,1663.8686506766317
2001-04-05,1686.9963111472118
2001-04-06,1706.7178510050078
2001-04-09,1691.2790232833274
2001-04-10,1719.3326135941877
2001-04-11,1747.5546202028154
2001-04-12,1745.9473431067008
2001-04-13,1745.9473431067008
2001-04-16,1767.448015462478
2001-04-17,1753.751998834844
2001-04-18,1752.3516486111034
2001-04-19,1766.8353024665435
2001-04-20,1766.851049636786
2001-04-23,1745.7902404134911
2001-04-24,1753.8706932030186
2001-04-25,1744.6362291036814
2001-04-26,1743.7543710219168
2001-04-27,1762.4893958591938
2001-04-30,1787.7962495218399
2001-05-01,1789.859536980083
2001-05-02,1788.2596476206184
2001-05-03,1791.9258509325502
2001-05-04,1770.419467458681
2001-05-07,1784.194204657329
2001-05-08,1795.5216189672128
2001-05-09,1813.5352726755116
2001-05-10,1837.589941073564
2001-05-11,1852.4680943425428
2001-05-14,1838.978645570526
2001-05-15,1841.8806397936082
2001-05-16,1843.198637242715
2001-05-17,1872.9168761491708
2001-05-18,1856.8921547959756
2001-05-21,1891.124198975632
2001-05-22,1900.115773715111
2001-05-23,1902.545696275882
2001-05-24,1903.4132385272133
2001-05-25,1900.8453689094347
2001-05-28,1898.3039507529727
2001-05-29,1893.8287851402233
2001-05-30,1874.7900300400493
2001-05-31,1870.7185549814296
2001-06-01,1888.5246750148135
2001-06-04,1898.8408184664795
2001-06-05,1896.5346198354919
2001-06-06,1917.2128922113588
2001-06-07,1934.5931431819674
2001-06-08,1948.1520385413132
2001-06-11,1954.722618577071
2001-06-12,1956.788980855816
2001-06-13,1971.636268027982
2001-06-14,1945.1549175182204
2001-06-15,1942.7447473156055
2001-06-18,1914.6449881837457
2001-06-19,1934.5154114714774
2001-06-20,1947.0609877000988
2001-06-21,1949.764531169045
2001-06-22,1947.2769942230482
2001-06-25,1928.5216843392038
2001-06-26,1948.6933865719989
2001-06-27,1940.4176720762377
2001-06-28,1942.7679325234164
2001-06-29,1967.3852414768578
2001-07-02,1935.8779192473835
2001-07-03,1948.342637715684
2001-07-04,1959.7161905264875
2001-07-05,1933.5433590496434
2001-07-06,1892.7687426121008
2001-07-09,1866.7088915005731
2001-07-10,1883.0842449087227
2001-07-11,1870.2085565645425
2001-07-12,1895.062686095154
2001-07-13,1904.1598426416283
2001-07-16,1914.9279608000304
2001-07-17,1905.7549980335637
2001-07-18,1883.0839893803743
2001-07-19,1898.4329006341877
2001-07-20,1866.1326058972566
2001-07-23,1882.7222750750643
2001-07-24,1856.007526472249
2001-07-25,1843.0335719259353
2001-07-26,1829.6450648791251
2001-07-27,1822.292084820433
2001-07-30,1829.6080418510942
2001-07-31,1841.230461214059
2001-08-01,1876.0679782138066
2001-08-02,1888.662088919024
2001-08-03,1868.6528802229136
2001-08-06,1884.4812395614263
2001-08-07,1894.2035610001938
2001-08-08,1900.9911512555936
2001-08-09,1869.2284731895058
2001-08-10,1860.0580491064702
2001-08-13,1853.2800773933777
2001-08-14,1851.0328958700488
2001-08-15,1846.3270966263797
2001-08-16,1840.6447634210565
2001-08-17,1856.4465290912296
2001-08-20,1855.129801535053
2001-08-21,1862.9773655015526
2001-08-22,1856.246242115935
2001-08-23,1865.8395625839985
2001-08-24,1865.4738557113603
2001-08-27,1870.9735247997364
2001-08-28,1867.5850259572896
2001-08-29,1862.57980441372
2001-08-30,1856.4155018948443
2001-08-31,1821.5162580402312
2001-09-03,1793.7624304177932
2001-09-04,1828.1700598086832
2001-09-05,1821.692903780687
2001-09-06,1801.2319568235425
2001-09-07,1755.9525465489521
2001-09-10,1763.2341484319888
2001-09-11,1757.2557992355014
2001-09-12,1678.1938557591764
2001-09-13,1672.1184721453749
2001-09-14,1639.5111052477766
2001-09-17,1555.2318785306318
2001-09-18,1545.7329272136424
2001-09-19,1533.056238900673
2001-09-20,1506.0428817249958
2001-09-21,1488.7709992412297
2001-09-24,1499.2276167740351
2001-09-25,1518.274237598124
2001-09-26,1519.9733953415787
2001-09-27,1525.1081047082243
2001-09-28,1583.4564590719826
2001-10-01,1596.99094231763
2001-10-02,1620.240443142671
2001-10-03,1622.7177124885447
2001-10-04,1642.4320777317857
2001-10-05,1668.334741425043
2001-10-08,1663.9596827442797
2001-10-09,1668.339140710587
2001-10-10,1674.9649997451197
2001-10-11,1703.3250927074423
2001-10-12,1701.6863423404368
2001-10-15,1724.3700512915068
2001-10-16,1724.8977945170545
2001-10-17,1765.7446393492671
2001-10-18,1737.856680307432
2001-10-19,1723.7916386348413
2001-10-22,1736.6388312130334
2001-10-23,1769.3215540803615
2001-10-24,1765.5345247819114
2001-10-25,1759.103659634241
2001-10-26,1771.0673593388985
2001-10-29,1742.5991835175905
2001-10-30,1732.09356831018
2001-10-31,1750.1653605102485
2001-11-01,1749.727903536382
2001-11-02,1745.5916422106393
2001-11-05,1770.10533512744
2001-11-06,1802.505120458712
2001-11-07,1774.0222644782834
2001-11-08,1818.2718423408385
2001-11-09,1823.7461649463935
2001-11-12,1850.235127567897
2001-11-13,1876.4607459096667
2001-11-14,1892.5404555751657
2001-11-15,1892.8123791330177
2001-11-16,1878.3337571096674
2001-11-19,1893.1762281774613
2001-11-20,1894.8525277338133
2001-11-21,1894.414306594968
2001-11-22,1881.236875291366
2001-11-23,1886.2800932074842
2001-11-26,1890.5992369698404
2001-11-27,1903.9391941134475
2001-11-28,1886.5603516057595
2001-11-29,1880.3048940799981
2001-11-30,1871.830336386665
2001-12-03,1862.5744865358513
2001-12-04,1865.504317324496
2001-12-05,1891.2829909433538
2001-12-06,1869.9576996602934
2001-12-07,1867.9600444610471
2001-12-10,1872.4841519867684
2001-12-11,1879.8320051798416
2001-12-12,1871.1814201553505
2001-12-13,1857.4873761668055
2001-12-14,1841.2166857869802
2001-12-17,1841.2913625576948
2001-12-18,1852.1367260682428
2001-12-19,1858.1460818355656
2001-12-20,1850.0433010989614
2001-12-21,1875.067118965156
2001-12-24,1909.193749586794
2001-12-25,1909.193749586794
2001-12-26,1906.5721786015338
2001-12-27,1898.0329265232144
2001-12-28,1921.7529332163938
2001-12-31,1904.3768752171625
2002-01-01,1904.3768752171625
2002-01-02,1884.7898832459907
2002-01-03,1891.1706640261987
2002-01-04,1921.306346123021
2002-01-07,1923.5874588895706
2002-01-08,1925.8233982308464
2002-01-09,1917.5204374003633
2002-01-10,1909.6922202491398
2002-01-11,1919.7133525029406
2002-01-14,1908.5226539603489
2002-01-15,1913.1493001535962
2002-01-16,1946.1870866356119
2002-01-17,1938.8916988627748
2002-01-18,1931.9960717770962
2002-01-21,1945.9864848676366
2002-01-22,1965.8638433006968
2002-01-23,1970.7094857413956
2002-01-24,1987.0217970202887
2002-01-25,2024.5713355547796
2002-01-28,2028.5981474459204
2002-01-29,2056.5542366891386
2002-01-30,2016.323204232518
2002-01-31,2031.559059561304
2002-02-01,2029.7153764005625
2002-02-04,2033.9398333808579
2002-02-05,2016.0012105896865
2002-02-06,2003.9777599765769
2002-02-07,1997.0417637593644
2002-02-08,2026.0759149721848
2002-02-11,2035.0554409775823
2002-02-12,2026.7272251642923
2002-02-13,2042.3108805758136
2002-02-14,2084.083728677616
2002-02-15,2082.482932498072
2002-02-18,2086.958835911103
2002-02-19,2069.087255831996
2002-02-20,2056.253597724069
2002-02-21,2068.7281858144793
2002-02-22,2048.1362240484655
2002-02-25,2051.788029654189
2002-02-26,2068.790776248708
2002-02-27,2086.5518271795045
2002-02-28,2091.962233724014
2002-03-01,2084.072336657669
2002-03-04,2082.227084224144
2002-03-05,2069.1354571679517
2002-03-06,2048.386614400335
2002-03-07,2071.60722865152
2002-03-08,2069.1482397489763
2002-03-11,2050.8592451341906
2002-03-12,2050.657511545623
2002-03-13,2049.7701075027094
2002-03-14,2056.7718698734284
2002-03-15,2045.7465372229672
2002-03-18,2068.54597907449
2002-03-19,2074.7552033665384
2002-03-20,2096.670885623656
2002-03-21,2086.9671282322424
2002-03-22,2094.6264376626323
2002-03-25,2090.751059513673
2002-03-26,2060.50715294473
2002-03-27,2084.815976861626
2002-03-28,2103.8862288707164
2002-03-29,2103.8862288707164
2002-04-01,2089.5564668328193
2002-04-02,2049.1244370522545
2002-04-03,2037.653042221551
2002-04-04,2030.8951347930588
2002-04-05,2051.910457782224
2002-04-08,2040.3809666974316
2002-04-09,2033.7081888013815
2002-04-10,2035.9365517406527
2002-04-11,2035.6783459311073
2002-04-12,2041.0422814662736
2002-04-15,2047.7800756722127
2002-04-16,2051.7790739054844
2002-04-17,2068.1599963368312
2002-04-18,2069.7682182037524
2002-04-19,2095.715019436812
2002-04-22,2093.0800240013773
2002-04-23,2103.6795811777442
2002-04-24,2104.197896301743
2002-04-25,2095.377011048703
2002-04-26,2110.2445670876505
2002-04-29,2082.4682434039482
2002-04-30,2077.084469349708
2002-05-01,2079.0373448061914
2002-05-02,2096.572686291401
2002-05-03,2087.004936811108
2002-05-06,2062.478460593574
2002-05-07,2084.092035780928
2002-05-08,2094.4989768966834
2002-05-09,2088.5928353180566
2002-05-10,2090.994117067362
2002-05-13,2092.6294572399534
2002-05-14,2121.976721789903
2002-05-15,2128.09335330023
2002-05-16,2127.3267523466175
2002-05-17,2116.9224151925864
2002-05-20,2117.5666778466857
2002-05-21,2122.571128660536
