Date,NORTH AMERICA HIGH DIVIDEND YIELD
1999-08-03,1161.926714743453
1999-08-04,1143.6027936586079
1999-08-05,1147.8777862030724
1999-08-06,1132.459601549321
1999-08-09,1143.3630481297207
1999-08-10,1128.7710400027725
1999-08-11,1148.6450574544656
1999-08-12,1145.716566352239
1999-08-13,1170.8150076494899
1999-08-16,1168.6757239221315
1999-08-17,1187.8314564595585
1999-08-18,1179.433206597952
1999-08-19,1163.5443134144007
1999-08-20,1168.1967992967127
1999-08-23,1186.5377434069405
1999-08-24,1191.0577287746914
1999-08-25,1195.6593169720925
1999-08-26,1181.5573668527882
1999-08-27,1165.6189323215276
1999-08-30,1143.6916025963956
1999-08-31,1122.3851279766973
1999-09-01,1127.8873553974827
1999-09-02,1100.3110699371796
1999-09-03,1139.0342831969474
1999-09-06,1141.7591607074398
1999-09-07,1128.677891004997
1999-09-08,1126.8368533248708
1999-09-09,1128.3762834379215
1999-09-10,1136.9638956677736
1999-09-13,1147.8455977142708
1999-09-14,1131.3721722969337
1999-09-15,1126.0908755104679
1999-09-16,1124.6935271406894
1999-09-17,1133.9763476730468
1999-09-20,1124.9088024682108
1999-09-21,1097.2995737614033
1999-09-22,1091.4287493849954
1999-09-23,1084.785891922636
1999-09-24,1079.1733530706797
1999-09-27,1084.1330300248758
1999-09-28,1079.7070843050785
1999-09-29,1062.7555058044404
1999-09-30,1071.6919009144065
1999-10-01,1062.1737241062426
1999-10-04,1077.0887259379795
1999-10-05,1069.2459302579111
1999-10-06,1085.1429128774128
1999-10-07,1077.583251626443
1999-10-08,1099.2808064522192
1999-10-11,1090.4119682635271
1999-10-12,1065.3973684604223
1999-10-13,1050.3594885161262
1999-10-14,1050.2819957788317
1999-10-15,1009.7164301664262
1999-10-18,1025.7347040740756
1999-10-19,1036.8744709034215
1999-10-20,1047.9891069208863
1999-10-21,1039.2725001454194
1999-10-22,1072.2274642040206
1999-10-25,1059.7075299573628
1999-10-26,1062.8857393038663
1999-10-27,1092.4984885120396
1999-10-28,1128.09960107762
1999-10-29,1135.088954074911
1999-11-01,1132.3715058819741
1999-11-02,1126.7257628672276
1999-11-03,1127.7288610761327
1999-11-04,1132.406682860425
1999-11-05,1138.0256690340286
1999-11-08,1149.1243073914527
1999-11-09,1136.0018814517632
1999-11-10,1129.8291888531817
1999-11-11,1135.5960843463822
1999-11-12,1162.5556603835366
1999-11-15,1168.4360863289014
1999-11-16,1180.8900209529766
1999-11-17,1165.5679314745028
1999-11-18,1170.3396925190857
1999-11-19,1165.758268036438
1999-11-22,1153.5727330729117
1999-11-23,1144.0652456134012
1999-11-24,1156.0744405524208
1999-11-25,1157.0680961378273
1999-11-26,1163.2782923066648
1999-11-29,1156.6082808075073
1999-11-30,1161.2091274007983
1999-12-01,1162.5797608766998
1999-12-02,1166.5165997764545
1999-12-03,1188.0411714661475
1999-12-06,1149.257323982219
1999-12-07,1135.7774302474184
1999-12-08,1124.1063576297665
1999-12-09,1135.9298538065418
1999-12-10,1137.2041807274936
1999-12-13,1134.8166652563966
1999-12-14,1138.5059842827975
1999-12-15,1141.570614286877
1999-12-16,1116.2499067082786
1999-12-17,1123.5331522736456
1999-12-20,1117.6302706292543
1999-12-21,1116.8839371180804
1999-12-22,1117.5264789856012
1999-12-23,1125.1858904021872
1999-12-24,1126.0800649520952
1999-12-27,1111.2413622828326
1999-12-28,1128.3040715136879
1999-12-29,1130.7665673377899
1999-12-30,1133.406493468888
1999-12-31,1135.963440879095
2000-01-03,1099.9953066447758
2000-01-04,1056.9582624870163
2000-01-05,1067.020128187776
2000-01-06,1087.3611641909047
2000-01-07,1111.1028411661866
2000-01-10,1103.0137059732072
2000-01-11,1089.4153955216577
2000-01-12,1093.614422897797
2000-01-13,1103.4212427693953
2000-01-14,1122.8482280506632
2000-01-17,1128.5826645525185
2000-01-18,1111.760025590854
2000-01-19,1109.557542381106
2000-01-20,1093.1626330655351
2000-01-21,1099.3070434914541
2000-01-24,1086.3863295270546
2000-01-25,1071.2333639558394
2000-01-26,1089.4294127294222
2000-01-27,1106.2166255606387
2000-01-28,1092.0413801018292
2000-01-31,1127.5203954878045
2000-02-01,1134.791874221173
2000-02-02,1128.3990341544225
2000-02-03,1110.2520649066735
2000-02-04,1104.9298230735806
2000-02-07,1100.9888935831732
2000-02-08,1089.452955757715
2000-02-09,1066.2769398446533
2000-02-10,1058.0162258392395
2000-02-11,1041.1616525110617
2000-02-14,1051.7067127491641
2000-02-15,1063.4781266301648
2000-02-16,1059.383375081813
2000-02-17,1050.1543447413783
2000-02-18,1021.1497256408734
2000-02-21,1018.1605757199083
2000-02-22,1004.3456932316004
2000-02-23,994.2550804700365
2000-02-24,981.5574704036376
2000-02-25,988.2684899713042
2000-02-28,1023.6713944504158
2000-02-29,1035.5696455094576
2000-03-01,1042.2869130263025
2000-03-02,1054.2621291387263
2000-03-03,1068.9531155845273
2000-03-06,1053.2206012258766
2000-03-07,1039.6591255139692
2000-03-08,1048.128634204628
2000-03-09,1042.6251541785145
2000-03-10,1041.5919311086623
2000-03-13,1041.4829967087135
2000-03-14,1037.067394095565
2000-03-15,1072.938434155219
2000-03-16,1125.9379585175366
2000-03-17,1114.5257873878875
2000-03-20,1109.1868413135473
2000-03-21,1129.5061252992627
2000-03-22,1127.630033025731
2000-03-23,1137.7830706799643
2000-03-24,1138.8857473474566
2000-03-27,1135.1120414475547
2000-03-28,1135.0769711021624
2000-03-29,1163.1506383499852
2000-03-30,1162.9460901406667
2000-03-31,1164.9025903870029
2000-04-03,1204.6553075511056
2000-04-04,1206.0615052523942
2000-04-05,1180.4875187197545
2000-04-06,1196.9820287659288
2000-04-07,1178.7442396678468
2000-04-10,1186.1946667784482
2000-04-11,1197.2560168740797
2000-04-12,1218.3945996277935
2000-04-13,1211.6119912803838
2000-04-14,1148.6162202300866
2000-04-17,1150.066480361976
2000-04-18,1167.8171998879914
2000-04-19,1177.3933746123532
2000-04-20,1188.4631156983492
2000-04-21,1188.4631156983492
2000-04-24,1204.299517721012
2000-04-25,1247.5213208529983
2000-04-26,1236.9938364117966
2000-04-27,1235.825576553648
2000-04-28,1218.5421703085763
2000-05-01,1233.4852747467025
2000-05-02,1218.3655220809046
2000-05-03,1222.1880462357024
2000-05-04,1215.1684988166926
2000-05-05,1224.8734682127051
2000-05-08,1233.542939276099
2000-05-09,1219.1227658191742
2000-05-10,1210.1318014426488
2000-05-11,1234.3397811431003
2000-05-12,1236.497305499583
2000-05-15,1252.4267762584661
2000-05-16,1264.669582078463
2000-05-17,1270.5540290689287
2000-05-18,1269.331188387058
2000-05-19,1259.3910763403276
2000-05-22,1247.0253273946234
2000-05-23,1236.3829824390152
2000-05-24,1256.8963531337959
2000-05-25,1233.1711762122736
2000-05-26,1209.0201189622499
2000-05-29,1207.209698429181
2000-05-30,1213.6208260732622
2000-05-31,1217.1889954843261
2000-06-01,1222.160894731426
2000-06-02,1200.9312814299499
2000-06-05,1189.167193368212
2000-06-06,1171.7605055285546
2000-06-07,1178.5552978796156
2000-06-08,1171.7302007108954
2000-06-09,1167.184717744255
2000-06-12,1164.9415195821919
2000-06-13,1164.435817336845
2000-06-14,1177.4066835845238
2000-06-15,1169.334830690468
2000-06-16,1133.5720685310391
2000-06-19,1144.3133678133793
2000-06-20,1134.9943545318529
2000-06-21,1147.4611120315408
2000-06-22,1153.7250975312372
2000-06-23,1157.276645118226
2000-06-26,1160.1488506537826
2000-06-27,1153.5098244876133
2000-06-28,1139.6941038473426
2000-06-29,1129.657917539322
2000-06-30,1103.6892193882927
2000-07-03,1137.9192666798244
2000-07-04,1140.4488268822108
2000-07-05,1132.611039146773
2000-07-06,1129.539755193044
2000-07-07,1146.453127448562
2000-07-10,1143.4961682910011
2000-07-11,1151.795566782321
2000-07-12,1153.8303736902308
2000-07-13,1157.0707586062074
2000-07-14,1149.9457851238487
2000-07-17,1144.3271689349683
2000-07-18,1145.540867100096
2000-07-19,1156.6706097063022
2000-07-20,1153.0263286474337
2000-07-21,1139.5826278665431
2000-07-24,1142.023605901799
2000-07-25,1137.1914605587883
2000-07-26,1117.3302851676933
2000-07-27,1136.1119913316327
2000-07-28,1144.260360623894
2000-07-31,1141.5400598132328
2000-08-01,1161.3756681552843
2000-08-02,1183.8598203165495
2000-08-03,1206.8059405868648
2000-08-04,1207.3995527806978
2000-08-07,1212.3390801541852
2000-08-08,1219.6098550456493
2000-08-09,1213.628230260973
2000-08-10,1207.4111778192594
2000-08-11,1223.3399240557096
2000-08-14,1232.3779437482156
2000-08-15,1216.0135760776789
2000-08-16,1216.5701540504806
2000-08-17,1212.0866871913577
2000-08-18,1215.2097466582482
2000-08-21,1227.4701058347487
2000-08-22,1237.3456235849023
2000-08-23,1241.2261463143263
2000-08-24,1224.3726896969717
2000-08-25,1222.078414483083
2000-08-28,1232.0134278024032
2000-08-29,1224.962442534306
2000-08-30,1229.6871785529734
2000-08-31,1241.1130950506065
2000-09-01,1228.3512159351
2000-09-04,1228.6677334641765
2000-09-05,1254.3987548772527
2000-09-06,1267.8066682396905
2000-09-07,1280.1150172828116
2000-09-08,1301.5306307616654
2000-09-11,1319.5461349676402
2000-09-12,1321.3952757910774
2000-09-13,1313.69528787748
2000-09-14,1309.155023369887
2000-09-15,1306.5848195801923
2000-09-18,1307.471262140063
2000-09-19,1305.1956258844423
2000-09-20,1299.7138595608876
2000-09-21,1297.8412888915695
2000-09-22,1278.1843080034046
2000-09-25,1288.4615985930322
2000-09-26,1271.049835730498
2000-09-27,1274.2832015124645
2000-09-28,1302.4856675889357
2000-09-29,1304.813122143272
2000-10-02,1312.9765956843557
2000-10-03,1320.012516649416
2000-10-04,1325.8512407345236
2000-10-05,1341.230287093335
2000-10-06,1326.3111652460973
2000-10-09,1323.2899587872762
2000-10-10,1320.7048521010336
2000-10-11,1301.609960496623
2000-10-12,1297.811136824662
2000-10-13,1309.2023028163298
2000-10-16,1326.3246831163826
2000-10-17,1317.5223276480792
2000-10-18,1318.363602829402
2000-10-19,1344.3115142172792
2000-10-20,1353.5697366557586
2000-10-23,1370.1694269026866
2000-10-24,1382.7392242165597
2000-10-25,1397.323987230321
2000-10-26,1394.5100792361038
2000-10-27,1393.5700792721184
2000-10-30,1433.1145473526558
2000-10-31,1435.156017881153
2000-11-01,1413.345849283691
2000-11-02,1398.9710425095186
2000-11-03,1386.5190357239323
2000-11-06,1401.2187886164515
2000-11-07,1393.5859783149342
2000-11-08,1409.7794417137663
2000-11-09,1409.5499391236447
2000-11-10,1398.3176480352436
2000-11-13,1394.6692351582092
2000-11-14,1399.9043523953258
2000-11-15,1395.7933377906495
2000-11-16,1400.694385783174
2000-11-17,1389.5398303174597
2000-11-20,1392.097861632014
2000-11-21,1409.8363872250895
2000-11-22,1406.2568416367533
2000-11-23,1408.622556522984
2000-11-24,1410.2030181699722
2000-11-27,1401.2050154423205
2000-11-28,1401.1624445672912
2000-11-29,1402.8640417630443
2000-11-30,1375.746630622794
2000-12-01,1365.0063428311041
2000-12-04,1358.8307293286466
2000-12-05,1374.1526130016186
2000-12-06,1357.5231902321887
2000-12-07,1355.8153748097102
2000-12-08,1359.0503869130662
2000-12-11,1369.3770043689315
2000-12-12,1379.9679939898194
2000-12-13,1397.3261397507229
2000-12-14,1362.9355297807576
2000-12-15,1332.9240552515773
2000-12-18,1360.822360883982
2000-12-19,1361.8934833545068
2000-12-20,1321.8106223737632
2000-12-21,1317.5794250860602
2000-12-22,1311.8560402940816
2000-12-25,1311.8560402940816
2000-12-26,1328.7152221038161
2000-12-27,1340.1070738454512
2000-12-28,1353.2446794414868
2000-12-29,1331.3407556937148
2001-01-01,1331.3407556937148
2001-01-02,1312.2809953322965
2001-01-03,1308.1056010101192
2001-01-04,1291.0912998341053
2001-01-05,1268.5133206936994
2001-01-08,1274.5264590008665
2001-01-09,1289.2448570850815
2001-01-10,1290.1990412537978
2001-01-11,1268.6817970120724
2001-01-12,1268.5182878641842
2001-01-15,1277.9926766498747
2001-01-16,1291.1519681664631
2001-01-17,1294.0678027664442
2001-01-18,1274.7364872994747
2001-01-19,1275.1246604410176
2001-01-22,1284.0182353115822
2001-01-23,1282.189936853325
2001-01-24,1302.5664098979491
2001-01-25,1319.744958351911
2001-01-26,1311.593110892829
2001-01-29,1317.0093883391257
2001-01-30,1324.924720191887
2001-01-31,1321.435974508238
2001-02-01,1319.4453552640787
2001-02-02,1322.0863738645364
2001-02-05,1323.3811112918127
2001-02-06,1332.3088605386683
2001-02-07,1327.8433211337372
2001-02-08,1351.4451950338782
2001-02-09,1341.6577836098395
2001-02-12,1342.9019192236358
2001-02-13,1348.2950585998874
2001-02-14,1334.575285389562
2001-02-15,1357.1561626537518
2001-02-16,1344.2211609066453
2001-02-19,1337.1571051760461
2001-02-20,1350.2951418503792
2001-02-21,1329.4974562596606
2001-02-22,1336.8268766608082
2001-02-23,1329.0000168543675
2001-02-26,1347.4626065392354
2001-02-27,1338.9294284636694
2001-02-28,1327.754216191681
2001-03-01,1306.392778656447
2001-03-02,1310.2232392132878
2001-03-05,1322.642064035878
2001-03-06,1316.2972788508873
2001-03-07,1324.5165152120721
2001-03-08,1336.6967919100668
2001-03-09,1326.5270425793765
2001-03-12,1296.8538967798172
2001-03-13,1317.7036074534112
2001-03-14,1288.8928360401685
2001-03-15,1307.8408143036454
2001-03-16,1302.642228369144
2001-03-19,1315.1172252003923
2001-03-20,1283.8286231423547
2001-03-21,1265.5072839939744
2001-03-22,1265.7053031612088
2001-03-23,1265.5332825132873
2001-03-26,1284.4706644577036
2001-03-27,1309.9481276381625
2001-03-28,1311.3905425959842
2001-03-29,1326.2361185853044
2001-03-30,1343.9767392390343
2001-04-02,1338.5276740812478
2001-04-03,1299.831074238174
2001-04-04,1283.320831854362
2001-04-05,1319.4194999656918
2001-04-06,1296.625155169555
2001-04-09,1309.3573542411266
2001-04-10,1344.9219189011178
2001-04-11,1333.4875766105652
2001-04-12,1328.4506946754059
2001-04-13,1328.4506946754059
2001-04-16,1352.789405781747
2001-04-17,1365.027820818707
2001-04-18,1393.375731808977
2001-04-19,1364.2024406142973
2001-04-20,1330.1245085802402
2001-04-23,1337.6041182747651
2001-04-24,1334.7392217806723
2001-04-25,1349.0417706803057
2001-04-26,1350.7283285117062
2001-04-27,1380.8954244769393
2001-04-30,1379.271462871296
2001-05-01,1384.0269535657433
2001-05-02,1373.5984112432204
2001-05-03,1364.230748512413
2001-05-04,1376.4117871340738
2001-05-07,1384.3505650665802
2001-05-08,1386.967905998131
2001-05-09,1391.635129914624
2001-05-10,1396.4010425677852
2001-05-11,1399.3746906996612
2001-05-14,1413.7307296646331
2001-05-15,1409.6900210936724
2001-05-16,1433.4095945797847
2001-05-17,1432.136386840963
2001-05-18,1441.6994433792258
2001-05-21,1443.2746840520256
2001-05-22,1450.7809551589614
2001-05-23,1451.0185968009644
2001-05-24,1455.473085439483
2001-05-25,1448.0994950869854
2001-05-28,1442.8980307637335
2001-05-29,1462.9921532606509
2001-05-30,1451.966315148877
2001-05-31,1477.0487984137644
2001-06-01,1478.3261095015582
2001-06-04,1486.4523763077884
2001-06-05,1494.1240416046091
2001-06-06,1478.426295768829
2001-06-07,1469.343885757234
2001-06-08,1465.8359224561034
2001-06-11,1475.7034577798092
2001-06-12,1463.7304247000436
2001-06-13,1454.7481026393161
2001-06-14,1427.5269198335307
2001-06-15,1413.4061923252832
2001-06-18,1413.179242150491
2001-06-19,1422.8657964592041
2001-06-20,1440.4087666090174
2001-06-21,1450.7806311982176
2001-06-22,1435.3838320482917
2001-06-25,1412.0955139273826
2001-06-26,1410.039989457802
2001-06-27,1404.0948557559889
2001-06-28,1432.6165444831456
2001-06-29,1437.1898030675795
2001-07-02,1451.1341696252166
2001-07-03,1449.1303275442312
2001-07-04,1450.4778896081373
2001-07-05,1461.8936496861077
2001-07-06,1429.174648105602
2001-07-09,1428.3861613766592
2001-07-10,1408.7731633715862
2001-07-11,1401.3085341907772
2001-07-12,1424.1148476022092
2001-07-13,1430.6474201093463
2001-07-16,1423.5624081565509
2001-07-17,1444.6695085414408
2001-07-18,1420.1749803219636
2001-07-19,1423.5637579175977
2001-07-20,1409.5180483893794
2001-07-23,1400.4938223345398
2001-07-24,1368.745205890981
2001-07-25,1385.9548288818328
2001-07-26,1397.4597231905834
2001-07-27,1402.009817074976
2001-07-30,1404.1530442503283
2001-07-31,1412.8382219801163
2001-08-01,1407.6628852597476
2001-08-02,1403.0597522505593
2001-08-03,1390.2216634610747
2001-08-06,1387.6848677455466
2001-08-07,1403.6387523736123
2001-08-08,1390.009934096807
2001-08-09,1372.5625924974267
2001-08-10,1375.0621152346735
2001-08-13,1370.5256573605761
2001-08-14,1371.0298528425233
2001-08-15,1346.7595386864464
2001-08-16,1350.9145741989576
2001-08-17,1330.4740389293288
2001-08-20,1348.756536003914
2001-08-21,1341.924833568123
2001-08-22,1335.8589712722046
2001-08-23,1345.6926667671391
2001-08-24,1353.5842551833207
2001-08-27,1350.694010007631
2001-08-28,1337.4872141067608
2001-08-29,1324.7575901326213
2001-08-30,1319.4308359602778
2001-08-31,1319.3119489222852
2001-09-03,1322.0816098289606
2001-09-04,1358.5366903217732
2001-09-05,1366.8494035138679
2001-09-06,1344.4545680616975
2001-09-07,1306.5973720654279
2001-09-10,1322.719979813547
2001-09-11,1308.2597315070232
2001-09-12,1311.356109142179
2001-09-13,1308.3983210305469
2001-09-14,1288.6237900361689
2001-09-17,1258.3099657174282
2001-09-18,1257.952945039753
2001-09-19,1232.519826604636
2001-09-20,1204.7959495478174
2001-09-21,1187.4121785585871
2001-09-24,1214.5620348990628
2001-09-25,1217.3652523410196
2001-09-26,1220.3880664337628
2001-09-27,1246.010179761707
2001-09-28,1281.210649222825
2001-10-01,1275.3786148442812
2001-10-02,1291.7854408325252
2001-10-03,1288.3536070472423
2001-10-04,1291.1190041343023
2001-10-05,1281.912544922093
2001-10-08,1271.40114911531
2001-10-09,1271.5277706053241
2001-10-10,1301.740638222923
2001-10-11,1312.1968842046983
2001-10-12,1295.1412474528383
2001-10-15,1292.4188461665847
2001-10-16,1295.543524348062
2001-10-17,1286.92941871223
2001-10-18,1276.425334037297
2001-10-19,1285.9550100741162
2001-10-22,1307.9071355244262
2001-10-23,1301.375670285226
2001-10-24,1291.8557239942425
2001-10-25,1295.959265089431
2001-10-26,1308.8908720186887
2001-10-29,1272.2266287316586
2001-10-30,1248.6720106989471
2001-10-31,1255.9925355985292
2001-11-01,1272.1087062156314
2001-11-02,1276.6255111524858
2001-11-05,1296.5416199750014
2001-11-06,1308.1961803235001
2001-11-07,1298.8453889184489
2001-11-08,1310.1263623100442
2001-11-09,1312.5949849105925
2001-11-12,1306.2007805009787
2001-11-13,1337.288184714894
2001-11-14,1328.80542380653
2001-11-15,1332.5928018166603
2001-11-16,1327.4018860433087
2001-11-19,1342.4788468069494
2001-11-20,1335.406772471684
2001-11-21,1339.3459413363369
2001-11-22,1335.1192696869798
2001-11-23,1352.5875883433605
2001-11-26,1347.3171703518285
2001-11-27,1332.485545920686
2001-11-28,1311.0883922805212
2001-11-29,1321.9649890089522
2001-11-30,1308.513336406975
2001-12-03,1313.7070214551652
2001-12-04,1321.4420986013106
2001-12-05,1340.3368682184596
2001-12-06,1329.262235980433
2001-12-07,1328.6518570069147
2001-12-10,1324.0256443657609
2001-12-11,1308.9300300622697
2001-12-12,1298.257568255288
2001-12-13,1285.1984971129657
2001-12-14,1278.5539055557924
2001-12-17,1287.3934471551584
2001-12-18,1302.6237304872
2001-12-19,1320.0878576978935
2001-12-20,1320.0673544605454
2001-12-21,1330.8976717266064
2001-12-24,1346.8388842137288
2001-12-25,1346.8388842137288
2001-12-26,1351.9362445990726
2001-12-27,1349.409405247281
2001-12-28,1357.4016197578087
2001-12-31,1334.464213992715
2002-01-01,1334.464213992715
2002-01-02,1318.5410028548035
2002-01-03,1328.7992069324662
2002-01-04,1343.658789742963
2002-01-07,1341.3680659500403
2002-01-08,1337.6890084566435
2002-01-09,1333.572962710084
2002-01-10,1329.0485666865613
2002-01-11,1323.568997434793
2002-01-14,1315.793475918566
2002-01-15,1332.583148580707
2002-01-16,1327.5459723652075
2002-01-17,1337.2065657251424
2002-01-18,1326.7810798778612
2002-01-21,1327.1829598294523
2002-01-22,1328.9493009415824
2002-01-23,1336.718540523756
2002-01-24,1345.182572362705
2002-01-25,1369.4004914086893
2002-01-28,1375.5572706046066
2002-01-29,1343.9951901173147
2002-01-30,1353.4159883089226
2002-01-31,1375.9714089332272
2002-02-01,1371.5416417965612
2002-02-04,1338.6944187467373
2002-02-05,1326.7932244864144
2002-02-06,1316.7212605369389
2002-02-07,1317.1819516422083
2002-02-08,1327.6735889672382
2002-02-11,1333.8854920301942
2002-02-12,1336.5878643982728
2002-02-13,1353.506092497148
2002-02-14,1357.6338006112612
2002-02-15,1352.5833842451589
2002-02-18,1357.7627313213002
2002-02-19,1337.5201321485852
2002-02-20,1357.287179502166
2002-02-21,1347.0320114379776
2002-02-22,1354.8600400997561
2002-02-25,1380.9019808662724
2002-02-26,1386.1766312103557
2002-02-27,1399.3824481952252
2002-02-28,1398.0743449116512
2002-03-01,1422.9341710601645
2002-03-04,1436.6891949982592
2002-03-05,1422.4722603021107
2002-03-06,1436.1978777839677
2002-03-07,1420.6109060052272
2002-03-08,1421.859689235124
2002-03-11,1430.529490954982
2002-03-12,1442.1498559137467
2002-03-13,1431.3480774421048
2002-03-14,1418.9980961442193
2002-03-15,1428.2309063772086
2002-03-18,1428.0157374976495
2002-03-19,1431.6863914788782
2002-03-20,1410.914633691165
2002-03-21,1412.0541052626056
2002-03-22,1413.1582402088768
2002-03-25,1401.3364284322922
2002-03-26,1413.0126364793534
2002-03-27,1425.2803768052968
2002-03-28,1423.839941332248
2002-03-29,1423.839941332248
2002-04-01,1407.5529550811866
2002-04-02,1408.3677683908024
2002-04-03,1399.4207182494436
2002-04-04,1391.7523171788425
2002-04-05,1397.3639399848614
2002-04-08,1405.8546918942313
2002-04-09,1397.1772900098597
2002-04-10,1411.1814413236523
2002-04-11,1378.7600935572054
2002-04-12,1387.6650732585429
2002-04-15,1377.6927694156905
2002-04-16,1399.0171964930364
2002-04-17,1391.7245879643888
2002-04-18,1384.4173010360894
2002-04-19,1389.269145590762
2002-04-22,1373.23249415115
2002-04-23,1368.454012269864
2002-04-24,1358.41203275589
2002-04-25,1346.0804977959456
2002-04-26,1337.0123190834481
2002-04-29,1320.6082295572783
2002-04-30,1337.1607717945353
2002-05-01,1344.4420248842512
2002-05-02,1357.4341519811348
2002-05-03,1334.5282482282198
2002-05-06,1310.6546616599653
2002-05-07,1312.5465588217012
2002-05-08,1339.9034548242994
2002-05-09,1329.7890311896526
2002-05-10,1310.1335607344226
2002-05-13,1333.1846130741817
2002-05-14,1366.4459411512744
2002-05-15,1347.9944585373976
2002-05-16,1353.758963941335
2002-05-17,1338.6881711534081
2002-05-20,1326.539953955729
