Date,WORLD ex AUSTRALIA  HIGH DIVIDEND YIELD
2001-06-22,998.9574362433286
2001-06-25,992.5178298627659
2001-06-26,984.4097724382291
2001-06-27,983.5275333928364
2001-06-28,996.9779229605165
2001-06-29,1004.5300732301104
2001-07-02,1015.6098065656132
2001-07-03,1009.708763354435
2001-07-04,1008.744478841679
2001-07-05,1011.3666001260009
2001-07-06,989.3306325120783
2001-07-09,986.9116845358574
2001-07-10,977.6296182201194
2001-07-11,968.4806194393942
2001-07-12,981.9225670937886
2001-07-13,986.5537214722598
2001-07-16,982.0088961578948
2001-07-17,985.3470447692309
2001-07-18,966.3686958531994
2001-07-19,973.9063672426698
2001-07-20,967.3126258960302
2001-07-23,966.9471759250579
2001-07-24,949.6228571035567
2001-07-25,948.7301528244329
2001-07-26,956.306938582036
2001-07-27,965.735639553272
2001-07-30,970.0148171274642
2001-07-31,978.2807438827361
2001-08-01,977.7865636700609
2001-08-02,975.2493427803607
2001-08-03,966.2818503763127
2001-08-06,967.6022591599274
2001-08-07,974.4797371305391
2001-08-08,965.1806252906375
2001-08-09,950.3773619218523
2001-08-10,947.3483089029991
2001-08-13,947.5210042801336
2001-08-14,954.7105246380659
2001-08-15,944.727681818571
2001-08-16,942.2568640066827
2001-08-17,928.5688840405325
2001-08-20,934.7177623412056
2001-08-21,936.6016327832449
2001-08-22,934.4932718316416
2001-08-23,940.0273497928373
2001-08-24,950.3111244123221
2001-08-27,950.2035118467758
2001-08-28,941.0452660563592
2001-08-29,937.2914955714365
2001-08-30,926.3406975287907
2001-08-31,927.2178836343923
2001-09-03,923.1072052725068
2001-09-04,942.8623503991021
2001-09-05,939.2221142549386
2001-09-06,922.0861741452782
2001-09-07,897.001014825216
2001-09-10,896.9847453520878
2001-09-11,866.1068559632469
2001-09-12,866.796130460995
2001-09-13,871.3437485922053
2001-09-14,842.7407713367372
2001-09-17,842.6509104803961
2001-09-18,836.7453938509358
2001-09-19,816.5324546491473
2001-09-20,789.8744546599074
2001-09-21,772.3302310310606
2001-09-24,803.6506518298002
2001-09-25,809.1045757918248
2001-09-26,815.156874160063
2001-09-27,828.5723863826598
2001-09-28,853.8652566441748
2001-10-01,841.5188186243857
2001-10-02,850.4129379673617
2001-10-03,850.8576992175805
2001-10-04,867.5410770780139
2001-10-05,861.3740888942702
2001-10-08,855.8394741262786
2001-10-09,855.3243085399696
2001-10-10,876.1262553958416
2001-10-11,886.2672500666373
2001-10-12,877.9300411120986
2001-10-15,864.916686853199
2001-10-16,869.5418198083398
2001-10-17,876.9513612230617
2001-10-18,866.2882380117961
2001-10-19,860.5871754268125
2001-10-22,872.6909690763669
2001-10-23,883.0110711198921
2001-10-24,881.5244565297749
2001-10-25,874.1082762778957
2001-10-26,889.8805494738025
2001-10-29,868.5221110858123
2001-10-30,849.6301094156581
2001-10-31,858.8246513368491
2001-11-01,866.0438140359095
2001-11-02,867.6941111541779
2001-11-05,884.4963977504882
2001-11-06,886.4926199707278
2001-11-07,887.5373410077799
2001-11-08,900.3831550610784
2001-11-09,897.4909876829147
2001-11-12,884.9355953622338
2001-11-13,909.3512552530901
2001-11-14,904.5016420203126
2001-11-15,904.7555489783792
2001-11-16,906.5198070969165
2001-11-19,918.4983343806655
2001-11-20,912.5081168328237
2001-11-21,913.4606558600777
2001-11-22,914.2913827053404
2001-11-23,917.9999345629707
2001-11-26,913.0577252030257
2001-11-27,903.6145767966998
2001-11-28,891.342332469154
2001-11-29,895.4028525757954
2001-11-30,891.3267370304911
2001-12-03,890.8042003489222
2001-12-04,897.583656650513
2001-12-05,917.0749907890561
2001-12-06,915.264318363555
2001-12-07,908.8868210610686
2001-12-10,901.3538908171743
2001-12-11,898.0815864808148
2001-12-12,892.0426822791554
2001-12-13,881.915159091527
2001-12-14,875.5301984695066
2001-12-17,888.1204372915632
2001-12-18,892.3603956243554
2001-12-19,895.193667366986
2001-12-20,891.6961293065696
2001-12-21,903.3070019511247
2001-12-24,910.7337227866417
2001-12-25,910.8158772676803
2001-12-26,913.2945358603858
2001-12-27,918.1684422177617
2001-12-28,924.8654053914721
2001-12-31,915.8236071244949
2002-01-01,915.8236071244949
2002-01-02,903.7870258304673
2002-01-03,915.6573308367949
2002-01-04,922.2939518422936
2002-01-07,918.1337161416967
2002-01-08,914.5578455531678
2002-01-09,913.3056877030434
2002-01-10,907.0821273602016
2002-01-11,905.9213231904682
2002-01-14,894.1083833411403
2002-01-15,903.3245258377651
2002-01-16,897.8900016026483
2002-01-17,905.8841185959573
2002-01-18,900.2034919645748
2002-01-21,900.0417380184537
2002-01-22,900.5263158178471
2002-01-23,906.828286401606
2002-01-24,914.7068584775407
2002-01-25,923.318650788862
2002-01-28,930.4900581661925
2002-01-29,913.6033098048044
2002-01-30,910.8369517933296
2002-01-31,923.9768464268789
2002-02-01,923.0587754722144
2002-02-04,909.0716255317443
2002-02-05,896.8626416061951
2002-02-06,890.4474175552231
2002-02-07,893.4103017249986
2002-02-08,895.9956904250832
2002-02-11,901.147792683644
2002-02-12,902.5032102631219
2002-02-13,911.9668891392632
2002-02-14,920.0090176680646
2002-02-15,914.382206851426
2002-02-18,914.0793516752844
2002-02-19,898.9000583630644
2002-02-20,901.7679406757672
2002-02-21,903.5488461695093
2002-02-22,901.7070704705884
2002-02-25,918.0644831851621
2002-02-26,923.2104643875108
2002-02-27,932.4179410212951
2002-02-28,930.8062838521389
2002-03-01,944.0357353276729
2002-03-04,958.5810679576697
2002-03-05,953.3673515930975
2002-03-06,957.1305552064119
2002-03-07,955.758536156873
2002-03-08,959.6592732206118
2002-03-11,961.3887022066074
2002-03-12,962.1890303419411
2002-03-13,958.2453377199134
2002-03-14,954.3471767054959
2002-03-15,963.5789937521644
2002-03-18,965.4732723250881
2002-03-19,969.9188259828408
2002-03-20,959.9176231945165
2002-03-21,958.7835837986623
2002-03-22,960.9090363166516
2002-03-25,954.7606217482323
2002-03-26,959.1115239708553
2002-03-27,964.0557043935263
2002-03-28,970.2302939171252
2002-03-29,969.9284731965269
2002-04-01,964.6909529525894
2002-04-02,962.1249331472176
2002-04-03,959.4908457079028
2002-04-04,951.3145516856092
2002-04-05,954.253629701587
2002-04-08,952.2183292599007
2002-04-09,950.0044707112127
2002-04-10,959.6533195389342
2002-04-11,943.1411791938771
2002-04-12,947.9276595215688
2002-04-15,947.8283618883528
2002-04-16,961.2048954700987
2002-04-17,959.414611436803
2002-04-18,956.4802646944929
2002-04-19,960.345717648968
2002-04-22,953.5192020629503
2002-04-23,950.6818529239417
2002-04-24,947.236359103083
2002-04-25,936.740041076508
2002-04-26,931.6311108125524
2002-04-29,925.0665054167732
2002-04-30,933.7929847802131
2002-05-01,933.7438839747847
2002-05-02,940.5854283219807
2002-05-03,933.7758825465004
2002-05-06,923.6803281662754
2002-05-07,919.3294446585206
2002-05-08,937.0990353351682
2002-05-09,931.9714275634153
2002-05-10,922.1391746987676
2002-05-13,935.0231174780987
2002-05-14,950.1178362936546
2002-05-15,946.2927238648695
2002-05-16,947.0139104253259
2002-05-17,937.9490762233023
2002-05-20,931.1966539106439
2002-05-21,932.3078418165333
2002-05-22,925.8870887636492
2002-05-23,935.051359528087
2002-05-24,929.599473474805
2002-05-27,932.3650852399697
2002-05-28,920.3121513499115
2002-05-29,916.5340931679452
2002-05-30,905.9717740791298
2002-05-31,913.1701303865668
2002-06-03,898.2519742108209
2002-06-04,888.0626494169669
2002-06-05,889.5775289561672
2002-06-06,875.9725466688714
2002-06-07,875.1393012391686
2002-06-10,874.9732705326697
2002-06-11,874.7046610831258
2002-06-12,869.9362642305458
2002-06-13,861.3623681866774
2002-06-14,846.5338779581907
2002-06-17,870.1289468605726
2002-06-18,867.985588591827
2002-06-19,852.2550471618524
2002-06-20,837.4648816739774
2002-06-21,828.6858183666996
2002-06-24,815.3317834449219
2002-06-25,822.4590743082872
2002-06-26,805.6093073250188
2002-06-27,815.96878008061
2002-06-28,827.9321973285238
2002-07-01,825.5221230651778
2002-07-02,810.1774596149089
2002-07-03,801.124299022178
2002-07-04,807.7083873463188
2002-07-05,835.03509394221
2002-07-08,825.8226067533817
2002-07-09,810.2159044728656
2002-07-10,789.0493940034941
2002-07-11,772.8189239301023
2002-07-12,768.3506673556805
2002-07-15,737.5098835640812
2002-07-16,727.9788993615497
2002-07-17,742.5394102930667
2002-07-18,738.6983651276786
2002-07-19,706.872349039673
2002-07-22,680.1268994314593
2002-07-23,674.8289106094057
2002-07-24,688.0413315000001
2002-07-25,702.2652274180648
2002-07-26,716.3274400355499
2002-07-29,756.7237264575026
2002-07-30,752.8117784686899
2002-07-31,769.0259315126989
2002-08-01,740.9582759870202
2002-08-02,733.774286535428
2002-08-05,715.097240364171
2002-08-06,746.3509965278444
2002-08-07,746.7103400209664
2002-08-08,771.026494211366
2002-08-09,777.4093680771289
2002-08-12,766.2786101369843
2002-08-13,763.0673238302562
2002-08-14,763.4908505639155
2002-08-15,779.1689689545176
2002-08-16,774.6922840911171
2002-08-19,795.6878627054184
2002-08-20,785.2115315075339
2002-08-21,788.2357390356851
2002-08-22,803.6740920124951
2002-08-23,791.3891603419524
2002-08-26,792.908567452709
2002-08-27,796.1315373931016
2002-08-28,776.47685800214
2002-08-29,766.0171701017226
2002-08-30,771.3546326746712
2002-09-02,764.7134348892727
2002-09-03,729.5216992613256
2002-09-04,734.6143038978114
2002-09-05,730.0289788950394
2002-09-06,746.3480554122544
2002-09-09,746.529521195599
2002-09-10,760.272923922682
2002-09-11,766.2999210852074
2002-09-12,743.1963512530473
2002-09-13,735.2392339850801
2002-09-16,740.2866471123458
2002-09-17,730.8160246995822
2002-09-18,712.7875804174128
2002-09-19,695.8210997467312
2002-09-20,695.5323837796026
2002-09-23,682.369537814943
2002-09-24,671.0283227187869
2002-09-25,682.1003370537685
2002-09-26,704.8111452957652
2002-09-27,691.5842416991953
2002-09-30,669.4794381406022
2002-10-01,689.7029464038902
2002-10-02,685.9345360648994
2002-10-03,676.8009764426669
2002-10-04,664.5583086683804
2002-10-07,656.1091135664124
2002-10-08,653.9638727946963
2002-10-09,637.3862332900578
2002-10-10,654.690804008679
2002-10-11,680.9913909286367
2002-10-14,679.7191873475685
2002-10-15,714.8745456529439
2002-10-16,705.7678817223353
2002-10-17,728.964812614376
2002-10-18,728.6637990112689
2002-10-21,735.3879809902944
2002-10-22,725.0499420041451
2002-10-23,716.6215229860164
2002-10-24,720.009451042916
2002-10-25,720.0959103357042
2002-10-28,719.4432896833996
2002-10-29,699.8152720481048
2002-10-30,711.6543193556653
2002-10-31,711.6238477673434
2002-11-01,712.2611763138643
2002-11-04,723.9555409427194
2002-11-05,726.696489309311
2002-11-06,725.5173104448011
2002-11-07,708.3828998545918
2002-11-08,700.0913963849231
2002-11-11,694.2794168493199
2002-11-12,694.236083418919
2002-11-13,689.4113427311124
2002-11-14,701.5322727702764
2002-11-15,705.0730912822654
2002-11-18,705.1224409041837
2002-11-19,703.3125764351565
2002-11-20,710.8138276985954
2002-11-21,730.3323724803358
2002-11-22,729.9574950481933
2002-11-25,732.6174276962612
2002-11-26,719.5861258535961
2002-11-27,735.91804591593
2002-11-28,736.4374161797076
2002-11-29,735.6678187906007
2002-12-02,733.6742290185576
2002-12-03,724.1166327241554
2002-12-04,719.5238483628001
2002-12-05,712.8448286788766
2002-12-06,711.3985545549162
2002-12-09,700.2831344622563
2002-12-10,704.8969874477635
2002-12-11,709.5345285642412
2002-12-12,699.7457401741165
2002-12-13,691.9430785603562
2002-12-16,710.6450926765874
2002-12-17,699.5938110493953
2002-12-18,691.2910012539429
2002-12-19,689.032180581188
2002-12-20,697.0142297769503
2002-12-23,698.3973147027174
2002-12-24,695.8863411208478
2002-12-25,695.9639637337667
2002-12-26,695.2244029937601
2002-12-27,678.2421148234193
2002-12-30,682.071964094901
2002-12-31,682.922259696541
2003-01-01,682.922259696541
2003-01-02,706.5698806424509
2003-01-03,704.4544772664041
2003-01-06,712.5186510676973
2003-01-07,707.0468644324754
2003-01-08,700.1474677757353
2003-01-09,703.6680980239049
2003-01-10,700.5707512743201
2003-01-13,697.7320996159862
2003-01-14,697.9926606356943
2003-01-15,689.5545824581385
2003-01-16,689.0163985935138
2003-01-17,677.7844106837291
2003-01-20,672.3610328768626
2003-01-21,661.5151248490495
2003-01-22,651.3840518353029
2003-01-23,647.238507746549
2003-01-24,634.2157917429603
2003-01-27,619.0776378408996
2003-01-28,623.415920283671
2003-01-29,625.0958012868582
2003-01-30,631.1298065912961
2003-01-31,638.5432518020959
2003-02-03,648.1354753453192
2003-02-04,631.266189609938
2003-02-05,635.9657300482434
2003-02-06,625.9644072283302
2003-02-07,621.4812820616856
2003-02-10,623.225235045959
2003-02-11,628.3809612024365
2003-02-12,618.248941802096
2003-02-13,614.6016377523779
2003-02-14,623.9508995212861
2003-02-17,631.3493670768444
2003-02-18,640.9704610096842
2003-02-19,632.562668969556
2003-02-20,625.4492531737142
2003-02-21,632.3051108458445
2003-02-24,625.5927901243907
2003-02-25,620.6933472515346
2003-02-26,613.8589522022891
2003-02-27,621.14076101861
2003-02-28,624.8012772494898
2003-03-03,622.7854105899411
2003-03-04,611.1923264319182
2003-03-05,610.1702842863456
2003-03-06,604.4193932172329
2003-03-07,598.601181778769
2003-03-10,585.6958199252443
2003-03-11,585.0607435616605
2003-03-12,575.4690833318213
2003-03-13,602.6206108344741
2003-03-14,616.9148802315233
2003-03-17,636.414143874848
2003-03-18,639.0555710036209
2003-03-19,648.2485792797452
2003-03-20,645.6915923362844
2003-03-21,664.9646113834772
2003-03-24,639.4302416372421
2003-03-25,644.7224590387691
2003-03-26,645.2637092576688
2003-03-27,637.1280526874388
2003-03-28,632.9102887670883
2003-03-31,612.3968763543807
2003-04-01,621.7719208339221
2003-04-02,640.1518961525417
2003-04-03,643.3913964056724
2003-04-04,650.4666698237384
2003-04-07,662.7102879430751
2003-04-08,656.6569458375124
2003-04-09,651.660533061492
2003-04-10,644.4737714300038
2003-04-11,648.2775794613633
2003-04-14,655.355349201724
2003-04-15,663.0589694740721
2003-04-16,652.7491862337572
2003-04-17,657.012977045536
2003-04-18,656.9504420537902
2003-04-21,656.9115088452542
2003-04-22,662.0728788017244
2003-04-23,670.0542049822262
2003-04-24,659.6709947675728
2003-04-25,651.7635824034762
2003-04-28,664.7944917805312
2003-04-29,663.1832820672414
2003-04-30,659.2658879233871
2003-05-01,654.0508607262154
2003-05-02,662.1319762925449
2003-05-05,660.7675176762867
2003-05-06,664.5524291368686
2003-05-07,659.2192921685676
2003-05-08,647.3480986192639
2003-05-09,652.277840134613
2003-05-12,655.2361586806825
2003-05-13,655.1491344500934
2003-05-14,656.6149702655298
2003-05-15,662.0971336736734
2003-05-16,660.627747714874
2003-05-19,640.9023995324093
2003-05-20,644.7155289842525
2003-05-21,642.669267619363
2003-05-22,648.677500875578
2003-05-23,646.11338194065
2003-05-26,642.7704973000507
2003-05-27,649.7812681586861
2003-05-28,658.66616458426
2003-05-29,654.5436264593533
2003-05-30,659.3212735799008
2003-06-02,669.8234857869003
2003-06-03,670.9047592340263
2003-06-04,679.7659828538217
2003-06-05,674.2647286754874
2003-06-06,686.7414858907747
2003-06-09,677.1647477269869
2003-06-10,683.5701047024181
2003-06-11,691.3101625100168
2003-06-12,695.3091729138998
2003-06-13,686.6842810635649
2003-06-16,695.0778751018387
2003-06-17,699.1774890830302
2003-06-18,704.4642186738229
2003-06-19,694.6614054869065
2003-06-20,701.0217599615402
2003-06-23,696.2366611457132
2003-06-24,695.1138533408729
2003-06-25,691.7185126536566
2003-06-26,697.5746827754871
2003-06-27,695.3350090669176
2003-06-30,688.1768953070057
2003-07-01,680.8248126665661
2003-07-02,691.1927565934529
2003-07-03,690.2242299191619
2003-07-04,691.0105691756846
2003-07-07,707.0022225160665
2003-07-08,706.6359936344163
2003-07-09,699.3467809276349
2003-07-10,691.2270098063294
2003-07-11,698.8688768455414
2003-07-14,705.29140276147
2003-07-15,699.7447588026246
2003-07-16,695.960528140717
2003-07-17,693.9947873987124
2003-07-18,698.6282334940469
2003-07-21,687.03378813646
2003-07-22,690.7483466414482
2003-07-23,686.9525043518155
2003-07-24,688.2862716974315
2003-07-25,689.2561298183355
2003-07-28,694.3071409015058
2003-07-29,688.9562644344766
2003-07-30,693.7656394772129
2003-07-31,702.0010343432544
2003-08-01,695.3779413184343
2003-08-04,692.5224589864615
2003-08-05,688.1581409473871
2003-08-06,684.6712057048352
2003-08-07,687.7748421870782
2003-08-08,695.481611197448
2003-08-11,698.1323227159633
2003-08-12,703.6943321389431
2003-08-13,701.5515464924997
2003-08-14,709.650459262375
2003-08-15,710.4718132680263
2003-08-18,719.3973259358005
2003-08-19,721.6936793913692
2003-08-20,720.4603338259227
2003-08-21,730.2140252674907
2003-08-22,729.8353047401695
2003-08-25,726.528422333731
2003-08-26,724.0598713182634
2003-08-27,725.5320950659938
2003-08-28,727.7321213032915
2003-08-29,723.5628600103835
2003-09-01,727.1269413234305
2003-09-02,737.696249804786
2003-09-03,746.6739812700445
2003-09-04,742.7555038769611
2003-09-05,733.5464324970081
2003-09-08,735.6433325961079
2003-09-09,725.4444460206088
2003-09-10,719.5988610113734
2003-09-11,722.5777071530487
2003-09-12,717.3076639811521
2003-09-15,717.1474773225339
2003-09-16,728.3845779908405
2003-09-17,726.8563314568391
2003-09-18,732.304698852957
2003-09-19,725.1135307997005
2003-09-22,712.7566919903295
2003-09-23,711.771717494253
2003-09-24,709.434937296177
2003-09-25,703.9727866820886
2003-09-26,701.3356543313432
2003-09-29,699.4508598590562
2003-09-30,687.915595916878
2003-10-01,697.4145024446626
2003-10-02,701.4578474454617
2003-10-03,711.8608922901187
2003-10-06,711.830720418185
2003-10-07,706.4803759399772
2003-10-08,701.2470800037679
2003-10-09,709.8133084387968
2003-10-10,705.5923018846204
2003-10-13,716.6016145916332
2003-10-14,715.9069436602131
2003-10-15,720.6037769855634
2003-10-16,718.7396777129297
2003-10-17,717.6608434481693
2003-10-20,718.2423739771093
2003-10-21,717.0864711303326
2003-10-22,704.0233541097775
2003-10-23,702.2046548115881
2003-10-24,700.4767156798326
2003-10-27,704.1111330707097
2003-10-28,712.7137267473689
2003-10-29,714.2648821946204
2003-10-30,716.1965678195004
2003-10-31,720.2973635990968
2003-11-03,732.3115712515691
2003-11-04,728.9306575393445
2003-11-05,727.5685527203865
2003-11-06,730.3045662477042
2003-11-07,731.9553650116786
2003-11-10,728.342404054713
2003-11-11,726.4737529533583
2003-11-12,726.0328571849944
2003-11-13,724.7424701983599
2003-11-14,722.6411814118272
2003-11-17,714.482451723278
2003-11-18,708.2756070834909
2003-11-19,708.1566054255883
2003-11-20,705.5489034362256
2003-11-21,705.6082911925157
2003-11-24,719.2552545189827
2003-11-25,720.6233813242751
2003-11-26,716.9776942038583
2003-11-27,719.2816399826451
2003-11-28,714.7616429469425
2003-12-01,724.6838983009404
2003-12-02,718.7741632827356
2003-12-03,719.8118694016107
2003-12-04,721.7634741320373
2003-12-05,716.3559891460342
2003-12-08,716.2356807933703
2003-12-09,717.9139955585512
2003-12-10,714.5590685894105
2003-12-11,722.4973777882584
2003-12-12,718.9309566290165
2003-12-15,717.8245348139111
2003-12-16,718.5159641079264
2003-12-17,719.3239924635329
2003-12-18,725.9561814801793
2003-12-19,728.1793417346394
2003-12-22,726.5149418600759
2003-12-23,728.8362427850558
2003-12-24,727.7900746595208
2003-12-25,727.8013087627365
2003-12-26,728.7469499916865
2003-12-29,732.7185888485202
2003-12-30,733.4656435911976
2003-12-31,733.1644907466999
2004-01-01,733.1644907466999
2004-01-02,737.4895461451897
2004-01-05,740.3022610007497
2004-01-06,737.601477804393
2004-01-07,736.5389299868043
2004-01-08,738.5059161149977
2004-01-09,728.3250643683925
2004-01-12,731.4721549478968
2004-01-13,730.1810900085253
2004-01-14,737.8907823272364
2004-01-15,740.1191585229709
2004-01-16,752.5256047728741
2004-01-19,753.5156590648485
2004-01-20,746.8113721618205
2004-01-21,751.5119627958418
2004-01-22,746.8675994321807
2004-01-23,745.357166722897
2004-01-26,753.1051454831033
2004-01-27,748.8784019645507
2004-01-28,748.9254675850812
2004-01-29,755.6427282100393
2004-01-30,750.0753946265395
2004-02-02,750.0272913260189
2004-02-03,744.996129228288
2004-02-04,743.9413091688438
2004-02-05,740.886829003095
2004-02-06,740.6468274128845
2004-02-09,745.797603208598
2004-02-10,746.4054679526887
2004-02-11,751.9103880927846
2004-02-12,745.4970157423381
2004-02-13,745.3943720543415
2004-02-16,746.9917801510092
2004-02-17,750.8958812306973
2004-02-18,748.7061743775
2004-02-19,757.4603755578213
2004-02-20,758.5085231330393
2004-02-23,761.6336419007527
2004-02-24,755.2910936158248
2004-02-25,761.7803228812487
2004-02-26,766.8279778158138
2004-02-27,767.6458609408854
2004-03-01,774.0722402197271
2004-03-02,778.5092881175756
2004-03-03,784.1392531770379
2004-03-04,783.8140616509111
2004-03-05,776.1921960413013
2004-03-08,778.5389108045731
2004-03-09,771.4627899907327
2004-03-10,772.7390026516689
2004-03-11,756.0876831882858
2004-03-12,761.3789858991016
2004-03-15,751.1638786182259
2004-03-16,751.8699706158147
2004-03-17,765.5247281768758
2004-03-18,754.8155428877757
2004-03-19,754.2629491468634
2004-03-22,741.5673636827879
2004-03-23,744.8602513630045
2004-03-24,745.6537846554352
2004-03-25,753.5569005925911
2004-03-26,757.9866271579535
2004-03-29,764.3453128116282
2004-03-30,766.4604846628494
2004-03-31,761.7550045377575
2004-04-01,764.7802054490724
2004-04-02,777.9582710572311
2004-04-05,788.330356218629
2004-04-06,787.6161578291046
2004-04-07,780.2831545968035
2004-04-08,784.2911155354208
2004-04-09,784.2800733720105
2004-04-12,787.8143954990679
2004-04-13,791.8293419663715
2004-04-14,783.5142339211224
2004-04-15,783.9313706773369
2004-04-16,786.6433576376444
2004-04-19,786.7182439502494
2004-04-20,788.2445074698945
2004-04-21,786.7797431455766
2004-04-22,793.4910312343645
2004-04-23,795.3442584308245
2004-04-26,795.1524480541568
2004-04-27,793.9946613548537
2004-04-28,786.8986567424328
2004-04-29,778.2717886407371
2004-04-30,773.3773730855474
2004-05-03,780.944948883935
2004-05-04,780.0258761961031
2004-05-05,780.0813764092691
2004-05-06,775.6993659386878
2004-05-07,774.3575325146734
2004-05-10,760.5292054975962
2004-05-11,767.2789377686446
2004-05-12,763.6800786992226
2004-05-13,768.3180312623443
2004-05-14,767.169638376745
2004-05-17,753.5141995466557
2004-05-18,758.7159345858452
2004-05-19,761.2223506953922
2004-05-20,763.1098025803045
2004-05-21,762.7093427099351
2004-05-24,767.1013378065204
2004-05-25,767.1386374775067
2004-05-26,771.0215510705398
2004-05-27,767.18954635834
2004-05-28,767.0589447183393
2004-05-31,767.9207037491709
2004-06-01,766.7718721276439
2004-06-02,767.7190448030717
2004-06-03,767.6561338304409
2004-06-04,771.0072267571178
2004-06-07,776.402376334498
2004-06-08,778.5092458570381
2004-06-09,781.732542993053
2004-06-10,785.2109055382678
2004-06-11,787.2062737723243
2004-06-14,775.5896523579793
2004-06-15,781.1297557255642
2004-06-16,789.6525774028478
2004-06-17,790.2565604401746
2004-06-18,789.3202584904542
2004-06-21,789.4166675017158
2004-06-22,786.7148301599058
2004-06-23,791.3347177373146
2004-06-24,788.7386880303018
