Date,WORLD HIGH DIVIDEND YIELD
2001-08-17,899.2341341213792
2001-08-20,904.0277474686029
2001-08-21,905.7533987745878
2001-08-22,903.9573953284654
2001-08-23,908.9817367964516
2001-08-24,918.7855414069551
2001-08-27,918.8042012196935
2001-08-28,910.1179756942323
2001-08-29,906.7703854993134
2001-08-30,896.5283664946379
2001-08-31,897.2156189438543
2001-09-03,893.1737583862534
2001-09-04,911.7820764665171
2001-09-05,907.6448424100964
2001-09-06,892.3411547864318
2001-09-07,867.9346421280719
2001-09-10,867.1574583969534
2001-09-11,838.3166661928038
2001-09-12,837.5664067835809
2001-09-13,841.9924681306288
2001-09-14,814.6537774130461
2001-09-17,812.918099504704
2001-09-18,808.097301142555
2001-09-19,788.8363945960514
2001-09-20,763.0929711225866
2001-09-21,746.7159169009772
2001-09-24,776.8233478449351
2001-09-25,781.8348802994587
2001-09-26,787.407854510367
2001-09-27,799.5523458898306
2001-09-28,824.3398723288678
2001-10-01,812.4472938222125
2001-10-02,821.0514625310557
2001-10-03,821.4641464035423
2001-10-04,837.4781809672617
2001-10-05,831.9962494218317
2001-10-08,826.2492500611535
2001-10-09,825.5821693508497
2001-10-10,844.8727392179736
2001-10-11,855.2575451841669
2001-10-12,847.5796502669169
2001-10-15,835.6213827298728
2001-10-16,840.4786520474199
2001-10-17,847.5847855210656
2001-10-18,836.8347744841338
2001-10-19,831.4073184441969
2001-10-22,842.3333725037849
2001-10-23,852.6876155962514
2001-10-24,851.706525239879
2001-10-25,844.8030736995092
2001-10-26,859.9434626884844
2001-10-29,840.0389387536216
2001-10-30,822.3151834081758
2001-10-31,830.8547265384701
2001-11-01,837.7764016382592
2001-11-02,839.5535597222254
2001-11-05,855.4271951576808
2001-11-06,857.4976540760526
2001-11-07,858.5817566045567
2001-11-08,870.9887507269418
2001-11-09,868.2559985387544
2001-11-12,857.0406758056349
2001-11-13,880.2095155809051
2001-11-14,875.421811753084
2001-11-15,875.3148499811032
2001-11-16,876.7076732675367
2001-11-19,888.0082611471711
2001-11-20,882.8626049413864
2001-11-21,883.9186342289432
2001-11-22,884.6275406684867
2001-11-23,888.417225344627
2001-11-26,883.9359171645247
2001-11-27,875.874181803675
2001-11-28,863.6739498527968
2001-11-29,867.4118736290325
2001-11-30,863.5918930160832
2001-12-03,863.2632487252415
2001-12-04,869.7486446488303
2001-12-05,888.5795149023816
2001-12-06,886.3019569184248
2001-12-07,880.1500784471262
2001-12-10,873.0522135578191
2001-12-11,870.0053854975808
2001-12-12,865.2145564902814
2001-12-13,855.9573969983845
2001-12-14,849.5050073959455
2001-12-17,861.5430313641639
2001-12-18,865.6283307679255
2001-12-19,868.3412636261689
2001-12-20,864.2318328975875
2001-12-21,875.5440949058009
2001-12-24,883.4554876194056
2001-12-25,883.5765354395286
2001-12-26,885.8053357419356
2001-12-27,890.5861549510573
2001-12-28,897.431926230041
2001-12-31,888.9135083219342
2002-01-01,888.9135083219342
2002-01-02,877.5343252213437
2002-01-03,888.620367323523
2002-01-04,895.4384826017101
2002-01-07,891.8505702181197
2002-01-08,888.677173410022
2002-01-09,887.5859669711426
2002-01-10,881.6247870666668
2002-01-11,880.5663753669586
2002-01-14,869.3600372674679
2002-01-15,878.2359964853586
2002-01-16,873.139314423212
2002-01-17,880.6406503385193
2002-01-18,875.4990096969046
2002-01-21,875.863010120514
2002-01-22,876.4902945355243
2002-01-23,882.9462091733772
2002-01-24,891.5561247289498
2002-01-25,900.1920453452464
2002-01-28,907.1611058655018
2002-01-29,891.4105955239643
2002-01-30,888.2896896718678
2002-01-31,900.9436351650019
2002-02-01,900.5213090331573
2002-02-04,887.8253057450077
2002-02-05,875.8915420411656
2002-02-06,870.011135725813
2002-02-07,872.2314445108977
2002-02-08,874.7792666579733
2002-02-11,879.6348555323879
2002-02-12,880.9152976042332
2002-02-13,889.8056988974156
2002-02-14,898.5663072260975
2002-02-15,892.989695778427
2002-02-18,892.8081320711824
2002-02-19,878.4235223929289
2002-02-20,880.4835352127906
2002-02-21,882.2935861312662
2002-02-22,879.849400909371
2002-02-25,895.8542053745124
2002-02-26,901.0885006874245
2002-02-27,908.901483283317
2002-02-28,907.4497708064742
2002-03-01,919.7157811202565
2002-03-04,933.4890524227873
2002-03-05,928.2545432291631
2002-03-06,931.2479900080577
2002-03-07,930.2931119884178
2002-03-08,934.0809100733851
2002-03-11,935.4900670092436
2002-03-12,936.042766141941
2002-03-13,932.4006153899863
2002-03-14,928.3991660894618
2002-03-15,936.54945036055
2002-03-18,939.6238756657781
2002-03-19,944.2056601668367
2002-03-20,937.6527940855284
2002-03-21,936.4860123207119
2002-03-22,938.8428149776503
2002-03-25,932.6436980002284
2002-03-26,936.3476282631611
2002-03-27,941.407547601604
2002-03-28,947.4238535447043
2002-03-29,947.2650051832876
2002-04-01,942.4294257424821
2002-04-02,940.5212215746868
2002-04-03,937.9254217029069
2002-04-04,931.9587081583004
2002-04-05,934.8830893040439
2002-04-08,932.9569199411967
2002-04-09,930.6842186963196
2002-04-10,940.021520096468
2002-04-11,924.5056145093091
2002-04-12,928.8866033372551
2002-04-15,928.7345584367692
2002-04-16,941.3467616459395
2002-04-17,940.2648842803312
2002-04-18,937.4359416600238
2002-04-19,941.5027154992408
2002-04-22,935.2337759093724
2002-04-23,932.806108337006
2002-04-24,929.2230537472534
2002-04-25,919.6349349489763
2002-04-26,914.6813776876985
2002-04-29,907.9700961886406
2002-04-30,916.4569180738544
2002-05-01,916.1649171496911
2002-05-02,922.8551499740823
2002-05-03,916.5425340995728
2002-05-06,906.6515712003932
2002-05-07,902.7428005800001
2002-05-08,919.81142979956
2002-05-09,915.0767284949358
2002-05-10,905.7140629331144
2002-05-13,917.8506653887366
2002-05-14,932.1056351412249
2002-05-15,928.8454768155807
2002-05-16,929.519789038396
2002-05-17,920.6472578751292
2002-05-20,913.9225862859053
2002-05-21,915.2467435089038
2002-05-22,908.816469698209
2002-05-23,917.6315726416283
2002-05-24,912.5430756879064
2002-05-27,915.2400861342832
2002-05-28,903.7284202974329
2002-05-29,900.2760799657782
2002-05-30,890.139769673563
2002-05-31,896.9333446612792
2002-06-03,883.9235893847016
2002-06-04,873.9683479865939
2002-06-05,874.9997139208127
2002-06-06,863.1491508232712
2002-06-07,860.7647395024603
2002-06-10,860.7346396836281
2002-06-11,861.4857007433559
2002-06-12,855.0567445939564
2002-06-13,847.172851089453
2002-06-14,831.9212875330838
2002-06-17,854.2519631937997
2002-06-18,851.4563269719483
2002-06-19,837.309658800628
2002-06-20,823.8648637486391
2002-06-21,816.39260926397
2002-06-24,801.8634614065666
2002-06-25,810.0571680822512
2002-06-26,791.3163887378945
2002-06-27,801.4200763904448
2002-06-28,814.9601510273392
2002-07-01,813.2377202827407
2002-07-02,798.4205214069982
2002-07-03,788.7438211553992
2002-07-04,795.1918122973553
2002-07-05,819.6886407931885
2002-07-08,811.8781688190384
2002-07-09,798.5882229815246
2002-07-10,778.7465323668542
2002-07-11,761.2279837709999
2002-07-12,754.7008245439105
2002-07-15,724.627149426527
2002-07-16,715.9032112841736
2002-07-17,728.945535809817
2002-07-18,726.3080787589287
2002-07-19,695.7888793015132
2002-07-22,669.2819628541771
2002-07-23,664.3024870928474
2002-07-24,673.6556247175512
2002-07-25,688.4814435338526
2002-07-26,700.1117131333501
2002-07-29,736.9060765487883
2002-07-30,731.9705158457292
2002-07-31,747.1983741765606
2002-08-01,719.8129665389392
2002-08-02,715.5570016821135
2002-08-05,698.1261808757541
2002-08-06,726.8762756512499
2002-08-07,726.4473393168144
2002-08-08,749.139678363735
2002-08-09,755.2514788434288
2002-08-12,744.6414184002149
2002-08-13,743.7429920017901
2002-08-14,742.7247204353246
2002-08-15,758.2916825710566
2002-08-16,755.1986189426773
2002-08-19,774.0070203082045
2002-08-20,764.8195777659902
2002-08-21,767.7199321287725
2002-08-22,782.6364455417526
2002-08-23,770.9376843189225
2002-08-26,772.6927492718208
2002-08-27,776.635110850036
2002-08-28,757.5409261953531
2002-08-29,748.6851799381637
2002-08-30,754.1453575651575
2002-09-02,747.7720587016456
2002-09-03,715.2576065372999
2002-09-04,719.4610601168303
2002-09-05,715.8421470556564
2002-09-06,731.8091416263262
2002-09-09,731.4463384257335
2002-09-10,744.4902066300955
2002-09-11,751.0073829726269
2002-09-12,729.5347276577896
2002-09-13,723.0638450811916
2002-09-16,726.3863966063273
2002-09-17,717.3112062038384
2002-09-18,699.413415787406
2002-09-19,683.3758437947088
2002-09-20,682.6396194394736
2002-09-23,669.6106817420585
2002-09-24,658.9478213057865
2002-09-25,667.6400443397672
2002-09-26,691.3072223856827
2002-09-27,680.9290959736047
2002-09-30,658.1813340581332
2002-10-01,676.3655048781678
2002-10-02,675.2862003113955
2002-10-03,666.7511491084392
2002-10-04,655.1835693069327
2002-10-07,648.2256784757253
2002-10-08,645.2406242412754
2002-10-09,630.8672544548496
2002-10-10,646.9448892671168
2002-10-11,671.205027223372
2002-10-14,669.9859688086627
2002-10-15,702.8973549753701
2002-10-16,694.7325837471242
2002-10-17,715.8916040377911
2002-10-18,716.0027862033036
2002-10-21,722.0147569656449
2002-10-22,712.5060654856967
2002-10-23,704.4170097547508
2002-10-24,709.5772575981008
2002-10-25,708.9210665226668
2002-10-28,708.8895920825452
2002-10-29,689.2377875175827
2002-10-30,702.1704009806843
2002-10-31,702.5395670358984
2002-11-01,701.8184115496011
2002-11-04,713.319085486735
2002-11-05,716.0890481307913
2002-11-06,714.751473757746
2002-11-07,698.0890051879745
2002-11-08,691.3889039481636
2002-11-11,686.5864693280733
2002-11-12,687.4082964021384
2002-11-13,681.7823999669839
2002-11-14,693.6167071950711
2002-11-15,698.4970977856932
2002-11-18,699.098265987707
2002-11-19,696.7158643528977
2002-11-20,702.719339729229
2002-11-21,719.1706990350308
2002-11-22,719.5415736102992
2002-11-25,721.4286876879473
2002-11-26,708.9368269769844
2002-11-27,723.681300438943
2002-11-28,724.7944885264587
2002-11-29,724.1803552261373
2002-12-02,721.9757408373567
2002-12-03,712.9483380422641
2002-12-04,708.3726619179
2002-12-05,703.3003054482534
2002-12-06,701.5337631842942
2002-12-09,691.2713608450048
2002-12-10,694.7500933208502
2002-12-11,698.9315026875187
2002-12-12,689.9111477416069
2002-12-13,682.6288532784656
2002-12-16,699.8524705345918
2002-12-17,689.9085988939239
2002-12-18,681.8383545711157
2002-12-19,680.0559106100059
2002-12-20,687.272098673094
2002-12-23,689.2079443457345
2002-12-24,687.4120294834394
2002-12-25,687.4910286709667
2002-12-26,686.8455180561604
2002-12-27,670.2408627646071
2002-12-30,674.4129950580696
2002-12-31,675.6038041092054
2003-01-01,675.6038041092054
2003-01-02,697.7731021563345
2003-01-03,696.1010613463254
2003-01-06,704.1099603230286
2003-01-07,698.7558188098664
2003-01-08,692.2704729110162
2003-01-09,695.4334632108503
2003-01-10,692.9967308186868
2003-01-13,690.1713945871318
2003-01-14,690.56807146034
2003-01-15,682.827251170279
2003-01-16,682.3911420968705
2003-01-17,671.5316642121142
2003-01-20,666.1471211242623
2003-01-21,656.2621236723944
2003-01-22,646.4809553898828
2003-01-23,642.0076566125493
2003-01-24,630.3334256569566
2003-01-27,614.8393668925784
2003-01-28,618.4859258385549
2003-01-29,620.4244992000276
2003-01-30,627.0581544386946
2003-01-31,633.5688623189567
2003-02-03,642.3235407067071
2003-02-04,626.5642268082817
2003-02-05,631.2218110495361
2003-02-06,620.8662801693438
2003-02-07,616.7410122740506
2003-02-10,618.4876305737432
2003-02-11,623.5041316573937
2003-02-12,613.7291901866325
2003-02-13,610.0846853007665
2003-02-14,618.7349995823878
2003-02-17,626.4103828523195
2003-02-18,635.4088027251929
2003-02-19,626.4451580505074
2003-02-20,619.1378378115902
2003-02-21,625.537787510615
2003-02-24,619.9281586762781
2003-02-25,613.5585584098773
2003-02-26,607.7442298715657
2003-02-27,613.9138886080767
2003-02-28,617.5526854349139
2003-03-03,616.3636567955008
2003-03-04,605.4816153287182
2003-03-05,603.6242272530062
2003-03-06,597.7585974890245
2003-03-07,591.1939858986459
2003-03-10,579.1787127815668
2003-03-11,578.3308075807896
2003-03-12,567.6172058141982
2003-03-13,592.6077155863003
2003-03-14,606.714652690714
2003-03-17,625.24965665789
2003-03-18,628.3758578833821
2003-03-19,636.8503942375355
2003-03-20,634.6499012326819
2003-03-21,652.0821139339372
2003-03-24,628.5329172303941
2003-03-25,633.6904037068699
2003-03-26,635.2134609663281
2003-03-27,627.5567044183964
2003-03-28,623.8315278815215
2003-03-31,604.2002620286382
2003-04-01,612.8528998621291
2003-04-02,629.6283171322923
2003-04-03,632.206188311135
2003-04-04,639.4920589291122
2003-04-07,651.8689462120343
2003-04-08,645.3433932121197
2003-04-09,641.2950714138884
2003-04-10,634.4503922133156
2003-04-11,638.0568677817556
2003-04-14,644.4552597187544
2003-04-15,651.8549881329071
2003-04-16,642.6994155315178
2003-04-17,645.9994064201405
2003-04-18,645.9356710298529
2003-04-21,646.2685998022383
2003-04-22,650.7637627134906
2003-04-23,658.3792458292517
2003-04-24,648.5311220111176
2003-04-25,640.4124787742333
2003-04-28,652.7832093680096
2003-04-29,651.6975471739112
2003-04-30,648.0426987471775
2003-05-01,643.6947951370922
2003-05-02,651.4690059535671
2003-05-05,650.5210881353903
2003-05-06,654.1535670052896
2003-05-07,649.0744380812454
2003-05-08,637.8049127260184
2003-05-09,642.0688121769161
2003-05-12,645.5289326724983
2003-05-13,645.9881044638128
2003-05-14,647.2306594404472
2003-05-15,652.7638621177448
2003-05-16,652.5955672723887
2003-05-19,633.395344596971
2003-05-20,636.8628299261104
2003-05-21,635.0939169752083
2003-05-22,641.1347337271444
2003-05-23,639.011834875785
2003-05-26,635.8312540104905
2003-05-27,641.8676118624131
2003-05-28,650.5128494872879
2003-05-29,646.4638544138238
2003-05-30,650.7185054833568
2003-06-02,661.0744755763604
2003-06-03,662.1371865361732
2003-06-04,670.9665912569044
2003-06-05,665.2234496721954
2003-06-06,676.7285062773171
2003-06-09,667.0280031125901
2003-06-10,672.8468795121764
2003-06-11,680.5939345898943
2003-06-12,684.6877804251739
2003-06-13,676.8999170555558
2003-06-16,684.5298074759637
2003-06-17,689.2233255492595
2003-06-18,695.1557996911858
2003-06-19,686.4856982151477
2003-06-20,692.5656550825554
2003-06-23,687.5914810034693
2003-06-24,686.1845086102455
2003-06-25,684.003827034362
2003-06-26,689.2579997483184
2003-06-27,687.6838357128103
2003-06-30,680.3828256388732
2003-07-01,673.7436772556918
2003-07-02,684.3202503499762
2003-07-03,683.594491585004
2003-07-04,684.0876324809125
2003-07-07,699.0476707140654
2003-07-08,698.2669190169072
2003-07-09,690.9022806887722
2003-07-10,683.0273183306593
2003-07-11,691.0017660392782
2003-07-14,697.8099708881157
2003-07-15,692.3186688459075
2003-07-16,689.1217127022472
2003-07-17,687.3790929233246
2003-07-18,690.6467809042142
2003-07-21,680.1401363644674
2003-07-22,683.4814163473667
2003-07-23,680.2181566289161
2003-07-24,681.902265539138
2003-07-25,681.6260037622719
2003-07-28,686.9883452487378
2003-07-29,682.1840792717436
2003-07-30,686.1723811808482
2003-07-31,693.6850356778019
2003-08-01,687.2651035586707
2003-08-04,684.2607855035722
2003-08-05,680.4953864112982
2003-08-06,677.3373631905496
2003-08-07,680.1880384499871
2003-08-08,688.0102498402579
2003-08-11,690.5659459865795
2003-08-12,695.9427332431393
2003-08-13,694.4740070349131
2003-08-14,701.7978354781796
2003-08-15,702.3082818401975
2003-08-18,709.7691080707406
2003-08-19,711.7743266032197
2003-08-20,711.4514880628511
2003-08-21,719.9395769726353
2003-08-22,719.7476822648034
2003-08-25,716.559461941932
2003-08-26,713.5003550503102
2003-08-27,715.0367568538322
2003-08-28,717.1680576451362
2003-08-29,713.5975812117224
2003-09-01,716.8712676811722
2003-09-02,726.1607751813162
2003-09-03,733.7074347910587
2003-09-04,729.6731148746215
2003-09-05,721.209999431097
2003-09-08,723.3803489772963
2003-09-09,713.9401828037909
2003-09-10,708.277068723875
2003-09-11,710.6024213145004
2003-09-12,705.5850010881338
2003-09-15,705.6286243237288
2003-09-16,715.9495294994416
2003-09-17,714.8151676596514
2003-09-18,720.094871350826
2003-09-19,713.2523085144078
2003-09-22,702.0907525815475
2003-09-23,700.7619341956637
2003-09-24,699.6037069373994
2003-09-25,694.3925300808994
2003-09-26,692.0703274905431
2003-09-29,689.4503769911587
2003-09-30,678.9164902792068
2003-10-01,687.7759082872083
2003-10-02,691.9959771235351
2003-10-03,702.2405418428793
2003-10-06,702.2839184604536
2003-10-07,697.3834930234485
2003-10-08,693.1364196359173
2003-10-09,701.9250933424225
2003-10-10,698.7707347739846
2003-10-13,710.382379630513
2003-10-14,709.0096771831006
2003-10-15,714.5068624860791
2003-10-16,712.5113155173167
2003-10-17,712.0668329520373
2003-10-20,712.3381931855711
2003-10-21,711.5081351727356
2003-10-22,699.2490662634149
2003-10-23,696.948373342976
2003-10-24,695.3051311739333
2003-10-27,699.0846815268187
2003-10-28,707.2204208373406
2003-10-29,708.496097779978
2003-10-30,710.399667034654
2003-10-31,714.3544449263227
2003-11-03,726.2720810815902
2003-11-04,723.05326852665
2003-11-05,722.4636392478777
2003-11-06,724.8498992970351
2003-11-07,726.8800602096479
2003-11-10,723.4520651166399
2003-11-11,721.0993395191341
2003-11-12,720.1550393470416
2003-11-13,719.8273685475397
2003-11-14,718.1658430882791
2003-11-17,709.6558900411436
2003-11-18,702.8787658038844
2003-11-19,701.7655696019627
2003-11-20,699.9855815450198
2003-11-21,700.581028280057
2003-11-24,713.7438589163412
2003-11-25,714.9885937056131
2003-11-26,711.7037732078425
2003-11-27,713.8267373070137
2003-11-28,709.4396630822558
2003-12-01,718.9123181905956
2003-12-02,712.7189500115428
2003-12-03,714.0742315168285
2003-12-04,716.7534364917504
2003-12-05,711.5244586895232
2003-12-08,711.2685751833027
2003-12-09,712.6666778550357
2003-12-10,709.2136134779997
2003-12-11,715.8378823798843
2003-12-12,713.0880666948296
2003-12-15,711.9332117120197
2003-12-16,712.1024753431989
2003-12-17,712.937783003877
2003-12-18,719.1661719624196
2003-12-19,721.4266346607302
2003-12-22,719.925360733516
2003-12-23,722.245206984943
2003-12-24,721.8439472607492
2003-12-25,721.8554567247984
2003-12-26,722.9742193099322
2003-12-29,726.9045406113271
2003-12-30,728.1618445349347
2003-12-31,727.8427191366393
2004-01-01,727.8427191366393
2004-01-02,732.1976050019863
2004-01-05,734.6663814671901
2004-01-06,732.6105076443225
2004-01-07,730.9599504785126
2004-01-08,732.3931739393964
2004-01-09,722.8976546420788
2004-01-12,725.7641942000157
2004-01-13,725.0752689005514
2004-01-14,732.2791510666221
2004-01-15,734.1296855189242
2004-01-16,744.3766835820156
2004-01-19,744.8945666349091
2004-01-20,738.8663016632725
2004-01-21,743.374055889624
2004-01-22,739.5022599750918
2004-01-23,738.259878142159
2004-01-26,744.6796759955024
2004-01-27,740.2148343358184
2004-01-28,740.5489883367494
2004-01-29,746.1152425973406
2004-01-30,741.1183508425501
2004-02-02,740.8560044663614
2004-02-03,736.8111072702186
2004-02-04,735.4839875683645
2004-02-05,732.2325970214263
2004-02-06,732.6733198787068
2004-02-09,738.3846321768489
2004-02-10,739.310442422021
2004-02-11,744.3490003347271
2004-02-12,738.7561293870781
2004-02-13,738.809888371594
2004-02-16,740.4637780387594
2004-02-17,744.2227156963033
2004-02-18,742.6036544401827
2004-02-19,751.313735679459
2004-02-20,751.5833049294835
2004-02-23,753.4758212160518
2004-02-24,747.6544098267561
2004-02-25,754.5026607215979
2004-02-26,759.5273603108418
2004-02-27,760.9586906731993
2004-03-01,767.440033991764
2004-03-02,771.8301188744971
2004-03-03,775.9401947922609
2004-03-04,775.7947309900297
2004-03-05,769.1486790544644
2004-03-08,772.6817200407124
2004-03-09,766.4403720855832
2004-03-10,767.3570195020043
2004-03-11,751.2082757326531
2004-03-12,755.9542458486526
2004-03-15,746.2133554104463
2004-03-16,747.3184097047721
2004-03-17,760.6048001774908
2004-03-18,750.4374778876545
2004-03-19,750.5269527784892
2004-03-22,738.8142782235151
2004-03-23,742.1767099064748
2004-03-24,742.7772477055887
2004-03-25,749.8890454503265
2004-03-26,754.0284010218622
2004-03-29,759.9171255879521
2004-03-30,762.2441429666296
2004-03-31,758.0095644338842
2004-04-01,761.2717970908175
2004-04-02,773.4204796392924
2004-04-05,782.8243547028343
2004-04-06,782.6013977016171
2004-04-07,775.507475767524
2004-04-08,779.2669386116735
2004-04-09,779.2555961472593
2004-04-12,782.7081318564683
2004-04-13,786.7490426605652
2004-04-14,778.1056507256261
2004-04-15,778.5882255099929
2004-04-16,780.8799020533206
2004-04-19,781.2849702680799
2004-04-20,783.2914391136239
2004-04-21,781.2786320791681
2004-04-22,787.5643857905009
2004-04-23,789.6956752997886
2004-04-26,789.6367296978364
2004-04-27,788.7425346761878
2004-04-28,781.8929652473934
2004-04-29,772.6965421302492
2004-04-30,767.8423991799791
2004-05-03,774.6184849335816
2004-05-04,774.1140232956437
2004-05-05,774.1102880815571
2004-05-06,769.4664945447736
2004-05-07,767.5625045920906
2004-05-10,752.9422293247723
2004-05-11,759.4621024230722
2004-05-12,756.0945860839253
2004-05-13,760.1962816576981
2004-05-14,759.2590645095947
2004-05-17,745.8604523963745
2004-05-18,750.4813015265667
2004-05-19,753.9172357197409
2004-05-20,755.3500671212428
2004-05-21,755.1435912717175
2004-05-24,759.2369014410032
2004-05-25,759.2102980873716
2004-05-26,763.2736891880506
2004-05-27,760.2042718639867
2004-05-28,760.345532733448
2004-05-31,761.2789270811941
2004-06-01,760.1084032268951
2004-06-02,760.698602258158
2004-06-03,760.3726041628622
2004-06-04,763.5545331587355
2004-06-07,769.0422508814331
2004-06-08,771.2371068495781
2004-06-09,773.9611153812183
2004-06-10,777.3440659312384
2004-06-11,779.5078351904584
2004-06-14,767.7872794601349
2004-06-15,772.6795838413167
2004-06-16,780.8897770404263
2004-06-17,781.1770027125469
2004-06-18,780.4951585170511
2004-06-21,780.863302160086
2004-06-22,777.5630800910558
2004-06-23,781.5460496992681
2004-06-24,779.6007294298091
2004-06-25,777.3944605814213
2004-06-28,778.6686986160945
