Date,WORLD ex EUROPE HIGH DIVIDEND YIELD
1999-08-03,1186.8069012729322
1999-08-04,1169.6813766940907
1999-08-05,1171.402319931145
1999-08-06,1157.8841910794229
1999-08-09,1167.7867258619708
1999-08-10,1152.8939630409589
1999-08-11,1168.6807201248912
1999-08-12,1168.0055913226406
1999-08-13,1190.1999435512182
1999-08-16,1191.619964375304
1999-08-17,1207.214866835326
1999-08-18,1201.9077806465903
1999-08-19,1187.7562273108251
1999-08-20,1192.243135169632
1999-08-23,1210.9146638927893
1999-08-24,1215.3657601507487
1999-08-25,1218.4904826239106
1999-08-26,1206.5965232310639
1999-08-27,1191.014113413517
1999-08-30,1173.410390560862
1999-08-31,1151.4936378143448
1999-09-01,1158.9463579774567
1999-09-02,1132.5768355439038
1999-09-03,1165.8702778243194
1999-09-06,1169.9176482092082
1999-09-07,1158.163457814888
1999-09-08,1155.8752789968835
1999-09-09,1163.7585085960993
1999-09-10,1171.710800230539
1999-09-13,1183.065605928546
1999-09-14,1168.006462776368
1999-09-15,1160.6378371798085
1999-09-16,1157.3465675293894
1999-09-17,1166.129966866067
1999-09-20,1157.1053160432778
1999-09-21,1133.6640600102567
1999-09-22,1126.8084313655784
1999-09-23,1123.4609915367225
1999-09-24,1116.2417252515133
1999-09-27,1119.5857173067009
1999-09-28,1115.6085339521221
1999-09-29,1098.1857510814762
1999-09-30,1104.8679698749838
1999-10-01,1097.1618894756562
1999-10-04,1109.9032021696428
1999-10-05,1104.8084875176855
1999-10-06,1116.098821419052
1999-10-07,1109.3240207861509
1999-10-08,1129.4755671694213
1999-10-11,1122.2385706502714
1999-10-12,1098.3341214897782
1999-10-13,1083.1744602815525
1999-10-14,1082.54711702573
1999-10-15,1043.6881250855313
1999-10-18,1055.6195878865894
1999-10-19,1067.429617015116
1999-10-20,1081.0908028009073
1999-10-21,1073.0076851283195
1999-10-22,1105.5849001699225
1999-10-25,1095.4064618817388
1999-10-26,1098.4753744454454
1999-10-27,1123.4316486488008
1999-10-28,1154.9039778779843
1999-10-29,1163.2180826287927
1999-11-01,1161.3489780683979
1999-11-02,1156.6069611668468
1999-11-03,1157.5095473378185
1999-11-04,1163.0801329380765
1999-11-05,1165.4933151640782
1999-11-08,1175.5434071687537
1999-11-09,1165.2056606594786
1999-11-10,1162.7336745797616
1999-11-11,1170.3941600694202
1999-11-12,1199.0390924784488
1999-11-15,1207.9661459555227
1999-11-16,1217.7912604558014
1999-11-17,1204.6724393460893
1999-11-18,1210.2118625172545
1999-11-19,1209.83165257061
1999-11-22,1197.4837782612503
1999-11-23,1190.747119065325
1999-11-24,1200.7373384450439
1999-11-25,1200.3863218686195
1999-11-26,1211.2600721111298
1999-11-29,1208.4749951593753
1999-11-30,1210.5291252041404
1999-12-01,1210.229867229932
1999-12-02,1216.2518663490118
1999-12-03,1235.738162366744
1999-12-06,1197.9742978148322
1999-12-07,1184.677401744729
1999-12-08,1174.2310966955556
1999-12-09,1185.725985281737
1999-12-10,1186.6612988876345
1999-12-13,1182.8611977727628
1999-12-14,1187.8227671807438
1999-12-15,1191.2252059876073
1999-12-16,1164.6364981502547
1999-12-17,1171.9703704187157
1999-12-20,1168.4227810982052
1999-12-21,1166.963295251711
1999-12-22,1169.9548289406853
1999-12-23,1176.9382582633987
1999-12-24,1178.4790343406005
1999-12-27,1167.2109160321513
1999-12-28,1181.746696252749
1999-12-29,1182.4183062327377
1999-12-30,1185.8595818222072
1999-12-31,1187.6251712331639
2000-01-03,1155.903355013949
2000-01-04,1112.6966570639256
2000-01-05,1116.9882171430972
2000-01-06,1130.288748907931
2000-01-07,1159.127125383021
2000-01-10,1153.0817638913811
2000-01-11,1140.1447674239926
2000-01-12,1143.8103101597753
2000-01-13,1153.8379426805366
2000-01-14,1174.7870741933318
2000-01-17,1181.7239913917717
2000-01-18,1164.6096131340657
2000-01-19,1161.0676258226085
2000-01-20,1149.4456238034315
2000-01-21,1152.6153408963994
2000-01-24,1139.9285021269413
2000-01-25,1125.7474419018401
2000-01-26,1144.5601188868095
2000-01-27,1164.0931405411732
2000-01-28,1154.260516806851
2000-01-31,1183.26396787133
2000-02-01,1188.0143826181359
2000-02-02,1183.302356698989
2000-02-03,1163.796903374818
2000-02-04,1158.7315319968163
2000-02-07,1155.4616358985745
2000-02-08,1142.7708236899546
2000-02-09,1120.0307411431502
2000-02-10,1112.8585058188419
2000-02-11,1100.5191440690894
2000-02-14,1110.0577470271396
2000-02-15,1115.0633904892104
2000-02-16,1111.5248175278118
2000-02-17,1101.7817608608548
2000-02-18,1073.0627450417844
2000-02-21,1068.4894754284733
2000-02-22,1054.0238232035424
2000-02-23,1045.7675348236835
2000-02-24,1037.2810032520094
2000-02-25,1046.5744392828287
2000-02-28,1077.9144175127087
2000-02-29,1090.2013992964764
2000-03-01,1092.255329799156
2000-03-02,1101.1767832357943
2000-03-03,1114.3933243441788
2000-03-06,1102.5345786776982
2000-03-07,1093.2024260362737
2000-03-08,1101.8156106409672
2000-03-09,1097.826385676701
2000-03-10,1099.7876319163897
2000-03-13,1096.129202070051
2000-03-14,1090.7810799918152
2000-03-15,1121.3369089901603
2000-03-16,1169.328913989173
2000-03-17,1160.0289582630394
2000-03-20,1153.539736902707
2000-03-21,1172.502160729228
2000-03-22,1174.5433060873481
2000-03-23,1181.5100315674636
2000-03-24,1182.2238460916215
2000-03-27,1180.7550960692963
2000-03-28,1182.7204382344814
2000-03-29,1211.5714076325714
2000-03-30,1208.1785048543295
2000-03-31,1207.7462783145158
2000-04-03,1245.0780354438496
2000-04-04,1248.123909630948
2000-04-05,1223.2377189885256
2000-04-06,1237.6064645812664
2000-04-07,1221.5316259390893
2000-04-10,1227.5338204668742
2000-04-11,1235.0502968729443
2000-04-12,1255.1970001312784
2000-04-13,1248.7558014822027
2000-04-14,1192.7750345418592
2000-04-17,1187.3225181248454
2000-04-18,1208.4783491419748
2000-04-19,1220.3394987050528
2000-04-20,1230.0418445841635
2000-04-21,1229.1618595260336
2000-04-24,1246.2940253200056
2000-04-25,1286.2102006761304
2000-04-26,1277.4404706684184
2000-04-27,1279.7156409882643
2000-04-28,1262.696565533096
2000-05-01,1273.576557039896
2000-05-02,1263.9227459385004
2000-05-03,1269.592792296103
2000-05-04,1261.5808607132813
2000-05-05,1272.747340695706
2000-05-08,1278.672447632985
2000-05-09,1261.5603597917016
2000-05-10,1249.2170560564582
2000-05-11,1272.5048341644488
2000-05-12,1277.0789450161753
2000-05-15,1287.3647218238582
2000-05-16,1303.5408583746325
2000-05-17,1308.8130976063794
2000-05-18,1306.2806149894418
2000-05-19,1302.3484438833098
2000-05-22,1287.8974945308953
2000-05-23,1280.9739881976716
2000-05-24,1298.03392485069
2000-05-25,1277.2328658700517
2000-05-26,1250.001255975181
2000-05-29,1249.569395050622
2000-05-30,1254.374391386453
2000-05-31,1258.8746311742414
2000-06-01,1263.7054238299975
2000-06-02,1244.0898262112526
2000-06-05,1234.6545976200164
2000-06-06,1218.900284109343
2000-06-07,1226.2858799230355
2000-06-08,1221.1804763832938
2000-06-09,1218.2421866400455
2000-06-12,1215.875929561179
2000-06-13,1214.8825702793624
2000-06-14,1227.3906344914549
2000-06-15,1220.6007058473594
2000-06-16,1189.1219434253046
2000-06-19,1198.3886557040314
2000-06-20,1190.8466099530583
2000-06-21,1203.9008257297
2000-06-22,1209.7299537452943
2000-06-23,1213.526424741892
2000-06-26,1216.3421143558508
2000-06-27,1211.5696064965687
2000-06-28,1199.7068330615368
2000-06-29,1189.701027197529
2000-06-30,1165.5222705002473
2000-07-03,1197.9752488040276
2000-07-04,1200.4272685040723
2000-07-05,1191.5533061707533
2000-07-06,1188.9057675959043
2000-07-07,1205.594889755395
2000-07-10,1203.509217850105
2000-07-11,1211.7534199489755
2000-07-12,1215.4016034813728
2000-07-13,1217.9434240871726
2000-07-14,1212.0431660880818
2000-07-17,1206.955235304085
2000-07-18,1207.4822191412395
2000-07-19,1218.9762994986188
2000-07-20,1216.4971170995257
2000-07-21,1203.0131672141376
2000-07-24,1204.0235640119122
2000-07-25,1196.6229367268802
2000-07-26,1180.1168812105952
2000-07-27,1196.284391122429
2000-07-28,1204.6746849730562
2000-07-31,1200.5173143997317
2000-08-01,1219.6023772898584
2000-08-02,1243.234043658677
2000-08-03,1265.9510393119965
2000-08-04,1267.0046853079155
2000-08-07,1273.351245027753
2000-08-08,1281.061863664293
2000-08-09,1276.2330686023176
2000-08-10,1269.2176676032732
2000-08-11,1284.8553940945856
2000-08-14,1292.8523050538802
2000-08-15,1276.9497115839258
2000-08-16,1278.8084893859748
2000-08-17,1274.599834454847
2000-08-18,1277.4337573100286
2000-08-21,1288.7875404175218
2000-08-22,1299.9589274848595
2000-08-23,1302.6319632457041
2000-08-24,1285.188444540909
2000-08-25,1283.0047357742378
2000-08-28,1291.3620511878173
2000-08-29,1286.2569280721527
2000-08-30,1289.6786110123323
2000-08-31,1298.888604392896
2000-09-01,1286.8488249305597
2000-09-04,1287.9128896941713
2000-09-05,1312.5301864082135
2000-09-06,1324.7464695545798
2000-09-07,1337.1952028655633
2000-09-08,1357.3153325759952
2000-09-11,1373.7770773566288
2000-09-12,1374.551023226517
2000-09-13,1366.2467981341783
2000-09-14,1361.759123468633
2000-09-15,1357.276847013275
2000-09-18,1357.8005234108657
2000-09-19,1357.395350174578
2000-09-20,1353.9695309667834
2000-09-21,1350.3667182917343
2000-09-22,1325.1355047218112
2000-09-25,1337.4692418963252
2000-09-26,1320.9114254635456
2000-09-27,1323.7255965974077
2000-09-28,1349.4478338767815
2000-09-29,1353.0194396694187
2000-10-02,1361.5979119881204
2000-10-03,1370.2340058306054
2000-10-04,1376.0261950803035
2000-10-05,1390.957298944605
2000-10-06,1377.3472509088033
2000-10-09,1373.028896468488
2000-10-10,1370.98189268494
2000-10-11,1352.3823372563222
2000-10-12,1350.6993444155555
2000-10-13,1361.8340143197959
2000-10-16,1378.8114028416228
2000-10-17,1368.8619344804135
2000-10-18,1369.1763970489897
2000-10-19,1394.605173208167
2000-10-20,1405.5197836600921
2000-10-23,1421.2413118296945
2000-10-24,1432.9649485618147
2000-10-25,1447.3951273443688
2000-10-26,1445.1967448350333
2000-10-27,1441.9305671710727
2000-10-30,1477.4981193985338
2000-10-31,1478.9997837541027
2000-11-01,1461.0496369566044
2000-11-02,1447.5047273580356
2000-11-03,1437.2243843195758
2000-11-06,1452.5879056226217
2000-11-07,1446.4367432727938
2000-11-08,1461.1569411900737
2000-11-09,1459.2650917208873
2000-11-10,1447.6160894562477
2000-11-13,1443.2132137969406
2000-11-14,1449.9239911962018
2000-11-15,1445.8967111001214
2000-11-16,1451.4187030125306
2000-11-17,1442.0309241308132
2000-11-20,1444.9560083714966
2000-11-21,1460.0169767298353
2000-11-22,1457.6979094177048
2000-11-23,1460.842100958747
2000-11-24,1463.2063314123732
2000-11-27,1454.1416390747831
2000-11-28,1452.565342657715
2000-11-29,1451.489186473384
2000-11-30,1425.5893723413512
2000-12-01,1417.512917636315
2000-12-04,1409.9797685956423
2000-12-05,1424.3780630112497
2000-12-06,1410.2374309120921
2000-12-07,1407.4560263504463
2000-12-08,1411.6628334026361
2000-12-11,1424.5397388856518
2000-12-12,1434.41907052547
2000-12-13,1450.8829035990502
2000-12-14,1416.449475670768
2000-12-15,1385.430781645689
2000-12-18,1411.3675987959268
2000-12-19,1414.0937500834884
2000-12-20,1374.047175166941
2000-12-21,1369.3109907315998
2000-12-22,1363.4581297982697
2000-12-25,1364.243245100025
2000-12-26,1378.3996828186057
2000-12-27,1389.6091072253696
2000-12-28,1402.198278622778
2000-12-29,1380.2576132054364
2001-01-01,1380.2576132054364
2001-01-02,1361.5489661134213
2001-01-03,1357.7072033791746
2001-01-04,1344.728823582232
2001-01-05,1322.8466600123095
2001-01-08,1326.8154423834424
2001-01-09,1341.643717739562
2001-01-10,1341.7617454546726
2001-01-11,1318.9282670065445
2001-01-12,1318.3007825008278
2001-01-15,1326.29780945915
2001-01-16,1337.9026111166756
2001-01-17,1342.7087134824453
2001-01-18,1323.288048302736
2001-01-19,1327.044299880674
2001-01-22,1336.2149674709556
2001-01-23,1333.1347145567554
2001-01-24,1353.3151311809968
2001-01-25,1370.482233826403
2001-01-26,1362.7623500398129
2001-01-29,1368.6941048258539
2001-01-30,1374.7609332280877
2001-01-31,1372.156217345698
2001-02-01,1370.4801302141416
2001-02-02,1373.0058292983354
2001-02-05,1372.070465577572
2001-02-06,1381.692772953997
2001-02-07,1377.0334244699332
2001-02-08,1399.69574015211
2001-02-09,1388.7021157199881
2001-02-12,1389.0121412968228
2001-02-13,1394.9403335196814
2001-02-14,1381.994317107324
2001-02-15,1404.2371306502175
2001-02-16,1391.6514047307971
2001-02-19,1383.54431572575
2001-02-20,1397.8998789145692
2001-02-21,1378.2344339123658
2001-02-22,1385.640664167996
2001-02-23,1378.1437827176321
2001-02-26,1395.652971013344
2001-02-27,1386.1998277912999
2001-02-28,1376.123301047866
2001-03-01,1354.5757688406275
2001-03-02,1356.928211635179
2001-03-05,1369.4143062863347
2001-03-06,1363.6807897425704
2001-03-07,1370.7545439605049
2001-03-08,1379.7737593166387
2001-03-09,1370.060557797706
2001-03-12,1341.450833898923
2001-03-13,1359.7466652660712
2001-03-14,1333.3559713608972
2001-03-15,1351.6100105874243
2001-03-16,1347.4223149099569
2001-03-19,1360.03314898571
2001-03-20,1330.035549119847
2001-03-21,1314.5814175309458
2001-03-22,1313.7366905748413
2001-03-23,1312.400372274068
2001-03-26,1331.607847537888
2001-03-27,1353.4962738334982
2001-03-28,1356.6329089555013
2001-03-29,1369.5511081465083
2001-03-30,1384.4667084521745
2001-04-02,1379.0590050189574
2001-04-03,1344.1702665512314
2001-04-04,1326.9880738986262
2001-04-05,1363.219950072056
2001-04-06,1342.4048113792148
2001-04-09,1352.3501827291168
2001-04-10,1388.062452520273
2001-04-11,1381.1156785468445
2001-04-12,1376.9340206934153
2001-04-13,1376.3816316157722
2001-04-16,1400.2664600144433
2001-04-17,1411.3130097080737
2001-04-18,1440.2411568428697
2001-04-19,1413.595843532609
2001-04-20,1381.44677837376
2001-04-23,1387.8161202045055
2001-04-24,1385.5787782605391
2001-04-25,1397.7367897470392
2001-04-26,1399.253804381526
2001-04-27,1428.456849167885
2001-04-30,1428.9922910156356
2001-05-01,1434.1440391843919
2001-05-02,1425.2158254106444
2001-05-03,1416.9943541928546
2001-05-04,1426.6640352444465
2001-05-07,1435.4089379908278
2001-05-08,1437.9666690364572
2001-05-09,1442.9766799247088
2001-05-10,1448.6251955506511
2001-05-11,1452.2684610153515
2001-05-14,1464.376163489266
2001-05-15,1460.5382033076683
2001-05-16,1481.7705436107317
2001-05-17,1483.887657411114
2001-05-18,1491.7470041438125
2001-05-21,1495.862265243537
2001-05-22,1503.7085493205827
2001-05-23,1505.1934245611317
2001-05-24,1509.6381820300169
2001-05-25,1502.4841434584068
2001-05-28,1497.4057450261846
2001-05-29,1516.7058108472113
2001-05-30,1504.8441783439564
2001-05-31,1529.3003573410786
2001-06-01,1531.0580839236238
2001-06-04,1538.9561544640117
2001-06-05,1546.279649652757
2001-06-06,1532.590378912201
2001-06-07,1525.874897283271
2001-06-08,1523.5485352541357
2001-06-11,1532.6440838648125
2001-06-12,1518.3239733728456
2001-06-13,1509.641009184868
2001-06-14,1483.3162202083035
2001-06-15,1469.5331169846913
2001-06-18,1467.6678861254404
2001-06-19,1477.7767111523708
2001-06-20,1494.139633638966
2001-06-21,1502.9855435950885
2001-06-22,1489.3209196976027
2001-06-25,1466.6023909789274
2001-06-26,1465.7794141512873
2001-06-27,1459.5181088565068
2001-06-28,1486.3375794393487
2001-06-29,1492.6974767831
2001-07-02,1504.3640598271334
2001-07-03,1503.8638538249816
2001-07-04,1505.7847275414558
2001-07-05,1515.7854636026877
2001-07-06,1481.6721507347092
2001-07-09,1479.1918634338906
2001-07-10,1461.3705134325405
2001-07-11,1453.030949777572
2001-07-12,1476.7866491084962
2001-07-13,1481.919884345669
2001-07-16,1474.664486973229
2001-07-17,1493.0100224409584
2001-07-18,1466.7100740686567
2001-07-19,1470.1442319060434
2001-07-20,1455.8799687968021
2001-07-23,1447.2331367091326
2001-07-24,1416.2004868393692
2001-07-25,1430.410827134994
2001-07-26,1439.8722719672144
2001-07-27,1445.21529807446
2001-07-30,1447.3731400044014
2001-07-31,1457.1422454626033
2001-08-01,1454.313717188943
2001-08-02,1450.7258468525106
2001-08-03,1436.7066738296003
2001-08-06,1435.7867235099138
2001-08-07,1451.698870355078
2001-08-08,1439.358476293325
2001-08-09,1418.678398045953
2001-08-10,1420.4780350033154
2001-08-13,1414.2317894705545
2001-08-14,1416.2983382031205
2001-08-15,1393.8871838145672
2001-08-16,1397.3126640162134
2001-08-17,1379.680556704877
2001-08-20,1395.6809064699894
2001-08-21,1389.952121668752
2001-08-22,1383.4406491159684
2001-08-23,1393.922395877542
2001-08-24,1401.6720136673111
2001-08-27,1400.0429721744556
2001-08-28,1387.3807196850826
2001-08-29,1375.1914676518913
2001-08-30,1368.8331069554697
2001-08-31,1367.4752116611025
2001-09-03,1369.1353448372506
2001-09-04,1406.3233338355271
2001-09-05,1413.1804199998787
2001-09-06,1391.750665181399
2001-09-07,1352.4831798905818
2001-09-10,1366.1102194454331
2001-09-11,1353.0683745665215
2001-09-12,1347.2165917031587
2001-09-13,1346.6206244615657
2001-09-14,1326.4628356142289
2001-09-17,1292.1661728380602
2001-09-18,1292.3910352092928
2001-09-19,1270.3548500078632
2001-09-20,1243.3787809686355
2001-09-21,1225.3846394457207
2001-09-24,1251.1161855775415
2001-09-25,1253.7187235543558
2001-09-26,1254.9993235476043
2001-09-27,1278.15623502912
2001-09-28,1315.7271582682858
2001-10-01,1311.1926885214318
2001-10-02,1327.588135020872
2001-10-03,1323.97956598437
2001-10-04,1328.9438235057792
2001-10-05,1322.1094132612386
2001-10-08,1311.0383822424808
2001-10-09,1311.8637425327854
2001-10-10,1339.2951761318238
2001-10-11,1352.4429814229272
2001-10-12,1336.1276609113827
2001-10-15,1334.5090673619613
2001-10-16,1338.193056458616
2001-10-17,1332.0399875260807
2001-10-18,1319.614075437139
2001-10-19,1327.995767732213
2001-10-22,1349.0921476511323
2001-10-23,1345.5597359093588
2001-10-24,1336.8323455811405
2001-10-25,1340.359783299663
2001-10-26,1352.7315085594837
2001-10-29,1315.8028977723086
2001-10-30,1293.6219541241444
2001-10-31,1301.1436098116835
2001-11-01,1315.3846893405898
2001-11-02,1319.1276049247842
2001-11-05,1339.1453404845572
2001-11-06,1351.385941122639
2001-11-07,1340.769209896688
2001-11-08,1354.214122424414
2001-11-09,1356.9107079101723
2001-11-12,1352.6046411667244
2001-11-13,1382.9852970695074
2001-11-14,1376.4386133386333
2001-11-15,1381.533786458081
2001-11-16,1373.7784663924267
2001-11-19,1388.624351629851
2001-11-20,1382.5865607542505
2001-11-21,1386.3892911725904
2001-11-22,1381.1055002560427
2001-11-23,1397.6197115768116
2001-11-26,1393.5111210084945
2001-11-27,1380.9379506687856
2001-11-28,1359.2101266587867
2001-11-29,1368.4525762411065
2001-11-30,1357.4351412454048
2001-12-03,1360.6858243991157
2001-12-04,1367.8250606331274
2001-12-05,1387.943955290739
2001-12-06,1377.0957745155547
2001-12-07,1375.6987889462287
2001-12-10,1370.6860261882046
2001-12-11,1357.1734832560971
2001-12-12,1347.504129853526
2001-12-13,1332.8568098883404
2001-12-14,1324.6557077923883
2001-12-17,1331.3869503173757
2001-12-18,1346.0793234322755
2001-12-19,1362.656698063099
2001-12-20,1362.8539211494967
2001-12-21,1374.1255206561218
2001-12-24,1391.0444590173386
2001-12-25,1391.260335069165
2001-12-26,1394.8801382558772
2001-12-27,1392.4135425797606
2001-12-28,1402.5112513400318
2001-12-31,1380.2177500608964
2002-01-01,1380.2177500608964
2002-01-02,1363.4094625703303
2002-01-03,1373.7444927295628
2002-01-04,1390.1716649663924
2002-01-07,1390.0739635490886
2002-01-08,1385.6747138361131
2002-01-09,1381.1957911750544
2002-01-10,1375.7010327228027
2002-01-11,1370.2714033381571
2002-01-14,1362.6157228804664
2002-01-15,1377.3283432800463
2002-01-16,1374.8513694657904
2002-01-17,1383.5695339026954
2002-01-18,1374.0802827796751
2002-01-21,1375.9682604248655
2002-01-22,1376.6266450409958
2002-01-23,1383.4888367056758
2002-01-24,1392.4465535103748
2002-01-25,1417.912415447486
2002-01-28,1424.7675622894812
2002-01-29,1396.4381626535435
2002-01-30,1402.2948769755417
2002-01-31,1423.9247431250767
2002-02-01,1418.812926646418
2002-02-04,1388.6364604501625
2002-02-05,1375.6712069991345
2002-02-06,1366.0413157490104
2002-02-07,1365.987699910095
2002-02-08,1376.5607262752064
2002-02-11,1383.050666285148
2002-02-12,1386.212535515761
2002-02-13,1403.165581781068
2002-02-14,1409.5063510399077
2002-02-15,1403.9437871857738
2002-02-18,1408.9056646344302
2002-02-19,1387.2511840534737
2002-02-20,1405.1372687356723
2002-02-21,1397.2111643294447
2002-02-22,1402.1076963384917
2002-02-25,1426.0367056837538
2002-02-26,1431.430054481913
2002-02-27,1445.8154912442956
2002-02-28,1444.7727933462647
2002-03-01,1468.3523203183931
2002-03-04,1484.330437756637
2002-03-05,1471.7682527936888
2002-03-06,1482.7316284685603
2002-03-07,1472.303632437621
2002-03-08,1474.4007930422008
2002-03-11,1482.7071967553402
2002-03-12,1492.2723858217744
2002-03-13,1480.2875332457693
2002-03-14,1468.8053770089289
2002-03-15,1476.4105703580717
2002-03-18,1476.5914396453786
2002-03-19,1480.3873246582386
2002-03-20,1461.917832988757
2002-03-21,1462.0895135746
2002-03-22,1462.5872722958068
2002-03-25,1451.8627172965942
2002-03-26,1460.7014073627574
2002-03-27,1474.0605520989063
2002-03-28,1474.6759852593361
2002-03-29,1473.596944083622
2002-04-01,1456.3929900154646
2002-04-02,1455.6862872323675
2002-04-03,1447.3270499569105
2002-04-04,1440.2388129964286
2002-04-05,1446.736766712559
2002-04-08,1453.9693078026085
2002-04-09,1445.3613511592869
2002-04-10,1458.7741128883931
2002-04-11,1428.0847427324218
2002-04-12,1435.9104965042025
2002-04-15,1426.9136558440327
2002-04-16,1446.6354646219547
2002-04-17,1441.1367048848217
2002-04-18,1434.9304221748325
2002-04-19,1440.2020236686603
2002-04-22,1425.6389011573287
2002-04-23,1421.5029831236825
2002-04-24,1411.4766339457387
2002-04-25,1398.990441822636
2002-04-26,1390.1839248023753
2002-04-29,1373.1531711520768
2002-04-30,1388.783587205886
2002-05-01,1395.1519260429575
2002-05-02,1407.8403487352741
2002-05-03,1386.3071162108208
2002-05-06,1363.2611046786144
2002-05-07,1365.7971653708773
2002-05-08,1392.2406279503655
2002-05-09,1383.1292225224975
2002-05-10,1365.0810241072775
2002-05-13,1386.1934995766387
2002-05-14,1417.7271186212824
2002-05-15,1402.2261507275548
2002-05-16,1408.5947071908029
2002-05-17,1394.5577593936976
2002-05-20,1383.303636986537
