Date,EAFE HIGH DIVIDEND YIELD
2001-12-04,740.0462077943798
2001-12-05,757.3408220518495
2001-12-06,760.165369536019
2001-12-07,751.1857990170632
2001-12-10,743.9970148813237
2001-12-11,743.7238736494318
2001-12-12,736.7817983662868
2001-12-13,728.7302797027464
2001-12-14,723.159381974132
2001-12-17,735.0360626650094
2001-12-18,736.9539802648478
2001-12-19,733.5569209848621
2001-12-20,728.2735840788434
2001-12-21,742.9671150519196
2001-12-24,747.4487471855142
2001-12-25,747.5449105239154
2001-12-26,748.7483546219491
2001-12-27,755.8025930065409
2001-12-28,762.6887367953619
2001-12-31,759.1204330392521
2002-01-01,759.1204330392521
2002-01-02,748.3016338618193
2002-01-03,759.7664717102401
2002-01-04,764.0012022128088
2002-01-07,758.9861511279696
2002-01-08,756.5540350464059
2002-01-09,757.6736217534457
2002-01-10,752.148883829891
2002-01-11,753.8755689353318
2002-01-14,740.6009364716042
2002-01-15,746.4614421114104
2002-01-16,742.6871301669875
2002-01-17,749.4440888878038
2002-01-18,747.4455507034124
2002-01-21,748.090616660025
2002-01-22,749.7901365350143
2002-01-23,755.7854877584258
2002-01-24,763.265478105551
2002-01-25,765.9616320730396
2002-01-28,772.7773778113426
2002-01-29,764.0940438021934
2002-01-30,756.6941692546985
2002-01-31,766.2213061568127
2002-02-01,767.5736304376635
2002-02-04,762.736166004906
2002-02-05,751.3031946801775
2002-02-06,746.9604649709352
2002-02-07,748.5718964383232
2002-02-08,748.8230825330736
2002-02-11,753.7107289714581
2002-02-12,755.5275890518028
2002-02-13,761.5976106906415
2002-02-14,770.5384715524591
2002-02-15,764.8764877602201
2002-02-18,762.8176360201655
2002-02-19,751.282892794897
2002-02-20,746.9793684535132
2002-02-21,754.5472605514212
2002-02-22,747.7297347140905
2002-02-25,758.36698396804
2002-02-26,764.1266975179857
2002-02-27,771.4018592591865
2002-02-28,768.7185358574568
2002-03-01,776.1482916477214
2002-03-04,787.8900132395469
2002-03-05,784.9720644547024
2002-03-06,784.6515601148639
2002-03-07,789.1499735089425
2002-03-08,793.0905482461768
2002-03-11,791.8989316949677
2002-03-12,789.4236657284283
2002-03-13,790.0345532851679
2002-03-14,787.5977119699719
2002-03-15,793.1730552493635
2002-03-18,795.9370903117556
2002-03-19,800.4781143289161
2002-03-20,796.9015345443188
2002-03-21,794.1692246165401
2002-03-22,797.7189055937786
2002-03-25,792.7845813260723
2002-03-26,793.6563510485943
2002-03-27,796.9529287969636
2002-03-28,807.249800607806
2002-03-29,807.2157768170564
2002-04-01,807.2151194115742
2002-04-02,802.7314342969311
2002-04-03,801.9498796377883
2002-04-04,793.539584947309
2002-04-05,796.0822183014845
2002-04-08,789.9365239238815
2002-04-09,790.3125525853353
2002-04-10,797.474059822934
2002-04-11,787.7045952690285
2002-04-12,791.7362487548169
2002-04-15,796.1661385712339
2002-04-16,805.141492705063
2002-04-17,804.5313590653938
2002-04-18,804.1704346284175
2002-04-19,808.2268426256259
2002-04-22,806.7863509463884
2002-04-23,804.4732726137502
2002-04-24,802.6223194720292
2002-04-25,793.3529453184399
2002-04-26,790.3333951350362
2002-04-29,787.8037978442511
2002-04-30,793.2885430149263
2002-05-01,789.76871128305
2002-05-02,793.0620415593954
2002-05-03,794.345749496221
2002-05-06,789.9205448532125
2002-05-07,783.5573830347946
2002-05-08,795.8049814403415
2002-05-09,792.438794398712
2002-05-10,786.5557623802795
2002-05-13,794.4255551630806
2002-05-14,801.9901861144887
2002-05-15,803.4230798499835
2002-05-16,800.0326400491226
2002-05-17,794.5140238024325
2002-05-20,790.2642823471282
2002-05-21,790.4862397105048
2002-05-22,782.0889018615667
2002-05-23,784.3412689201629
2002-05-24,783.5892285994798
2002-05-27,785.8980702191477
2002-05-28,777.5150075084777
2002-05-29,776.1596619973718
2002-05-30,767.7161005980058
2002-05-31,772.5459074316833
2002-06-03,768.1208514997869
2002-06-04,756.4435360696799
2002-06-05,752.4899742889139
2002-06-06,751.2225122057253
2002-06-07,743.8019179800034
2002-06-10,742.6010867611458
2002-06-11,750.144535333139
2002-06-12,737.8481083083101
2002-06-13,729.9641857362412
2002-06-14,709.5576012840197
2002-06-17,729.2044661771066
2002-06-18,727.8358850722383
2002-06-19,716.988122833595
2002-06-20,704.9498860424638
2002-06-21,701.8823575285073
2002-06-24,687.7461431606323
2002-06-25,702.5234509700063
2002-06-26,687.5532333659681
2002-06-27,692.4733211655401
2002-06-28,711.0687445683475
2002-07-01,714.6520170692799
2002-07-02,697.2438308432558
2002-07-03,682.5428940360966
2002-07-04,691.8795889173899
2002-07-05,713.1903551069503
2002-07-08,710.2736734612696
2002-07-09,704.0395739678314
2002-07-10,687.0424451276016
2002-07-11,662.7369342349642
2002-07-12,658.8652039827091
2002-07-15,623.7437987603738
2002-07-16,621.3391071403553
2002-07-17,639.6517320157825
2002-07-18,650.2702761778274
2002-07-19,624.28844543576
2002-07-22,596.4471177905036
2002-07-23,591.6556758389536
2002-07-24,580.1551106732958
2002-07-25,600.4907298680348
2002-07-26,604.4008177829584
2002-07-29,636.3985419420069
2002-07-30,633.8635819049043
2002-07-31,643.9460935631886
2002-08-01,617.6814814800978
2002-08-02,619.5615831920618
2002-08-05,605.0475997424343
2002-08-06,626.8881981351241
2002-08-07,623.3101953874408
2002-08-08,641.8837091577889
2002-08-09,650.1316443768512
2002-08-12,637.8177871736464
2002-08-13,644.3389959349972
2002-08-14,630.309856876425
2002-08-15,649.8763630877489
2002-08-16,650.0659151687164
2002-08-19,665.4321578975726
2002-08-20,658.6108587275523
2002-08-21,660.6488008764275
2002-08-22,674.5977512864563
2002-08-23,666.8540200673418
2002-08-26,663.4532386525137
2002-08-27,676.4411829083582
2002-08-28,654.8493227826352
2002-08-29,643.9815188225193
2002-08-30,650.9481613670847
2002-09-02,643.1087222159183
2002-09-03,617.6535030748007
2002-09-04,616.7631566789435
2002-09-05,613.816144100726
2002-09-06,630.9302943269709
2002-09-09,625.8131128505502
2002-09-10,641.9304403615361
2002-09-11,650.7097151902755
2002-09-12,631.972940575489
2002-09-13,621.7076888458434
2002-09-16,623.3666522419754
2002-09-17,619.3999199349946
2002-09-18,596.8648765718452
2002-09-19,588.3127536833376
2002-09-20,585.9922857533684
2002-09-23,571.0602106319695
2002-09-24,562.09537352883
2002-09-25,565.8342710577513
2002-09-26,589.5974193743663
2002-09-27,590.4739979846241
2002-09-30,564.130160559828
2002-10-01,574.5261133422376
2002-10-02,587.2035869993906
2002-10-03,578.7664957759328
2002-10-04,569.6117058266314
2002-10-07,564.7412289850382
2002-10-08,556.1699031201267
2002-10-09,549.1992782715112
2002-10-10,558.3051336230524
2002-10-11,581.9270081130554
2002-10-14,576.9657080969606
2002-10-15,606.4469253308229
2002-10-16,600.3893062789372
2002-10-17,617.180548356008
2002-10-18,613.9930824526089
2002-10-21,614.6822391230937
2002-10-22,606.1241277492963
2002-10-23,591.5613826285406
2002-10-24,603.9661125087783
2002-10-25,597.8444172987618
2002-10-28,601.3263978321636
2002-10-29,578.6170832866495
2002-10-30,591.0563353818941
2002-10-31,599.7177608607998
2002-11-01,593.4092679610117
2002-11-04,609.7373187645463
2002-11-05,612.4005768456695
2002-11-06,606.3449653133462
2002-11-07,596.0617408298855
2002-11-08,591.483251698756
2002-11-11,590.0344625850113
2002-11-12,593.2930182796258
2002-11-13,587.0584455740632
2002-11-14,593.8994236403288
2002-11-15,597.4276029684055
2002-11-18,601.9468840406464
2002-11-19,599.1391340468358
2002-11-20,597.7646538429469
2002-11-21,614.7241212344211
2002-11-22,614.1986005464418
2002-11-25,610.2740959072358
2002-11-26,600.7849480068494
2002-11-27,611.690818125701
2002-11-28,616.0728182544852
2002-11-29,616.3870283333501
2002-12-02,614.7840693710019
2002-12-03,606.4029001517599
2002-12-04,600.688250388
2002-12-05,596.687472650942
2002-12-06,593.5879773038993
2002-12-09,583.0971849613877
2002-12-10,582.8735235462923
2002-12-11,587.883101382423
2002-12-12,580.6687017981196
2002-12-13,574.1312015128933
2002-12-16,589.0585606642314
2002-12-17,582.1210709268541
2002-12-18,573.1964574794101
2002-12-19,572.4731156133704
2002-12-20,577.3245420487877
2002-12-23,580.7038241930757
2002-12-24,581.1888603605064
2002-12-25,581.2682033802436
2002-12-26,580.5416028476275
2002-12-27,565.5919838831925
2002-12-30,570.6491558444944
2002-12-31,573.5824216270727
2003-01-01,573.5824216270727
2003-01-02,590.6348490331181
2003-01-03,588.7533335525368
2003-01-06,591.6782875100903
2003-01-07,586.8411625886669
2003-01-08,579.7061916612447
2003-01-09,581.9784102357572
2003-01-10,583.2684510699331
2003-01-13,581.1414290024638
2003-01-14,579.846930174646
2003-01-15,574.5646198698116
2003-01-16,575.6328962141644
2003-01-17,565.1866093550249
2003-01-20,558.2131084866462
2003-01-21,550.1940251940725
2003-01-22,540.0052664244009
2003-01-23,536.3448223846154
2003-01-24,532.6466824588709
2003-01-27,517.2034457180067
2003-01-28,518.4100223575878
2003-01-29,519.2399456394257
2003-01-30,531.5204266042686
2003-01-31,532.7139954892874
2003-02-03,541.2424910263624
2003-02-04,526.884481898965
2003-02-05,535.6664883898712
2003-02-06,523.8550050258932
2003-02-07,519.9490942941503
2003-02-10,518.8501375519708
2003-02-11,528.1370082223208
2003-02-12,518.8215888919423
2003-02-13,516.446618545803
2003-02-14,522.5413841662577
2003-02-17,531.0996585141115
2003-02-18,537.5975175911578
2003-02-19,529.1188323022064
2003-02-20,524.730030332594
2003-02-21,530.2975885724992
2003-02-24,525.7636745755677
2003-02-25,512.8083205037668
2003-02-26,508.9250194289488
2003-02-27,512.8828092249001
2003-02-28,519.7402901330024
2003-03-03,520.7932580595613
2003-03-04,512.8216985427289
2003-03-05,508.53980202668987
2003-03-06,504.1687410786957
2003-03-07,493.4454666638287
2003-03-10,485.50826683597154
2003-03-11,486.62284919590286
2003-03-12,469.4992536745747
2003-03-13,493.20820466123024
2003-03-14,509.71215574037257
2003-03-17,524.3870063617529
2003-03-18,526.2002437369512
2003-03-19,531.8143960305949
2003-03-20,528.7532331692961
2003-03-21,544.4052681746657
2003-03-24,526.1030699314729
2003-03-25,531.8579979223215
2003-03-26,535.1086829446449
2003-03-27,525.4926826092169
2003-03-28,523.387787532828
2003-03-31,506.9255535273553
2003-04-01,513.9109310702656
2003-04-02,526.642164832955
2003-04-03,532.5639145198156
2003-04-04,538.7990332808412
2003-04-07,554.906948126082
2003-04-08,546.4134396951306
2003-04-09,544.9219644483986
2003-04-10,537.4305035508224
2003-04-11,541.5433664453227
2003-04-14,545.0139990425414
2003-04-15,553.5107628744613
2003-04-16,548.2495054083495
2003-04-17,550.5751073345715
2003-04-18,550.5237069522631
2003-04-21,549.613218505826
2003-04-22,552.6752497344313
2003-04-23,559.367872412821
2003-04-24,550.4157325564732
2003-04-25,542.6182282195045
2003-04-28,554.9857481761845
2003-04-29,554.7781369275408
2003-04-30,551.1010240866935
2003-05-01,547.9220335928525
2003-05-02,552.252396330734
2003-05-05,554.7871034560447
2003-05-06,561.7245608585031
2003-05-07,556.477672307191
2003-05-08,545.8529705522421
2003-05-09,549.6975633146626
2003-05-12,551.5881141905339
2003-05-13,551.9645052373551
2003-05-14,553.2941374568906
2003-05-15,558.4119113135495
2003-05-16,559.9336725563453
2003-05-19,544.7174705376717
2003-05-20,548.6489897783739
2003-05-21,544.4217952777944
2003-05-22,549.8743490213149
2003-05-23,546.7310619020874
2003-05-26,544.7135258033368
2003-05-27,547.2646989427669
2003-05-28,557.70782459282
2003-05-29,558.2042434497148
2003-05-30,556.9703239017983
2003-06-02,567.5165823428208
2003-06-03,565.7188631597166
2003-06-04,571.9045957612076
2003-06-05,567.8043009331476
2003-06-06,580.1316384080029
2003-06-09,572.7780800430718
2003-06-10,575.65919372844
2003-06-11,584.4598018106419
2003-06-12,590.3440010363585
2003-06-13,584.3601356006867
2003-06-16,590.8224462817744
2003-06-17,596.5368688946256
2003-06-18,600.6282249012959
2003-06-19,592.3901856068037
2003-06-20,597.8292237840826
2003-06-23,590.5173967279154
2003-06-24,586.7411104575214
2003-06-25,588.783214848029
2003-06-26,588.2935499799512
2003-06-27,588.8313517235765
2003-06-30,582.210032040188
2003-07-01,573.0176310742497
2003-07-02,582.5016808063214
2003-07-03,584.328726689404
2003-07-04,583.4955021708964
2003-07-07,597.6570081700975
2003-07-08,595.3994730537754
2003-07-09,588.0737097458166
2003-07-10,582.7035167991008
2003-07-11,590.2312059903131
2003-07-14,598.1440333867637
2003-07-15,592.7200103590302
2003-07-16,590.0804511441949
2003-07-17,589.1712024853579
2003-07-18,588.9906252252844
2003-07-21,584.4888000601484
2003-07-22,587.0064831872469
2003-07-23,585.2413587159523
2003-07-24,592.3527903159339
2003-07-25,587.1382534377626
2003-07-28,595.0782620686368
2003-07-29,591.3890650327294
2003-07-30,593.7921576786091
2003-07-31,601.4335931269156
2003-08-01,596.7018879986226
2003-08-04,592.7273858599401
2003-08-05,595.3198936528158
2003-08-06,588.3292623253187
2003-08-07,591.2895581652058
2003-08-08,598.381185928253
2003-08-11,602.0083658379393
2003-08-12,604.9051915416078
2003-08-13,606.0882567594585
2003-08-14,613.991639410122
2003-08-15,614.4522681900576
2003-08-18,620.7884611448861
2003-08-19,620.7341555518129
2003-08-20,619.2823692625545
2003-08-21,625.4547237976376
2003-08-22,627.6670538724561
2003-08-25,623.9090729201909
2003-08-26,616.6548716722262
2003-08-27,619.7697923888483
2003-08-28,620.7885846638399
2003-08-29,615.7215365608434
2003-09-01,620.3135893393787
2003-09-02,623.9468178100783
2003-09-03,632.3045422385001
2003-09-04,630.0640939772913
2003-09-05,624.0753372130553
2003-09-08,626.5926967162485
2003-09-09,619.5165877865795
2003-09-10,614.086446549931
2003-09-11,616.3622053948687
2003-09-12,612.4432713009026
2003-09-15,613.7692083991504
2003-09-16,620.2989122318933
2003-09-17,621.4049799433569
2003-09-18,624.8295631748804
2003-09-19,619.3147176466338
2003-09-22,611.8065617709098
2003-09-23,608.6755943736939
2003-09-24,610.9584409177821
2003-09-25,607.4328412327158
2003-09-26,602.6573839647871
2003-09-29,598.7449395910805
2003-09-30,589.4122101762915
2003-10-01,598.2788247395536
2003-10-02,602.2430460967577
2003-10-03,613.9342873174664
2003-10-06,612.7095162427231
2003-10-07,607.9722132123104
2003-10-08,605.0429974090852
2003-10-09,615.0645109641686
2003-10-10,612.317151099369
2003-10-13,622.8676862101568
2003-10-14,620.2753915010901
2003-10-15,627.2390237233824
2003-10-16,625.0314625777323
2003-10-17,624.7452584512638
2003-10-20,625.4887816813273
2003-10-21,625.7088932722606
2003-10-22,616.5890757078262
2003-10-23,609.7035192470308
2003-10-24,609.2583064086353
2003-10-27,613.7563939061026
2003-10-28,619.7723491053736
2003-10-29,621.2481891653268
2003-10-30,625.5721546573544
2003-10-31,627.3747437614194
2003-11-03,637.782129772359
2003-11-04,636.592372366316
2003-11-05,635.3381527317487
2003-11-06,636.666809727237
2003-11-07,642.0656706605805
2003-11-10,638.5314931628352
2003-11-11,634.9081579938389
2003-11-12,633.8473612971511
2003-11-13,634.8834015658637
2003-11-14,635.4351612436383
2003-11-17,624.3675372514845
2003-11-18,622.7527304402824
2003-11-19,620.6804586054852
2003-11-20,620.0263648826887
2003-11-21,621.7361918775092
2003-11-24,631.9102043111518
2003-11-25,632.5362969405207
2003-11-26,630.6645567735375
2003-11-27,633.0492566637813
2003-11-28,630.9555087273296
2003-12-01,640.4399919162383
2003-12-02,636.3997017377437
2003-12-03,640.0989077059675
2003-12-04,639.8140295225937
2003-12-05,636.9893158328392
2003-12-08,635.108015779865
2003-12-09,640.7666108609359
2003-12-10,636.5352931874005
2003-12-11,639.3490778990492
2003-12-12,639.0118711239195
2003-12-15,639.9910935461868
2003-12-16,637.8765756330835
2003-12-17,640.1304636416282
2003-12-18,644.7807819698145
2003-12-19,647.8171821158828
2003-12-22,646.641764515015
2003-12-23,648.8817387865856
2003-12-24,650.1819648389741
2003-12-25,650.1826248799231
2003-12-26,650.4579659744569
2003-12-29,652.3081696656387
2003-12-30,655.1731139742628
2003-12-31,656.5903790225948
2004-01-01,656.5903790225948
2004-01-02,663.2624000920395
2004-01-05,664.8588680390245
2004-01-06,665.2472581107276
2004-01-07,661.2843113502975
2004-01-08,663.5202824301997
2004-01-09,657.5641668896848
2004-01-12,659.2175816839824
2004-01-13,659.3986224157444
2004-01-14,662.6495859501322
2004-01-15,663.1615186934065
2004-01-16,668.0583487999841
2004-01-19,668.1711027775757
2004-01-20,665.4267143586859
2004-01-21,670.7119319327527
2004-01-22,669.2881456812657
2004-01-23,668.0741445737997
2004-01-26,666.9092740985951
2004-01-27,665.751428084619
2004-01-28,670.0476022622737
2004-01-29,666.643136317504
2004-01-30,662.6225974395074
2004-02-02,661.9783532639258
2004-02-03,661.3890809495879
2004-02-04,660.1200887437989
2004-02-05,658.3084402252115
2004-02-06,658.9950713914103
2004-02-09,668.3779714048907
2004-02-10,667.5024973355527
2004-02-11,669.9583535028601
2004-02-12,669.8529645711224
2004-02-13,670.3028620797139
2004-02-16,672.9692401275423
2004-02-17,677.2819730894946
2004-02-18,677.9313530984682
2004-02-19,685.9084119470696
2004-02-20,684.1269365360938
2004-02-23,684.8976576386004
2004-02-24,680.0349754990134
2004-02-25,683.8502591148052
2004-02-26,686.2757223620919
2004-02-27,687.1705539997183
2004-03-01,694.5211149518283
2004-03-02,696.9866706510552
2004-03-03,694.8208519079783
2004-03-04,697.1612785484983
2004-03-05,693.2242573587072
2004-03-08,697.6875821885877
2004-03-09,692.493644683778
2004-03-10,694.0236762886944
2004-03-11,677.813764687347
2004-03-12,677.8491904576105
2004-03-15,668.4836182971493
2004-03-16,671.7735230190393
2004-03-17,682.1342233645757
2004-03-18,672.7330940925103
2004-03-19,676.6643463360351
2004-03-22,666.136545394909
2004-03-23,668.4322134225096
2004-03-24,668.4532260456909
2004-03-25,672.8409674682739
2004-03-26,676.179265088069
2004-03-29,682.2179592853969
2004-03-30,684.9867451203054
2004-03-31,683.1690078428677
2004-04-01,689.115311089847
2004-04-02,700.3543122968936
2004-04-05,705.9140771686853
2004-04-06,706.9803955129355
2004-04-07,703.9948243063523
2004-04-08,707.545221138048
2004-04-09,707.5474134414889
2004-04-12,708.8696914522181
2004-04-13,716.2491762909864
2004-04-14,703.9787781588882
2004-04-15,704.1342199191353
2004-04-16,709.325179388538
2004-04-19,709.8942270830424
2004-04-20,714.5840469348801
2004-04-21,707.9173181978779
2004-04-22,710.7511458638741
2004-04-23,714.3498046271036
2004-04-26,716.5292346768317
2004-04-27,715.7343146682069
2004-04-28,707.8548639534346
2004-04-29,700.3965235394181
2004-04-30,694.9801050530554
2004-05-03,698.84583275733
2004-05-04,702.4512190014897
2004-05-05,704.4891557050262
2004-05-06,697.55302380621
2004-05-07,696.3780677333223
2004-05-10,679.084791013917
2004-05-11,685.832074780206
2004-05-12,681.8357030883379
2004-05-13,688.2137874264838
2004-05-14,685.2601833287083
2004-05-17,675.0289868861848
2004-05-18,677.4503236096737
2004-05-19,687.6729568758467
2004-05-20,684.0083410466609
2004-05-21,685.6328178152771
2004-05-24,690.580150405768
2004-05-25,689.521092503904
2004-05-26,695.7980918566469
2004-05-27,697.2228248718556
2004-05-28,696.096019471441
2004-05-31,697.3754469527086
2004-06-01,695.1057597315795
2004-06-02,695.8368567091295
2004-06-03,698.0235621128763
2004-06-04,701.2631237999266
2004-06-07,706.0224842131282
2004-06-08,707.8667819068119
2004-06-09,708.144448437911
2004-06-10,710.5431933448419
2004-06-11,710.1750219178219
2004-06-14,700.4906759234143
2004-06-15,704.7277833688679
2004-06-16,713.7057393012616
2004-06-17,714.6752822076444
2004-06-18,716.2087734029939
2004-06-21,716.0133722057718
2004-06-22,709.7791379914404
2004-06-23,712.4174563840619
2004-06-24,714.7492091348388
2004-06-25,713.7420870615448
2004-06-28,716.2555129965547
2004-06-29,712.8958057888417
