Date,WORLD ESG SELECTION P-SERIES
2018-10-31,988.6701289592154
2018-11-01,991.81673418053
2018-11-02,995.0120127446213
2018-11-05,995.1574065533456
2018-11-06,998.9003635967031
2018-11-07,1011.2047629997819
2018-11-08,1015.514635185949
2018-11-09,1011.8029365598192
2018-11-12,1004.950532781548
2018-11-13,1003.6803964838467
2018-11-14,996.588826292915
2018-11-15,1002.6899550588663
2018-11-16,997.9643812615961
2018-11-19,980.841787233065
2018-11-20,968.7436678896248
2018-11-21,974.9476598784013
2018-11-22,974.1918291579717
2018-11-23,977.5672661169694
2018-11-26,990.302215089082
2018-11-27,995.8554985543254
2018-11-28,1012.5116633789146
2018-11-29,1004.0223816888474
2018-11-30,1014.9436057787942
2018-12-03,1023.2962585519932
2018-12-04,996.7564475940984
2018-12-05,993.4852832762283
2018-12-06,983.1019732692685
2018-12-07,966.7496828179125
2018-12-10,963.4399427045614
2018-12-11,968.4978813183
2018-12-12,975.5840276215018
2018-12-13,975.509018553506
2018-12-14,964.6878844085895
2018-12-17,947.2273393744867
2018-12-18,943.4819658617166
2018-12-19,932.61945460663
2018-12-20,919.1574603346837
2018-12-21,905.1305688600003
2018-12-24,890.3602518525163
2018-12-25,885.7986733503781
2018-12-26,914.2556237142666
2018-12-27,922.5374146011721
2018-12-28,922.8332933329967
2018-12-31,930.182237519727
2019-01-01,930.2050020358325
2019-01-02,933.5546713397906
2019-01-03,917.1363826135494
2019-01-04,941.18768330912
2019-01-07,946.2069532255803
2019-01-08,955.2432936665429
2019-01-09,957.0420925810031
2019-01-10,959.5300604080559
2019-01-11,963.3007051155631
2019-01-14,959.5868485020034
2019-01-15,971.470601561353
2019-01-16,975.8991908291521
2019-01-17,981.6367900741076
2019-01-18,996.1817046615276
2019-01-21,996.0575653227513
2019-01-22,986.5094361044438
2019-01-23,985.49450669357
2019-01-24,989.7360991239715
2019-01-25,994.0310759467649
2019-01-28,983.6083421483182
2019-01-29,984.2248204962343
2019-01-30,991.7339127399425
2019-01-31,994.2353242951157
2019-02-01,996.4978832523716
2019-02-04,1004.1833501734363
2019-02-05,1012.0035460682876
2019-02-06,1012.0757184163991
2019-02-07,1004.1683010663318
2019-02-08,1004.3340708367454
2019-02-11,1010.6520373050797
2019-02-12,1021.3008430326576
2019-02-13,1026.2883646144915
2019-02-14,1025.198204365885
2019-02-15,1034.9153443342032
2019-02-18,1034.5518887064154
2019-02-19,1033.5754419470347
2019-02-20,1035.6966255217146
2019-02-21,1034.2012498162694
2019-02-22,1040.3489142903816
2019-02-25,1042.0024146393807
2019-02-26,1041.3359790315428
2019-02-27,1039.369462026886
2019-02-28,1035.5778661122213
2019-03-01,1040.331609317393
2019-03-04,1043.274830224396
2019-03-05,1042.7035255520661
2019-03-06,1037.0594930557386
2019-03-07,1035.819694690611
2019-03-08,1031.0480800954824
2019-03-11,1044.4819735007536
2019-03-12,1045.4691346661093
2019-03-13,1048.1650402805924
2019-03-14,1048.841255445452
2019-03-15,1054.1164994230016
2019-03-18,1057.6945609271706
2019-03-19,1058.0578228361765
2019-03-20,1053.013118253978
2019-03-21,1059.5522705026922
2019-03-22,1049.6851852562534
2019-03-25,1042.6499929562551
2019-03-26,1054.3475124250554
2019-03-27,1053.6019622012743
2019-03-28,1056.2032684738833
2019-03-29,1064.6423291280548
2019-04-01,1078.4464156089944
2019-04-02,1081.1034995305483
2019-04-03,1085.501523657287
2019-04-04,1086.1562273249215
2019-04-05,1088.3490263159051
2019-04-08,1085.7931028846306
2019-04-09,1079.3297989481775
2019-04-10,1084.5405748257267
2019-04-11,1083.2677072633576
2019-04-12,1085.6083642641456
2019-04-15,1086.993211963628
2019-04-16,1089.8430410471826
2019-04-17,1087.2702904036935
2019-04-18,1094.0813421024816
2019-04-19,1094.4370549964272
2019-04-22,1093.5529959151845
2019-04-23,1103.246121089594
2019-04-24,1102.5805426977965
2019-04-25,1107.327283957213
2019-04-26,1110.2778140179196
2019-04-29,1111.1661970122989
2019-04-30,1106.9885342920115
2019-05-01,1097.0392432043452
2019-05-02,1100.0267432320072
2019-05-03,1108.7186038539642
2019-05-06,1101.7457677754435
2019-05-07,1087.0311350644952
2019-05-08,1083.5044683697026
2019-05-09,1074.224775824103
2019-05-10,1077.9722275920772
2019-05-13,1057.709005584348
2019-05-14,1066.9656949143177
2019-05-15,1074.4344529082146
2019-05-16,1087.0319120409476
2019-05-17,1083.8889451245207
2019-05-20,1076.4114695148987
2019-05-21,1081.0256434293624
2019-05-22,1081.3845592013408
2019-05-23,1071.0859255572925
2019-05-24,1069.949353810482
2019-05-27,1071.571644230139
2019-05-28,1067.10633748393
2019-05-29,1060.1927593616886
2019-05-30,1064.3808629608495
2019-05-31,1052.0332210194729
2019-06-03,1045.4607474380537
2019-06-04,1059.5760642675707
2019-06-05,1067.7777481262285
2019-06-06,1069.4634238662213
2019-06-07,1076.391481346603
2019-06-10,1082.79815507851
2019-06-11,1085.2602373096875
2019-06-12,1082.622434272823
2019-06-13,1089.2859016617113
2019-06-14,1090.9459394101236
2019-06-17,1089.9644786931606
2019-06-18,1103.9546448512835
2019-06-19,1108.1659559550806
2019-06-20,1111.618454222063
2019-06-21,1106.114361546673
2019-06-24,1099.416957691197
2019-06-25,1090.7733048469624
2019-06-26,1088.2206294029975
2019-06-27,1094.2687790952155
2019-06-28,1098.4958611843626
2019-07-01,1112.401591669744
2019-07-02,1119.2667223191638
2019-07-03,1129.336143274763
2019-07-04,1130.3679495358347
2019-07-05,1130.9412036607023
2019-07-08,1125.0046206660008
2019-07-09,1123.80250217411
2019-07-10,1122.5772288469625
2019-07-11,1125.9981086792009
2019-07-12,1130.2686133000989
2019-07-15,1130.5031248144946
2019-07-16,1131.5833761862386
2019-07-17,1125.9625641190007
2019-07-18,1126.6040466263019
2019-07-19,1124.6779825986691
2019-07-22,1125.199960941035
2019-07-23,1138.3749956795718
2019-07-24,1144.6152115121786
2019-07-25,1138.440539306232
2019-07-26,1149.8168779333544
2019-07-29,1148.1280520313583
2019-07-30,1142.4177933044323
2019-07-31,1133.0228574562475
2019-08-01,1134.588250245661
2019-08-02,1118.3747762144621
2019-08-05,1082.6791766838865
2019-08-06,1089.4434704665994
2019-08-07,1089.900537121093
2019-08-08,1109.0896262701747
2019-08-09,1102.530763875548
2019-08-12,1091.5558031316457
2019-08-13,1102.9583660480412
2019-08-14,1082.4088025109897
2019-08-15,1084.1431674833877
2019-08-16,1098.3596967252515
2019-08-19,1111.7448915006655
2019-08-20,1106.0644738090225
2019-08-21,1114.5447772837122
2019-08-22,1113.8136605704658
2019-08-23,1092.220460188143
2019-08-26,1098.2920359981501
2019-08-27,1101.264373552308
2019-08-28,1106.555998143827
2019-08-29,1118.9371617272084
2019-08-30,1126.9268266043546
2019-09-02,1130.3012904565473
2019-09-03,1124.2941706781803
2019-09-04,1129.020919828673
2019-09-05,1142.1086641621846
2019-09-06,1144.6955533646696
2019-09-09,1142.2334896458938
2019-09-10,1142.1466797512746
2019-09-11,1154.1449016745298
2019-09-12,1156.5205165134137
2019-09-13,1154.157704196516
2019-09-16,1155.5876193408574
2019-09-17,1153.7529338887132
2019-09-18,1152.45837822592
2019-09-19,1155.2327316386668
2019-09-20,1155.29768018716
2019-09-23,1155.6480072300722
2019-09-24,1150.2989430661764
2019-09-25,1156.4470581793867
2019-09-26,1159.2383548846194
2019-09-27,1154.5803691640756
2019-09-30,1161.943866362661
2019-10-01,1148.3711648047374
2019-10-02,1125.0208431582055
2019-10-03,1127.0500652548176
2019-10-04,1140.053325732879
2019-10-07,1137.104723648704
2019-10-08,1125.8039359745
2019-10-09,1131.4661935189856
2019-10-10,1134.935445457035
2019-10-11,1147.7105730977155
2019-10-14,1147.1584184111773
2019-10-15,1157.5079413791832
2019-10-16,1155.3654987815548
2019-10-17,1151.7457441323832
2019-10-18,1146.5679038660355
2019-10-21,1152.4164164992264
2019-10-22,1150.8784286804616
2019-10-23,1154.2068890790367
2019-10-24,1160.1665559409382
2019-10-25,1166.2873203601164
2019-10-28,1172.2680512954873
2019-10-29,1170.1999886399406
2019-10-30,1173.1229795824606
2019-10-31,1166.9078668115385
2019-11-01,1173.9462950597956
2019-11-04,1179.5709117616846
2019-11-05,1187.2921360148162
2019-11-06,1190.0937885119906
2019-11-07,1196.1375515399159
2019-11-08,1199.8705246330012
2019-11-11,1196.9279133276284
2019-11-12,1200.9524829690927
2019-11-13,1199.7221960867776
2019-11-14,1200.5393065353094
2019-11-15,1204.5255262796545
2019-11-18,1202.518956438932
2019-11-19,1203.1386725029386
2019-11-20,1199.0033461999742
2019-11-21,1194.742082715474
2019-11-22,1200.9525679352712
2019-11-25,1213.1594843994321
2019-11-26,1217.3474151486225
2019-11-27,1222.059497129463
2019-11-28,1220.9841988636206
2019-11-29,1214.5754099777707
2019-12-02,1200.6949624970055
2019-12-03,1194.393939751693
2019-12-04,1200.3300575775727
2019-12-05,1201.942529080669
2019-12-06,1215.406688382963
2019-12-09,1212.3446574588938
2019-12-10,1208.5971082153258
2019-12-11,1211.1890316345057
2019-12-12,1216.160588617421
2019-12-13,1220.5337244277687
2019-12-16,1227.8196636760767
2019-12-17,1224.815514177654
2019-12-18,1225.2363816737968
2019-12-19,1229.8086748981268
2019-12-20,1239.0848586934294
2019-12-23,1238.1080542841664
2019-12-24,1238.8126800166717
2019-12-25,1238.4781198510373
2019-12-26,1241.0888397813374
2019-12-27,1236.6129573441617
2019-12-30,1225.640768164564
2019-12-31,1225.2604107968948
2020-01-01,1225.260010007559
2020-01-02,1236.7408143855366
2020-01-03,1233.1255679652977
2020-01-06,1230.3969877147192
2020-01-07,1234.9356491263884
2020-01-08,1241.4899733156517
2020-01-09,1250.8984289277116
2020-01-10,1248.407055987127
2020-01-13,1252.3182350701827
2020-01-14,1254.2070624948656
2020-01-15,1253.7347416794464
2020-01-16,1262.9016998173724
2020-01-17,1274.446670065036
2020-01-20,1275.926215512891
2020-01-21,1272.5426794335606
2020-01-22,1277.4214551745538
2020-01-23,1278.5232335276364
2020-01-24,1276.838254279322
2020-01-27,1257.7889819174832
2020-01-28,1268.5847539018048
2020-01-29,1269.2728383334995
2020-01-30,1265.7374882794402
2020-01-31,1243.7682114393724
2020-02-03,1255.385163933209
2020-02-04,1274.7586544476808
2020-02-05,1290.680183218654
2020-02-06,1301.0426798736544
2020-02-07,1296.5040426125115
2020-02-10,1308.4304450710956
2020-02-11,1313.1454078820277
2020-02-12,1321.597803848598
2020-02-13,1324.7962347467424
2020-02-14,1328.3871957460044
2020-02-17,1329.7308151938605
2020-02-18,1326.7804128616608
2020-02-19,1336.1407038050493
2020-02-20,1329.0260386585346
2020-02-21,1312.98647838493
2020-02-24,1274.0858377311074
2020-02-25,1241.386069806812
2020-02-26,1236.0894824320235
2020-02-27,1178.344746327442
2020-02-28,1161.1321818964568
2020-03-02,1184.6274471965833
2020-03-03,1162.4327126754338
2020-03-04,1199.579294125749
2020-03-05,1167.61750616193
2020-03-06,1133.8176371405723
2020-03-09,1048.8164312119127
2020-03-10,1085.8659068542502
2020-03-11,1049.589220242342
2020-03-12,967.971206899251
2020-03-13,1027.757871094344
2020-03-16,923.8701335099701
2020-03-17,977.86390740116
2020-03-18,943.5804395410776
2020-03-19,961.6704241481457
2020-03-20,937.7916281715635
2020-03-23,907.9194508190662
2020-03-24,981.981539136651
2020-03-25,997.6018465424594
2020-03-26,1029.8513091182115
2020-03-27,1002.4455444675866
2020-03-30,1031.0095236173674
2020-03-31,1025.2053256757913
2020-04-01,989.9211989357045
2020-04-02,1007.9618951454992
2020-04-03,999.8835196922629
2020-04-06,1061.0888751733805
2020-04-07,1059.3760983357506
2020-04-08,1085.255054667575
2020-04-09,1093.11797957184
2020-04-10,1093.552695451562
2020-04-13,1087.0371253932137
2020-04-14,1111.4077060405484
2020-04-15,1091.7873439921802
2020-04-16,1102.5846065100163
2020-04-17,1127.516230158838
2020-04-20,1115.7265553535965
2020-04-21,1082.4671560614825
2020-04-22,1105.8165525866714
2020-04-23,1106.1719322105641
2020-04-24,1115.7523258357373
2020-04-27,1133.437956282875
2020-04-28,1133.153510693844
2020-04-29,1157.7910530094525
2020-04-30,1136.1676803262815
2020-05-01,1107.1940994550805
2020-05-04,1112.2586589754894
2020-05-05,1132.1061878527216
2020-05-06,1131.4555854466264
2020-05-07,1144.7500311083738
2020-05-08,1153.430852042421
2020-05-11,1159.862738265995
2020-05-12,1138.4950766206384
2020-05-13,1123.4897828360515
2020-05-14,1126.2575288502264
2020-05-15,1133.4897461811313
2020-05-18,1160.1526734648698
2020-05-19,1146.3581871820136
2020-05-20,1158.0403838474604
2020-05-21,1154.9291837312644
2020-05-22,1160.5871321184682
2020-05-25,1166.2332449314345
2020-05-26,1172.0299213668977
2020-05-27,1184.9017087215234
2020-05-28,1183.6641657706443
2020-05-29,1178.8746141044235
2020-06-01,1183.4136918553902
2020-06-02,1190.39009714134
2020-06-03,1203.553037277966
2020-06-04,1188.096968700393
2020-06-05,1214.1428138831334
2020-06-08,1222.8643826029147
2020-06-09,1210.1151417388041
2020-06-10,1210.999037120632
2020-06-11,1151.6525589470114
2020-06-12,1170.3577197138673
2020-06-15,1171.7239787296373
2020-06-16,1199.7360155918193
2020-06-17,1203.214512366032
2020-06-18,1202.2810541792628
2020-06-19,1204.5384526991957
2020-06-22,1202.8195192366825
2020-06-23,1203.450406108457
2020-06-24,1181.1060114210272
2020-06-25,1195.4217318393064
2020-06-26,1179.9322246175993
2020-06-29,1185.1788725121176
2020-06-30,1203.6638040908072
2020-07-01,1203.6360205448354
2020-07-02,1218.9384235685998
2020-07-03,1217.3593396744493
2020-07-06,1229.382753975657
2020-07-07,1222.7292807163137
2020-07-08,1222.5875750977764
2020-07-09,1223.082613563609
2020-07-10,1228.5581510415857
2020-07-13,1217.7110313211026
2020-07-14,1223.9194779886286
2020-07-15,1236.4230034138402
2020-07-16,1229.6753801937032
2020-07-17,1235.0293380008254
2020-07-20,1246.1334857794238
2020-07-21,1243.1636683709155
2020-07-22,1237.9848359357852
2020-07-23,1227.466838634279
2020-07-24,1214.1576662003788
2020-07-27,1211.3693198406452
2020-07-28,1208.433282539741
2020-07-29,1214.3891602097358
2020-07-30,1204.3308400138794
2020-07-31,1194.9416990070463
2020-08-03,1216.3838091085577
2020-08-04,1219.5436234060885
2020-08-05,1215.0864499311242
2020-08-06,1221.0593440801201
2020-08-07,1225.7350380180483
2020-08-10,1227.3728917438166
2020-08-11,1226.8296872113456
2020-08-12,1240.8106814393873
2020-08-13,1236.890010135996
2020-08-14,1234.677495273847
2020-08-17,1239.4902382929151
2020-08-18,1237.330320836879
2020-08-19,1236.3009600368162
2020-08-20,1241.5969555593424
2020-08-21,1248.4549459941327
2020-08-24,1255.3071668150847
2020-08-25,1259.8342728986875
2020-08-26,1274.7767081742347
2020-08-27,1278.3944016409146
2020-08-28,1274.352660586785
2020-08-31,1265.9185654520072
2020-09-01,1269.286449900534
2020-09-02,1299.3297173978046
2020-09-03,1262.6776098876153
2020-09-04,1251.1071988129868
2020-09-07,1252.229193745682
2020-09-08,1227.5839724180212
2020-09-09,1248.5159949717809
2020-09-10,1230.563786840439
2020-09-11,1235.841594823026
2020-09-14,1247.0419669115915
2020-09-15,1257.0061108911748
2020-09-16,1255.9555783052085
2020-09-17,1247.8018159568528
2020-09-18,1236.4359435873848
2020-09-21,1229.5050646600957
2020-09-22,1239.7310468280727
2020-09-23,1222.9616997618414
2020-09-24,1223.7982683768896
2020-09-25,1239.0971444178338
2020-09-28,1257.765612280538
2020-09-29,1247.4667804900523
2020-09-30,1253.5254461025477
2020-10-01,1259.599467550605
2020-10-02,1250.37684770418
2020-10-05,1263.0312835778286
2020-10-06,1252.504756973932
2020-10-07,1269.9481419196627
2020-10-08,1279.5544859257484
2020-10-09,1283.8209953233816
2020-10-12,1298.1326329156218
2020-10-13,1301.7222220442623
2020-10-14,1295.509867076543
2020-10-15,1292.1900114093048
2020-10-16,1293.662559332703
2020-10-19,1274.1989745869655
2020-10-20,1271.2226440238423
2020-10-21,1265.5352322628544
2020-10-22,1270.0599069208147
2020-10-23,1273.8961328813036
2020-10-26,1251.2906767908514
2020-10-27,1246.4773520315523
2020-10-28,1215.638211416652
2020-10-29,1230.2353028788411
2020-10-30,1223.1281927270215
2020-11-02,1240.90363203931
2020-11-03,1257.1332744225317
2020-11-04,1283.4232259456815
2020-11-05,1298.7660715024551
2020-11-06,1296.2985688348854
2020-11-09,1309.6440045751024
2020-11-10,1309.6606122030294
2020-11-11,1327.95612238481
2020-11-12,1313.5214843773017
2020-11-13,1323.369454086361
2020-11-16,1335.0268472953915
2020-11-17,1329.0437904659827
2020-11-18,1322.1433156190737
2020-11-19,1328.2007995166543
2020-11-20,1322.4592100035134
2020-11-23,1330.0140018165062
2020-11-24,1341.4148468405347
2020-11-25,1339.6782461738485
2020-11-26,1340.3075302603725
2020-11-27,1342.745154879721
2020-11-30,1333.0877225890138
2020-12-01,1336.8758527357888
2020-12-02,1329.876602222904
2020-12-03,1324.58431957371
2020-12-04,1334.9024233246248
2020-12-07,1333.5514806082695
2020-12-08,1338.0898133599878
2020-12-09,1334.3125978502944
2020-12-10,1326.7847769979926
2020-12-11,1326.3850065868921
2020-12-14,1327.2426867369384
2020-12-15,1332.7596635817229
2020-12-16,1335.8005520261554
2020-12-17,1341.5180837303622
2020-12-18,1340.8123625398468
2020-12-21,1331.9646663870021
2020-12-22,1334.8096432648447
2020-12-23,1335.368383673028
2020-12-24,1341.4363749191816
2020-12-25,1341.6781505688741
2020-12-28,1346.2347638307651
2020-12-29,1346.1136656755639
2020-12-30,1341.7569600848549
2020-12-31,1353.018477860065
2021-01-01,1353.0184778600649
2021-01-04,1341.2038044598312
2021-01-05,1345.8020436012946
2021-01-06,1353.4289315732847
2021-01-07,1374.2879012695178
2021-01-08,1388.0768196238787
2021-01-11,1387.341383409559
2021-01-12,1387.5835701726792
2021-01-13,1390.2320371259473
2021-01-14,1390.4571119242923
2021-01-15,1385.5724911541417
2021-01-18,1386.9747048381091
2021-01-19,1392.2170630955802
2021-01-20,1409.4141347601922
2021-01-21,1405.9550118345894
2021-01-22,1397.533901356508
2021-01-25,1403.7176736273314
2021-01-26,1397.6550521090269
2021-01-27,1375.474097327591
2021-01-28,1384.1776931820602
2021-01-29,1357.9472447063185
2021-02-01,1386.2290997550963
2021-02-02,1409.8661315420989
2021-02-03,1417.914528350799
2021-02-04,1430.6682676089965
2021-02-05,1434.478375686855
2021-02-08,1443.456186375027
2021-02-09,1438.325041269456
2021-02-10,1433.8781982403177
2021-02-11,1440.523890913663
2021-02-12,1448.7534575428617
2021-02-15,1451.636719776727
2021-02-16,1452.7586566821278
2021-02-17,1456.2365396522569
2021-02-18,1444.8583947122786
2021-02-19,1439.7170939632842
2021-02-22,1425.987136729262
2021-02-23,1420.1785594570447
2021-02-24,1431.951411610677
2021-02-25,1398.4285028815218
2021-02-26,1392.8686597136457
2021-03-01,1430.558287027932
2021-03-02,1421.1817176576433
2021-03-03,1402.3445170896136
2021-03-04,1386.865264942905
2021-03-05,1414.2748298365957
2021-03-08,1415.7510917496459
2021-03-09,1435.3911969336193
2021-03-10,1440.1978347555291
2021-03-11,1450.3539603842582
2021-03-12,1450.5537507979443
2021-03-15,1460.572287681918
2021-03-16,1465.293048014431
2021-03-17,1464.7029112402151
2021-03-18,1451.5957830032933
2021-03-19,1449.3418106190709
2021-03-22,1455.4260598223116
2021-03-23,1454.0904558463594
2021-03-24,1449.157726005
2021-03-25,1461.4357210904404
2021-03-26,1482.0169668419396
2021-03-29,1485.0612528971953
2021-03-30,1486.912474837794
2021-03-31,1488.4738577390674
2021-04-01,1503.5512218659258
2021-04-02,1504.848089205078
2021-04-05,1519.4948162466208
2021-04-06,1514.80192261745
2021-04-07,1507.240590833962
2021-04-08,1516.2851808674484
2021-04-09,1525.556062026486
2021-04-12,1523.1843338578212
2021-04-13,1528.6277659140605
2021-04-14,1519.017682838361
2021-04-15,1534.6646654154983
2021-04-16,1540.4633493394545
2021-04-19,1529.2277083882593
2021-04-20,1513.848384734012
2021-04-21,1526.5568770941018
2021-04-22,1523.1563876131863
2021-04-23,1531.2125243707856
2021-04-26,1530.5619740921302
2021-04-27,1527.0591286956364
2021-04-28,1524.3498158011034
2021-04-29,1525.5856514518234
2021-04-30,1523.745722891044
2021-05-03,1523.6967019835672
2021-05-04,1516.1819966766564
2021-05-05,1525.0617006463408
2021-05-06,1529.336763848199
2021-05-07,1534.2502034394452
2021-05-10,1522.6178937724374
2021-05-11,1504.0817126063853
2021-05-12,1484.738032305539
2021-05-13,1496.3238180154096
2021-05-14,1512.981676265287
2021-05-17,1506.4194829938388
2021-05-18,1494.3583665808621
2021-05-19,1486.538995968497
2021-05-20,1503.5421669124432
2021-05-21,1507.7941546789223
2021-05-24,1517.9153575818682
2021-05-25,1516.6750039576566
2021-05-26,1522.0165713700837
2021-05-27,1522.5123554843187
2021-05-28,1531.6514432132353
2021-05-31,1524.2942489640004
2021-06-01,1522.2088201519714
2021-06-02,1527.7379980487399
2021-06-03,1530.6456674664807
2021-06-04,1542.0589172452528
2021-06-07,1542.1393639590574
2021-06-08,1541.8751942031306
2021-06-09,1539.1753359858546
2021-06-10,1548.9094837509144
2021-06-11,1558.6196929163757
2021-06-14,1560.080670270218
2021-06-15,1558.1451782270033
2021-06-16,1554.0139347147694
2021-06-17,1572.671917812117
2021-06-18,1563.4768257206144
2021-06-21,1571.355335640907
2021-06-22,1582.5644713848096
2021-06-23,1573.5431313838824
2021-06-24,1585.9780882423374
2021-06-25,1588.0761769166202
2021-06-28,1593.7210426888812
2021-06-29,1598.2122282298237
2021-06-30,1599.6038638428533
2021-07-01,1603.9059732202563
2021-07-02,1618.155532623823
2021-07-05,1617.4729702319573
2021-07-06,1617.7800748040431
2021-07-07,1627.9526603875563
2021-07-08,1604.4285403031756
2021-07-09,1617.0822956462684
2021-07-12,1625.800425762036
2021-07-13,1629.286514135864
2021-07-14,1629.2834195038347
2021-07-15,1621.8155867177882
2021-07-16,1616.0600051353642
2021-07-19,1595.256569273937
2021-07-20,1614.9556317651898
2021-07-21,1627.6553572359128
2021-07-22,1634.4134361463541
2021-07-23,1652.8845716128214
2021-07-26,1648.048983689303
2021-07-27,1638.2119049076607
2021-07-28,1640.7448443228059
2021-07-29,1640.6222778422807
2021-07-30,1637.4096611806722
2021-08-02,1639.0097237809014
2021-08-03,1649.607339870925
2021-08-04,1649.3754461074639
2021-08-05,1661.7007604016796
2021-08-06,1669.1396211625838
2021-08-09,1671.0605019794439
2021-08-10,1674.983155675037
2021-08-11,1678.7783473432257
2021-08-12,1683.690248473066
2021-08-13,1681.2690218986295
2021-08-16,1682.4500659898752
2021-08-17,1680.12117993832
2021-08-18,1672.502718627114
2021-08-19,1674.9413083469396
2021-08-20,1686.994383699866
2021-08-23,1694.533900618305
2021-08-24,1694.8744161039178
2021-08-25,1698.6919242663016
2021-08-26,1689.1234969583652
2021-08-27,1696.3183306522976
2021-08-30,1701.5172934652321
2021-08-31,1699.149441183772
2021-09-01,1697.2415589992745
2021-09-02,1699.1317686189736
2021-09-03,1699.2143727129337
2021-09-06,1706.2958511744755
2021-09-07,1699.9515795124955
2021-09-08,1699.9066145292659
2021-09-09,1692.5786792615315
2021-09-10,1685.455499898889
2021-09-13,1690.0089684663062
2021-09-14,1686.4051801695234
2021-09-15,1693.7915566867168
2021-09-16,1699.6737364502665
2021-09-17,1689.6262059535052
2021-09-20,1665.7466531157795
2021-09-21,1668.2713017958506
2021-09-22,1678.108680236163
2021-09-23,1692.8477787256152
2021-09-24,1696.4016788965125
2021-09-27,1688.8053208462925
2021-09-28,1654.532544357398
2021-09-29,1659.9870435275673
2021-09-30,1650.3266981233223
2021-10-01,1658.078256789971
2021-10-04,1637.1705546406902
2021-10-05,1654.2765010125704
2021-10-06,1662.2748792983673
2021-10-07,1677.2274857012976
2021-10-08,1672.3309440160665
2021-10-11,1666.1335054790316
2021-10-12,1665.0060438409623
2021-10-13,1671.039692895178
2021-10-14,1697.0448526523703
2021-10-15,1707.518586863211
2021-10-18,1710.9521437689828
2021-10-19,1716.5630625873143
2021-10-20,1720.3269991533257
2021-10-21,1724.335498412394
2021-10-22,1726.442733103133
2021-10-25,1738.3416643626824
2021-10-26,1748.1707407600884
2021-10-27,1749.6439385688682
