Date,EM EASTERN EUROPE ESG LEADERS
2008-04-03,1012.1876760680823
2008-04-04,1018.4508804218771
2008-04-07,1037.1603620614828
2008-04-08,1025.2316882157274
2008-04-09,1033.3636340634453
2008-04-10,1024.611912554355
2008-04-11,1002.6810596409435
2008-04-14,1002.5939906850788
2008-04-15,1006.6913441558694
2008-04-16,1018.2518126412501
2008-04-17,1020.2774617246
2008-04-18,1027.3238424007432
2008-04-21,1029.4716486213301
2008-04-22,1029.2130256747575
2008-04-23,1011.9420246982379
2008-04-24,1004.7632209492916
2008-04-25,1001.5908084061484
2008-04-28,1010.8378463051466
2008-04-29,986.1106125147925
2008-04-30,990.2578312358696
2008-05-01,980.2210222814916
2008-05-02,988.0052319641045
2008-05-05,1009.3075657921755
2008-05-06,1020.3846087323285
2008-05-07,1038.8019209204986
2008-05-08,1037.8962683861637
2008-05-09,1034.2167260520862
2008-05-12,1043.7287795312195
2008-05-13,1056.9966973597548
2008-05-14,1067.6600246586545
2008-05-15,1066.7735625832945
2008-05-16,1096.4182025638356
2008-05-19,1098.498228699151
2008-05-20,1090.0312871889953
2008-05-21,1087.702391893608
2008-05-22,1079.7164961839906
2008-05-23,1071.0576048726666
2008-05-26,1074.0039275118847
2008-05-27,1065.146688586962
2008-05-28,1067.9857926742984
2008-05-29,1069.3086151438972
2008-05-30,1074.683885054511
2008-06-02,1071.8037019458345
2008-06-03,1067.5781414861235
2008-06-04,1052.9225088056041
2008-06-05,1066.9422079944097
2008-06-06,1068.6773698035295
2008-06-09,1062.3048957307328
2008-06-10,1029.9369000876836
2008-06-11,1034.7880161827716
2008-06-12,1035.5462025956972
2008-06-13,1039.5726027516628
2008-06-16,1044.018278633908
2008-06-17,1068.2341110374075
2008-06-18,1064.4291065190848
2008-06-19,1074.5331815756906
2008-06-20,1064.6484393908186
2008-06-23,1043.4178051064443
2008-06-24,1034.7077556566528
2008-06-25,1044.1790318019162
2008-06-26,1045.8437712553966
2008-06-27,1043.4810952323776
2008-06-30,1052.0856011031237
2008-07-01,1052.8900693516396
2008-07-02,1061.9009165525006
2008-07-03,1030.4404922542494
2008-07-04,1008.576247811949
2008-07-07,1024.6825507301173
2008-07-08,1030.7755763339123
2008-07-09,1063.9194696110628
2008-07-10,1066.806111548688
2008-07-11,1067.4145771609221
2008-07-14,1080.033027491261
2008-07-15,1061.9024049783777
2008-07-16,1054.827084545925
2008-07-17,1085.674264779696
2008-07-18,1073.252045777694
2008-07-21,1082.8180430767216
2008-07-22,1080.5765156835616
2008-07-23,1064.3366890847685
2008-07-24,1036.8301091408152
2008-07-25,1019.8671206230015
2008-07-28,1033.4125554423272
2008-07-29,1021.6736468321383
2008-07-30,1046.1451762099246
2008-07-31,1062.9159204894509
2008-08-01,1045.5393362070743
2008-08-04,1030.5510123612241
2008-08-05,1015.1978677248035
2008-08-06,1005.530733566803
2008-08-07,995.089997035149
2008-08-08,942.4409092517417
2008-08-11,951.5489886182952
2008-08-12,963.2468644526288
2008-08-13,949.5118327871564
2008-08-14,955.2557477697013
2008-08-15,938.231749426275
2008-08-18,943.7581708142415
2008-08-19,914.9732160198056
2008-08-20,932.9452359524842
2008-08-21,935.6867129453719
2008-08-22,944.2051638414242
2008-08-25,935.3182512473896
2008-08-26,902.1878235275614
2008-08-27,901.7700438128207
2008-08-28,919.101206700725
2008-08-29,931.9155333247353
2008-09-01,918.1340220496805
2008-09-02,921.2294714554914
2008-09-03,895.2747820256538
2008-09-04,878.5271539635303
2008-09-05,818.8406240179129
2008-09-08,844.2734029818317
2008-09-09,822.082828329746
2008-09-10,798.0469083669055
2008-09-11,773.6502771861147
2008-09-12,807.9720141430599
2008-09-15,771.2500939241119
2008-09-16,718.0305821196113
2008-09-17,712.7355445051388
2008-09-18,728.535425498221
2008-09-19,834.8519789196621
2008-09-22,853.5260097298489
2008-09-23,824.1700706325094
2008-09-24,814.5010127140469
2008-09-25,833.6989457705319
2008-09-26,824.7999162547783
2008-09-29,758.0362890158685
2008-09-30,748.7840268114439
2008-10-01,764.7323447508644
2008-10-02,721.5398933918957
2008-10-03,707.5412835920941
2008-10-06,612.9641867060135
2008-10-07,620.6481281474291
2008-10-08,581.3745132132962
2008-10-09,579.5025105234731
2008-10-10,513.2620636458308
2008-10-13,546.0335609841665
2008-10-14,604.2855122538937
2008-10-15,541.9223681772677
2008-10-16,496.5179096364564
2008-10-17,462.8202192784804
2008-10-20,457.2521521788498
2008-10-21,457.90345244120914
2008-10-22,413.1073944394026
2008-10-23,408.65939466706425
2008-10-24,370.88143046674344
2008-10-27,354.9360949170721
2008-10-28,379.48239705190247
2008-10-29,460.33773592175004
2008-10-30,476.6369912084933
2008-10-31,484.9171553733193
2008-11-03,485.9374045304818
2008-11-04,528.0731724947224
2008-11-05,507.6219170867615
2008-11-06,457.2037485773811
2008-11-07,460.86420350013105
2008-11-10,456.71067176103395
2008-11-11,416.73621139736343
2008-11-12,392.7046866434156
2008-11-13,378.8673581532857
2008-11-14,399.4322761670607
2008-11-17,387.57265648326705
2008-11-18,364.8632559205427
2008-11-19,362.4515290472503
2008-11-20,328.4668713601731
2008-11-21,332.3925592387337
2008-11-24,380.76325091450815
2008-11-25,398.3577619383235
2008-11-26,391.0373727055183
2008-11-27,395.97545107138393
2008-11-28,396.1789134923567
2008-12-01,380.0126776341972
2008-12-02,389.2340901936578
2008-12-03,381.23681431264674
2008-12-04,394.2750398109051
2008-12-05,379.2367676349688
2008-12-08,407.82615071729896
2008-12-09,405.1931299284828
2008-12-10,409.4782928856742
2008-12-11,411.5042401562672
2008-12-12,390.18093551483304
2008-12-15,408.37098150069914
2008-12-16,412.1540491080891
2008-12-17,425.6621140526877
2008-12-18,427.0625843406587
2008-12-19,414.2304118459015
2008-12-22,408.6422555868149
2008-12-23,414.8525209844538
2008-12-24,414.6914394809663
2008-12-25,414.34323799516045
2008-12-26,410.8402699976085
2008-12-29,420.9558752225488
2008-12-30,417.6082132483794
2008-12-31,409.25262384922996
2009-01-01,409.25262384922996
2009-01-02,412.6259517719749
2009-01-05,424.75028900066087
2009-01-06,442.22024192189264
2009-01-07,433.9466556084932
2009-01-08,427.2354426698231
2009-01-09,415.45146062632796
2009-01-12,401.76678232868454
2009-01-13,392.3320855327954
2009-01-14,372.3133352287891
2009-01-15,358.25381146113205
2009-01-16,363.74570927727177
2009-01-19,345.730473963968
2009-01-20,335.09316774562365
2009-01-21,337.24754161132006
2009-01-22,325.00550065967957
2009-01-23,313.85956273827225
2009-01-26,340.88846683012986
2009-01-27,332.5828478882975
2009-01-28,344.2184545379967
2009-01-29,335.40302408468574
2009-01-30,321.74750848390084
2009-02-02,309.4782681534974
2009-02-03,298.6580080021947
2009-02-04,301.30921490089605
2009-02-05,296.32446272022844
2009-02-06,306.35148969943276
2009-02-09,330.6268243927824
2009-02-10,327.1518298575019
2009-02-11,313.0215536179678
2009-02-12,297.45518551668283
2009-02-13,304.5633188049831
2009-02-16,283.8620237744074
2009-02-17,250.54275721560643
2009-02-18,252.18283172210192
2009-02-19,270.5698803710201
2009-02-20,263.7752207369774
2009-02-23,269.14406525756925
2009-02-24,265.32042589322367
2009-02-25,261.2182819871526
2009-02-26,270.21148607509366
2009-02-27,267.5520737775826
2009-03-02,259.0776391728321
2009-03-03,260.1303788471116
2009-03-04,269.608337304136
2009-03-05,259.22588237041424
2009-03-06,270.00438856464814
2009-03-09,270.621439324964
2009-03-10,288.7281699930916
2009-03-11,291.7080883608591
2009-03-12,292.52043908422274
2009-03-13,301.1060033362912
2009-03-16,307.7561038858659
2009-03-17,300.9241524117811
2009-03-18,300.3117115101828
2009-03-19,323.3517921445665
2009-03-20,327.3878784876985
2009-03-23,340.4412943868118
2009-03-24,341.50035742889526
2009-03-25,357.6253085913505
2009-03-26,361.08480611434055
2009-03-27,338.3559240882287
2009-03-30,313.5656549935653
2009-03-31,321.85277154269073
2009-04-01,330.9111927305034
2009-04-02,368.5986684037789
2009-04-03,373.5699511230608
2009-04-06,376.5448822080708
2009-04-07,360.3258575590932
2009-04-08,374.96219524023843
2009-04-09,395.84700055962503
2009-04-10,395.23348288227805
2009-04-13,397.5041366208003
2009-04-14,398.0235813604087
2009-04-15,397.9362803184381
2009-04-16,405.95727605819184
2009-04-17,396.1258559640024
2009-04-20,375.3829607852983
2009-04-21,372.2986803640546
2009-04-22,386.91054009440904
2009-04-23,387.9365485353024
2009-04-24,403.30363122773775
2009-04-27,392.0310389037763
2009-04-28,387.08599641373326
2009-04-29,414.0011681116264
2009-04-30,423.00672476907715
2009-05-01,425.8870799638187
2009-05-04,443.515765874168
2009-05-05,448.9101404679357
2009-05-06,447.679741685468
2009-05-07,460.40878836782804
2009-05-08,465.75142694048964
2009-05-11,463.4643552586715
2009-05-12,478.29895238181626
2009-05-13,452.2119869716592
2009-05-14,448.6272445667767
2009-05-15,452.5670472540189
2009-05-18,461.33584159458167
2009-05-19,483.3744281274286
2009-05-20,507.14202799262466
2009-05-21,483.78549737351557
2009-05-22,494.0367839397568
2009-05-25,495.2394683760656
2009-05-26,490.9104247931077
2009-05-27,497.8000601616514
2009-05-28,492.080738742642
2009-05-29,504.0192122249044
2009-06-01,536.7781685273475
2009-06-02,545.8957703629887
2009-06-03,521.0172730981714
2009-06-04,520.4886982702774
2009-06-05,521.9141486464765
2009-06-08,509.5162420191819
2009-06-09,530.4491870637918
2009-06-10,541.8115405970459
2009-06-11,545.5115307380937
2009-06-12,546.1749989445066
2009-06-15,523.1403181249378
2009-06-16,526.3634268643884
2009-06-17,503.3012836551169
2009-06-18,509.75772363247097
2009-06-19,519.0267073378693
2009-06-22,489.6661083134823
2009-06-23,483.0547724854658
2009-06-24,501.5900098284472
2009-06-25,493.69379972878
2009-06-26,502.82191681406243
2009-06-29,508.12397717331925
2009-06-30,502.82957085155795
2009-07-01,521.2377955033483
2009-07-02,504.72370464418424
2009-07-03,501.4172665601645
2009-07-06,485.1836694755001
2009-07-07,487.11496315140437
2009-07-08,474.2409565710384
2009-07-09,476.4277450358081
2009-07-10,464.5789918677026
2009-07-13,471.487319839129
2009-07-14,493.5900938909124
2009-07-15,514.526047074267
2009-07-16,508.4175468199454
2009-07-17,506.3259276891453
2009-07-20,535.0426057410463
2009-07-21,540.3714669916334
2009-07-22,528.9173237583839
2009-07-23,550.6477347898491
2009-07-24,557.2655544194436
2009-07-27,565.4437114334896
2009-07-28,550.1110018157392
2009-07-29,545.6618857937492
2009-07-30,574.7914258143667
2009-07-31,586.5431701884801
2009-08-03,613.428711576925
2009-08-04,608.872172870647
2009-08-05,601.2574914669877
2009-08-06,606.605891397637
2009-08-07,606.6649284591174
2009-08-10,612.8542767799819
2009-08-11,586.6845543514082
2009-08-12,596.4922081365102
2009-08-13,614.4989254195411
2009-08-14,601.5087530563836
2009-08-17,572.6567812204697
2009-08-18,582.6632234493319
2009-08-19,584.1616212221869
2009-08-20,596.0315784466958
2009-08-21,612.4697822207625
2009-08-24,634.5507237242363
2009-08-25,640.8015168464733
2009-08-26,615.8624242515936
2009-08-27,601.3657695952081
2009-08-28,621.8141353407839
2009-08-31,616.2561603007862
2009-09-01,608.7955972056386
2009-09-02,580.4577612442922
2009-09-03,590.2942572194559
2009-09-04,594.59922520264
2009-09-07,614.6604184476432
2009-09-08,628.8580290268054
2009-09-09,633.479327262217
2009-09-10,623.43613563196
2009-09-11,627.9390762574991
2009-09-14,619.6498273854693
2009-09-15,622.7168660695478
2009-09-16,645.87482410049
2009-09-17,654.936767918953
2009-09-18,648.43897939347
2009-09-21,631.7686759417428
2009-09-22,661.1912241688983
2009-09-23,668.409647947797
2009-09-24,665.3775587243623
2009-09-25,660.5908298306142
2009-09-28,667.9300708801179
2009-09-29,654.9491308321926
2009-09-30,652.0210253049084
2009-10-01,659.0196661090441
2009-10-02,639.0662407532203
2009-10-05,637.1959834911812
2009-10-06,662.9049837412011
2009-10-07,647.9769675117839
2009-10-08,662.6718110688678
2009-10-09,668.2017105217716
2009-10-12,691.4776686477562
2009-10-13,682.3084320846614
2009-10-14,706.9064806050882
2009-10-15,698.1444471865938
2009-10-16,688.6127724287961
2009-10-19,707.0138625086994
2009-10-20,719.664221068874
2009-10-21,723.5103156811383
2009-10-22,717.0969021832013
2009-10-23,731.839815772878
2009-10-26,721.3510669737128
2009-10-27,692.4833538973841
2009-10-28,659.477263140451
2009-10-29,681.4434952902734
2009-10-30,665.9223580186966
2009-11-02,667.4677722395726
2009-11-03,640.975890385356
2009-11-04,668.2396118114575
2009-11-05,689.3116482960999
2009-11-06,683.5279873500914
2009-11-09,718.1556544990566
2009-11-10,729.8918620363156
2009-11-11,736.446344954799
2009-11-12,735.0186589899862
2009-11-13,728.0842479420759
2009-11-16,755.679668582352
2009-11-17,744.1348730183327
2009-11-18,750.748371446668
2009-11-19,726.3003242179394
2009-11-20,725.2244978926218
2009-11-23,754.0745338956667
2009-11-24,736.5807982584039
2009-11-25,738.6369557102012
2009-11-26,708.6934530274733
2009-11-27,716.3214420718782
2009-11-30,728.188930885573
2009-12-01,740.3769966743989
2009-12-02,740.9757174761023
2009-12-03,747.6527574448086
2009-12-04,759.6804428088001
2009-12-07,745.2737119598564
2009-12-08,714.7274553436346
2009-12-09,700.7495393728886
2009-12-10,700.0173919605802
2009-12-11,700.883571743294
2009-12-14,702.2561875440006
2009-12-15,691.1749948723792
2009-12-16,702.992197671292
2009-12-17,680.1216794319105
2009-12-18,669.1165574250017
2009-12-21,682.345003930651
2009-12-22,679.6157801990523
2009-12-23,687.0507509160988
2009-12-24,688.9632473318247
2009-12-25,689.589789541665
2009-12-28,695.9871380219289
2009-12-29,697.906542468338
2009-12-30,691.0251052270602
2009-12-31,694.3171351842107
2010-01-01,694.3171351842107
2010-01-04,714.1249154161968
2010-01-05,723.745020223147
2010-01-06,723.5571990150486
2010-01-07,714.3966807071979
2010-01-08,722.0511170270414
2010-01-11,756.5992202239761
2010-01-12,749.4865766918421
2010-01-13,754.8922522851958
2010-01-14,761.4233657358193
2010-01-15,749.2848008364745
2010-01-18,762.9702204954219
2010-01-19,767.6066367151617
2010-01-20,748.8071001040687
2010-01-21,736.112632937819
2010-01-22,718.7171641315914
2010-01-25,722.9629240518817
2010-01-26,705.1573713886609
2010-01-27,702.230139086613
2010-01-28,700.5047696467416
2010-01-29,708.5939095638354
2010-02-01,710.2806066630127
2010-02-02,713.9876487114666
2010-02-03,710.73553753031
2010-02-04,672.6831082035349
2010-02-05,637.9998505853086
2010-02-08,635.1254812862305
2010-02-09,645.1374640409557
2010-02-10,648.3185127702374
2010-02-11,644.1099839641072
2010-02-12,648.1036383842528
2010-02-15,657.1890008826567
2010-02-16,671.2222081759332
2010-02-17,679.1985414541533
2010-02-18,671.1808528588595
2010-02-19,668.6174550359591
2010-02-22,679.9948852676877
2010-02-23,666.3744990157729
2010-02-24,661.0134475441106
2010-02-25,644.2659089826599
2010-02-26,663.9268602897665
2010-03-01,667.3753206051525
2010-03-02,684.5306434279078
2010-03-03,697.4762804931878
2010-03-04,693.20224784207
2010-03-05,707.5604532976254
2010-03-08,715.4583751686829
2010-03-09,713.041519551021
2010-03-10,724.6094500066803
2010-03-11,726.0992797707037
2010-03-12,735.2879911951228
2010-03-15,724.4313652136599
2010-03-16,750.21694027255
2010-03-17,758.517391764056
2010-03-18,748.361550158561
2010-03-19,734.4737379225373
2010-03-22,737.0502388511027
2010-03-23,739.4824705290612
2010-03-24,732.0529866623954
2010-03-25,751.6176452714791
2010-03-26,749.1503904629683
2010-03-29,749.0192877852845
2010-03-30,747.7370410016459
2010-03-31,751.0611938983142
2010-04-01,769.0282063507676
2010-04-02,771.3592102293765
2010-04-05,770.8651785885537
2010-04-06,772.4526268710877
2010-04-07,769.34220247353
2010-04-08,755.4597080542325
2010-04-09,772.6874402325085
2010-04-12,792.9279838406813
2010-04-13,788.8936585935005
2010-04-14,802.8993875289982
2010-04-15,795.4288851759921
2010-04-16,784.1177958364511
2010-04-19,762.3116392420375
2010-04-20,772.820272853445
2010-04-21,770.5724794882856
2010-04-22,749.3114538099665
2010-04-23,766.478309551882
2010-04-26,781.2738092891034
2010-04-27,763.1494791440334
2010-04-28,740.1791556492316
2010-04-29,757.472337678404
2010-04-30,756.8785322490492
2010-05-03,750.3599569312368
2010-05-04,713.6490187473415
2010-05-05,676.5800541131691
2010-05-06,654.2238130198053
2010-05-07,623.9874316235733
2010-05-10,686.2693575783202
2010-05-11,672.4360193564809
2010-05-12,690.793155906184
2010-05-13,689.7435747070172
2010-05-14,659.950054313942
2010-05-17,659.5446674346005
2010-05-18,667.7097781823027
2010-05-19,634.9082940652803
2010-05-20,608.6636002801639
2010-05-21,617.8257979231367
2010-05-24,623.7398279540848
2010-05-25,579.508364592802
2010-05-26,608.3540313636609
2010-05-27,625.4041597068864
2010-05-28,642.4472944010388
2010-05-31,644.1493447973611
2010-06-01,630.372874092159
2010-06-02,631.82113282227
2010-06-03,630.8015581902367
2010-06-04,599.5528136537331
2010-06-07,585.9554655449175
2010-06-08,584.8445057455026
2010-06-09,594.163148676785
2010-06-10,609.3729522576783
2010-06-11,611.1463892280103
2010-06-14,627.3325041588444
2010-06-15,636.454508991933
2010-06-16,634.82605522255
2010-06-17,637.1591214408111
2010-06-18,645.5025337845134
2010-06-21,659.8661289756706
2010-06-22,647.7033542820693
2010-06-23,634.1497348427765
2010-06-24,623.8817801550709
2010-06-25,615.7149265167803
2010-06-28,618.0357158592146
2010-06-29,594.181748257747
2010-06-30,601.6166831475686
2010-07-01,603.2167866071402
2010-07-02,623.8365386118999
2010-07-05,623.1230886793411
2010-07-06,638.9435722424779
2010-07-07,638.1988806414874
2010-07-08,644.1069972739548
2010-07-09,642.7471734606368
2010-07-12,647.6870663457697
2010-07-13,657.9262313701114
2010-07-14,659.4630637612951
2010-07-15,665.9961322869887
2010-07-16,658.3729938376642
2010-07-19,653.9366104021348
2010-07-20,650.2646803272288
2010-07-21,665.2433442442693
2010-07-22,681.0318195214627
2010-07-23,672.435829250731
2010-07-26,688.9184928606911
2010-07-27,692.983003235698
2010-07-28,691.3506473049054
2010-07-29,700.0543991040382
2010-07-30,693.2668154708904
2010-08-02,725.6652582562448
2010-08-03,725.346595822887
2010-08-04,728.9892017728697
2010-08-05,724.1973408551293
2010-08-06,726.7052035201527
2010-08-09,722.1546548658607
2010-08-10,703.2437192798524
2010-08-11,682.6307202579077
2010-08-12,680.3142344521715
2010-08-13,676.6375841300643
2010-08-16,691.8921237476118
2010-08-17,700.4574327743112
2010-08-18,695.7405878875262
2010-08-19,693.2887349564991
2010-08-20,677.9326825003837
2010-08-23,676.1634648013593
2010-08-24,658.1368928432023
2010-08-25,648.1695522772803
2010-08-26,661.6934609797288
2010-08-27,665.9521804996751
2010-08-30,663.2533331817096
2010-08-31,664.9819826940588
2010-09-01,683.1376924973673
2010-09-02,685.9607710852042
2010-09-03,692.5275592930906
2010-09-06,698.2524708536503
2010-09-07,683.7995046193039
2010-09-08,698.5908791897275
2010-09-09,701.8133624651424
2010-09-10,702.243341260675
2010-09-13,718.4972418219753
2010-09-14,721.7847774340167
2010-09-15,721.5707151109216
2010-09-16,719.4209727273139
2010-09-17,717.9368992699867
2010-09-20,727.8465888724863
2010-09-21,732.6974862542123
2010-09-22,742.6993350893225
2010-09-23,730.6034069024323
2010-09-24,744.0622282105263
2010-09-27,745.1336554115169
2010-09-28,742.440664738819
2010-09-29,745.7148497144652
2010-09-30,759.1428054465563
2010-10-01,767.7385209291526
2010-10-04,771.1682555916182
2010-10-05,788.3690167905003
2010-10-06,796.2855246042253
2010-10-07,788.6346748154875
2010-10-08,779.5008879016975
2010-10-11,789.7330444792638
2010-10-12,782.7799872603334
2010-10-13,804.8306209938327
2010-10-14,806.1653984057375
2010-10-15,795.2181172630303
2010-10-18,794.9449314167776
2010-10-19,775.7387094208851
2010-10-20,784.9434546171422
2010-10-21,796.6185259632225
2010-10-22,789.8190429338124
2010-10-25,804.4205342503626
2010-10-26,796.6838242848594
2010-10-27,785.6557355235717
2010-10-28,795.4951522001691
2010-10-29,800.6420677699848
2010-11-01,804.1179346304016
2010-11-02,817.3399898650262
2010-11-03,818.0159629603047
2010-11-04,844.8715818478285
2010-11-05,836.8098996325027
2010-11-08,830.2860646058593
2010-11-09,860.9299315044673
2010-11-10,830.1545591659706
2010-11-11,821.256782679988
2010-11-12,818.473403218292
2010-11-15,812.4732839351428
2010-11-16,790.7808241287123
2010-11-17,787.6989478950982
2010-11-18,801.5142460421207
2010-11-19,800.9463695966444
2010-11-22,791.5467524396408
2010-11-23,775.1037365631688
2010-11-24,783.9998696163634
2010-11-25,778.5483566189707
2010-11-26,760.533211154164
2010-11-29,740.0742334493067
2010-11-30,739.876920545537
2010-12-01,765.8690195834859
2010-12-02,783.2337153945723
2010-12-03,809.4493364613642
2010-12-06,809.1478230577525
2010-12-07,823.8624376482434
2010-12-08,812.251244477351
2010-12-09,810.1932760325053
2010-12-10,811.8509296839125
2010-12-13,822.7778475500787
2010-12-14,827.6078159296782
2010-12-15,830.1592794633325
2010-12-16,821.8060180218903
2010-12-17,819.7761392356691
2010-12-20,814.8814751170243
2010-12-21,826.7590549671714
2010-12-22,828.085694705874
2010-12-23,830.1998262678942
2010-12-24,831.3439796202581
2010-12-27,830.2992602495765
2010-12-28,825.9750241049785
2010-12-29,834.474625923292
2010-12-30,840.4933014708419
2010-12-31,844.998123423312
2011-01-03,851.5054493262188
2011-01-04,848.288594462537
2011-01-05,839.837412433028
2011-01-06,840.3193257037735
2011-01-07,829.9476035572269
2011-01-10,815.8357971745723
2011-01-11,831.0660841209092
2011-01-12,861.4661187322961
2011-01-13,871.0580315534218
2011-01-14,871.3968535877455
2011-01-17,875.8228496750521
2011-01-18,899.7471804401948
2011-01-19,898.4659168621431
2011-01-20,872.8869470689522
2011-01-21,898.4576140113351
2011-01-24,894.2649054012122
2011-01-25,880.9393599871021
2011-01-26,892.4014708237062
2011-01-27,900.4177839965803
2011-01-28,874.6365123392844
2011-01-31,880.5136535061824
2011-02-01,908.030728688475
2011-02-02,902.5086645374276
2011-02-03,898.8178632238746
2011-02-04,905.2373462609231
2011-02-07,904.2242886952545
2011-02-08,895.232633379126
2011-02-09,895.3430124738153
2011-02-10,869.9172115150974
2011-02-11,876.4834759855801
2011-02-14,870.7376521196543
2011-02-15,873.1633848731208
2011-02-16,877.7559780515254
2011-02-17,867.0393056875176
2011-02-18,874.2677309328885
2011-02-21,873.7354828227161
2011-02-22,868.1989718944704
2011-02-23,870.5126654717019
2011-02-24,870.8211013321459
2011-02-25,886.7282246608189
2011-02-28,906.3611075998572
2011-03-01,901.3055923398092
2011-03-02,908.762658709018
2011-03-03,916.6733024679643
2011-03-04,922.5296784857554
2011-03-07,929.018655524653
2011-03-08,917.2995083959478
2011-03-09,912.9229408346653
2011-03-10,888.2441089530416
2011-03-11,885.2353012878611
2011-03-14,888.9578845956255
2011-03-15,878.3580457016924
2011-03-16,872.4701030761565
2011-03-17,898.4805378580182
2011-03-18,907.5953463992878
2011-03-21,924.7627859126549
2011-03-22,920.5749111132394
2011-03-23,923.5597008064917
2011-03-24,936.768186321406
2011-03-25,947.9021594142513
2011-03-28,949.8160894503325
2011-03-29,939.592448959835
2011-03-30,943.8362362072668
2011-03-31,949.6488351768884
2011-04-01,965.5097908098944
2011-04-04,977.7572173361953
2011-04-05,980.478285575223
2011-04-06,1005.0255230367093
2011-04-07,1002.1255787660552
2011-04-08,1007.1540123060861
2011-04-11,1003.7269890973158
2011-04-12,988.8061080289458
2011-04-13,1008.8756011772297
2011-04-14,998.227424485363
2011-04-15,1000.4821296216102
