Date,MSCI World Select Emerging Markets Tilted Index
2015-06-01,999.3654129670214
2015-06-02,1000.664488702656
2015-06-03,1003.3534815541435
2015-06-04,995.4784848641287
2015-06-05,987.5898031181881
2015-06-08,982.9854949137409
2015-06-09,981.5676981085998
2015-06-10,994.2559422769542
2015-06-11,995.4756732755338
2015-06-12,991.8798457155978
2015-06-15,984.2480415600747
2015-06-16,986.2301561174186
2015-06-17,986.3577878150766
2015-06-18,996.4113919864106
2015-06-19,993.2425525745751
2015-06-22,1005.4030266038117
2015-06-23,1006.2477282596736
2015-06-24,1002.1892559117789
2015-06-25,999.4442879371803
2015-06-26,995.7525868161728
2015-06-29,974.4497906070651
2015-06-30,976.2022566828912
2015-07-01,981.4553196560908
2015-07-02,981.5213747661643
2015-07-03,978.875785193578
2015-07-06,967.9163008666146
2015-07-07,963.2465618051905
2015-07-08,950.0601272827932
2015-07-09,957.9187954165859
2015-07-10,972.1869044766875
2015-07-13,981.2182284415863
2015-07-14,985.6650438611173
2015-07-15,984.7017973541373
2015-07-16,991.7243807716615
2015-07-17,991.2364538674567
2015-07-20,990.6143614496208
2015-07-21,989.5598235858761
2015-07-22,982.7996859719154
2015-07-23,979.6382714680304
2015-07-24,969.222518097186
2015-07-27,960.30935569091
2015-07-28,966.1298679794368
2015-07-29,974.1320904713597
2015-07-30,972.5636875356396
2015-07-31,976.7540766341627
2015-08-03,972.6150516076482
2015-08-04,972.0543624209917
2015-08-05,973.6977337042244
2015-08-06,967.9715799266324
2015-08-07,965.6306328061848
2015-08-10,974.901859568325
2015-08-11,965.4403376142349
2015-08-12,958.9675839913496
2015-08-13,959.5925347215647
2015-08-14,960.5191437578089
2015-08-17,961.1108190971979
2015-08-18,957.7208299749028
2015-08-19,948.0053897741078
2015-08-20,933.0415184718012
2015-08-21,908.6103147922003
2015-08-24,872.7519142168609
2015-08-25,873.6350759251628
2015-08-26,888.1679665905004
2015-08-27,908.8026389044694
2015-08-28,913.69324104426
2015-08-31,907.7278450906855
2015-09-01,884.1224862723872
2015-09-02,889.8171253752029
2015-09-03,894.1844846497839
2015-09-04,879.3410759397628
2015-09-07,878.4409331188468
2015-09-08,893.7928689537393
2015-09-09,898.5907241384909
2015-09-10,896.3154110091566
2015-09-11,896.7507989267488
2015-09-14,894.9976828715053
2015-09-15,900.8842715695303
2015-09-16,913.1854259454814
2015-09-17,913.8954176256684
2015-09-18,904.6622751283104
2015-09-21,900.754546755117
2015-09-22,886.715676694075
2015-09-23,881.2910630464943
2015-09-24,875.861892090414
2015-09-25,879.8740323770015
2015-09-28,863.4175351440592
2015-09-29,858.0480039966262
2015-09-30,875.4815704464477
2015-10-01,879.4310142444713
2015-10-02,889.3945145152773
2015-10-05,906.711415105946
2015-10-06,909.9137041145658
2015-10-07,920.4530282048775
2015-10-08,924.4387956515104
2015-10-09,931.3999806941997
2015-10-12,932.9895167460147
2015-10-13,924.7103115763236
2015-10-14,920.0781085285666
2015-10-15,933.5688655878428
2015-10-16,937.1666734077712
2015-10-19,936.0081806275836
2015-10-20,934.3409682380338
2015-10-21,931.1317349805812
2015-10-22,938.3137633220688
2015-10-23,948.2773428065258
2015-10-26,947.3595455222315
2015-10-27,942.3969498007895
2015-10-28,949.821279203661
2015-10-29,943.4402059564695
2015-10-30,943.4733828335168
2015-11-02,948.1636871441518
2015-11-03,951.5063598331309
2015-11-04,951.7007339651466
2015-11-05,949.5951095585533
2015-11-06,944.2628609966914
2015-11-09,936.7300109557119
2015-11-10,934.0825160313358
2015-11-11,934.7367707612142
2015-11-12,925.9703834824714
2015-11-13,915.557912630622
2015-11-16,919.7412821213625
2015-11-17,926.026012861208
2015-11-18,932.6222748983549
2015-11-19,939.8801621105066
2015-11-20,942.3571570772161
2015-11-23,939.4105923691834
2015-11-24,938.216973802953
2015-11-25,938.6104740254937
2015-11-26,941.7420829791762
2015-11-27,937.6283335716508
2015-11-30,932.357388242125
2015-12-01,941.886076323817
2015-12-02,935.0027155823534
2015-12-03,926.520136720842
2015-12-04,932.2120236066559
2015-12-07,927.6105011711046
2015-12-08,917.8193252391037
2015-12-09,915.0245034755985
2015-12-10,913.4442777471988
2015-12-11,898.4893791317929
2015-12-14,895.5467326088863
2015-12-15,903.7871659166177
2015-12-16,916.0251332969598
2015-12-17,912.0524937932271
2015-12-18,900.5724873233974
2015-12-21,903.3121701953385
2015-12-22,909.0399014872938
2015-12-23,920.4419634826837
2015-12-24,921.7723616130511
2015-12-25,921.5168699708971
2015-12-28,919.3976106941442
2015-12-29,926.3785140108702
2015-12-30,920.4696347904477
2016-01-01,915.1073562634841
2016-01-04,895.0553132031057
2016-01-05,895.10887138484
2016-01-06,884.2111782090319
2016-01-07,864.5013746435188
2016-01-08,858.2405206033012
2016-01-11,852.6948342106996
2016-01-12,854.4816068511973
2016-01-13,848.3058618964116
2016-01-14,848.9453915963642
2016-01-15,833.3837135060337
2016-01-18,828.9939243903274
2016-01-19,834.3573789558806
2016-01-20,816.7507457906954
2016-01-21,818.5174124090181
2016-01-22,840.7785993762753
2016-01-25,835.1405370709135
2016-01-26,839.7997123849061
2016-01-27,839.7243713988179
2016-01-28,841.7845701007815
2016-01-29,859.4247640545417
2016-02-01,861.5018234183515
