Date,MSCI World Semiconductors and Semiconductor Equipment 20% Capped Index
2014-11-14,1106.2306562566023
2014-11-17,1104.9323804478984
2014-11-18,1120.3063850990502
2014-11-19,1115.8526437327728
2014-11-20,1129.5990740208194
2014-11-21,1136.3985533823036
2014-11-24,1144.2727518523393
2014-11-25,1145.252707662775
2014-11-26,1165.423947538895
2014-11-27,1167.8525051985016
2014-11-28,1172.8928927247946
2014-12-01,1163.9641783089708
2014-12-02,1170.2376256598554
2014-12-03,1188.6431913991707
2014-12-04,1196.5245052872895
2014-12-05,1206.4722421944814
2014-12-08,1193.3825721117475
2014-12-09,1187.7255842511888
2014-12-10,1173.0567131945154
2014-12-11,1177.21040331397
2014-12-12,1158.6836513459007
2014-12-15,1146.7887838961542
2014-12-16,1143.4941921336558
2014-12-17,1160.2362898658967
2014-12-18,1184.153928259174
2014-12-19,1178.4965465488742
2014-12-22,1196.3002914706888
2014-12-23,1197.9567323994181
2014-12-24,1198.8035611886596
2014-12-25,1198.5944533437698
2014-12-26,1198.1120998367373
2014-12-29,1195.2743858717738
2014-12-30,1186.4942909424938
2014-12-31,1180.0230801574203
2015-01-01,1180.0230801574203
2015-01-02,1179.2192166856905
2015-01-05,1158.0799435148283
2015-01-06,1129.7444567580465
2015-01-07,1139.9566940228408
2015-01-08,1170.8612709803158
2015-01-09,1170.2761993031913
2015-01-12,1158.1307795784608
2015-01-13,1150.4126413431104
2015-01-14,1142.491498049772
2015-01-15,1135.831638537152
2015-01-16,1145.89155598772
2015-01-19,1150.4186483103383
2015-01-20,1157.638308359619
2015-01-21,1173.935150157835
2015-01-22,1183.4333098489947
2015-01-23,1178.5043278951985
2015-01-26,1176.7435389946477
2015-01-27,1154.6810645511425
2015-01-28,1146.2306961790448
2015-01-29,1156.2994056750954
2015-01-30,1135.2243700157983
2015-02-02,1131.583799011794
2015-02-03,1146.0718194062074
2015-02-04,1152.8632179940364
2015-02-05,1161.9974577056068
2015-02-06,1152.2490498237646
2015-02-09,1136.4791141036085
2015-02-10,1168.1778646574362
2015-02-11,1170.8684732479578
2015-02-12,1190.9130691999967
2015-02-13,1197.2155064759736
2015-02-16,1196.7936817350708
2015-02-17,1202.579522250634
2015-02-18,1199.8721771721607
2015-02-19,1202.0799269579024
2015-02-20,1210.4340627836848
2015-02-23,1204.9808719183477
2015-02-24,1222.444670026767
2015-02-25,1217.4182638356558
2015-02-26,1226.523818505465
2015-02-27,1219.036974597226
2015-03-02,1242.053391349119
2015-03-03,1223.0070010528864
2015-03-04,1220.7785047189836
2015-03-05,1222.0241806340907
2015-03-06,1205.9584960411148
2015-03-09,1205.946203577885
2015-03-10,1181.2288383364846
2015-03-11,1187.7387421221242
2015-03-12,1176.697606324172
2015-03-13,1181.5227096573608
2015-03-16,1199.2314092186846
2015-03-17,1192.0607964765077
2015-03-18,1198.984567561813
2015-03-19,1201.7231171917035
2015-03-20,1220.7915435982497
2015-03-23,1216.3207604248853
2015-03-24,1206.7289507248393
2015-03-25,1153.6822264457273
2015-03-26,1141.6460354325638
2015-03-27,1177.8684302779104
2015-03-30,1189.6157387855485
2015-03-31,1176.5558004927364
2015-04-01,1163.9978215873166
2015-04-02,1164.468063382894
2015-04-03,1164.8337945814146
2015-04-06,1171.7073072552967
2015-04-07,1170.5723427169287
2015-04-08,1173.977277030673
2015-04-09,1184.7963408969463
2015-04-10,1193.5347494155492
2015-04-13,1187.2202056442936
2015-04-14,1178.1905536092008
2015-04-15,1196.3806545439784
2015-04-16,1190.6832615964145
2015-04-17,1174.3452768576465
2015-04-20,1184.634289487487
2015-04-21,1195.643784791955
2015-04-22,1216.6129178119957
2015-04-23,1195.0275924562598
2015-04-24,1180.0059700510728
2015-04-27,1184.5365210713
2015-04-28,1180.988068647054
2015-04-29,1174.1708637057566
2015-04-30,1162.0217927498636
2015-05-01,1188.340319151324
2015-05-04,1186.837484721694
2015-05-05,1162.2894664413839
2015-05-06,1161.1478011314819
2015-05-07,1170.2514902363205
2015-05-08,1182.3783112633796
2015-05-11,1184.0523314606933
2015-05-12,1175.5002048843398
2015-05-13,1182.442816088833
2015-05-14,1196.3999430900344
2015-05-15,1198.024879147182
2015-05-18,1211.4228817504381
2015-05-19,1206.6333017591533
2015-05-20,1210.9477707548199
2015-05-21,1214.1167936567736
2015-05-22,1215.830650029746
2015-05-25,1215.7417786768297
2015-05-26,1203.9301244527683
2015-05-27,1247.1676666121932
2015-05-28,1253.0661577884737
2015-05-29,1257.4141003200268
2015-06-01,1254.8809612538587
2015-06-02,1241.730014041746
2015-06-03,1233.7773221052942
2015-06-04,1224.1510801498707
2015-06-05,1217.715576470801
2015-06-08,1197.0005286295504
2015-06-09,1194.2995401346868
2015-06-10,1211.0421287552233
2015-06-11,1210.2773069482166
2015-06-12,1200.362491044676
2015-06-15,1198.1961173085979
2015-06-16,1202.9871256289643
2015-06-17,1204.1664610488228
2015-06-18,1219.3162264339674
2015-06-19,1219.7976018484285
2015-06-22,1231.6017312967529
2015-06-23,1224.2244309419061
2015-06-24,1213.5857876465784
2015-06-25,1215.8883055942676
2015-06-26,1181.8116008620752
2015-06-29,1148.377983032879
2015-06-30,1149.8286324416883
2015-07-01,1157.264447068116
2015-07-02,1160.4950819954042
2015-07-03,1160.090202246764
2015-07-06,1141.527944084219
2015-07-07,1131.5603528351946
2015-07-08,1106.8835233478378
2015-07-09,1096.016480100119
2015-07-10,1113.259286577622
2015-07-13,1122.0023071139808
2015-07-14,1132.7952081103592
2015-07-15,1130.693697381465
2015-07-16,1129.0548197910312
2015-07-17,1123.8218336615296
2015-07-20,1118.3521560283914
2015-07-21,1114.8271758174849
2015-07-22,1085.308238838792
2015-07-23,1101.4547820139978
2015-07-24,1079.528498981881
2015-07-27,1073.7802736616734
2015-07-28,1092.5272652810959
2015-07-29,1091.9731278520617
2015-07-30,1090.9906671520257
2015-07-31,1082.1661895997622
2015-08-03,1079.6770268891003
2015-08-04,1068.1427761026614
2015-08-05,1081.4591743763146
2015-08-06,1065.2769439668994
2015-08-07,1067.963685950391
2015-08-10,1095.1063852076707
2015-08-11,1074.2098016908744
2015-08-12,1076.0621019377866
2015-08-13,1065.8390348487596
2015-08-14,1057.1524893189644
2015-08-17,1067.9990442026724
2015-08-18,1051.1059001247675
2015-08-19,1037.3893311607249
2015-08-20,1003.0230608613767
2015-08-21,976.557538118118
2015-08-24,960.2700446919806
2015-08-25,955.2898415023894
2015-08-26,992.4668875941278
2015-08-27,1027.2969045888003
2015-08-28,1040.926440865438
2015-08-31,1037.9243637538907
2015-09-01,1005.4485015078225
2015-09-02,1025.108597883945
2015-09-03,1037.930282592191
2015-09-04,1020.5314766709778
2015-09-07,1022.8795102121373
2015-09-08,1061.859370261661
2015-09-09,1047.3507005651602
2015-09-10,1049.4686150131365
2015-09-11,1047.4334076085506
2015-09-14,1050.8498040454247
2015-09-15,1064.4175082634467
2015-09-16,1068.0017200208965
2015-09-17,1060.133452461601
2015-09-18,1041.3670161988841
2015-09-21,1037.719996430284
2015-09-22,1015.4179795204341
2015-09-23,1009.1629604922849
2015-09-24,1004.0390567490934
2015-09-25,1015.1867625814199
2015-09-28,992.4442827252034
2015-09-29,998.853867391401
2015-09-30,1031.2917017555094
2015-10-01,1018.8241966069588
2015-10-02,1035.0508507768052
2015-10-05,1055.0210468325422
2015-10-06,1059.1251784003325
2015-10-07,1074.049824281659
2015-10-08,1078.3223751386136
2015-10-09,1073.781093622622
2015-10-12,1075.6150608830008
2015-10-13,1061.807479206974
2015-10-14,1086.4326548810488
2015-10-15,1100.267347524862
2015-10-16,1101.2677485282381
2015-10-19,1103.9976573772517
2015-10-20,1099.7499150165872
2015-10-21,1106.9218551962956
2015-10-22,1144.0494607291905
2015-10-23,1160.624822329324
2015-10-26,1143.4401538762113
2015-10-27,1135.105419865155
2015-10-28,1152.4940789280574
2015-10-29,1122.9870624114926
2015-10-30,1129.9918401471668
2015-11-02,1139.5307699384387
2015-11-03,1142.001987655672
2015-11-04,1144.2667098197196
2015-11-05,1137.4515797293936
2015-11-06,1157.0850406597292
2015-11-09,1145.9604770035485
2015-11-10,1129.4053607925907
2015-11-11,1129.3622130829106
2015-11-12,1117.4270887152834
2015-11-13,1107.3605776808595
2015-11-16,1116.0312164404002
2015-11-17,1126.8571393046714
2015-11-18,1145.4593728213827
2015-11-19,1155.7285723944813
2015-11-20,1159.3014292385535
2015-11-23,1146.7839274501262
2015-11-24,1155.0143475031357
2015-11-25,1157.0961094952759
2015-11-26,1163.7066978678758
2015-11-27,1169.8937242492016
2015-11-30,1179.754968655609
2015-12-01,1192.503863049465
2015-12-02,1182.6451305264848
2015-12-03,1178.4239921947476
2015-12-04,1198.0960695762676
2015-12-07,1190.726978966001
2015-12-08,1182.9913649928244
2015-12-09,1174.6005917526866
2015-12-10,1176.931176604066
2015-12-11,1159.6082399026875
2015-12-14,1149.4019380552281
2015-12-15,1166.2194261332136
2015-12-16,1169.3733104539228
2015-12-17,1155.721255741791
2015-12-18,1137.910534694116
2015-12-21,1156.9203758958558
2015-12-22,1160.6359346718775
2015-12-23,1171.0466219434554
2015-12-24,1172.7674528562945
2015-12-25,1172.5993741833765
2015-12-28,1169.1924963290096
2015-12-29,1182.3290827767705
2015-12-30,1171.4498189919457
2015-12-31,1153.7373809653309
2016-01-01,1153.7373809653309
2016-01-04,1136.4991796721513
2016-01-05,1126.2563166894165
2016-01-06,1096.0204504978983
2016-01-07,1064.4473557218262
2016-01-08,1046.9976574658779
2016-01-11,1054.7632543153898
2016-01-12,1065.3034245520262
2016-01-13,1037.324918276674
2016-01-14,1047.3939189701825
2016-01-15,996.3316825130121
2016-01-18,997.5924656288803
2016-01-19,1001.2652691811194
2016-01-20,1009.7661007666402
2016-01-21,1023.4864099795949
2016-01-22,1041.5127961055728
2016-01-25,1033.8579095448395
2016-01-26,1041.8806868508846
2016-01-27,1033.97118334584
2016-01-28,1035.649607047489
2016-01-29,1074.4581952808505
2016-02-01,1080.6040319127544
2016-02-02,1044.100819728758
2016-02-03,1039.681857864776
2016-02-04,1056.0970498681681
2016-02-05,1020.7375459229527
2016-02-08,994.7898675129759
2016-02-09,991.5364708001583
2016-02-10,979.3574145670168
2016-02-11,971.4013232902322
2016-02-12,988.9271177501291
2016-02-15,993.9514280287459
2016-02-16,1016.7018317326559
2016-02-17,1042.3288540948333
2016-02-18,1039.009265526363
2016-02-19,1041.267957404235
2016-02-22,1055.5603218520066
2016-02-23,1040.8031664628422
2016-02-24,1047.5099382081273
2016-02-25,1060.9332881585444
2016-02-26,1068.576534647837
2016-02-29,1067.8179988164125
2016-03-01,1094.7039402938842
2016-03-02,1101.5092969501763
2016-03-03,1103.0309447457105
2016-03-04,1113.6606210195746
2016-03-07,1117.709526840143
2016-03-08,1096.2443234110808
2016-03-09,1102.0272009741182
2016-03-10,1110.6956977739744
2016-03-11,1130.2645180842678
2016-03-14,1126.467208644244
2016-03-15,1125.8369922907546
2016-03-16,1129.498789639548
2016-03-17,1140.2515782678984
2016-03-18,1153.5609050357775
2016-03-21,1153.3536386084872
2016-03-22,1154.8610205483171
2016-03-23,1142.7988574423757
2016-03-24,1138.3357779616604
2016-03-25,1138.913773564958
2016-03-28,1137.4668455936119
2016-03-29,1151.5048455737763
2016-03-30,1166.155836363395
2016-03-31,1159.5727253181285
2016-04-01,1163.0022824183122
2016-04-04,1156.6500039871562
2016-04-05,1147.418251980277
2016-04-06,1157.0563829432801
2016-04-07,1144.1022992756587
2016-04-08,1152.5146006449593
2016-04-11,1152.8875895124522
2016-04-12,1152.4963058006729
2016-04-13,1174.044501461092
2016-04-14,1166.7994422333481
2016-04-15,1156.618977020102
2016-04-18,1156.5650903803744
2016-04-19,1151.8457331741813
2016-04-20,1157.2117531841516
2016-04-21,1151.936878790456
2016-04-22,1151.2653201253672
2016-04-25,1146.7435552875868
2016-04-26,1156.4708104174151
2016-04-27,1166.271096647448
2016-04-28,1148.0990973524117
2016-04-29,1119.3568213842373
2016-05-02,1127.3672188862718
2016-05-03,1113.5904416166632
2016-05-04,1101.243898296152
2016-05-05,1105.1272259861541
2016-05-06,1105.0481589900646
2016-05-09,1103.9027645621693
2016-05-10,1116.4555533381535
2016-05-11,1114.4897233836728
2016-05-12,1098.1901475345705
2016-05-13,1102.713785930699
2016-05-16,1120.405347427184
2016-05-17,1113.6483269441107
2016-05-18,1127.444243982277
2016-05-19,1118.7831362723693
2016-05-20,1152.1210520455438
2016-05-23,1157.6477826568114
2016-05-24,1184.1065521980563
2016-05-25,1194.3499659838528
2016-05-26,1196.885954845993
2016-05-27,1203.8541212432422
2016-05-30,1204.2501762486725
2016-05-31,1206.8798077056833
2016-06-01,1208.629375838302
2016-06-02,1208.939880966801
2016-06-03,1213.166076417835
2016-06-06,1212.3049207095582
2016-06-07,1220.7814393908286
2016-06-08,1221.0300381589602
2016-06-09,1221.566646684773
2016-06-10,1204.9641912029863
2016-06-13,1196.4685622892061
2016-06-14,1192.6419497230672
2016-06-15,1191.3657900375524
2016-06-16,1192.095914692544
2016-06-17,1188.3219194573348
2016-06-20,1206.058350036527
2016-06-21,1209.0796750983661
2016-06-22,1210.1319147558527
2016-06-23,1238.0259894710164
2016-06-24,1172.1331970128224
2016-06-27,1134.0554599293357
2016-06-28,1160.8197718176075
2016-06-29,1187.8482334345338
2016-06-30,1207.5977467057942
2016-07-01,1199.3465665917622
2016-07-04,1197.3148849894624
2016-07-05,1182.0136410470402
2016-07-06,1180.8755214922005
2016-07-07,1193.0547895679483
2016-07-08,1224.8297372456461
2016-07-11,1239.5092188520769
2016-07-12,1255.5262853510726
2016-07-13,1257.6570759801057
2016-07-14,1267.209097388286
2016-07-15,1264.4476706435269
2016-07-18,1291.1759644570916
2016-07-19,1289.0518063612258
2016-07-20,1307.9943252263315
2016-07-21,1300.9952042893851
2016-07-22,1308.7528702571308
2016-07-25,1313.6799718008444
2016-07-26,1349.8588800016155
2016-07-27,1353.5684378585574
2016-07-28,1350.017581345308
2016-07-29,1348.488161744207
2016-08-01,1345.76761910264
2016-08-02,1329.308467636544
2016-08-03,1330.103594242931
2016-08-04,1342.3294188318796
2016-08-05,1356.6099104091052
2016-08-08,1355.3504613247678
2016-08-09,1363.936799142065
2016-08-10,1352.7205319570612
2016-08-11,1359.4509953751856
2016-08-12,1364.850846310699
2016-08-15,1379.8371462311545
2016-08-16,1373.762934717199
2016-08-17,1368.544322102824
2016-08-18,1378.0719851194492
2016-08-19,1389.1697423372618
2016-08-22,1390.4799539333587
2016-08-23,1396.3838898220943
2016-08-24,1385.6900993848524
2016-08-25,1386.1517590969763
2016-08-26,1392.6946350717733
2016-08-29,1396.8717793190185
2016-08-30,1395.8466010817667
2016-08-31,1395.6508806390405
2016-09-01,1405.5908684143922
2016-09-02,1401.4929870403398
2016-09-05,1400.1124262061971
2016-09-06,1402.6868044568312
2016-09-07,1393.7779260480916
2016-09-08,1388.5922363003717
2016-09-09,1344.3479786706428
2016-09-12,1367.4173604539083
2016-09-13,1356.7865898658695
2016-09-14,1365.5644670922666
2016-09-15,1395.7804387981344
2016-09-16,1401.2015780564795
2016-09-19,1399.8074822598526
2016-09-20,1395.6734636164717
2016-09-21,1411.383559567451
2016-09-22,1416.8521410053902
2016-09-23,1403.1128275474687
2016-09-26,1390.7981429174524
2016-09-27,1411.3146612392434
2016-09-28,1414.2983755721407
2016-09-29,1433.9987864303305
2016-09-30,1454.3177463095835
2016-10-03,1444.4718334929519
2016-10-04,1441.646468256498
2016-10-05,1453.304095971921
2016-10-06,1459.4656783669361
2016-10-07,1458.9264057193539
2016-10-10,1453.4019230457343
2016-10-11,1424.4997472364075
2016-10-12,1416.643709086091
2016-10-13,1404.828324987457
2016-10-14,1416.05371793096
2016-10-17,1408.996691767246
2016-10-18,1426.8831063078753
2016-10-19,1410.5268633345624
2016-10-20,1418.516754636739
2016-10-21,1417.6401160896442
2016-10-24,1434.019566903937
2016-10-25,1428.3781607253131
2016-10-26,1428.1724493310408
2016-10-27,1428.6701138928306
2016-10-28,1420.707127888344
2016-10-31,1429.6730218489326
2016-11-01,1415.5183354016679
2016-11-02,1411.2547357928718
2016-11-03,1402.3969620038754
2016-11-04,1395.6823438177216
2016-11-07,1430.7601215157401
2016-11-08,1434.3948514581723
2016-11-09,1424.3087769435276
2016-11-10,1401.3844178636534
2016-11-11,1431.4374967120943
2016-11-14,1422.0715762447735
2016-11-15,1444.2613989365693
2016-11-16,1451.368959720181
2016-11-17,1463.5041470020892
2016-11-18,1472.3890867080331
2016-11-21,1482.1356889004362
2016-11-22,1500.9945715024187
2016-11-23,1498.9325206064088
2016-11-24,1498.2918444774343
2016-11-25,1501.4451885402073
2016-11-28,1496.5671079079013
2016-11-29,1493.8798562052662
2016-11-30,1485.4677885233236
2016-12-01,1423.5351120572755
2016-12-02,1438.9712400048463
2016-12-05,1453.236164649078
2016-12-06,1465.726960361466
2016-12-07,1493.0677309489033
2016-12-08,1500.0773606016903
2016-12-09,1498.712568698714
2016-12-12,1492.7427115112885
2016-12-13,1512.3478680796127
2016-12-14,1506.622964819236
2016-12-15,1524.871989699627
2016-12-16,1511.6766913958515
2016-12-19,1529.0837138942202
2016-12-20,1539.293757863103
2016-12-21,1540.6784179996152
2016-12-22,1546.1981156563993
2016-12-23,1552.9268385496553
2016-12-26,1553.190947116549
2016-12-27,1568.477764979477
2016-12-28,1543.1554335448898
2016-12-29,1543.7397347141948
2016-12-30,1524.6112760913004
2017-01-02,1525.0101061890327
2017-01-03,1523.442404258187
2017-01-04,1525.0153843597848
2017-01-05,1516.208013791795
2017-01-06,1524.2476807072062
2017-01-09,1536.2213981945065
2017-01-10,1543.6759941068551
2017-01-11,1549.120855049836
2017-01-12,1543.7050420721473
2017-01-13,1553.9098746963068
2017-01-16,1553.0976344023989
2017-01-17,1535.07428566306
2017-01-18,1556.7031796386302
2017-01-19,1549.4803644167507
2017-01-20,1560.702798390716
2017-01-23,1538.1886511389753
2017-01-24,1564.696095359189
2017-01-25,1587.9240637470275
2017-01-26,1578.95205761491
2017-01-27,1596.6196806462167
2017-01-30,1584.3944241261695
2017-01-31,1566.3911291822747
2017-02-01,1578.532149659587
2017-02-02,1582.6613849922403
2017-02-03,1588.3019375286945
2017-02-06,1586.4796764666576
2017-02-07,1593.9556713759011
2017-02-08,1595.299316168568
2017-02-09,1578.8765368424004
2017-02-10,1577.0842758368335
2017-02-13,1584.278242585474
2017-02-14,1582.6274634174758
2017-02-15,1593.335025700593
2017-02-16,1599.34989254039
2017-02-17,1603.899943315288
2017-02-20,1603.5176686830716
2017-02-21,1618.6396185848082
2017-02-22,1616.024495507481
2017-02-23,1600.5769706761691
2017-02-24,1602.167748979218
2017-02-27,1610.14222796788
2017-02-28,1596.1679267971358
2017-03-01,1614.6108465549669
2017-03-02,1606.1001743825107
2017-03-03,1606.790925168718
2017-03-06,1603.955038015828
2017-03-07,1608.7950622518301
2017-03-08,1611.7561863988892
2017-03-09,1616.7416924879433
2017-03-10,1634.067838972923
2017-03-13,1635.7496154669832
2017-03-14,1633.3854923298015
2017-03-15,1641.1824164251784
2017-03-16,1641.2657375256936
2017-03-17,1644.029767966675
2017-03-20,1652.296215229455
2017-03-21,1621.4677738517423
2017-03-22,1635.456658290806
2017-03-23,1632.7115523360744
2017-03-24,1647.566067478744
2017-03-27,1649.958069184326
2017-03-28,1659.0721180422754
2017-03-29,1656.2872455715415
2017-03-30,1663.0369120960024
2017-03-31,1662.8921771580508
2017-04-03,1657.8344630171293
2017-04-04,1653.7791268768626
2017-04-05,1643.865732349094
2017-04-06,1643.1887419720658
2017-04-07,1647.0888297385554
2017-04-10,1636.808920095514
2017-04-11,1624.1411351818144
2017-04-12,1600.4281500572847
2017-04-13,1591.3715527544675
2017-04-14,1591.104412995517
2017-04-17,1606.5342359744907
2017-04-18,1611.6981498258217
2017-04-19,1619.5715035556664
2017-04-20,1641.1261641500803
2017-04-21,1637.499827705029
2017-04-24,1661.1496294947153
2017-04-25,1676.114246615423
2017-04-26,1667.521645540332
2017-04-27,1683.5726190181617
2017-04-28,1658.6533200357262
2017-05-01,1675.1970381233225
2017-05-02,1675.6643489485978
2017-05-03,1682.442073830152
2017-05-04,1679.2731539039278
2017-05-05,1685.4433386659139
2017-05-08,1678.0645085333742
2017-05-09,1686.9632771917989
2017-05-10,1713.941986543618
2017-05-11,1715.9321426676586
2017-05-12,1723.926436416393
2017-05-15,1745.5172894612176
2017-05-16,1765.306247068083
2017-05-17,1708.7466946200182
2017-05-18,1732.1419942457062
2017-05-19,1748.1664403022733
2017-05-22,1766.4664975829794
2017-05-23,1761.2221564828872
2017-05-24,1769.7404020891445
2017-05-25,1778.9705545453878
2017-05-26,1784.5314139299435
2017-05-29,1783.6253096998978
2017-05-30,1791.4310411921872
2017-05-31,1792.8293074118276
2017-06-01,1792.709739984159
2017-06-02,1815.4956468880853
2017-06-05,1819.3888372941096
2017-06-06,1820.2681411204198
2017-06-07,1832.3982938263227
2017-06-08,1854.668626788637
2017-06-09,1793.86975924079
2017-06-12,1782.461694665128
2017-06-13,1791.9529304324044
2017-06-14,1778.1151163471961
2017-06-15,1761.3737672777704
2017-06-16,1757.903597269119
2017-06-19,1789.1044682932236
2017-06-20,1767.9431952125933
2017-06-21,1778.2727477799297
2017-06-22,1773.2990944733779
2017-06-23,1777.0029830918365
2017-06-26,1763.3430377866746
2017-06-27,1725.5650620499323
2017-06-28,1749.3975244921332
2017-06-29,1708.997845703483
2017-06-30,1703.5441262804597
2017-07-03,1683.6498718726361
2017-07-04,1680.8064627137899
2017-07-05,1712.607215535838
2017-07-06,1706.7374092825212
2017-07-07,1731.007379595591
2017-07-10,1747.8700250245167
2017-07-11,1759.706252264865
2017-07-12,1787.2301126108262
2017-07-13,1786.3133207559379
2017-07-14,1810.014699437411
2017-07-17,1803.142623001632
2017-07-18,1812.9018769344457
2017-07-19,1827.3919828744133
2017-07-20,1832.6392419734887
2017-07-21,1822.4779621651865
2017-07-24,1812.2330436414072
2017-07-25,1811.8912003069947
2017-07-26,1826.4216771382735
2017-07-27,1809.3559556696816
2017-07-28,1801.2162955733036
2017-07-31,1791.7248658688263
2017-08-01,1804.5110438148315
2017-08-02,1804.5758834228013
2017-08-03,1799.7543626951854
2017-08-04,1798.901910039679
2017-08-07,1823.5538540083867
2017-08-08,1818.6507142033302
2017-08-09,1816.6850159851008
2017-08-10,1777.1800403481734
2017-08-11,1777.0991885792705
2017-08-14,1817.8070594841017
2017-08-15,1818.6600732698703
2017-08-16,1818.80647364251
2017-08-17,1782.1181382546317
2017-08-18,1785.527488173297
2017-08-21,1775.4745841084364
2017-08-22,1797.3626594023278
2017-08-23,1803.3742413079556
2017-08-24,1799.9903612401145
2017-08-25,1790.173854857923
2017-08-28,1793.6446673267487
2017-08-29,1796.9135233473876
2017-08-30,1815.6932533021766
2017-08-31,1833.7132071189699
2017-09-01,1840.1324723273544
2017-09-04,1838.8570442578791
2017-09-05,1818.3754494698
2017-09-06,1826.6749816686533
2017-09-07,1831.7676234777593
2017-09-08,1813.9236647542023
2017-09-11,1847.6924536714373
2017-09-12,1856.4979313508409
2017-09-13,1860.6152410163934
2017-09-14,1869.1449780104558
2017-09-15,1901.4251788681731
2017-09-18,1924.4519145868342
2017-09-19,1934.4278247579382
2017-09-20,1912.472309310213
2017-09-21,1901.5414533635728
2017-09-22,1910.3902198185124
2017-09-25,1878.208487776125
2017-09-26,1875.6575515890263
2017-09-27,1912.001925609968
2017-09-28,1930.3389316493933
2017-09-29,1947.2586197142036
2017-10-02,1959.242099859009
2017-10-03,1964.3553300633719
2017-10-04,1968.7836087197836
2017-10-05,1969.4073697800347
2017-10-06,1977.202500560204
2017-10-09,1992.4962463528004
2017-10-10,2003.2329415197903
2017-10-11,2011.7324773559696
2017-10-12,2005.6980748595677
2017-10-13,2022.5282857106788
2017-10-16,2032.125212845966
2017-10-17,2029.0754253232924
2017-10-18,2032.2660224786223
2017-10-19,2035.626981762518
