Date,FAR EAST EQUAL WEIGHTED
1999-08-05,1289.066376949595
1999-08-06,1271.6291925848172
1999-08-09,1263.4988594773356
1999-08-10,1269.0010757558707
1999-08-11,1258.4296418116862
1999-08-12,1271.2796438459247
1999-08-13,1263.9916462457284
1999-08-16,1299.9748075983478
1999-08-17,1301.4624235844997
1999-08-18,1312.940621625756
1999-08-19,1321.7905702815908
1999-08-20,1343.4658914425142
1999-08-23,1359.7188107000607
1999-08-24,1352.497438724044
1999-08-25,1342.7261439619413
1999-08-26,1327.1379686131595
1999-08-27,1321.852830022149
1999-08-30,1341.9806964263755
1999-08-31,1323.0597258305597
1999-09-01,1355.1113280087668
1999-09-02,1350.9685353992454
1999-09-03,1340.5721368456734
1999-09-06,1350.075119077347
1999-09-07,1328.5486225033299
1999-09-08,1320.0196788432436
1999-09-09,1353.6290123569775
1999-09-10,1353.2471958846932
1999-09-13,1386.958295299071
1999-09-14,1383.4197507156714
1999-09-15,1392.1557239711506
1999-09-16,1362.1440384057341
1999-09-17,1344.1189866567868
1999-09-20,1353.103187961932
1999-09-21,1386.805682355013
1999-09-22,1354.998564839029
1999-09-23,1353.7394579685692
1999-09-24,1318.5457958871054
1999-09-27,1293.3135958169255
1999-09-28,1320.927062865226
1999-09-29,1312.651856039079
1999-09-30,1348.267003063014
1999-10-01,1364.740834026181
1999-10-04,1353.3402819577555
1999-10-05,1343.9000922650025
1999-10-06,1343.8557751983014
1999-10-07,1354.4878682375934
1999-10-08,1356.1952001530706
1999-10-11,1363.2976338941776
1999-10-12,1365.4309583736308
1999-10-13,1333.2937665402915
1999-10-14,1338.0910703282866
1999-10-15,1340.8816145628482
1999-10-18,1318.6276349312332
1999-10-19,1315.3120694151362
1999-10-20,1333.9086627819781
1999-10-21,1329.1200257814262
1999-10-22,1334.1812120430434
1999-10-25,1352.211177710523
1999-10-26,1349.2256324614318
1999-10-27,1340.6275305302388
1999-10-28,1331.6561668078346
1999-10-29,1367.4677295393656
1999-11-01,1365.0153381958673
1999-11-02,1371.6581371963882
1999-11-03,1363.0340613396681
1999-11-04,1380.7716954825555
1999-11-05,1359.506526953289
1999-11-08,1349.6573111121313
1999-11-09,1353.4202459397982
1999-11-10,1367.4851434485754
1999-11-11,1337.8473183990036
1999-11-12,1332.3763436234042
1999-11-15,1315.3748060295613
1999-11-16,1311.2324388781362
1999-11-17,1351.5638921092957
1999-11-18,1365.90043027394
1999-11-19,1369.2977806501247
1999-11-22,1380.4734912835909
1999-11-23,1386.5104373269403
1999-11-24,1366.4319995289675
1999-11-25,1346.4102148132943
1999-11-26,1378.866226215976
1999-11-29,1387.8284112482079
1999-11-30,1371.9100549483887
1999-12-01,1384.6846747357622
1999-12-02,1389.4261147653058
1999-12-03,1388.4859518559995
1999-12-06,1383.3278097680868
1999-12-07,1393.0033140685002
1999-12-08,1379.2824830765878
1999-12-09,1380.453495157652
1999-12-10,1389.8538948790851
1999-12-13,1370.8049970110785
1999-12-14,1364.5555846188704
1999-12-15,1357.9983549881754
1999-12-16,1354.5433587734533
1999-12-17,1349.2357227290715
1999-12-20,1350.2170391278514
1999-12-21,1352.4748036857702
1999-12-22,1367.49321397698
1999-12-23,1366.2550186199376
1999-12-24,1363.5500106368327
1999-12-27,1362.9410705924577
1999-12-28,1357.7011074370805
1999-12-29,1354.5910415950125
1999-12-30,1353.5270072503336
1999-12-31,1353.5270072503336
2000-01-03,1368.5987912004844
2000-01-04,1344.6825596553174
2000-01-05,1321.0854799092458
2000-01-06,1285.9777475183673
2000-01-07,1295.3264673026047
2000-01-10,1301.3090382404362
2000-01-11,1319.7732068119867
2000-01-12,1309.98404108248
2000-01-13,1330.3537283380226
2000-01-14,1352.1572697989411
2000-01-17,1388.476900115426
2000-01-18,1375.4376397548392
2000-01-19,1357.162325992041
2000-01-20,1365.994703294976
2000-01-21,1361.8625977345812
2000-01-24,1360.1357566789611
2000-01-25,1345.1696704838967
2000-01-26,1354.3750185454637
2000-01-27,1361.9941377837188
2000-01-28,1355.025761555781
2000-01-31,1354.495130345852
2000-02-01,1338.1627923007818
2000-02-02,1341.3179610198129
2000-02-03,1344.1498533355618
2000-02-04,1350.2310899855186
2000-02-07,1340.4643806915135
2000-02-08,1323.8598966017635
2000-02-09,1329.378223445161
2000-02-10,1328.5594317619082
2000-02-11,1323.1984485100554
2000-02-14,1308.2080753244954
2000-02-15,1289.3574063477533
2000-02-16,1290.3068350799083
2000-02-17,1288.881816533512
2000-02-18,1276.7273973031265
2000-02-21,1240.5652425772223
2000-02-22,1230.449759815732
2000-02-23,1240.883537429312
2000-02-24,1249.9006855613013
2000-02-25,1267.0133779591386
2000-02-28,1274.2585740138259
2000-02-29,1271.072829129246
2000-03-01,1295.7449618825476
2000-03-02,1295.0380772345532
2000-03-03,1298.4273127825215
2000-03-06,1299.5635076984968
2000-03-07,1315.4201302600543
2000-03-08,1303.751590338197
2000-03-09,1310.7425699358528
2000-03-10,1325.1306376820924
2000-03-13,1320.337933192978
2000-03-14,1315.1322804334022
2000-03-15,1306.377729610817
2000-03-16,1317.247452350274
2000-03-17,1335.9656569401443
2000-03-20,1329.0594386252226
2000-03-21,1327.0451220740765
2000-03-22,1322.3830653961754
2000-03-23,1323.5886145338764
2000-03-24,1339.4836588204637
2000-03-27,1373.2574017648476
2000-03-28,1390.2780693388092
2000-03-29,1412.815773974893
2000-03-30,1391.7695998384022
2000-03-31,1423.3888545719926
2000-04-03,1422.2456839939002
2000-04-04,1416.7691731508803
2000-04-05,1428.170727726014
2000-04-06,1425.0158648094489
2000-04-07,1424.511708995499
2000-04-10,1416.5194870117878
2000-04-11,1402.6086867053907
2000-04-12,1432.7916226460577
2000-04-13,1428.2934757560668
2000-04-14,1439.8050678299276
2000-04-17,1370.7628110475646
2000-04-18,1389.5143189805178
2000-04-19,1398.8205380599757
2000-04-20,1386.8236938681757
2000-04-21,1356.4163609985953
2000-04-24,1400.2689722857617
2000-04-25,1398.2873634940145
2000-04-26,1384.3279044435178
2000-04-27,1373.192505366276
2000-04-28,1355.7914298613312
2000-05-01,1360.374158123634
2000-05-02,1372.7956368394894
2000-05-03,1369.3952637844466
2000-05-04,1378.7352516601457
2000-05-05,1373.9311957229675
2000-05-08,1373.906376025144
2000-05-09,1363.5354266051952
2000-05-10,1367.0508929181112
2000-05-11,1356.6500697299743
2000-05-12,1378.5906811777513
2000-05-15,1382.871211627284
2000-05-16,1386.9956418742177
2000-05-17,1383.265535351248
2000-05-18,1380.203562041913
2000-05-19,1399.7393992949874
2000-05-22,1375.1991906494088
2000-05-23,1385.7984754392896
2000-05-24,1366.4971266755258
2000-05-25,1370.0875665224653
2000-05-26,1365.7737329369108
2000-05-29,1369.5341266503635
2000-05-30,1364.5900357064338
2000-05-31,1342.2659161462177
2000-06-01,1356.3358861664833
2000-06-02,1363.4771629381473
2000-06-05,1397.3568383305585
2000-06-06,1423.7457993165988
2000-06-07,1433.2776924139732
2000-06-08,1433.9684366965039
2000-06-09,1433.0549091738442
2000-06-12,1447.3545470017898
2000-06-13,1441.3601661163539
2000-06-14,1433.7887436058688
2000-06-15,1422.716036060437
2000-06-16,1427.154310455278
2000-06-19,1441.235770610935
2000-06-20,1461.3030537403183
2000-06-21,1471.8087024420977
2000-06-22,1473.4802658363733
2000-06-23,1472.0333467657676
2000-06-26,1456.0737660388486
2000-06-27,1482.2054056373827
2000-06-28,1491.2379690718526
2000-06-29,1505.4810722177342
2000-06-30,1513.6467382863432
2000-07-03,1536.07309345681
2000-07-04,1527.1356895047613
2000-07-05,1513.6156963469307
2000-07-06,1502.8452302499484
2000-07-07,1506.9110843166534
2000-07-10,1530.6869333960738
2000-07-11,1534.2082144535389
2000-07-12,1517.345958678961
2000-07-13,1485.2891353140096
2000-07-14,1490.1357990119322
2000-07-17,1483.0636656916631
2000-07-18,1458.7198129248331
2000-07-19,1457.3721042362429
2000-07-20,1457.1159877738362
2000-07-21,1438.662059601524
2000-07-24,1420.4239930684644
2000-07-25,1416.583808769581
2000-07-26,1414.5486656203536
2000-07-27,1396.722812407124
2000-07-28,1373.5193728807703
2000-07-31,1363.0246424363258
2000-08-01,1381.7309440027861
2000-08-02,1391.1780324280155
2000-08-03,1381.148364878071
2000-08-04,1382.5736099376147
2000-08-07,1396.320548429203
2000-08-08,1385.1310764309874
2000-08-09,1409.7650906464744
2000-08-10,1408.512530954629
2000-08-11,1421.9392724545328
2000-08-14,1410.7752290865167
2000-08-15,1424.1358700532921
2000-08-16,1432.782106499704
2000-08-17,1419.6902698828906
2000-08-18,1425.5666502820231
2000-08-21,1413.18228693543
2000-08-22,1439.0857225720433
2000-08-23,1446.705670965276
2000-08-24,1451.7177059687108
2000-08-25,1458.6663276911343
2000-08-28,1455.0925389241518
2000-08-29,1453.338614922714
2000-08-30,1437.6553432004177
2000-08-31,1427.3444845391828
2000-09-01,1435.366493675544
2000-09-04,1436.9102391745137
2000-09-05,1426.6322530398836
2000-09-06,1411.5514748204816
2000-09-07,1423.6768008880042
2000-09-08,1422.8714985490542
2000-09-11,1397.2700903828586
2000-09-12,1378.149881651548
2000-09-13,1381.4471771151505
2000-09-14,1375.9491904965535
2000-09-15,1374.5647246975914
2000-09-18,1369.0671604464355
2000-09-19,1379.0499990930007
2000-09-20,1402.3789408432551
2000-09-21,1393.0661205761535
2000-09-22,1353.5641771018518
2000-09-25,1369.2557593207373
2000-09-26,1368.8189665555742
2000-09-27,1351.215735570227
2000-09-28,1354.4077297704428
2000-09-29,1377.014869357637
2000-10-02,1380.5439553116998
2000-10-03,1389.2314385320851
2000-10-04,1384.3566161834735
2000-10-05,1380.3896234616163
2000-10-06,1382.0080298336443
2000-10-09,1374.2582958458377
2000-10-10,1375.3102863610848
2000-10-11,1361.4573498956763
2000-10-12,1357.7946411435917
2000-10-13,1343.832558043664
2000-10-16,1346.3632062016673
2000-10-17,1331.2872433076548
2000-10-18,1313.5741367933526
2000-10-19,1311.9977072479371
2000-10-20,1324.6267697355643
2000-10-23,1323.340695610827
2000-10-24,1325.953160142682
2000-10-25,1319.3288045367326
2000-10-26,1319.4829899470858
2000-10-27,1315.8590446710564
2000-10-30,1306.0096181051074
2000-10-31,1307.0206835580802
2000-11-01,1342.2384928375213
2000-11-02,1349.2547941480627
2000-11-03,1363.0729753875294
2000-11-06,1387.047153554494
2000-11-07,1382.700627500293
2000-11-08,1379.3219754227111
2000-11-09,1362.1404298446685
2000-11-10,1350.57572521654
2000-11-13,1331.1446418678481
2000-11-14,1330.8873363144514
2000-11-15,1329.0312346048438
2000-11-16,1312.367362992688
2000-11-17,1313.9575255387372
2000-11-20,1307.0780367268544
2000-11-21,1290.6087480535252
2000-11-22,1288.1766476652015
2000-11-23,1287.3332572432314
2000-11-24,1286.8240188154587
2000-11-27,1303.572021255303
2000-11-28,1306.9017900203808
2000-11-29,1296.3007742922812
2000-11-30,1310.4364768363878
2000-12-01,1326.341105672422
2000-12-04,1328.2766028889546
2000-12-05,1316.192185126343
2000-12-06,1324.642674036793
2000-12-07,1309.1830126332582
2000-12-08,1311.2148968894194
2000-12-11,1338.9252945027329
2000-12-12,1335.7435579495334
2000-12-13,1329.466517805583
2000-12-14,1319.7772238182424
2000-12-15,1301.7447477944736
2000-12-18,1297.97815204181
2000-12-19,1271.7279925063638
2000-12-20,1257.6169120058166
2000-12-21,1237.9582388160443
2000-12-22,1239.7062418408148
2000-12-25,1271.2891425080697
2000-12-26,1262.383929415686
2000-12-27,1261.1562496720308
2000-12-28,1258.3268551673355
2000-12-29,1264.638031800469
2001-01-01,1264.638031800469
2001-01-02,1258.484504425688
2001-01-03,1254.6386511004132
2001-01-04,1246.4097269429433
2001-01-05,1250.9091097115452
2001-01-08,1250.245299367929
2001-01-09,1229.161056678576
2001-01-10,1216.3954747286423
2001-01-11,1188.3610814048868
2001-01-12,1191.3349016029083
2001-01-15,1190.216257284374
2001-01-16,1204.5651656293758
2001-01-17,1203.5185138911054
2001-01-18,1217.2272526783984
2001-01-19,1227.640808852085
2001-01-22,1234.393300047964
2001-01-23,1236.455032651842
2001-01-24,1227.5800569023443
2001-01-25,1239.6405690009835
2001-01-26,1233.8384351706416
2001-01-29,1240.7712983378665
2001-01-30,1242.73193174811
2001-01-31,1255.223710441037
2001-02-01,1266.0946761413059
2001-02-02,1257.0264947659846
2001-02-05,1243.500701749352
2001-02-06,1239.2746812315218
2001-02-07,1233.280210937864
2001-02-08,1224.643394866832
2001-02-09,1227.8258030043187
2001-02-12,1229.4561962441246
2001-02-13,1230.2722527391234
2001-02-14,1239.1030943495412
2001-02-15,1249.0611954963692
2001-02-16,1243.4059846107218
2001-02-19,1232.1127211390385
2001-02-20,1245.6560184914367
2001-02-21,1230.5346462567065
2001-02-22,1227.7129655527017
2001-02-23,1242.2693648966215
2001-02-26,1246.4394990655378
2001-02-27,1250.675235515172
2001-02-28,1233.677036588138
2001-03-01,1221.9800961107778
2001-03-02,1182.9652996984846
2001-03-05,1181.0233280133432
2001-03-06,1205.8898535752805
2001-03-07,1203.785198998858
2001-03-08,1203.8132089960523
2001-03-09,1205.2462248158004
2001-03-12,1166.1955050680074
2001-03-13,1141.8727400359749
2001-03-14,1127.552829049935
2001-03-15,1149.2064300860554
2001-03-16,1134.282479092727
2001-03-19,1141.4926449960951
2001-03-20,1136.8818600315785
2001-03-21,1182.632629408057
2001-03-22,1154.4771489361838
2001-03-23,1185.925044613442
2001-03-26,1230.0499042925962
2001-03-27,1224.0588084146664
2001-03-28,1243.4410238373955
2001-03-29,1202.666733042696
2001-03-30,1181.2939205814182
2001-04-02,1156.741348186527
2001-04-03,1185.0744909234425
2001-04-04,1199.3067796737994
2001-04-05,1221.8708807637627
2001-04-06,1227.2679896226866
2001-04-09,1198.5550885315863
2001-04-10,1194.2575390206346
2001-04-11,1212.9131740713556
2001-04-12,1234.2412471791988
2001-04-13,1236.019832382012
2001-04-16,1225.8727191192452
2001-04-17,1223.6439296218498
2001-04-18,1262.2217574287235
2001-04-19,1279.1791099297561
2001-04-20,1274.5755762183364
2001-04-23,1284.1558608611765
2001-04-24,1285.1600663289014
2001-04-25,1293.1457639702694
2001-04-26,1303.5879121709581
2001-04-27,1297.987241725004
2001-04-30,1302.4010085116363
2001-05-01,1347.2117018047202
2001-05-02,1351.529643886192
2001-05-03,1360.668152025319
2001-05-04,1358.6808012380643
2001-05-07,1357.7379039149314
2001-05-08,1331.7252875712122
2001-05-09,1312.2470685214364
2001-05-10,1306.0755719462518
2001-05-11,1311.652655880472
2001-05-14,1287.7704655785622
2001-05-15,1294.6772393351443
2001-05-16,1274.5236300423744
2001-05-17,1292.3565555016808
2001-05-18,1282.3961697043912
2001-05-21,1300.2219591558962
2001-05-22,1302.119823166088
2001-05-23,1323.1980388363747
2001-05-24,1317.583470142799
2001-05-25,1306.641330470981
2001-05-28,1297.999643312423
2001-05-29,1312.248192868017
2001-05-30,1293.928895599355
2001-05-31,1291.1109619111362
2001-06-01,1290.8180932115151
2001-06-04,1291.8810164437787
2001-06-05,1281.556434668868
2001-06-06,1281.572429593647
2001-06-07,1293.6213239223146
2001-06-08,1297.685858292782
2001-06-11,1281.0690588106975
2001-06-12,1251.1560552086332
2001-06-13,1257.3830763554038
2001-06-14,1255.042765086041
2001-06-15,1244.41056546131
2001-06-18,1237.7923364769802
2001-06-19,1230.1137028185553
2001-06-20,1225.4637025886434
2001-06-21,1235.9129224193064
2001-06-22,1249.7548167111174
2001-06-25,1248.5636613657693
2001-06-26,1254.2932824513082
2001-06-27,1245.5394690071669
2001-06-28,1229.7151627562391
2001-06-29,1245.530308420096
2001-07-02,1235.871619534633
2001-07-03,1241.0397160549487
2001-07-04,1229.3580091452015
2001-07-05,1218.981376385979
2001-07-06,1198.793946945069
2001-07-09,1189.0189425506371
2001-07-10,1197.4445264927067
2001-07-11,1188.4524754385538
2001-07-12,1206.8438298740994
2001-07-13,1200.701857710346
2001-07-16,1198.10267860734
2001-07-17,1182.533375033543
2001-07-18,1171.4446519080404
2001-07-19,1173.595420748649
2001-07-20,1178.3218182788878
2001-07-23,1146.876591840104
2001-07-24,1160.5621904446552
2001-07-25,1169.2370989831234
2001-07-26,1171.20148252135
2001-07-27,1173.0208643617907
2001-07-30,1152.6203961672552
2001-07-31,1173.5161941165109
2001-08-01,1181.6279383339881
2001-08-02,1210.4407435178878
2001-08-03,1197.9528260385607
2001-08-06,1200.620412162501
2001-08-07,1207.6470557881566
2001-08-08,1204.031698422286
2001-08-09,1180.6267307813584
2001-08-10,1189.0776184238807
2001-08-13,1172.7437754492832
2001-08-14,1199.8931211388576
2001-08-15,1218.4806621306695
2001-08-16,1207.2613225164969
2001-08-17,1206.0462766309015
2001-08-20,1187.8398495356369
2001-08-21,1197.4315530495282
2001-08-22,1208.0105977173503
2001-08-23,1199.7185921241605
2001-08-24,1196.2674741950677
2001-08-27,1201.8442794894322
2001-08-28,1192.2922220606263
2001-08-29,1181.3649200941263
2001-08-30,1163.018461378439
2001-08-31,1160.968035822649
2001-09-03,1136.0389022839568
2001-09-04,1148.7959619568885
2001-09-05,1125.4687090516604
2001-09-06,1118.193202636292
2001-09-07,1109.3348710238265
2001-09-10,1075.846869388045
2001-09-11,1093.7894705066913
2001-09-12,1012.7302535600362
2001-09-13,1033.1696522223071
2001-09-14,1070.017835628369
2001-09-17,1014.5937677874776
2001-09-18,1030.0777011732634
2001-09-19,1049.8055591718478
2001-09-20,1039.7956959490054
2001-09-21,1012.8647948574786
2001-09-24,1008.9806195566148
2001-09-25,1016.093562255827
2001-09-26,1012.3109105018486
2001-09-27,1007.486988918235
2001-09-28,1030.2818532924073
2001-10-01,1042.664691272149
2001-10-02,1054.6644053111897
2001-10-03,1043.269563384282
2001-10-04,1064.0374494277844
2001-10-05,1060.0667603381773
2001-10-08,1058.9156913858021
2001-10-09,1044.4725395318558
2001-10-10,1034.8448626140457
2001-10-11,1052.2414385947736
2001-10-12,1062.6586015284936
2001-10-15,1060.5797660628155
2001-10-16,1064.4171593392884
2001-10-17,1074.302889938412
2001-10-18,1053.448025871746
2001-10-19,1054.5547472325281
2001-10-22,1052.8506293688342
2001-10-23,1067.2157180796728
2001-10-24,1070.4991702942893
2001-10-25,1081.4253027931861
2001-10-26,1072.4729948930037
2001-10-29,1056.7301567486581
2001-10-30,1051.7467790000733
2001-10-31,1039.125562371362
2001-11-01,1038.9826713906054
2001-11-02,1037.5249728685915
2001-11-05,1040.8306866245748
2001-11-06,1051.902384412641
2001-11-07,1031.9436330787705
2001-11-08,1041.349311891974
2001-11-09,1034.257675339159
2001-11-12,1028.2438365690737
2001-11-13,1009.8967741872149
2001-11-14,1010.1930587997691
2001-11-15,1032.1089655773167
2001-11-16,1031.1532436990528
2001-11-19,1038.8627281999895
2001-11-20,1042.2747984319974
2001-11-21,1040.7638244471755
2001-11-22,1038.7605396913973
2001-11-23,1036.5701874876822
2001-11-26,1056.7715524453326
2001-11-27,1055.0761419724083
2001-11-28,1038.5284784382925
2001-11-29,1038.1103334007512
2001-11-30,1051.5126233707879
2001-12-03,1027.8267191578548
2001-12-04,1032.303183666506
2001-12-05,1047.4626550695914
2001-12-06,1053.6393327916353
2001-12-07,1040.0473070347466
2001-12-10,1021.9172015369811
2001-12-11,1010.4182321912073
2001-12-12,1030.182041668814
2001-12-13,1007.0690939865596
2001-12-14,998.4206837973553
2001-12-17,978.7097166165447
2001-12-18,977.7010624351585
2001-12-19,979.0515742913733
2001-12-20,988.0167265276503
2001-12-21,976.1706168156024
2001-12-24,974.0410737498344
2001-12-25,970.6374140659972
2001-12-26,960.86071081543
2001-12-27,974.1829407366821
2001-12-28,987.1091257440363
2001-12-31,988.7954358407417
2002-01-01,988.7954358407417
2002-01-02,983.093778800319
2002-01-03,988.5628550730339
2002-01-04,1008.628728306076
2002-01-07,1013.7877279986362
2002-01-08,989.7817555595373
2002-01-09,983.0423975059927
2002-01-10,975.0698657085014
2002-01-11,969.951950209626
2002-01-14,973.2669193422582
2002-01-15,957.7423465339634
2002-01-16,954.3330735162057
2002-01-17,951.1045815718911
2002-01-18,966.7280661145538
2002-01-21,970.7794304373605
2002-01-22,945.3982490910024
2002-01-23,942.7738260786896
2002-01-24,942.0399855373371
2002-01-25,950.2646305704736
2002-01-28,965.3126631564154
2002-01-29,954.809338008506
2002-01-30,946.8541956588052
2002-01-31,949.2624753685631
2002-02-01,934.5434611114943
2002-02-04,925.6995663319681
2002-02-05,908.8544663308979
2002-02-06,911.3065737188622
2002-02-07,917.6086624181194
2002-02-08,922.013692832014
2002-02-11,931.7826053126169
2002-02-12,953.7435470782476
2002-02-13,957.8200357333411
2002-02-14,967.6385885257167
2002-02-15,963.2742235296654
2002-02-18,966.4454638248721
2002-02-19,940.4500973270101
2002-02-20,937.6224594185629
2002-02-21,957.1255565327605
2002-02-22,960.0156805724239
2002-02-25,952.0962110971356
2002-02-26,946.3528555546357
2002-02-27,969.841210135162
2002-02-28,979.1759034364516
2002-03-01,999.7716526185052
2002-03-04,1052.629932708219
2002-03-05,1048.2877233967938
2002-03-06,1052.7842441111268
2002-03-07,1097.6847067653987
2002-03-08,1106.7460207913275
2002-03-11,1123.264477574971
2002-03-12,1096.673402819486
2002-03-13,1069.783040052191
2002-03-14,1082.425194087837
2002-03-15,1094.0061219313493
2002-03-18,1073.9376598135261
2002-03-19,1088.307649036155
2002-03-20,1077.320423440128
2002-03-21,1071.7304536504143
2002-03-22,1048.1650995365662
2002-03-25,1041.7287934713925
2002-03-26,1041.1606655388316
2002-03-27,1052.6043017682543
2002-03-28,1055.7491563066317
2002-03-29,1040.2683838659293
2002-04-01,1027.5158663100497
2002-04-02,1036.4302365378476
2002-04-03,1055.319503944043
2002-04-04,1067.3858020411262
2002-04-05,1072.2472698438253
2002-04-08,1072.9034118962736
2002-04-09,1059.4477116961887
2002-04-10,1067.0433794817882
2002-04-11,1056.408063151834
2002-04-12,1043.0913042638094
2002-04-15,1056.6545507695237
2002-04-16,1070.2408303958941
2002-04-17,1086.6711309561583
2002-04-18,1099.7117005716116
2002-04-19,1093.629544201936
2002-04-22,1107.9737481959048
2002-04-23,1112.4824901648244
2002-04-24,1109.6502530328257
2002-04-25,1117.9492319732974
2002-04-26,1109.977281386236
2002-04-29,1106.9520461021928
2002-04-30,1100.0817185721896
2002-05-01,1113.5433653180028
2002-05-02,1116.5327879392166
2002-05-03,1124.1152796581123
2002-05-06,1119.5564651857248
2002-05-07,1104.9754704456134
2002-05-08,1106.855751872709
2002-05-09,1115.3410494151804
2002-05-10,1115.8277998005858
2002-05-13,1107.2985051292837
2002-05-14,1095.2255076179981
2002-05-15,1117.419068344907
2002-05-16,1128.982070029216
2002-05-17,1150.27507465452
2002-05-20,1156.994150943342
2002-05-21,1169.8504706344456
2002-05-22,1184.901312006064
2002-05-23,1186.7206226225028
2002-05-24,1191.5491121991784
2002-05-27,1189.5649466318648
2002-05-28,1189.973051892082
2002-05-29,1184.215462022764
