Date,EAFE ex JAPAN EQUAL WEIGHTED
1999-05-31,1043.2969371281745
1999-06-01,1048.0058087716272
1999-06-02,1044.115776044826
1999-06-03,1049.0434630215732
1999-06-04,1050.5222521703793
1999-06-07,1057.827824272017
1999-06-08,1069.6993725084244
1999-06-09,1072.9762226949347
1999-06-10,1073.9674396769985
1999-06-11,1082.7121189899392
1999-06-14,1075.0134963869925
1999-06-15,1072.7894917972874
1999-06-16,1070.58499306733
1999-06-17,1074.6989604874013
1999-06-18,1082.5128873632964
1999-06-21,1086.9304686285686
1999-06-22,1083.8409374887096
1999-06-23,1078.034560794909
1999-06-24,1075.7203229287802
1999-06-25,1081.5087364591482
1999-06-28,1076.623497996878
1999-06-29,1074.9926790820816
1999-06-30,1070.5566261388942
1999-07-01,1079.7693704878159
1999-07-02,1084.4656394224357
1999-07-05,1096.3518099085022
1999-07-06,1095.2409898715632
1999-07-07,1088.525028436514
1999-07-08,1086.4184675533231
1999-07-09,1089.026136448807
1999-07-12,1085.8614269932596
1999-07-13,1077.4300313792753
1999-07-14,1080.102031194307
1999-07-15,1091.9819883057908
1999-07-16,1084.8345369729354
1999-07-19,1080.228721427152
1999-07-20,1089.5280234286884
1999-07-21,1085.0760450312562
1999-07-22,1080.7472617418043
1999-07-23,1070.429050075084
1999-07-26,1074.7175265422663
1999-07-27,1074.601055721545
1999-07-28,1078.180194563539
1999-07-29,1078.12154132598
1999-07-30,1088.7389470280498
1999-08-02,1081.626859849924
1999-08-03,1084.4213824756782
1999-08-04,1092.9673308225103
1999-08-05,1082.0122785504705
1999-08-06,1080.2355943650743
1999-08-09,1078.0337785790643
1999-08-10,1070.00991294492
1999-08-11,1067.998146353968
1999-08-12,1082.0842236366118
1999-08-13,1084.1582099024733
1999-08-16,1090.4948345640473
1999-08-17,1083.3116251069841
1999-08-18,1088.662569814362
1999-08-19,1090.3287575815173
1999-08-20,1099.483358014353
1999-08-23,1102.5575264848687
1999-08-24,1096.4667314590106
1999-08-25,1095.9428498871664
1999-08-26,1095.1641696837478
1999-08-27,1096.7410418811862
1999-08-30,1096.151195822726
1999-08-31,1091.4558514372734
1999-09-01,1102.0050505788072
1999-09-02,1102.9248809149933
1999-09-03,1105.0312557693492
1999-09-06,1110.0040566894468
1999-09-07,1112.0962138988598
1999-09-08,1111.112286585119
1999-09-09,1115.891428400352
1999-09-10,1110.6610678379807
1999-09-13,1100.8703188273898
1999-09-14,1097.641300020369
1999-09-15,1086.4652924759473
1999-09-16,1081.006886804315
1999-09-17,1083.1535226543556
1999-09-20,1085.545160177196
1999-09-21,1080.3924594970001
1999-09-22,1074.2977413537772
1999-09-23,1074.180808025736
1999-09-24,1065.783214966816
1999-09-27,1071.296363272471
1999-09-28,1071.7942132637475
1999-09-29,1072.5815885643021
1999-09-30,1078.328549939903
1999-10-01,1081.68337724437
1999-10-04,1088.7150272035165
1999-10-05,1091.9878179030238
1999-10-06,1094.9857821847202
1999-10-07,1102.5830454177328
1999-10-08,1092.2275792696012
1999-10-11,1091.581544749608
1999-10-12,1090.1050455509157
1999-10-13,1082.2154959330546
1999-10-14,1082.1389569164567
1999-10-15,1073.7552067340216
1999-10-18,1058.8518212446058
1999-10-19,1063.703071348854
1999-10-20,1064.4410013132463
1999-10-21,1060.7257658747299
1999-10-22,1059.9197109582608
1999-10-25,1058.5475681924158
1999-10-26,1055.7276091136437
1999-10-27,1046.472276120636
1999-10-28,1053.665370792616
1999-10-29,1065.3557428661095
1999-11-01,1067.5430386927321
1999-11-02,1068.9761575250507
1999-11-03,1071.9041861309365
1999-11-04,1073.7545263942125
1999-11-05,1071.2295557330613
1999-11-08,1064.555376211971
1999-11-09,1066.899078088465
1999-11-10,1073.644419410887
1999-11-11,1077.5787593587934
1999-11-12,1073.737192238873
1999-11-15,1079.2937312110703
1999-11-16,1082.26341150012
1999-11-17,1089.3829506356108
1999-11-18,1087.1091489894504
1999-11-19,1084.1873354557438
1999-11-22,1081.1284003149517
1999-11-23,1080.4237760004148
1999-11-24,1068.2891573871027
1999-11-25,1078.5860728449707
1999-11-26,1074.2605302604197
1999-11-29,1071.4725721992413
1999-11-30,1062.6961134139653
1999-12-01,1067.7982467757813
1999-12-02,1072.9845967218753
1999-12-03,1084.9204935894252
1999-12-06,1099.401737036996
1999-12-07,1100.488105954529
1999-12-08,1101.7958634380248
1999-12-09,1100.3889753481028
1999-12-10,1098.9451736078665
1999-12-13,1097.8300297061958
1999-12-14,1094.7956571223629
1999-12-15,1087.4412376047442
1999-12-16,1104.8965156787617
1999-12-17,1106.5213956439654
1999-12-20,1109.7135228804461
1999-12-21,1105.4478718234689
1999-12-22,1115.18563492815
1999-12-23,1129.277805522968
1999-12-24,1135.2193873266601
1999-12-27,1135.1175041982758
1999-12-28,1130.863786705065
1999-12-29,1133.002225980434
1999-12-30,1140.5767460648794
1999-12-31,1140.5767460648794
2000-01-03,1155.7954396060622
2000-01-04,1142.1728577874696
2000-01-05,1122.2340184866862
2000-01-06,1124.0536576060333
2000-01-07,1138.080071251104
2000-01-10,1153.393135926856
2000-01-11,1153.8651337021815
2000-01-12,1144.9867420595115
2000-01-13,1148.2077298738536
2000-01-14,1146.5365021377609
2000-01-17,1143.7125211098785
2000-01-18,1133.5142584788734
2000-01-19,1124.7002902979705
2000-01-20,1124.4225602881058
2000-01-21,1116.74235277716
2000-01-24,1113.7407553819046
2000-01-25,1100.9833967517386
2000-01-26,1101.7916619443577
2000-01-27,1095.3215390039807
2000-01-28,1084.8257559079034
2000-01-31,1068.6466408968954
2000-02-01,1068.716820208433
2000-02-02,1074.6186184415797
2000-02-03,1093.1142189142179
2000-02-04,1088.4031169973914
2000-02-07,1086.5232945326688
2000-02-08,1102.8174700847617
2000-02-09,1106.2873534736505
2000-02-10,1099.964671576966
2000-02-11,1097.910858416859
2000-02-14,1087.0324604206228
2000-02-15,1084.1086961596675
2000-02-16,1093.099255303117
2000-02-17,1101.0921270556905
2000-02-18,1095.163658972211
2000-02-21,1087.586364699987
2000-02-22,1097.53976489721
2000-02-23,1107.815796550718
2000-02-24,1101.340917534425
2000-02-25,1097.605778071119
2000-02-28,1077.8542545692421
2000-02-29,1083.1044286243919
2000-03-01,1099.5170413918606
2000-03-02,1105.855805067692
2000-03-03,1105.8439848605967
2000-03-06,1108.2826738456943
2000-03-07,1100.2313923548643
2000-03-08,1092.8871529303412
2000-03-09,1104.0465310680183
2000-03-10,1102.3140111270575
2000-03-13,1091.0906401292464
2000-03-14,1092.9571808738322
2000-03-15,1089.3650638578224
2000-03-16,1112.4055468421411
2000-03-17,1113.4193333468697
2000-03-20,1116.444399733558
2000-03-21,1119.4672990008376
2000-03-22,1116.5526447936184
2000-03-23,1120.6137438275578
2000-03-24,1134.8167614554825
2000-03-27,1137.1485032757882
2000-03-28,1139.2271112274834
2000-03-29,1126.3426969833874
2000-03-30,1116.151190757403
2000-03-31,1119.6445063233125
2000-04-03,1116.1911260147542
2000-04-04,1120.5925492392898
2000-04-05,1114.7809188972233
2000-04-06,1121.3180277773845
2000-04-07,1124.1056162844814
2000-04-10,1123.932060530072
2000-04-11,1116.9182240350397
2000-04-12,1117.8330743750166
2000-04-13,1114.9812140023487
2000-04-14,1105.382428725138
2000-04-17,1074.450153613099
2000-04-18,1081.9013535844197
2000-04-19,1084.4295155106252
2000-04-20,1091.3442910112926
2000-04-21,1091.3442910112926
2000-04-24,1091.0433691005915
2000-04-25,1091.8843532676628
2000-04-26,1095.221151878655
2000-04-27,1078.8938993808454
2000-04-28,1086.1660333841066
2000-05-01,1081.6454209554918
2000-05-02,1095.1073899154346
2000-05-03,1079.2200626584274
2000-05-04,1078.3082014035167
2000-05-05,1082.649192239512
2000-05-08,1079.6161204388889
2000-05-09,1081.4543628982626
2000-05-10,1077.7339876810913
2000-05-11,1074.5362663545816
2000-05-12,1087.866869949354
2000-05-15,1091.2560545164763
2000-05-16,1092.862222349729
2000-05-17,1070.9854167454216
2000-05-18,1074.4767210424086
2000-05-19,1060.2034401399035
2000-05-22,1060.171385999953
2000-05-23,1065.425065580894
2000-05-24,1054.4505114861634
2000-05-25,1062.0423994867758
2000-05-26,1068.3276863763754
2000-05-29,1074.1240404609046
2000-05-30,1083.869674527802
2000-05-31,1077.8018448112823
2000-06-01,1090.9247471236276
2000-06-02,1117.4818201482728
2000-06-05,1122.147928877833
2000-06-06,1136.065447231529
2000-06-07,1134.081499747071
2000-06-08,1132.2554741668168
2000-06-09,1129.2675323550848
2000-06-12,1132.412546027205
2000-06-13,1133.6783936799916
2000-06-14,1136.9947298622153
2000-06-15,1128.0743185828042
2000-06-16,1138.374629238868
2000-06-19,1133.0934971128008
2000-06-20,1132.2505619519964
2000-06-21,1118.9254018646457
2000-06-22,1112.8217798426786
2000-06-23,1110.4963747423803
2000-06-26,1111.5486306344756
2000-06-27,1116.7175856121762
2000-06-28,1122.562610459725
2000-06-29,1120.2346542763346
2000-06-30,1135.1172310884447
2000-07-03,1138.136508120156
2000-07-04,1138.9408346966284
2000-07-05,1140.1684853954
2000-07-06,1139.982018118947
2000-07-07,1142.8509329568133
2000-07-10,1147.847958216076
2000-07-11,1147.2126072482395
2000-07-12,1150.9057745537555
2000-07-13,1140.07641950188
2000-07-14,1146.6750074880315
2000-07-17,1147.0595795946326
2000-07-18,1140.8181194869753
2000-07-19,1134.499201821925
2000-07-20,1141.1064247298475
2000-07-21,1147.8074522193174
2000-07-24,1146.9506145520209
2000-07-25,1151.9562680810077
2000-07-26,1153.3113394714412
2000-07-27,1143.6599843897648
2000-07-28,1129.897583932751
2000-07-31,1130.6952152841532
2000-08-01,1132.3362426240685
2000-08-02,1125.5555280223475
2000-08-03,1111.91459423079
2000-08-04,1121.532847422228
2000-08-07,1129.653225070339
2000-08-08,1119.3485338828348
2000-08-09,1123.783655373139
2000-08-10,1135.8762792742011
2000-08-11,1134.323143135773
2000-08-14,1141.0017088760287
2000-08-15,1151.563717994462
2000-08-16,1155.5910607804599
2000-08-17,1156.9476745315837
2000-08-18,1150.9456271562517
2000-08-21,1150.355403197801
2000-08-22,1144.4246521167568
2000-08-23,1137.7880115345458
2000-08-24,1142.9777855637617
2000-08-25,1145.7349690340457
2000-08-28,1142.4581538401624
2000-08-29,1137.5445643312955
2000-08-30,1133.9276395012805
2000-08-31,1132.1315438648294
2000-09-01,1148.823003673691
2000-09-04,1154.1030505973913
2000-09-05,1137.4526740219555
2000-09-06,1128.9864721212182
2000-09-07,1115.8147958661627
2000-09-08,1104.9140437476017
2000-09-11,1096.9831035295233
2000-09-12,1090.0906729304547
2000-09-13,1087.8502162290433
2000-09-14,1086.596613456715
2000-09-15,1080.3172573028269
2000-09-18,1062.184041819537
2000-09-19,1055.8406587988513
2000-09-20,1046.9419404049515
2000-09-21,1042.4521926167004
2000-09-22,1065.8788395525805
2000-09-25,1067.5705921518409
2000-09-26,1070.9315440637959
2000-09-27,1074.380640664641
2000-09-28,1075.3528746218174
2000-09-29,1080.1121570586738
2000-10-02,1084.2399394920708
2000-10-03,1083.3311807683438
2000-10-04,1075.057324387198
2000-10-05,1074.679692326874
2000-10-06,1071.0783451390712
2000-10-09,1055.7519750947981
2000-10-10,1055.2279562454382
2000-10-11,1045.3795421646703
2000-10-12,1034.8358210828892
2000-10-13,1030.2441881020377
2000-10-16,1025.3086022513585
2000-10-17,1016.3209740187599
2000-10-18,1006.3823298031248
2000-10-19,1011.4230801356211
2000-10-20,1020.5993533509438
2000-10-23,1023.4774020608746
2000-10-24,1034.5019733066804
2000-10-25,1022.5827679162871
2000-10-26,1019.9589872388699
2000-10-27,1038.9355491877755
2000-10-30,1045.123182252589
2000-10-31,1055.4668431103091
2000-11-01,1071.7711077317665
2000-11-02,1076.514612947859
2000-11-03,1086.032430880582
2000-11-06,1087.5946190251077
2000-11-07,1086.04139784134
2000-11-08,1080.036289251876
2000-11-09,1077.112459933655
2000-11-10,1074.594073195427
2000-11-13,1056.8352017496038
2000-11-14,1067.5927754750753
2000-11-15,1071.4765060107711
2000-11-16,1066.0554153787734
2000-11-17,1061.3854405938348
2000-11-20,1048.0819876392059
2000-11-21,1041.716148938348
2000-11-22,1027.121461866432
2000-11-23,1027.8777654625624
2000-11-24,1033.8113292896905
2000-11-27,1047.120861676705
2000-11-28,1044.9367432341419
2000-11-29,1044.2887091739906
2000-11-30,1042.033840486905
2000-12-01,1056.7526597429335
2000-12-04,1062.0510914198103
2000-12-05,1073.7369135442316
2000-12-06,1077.978344732611
2000-12-07,1078.7944886792843
2000-12-08,1083.9804967373973
2000-12-11,1088.5673046707473
2000-12-12,1084.4083089624817
2000-12-13,1081.0966436482122
2000-12-14,1082.3489861255669
2000-12-15,1075.9751370897432
2000-12-18,1075.8022053296147
2000-12-19,1075.2159613094432
2000-12-20,1069.3037230410353
2000-12-21,1069.1000443473501
2000-12-22,1080.6888375449907
2000-12-25,1080.6888375449907
2000-12-26,1085.2761184391525
2000-12-27,1096.0083839930674
2000-12-28,1097.4174366517716
2000-12-29,1113.174390507514
2001-01-01,1113.174390507514
2001-01-02,1117.240513339596
2001-01-03,1100.9937955318765
2001-01-04,1125.7818054075037
2001-01-05,1134.446102019219
2001-01-08,1131.4550761598864
2001-01-09,1120.9306550140147
2001-01-10,1118.8392997587596
2001-01-11,1127.9399876881544
2001-01-12,1134.0279048678797
2001-01-15,1129.4136254994992
2001-01-16,1119.6864886568267
2001-01-17,1125.908167809741
2001-01-18,1139.081596710223
2001-01-19,1138.0956228061877
2001-01-22,1135.5211478054769
2001-01-23,1136.8668343498505
2001-01-24,1125.0659143022672
2001-01-25,1125.710545677907
2001-01-26,1123.8269749564915
2001-01-29,1124.4846385856872
2001-01-30,1133.7085733467559
2001-01-31,1146.3130385099182
2001-02-01,1158.7568545644722
2001-02-02,1148.6837262683964
2001-02-05,1148.4253848868143
2001-02-06,1147.3657444563985
2001-02-07,1141.273968748551
2001-02-08,1128.405212193225
2001-02-09,1124.4868775226464
2001-02-12,1133.9387148109067
2001-02-13,1129.4685464971224
2001-02-14,1119.7282187600003
2001-02-15,1113.7691120301506
2001-02-16,1117.2287212451965
2001-02-19,1120.0147002331787
2001-02-20,1110.0428724174692
2001-02-21,1109.5267402164443
2001-02-22,1101.4500053264676
2001-02-23,1095.517035225991
2001-02-26,1102.0277252381281
2001-02-27,1111.9519260833933
2001-02-28,1108.8652329907554
2001-03-01,1106.868122856793
2001-03-02,1112.4829188638248
2001-03-05,1110.9470652270768
2001-03-06,1121.9634699991166
2001-03-07,1121.1991259977683
2001-03-08,1123.10937581462
2001-03-09,1114.516788822093
2001-03-12,1093.2142295769404
2001-03-13,1065.9953206032499
2001-03-14,1044.7230765865559
2001-03-15,1048.7561948143953
2001-03-16,1022.1292133744871
2001-03-19,1015.3070440769975
2001-03-20,1024.8653659682652
2001-03-21,1001.4383829267077
2001-03-22,957.3696142687546
2001-03-23,980.6697073212656
2001-03-26,1003.4580389127619
2001-03-27,1015.9037574236944
2001-03-28,1003.5477268937567
2001-03-29,996.4745090741152
2001-03-30,1001.4905170999534
2001-04-02,993.7859669586459
2001-04-03,977.6103423681392
2001-04-04,987.1489145828945
2001-04-05,999.6701584983282
2001-04-06,1004.0674146874284
2001-04-09,1008.8953660302373
2001-04-10,1014.1286600058481
2001-04-11,1016.5326910632563
2001-04-12,1026.1987225825205
2001-04-13,1026.1987225825205
2001-04-16,1019.292620596694
2001-04-17,1013.0225243033153
2001-04-18,1022.4858211527826
2001-04-19,1042.8685506083666
2001-04-20,1052.0850095413339
2001-04-23,1038.569803031977
2001-04-24,1036.5202101029076
2001-04-25,1036.8934369921487
2001-04-26,1047.4565892339722
2001-04-27,1051.2457149558513
2001-04-30,1059.0440965447015
2001-05-01,1063.7325521682747
2001-05-02,1066.5474531524926
2001-05-03,1059.8545140234678
2001-05-04,1059.0810503710254
2001-05-07,1061.1040762212926
2001-05-08,1058.7593399459304
2001-05-09,1054.3155273065472
2001-05-10,1066.2464647005547
2001-05-11,1058.8279648387231
2001-05-14,1048.0486025003909
2001-05-15,1058.2511787728508
2001-05-16,1062.2341876567589
2001-05-17,1071.3175761672176
2001-05-18,1070.8329143814892
2001-05-21,1077.2429513487075
2001-05-22,1074.575783788257
2001-05-23,1065.2941105611394
2001-05-24,1061.1560159370829
2001-05-25,1058.6060148842114
2001-05-28,1062.54469337987
2001-05-29,1051.1529924715558
2001-05-30,1043.4931143003028
2001-05-31,1033.9761782897406
2001-06-01,1031.400975313814
2001-06-04,1036.3136171816393
2001-06-05,1042.0161257066254
2001-06-06,1038.9777957770978
2001-06-07,1040.6225282561977
2001-06-08,1040.341447248219
2001-06-11,1024.0965551101922
2001-06-12,1017.2816072803296
2001-06-13,1026.1226515497228
2001-06-14,1022.1763741249238
2001-06-15,1018.1175374272004
2001-06-18,1011.7830186040903
2001-06-19,1009.4761570356776
2001-06-20,995.0224105483258
2001-06-21,997.9377516671487
2001-06-22,1002.5131460993366
2001-06-25,1005.8050161436393
2001-06-26,998.9159169980065
2001-06-27,996.4113534732571
2001-06-28,992.9420396872592
2001-06-29,996.8434161876971
2001-07-02,1001.8142310861297
2001-07-03,999.9802504732041
2001-07-04,996.1191009224467
2001-07-05,981.647177441505
2001-07-06,971.0759534416499
2001-07-09,970.3229324231608
2001-07-10,977.6816684037843
2001-07-11,972.6310447081817
2001-07-12,972.1123767290958
2001-07-13,973.9063480387367
2001-07-16,975.010366401175
2001-07-17,963.6662435822172
2001-07-18,977.3458620824147
2001-07-19,985.0720432265174
2001-07-20,981.8619934136036
2001-07-23,978.8902743844799
2001-07-24,977.8957163836759
2001-07-25,973.7591613644792
2001-07-26,975.6089215730432
2001-07-27,982.1506786373302
2001-07-30,989.8317811154718
2001-07-31,996.0976049087427
2001-08-01,1004.7429945693717
2001-08-02,1011.7302931702877
2001-08-03,1007.6141194580104
2001-08-06,1002.0872843967691
2001-08-07,997.3471019818849
2001-08-08,990.5323948310757
2001-08-09,989.7693296218655
2001-08-10,993.0148468783425
2001-08-13,998.5835234400439
2001-08-14,1003.003242601867
2001-08-15,1014.429705048013
2001-08-16,1009.5691096301706
2001-08-17,1006.0517936316886
2001-08-20,997.9341565157468
2001-08-21,1003.6545798027992
2001-08-22,1008.999617443072
2001-08-23,1006.021632839
2001-08-24,1012.5451831548156
2001-08-27,1011.8686706335664
2001-08-28,1004.2628101897071
2001-08-29,1002.3546792295595
2001-08-30,989.6267380197753
2001-08-31,987.0929204219602
2001-09-03,978.1054167624957
2001-09-04,969.6577309648666
2001-09-05,960.1370094099775
2001-09-06,947.1227070473184
2001-09-07,941.0412855898433
2001-09-10,923.6409660928963
2001-09-11,895.5103480247502
2001-09-12,881.5261683495157
2001-09-13,886.9170756443827
2001-09-14,866.1999763449464
2001-09-17,852.6471720126171
2001-09-18,843.9443077081087
2001-09-19,841.0234366722593
2001-09-20,808.6271308942963
2001-09-21,776.7594458994215
2001-09-24,801.9325163979438
2001-09-25,816.8623107351544
2001-09-26,825.059487663074
2001-09-27,829.3725551220482
2001-09-28,840.3791210498989
2001-10-01,838.6940794533781
2001-10-02,843.1849910320194
2001-10-03,844.8919121894473
2001-10-04,862.4722856641732
2001-10-05,865.8506739500498
2001-10-08,861.1845021933573
2001-10-09,866.0260217804353
2001-10-10,868.5479350147605
2001-10-11,879.5812063479789
2001-10-12,882.0500890749163
2001-10-15,877.1057196558321
2001-10-16,886.449466865523
2001-10-17,900.0390076132928
2001-10-18,885.1836456225648
2001-10-19,870.5712907831656
2001-10-22,872.0760466578363
2001-10-23,885.3630227197609
2001-10-24,891.0295964902252
2001-10-25,886.0535955456961
2001-10-26,895.1940989183151
2001-10-29,892.3456372929403
2001-10-30,879.9786383341295
2001-10-31,884.2965552208423
2001-11-01,891.2321243509084
2001-11-02,892.2918015739124
2001-11-05,900.4276805868765
2001-11-06,904.7951942608903
2001-11-07,911.927265031225
2001-11-08,918.9759088011946
2001-11-09,916.7709732107157
2001-11-12,906.7664249341095
2001-11-13,915.3273873886521
2001-11-14,926.1968312900588
2001-11-15,934.3981250900058
2001-11-16,940.6618247223006
2001-11-19,948.7656110983626
2001-11-20,942.852344640227
2001-11-21,934.4696656526366
2001-11-22,942.4995352875637
2001-11-23,939.1809374614352
2001-11-26,942.7020502376782
2001-11-27,943.2272602694642
2001-11-28,938.6366171608702
2001-11-29,938.6615913356841
2001-11-30,954.059433765565
2001-12-03,945.019366859435
2001-12-04,955.4505411674461
2001-12-05,976.4185940139911
2001-12-06,984.8677837838995
2001-12-07,983.4779972327865
2001-12-10,971.4767274455843
2001-12-11,970.4138047821042
2001-12-12,969.1125507594173
2001-12-13,956.5900865743026
2001-12-14,954.4630920183101
2001-12-17,964.5777736047922
2001-12-18,964.3472827922873
2001-12-19,958.4991694131427
2001-12-20,951.5497488077347
2001-12-21,949.4677796352084
2001-12-24,945.8576425155458
2001-12-25,945.8576425155458
2001-12-26,946.9641268065981
2001-12-27,964.3171385591687
2001-12-28,968.2166730656594
2001-12-31,975.504164846222
2002-01-01,975.504164846222
2002-01-02,985.1189186277722
2002-01-03,996.3414284172261
2002-01-04,1003.1614862411554
2002-01-07,1000.368800535166
2002-01-08,994.6415195959042
2002-01-09,994.4494081896803
2002-01-10,993.1739549816035
2002-01-11,994.6245760944977
2002-01-14,984.9160734583279
2002-01-15,983.0529677284508
2002-01-16,966.9198637029123
2002-01-17,971.1491606683661
2002-01-18,971.1315398505204
2002-01-21,969.357452321794
2002-01-22,969.8794494976684
2002-01-23,972.4280876980795
2002-01-24,974.6257168843333
2002-01-25,963.2633814528388
2002-01-28,965.9050416128669
2002-01-29,961.3866712296082
2002-01-30,950.8070827494632
2002-01-31,961.402790176239
2002-02-01,961.7652003105269
2002-02-04,961.448084316963
2002-02-05,952.954204001125
2002-02-06,948.8338752055262
2002-02-07,949.1738646853847
2002-02-08,955.2927460903318
2002-02-11,965.9899156265996
2002-02-12,964.7102971950457
2002-02-13,965.043367517401
2002-02-14,971.2355517620804
2002-02-15,972.3126993704287
2002-02-18,965.6836735668895
2002-02-19,957.3909439841815
2002-02-20,951.4228072720701
2002-02-21,954.5093847093821
2002-02-22,952.357606542144
2002-02-25,952.346052801005
2002-02-26,957.5968661838326
2002-02-27,962.7068027379453
2002-02-28,963.1595875625154
2002-03-01,971.2480967464899
2002-03-04,994.4820666148336
2002-03-05,993.0150112588511
2002-03-06,999.8982025692939
2002-03-07,1016.7833467605826
2002-03-08,1019.5656847771488
2002-03-11,1017.2944484919576
2002-03-12,1005.7239132175167
2002-03-13,1006.5865676908171
2002-03-14,1014.9303400478601
2002-03-15,1019.6499617323999
2002-03-18,1025.0241326750067
2002-03-19,1027.8441613192501
2002-03-20,1026.75572650011
2002-03-21,1023.199235616875
2002-03-22,1024.302119200793
2002-03-25,1018.1871133999147
2002-03-26,1015.9867833766829
2002-03-27,1015.2232428607948
2002-03-28,1023.0058463870726
2002-03-29,1023.0058463870726
2002-04-01,1030.2285640203834
2002-04-02,1027.2698184249057
2002-04-03,1023.6964745001685
2002-04-04,1018.9850349237801
2002-04-05,1019.8044673525268
2002-04-08,1004.8916010944081
2002-04-09,1007.9337157206344
2002-04-10,1013.5035436525575
2002-04-11,1012.0204121985637
2002-04-12,1011.1702899218594
2002-04-15,1014.83108757777
2002-04-16,1025.299605586971
2002-04-17,1035.091278174848
2002-04-18,1033.5396590329285
2002-04-19,1035.5477383438658
2002-04-22,1031.9793513209079
2002-04-23,1031.2844702654959
2002-04-24,1030.9796308036123
2002-04-25,1027.0437171586163
2002-04-26,1027.4791672713684
2002-04-29,1025.2836086351801
2002-04-30,1027.145877879439
2002-05-01,1032.0303894781819
2002-05-02,1031.2356344415948
2002-05-03,1036.102963529737
2002-05-06,1035.3979995603743
2002-05-07,1025.8270130659535
2002-05-08,1037.7820068467454
2002-05-09,1035.3153677340995
2002-05-10,1035.0974468328861
2002-05-13,1036.1031377501308
2002-05-14,1035.6293321404553
2002-05-15,1045.6807974574301
2002-05-16,1046.3370820498992
2002-05-17,1056.824407994839
2002-05-20,1054.257368103853
2002-05-21,1049.6819720874053
2002-05-22,1047.3099861303524
2002-05-23,1039.807293696748
2002-05-24,1040.8864528848417
2002-05-27,1038.8929388888564
2002-05-28,1042.837108324972
2002-05-29,1040.5304806626593
2002-05-30,1038.0107371292709
2002-05-31,1039.2577546531156
2002-06-03,1039.7087686399184
2002-06-04,1031.1309388858247
2002-06-05,1025.122786461997
2002-06-06,1030.922323195562
2002-06-07,1021.2783000282717
