Date,PACIFIC EQUAL WEIGHTED
1999-08-05,1267.9952707317093
1999-08-06,1252.586449202028
1999-08-09,1244.613668008728
1999-08-10,1247.849691610559
1999-08-11,1236.7992309820631
1999-08-12,1249.660799088777
1999-08-13,1245.357832217345
1999-08-16,1277.7081277390866
1999-08-17,1275.726582392943
1999-08-18,1288.0117955436647
1999-08-19,1291.9465000560742
1999-08-20,1310.5776290140632
1999-08-23,1325.651260317252
1999-08-24,1319.1629349929854
1999-08-25,1308.2266600021605
1999-08-26,1295.0410306323174
1999-08-27,1289.5011839696338
1999-08-30,1305.0426270188811
1999-08-31,1288.8109048024405
1999-09-01,1317.8811972383924
1999-09-02,1315.4346404306714
1999-09-03,1305.1382324413605
1999-09-06,1314.2777162396003
1999-09-07,1298.6739083955474
1999-09-08,1292.4557692973033
1999-09-09,1322.3535461626416
1999-09-10,1322.2843554166277
1999-09-13,1351.6955019239197
1999-09-14,1348.4207294696057
1999-09-15,1350.570096994127
1999-09-16,1323.6116889231569
1999-09-17,1309.7908209436328
1999-09-20,1314.6711406737936
1999-09-21,1342.1400464030392
1999-09-22,1316.992439592659
1999-09-23,1316.8041717200902
1999-09-24,1287.1808950570346
1999-09-27,1269.1732511429584
1999-09-28,1293.7369616967208
1999-09-29,1284.399361706401
1999-09-30,1313.3178913679149
1999-10-01,1329.655247180162
1999-10-04,1320.8889327271459
1999-10-05,1315.9363078850379
1999-10-06,1312.8387805466386
1999-10-07,1322.104588427225
1999-10-08,1320.9236700115234
1999-10-11,1326.7190108686282
1999-10-12,1329.15790450172
1999-10-13,1301.5960909594796
1999-10-14,1305.0448804329617
1999-10-15,1304.1530013086167
1999-10-18,1281.3743241786726
1999-10-19,1278.1510143101118
1999-10-20,1295.8647832414226
1999-10-21,1291.986882684226
1999-10-22,1296.974839666559
1999-10-25,1312.2156163396664
1999-10-26,1307.8555241678719
1999-10-27,1297.8909524222815
1999-10-28,1292.339205737505
1999-10-29,1320.9120592033228
1999-11-01,1319.8247417435753
1999-11-02,1326.1838465598319
1999-11-03,1320.454005959452
1999-11-04,1333.6014387560801
1999-11-05,1315.2498701128338
1999-11-08,1305.246109732795
1999-11-09,1308.067042018574
1999-11-10,1321.5108090567865
1999-11-11,1300.5463797613352
1999-11-12,1297.5188889457959
1999-11-15,1283.7642667614343
1999-11-16,1277.978126064372
1999-11-17,1312.404607004788
1999-11-18,1324.6124636835764
1999-11-19,1328.2378129064366
1999-11-22,1337.1966708459074
1999-11-23,1341.4446584971727
1999-11-24,1323.0253418565842
1999-11-25,1308.2456713663296
1999-11-26,1335.2586363943994
1999-11-29,1343.894425153234
1999-11-30,1328.3138350320482
1999-12-01,1338.8815248634173
1999-12-02,1343.1342015824757
1999-12-03,1342.3116779922273
1999-12-06,1337.4422480241694
1999-12-07,1345.0231353198749
1999-12-08,1334.6939434675778
1999-12-09,1336.8795413556177
1999-12-10,1341.6629723160343
1999-12-13,1325.3853991741512
1999-12-14,1320.9617368299798
1999-12-15,1316.2603161533254
1999-12-16,1317.9051588093298
1999-12-17,1315.233235645293
1999-12-20,1316.9863248730292
1999-12-21,1317.6778285678447
1999-12-22,1331.9294057353595
1999-12-23,1330.0454709581477
1999-12-24,1328.6990376401557
1999-12-27,1328.1244026274476
1999-12-28,1323.99882825594
1999-12-29,1323.4171471084799
1999-12-30,1324.0544089497885
1999-12-31,1324.0544089497885
2000-01-03,1338.1370354728178
2000-01-04,1315.966297413233
2000-01-05,1292.0089881149293
2000-01-06,1260.6293017500354
2000-01-07,1271.284622286495
2000-01-10,1280.4026420390965
2000-01-11,1294.6305704888225
2000-01-12,1284.7167122863043
2000-01-13,1302.6094269259288
2000-01-14,1321.136641709183
2000-01-17,1350.3277741541765
2000-01-18,1339.598000192965
2000-01-19,1322.4465274960235
2000-01-20,1330.36142279393
2000-01-21,1324.5682965049023
2000-01-24,1319.836523256653
2000-01-25,1305.9021693642599
2000-01-26,1312.6182054803623
2000-01-27,1319.1150280287964
2000-01-28,1308.8589706407206
2000-01-31,1307.3808157098792
2000-02-01,1291.7915230223136
2000-02-02,1294.2713382875356
2000-02-03,1295.7233880766114
2000-02-04,1298.5390544718582
2000-02-07,1293.289768033125
2000-02-08,1277.361850077481
2000-02-09,1282.3184408101122
2000-02-10,1280.6149481203836
2000-02-11,1274.3597029398727
2000-02-14,1259.4431401679549
2000-02-15,1243.8606497834787
2000-02-16,1244.0445088134074
2000-02-17,1243.0732104943743
2000-02-18,1229.721636593916
2000-02-21,1199.6373521810056
2000-02-22,1190.5429422482043
2000-02-23,1199.6733776499932
2000-02-24,1205.2872151078345
2000-02-25,1222.053106668394
2000-02-28,1225.1668392279796
2000-02-29,1223.1680418877065
2000-03-01,1241.8596864051542
2000-03-02,1242.3910190127413
2000-03-03,1243.2912263224691
2000-03-06,1240.7772404861685
2000-03-07,1254.2386213026573
2000-03-08,1245.320560351823
2000-03-09,1252.3061589636495
2000-03-10,1265.7679220192847
2000-03-13,1263.9751116402615
2000-03-14,1259.545792355005
2000-03-15,1251.1594746538688
2000-03-16,1262.4956848265103
2000-03-17,1278.5321524520743
2000-03-20,1273.5423681760437
2000-03-21,1271.9506516064107
2000-03-22,1268.1572419703864
2000-03-23,1267.8754898751652
2000-03-24,1281.4480726356924
2000-03-27,1310.3548088320563
2000-03-28,1325.5162806377414
2000-03-29,1342.429419372675
2000-03-30,1323.8247702803033
2000-03-31,1346.7774007236367
2000-04-03,1350.5270813970453
2000-04-04,1348.2051465602278
2000-04-05,1359.5451002639938
2000-04-06,1355.5319427118018
2000-04-07,1354.4296283956542
2000-04-10,1346.5990731649792
2000-04-11,1333.325119549772
2000-04-12,1358.0637594715172
2000-04-13,1353.2241828415845
2000-04-14,1363.5494300554215
2000-04-17,1299.7566712705388
2000-04-18,1319.4732855563552
2000-04-19,1329.9802505803689
2000-04-20,1320.0815746572703
2000-04-21,1295.1581072557365
2000-04-24,1331.351883851887
2000-04-25,1330.0892207795468
2000-04-26,1316.6941677066743
2000-04-27,1306.354703479244
2000-04-28,1292.5532860696019
2000-05-01,1292.9190301532442
2000-05-02,1307.7598546268134
2000-05-03,1307.620343255101
2000-05-04,1315.6665717607727
2000-05-05,1315.5968994347015
2000-05-08,1312.8517699817155
2000-05-09,1300.97549697452
2000-05-10,1302.0946057810618
2000-05-11,1292.0050485149734
2000-05-12,1311.3911891574512
2000-05-15,1312.076474046056
2000-05-16,1317.0569824569905
2000-05-17,1310.8098093885487
2000-05-18,1308.2760984837553
2000-05-19,1325.6364608973072
2000-05-22,1306.1000393386287
2000-05-23,1315.9538870679035
2000-05-24,1296.6628388565553
2000-05-25,1299.6614753965669
2000-05-26,1294.8036339083008
2000-05-29,1300.2005703537984
2000-05-30,1297.6693952737228
2000-05-31,1276.9558538369336
2000-06-01,1288.727003483962
2000-06-02,1298.6831355287634
2000-06-05,1326.9031925463116
2000-06-06,1351.718277666966
2000-06-07,1359.2495822629046
2000-06-08,1360.6028165304726
2000-06-09,1359.4471138412423
2000-06-12,1372.875710727701
2000-06-13,1370.013336979031
2000-06-14,1365.575443124673
2000-06-15,1355.3528952380316
2000-06-16,1362.095792789677
2000-06-19,1370.6449001456785
2000-06-20,1386.493131981544
2000-06-21,1396.6651282951123
2000-06-22,1398.357131007878
2000-06-23,1397.6168785923442
2000-06-26,1385.7551216737036
2000-06-27,1409.9397411581438
2000-06-28,1418.3388808817658
2000-06-29,1433.4064419845413
2000-06-30,1442.6360678418641
2000-07-03,1460.1247211317661
2000-07-04,1451.887932520106
2000-07-05,1438.639174710287
2000-07-06,1430.0990283215483
2000-07-07,1434.0369091616035
2000-07-10,1455.4274019330287
2000-07-11,1457.772404608052
2000-07-12,1445.959699373166
2000-07-13,1417.2991914606778
2000-07-14,1421.6608249315755
2000-07-17,1416.3336600104449
2000-07-18,1396.6439085152815
2000-07-19,1392.6303914681396
2000-07-20,1393.8756232679616
2000-07-21,1382.807322815634
2000-07-24,1366.8141549658246
2000-07-25,1363.1042828417737
2000-07-26,1364.596911729635
2000-07-27,1348.646688388697
2000-07-28,1329.447133132233
2000-07-31,1317.2992925345475
2000-08-01,1333.7441690683515
2000-08-02,1342.0433501198754
2000-08-03,1334.765750669537
2000-08-04,1336.0429133924104
2000-08-07,1348.6335681352614
2000-08-08,1339.2626651624037
2000-08-09,1356.9576236966034
2000-08-10,1358.3527073952823
2000-08-11,1368.388330672984
2000-08-14,1360.0457379053132
2000-08-15,1371.633594354193
2000-08-16,1380.7517259939211
2000-08-17,1372.743577843511
2000-08-18,1375.7406419144525
2000-08-21,1365.1155692712982
2000-08-22,1385.5232850210039
2000-08-23,1387.1613901185724
2000-08-24,1391.6864243847851
2000-08-25,1396.7589628078524
2000-08-28,1393.9292355417222
2000-08-29,1392.7942846257465
2000-08-30,1379.2817868034022
2000-08-31,1370.6045247020545
2000-09-01,1376.7050791367235
2000-09-04,1378.7816856993586
2000-09-05,1368.6861519463555
2000-09-06,1353.6746108019113
2000-09-07,1359.7652635510258
2000-09-08,1358.8612938074018
2000-09-11,1339.3947509278735
2000-09-12,1325.3998280668352
2000-09-13,1326.4408975520432
2000-09-14,1320.4865422711537
2000-09-15,1317.2108708341348
2000-09-18,1308.7740838660136
2000-09-19,1314.5396890973307
2000-09-20,1333.43142512962
2000-09-21,1325.345496722879
2000-09-22,1293.4876396947138
2000-09-25,1306.5698352008446
2000-09-26,1308.065245197135
2000-09-27,1293.7868266724088
2000-09-28,1296.6325610863405
2000-09-29,1313.515535196236
2000-10-02,1318.41258644547
2000-10-03,1325.5612195192562
2000-10-04,1319.1094892431363
2000-10-05,1315.3096786629258
2000-10-06,1318.0207796368459
2000-10-09,1309.9789900025294
2000-10-10,1310.2032386142137
2000-10-11,1299.8322632777342
2000-10-12,1293.3128068387734
2000-10-13,1280.7674082500027
2000-10-16,1283.5494546752727
2000-10-17,1269.506145164152
2000-10-18,1254.9504229243555
2000-10-19,1253.617509307132
2000-10-20,1268.9212006768937
2000-10-23,1268.4507475942846
2000-10-24,1270.5177412435955
2000-10-25,1261.9677452152555
2000-10-26,1261.0536676758643
2000-10-27,1261.133803715774
2000-10-30,1253.254716999459
2000-10-31,1250.3509735719454
2000-11-01,1281.95418838713
2000-11-02,1287.1461983610752
2000-11-03,1300.6520919102609
2000-11-06,1322.2053304536437
2000-11-07,1320.0882733977842
2000-11-08,1316.398073919906
2000-11-09,1302.6587467545135
2000-11-10,1292.8932017975396
2000-11-13,1275.3892198056415
2000-11-14,1274.9407102256948
2000-11-15,1276.201679401486
2000-11-16,1261.5295225397915
2000-11-17,1263.5967183426676
2000-11-20,1256.4723269606443
2000-11-21,1240.6338439037427
2000-11-22,1241.8034552508846
2000-11-23,1242.316749406626
2000-11-24,1241.5061443882228
2000-11-27,1255.9602913876374
2000-11-28,1258.4346927831375
2000-11-29,1249.0301095188202
2000-11-30,1262.1060746872965
2000-12-01,1280.2930962846126
2000-12-04,1285.3637673309024
2000-12-05,1276.8922847857064
2000-12-06,1283.5347260310452
2000-12-07,1273.9370626562502
2000-12-08,1275.0488120894488
2000-12-11,1297.2596623896761
2000-12-12,1294.9096827919186
2000-12-13,1289.52327198447
2000-12-14,1282.3212661528294
2000-12-15,1267.2632474822856
2000-12-18,1261.5298364644784
2000-12-19,1241.8211644922353
2000-12-20,1231.8289333662394
2000-12-21,1216.398308118253
2000-12-22,1218.3285197237517
2000-12-25,1243.775062074986
2000-12-26,1237.5745897617865
2000-12-27,1238.7039231492138
2000-12-28,1235.4198742816154
2000-12-29,1240.5684904310588
2001-01-01,1240.5684904310588
2001-01-02,1238.7321348429318
2001-01-03,1236.4860834314745
2001-01-04,1233.3389291787162
2001-01-05,1239.4897268179861
2001-01-08,1236.0550742857001
2001-01-09,1216.3474784855787
2001-01-10,1204.420476738344
2001-01-11,1181.1222261163089
2001-01-12,1182.9574542942687
2001-01-15,1179.9275400144293
2001-01-16,1192.21139446773
2001-01-17,1190.7015281140855
2001-01-18,1205.2294340875517
2001-01-19,1216.124659067072
2001-01-22,1221.1335264475333
2001-01-23,1221.4446900895407
2001-01-24,1209.909059351108
2001-01-25,1219.6985646609112
2001-01-26,1214.4677450524136
2001-01-29,1221.0705877379535
2001-01-30,1224.9525664445428
2001-01-31,1237.3281427764848
2001-02-01,1249.8675728729527
2001-02-02,1240.3939412106165
2001-02-05,1227.0345504362251
2001-02-06,1224.6773647026757
2001-02-07,1218.0765229214398
2001-02-08,1208.1858860959146
2001-02-09,1208.914431757919
2001-02-12,1212.0719215465715
2001-02-13,1211.1248329105254
2001-02-14,1215.215063023446
2001-02-15,1220.4371893384298
2001-02-16,1218.8915318692098
2001-02-19,1208.8250963754444
2001-02-20,1219.0390282714059
2001-02-21,1208.615245675638
2001-02-22,1205.095425984527
2001-02-23,1216.1028031999151
2001-02-26,1220.028632291376
2001-02-27,1225.0316536337118
2001-02-28,1211.6023188579156
2001-03-01,1203.9466460129224
2001-03-02,1173.5543489935894
2001-03-05,1170.2771572585125
2001-03-06,1190.0511777380584
2001-03-07,1187.1621642502569
2001-03-08,1186.103027134858
2001-03-09,1186.6811099005567
2001-03-12,1154.5195559221795
2001-03-13,1129.6519450124085
2001-03-14,1117.0590645406494
2001-03-15,1131.6593786690223
2001-03-16,1119.704921831426
2001-03-19,1126.6507286363692
2001-03-20,1124.498894162852
2001-03-21,1160.499772767998
2001-03-22,1135.4805731825425
2001-03-23,1161.8140623153167
2001-03-26,1199.9428317135016
2001-03-27,1195.3932128004126
2001-03-28,1210.1992862870827
2001-03-29,1175.3214026313567
2001-03-30,1154.7749086688625
2001-04-02,1135.2152117861094
2001-04-03,1158.8718254481712
2001-04-04,1172.981764118421
2001-04-05,1192.3461389255174
2001-04-06,1199.8475316893653
2001-04-09,1176.222277283893
2001-04-10,1173.3695917054665
2001-04-11,1191.076427595662
2001-04-12,1211.6104607266157
2001-04-13,1213.0672179783749
2001-04-16,1205.3512331871266
2001-04-17,1200.789846834213
2001-04-18,1229.2788157760904
2001-04-19,1250.1931779691556
2001-04-20,1249.9692268970293
2001-04-23,1251.4569717173042
2001-04-24,1250.8050324356323
2001-04-25,1257.9364668625365
2001-04-26,1269.0033740121542
2001-04-27,1264.8618934612134
2001-04-30,1270.085860801672
2001-05-01,1309.4291083395353
2001-05-02,1314.2094873785243
2001-05-03,1323.308466392605
2001-05-04,1320.2997201814433
2001-05-07,1320.0858409762677
2001-05-08,1298.1092943133299
2001-05-09,1283.8249996956833
2001-05-10,1283.0461253916367
2001-05-11,1285.9334930068512
2001-05-14,1264.6293168790567
2001-05-15,1271.4975456114453
2001-05-16,1256.212045731872
2001-05-17,1275.2449147220773
2001-05-18,1265.9598327322763
2001-05-21,1284.7579890859274
2001-05-22,1283.2002359907424
2001-05-23,1298.1302172836556
2001-05-24,1293.2442347433562
2001-05-25,1284.205609051703
2001-05-28,1277.5432933703794
2001-05-29,1286.9048883530522
2001-05-30,1269.3858154641005
2001-05-31,1262.4077726918747
2001-06-01,1264.1009007029627
2001-06-04,1265.61004623565
2001-06-05,1257.3967850177871
2001-06-06,1259.2242318762198
2001-06-07,1271.9491889503745
2001-06-08,1276.2037794150651
2001-06-11,1261.8833209257732
2001-06-12,1236.7345808843224
2001-06-13,1245.3839346252314
2001-06-14,1244.3452502402088
2001-06-15,1236.4359861868616
2001-06-18,1226.9329559577345
2001-06-19,1220.259011168034
2001-06-20,1216.2946665249606
2001-06-21,1225.3443363676797
2001-06-22,1237.208849248067
2001-06-25,1235.6023985177205
2001-06-26,1242.604161832797
2001-06-27,1234.66209142076
2001-06-28,1219.9374561048726
2001-06-29,1234.4293210559915
2001-07-02,1225.219894276451
2001-07-03,1231.7871380218378
2001-07-04,1221.7265470943164
2001-07-05,1211.3489073461028
2001-07-06,1189.8126599797683
2001-07-09,1181.6617191789626
2001-07-10,1191.106406435796
2001-07-11,1182.876417820335
2001-07-12,1198.7200818136832
2001-07-13,1195.973983097513
2001-07-16,1195.5485244560214
2001-07-17,1180.1980866553592
2001-07-18,1173.6848747975278
2001-07-19,1176.1300173847367
2001-07-20,1177.1493337079974
2001-07-23,1151.95986813338
2001-07-24,1162.873645596342
2001-07-25,1168.877993010541
2001-07-26,1169.3230689789482
2001-07-27,1170.0193747785793
2001-07-30,1155.0895840103065
2001-07-31,1172.86569161483
2001-08-01,1183.5717415955532
2001-08-02,1209.5372346082154
2001-08-03,1197.6971438969474
2001-08-06,1200.1079138014252
2001-08-07,1205.1551388988144
2001-08-08,1203.090026329485
2001-08-09,1184.1612102245067
2001-08-10,1190.7932531097958
2001-08-13,1178.9684813940155
2001-08-14,1200.266906404989
2001-08-15,1218.1603444981968
2001-08-16,1207.3430658485004
2001-08-17,1210.0309994127842
2001-08-20,1192.2131321210518
2001-08-21,1200.7802458044491
2001-08-22,1211.8721441855016
2001-08-23,1204.0431306496623
2001-08-24,1201.5935004186392
2001-08-27,1207.054525293185
2001-08-28,1198.5794142506832
2001-08-29,1189.4513754325333
2001-08-30,1174.1603738356011
2001-08-31,1168.0296455730045
2001-09-03,1147.762995167838
2001-09-04,1157.8395592396303
2001-09-05,1137.9372282420093
2001-09-06,1131.8128076295643
2001-09-07,1123.4107523482
2001-09-10,1092.685470842846
2001-09-11,1110.6129704352263
2001-09-12,1034.008390783844
2001-09-13,1051.1525721230116
2001-09-14,1081.1531797890939
2001-09-17,1022.654056124258
2001-09-18,1036.3465917913586
2001-09-19,1053.9554320629736
2001-09-20,1043.5549655018888
2001-09-21,1016.0727234177654
2001-09-24,1012.3727814161637
2001-09-25,1021.0253118224925
2001-09-26,1017.5140426313617
2001-09-27,1013.9585032459039
2001-09-28,1038.164102763979
2001-10-01,1049.9422011606512
2001-10-02,1062.8806458588263
2001-10-03,1053.7448806845432
2001-10-04,1071.737993848292
2001-10-05,1072.0483941186103
2001-10-08,1070.8451838099265
2001-10-09,1057.7426301780677
2001-10-10,1048.8164844274143
2001-10-11,1064.1004104524795
2001-10-12,1074.6605472912997
2001-10-15,1076.6827288077707
2001-10-16,1080.764283057567
2001-10-17,1091.568922657299
2001-10-18,1070.5121948603944
2001-10-19,1069.2471391700965
2001-10-22,1067.947730164981
2001-10-23,1081.562152365564
2001-10-24,1084.7973123087281
2001-10-25,1094.4783759178276
2001-10-26,1086.2853678958304
2001-10-29,1074.0816843951452
2001-10-30,1069.884992242937
2001-10-31,1058.2406136477425
2001-11-01,1059.9531496583459
2001-11-02,1058.9707520004756
2001-11-05,1061.1828688547537
2001-11-06,1074.7092942682539
2001-11-07,1057.2487753228424
2001-11-08,1064.9258200951454
2001-11-09,1058.609205112173
2001-11-12,1055.6822651218674
2001-11-13,1040.1962926351036
2001-11-14,1041.6797196666903
2001-11-15,1060.074622163535
2001-11-16,1059.6440746045528
2001-11-19,1067.4036431784962
2001-11-20,1070.8041549524346
2001-11-21,1067.2940185901828
2001-11-22,1065.6721321851064
2001-11-23,1064.2657259282191
2001-11-26,1081.8419864544264
2001-11-27,1083.85651652373
2001-11-28,1069.9266196869842
2001-11-29,1068.3950694591326
2001-11-30,1081.8970600310847
2001-12-03,1060.1168647480351
2001-12-04,1062.4075073440874
2001-12-05,1077.0276892741124
2001-12-06,1082.6878741112273
2001-12-07,1071.236417951124
2001-12-10,1054.5632294068596
2001-12-11,1045.2333550792468
2001-12-12,1061.8741173145904
2001-12-13,1042.602509299258
2001-12-14,1034.1154507561207
2001-12-17,1017.038876069471
2001-12-18,1016.3418648134835
2001-12-19,1017.5793744001321
2001-12-20,1022.7707134698202
2001-12-21,1014.3402503276909
2001-12-24,1014.0933038301107
2001-12-25,1011.2075935101387
2001-12-26,1002.8275632218576
2001-12-27,1015.4644347951181
2001-12-28,1027.7331166027193
2001-12-31,1029.9054853712576
2002-01-01,1029.9054853712576
2002-01-02,1026.8168131149673
2002-01-03,1030.705785880132
2002-01-04,1050.224110373914
2002-01-07,1055.1656188274678
2002-01-08,1035.8087328527092
2002-01-09,1030.1305007645637
2002-01-10,1023.5835632369435
2002-01-11,1018.7635230556947
2002-01-14,1019.9012794306612
2002-01-15,1007.0104846398655
2002-01-16,1004.0189180749403
2002-01-17,998.9770062441685
2002-01-18,1012.2375251428526
2002-01-21,1017.4050936977965
2002-01-22,997.7297099658169
2002-01-23,995.4395427716594
2002-01-24,994.0961157289343
2002-01-25,1000.6111490573561
2002-01-28,1012.560438746564
2002-01-29,1004.2569602865884
2002-01-30,993.5945316226295
2002-01-31,997.3404451529316
2002-02-01,984.9005692997193
2002-02-04,978.3813567730512
2002-02-05,963.4791754023674
2002-02-06,964.9991107435187
2002-02-07,969.0354791487258
2002-02-08,975.11916960243
2002-02-11,985.138626508615
2002-02-12,1002.6459783797083
2002-02-13,1005.9988878990109
2002-02-14,1016.377256117757
2002-02-15,1012.7216392475528
2002-02-18,1015.3045379176541
2002-02-19,993.3488043552915
2002-02-20,990.0119045523552
2002-02-21,1005.4753606083752
2002-02-22,1007.565021750713
2002-02-25,1000.1754249454347
2002-02-26,996.1593160636838
2002-02-27,1014.2222940646174
2002-02-28,1022.6225176717712
2002-03-01,1041.328547991979
2002-03-04,1088.008806408778
2002-03-05,1084.4505546833843
2002-03-06,1089.0127487719378
2002-03-07,1130.9960644994117
2002-03-08,1137.8457351379388
2002-03-11,1151.453429663749
2002-03-12,1127.7328869713485
2002-03-13,1103.362605534155
2002-03-14,1115.499434271851
2002-03-15,1125.2616563946965
2002-03-18,1108.9798162967852
2002-03-19,1121.4674728460361
2002-03-20,1115.1189353693883
2002-03-21,1110.1923233870816
2002-03-22,1090.0864674628954
2002-03-25,1083.891304555044
2002-03-26,1080.5269719944888
2002-03-27,1091.2803445042264
2002-03-28,1096.5552753788659
2002-03-29,1083.2025650224375
2002-04-01,1072.6095856749653
2002-04-02,1078.9586547766353
2002-04-03,1093.9472935033943
2002-04-04,1104.420252484409
2002-04-05,1108.8661859496078
2002-04-08,1107.908546270594
2002-04-09,1095.6641858694445
2002-04-10,1103.3131621971324
2002-04-11,1095.2657703075772
2002-04-12,1083.310631653436
2002-04-15,1094.5338905012352
2002-04-16,1106.6832528599514
2002-04-17,1123.1808387755013
2002-04-18,1134.7554785978105
2002-04-19,1129.7997777052142
2002-04-22,1141.8560761815072
2002-04-23,1145.3343265505443
2002-04-24,1142.2468576274835
2002-04-25,1150.3000192698432
2002-04-26,1143.765741695623
2002-04-29,1138.9566358744512
2002-04-30,1131.8905569493645
2002-05-01,1145.0325839262878
2002-05-02,1147.4551439570785
2002-05-03,1154.5076763792295
2002-05-06,1149.8497382908138
2002-05-07,1137.1293796503267
2002-05-08,1139.9139673543586
2002-05-09,1146.3891240206635
2002-05-10,1147.5750561803463
2002-05-13,1139.6268277718264
2002-05-14,1129.2691640642583
2002-05-15,1151.4427203414361
2002-05-16,1162.7519815709024
2002-05-17,1183.6647854191078
2002-05-20,1188.9233765505414
2002-05-21,1200.3427445818074
2002-05-22,1215.0922032068622
2002-05-23,1216.32986076882
2002-05-24,1220.8948857523826
