Date,WORLD ex AUSTRALIA EQUAL WEIGHTED
1999-04-07,1038.4180946335612
1999-04-08,1049.761071622692
1999-04-09,1052.4181927440372
1999-04-12,1055.2546730989495
1999-04-13,1062.5153673600325
1999-04-14,1074.5186267693018
1999-04-15,1079.0814396879096
1999-04-16,1092.1092858989248
1999-04-19,1099.6410404159537
1999-04-20,1089.8022718967238
1999-04-21,1089.0950926116504
1999-04-22,1093.3364479516977
1999-04-23,1098.661081166244
1999-04-26,1100.367881676558
1999-04-27,1109.0441980117687
1999-04-28,1112.32730242618
1999-04-29,1113.4586091909323
1999-04-30,1112.814680517762
1999-05-03,1120.866695827181
1999-05-04,1120.6772284023277
1999-05-05,1122.2945383892197
1999-05-06,1135.3734394837834
1999-05-07,1132.542407241262
1999-05-10,1133.7586600644704
1999-05-11,1129.9735625967041
1999-05-12,1127.5168009435681
1999-05-13,1126.1845488337774
1999-05-14,1115.8015773700051
1999-05-17,1098.691842805973
1999-05-18,1098.6833694991572
1999-05-19,1096.4772732052163
1999-05-20,1098.65332892672
1999-05-21,1097.9320224296303
1999-05-24,1096.3482348170785
1999-05-25,1087.0355345099956
1999-05-26,1085.1792480384383
1999-05-27,1076.992011181596
1999-05-28,1079.0814071056839
1999-05-31,1079.8821638332397
1999-06-01,1087.6426718770326
1999-06-02,1087.103195434921
1999-06-03,1086.6223921194178
1999-06-04,1091.218480312258
1999-06-07,1100.6894571826524
1999-06-08,1107.4365524403972
1999-06-09,1110.7188133661011
1999-06-10,1115.4575373583803
1999-06-11,1122.565062523422
1999-06-14,1114.2885670739433
1999-06-15,1115.2342771139781
1999-06-16,1117.7679723237632
1999-06-17,1125.1596860493191
1999-06-18,1128.299124645671
1999-06-21,1129.9970927762483
1999-06-22,1126.852660335664
1999-06-23,1119.9370429281787
1999-06-24,1114.1594849883409
1999-06-25,1117.7063259949932
1999-06-28,1119.8046553267443
1999-06-29,1123.586069388881
1999-06-30,1121.0928634468935
1999-07-01,1130.3299885201607
1999-07-02,1136.1503269666762
1999-07-05,1142.1787405945115
1999-07-06,1140.594724755703
1999-07-07,1135.8604615994775
1999-07-08,1132.3769521923753
1999-07-09,1137.1951363245084
1999-07-12,1136.3227513510492
1999-07-13,1131.5915575923752
1999-07-14,1137.6796319092555
1999-07-15,1145.3947988136804
1999-07-16,1140.1750812555788
1999-07-19,1142.3821988538887
1999-07-20,1141.4215343308904
1999-07-21,1141.1564181140152
1999-07-22,1132.7282560503884
1999-07-23,1125.5553882021634
1999-07-26,1125.1628518240616
1999-07-27,1126.309524873318
1999-07-28,1129.3022622846286
1999-07-29,1129.1037458901133
1999-07-30,1137.1689912459158
1999-08-02,1133.2107226647472
1999-08-03,1133.2874046395782
1999-08-04,1133.753800280791
1999-08-05,1124.7390364793139
1999-08-06,1117.4551046579804
1999-08-09,1115.15362865983
1999-08-10,1110.1062898138532
1999-08-11,1113.2347450870082
1999-08-12,1121.2684182215544
1999-08-13,1125.7574392212991
1999-08-16,1136.945573172739
1999-08-17,1137.8336417933338
1999-08-18,1138.2951589304007
1999-08-19,1140.9279223189765
1999-08-20,1153.5824591123906
1999-08-23,1162.048972852638
1999-08-24,1155.79555672512
1999-08-25,1154.4850931915273
1999-08-26,1145.9499857654853
1999-08-27,1143.9732273575055
1999-08-30,1144.0253268305785
1999-08-31,1135.9978875877257
1999-09-01,1149.5858837860294
1999-09-02,1145.7139396537677
1999-09-03,1152.8101356737648
1999-09-06,1157.0176303490011
1999-09-07,1151.344453391027
1999-09-08,1147.634725857878
1999-09-09,1158.41943807635
1999-09-10,1156.3726745131846
1999-09-13,1156.7910134406668
1999-09-14,1152.7715832574747
1999-09-15,1147.88399219899
1999-09-16,1136.9261071169285
1999-09-17,1136.0260654945475
1999-09-20,1139.1289861356381
1999-09-21,1139.204103021591
1999-09-22,1128.6711403565293
1999-09-23,1121.9173021819481
1999-09-24,1108.412068177319
1999-09-27,1108.522600891128
1999-09-28,1112.862183161109
1999-09-29,1111.719440933614
1999-09-30,1125.6730923093871
1999-10-01,1129.48349129256
1999-10-04,1134.4243561860592
1999-10-05,1130.005001500951
1999-10-06,1134.5395333617653
1999-10-07,1138.8925972605443
1999-10-08,1136.709428282206
1999-10-11,1137.8471958545636
1999-10-12,1133.1249377505842
1999-10-13,1117.1578357172305
1999-10-14,1118.6535626304042
1999-10-15,1108.7856495913838
1999-10-18,1097.6111422153313
1999-10-19,1100.879264953787
1999-10-20,1108.472905061059
1999-10-21,1104.185861142212
1999-10-22,1109.4820555771025
1999-10-25,1111.7215437344644
1999-10-26,1107.6611346866325
1999-10-27,1104.1357711626304
1999-10-28,1114.0119223041863
1999-10-29,1134.5553674112814
1999-11-01,1131.6122006103105
1999-11-02,1133.6317053680375
1999-11-03,1131.9367153931814
1999-11-04,1137.5530559021358
1999-11-05,1132.9761746257193
1999-11-08,1128.3640116084127
1999-11-09,1128.5110567633867
1999-11-10,1135.4738490022662
1999-11-11,1130.2634234189886
1999-11-12,1130.6942774914291
1999-11-15,1130.6758795274532
1999-11-16,1134.973290763274
1999-11-17,1147.2153969865265
1999-11-18,1151.1968160099293
1999-11-19,1148.0982156714745
1999-11-22,1147.2024983494753
1999-11-23,1145.9942501968505
1999-11-24,1137.4700300485017
1999-11-25,1138.7209455772406
1999-11-26,1143.5198951380148
1999-11-29,1141.0469990483289
1999-11-30,1131.0632805500366
1999-12-01,1136.5466400875762
1999-12-02,1141.4728437401286
1999-12-03,1151.5735714007753
1999-12-06,1155.4656668791702
1999-12-07,1155.487947157286
1999-12-08,1150.9080685123292
1999-12-09,1149.7327137382385
1999-12-10,1152.1536505140177
1999-12-13,1146.630407612522
1999-12-14,1141.9420254129552
1999-12-15,1139.7543986360688
1999-12-16,1149.0274937222596
1999-12-17,1148.164501918781
1999-12-20,1148.5827561161707
1999-12-21,1149.1967528365203
1999-12-22,1158.3765536622573
1999-12-23,1171.4628310842565
1999-12-24,1173.6336392133776
1999-12-27,1173.8829309417579
1999-12-28,1172.8647262206482
1999-12-29,1175.8128017060696
1999-12-30,1179.399626872278
1999-12-31,1180.8703934991372
2000-01-03,1186.7506695158647
2000-01-04,1165.6446832729719
2000-01-05,1154.950325884511
2000-01-06,1152.8288327144287
2000-01-07,1169.0435027069514
2000-01-10,1179.912135513459
2000-01-11,1180.4138465373285
2000-01-12,1171.2181050968986
2000-01-13,1181.4675086539587
2000-01-14,1184.720773500978
2000-01-17,1193.8996588073514
2000-01-18,1183.0966396402614
2000-01-19,1175.4402876172999
2000-01-20,1172.862002785003
2000-01-21,1168.0594499216486
2000-01-24,1158.1535286204908
2000-01-25,1148.2806319238168
2000-01-26,1151.7525515761579
2000-01-27,1149.7848721139712
2000-01-28,1135.5161046009703
2000-01-31,1131.235905305166
2000-02-01,1130.6979464054994
2000-02-02,1133.9308460315367
2000-02-03,1147.0336457242047
2000-02-04,1145.4630699759407
2000-02-07,1140.071644255861
2000-02-08,1146.237655807287
2000-02-09,1142.8201077711713
2000-02-10,1137.5077003230672
2000-02-11,1130.8819477229454
2000-02-14,1124.999322846924
2000-02-15,1122.4514955635682
2000-02-16,1125.8931050117822
2000-02-17,1129.8540513278758
2000-02-18,1117.8985198162188
2000-02-21,1107.0596154247944
2000-02-22,1110.066822215459
2000-02-23,1117.1463743328281
2000-02-24,1114.6702222352217
2000-02-25,1114.53678321005
2000-02-28,1110.582834134422
2000-02-29,1114.360771425407
2000-03-01,1132.746772655953
2000-03-02,1133.8320294765322
2000-03-03,1138.314370464219
2000-03-06,1133.8070817598066
2000-03-07,1126.7035778353265
2000-03-08,1120.6605548067741
2000-03-09,1132.6714433573734
2000-03-10,1133.7288110723835
2000-03-13,1128.0636204885234
2000-03-14,1123.5986476086075
2000-03-15,1131.936037614528
2000-03-16,1164.8646430265746
2000-03-17,1164.1409794254816
2000-03-20,1162.997144295395
2000-03-21,1169.5727898662826
2000-03-22,1165.614313450351
2000-03-23,1172.2945882032054
2000-03-24,1182.957088933333
2000-03-27,1189.2621595508945
2000-03-28,1192.2734629817605
2000-03-29,1192.6784076367044
2000-03-30,1185.6137923238118
2000-03-31,1199.7368053567786
2000-04-03,1202.926009816757
2000-04-04,1201.4502241337
2000-04-05,1201.457781776458
2000-04-06,1206.910656492656
2000-04-07,1204.834493695815
2000-04-10,1204.9466699699933
2000-04-11,1201.3625260928343
2000-04-12,1210.8567832443698
2000-04-13,1205.747329308637
2000-04-14,1182.708970340126
2000-04-17,1160.3721861399304
2000-04-18,1171.2311970686887
2000-04-19,1173.7241699434576
2000-04-20,1177.4959127852756
2000-04-21,1169.9193340011607
2000-04-24,1183.3910920241337
2000-04-25,1191.9144838765906
2000-04-26,1187.5636180260674
2000-04-27,1174.1349544184982
2000-04-28,1172.3222688217131
2000-05-01,1175.5408595015415
2000-05-02,1181.463266728148
2000-05-03,1166.7640758818516
2000-05-04,1169.6209747611517
2000-05-05,1172.872836480465
2000-05-08,1172.9630705041782
2000-05-09,1172.7236403998422
2000-05-10,1171.0152541224115
2000-05-11,1174.1012702785558
2000-05-12,1186.9839857870516
2000-05-15,1196.4403920820919
2000-05-16,1200.3820373014469
2000-05-17,1185.4353572539924
2000-05-18,1186.5824229245673
2000-05-19,1180.1820994821112
2000-05-22,1174.4599884607098
2000-05-23,1177.285020025418
2000-05-24,1172.2350283985902
2000-05-25,1171.6891786004485
2000-05-26,1173.8940228961894
2000-05-29,1178.1597008500933
2000-05-30,1187.764012362869
2000-05-31,1178.7347484278496
2000-06-01,1194.1378803153812
2000-06-02,1213.4946466408235
2000-06-05,1219.3756449968264
2000-06-06,1229.8001521027008
2000-06-07,1231.3060566039605
2000-06-08,1228.6831090279718
2000-06-09,1227.1790055482568
2000-06-12,1230.2147221445334
2000-06-13,1230.5216995217386
2000-06-14,1230.599793620995
2000-06-15,1221.310111862324
2000-06-16,1223.4282852863737
2000-06-19,1226.2769767646137
2000-06-20,1228.9754371078066
2000-06-21,1223.2472401001942
2000-06-22,1216.1394105055285
2000-06-23,1212.7003330853568
2000-06-26,1209.2606637060105
2000-06-27,1218.3625514306689
2000-06-28,1223.8541477911936
2000-06-29,1224.8304501062103
2000-06-30,1230.5708522112811
2000-07-03,1242.8062617266492
2000-07-04,1241.2546685648256
2000-07-05,1236.0034779958653
2000-07-06,1234.6792538733982
2000-07-07,1239.5911419229292
2000-07-10,1246.942961087395
2000-07-11,1250.474326035885
2000-07-12,1250.0436203359502
2000-07-13,1238.5816643968776
2000-07-14,1244.9938366493388
2000-07-17,1242.3105950666454
2000-07-18,1231.7549445526038
2000-07-19,1226.528827144338
2000-07-20,1231.4603225893225
2000-07-21,1225.6592360351965
2000-07-24,1219.0137204898203
2000-07-25,1221.641278563573
2000-07-26,1216.2542460621682
2000-07-27,1209.634502340209
2000-07-28,1192.1384346438822
2000-07-31,1192.0228396060331
2000-08-01,1200.496282048792
2000-08-02,1199.6819557684073
2000-08-03,1191.7838615932887
2000-08-04,1200.8150826069
2000-08-07,1211.546073132907
2000-08-08,1207.4076259709998
2000-08-09,1214.3009588370064
2000-08-10,1216.792978923147
2000-08-11,1223.9887026109589
2000-08-14,1228.20322030725
2000-08-15,1233.159170097154
2000-08-16,1235.9937883592388
2000-08-17,1234.0394424343335
2000-08-18,1231.7726014716075
2000-08-21,1228.2356833139522
2000-08-22,1231.9435815484621
2000-08-23,1231.3910779618468
2000-08-24,1236.7828954191662
2000-08-25,1241.85946889947
2000-08-28,1239.577597002415
2000-08-29,1235.182897808231
2000-08-30,1230.761974911594
2000-08-31,1230.8290751794066
2000-09-01,1242.0096135473639
2000-09-04,1244.3692751808926
2000-09-05,1235.4848371058135
2000-09-06,1229.8413787488278
2000-09-07,1226.4484332250868
2000-09-08,1220.868349489509
2000-09-11,1212.2381036058641
2000-09-12,1204.429072688037
2000-09-13,1205.102220461855
2000-09-14,1203.5271562754535
2000-09-15,1197.738746192391
2000-09-18,1181.9428900137223
2000-09-19,1181.1357132595244
2000-09-20,1178.644640316196
2000-09-21,1173.3955814133892
2000-09-22,1180.1821048402383
2000-09-25,1182.0204821404236
2000-09-26,1181.7102444250997
2000-09-27,1179.3056017796878
2000-09-28,1186.4836933130068
2000-09-29,1192.1874289066416
2000-10-02,1193.1442074580652
2000-10-03,1193.2599216486637
2000-10-04,1189.8883825672283
2000-10-05,1186.8565491846034
2000-10-06,1178.7427991574639
2000-10-09,1171.380348566209
2000-10-10,1167.6766586974138
2000-10-11,1154.7739195017716
2000-10-12,1140.6068228662148
2000-10-13,1141.3291067591022
2000-10-16,1140.891626954484
2000-10-17,1126.7106727816379
2000-10-18,1116.9474084829508
2000-10-19,1126.0707435012644
2000-10-20,1133.6370656822946
2000-10-23,1136.51381825495
2000-10-24,1146.0006662271737
2000-10-25,1133.8781809464458
2000-10-26,1132.2729103191627
2000-10-27,1143.9578984252885
2000-10-30,1152.9978322936938
2000-10-31,1166.879025831584
2000-11-01,1181.1540054047991
2000-11-02,1187.4860834760832
2000-11-03,1193.8072510746576
2000-11-06,1200.8424599977775
2000-11-07,1199.119388553434
2000-11-08,1194.006480335036
2000-11-09,1185.7004426077879
2000-11-10,1175.2383785423617
2000-11-13,1160.592481025866
2000-11-14,1170.4372680350914
2000-11-15,1173.4725797872816
2000-11-16,1163.397129016411
2000-11-17,1160.4500916711215
2000-11-20,1146.8238180920848
2000-11-21,1139.7030781768676
2000-11-22,1124.9472133993722
2000-11-23,1125.1407978740795
2000-11-24,1133.3405103775335
2000-11-27,1145.7401642998543
2000-11-28,1142.771081983993
2000-11-29,1141.850383418577
2000-11-30,1140.5392781254998
2000-12-01,1153.8273144312923
2000-12-04,1158.4238386832646
2000-12-05,1172.2185958067016
2000-12-06,1170.1328475640594
2000-12-07,1164.3329776718383
2000-12-08,1177.9269994240235
2000-12-11,1189.9772026846108
2000-12-12,1186.4947455948184
2000-12-13,1176.860722521859
2000-12-14,1168.3873818634459
2000-12-15,1156.7512338304848
2000-12-18,1160.456462550634
2000-12-19,1150.5767241045164
2000-12-20,1135.0321380046298
2000-12-21,1131.5780630446543
2000-12-22,1148.2642850106088
2000-12-25,1155.8086856196603
2000-12-26,1159.203768515098
2000-12-27,1170.0097524804896
2000-12-28,1174.7553603106296
2000-12-29,1181.145791271818
2001-01-01,1181.145791271818
2001-01-02,1171.6790722763271
2001-01-03,1177.1509069853112
2001-01-04,1182.9988402282745
2001-01-05,1178.1181246244898
2001-01-08,1178.4520415258364
2001-01-09,1170.1787679722202
2001-01-10,1171.9467892417886
2001-01-11,1176.36671855978
2001-01-12,1178.1583551589358
2001-01-15,1176.315566358302
2001-01-16,1177.5171232747332
2001-01-17,1181.4350001121632
2001-01-18,1190.9465086858072
2001-01-19,1188.7214797592123
2001-01-22,1191.0086436801578
2001-01-23,1198.6202242480992
2001-01-24,1193.6681814128262
2001-01-25,1195.244557251951
2001-01-26,1192.481674287566
2001-01-29,1198.914506448093
2001-01-30,1207.1465747963805
2001-01-31,1214.0678497506049
2001-02-01,1223.744171059462
2001-02-02,1211.8581378242475
2001-02-05,1210.5520706497502
2001-02-06,1209.30936981635
2001-02-07,1204.0775306909336
2001-02-08,1195.3271393638008
2001-02-09,1189.7899094991262
2001-02-12,1197.692518942485
2001-02-13,1194.360967091626
2001-02-14,1191.1408229980473
2001-02-15,1193.9144859804508
2001-02-16,1187.303685864027
2001-02-19,1186.6599504698672
2001-02-20,1178.8816425050395
2001-02-21,1168.1904458035524
2001-02-22,1162.2271803160054
2001-02-23,1160.0396448410736
2001-02-26,1172.1667710059396
2001-02-27,1176.239628425956
2001-02-28,1167.863040578077
2001-03-01,1163.9896111784867
2001-03-02,1155.5312791283227
2001-03-05,1157.5238739896547
2001-03-06,1173.5362880268294
2001-03-07,1177.6282665428582
2001-03-08,1179.0709648104025
2001-03-09,1168.082733141343
2001-03-12,1135.5791023142572
2001-03-13,1119.2681901648834
2001-03-14,1097.0878629798042
2001-03-15,1104.826692070757
2001-03-16,1079.2422849808306
2001-03-19,1084.608406012313
2001-03-20,1082.8558253350204
2001-03-21,1076.90103965658
2001-03-22,1045.261937356356
2001-03-23,1069.2537482388032
2001-03-26,1097.0870372412865
2001-03-27,1108.0323620748209
2001-03-28,1099.545722380763
2001-03-29,1085.2533931940718
2001-03-30,1086.579456014014
2001-04-02,1072.3745526165042
2001-04-03,1059.0755306577487
2001-04-04,1069.2210336961143
2001-04-05,1091.8677062852776
2001-04-06,1086.498584372433
2001-04-09,1088.3224271274717
2001-04-10,1099.228421985739
2001-04-11,1101.2028003222063
2001-04-12,1114.5243086527412
2001-04-13,1114.9871134571995
2001-04-16,1107.9664678709416
2001-04-17,1110.2140728459676
2001-04-18,1137.8321939945433
2001-04-19,1155.113902560798
2001-04-20,1155.3227032024124
2001-04-23,1146.458453629375
2001-04-24,1144.364307124552
2001-04-25,1152.112393976801
2001-04-26,1162.4320710018294
2001-04-27,1167.2463132911107
2001-04-30,1172.7025420076716
2001-05-01,1189.487512927814
2001-05-02,1193.7969353433093
2001-05-03,1185.7822470266542
2001-05-04,1190.2939815588152
2001-05-07,1188.966216559208
2001-05-08,1180.6304032421076
2001-05-09,1172.8196198574392
2001-05-10,1178.126311414649
2001-05-11,1173.2526247337698
2001-05-14,1162.8743883722238
2001-05-15,1170.6533864368237
2001-05-16,1178.1214364104828
2001-05-17,1189.5687410055364
2001-05-18,1188.2281458628925
2001-05-21,1200.670065586918
2001-05-22,1200.0982639459985
2001-05-23,1194.8578993363128
2001-05-24,1192.4632286317428
2001-05-25,1185.3060039067163
2001-05-28,1185.327934741616
2001-05-29,1180.6838132811688
2001-05-30,1165.5899904813816
2001-05-31,1164.623899229994
2001-06-01,1165.5999910697562
2001-06-04,1168.1628334371453
2001-06-05,1172.5570921059968
2001-06-06,1167.330154271487
2001-06-07,1170.7117781458203
2001-06-08,1167.7429412366619
2001-06-11,1152.1133047792282
2001-06-12,1141.490379096905
2001-06-13,1144.0804062852478
2001-06-14,1134.0494874318085
2001-06-15,1127.2295249825002
2001-06-18,1119.8593854856613
2001-06-19,1117.1912816675047
2001-06-20,1111.1292900473234
2001-06-21,1116.5191410007847
2001-06-22,1119.2060805175126
2001-06-25,1119.2351796798112
2001-06-26,1116.8910795921258
2001-06-27,1113.7140901173861
2001-06-28,1112.2909822302238
2001-06-29,1120.2093817351317
2001-07-02,1123.8346093256241
2001-07-03,1122.7024565476963
2001-07-04,1117.4912294003386
2001-07-05,1104.8664047719192
2001-07-06,1089.1008339630073
2001-07-09,1088.8920172744565
2001-07-10,1089.7206974286041
2001-07-11,1085.4457951800985
2001-07-12,1096.6081628148897
2001-07-13,1097.857568793997
2001-07-16,1092.7226693015748
2001-07-17,1087.3878282514688
2001-07-18,1089.953025486475
2001-07-19,1096.8787852843188
2001-07-20,1094.6551132686577
2001-07-23,1080.7996390717124
2001-07-24,1078.3568842140369
2001-07-25,1082.8116648481052
2001-07-26,1087.260384041347
2001-07-27,1092.1061312267473
2001-07-30,1090.7993050394882
2001-07-31,1100.5851171722845
2001-08-01,1107.39777800875
2001-08-02,1118.968670433395
2001-08-03,1113.5220225683395
2001-08-06,1108.249013486871
2001-08-07,1107.9533095950585
2001-08-08,1097.9974460614746
2001-08-09,1091.9100496007584
2001-08-10,1096.123908611845
2001-08-13,1095.9121701178185
2001-08-14,1104.3443218786504
2001-08-15,1111.7352155494048
2001-08-16,1108.5936052116044
2001-08-17,1100.6445861242314
2001-08-20,1093.8023890024933
2001-08-21,1096.53386832545
2001-08-22,1104.2764260958058
2001-08-23,1100.180021307141
2001-08-24,1108.2822611287281
2001-08-27,1107.5591153862958
2001-08-28,1097.4957938449143
2001-08-29,1090.6782119087432
2001-08-30,1074.677273859036
2001-08-31,1075.807069901357
2001-09-03,1064.547132758941
2001-09-04,1063.6598404440133
2001-09-05,1051.2230882093174
2001-09-06,1036.7501570166085
2001-09-07,1026.143093103228
2001-09-10,1008.9342508842793
2001-09-11,994.8761824536172
2001-09-12,972.522725135477
2001-09-13,980.5108004142546
2001-09-14,977.920275734563
2001-09-17,943.5107157270559
2001-09-18,939.9146037636674
2001-09-19,936.772818112189
2001-09-20,908.4870292861768
2001-09-21,882.8141984538815
2001-09-24,905.1699031437458
2001-09-25,914.6156385601229
2001-09-26,914.4899069566119
2001-09-27,916.0787072288005
2001-09-28,933.6421542585044
2001-10-01,933.2275640019128
2001-10-02,942.1802201595616
2001-10-03,947.1368761756946
2001-10-04,961.1409611136894
2001-10-05,960.7712568341021
2001-10-08,956.3964621679116
2001-10-09,952.2321175517311
2001-10-10,959.9601554518669
2001-10-11,976.977316645424
2001-10-12,978.5190563390564
2001-10-15,974.1114331949879
2001-10-16,983.7977585596835
2001-10-17,985.1456723141027
2001-10-18,969.8995920230974
2001-10-19,964.0166486720714
2001-10-22,968.7925108785213
2001-10-23,978.4151062795063
2001-10-24,981.3589680223918
2001-10-25,986.0245168762334
2001-10-26,989.7654749633335
2001-10-29,977.7411856643799
2001-10-30,963.1933152759649
2001-10-31,963.7065050506267
2001-11-01,972.016287258155
2001-11-02,973.3578587708685
2001-11-05,983.6783926490309
2001-11-06,992.3691366012565
2001-11-07,991.9398672600942
2001-11-08,996.8576091997703
2001-11-09,993.9684956415869
2001-11-12,985.7433614349196
2001-11-13,992.74941664673
2001-11-14,1001.0999884244843
2001-11-15,1010.0106154450668
2001-11-16,1014.6811076859553
2001-11-19,1025.6994303659578
2001-11-20,1019.3427843770738
2001-11-21,1012.7589796253014
2001-11-22,1017.3875511480522
2001-11-23,1018.9531617331506
2001-11-26,1028.7147719598681
2001-11-27,1026.4681488772987
2001-11-28,1014.2495258202374
2001-11-29,1017.3810496104186
2001-11-30,1029.137217863735
2001-12-03,1015.4746941894339
2001-12-04,1029.0576996062741
2001-12-05,1052.7343718801937
2001-12-06,1058.2053171361367
2001-12-07,1050.6999621038938
2001-12-10,1034.4547967498145
2001-12-11,1030.812354745176
2001-12-12,1035.266162155753
2001-12-13,1017.2666045481612
2001-12-14,1014.5463898231868
2001-12-17,1017.7541154614629
2001-12-18,1020.5315449497749
2001-12-19,1016.6513524255872
2001-12-20,1012.2362536058487
2001-12-21,1010.3118797078492
2001-12-24,1008.0168599116594
2001-12-25,1007.119401589733
2001-12-26,1007.2590221040174
2001-12-27,1022.1555257282733
2001-12-28,1029.5620014565582
2001-12-31,1030.5934999383726
2002-01-01,1030.5934999383726
2002-01-02,1033.8641560209155
2002-01-03,1044.596338628736
2002-01-04,1055.3006369913303
2002-01-07,1053.1199918898928
2002-01-08,1042.038402654813
2002-01-09,1039.6667231373167
2002-01-10,1035.2200443145525
2002-01-11,1031.493550381761
2002-01-14,1023.4751595041378
2002-01-15,1021.1069234480475
2002-01-16,1006.3746832691833
2002-01-17,1011.3409053868045
2002-01-18,1012.0800787703874
2002-01-21,1011.1900176850377
2002-01-22,1002.1700638647079
2002-01-23,1007.0041598651884
2002-01-24,1011.2228429054825
2002-01-25,1006.9236100793559
2002-01-28,1011.729584526478
2002-01-29,999.3194561962629
2002-01-30,995.7540920865231
2002-01-31,1005.5727072861234
2002-02-01,1001.14249954609
2002-02-04,990.53363761794
2002-02-05,979.223476000365
2002-02-06,974.3151935233459
2002-02-07,975.3914873783046
2002-02-08,984.6992094460765
2002-02-11,997.0250239676058
2002-02-12,1000.983162982511
2002-02-13,1005.8618012515908
2002-02-14,1009.5690313039888
2002-02-15,1005.9975095685288
2002-02-18,1003.4442462120523
2002-02-19,986.1567384532221
2002-02-20,985.397411836332
2002-02-21,989.4298465549043
2002-02-22,991.4171675161334
2002-02-25,996.1693031828164
2002-02-26,998.9910261171473
2002-02-27,1007.9353091171948
2002-02-28,1009.045248798623
2002-03-01,1026.1679390297907
2002-03-04,1061.4123511218286
2002-03-05,1058.979722859653
2002-03-06,1069.5112997124354
2002-03-07,1088.7579000789929
2002-03-08,1095.5634850476642
2002-03-11,1100.7065694144183
2002-03-12,1085.667927077047
2002-03-13,1074.7751783189228
2002-03-14,1081.5398477991405
2002-03-15,1090.8452427896232
2002-03-18,1089.194342961289
2002-03-19,1095.8417248620588
2002-03-20,1087.1500574495622
2002-03-21,1085.1769636525196
2002-03-22,1077.448736316824
2002-03-25,1066.7941292732935
2002-03-26,1068.2130621900415
2002-03-27,1073.77339595437
2002-03-28,1079.559802119287
2002-03-29,1075.2665438553206
2002-04-01,1075.6107448593332
2002-04-02,1073.3017772273108
2002-04-03,1073.1194586464628
2002-04-04,1073.7240526776861
2002-04-05,1075.1320663969254
2002-04-08,1069.7797579736357
2002-04-09,1066.218589492236
2002-04-10,1075.1431570432703
2002-04-11,1063.7998868251057
2002-04-12,1062.7307848217101
2002-04-15,1067.349070650103
2002-04-16,1084.420999674457
2002-04-17,1092.6757795771484
2002-04-18,1093.7818915483317
2002-04-19,1093.7165396893226
2002-04-22,1090.235986329717
2002-04-23,1088.9439692857195
2002-04-24,1085.894328651093
2002-04-25,1085.6958950253036
2002-04-26,1078.596127546615
2002-04-29,1073.7668539580332
2002-04-30,1077.5974425501188
2002-05-01,1084.4407256804739
2002-05-02,1082.890041951242
2002-05-03,1084.5162757067353
2002-05-06,1077.3726499942543
2002-05-07,1067.1817004061136
2002-05-08,1085.2229602207608
2002-05-09,1081.949985509936
2002-05-10,1076.6464701085854
2002-05-13,1080.2735609786591
2002-05-14,1084.1572105978485
2002-05-15,1093.9062768134017
2002-05-16,1097.8950484931463
2002-05-17,1109.191978979366
2002-05-20,1107.1257320784337
2002-05-21,1104.7012354273932
2002-05-22,1108.3582243252392
2002-05-23,1110.0355631794234
2002-05-24,1108.3307192034245
2002-05-27,1106.8070245339195
2002-05-28,1106.80126437961
2002-05-29,1101.4207764138505
