Date,NORTH AMERICA EQUAL WEIGHTED
2004-02-12,1392.0444958724338
2004-02-13,1384.2545534407914
2004-02-16,1384.8717683715834
2004-02-17,1397.8637883830459
2004-02-18,1392.0122716105082
2004-02-19,1381.8703847932575
2004-02-20,1373.8651407853363
2004-02-23,1366.6401286634805
2004-02-24,1365.5586737823278
2004-02-25,1372.169602849247
2004-02-26,1378.4943688107744
2004-02-27,1383.8640243049265
2004-03-01,1400.2099294131772
2004-03-02,1392.0454066729747
2004-03-03,1392.5948284985695
2004-03-04,1398.4119533268645
2004-03-05,1406.9066362655583
2004-03-08,1393.8941621518215
2004-03-09,1383.1648642664773
2004-03-10,1359.1160816500867
2004-03-11,1342.0170697412057
2004-03-12,1359.1312213041165
2004-03-15,1338.7149108594876
2004-03-16,1346.3519722382705
2004-03-17,1362.7310416383646
2004-03-18,1362.133756104642
2004-03-19,1352.0386961966576
2004-03-22,1334.937748823453
2004-03-23,1333.3989027002403
2004-03-24,1326.6133846778173
2004-03-25,1350.4762672475051
2004-03-26,1351.1929305154963
2004-03-29,1368.1132207556334
2004-03-30,1375.9799139948404
2004-03-31,1376.1838126184448
2004-04-01,1384.2049725757126
2004-04-02,1397.3671274381406
2004-04-05,1406.7558362146249
2004-04-06,1402.8366533278383
2004-04-07,1394.4282851935998
2004-04-08,1392.5396006357676
2004-04-09,1392.5396006357676
2004-04-12,1396.9258683872338
2004-04-13,1375.0268393373867
2004-04-14,1367.30514159209
2004-04-15,1367.4054965823511
2004-04-16,1376.8603280873947
2004-04-19,1377.656918304026
2004-04-20,1358.2879170202398
2004-04-21,1363.809882779494
2004-04-22,1386.6663493763945
2004-04-23,1384.8539348648837
2004-04-26,1378.9271494023037
2004-04-27,1379.6661151692463
2004-04-28,1354.9869781193258
2004-04-29,1341.3490451282216
2004-04-30,1334.6908276745016
2004-05-03,1345.7455839879829
2004-05-04,1352.063575664091
2004-05-05,1355.7142397671691
2004-05-06,1344.9239558633783
2004-05-07,1320.7579327477042
2004-05-10,1301.2397823850656
2004-05-11,1314.4451425820785
2004-05-12,1315.1857952071152
2004-05-13,1315.3618129656354
2004-05-14,1315.8057198783945
2004-05-17,1302.3878956039066
2004-05-18,1310.9420068260747
2004-05-19,1312.790327360599
2004-05-20,1311.3113228966372
2004-05-21,1318.974988556766
2004-05-24,1326.3054756709644
2004-05-25,1347.885476761403
2004-05-26,1351.530898383032
2004-05-27,1359.7107712974012
2004-05-28,1360.5101907205137
2004-05-31,1362.071233288042
2004-06-01,1360.2285805651045
2004-06-02,1363.189819076062
2004-06-03,1350.6878483626508
2004-06-04,1358.3253655087833
2004-06-07,1380.5300826276048
2004-06-08,1380.9638931188003
2004-06-09,1364.546887216595
2004-06-10,1369.1951956310013
2004-06-11,1369.1478824690105
2004-06-14,1352.116318652397
2004-06-15,1363.3652508106616
2004-06-16,1366.3471357708006
2004-06-17,1366.2032393070365
2004-06-18,1369.4722153983469
2004-06-21,1365.7999110394678
2004-06-22,1375.3414724436607
2004-06-23,1387.7985582532333
2004-06-24,1387.4973256229237
2004-06-25,1388.3677784532335
2004-06-28,1383.4660839723515
2004-06-29,1385.9524882282637
2004-06-30,1395.7026576069727
2004-07-01,1382.517444005855
2004-07-02,1378.4526050744714
2004-07-05,1378.0593717555837
2004-07-06,1365.1120018041559
2004-07-07,1369.0588029906937
2004-07-08,1355.425678952993
2004-07-09,1360.321347966063
2004-07-12,1358.2059778089792
2004-07-13,1356.6856014699915
2004-07-14,1354.905211016395
2004-07-15,1353.8668095966113
2004-07-16,1349.0022534513357
2004-07-19,1350.1145729256864
2004-07-20,1359.0099393773146
2004-07-21,1339.458495268965
2004-07-22,1338.2421408779755
2004-07-23,1325.6177847375368
2004-07-26,1315.9412603788112
2004-07-27,1325.6789033442644
2004-07-28,1326.6688614627847
2004-07-29,1339.2645428287049
2004-07-30,1341.5164685221994
2004-08-02,1344.5307180408872
2004-08-03,1336.7656283027954
2004-08-04,1331.7227722532293
2004-08-05,1310.710028088274
2004-08-06,1291.7733202816496
2004-08-09,1292.1845782062949
2004-08-10,1309.830949096256
2004-08-11,1301.237206116018
2004-08-12,1286.2923279311403
2004-08-13,1289.8616364885877
2004-08-16,1309.8264103937772
2004-08-17,1313.85385881513
2004-08-18,1328.8697189770717
2004-08-19,1327.4458981256003
2004-08-20,1339.4222910367127
2004-08-23,1333.0814470896833
2004-08-24,1333.0645665107297
2004-08-25,1343.4063638159487
2004-08-26,1343.0300239102467
2004-08-27,1345.6722223199147
2004-08-30,1334.8161361398472
2004-08-31,1342.5109464633774
2004-09-01,1349.032018274141
2004-09-02,1363.4864098563608
2004-09-03,1356.5851674544533
2004-09-06,1357.1215941401672
2004-09-07,1368.46459249357
2004-09-08,1359.2844551894807
2004-09-09,1365.1041297302843
2004-09-10,1372.738402900076
2004-09-13,1380.294916542609
2004-09-14,1381.2388222518675
2004-09-15,1370.2809247874536
2004-09-16,1379.4699265252527
2004-09-17,1382.363836496525
2004-09-20,1378.580115445561
2004-09-21,1391.246240757762
2004-09-22,1376.8752911645743
2004-09-23,1374.104564912327
2004-09-24,1377.3628892634783
2004-09-27,1366.7183933456645
2004-09-28,1375.884871869637
2004-09-29,1382.113646782112
2004-09-30,1391.4224591761265
2004-10-01,1412.862157985511
2004-10-04,1417.5057599545394
2004-10-05,1416.517172849591
2004-10-06,1426.6657628539963
2004-10-07,1413.4650797812692
2004-10-08,1404.980087019859
2004-10-11,1405.3834214854862
2004-10-12,1400.531967121517
2004-10-13,1389.6916390310557
2004-10-14,1382.776879380656
2004-10-15,1388.5286136239215
2004-10-18,1393.1013367334872
2004-10-19,1380.546716663805
2004-10-20,1387.0886755472302
2004-10-21,1398.437772581921
2004-10-22,1387.700187074766
2004-10-25,1391.3253731941809
2004-10-26,1409.1001603949906
2004-10-27,1424.9129278180155
2004-10-28,1424.9816382185795
2004-10-29,1432.234398406046
2004-11-01,1432.6511402053814
2004-11-02,1430.7021195004952
2004-11-03,1446.0688354611175
2004-11-04,1467.6533280148665
2004-11-05,1475.5421337715661
2004-11-08,1473.713762578764
2004-11-09,1473.7132538715102
2004-11-10,1474.1045266031679
2004-11-11,1488.257734601778
2004-11-12,1502.351092990482
2004-11-15,1502.777727864771
2004-11-16,1498.2081707114153
2004-11-17,1507.4333025938822
2004-11-18,1506.362237561572
2004-11-19,1492.5528560571365
2004-11-22,1506.3169734640649
2004-11-23,1507.7087934559777
2004-11-24,1517.7742043275346
2004-11-25,1519.2769839351056
2004-11-26,1521.9221164765067
2004-11-29,1517.6176389306127
2004-11-30,1510.408541961588
2004-12-01,1529.7297568329445
2004-12-02,1524.6410392358068
2004-12-03,1524.730258305062
2004-12-06,1523.786125888576
2004-12-07,1503.4239915136945
2004-12-08,1505.2142569259036
2004-12-09,1514.0000113754468
2004-12-10,1513.058076032324
2004-12-13,1523.5166236730172
2004-12-14,1530.9563764759223
2004-12-15,1539.920909927481
2004-12-16,1532.1488943240572
2004-12-17,1529.5969752818348
2004-12-20,1530.3117879161716
2004-12-21,1543.6187097476202
2004-12-22,1547.7810325485943
2004-12-23,1548.1616922916714
2004-12-24,1550.4351488063212
2004-12-27,1545.50670254597
2004-12-28,1556.6127083735744
2004-12-29,1558.6626040960966
2004-12-30,1563.86689811174
2004-12-31,1564.1937741272545
2005-01-03,1545.0529978064956
2005-01-04,1520.7484647359072
2005-01-05,1508.3998057077627
2005-01-06,1511.2906432591726
2005-01-07,1509.2437224695398
2005-01-10,1516.0947613536007
2005-01-11,1508.292077412068
2005-01-12,1517.4234301594847
2005-01-13,1508.528017904067
2005-01-14,1516.70339697683
2005-01-17,1517.151359222759
2005-01-18,1530.8272436691482
2005-01-19,1517.7886971536404
2005-01-20,1507.7329081669243
2005-01-21,1501.0632002183454
2005-01-24,1494.8052097077682
2005-01-25,1493.812297284556
2005-01-26,1505.6771234433463
2005-01-27,1506.2813141911697
2005-01-28,1499.6362315184226
2005-01-31,1515.0701097294643
2005-02-01,1525.3173201701152
2005-02-02,1532.5376393852573
2005-02-03,1529.0474148619478
2005-02-04,1546.1868143677978
2005-02-07,1541.7102611020998
2005-02-08,1543.467612255741
2005-02-09,1530.030710305658
2005-02-10,1538.2767763287668
2005-02-11,1551.9897182079565
2005-02-14,1553.3487158808277
2005-02-15,1557.6625641188648
2005-02-16,1559.1752035966845
2005-02-17,1550.531650665038
2005-02-18,1550.9140750087186
2005-02-21,1550.5744689746546
2005-02-22,1530.146375375499
2005-02-23,1535.134225163982
2005-02-24,1546.3184190440174
2005-02-25,1562.4891018270832
2005-02-28,1555.0345085352028
2005-03-01,1563.9161568594945
2005-03-02,1564.0219839478748
2005-03-03,1563.9024955444206
2005-03-04,1581.4055285422226
2005-03-07,1587.2802495101623
2005-03-08,1583.482173013806
2005-03-09,1567.858537531841
2005-03-10,1567.784257005017
2005-03-11,1560.3784852914512
2005-03-14,1571.0968605458916
2005-03-15,1560.8722694773194
2005-03-16,1547.5072931539567
2005-03-17,1552.9302010539666
2005-03-18,1548.4930406682095
2005-03-21,1542.9345770707016
2005-03-22,1532.5820411301613
2005-03-23,1526.17088680074
2005-03-24,1527.322886063536
2005-03-25,1527.322886063536
2005-03-28,1526.5194715961027
2005-03-29,1514.9384312037362
2005-03-30,1534.0306242665636
2005-03-31,1539.464550925348
2005-04-01,1532.3200928211916
2005-04-04,1533.0323071905882
2005-04-05,1537.1166933139393
2005-04-06,1539.9906155829785
2005-04-07,1548.647824732355
2005-04-08,1535.605314624931
2005-04-11,1534.7121838399805
2005-04-12,1541.122980285134
2005-04-13,1520.4079012838667
2005-04-14,1500.9233797445786
2005-04-15,1474.8499700543953
2005-04-18,1479.9701704629567
2005-04-19,1494.5715003287653
2005-04-20,1476.979730663011
2005-04-21,1501.1510079548368
2005-04-22,1489.4478958899256
2005-04-25,1503.1840808236918
2005-04-26,1490.5659018955423
2005-04-27,1491.4829070436233
2005-04-28,1473.793149097982
2005-04-29,1489.277815896831
2005-05-02,1496.0409696334993
2005-05-03,1494.3245097441054
2005-05-04,1515.6241718294984
2005-05-05,1512.9504158348834
2005-05-06,1514.812864355297
2005-05-09,1525.725534723556
2005-05-10,1512.1404435068903
2005-05-11,1514.2073332116947
2005-05-12,1498.0052378837436
2005-05-13,1488.6027252404351
2005-05-16,1502.19443781036
2005-05-17,1514.0833128662564
2005-05-18,1532.800295502717
2005-05-19,1540.0688324695732
2005-05-20,1540.5240857045997
2005-05-23,1546.709232398965
2005-05-24,1546.1452332358028
2005-05-25,1537.7196025491196
2005-05-26,1547.7450385066925
2005-05-27,1552.6303639219477
2005-05-30,1554.6909394134584
2005-05-31,1548.1657579399996
2005-06-01,1562.552970969429
2005-06-02,1566.447774276306
2005-06-03,1560.5473490070538
2005-06-06,1561.5467615402038
2005-06-07,1559.8493243136245
2005-06-08,1558.3606621118686
2005-06-09,1564.9867952645893
2005-06-10,1563.7720805715667
2005-06-13,1569.0192116812627
2005-06-14,1574.890992680489
2005-06-15,1581.4650969167399
2005-06-16,1591.8210225934567
2005-06-17,1598.5653648530863
2005-06-20,1597.9112405681938
2005-06-21,1593.2995567562582
2005-06-22,1595.4234935211778
2005-06-23,1581.891026315076
2005-06-24,1570.6581183315714
2005-06-27,1570.5308293631392
2005-06-28,1586.0187777045555
2005-06-29,1586.88931215363
2005-06-30,1579.9272801777556
2005-07-01,1582.311074728336
2005-07-04,1582.8952538628737
2005-07-05,1597.9095994840436
2005-07-06,1592.4661824411376
2005-07-07,1597.8907837804716
2005-07-08,1617.4069336072064
2005-07-11,1630.30345174831
2005-07-12,1633.7648404821348
2005-07-13,1633.0168615774319
2005-07-14,1630.4713652926741
2005-07-15,1631.54760898915
2005-07-18,1629.1757238110474
2005-07-19,1644.098889182813
2005-07-20,1654.3979420239748
2005-07-21,1643.1664834350358
2005-07-22,1654.0887338122343
2005-07-25,1645.7325603392596
2005-07-26,1648.5208177320028
2005-07-27,1655.1816583993743
2005-07-28,1666.6945497600811
2005-07-29,1660.4029952769035
2005-08-01,1663.864169994064
2005-08-02,1677.0293268521168
2005-08-03,1677.0923186489017
2005-08-04,1666.6092413990807
2005-08-05,1647.2923536181427
2005-08-08,1643.448060661693
2005-08-09,1649.3936881882787
2005-08-10,1651.8550659193584
2005-08-11,1665.4089198844404
2005-08-12,1661.560134758473
2005-08-15,1663.9362744141038
2005-08-16,1643.8643843596976
2005-08-17,1641.6191993400698
2005-08-18,1634.038534541014
2005-08-19,1639.5464641823266
2005-08-22,1644.70763402449
2005-08-23,1642.7299551103654
2005-08-24,1637.5112012060843
2005-08-25,1643.2057161871662
2005-08-26,1631.884573474617
2005-08-29,1640.5135067543642
2005-08-30,1636.4657304905525
2005-08-31,1657.5284353583259
2005-09-01,1661.8003745714682
2005-09-02,1656.0816326997685
2005-09-05,1655.7900856857661
2005-09-06,1673.6430328610704
2005-09-07,1679.4755899905072
2005-09-08,1672.4294962199306
2005-09-09,1689.6710351795966
2005-09-12,1689.445086551014
2005-09-13,1679.5455610928252
2005-09-14,1675.6061183349605
2005-09-15,1674.5002984425926
2005-09-16,1684.8577122518307
2005-09-19,1675.7132048573128
2005-09-20,1661.3394173923853
2005-09-21,1646.0907751793043
2005-09-22,1648.1597181177112
2005-09-23,1653.503683557619
2005-09-26,1658.1939596870782
2005-09-27,1657.9823803777833
2005-09-28,1658.1082505930356
2005-09-29,1672.8313721558154
2005-09-30,1682.8805070092417
2005-10-03,1685.86760257092
2005-10-04,1665.9853841969666
2005-10-05,1634.0587018871397
2005-10-06,1620.6355076916113
2005-10-07,1629.1860331613384
2005-10-10,1616.1896338782547
2005-10-11,1608.5951876305905
2005-10-12,1593.0833679962361
2005-10-13,1587.8915122179756
2005-10-14,1602.3209975357063
2005-10-17,1610.5557009703862
2005-10-18,1589.3406605972743
2005-10-19,1609.1594653184832
2005-10-20,1588.2934144053079
2005-10-21,1596.4569288591524
2005-10-24,1620.485419633622
2005-10-25,1617.3765171337652
2005-10-26,1609.5533078145907
2005-10-27,1588.1000383365101
2005-10-28,1611.8962323428868
2005-10-31,1629.5760848839982
2005-11-01,1626.5860833774343
2005-11-02,1649.7736714064256
2005-11-03,1657.5378403424777
2005-11-04,1658.4549094554607
2005-11-07,1659.4236562506183
2005-11-08,1649.9396956293647
2005-11-09,1654.001384671352
2005-11-10,1664.9154847183354
2005-11-11,1671.1692998428869
2005-11-14,1669.7929468407513
2005-11-15,1662.0860420372364
2005-11-16,1667.688600647811
2005-11-17,1687.8064436965062
2005-11-18,1691.0911031574058
2005-11-21,1703.3368374878726
2005-11-22,1713.1049867631189
2005-11-23,1721.0777239500871
2005-11-24,1723.7499137282311
2005-11-25,1725.1572657041418
2005-11-28,1709.3085212470462
2005-11-29,1712.2443432856849
2005-11-30,1704.897798106931
2005-12-01,1730.5373744813207
2005-12-02,1732.199616482488
2005-12-05,1726.662406111092
2005-12-06,1731.3922818007202
2005-12-07,1725.663446938636
2005-12-08,1727.0016246335838
2005-12-09,1732.7370854543985
2005-12-12,1735.1219761136656
2005-12-13,1743.2765421938354
2005-12-14,1748.694067837443
2005-12-15,1743.9933166776666
2005-12-16,1740.9431744384117
2005-12-19,1726.3469000565003
2005-12-20,1725.405311525278
2005-12-21,1732.9560444142323
2005-12-22,1742.4178965776146
2005-12-23,1744.0755173205532
2005-12-26,1744.0755173205532
2005-12-27,1729.030285492132
2005-12-28,1735.4205437941428
2005-12-29,1733.3538349510065
2005-12-30,1724.9811366913304
2006-01-02,1724.9811366913304
2006-01-03,1751.6845638171412
2006-01-04,1762.6737986552196
2006-01-05,1761.943032467648
2006-01-06,1779.9369194747624
2006-01-09,1786.7340245340968
2006-01-10,1790.0214939442608
2006-01-11,1794.886293498503
2006-01-12,1784.4260186331055
2006-01-13,1784.8074755238338
2006-01-16,1787.758597219139
2006-01-17,1779.6830672564242
2006-01-18,1773.2397439493166
2006-01-19,1789.2302338594668
2006-01-20,1765.4108373737427
2006-01-23,1772.262646088975
2006-01-24,1779.5145455659074
2006-01-25,1776.229193599619
2006-01-26,1789.889987262115
2006-01-27,1801.976697704371
2006-01-30,1805.3737546760174
2006-01-31,1802.860659856495
2006-02-01,1806.4666647077652
2006-02-02,1791.3131723894908
2006-02-03,1781.8225354525118
2006-02-06,1789.4651309375165
2006-02-07,1768.7917633315278
2006-02-08,1776.0624031820041
2006-02-09,1775.0643689810383
2006-02-10,1773.4121630950901
2006-02-13,1763.7988455113023
2006-02-14,1779.7001494298925
2006-02-15,1784.831635442349
2006-02-16,1798.5904330230642
2006-02-17,1798.7466994643426
2006-02-20,1800.5645533113022
2006-02-21,1796.5950980947873
2006-02-22,1809.4754464987852
2006-02-23,1802.7087499532618
2006-02-24,1807.3577271276506
2006-02-27,1812.5251753761863
2006-02-28,1797.6212075916922
2006-03-01,1814.3191916607534
2006-03-02,1815.5057700364307
2006-03-03,1811.9518720976498
2006-03-06,1796.6610477697761
2006-03-07,1787.18656387908
2006-03-08,1785.9349968034555
2006-03-09,1779.325107354208
2006-03-10,1791.1155845509645
2006-03-13,1795.888419868971
2006-03-14,1816.114433585605
2006-03-15,1827.3044768572797
2006-03-16,1830.3254112366244
2006-03-17,1831.1041526987597
2006-03-20,1824.2579039459865
2006-03-21,1814.2229075196171
2006-03-22,1822.9241467819265
2006-03-23,1823.1094893811985
2006-03-24,1829.072166248315
2006-03-27,1826.307243326323
2006-03-28,1819.5708277944552
2006-03-29,1837.0671430636012
2006-03-30,1838.0533917861874
2006-03-31,1831.7968549765922
2006-04-03,1832.929742379792
2006-04-04,1841.058099949979
2006-04-05,1853.5385963161798
2006-04-06,1855.3572959820349
2006-04-07,1839.3043661820097
2006-04-10,1838.0525816556947
2006-04-11,1822.6641220526856
2006-04-12,1823.877932244856
2006-04-13,1826.3213819317964
2006-04-14,1826.3213819317964
2006-04-17,1826.1882242211027
2006-04-18,1857.22015067708
2006-04-19,1866.5393280111396
2006-04-20,1864.1235851106494
2006-04-21,1864.3035037090326
2006-04-24,1858.587197705591
2006-04-25,1853.4372184131357
2006-04-26,1858.4379251010814
2006-04-27,1859.3576854197386
2006-04-28,1863.4482500496247
2006-05-01,1858.9127318650776
2006-05-02,1869.5049460604869
2006-05-03,1865.1878614451555
2006-05-04,1872.1154583503794
2006-05-05,1891.0942902813536
2006-05-08,1892.4868245539933
2006-05-09,1893.8669373188884
2006-05-10,1892.3276131282728
2006-05-11,1868.6788896828914
2006-05-12,1842.862360152199
2006-05-15,1836.0210265650421
2006-05-16,1830.4160529326966
2006-05-17,1800.8178208751567
2006-05-18,1786.6238313634428
2006-05-19,1792.6602175459052
2006-05-22,1785.135180132514
2006-05-23,1776.571084681625
2006-05-24,1771.0079817963513
2006-05-25,1797.013509498488
2006-05-26,1807.9296236118598
2006-05-29,1809.8359348210477
2006-05-30,1784.2419946646312
2006-05-31,1799.4879123487767
2006-06-01,1820.9595559937575
2006-06-02,1826.0715624702877
2006-06-05,1790.744740971335
2006-06-06,1778.4366615391016
2006-06-07,1766.2113932411871
2006-06-08,1760.1806906426555
2006-06-09,1760.680117383343
2006-06-12,1730.3599441582255
2006-06-13,1702.8621533785483
2006-06-14,1711.0323944404956
2006-06-15,1755.2128492417314
2006-06-16,1747.843341953873
2006-06-19,1725.8090949085654
2006-06-20,1723.9438848488137
2006-06-21,1749.0808295815905
2006-06-22,1738.1919498343943
2006-06-23,1743.9996304831532
2006-06-26,1753.652621762636
2006-06-27,1735.4144166333397
2006-06-28,1740.4196168152002
2006-06-29,1782.6538793741909
2006-06-30,1788.267657564547
2006-07-03,1798.6556088183042
2006-07-04,1803.1188705601974
2006-07-05,1781.558174490462
2006-07-06,1783.144498979171
2006-07-07,1769.8287425081555
2006-07-10,1766.2573951492557
2006-07-11,1772.4979006050871
2006-07-12,1754.6434102013868
2006-07-13,1730.6927038908827
2006-07-14,1720.5870415332565
2006-07-17,1712.6426626852897
2006-07-18,1712.3121841946192
2006-07-19,1745.436881875513
2006-07-20,1721.5863603435282
2006-07-21,1701.9696700393647
2006-07-24,1732.4546644759407
2006-07-25,1750.320200599483
2006-07-26,1750.0436396986654
2006-07-27,1737.8877061667977
2006-07-28,1759.911140306601
2006-07-31,1760.6807491040236
2006-08-01,1751.2281367262444
2006-08-02,1766.4314474864216
2006-08-03,1771.1746186047287
2006-08-04,1769.3126291560397
2006-08-07,1765.447674644241
2006-08-08,1757.4495107221892
2006-08-09,1748.0077272597014
2006-08-10,1753.9832922539854
2006-08-11,1746.6272235080146
2006-08-14,1745.0290191075408
2006-08-15,1772.948253753708
2006-08-16,1794.7549499762185
2006-08-17,1797.2755062238277
2006-08-18,1797.714805055926
2006-08-21,1792.6930639146776
2006-08-22,1796.0320466043042
2006-08-23,1787.4290491855884
2006-08-24,1786.7437377509557
2006-08-25,1786.1112007337983
2006-08-28,1797.3255703263253
2006-08-29,1803.7818680089124
2006-08-30,1806.6683458888049
2006-08-31,1812.577142972381
2006-09-01,1823.4347237959678
2006-09-04,1823.2811046621819
2006-09-05,1827.279156358611
2006-09-06,1804.9301191677034
2006-09-07,1794.2359691180577
2006-09-08,1798.827808020724
2006-09-11,1793.8569927118529
2006-09-12,1817.2874599221811
2006-09-13,1827.8385076703585
2006-09-14,1821.8625837669829
2006-09-15,1824.9934750640202
2006-09-18,1827.8055510876454
2006-09-19,1819.348536756916
2006-09-20,1824.0828475959747
2006-09-21,1815.0042992961069
2006-09-22,1807.9645763737203
2006-09-25,1822.405157297976
2006-09-26,1835.2169234215155
2006-09-27,1839.3054362237197
2006-09-28,1844.2393071503318
2006-09-29,1836.6805627484011
2006-10-02,1830.5592980189024
2006-10-03,1823.782015825772
2006-10-04,1843.709400713901
2006-10-05,1858.853407706922
2006-10-06,1849.7524766587019
2006-10-09,1856.7975623239327
2006-10-10,1861.632021246905
2006-10-11,1855.0341312668547
2006-10-12,1875.5352602881442
2006-10-13,1883.6665429830616
2006-10-16,1896.209821829684
2006-10-17,1884.9994562070015
2006-10-18,1885.5843327409093
2006-10-19,1889.514851448984
2006-10-20,1885.8238223295866
2006-10-23,1896.6711665062103
2006-10-24,1899.5828150540897
2006-10-25,1909.1868220600795
2006-10-26,1923.228088999431
2006-10-27,1908.555077418843
2006-10-30,1911.308898070975
2006-10-31,1912.9310112041405
2006-11-01,1889.3941929090781
2006-11-02,1888.3847593466926
2006-11-03,1888.6324451000316
2006-11-06,1909.7517723056658
2006-11-07,1913.4755286363738
2006-11-08,1921.749994489095
2006-11-09,1915.315389068677
2006-11-10,1921.5739983083192
2006-11-13,1924.5024863932929
2006-11-14,1936.1083836719731
2006-11-15,1945.9247193499339
2006-11-16,1948.1384207011504
2006-11-17,1946.3505096626345
2006-11-20,1947.9240375944196
2006-11-21,1957.8666592926502
2006-11-22,1967.2904421414062
2006-11-23,1968.480484273515
2006-11-24,1966.4801629996741
2006-11-27,1937.3824539976235
2006-11-28,1940.5589040853872
2006-11-29,1960.4666780092286
2006-11-30,1967.0863036811056
2006-12-01,1963.5251948468058
2006-12-04,1983.936061800023
2006-12-05,1991.7784190576806
2006-12-06,1991.1922659054826
2006-12-07,1984.0347429185165
2006-12-08,1985.4126432399466
2006-12-11,1985.3312104967902
2006-12-12,1977.899699507693
2006-12-13,1979.4377249097993
2006-12-14,1994.1711638629909
2006-12-15,1988.5032244545132
2006-12-18,1977.2319618790784
2006-12-19,1979.4194808021937
2006-12-20,1982.050336679782
2006-12-21,1970.762956576169
2006-12-22,1963.3263714294337
2006-12-25,1963.3263714294337
2006-12-26,1968.2613266259623
2006-12-27,1983.573123323289
2006-12-28,1980.8625565350567
2006-12-29,1972.6716882686
2007-01-01,1972.6716882686
2007-01-02,1972.6587695392059
2007-01-03,1965.0763196417627
2007-01-04,1962.3341869449307
2007-01-05,1948.9801936367116
2007-01-08,1954.7525182895192
2007-01-09,1956.055634720225
2007-01-10,1964.5590100362756
2007-01-11,1980.0385129222057
2007-01-12,1993.5379944657086
2007-01-15,1995.925147959724
2007-01-16,1995.343133485995
2007-01-17,1995.2669437916502
2007-01-18,1985.2092449933311
2007-01-19,1995.5772668542018
2007-01-22,1985.7745870330232
2007-01-23,1998.395023104106
2007-01-24,2015.0475253990635
2007-01-25,1997.0835054597528
2007-01-26,1998.111693532781
2007-01-29,1999.6419573166518
2007-01-30,2011.9812817220363
2007-01-31,2025.698484564794
2007-02-01,2041.8334948492973
2007-02-02,2046.2009370763728
2007-02-05,2047.1670111512626
2007-02-06,2053.10567787843
2007-02-07,2058.068220813435
2007-02-08,2058.3989187539323
2007-02-09,2045.451473198727
2007-02-12,2037.3293364014726
2007-02-13,2057.003115451803
2007-02-14,2073.0295329924706
2007-02-15,2081.475700600675
2007-02-16,2082.773918634253
2007-02-19,2082.7577355116923
2007-02-20,2090.671904098246
2007-02-21,2092.8755685269666
2007-02-22,2093.228455485575
2007-02-23,2091.092008315773
2007-02-26,2088.6468484857855
2007-02-27,2021.6630112916685
2007-02-28,2027.220848753341
2007-03-01,2019.574923876648
2007-03-02,1992.2888236830302
2007-03-05,1964.8396833283518
2007-03-06,1995.7898445596093
2007-03-07,1997.3425079498027
2007-03-08,2011.6929633037016
2007-03-09,2017.002046032413
2007-03-12,2023.3588680150274
2007-03-13,1983.2314033146495
2007-03-14,1990.4547027431254
2007-03-15,2001.1194913238792
2007-03-16,1993.8465630937703
2007-03-19,2015.9737794671917
2007-03-20,2029.3062307873622
2007-03-21,2062.063833859831
2007-03-22,2061.8652571354523
2007-03-23,2066.455816079164
2007-03-26,2066.0619816747367
2007-03-27,2053.68207259723
2007-03-28,2040.7871935299338
2007-03-29,2044.85463362105
2007-03-30,2044.9894058981265
2007-04-02,2053.8821911160303
2007-04-03,2072.2120565724845
2007-04-04,2075.013001860244
2007-04-05,2082.5459501303767
2007-04-06,2082.5459501303767
2007-04-09,2085.4918069311475
2007-04-10,2089.026403714617
2007-04-11,2077.3892660011606
2007-04-12,2094.7535595344643
2007-04-13,2102.189897287627
2007-04-16,2124.2988001387234
2007-04-17,2126.8437267149916
2007-04-18,2129.0592779922863
2007-04-19,2121.1262164468226
2007-04-20,2138.847432573397
2007-04-23,2141.120917308498
2007-04-24,2140.3752288801934
2007-04-25,2159.9071807680034
2007-04-26,2158.216247310245
2007-04-27,2158.022617761121
2007-04-30,2133.431552643371
2007-05-01,2138.7614694376966
2007-05-02,2160.0495451290617
2007-05-03,2168.5202271215453
2007-05-04,2172.725228401282
2007-05-07,2178.462447050572
2007-05-08,2175.9334393803983
2007-05-09,2186.051315196729
2007-05-10,2158.5931286318178
2007-05-11,2178.047034600933
2007-05-14,2172.1186435835316
2007-05-15,2168.895777734537
2007-05-16,2180.704457119177
2007-05-17,2182.2307847785164
2007-05-18,2196.912925077403
2007-05-21,2206.791635588014
2007-05-22,2209.317241811493
2007-05-23,2206.7617210933313
2007-05-24,2177.3541234704016
2007-05-25,2191.168048464237
2007-05-28,2192.4873531166786
2007-05-29,2199.1410465348995
2007-05-30,2218.251078962276
2007-05-31,2225.0079024192637
2007-06-01,2237.034808234229
2007-06-04,2247.7617274358395
2007-06-05,2235.1949049418686
2007-06-06,2212.525725292363
2007-06-07,2169.0747413902563
2007-06-08,2191.854155937586
2007-06-11,2194.5908388620574
2007-06-12,2172.400725250854
2007-06-13,2200.741884639429
2007-06-14,2212.2362213603074
2007-06-15,2229.428515388657
2007-06-18,2223.4315649279283
2007-06-19,2227.3891512233686
2007-06-20,2200.6322871756993
2007-06-21,2212.7956324985685
2007-06-22,2193.403014766331
2007-06-25,2176.9755918424157
2007-06-26,2165.3818593303613
2007-06-27,2185.3031274710315
2007-06-28,2187.659900474652
2007-06-29,2187.184095022701
2007-07-02,2212.4478246970516
2007-07-03,2218.398181370598
2007-07-04,2220.0726813897186
2007-07-05,2224.6184323779426
2007-07-06,2240.37463406277
