Date,WORLD ex EUROPE EQUAL WEIGHTED
1999-08-05,1184.831243433315
1999-08-06,1173.3919914983317
1999-08-09,1169.567956901666
1999-08-10,1164.7764022168872
1999-08-11,1168.0091374845667
1999-08-12,1172.8382024527
1999-08-13,1178.4159507685733
1999-08-16,1194.9572297960187
1999-08-17,1197.8860356345178
1999-08-18,1198.9958674572783
1999-08-19,1200.4896606359293
1999-08-20,1214.5139268836256
1999-08-23,1227.805861235203
1999-08-24,1222.3173390442269
1999-08-25,1218.32321404459
1999-08-26,1205.6347486603615
1999-08-27,1199.613688217117
1999-08-30,1199.7400497972526
1999-08-31,1188.819719049887
1999-09-01,1204.9938984587627
1999-09-02,1198.5253453840196
1999-09-03,1205.8083129563117
1999-09-06,1210.1650008674055
1999-09-07,1200.6633591937734
1999-09-08,1195.5991641439757
1999-09-09,1212.3707126213703
1999-09-10,1213.9560447972212
1999-09-13,1224.6959205028538
1999-09-14,1220.5481932077773
1999-09-15,1216.5598921379105
1999-09-16,1200.6456878229153
1999-09-17,1199.040135088711
1999-09-20,1199.3334065736178
1999-09-21,1202.628751729924
1999-09-22,1190.0462994006393
1999-09-23,1180.2679794959977
1999-09-24,1163.7781753485451
1999-09-27,1160.8889789815262
1999-09-28,1170.0498756683944
1999-09-29,1165.314252130943
1999-09-30,1183.0078503470686
1999-10-01,1188.8695789018384
1999-10-04,1191.7716613046803
1999-10-05,1185.8355011469887
1999-10-06,1189.3969819127312
1999-10-07,1191.6644908131918
1999-10-08,1194.0000522943753
1999-10-11,1196.5160232664
1999-10-12,1189.722162019531
1999-10-13,1167.5775100389321
1999-10-14,1169.8704989336763
1999-10-15,1156.5688899987217
1999-10-18,1146.15888285763
1999-10-19,1145.7252935576425
1999-10-20,1160.886488969906
1999-10-21,1157.489262858521
1999-10-22,1168.297086366935
1999-10-25,1174.1598130532818
1999-10-26,1167.1439123974737
1999-10-27,1165.9488979599528
1999-10-28,1178.4924720130057
1999-10-29,1202.9981033214847
1999-11-01,1198.0947807756377
1999-11-02,1200.3521424457367
1999-11-03,1197.0498996377569
1999-11-04,1204.0635424692946
1999-11-05,1197.9236579211138
1999-11-08,1194.1710425158883
1999-11-09,1192.2311307137024
1999-11-10,1200.6238572207874
1999-11-11,1192.2198271395964
1999-11-12,1198.1615130328614
1999-11-15,1194.2928988048016
1999-11-16,1198.1226735780122
1999-11-17,1212.572778568487
1999-11-18,1220.8489611571836
1999-11-19,1219.9251483167102
1999-11-22,1220.8557722333214
1999-11-23,1218.4409288175787
1999-11-24,1212.5732285516076
1999-11-25,1206.4806631100316
1999-11-26,1219.2308581291854
1999-11-29,1218.8488931479503
1999-11-30,1207.29825046562
1999-12-01,1213.134296171649
1999-12-02,1218.3036878449313
1999-12-03,1225.7170167435086
1999-12-06,1220.3075839592166
1999-12-07,1219.7366554627608
1999-12-08,1212.834987518347
1999-12-09,1214.0672148174165
1999-12-10,1216.9882686193546
1999-12-13,1207.7641239257127
1999-12-14,1202.6256610465516
1999-12-15,1203.858298571457
1999-12-16,1206.3775502730198
1999-12-17,1206.5305709102195
1999-12-20,1205.2382018540695
1999-12-21,1207.8517259706339
1999-12-22,1216.1963089715096
1999-12-23,1225.4206828852105
1999-12-24,1225.930258090038
1999-12-27,1226.5460514766874
1999-12-28,1228.1871967013747
1999-12-29,1232.5156629389169
1999-12-30,1233.7960049677554
1999-12-31,1236.2355594758976
2000-01-03,1236.1424690658412
2000-01-04,1210.4077206189297
2000-01-05,1201.6938599939842
2000-01-06,1192.4929115307175
2000-01-07,1211.082053157291
2000-01-10,1221.167498657934
2000-01-11,1220.4588966937306
2000-01-12,1211.437382633001
2000-01-13,1225.793488497424
2000-01-14,1234.6201577172615
2000-01-17,1250.551848217106
2000-01-18,1241.2820196731761
2000-01-19,1232.6914391251144
2000-01-20,1230.3642931587945
2000-01-21,1225.8591055038682
2000-01-24,1208.9344600943057
2000-01-25,1201.1200122053817
2000-01-26,1206.608025807323
2000-01-27,1209.5350697354731
2000-01-28,1191.0456516204836
2000-01-31,1195.1145956095463
2000-02-01,1193.934841185539
2000-02-02,1195.2199280993252
2000-02-03,1200.4798948169869
2000-02-04,1200.3112038193713
2000-02-07,1195.4802810464341
2000-02-08,1188.7655479286293
2000-02-09,1180.6512120855873
2000-02-10,1178.02474123844
2000-02-11,1166.590798055434
2000-02-14,1162.712315483919
2000-02-15,1160.5129906050763
2000-02-16,1158.6618489380262
2000-02-17,1159.1285482003734
2000-02-18,1140.3137386412807
2000-02-21,1126.6762223727194
2000-02-22,1120.997986896522
2000-02-23,1124.8648648337662
2000-02-24,1124.9375127458648
2000-02-25,1129.7026629714635
2000-02-28,1135.1695613188604
2000-02-29,1138.2729295247896
2000-03-01,1152.6089571123446
2000-03-02,1149.9474064887688
2000-03-03,1156.6069450844484
2000-03-06,1145.6232466867925
2000-03-07,1141.0205948168596
2000-03-08,1137.7617917278174
2000-03-09,1148.3663178544284
2000-03-10,1153.2133360110597
2000-03-13,1152.8332033230142
2000-03-14,1144.221524058786
2000-03-15,1158.6394312728867
2000-03-16,1193.9647869089724
2000-03-17,1195.505866208338
2000-03-20,1190.9995095748743
2000-03-21,1199.3133705871446
2000-03-22,1196.427576859344
2000-03-23,1203.3887682524821
2000-03-24,1210.1083838578604
2000-03-27,1220.4366121224277
2000-03-28,1224.9989854272958
2000-03-29,1234.1026127814334
2000-03-30,1228.312254135966
2000-03-31,1245.0765342094307
2000-04-03,1254.7376137713425
2000-04-04,1249.5428379205277
2000-04-05,1255.9837655096278
2000-04-06,1259.6017577948276
2000-04-07,1254.4076165193344
2000-04-10,1252.6977276555872
2000-04-11,1251.0401073359685
2000-04-12,1266.0484739426913
2000-04-13,1258.9087260912875
2000-04-14,1232.7436808454624
2000-04-17,1209.5196975305118
2000-04-18,1226.3398563143114
2000-04-19,1231.715665284134
2000-04-20,1232.3409644033172
2000-04-21,1220.386158352685
2000-04-24,1241.6288200410302
2000-04-25,1255.699579109451
2000-04-26,1245.462184761506
2000-04-27,1237.1015235111397
2000-04-28,1228.6872529137015
2000-05-01,1234.1575651145697
2000-05-02,1236.5590497680155
2000-05-03,1227.6771969986298
2000-05-04,1232.6263731745664
2000-05-05,1238.166905788811
2000-05-08,1236.7869687267564
2000-05-09,1231.8993283883833
2000-05-10,1229.1169466662561
2000-05-11,1234.319908101971
2000-05-12,1246.2287880727513
2000-05-15,1255.4680606675956
2000-05-16,1262.9005279634205
2000-05-17,1252.9957479023228
2000-05-18,1251.2724827886943
2000-05-19,1252.8182654476777
2000-05-22,1242.1796087671814
2000-05-23,1243.203551899833
2000-05-24,1239.4379091314097
2000-05-25,1231.709681728071
2000-05-26,1227.5309188102067
2000-05-29,1231.1265228948978
2000-05-30,1239.124420558026
2000-05-31,1227.1989595340442
2000-06-01,1243.7012361265122
2000-06-02,1257.252423246066
2000-06-05,1267.1318807152725
2000-06-06,1275.8385191306643
2000-06-07,1280.889574243894
2000-06-08,1279.4028149419833
2000-06-09,1279.7005928392348
2000-06-12,1283.899380377572
2000-06-13,1283.4757499269456
2000-06-14,1283.1445669800837
2000-06-15,1275.4979210833633
2000-06-16,1273.667195578629
2000-06-19,1279.3605347711089
2000-06-20,1284.1893185622046
2000-06-21,1288.4006292280415
2000-06-22,1282.7613204979787
2000-06-23,1279.9911712851283
2000-06-26,1274.191937403726
2000-06-27,1287.955164598764
2000-06-28,1293.4216025745075
2000-06-29,1299.2035607279354
2000-06-30,1298.9745419429778
2000-07-03,1316.1530885582074
2000-07-04,1312.2573542343926
2000-07-05,1300.8191675695925
2000-07-06,1298.7477387486394
2000-07-07,1305.9443374874538
2000-07-10,1317.5670871875768
2000-07-11,1323.6907476824265
2000-07-12,1322.1098117335318
2000-07-13,1308.0865355666965
2000-07-14,1312.5856370492959
2000-07-17,1309.0904061819838
2000-07-18,1296.1234326391461
2000-07-19,1291.8932811354337
2000-07-20,1295.4425251798425
2000-07-21,1285.0534394518302
2000-07-24,1273.3140028118803
2000-07-25,1271.9197172481727
2000-07-26,1265.4941621457904
2000-07-27,1260.914708456753
2000-07-28,1242.9386281422264
2000-07-31,1238.4465803597245
2000-08-01,1252.5933804077863
2000-08-02,1258.7415256570432
2000-08-03,1257.3859688905331
2000-08-04,1263.836134898345
2000-08-07,1275.78834816753
2000-08-08,1276.1694152816349
2000-08-09,1281.6531927741332
2000-08-10,1279.0687949228177
2000-08-11,1291.056861453856
2000-08-14,1293.256357561984
2000-08-15,1294.8743399816055
2000-08-16,1299.8525135032546
2000-08-17,1298.346040341223
2000-08-18,1298.0359162400948
2000-08-21,1293.2017368500533
2000-08-22,1304.6910273028293
2000-08-23,1304.1645000207175
2000-08-24,1308.3682380873697
2000-08-25,1313.022247336002
2000-08-28,1311.8108938191067
2000-08-29,1309.0431569713678
2000-08-30,1303.9204232357517
2000-08-31,1304.8836766527868
2000-09-01,1309.6090025917879
2000-09-04,1310.5401786343532
2000-09-05,1308.6573457916027
2000-09-06,1303.797090959248
2000-09-07,1305.5263394441722
2000-09-08,1304.6360188189935
2000-09-11,1296.8858838347167
2000-09-12,1289.7257891889385
2000-09-13,1291.1642175466852
2000-09-14,1287.123356122844
2000-09-15,1280.5132715158684
2000-09-18,1264.2074086291764
2000-09-19,1266.5028544723946
2000-09-20,1270.2444056399127
2000-09-21,1263.7279902713701
2000-09-22,1252.3125612590686
2000-09-25,1256.6031832163612
2000-09-26,1254.6745133975633
2000-09-27,1247.7825740943458
2000-09-28,1259.645148224198
2000-09-29,1265.097582899433
2000-10-02,1264.5576227810234
2000-10-03,1266.5316183456198
2000-10-04,1265.4652024713996
2000-10-05,1260.9832620884188
2000-10-06,1251.652303407842
2000-10-09,1248.8582008275107
2000-10-10,1243.0424732859706
2000-10-11,1229.3535998209154
2000-10-12,1212.5940594467725
2000-10-13,1215.1696102230064
2000-10-16,1220.4168352011945
2000-10-17,1201.230469028167
2000-10-18,1193.0656253717873
2000-10-19,1204.7322231958135
2000-10-20,1215.5386454532681
2000-10-23,1218.3260439809628
2000-10-24,1223.9486965688845
2000-10-25,1212.2835951988036
2000-10-26,1211.2647559051802
2000-10-27,1216.8940171399686
2000-10-30,1226.6336313331967
2000-10-31,1237.6915387630777
2000-11-01,1253.1690571699921
2000-11-02,1259.2279170446075
2000-11-03,1264.5525272597702
2000-11-06,1276.4280721703578
2000-11-07,1276.122885769915
2000-11-08,1271.4647424795241
2000-11-09,1260.3624850709068
2000-11-10,1244.3195055233882
2000-11-13,1231.850131052181
2000-11-14,1240.3281204893808
2000-11-15,1244.021168179004
2000-11-16,1231.0208126737853
2000-11-17,1230.0040167655363
2000-11-20,1217.9823234002934
2000-11-21,1209.5311837351007
2000-11-22,1200.101595404005
2000-11-23,1201.4466747644656
2000-11-24,1209.9603642570064
2000-11-27,1219.8288116610058
2000-11-28,1216.0594377712541
2000-11-29,1213.3818365097898
2000-11-30,1213.344263173957
2000-12-01,1228.8396101949625
2000-12-04,1234.537532567238
2000-12-05,1248.0509324406603
2000-12-06,1242.799690825902
2000-12-07,1235.0784377115456
2000-12-08,1252.2116022645157
2000-12-11,1269.1933982586847
2000-12-12,1266.5443147902436
2000-12-13,1254.5145190449336
2000-12-14,1239.797259364728
2000-12-15,1223.7366600682942
2000-12-18,1228.0003318323097
2000-12-19,1213.5523578071925
2000-12-20,1193.9930502077837
2000-12-21,1188.3861066299964
2000-12-22,1206.040380192155
2000-12-25,1218.2543206242547
2000-12-26,1220.519475247354
2000-12-27,1231.0341040605206
2000-12-28,1236.8449072428339
2000-12-29,1234.8806777111377
2001-01-01,1234.8806777111377
2001-01-02,1217.6922850041476
2001-01-03,1239.6058356877843
2001-01-04,1234.7082339530054
2001-01-05,1223.5456988004507
2001-01-08,1223.716625794754
2001-01-09,1216.7208659925573
2001-01-10,1219.0608751832274
2001-01-11,1215.4933110493644
2001-01-12,1214.0724875847443
2001-01-15,1213.309716613079
2001-01-16,1223.9294050767594
2001-01-17,1223.9208859654611
2001-01-18,1231.6483340775335
2001-01-19,1233.0786230298302
2001-01-22,1238.764467623475
2001-01-23,1248.457429817698
2001-01-24,1246.881078381866
2001-01-25,1249.1922822165095
2001-01-26,1245.0951854545388
2001-01-29,1256.312961753539
2001-01-30,1263.7042204898312
2001-01-31,1267.7117710967748
2001-02-01,1276.2175428230387
2001-02-02,1263.8526521321376
2001-02-05,1258.5784029091449
2001-02-06,1258.6304393575692
2001-02-07,1253.4906640406818
2001-02-08,1247.9552692257155
2001-02-09,1241.0337570779216
2001-02-12,1247.796999214686
2001-02-13,1245.434528308298
2001-02-14,1245.6642040506347
2001-02-15,1252.8707670331387
2001-02-16,1241.8048255273943
2001-02-19,1237.0143850334714
2001-02-20,1232.8957133271933
2001-02-21,1217.341882922388
2001-02-22,1212.9574357645365
2001-02-23,1214.3241990451597
2001-02-26,1229.6964608651535
2001-02-27,1228.4257122873446
2001-02-28,1217.6257391323286
2001-03-01,1213.0974101117104
2001-03-02,1196.61220886042
2001-03-05,1199.0231204408726
2001-03-06,1215.4065941683252
2001-03-07,1221.0820586348204
2001-03-08,1220.6351865382203
2001-03-09,1209.5081609164126
2001-03-12,1172.511531086873
2001-03-13,1162.230061670298
2001-03-14,1142.6607647621647
2001-03-15,1149.2608353125122
2001-03-16,1130.0998645974137
2001-03-19,1144.6977223574086
2001-03-20,1134.7828816508518
2001-03-21,1142.0291323765412
2001-03-22,1124.060209769351
2001-03-23,1144.3769521317195
2001-03-26,1172.1248710522284
2001-03-27,1178.528662130575
2001-03-28,1173.4083458250623
2001-03-29,1154.130623969534
2001-03-30,1150.3566379337533
2001-04-02,1133.785846572662
2001-04-03,1125.5298263031955
2001-04-04,1134.7019518812422
2001-04-05,1162.5009698946124
2001-04-06,1153.7973364884729
2001-04-09,1150.3125154986733
2001-04-10,1165.04102183644
2001-04-11,1170.112416872573
2001-04-12,1186.9990726565504
2001-04-13,1187.7318088473544
2001-04-16,1182.4183382011781
2001-04-17,1186.998813898885
2001-04-18,1221.6318071648898
2001-04-19,1240.7991271480064
2001-04-20,1236.5435204416078
2001-04-23,1227.8445156503822
2001-04-24,1224.5237423739636
2001-04-25,1235.9397900392116
2001-04-26,1246.7027581494606
2001-04-27,1251.9665820268906
2001-04-30,1256.4605239503755
2001-05-01,1281.8739712701981
2001-05-02,1288.457565280493
2001-05-03,1282.6615905955668
2001-05-04,1288.2515374714367
2001-05-07,1285.2701465962596
2001-05-08,1273.6189104817001
2001-05-09,1266.3850412796878
2001-05-10,1269.652626185865
2001-05-11,1267.0379447258229
2001-05-14,1256.347904625535
2001-05-15,1261.9802416202351
2001-05-16,1271.303843454247
2001-05-17,1287.1504347597408
2001-05-18,1283.4677532121434
2001-05-21,1302.1751215486793
2001-05-22,1301.177904116745
2001-05-23,1298.8780175377701
2001-05-24,1297.7444987264205
2001-05-25,1288.717274368953
2001-05-28,1285.5790602597845
2001-05-29,1285.1865787038366
2001-05-30,1264.3185736664093
2001-05-31,1265.3515111673355
2001-06-01,1270.860532849276
2001-06-04,1271.9491516103228
2001-06-05,1274.5926948174156
2001-06-06,1270.6136671493005
2001-06-07,1278.1085052189408
2001-06-08,1275.1160416603002
2001-06-11,1262.7417743926694
2001-06-12,1249.637427825916
2001-06-13,1249.3754864121327
2001-06-14,1235.9772508634953
2001-06-15,1229.222600157074
2001-06-18,1219.365079101088
2001-06-19,1216.3901743552956
2001-06-20,1218.5539190356676
2001-06-21,1225.8518939747776
2001-06-22,1227.0980354937396
2001-06-25,1224.365502282283
2001-06-26,1228.5595398268931
2001-06-27,1224.6797120819963
2001-06-28,1223.097238111252
2001-06-29,1235.1948830141364
2001-07-02,1234.34725828974
2001-07-03,1236.6393814331955
2001-07-04,1231.2981477645048
2001-07-05,1221.364625518781
2001-07-06,1198.984387207176
2001-07-09,1197.5376304680028
2001-07-10,1195.245190060653
2001-07-11,1191.0713562049577
2001-07-12,1211.8452919574888
2001-07-13,1214.021232240627
2001-07-16,1206.520568440922
2001-07-17,1204.505826524452
2001-07-18,1197.830992653006
2001-07-19,1202.2443786931476
2001-07-20,1199.411696787171
2001-07-23,1179.0019014462223
2001-07-24,1175.6471164536322
2001-07-25,1185.7840201075844
2001-07-26,1190.628630555696
2001-07-27,1192.3050573883947
2001-07-30,1184.9264666720728
2001-07-31,1197.3240716765463
2001-08-01,1205.0473800188272
2001-08-02,1220.4299120655567
2001-08-03,1212.4513089112477
2001-08-06,1208.7313760954003
2001-08-07,1211.5864048332817
2001-08-08,1201.502699259405
2001-08-09,1191.3342981537314
2001-08-10,1195.766802162973
2001-08-13,1191.0698596975544
2001-08-14,1200.97770143885
2001-08-15,1205.5507627061768
2001-08-16,1202.842098619715
2001-08-17,1196.0863040147665
2001-08-20,1188.8959288190852
2001-08-21,1188.7369837030783
2001-08-22,1198.7066269022382
2001-08-23,1193.860460011309
2001-08-24,1201.2164384990374
2001-08-27,1202.0703549078753
2001-08-28,1190.9721359565729
2001-08-29,1180.8128015357693
2001-08-30,1164.7816490628074
2001-08-31,1165.0105135188621
2001-09-03,1154.7330882075241
2001-09-04,1160.5495929920928
2001-09-05,1147.5665498343458
2001-09-06,1133.6698586016546
2001-09-07,1118.739878751282
2001-09-10,1103.1720001914885
2001-09-11,1107.9322043110592
2001-09-12,1070.199323001757
2001-09-13,1078.8593975273834
2001-09-14,1091.1641123683619
2001-09-17,1031.3809159613347
2001-09-18,1033.0103068124754
2001-09-19,1032.1820403316622
2001-09-20,1011.0007987354467
2001-09-21,989.6939988714428
2001-09-24,1005.1781461212537
2001-09-25,1009.6658647720228
2001-09-26,1001.8007818074232
2001-09-27,1003.0446206067504
2001-09-28,1027.7425589657041
2001-10-01,1029.975765380263
2001-10-02,1043.5237129666725
2001-10-03,1050.578298939517
2001-10-04,1060.931551410688
2001-10-05,1060.9633240190267
2001-10-08,1055.8541756089785
2001-10-09,1046.1335373470686
2001-10-10,1055.331370557971
2001-10-11,1075.7626178814749
2001-10-12,1077.1609216334414
2001-10-15,1077.6104050378035
2001-10-16,1085.7789702843725
2001-10-17,1079.1099636916604
2001-10-18,1062.348458101009
2001-10-19,1063.2775253893142
2001-10-22,1069.779706826864
2001-10-23,1076.902515527582
2001-10-24,1077.289033333784
2001-10-25,1089.8966108843808
2001-10-26,1087.8948607976884
2001-10-29,1070.139862045122
2001-10-30,1056.9359491707917
2001-10-31,1052.6661490025056
2001-11-01,1061.8834719174786
2001-11-02,1063.0162058547435
2001-11-05,1073.2464277827391
2001-11-06,1087.2765567422307
2001-11-07,1079.7566715597031
2001-11-08,1082.8989173702673
2001-11-09,1080.95847482277
2001-11-12,1078.7212078602233
2001-11-13,1082.523893384622
2001-11-14,1089.2101587251425
2001-11-15,1098.953725802603
2001-11-16,1101.2398073328018
2001-11-19,1114.7910175925103
2001-11-20,1109.3041031494195
2001-11-21,1103.7009353839198
2001-11-22,1103.950267082238
2001-11-23,1110.8085135501437
2001-11-26,1124.2577359237937
2001-11-27,1123.3834594343514
2001-11-28,1105.998299091176
2001-11-29,1109.9370505977367
2001-11-30,1118.4566582768707
2001-12-03,1102.681953010704
2001-12-04,1117.063776139559
2001-12-05,1141.5063787271993
2001-12-06,1144.0161882784191
2001-12-07,1134.0776121334688
2001-12-10,1116.785980320729
2001-12-11,1111.5956740089362
2001-12-12,1120.1106638506483
2001-12-13,1100.0439203219396
2001-12-14,1096.189533429138
2001-12-17,1092.2746098457878
2001-12-18,1097.6393763653866
2001-12-19,1097.7845738952246
2001-12-20,1094.2024915175043
2001-12-21,1092.5951070737008
2001-12-24,1093.5219901769992
2001-12-25,1092.069485370463
2001-12-26,1091.0868005647394
2001-12-27,1102.9499960364753
2001-12-28,1113.2781588978137
2001-12-31,1109.9355624140726
2002-01-01,1109.9355624140726
2002-01-02,1109.1122049760588
2002-01-03,1117.3678454146946
2002-01-04,1133.5258906345111
2002-01-07,1133.9481853052969
2002-01-08,1121.7047861928525
2002-01-09,1117.301238661301
2002-01-10,1112.144686248655
2002-01-11,1104.3791170042482
2002-01-14,1098.368906077053
2002-01-15,1095.4280338372757
2002-01-16,1083.759711035491
2002-01-17,1085.885765801406
2002-01-18,1086.8302639546948
2002-01-21,1088.9540506319845
2002-01-22,1074.8179942736128
2002-01-23,1080.8455268924774
2002-01-24,1085.3118843821346
2002-01-25,1089.9969025157952
2002-01-28,1095.9721245629764
2002-01-29,1080.3652222619212
2002-01-30,1078.6557671386795
2002-01-31,1088.2789933312185
2002-02-01,1080.0369771497492
2002-02-04,1063.6445252488677
2002-02-05,1051.1260280760348
2002-02-06,1046.7205978909149
2002-02-07,1045.8976370720668
2002-02-08,1058.666919696004
2002-02-11,1072.7377488509903
2002-02-12,1079.2596062567657
2002-02-13,1086.8012570121134
2002-02-14,1091.1791654216852
2002-02-15,1084.7929573336894
2002-02-18,1086.1587829343894
2002-02-19,1064.1868082704877
2002-02-20,1067.0901023214014
2002-02-21,1069.5136580322826
2002-02-22,1072.7522091161827
2002-02-25,1078.65836305876
2002-02-26,1079.687400628737
2002-02-27,1088.9143650176266
2002-02-28,1091.1660175848822
2002-03-01,1113.2029673787872
2002-03-04,1154.7166304878197
2002-03-05,1152.6864312714472
2002-03-06,1165.0323036813263
2002-03-07,1186.300977787972
2002-03-08,1194.1953057971793
2002-03-11,1203.976846167619
2002-03-12,1187.3452268999006
2002-03-13,1168.093719123356
2002-03-14,1173.5899666151658
2002-03-15,1184.3948755021934
2002-03-18,1178.7928205771693
2002-03-19,1187.6439567486677
2002-03-20,1176.9802825081151
2002-03-21,1175.8556375477363
2002-03-22,1162.8940963618522
2002-03-25,1149.6434903098686
2002-03-26,1149.9993166881545
2002-03-27,1161.2881705879208
2002-03-28,1166.8583932301613
2002-03-29,1159.945380865695
2002-04-01,1154.7784186799877
2002-04-02,1151.4652263643477
2002-04-03,1152.7362922012971
2002-04-04,1157.458458624792
2002-04-05,1159.4893171900583
2002-04-08,1160.8816691915515
2002-04-09,1151.698308625455
2002-04-10,1161.6894380187275
2002-04-11,1146.7238813590993
2002-04-12,1145.3280404305901
2002-04-15,1149.8607917357872
2002-04-16,1169.7661612879538
2002-04-17,1178.652477703175
2002-04-18,1182.1238437538057
2002-04-19,1180.6707947461678
2002-04-22,1178.1478731654777
2002-04-23,1176.8820583890738
2002-04-24,1171.7375330617326
2002-04-25,1175.1399723289735
2002-04-26,1164.21300532825
2002-04-29,1155.429856642556
2002-04-30,1159.447435833076
2002-05-01,1168.0396543158727
2002-05-02,1167.320516288977
2002-05-03,1166.6222882235759
2002-05-06,1154.3571052350183
2002-05-07,1145.600394663121
2002-05-08,1166.1546842205553
2002-05-09,1161.920537745077
2002-05-10,1154.0073304812993
2002-05-13,1158.439296325243
2002-05-14,1164.9911456551733
2002-05-15,1176.0850633524171
2002-05-16,1182.9677711752931
2002-05-17,1195.6124492834185
2002-05-20,1193.555585902757
2002-05-21,1193.3400616908857
2002-05-22,1202.5331026137249
2002-05-23,1209.8595497192593
