Date,PACIFIC ex JAPAN EQUAL WEIGHTED
2003-01-24,1264.0119479315035
2003-01-27,1248.7377340334276
2003-01-28,1238.5712417992006
2003-01-29,1233.0450965987304
2003-01-30,1226.1515673327945
2003-01-31,1224.0827135026448
2003-02-03,1214.9635370010114
2003-02-04,1227.7174458375823
2003-02-05,1219.0427977956042
2003-02-06,1213.7808246761508
2003-02-07,1215.1371769268846
2003-02-10,1213.2045900101782
2003-02-11,1208.3090417296105
2003-02-12,1212.670957170993
2003-02-13,1202.5531592745826
2003-02-14,1196.86511502291
2003-02-17,1212.9487640719722
2003-02-18,1211.7615196650754
2003-02-19,1220.5153435443383
2003-02-20,1215.6840036105007
2003-02-21,1213.235834372419
2003-02-24,1223.5195146936874
2003-02-25,1206.2476954134095
2003-02-26,1214.100514700519
2003-02-27,1208.5500607236645
2003-02-28,1214.1581671530741
2003-03-03,1230.4594221048344
2003-03-04,1231.0730130361371
2003-03-05,1227.077297783212
2003-03-06,1215.9749795182036
2003-03-07,1202.2444993214954
2003-03-10,1197.7303547363806
2003-03-11,1182.5702446788514
2003-03-12,1172.644127611375
2003-03-13,1164.1815715765301
2003-03-14,1178.0808929722134
2003-03-17,1169.9899445242236
2003-03-18,1194.4115673829488
2003-03-19,1205.5536355182621
2003-03-20,1213.5700140270562
2003-03-21,1213.3009631497682
2003-03-24,1209.1231474158503
2003-03-25,1211.1038845152248
2003-03-26,1216.9134682664553
2003-03-27,1213.0878502568435
2003-03-28,1215.8652849109385
2003-03-31,1207.332090241208
2003-04-01,1199.8361190335515
2003-04-02,1198.2426234822558
2003-04-03,1201.4961561793853
2003-04-04,1219.1389235545741
2003-04-07,1234.5087154898515
2003-04-08,1227.306837635653
2003-04-09,1216.0248496083764
2003-04-10,1224.711687150342
2003-04-11,1227.1677330798518
2003-04-14,1217.1071518225724
2003-04-15,1227.8035152510747
2003-04-16,1243.3026264125485
2003-04-17,1240.8569147686808
2003-04-18,1240.8569147686808
2003-04-21,1236.434340938289
2003-04-22,1247.5805973331007
2003-04-23,1246.583112172585
2003-04-24,1240.196281772528
2003-04-25,1234.8096808922505
2003-04-28,1235.5801292259187
2003-04-29,1262.2335191874563
2003-04-30,1270.5119467714276
2003-05-01,1276.888291258587
2003-05-02,1274.8654982391724
2003-05-05,1290.2152092361855
2003-05-06,1295.5652876889108
2003-05-07,1297.5546681358849
2003-05-08,1309.070810692586
2003-05-09,1312.4114674635364
2003-05-12,1326.6548996419115
2003-05-13,1325.1516777618237
2003-05-14,1318.7288949459216
2003-05-15,1313.7092542902749
2003-05-16,1317.1805507227277
2003-05-19,1321.7287988704663
2003-05-20,1318.8089027907997
2003-05-21,1318.0129401374472
2003-05-22,1329.6657772595945
2003-05-23,1342.0401907524947
2003-05-26,1360.5044659702178
2003-05-27,1350.4094326045463
2003-05-28,1346.2121206660506
2003-05-29,1344.2639244735433
2003-05-30,1346.7168902717838
2003-06-02,1369.6771390485583
2003-06-03,1369.927356189532
2003-06-04,1381.9936839729608
2003-06-05,1395.7752275186142
2003-06-06,1395.3600718972161
2003-06-09,1399.1297900327186
2003-06-10,1404.2043751655488
2003-06-11,1410.7108807576424
2003-06-12,1423.7376645187371
2003-06-13,1432.9508304019505
2003-06-16,1434.7932043331596
2003-06-17,1454.511566416034
2003-06-18,1449.1354754726858
2003-06-19,1452.2691717496293
2003-06-20,1451.605204273728
2003-06-23,1435.3379299674243
2003-06-24,1421.9735965577474
2003-06-25,1431.511090913096
2003-06-26,1415.8410544192366
2003-06-27,1425.243158069109
2003-06-30,1419.3065938952814
2003-07-01,1431.8672289783626
2003-07-02,1443.759686670381
2003-07-03,1456.7571502236942
2003-07-04,1451.1754865110577
2003-07-07,1467.3128906543698
2003-07-08,1453.9622123767315
2003-07-09,1449.0877958574747
2003-07-10,1448.0073047218793
2003-07-11,1453.8048221275596
2003-07-14,1475.2420698316068
2003-07-15,1464.0672801802054
2003-07-16,1471.8001354348128
2003-07-17,1459.140735964476
2003-07-18,1449.0579784962456
2003-07-21,1455.5675997802828
2003-07-22,1445.439941548061
2003-07-23,1453.2923154956181
2003-07-24,1466.3958645264177
2003-07-25,1472.696489477088
2003-07-28,1489.2086890916694
2003-07-29,1484.2797584093616
2003-07-30,1466.0528203225592
2003-07-31,1463.5129387874342
2003-08-01,1480.490252715603
2003-08-04,1472.609005464097
2003-08-05,1455.797095117391
2003-08-06,1449.2954704724864
2003-08-07,1459.6322727491195
2003-08-08,1468.5112545534562
2003-08-11,1481.1679476953655
2003-08-12,1489.602490242019
2003-08-13,1505.0316890998838
2003-08-14,1509.458817513837
2003-08-15,1511.8334660748865
2003-08-18,1520.4606177942978
2003-08-19,1521.503024578846
2003-08-20,1529.651165174241
2003-08-21,1534.3342778358142
2003-08-22,1539.1017202046362
2003-08-25,1535.9573504520233
2003-08-26,1517.787944376013
2003-08-27,1512.2208956834302
2003-08-28,1522.1953516905783
2003-08-29,1543.70025291981
2003-09-01,1549.0612539779174
2003-09-02,1544.0220767837843
2003-09-03,1552.6727337002565
2003-09-04,1558.3264269035649
2003-09-05,1564.5422503156276
2003-09-08,1570.338322667033
2003-09-09,1571.9155292008497
2003-09-10,1564.9251695878497
2003-09-11,1572.069201207835
2003-09-12,1575.528035513471
2003-09-15,1584.4621897774593
2003-09-16,1586.8361901157718
2003-09-17,1598.1314596792495
2003-09-18,1603.166165859172
2003-09-19,1610.2916738671495
2003-09-22,1616.9545005270513
2003-09-23,1617.0999828907793
2003-09-24,1648.93903126227
2003-09-25,1644.3479925487752
2003-09-26,1636.4124620923217
2003-09-29,1628.0640342125687
2003-09-30,1640.3971977242572
2003-10-01,1645.9843069760943
2003-10-02,1674.9125407417353
2003-10-03,1685.4127669385546
2003-10-06,1702.545562631111
2003-10-07,1709.411337002357
2003-10-08,1710.3016177458708
2003-10-09,1720.363693257679
2003-10-10,1728.5355057464876
2003-10-13,1735.06808176741
2003-10-14,1722.3958017596065
2003-10-15,1734.585006232984
2003-10-16,1739.818078127087
2003-10-17,1741.986197067099
2003-10-20,1745.3129321721385
2003-10-21,1770.4076852214182
2003-10-22,1770.906058546433
2003-10-23,1729.7793113614366
2003-10-24,1731.506928771015
2003-10-27,1732.6559522247057
2003-10-28,1747.648352326225
2003-10-29,1751.3420724993045
2003-10-30,1749.0488319263266
2003-10-31,1755.711915748024
2003-11-03,1754.749080772479
2003-11-04,1756.2373528335763
2003-11-05,1764.5766941396698
2003-11-06,1753.453609932241
2003-11-07,1763.894572864306
2003-11-10,1766.3921482964242
2003-11-11,1745.0268993405741
2003-11-12,1739.9009956637942
2003-11-13,1762.1507290410273
2003-11-14,1756.730606564788
2003-11-17,1727.9141937615605
2003-11-18,1735.7633842541065
2003-11-19,1729.3704335790565
2003-11-20,1727.675805892911
2003-11-21,1719.7052348424668
2003-11-24,1712.377309702166
2003-11-25,1723.5327363167287
2003-11-26,1739.1567317300135
2003-11-27,1737.2995459426722
2003-11-28,1752.1450307030473
2003-12-01,1766.0954817942704
2003-12-02,1777.0465779168887
2003-12-03,1792.9516349076066
2003-12-04,1792.9987856607156
2003-12-05,1794.1580358390581
2003-12-08,1792.89976020081
2003-12-09,1790.9865284700281
2003-12-10,1790.9262640233674
2003-12-11,1784.915743100279
2003-12-12,1802.6999916573109
2003-12-15,1815.7393483338562
2003-12-16,1798.6166520135544
2003-12-17,1791.6373699395422
2003-12-18,1780.5612767291261
2003-12-19,1784.1815220128133
2003-12-22,1789.8619450931665
2003-12-23,1794.0443823494857
2003-12-24,1809.706391732563
2003-12-25,1809.706391732563
2003-12-26,1810.5516499080861
2003-12-29,1819.4507401509986
2003-12-30,1841.1622010178046
2003-12-31,1854.5161980078392
2004-01-01,1854.5161980078392
2004-01-02,1870.7874266564024
2004-01-05,1899.8822106820162
2004-01-06,1917.047524730869
2004-01-07,1914.4290810696214
2004-01-08,1917.8213728391127
2004-01-09,1938.968657778434
2004-01-12,1936.2152258102558
2004-01-13,1946.2544620556635
2004-01-14,1949.7849605950928
2004-01-15,1928.8127795027935
2004-01-16,1921.2329516342504
2004-01-19,1911.2931867608672
2004-01-20,1952.5783535379323
2004-01-21,1973.1872035880774
2004-01-22,1985.535177136723
2004-01-23,1984.9561799898293
2004-01-26,1987.0035097552836
2004-01-27,1984.637202016446
2004-01-28,1950.8837346718976
2004-01-29,1914.1623975734767
2004-01-30,1918.3961843283348
2004-02-02,1905.381843902883
2004-02-03,1916.087800690065
2004-02-04,1906.2851420384707
2004-02-05,1910.4898127192648
2004-02-06,1936.906219771324
2004-02-09,1967.2550632739888
2004-02-10,1962.4236347522924
2004-02-11,1961.3244302404153
2004-02-12,1977.4162082911396
2004-02-13,1986.8334594885619
2004-02-16,1991.4874544682377
2004-02-17,2003.8675587003675
2004-02-18,2009.4505739907581
2004-02-19,2001.4710587041507
2004-02-20,1977.1729403990892
2004-02-23,1965.3489285665537
2004-02-24,1971.7823934071537
2004-02-25,1963.7519297255185
2004-02-26,1958.2860680625945
2004-02-27,1973.7160553770777
2004-03-01,1987.7681565848804
2004-03-02,1982.940359760306
2004-03-03,1943.9997200257164
2004-03-04,1952.0549112076753
2004-03-05,1976.309051078026
2004-03-08,1974.5886225721306
2004-03-09,1979.5362605790701
2004-03-10,1942.7284346389185
2004-03-11,1911.7920583402179
2004-03-12,1899.418734835063
2004-03-15,1904.617288518487
2004-03-16,1922.6576546090166
2004-03-17,1927.582454475271
2004-03-18,1945.1843814574763
2004-03-19,1949.3407310616387
2004-03-22,1943.6648421224884
2004-03-23,1945.0313019356984
2004-03-24,1949.2952724637273
2004-03-25,1931.5031407996762
2004-03-26,1946.6123862603974
2004-03-29,1947.0007630195403
2004-03-30,1971.0401443069659
2004-03-31,1986.4419492927138
2004-04-01,2009.4514101253437
2004-04-02,2005.15534384606
2004-04-05,2002.2247985504632
2004-04-06,2020.3559324680282
2004-04-07,2030.3397216115309
2004-04-08,2024.3913504968414
2004-04-09,2024.3913504968414
2004-04-12,2030.1840352379481
2004-04-13,2016.0610194397477
2004-04-14,1964.350686685191
2004-04-15,1955.382032055601
2004-04-16,1971.3377341029977
2004-04-19,1974.1076297683894
2004-04-20,1962.8094313453714
2004-04-21,1942.056514763439
2004-04-22,1932.0550068973682
2004-04-23,1954.8575636755345
2004-04-26,1941.4887162402486
2004-04-27,1941.6305779065133
2004-04-28,1930.9753907793715
2004-04-29,1887.8151034191842
2004-04-30,1896.6309877138606
2004-05-03,1885.4495143127144
2004-05-04,1918.347670111981
2004-05-05,1924.9238221576463
2004-05-06,1913.3158820857009
2004-05-07,1867.5980980702732
2004-05-10,1799.2441475545497
2004-05-11,1804.6070473281256
2004-05-12,1826.5623017460352
2004-05-13,1796.4425965926155
2004-05-14,1783.4506468422867
2004-05-17,1756.7152486833677
2004-05-18,1764.6336106701451
2004-05-19,1818.4183891454272
2004-05-20,1798.2067203333718
2004-05-21,1832.511199135407
2004-05-24,1838.2641653631606
2004-05-25,1843.5577487723974
2004-05-26,1857.049487374542
2004-05-27,1895.325420499399
2004-05-28,1892.068638669891
2004-05-31,1899.8394412172497
2004-06-01,1890.0639217681312
2004-06-02,1881.1256787491627
2004-06-03,1852.6693448269314
2004-06-04,1862.9907563828776
2004-06-07,1906.0856195112688
2004-06-08,1903.4108647206483
2004-06-09,1887.252948430326
2004-06-10,1899.3173765790584
2004-06-11,1891.4196387433917
2004-06-14,1878.2784663754937
2004-06-15,1874.7844467070588
2004-06-16,1878.9962046355904
2004-06-17,1871.4630481355198
2004-06-18,1873.523900301987
2004-06-21,1876.344253328627
2004-06-22,1870.4699660319166
2004-06-23,1876.816190518787
2004-06-24,1901.997417762464
2004-06-25,1904.0031087754533
2004-06-28,1910.0461261459434
2004-06-29,1895.2960928747736
2004-06-30,1918.1439768641822
2004-07-01,1930.8674582923836
2004-07-02,1945.6792382116635
2004-07-05,1951.3534209434456
2004-07-06,1967.9178393855018
2004-07-07,1990.00204992238
2004-07-08,1981.5315199739216
2004-07-09,1982.0071761706204
2004-07-12,1991.3432676564025
2004-07-13,1979.001661672434
2004-07-14,1964.7196492618416
2004-07-15,1965.447183145489
2004-07-16,1985.0815083952095
2004-07-19,1994.0918037959775
2004-07-20,1981.399581992536
2004-07-21,1972.188797146303
2004-07-22,1966.5131117638043
2004-07-23,1947.5898284641846
2004-07-26,1946.1140928858226
2004-07-27,1943.8107899045274
2004-07-28,1944.9046025375665
2004-07-29,1943.7818008466404
2004-07-30,1960.903069711478
2004-08-02,1969.0710645582353
2004-08-03,1979.6766732647675
2004-08-04,1976.660087611963
2004-08-05,1987.5053841715583
2004-08-06,1998.4883302532417
2004-08-09,1995.437627927087
2004-08-10,1992.1073185527337
2004-08-11,1977.1904679175525
2004-08-12,1978.9020549630181
2004-08-13,1975.6737913104641
2004-08-16,1970.4370545710544
2004-08-17,1968.864337369304
2004-08-18,1973.1184746867586
2004-08-19,2009.1964882320808
2004-08-20,2011.7069414051516
2004-08-23,2013.85766398758
2004-08-24,2002.8273310185198
2004-08-25,2014.3325879211957
2004-08-26,2013.1528025669195
2004-08-27,2020.7244406057025
2004-08-30,2012.692192720482
2004-08-31,2031.1932037630095
2004-09-01,2048.7670080504263
2004-09-02,2042.0691050519235
2004-09-03,2023.2792557448347
2004-09-06,2033.3791521228763
2004-09-07,2048.455910298349
2004-09-08,2048.3984723201047
2004-09-09,2041.1588586925768
2004-09-10,2066.0807667143686
2004-09-13,2076.0329738228065
2004-09-14,2098.045773973592
2004-09-15,2082.6861273273607
2004-09-16,2093.387893828753
2004-09-17,2087.016699627072
2004-09-20,2091.30602252068
2004-09-21,2105.329064147931
2004-09-22,2111.2006387695806
2004-09-23,2119.6941003302773
2004-09-24,2105.098500960853
2004-09-27,2108.082473143878
2004-09-28,2116.225060512315
2004-09-29,2118.4204677997786
2004-09-30,2144.3619617628715
2004-10-01,2142.8621184965077
2004-10-04,2159.703053664111
2004-10-05,2172.8775544460236
2004-10-06,2173.335600717204
2004-10-07,2176.558849793495
2004-10-08,2185.131614883044
2004-10-11,2183.4484527923887
2004-10-12,2173.477926340092
2004-10-13,2162.5173070462997
2004-10-14,2164.4703728275567
2004-10-15,2175.088249349746
2004-10-18,2163.8394539999576
2004-10-19,2178.7192465795615
2004-10-20,2178.4937058695978
2004-10-21,2186.991829494206
2004-10-22,2187.84505683592
2004-10-25,2184.713296009295
2004-10-26,2188.4138731201715
2004-10-27,2206.210453407278
2004-10-28,2230.415884865088
2004-10-29,2230.444802918505
2004-11-01,2236.939303472711
2004-11-02,2253.8404623073498
2004-11-03,2290.200184525947
2004-11-04,2299.9674413096814
2004-11-05,2318.760400183125
2004-11-08,2307.630578883352
2004-11-09,2314.6191753094254
2004-11-10,2316.6070069087
2004-11-11,2323.42464502922
2004-11-12,2343.1891750987056
2004-11-15,2357.60089816223
2004-11-16,2353.4168359601026
2004-11-17,2373.531876101696
2004-11-18,2366.4158866063376
2004-11-19,2379.951593984663
2004-11-22,2364.5011127588664
2004-11-23,2392.8253815804915
2004-11-24,2406.8218165669086
2004-11-25,2428.078828099869
2004-11-26,2421.1605348174066
2004-11-29,2423.829676744624
2004-11-30,2404.3120906168047
2004-12-01,2401.205539329088
2004-12-02,2426.777984643653
2004-12-03,2430.2617695104636
2004-12-06,2435.5559792657864
2004-12-07,2420.4608671381047
2004-12-08,2364.995958642966
2004-12-09,2351.302883908483
2004-12-10,2351.184923238361
2004-12-13,2366.585590641473
2004-12-14,2378.675753775465
2004-12-15,2407.6157292227854
2004-12-16,2399.0891121617506
2004-12-17,2412.9809316585643
2004-12-20,2432.9063049462097
2004-12-21,2440.5332069292713
2004-12-22,2443.301196282784
2004-12-23,2449.5122573429426
2004-12-24,2466.285765565155
2004-12-27,2477.3423009123553
2004-12-28,2484.415560887052
2004-12-29,2481.0635557940536
2004-12-30,2491.877972007284
2004-12-31,2513.636114980771
2005-01-03,2499.9535445025276
2005-01-04,2479.9593637649127
2005-01-05,2460.268710734383
2005-01-06,2449.6233474962246
2005-01-07,2449.11597357628
2005-01-10,2450.1157033836757
2005-01-11,2459.7954074352724
2005-01-12,2470.9116296358116
2005-01-13,2478.997665320422
2005-01-14,2459.0898047078163
2005-01-17,2469.860862677503
2005-01-18,2465.684508682346
2005-01-19,2477.264004553442
2005-01-20,2460.7521273489156
2005-01-21,2470.2093797865004
2005-01-24,2467.5467548725483
2005-01-25,2465.4877281608133
2005-01-26,2495.0023929870135
2005-01-27,2497.783966124676
2005-01-28,2497.100459477787
2005-01-31,2508.600337615051
2005-02-01,2503.7447016291962
2005-02-02,2515.688885632362
2005-02-03,2508.6279388970243
2005-02-04,2520.6689223832636
2005-02-07,2539.2631335101446
2005-02-08,2525.68862800986
2005-02-09,2527.3075599363506
2005-02-10,2539.9398535228015
2005-02-11,2545.028823067237
2005-02-14,2562.1034411991077
2005-02-15,2551.406639082069
2005-02-16,2547.94933957079
2005-02-17,2559.1100588458485
2005-02-18,2571.203267743017
2005-02-21,2584.5350042869136
2005-02-22,2579.587379493551
2005-02-23,2541.9616922804016
2005-02-24,2542.5747519815413
2005-02-25,2552.2493611825566
2005-02-28,2591.4889571850645
2005-03-01,2578.6092718615937
2005-03-02,2575.346076921235
2005-03-03,2584.3431309235166
2005-03-04,2599.56175570872
2005-03-07,2612.793224852028
2005-03-08,2631.735727248978
2005-03-09,2632.63218836688
2005-03-10,2613.4421227641706
2005-03-11,2616.9264468710726
2005-03-14,2613.857208297395
2005-03-15,2607.7924932358333
2005-03-16,2630.416506835511
2005-03-17,2617.3194754598626
2005-03-18,2625.3329973535897
2005-03-21,2623.7348709837006
2005-03-22,2612.192729967863
2005-03-23,2544.939474223088
2005-03-24,2535.2865131733834
2005-03-25,2535.2865131733834
2005-03-28,2523.1594923700363
2005-03-29,2503.237249301047
2005-03-30,2499.907821401494
2005-03-31,2512.854862259564
2005-04-01,2518.497421390024
2005-04-04,2505.663373564544
2005-04-05,2511.6675502
2005-04-06,2508.6693443279223
2005-04-07,2528.2510937670518
2005-04-08,2544.7545411435594
2005-04-11,2546.683954604227
2005-04-12,2545.4825201385993
2005-04-13,2561.2752297348543
2005-04-14,2535.210886570008
2005-04-15,2499.6926852245288
2005-04-18,2443.5920366589726
2005-04-19,2480.5166439851555
2005-04-20,2493.916962839583
2005-04-21,2499.139011158516
2005-04-22,2515.624373980657
2005-04-25,2513.305260342883
2005-04-26,2520.487631524835
2005-04-27,2514.6376699308253
2005-04-28,2517.8267038093236
2005-04-29,2515.0358453679237
2005-05-02,2516.7074143959067
2005-05-03,2501.1671654057163
2005-05-04,2504.102638499562
2005-05-05,2512.877582779808
2005-05-06,2515.2855089187833
2005-05-09,2510.5907555920676
2005-05-10,2516.305269897667
2005-05-11,2520.2441193852824
2005-05-12,2515.262019242334
2005-05-13,2497.221630801258
2005-05-16,2474.9052290653476
2005-05-17,2461.7223870643315
2005-05-18,2471.3200247462946
2005-05-19,2495.4416543036677
2005-05-20,2492.6802934967104
2005-05-23,2511.833680109948
2005-05-24,2531.293203164931
2005-05-25,2518.220419651535
2005-05-26,2507.714157540009
2005-05-27,2526.692954484097
2005-05-30,2534.97112514739
2005-05-31,2522.048932684177
2005-06-01,2514.711978236559
2005-06-02,2539.991326347335
2005-06-03,2556.862774272225
2005-06-06,2581.1381796645146
2005-06-07,2591.9618117570362
2005-06-08,2603.5618350078407
2005-06-09,2599.342719309132
2005-06-10,2599.0422556701005
2005-06-13,2594.3148833263103
2005-06-14,2603.343891636175
2005-06-15,2620.507106487426
2005-06-16,2639.337834393974
2005-06-17,2672.8762218799125
2005-06-20,2667.5351633575824
2005-06-21,2670.461794858995
2005-06-22,2673.8952863380123
2005-06-23,2664.126974589636
2005-06-24,2648.0824645744615
2005-06-27,2644.9144508945637
2005-06-28,2651.197128461708
2005-06-29,2645.6329733516422
2005-06-30,2654.4107890205905
2005-07-01,2628.493510192656
2005-07-04,2633.611393982688
2005-07-05,2623.4056762471723
2005-07-06,2626.677534852419
2005-07-07,2600.646984523619
2005-07-08,2600.4338205130393
2005-07-11,2640.6048825357634
2005-07-12,2662.644904345072
2005-07-13,2657.0975052352296
2005-07-14,2679.5698737458615
2005-07-15,2668.667599082517
2005-07-18,2684.9001749615877
2005-07-19,2683.8328257675757
2005-07-20,2703.9886032962117
2005-07-21,2748.803272338005
2005-07-22,2772.8590845813505
2005-07-25,2765.5214037110986
2005-07-26,2755.8540110030344
2005-07-27,2759.3150768924984
2005-07-28,2763.164012739708
2005-07-29,2776.1683823981234
2005-08-01,2784.4214866255907
2005-08-02,2804.659427525203
2005-08-03,2811.0724765507593
2005-08-04,2809.7450169552512
2005-08-05,2792.141959845774
2005-08-08,2797.6937081533283
2005-08-09,2785.3956100089713
2005-08-10,2807.561065026929
2005-08-11,2828.346808021948
2005-08-12,2823.2523415368105
2005-08-15,2806.1488950117678
2005-08-16,2825.5343912211465
2005-08-17,2808.6178954478205
2005-08-18,2772.182251645314
2005-08-19,2766.8394092975655
2005-08-22,2805.037504952017
2005-08-23,2794.6684341049486
2005-08-24,2779.332448382778
2005-08-25,2776.333744526583
2005-08-26,2787.6603164531466
2005-08-29,2746.342278184399
2005-08-30,2750.4583058683293
2005-08-31,2767.561334409933
2005-09-01,2829.484449075575
2005-09-02,2832.087968279418
2005-09-05,2837.042912488418
2005-09-06,2836.5740613655566
2005-09-07,2847.5971204469884
2005-09-08,2849.806548842344
2005-09-09,2856.3800234980195
2005-09-12,2861.1996520116686
2005-09-13,2853.0220271117355
2005-09-14,2875.6025303792194
2005-09-15,2863.013748428892
2005-09-16,2867.91982460228
2005-09-19,2859.001912874738
2005-09-20,2879.7583281254583
2005-09-21,2874.4915183616145
2005-09-22,2850.2547976486753
2005-09-23,2840.455855496256
2005-09-26,2861.675726940014
2005-09-27,2853.622155694425
2005-09-28,2857.789857215539
2005-09-29,2883.14892890784
2005-09-30,2892.1189667840795
2005-10-03,2884.8833942663505
2005-10-04,2900.2299168587897
2005-10-05,2849.1779382925383
2005-10-06,2801.851878528048
2005-10-07,2805.0704239607417
2005-10-10,2827.2971122276226
2005-10-11,2806.453716343962
2005-10-12,2797.2833561349885
2005-10-13,2769.2676280731202
2005-10-14,2767.87626502596
2005-10-17,2761.2492633688944
2005-10-18,2757.432189788133
2005-10-19,2705.482367679872
2005-10-20,2713.7850784539983
2005-10-21,2706.1201278778803
2005-10-24,2694.36925871337
2005-10-25,2718.762945813856
2005-10-26,2735.066252340338
2005-10-27,2723.384504463371
2005-10-28,2688.6193788496357
2005-10-31,2717.860000433451
2005-11-01,2728.1643818540556
2005-11-02,2730.3831055468827
2005-11-03,2748.349730686972
2005-11-04,2730.3200146025342
2005-11-07,2719.8831861105773
2005-11-08,2735.5739619293963
2005-11-09,2730.741828125599
2005-11-10,2728.2191812192336
2005-11-11,2742.465133286024
2005-11-14,2731.5278583898025
2005-11-15,2730.6462157576407
2005-11-16,2741.03049749522
2005-11-17,2762.8755520222094
2005-11-18,2787.607944855423
2005-11-21,2788.49300790401
2005-11-22,2774.776892432427
2005-11-23,2802.4690566363784
2005-11-24,2822.7569221055023
2005-11-25,2812.51883259264
2005-11-28,2821.398319232232
2005-11-29,2810.693140524748
2005-11-30,2815.7904825904675
2005-12-01,2806.404874266259
2005-12-02,2836.2765796311787
2005-12-05,2846.795261585705
2005-12-06,2835.9899618519185
2005-12-07,2837.7729961778186
2005-12-08,2816.4814188606892
2005-12-09,2827.6194784198897
2005-12-12,2849.660450723617
2005-12-13,2842.716868452509
2005-12-14,2862.63691149347
2005-12-15,2850.675050795876
2005-12-16,2844.47026347808
2005-12-19,2855.9144562433225
2005-12-20,2839.082984129412
2005-12-21,2849.972074515655
2005-12-22,2843.6265012539825
2005-12-23,2849.951288997567
2005-12-26,2849.951288997567
2005-12-27,2848.630721779817
2005-12-28,2865.226031333436
2005-12-29,2878.2767272360547
2005-12-30,2879.844845421324
2006-01-02,2879.844845421324
2006-01-03,2899.973943360504
2006-01-04,2944.400041645934
2006-01-05,2950.6719322982785
2006-01-06,2960.0420832581567
2006-01-09,2985.0860497688536
2006-01-10,2984.832296696908
2006-01-11,3001.5739219667516
2006-01-12,2998.8695350918506
2006-01-13,2995.3420116829666
2006-01-16,2992.7950691243304
2006-01-17,2982.545455544532
2006-01-18,2943.3147272158963
2006-01-19,2967.2146798936374
2006-01-20,2973.246937080232
2006-01-23,2956.106437932825
2006-01-24,2962.306109613934
2006-01-25,2987.2362189455616
2006-01-26,2990.6432026988973
2006-01-27,3018.787333596664
2006-01-30,3014.281959201161
2006-01-31,3034.171162012051
2006-02-01,3041.7172962064833
2006-02-02,3027.851118282887
2006-02-03,2995.195885689086
2006-02-06,3000.194037162845
2006-02-07,3002.9416232937824
2006-02-08,2966.074958472457
2006-02-09,2985.734809263202
2006-02-10,2978.1208667373157
2006-02-13,2968.8564656319277
2006-02-14,2980.1778397255453
2006-02-15,2971.963339511509
2006-02-16,2952.7854683363544
2006-02-17,2951.0327441937434
2006-02-20,2978.526891627387
2006-02-21,2985.6956798520728
2006-02-22,2977.5140448203765
2006-02-23,3008.6248656873768
2006-02-24,3009.3314358249813
2006-02-27,3028.343559036325
2006-02-28,3040.369757508911
2006-03-01,3026.010849517064
2006-03-02,3054.5079614077954
2006-03-03,3045.4205360781757
2006-03-06,3045.606431532727
2006-03-07,3005.177177780809
2006-03-08,2996.57663123198
2006-03-09,3010.396304838063
2006-03-10,2997.3082578815233
2006-03-13,3032.4083446892714
2006-03-14,3041.2551140887535
2006-03-15,3060.6413220994245
2006-03-16,3059.5587322808274
2006-03-17,3055.0914968404427
2006-03-20,3050.5335213752887
2006-03-21,3028.104415443618
2006-03-22,3036.959636350366
2006-03-23,3038.1323279826443
2006-03-24,3029.9703082427222
2006-03-27,3054.553680384886
2006-03-28,3062.0352959629045
2006-03-29,3048.0489317474917
2006-03-30,3080.1780784648577
2006-03-31,3087.347661661718
2006-04-03,3121.6572302826835
2006-04-04,3118.0055858282503
2006-04-05,3149.5869725505927
2006-04-06,3194.037665246656
2006-04-07,3183.8265476074457
2006-04-10,3159.7026224748574
2006-04-11,3171.0466730796516
2006-04-12,3147.2245713500147
2006-04-13,3141.281495447417
2006-04-14,3141.281495447417
2006-04-17,3173.7614316046916
2006-04-18,3205.1439228652694
2006-04-19,3244.2724247245724
2006-04-20,3224.3914653905545
2006-04-21,3242.4793270000273
2006-04-24,3232.0053750767825
2006-04-25,3225.8839080800544
2006-04-26,3272.67857974335
2006-04-27,3288.7100324837475
2006-04-28,3279.8146847745284
2006-05-01,3295.8046376666266
2006-05-02,3301.6404347818866
2006-05-03,3325.2016406368266
2006-05-04,3311.250500979839
2006-05-05,3326.011313549678
2006-05-08,3350.9669763969755
2006-05-09,3356.3005812496003
2006-05-10,3370.763907393665
2006-05-11,3373.2695255082203
2006-05-12,3340.183328506213
2006-05-15,3240.1235191883156
2006-05-16,3233.163983727386
2006-05-17,3243.635998936968
2006-05-18,3195.0404122129958
2006-05-19,3165.929798253141
2006-05-22,3092.198385717588
2006-05-23,3108.1121255940725
2006-05-24,3102.987400733133
2006-05-25,3081.3706182765814
2006-05-26,3120.4173904179042
2006-05-29,3130.3628805966
2006-05-30,3137.6864861680574
2006-05-31,3074.7710607194467
2006-06-01,3073.55663938801
2006-06-02,3109.586160274667
2006-06-05,3119.102921178425
2006-06-06,3069.2128427064135
2006-06-07,3048.2825418671446
2006-06-08,2984.000757639267
2006-06-09,3030.092442589883
2006-06-12,3019.65817442178
2006-06-13,2935.7371368744484
2006-06-14,2927.92205542914
2006-06-15,2945.970654652778
2006-06-16,3017.743116445556
2006-06-19,2977.8250807533796
2006-06-20,2953.870549754679
2006-06-21,2961.9890294716447
2006-06-22,2992.888455520019
2006-06-23,2967.391499545254
2006-06-26,2969.6904508706566
2006-06-27,2987.420116791892
