Date,EMU EQUAL WEIGHTED
1999-07-30,962.873689272471
1999-08-02,953.2480352646361
1999-08-03,953.2987849261951
1999-08-04,961.9671967472102
1999-08-05,955.1863338687494
1999-08-06,953.979665348234
1999-08-09,955.3717081883692
1999-08-10,949.5366649241988
1999-08-11,947.9801733428731
1999-08-12,961.1427994976902
1999-08-13,965.0643291458033
1999-08-16,968.2495582389945
1999-08-17,965.5623986514192
1999-08-18,964.5792206165903
1999-08-19,965.9147875281773
1999-08-20,976.2224017311277
1999-08-23,976.3842592773551
1999-08-24,972.1211686493308
1999-08-25,975.3438900524767
1999-08-26,974.8540814083258
1999-08-27,978.7584376384182
1999-08-30,977.3492100211898
1999-08-31,974.2764844827046
1999-09-01,983.7643452659125
1999-09-02,983.198711974356
1999-09-03,986.9774546098614
1999-09-06,990.1135918846153
1999-09-07,993.3963477626946
1999-09-08,992.3103671110039
1999-09-09,993.9369895965916
1999-09-10,990.5873563945618
1999-09-13,977.7195957310481
1999-09-14,977.4695769564762
1999-09-15,969.8192882932804
1999-09-16,964.602872128686
1999-09-17,965.8494759132273
1999-09-20,969.7068954761717
1999-09-21,966.6816944645369
1999-09-22,962.8473499306214
1999-09-23,959.9271944301618
1999-09-24,953.8025449786892
1999-09-27,956.2102313633022
1999-09-28,955.6883497437126
1999-09-29,960.5571773442862
1999-09-30,966.9243935610059
1999-10-01,969.2364460439321
1999-10-04,976.6052179772274
1999-10-05,976.8320589045104
1999-10-06,981.2140758750865
1999-10-07,988.9100743655712
1999-10-08,976.7693095885433
1999-10-11,977.3522446478397
1999-10-12,979.0563188714726
1999-10-13,974.7453831743265
1999-10-14,975.1267556701456
1999-10-15,972.7743841323244
1999-10-18,959.3181405620929
1999-10-19,964.5136166497059
1999-10-20,961.0054531789904
1999-10-21,959.2682161501732
1999-10-22,956.3720951319474
1999-10-25,952.9796359381193
1999-10-26,949.8408869213829
1999-10-27,942.6146048417429
1999-10-28,949.5934439433448
1999-10-29,960.871488480127
1999-11-01,959.5092930530718
1999-11-02,959.064048144833
1999-11-03,959.7635763837633
1999-11-04,960.9362173897107
1999-11-05,959.8358381074211
1999-11-08,953.9939075751017
1999-11-09,955.5541878823749
1999-11-10,961.3024895778692
1999-11-11,963.1182566348673
1999-11-12,954.9156440684129
1999-11-15,960.1282492853838
1999-11-16,963.2379065818304
1999-11-17,971.4863984555519
1999-11-18,967.1876911260177
1999-11-19,960.7597399815797
1999-11-22,954.2823922729176
1999-11-23,949.979408757758
1999-11-24,939.8364947319328
1999-11-25,954.1499195287153
1999-11-26,946.5094413724489
1999-11-29,940.3874504719456
1999-11-30,934.3329831315417
1999-12-01,938.4341789922903
1999-12-02,941.3814120179115
1999-12-03,952.2715353865362
1999-12-06,971.2662842067216
1999-12-07,972.6748651356227
1999-12-08,973.0569286359153
1999-12-09,970.0770942988038
1999-12-10,968.0120272549442
1999-12-13,967.6376528793138
1999-12-14,964.8403528639532
1999-12-15,961.1639960067646
1999-12-16,981.9130596143738
1999-12-17,975.2810377325112
1999-12-20,981.992584698622
1999-12-21,979.2794878835817
1999-12-22,988.0382756651006
1999-12-23,1006.5179197307255
1999-12-24,1012.2506877373492
1999-12-27,1009.7343897695831
1999-12-28,1004.2501217015838
1999-12-29,1005.6383397483434
1999-12-30,1013.0759896525655
1999-12-31,1013.0759896525655
2000-01-03,1026.2624679727496
2000-01-04,1013.9532895251175
2000-01-05,1001.2949991376136
2000-01-06,1006.0402490246884
2000-01-07,1021.8914161741924
2000-01-10,1032.4228879672419
2000-01-11,1032.0208322169306
2000-01-12,1024.9334417740445
2000-01-13,1030.4480493192875
2000-01-14,1027.0799132600134
2000-01-17,1023.1876576852045
2000-01-18,1011.5429439351801
2000-01-19,1006.8633055346564
2000-01-20,1009.4869053946765
2000-01-21,1002.423454251872
2000-01-24,999.4168021024968
2000-01-25,990.1918221708731
2000-01-26,987.1884438543345
2000-01-27,977.3688114957305
2000-01-28,971.0963608639419
2000-01-31,955.38631911539
2000-02-01,957.0652942616445
2000-02-02,964.0417897285461
2000-02-03,987.8745299673279
2000-02-04,988.9076363876063
2000-02-07,984.7006438920279
2000-02-08,1004.0256448620531
2000-02-09,1004.4459736756861
2000-02-10,1000.9602558704166
2000-02-11,1005.9581434289954
2000-02-14,999.0829176618562
2000-02-15,994.4167124777862
2000-02-16,997.4598579573218
2000-02-17,1004.6295501249555
2000-02-18,1001.7161496706334
2000-02-21,995.602463995143
2000-02-22,1013.8854114914925
2000-02-23,1024.2520372833978
2000-02-24,1017.0007672670685
2000-02-25,1009.4013017708339
2000-02-28,989.7849541713282
2000-02-29,996.1411987684764
2000-03-01,1009.8527951012804
2000-03-02,1019.4187809567319
2000-03-03,1016.055833059577
2000-03-06,1020.5871949073036
2000-03-07,1007.2927477481161
2000-03-08,1001.1797362798653
2000-03-09,1014.0193461384789
2000-03-10,1008.5373134831738
2000-03-13,999.0810316571934
2000-03-14,999.5054850264468
2000-03-15,999.4520911754272
2000-03-16,1022.857820190388
2000-03-17,1019.765502346984
2000-03-20,1024.12133679673
2000-03-21,1025.2634767616535
2000-03-22,1016.8495031638425
2000-03-23,1018.9870679519904
2000-03-24,1034.0567266349988
2000-03-27,1034.2221567836752
2000-03-28,1034.7830990425782
2000-03-29,1019.8188975999101
2000-03-30,1010.3444562865134
2000-03-31,1014.672762106309
2000-04-03,1008.6121726200411
2000-04-04,1014.4382612406497
2000-04-05,1008.2154686867566
2000-04-06,1014.1288758442118
2000-04-07,1015.7132780151805
2000-04-10,1017.809112814905
2000-04-11,1012.2723718134021
2000-04-12,1011.6539064270878
2000-04-13,1009.3728514960492
2000-04-14,996.3541086769534
2000-04-17,981.5774497652015
2000-04-18,981.0530617992413
2000-04-19,974.7961355624855
2000-04-20,982.8572680935256
2000-04-21,982.8572680935256
2000-04-24,983.0141904886442
2000-04-25,977.6230291930125
2000-04-26,980.0361139323725
2000-04-27,958.6356512821694
2000-04-28,967.8673312439337
2000-05-01,964.7793426697255
2000-05-02,972.6763868837021
2000-05-03,950.9319508834359
2000-05-04,954.7923564764272
2000-05-05,962.1750273426103
2000-05-08,962.1282183176286
2000-05-09,967.7779420566567
2000-05-10,970.786385732279
2000-05-11,968.1531775728547
2000-05-12,977.5937940612909
2000-05-15,987.6229933888743
2000-05-16,985.0337368475905
2000-05-17,960.2883744659179
2000-05-18,967.8914618939676
2000-05-19,949.63593590097
2000-05-22,952.5072748856278
2000-05-23,961.6313270426602
2000-05-24,953.5478257603281
2000-05-25,963.011080394936
2000-05-26,976.3262612293717
2000-05-29,984.1228768745477
2000-05-30,993.4057232044993
2000-05-31,988.790926919051
2000-06-01,1000.742480399758
2000-06-02,1024.1740135573687
2000-06-05,1023.29680005508
2000-06-06,1037.650234143977
2000-06-07,1035.0788977250834
2000-06-08,1033.807998308278
2000-06-09,1033.6324260136714
2000-06-12,1035.267782807362
2000-06-13,1039.492893741845
2000-06-14,1041.6918302798044
2000-06-15,1027.8657298909316
2000-06-16,1035.8706377979192
2000-06-19,1032.5107352659184
2000-06-20,1028.8074335990268
2000-06-21,1009.7367590948459
2000-06-22,998.1492267584781
2000-06-23,995.2425957843761
2000-06-26,998.3828640113163
2000-06-27,1005.2267689799982
2000-06-28,1009.7780601576039
2000-06-29,1003.3679211144375
2000-06-30,1018.3998618972079
2000-07-03,1019.0829057218036
2000-07-04,1020.5132004003502
2000-07-05,1025.9066560809392
2000-07-06,1024.403321964064
2000-07-07,1024.3793114976165
2000-07-10,1025.7375366158512
2000-07-11,1022.8277792168725
2000-07-12,1022.4249457407325
2000-07-13,1015.3314815513543
2000-07-14,1022.7951705617713
2000-07-17,1022.2728430576384
2000-07-18,1017.3340732014083
2000-07-19,1006.9302092832178
2000-07-20,1013.1482694619084
2000-07-21,1018.0870558509649
2000-07-24,1018.0248241018793
2000-07-25,1028.565954462749
2000-07-26,1029.7320071206216
2000-07-27,1018.447118796344
2000-07-28,1000.7010945562644
2000-07-31,1005.1505206684575
2000-08-01,1004.226937605984
2000-08-02,994.339179539635
2000-08-03,976.473395635096
2000-08-04,986.7146320098514
2000-08-07,994.4410921067299
2000-08-08,983.4934062175506
2000-08-09,987.4503338975863
2000-08-10,1002.8458204131905
2000-08-11,999.4954972630225
2000-08-14,1002.5579342273181
2000-08-15,1014.4589057620268
2000-08-16,1013.2850461355758
2000-08-17,1014.0837917193834
2000-08-18,1006.1837405378326
2000-08-21,1002.9661514198348
2000-08-22,996.8684592368267
2000-08-23,992.0266850568318
2000-08-24,999.0601937446132
2000-08-25,1006.3991343135568
2000-08-28,1002.2692723238563
2000-08-29,997.7283456751894
2000-08-30,992.1822049376381
2000-08-31,987.1026327020768
2000-09-01,1009.964415450763
2000-09-04,1014.1108059517338
2000-09-05,996.2860254934346
2000-09-06,988.7566400710407
2000-09-07,980.750240188841
2000-09-08,971.2993973907568
2000-09-11,964.1311721389412
2000-09-12,960.4664522849888
2000-09-13,956.7892817090714
2000-09-14,955.3395579561977
2000-09-15,954.0009014473268
2000-09-18,936.6291991731384
2000-09-19,929.6869861442327
2000-09-20,917.7611118919415
2000-09-21,913.8374887693325
2000-09-22,946.4435770420922
2000-09-25,942.1982177343727
2000-09-26,946.8627145868893
2000-09-27,950.103022619955
2000-09-28,949.8579623344036
2000-09-29,951.1196768287633
2000-10-02,957.8861283002402
2000-10-03,953.981372072722
2000-10-04,945.434256092379
2000-10-05,944.778179326601
2000-10-06,940.0376427564822
2000-10-09,928.9074961560538
2000-10-10,929.894403053468
2000-10-11,920.4925052505971
2000-10-12,906.2952997301331
2000-10-13,903.5107100102554
2000-10-16,893.5427494727832
2000-10-17,890.2245921532707
2000-10-18,876.5311711922645
2000-10-19,879.0228972698898
2000-10-20,880.0395472605536
2000-10-23,879.9317094692997
2000-10-24,891.4894652695557
2000-10-25,879.9376035632553
2000-10-26,879.1220940283898
2000-10-27,898.9585362117258
2000-10-30,906.4436298120955
2000-10-31,920.1101971593066
2000-11-01,933.6373138212932
2000-11-02,939.299610826997
2000-11-03,947.7847242913903
2000-11-06,948.4632465308711
2000-11-07,947.9775885483949
2000-11-08,941.7688771675423
2000-11-09,941.2484373071636
2000-11-10,939.0236540091405
2000-11-13,921.880930394308
2000-11-14,933.2549259016209
2000-11-15,937.4854739733603
2000-11-16,930.9422086439962
2000-11-17,923.1341263387886
2000-11-20,906.4077734840794
2000-11-21,902.5931730855842
2000-11-22,885.9750931367096
2000-11-23,887.4055899802205
2000-11-24,893.219749887914
2000-11-27,904.1086880995091
2000-11-28,904.9357439896589
2000-11-29,908.1468414719559
2000-11-30,907.7202987441043
2000-12-01,915.4068877810685
2000-12-04,918.8569903362084
2000-12-05,929.7072172181604
2000-12-06,931.8134712248822
2000-12-07,934.1238657401648
2000-12-08,935.7706028870475
2000-12-11,935.5634016798591
2000-12-12,931.3866410096537
2000-12-13,923.6482248336043
2000-12-14,926.7315582640399
2000-12-15,926.0163821846864
2000-12-18,926.4019947495378
2000-12-19,927.4698507082953
2000-12-20,921.3942551083765
2000-12-21,922.4894937198982
2000-12-22,936.1998962808185
2000-12-25,936.1998962808185
2000-12-26,941.6744530407041
2000-12-27,949.1780627256292
2000-12-28,950.8283781807881
2000-12-29,969.7518494434387
2001-01-01,969.7518494434387
2001-01-02,975.099152529541
2001-01-03,960.2459151314603
2001-01-04,978.7629314147796
2001-01-05,984.4609116565173
2001-01-08,979.7260337901483
2001-01-09,967.6360829840896
2001-01-10,967.526205906187
2001-01-11,985.0439921568541
2001-01-12,995.2327669473577
2001-01-15,989.1867106042786
2001-01-16,980.271596286722
2001-01-17,983.3297531013847
2001-01-18,995.5892828748016
2001-01-19,988.1399614653282
2001-01-22,988.3673687168731
2001-01-23,991.355026885592
2001-01-24,976.8886431923853
2001-01-25,977.6898838486167
2001-01-26,976.6887621939155
2001-01-29,974.7674950844391
2001-01-30,983.7708964656409
2001-01-31,998.3236499033716
2001-02-01,1010.2294444451234
2001-02-02,998.8748588675099
2001-02-05,1004.176436952329
2001-02-06,1001.3962700712691
2001-02-07,994.2977234555507
2001-02-08,983.3336865944227
2001-02-09,981.1350930677972
2001-02-12,992.3366462686295
2001-02-13,984.3970547780957
2001-02-14,974.1982469705689
2001-02-15,967.2673034435645
2001-02-16,974.0016620630591
2001-02-19,980.7176866629915
2001-02-20,967.403579575181
2001-02-21,967.1401296053818
2001-02-22,958.4458437813679
2001-02-23,951.5639019654935
2001-02-26,959.9138860229913
2001-02-27,972.3153499997096
2001-02-28,970.758414828609
2001-03-01,972.4575044154018
2001-03-02,977.1685527298041
2001-03-05,974.660580091378
2001-03-06,986.346294310546
2001-03-07,987.9714763201239
2001-03-08,991.3417530712273
2001-03-09,983.0306258950114
2001-03-12,964.651817522864
2001-03-13,941.5382988641283
2001-03-14,920.1510061226294
2001-03-15,922.714576412053
2001-03-16,893.754844548542
2001-03-19,887.6398856464159
2001-03-20,898.9725687602312
2001-03-21,873.8664104117465
2001-03-22,828.4998843206157
2001-03-23,853.0335639984708
2001-03-26,874.712472464806
2001-03-27,890.2668815928254
2001-03-28,878.5491981356494
2001-03-29,873.6553139263682
2001-03-30,882.1354782665678
2001-04-02,875.6169611563265
2001-04-03,859.648087618188
2001-04-04,873.9681927938987
2001-04-05,882.6903129090251
2001-04-06,884.6982592346628
2001-04-09,891.8226451983923
2001-04-10,892.4270222428183
2001-04-11,889.8488803136257
2001-04-12,900.0041831967854
2001-04-13,900.0041831967854
2001-04-16,890.7870604968576
2001-04-17,886.7754391858755
2001-04-18,892.4654617825968
2001-04-19,906.074317838335
2001-04-20,914.3020555090659
2001-04-23,903.0799627034515
2001-04-24,904.0475554336269
2001-04-25,907.4141429957938
2001-04-26,917.5770530444692
2001-04-27,915.6909427766578
2001-04-30,920.5162634926573
2001-05-01,925.9784419141206
2001-05-02,926.0428896587182
2001-05-03,917.9201819563999
2001-05-04,916.003932350517
2001-05-07,914.6532411150073
2001-05-08,911.6559875748535
2001-05-09,908.2143780958389
2001-05-10,915.492208930513
2001-05-11,908.107908130726
2001-05-14,903.0589342182031
2001-05-15,910.2773651334059
2001-05-16,914.1132111724545
2001-05-17,918.5420261887699
2001-05-18,917.0561825655396
2001-05-21,915.9823081838464
2001-05-22,911.8794234930583
2001-05-23,902.7075452638659
2001-05-24,901.3125696655325
2001-05-25,895.286049405755
2001-05-28,902.5484436300392
2001-05-29,889.029422567037
2001-05-30,885.1577991328045
2001-05-31,878.4456923504755
2001-06-01,874.4805193415076
2001-06-04,878.2170773980157
2001-06-05,883.5850640668481
2001-06-06,881.7801302128182
2001-06-07,884.082251326361
2001-06-08,883.8351493167387
2001-06-11,868.516106466534
2001-06-12,864.0730195728647
2001-06-13,870.3622145185197
2001-06-14,869.0803985156829
2001-06-15,864.2686420116187
2001-06-18,857.8060159125691
2001-06-19,855.1125175325262
2001-06-20,841.4069814662329
2001-06-21,839.7882109942968
2001-06-22,845.416861325331
2001-06-25,848.1731501773376
2001-06-26,841.758760704846
2001-06-27,836.3159856218789
2001-06-28,830.8144455842582
2001-06-29,834.438368537391
2001-07-02,839.6715352997011
2001-07-03,838.4451981421607
2001-07-04,835.8824934709493
2001-07-05,823.5762340875996
2001-07-06,817.2320472827469
2001-07-09,818.4077072509386
2001-07-10,823.5323290399916
2001-07-11,819.7217366063791
2001-07-12,813.6248869355571
2001-07-13,816.6224288752229
2001-07-16,816.0953427331727
2001-07-17,808.5354455321907
2001-07-18,823.3061545859097
2001-07-19,831.9424051493869
2001-07-20,828.6492412169589
2001-07-23,827.4098513148106
2001-07-24,831.4594003524196
2001-07-25,828.4452564634151
2001-07-26,830.4962466804429
2001-07-27,835.7201169738969
2001-07-30,841.5859536046623
2001-07-31,845.579599977083
2001-08-01,850.9058969121742
2001-08-02,854.4528197958873
2001-08-03,853.1764074398184
2001-08-06,849.5106184033274
2001-08-07,844.1734245778005
2001-08-08,837.4923455319216
2001-08-09,840.5266227358364
2001-08-10,843.7134184233718
2001-08-13,852.5174486020442
2001-08-14,855.0659058276375
2001-08-15,865.3831828075259
2001-08-16,861.8321215243009
2001-08-17,855.8055753900719
2001-08-20,849.5659213222204
2001-08-21,854.2143456575241
2001-08-22,859.9902441765977
2001-08-23,857.054408296165
2001-08-24,863.0190804812381
2001-08-27,861.4825849400586
2001-08-28,853.6881899368922
2001-08-29,853.05035155681
2001-08-30,839.773993671144
2001-08-31,841.1909670388135
2001-09-03,830.8440865678525
2001-09-04,817.1819070418052
2001-09-05,804.1784540023248
2001-09-06,793.7862107729326
2001-09-07,793.2433301190464
2001-09-10,776.7876924081379
2001-09-11,746.4140778070848
2001-09-12,738.9348280714813
2001-09-13,742.1358472028726
2001-09-14,720.7010277280986
2001-09-17,716.9369785984833
2001-09-18,713.8394681065935
2001-09-19,712.0579701453939
2001-09-20,679.8430898218132
2001-09-21,652.8216092493926
2001-09-24,677.091118980061
2001-09-25,690.7013876349301
2001-09-26,701.457388419513
2001-09-27,705.2199957899127
2001-09-28,710.9946434744342
2001-10-01,711.0182262298994
2001-10-02,718.0811113005144
2001-10-03,719.2860400792836
2001-10-04,731.6462789503837
2001-10-05,731.6279783914523
2001-10-08,730.5938008528465
2001-10-09,732.6365437590362
2001-10-10,739.1641324394341
2001-10-11,744.5277973207067
2001-10-12,746.5908805716126
2001-10-15,739.2442672343121
2001-10-16,751.8225299572475
2001-10-17,759.5975559195675
2001-10-18,750.928801215909
2001-10-19,738.2514492812297
2001-10-22,740.8780161943585
2001-10-23,751.4666038438958
2001-10-24,757.4880403449496
2001-10-25,752.287239203299
2001-10-26,760.0021494997799
2001-10-29,759.5538243296763
2001-10-30,747.514794290229
2001-10-31,753.4920574432833
2001-11-01,760.9525247063549
2001-11-02,758.9708041136277
2001-11-05,766.323011936595
2001-11-06,767.4232615330473
2001-11-07,775.5169193604917
2001-11-08,778.8441614820839
2001-11-09,772.3884386311033
2001-11-12,761.4576758787247
2001-11-13,766.4214414944424
2001-11-14,775.6576484854372
2001-11-15,781.3090653936953
2001-11-16,789.625839304391
2001-11-19,798.1009044372746
2001-11-20,793.8838437011275
2001-11-21,787.3380311763254
2001-11-22,796.0705780915371
2001-11-23,793.0037544619189
2001-11-26,794.3241973322621
2001-11-27,792.0165016296867
2001-11-28,788.5560793753468
2001-11-29,791.5568557715908
2001-11-30,807.7108430617066
2001-12-03,797.6561128329224
2001-12-04,807.2880555636402
2001-12-05,826.4723837266807
2001-12-06,832.3139835343835
2001-12-07,830.2884459579084
2001-12-10,818.8467217460202
2001-12-11,819.0953412852668
2001-12-12,816.3995588922937
2001-12-13,804.7593302914535
2001-12-14,801.997170238202
2001-12-17,817.7882672910705
2001-12-18,814.2928101857866
2001-12-19,806.8682237408319
2001-12-20,798.7290919939796
2001-12-21,797.0157535890183
2001-12-24,790.2145118145418
2001-12-25,790.2145118145418
2001-12-26,790.8894473388111
2001-12-27,807.8474677917908
2001-12-28,809.8812284675864
2001-12-31,817.7221691184957
2002-01-01,817.7221691184957
2002-01-02,829.4528636229718
2002-01-03,839.2810934783446
2002-01-04,839.1089437702628
2002-01-07,832.2113496248037
2002-01-08,827.6575793626691
2002-01-09,827.5049477163222
2002-01-10,823.6465918810089
2002-01-11,824.1582860696825
2002-01-14,814.587719692557
2002-01-15,815.8123315894984
2002-01-16,799.9774966288952
2002-01-17,808.7540706875909
2002-01-18,810.1409747486671
2002-01-21,805.1838299108408
2002-01-22,807.1293366922242
2002-01-23,810.9396957054886
2002-01-24,813.0813928118384
2002-01-25,798.4396904910501
2002-01-28,801.7076221917432
2002-01-29,798.243223870492
2002-01-30,790.2647644816835
2002-01-31,797.4029115376119
2002-02-01,798.442943912107
2002-02-04,798.0176186595926
2002-02-05,788.7548393978597
2002-02-06,782.3007357502977
2002-02-07,785.3634837000974
2002-02-08,788.7102120606908
2002-02-11,797.8533867115596
2002-02-12,795.7978376228613
2002-02-13,797.29348486091
2002-02-14,802.3317679854699
2002-02-15,801.7490236123972
2002-02-18,795.2790762691347
2002-02-19,787.6299787497029
2002-02-20,782.3349300941388
2002-02-21,787.3578512350153
2002-02-22,787.4514581429693
2002-02-25,787.7129786744939
2002-02-26,793.0117507053618
2002-02-27,797.8090286007588
2002-02-28,798.75613745795
2002-03-01,806.0657686932705
2002-03-04,828.6612805895217
2002-03-05,827.1265971336497
2002-03-06,835.6829115336524
2002-03-07,847.3898132351301
2002-03-08,849.0020924067967
2002-03-11,847.6626808472766
2002-03-12,836.996406483717
2002-03-13,838.2857189361991
2002-03-14,847.3501904353025
2002-03-15,853.4367512185702
2002-03-18,857.5134356940697
2002-03-19,861.4528352480161
2002-03-20,857.3478557129704
2002-03-21,852.9805111719686
2002-03-22,853.3557184673859
2002-03-25,848.2611868252785
2002-03-26,848.5336076584118
2002-03-27,843.759338946267
2002-03-28,851.1552183117659
2002-03-29,851.1552183117659
2002-04-01,858.131100717691
2002-04-02,853.1476789311166
2002-04-03,850.7920286348321
2002-04-04,845.9403499200857
2002-04-05,843.5143844401181
2002-04-08,828.813690269767
2002-04-09,833.6994739258181
2002-04-10,842.5980192873697
2002-04-11,839.9032797578952
2002-04-12,838.1431583200188
2002-04-15,842.5153318967567
2002-04-16,855.4285821565346
2002-04-17,862.8263040534744
2002-04-18,862.2767482639532
2002-04-19,864.756607351324
2002-04-22,859.6017544394388
2002-04-23,859.5421893217134
2002-04-24,859.7722278063623
2002-04-25,856.7269996832243
2002-04-26,856.9398084719152
2002-04-29,857.5418220937887
2002-04-30,858.7671820832066
2002-05-01,863.6629612209524
2002-05-02,853.3938791924734
2002-05-03,857.4204823982207
2002-05-06,859.3679733115731
2002-05-07,849.387473958327
2002-05-08,861.0119578096054
2002-05-09,859.7648623756609
2002-05-10,859.3232998206638
2002-05-13,862.8526262345588
2002-05-14,864.8023839068233
2002-05-15,872.2046930910469
2002-05-16,872.3968548063874
2002-05-17,882.7047230048244
2002-05-20,879.3616465200138
2002-05-21,874.4459407520084
2002-05-22,873.4036960629294
2002-05-23,865.4264130426244
2002-05-24,865.0933843802659
2002-05-27,862.974567204054
2002-05-28,870.776195809237
2002-05-29,871.0384655160678
2002-05-30,865.7058631398993
2002-05-31,864.426116229264
2002-06-03,862.2934605900969
2002-06-04,851.1463444204854
2002-06-05,848.7689915573541
2002-06-06,855.9648024694327
2002-06-07,845.5976195504911
2002-06-10,848.4488232262668
2002-06-11,851.784379393745
2002-06-12,840.3505237768787
2002-06-13,830.4597563611184
2002-06-14,814.6558861316644
2002-06-17,827.169810193212
2002-06-18,829.9156391019065
2002-06-19,826.2984748904831
2002-06-20,818.5560064186982
2002-06-21,819.7556890408404
2002-06-24,808.7343354994915
2002-06-25,813.537590785051
2002-06-26,815.1887517960739
2002-06-27,819.2310825269053
2002-06-28,841.767236413256
2002-07-01,841.1747034831518
2002-07-02,818.6119987940853
2002-07-03,796.7286899957834
2002-07-04,803.7815476925048
2002-07-05,821.5231181959948
2002-07-08,832.085797284856
2002-07-09,829.6704952944876
2002-07-10,807.5995119936587
2002-07-11,788.120298275616
2002-07-12,787.6383414388437
2002-07-15,778.0075149059569
2002-07-16,776.3257221174681
2002-07-17,788.0456517428419
2002-07-18,796.82716685515
2002-07-19,777.7070429536052
2002-07-22,747.6496224978382
2002-07-23,722.4816327494104
2002-07-24,707.2991436922068
