Date,WORLD ex USA EQUAL WEIGHTED
1999-05-18,1091.3724535805636
1999-05-19,1084.275942708634
1999-05-20,1085.7418207120766
1999-05-21,1084.3892579251844
1999-05-24,1087.1536064628822
1999-05-25,1079.38609733243
1999-05-26,1073.3586764609854
1999-05-27,1068.6265193451832
1999-05-28,1067.6494278441771
1999-05-31,1068.3835252819474
1999-06-01,1077.0370093333156
1999-06-02,1075.4824340866946
1999-06-03,1073.861365271022
1999-06-04,1075.2041060201777
1999-06-07,1085.8651894241802
1999-06-08,1097.9209898589313
1999-06-09,1103.4457282636383
1999-06-10,1112.4030472014736
1999-06-11,1123.1824418623967
1999-06-14,1111.699766474703
1999-06-15,1110.5799955345758
1999-06-16,1109.5333056425195
1999-06-17,1117.662656714342
1999-06-18,1120.4809745689513
1999-06-21,1123.1837677199776
1999-06-22,1122.556241366802
1999-06-23,1115.8568484711645
1999-06-24,1113.242385979645
1999-06-25,1118.0123738600598
1999-06-28,1116.8755064329357
1999-06-29,1118.059123815349
1999-06-30,1112.5073713804538
1999-07-01,1123.7164084567696
1999-07-02,1129.2588044907616
1999-07-05,1137.5596394334457
1999-07-06,1136.9360693092701
1999-07-07,1130.4207965757191
1999-07-08,1126.8517627181498
1999-07-09,1129.7984051903456
1999-07-12,1129.4652239872005
1999-07-13,1124.8637697155607
1999-07-14,1131.4574278355974
1999-07-15,1140.5564884533499
1999-07-16,1131.4983281769958
1999-07-19,1136.058302984796
1999-07-20,1140.5736032654531
1999-07-21,1139.548549231205
1999-07-22,1130.9633530364895
1999-07-23,1122.923217258071
1999-07-26,1124.3571526247601
1999-07-27,1122.62325041304
1999-07-28,1126.760292298775
1999-07-29,1131.7770186389412
1999-07-30,1144.2259681912005
1999-08-02,1138.2718003204134
1999-08-03,1141.3912376609626
1999-08-04,1145.5443964865178
1999-08-05,1133.6221906708236
1999-08-06,1127.1678021297234
1999-08-09,1123.7925694033245
1999-08-10,1121.6722969173231
1999-08-11,1120.166886015915
1999-08-12,1132.007089812787
1999-08-13,1133.2352291302082
1999-08-16,1147.5338881427651
1999-08-17,1144.6166421128655
1999-08-18,1149.3119658600103
1999-08-19,1152.068368120653
1999-08-20,1164.708712484431
1999-08-23,1171.9157775156257
1999-08-24,1165.1111999464972
1999-08-25,1161.3463962660076
1999-08-26,1154.6413529778015
1999-08-27,1155.0692092947108
1999-08-30,1160.0498017042887
1999-08-31,1151.8219432049862
1999-09-01,1169.276736952838
1999-09-02,1168.4436543655188
1999-09-03,1168.2668294788552
1999-09-06,1174.022932178615
1999-09-07,1168.8125680079859
1999-09-08,1166.6000359876557
1999-09-09,1180.5687870784825
1999-09-10,1177.250768833532
1999-09-13,1180.8840576198097
1999-09-14,1177.8305446933973
1999-09-15,1173.279847097148
1999-09-16,1159.5575232019032
1999-09-17,1155.257193040241
1999-09-20,1159.8857127243616
1999-09-21,1167.7163133470283
1999-09-22,1154.4526619343583
1999-09-23,1152.5809472730023
1999-09-24,1135.8287847737067
1999-09-27,1135.273092734873
1999-09-28,1143.7433204893496
1999-09-29,1141.4880986561884
1999-09-30,1156.6365523404274
1999-10-01,1163.3961433825853
1999-10-04,1165.6123532251822
1999-10-05,1163.3899765559363
1999-10-06,1163.4689945090868
1999-10-07,1170.7872786878816
1999-10-08,1164.1317953800037
1999-10-11,1165.7996909556916
1999-10-12,1165.5789993848196
1999-10-13,1150.9311890207025
1999-10-14,1151.215645323792
1999-10-15,1146.5209534211049
1999-10-18,1130.0343559071537
1999-10-19,1132.9192632742888
1999-10-20,1138.4511981196767
1999-10-21,1134.015498960864
1999-10-22,1135.2749369141686
1999-10-25,1139.130859343842
1999-10-26,1136.5878558250085
1999-10-27,1127.5225067469225
1999-10-28,1129.5998501375057
1999-10-29,1149.2560145248153
1999-11-01,1148.2746578048227
1999-11-02,1151.3041224936212
1999-11-03,1149.663555897649
1999-11-04,1154.9659017653187
1999-11-05,1147.1549610306297
1999-11-08,1139.199714946274
1999-11-09,1142.3191977038255
1999-11-10,1150.4181150821134
1999-11-11,1144.1932399904845
1999-11-12,1140.4725264378528
1999-11-15,1138.7693084414036
1999-11-16,1138.2711163752335
1999-11-17,1156.9746290172634
1999-11-18,1159.5078304316653
1999-11-19,1157.6968737150287
1999-11-22,1158.5098158519322
1999-11-23,1160.5690087459507
1999-11-24,1147.272616278522
1999-11-25,1149.5234589405572
1999-11-26,1155.599905535421
1999-11-29,1155.4287746285302
1999-11-30,1143.615201197554
1999-12-01,1148.9527161285082
1999-12-02,1152.2209494679173
1999-12-03,1160.9820434695343
1999-12-06,1169.9911421007491
1999-12-07,1174.5982279549974
1999-12-08,1171.6484316217347
1999-12-09,1173.3241905588686
1999-12-10,1174.3379829443597
1999-12-13,1169.0391221056946
1999-12-14,1164.222075665485
1999-12-15,1159.0242048190355
1999-12-16,1171.8327848841207
1999-12-17,1171.3380928416373
1999-12-20,1173.327209737008
1999-12-21,1170.7104433308584
1999-12-22,1182.9388628066429
1999-12-23,1193.306931010793
1999-12-24,1197.423832214407
1999-12-27,1197.6827900627397
1999-12-28,1195.6357473065634
1999-12-29,1197.276705597826
1999-12-30,1200.900662342391
1999-12-31,1200.666139322132
2000-01-03,1214.3682156605114
2000-01-04,1198.0278137165024
2000-01-05,1184.4339174150791
2000-01-06,1178.654958016345
2000-01-07,1190.8703794790547
2000-01-10,1201.2231514485622
2000-01-11,1204.7910066213747
2000-01-12,1196.1467511224125
2000-01-13,1205.8557708423868
2000-01-14,1210.338348433785
2000-01-17,1222.6183102016246
2000-01-18,1212.9867762865927
2000-01-19,1202.039362803308
2000-01-20,1203.186961972028
2000-01-21,1196.0778710290626
2000-01-24,1191.4034415802498
2000-01-25,1179.76824964999
2000-01-26,1181.938443978463
2000-01-27,1180.1378253694916
2000-01-28,1168.8694615833854
2000-01-31,1159.3885262320475
2000-02-01,1154.0349956312152
2000-02-02,1156.5436742419581
2000-02-03,1168.8029963429606
2000-02-04,1167.1187391315834
2000-02-07,1162.2191259964218
2000-02-08,1166.4997066346439
2000-02-09,1168.6209604870376
2000-02-10,1163.6081436714867
2000-02-11,1159.9269695701491
2000-02-14,1150.176320719376
2000-02-15,1142.9577091852616
2000-02-16,1149.0279539363942
2000-02-17,1151.9997836670652
2000-02-18,1144.4866415930223
2000-02-21,1130.0717635932353
2000-02-22,1133.3434966912198
2000-02-23,1141.9875121027762
2000-02-24,1138.6860928314431
2000-02-25,1142.1302085728662
2000-02-28,1134.4108346586322
2000-02-29,1135.3146239039177
2000-03-01,1158.098750544399
2000-03-02,1163.9204255111633
2000-03-03,1163.791806030627
2000-03-06,1164.3222796350788
2000-03-07,1163.4063723422169
2000-03-08,1152.8960264106279
2000-03-09,1164.0907952491332
2000-03-10,1167.9322763625132
2000-03-13,1159.0095009446552
2000-03-14,1156.16915593541
2000-03-15,1148.8549502245662
2000-03-16,1166.8249089592337
2000-03-17,1170.8356589392422
2000-03-20,1172.8903506107745
2000-03-21,1172.320861099165
2000-03-22,1167.1569095430866
2000-03-23,1169.521464666211
2000-03-24,1184.031088150831
2000-03-27,1194.2612956655078
2000-03-28,1200.285079336662
2000-03-29,1198.4658405939592
2000-03-30,1183.4493596255975
2000-03-31,1196.034304291265
2000-04-03,1196.7688855113217
2000-04-04,1196.2451759795026
2000-04-05,1196.429685239474
2000-04-06,1200.3507409756253
2000-04-07,1199.8154339972
2000-04-10,1199.2201461039988
2000-04-11,1189.978743666728
2000-04-12,1199.2658045020783
2000-04-13,1195.905244280175
2000-04-14,1188.3398506195845
2000-04-17,1152.670817569616
2000-04-18,1162.7208247859423
2000-04-19,1167.4565392013576
2000-04-20,1168.7248449719766
2000-04-21,1160.2476427561746
2000-04-24,1172.9780560807615
2000-04-25,1172.4308145612408
2000-04-26,1170.5077069652793
2000-04-27,1155.334450632148
2000-04-28,1155.2829124478264
2000-05-01,1154.4412021930057
2000-05-02,1167.4844217119296
2000-05-03,1156.6398728420777
2000-05-04,1159.8358892956903
2000-05-05,1161.361702110273
2000-05-08,1158.5060773558748
2000-05-09,1157.9714103959184
2000-05-10,1158.0038438980591
2000-05-11,1153.19024524885
2000-05-12,1168.231675672388
2000-05-15,1172.961016788183
2000-05-16,1175.7935087026417
2000-05-17,1159.8331890877178
2000-05-18,1160.5955543494008
2000-05-19,1157.2403972813559
2000-05-22,1150.3953619893964
2000-05-23,1156.0353642067328
2000-05-24,1143.3600620813895
2000-05-25,1148.841677670047
2000-05-26,1152.8395887460017
2000-05-29,1159.4214258329703
2000-05-30,1165.7508491168624
2000-05-31,1154.1101148401037
2000-06-01,1167.1851334484384
2000-06-02,1185.2834555770585
2000-06-05,1194.7253771115745
2000-06-06,1210.8171382186345
2000-06-07,1211.9371102914479
2000-06-08,1211.6478989082661
2000-06-09,1210.3217401706006
2000-06-12,1217.072869397983
2000-06-13,1216.9336070737997
2000-06-14,1216.8714414959582
2000-06-15,1206.3266315466128
2000-06-16,1214.1199947716073
2000-06-19,1216.3128453891286
2000-06-20,1221.1302455871703
2000-06-21,1215.1508542736935
2000-06-22,1210.969331100678
2000-06-23,1208.968027106896
2000-06-26,1204.608981430734
2000-06-27,1215.8938824750437
2000-06-28,1222.622255748476
2000-06-29,1226.266905740989
2000-06-30,1238.4567937884894
2000-07-03,1246.7770222755353
2000-07-04,1245.245315221702
2000-07-05,1240.4873072657017
2000-07-06,1237.808881408908
2000-07-07,1240.7074280663794
2000-07-10,1248.5380641740892
2000-07-11,1249.8157519102097
2000-07-12,1247.4813856994856
2000-07-13,1232.7556143916659
2000-07-14,1238.7295241451327
2000-07-17,1236.4470928268831
2000-07-18,1226.1036867971843
2000-07-19,1219.9006813697283
2000-07-20,1224.2364800094874
2000-07-21,1222.3363250726313
2000-07-24,1217.2898147444619
2000-07-25,1220.0914840112002
2000-07-26,1219.5013151888172
2000-07-27,1208.3140759610349
2000-07-28,1191.9648306051997
2000-07-31,1189.0680307180248
2000-08-01,1195.720726497596
2000-08-02,1193.5748461244455
2000-08-03,1182.183812512384
2000-08-04,1189.4012417847111
2000-08-07,1198.5660962994189
2000-08-08,1190.5360754678354
2000-08-09,1200.8631355317777
2000-08-10,1207.2804297204577
2000-08-11,1210.8906193060734
2000-08-14,1212.8224170103729
2000-08-15,1222.2849770200137
2000-08-16,1227.062108828085
2000-08-17,1223.6981585924912
2000-08-18,1221.5953852596112
2000-08-21,1217.1791976237735
2000-08-22,1220.7400120665664
2000-08-23,1219.5268230167399
2000-08-24,1226.0514229916791
2000-08-25,1232.1602836265447
2000-08-28,1228.7445353507567
2000-08-29,1223.737524901811
2000-08-30,1217.8576938860606
2000-08-31,1214.6581577453414
2000-09-01,1228.7241708639478
2000-09-04,1231.8507132416548
2000-09-05,1218.5335509775514
2000-09-06,1208.4494054784604
2000-09-07,1202.7447332200388
2000-09-08,1195.3681259757348
2000-09-11,1184.4736964523313
2000-09-12,1176.1005765297407
2000-09-13,1176.1619288409993
2000-09-14,1174.9560365887921
2000-09-15,1170.7787323596083
2000-09-18,1157.6375809886915
2000-09-19,1155.760681294451
2000-09-20,1156.0161701084194
2000-09-21,1150.198687745383
2000-09-22,1155.388939175658
2000-09-25,1159.9638075577452
2000-09-26,1162.1090931552912
2000-09-27,1159.1767540216827
2000-09-28,1159.8096624491875
2000-09-29,1169.4713955165378
2000-10-02,1173.2239469657186
2000-10-03,1174.9753225979928
2000-10-04,1168.404331072099
2000-10-05,1167.1717842095054
2000-10-06,1164.3436160209378
2000-10-09,1153.0046345848443
2000-10-10,1151.308556350104
2000-10-11,1140.4400280702973
2000-10-12,1130.8892474971817
2000-10-13,1124.2295422878533
2000-10-16,1120.8545106283823
2000-10-17,1109.4256649388863
2000-10-18,1097.9746065325814
2000-10-19,1100.70444005871
2000-10-20,1110.544306928673
2000-10-23,1112.9577135910522
2000-10-24,1121.8498739395282
2000-10-25,1110.4519020348175
2000-10-26,1107.8803706553665
2000-10-27,1119.2059853965463
2000-10-30,1120.9718849558487
2000-10-31,1129.2076726334276
2000-11-01,1149.045821738887
2000-11-02,1154.1388360819644
2000-11-03,1163.8931790891775
2000-11-06,1172.4635044795655
2000-11-07,1170.6859355941037
2000-11-08,1165.8376157606715
2000-11-09,1158.148947763971
2000-11-10,1151.5646171962255
2000-11-13,1134.1283824153438
2000-11-14,1141.2606454480785
2000-11-15,1143.4635033869997
2000-11-16,1133.9048909391493
2000-11-17,1131.3682747498867
2000-11-20,1119.6164421399862
2000-11-21,1109.8649306535629
2000-11-22,1098.5122001573507
2000-11-23,1099.4509881598103
2000-11-24,1104.7831179509235
2000-11-27,1119.6364283574894
2000-11-28,1118.4496073300334
2000-11-29,1114.7038677634362
2000-11-30,1117.68953748939
2000-12-01,1131.5215563955585
2000-12-04,1136.667606902162
2000-12-05,1140.927277962817
2000-12-06,1143.7600359953924
2000-12-07,1140.9120247372598
2000-12-08,1146.6734004549483
2000-12-11,1156.3098880847158
2000-12-12,1152.2297254485948
2000-12-13,1146.1612530197688
2000-12-14,1143.847294469972
2000-12-15,1136.182620443017
2000-12-18,1135.3451883275548
2000-12-19,1127.457973061995
2000-12-20,1120.419435208293
2000-12-21,1115.6421766205044
2000-12-22,1125.2599192472032
2000-12-25,1134.585597659059
2000-12-26,1135.387269214365
2000-12-27,1143.3544893059666
2000-12-28,1144.633392884404
2000-12-29,1156.4860935147528
2001-01-01,1156.4860935147528
2001-01-02,1156.8563063986307
2001-01-03,1147.189487215086
2001-01-04,1156.9814574935629
2001-01-05,1160.7634579887722
2001-01-08,1159.0960260332597
2001-01-09,1145.1435749577777
2001-01-10,1141.865465636423
2001-01-11,1141.8439317659877
2001-01-12,1145.5825891512504
2001-01-15,1143.067150966833
2001-01-16,1141.5650145496081
2001-01-17,1145.8560165457977
2001-01-18,1158.228120489465
2001-01-19,1161.019769295187
2001-01-22,1162.010009747366
2001-01-23,1163.992393022885
2001-01-24,1153.7569280867815
2001-01-25,1158.0212747793446
2001-01-26,1155.9503925268712
2001-01-29,1159.3975981659278
2001-01-30,1167.282071728547
2001-01-31,1177.9612318322888
2001-02-01,1190.174012172158
2001-02-02,1180.582875698614
2001-02-05,1176.5667289851215
2001-02-06,1174.4620002582922
2001-02-07,1167.6363084556244
2001-02-08,1156.662179669922
2001-02-09,1154.6228085200298
2001-02-12,1160.0638190496654
2001-02-13,1156.758751999037
2001-02-14,1152.9662649870377
2001-02-15,1152.5716668597152
2001-02-16,1151.5226359646767
2001-02-19,1149.7143139781383
2001-02-20,1145.8304596114915
2001-02-21,1138.2298660198844
2001-02-22,1132.6864247696892
2001-02-23,1132.7169668107417
2001-02-26,1139.4412484684356
2001-02-27,1147.2859086901929
2001-02-28,1139.666209490394
2001-03-01,1135.7119654525075
2001-03-02,1125.7860844443815
2001-03-05,1124.5531384231288
2001-03-06,1139.7214058665768
2001-03-07,1139.4430005245251
2001-03-08,1140.8599879062888
2001-03-09,1135.7131306415542
2001-03-12,1110.769323982394
2001-03-13,1086.3632054713119
2001-03-14,1067.3269764199965
2001-03-15,1075.5660307174849
2001-03-16,1052.3960832608398
2001-03-19,1051.7843198651249
2001-03-20,1056.0011883974646
2001-03-21,1054.7547470160614
2001-03-22,1018.0613075584571
2001-03-23,1041.97709417762
2001-03-26,1071.1537924056927
2001-03-27,1078.3081094466324
2001-03-28,1075.9833077499788
2001-03-29,1059.0625137944896
2001-03-30,1056.7327731812832
2001-04-02,1044.3274982329558
2001-04-03,1039.7658859126195
2001-04-04,1052.323771311338
2001-04-05,1068.2328860321522
2001-04-06,1072.060538328973
2001-04-09,1069.221996523088
2001-04-10,1073.814698077794
2001-04-11,1080.3372808498405
2001-04-12,1093.5439763101294
2001-04-13,1094.1129446127566
2001-04-16,1086.6561805752117
2001-04-17,1083.5877111550858
2001-04-18,1103.5784474392785
2001-04-19,1123.139331307062
2001-04-20,1127.9084035982182
2001-04-23,1120.275867424427
2001-04-24,1118.4558585037487
2001-04-25,1123.152527553947
2001-04-26,1133.5543088721784
2001-04-27,1134.8154287113034
2001-04-30,1141.5821867941793
2001-05-01,1158.576076496585
2001-05-02,1161.7568659491637
2001-05-03,1159.084087180704
2001-05-04,1158.9064175588762
2001-05-07,1159.8161239911733
2001-05-08,1150.0788829035935
2001-05-09,1141.9335008301884
2001-05-10,1148.5098753619334
2001-05-11,1143.6037993300217
2001-05-14,1129.5120806375521
2001-05-15,1139.0118883436655
2001-05-16,1136.8934434105367
2001-05-17,1149.6207386051817
2001-05-18,1147.5149556141703
2001-05-21,1157.2947042167282
2001-05-22,1156.7187563380555
2001-05-23,1155.6707248841074
2001-05-24,1150.8946074977998
2001-05-25,1144.9442095350437
2001-05-28,1144.9987791219485
2001-05-29,1141.7621729310983
2001-05-30,1129.598616868831
2001-05-31,1123.32485799386
2001-06-01,1123.7547061056584
2001-06-04,1126.5577704242764
2001-06-05,1126.5554553789568
2001-06-06,1124.0390847248154
2001-06-07,1128.096488954648
2001-06-08,1128.3144041120083
2001-06-11,1113.3617574435807
2001-06-12,1099.438941807678
2001-06-13,1107.114889667002
2001-06-14,1103.613557199615
2001-06-15,1096.475989651144
2001-06-18,1089.0247175831792
2001-06-19,1085.1724024262103
2001-06-20,1075.0242113506163
2001-06-21,1079.7263289495952
2001-06-22,1086.6260061911496
2001-06-25,1087.690824137899
2001-06-26,1084.9370066961606
2001-06-27,1080.3952278444997
2001-06-28,1074.0312565919899
2001-06-29,1082.5807971712181
2001-07-02,1084.260302568432
2001-07-03,1084.6907039578527
2001-07-04,1077.7359059050289
2001-07-05,1063.6501033607467
2001-07-06,1049.4746885693783
2001-07-09,1047.0860312191264
2001-07-10,1053.3629253607016
2001-07-11,1047.383069401361
2001-07-12,1053.3759698597844
2001-07-13,1053.5997356733508
2001-07-16,1051.7580488521553
2001-07-17,1040.4800704248528
2001-07-18,1046.6764266305795
2001-07-19,1053.407890893851
2001-07-20,1051.6433113230332
2001-07-23,1039.5998637483078
2001-07-24,1043.0297531296899
2001-07-25,1043.9147747957452
2001-07-26,1045.6545371054112
2001-07-27,1051.083952957213
2001-07-30,1050.1170949380423
2001-07-31,1060.637497578591
2001-08-01,1069.2281793700565
2001-08-02,1083.4983799133315
2001-08-03,1078.0832682415942
2001-08-06,1075.52494601826
2001-08-07,1074.057252038639
2001-08-08,1067.1822538478684
2001-08-09,1059.6654926768556
2001-08-10,1062.9715171323455
2001-08-13,1062.2736867794883
2001-08-14,1073.2339649479309
2001-08-15,1086.3209794754791
2001-08-16,1080.1106168403933
2001-08-17,1075.9982197478118
2001-08-20,1065.0521231236703
2001-08-21,1071.8103265903094
2001-08-22,1079.2009460341144
2001-08-23,1074.2671904088083
2001-08-24,1078.9863224031574
2001-08-27,1079.4925026024862
2001-08-28,1070.5670313153414
2001-08-29,1065.4297458276305
2001-08-30,1050.338917081569
2001-08-31,1047.7972954147597
2001-09-03,1034.9056601193909
2001-09-04,1033.1880151975015
2001-09-05,1020.3753583641785
2001-09-06,1010.4188733799082
2001-09-07,1004.4084106043143
2001-09-10,982.2886787998559
2001-09-11,965.4874822757901
2001-09-12,936.0588064454017
2001-09-13,946.3491157317394
2001-09-14,942.6930845965053
2001-09-17,920.0651531290762
2001-09-18,918.4008999245461
2001-09-19,920.6540290768809
2001-09-20,894.6828545419673
2001-09-21,866.4261924560232
2001-09-24,882.4537860559698
2001-09-25,894.5691636755087
2001-09-26,898.417296201415
2001-09-27,899.1119243560465
2001-09-28,914.4515672018229
2001-10-01,917.3341648769241
2001-10-02,924.4277961186006
2001-10-03,922.0363517291747
2001-10-04,940.5292337414085
2001-10-05,941.9025477502278
2001-10-08,939.6256451340463
2001-10-09,936.7287005754736
2001-10-10,936.90758250606
2001-10-11,952.2025186822857
2001-10-12,957.4471629419277
2001-10-15,952.7178119239601
2001-10-16,962.6075968547356
2001-10-17,973.8678688014635
2001-10-18,956.8615560598244
2001-10-19,947.1891768153291
2001-10-22,948.6710069520027
2001-10-23,962.4082957746482
2001-10-24,967.378750984157
2001-10-25,967.4698877324954
2001-10-26,971.7396041350032
2001-10-29,964.0197155483331
2001-10-30,951.8884318997821
2001-10-31,952.1757085190409
2001-11-01,957.6918373686779
2001-11-02,958.5819844810236
2001-11-05,965.6205492053759
2001-11-06,972.8059810254248
2001-11-07,972.4922323663869
2001-11-08,979.9092571306169
2001-11-09,975.9490357133155
2001-11-12,966.3895557645175
2001-11-13,968.9944762003585
2001-11-14,977.0780524344874
2001-11-15,988.5684684467519
2001-11-16,994.6829418827914
2001-11-19,1005.1069138362982
2001-11-20,1000.9472397647348
2001-11-21,992.9757249230641
2001-11-22,999.5705675623145
2001-11-23,996.1525178750213
2001-11-26,1005.4568498703173
2001-11-27,1005.1151722009345
2001-11-28,996.1701448886926
2001-11-29,996.4263656589386
2001-11-30,1011.8878563641051
2001-12-03,997.1398200472881
2001-12-04,1005.0975721380386
2001-12-05,1026.8419843013578
2001-12-06,1034.2715463755794
2001-12-07,1029.3481132028494
2001-12-10,1014.4187565840581
2001-12-11,1010.2948167546443
2001-12-12,1015.7991598181371
2001-12-13,998.9978972435543
2001-12-14,995.2081331559157
2001-12-17,997.4894942471706
2001-12-18,997.4446086133596
2001-12-19,990.8579044329528
2001-12-20,987.5559148380887
2001-12-21,983.7682193093235
2001-12-24,980.5393954082159
2001-12-25,979.4742860733194
2001-12-26,977.3968375858703
2001-12-27,994.1834440915563
2001-12-28,1000.847655221223
2001-12-31,1006.1807543983311
2002-01-01,1006.1807543983311
2002-01-02,1009.2841388362152
2002-01-03,1018.8012496645828
2002-01-04,1029.6431626126807
2002-01-07,1029.09732902549
2002-01-08,1015.764566339549
2002-01-09,1013.7964274965565
2002-01-10,1008.2854328880741
2002-01-11,1007.3056074426486
2002-01-14,1000.7623390259702
2002-01-15,995.3686048276392
2002-01-16,984.6853106679897
2002-01-17,985.8729450265023
2002-01-18,991.1588494315035
2002-01-21,990.5507729855547
2002-01-22,982.2848855281085
2002-01-23,983.1478373426881
2002-01-24,984.9897163032527
2002-01-25,978.1677805135788
2002-01-28,984.115222284526
2002-01-29,977.5829741494996
2002-01-30,968.5695672919103
2002-01-31,976.266032110289
2002-02-01,972.3104988380337
2002-02-04,968.174354219138
2002-02-05,956.1414549588728
2002-02-06,953.1373067305589
2002-02-07,956.6235407051336
2002-02-08,962.6475150107102
2002-02-11,972.8372715676695
2002-02-12,979.6902901915341
2002-02-13,982.0925965856454
2002-02-14,988.7245166845244
2002-02-15,987.5644546802115
2002-02-18,984.4490351301017
2002-02-19,969.7021286455267
2002-02-20,964.2511703248531
2002-02-21,974.0840813784979
2002-02-22,975.0466342317651
2002-02-25,973.80075721622
2002-02-26,975.3911120986066
2002-02-27,987.2792819061683
2002-02-28,990.913334415066
2002-03-01,1004.2937843191173
2002-03-04,1037.2788811390049
2002-03-05,1034.0224634130896
2002-03-06,1040.771561650627
2002-03-07,1066.9399606634795
2002-03-08,1070.6756990886342
2002-03-11,1074.6420736836194
2002-03-12,1058.157444690733
2002-03-13,1048.9769199463656
2002-03-14,1058.5786512702166
2002-03-15,1066.6950903122438
2002-03-18,1063.336169910057
2002-03-19,1070.6732405825228
2002-03-20,1066.870684142223
2002-03-21,1062.2918904014105
2002-03-22,1054.9518664901952
2002-03-25,1047.6257279003853
2002-03-26,1046.5504909017586
2002-03-27,1050.6502488440535
2002-03-28,1056.6085947934173
2002-03-29,1051.1806359625502
2002-04-01,1051.52211127304
2002-04-02,1053.4567420842804
2002-04-03,1057.972978984863
2002-04-04,1058.600704231733
2002-04-05,1061.3470200969819
2002-04-08,1051.9307655178854
2002-04-09,1049.0230997022625
2002-04-10,1057.0279428070507
2002-04-11,1050.6462595369733
2002-04-12,1045.9097953157695
2002-04-15,1052.787764997499
2002-04-16,1065.4058368583856
2002-04-17,1077.015327029627
2002-04-18,1079.9902425606165
2002-04-19,1079.9738958579096
2002-04-22,1081.6020430254093
2002-04-23,1080.9456907369577
2002-04-24,1079.7892015526484
2002-04-25,1080.6757205185481
2002-04-26,1077.4269264735583
2002-04-29,1074.6502068280872
2002-04-30,1073.7822332277135
2002-05-01,1082.314494038982
2002-05-02,1081.9451326718458
2002-05-03,1087.441192279785
2002-05-06,1085.1974135321477
2002-05-07,1073.6258401185116
2002-05-08,1083.659900435941
2002-05-09,1084.433516021516
2002-05-10,1084.715440086673
2002-05-13,1083.0593568464744
2002-05-14,1079.3586162407194
2002-05-15,1093.3155007491746
2002-05-16,1098.5167014526264
2002-05-17,1112.9227376120223
2002-05-20,1113.871564961254
2002-05-21,1115.3818534820275
2002-05-22,1119.1565644278812
2002-05-23,1116.2948650754997
2002-05-24,1118.1130515608488
2002-05-27,1116.2485026051593
2002-05-28,1119.1974731114403
2002-05-29,1115.6059702445823
2002-05-30,1115.2335579043483
2002-05-31,1115.5898193527605
