Date,WORLD EX UK EQUAL WEIGHTED
1999-06-18,1122.1652733985386
1999-06-21,1123.0930347789615
1999-06-22,1120.8606675280712
1999-06-23,1115.4148731269624
1999-06-24,1109.6650563373494
1999-06-25,1113.6173664725736
1999-06-28,1116.4643888284836
1999-06-29,1121.2429798813014
1999-06-30,1118.8965096510997
1999-07-01,1128.4621648819839
1999-07-02,1135.1348054270934
1999-07-05,1140.927361915835
1999-07-06,1139.023506317278
1999-07-07,1133.7961377176937
1999-07-08,1130.776619770325
1999-07-09,1135.7904028949963
1999-07-12,1134.7964147311761
1999-07-13,1130.827829285773
1999-07-14,1136.755741711686
1999-07-15,1144.2710646241896
1999-07-16,1138.3818274829418
1999-07-19,1141.523468814642
1999-07-20,1140.7622160644255
1999-07-21,1140.6276546384418
1999-07-22,1130.966602131981
1999-07-23,1124.740071723178
1999-07-26,1123.3803034022555
1999-07-27,1124.080556085147
1999-07-28,1127.3860031876723
1999-07-29,1126.6040880313299
1999-07-30,1133.53674719436
1999-08-02,1128.5647581209155
1999-08-03,1129.2675275819493
1999-08-04,1128.8652811300146
1999-08-05,1121.188874531332
1999-08-06,1113.2806649156444
1999-08-09,1111.04923713974
1999-08-10,1106.3586602738028
1999-08-11,1108.618379862715
1999-08-12,1116.3977716047225
1999-08-13,1120.9527116424981
1999-08-16,1133.1618266632704
1999-08-17,1134.1425896960145
1999-08-18,1134.5994198663407
1999-08-19,1136.2532941342113
1999-08-20,1149.1568430265418
1999-08-23,1157.9885317474266
1999-08-24,1152.3988151811286
1999-08-25,1150.774977495362
1999-08-26,1141.8041869167225
1999-08-27,1139.3893880905641
1999-08-30,1139.012990803618
1999-08-31,1130.4629031045247
1999-09-01,1145.076768941927
1999-09-02,1140.9087984228643
1999-09-03,1146.9920944325836
1999-09-06,1151.1469243894032
1999-09-07,1146.127059187554
1999-09-08,1142.2706150337594
1999-09-09,1153.8899564107744
1999-09-10,1153.6165607624896
1999-09-13,1156.3013625197912
1999-09-14,1153.4596542796194
1999-09-15,1148.2265747382633
1999-09-16,1136.2412584026747
1999-09-17,1135.4636334552185
1999-09-20,1137.7228874298514
1999-09-21,1138.5536059832982
1999-09-22,1129.05398181614
1999-09-23,1121.7468990744078
1999-09-24,1108.6409063771457
1999-09-27,1107.6059342489807
1999-09-28,1113.254922070064
1999-09-29,1111.8124227155772
1999-09-30,1125.567797411762
1999-10-01,1130.5785219040818
1999-10-04,1134.8337250752882
1999-10-05,1130.9618386907982
1999-10-06,1134.93158586323
1999-10-07,1138.8947413209169
1999-10-08,1135.9714911319943
1999-10-11,1137.914111981433
1999-10-12,1134.455528024999
1999-10-13,1118.670148378658
1999-10-14,1120.304240935724
1999-10-15,1110.2226795226354
1999-10-18,1098.3630419295773
1999-10-19,1100.2847555643702
1999-10-20,1108.8834259852158
1999-10-21,1105.458629330826
1999-10-22,1111.5212467304727
1999-10-25,1114.3340867840386
1999-10-26,1109.1495534062806
1999-10-27,1105.8040357990105
1999-10-28,1116.3645913463145
1999-10-29,1136.1334564272822
1999-11-01,1132.420304546983
1999-11-02,1133.8395917586488
1999-11-03,1132.465154506504
1999-11-04,1137.2712052715121
1999-11-05,1132.9668475361234
1999-11-08,1128.5381241462137
1999-11-09,1128.457580983715
1999-11-10,1136.0327442417367
1999-11-11,1131.0936350955506
1999-11-12,1132.0459120945745
1999-11-15,1131.470809031431
1999-11-16,1135.5073161408006
1999-11-17,1148.7099318622227
1999-11-18,1153.289117298399
1999-11-19,1150.388171538889
1999-11-22,1149.1805193843995
1999-11-23,1146.0024930581908
1999-11-24,1138.0351379405638
1999-11-25,1139.0319470952497
1999-11-26,1144.3904654957328
1999-11-29,1142.2641739649862
1999-11-30,1133.2214167468928
1999-12-01,1138.8077668682797
1999-12-02,1143.905394020882
1999-12-03,1153.1795484091617
1999-12-06,1156.762888509146
1999-12-07,1157.149693905787
1999-12-08,1153.4807546206061
1999-12-09,1152.5787724016377
1999-12-10,1153.5683874418867
1999-12-13,1147.4840820207469
1999-12-14,1142.750851614098
1999-12-15,1141.8458818720746
1999-12-16,1151.3213349568673
1999-12-17,1150.0744594094037
1999-12-20,1150.740828618385
1999-12-21,1150.692465563687
1999-12-22,1160.092801419306
1999-12-23,1172.7199173637791
1999-12-24,1174.7242328549494
1999-12-27,1174.8240863661438
1999-12-28,1174.010548847829
1999-12-29,1177.3583922392202
1999-12-30,1180.7703755172763
1999-12-31,1182.332490339242
2000-01-03,1188.1045432876165
2000-01-04,1165.9400441525434
2000-01-05,1154.9104947324026
2000-01-06,1151.383553171193
2000-01-07,1168.925772284423
2000-01-10,1180.0814684635686
2000-01-11,1179.8493866529411
2000-01-12,1171.0451956938525
2000-01-13,1182.7504140957915
2000-01-14,1186.588138714909
2000-01-17,1196.1824641740327
2000-01-18,1186.4845023869748
2000-01-19,1179.2569652665964
2000-01-20,1178.1580434619193
2000-01-21,1173.5032726566237
2000-01-24,1161.944997826876
2000-01-25,1152.9954023062367
2000-01-26,1155.8479964261185
2000-01-27,1153.9225615762684
2000-01-28,1139.7474270320383
2000-01-31,1135.274114513321
2000-02-01,1134.7940505543904
2000-02-02,1138.8145929421569
2000-02-03,1151.0653845520012
2000-02-04,1150.9211298385
2000-02-07,1146.9728043257103
2000-02-08,1151.229141406028
2000-02-09,1146.0005738868997
2000-02-10,1142.7734221344754
2000-02-11,1136.3708014874546
2000-02-14,1131.124089541081
2000-02-15,1127.8700181999263
2000-02-16,1128.9540645498112
2000-02-17,1131.8991320838163
2000-02-18,1118.9610638143567
2000-02-21,1107.8113611825318
2000-02-22,1110.8355370240906
2000-02-23,1117.0696876699474
2000-02-24,1114.5309779886047
2000-02-25,1114.3096190803133
2000-02-28,1110.197520082962
2000-02-29,1113.8082990452156
2000-03-01,1128.700812463943
2000-03-02,1129.926824023308
2000-03-03,1133.7388863842111
2000-03-06,1128.1962165952798
2000-03-07,1121.3364128330538
2000-03-08,1116.5822361682563
2000-03-09,1128.3433049686912
2000-03-10,1130.467010702602
2000-03-13,1126.2099758668746
2000-03-14,1121.0269811990352
2000-03-15,1130.2620680523996
2000-03-16,1162.5133183739915
2000-03-17,1162.5672973604812
2000-03-20,1161.1104869342896
2000-03-21,1167.0193850826263
2000-03-22,1162.6204133712042
2000-03-23,1168.0512029595468
2000-03-24,1177.2728120388358
2000-03-27,1184.0250245949414
2000-03-28,1187.4815339770298
2000-03-29,1188.2022664522751
2000-03-30,1181.2970375026396
2000-03-31,1194.4423635944504
2000-04-03,1199.4064996747281
2000-04-04,1197.649309406058
2000-04-05,1199.3036083475063
2000-04-06,1204.2376956385224
2000-04-07,1200.8473313202594
2000-04-10,1200.1851782403148
2000-04-11,1196.914190612147
2000-04-12,1207.0757970288032
2000-04-13,1201.5288358427947
2000-04-14,1178.8103860412439
2000-04-17,1157.376186138331
2000-04-18,1169.3116815394824
2000-04-19,1171.2837579012512
2000-04-20,1173.8691280371559
2000-04-21,1165.8475925369125
2000-04-24,1180.2236928233158
2000-04-25,1188.0573300999008
2000-04-26,1182.7346575260997
2000-04-27,1169.4551882203107
2000-04-28,1166.7711502514367
2000-05-01,1170.0272214362656
2000-05-02,1175.1740865606268
2000-05-03,1162.395311952679
2000-05-04,1166.6003413909245
2000-05-05,1172.1023555154698
2000-05-08,1170.9727441176708
2000-05-09,1169.96064040822
2000-05-10,1168.91583822091
2000-05-11,1171.1983801524045
2000-05-12,1183.0796856432185
2000-05-15,1192.6950713417407
2000-05-16,1197.138478046475
2000-05-17,1182.496618929117
2000-05-18,1184.1526699495637
2000-05-19,1179.3046747965348
2000-05-22,1172.7133238437011
2000-05-23,1176.7757724454982
2000-05-24,1170.9453946750978
2000-05-25,1169.450404536716
2000-05-26,1170.5455155272432
2000-05-29,1175.1919915564474
2000-05-30,1183.929120746561
2000-05-31,1174.6005276352168
2000-06-01,1189.2044314104437
2000-06-02,1207.047906171079
2000-06-05,1213.0649338568292
2000-06-06,1223.6765669732617
2000-06-07,1226.3021145849143
2000-06-08,1224.5163575152483
2000-06-09,1224.0336962664853
2000-06-12,1227.7982429489214
2000-06-13,1228.258208567369
2000-06-14,1228.7595337905273
2000-06-15,1218.6080999710348
2000-06-16,1220.2556167402588
2000-06-19,1222.585376472558
2000-06-20,1224.7107549023247
2000-06-21,1221.103108987768
2000-06-22,1213.3879415379297
2000-06-23,1210.4323403180103
2000-06-26,1207.3688126003015
2000-06-27,1218.3625496160616
2000-06-28,1224.0375761783744
2000-06-29,1225.8104680326287
2000-06-30,1231.252652523853
2000-07-03,1243.0759848623802
2000-07-04,1241.263583466578
2000-07-05,1235.9609726594392
2000-07-06,1234.4935751341905
2000-07-07,1239.0186795513573
2000-07-10,1247.497473785678
2000-07-11,1250.804176485114
2000-07-12,1249.9889679805701
2000-07-13,1238.4507924354052
2000-07-14,1244.3464199834332
2000-07-17,1241.7652766654421
2000-07-18,1231.3287067109252
2000-07-19,1224.8841110046728
2000-07-20,1229.213582968543
2000-07-21,1223.8313227838694
2000-07-24,1216.5826055301375
2000-07-25,1218.877981005875
2000-07-26,1214.7829780652005
2000-07-27,1207.6157946939302
2000-07-28,1189.948439541232
2000-07-31,1188.664502294861
2000-08-01,1197.5289579977054
2000-08-02,1197.7157055059827
2000-08-03,1190.5979327187556
2000-08-04,1199.0809449523863
2000-08-07,1209.9567547879649
2000-08-08,1206.0538714801146
2000-08-09,1211.4892138805071
2000-08-10,1214.6689514913498
2000-08-11,1221.4806834536853
2000-08-14,1224.7925398191298
2000-08-15,1229.6858170190635
2000-08-16,1233.1476347856367
2000-08-17,1232.3871084640743
2000-08-18,1229.3195420036157
2000-08-21,1225.5486543599138
2000-08-22,1230.2942733812656
2000-08-23,1228.7346515179797
2000-08-24,1234.1472208284627
2000-08-25,1240.024131430949
2000-08-28,1237.7179279011805
2000-08-29,1233.79986557647
2000-08-30,1228.6988587137132
2000-08-31,1228.0179534956349
2000-09-01,1239.0349601582743
2000-09-04,1241.3529495428127
2000-09-05,1233.6757305164622
2000-09-06,1227.4396030817395
2000-09-07,1225.5131331684322
2000-09-08,1221.6539991918587
2000-09-11,1213.5586268326863
2000-09-12,1207.3732154582972
2000-09-13,1207.6916172964077
2000-09-14,1205.1167422777803
2000-09-15,1200.239347605148
2000-09-18,1182.8429382934582
2000-09-19,1181.6386688780808
2000-09-20,1179.5314796355317
2000-09-21,1174.084919354652
2000-09-22,1178.3284845105397
2000-09-25,1179.6114159484137
2000-09-26,1180.0635204910525
2000-09-27,1176.6108377794671
2000-09-28,1184.1008134092647
2000-09-29,1188.3358606680229
2000-10-02,1190.6603028770226
2000-10-03,1191.2254409900113
2000-10-04,1187.0832869228423
2000-10-05,1184.1215899777237
2000-10-06,1176.1913688043182
2000-10-09,1169.443616233852
2000-10-10,1165.9131880301986
2000-10-11,1153.2198049385331
2000-10-12,1137.473226159498
2000-10-13,1138.286484842164
2000-10-16,1137.6959650679898
2000-10-17,1124.0673249552842
2000-10-18,1113.5358255326587
2000-10-19,1122.9115423021228
2000-10-20,1130.7451117228065
2000-10-23,1133.1029568647896
2000-10-24,1141.7160758950324
2000-10-25,1129.5486998045396
2000-10-26,1128.1632437013716
2000-10-27,1138.9820954647728
2000-10-30,1147.6503794949572
2000-10-31,1159.9715509877497
2000-11-01,1175.178396709578
2000-11-02,1181.6081723510335
2000-11-03,1188.2725246754596
2000-11-06,1196.0835006119553
2000-11-07,1195.2417671119008
2000-11-08,1189.7552714469539
2000-11-09,1181.8509698894743
2000-11-10,1170.4828456020214
2000-11-13,1155.363516595211
2000-11-14,1165.0183198997588
2000-11-15,1168.8756464115957
2000-11-16,1157.958727781398
2000-11-17,1154.7426788062146
2000-11-20,1140.77332109852
2000-11-21,1133.3179900997336
2000-11-22,1120.537315643537
2000-11-23,1121.8966604276484
2000-11-24,1129.7835435595312
2000-11-27,1141.0745651328193
2000-11-28,1138.909989472687
2000-11-29,1138.3465275508793
2000-11-30,1137.5324875353908
2000-12-01,1150.784526321202
2000-12-04,1154.9196295019951
2000-12-05,1168.0482176698856
2000-12-06,1166.093943040516
2000-12-07,1161.4390463142008
2000-12-08,1173.9514743718785
2000-12-11,1184.763581145065
2000-12-12,1181.816580550924
2000-12-13,1171.2808660209398
2000-12-14,1162.8209047989553
2000-12-15,1151.6450595313802
2000-12-18,1154.226857240334
2000-12-19,1144.2196136158843
2000-12-20,1128.6912533529567
2000-12-21,1125.3914978311536
2000-12-22,1142.668211013929
2000-12-25,1150.569515360139
2000-12-26,1154.1456213156023
2000-12-27,1163.8396166087086
2000-12-28,1168.2372935736723
2000-12-29,1174.1501924210509
2001-01-01,1174.1501924210509
2001-01-02,1165.762525834689
2001-01-03,1173.1262881505875
2001-01-04,1177.6604402672224
2001-01-05,1173.1272273781708
2001-01-08,1172.1706749864227
2001-01-09,1163.1606461035706
2001-01-10,1164.6005563812241
2001-01-11,1168.8621628633405
2001-01-12,1171.3873505220238
2001-01-15,1168.5742406199577
2001-01-16,1171.9109859894336
2001-01-17,1173.8286626605418
2001-01-18,1184.2253401458502
2001-01-19,1182.3830355999457
2001-01-22,1185.6685329813354
2001-01-23,1192.8492037518172
2001-01-24,1186.8126347918924
2001-01-25,1188.6102405748409
2001-01-26,1185.6667814751825
2001-01-29,1192.5128028426113
2001-01-30,1201.2428553908733
2001-01-31,1209.3529286798391
2001-02-01,1218.673657229174
2001-02-02,1206.436445354808
2001-02-05,1204.2959851537796
2001-02-06,1203.7961126215414
2001-02-07,1197.8947958168526
2001-02-08,1189.6856914136804
2001-02-09,1184.2642797048172
2001-02-12,1191.5417982909776
2001-02-13,1186.8670122606686
2001-02-14,1182.7387875433915
2001-02-15,1185.2939366152395
2001-02-16,1180.4590675667182
2001-02-19,1179.743465473464
2001-02-20,1172.1736037124708
2001-02-21,1161.4990922857012
2001-02-22,1154.6612237515083
2001-02-23,1152.9164480096504
2001-02-26,1166.0483689761097
2001-02-27,1169.9610391426727
2001-02-28,1162.203225383993
2001-03-01,1158.4912120789788
2001-03-02,1149.14311042135
2001-03-05,1150.2454291532833
2001-03-06,1165.9909126293198
2001-03-07,1170.0636999669568
2001-03-08,1171.1182445922436
2001-03-09,1160.6788939584321
2001-03-12,1128.5676583274173
2001-03-13,1113.0811723478976
2001-03-14,1091.8228134412582
2001-03-15,1097.4929067235446
2001-03-16,1074.3549674359401
2001-03-19,1081.2064403559518
2001-03-20,1078.6634275102103
2001-03-21,1074.3388994800944
2001-03-22,1045.419354648651
2001-03-23,1068.162292010735
2001-03-26,1095.1892182623887
2001-03-27,1104.5749818234106
2001-03-28,1096.7538573088823
2001-03-29,1081.3329196440798
2001-03-30,1082.1510945395082
2001-04-02,1068.068062964327
2001-04-03,1056.694975567201
2001-04-04,1066.9387219545292
2001-04-05,1089.7431036455225
2001-04-06,1084.820546878866
2001-04-09,1085.681538118814
2001-04-10,1096.249053135688
2001-04-11,1099.0217114854183
2001-04-12,1113.4244974788985
2001-04-13,1113.9069792805874
2001-04-16,1107.2034203305639
2001-04-17,1108.9802696868514
2001-04-18,1134.7456141899322
2001-04-19,1153.3327264302889
2001-04-20,1153.3158231161356
2001-04-23,1143.3067322691593
2001-04-24,1141.2517470146856
2001-04-25,1149.805618881658
2001-04-26,1160.9566611210616
2001-04-27,1164.5601248358596
2001-04-30,1169.9697326356006
2001-05-01,1188.5006915283802
2001-05-02,1192.6783456114194
2001-05-03,1185.8299892271257
2001-05-04,1189.0015762580485
2001-05-07,1187.5526969191635
2001-05-08,1178.5613540572008
2001-05-09,1172.2356267337868
2001-05-10,1177.8196175583619
2001-05-11,1173.4516303094863
2001-05-14,1163.9110808810963
2001-05-15,1170.499866845903
2001-05-16,1177.7245523462102
2001-05-17,1190.2863137992742
2001-05-18,1188.1581931010387
2001-05-21,1201.0922157917114
2001-05-22,1198.779300789742
2001-05-23,1193.7360399592776
2001-05-24,1192.3999621397413
2001-05-25,1184.7605233379104
2001-05-28,1184.851227812098
2001-05-29,1179.780964078709
2001-05-30,1164.0879378488157
2001-05-31,1161.7103581436397
2001-06-01,1163.400768543274
2001-06-04,1165.261321972379
2001-06-05,1169.5873069739534
2001-06-06,1166.1671711749595
2001-06-07,1171.1422461474704
2001-06-08,1168.6914462185186
2001-06-11,1154.2695604031358
2001-06-12,1144.1528898817166
2001-06-13,1147.340712034625
2001-06-14,1137.7952986890234
2001-06-15,1131.796718112559
2001-06-18,1123.0724143737168
2001-06-19,1119.9570063504214
2001-06-20,1114.8751913104486
2001-06-21,1118.882235757827
2001-06-22,1121.4700564977272
2001-06-25,1121.399131071437
2001-06-26,1120.672693774051
2001-06-27,1116.4641701198584
2001-06-28,1114.16381265734
2001-06-29,1122.729397519171
2001-07-02,1124.7377849589864
2001-07-03,1125.721281567327
2001-07-04,1121.1000497435434
2001-07-05,1109.3843500761416
2001-07-06,1092.3306964245457
2001-07-09,1091.9403149510435
2001-07-10,1092.8566825534513
2001-07-11,1088.4704913013131
2001-07-12,1099.6887421498875
2001-07-13,1101.617415186152
2001-07-16,1097.0203672361527
2001-07-17,1091.7601286585596
2001-07-18,1094.1599731343983
2001-07-19,1101.2842002304467
2001-07-20,1097.707369561538
2001-07-23,1084.1572458702417
2001-07-24,1082.80523855845
2001-07-25,1087.6190498269304
2001-07-26,1091.5338143154734
2001-07-27,1094.9428239169347
2001-07-30,1092.971844899792
2001-07-31,1102.2139757412979
2001-08-01,1109.3617574034004
2001-08-02,1120.967885000091
2001-08-03,1115.5534505763776
2001-08-06,1111.3678388961728
2001-08-07,1111.0228599693612
2001-08-08,1102.0163089344985
2001-08-09,1096.1789563923292
2001-08-10,1099.7941261500453
2001-08-13,1100.2866498913795
2001-08-14,1107.8357194447726
2001-08-15,1115.1262839066865
2001-08-16,1111.6725023676188
2001-08-17,1104.8622845975328
2001-08-20,1096.65250909846
2001-08-21,1098.4028730398777
2001-08-22,1106.8929364215596
2001-08-23,1102.6593717867609
2001-08-24,1110.0629320347296
2001-08-27,1109.723155979092
2001-08-28,1099.230844462993
2001-08-29,1091.9651557823574
2001-08-30,1076.811312473234
2001-08-31,1076.7590215030336
2001-09-03,1065.56253354225
2001-09-04,1064.331766674773
2001-09-05,1051.8611629133004
2001-09-06,1039.0598023352393
2001-09-07,1029.06521692837
2001-09-10,1011.9736553194108
2001-09-11,1002.4067246226882
2001-09-12,976.319117111428
2001-09-13,983.4575478397295
2001-09-14,983.4979140008913
2001-09-17,944.9272638803504
2001-09-18,943.4483239366217
2001-09-19,941.8241137978941
2001-09-20,914.7001525602866
2001-09-21,889.7730200639706
2001-09-24,909.6945477442861
2001-09-25,918.7599699847264
2001-09-26,917.5637562438068
2001-09-27,919.4148233001699
2001-09-28,937.5407582207866
2001-10-01,938.647779754154
2001-10-02,949.4761634261969
2001-10-03,953.2448301801901
2001-10-04,965.3630819485767
2001-10-05,965.2144268146147
2001-10-08,961.6053030408302
2001-10-09,956.8005971241607
2001-10-10,964.8542334818113
2001-10-11,981.5713044024158
2001-10-12,983.0443672527032
2001-10-15,980.5326231180677
2001-10-16,990.3075058697401
2001-10-17,990.0844120419174
2001-10-18,975.4109409712974
2001-10-19,970.6910008125305
2001-10-22,975.9619075270662
2001-10-23,985.0598030108109
2001-10-24,987.9349648984671
2001-10-25,992.9967420464939
2001-10-26,994.9641577500007
2001-10-29,983.4901560743607
2001-10-30,969.6978503564859
2001-10-31,968.8645624923424
2001-11-01,977.1638263778505
2001-11-02,977.2275654139559
2001-11-05,986.7694356499317
2001-11-06,996.5079375757389
2001-11-07,995.2288729982196
2001-11-08,998.8253718286168
2001-11-09,995.9035590001936
2001-11-12,989.726191821677
2001-11-13,995.1197898655653
2001-11-14,1003.4499319214148
2001-11-15,1012.0311786165527
2001-11-16,1016.8263411932335
2001-11-19,1028.299617528575
2001-11-20,1023.0984838682766
2001-11-21,1016.5698987314462
2001-11-22,1020.9271017193329
2001-11-23,1023.593967392651
2001-11-26,1032.8436909270781
2001-11-27,1031.7815001247593
2001-11-28,1019.502659934863
2001-11-29,1022.7541291285598
2001-11-30,1034.2960925493144
2001-12-03,1020.2879990529729
2001-12-04,1033.4222220222734
2001-12-05,1056.3238809174518
2001-12-06,1059.9800673958491
2001-12-07,1053.0710138854206
2001-12-10,1037.1111017590315
2001-12-11,1033.7472809713295
2001-12-12,1038.621065215422
2001-12-13,1021.2255209518289
2001-12-14,1017.7608578510201
2001-12-17,1019.4845372195847
2001-12-18,1022.178543658392
2001-12-19,1019.1233968008106
2001-12-20,1014.6981725511573
2001-12-21,1012.9232747235463
2001-12-24,1010.3960529177509
2001-12-25,1009.450621867287
2001-12-26,1008.9525528905948
2001-12-27,1023.7606110680833
2001-12-28,1031.6266276555461
2001-12-31,1032.3892726594518
2002-01-01,1032.3892726594518
2002-01-02,1036.6298700702248
2002-01-03,1045.9170045976703
2002-01-04,1056.4565560267297
2002-01-07,1054.692860432117
2002-01-08,1043.9693504469653
2002-01-09,1042.065958159759
2002-01-10,1037.6843974382082
2002-01-11,1033.435384058559
2002-01-14,1025.295758630476
2002-01-15,1022.779498629437
2002-01-16,1008.8193165037295
2002-01-17,1013.0467178663195
2002-01-18,1014.0964073974849
2002-01-21,1013.7936416402395
2002-01-22,1005.4216173909242
2002-01-23,1010.8687695247611
2002-01-24,1014.6127075987654
2002-01-25,1011.7566165694379
2002-01-28,1016.4748396448371
2002-01-29,1004.8973968754096
2002-01-30,1000.6706184041143
2002-01-31,1010.2488106137769
2002-02-01,1005.3741634831015
2002-02-04,994.8381638772139
2002-02-05,983.8675112097133
2002-02-06,979.0694072097056
2002-02-07,979.593923092589
2002-02-08,989.1164917736877
2002-02-11,1001.834126620426
2002-02-12,1005.1568922120377
2002-02-13,1010.4475346149358
2002-02-14,1014.8118549486985
2002-02-15,1010.5902632448862
2002-02-18,1008.8350788669055
2002-02-19,991.7107775170147
2002-02-20,991.7677555184518
2002-02-21,995.4822480711442
2002-02-22,997.9156279270434
2002-02-25,1001.7556042091677
2002-02-26,1004.1592083817613
2002-02-27,1012.4203745656511
2002-02-28,1014.3622286721442
2002-03-01,1031.4401885939408
2002-03-04,1066.8531816520037
2002-03-05,1065.340959708916
2002-03-06,1075.9859272114443
2002-03-07,1095.1672402014058
2002-03-08,1101.9095211153422
2002-03-11,1107.2467044059513
2002-03-12,1092.4716946585115
2002-03-13,1080.288712032265
2002-03-14,1087.3438387983601
2002-03-15,1096.0803876514349
2002-03-18,1094.2073155112985
2002-03-19,1101.0109850862157
2002-03-20,1092.7516613371527
2002-03-21,1090.7323040999295
2002-03-22,1082.7360736869296
2002-03-25,1072.2772260197828
2002-03-26,1072.298583284855
2002-03-27,1078.4534393278877
2002-03-28,1084.3864559868432
2002-03-29,1079.8570101609664
2002-04-01,1079.2213314736339
2002-04-02,1075.957619768805
2002-04-03,1076.2031619277116
2002-04-04,1077.2662243730633
2002-04-05,1078.2869574755002
2002-04-08,1073.7175667929048
2002-04-09,1069.2960563648883
2002-04-10,1078.0210607920612
2002-04-11,1067.4258086211416
2002-04-12,1065.6369930800856
2002-04-15,1070.0285002821151
2002-04-16,1087.700699416682
2002-04-17,1096.5119315224201
2002-04-18,1098.3872606238228
2002-04-19,1097.9815916137823
2002-04-22,1093.9578646143425
2002-04-23,1092.7953207693265
2002-04-24,1089.460808999383
2002-04-25,1090.1517640751767
2002-04-26,1083.5895324239023
2002-04-29,1077.7016442106606
2002-04-30,1080.9438931535149
2002-05-01,1088.579443781136
2002-05-02,1085.8280501940249
2002-05-03,1087.0852199556948
2002-05-06,1079.4377777180453
2002-05-07,1070.0875617576678
2002-05-08,1088.2530703367036
2002-05-09,1085.1626472364283
2002-05-10,1079.9022899011347
2002-05-13,1083.7541377536159
2002-05-14,1088.6631701025133
2002-05-15,1098.8592659637009
2002-05-16,1103.6682847698664
2002-05-17,1116.0709191920434
2002-05-20,1113.8967817414043
2002-05-21,1111.8249586846741
2002-05-22,1117.2145120182445
2002-05-23,1119.1355871762805
2002-05-24,1116.9315704467924
2002-05-27,1115.60001437982
2002-05-28,1116.5487507463479
