Date,EAFE EQUAL WEIGHTED
2004-02-04,1374.793166833761
2004-02-05,1380.9166993188069
2004-02-06,1396.4929931170045
2004-02-09,1403.7494042613844
2004-02-10,1404.8312453687338
2004-02-11,1406.492222710067
2004-02-12,1423.8682316670477
2004-02-13,1425.928140340917
2004-02-16,1429.5524583164733
2004-02-17,1441.0738942702696
2004-02-18,1442.0920871738938
2004-02-19,1435.1744175350689
2004-02-20,1414.3982544133537
2004-02-23,1419.2296996031694
2004-02-24,1412.29580299894
2004-02-25,1403.8392163091228
2004-02-26,1399.2688256935696
2004-02-27,1414.277132288767
2004-03-01,1435.963778978291
2004-03-02,1429.0878079785275
2004-03-03,1413.622926287979
2004-03-04,1419.543219103055
2004-03-05,1438.2217704878337
2004-03-08,1433.495655086907
2004-03-09,1434.9395071187412
2004-03-10,1412.669207326945
2004-03-11,1390.5150660562733
2004-03-12,1383.5936052223608
2004-03-15,1380.3204666417114
2004-03-16,1398.4309202101342
2004-03-17,1413.3541146593407
2004-03-18,1427.3678763684893
2004-03-19,1423.3663504926135
2004-03-22,1409.5852020098278
2004-03-23,1408.777628043835
2004-03-24,1413.1537586769186
2004-03-25,1427.3489126401657
2004-03-26,1433.6462862305398
2004-03-29,1445.2251685227789
2004-03-30,1446.022435304034
2004-03-31,1464.9981345854117
2004-04-01,1483.1163677507848
2004-04-02,1480.4458153446003
2004-04-05,1476.3585789284443
2004-04-06,1477.52989608046
2004-04-07,1490.0544647623578
2004-04-08,1487.4937643288345
2004-04-09,1479.85873463428
2004-04-12,1485.5699483427356
2004-04-13,1479.0495863478197
2004-04-14,1456.7508731111616
2004-04-15,1442.864171266428
2004-04-16,1456.4817334107986
2004-04-19,1449.9945911618786
2004-04-20,1457.2632768579197
2004-04-21,1442.3475123696917
2004-04-22,1443.6906755359257
2004-04-23,1453.3300083031181
2004-04-26,1460.4058954464901
2004-04-27,1454.3329310341867
2004-04-28,1441.4458214382903
2004-04-29,1433.837164420273
2004-04-30,1419.7889290287146
2004-05-03,1420.229370304202
2004-05-04,1435.0623962816592
2004-05-05,1445.7652605143103
2004-05-06,1417.9508459964027
2004-05-07,1386.5961344634834
2004-05-10,1323.5137133157846
2004-05-11,1331.6755879163982
2004-05-12,1349.076505958319
2004-05-13,1333.340791902085
2004-05-14,1327.7762710989323
2004-05-17,1307.8193270709091
2004-05-18,1321.6445346445278
2004-05-19,1362.7337994574777
2004-05-20,1348.02820195523
2004-05-21,1369.5532159885365
2004-05-24,1371.372991035737
2004-05-25,1372.8443360383571
2004-05-26,1389.5006534805736
2004-05-27,1409.6657796517582
2004-05-28,1413.9399081813556
2004-05-31,1415.2545979714635
2004-06-01,1414.7978817980677
2004-06-02,1417.7536259205847
2004-06-03,1403.4104470711284
2004-06-04,1411.533055894221
2004-06-07,1441.2766464389072
2004-06-08,1443.6796726364994
2004-06-09,1433.736250092769
2004-06-10,1438.7907545522282
2004-06-11,1427.447583580121
2004-06-14,1418.973398181678
2004-06-15,1421.7271367829064
2004-06-16,1431.1738070149113
2004-06-17,1435.9112555003749
2004-06-18,1438.646592613824
2004-06-21,1445.237098608204
2004-06-22,1437.1499757876018
2004-06-23,1440.980398410378
2004-06-24,1463.0990991850947
2004-06-25,1460.9701067586434
2004-06-28,1476.0180460217414
2004-06-29,1466.87803009973
2004-06-30,1468.6248730988734
2004-07-01,1471.5691882074216
2004-07-02,1471.3258946156675
2004-07-05,1458.3715290823966
2004-07-06,1453.1324134438003
2004-07-07,1460.4835149433663
2004-07-08,1458.0786397510456
2004-07-09,1464.1242907034532
2004-07-12,1470.6140486300712
2004-07-13,1462.7126591585343
2004-07-14,1453.8655056447362
2004-07-15,1445.1932711984105
2004-07-16,1460.965360922531
2004-07-19,1459.0687057607768
2004-07-20,1449.7730764068644
2004-07-21,1443.6774726810384
2004-07-22,1432.3076171572227
2004-07-23,1414.7376199614982
2004-07-26,1409.2595379618476
2004-07-27,1399.0111350371646
2004-07-28,1401.7610288046255
2004-07-29,1403.4837249976995
2004-07-30,1413.3546547335861
2004-08-02,1415.7081016295558
2004-08-03,1417.9882675732663
2004-08-04,1402.2872380096478
2004-08-05,1405.8092606350892
2004-08-06,1407.9698039908153
2004-08-09,1394.7157351341232
2004-08-10,1402.5733688738312
2004-08-11,1394.461860778522
2004-08-12,1393.4258179297447
2004-08-13,1392.396872992833
2004-08-16,1391.5557985535866
2004-08-17,1397.1096690980587
2004-08-18,1399.3757784508518
2004-08-19,1416.3704398329942
2004-08-20,1414.758325780913
2004-08-23,1417.4691527548891
2004-08-24,1411.301819032116
2004-08-25,1415.8325574708322
2004-08-26,1422.9706825756389
2004-08-27,1427.152222125009
2004-08-30,1424.3384479277113
2004-08-31,1426.661039456626
2004-09-01,1436.914380777396
2004-09-02,1440.0535174918693
2004-09-03,1427.611438907056
2004-09-06,1440.9515195730849
2004-09-07,1446.7430184412697
2004-09-08,1450.444967291897
2004-09-09,1441.1724209777228
2004-09-10,1454.1076524045372
2004-09-13,1460.0685921438644
2004-09-14,1466.5028679518964
2004-09-15,1446.9644712940249
2004-09-16,1450.8361929006044
2004-09-17,1451.2484809674852
2004-09-20,1448.8027598880383
2004-09-21,1457.762968078165
2004-09-22,1450.454115006117
2004-09-23,1450.542813418857
2004-09-24,1443.8030919013443
2004-09-27,1439.0583730040348
2004-09-28,1440.1592057322302
2004-09-29,1447.7224078055672
2004-09-30,1461.5846042517444
2004-10-01,1475.0337574675038
2004-10-04,1483.465638555211
2004-10-05,1487.1830158507478
2004-10-06,1487.9338062360528
2004-10-07,1487.5771070392038
2004-10-08,1499.865140526291
2004-10-11,1498.623214916904
2004-10-12,1478.878349295292
2004-10-13,1475.855704250571
2004-10-14,1472.5173653348481
2004-10-15,1479.2903743746879
2004-10-18,1475.5414641762327
2004-10-19,1490.603392945744
2004-10-20,1484.3365973997916
2004-10-21,1490.1612165164815
2004-10-22,1495.4391496170306
2004-10-25,1490.23274900986
2004-10-26,1492.05729427006
2004-10-27,1502.496065893629
2004-10-28,1512.7049709638584
2004-10-29,1509.06187225178
2004-11-01,1515.4209043989194
2004-11-02,1528.935943807727
2004-11-03,1542.1489883406127
2004-11-04,1549.8513282104461
2004-11-05,1565.3222599371848
2004-11-08,1563.9768703351792
2004-11-09,1561.657349220698
2004-11-10,1562.0312966901604
2004-11-11,1564.3869957973004
2004-11-12,1580.9672270914707
2004-11-15,1590.9218910098925
2004-11-16,1587.0886869554724
2004-11-17,1602.656632035835
2004-11-18,1598.38252620555
2004-11-19,1608.397924887814
2004-11-22,1592.5034698523582
2004-11-23,1598.7868941352303
2004-11-24,1611.9258084174735
2004-11-25,1627.7921819318694
2004-11-26,1624.9870668108692
2004-11-29,1634.1451309734425
2004-11-30,1628.190966301515
2004-12-01,1630.1028834106214
2004-12-02,1641.330153487345
2004-12-03,1653.973612233021
2004-12-06,1651.705376740554
2004-12-07,1647.5704885323178
2004-12-08,1621.3286631881035
2004-12-09,1605.5562979212184
2004-12-10,1601.5656168344294
2004-12-13,1618.3749668512949
2004-12-14,1621.5906596337334
2004-12-15,1642.4817697307328
2004-12-16,1634.9328317641937
2004-12-17,1635.537467459989
2004-12-20,1654.536864924082
2004-12-21,1652.021083937888
2004-12-22,1662.3646494931108
2004-12-23,1673.226845415233
2004-12-24,1684.0378936575564
2004-12-27,1692.4628066198652
2004-12-28,1694.119420184013
2004-12-29,1688.0847594977765
2004-12-30,1703.2284550179265
2004-12-31,1706.7543337591414
2005-01-03,1701.1447633488613
2005-01-04,1685.6103263819077
2005-01-05,1675.3739196970228
2005-01-06,1665.9320478779632
2005-01-07,1664.7184738945093
2005-01-10,1671.1046612049524
2005-01-11,1679.217970412118
2005-01-12,1690.1917449257298
2005-01-13,1686.5941035923015
2005-01-14,1684.1032868247237
2005-01-17,1694.1938179417145
2005-01-18,1685.1526282669606
2005-01-19,1691.0987394533843
2005-01-20,1671.3578759565696
2005-01-21,1674.7233676139094
2005-01-24,1681.8758930222914
2005-01-25,1674.7748413628779
2005-01-26,1697.0246421376464
2005-01-27,1693.7029932143312
2005-01-28,1688.613678612138
2005-01-31,1700.8486846083126
2005-02-01,1701.5184942311369
2005-02-02,1712.5725899684655
2005-02-03,1702.1432067851306
2005-02-04,1714.1702196705276
2005-02-07,1712.8618023838771
2005-02-08,1700.9027552696232
2005-02-09,1701.4351100775268
2005-02-10,1710.6821767050074
2005-02-11,1716.7158851639456
2005-02-14,1733.7072117258535
2005-02-15,1738.8221505913432
2005-02-16,1727.8665193069169
2005-02-17,1735.9648855075388
2005-02-18,1738.495816247465
2005-02-21,1738.0468544935948
2005-02-22,1746.348940624831
2005-02-23,1728.6809569460963
2005-02-24,1732.4770249157013
2005-02-25,1748.5499384737752
2005-02-28,1768.292488809296
2005-03-01,1767.259146358663
2005-03-02,1760.2283380777228
2005-03-03,1762.3301262332125
2005-03-04,1781.774605758077
2005-03-07,1778.5226926700425
2005-03-08,1789.328640087244
2005-03-09,1791.0536675609135
2005-03-10,1782.2159899416106
2005-03-11,1791.5088970728332
2005-03-14,1775.4642564444293
2005-03-15,1778.478872163927
2005-03-16,1783.6269441424408
2005-03-17,1773.7817233887645
2005-03-18,1773.2035361405726
2005-03-21,1762.5625662866184
2005-03-22,1764.6579583233909
2005-03-23,1730.900922276422
2005-03-24,1728.908897481512
2005-03-25,1729.5470157807652
2005-03-28,1724.0930019430436
2005-03-29,1711.9605295701588
2005-03-30,1709.4317204570398
2005-03-31,1723.071707659134
2005-04-01,1727.4250718956375
2005-04-04,1706.4500972938552
2005-04-05,1716.4469250873578
2005-04-06,1723.0198777790554
2005-04-07,1732.713669445792
2005-04-08,1734.4541776124308
2005-04-11,1739.1848355312893
2005-04-12,1725.6262920118493
2005-04-13,1737.4618844764486
2005-04-14,1715.2194309945132
2005-04-15,1699.732111931429
2005-04-18,1662.9697350533588
2005-04-19,1684.3111840520528
2005-04-20,1689.4405397630649
2005-04-21,1685.786017476601
2005-04-22,1703.403827947921
2005-04-25,1699.6987586838218
2005-04-26,1692.1843357152645
2005-04-27,1677.8291225399614
2005-04-28,1670.5463045641086
2005-04-29,1677.192446465434
2005-05-02,1676.8788016221768
2005-05-03,1680.6703941005499
2005-05-04,1691.5024599966705
2005-05-05,1694.835972357985
2005-05-06,1697.70552271044
2005-05-09,1691.7210977876543
2005-05-10,1689.7557574347725
2005-05-11,1684.3654670577725
2005-05-12,1675.1489882817239
2005-05-13,1663.217985905539
2005-05-16,1651.3916091060573
2005-05-17,1644.712896434424
2005-05-18,1653.3614679701964
2005-05-19,1667.7226590008909
2005-05-20,1659.9700575916643
2005-05-23,1674.3482532933167
2005-05-24,1676.7977523528862
2005-05-25,1669.5108118582602
2005-05-26,1669.2937444443862
2005-05-27,1676.7324290197462
2005-05-30,1682.0589425402163
2005-05-31,1676.4220785095363
2005-06-01,1677.711235133933
2005-06-02,1681.2060212005042
2005-06-03,1687.3475224958831
2005-06-06,1691.863758357397
2005-06-07,1699.0093271629798
2005-06-08,1706.5395330464478
2005-06-09,1687.5737961738157
2005-06-10,1690.4761315499552
2005-06-13,1680.6951216821165
2005-06-14,1684.2467945635403
2005-06-15,1692.0307980997702
2005-06-16,1700.9149842803336
2005-06-17,1721.9898455127463
2005-06-20,1711.7557090092748
2005-06-21,1717.9003021311812
2005-06-22,1719.626567343396
2005-06-23,1716.6502513712587
2005-06-24,1708.3521028579146
2005-06-27,1699.3830976612974
2005-06-28,1702.7955874303505
2005-06-29,1705.6872891446046
2005-06-30,1705.5556942345545
2005-07-01,1696.6789463717294
2005-07-04,1695.9349495743845
2005-07-05,1691.1961902937019
2005-07-06,1697.3143759186976
2005-07-07,1679.0761388700105
2005-07-08,1686.4644146269566
2005-07-11,1712.4903492751744
2005-07-12,1727.2785760183394
2005-07-13,1716.501428653716
2005-07-14,1724.2434251513434
2005-07-15,1716.7712121519544
2005-07-18,1720.8224420489978
2005-07-19,1712.920577124916
2005-07-20,1714.2050592214298
2005-07-21,1744.9332876352908
2005-07-22,1743.3809484726537
2005-07-25,1738.7009019332102
2005-07-26,1732.212300573596
2005-07-27,1742.3084229912909
2005-07-28,1750.0041027262077
2005-07-29,1758.926908561566
2005-08-01,1768.9552256700117
2005-08-02,1778.2093533674251
2005-08-03,1789.786188459659
2005-08-04,1784.7416491830043
2005-08-05,1766.939962677489
2005-08-08,1776.5333904420252
2005-08-09,1782.8815209863963
2005-08-10,1811.7847290948503
2005-08-11,1825.3337476274883
2005-08-12,1825.6255344032788
2005-08-15,1820.799242487442
2005-08-16,1824.2723451443308
2005-08-17,1815.7764382095754
2005-08-18,1796.5925153015696
2005-08-19,1797.0740242080594
2005-08-22,1823.9008510658787
2005-08-23,1817.559988060757
2005-08-24,1813.9282656445457
2005-08-25,1809.3384983422004
2005-08-26,1815.959584881802
2005-08-29,1797.1892574148135
2005-08-30,1793.66632218237
2005-08-31,1811.439749581286
2005-09-01,1848.0841526155507
2005-09-02,1859.8214014504488
2005-09-05,1867.3785944167862
2005-09-06,1865.6776256496737
2005-09-07,1865.566544619657
2005-09-08,1856.0745271597516
2005-09-09,1872.9013754297239
2005-09-12,1872.2104392493043
2005-09-13,1861.044106203274
2005-09-14,1871.5126429642692
2005-09-15,1867.7563065640522
2005-09-16,1866.626333876552
2005-09-19,1862.8820099947811
2005-09-20,1877.8005150110214
2005-09-21,1876.3652850732744
2005-09-22,1860.2629627420224
2005-09-23,1853.3693314830257
2005-09-26,1873.0229065398046
2005-09-27,1860.2112884274839
2005-09-28,1875.7463517945428
2005-09-29,1888.5775496960687
2005-09-30,1891.2597793284647
2005-10-03,1876.307822434897
2005-10-04,1889.372350721158
2005-10-05,1875.831704973447
2005-10-06,1857.7236183791724
2005-10-07,1850.845140367237
2005-10-10,1847.6159049322002
2005-10-11,1855.6548401301773
2005-10-12,1850.704283027102
2005-10-13,1822.5645809288944
2005-10-14,1834.667460663174
2005-10-17,1824.5702662819917
2005-10-18,1806.5594300231307
2005-10-19,1782.3828610664912
2005-10-20,1790.920193465374
2005-10-21,1787.7288386611706
2005-10-24,1794.1414214286988
2005-10-25,1817.0378346010648
2005-10-26,1820.3364716452404
2005-10-27,1822.5249499311644
2005-10-28,1811.259401728903
2005-10-31,1830.7568436013125
2005-11-01,1842.285882587304
2005-11-02,1852.4435840569113
2005-11-03,1860.3851171763642
2005-11-04,1845.1038853038551
2005-11-07,1848.8163825369543
2005-11-08,1850.6151881573044
2005-11-09,1846.740710109617
2005-11-10,1844.9743845422008
2005-11-11,1855.6267212460648
2005-11-14,1845.7667357492294
2005-11-15,1835.2162389358034
2005-11-16,1833.0890087082103
2005-11-17,1858.2512756253316
2005-11-18,1867.2846589210249
2005-11-21,1876.80966632467
2005-11-22,1871.9069970508822
2005-11-23,1887.5808131096721
2005-11-24,1884.9649434098233
2005-11-25,1880.0980993239227
2005-11-28,1891.8504064164333
2005-11-29,1888.9835166767245
2005-11-30,1888.5918777855964
2005-12-01,1898.820577234808
2005-12-02,1916.6696637738512
2005-12-05,1925.7993689067625
2005-12-06,1926.3258074386813
2005-12-07,1927.2011086353214
2005-12-08,1924.0068369769997
2005-12-09,1936.4968775646373
2005-12-12,1963.7311047252674
2005-12-13,1964.5163085833499
2005-12-14,1980.4648814896855
2005-12-15,1968.1002763243926
2005-12-16,1979.412756764446
2005-12-19,1980.3221063073925
2005-12-20,1978.4000386338746
2005-12-21,1985.8364831140861
2005-12-22,1994.9970545413773
2005-12-23,2000.450562187468
2005-12-26,2005.6148022644575
2005-12-27,1999.2358394052344
2005-12-28,2011.8852986630259
2005-12-29,2015.0347485921698
2005-12-30,2000.6153488124103
2006-01-02,2004.616483069163
2006-01-03,2038.6113274903526
2006-01-04,2077.3735972987465
2006-01-05,2083.3222675553343
2006-01-06,2104.627737813405
2006-01-09,2104.8282936893047
2006-01-10,2090.6529608371816
2006-01-11,2106.8247421557294
2006-01-12,2112.744173251774
2006-01-13,2109.747424517779
2006-01-16,2109.577490222703
2006-01-17,2072.3462966666116
2006-01-18,2041.2884446701846
2006-01-19,2073.836892495751
2006-01-20,2069.63896852486
2006-01-23,2067.036270506135
2006-01-24,2079.989734772194
2006-01-25,2089.9503232754114
2006-01-26,2105.289877176863
2006-01-27,2123.2171441127925
2006-01-30,2117.1681964732306
2006-01-31,2128.3997786302207
2006-02-01,2128.2872321942177
2006-02-02,2124.5575701170965
2006-02-03,2106.063025191314
2006-02-06,2112.0712089510107
2006-02-07,2111.8321846170193
2006-02-08,2088.394359455103
2006-02-09,2104.801238573213
2006-02-10,2095.6978187668565
2006-02-13,2074.8052749522135
2006-02-14,2079.9580960588
2006-02-15,2080.4419249189855
2006-02-16,2081.773268509881
2006-02-17,2073.1199465398754
2006-02-20,2069.1128455764265
2006-02-21,2084.204301805245
2006-02-22,2087.8426291371848
2006-02-23,2119.6426181739876
2006-02-24,2121.639895569889
2006-02-27,2135.2449623362263
2006-02-28,2132.084316202334
2006-03-01,2127.8573763686372
2006-03-02,2125.2313998671584
2006-03-03,2115.2741209115684
2006-03-06,2122.6671760687677
2006-03-07,2094.231096277367
2006-03-08,2081.2024301147603
2006-03-09,2109.1580434152315
2006-03-10,2105.0880946668426
2006-03-13,2133.481224934771
2006-03-14,2152.1156421245737
2006-03-15,2162.291659365477
2006-03-16,2171.5074711870484
2006-03-17,2189.7181968461787
2006-03-20,2202.6400122429422
2006-03-21,2189.037426241424
2006-03-22,2195.3706753556603
2006-03-23,2178.5369524803277
2006-03-24,2187.4505117475355
2006-03-27,2196.3911998622443
2006-03-28,2198.4355411555957
2006-03-29,2191.0418037744685
2006-03-30,2222.4673989417024
2006-03-31,2211.573827551866
2006-04-03,2234.6723600539035
2006-04-04,2246.126950240155
2006-04-05,2249.0600857774207
2006-04-06,2264.8939367607795
2006-04-07,2251.805547758937
2006-04-10,2244.5984067511044
2006-04-11,2230.417118732573
2006-04-12,2212.215706448131
2006-04-13,2214.783755310214
2006-04-14,2214.188734755023
2006-04-17,2229.006249072862
2006-04-18,2241.4426160579437
2006-04-19,2266.0709630912597
2006-04-20,2267.8576764076793
2006-04-21,2283.965310826328
2006-04-24,2277.6075664864884
2006-04-25,2286.6331530808984
2006-04-26,2301.3410477500756
2006-04-27,2311.547556238448
2006-04-28,2303.746326705762
2006-05-01,2319.3171131165786
2006-05-02,2337.4700909045437
2006-05-03,2331.2764339530954
2006-05-04,2345.638915372143
2006-05-05,2372.0509083297475
2006-05-08,2391.393343638108
2006-05-09,2396.7120644774914
2006-05-10,2393.5815937308885
2006-05-11,2385.7028388426133
2006-05-12,2354.085873258912
2006-05-15,2311.9187812380237
2006-05-16,2295.4640120531176
2006-05-17,2267.2628090046696
2006-05-18,2233.928015776819
2006-05-19,2218.5583008284593
2006-05-22,2167.808322531036
2006-05-23,2197.134380930786
2006-05-24,2175.2506720753026
2006-05-25,2181.772755376928
2006-05-26,2214.732949553749
2006-05-29,2222.808873962924
2006-05-30,2211.199121226004
2006-05-31,2196.3128817849424
2006-06-01,2193.9329106470677
2006-06-02,2232.486467219805
2006-06-05,2220.6599650385733
2006-06-06,2152.654826637231
2006-06-07,2129.886002284943
2006-06-08,2053.9821660155117
2006-06-09,2089.251747233382
2006-06-12,2078.198890762234
2006-06-13,2009.3944700060028
2006-06-14,2022.895308313866
2006-06-15,2066.916601470423
2006-06-16,2089.4016425193795
2006-06-19,2080.3185026367014
2006-06-20,2074.5898566687747
2006-06-21,2078.2137842292505
2006-06-22,2097.351327233541
2006-06-23,2087.412655510232
2006-06-26,2090.675304509193
2006-06-27,2093.7007013606676
2006-06-28,2072.647823164127
2006-06-29,2103.231229625715
2006-06-30,2178.7451674389717
2006-07-03,2188.774229995441
2006-07-04,2198.480242215027
2006-07-05,2162.9232385919986
2006-07-06,2172.362569283817
2006-07-07,2182.557580873735
2006-07-10,2183.4773892364306
2006-07-11,2166.6451320275396
2006-07-12,2148.5791505584325
2006-07-13,2124.889472787449
2006-07-14,2081.6611551738206
2006-07-17,2050.937622166034
2006-07-18,2021.4138470075404
2006-07-19,2052.306930756862
2006-07-20,2095.9064332997364
2006-07-21,2082.354684303528
2006-07-24,2086.7251269496264
2006-07-25,2102.1750395351887
2006-07-26,2098.8919482932342
2006-07-27,2143.7804763800887
2006-07-28,2161.512845288855
2006-07-31,2172.931181842809
2006-08-01,2160.742394589912
2006-08-02,2182.5889828042136
2006-08-03,2170.623576222436
2006-08-04,2193.384366928898
2006-08-07,2161.6163114188994
2006-08-08,2173.5364968622516
2006-08-09,2187.1475197289
2006-08-10,2166.969841019524
2006-08-11,2164.814117977975
2006-08-14,2178.5517374294022
2006-08-15,2193.63178483882
2006-08-16,2223.038235524268
2006-08-17,2233.1206000098045
2006-08-18,2230.408298544337
2006-08-21,2230.741370415357
2006-08-22,2228.8482459573997
2006-08-23,2224.260213455141
2006-08-24,2216.5501574074156
2006-08-25,2204.9917937639852
2006-08-28,2203.66392405572
2006-08-29,2216.2698400282407
2006-08-30,2231.018606351754
2006-08-31,2239.704213304585
2006-09-01,2248.3670802633474
2006-09-04,2282.610782604203
2006-09-05,2274.8395040198834
2006-09-06,2252.8271878246155
2006-09-07,2221.0462772088713
2006-09-08,2221.9367479511043
2006-09-11,2195.306221388693
2006-09-12,2200.780986415292
2006-09-13,2208.117371394426
2006-09-14,2229.247793611676
2006-09-15,2221.2318065544873
2006-09-18,2224.8005136111033
2006-09-19,2228.666783415644
2006-09-20,2225.3095701763473
2006-09-21,2242.669513712641
2006-09-22,2230.378585202858
2006-09-25,2219.4815081279676
2006-09-26,2224.4987013168948
2006-09-27,2256.631892991562
2006-09-28,2260.223082006569
2006-09-29,2263.9385602299235
2006-10-02,2277.2009182224274
2006-10-03,2266.365750071113
2006-10-04,2258.3962915832826
2006-10-05,2288.637413301555
2006-10-06,2268.3261972892496
2006-10-09,2266.901112902259
2006-10-10,2266.675093456749
2006-10-11,2261.295753234635
2006-10-12,2268.8829857175238
2006-10-13,2276.287665330858
2006-10-16,2296.243109489052
2006-10-17,2285.5159097331316
2006-10-18,2297.7135307767194
2006-10-19,2312.0374502615
2006-10-20,2320.6664438580865
2006-10-23,2318.9728766986027
2006-10-24,2320.802077066637
2006-10-25,2328.4206702891843
2006-10-26,2347.1630810674324
2006-10-27,2349.513323214417
2006-10-30,2331.4679158974745
2006-10-31,2344.6275548718095
2006-11-01,2355.311222931734
2006-11-02,2348.1054779716037
2006-11-03,2339.0589213851226
2006-11-06,2351.5242998131744
2006-11-07,2375.5411341936897
2006-11-08,2353.4222102611675
2006-11-09,2352.2166544765873
2006-11-10,2364.809030407036
2006-11-13,2352.402531014848
2006-11-14,2366.8131998096305
2006-11-15,2369.3169045123896
2006-11-16,2369.5794808423148
2006-11-17,2361.8485063335124
2006-11-20,2335.488699702635
2006-11-21,2346.6669145551173
2006-11-22,2386.37701985567
2006-11-23,2389.0067171557625
2006-11-24,2392.059714226635
2006-11-27,2384.2905127954814
2006-11-28,2374.671321810794
2006-11-29,2413.1721241030596
2006-11-30,2435.8542606303417
2006-12-01,2443.850670074463
2006-12-04,2453.679162501969
2006-12-05,2461.166298779281
2006-12-06,2474.1207812950383
2006-12-07,2481.3478717252838
2006-12-08,2476.0378170020845
2006-12-11,2469.802147322161
2006-12-12,2479.102053140115
2006-12-13,2486.386731858548
2006-12-14,2496.7868835266772
2006-12-15,2497.6563904529057
2006-12-18,2495.9594963712107
2006-12-19,2484.879756646867
2006-12-20,2506.684327470654
2006-12-21,2504.788507722955
2006-12-22,2500.2081168074515
2006-12-25,2496.1156989893443
2006-12-26,2498.3196055346366
2006-12-27,2514.1188212093775
2006-12-28,2518.8505786963497
2006-12-29,2523.315002766589
2007-01-01,2523.315002766589
2007-01-02,2553.540282103002
2007-01-03,2539.8645479281363
2007-01-04,2524.9162566642253
2007-01-05,2500.9559239632954
2007-01-08,2502.2252261353797
2007-01-09,2512.5413985576906
2007-01-10,2478.3492568573915
2007-01-11,2485.1594254697416
2007-01-12,2511.801100727457
2007-01-15,2536.5172471624087
2007-01-16,2530.7142395432743
2007-01-17,2539.9417272180963
2007-01-18,2543.5684462263066
2007-01-19,2551.243456678095
2007-01-22,2559.816432234999
2007-01-23,2564.792788649257
2007-01-24,2572.8718611616787
2007-01-25,2563.9001188739567
2007-01-26,2542.959928533676
2007-01-29,2552.6357899456293
2007-01-30,2561.0748430884905
2007-01-31,2557.8858073056003
2007-02-01,2589.669399740698
2007-02-02,2596.076259505906
2007-02-05,2590.2044846808685
2007-02-06,2604.4533911806593
2007-02-07,2613.193718800593
2007-02-08,2598.9826596254097
2007-02-09,2605.323555556696
2007-02-12,2588.4639130379414
2007-02-13,2602.0099070989436
2007-02-14,2642.376513700127
2007-02-15,2665.01659268853
2007-02-16,2660.5376444069125
2007-02-19,2671.29946848088
2007-02-20,2665.8836100536787
2007-02-21,2654.515298209782
2007-02-22,2667.385428085726
2007-02-23,2686.1013006497014
2007-02-26,2699.267229161242
2007-02-27,2659.0809858840644
2007-02-28,2599.278925722957
2007-03-01,2580.4671035365755
2007-03-02,2577.6403998518745
2007-03-05,2507.769590482207
2007-03-06,2542.709288774577
2007-03-07,2560.522091482156
2007-03-08,2589.9193030201277
2007-03-09,2593.750832287463
2007-03-12,2614.184092767448
2007-03-13,2597.9139868683033
2007-03-14,2536.738493815824
2007-03-15,2574.005260160717
2007-03-16,2580.147853186597
2007-03-19,2606.123821000734
2007-03-20,2625.191351811848
2007-03-21,2633.5973738093967
2007-03-22,2675.0547859339554
2007-03-23,2674.622671006059
2007-03-26,2675.5404406731977
2007-03-27,2669.844593581828
2007-03-28,2667.2009578323486
2007-03-29,2671.911945031148
2007-03-30,2675.0239360460064
2007-04-02,2677.513846562691
2007-04-03,2699.8559206210907
2007-04-04,2722.356088424895
2007-04-05,2729.197388656947
2007-04-06,2728.092916318691
2007-04-09,2725.8539413266944
2007-04-10,2750.528819663856
2007-04-11,2745.7636387762464
2007-04-12,2741.8531696245295
2007-04-13,2739.1382753080934
2007-04-16,2767.9110601006373
2007-04-17,2768.869753092719
2007-04-18,2778.5510712865926
2007-04-19,2754.708210310504
2007-04-20,2770.302464442942
2007-04-23,2768.465713025997
2007-04-24,2759.1623090086546
2007-04-25,2767.4382474920008
2007-04-26,2766.6010264570214
2007-04-27,2763.6242055982334
2007-04-30,2764.5471571106277
2007-05-01,2751.268189478303
2007-05-02,2766.6882923897733
2007-05-03,2763.709631672956
2007-05-04,2784.4204732774924
2007-05-07,2806.541944080981
2007-05-08,2779.185862162961
2007-05-09,2792.348252505106
2007-05-10,2775.390765067349
2007-05-11,2770.285977829267
2007-05-14,2774.7320225712483
2007-05-15,2772.2990960452235
2007-05-16,2762.216656205278
2007-05-17,2755.302127542993
2007-05-18,2757.726247815683
2007-05-21,2761.949966149868
2007-05-22,2776.9504462172486
2007-05-23,2797.283295993633
2007-05-24,2776.2852547063667
2007-05-25,2762.120998455292
2007-05-28,2771.269734931977
2007-05-29,2780.4519588368707
2007-05-30,2763.245548512023
2007-05-31,2797.693474442809
2007-06-01,2809.040001852112
2007-06-04,2819.1243243920117
2007-06-05,2819.1519151725106
2007-06-06,2794.363030817913
2007-06-07,2766.412810342495
2007-06-08,2731.2954975623775
2007-06-11,2744.669189797596
2007-06-12,2729.731937545364
2007-06-13,2721.053748460555
2007-06-14,2749.150639922343
2007-06-15,2778.0602375460703
2007-06-18,2790.8392198116867
2007-06-19,2786.497995893168
2007-06-20,2796.9491745896853
2007-06-21,2783.340302528966
2007-06-22,2774.6969658677453
2007-06-25,2764.2439455564513
2007-06-26,2757.85852308057
2007-06-27,2732.959355966014
2007-06-28,2762.1322689953936
2007-06-29,2780.0256834036754
2007-07-02,2804.22467605597
2007-07-03,2817.60515245324
2007-07-04,2826.7856892908517
2007-07-05,2820.998332100253
