Date,EAFE ex UK EQUAL WEIGHTED
2000-01-20,1199.9806905838534
2000-01-21,1194.6483689258023
2000-01-24,1191.395010395332
2000-01-25,1179.0436287083783
2000-01-26,1181.0967732793963
2000-01-27,1178.27504319489
2000-01-28,1170.0416671091236
2000-01-31,1158.6059009178693
2000-02-01,1151.9248104878297
2000-02-02,1157.9141717594373
2000-02-03,1172.077338018892
2000-02-04,1173.3042328648992
2000-02-07,1169.6105759722998
2000-02-08,1175.3532504656048
2000-02-09,1177.5530366382577
2000-02-10,1174.4268104095102
2000-02-11,1172.9832317339826
2000-02-14,1161.9684089435873
2000-02-15,1152.042691250792
2000-02-16,1155.5814219932906
2000-02-17,1159.1620074640248
2000-02-18,1151.7326240181264
2000-02-21,1134.3274029635832
2000-02-22,1140.3126573353306
2000-02-23,1150.1952853853822
2000-02-24,1148.8267268651236
2000-02-25,1151.5017053087809
2000-02-28,1141.343481033766
2000-02-29,1142.8957143723276
2000-03-01,1160.2380436515743
2000-03-02,1165.118158272595
2000-03-03,1164.5690538770475
2000-03-06,1166.1093243864793
2000-03-07,1166.954087609135
2000-03-08,1158.6051824639462
2000-03-09,1169.2021841643964
2000-03-10,1174.120103220192
2000-03-13,1167.089803423277
2000-03-14,1165.8043963733594
2000-03-15,1161.0149937936026
2000-03-16,1179.793010966719
2000-03-17,1186.2047927533852
2000-03-20,1186.1385334189104
2000-03-21,1185.8769213399296
2000-03-22,1180.220477848524
2000-03-23,1181.261370156666
2000-03-24,1195.2040416521852
2000-03-27,1209.2139703356002
2000-03-28,1217.3141031760126
2000-03-29,1217.3945924209634
2000-03-30,1203.5673802411106
2000-03-31,1217.8331597137965
2000-04-03,1217.3621749178562
2000-04-04,1218.8667366591756
2000-04-05,1220.3675049855212
2000-04-06,1222.2445553341486
2000-04-07,1221.8367705583319
2000-04-10,1218.7151441106637
2000-04-11,1208.8487764800532
2000-04-12,1221.2155386616787
2000-04-13,1217.6544062266248
2000-04-14,1214.805433525504
2000-04-17,1174.2813386401208
2000-04-18,1185.031166340718
2000-04-19,1187.714097831472
2000-04-20,1186.146969985861
2000-04-21,1173.8196347736573
2000-04-24,1191.9076026999146
2000-04-25,1188.812107813476
2000-04-26,1184.5609514904027
2000-04-27,1167.6596637744287
2000-04-28,1165.3850399494875
2000-05-01,1164.9251619290033
2000-05-02,1177.7126692121726
2000-05-03,1167.17737808925
2000-05-04,1172.5227846158807
2000-05-05,1175.222350752376
2000-05-08,1173.553997529708
2000-05-09,1171.1508730426813
2000-05-10,1172.9664572855836
2000-05-11,1166.0998049024438
2000-05-12,1181.6802444373677
2000-05-15,1187.2498095193862
2000-05-16,1188.8718856198414
2000-05-17,1173.503115453389
2000-05-18,1176.5683110419184
2000-05-19,1176.1450113508292
2000-05-22,1167.302970377895
2000-05-23,1177.3914074997888
2000-05-24,1162.728744062876
2000-05-25,1169.9079766774914
2000-05-26,1173.4885079958387
2000-05-29,1179.5934265523972
2000-05-30,1183.4864041185183
2000-05-31,1171.177629354095
2000-06-01,1182.5007193449433
2000-06-02,1200.6773987415536
2000-06-05,1213.7634114411344
2000-06-06,1233.1955266896389
2000-06-07,1235.8331829829128
2000-06-08,1235.2950127272331
2000-06-09,1233.7143492255293
2000-06-12,1241.7898567233817
2000-06-13,1241.4885972778352
2000-06-14,1240.3844789168447
2000-06-15,1227.7404455350836
2000-06-16,1235.3205646064703
2000-06-19,1237.384144745262
2000-06-20,1243.5850272573791
2000-06-21,1239.031647361911
2000-06-22,1233.9080898202055
2000-06-23,1231.8643688061977
2000-06-26,1227.1783033437966
2000-06-27,1241.9104652598166
2000-06-28,1249.1193547327075
2000-06-29,1253.469382801619
2000-06-30,1266.3624991741492
2000-07-03,1275.6593076810855
2000-07-04,1272.749626834471
2000-07-05,1269.6150586891958
2000-07-06,1265.268445941217
2000-07-07,1266.8506628784062
2000-07-10,1278.5508623465307
2000-07-11,1278.592048786031
2000-07-12,1273.1323565039625
2000-07-13,1255.6579085698322
2000-07-14,1262.1744721945356
2000-07-17,1259.1528188245088
2000-07-18,1246.6880458127525
2000-07-19,1239.2550109743875
2000-07-20,1242.8332377663953
2000-07-21,1239.6249696316527
2000-07-24,1232.533543937877
2000-07-25,1235.5285161127533
2000-07-26,1236.5017316355793
2000-07-27,1222.4556986604887
2000-07-28,1204.3661318888946
2000-07-31,1200.9205844685841
2000-08-01,1208.2656058827947
2000-08-02,1206.5310274457695
2000-08-03,1193.6390750673552
2000-08-04,1200.577579262417
2000-08-07,1211.2153537804556
2000-08-08,1200.3869863576463
2000-08-09,1211.7995281078681
2000-08-10,1219.800972505912
2000-08-11,1223.0655937020776
2000-08-14,1221.736871283001
2000-08-15,1233.1531157135562
2000-08-16,1237.8891888858511
2000-08-17,1234.306231540441
2000-08-18,1231.491979379372
2000-08-21,1225.4115935877319
2000-08-22,1231.1712919854963
2000-08-23,1230.1626665916158
2000-08-24,1236.3265449157636
2000-08-25,1243.0087022201062
2000-08-28,1239.3652575532612
2000-08-29,1235.680913598947
2000-08-30,1226.4804583008008
2000-08-31,1220.2533151151551
2000-09-01,1235.2322831705656
2000-09-04,1238.818350526169
2000-09-05,1224.2389048485304
2000-09-06,1212.512079518825
2000-09-07,1210.710313610463
2000-09-08,1205.2818532936988
2000-09-11,1191.5000800694645
2000-09-12,1182.6135393650027
2000-09-13,1182.159169821916
2000-09-14,1179.4520007586261
2000-09-15,1177.0376591209244
2000-09-18,1162.7330851840095
2000-09-19,1161.319530013528
2000-09-20,1163.2426374085242
2000-09-21,1157.6136912009065
2000-09-22,1160.4863588956323
2000-09-25,1164.3145618337346
2000-09-26,1167.6233580142998
2000-09-27,1162.5108097347652
2000-09-28,1163.4869319770219
2000-09-29,1172.4506298961264
2000-10-02,1178.8311384596673
2000-10-03,1181.082283554566
2000-10-04,1172.7942851426246
2000-10-05,1170.9464944406914
2000-10-06,1169.384018690441
2000-10-09,1158.0942892940118
2000-10-10,1158.5874856329192
2000-10-11,1147.9536429686539
2000-10-12,1137.5161936690638
2000-10-13,1130.3185623441316
2000-10-16,1125.5107685780774
2000-10-17,1117.182804094112
2000-10-18,1102.4044384256858
2000-10-19,1104.5068353385352
2000-10-20,1112.9005091001625
2000-10-23,1113.514208878058
2000-10-24,1122.0337853937697
2000-10-25,1111.049025925625
2000-10-26,1109.5216687585175
2000-10-27,1120.466301112333
2000-10-30,1120.3420135201227
2000-10-31,1126.8072133480953
2000-11-01,1149.452327952187
2000-11-02,1155.6785114169013
2000-11-03,1166.8890241707657
2000-11-06,1177.1272304646018
2000-11-07,1175.1548951456505
2000-11-08,1169.6830359794844
2000-11-09,1162.2029136920912
2000-11-10,1156.2053634942808
2000-11-13,1137.3192960799422
2000-11-14,1143.4215822068097
2000-11-15,1146.2324715867521
2000-11-16,1135.604886540023
2000-11-17,1132.6813193551257
2000-11-20,1119.9693714495345
2000-11-21,1109.5710819736064
2000-11-22,1099.992814472799
2000-11-23,1100.9723101156626
2000-11-24,1104.1864065239135
2000-11-27,1118.3714584671134
2000-11-28,1119.9552139881603
2000-11-29,1117.342813915745
2000-11-30,1122.2579269428268
2000-12-01,1135.6342781525445
2000-12-04,1138.6783664380398
2000-12-05,1141.294726959657
2000-12-06,1146.606905355448
2000-12-07,1142.6351623180244
2000-12-08,1145.2728200828208
2000-12-11,1155.3998971974795
2000-12-12,1152.4402429764007
2000-12-13,1145.780542080149
2000-12-14,1144.0339373390145
2000-12-15,1135.8018942649576
2000-12-18,1132.8442097820594
2000-12-19,1122.619908749506
2000-12-20,1113.6014910491463
2000-12-21,1106.8735918058412
2000-12-22,1116.6035788109486
2000-12-25,1128.5138767357669
2000-12-26,1128.7911903412466
2000-12-27,1133.6778813109024
2000-12-28,1133.104003373661
2000-12-29,1146.3369429894333
2001-01-01,1146.3369429894333
2001-01-02,1149.5821925420994
2001-01-03,1138.2839246024434
2001-01-04,1148.4106457307093
2001-01-05,1155.3296258040057
2001-01-08,1152.1163406829414
2001-01-09,1136.146753255567
2001-01-10,1130.4623120325703
2001-01-11,1129.4614751933473
2001-01-12,1135.5021061503046
2001-01-15,1130.591534249774
2001-01-16,1131.0204583954458
2001-01-17,1133.2117325889396
2001-01-18,1148.139798745297
2001-01-19,1149.0641826244002
2001-01-22,1150.8193077965818
2001-01-23,1152.3452780026862
2001-01-24,1139.3973746144884
2001-01-25,1144.4289688422925
2001-01-26,1141.5382804714095
2001-01-29,1144.0178596882038
2001-01-30,1151.7883457549406
2001-01-31,1165.8815304431887
2001-02-01,1177.4977533096103
2001-02-02,1166.6745740355416
2001-02-05,1162.3431422787476
2001-02-06,1160.438890464607
2001-02-07,1153.468659578849
2001-02-08,1141.8742014700022
2001-02-09,1140.7818860749628
2001-02-12,1146.635648844992
2001-02-13,1141.4517225085947
2001-02-14,1136.9226921064496
2001-02-15,1136.1996523462728
2001-02-16,1138.9625108687537
2001-02-19,1137.8418235598704
2001-02-20,1135.2226760919368
2001-02-21,1129.4092636571368
2001-02-22,1121.732675559871
2001-02-23,1122.917371337772
2001-02-26,1129.571414218837
2001-02-27,1139.0337637934736
2001-02-28,1131.583065921491
2001-03-01,1126.7289687001514
2001-03-02,1114.0000734406274
2001-03-05,1111.6643281431093
2001-03-06,1128.7603399535224
2001-03-07,1127.833210339429
2001-03-08,1129.314084572327
2001-03-09,1124.9799898277686
2001-03-12,1097.6418823905553
2001-03-13,1072.4561114927585
2001-03-14,1053.8295045233488
2001-03-15,1062.9863153143835
2001-03-16,1041.484972987273
2001-03-19,1040.804690648931
2001-03-20,1045.6558107884491
2001-03-21,1049.901817511474
2001-03-22,1012.2296897736686
2001-03-23,1039.0953036547223
2001-03-26,1070.8435671307861
2001-03-27,1076.2652226753492
2001-03-28,1076.9367859238268
2001-03-29,1055.7324939436226
2001-03-30,1050.5332369715218
2001-04-02,1036.1984278021841
2001-04-03,1038.997985698687
2001-04-04,1052.1822945066724
2001-04-05,1068.4030780485016
2001-04-06,1073.279790897742
2001-04-09,1066.3479507619722
2001-04-10,1066.2482363662355
2001-04-11,1074.1146055525796
2001-04-12,1089.0947160293817
2001-04-13,1089.8115348204426
2001-04-16,1081.2536272677446
2001-04-17,1077.1709596944818
2001-04-18,1095.5862979827218
2001-04-19,1114.7399569299025
2001-04-20,1118.7654784731574
2001-04-23,1113.137963728911
2001-04-24,1113.0143620183576
2001-04-25,1118.0616194947308
2001-04-26,1129.5494991396854
2001-04-27,1127.7073854181715
2001-04-30,1133.9164079259988
2001-05-01,1155.9489367729498
2001-05-02,1158.0612378456294
2001-05-03,1158.0304674328836
2001-05-04,1155.7800742751
2001-05-07,1156.4388764054322
2001-05-08,1143.6682644789016
2001-05-09,1134.318931165733
2001-05-10,1139.0375003864833
2001-05-11,1136.529776989328
2001-05-14,1122.3229729800062
2001-05-15,1129.9801777416365
2001-05-16,1124.0436985535048
2001-05-17,1136.5704519394258
2001-05-18,1132.4372374448283
2001-05-21,1142.586192480345
2001-05-22,1139.3498288542453
2001-05-23,1141.4834703146169
2001-05-24,1138.188011969084
2001-05-25,1131.2273612436268
2001-05-28,1131.146795424875
2001-05-29,1128.6149241768087
2001-05-30,1117.115013212927
2001-05-31,1109.1162059206458
2001-06-01,1107.4049436341863
2001-06-04,1109.7848822551819
2001-06-05,1109.949104669439
2001-06-06,1109.401872882659
2001-06-07,1115.5958484146654
2001-06-08,1116.652875104547
2001-06-11,1100.5224970140694
2001-06-12,1086.3563464387569
2001-06-13,1095.0567133426125
2001-06-14,1092.81297871325
2001-06-15,1086.6573251083291
2001-06-18,1078.6338911216467
2001-06-19,1073.807838709929
2001-06-20,1062.7986762003854
2001-06-21,1066.1228669980167
2001-06-22,1074.0666600696745
2001-06-25,1075.6768339531602
2001-06-26,1074.0462217843622
2001-06-27,1067.8851374535648
2001-06-28,1059.3662757138231
2001-06-29,1067.407968586609
2001-07-02,1066.9017933512528
2001-07-03,1069.229682547431
2001-07-04,1062.819722258365
2001-07-05,1050.1699232570136
2001-07-06,1035.9320823957592
2001-07-09,1032.991013721933
2001-07-10,1040.617487549128
2001-07-11,1034.333031393863
2001-07-12,1039.0386722566325
2001-07-13,1038.6331925706081
2001-07-16,1038.5326845640268
2001-07-17,1025.8484142401637
2001-07-18,1032.3347991971777
2001-07-19,1039.7453672228694
2001-07-20,1037.5893368827915
2001-07-23,1024.993577616917
2001-07-24,1030.9640162992346
2001-07-25,1031.5317147480607
2001-07-26,1033.034478106346
2001-07-27,1036.7550311082327
2001-07-30,1033.7947108182361
2001-07-31,1044.0171670413065
2001-08-01,1052.2218747966965
2001-08-02,1066.8668018544893
2001-08-03,1060.8738920197325
2001-08-06,1059.2629860292175
2001-08-07,1058.489475964821
2001-08-08,1053.6130985143925
2001-08-09,1045.7809935393389
2001-08-10,1050.0070353939168
2001-08-13,1049.5933310411588
2001-08-14,1061.190099555424
2001-08-15,1075.6449654214214
2001-08-16,1068.2214149436877
2001-08-17,1065.6704289875734
2001-08-20,1052.2691870150272
2001-08-21,1058.7831979700711
2001-08-22,1067.0811236484972
2001-08-23,1061.7992016797011
2001-08-24,1064.781744386388
2001-08-27,1065.9883760232462
2001-08-28,1056.9892840009795
2001-08-29,1051.5060556254741
2001-08-30,1037.1370315351649
2001-08-31,1034.1022032194458
2001-09-03,1018.0150874653561
2001-09-04,1015.5581197731308
2001-09-05,1000.2351031464549
2001-09-06,991.4978954252724
2001-09-07,986.7142142655216
2001-09-10,962.1457734122366
2001-09-11,952.1564518609529
2001-09-12,913.7964150764868
2001-09-13,924.0649213699934
2001-09-14,926.6191097496563
2001-09-17,898.3012029444283
2001-09-18,900.9020877088432
2001-09-19,907.2867652192376
2001-09-20,882.4923478820798
2001-09-21,853.2406444564077
2001-09-24,866.3896493958177
2001-09-25,879.3635978450845
2001-09-26,883.153451616534
2001-09-27,883.0957786233653
2001-09-28,897.9615254007326
2001-10-01,902.8897983487615
2001-10-02,912.1733803127788
2001-10-03,907.0852519984653
2001-10-04,923.4351065656684
2001-10-05,923.3317768804147
2001-10-08,922.191784368514
2001-10-09,918.1100870720447
2001-10-10,917.3914032534472
2001-10-11,930.0230797460515
2001-10-12,935.6815716457038
2001-10-15,932.5445072189875
2001-10-16,941.1628450375969
2001-10-17,951.8028978303468
2001-10-18,936.1815686175975
2001-10-19,927.9110214751927
2001-10-22,929.0651927145094
2001-10-23,941.9839781685521
2001-10-24,947.27944041021
2001-10-25,947.5499274715606
2001-10-26,948.5085560074974
2001-10-29,942.4648687141371
2001-10-30,932.5464229557001
2001-10-31,929.9344397574397
2001-11-01,934.3747394098136
2001-11-02,932.9890182099155
2001-11-05,938.5392751324849
2001-11-06,946.0582441000283
2001-11-07,943.1052377657171
2001-11-08,948.9607874020217
2001-11-09,943.6090527593585
2001-11-12,935.3415351372436
2001-11-13,932.6641998808885
2001-11-14,939.3466388136305
2001-11-15,951.3082878991785
2001-11-16,955.9924197677992
2001-11-19,963.8400230498081
2001-11-20,962.8333073919571
2001-11-21,956.8578977155427
2001-11-22,962.2245677417021
2001-11-23,959.2107887173074
2001-11-26,968.3967315470164
2001-11-27,968.5736162734464
2001-11-28,960.234636260465
2001-11-29,960.6693912913556
2001-11-30,975.8191587527295
2001-12-03,959.7510485317121
2001-12-04,966.4143486035807
2001-12-05,983.8033242692021
2001-12-06,989.5356737204737
2001-12-07,983.3457950512235
2001-12-10,968.330348413314
2001-12-11,963.834731293499
2001-12-12,970.9046899477964
2001-12-13,955.1799707239652
2001-12-14,949.65757118588
2001-12-17,947.6910649126625
2001-12-18,946.1649763281267
2001-12-19,942.1096829499446
2001-12-20,941.539031714836
2001-12-21,936.3789138032696
2001-12-24,931.636374461344
2001-12-25,930.240206606833
2001-12-26,926.3950952590408
2001-12-27,942.9741170819866
2001-12-28,950.5984923714802
2001-12-31,955.9815472434079
2002-01-01,955.9815472434079
2002-01-02,961.5403598159874
2002-01-03,969.2034302179475
2002-01-04,978.6783091880036
2002-01-07,978.0561213495741
2002-01-08,964.6303970215308
2002-01-09,963.305309805227
2002-01-10,958.6252372941268
2002-01-11,957.4792590238407
2002-01-14,951.7790705843248
2002-01-15,944.6627211656499
2002-01-16,933.8062250676913
2002-01-17,935.5762772942871
2002-01-18,942.6168062999174
2002-01-21,942.6236558658701
2002-01-22,934.3386387941672
2002-01-23,935.4921043712264
2002-01-24,936.0856226547439
2002-01-25,930.5109082346248
2002-01-28,937.5068671006954
2002-01-29,931.3863482138516
2002-01-30,921.6410681079923
2002-01-31,928.3562053213117
2002-02-01,923.0697059681419
2002-02-04,920.0980306746775
2002-02-05,908.7266567592998
2002-02-06,906.6004130398755
2002-02-07,910.1092915699165
2002-02-08,914.8532441023558
2002-02-11,924.9622936448877
2002-02-12,932.0495467524778
2002-02-13,934.242319696453
2002-02-14,941.4885472306231
2002-02-15,939.6198222067908
2002-02-18,936.9584754109128
2002-02-19,922.1740083985723
2002-02-20,917.8669259636359
2002-02-21,928.4718958776695
2002-02-22,929.9653416823899
2002-02-25,926.4130523351581
2002-02-26,927.0433324970702
2002-02-27,939.089900944534
2002-02-28,943.8420084177379
2002-03-01,956.9632454668598
2002-03-04,992.089081053494
2002-03-05,990.0594238910052
2002-03-06,996.0485702778235
2002-03-07,1024.520031003956
2002-03-08,1030.2057412330705
2002-03-11,1035.3876617597682
2002-03-12,1017.9671725775924
2002-03-13,1006.515042099717
2002-03-14,1017.5741590622242
2002-03-15,1024.831705629199
2002-03-18,1019.3763493446091
2002-03-19,1027.0346521501922
2002-03-20,1022.0324011038102
2002-03-21,1017.7165601770148
2002-03-22,1008.469599370332
2002-03-25,1002.8095437681127
2002-03-26,1000.8306374663275
2002-03-27,1004.3448360420853
2002-03-28,1010.2909187819303
2002-03-29,1003.6764222522042
2002-04-01,1002.443542682438
2002-04-02,1003.9937989279938
2002-04-03,1010.5619854065761
2002-04-04,1012.7846171366999
2002-04-05,1014.5346564590426
2002-04-08,1006.0563561000021
2002-04-09,1002.3186319832298
2002-04-10,1009.2890681894278
2002-04-11,1004.1493152565694
2002-04-12,996.9485426135816
2002-04-15,1004.586050514233
2002-04-16,1017.3641329300522
2002-04-17,1029.9035806315821
2002-04-18,1035.056827846034
2002-04-19,1033.399051857446
2002-04-22,1035.9129454145677
2002-04-23,1037.1508311649939
2002-04-24,1035.6750898662362
2002-04-25,1037.4194744279523
2002-04-26,1035.0584303177343
2002-04-29,1032.4866354797339
2002-04-30,1029.8687785203397
2002-05-01,1039.310470608826
2002-05-02,1037.1800584792056
2002-05-03,1043.1842247345714
2002-05-06,1041.4533166331953
2002-05-07,1029.8714641418549
2002-05-08,1038.101042056704
2002-05-09,1040.8540496797964
2002-05-10,1041.3380387734305
2002-05-13,1038.7766553411527
2002-05-14,1034.5332337187415
2002-05-15,1049.8005435521395
2002-05-16,1055.8423036177085
2002-05-17,1072.2230485034177
2002-05-20,1073.6275267541778
2002-05-21,1076.4765172566495
2002-05-22,1082.8604087961346
2002-05-23,1079.254832349219
2002-05-24,1081.031896896051
2002-05-27,1079.114091705547
2002-05-28,1083.4134100570134
2002-05-29,1080.3444898063308
2002-05-30,1080.7487136836821
2002-05-31,1077.950246852078
2002-06-03,1083.0789899397378
