Date,USA SMALL CAP MINIMUM VOLATILITY (USD)
2001-11-01,975.8806776651761
2001-11-02,970.6565892378211
2001-11-05,976.6832211459562
2001-11-06,983.7729330922078
2001-11-07,979.7734487794139
2001-11-08,979.3864894658271
2001-11-09,977.8481580275525
2001-11-12,981.6998126583411
2001-11-13,994.982335225638
2001-11-14,1003.1148015811459
2001-11-15,997.2922573280825
2001-11-16,998.4074839689684
2001-11-19,1008.3018479157438
2001-11-20,1005.7383917029174
2001-11-21,1004.8870324219171
2001-11-22,1004.8870324219171
2001-11-23,1017.054574438247
2001-11-26,1017.5149815281703
2001-11-27,1015.7987181934551
2001-11-28,1006.5023158246859
2001-11-29,1022.3408443915289
2001-11-30,1018.3346176468427
2001-12-03,1013.3929152311558
2001-12-04,1034.1733599589293
2001-12-05,1053.9550624775018
2001-12-06,1057.0898998975952
2001-12-07,1055.6379557158498
2001-12-10,1043.1821515444658
2001-12-11,1041.1803864178237
2001-12-12,1037.397563115477
2001-12-13,1029.2115455715475
2001-12-14,1035.6717764606299
2001-12-17,1048.1161434513244
2001-12-18,1058.7708948021343
2001-12-19,1057.1813568660864
2001-12-20,1045.8307764414787
2001-12-21,1063.1936891500125
2001-12-24,1068.722339980979
2001-12-25,1068.722339980979
2001-12-26,1079.592604192397
2001-12-27,1084.5683848830633
2001-12-28,1084.2631939311555
2001-12-31,1072.4716460044426
2002-01-01,1072.4716460044426
2002-01-02,1071.504849533692
2002-01-03,1086.2405756429803
2002-01-04,1092.0812244872486
2002-01-07,1082.712857066159
2002-01-08,1089.0720282863601
2002-01-09,1083.695451663569
2002-01-10,1086.3899067668478
2002-01-11,1074.1998375191379
2002-01-14,1058.7913733447563
2002-01-15,1064.6322529711163
2002-01-16,1056.3170181899818
2002-01-17,1067.5329980797085
2002-01-18,1056.4776160319077
2002-01-21,1056.4776160319077
2002-01-22,1047.1834735443101
2002-01-23,1061.7075296332403
2002-01-24,1066.2466486137207
2002-01-25,1065.1670479343989
2002-01-28,1071.4669544996157
2002-01-29,1059.723684900009
2002-01-30,1070.950320153081
2002-01-31,1080.4726869305593
2002-02-01,1071.3108382967591
2002-02-04,1059.014339435331
2002-02-05,1060.517118681902
2002-02-06,1048.1600186527141
2002-02-07,1042.2985835114487
2002-02-08,1058.2615740935637
2002-02-11,1063.9886234078565
2002-02-12,1067.5664942952933
2002-02-13,1076.536450519387
2002-02-14,1069.5359316853603
2002-02-15,1066.7688065925408
2002-02-18,1066.7688065925408
2002-02-19,1052.177069853104
2002-02-20,1066.9557675481185
2002-02-21,1054.9462066816172
2002-02-22,1070.768259424224
2002-02-25,1080.6241682374084
2002-02-26,1085.9579747643727
2002-02-27,1090.7270867381985
2002-02-28,1078.123191251097
2002-03-01,1095.6985806305256
2002-03-04,1114.8162878207445
2002-03-05,1109.655316776653
2002-03-06,1123.8143340420395
2002-03-07,1125.0230745531699
2002-03-08,1133.825471074502
2002-03-11,1134.0638737577096
2002-03-12,1128.588170617802
2002-03-13,1123.912149048618
2002-03-14,1129.3333290535486
2002-03-15,1133.847455326649
2002-03-18,1140.590006986592
2002-03-19,1145.3440438676544
2002-03-20,1138.8783316374213
2002-03-21,1152.0851227027388
2002-03-22,1146.2749117919382
2002-03-25,1136.9425817862502
2002-03-26,1149.2382689004212
2002-03-27,1160.8288088119025
2002-03-28,1162.0902503996642
2002-03-29,1162.0902503996642
2002-04-01,1157.1546039058524
2002-04-02,1153.557581354245
2002-04-03,1144.9262225168382
2002-04-04,1152.0611954704714
2002-04-05,1153.5313924094269
2002-04-08,1166.4918291241595
2002-04-09,1167.2079438196047
2002-04-10,1188.920756713077
2002-04-11,1176.512929391269
2002-04-12,1194.0534823839944
2002-04-15,1188.9967412451726
2002-04-16,1204.6233070162082
2002-04-17,1196.5045372687807
2002-04-18,1198.2203680434027
2002-04-19,1198.0505484500034
2002-04-22,1188.3931452489896
2002-04-23,1186.0149041088016
2002-04-24,1179.964613532273
2002-04-25,1185.1166961308352
2002-04-26,1172.5224072909193
2002-04-29,1175.500941455161
2002-04-30,1195.6874571664553
2002-05-01,1199.7252233006327
2002-05-02,1203.3840437128122
2002-05-03,1201.6455039027153
2002-05-06,1187.221071705947
2002-05-07,1176.183721945554
2002-05-08,1195.943243267769
2002-05-09,1182.8479797633327
2002-05-10,1165.838078164796
2002-05-13,1173.8213503028076
2002-05-14,1197.7331740028185
2002-05-15,1202.1838515562642
2002-05-16,1187.1795330949624
2002-05-17,1190.3223735104941
2002-05-20,1178.304916044964
2002-05-21,1166.4885301682275
2002-05-22,1166.202446118145
2002-05-23,1180.5885446133811
2002-05-24,1168.4840962958053
2002-05-27,1168.4840962958053
2002-05-28,1168.306471006544
2002-05-29,1160.1948730716358
2002-05-30,1159.7671389952022
2002-05-31,1159.8913905197164
2002-06-03,1139.2003145380015
2002-06-04,1138.1706799077176
2002-06-05,1138.472591812765
2002-06-06,1123.8604838763117
2002-06-07,1134.8993992300784
2002-06-10,1135.4253226261794
2002-06-11,1124.7493707658564
2002-06-12,1124.0759486960137
2002-06-13,1113.3186529480004
2002-06-14,1118.4785591329864
2002-06-17,1146.4421498227564
2002-06-18,1143.9829679768818
2002-06-19,1138.1341794446357
2002-06-20,1133.5794655421125
2002-06-21,1134.6529526074464
2002-06-24,1129.0979238127702
2002-06-25,1116.4689674964602
2002-06-26,1119.5785274086757
2002-06-27,1131.9682388025929
2002-06-28,1138.909244064917
2002-07-01,1118.5407967020965
2002-07-02,1089.621811542886
2002-07-03,1082.549767403751
2002-07-04,1082.549767403751
2002-07-05,1102.970756008411
2002-07-08,1085.90048315975
2002-07-09,1076.6565814574433
2002-07-10,1056.7898783009264
2002-07-11,1043.43004569417
2002-07-12,1035.7525942788368
2002-07-15,1023.9081685959424
2002-07-16,1018.4871038955532
2002-07-17,1023.1099449932954
2002-07-18,996.824707633605
2002-07-19,971.2919385138163
2002-07-22,950.7389040688037
2002-07-23,922.9296000161511
2002-07-24,959.5000719989105
2002-07-25,966.2432555888832
2002-07-26,983.9712739465671
2002-07-29,1032.1495835254918
2002-07-30,1028.8399718067174
2002-07-31,1019.0394411320187
2002-08-01,1008.8878988395111
2002-08-02,980.07765007859
2002-08-05,962.9472130901626
2002-08-06,992.0039074814979
2002-08-07,1002.0294438858712
2002-08-08,1017.8308815706279
2002-08-09,1017.495818564696
2002-08-12,1020.7429280007244
2002-08-13,1000.1687656112447
2002-08-14,1024.162742743822
2002-08-15,1029.8962034469416
2002-08-16,1035.037156201475
2002-08-19,1048.9586492913797
2002-08-20,1042.9623454744146
2002-08-21,1057.530786232948
2002-08-22,1059.3434680266214
2002-08-23,1043.7430979248002
2002-08-26,1060.4838370412417
2002-08-27,1041.1525755834093
2002-08-28,1026.0396130791473
2002-08-29,1034.742836020573
2002-08-30,1031.7505896154987
2002-09-02,1031.7505896154987
2002-09-03,1008.4054009381534
2002-09-04,1028.5219293065738
2002-09-05,1013.7725696511718
2002-09-06,1034.1122646127944
2002-09-09,1039.5523653157545
2002-09-10,1043.010543495377
2002-09-11,1038.03136275441
2002-09-12,1021.3196709685684
2002-09-13,1029.2933416176834
2002-09-16,1024.9054127237291
2002-09-17,1004.6123754471072
2002-09-18,1003.286165080225
2002-09-19,982.0872745114607
2002-09-20,985.2642050956414
2002-09-23,971.1039830102593
2002-09-24,967.0294779219105
2002-09-25,985.824100575703
2002-09-26,1003.6453444504115
2002-09-27,988.3856651130648
2002-09-30,987.5149577465189
2002-10-01,996.9151012217628
2002-10-02,981.3938134666616
2002-10-03,976.5576399404983
2002-10-04,960.3511152821694
2002-10-07,937.3705191625666
2002-10-08,941.8004790603565
2002-10-09,910.9020897841963
2002-10-10,935.5277529045039
2002-10-11,956.4878971114058
2002-10-14,959.9927298365751
2002-10-15,986.503556116257
2002-10-16,967.4647290748018
2002-10-17,987.0671380710922
2002-10-18,987.919686528693
2002-10-21,1003.2273311549117
2002-10-22,984.6377787568581
2002-10-23,995.6770101242915
2002-10-24,987.5469339139224
2002-10-25,997.0682571727323
2002-10-28,986.5866764537851
2002-10-29,985.1863663590925
2002-10-30,995.1643191230783
2002-10-31,991.3529917051521
2002-11-01,1012.6889637027188
2002-11-04,1016.7656646051013
2002-11-05,1011.4688983053312
2002-11-06,1022.9035220042299
2002-11-07,1003.0529184449946
2002-11-08,992.2692656745102
2002-11-11,976.6940206324889
2002-11-12,982.9206041955537
2002-11-13,984.6012547333531
2002-11-14,1002.0402199152799
2002-11-15,1002.1929499085841
2002-11-18,993.1398723240869
2002-11-19,987.7900298208311
2002-11-20,1003.890283959938
2002-11-21,1016.7270192052143
2002-11-22,1020.4660985961511
2002-11-25,1021.1551660192341
2002-11-26,1009.4491961457956
2002-11-27,1033.3244903546192
2002-11-28,1033.4399449620255
2002-11-29,1024.4354844153868
2002-12-02,1028.2659034052829
2002-12-03,1017.0838288754969
2002-12-04,1015.0317945697321
2002-12-05,1011.5508017587033
2002-12-06,1016.3893805186729
2002-12-09,1000.8696760997294
2002-12-10,1011.7452257060997
2002-12-11,1012.3674932125373
2002-12-12,1017.6068766591975
2002-12-13,1003.6007909292957
2002-12-16,1016.4026710617215
2002-12-17,1006.2440770600518
2002-12-18,992.7421702578906
2002-12-19,989.768080959584
2002-12-20,994.7359688764573
2002-12-23,1000.2928912935349
2002-12-24,997.5073114827361
2002-12-25,997.5073114827361
2002-12-26,1000.9832278763126
2002-12-27,991.8096706223199
2002-12-30,991.3069150221025
2002-12-31,994.1808960319947
2003-01-01,994.1808960319947
2003-01-02,1013.6987025962432
2003-01-03,1009.6623223886719
2003-01-06,1024.1914424402114
2003-01-07,1012.8904241652269
2003-01-08,1003.9388178364082
2003-01-09,1015.0898893138593
2003-01-10,1011.760708984672
2003-01-13,1003.0047072653249
2003-01-14,1011.7517226212995
2003-01-15,1005.0791000386992
2003-01-16,1003.6034597796206
2003-01-17,994.005392372744
2003-01-20,994.005392372744
2003-01-21,983.1797028602899
2003-01-22,978.2963948403464
2003-01-23,983.8211448942582
2003-01-24,966.5759507030415
2003-01-27,953.4083821887332
2003-01-28,960.5173502891967
2003-01-29,966.3628141665544
2003-01-30,955.261607240187
2003-01-31,966.8304874185343
2003-02-03,959.6143005325476
2003-02-04,958.946352964182
2003-02-05,954.6451540781748
2003-02-06,949.1261315706984
2003-02-07,938.8216974417543
2003-02-10,947.7677501882828
2003-02-11,939.477900123739
2003-02-12,928.530074803067
2003-02-13,928.5641142755698
2003-02-14,936.0281939219873
2003-02-17,936.0281939219873
2003-02-18,947.9497471918272
2003-02-19,940.433098153658
2003-02-20,940.5403624203623
2003-02-21,951.1242530202309
2003-02-24,936.6561368901816
2003-02-25,945.1034058078802
2003-02-26,938.7659464439988
2003-02-27,947.8105555992893
2003-02-28,950.0696785503079
2003-03-03,944.6406673534699
2003-03-04,937.0022932336791
2003-03-05,934.5563976761123
2003-03-06,931.1313561458409
2003-03-07,933.2127612576252
2003-03-10,917.3771023249552
2003-03-11,914.7706217004395
2003-03-12,910.2836525753963
2003-03-13,932.0537919269266
2003-03-14,931.9775545810675
2003-03-17,956.6210201318779
2003-03-18,963.0590682942734
2003-03-19,966.8566436536731
2003-03-20,972.3147097403549
2003-03-21,988.5361510363007
2003-03-24,968.4488017548173
2003-03-25,977.8336338030704
2003-03-26,973.2431527041703
2003-03-27,976.9148568300045
2003-03-28,977.5646812925627
2003-03-31,966.0493704722298
2003-04-01,974.8918405064129
2003-04-02,988.6297058228172
2003-04-03,985.9486796059134
2003-04-04,982.2815114116436
2003-04-07,988.3111761106376
2003-04-08,983.426280363102
2003-04-09,977.2691654053417
2003-04-10,977.5106564181199
2003-04-11,976.085844611794
2003-04-14,990.2217769346043
2003-04-15,993.0740156302479
2003-04-16,986.6173921015404
2003-04-17,1000.5343814807795
2003-04-18,1000.5343814807795
2003-04-21,1002.0454252865974
2003-04-22,1013.5525306269071
2003-04-23,1018.7815561931026
2003-04-24,1014.1815344090362
2003-04-25,1007.927967322266
2003-04-28,1020.9107732083161
2003-04-29,1023.8533148609109
2003-04-30,1029.5083963922787
2003-05-01,1031.4786996800617
2003-05-02,1048.7997048596449
2003-05-05,1053.1061314542153
2003-05-06,1059.6579571665277
2003-05-07,1055.347213183943
2003-05-08,1050.3184174208982
2003-05-09,1061.0660439139012
2003-05-12,1069.1063130756895
2003-05-13,1067.8528863511465
2003-05-14,1067.129055388788
2003-05-15,1072.454194419745
2003-05-16,1063.1657491431472
2003-05-19,1050.5401006624268
2003-05-20,1051.9116304675226
2003-05-21,1057.381397139186
2003-05-22,1065.9839677266673
2003-05-23,1074.1078918786766
2003-05-26,1074.1078918786766
2003-05-27,1090.2355602252776
2003-05-28,1093.266802192209
2003-05-29,1092.5409147294804
2003-05-30,1109.7907147132003
2003-06-02,1112.7233936266414
2003-06-03,1113.2260421215983
2003-06-04,1126.9493565366295
2003-06-05,1132.1521231126603
2003-06-06,1129.5274502683937
2003-06-09,1118.5470096234565
2003-06-10,1129.8102407968427
2003-06-11,1140.547729131496
2003-06-12,1138.9291633088355
2003-06-13,1125.0060439982894
2003-06-16,1140.966167786005
2003-06-17,1143.2169402638283
2003-06-18,1140.5860297993895
2003-06-19,1129.9396863761256
2003-06-20,1130.0999469246117
2003-06-23,1110.9206687260305
2003-06-24,1114.6160262504548
2003-06-25,1118.4413434874646
2003-06-26,1128.9337241495193
2003-06-27,1128.6582090007878
2003-06-30,1127.7540979835687
2003-07-01,1131.977678351091
2003-07-02,1149.9512723367168
2003-07-03,1145.6435332083138
2003-07-04,1145.6435332083138
2003-07-07,1157.2016238379385
2003-07-08,1169.622638390218
2003-07-09,1171.883266316951
2003-07-10,1155.2875231162739
2003-07-11,1165.4701257445536
2003-07-14,1170.594047316452
2003-07-15,1165.847267542448
2003-07-16,1158.745681111793
2003-07-17,1136.313761717335
2003-07-18,1146.86492108092
2003-07-21,1133.6990379231142
2003-07-22,1144.787626910854
2003-07-23,1145.2566734838629
2003-07-24,1142.8623154045667
2003-07-25,1150.6334950902476
2003-07-28,1157.1813832609641
2003-07-29,1159.0755937548251
2003-07-30,1159.6052474772341
2003-07-31,1160.6957218402792
2003-08-01,1146.2869726213505
2003-08-04,1140.2817945860927
2003-08-05,1127.1126926230259
2003-08-06,1124.3391770485277
2003-08-07,1127.5926676726929
2003-08-08,1132.467344282937
2003-08-11,1142.2738299764571
2003-08-12,1154.35976311926
2003-08-13,1155.058818727569
2003-08-14,1160.939629413139
2003-08-15,1163.2497774686558
2003-08-18,1174.1708770310581
2003-08-19,1188.937261817522
2003-08-20,1191.0755031719102
2003-08-21,1197.2839331724776
2003-08-22,1179.906140384956
2003-08-25,1176.1651208513076
2003-08-26,1181.7030618535935
2003-08-27,1189.9094477375882
2003-08-28,1199.4209463629045
2003-08-29,1202.8640614805697
2003-09-01,1202.8640614805697
2003-09-02,1224.6265811738565
2003-09-03,1230.0144913060851
2003-09-04,1235.232651880717
2003-09-05,1225.244671310133
2003-09-08,1239.9551711674362
2003-09-09,1230.1112128353593
2003-09-10,1209.7913054309988
2003-09-11,1217.7716818006172
2003-09-12,1217.6636295132437
2003-09-15,1216.968679367439
2003-09-16,1229.3938395587757
2003-09-17,1227.9359789480334
2003-09-18,1230.858982096783
2003-09-19,1232.0284555171438
2003-09-22,1220.6525512516303
2003-09-23,1228.944635508282
2003-09-24,1214.6703596316968
2003-09-25,1195.2406102266057
2003-09-26,1179.9585642501224
2003-09-29,1194.2702046480924
2003-09-30,1194.4268280170054
2003-10-01,1214.8073713263555
2003-10-02,1221.7043385098505
2003-10-03,1236.413795908414
2003-10-06,1245.8279921559142
2003-10-07,1251.1354769536676
2003-10-08,1242.1358851881553
2003-10-09,1249.9309309868006
2003-10-10,1248.6354510983692
2003-10-13,1260.297583950193
2003-10-14,1264.3515687310755
2003-10-15,1255.1581059924374
2003-10-16,1261.2274090703966
2003-10-17,1247.4083493688845
2003-10-20,1250.5696265516053
2003-10-21,1255.7520013433077
2003-10-22,1236.6090095813315
2003-10-23,1237.0019727544131
2003-10-24,1230.4025992332636
2003-10-27,1246.14355774782
2003-10-28,1260.414547558493
2003-10-29,1272.3290218894376
2003-10-30,1272.4336326810135
2003-10-31,1273.3357430775434
2003-11-03,1292.939932468874
2003-11-04,1290.9216366552832
2003-11-05,1292.1414932998796
2003-11-06,1297.949257384888
2003-11-07,1301.6390504068263
2003-11-10,1289.2832734051963
2003-11-11,1282.1034087630512
2003-11-12,1306.4071274873618
2003-11-13,1309.6664085862274
2003-11-14,1299.7303418895067
2003-11-17,1289.7743071908028
2003-11-18,1280.1311169627984
2003-11-19,1285.152919566345
2003-11-20,1280.9557278208745
2003-11-21,1283.0188259521074
2003-11-24,1308.7154407191479
2003-11-25,1318.384307376361
2003-11-26,1322.4288759061715
2003-11-27,1322.4288759061715
2003-11-28,1325.5652197860575
2003-12-01,1343.3394232697967
2003-12-02,1341.9305166963363
2003-12-03,1329.7481370844694
2003-12-04,1332.7848393050492
2003-12-05,1328.0661965375862
2003-12-08,1339.7323161372897
2003-12-09,1328.083974500515
2003-12-10,1318.432905280084
2003-12-11,1340.3207419309942
2003-12-12,1348.656612645137
2003-12-15,1330.8313175018639
2003-12-16,1335.942475117626
2003-12-17,1343.1105320621002
2003-12-18,1357.5750500706852
2003-12-19,1357.4503446323486
2003-12-22,1362.2163492595744
2003-12-23,1369.910354610785
2003-12-24,1366.2492840341233
2003-12-25,1366.2492840341233
2003-12-26,1371.1126536149611
2003-12-29,1387.383898728551
2003-12-30,1390.6337557260892
2003-12-31,1374.5137616962681
2004-01-01,1374.5137616962681
2004-01-02,1375.9657204541666
2004-01-05,1388.8205432838874
2004-01-06,1387.3012862790993
2004-01-07,1390.2322898381467
2004-01-08,1395.9347890863455
2004-01-09,1388.8353956172502
2004-01-12,1400.3304942954148
2004-01-13,1397.5991555992027
2004-01-14,1407.0165875011783
2004-01-15,1402.0343103776274
2004-01-16,1399.611415503909
2004-01-19,1399.611415503909
2004-01-20,1409.8615845217944
2004-01-21,1413.5383805370097
2004-01-22,1406.7038772060066
2004-01-23,1418.7792692160376
2004-01-26,1427.1494809180747
2004-01-27,1417.7992967183557
2004-01-28,1404.9615547496837
2004-01-29,1397.8275276673999
2004-01-30,1401.1175182670659
2004-02-02,1406.889513868948
2004-02-03,1405.6905224538318
2004-02-04,1379.5196696426613
2004-02-05,1385.0961043918307
2004-02-06,1410.5831113418456
2004-02-09,1415.9680895520485
2004-02-10,1431.2868056345542
2004-02-11,1437.6376405164297
2004-02-12,1429.5120557257653
2004-02-13,1416.8154853204417
2004-02-16,1416.8154853204417
2004-02-17,1431.6204739286607
2004-02-18,1423.5554074253225
2004-02-19,1409.2246987944895
2004-02-20,1407.6905254157034
2004-02-23,1395.2535712774131
2004-02-24,1403.1331354733654
2004-02-25,1416.4476402170062
2004-02-26,1425.2409870119009
2004-02-27,1428.4788407496578
2004-03-01,1451.4188714666916
2004-03-02,1448.2533352855435
2004-03-03,1453.4880277372656
2004-03-04,1461.7688895685417
2004-03-05,1466.701389922009
2004-03-08,1457.7729177991423
2004-03-09,1449.3510513625247
2004-03-10,1432.9625685535054
2004-03-11,1421.2909723740715
2004-03-12,1442.8983171402747
2004-03-15,1419.9092842280406
2004-03-16,1416.4485180489303
2004-03-17,1439.0461256669466
2004-03-18,1434.607520665237
2004-03-19,1432.114100074272
2004-03-22,1413.5592592281498
2004-03-23,1420.5845027989185
2004-03-24,1409.3131108940447
2004-03-25,1432.3666266723262
2004-03-26,1431.671987398208
2004-03-29,1447.3491274835258
2004-03-30,1462.4091301700523
2004-03-31,1467.3099310472487
2004-04-01,1477.0020682061095
2004-04-02,1482.9671266776743
2004-04-05,1474.8814005302459
2004-04-06,1452.7313751225715
2004-04-07,1462.3470095927864
2004-04-08,1450.7061474817915
2004-04-09,1450.7061474817915
2004-04-12,1438.0977433539763
2004-04-13,1414.5284838058622
2004-04-14,1405.4159844233584
2004-04-15,1421.8803747715945
2004-04-16,1433.9315905490578
2004-04-19,1440.7667650795352
2004-04-20,1412.570543098538
2004-04-21,1426.1056970086802
2004-04-22,1449.3880851979072
2004-04-23,1440.8719775687848
2004-04-26,1439.6331393230337
2004-04-27,1446.8087853316406
2004-04-28,1424.678580391366
2004-04-29,1408.5091628106509
2004-04-30,1402.874362446671
2004-05-03,1412.7527421030543
2004-05-04,1416.2952521247842
2004-05-05,1414.940162490492
2004-05-06,1405.8156162849584
2004-05-07,1370.3327762870201
2004-05-10,1347.9183913859763
2004-05-11,1363.9208881603704
2004-05-12,1364.1359909326166
2004-05-13,1361.220886814178
2004-05-14,1362.6720869408853
2004-05-17,1351.5654752416392
2004-05-18,1364.8175644941216
2004-05-19,1355.0848893712823
2004-05-20,1360.7534851707621
2004-05-21,1365.1291045490505
2004-05-24,1379.641376983364
2004-05-25,1406.8883505203914
2004-05-26,1413.8784505232184
2004-05-27,1411.7948994176122
2004-05-28,1414.4144467512244
2004-05-31,1414.4144467512244
2004-06-01,1419.4398237181472
2004-06-02,1424.7485553067547
2004-06-03,1404.5258397811174
2004-06-04,1411.3466952284882
2004-06-07,1433.4694285056914
2004-06-08,1432.8508226779288
2004-06-09,1420.0177294200737
2004-06-10,1422.1103613090809
2004-06-11,1422.1103613090809
2004-06-14,1402.8791218629462
2004-06-15,1426.5320953245177
2004-06-16,1433.7552566965621
2004-06-17,1439.4615907202162
2004-06-18,1444.4272115395693
2004-06-21,1444.3912940411371
2004-06-22,1446.3962240290357
2004-06-23,1457.8821846559163
2004-06-24,1456.672830991346
2004-06-25,1467.8184961001946
2004-06-28,1464.2360201515874
2004-06-29,1467.1570101814548
2004-06-30,1477.7692888231688
2004-07-01,1468.8967871916032
2004-07-02,1475.2388170664267
2004-07-05,1475.2388170664267
2004-07-06,1465.2764755939538
2004-07-07,1469.1795540720948
2004-07-08,1450.7211853165554
2004-07-09,1455.1305200729255
2004-07-12,1455.427893598305
2004-07-13,1454.7014888362096
2004-07-14,1453.0609461450258
2004-07-15,1462.3621026279568
2004-07-16,1455.549695106965
2004-07-19,1456.8211655366167
2004-07-20,1469.3312671681463
2004-07-21,1441.1798578757027
2004-07-22,1432.4221125593206
2004-07-23,1419.0069313125855
2004-07-26,1410.8404682926323
2004-07-27,1427.5286914106207
2004-07-28,1425.3681916778326
2004-07-29,1441.0019581367774
2004-07-30,1444.8282084347707
2004-08-02,1453.7423093266157
2004-08-03,1445.5176647266867
2004-08-04,1444.2242201604724
2004-08-05,1421.4933425209808
2004-08-06,1397.6842320880219
2004-08-09,1399.5225734041924
2004-08-10,1417.545159287114
2004-08-11,1413.3017638697474
2004-08-12,1393.0443070581491
2004-08-13,1394.3285374736308
2004-08-16,1414.9394246703062
2004-08-17,1416.0817558312433
2004-08-18,1434.7352112928945
2004-08-19,1430.1071970794724
2004-08-20,1454.7224958458146
2004-08-23,1447.116435763312
2004-08-24,1453.713196662599
2004-08-25,1458.6845855913318
2004-08-26,1456.8807697535126
2004-08-27,1467.5954359326865
2004-08-30,1458.8274829112702
2004-08-31,1468.9032116430178
2004-09-01,1478.987001669396
2004-09-02,1493.0462239140484
2004-09-03,1492.2479545621386
2004-09-06,1492.2479545621386
2004-09-07,1503.0491768925463
2004-09-08,1494.9072770244668
2004-09-09,1501.092762567666
2004-09-10,1508.7882102496606
2004-09-13,1507.5047464380496
2004-09-14,1499.9581300524278
2004-09-15,1498.2953652422377
2004-09-16,1514.2072109111873
2004-09-17,1513.131238025742
2004-09-20,1508.0535975536513
2004-09-21,1521.149489156867
2004-09-22,1501.3739747338607
2004-09-23,1498.9380918099862
2004-09-24,1503.6935419131426
2004-09-27,1491.8747287058393
2004-09-28,1507.1371910009038
2004-09-29,1518.3650159506044
2004-09-30,1521.8468378492403
2004-10-01,1543.4148742304083
2004-10-04,1549.5152642114338
2004-10-05,1553.1778815212117
2004-10-06,1561.2826241427433
2004-10-07,1540.7620187438006
2004-10-08,1532.7986871606047
2004-10-11,1533.362267097823
2004-10-12,1537.9374947221668
2004-10-13,1520.619298259839
2004-10-14,1520.2954331415012
2004-10-15,1530.153853755455
2004-10-18,1532.770184286074
2004-10-19,1526.4552269538212
2004-10-20,1533.8641082730653
2004-10-21,1550.971312714877
2004-10-22,1533.7017988301259
2004-10-25,1536.1051930112444
2004-10-26,1557.4773193811807
2004-10-27,1574.8430975592323
2004-10-28,1566.4397387943925
