Date,JAPAN SMALL CAP MINIMUM VOLATILITY (JPY)
2001-10-01,889.45581043726
2001-10-02,895.1719876960842
2001-10-03,896.7890306322091
2001-10-04,909.0126490457905
2001-10-05,900.5703809363231
2001-10-08,903.6887514668908
2001-10-09,893.7829080792019
2001-10-10,883.9736130086843
2001-10-11,888.0604038001973
2001-10-12,895.274099436027
2001-10-15,894.2641201231281
2001-10-16,895.2002597072086
2001-10-17,894.8676720316689
2001-10-18,882.5397693491456
2001-10-19,880.181293837641
2001-10-22,878.4030432960063
2001-10-23,885.0985045855581
2001-10-24,892.9646081488889
2001-10-25,909.2336241198909
2001-10-26,901.7323454348784
2001-10-29,900.7422356410516
2001-10-30,892.2126592629543
2001-10-31,887.4702915590582
2001-11-01,877.4758511541163
2001-11-02,874.6633037698793
2001-11-05,879.1660133231755
2001-11-06,886.7302553701655
2001-11-07,880.9641809982542
2001-11-08,878.7355546734941
2001-11-09,864.431331056378
2001-11-12,859.4139667033187
2001-11-13,842.6997296306251
2001-11-14,840.5402899162773
2001-11-15,845.5540807459747
2001-11-16,844.6507949437031
2001-11-19,840.7515851642778
2001-11-20,842.9847488122713
2001-11-21,844.3880095923613
2001-11-22,841.6463551942102
2001-11-23,837.7908667873899
2001-11-26,856.6097312136217
2001-11-27,851.4022056670302
2001-11-28,840.0379095691242
2001-11-29,832.9158045151518
2001-11-30,833.9053340261246
2001-12-03,815.4930372243609
2001-12-04,810.3638402577984
2001-12-05,812.6651205156546
2001-12-06,811.7127364069289
2001-12-07,793.213482329867
2001-12-10,785.1475650873515
2001-12-11,772.8816596468334
2001-12-12,782.8782040578384
2001-12-13,772.0882340297364
2001-12-14,756.6842675242075
2001-12-17,738.4110819922815
2001-12-18,731.0863906194372
2001-12-19,723.1764022595784
2001-12-20,734.1170577433184
2001-12-21,734.2951512910477
2001-12-24,732.0070114412907
2001-12-25,732.5175015260356
2001-12-26,721.2898628551268
2001-12-27,725.767615337135
2001-12-28,739.6886811797796
2001-12-31,740.4788262687857
2002-01-01,740.4788262687857
2002-01-02,734.5379576959358
2002-01-03,736.90842454753
2002-01-04,742.2867551779888
2002-01-07,743.0554648318935
2002-01-08,722.9908528152856
2002-01-09,720.7626611309671
2002-01-10,709.4823566388338
2002-01-11,703.3295501707421
2002-01-14,705.3599781055968
2002-01-15,695.4020200757416
2002-01-16,696.0212888442007
2002-01-17,690.9186810248187
2002-01-18,702.6441351104717
2002-01-21,714.6589219195381
2002-01-22,699.4078783707525
2002-01-23,696.637143878774
2002-01-24,694.5062436773181
2002-01-25,691.4134206005925
2002-01-28,701.3346595957022
2002-01-29,694.2601945028201
2002-01-30,696.735875075439
2002-01-31,688.72984765049
2002-02-01,682.8099438038149
2002-02-04,681.0698407331553
2002-02-05,669.8665687353354
2002-02-06,666.5898363159038
2002-02-07,670.9661161805865
2002-02-08,669.3218114841296
2002-02-11,675.2818006764826
2002-02-12,694.3252617792214
2002-02-13,702.2981139744992
2002-02-14,709.0345766455969
2002-02-15,705.5859206192398
2002-02-18,709.6651740706845
2002-02-19,695.3364868459238
2002-02-20,692.9318462447436
2002-02-21,705.3982805781282
2002-02-22,709.5122951190483
2002-02-25,707.7156330276348
2002-02-26,704.3577347728593
2002-02-27,721.6982262655264
2002-02-28,727.4541063275796
2002-03-01,738.7255471784009
2002-03-04,768.4208183982831
2002-03-05,762.1727458576154
2002-03-06,767.965900124887
2002-03-07,800.7153983826607
2002-03-08,802.0746790616311
2002-03-11,814.4628561051152
2002-03-12,803.770883631433
2002-03-13,784.8823250219115
2002-03-14,789.3230929555227
2002-03-15,795.9587657740689
2002-03-18,781.9214976703928
2002-03-19,792.5025014710774
2002-03-20,787.8992465865983
2002-03-21,784.6475326084095
2002-03-22,776.1404623133872
2002-03-25,770.100096149893
2002-03-26,771.4639012859276
2002-03-27,778.5014079633653
2002-03-28,774.0603611839977
2002-03-29,760.5343896503241
2002-04-01,748.9751724192171
2002-04-02,751.4296262176192
2002-04-03,765.5957118312122
2002-04-04,777.4246065536066
2002-04-05,787.4661515183836
2002-04-08,791.9257169777092
2002-04-09,784.8184710557485
2002-04-10,793.4911757635014
2002-04-11,779.4911683506843
2002-04-12,771.130931240115
2002-04-15,776.281453577899
2002-04-16,787.0561762535636
2002-04-17,794.4434970217221
2002-04-18,800.5009769345442
2002-04-19,801.6261830832352
2002-04-22,812.0083145654205
2002-04-23,814.0302290359288
2002-04-24,813.2818095579307
2002-04-25,821.372957241094
2002-04-26,815.3967846238443
2002-04-29,813.902743499625
2002-04-30,807.0476347790658
2002-05-01,817.1386940827559
2002-05-02,815.4625666800438
2002-05-03,821.78821346048
2002-05-06,819.207625570825
2002-05-07,805.2467429474148
2002-05-08,807.6172465037495
2002-05-09,812.387332065993
2002-05-10,814.2852937176079
2002-05-13,810.4605394175869
2002-05-14,802.3973406933202
2002-05-15,815.6552989298342
2002-05-16,826.9999560617249
2002-05-17,842.5196474327133
2002-05-20,851.2489543815151
2002-05-21,868.8440446199586
2002-05-22,883.9748508535553
2002-05-23,884.3656736552241
2002-05-24,892.0407994623863
2002-05-27,898.1140935982263
2002-05-28,901.5498482497867
2002-05-29,893.9458584652457
2002-05-30,898.3555207086246
2002-05-31,892.6058350547148
2002-06-03,900.1947720867865
2002-06-04,890.6094043808357
2002-06-05,890.8378787516383
2002-06-06,883.9246801776943
2002-06-07,879.7395793566874
2002-06-10,879.4151344770177
2002-06-11,873.7872255447845
2002-06-12,868.1138050492926
2002-06-13,859.1704327934635
2002-06-14,856.1104946200182
2002-06-17,831.0531112986429
2002-06-18,839.7482167449585
2002-06-19,825.6978728771466
2002-06-20,837.1905540162293
2002-06-21,843.7108327310904
2002-06-24,847.4444902865724
2002-06-25,847.6367650827171
2002-06-26,850.1647899075863
2002-06-27,846.7886273328746
2002-06-28,865.4583746326246
2002-07-01,870.6047967388962
2002-07-02,872.1854733801867
2002-07-03,890.4102232375811
2002-07-04,883.963306893942
2002-07-05,891.0202991133774
2002-07-08,897.1458890793067
2002-07-09,913.0410458988166
2002-07-10,905.5211684661992
2002-07-11,901.716798518968
2002-07-12,903.9495554086105
2002-07-15,899.1732686593477
2002-07-16,890.1173512429785
2002-07-17,886.8800857505644
2002-07-18,895.2435980471093
2002-07-19,889.7615202168289
2002-07-22,882.1547178814653
2002-07-23,878.6970017006727
2002-07-24,884.2552771213075
2002-07-25,881.97560350528
2002-07-26,851.1701042907512
2002-07-29,846.3727971842061
2002-07-30,854.0052598579539
2002-07-31,852.6666250713936
2002-08-01,847.3033048636034
2002-08-02,845.965110301575
2002-08-05,848.6169994877463
2002-08-06,823.2585520110018
2002-08-07,836.9900273113486
2002-08-08,837.3423469720776
2002-08-09,854.2480435257461
2002-08-12,846.9821320896382
2002-08-13,842.4745976247166
2002-08-14,862.9872837442989
2002-08-15,863.2735312214297
2002-08-16,864.3970616076357
2002-08-19,846.5411805632825
2002-08-20,844.1995724688102
2002-08-21,844.0876382308953
2002-08-22,844.4027663496198
2002-08-23,841.8747240798747
2002-08-26,854.1468221366719
2002-08-27,856.015307604182
2002-08-28,850.9223217854266
2002-08-29,839.2386987882812
2002-08-30,844.2233705147381
2002-09-02,837.2898946362326
2002-09-03,826.251998458037
2002-09-04,808.4682510210383
2002-09-05,812.4095448422762
2002-09-06,803.4555351496225
2002-09-09,812.5766046725129
2002-09-10,808.9773889344456
2002-09-11,808.0335098740796
2002-09-12,810.3406901266426
2002-09-13,799.5778546284691
2002-09-16,792.017995246545
2002-09-17,809.7399851750321
2002-09-18,811.33782184894
2002-09-19,825.8082525176301
2002-09-20,806.6943483850847
2002-09-23,803.3378742229494
2002-09-24,806.1350070643983
2002-09-25,804.406298917351
2002-09-26,812.5100802526516
2002-09-27,821.5960094328426
2002-09-30,824.9137779897869
2002-10-01,807.3141202855256
2002-10-02,797.3496901225421
2002-10-03,792.8543175738457
2002-10-04,790.6291193459856
2002-10-07,757.7785519137228
2002-10-08,756.6693281443598
2002-10-09,746.6345044119734
2002-10-10,738.5857556106872
2002-10-11,745.5826422290937
2002-10-14,745.1021829969193
2002-10-15,755.5413588001617
2002-10-16,760.0996647364829
2002-10-17,760.5216585824589
2002-10-18,761.1276313203957
2002-10-21,768.1392123390319
2002-10-22,749.1986042941853
2002-10-23,754.9500976845009
2002-10-24,745.3396125753958
2002-10-25,757.3998843684891
2002-10-28,757.2490696239705
2002-10-29,762.0278999590197
2002-10-30,764.3533799465037
2002-10-31,756.8265033738817
2002-11-01,758.3501764173567
2002-11-04,756.9882969935636
2002-11-05,772.1694580926923
2002-11-06,770.5304953998532
2002-11-07,776.7067120292966
2002-11-08,776.9413499264775
2002-11-11,761.4355074101594
2002-11-12,764.6793044497233
2002-11-13,752.1439588792302
2002-11-14,734.3614194970573
2002-11-15,737.1366810429478
2002-11-18,719.9787452578134
2002-11-19,702.8175461054327
2002-11-20,707.5925624154174
2002-11-21,714.9721694923253
2002-11-22,724.7624883802204
2002-11-25,741.4349145537143
2002-11-26,736.6036455898267
2002-11-27,741.2560513438663
2002-11-28,748.6011170159927
2002-11-29,754.8370303139336
2002-12-02,739.9990518304865
2002-12-03,739.1685556554444
2002-12-04,729.2977044532538
2002-12-05,724.1120804337047
2002-12-06,725.5202616371108
2002-12-09,724.1222923512211
2002-12-10,726.6656324675143
2002-12-11,725.2388140853097
2002-12-12,724.0312982094671
2002-12-13,731.0340082385522
2002-12-16,718.7272679753127
2002-12-17,721.1390770513048
2002-12-18,705.3228708468794
2002-12-19,715.2462103218521
2002-12-20,716.926511127071
2002-12-23,719.0677479430063
2002-12-24,721.1394354829374
2002-12-25,724.1360612812763
2002-12-26,738.142442870719
2002-12-27,748.9644164003304
2002-12-30,755.9645883994411
2002-12-31,755.0408935707745
2003-01-01,755.0408935707745
2003-01-02,747.9502720484471
2003-01-03,748.0439375525438
2003-01-06,766.0749020382344
2003-01-07,753.1649777452878
2003-01-08,747.452435280204
2003-01-09,749.3291747292958
2003-01-10,748.105180972628
2003-01-13,751.8471218971681
2003-01-14,763.3672682989603
2003-01-15,770.3843297786874
2003-01-16,772.0012444875116
2003-01-17,774.6994947857712
2003-01-20,773.9127215722821
2003-01-21,778.9762028090038
2003-01-22,772.0440651062135
2003-01-23,781.8141887496789
2003-01-24,780.4624007388106
2003-01-27,770.3951250237961
2003-01-28,767.3925341202496
2003-01-29,758.219351061982
2003-01-30,749.9187526224487
2003-01-31,744.2234493667646
2003-02-03,752.4514371449552
2003-02-04,762.38279952102
2003-02-05,768.0434556234397
2003-02-06,769.2079847147303
2003-02-07,767.8653060536618
2003-02-10,765.2441300411764
2003-02-11,762.8805146160433
2003-02-12,774.7134804807679
2003-02-13,776.2894202123771
2003-02-14,780.502344354678
2003-02-17,784.3182065632313
2003-02-18,794.507352161681
2003-02-19,795.3810720868994
2003-02-20,795.3229757413203
2003-02-21,784.4744850714592
2003-02-24,788.3381001644157
2003-02-25,777.3391985451545
2003-02-26,780.3067397915493
2003-02-27,779.0704070636767
2003-02-28,779.2440371291228
2003-03-03,789.2846415560122
2003-03-04,792.4186644603736
2003-03-05,794.7817732294442
2003-03-06,789.6505787147174
2003-03-07,776.7215483379485
2003-03-10,764.2989289304011
2003-03-11,756.8322877784278
2003-03-12,755.6992837972756
2003-03-13,751.9607375709886
2003-03-14,750.0197221160978
2003-03-17,742.6925786208506
2003-03-18,745.0114702218178
2003-03-19,739.9263289490849
2003-03-20,750.8127611420844
2003-03-21,742.8079653105367
2003-03-24,770.2067547675471
2003-03-25,768.5717335116973
2003-03-26,776.1279913735497
2003-03-27,782.7300096947353
2003-03-28,778.2457722619004
2003-03-31,770.4150898985703
2003-04-01,774.3417562214615
2003-04-02,777.4671139614868
2003-04-03,770.8351320460126
2003-04-04,773.5724747876923
2003-04-07,779.3299115283355
2003-04-08,777.7806082115679
2003-04-09,776.0339698838422
2003-04-10,781.02919661433
2003-04-11,776.3659230696849
2003-04-14,775.7264917908818
2003-04-15,781.6831539429126
2003-04-16,785.461924122675
2003-04-17,792.661319888629
2003-04-18,797.2478058742034
2003-04-21,797.605169453957
2003-04-22,793.3408173950895
2003-04-23,789.0375423131969
2003-04-24,789.2029435856379
2003-04-25,781.7149525310089
2003-04-28,777.5452348409491
2003-04-29,778.6134248725775
2003-04-30,792.6130957165278
2003-05-01,805.7271868137207
2003-05-02,803.4179986622997
2003-05-05,805.3146097374661
2003-05-06,815.911297054558
2003-05-07,825.1092434211256
2003-05-08,820.0913748075795
2003-05-09,828.4916471296941
2003-05-12,832.2063784620743
2003-05-13,834.2925127515107
2003-05-14,839.3245371795358
2003-05-15,836.3294904764819
2003-05-16,838.6122895957216
2003-05-19,826.3749045973215
2003-05-20,827.4900067495904
2003-05-21,819.6347906969165
2003-05-22,822.115844473998
2003-05-23,830.212869843654
2003-05-26,830.5073465110281
2003-05-27,823.0410892716574
2003-05-28,817.7316078752604
2003-05-29,824.7919974504986
2003-05-30,815.7547780358838
2003-06-02,823.9346547588422
2003-06-03,823.2510776376599
2003-06-04,823.0174917495376
2003-06-05,836.7565077606279
2003-06-06,834.5445944878219
2003-06-09,841.6287862065623
2003-06-10,846.9439341663073
2003-06-11,850.3688417088798
2003-06-12,850.7419908439515
2003-06-13,858.5121430540638
2003-06-16,855.2131606594776
2003-06-17,853.4681468881731
2003-06-18,853.7797184308804
2003-06-19,853.6227995324931
2003-06-20,859.3082445078743
2003-06-23,870.271810855311
2003-06-24,859.7326329159158
2003-06-25,868.7803538374242
2003-06-26,858.1502200243091
2003-06-27,867.0356552187468
2003-06-30,866.7010256783009
2003-07-01,882.1730082740586
2003-07-02,893.9698360777783
2003-07-03,886.3317256049105
2003-07-04,890.1379283008541
2003-07-07,894.7838470919357
2003-07-08,887.8041263471774
2003-07-09,897.1326188184314
2003-07-10,901.6968109449132
2003-07-11,888.7806815401784
2003-07-14,896.2609051219506
2003-07-15,891.5872013792748
2003-07-16,877.6463298317766
2003-07-17,862.2370975286965
2003-07-18,864.0561394310485
2003-07-21,867.1921946321913
2003-07-22,858.8853891454385
2003-07-23,873.6743019061159
2003-07-24,874.6032793609401
2003-07-25,874.7677535192124
2003-07-28,880.7826904430316
2003-07-29,881.2811938131036
2003-07-30,872.594288584497
2003-07-31,868.2785435730383
2003-08-01,876.8425449559974
2003-08-04,869.5849741716293
2003-08-05,863.7433150494321
2003-08-06,857.7181161987163
2003-08-07,869.4580351290023
2003-08-08,867.5527474184718
2003-08-11,880.1963837392835
2003-08-12,883.5453301430895
2003-08-13,890.1878959638493
2003-08-14,900.0584243690764
2003-08-15,898.7116398436266
2003-08-18,913.1911663887415
2003-08-19,921.5037694387566
2003-08-20,934.924755130013
2003-08-21,942.5858627355291
2003-08-22,940.8281935131926
2003-08-25,943.3452718992248
2003-08-26,945.8458303499895
2003-08-27,942.4933691187347
2003-08-28,938.6270101405065
2003-08-29,952.7898001963192
2003-09-01,971.9347262301995
2003-09-02,969.4414823600903
2003-09-03,970.9484924277468
2003-09-04,962.4905489634936
2003-09-05,961.9342381611249
2003-09-08,966.8723124190561
2003-09-09,981.2505439141247
2003-09-10,974.0740710839618
2003-09-11,963.4547390232127
2003-09-12,974.5104259039633
2003-09-15,973.5153505882
2003-09-16,992.5213528800508
2003-09-17,998.4992189138219
2003-09-18,1010.2486086245314
2003-09-19,1025.1666427868022
2003-09-22,1030.7133088821336
2003-09-23,1034.9204906847829
2003-09-24,1027.6472545918673
2003-09-25,1013.6622866455067
2003-09-26,1011.8037959558478
2003-09-29,1012.7161105786188
2003-09-30,1017.4391178250349
2003-10-01,1032.4341620579678
2003-10-02,1052.4352007189157
2003-10-03,1064.4104371277535
2003-10-06,1064.3654739141869
2003-10-07,1080.1986989522416
2003-10-08,1073.1966614711246
2003-10-09,1078.610776098608
2003-10-10,1096.5189756747136
2003-10-13,1092.746374951029
2003-10-14,1097.1409743952122
2003-10-15,1091.8869054213048
2003-10-16,1107.0924791201521
2003-10-17,1111.7388121654567
2003-10-20,1117.3747816188995
2003-10-21,1114.0334299784017
2003-10-22,1106.0240361638039
2003-10-23,1051.5118379258731
2003-10-24,1057.7088120119604
2003-10-27,1077.2534221492017
2003-10-28,1087.973146392635
2003-10-29,1099.4922455228975
2003-10-30,1099.452901653642
2003-10-31,1076.191160644047
2003-11-03,1063.8528481737558
2003-11-04,1093.5430199658947
2003-11-05,1088.2196092084687
2003-11-06,1071.7709883804644
2003-11-07,1076.3554780951965
2003-11-10,1082.4853299147728
2003-11-11,1048.9812215259442
2003-11-12,1041.6059030297647
2003-11-13,1053.8422816936584
2003-11-14,1047.086492755045
2003-11-17,993.8173289911705
2003-11-18,996.1455631172086
2003-11-19,979.1547015210381
2003-11-20,992.8359134051816
2003-11-21,998.3316117568472
2003-11-24,994.5396694277317
2003-11-25,1005.6601046341306
2003-11-26,1028.0492862854494
2003-11-27,1028.0702520842315
2003-11-28,1016.860015860593
2003-12-01,1033.611179527409
2003-12-02,1038.5676957124194
2003-12-03,1045.5208895268554
2003-12-04,1047.0674750838064
2003-12-05,1048.4464387365563
2003-12-08,1037.8855422462454
2003-12-09,1038.8468048116401
2003-12-10,1022.6106244543729
2003-12-11,1029.7732488870165
2003-12-12,1040.7104789998868
2003-12-15,1057.6501311001239
2003-12-16,1049.381267996377
2003-12-17,1043.6809974667046
2003-12-18,1040.9099162715117
2003-12-19,1046.7917984588485
2003-12-22,1058.2476333700351
2003-12-23,1058.7896422151753
2003-12-24,1060.1054235388096
2003-12-25,1059.811956588542
2003-12-26,1067.8888998590096
2003-12-29,1079.6948084058297
2003-12-30,1091.1278522876366
2003-12-31,1088.735251323862
2004-01-01,1088.7352513238618
2004-01-02,1090.2612304651304
2004-01-05,1112.6721407340146
2004-01-06,1111.856766050545
2004-01-07,1116.1744607645576
2004-01-08,1122.8175410417157
2004-01-09,1125.1037869218846
2004-01-12,1124.4699553908274
2004-01-13,1123.258471826998
2004-01-14,1127.2198845781886
2004-01-15,1118.5225116051868
2004-01-16,1117.222438689305
2004-01-19,1120.8425692352619
2004-01-20,1123.3889370827314
2004-01-21,1128.532302265848
2004-01-22,1137.1809932595918
2004-01-23,1142.7649852537043
2004-01-26,1139.1754901380466
2004-01-27,1139.8910763464742
2004-01-28,1134.9247004054378
2004-01-29,1115.9293278485418
2004-01-30,1124.2066437216338
2004-02-02,1136.905118959468
2004-02-03,1130.41242093345
2004-02-04,1114.1356485474405
2004-02-05,1113.0690701122667
2004-02-06,1113.43238259671
2004-02-09,1111.0486203917674
2004-02-10,1112.8846557913494
2004-02-11,1112.8846557913494
2004-02-12,1122.012754953414
2004-02-13,1124.427021008498
2004-02-16,1137.72146488893
2004-02-17,1139.2360018953875
2004-02-18,1134.2100490184516
2004-02-19,1124.8769254967426
2004-02-20,1107.7974624866163
2004-02-23,1122.0751278462867
2004-02-24,1112.323988779432
2004-02-25,1107.0297579893954
2004-02-26,1106.741332086294
2004-02-27,1131.8146704257636
2004-03-01,1152.5346950581772
2004-03-02,1142.9945435223437
2004-03-03,1147.5518561401993
2004-03-04,1150.6572698460755
2004-03-05,1149.2890354723704
2004-03-08,1143.7195596203373
2004-03-09,1157.03349108527
2004-03-10,1158.170267709985
2004-03-11,1158.858566682763
2004-03-12,1148.4921184074076
2004-03-15,1165.9907942233906
2004-03-16,1187.1314712005876
2004-03-17,1216.61297846223
2004-03-18,1232.8297006822231
2004-03-19,1229.099557962908
2004-03-22,1231.0621499127917
2004-03-23,1229.6019881596333
2004-03-24,1252.3425932244622
2004-03-25,1269.766266301533
2004-03-26,1285.559782820949
2004-03-29,1292.5383810468015
2004-03-30,1289.4895349124247
2004-03-31,1318.7922983153944
2004-04-01,1330.6084515650932
2004-04-02,1331.8203559160002
2004-04-05,1324.9919791572804
2004-04-06,1314.3519546736256
2004-04-07,1327.0610539971697
2004-04-08,1324.361436035463
2004-04-09,1305.3308747374515
2004-04-12,1321.230961103017
2004-04-13,1320.4451080603114
2004-04-14,1305.795599663763
2004-04-15,1281.5640194040423
2004-04-16,1294.2592933323563
2004-04-19,1279.0639542538022
2004-04-20,1294.5298028672557
2004-04-21,1287.1638571072622
2004-04-22,1287.8441842342872
2004-04-23,1298.8252341113107
2004-04-26,1309.361698178595
2004-04-27,1294.5705219036772
2004-04-28,1295.534072598473
2004-04-29,1292.7659632466457
2004-04-30,1273.7357826632444
2004-05-03,1273.2203618027147
2004-05-04,1279.536916326246
2004-05-05,1293.787361986466
2004-05-06,1262.1351416212208
2004-05-07,1217.2279462276435
2004-05-10,1128.195055181507
2004-05-11,1132.7770632938468
2004-05-12,1166.6428599466135
2004-05-13,1133.876603312808
2004-05-14,1129.3611795261597
2004-05-17,1090.0973877784024
2004-05-18,1108.8178183438313
2004-05-19,1163.0423209691173
2004-05-20,1159.6165117103556
2004-05-21,1188.8039026273127
2004-05-24,1188.8251393189314
2004-05-25,1186.033118240214
2004-05-26,1205.7941313255517
2004-05-27,1209.693503577841
2004-05-28,1232.7470629919721
2004-05-31,1230.10961749433
2004-06-01,1244.3658064789952
2004-06-02,1236.3646686471927
2004-06-03,1213.114658252823
2004-06-04,1221.426452349575
2004-06-07,1259.5502479532827
2004-06-08,1265.8371499305017
2004-06-09,1276.5678541461432
2004-06-10,1288.083535752064
2004-06-11,1279.4871012215388
2004-06-14,1274.0256600831754
2004-06-15,1274.1050067225976
2004-06-16,1294.4646030296833
2004-06-17,1308.114945321531
2004-06-18,1302.1358366201887
2004-06-21,1320.4118267867054
2004-06-22,1314.007273670035
2004-06-23,1316.626275782249
2004-06-24,1344.1934980916753
2004-06-25,1337.4723465117845
2004-06-28,1352.0334272218581
2004-06-29,1349.0878347287548
2004-06-30,1347.1527118292408
2004-07-01,1360.486942724724
2004-07-02,1349.3238305221075
2004-07-05,1323.24543458933
2004-07-06,1309.89997785956
2004-07-07,1309.3168933772788
2004-07-08,1303.6611568162853
2004-07-09,1322.5638512938656
2004-07-12,1340.3665957251899
2004-07-13,1333.8393831357569
2004-07-14,1314.9471634147837
2004-07-15,1303.902608943614
2004-07-16,1324.8289537429316
2004-07-19,1329.909382645199
2004-07-20,1320.8356411146278
2004-07-21,1316.099380184606
2004-07-22,1311.6728669462766
2004-07-23,1299.4576454958255
2004-07-26,1287.4308818705174
2004-07-27,1256.426124248718
2004-07-28,1262.2310660313233
2004-07-29,1248.022428313757
2004-07-30,1270.9290893468494
2004-08-02,1276.2714113253662
2004-08-03,1267.3366865759515
2004-08-04,1245.9096373624736
2004-08-05,1246.6957720330734
2004-08-06,1254.8592353378303
2004-08-09,1241.3685027173576
2004-08-10,1243.4203477358828
2004-08-11,1252.491151106886
2004-08-12,1254.8610640440731
2004-08-13,1239.351667236466
2004-08-16,1227.6553580884731
2004-08-17,1233.8357916508787
2004-08-18,1240.735114089195
2004-08-19,1257.3311621484688
2004-08-20,1262.4470619146919
2004-08-23,1265.5456381576178
2004-08-24,1262.6103641448658
2004-08-25,1268.55145985131
2004-08-26,1277.11292508227
2004-08-27,1285.1173685168076
2004-08-30,1281.2107734911233
2004-08-31,1279.527026240703
2004-09-01,1293.3342306736668
2004-09-02,1296.604288159187
2004-09-03,1275.9242987221726
2004-09-06,1294.1848388973456
2004-09-07,1301.6292103064325
2004-09-08,1303.3112448955837
2004-09-09,1286.1111678753493
2004-09-10,1283.1331288516012
2004-09-13,1286.0601433855265
2004-09-14,1293.4706317438213
2004-09-15,1273.829098206448
2004-09-16,1275.084341205816
2004-09-17,1265.165152936307
2004-09-20,1267.5816764900542
2004-09-21,1263.2700570746242
2004-09-22,1252.7552696956325
2004-09-23,1256.2176443706105
2004-09-24,1242.0949636169084
2004-09-27,1235.4246927645304
2004-09-28,1225.6449315370503
2004-09-29,1232.7659719796766
2004-09-30,1246.6092965589573
2004-10-01,1258.272601605931
2004-10-04,1267.9742942967046
2004-10-05,1268.9494250088765
2004-10-06,1276.5575091490546
2004-10-07,1275.9908721959089
2004-10-08,1288.508965807537
2004-10-11,1294.7025860881536
2004-10-12,1278.262131333284
2004-10-13,1274.3685051082507
2004-10-14,1258.76451192419
2004-10-15,1257.7467469481476
2004-10-18,1254.7180492458351
2004-10-19,1271.7311597492815
2004-10-20,1257.2500223486388
2004-10-21,1257.1637910712232
2004-10-22,1260.9278104327805
2004-10-25,1252.9377965154183
2004-10-26,1247.0069623023833
2004-10-27,1250.5361783883852
2004-10-28,1265.5953116458722
2004-10-29,1264.4499603781153
2004-11-01,1257.282018626205
2004-11-02,1272.9731378575577
2004-11-03,1274.0525893335762
2004-11-04,1281.580618087326
2004-11-05,1295.7064223968553
2004-11-08,1286.488489581316
2004-11-09,1285.6117045270378
2004-11-10,1272.8458623410893
2004-11-11,1263.8636913040725
2004-11-12,1283.823634348212
2004-11-15,1304.2051191874991
2004-11-16,1302.2408180941736
2004-11-17,1311.8174073891266
2004-11-18,1306.7554904038977
2004-11-19,1319.129933606569
2004-11-22,1295.236197297002
2004-11-23,1291.2329560439464
2004-11-24,1305.4907039496868
2004-11-25,1311.2423740511497
2004-11-26,1305.960412467718
2004-11-29,1318.3935351692342
2004-11-30,1313.8894329995796
2004-12-01,1303.1513232635884
2004-12-02,1314.0175298260044
