Date,AUSTRALIA SMALL CAP MIN VOLATILITY (AUD)
2001-11-09,1071.8426532795738
2001-11-12,1086.7674119050644
2001-11-13,1089.3994290206572
2001-11-14,1092.1878168356197
2001-11-15,1094.436759412726
2001-11-16,1090.1337956775242
2001-11-19,1101.5512650114017
2001-11-20,1087.7278976133352
2001-11-21,1082.8300566669318
2001-11-22,1081.6293064754154
2001-11-23,1082.8206085120546
2001-11-26,1086.1434077678498
2001-11-27,1095.4547740240832
2001-11-28,1096.248245848821
2001-11-29,1088.4812713558276
2001-11-30,1090.162835896169
2001-12-03,1078.35800150039
2001-12-04,1066.060848362818
2001-12-05,1071.2797611896829
2001-12-06,1068.7684812791717
2001-12-07,1073.5121005862475
2001-12-10,1070.221445173956
2001-12-11,1074.2888272964528
2001-12-12,1074.5540630783808
2001-12-13,1078.3789371301539
2001-12-14,1073.8839475862592
2001-12-17,1067.4254882920914
2001-12-18,1075.2492751932314
2001-12-19,1072.0372401782888
2001-12-20,1060.185671628124
2001-12-21,1065.7708020577695
2001-12-24,1071.902742208454
2001-12-25,1071.9027422084534
2001-12-26,1071.1650252489158
2001-12-27,1081.770718991057
2001-12-28,1090.0106163403225
2001-12-31,1094.0127892612456
2002-01-01,1094.0127892612456
2002-01-02,1105.2228916654078
2002-01-03,1097.5440519112449
2002-01-04,1106.3638286104563
2002-01-07,1109.0150710141154
2002-01-08,1117.9103426334207
2002-01-09,1121.006726371033
2002-01-10,1132.868322179483
2002-01-11,1130.6111557939414
2002-01-14,1119.4745974812975
2002-01-15,1120.0023738568468
2002-01-16,1119.196240549508
2002-01-17,1101.3345171922042
2002-01-18,1103.224897193339
2002-01-21,1113.2157456080306
2002-01-22,1123.3477068879372
2002-01-23,1129.7288714649515
2002-01-24,1125.9411810441318
2002-01-25,1121.2214204804548
2002-01-28,1118.0752742594645
2002-01-29,1121.3552324511431
2002-01-30,1100.1013247204546
2002-01-31,1106.8914210407877
2002-02-01,1109.2081520723825
2002-02-04,1116.4615181762517
2002-02-05,1116.8059222582342
2002-02-06,1121.2053708381368
2002-02-07,1118.146652307473
2002-02-08,1127.043755697621
2002-02-11,1140.8726053596913
2002-02-12,1137.1606843037519
2002-02-13,1138.9610854940524
2002-02-14,1156.8677784034307
2002-02-15,1157.213044970622
2002-02-18,1149.4719042092422
2002-02-19,1144.169210614308
2002-02-20,1143.7202097830932
2002-02-21,1140.9873377794047
2002-02-22,1142.4175751968032
2002-02-25,1140.511967970721
2002-02-26,1146.1939452343445
2002-02-27,1136.0638853279872
2002-02-28,1134.8871469298401
2002-03-01,1137.6930711019293
2002-03-04,1139.8265665285635
2002-03-05,1143.388553983781
2002-03-06,1147.2818238922432
2002-03-07,1163.9975063000666
2002-03-08,1154.0750254704803
2002-03-11,1145.3690748089002
2002-03-12,1146.249360717144
2002-03-13,1146.6660708439667
2002-03-14,1155.9960794060846
2002-03-15,1153.2552707756115
2002-03-18,1161.450967539308
2002-03-19,1163.5801470685628
2002-03-20,1188.1744819313653
2002-03-21,1194.0614388870813
2002-03-22,1192.5217453847604
2002-03-25,1188.0393145076225
2002-03-26,1172.0164386797685
2002-03-27,1179.2659108862706
2002-03-28,1198.1224079668204
2002-03-29,1198.1224079668207
2002-04-01,1200.255097282107
2002-04-02,1186.996894904893
2002-04-03,1177.3468929432722
2002-04-04,1177.976545496007
2002-04-05,1176.9063720350694
2002-04-08,1169.2282395790717
2002-04-09,1166.1352949995446
2002-04-10,1171.8634955889456
2002-04-11,1177.816838200481
2002-04-12,1174.9420207244448
2002-04-15,1169.022699744883
2002-04-16,1173.1247347130798
2002-04-17,1188.360187935139
2002-04-18,1192.3248866304548
2002-04-19,1201.665851341883
2002-04-22,1200.437509825551
2002-04-23,1198.3859264241205
2002-04-24,1198.398570502023
2002-04-25,1203.4863724626223
2002-04-26,1209.4485699579536
2002-04-29,1198.009842787375
2002-04-30,1192.8338061395523
2002-05-01,1200.1637711384496
2002-05-02,1199.4184658286317
2002-05-03,1201.8683994043306
2002-05-06,1203.7959942320667
2002-05-07,1205.0274823232935
2002-05-08,1205.2135798406603
2002-05-09,1201.1810195186183
2002-05-10,1205.957954362002
2002-05-13,1207.8735286326516
2002-05-14,1214.2635836778832
2002-05-15,1222.9861127663185
2002-05-16,1231.5776415749779
2002-05-17,1247.371033201384
2002-05-20,1249.6449015991047
2002-05-21,1256.422784788335
2002-05-22,1268.6100699333476
2002-05-23,1267.8975027646543
2002-05-24,1271.3949406361478
2002-05-27,1275.060982677721
2002-05-28,1285.0540984765641
2002-05-29,1293.2617503752988
2002-05-30,1295.8691282281738
2002-05-31,1304.581644539219
2002-06-03,1322.9781193118483
2002-06-04,1312.3632207938847
2002-06-05,1312.2212172154557
2002-06-06,1329.1767724066262
2002-06-07,1325.3775713921093
2002-06-10,1316.5948793155726
2002-06-11,1313.3459888863456
2002-06-12,1312.2733130650881
2002-06-13,1303.6415513096542
2002-06-14,1281.6885913518117
2002-06-17,1276.9563808017476
2002-06-18,1290.0995140611144
2002-06-19,1293.7448199961668
2002-06-20,1304.133190366891
2002-06-21,1312.1116580290923
2002-06-24,1312.8011000717
2002-06-25,1285.2037704891789
2002-06-26,1259.6097028783981
2002-06-27,1260.9229522399694
2002-06-28,1260.2419156422006
2002-07-01,1257.5161737966557
2002-07-02,1264.8944036774967
2002-07-03,1250.918259235123
2002-07-04,1248.3331362276474
2002-07-05,1257.0116669747267
2002-07-08,1280.9863066913344
2002-07-09,1294.1222083064335
2002-07-10,1286.6525560282826
2002-07-11,1256.1332188211616
2002-07-12,1263.561463680681
2002-07-15,1265.8185428456995
2002-07-16,1256.0819640574814
2002-07-17,1226.4871014362925
2002-07-18,1233.5970892456887
2002-07-19,1233.016971864041
2002-07-22,1223.396834764857
2002-07-23,1198.833546819747
2002-07-24,1169.4482683622577
2002-07-25,1190.1755168691452
2002-07-26,1179.9798161473327
2002-07-29,1194.6462640710708
2002-07-30,1212.667861715552
2002-07-31,1209.147223727335
2002-08-01,1190.7595489136634
2002-08-02,1187.400929267016
2002-08-05,1163.0908906616457
2002-08-06,1151.5287590848602
2002-08-07,1178.3142289055327
2002-08-08,1183.4808669699169
2002-08-09,1193.07697553459
2002-08-12,1209.9577622106444
2002-08-13,1209.185394804495
2002-08-14,1210.2181213654048
2002-08-15,1225.7348448354828
2002-08-16,1237.4923289248588
2002-08-19,1228.3658977325376
2002-08-20,1241.1158541908176
2002-08-21,1233.0318865307238
2002-08-22,1239.9144210106208
2002-08-23,1241.041302052782
2002-08-26,1247.6071561201752
2002-08-27,1271.321867811852
2002-08-28,1275.9713502105499
2002-08-29,1273.9116546439725
2002-08-30,1277.065142559764
2002-09-02,1282.6906383191958
2002-09-03,1270.3120178994482
2002-09-04,1249.9494516329148
2002-09-05,1249.7065167690528
2002-09-06,1253.2473697126136
2002-09-09,1263.9343667306828
2002-09-10,1258.508680462714
2002-09-11,1263.4142099913793
2002-09-12,1269.2875555056964
2002-09-13,1264.8655704365754
2002-09-16,1255.9398683299762
2002-09-17,1265.77547360223
2002-09-18,1258.8149486524787
2002-09-19,1261.2265077822017
2002-09-20,1251.6789750818666
2002-09-23,1235.8280246153747
2002-09-24,1233.1380178364009
2002-09-25,1221.924094383526
2002-09-26,1222.155307602997
2002-09-27,1230.0473196954442
2002-09-30,1230.9725830922039
2002-10-01,1222.0298695297338
2002-10-02,1230.4119222859306
2002-10-03,1232.6836534035597
2002-10-04,1226.523203928729
2002-10-07,1225.4441603932146
2002-10-08,1221.2658407502336
2002-10-09,1219.1647461019743
2002-10-10,1217.6796409075162
2002-10-11,1222.1396918161684
2002-10-14,1216.1991056005675
2002-10-15,1226.9417785408707
2002-10-16,1233.0885466900336
2002-10-17,1236.8856537770266
2002-10-18,1230.649898648606
2002-10-21,1233.710149303055
2002-10-22,1242.9567657649302
2002-10-23,1246.8709352366316
2002-10-24,1249.899591306051
2002-10-25,1246.7992783534307
2002-10-28,1263.1412840994954
2002-10-29,1254.9787188898508
2002-10-30,1243.761135848936
2002-10-31,1254.4873660715148
2002-11-01,1259.2413910131181
2002-11-04,1273.173418966555
2002-11-05,1274.8226543124886
2002-11-06,1270.425138176748
2002-11-07,1281.6283368992185
2002-11-08,1274.46262546985
2002-11-11,1252.4139973284812
2002-11-12,1257.6335134607505
2002-11-13,1245.5731925459465
2002-11-14,1253.380357324963
2002-11-15,1255.1974391125702
2002-11-18,1258.1456435858322
2002-11-19,1245.811418589991
2002-11-20,1245.1025798150624
2002-11-21,1274.1264323406708
2002-11-22,1276.220269763751
2002-11-25,1260.8242714380826
2002-11-26,1259.4093625793778
2002-11-27,1247.1468230938895
2002-11-28,1262.8653843988488
2002-11-29,1271.9121544978414
2002-12-02,1274.2684591810325
2002-12-03,1269.4402214733384
2002-12-04,1259.2375796845145
2002-12-05,1265.1402573593432
2002-12-06,1264.141001065877
2002-12-09,1274.4490279055437
2002-12-10,1263.8483704352159
2002-12-11,1257.172538112663
2002-12-12,1266.935426528706
2002-12-13,1279.1195944793362
2002-12-16,1276.1027093595537
2002-12-17,1284.1151858043936
2002-12-18,1278.8415248559163
2002-12-19,1287.6121428958727
2002-12-20,1284.1410624497428
2002-12-23,1287.715804131475
2002-12-24,1290.1535528646752
2002-12-25,1290.1535528646755
2002-12-26,1290.1535528646757
2002-12-27,1286.704013774526
2002-12-30,1291.8172209098273
2002-12-31,1298.0539721420253
2003-01-01,1298.0539721420253
2003-01-02,1305.0998381067134
2003-01-03,1318.447049342549
2003-01-06,1355.9095555839078
2003-01-07,1353.643706467587
2003-01-08,1350.3483671540716
2003-01-09,1357.6989048701923
2003-01-10,1364.5714004207557
2003-01-13,1368.6399898179152
2003-01-14,1376.3480871787292
2003-01-15,1373.329871761821
2003-01-16,1374.9243409527915
2003-01-17,1384.1808156030027
2003-01-20,1390.8686673442785
2003-01-21,1382.3898825137546
2003-01-22,1367.1686157916695
2003-01-23,1381.2493298686286
2003-01-24,1388.5026657477495
2003-01-27,1383.4586837736724
2003-01-28,1363.804584016843
2003-01-29,1371.539183420793
2003-01-30,1362.881299324413
2003-01-31,1361.633579323696
2003-02-03,1343.0212366120084
2003-02-04,1358.248404594057
2003-02-05,1347.0055932833184
2003-02-06,1343.9149274658134
2003-02-07,1343.641509134514
2003-02-10,1339.6978012558602
2003-02-11,1329.042374899722
2003-02-12,1335.8824165150377
2003-02-13,1330.6611541583081
2003-02-14,1329.0256047023097
2003-02-17,1332.4571802972762
2003-02-18,1334.351269508642
2003-02-19,1341.3511221911433
2003-02-20,1337.044365024316
2003-02-21,1338.0866039054813
2003-02-24,1356.4336425347365
2003-02-25,1338.2700572922254
2003-02-26,1352.6017964253583
2003-02-27,1336.8962617612533
2003-02-28,1344.9320688864286
2003-03-03,1362.2301070993217
2003-03-04,1368.324516356089
2003-03-05,1358.100437546384
2003-03-06,1351.0070511493361
2003-03-07,1341.6993975791247
2003-03-10,1347.2530718013522
2003-03-11,1314.9125971636427
2003-03-12,1279.4696234108883
2003-03-13,1270.0759412005768
2003-03-14,1280.0674192442575
2003-03-17,1274.0798208489161
2003-03-18,1302.6368973734948
2003-03-19,1304.4865052003245
2003-03-20,1314.712494499423
2003-03-21,1310.278643266332
2003-03-24,1318.18936365704
2003-03-25,1329.5425128589152
2003-03-26,1336.3451781772887
2003-03-27,1345.6745389017929
2003-03-28,1351.9380005149528
2003-03-31,1364.8352223678494
2003-04-01,1355.6221167403833
2003-04-02,1337.6946067899803
2003-04-03,1340.7547687857434
2003-04-04,1361.762707116698
2003-04-07,1374.7787420157294
2003-04-08,1378.2019395264447
2003-04-09,1379.0856573561132
2003-04-10,1408.5106622476128
2003-04-11,1407.6368535089762
2003-04-14,1402.9308860273761
2003-04-15,1404.4733132708104
2003-04-16,1419.1570545076631
2003-04-17,1420.9510766914848
2003-04-18,1420.9510766914848
2003-04-21,1417.6022281564133
2003-04-22,1446.4635479430437
2003-04-23,1441.1704026591628
2003-04-24,1438.5609209099327
2003-04-25,1432.5165472926642
2003-04-28,1442.2268449822375
2003-04-29,1453.9753137787504
2003-04-30,1475.5026018373521
2003-05-01,1496.6127582380382
2003-05-02,1485.8046520216114
2003-05-05,1502.1716082426663
2003-05-06,1509.5701387836707
2003-05-07,1511.835983826831
2003-05-08,1525.9673697820538
2003-05-09,1538.6867278918066
2003-05-12,1558.0759530576356
2003-05-13,1562.5701343692635
2003-05-14,1550.1487531233574
2003-05-15,1533.1932507765632
2003-05-16,1544.5580206741465
2003-05-19,1561.4226980967437
2003-05-20,1555.5476193009756
2003-05-21,1560.3633950994158
2003-05-22,1573.8092241688857
2003-05-23,1578.796568091069
2003-05-26,1597.66589660356
2003-05-27,1584.9970027740867
2003-05-28,1563.4075395059256
2003-05-29,1557.7690819648226
2003-05-30,1568.1446454173115
2003-06-02,1584.5392791511915
2003-06-03,1591.4319652301208
2003-06-04,1607.323089147941
2003-06-05,1618.2472032227097
2003-06-06,1604.4297319006737
2003-06-09,1598.3601634210618
2003-06-10,1597.306422097092
2003-06-11,1614.4759539963156
2003-06-12,1628.238507949851
2003-06-13,1643.0285953277742
2003-06-16,1654.5723660294361
2003-06-17,1674.9719359304847
2003-06-18,1680.0540226501096
2003-06-19,1675.5284647709716
2003-06-20,1676.6872551916722
2003-06-23,1663.8609355198423
2003-06-24,1652.8834861818818
2003-06-25,1663.9812557334747
2003-06-26,1634.9823863311688
2003-06-27,1646.5624995003043
2003-06-30,1646.6952787346415
2003-07-01,1669.4749086135141
2003-07-02,1676.316182672335
2003-07-03,1693.9924604024716
2003-07-04,1684.3279721711642
2003-07-07,1682.8150076288
2003-07-08,1646.732550148206
2003-07-09,1622.3035669007897
2003-07-10,1630.5929133186196
2003-07-11,1634.1920028534516
2003-07-14,1652.3094149285919
2003-07-15,1634.4820599973045
2003-07-16,1657.8131470549708
2003-07-17,1646.6663970613743
2003-07-18,1623.7015192528338
2003-07-21,1643.799376359258
2003-07-22,1634.3947880908609
2003-07-23,1651.935999091067
2003-07-24,1674.8166449184646
2003-07-25,1674.0570108947265
2003-07-28,1687.8264105349876
2003-07-29,1688.3899384279657
2003-07-30,1652.7959146917706
2003-07-31,1645.4260321227512
2003-08-01,1665.9300539549454
2003-08-04,1658.1979064970353
2003-08-05,1643.9712854678583
2003-08-06,1651.967154812968
2003-08-07,1665.307144671946
2003-08-08,1676.1660199462383
2003-08-11,1684.0701144127806
2003-08-12,1690.2702421263332
2003-08-13,1698.7732458091457
2003-08-14,1694.5839415112605
2003-08-15,1697.5970019427284
2003-08-18,1694.5414951952114
2003-08-19,1689.513923557668
2003-08-20,1711.3037840777165
2003-08-21,1699.5953058558227
2003-08-22,1682.7507450629203
2003-08-25,1686.1629624854104
2003-08-26,1664.042238815662
2003-08-27,1654.2172573405974
2003-08-28,1660.9901404846166
2003-08-29,1680.9047452019306
2003-09-01,1677.6678357115156
2003-09-02,1673.9084634541364
2003-09-03,1670.8527474607347
2003-09-04,1677.3626687919325
2003-09-05,1692.9683570524985
2003-09-08,1708.9598069013452
2003-09-09,1740.873244679876
2003-09-10,1748.9179180674782
2003-09-11,1742.3509844214013
2003-09-12,1747.614863739705
2003-09-15,1755.8462419926157
2003-09-16,1756.3130040694375
2003-09-17,1763.6511426444006
2003-09-18,1774.1019767846637
2003-09-19,1818.6558799784568
2003-09-22,1829.2454833590461
2003-09-23,1810.4760262671518
2003-09-24,1815.842694478045
2003-09-25,1813.8844811002941
2003-09-26,1793.4586805429274
2003-09-29,1776.8117461202348
2003-09-30,1798.3331991213338
2003-10-01,1810.890570976831
2003-10-02,1827.2340992020206
2003-10-03,1826.3699621178596
2003-10-06,1824.388796634969
2003-10-07,1849.2982103640238
2003-10-08,1870.9963485408293
2003-10-09,1881.1987650539752
2003-10-10,1890.7482906197279
2003-10-13,1895.333489050792
2003-10-14,1893.0481744364438
2003-10-15,1896.5667692311933
2003-10-16,1902.2112392888832
2003-10-17,1902.7779707741217
2003-10-20,1902.0851666993742
2003-10-21,1931.3998258169102
2003-10-22,1943.2951387126025
2003-10-23,1924.772170492565
2003-10-24,1919.549813026773
2003-10-27,1932.5686943059573
2003-10-28,1929.3747350941803
2003-10-29,1932.1297452895346
2003-10-30,1949.5487856496347
2003-10-31,1955.3733065423826
2003-11-03,1931.8554657647014
2003-11-04,1915.0336647640231
2003-11-05,1924.0650424765668
2003-11-06,1936.1539316076955
2003-11-07,1934.6125957359097
2003-11-10,1942.4624151564321
2003-11-11,1931.3518227172735
2003-11-12,1921.319553947709
2003-11-13,1933.9478691705876
2003-11-14,1936.5028234911554
2003-11-17,1909.2722174372757
2003-11-18,1916.1428219077166
2003-11-19,1924.840998882307
2003-11-20,1934.107475079186
2003-11-21,1933.3586656263171
2003-11-24,1919.3013060828068
2003-11-25,1919.8133062768898
2003-11-26,1940.9400737710034
2003-11-27,1942.8630874129776
2003-11-28,1947.6440974117306
2003-12-01,1947.8152540489466
2003-12-02,1968.973877744531
2003-12-03,1994.185071667169
2003-12-04,1987.2566207350662
2003-12-05,1998.5081443304216
2003-12-08,2014.3434223826514
2003-12-09,2001.8498814023408
2003-12-10,2007.279113794564
2003-12-11,1971.4783001725698
2003-12-12,1995.8354149892423
2003-12-15,2020.5380793062816
2003-12-16,2012.6029797366596
2003-12-17,2018.0451790822417
2003-12-18,2004.9335083371666
2003-12-19,2008.2993960583897
2003-12-22,2016.20922602606
2003-12-23,2025.678797993921
2003-12-24,2053.786917151971
2003-12-25,2053.7869171519706
2003-12-26,2049.6412027451242
2003-12-29,2062.0450832912366
2003-12-30,2083.5786636060957
2003-12-31,2100.642016887695
2004-01-01,2100.642016887695
2004-01-02,2110.6903413514233
2004-01-05,2131.606372936049
2004-01-06,2155.3777314589706
2004-01-07,2142.867603042664
2004-01-08,2157.347306834048
2004-01-09,2174.136197500709
2004-01-12,2170.305838177271
2004-01-13,2175.791416028781
2004-01-14,2173.006832756817
2004-01-15,2163.0015305032503
2004-01-16,2152.2046802454875
2004-01-19,2109.1283186853757
2004-01-20,2156.0523397233146
2004-01-21,2180.217513343045
2004-01-22,2203.2413160877063
2004-01-23,2206.5510345684647
2004-01-26,2199.731922434851
2004-01-27,2194.863079305991
2004-01-28,2171.15476821809
2004-01-29,2110.5271214254963
2004-01-30,2113.4732222480607
2004-02-02,2107.405275586082
2004-02-03,2126.353375870351
2004-02-04,2111.836031899082
2004-02-05,2115.260936039781
2004-02-06,2138.9938273866333
2004-02-09,2165.857126453556
2004-02-10,2181.5000097553716
2004-02-11,2188.173950861325
2004-02-12,2225.7929977138597
2004-02-13,2235.220108143441
2004-02-16,2239.3942429527415
2004-02-17,2261.4966729230136
2004-02-18,2275.2007823856625
2004-02-19,2261.48131909504
2004-02-20,2216.7398702496466
2004-02-23,2204.193521166043
2004-02-24,2215.264974719177
2004-02-25,2205.145810431029
2004-02-26,2186.2963038977
2004-02-27,2205.51441759668
2004-03-01,2230.721164318094
2004-03-02,2222.2906406559805
2004-03-03,2153.479358362108
2004-03-04,2174.5241186456783
2004-03-05,2210.5037114120796
2004-03-08,2203.0494054348487
2004-03-09,2232.0890682181225
2004-03-10,2177.2542984082884
2004-03-11,2138.200568771682
2004-03-12,2113.6504613631787
2004-03-15,2122.9811614520077
2004-03-16,2157.536948816954
2004-03-17,2139.9014509294243
2004-03-18,2174.508866759034
2004-03-19,2179.5971741965504
2004-03-22,2176.236709134649
2004-03-23,2173.6755526178003
2004-03-24,2159.4826018187605
2004-03-25,2136.5984807135815
2004-03-26,2158.207238385218
2004-03-29,2161.784592913013
2004-03-30,2183.043137824188
2004-03-31,2201.8011373055506
2004-04-01,2235.7438990478195
2004-04-02,2218.0605256949925
2004-04-05,2201.2187601241285
2004-04-06,2225.753414814062
2004-04-07,2228.7391280392435
2004-04-08,2217.0890187064456
2004-04-09,2217.0890187064456
2004-04-12,2228.4311150833782
2004-04-13,2191.9012304634166
2004-04-14,2118.4271493987344
2004-04-15,2131.4540961133607
2004-04-16,2167.4197936505984
2004-04-19,2176.285156708941
2004-04-20,2151.149001623584
2004-04-21,2132.354198307905
2004-04-22,2106.5741425012725
2004-04-23,2116.140784691815
2004-04-26,2115.3272600417063
2004-04-27,2114.905563341696
2004-04-28,2095.476634622946
2004-04-29,2050.8946623699208
2004-04-30,2056.593172901934
2004-05-03,2033.318921958118
2004-05-04,2059.6963230065635
2004-05-05,2069.452246414325
2004-05-06,2044.8700250505203
2004-05-07,1977.9671059694606
2004-05-10,1920.6317365969473
2004-05-11,1932.8847572831799
2004-05-12,1961.257426756765
2004-05-13,1938.8261674648163
2004-05-14,1932.9026011630929
2004-05-17,1940.1603132744076
2004-05-18,1926.818850982548
2004-05-19,1969.3210109284037
2004-05-20,1944.7141829760728
2004-05-21,1983.3530782142213
2004-05-24,1976.0041719928538
2004-05-25,1992.2024434651585
2004-05-26,2011.0648066814067
2004-05-27,2058.701609656568
2004-05-28,2055.56374814698
2004-05-31,2060.4959215779527
2004-06-01,2041.1893879226932
2004-06-02,2018.2272899166153
2004-06-03,1992.3107979895758
2004-06-04,2001.3847970224958
2004-06-07,2039.541677723984
2004-06-08,2029.8448309741696
2004-06-09,1996.3452363006977
2004-06-10,2021.1880263502626
2004-06-11,2010.7969059256804
2004-06-14,2009.7814251997963
2004-06-15,1994.8576115852732
2004-06-16,2004.3776419172325
2004-06-17,2002.4337537218028
2004-06-18,2025.0768808219514
2004-06-21,2029.57345937382
2004-06-22,2011.3090413620007
2004-06-23,2016.9858507171482
2004-06-24,2047.3391467449117
2004-06-25,2034.7690548526757
2004-06-28,2030.7907146768023
2004-06-29,2005.2626043702971
2004-06-30,2033.8327856932976
2004-07-01,2069.4535939547773
2004-07-02,2099.9917739836446
2004-07-05,2114.1891703547703
2004-07-06,2133.4657965752267
2004-07-07,2170.8960141750063
2004-07-08,2170.3854284010877
2004-07-09,2158.5215445582226
2004-07-12,2174.1722417450483
2004-07-13,2168.335510951086
2004-07-14,2158.3098806709704
2004-07-15,2164.720190951149
2004-07-16,2191.263048614204
2004-07-19,2201.809043499549
2004-07-20,2176.9402524815587
2004-07-21,2151.597916410721
2004-07-22,2161.9253104786235
2004-07-23,2136.191511515728
2004-07-26,2137.6310737023996
2004-07-27,2132.128431028048
2004-07-28,2123.392434340328
2004-07-29,2116.677069238682
2004-07-30,2150.7311380389574
2004-08-02,2172.49581232573
2004-08-03,2164.2798991463633
2004-08-04,2163.7930130143727
2004-08-05,2158.388482031888
2004-08-06,2193.7031943258776
2004-08-09,2190.609805406007
2004-08-10,2185.813345121263
2004-08-11,2182.993616478605
2004-08-12,2180.454134336348
2004-08-13,2180.933377773892
2004-08-16,2192.7614491474587
2004-08-17,2180.6004947657148
2004-08-18,2173.533331400034
2004-08-19,2221.047531829562
2004-08-20,2231.766669848145
2004-08-23,2220.9456885534278
2004-08-24,2180.7878062464883
2004-08-25,2190.5175732913012
2004-08-26,2190.563981629014
2004-08-27,2213.3081303519007
2004-08-30,2195.227143743132
2004-08-31,2214.4999125415175
2004-09-01,2229.6311645005776
2004-09-02,2204.5338678910207
2004-09-03,2180.5480087483647
2004-09-06,2186.1884070850897
2004-09-07,2192.7649308484442
2004-09-08,2201.736963154087
2004-09-09,2182.4797670617004
2004-09-10,2225.7028575474096
2004-09-13,2220.9996338429823
2004-09-14,2259.9958418631663
2004-09-15,2224.562902575813
2004-09-16,2239.8858998526844
2004-09-17,2230.9504736757954
2004-09-20,2243.4837863412195
2004-09-21,2257.558194197343
2004-09-22,2282.1846986746364
2004-09-23,2311.2230792894575
2004-09-24,2291.682748055069
2004-09-27,2293.863212033243
2004-09-28,2313.1274308962875
2004-09-29,2318.805043872321
2004-09-30,2352.5887006657103
2004-10-01,2344.9674656312527
2004-10-04,2339.149708007802
2004-10-05,2364.4125021217706
2004-10-06,2376.755012052307
2004-10-07,2377.5505087258093
2004-10-08,2396.2537618658266
2004-10-11,2406.831495783832
2004-10-12,2419.183681384042
2004-10-13,2412.173520924949
2004-10-14,2437.2694374100047
2004-10-15,2443.2827124923747
2004-10-18,2432.3596888713773
2004-10-19,2449.856626166751
2004-10-20,2475.421984486685
2004-10-21,2485.1791101556423
