Date,UK SMALL CAP MINIMUM VOLATILITY (GBP)
2001-12-21,877.8653818975638
2001-12-24,878.4551166152168
2001-12-25,878.4551166152168
2001-12-26,883.5815741527794
2001-12-27,888.7114601417268
2001-12-28,887.0369499363237
2001-12-31,896.7563612463365
2002-01-01,896.7563612463365
2002-01-02,895.2361322195437
2002-01-03,904.1213067261214
2002-01-04,914.2080782422406
2002-01-07,916.0885086070764
2002-01-08,915.2706762046953
2002-01-09,905.5443858268055
2002-01-10,902.9385996923196
2002-01-11,904.903935519509
2002-01-14,908.9951935656683
2002-01-15,906.0587145541466
2002-01-16,899.3590872508613
2002-01-17,899.5971916013326
2002-01-18,899.8099045519361
2002-01-21,901.8394053311575
2002-01-22,900.995922713
2002-01-23,893.7556973691447
2002-01-24,892.403583409196
2002-01-25,880.8578565121127
2002-01-28,879.8718686356162
2002-01-29,876.9782771797426
2002-01-30,871.9629664898122
2002-01-31,875.7223641001523
2002-02-01,880.1547814668654
2002-02-04,882.4785747290017
2002-02-05,877.3877451643682
2002-02-06,875.2184060229616
2002-02-07,874.7293041520392
2002-02-08,880.4776956863285
2002-02-11,885.11112399022
2002-02-12,891.4736940664386
2002-02-13,889.9270960025706
2002-02-14,890.3395598228652
2002-02-15,895.773682189397
2002-02-18,893.1193463279947
2002-02-19,889.2853771117776
2002-02-20,884.1204172087064
2002-02-21,885.0211022475783
2002-02-22,882.4667333442495
2002-02-25,884.5806746013895
2002-02-26,889.3760706604155
2002-02-27,891.4505547550527
2002-02-28,889.0817514547023
2002-03-01,891.4618244823611
2002-03-04,905.3318563084802
2002-03-05,910.9098810919676
2002-03-06,913.887241184569
2002-03-07,922.7112817022614
2002-03-08,924.8540752619165
2002-03-11,927.1425140452548
2002-03-12,918.7082964374797
2002-03-13,922.3899797759183
2002-03-14,930.1592599658305
2002-03-15,932.1359344658289
2002-03-18,932.8304107369719
2002-03-19,929.3838348499603
2002-03-20,933.5651566463091
2002-03-21,939.624000210536
2002-03-22,947.9447109461979
2002-03-25,949.9260443338326
2002-03-26,948.2245576635542
2002-03-27,951.9166817215631
2002-03-28,956.7271239801523
2002-03-29,956.7271239801522
2002-04-01,966.4018926496136
2002-04-02,970.2798286170088
2002-04-03,967.4782163569474
2002-04-04,968.9347586650975
2002-04-05,971.9458270820869
2002-04-08,970.9554176344336
2002-04-09,973.5577963400711
2002-04-10,979.377114566071
2002-04-11,984.5923469480736
2002-04-12,982.2296334015408
2002-04-15,986.3340806946494
2002-04-16,990.4475266606444
2002-04-17,995.4150429964861
2002-04-18,1001.2732441551744
2002-04-19,1004.0592889873554
2002-04-22,1008.3444840112254
2002-04-23,1006.3088179116919
2002-04-24,1007.2330639951418
2002-04-25,1008.1258318736396
2002-04-26,1007.998637658203
2002-04-29,1009.9956539632198
2002-04-30,1011.816678509269
2002-05-01,1019.0983549984398
2002-05-02,1026.2462552197176
2002-05-03,1032.7766395127062
2002-05-06,1032.2138567924487
2002-05-07,1026.814899842388
2002-05-08,1024.9234760162562
2002-05-09,1023.4141717030546
2002-05-10,1025.065042727885
2002-05-13,1020.5208389517064
2002-05-14,1012.4599318155374
2002-05-15,1015.714827978089
2002-05-16,1016.9700380089994
2002-05-17,1023.2648266218383
2002-05-20,1022.7264486075733
2002-05-21,1018.9764577587105
2002-05-22,1018.0466400063704
2002-05-23,1008.0388241383921
2002-05-24,1012.4976590092191
2002-05-27,1015.6393913212878
2002-05-28,1016.4184334278684
2002-05-29,1012.9808285844454
2002-05-30,1012.1771887163417
2002-05-31,1011.9628503212218
2002-06-03,1010.8908191432856
2002-06-04,1012.0320136230247
2002-06-05,1002.6586880128414
2002-06-06,1006.5713780913159
2002-06-07,999.6264446958606
2002-06-10,997.399663103552
2002-06-11,1000.711426350162
2002-06-12,1001.7323101623064
2002-06-13,998.9288949747645
2002-06-14,971.2988627789521
2002-06-17,978.5326684969795
2002-06-18,984.0905815944831
2002-06-19,977.0041396760049
2002-06-20,971.1520012008837
2002-06-21,970.8940123882065
2002-06-24,969.1726927121207
2002-06-25,968.8254215108358
2002-06-26,970.0444238450348
2002-06-27,969.6490028359616
2002-06-28,969.6796449701967
2002-07-01,971.756782095149
2002-07-02,954.754868347011
2002-07-03,934.5400262671483
2002-07-04,938.7365504597777
2002-07-05,939.563695766937
2002-07-08,950.361291157024
2002-07-09,950.8129753223541
2002-07-10,942.4533861053777
2002-07-11,922.0543781957612
2002-07-12,923.113481002209
2002-07-15,915.219568042159
2002-07-16,893.3681650804415
2002-07-17,888.9754821082624
2002-07-18,901.617838438089
2002-07-19,898.0117139724243
2002-07-22,883.0864546028654
2002-07-23,864.875586827236
2002-07-24,847.495602592409
2002-07-25,863.1722678338458
2002-07-26,857.2696640468434
2002-07-29,867.8348499304257
2002-07-30,883.0624578193635
2002-07-31,883.4385225528304
2002-08-01,874.439975715298
2002-08-02,877.5740409989138
2002-08-05,862.950488757771
2002-08-06,833.6853324599762
2002-08-07,840.4894648083803
2002-08-08,843.6254911841687
2002-08-09,848.4579439613017
2002-08-12,849.5307219144687
2002-08-13,854.5009023161824
2002-08-14,859.6404635552674
2002-08-15,865.9411598732661
2002-08-16,872.2929558498892
2002-08-19,877.120290691666
2002-08-20,876.2408169931929
2002-08-21,885.1314288702823
2002-08-22,888.6860312393501
2002-08-23,890.3114362837645
2002-08-26,891.9505131603469
2002-08-27,900.2293546313772
2002-08-28,893.628733601002
2002-08-29,891.8954910301226
2002-08-30,893.9212679362195
2002-09-02,894.9208769335505
2002-09-03,895.2741452554557
2002-09-04,888.7860388408455
2002-09-05,881.246814773137
2002-09-06,881.2286835611291
2002-09-09,884.0019426076399
2002-09-10,885.5359767215577
2002-09-11,889.9078976951656
2002-09-12,892.2868830427416
2002-09-13,891.333144066848
2002-09-16,880.5022749801551
2002-09-17,878.0254856582566
2002-09-18,871.0067630468677
2002-09-19,862.6600860268468
2002-09-20,856.1272199512132
2002-09-23,850.4288125365142
2002-09-24,834.9296352126978
2002-09-25,840.449466309568
2002-09-26,847.7398480254467
2002-09-27,845.7913578425222
2002-09-30,841.8781729374128
2002-10-01,837.0397275337078
2002-10-02,840.3808016349108
2002-10-03,836.6877184677077
2002-10-04,830.9774189370332
2002-10-07,823.4668929140369
2002-10-08,820.078882666358
2002-10-09,816.7425740197774
2002-10-10,808.8984262829985
2002-10-11,813.645840550495
2002-10-14,804.9629521778725
2002-10-15,818.5266388029629
2002-10-16,818.9554609761321
2002-10-17,827.2543831840246
2002-10-18,828.6462925948715
2002-10-21,830.6551542144387
2002-10-22,834.4417464644782
2002-10-23,835.6569108656931
2002-10-24,834.5202529041136
2002-10-25,836.6435992741397
2002-10-28,838.9492039550704
2002-10-29,834.656071891198
2002-10-30,834.1394099038231
2002-10-31,839.4348270884608
2002-11-01,841.6112076981602
2002-11-04,850.400695558731
2002-11-05,856.1973466482476
2002-11-06,857.7805480601564
2002-11-07,868.3948175893413
2002-11-08,871.1476734096289
2002-11-11,866.7205884569701
2002-11-12,865.1318482045543
2002-11-13,857.2421601230963
2002-11-14,852.9301755182664
2002-11-15,855.3529701416693
2002-11-18,863.811268954397
2002-11-19,865.6383525349753
2002-11-20,858.2177302997256
2002-11-21,866.729622402428
2002-11-22,869.6922443253421
2002-11-25,854.9786126433514
2002-11-26,846.9515463604004
2002-11-27,840.6303647609816
2002-11-28,855.0773449388462
2002-11-29,846.7791436550663
2002-12-02,846.0167367552476
2002-12-03,842.6258024297294
2002-12-04,842.491585002592
2002-12-05,838.0747912346974
2002-12-06,839.1797420028847
2002-12-09,837.0284319269653
2002-12-10,832.1598331003736
2002-12-11,833.8069706948546
2002-12-12,822.7147958599643
2002-12-13,823.4925601498945
2002-12-16,823.3931285778236
2002-12-17,822.4564188072512
2002-12-18,822.8039877426271
2002-12-19,827.5757078409912
2002-12-20,827.850110668974
2002-12-23,822.6928277912464
2002-12-24,823.706158878385
2002-12-25,823.7061588783849
2002-12-26,823.5513947726273
2002-12-27,827.2257343918183
2002-12-30,829.6589591067794
2002-12-31,834.7723666748078
2003-01-01,834.7723666748078
2003-01-02,834.5517230056953
2003-01-03,843.8908495987769
2003-01-06,843.2074201503457
2003-01-07,840.1947977713422
2003-01-08,832.0397007331986
2003-01-09,837.7239526259499
2003-01-10,842.4764763240693
2003-01-13,838.9524779874035
2003-01-14,839.7310533913345
2003-01-15,830.227587667611
2003-01-16,831.5176113235844
2003-01-17,835.2173566159033
2003-01-20,829.2434768398838
2003-01-21,828.966076198358
2003-01-22,826.8022464465827
2003-01-23,829.4410960052528
2003-01-24,830.1103114820276
2003-01-27,809.7807689857241
2003-01-28,802.084928340506
2003-01-29,789.9204829539875
2003-01-30,795.3089606757062
2003-01-31,791.4751634621449
2003-02-03,798.017086729713
2003-02-04,800.4762551193099
2003-02-05,805.1304958394835
2003-02-06,802.8753623659926
2003-02-07,798.0612082268035
2003-02-10,797.541900360188
2003-02-11,793.3602959803598
2003-02-12,784.6032621616256
2003-02-13,783.0790340723224
2003-02-14,781.0885050381007
2003-02-17,780.0351336621206
2003-02-18,774.4423916272882
2003-02-19,778.4061443032538
2003-02-20,778.3197725336079
2003-02-21,779.2319585575239
2003-02-24,777.9700341988038
2003-02-25,767.9667399640682
2003-02-26,771.3234532746352
2003-02-27,770.7277845278322
2003-02-28,773.4371962454313
2003-03-03,781.4742817632696
2003-03-04,781.6940668599752
2003-03-05,784.0672443378128
2003-03-06,781.7096747989754
2003-03-07,775.4087914955555
2003-03-10,765.3385027091836
2003-03-11,757.3186074411087
2003-03-12,754.2698244243287
2003-03-13,751.1783208205813
2003-03-14,749.805909770763
2003-03-17,749.2060462460603
2003-03-18,756.6797277449023
2003-03-19,760.7626933592345
2003-03-20,766.7330600668909
2003-03-21,774.4391348888391
2003-03-24,774.9930916596398
2003-03-25,768.5908629047927
2003-03-26,773.4783354690275
2003-03-27,770.9923526370121
2003-03-28,773.5398358665598
2003-03-31,773.8048803650966
2003-04-01,771.7381697100684
2003-04-02,772.6837581371612
2003-04-03,773.3096890733203
2003-04-04,770.2971475455568
2003-04-07,777.8264913472408
2003-04-08,776.5193347104566
2003-04-09,781.549899692174
2003-04-10,799.4976535471292
2003-04-11,803.4582790384242
2003-04-14,808.5731642475557
2003-04-15,816.267696491473
2003-04-16,826.1607371268225
2003-04-17,828.9769893914213
2003-04-18,828.9769893914213
2003-04-21,821.127474876805
2003-04-22,834.004376846782
2003-04-23,848.1470957948044
2003-04-24,851.8409914701034
2003-04-25,846.4140519476533
2003-04-28,846.9752358743693
2003-04-29,852.3841743595632
2003-04-30,865.1011638857472
2003-05-01,873.4564727852417
2003-05-02,873.2780063479073
2003-05-05,874.9120324310136
2003-05-06,888.3623471447278
2003-05-07,891.4526553419254
2003-05-08,895.6233674612215
2003-05-09,899.2616577942748
2003-05-12,912.1582982997727
2003-05-13,919.6868683930111
2003-05-14,931.7174973766848
2003-05-15,942.6713843605279
2003-05-16,959.80652936042
2003-05-19,956.3923751610208
2003-05-20,955.721668251079
2003-05-21,953.3635141018877
2003-05-22,953.5235107676166
2003-05-23,958.7497932961645
2003-05-26,959.1888885239205
2003-05-27,959.0533274511218
2003-05-28,966.8569325741786
2003-05-29,983.0999202010431
2003-05-30,984.5444382479094
2003-06-02,988.1970842563084
2003-06-03,980.4617660786478
2003-06-04,986.487811628031
2003-06-05,1010.6532491248847
2003-06-06,1030.9555681530705
2003-06-09,1017.6125797164821
2003-06-10,1006.4214654204629
2003-06-11,1022.1191120646795
2003-06-12,1036.0335263031454
2003-06-13,1039.0089679442078
2003-06-16,1049.1910363738366
2003-06-17,1063.4881142444901
2003-06-18,1055.7819574470902
2003-06-19,1050.222880008537
2003-06-20,1042.4015061697626
2003-06-23,1037.5913458360046
2003-06-24,1024.5773644714761
2003-06-25,1029.6192205717198
2003-06-26,1019.4538885174179
2003-06-27,1013.2630311890591
2003-06-30,1018.5941597060678
2003-07-01,1020.7850837743526
2003-07-02,1031.0948711616693
2003-07-03,1037.468076715557
2003-07-04,1035.1947265101217
2003-07-07,1032.763071561486
2003-07-08,1036.0599985869019
2003-07-09,1034.9059669780388
2003-07-10,1035.2558608147408
2003-07-11,1033.5525330734586
2003-07-14,1038.779385023685
2003-07-15,1029.3450787222278
2003-07-16,1023.5665012818424
2003-07-17,1014.9667968401362
2003-07-18,1013.0347589299882
2003-07-21,1021.4049062085514
2003-07-22,1023.2025355079784
2003-07-23,1034.734858874963
2003-07-24,1042.0679269232148
2003-07-25,1048.3791247249344
2003-07-28,1054.7188766294457
2003-07-29,1055.384908751008
2003-07-30,1056.2554796500253
2003-07-31,1056.2816379251558
2003-08-01,1061.8037603274774
2003-08-04,1064.5462820176012
2003-08-05,1065.152700105176
2003-08-06,1060.4354291100044
2003-08-07,1061.9240877369132
2003-08-08,1060.2579792497093
2003-08-11,1056.909391436581
2003-08-12,1061.435476830864
2003-08-13,1075.8205951588707
2003-08-14,1076.8938374420331
2003-08-15,1079.9539407795817
2003-08-18,1080.480622771701
2003-08-19,1082.720098966568
2003-08-20,1083.1449517926587
2003-08-21,1081.4822374207731
2003-08-22,1079.0244600161745
2003-08-25,1079.9160457264782
2003-08-26,1074.2230099468936
2003-08-27,1078.1847023113894
2003-08-28,1080.4446057378568
2003-08-29,1085.3691737733536
2003-09-01,1084.8848010430384
2003-09-02,1096.1327856559722
2003-09-03,1105.58760229444
2003-09-04,1103.4225062842272
2003-09-05,1108.8870985666445
2003-09-08,1114.5874896053583
2003-09-09,1114.7018594083686
2003-09-10,1108.5307193082092
2003-09-11,1105.1547168586271
2003-09-12,1111.6215689182661
2003-09-15,1110.01788082933
2003-09-16,1104.6442131696185
2003-09-17,1117.7068070063053
2003-09-18,1127.1137658008897
2003-09-19,1137.4828478478998
2003-09-22,1138.7753174336074
2003-09-23,1137.6057447171142
2003-09-24,1141.7518807601023
2003-09-25,1134.5428387406419
2003-09-26,1121.5202305929574
2003-09-29,1123.7821080392914
2003-09-30,1121.2232400709881
2003-10-01,1128.6494592415747
2003-10-02,1138.5230647751002
2003-10-03,1145.3434675337405
2003-10-06,1154.875257018229
2003-10-07,1151.9270684668454
2003-10-08,1154.7404221485262
2003-10-09,1163.1065063652027
2003-10-10,1172.5453253934102
2003-10-13,1178.6112192317753
2003-10-14,1182.7380944604379
2003-10-15,1189.5631304927201
2003-10-16,1198.3114702059072
2003-10-17,1191.8975109102607
2003-10-20,1189.472335935447
2003-10-21,1192.2869728151306
2003-10-22,1181.5308433877058
2003-10-23,1167.4600259858566
2003-10-24,1174.107987748807
2003-10-27,1175.270794242771
2003-10-28,1178.3647485647948
2003-10-29,1184.040683613381
2003-10-30,1181.2780578482727
2003-10-31,1178.9552295048136
2003-11-03,1169.5440360168825
2003-11-04,1170.3878676373947
2003-11-05,1167.457731727205
2003-11-06,1163.9845293482242
2003-11-07,1173.7193000257319
2003-11-10,1174.758945936979
2003-11-11,1161.5612147421216
2003-11-12,1170.9904712810308
2003-11-13,1179.846395938878
2003-11-14,1179.5794550187015
2003-11-17,1169.7578159239908
2003-11-18,1178.449476904769
2003-11-19,1173.563760474727
2003-11-20,1168.5068742915876
2003-11-21,1173.7345105673564
2003-11-24,1175.4350761242874
2003-11-25,1176.3881983767042
2003-11-26,1183.7998174456422
2003-11-27,1189.5087591675428
2003-11-28,1199.3650999680026
2003-12-01,1203.7906769138071
2003-12-02,1215.048257871028
2003-12-03,1213.0557934716362
2003-12-04,1210.1694826249877
2003-12-05,1209.3891161629965
2003-12-08,1210.4913469113785
2003-12-09,1216.6373725316744
2003-12-10,1208.9281166380083
2003-12-11,1205.046237472324
2003-12-12,1209.4432681718893
2003-12-15,1214.2493108736353
2003-12-16,1212.1216570498095
2003-12-17,1224.9325709211284
2003-12-18,1232.662735590246
2003-12-19,1232.9893735636542
2003-12-22,1232.8551392203601
2003-12-23,1244.228114476806
2003-12-24,1251.3295022676464
2003-12-25,1251.3295022676464
2003-12-26,1252.705132287616
2003-12-29,1254.1891889998367
2003-12-30,1265.8647044356317
2003-12-31,1271.1969276375116
2004-01-01,1271.1969276375116
2004-01-02,1274.7316963353194
2004-01-05,1288.6675579775285
2004-01-06,1303.6470634424652
2004-01-07,1310.0612022320188
2004-01-08,1330.8585036077152
2004-01-09,1347.369413139207
2004-01-12,1347.6379770552269
2004-01-13,1357.0176403044713
2004-01-14,1357.3210503471535
2004-01-15,1346.8141668938968
2004-01-16,1343.3175871489998
2004-01-19,1342.4602045080605
2004-01-20,1369.0970160703223
2004-01-21,1379.0855982970002
2004-01-22,1382.9429898833916
2004-01-23,1372.5223351565496
2004-01-26,1356.9995840964946
2004-01-27,1359.7656550886297
2004-01-28,1363.1832662901174
2004-01-29,1341.444481377302
2004-01-30,1358.1442619854802
2004-02-02,1367.367910309331
2004-02-03,1382.117428348719
2004-02-04,1371.399431886849
2004-02-05,1386.3953287422128
2004-02-06,1404.2255088176357
2004-02-09,1419.637342817956
2004-02-10,1424.4305185465626
2004-02-11,1433.4290839108578
2004-02-12,1459.5124214855755
2004-02-13,1458.7884810639018
2004-02-16,1463.8571726268478
2004-02-17,1479.4913430040012
2004-02-18,1488.7064400680706
2004-02-19,1483.612786735515
2004-02-20,1478.536371322322
2004-02-23,1477.8401358588385
2004-02-24,1487.6594236125477
2004-02-25,1479.6220068204177
2004-02-26,1461.4690017764071
2004-02-27,1457.9145278439505
2004-03-01,1479.2084334031795
2004-03-02,1467.2697769247789
2004-03-03,1444.0926061953378
2004-03-04,1452.3839195383284
2004-03-05,1473.112040759465
2004-03-08,1483.3074119157395
2004-03-09,1482.634464676687
2004-03-10,1445.693570849627
2004-03-11,1420.9573449929796
2004-03-12,1433.880532696007
2004-03-15,1424.1249646800197
2004-03-16,1434.8045853350575
2004-03-17,1436.2304445962022
2004-03-18,1455.3757981440892
2004-03-19,1465.6245091671458
2004-03-22,1456.429938021604
2004-03-23,1452.7071284791948
2004-03-24,1447.8616765282281
2004-03-25,1438.763938734635
2004-03-26,1433.7645096934086
2004-03-29,1444.2833965214106
2004-03-30,1457.2168641026658
2004-03-31,1466.6162584399383
2004-04-01,1487.1525400816083
2004-04-02,1473.3044268879107
2004-04-05,1459.0504489728737
2004-04-06,1470.573494004208
2004-04-07,1483.1987223987267
2004-04-08,1478.79726138231
2004-04-09,1478.79726138231
2004-04-12,1478.79726138231
2004-04-13,1466.699512964578
2004-04-14,1431.0375448610143
2004-04-15,1428.6418680632535
2004-04-16,1439.7406405464158
2004-04-19,1452.255118890035
2004-04-20,1455.1857924200053
2004-04-21,1429.6403945001027
2004-04-22,1434.5397160518314
2004-04-23,1441.410013557414
2004-04-26,1460.30649477809
2004-04-27,1460.6680322743018
2004-04-28,1445.1687284814616
2004-04-29,1435.1175697463746
2004-04-30,1428.5891656086917
2004-05-03,1429.6364297783646
2004-05-04,1446.4777610414826
2004-05-05,1439.1887815819216
2004-05-06,1438.0448356860618
2004-05-07,1421.3709761431717
2004-05-10,1383.5742758085264
2004-05-11,1375.9238687087493
2004-05-12,1388.2080837187182
2004-05-13,1385.8546531022273
2004-05-14,1380.5973429824053
2004-05-17,1371.5948804591953
2004-05-18,1382.1030262442484
2004-05-19,1409.7470601139728
2004-05-20,1391.1165257863618
2004-05-21,1404.4493209166212
2004-05-24,1407.8877148688362
2004-05-25,1418.9833986198576
2004-05-26,1433.1750798051835
2004-05-27,1450.4499249980283
2004-05-28,1456.9303642018508
2004-05-31,1456.9303642018508
2004-06-01,1458.477438243027
2004-06-02,1463.6073521597666
2004-06-03,1463.9287049016482
2004-06-04,1469.931794689694
2004-06-07,1473.3614708787104
2004-06-08,1475.8143048709328
2004-06-09,1476.8562038293114
2004-06-10,1481.6430488521564
2004-06-11,1471.6695930276728
2004-06-14,1457.754098769476
2004-06-15,1466.8357838945767
2004-06-16,1484.4206972039367
2004-06-17,1489.889617010203
2004-06-18,1492.659110782179
2004-06-21,1495.3543524376498
2004-06-22,1489.6591420896034
2004-06-23,1492.9532865819792
2004-06-24,1492.9387135109373
2004-06-25,1496.8886242106928
2004-06-28,1506.9946912117555
2004-06-29,1487.5909689671116
2004-06-30,1498.3656730966673
2004-07-01,1493.1103543239658
2004-07-02,1496.5308728864868
2004-07-05,1488.4730671244786
2004-07-06,1490.9518037503035
2004-07-07,1500.634923698476
2004-07-08,1499.013990270391
2004-07-09,1496.9935564602854
2004-07-12,1512.1941554809807
2004-07-13,1509.023105869822
2004-07-14,1499.9625341016274
2004-07-15,1491.643579092864
2004-07-16,1515.8389480123801
2004-07-19,1514.5749913780244
2004-07-20,1498.9695694842026
2004-07-21,1486.3084056492007
2004-07-22,1484.877909063958
2004-07-23,1474.3896296885653
2004-07-26,1468.0691622118406
2004-07-27,1455.807026847369
2004-07-28,1456.6552449008416
2004-07-29,1456.7774042490817
2004-07-30,1459.901457633752
2004-08-02,1468.6789113673874
2004-08-03,1472.3522046054584
2004-08-04,1461.3978150991923
2004-08-05,1455.6119476168305
2004-08-06,1466.0575410492797
2004-08-09,1448.6055549093917
2004-08-10,1455.2582835199462
2004-08-11,1446.1085611922765
2004-08-12,1436.7881110763165
2004-08-13,1447.9780373912984
2004-08-16,1446.8457067928068
2004-08-17,1443.5906782747347
2004-08-18,1443.5742621821992
2004-08-19,1457.0838758442621
2004-08-20,1452.1257609128975
2004-08-23,1454.4779242231823
2004-08-24,1443.3728870669643
2004-08-25,1447.6882509577033
2004-08-26,1452.6198574297891
2004-08-27,1454.1192467404276
2004-08-30,1453.714030285992
2004-08-31,1458.5005058809527
2004-09-01,1460.6838660968108
2004-09-02,1461.682788754979
2004-09-03,1452.4973224702971
2004-09-06,1465.3789917449014
2004-09-07,1463.3948614488193
2004-09-08,1478.4291571638275
2004-09-09,1477.6138397068557
2004-09-10,1501.2280152232586
2004-09-13,1500.9643235045585
2004-09-14,1497.309331289401
2004-09-15,1481.778226354149
2004-09-16,1492.8702456764381
2004-09-17,1500.8380845047234
2004-09-20,1489.1128300579844
2004-09-21,1496.7039909845375
2004-09-22,1497.4802313609125
2004-09-23,1490.326515380502
2004-09-24,1498.7229603565163
2004-09-27,1499.4531186594284
2004-09-28,1507.5195833905748
2004-09-29,1506.3279968207507
2004-09-30,1515.5869242095253
2004-10-01,1510.7429605593995
2004-10-04,1507.6259179443302
2004-10-05,1504.1845790070229
2004-10-06,1498.8195243319708
2004-10-07,1507.6522993997648
2004-10-08,1517.8266282405923
2004-10-11,1517.4637047140477
2004-10-12,1497.1299071768074
2004-10-13,1491.5835998664875
2004-10-14,1497.4108474115492
2004-10-15,1513.3225799419488
2004-10-18,1507.7551531981303
2004-10-19,1519.9444623095992
2004-10-20,1519.314085790355
2004-10-21,1537.0568957797284
2004-10-22,1543.557261287835
2004-10-25,1544.9190286359642
2004-10-26,1547.7898578593627
2004-10-27,1555.2733230225292
2004-10-28,1550.1105198512926
2004-10-29,1552.665316793235
2004-11-01,1560.0837602533284
2004-11-02,1568.5927461684887
2004-11-03,1587.513842604853
2004-11-04,1590.559477846423
2004-11-05,1601.2126110879792
2004-11-08,1602.3972466069974
2004-11-09,1598.5300690719496
2004-11-10,1589.5819646675327
2004-11-11,1592.4590055953242
2004-11-12,1608.235425033785
2004-11-15,1610.8323128934508
2004-11-16,1610.577638973471
2004-11-17,1621.8032910111883
2004-11-18,1621.0556424757854
2004-11-19,1624.694618526256
2004-11-22,1612.037620724601
2004-11-23,1637.701154868717
2004-11-24,1649.0059056658351
