Date,EUROPE ex SWITZERLAND ESG LEADERS
2012-11-02,1143.086178782559
2012-11-05,1135.962998749037
2012-11-06,1140.9915207462402
2012-11-07,1124.985810252478
2012-11-08,1121.761377631347
2012-11-09,1121.508178764072
2012-11-12,1117.558003034965
2012-11-13,1122.6627468751421
2012-11-14,1114.0680556798497
2012-11-15,1104.0759029067551
2012-11-16,1094.4369766015855
2012-11-19,1118.0927513309666
2012-11-20,1124.1991317582865
2012-11-21,1127.5144827148154
2012-11-22,1134.2360992952513
2012-11-23,1141.4311953657407
2012-11-26,1136.3117317769818
2012-11-27,1139.6917435000198
2012-11-28,1140.477217924225
2012-11-29,1154.5967131733837
2012-11-30,1152.0205217035696
2012-12-03,1153.1219209374544
2012-12-04,1153.464097411087
2012-12-05,1155.4585418439879
2012-12-06,1163.0160551962003
2012-12-07,1163.7564606625758
2012-12-10,1165.0929571682918
2012-12-11,1169.7354169355829
2012-12-12,1170.139132600722
2012-12-13,1165.1432592877038
2012-12-14,1164.4916932876633
2012-12-17,1163.2930844748332
2012-12-18,1167.6462962078922
2012-12-19,1175.022013527886
2012-12-20,1175.572368494977
2012-12-21,1172.8555568407278
2012-12-24,1171.6724542881145
2012-12-25,1171.6724542881145
2012-12-26,1170.9378064482553
2012-12-27,1171.9527903976755
2012-12-28,1164.8326874014642
2012-12-31,1168.9858312937304
2013-01-01,1168.9858312937304
2013-01-02,1197.1245801001685
2013-01-03,1197.5106641486634
2013-01-04,1200.988337772778
2013-01-07,1193.4942194022449
2013-01-08,1190.3002902957812
2013-01-09,1198.0434158180517
2013-01-10,1195.0531712826023
2013-01-11,1194.444299589991
2013-01-14,1190.0335357138804
2013-01-15,1192.1781666616519
2013-01-16,1192.8880551085758
2013-01-17,1197.9549243012098
2013-01-18,1196.8904254025601
2013-01-21,1201.7439376398358
2013-01-22,1202.362804289309
2013-01-23,1205.5881646519501
2013-01-24,1209.6655300758912
2013-01-25,1213.8029282816265
2013-01-28,1211.830690902277
2013-01-29,1216.8066089265778
2013-01-30,1209.6090599836882
2013-01-31,1201.5617496855523
2013-02-01,1202.097369230219
2013-02-04,1182.3138639561532
2013-02-05,1190.4977263004957
2013-02-06,1186.4956383124963
2013-02-07,1185.3587827151455
2013-02-08,1202.4034510742274
2013-02-11,1191.0174871304075
2013-02-12,1196.9168798425983
2013-02-13,1202.1459325968533
2013-02-14,1199.1191902417982
2013-02-15,1196.5534819684901
2013-02-18,1193.7785249591243
2013-02-19,1206.3268382439446
2013-02-20,1203.1285863920739
2013-02-21,1187.2453194019845
2013-02-22,1204.239347283029
2013-02-25,1202.0239420283
2013-02-26,1184.77503045782
2013-02-27,1196.8465447282879
2013-02-28,1207.6039266304638
2013-03-01,1205.2527882734346
2013-03-04,1205.3086193721444
2013-03-05,1226.909397646535
2013-03-06,1226.0811640875238
2013-03-07,1226.4754994980876
2013-03-08,1239.0024236652328
2013-03-11,1236.907056685115
2013-03-12,1234.8837281401306
2013-03-13,1237.2248419500656
2013-03-14,1253.7446878836392
2013-03-15,1245.8104225007046
2013-03-18,1244.273733502009
2013-03-19,1240.2186051937251
2013-03-20,1243.455522536887
2013-03-21,1233.995082411208
2013-03-22,1232.4129001346528
2013-03-25,1229.0240986029132
2013-03-26,1228.7923964912256
2013-03-27,1223.6382058181955
2013-03-28,1229.7694278662384
2013-03-29,1229.7694278662386
2013-04-01,1231.026754781101
2013-04-02,1246.5447291725368
2013-04-03,1233.848263146114
2013-04-04,1221.8142320707043
2013-04-05,1203.5552846597325
2013-04-08,1204.8014015580727
2013-04-09,1207.9231518363258
2013-04-10,1229.1218273042698
2013-04-11,1237.0088649679553
2013-04-12,1227.7288478484559
2013-04-15,1219.3277060734304
2013-04-16,1209.3357973079455
2013-04-17,1193.6754596914955
2013-04-18,1194.3103317990713
2013-04-19,1201.8188266837087
2013-04-22,1205.6008751940217
2013-04-23,1233.981405088921
2013-04-24,1243.7076226029606
2013-04-25,1253.4137165178345
2013-04-26,1254.5839866297351
2013-04-29,1261.306866627776
2013-04-30,1256.6232616101208
2013-05-01,1257.963343534892
2013-05-02,1260.8862409850476
2013-05-03,1274.3977229732338
2013-05-06,1275.309543749535
2013-05-07,1279.3229642699393
2013-05-08,1285.5970840991326
2013-05-09,1285.0952281694172
2013-05-10,1293.1840560786961
2013-05-13,1291.884838010539
2013-05-14,1297.2414568888612
2013-05-15,1308.5618825495571
2013-05-16,1308.007835514766
2013-05-17,1313.0307134374088
2013-05-20,1318.2110130797537
2013-05-21,1319.7958785404498
2013-05-22,1320.8325683119112
2013-05-23,1293.0901183626388
2013-05-24,1286.9179526961505
2013-05-27,1292.6512636781026
2013-05-28,1312.2681366835325
2013-05-29,1286.6421885243533
2013-05-30,1291.2557969198535
2013-05-31,1279.7282608044886
2013-06-03,1273.1673030462268
2013-06-04,1275.6413865367367
2013-06-05,1254.3227858712207
2013-06-06,1240.9232952899913
2013-06-07,1256.0336783876064
2013-06-10,1256.9314440401533
2013-06-11,1241.9847986578998
2013-06-12,1238.190549910895
2013-06-13,1237.7342132169842
2013-06-14,1239.8285897587964
2013-06-17,1248.6130964398176
2013-06-18,1248.2801018824148
2013-06-19,1243.9257417995857
2013-06-20,1206.5504596934338
2013-06-21,1191.1417312061392
2013-06-24,1173.588059711972
2013-06-25,1191.0334431833774
2013-06-26,1211.3879693318106
2013-06-27,1219.081099410127
2013-06-28,1213.574433626657
2013-07-01,1229.4004707604975
2013-07-02,1225.053189877596
2013-07-03,1218.887014417662
2013-07-04,1249.535338609124
2013-07-05,1233.4824633401174
2013-07-08,1250.583686943799
2013-07-09,1259.2817797860182
2013-07-10,1261.9855712770734
2013-07-11,1267.417897845914
2013-07-12,1265.2971703339163
2013-07-15,1272.4880351969769
2013-07-16,1262.1258349352704
2013-07-17,1270.3076329518078
2013-07-18,1282.7152799899616
2013-07-19,1283.8196668594392
2013-07-22,1283.6011900194083
2013-07-23,1278.5714770683423
2013-07-24,1286.6342231263866
2013-07-25,1280.6148345180582
2013-07-26,1276.8547024720563
2013-07-29,1277.4095530261463
2013-07-30,1282.0590150333346
2013-07-31,1281.7644012622777
2013-08-01,1300.3849626641418
2013-08-02,1300.505624747867
2013-08-05,1299.946448171588
2013-08-06,1294.2954033412518
2013-08-07,1291.4463802898897
2013-08-08,1295.5895237392697
2013-08-09,1302.4060747527305
2013-08-12,1303.2211641342706
2013-08-13,1312.238494243835
2013-08-14,1316.4714038435036
2013-08-15,1303.168191056811
2013-08-16,1305.268046367684
2013-08-19,1298.281925672182
2013-08-20,1286.9674414875442
2013-08-21,1279.7612614069533
2013-08-22,1292.5631446349087
2013-08-23,1298.2392982373615
2013-08-26,1296.8442304620091
2013-08-27,1273.1959856297576
2013-08-28,1269.3461995823052
2013-08-29,1284.274725458372
2013-08-30,1269.7683590938996
2013-09-02,1295.4117758305163
2013-09-03,1287.3539202849881
2013-09-04,1290.5602256911907
2013-09-05,1299.8292012743598
2013-09-06,1304.4300346517161
2013-09-09,1302.9797533770795
2013-09-10,1319.8025716552115
2013-09-11,1322.0947795409077
2013-09-12,1322.5132862729697
2013-09-13,1327.5463758481947
2013-09-16,1337.1616516200072
2013-09-17,1330.7418508920043
2013-09-18,1336.1967115829943
2013-09-19,1341.5164268691544
2013-09-20,1337.4681316016945
2013-09-23,1331.3921017664486
2013-09-24,1334.8541854313123
2013-09-25,1332.2752382683468
2013-09-26,1329.7744183042703
2013-09-27,1324.2211999922738
2013-09-30,1316.783153836803
2013-10-01,1328.122400511127
2013-10-02,1318.7047151886998
2013-10-03,1314.0876634554295
2013-10-04,1313.0822422526937
2013-10-07,1309.0176843068305
2013-10-08,1299.1101577727143
2013-10-09,1292.951425594214
2013-10-10,1315.770265610523
2013-10-11,1321.385408633505
2013-10-14,1324.258301339714
2013-10-15,1335.2667679953408
2013-10-16,1339.0454709392723
2013-10-17,1340.2854363610231
2013-10-18,1350.9678296452062
2013-10-21,1356.791862302815
2013-10-22,1364.1818439637416
2013-10-23,1355.8967824697627
2013-10-24,1362.5898261943469
2013-10-25,1360.5714641459567
2013-10-28,1357.91828797463
2013-10-29,1363.2854952399887
2013-10-30,1360.820283531672
2013-10-31,1367.793023670659
2013-11-01,1365.8929520969587
2013-11-04,1372.7611547914723
2013-11-05,1369.454210424597
2013-11-06,1374.1204701348822
2013-11-07,1373.068345289911
2013-11-08,1371.6408925232213
2013-11-11,1375.0950564250945
2013-11-12,1366.2504167591876
2013-11-13,1359.4220549853087
2013-11-14,1370.9295739452427
2013-11-15,1372.5839955980064
2013-11-18,1380.1912503971068
2013-11-19,1372.174069988514
2013-11-20,1374.8774926680755
2013-11-21,1373.175611806021
2013-11-22,1373.9675885314393
2013-11-25,1380.5738879664814
2013-11-26,1372.7858857011452
2013-11-27,1381.4749872617288
2013-11-28,1386.274328446817
2013-11-29,1385.2111691966063
2013-12-02,1380.8939368067981
2013-12-03,1361.7617617826977
2013-12-04,1351.8096509393013
2013-12-05,1337.2350968263856
2013-12-06,1345.7824483501554
2013-12-09,1348.2216238924543
2013-12-10,1338.8467575829013
2013-12-11,1330.712535911223
2013-12-12,1318.4001513358933
2013-12-13,1317.768103330294
2013-12-16,1335.0711297782584
2013-12-17,1323.1754307373878
2013-12-18,1333.4334626373666
2013-12-19,1358.5672532642427
2013-12-20,1367.3842118628613
2013-12-23,1377.5774566327566
2013-12-24,1382.3651025509757
2013-12-25,1382.3651025509757
2013-12-26,1383.1813650280117
2013-12-27,1394.9264221625622
2013-12-30,1393.5135469448235
2013-12-31,1399.1582147494566
2014-01-01,1399.1582147494566
2014-01-02,1388.4419970196693
2014-01-03,1394.8372124459938
2014-01-06,1392.3638178957476
2014-01-07,1403.5416747639651
2014-01-08,1403.2247226326283
2014-01-09,1397.2546403320043
2014-01-10,1403.3909635596888
2014-01-13,1403.9718799784218
2014-01-14,1406.895288217775
2014-01-15,1421.0097575900766
2014-01-16,1417.759156679522
2014-01-17,1427.7066130426076
2014-01-20,1426.0815581696543
2014-01-21,1428.0774373648046
2014-01-22,1428.8088186962268
2014-01-23,1411.435922185676
2014-01-24,1377.1343647182716
2014-01-27,1363.531241595882
2014-01-28,1369.9688921123563
2014-01-29,1359.9541101058423
2014-01-30,1361.0061404593478
2014-01-31,1358.4497276226564
2014-02-03,1341.2837427465358
2014-02-04,1339.2076681179526
2014-02-05,1341.3700705476124
2014-02-06,1362.8839576656082
2014-02-07,1370.0761965616741
2014-02-10,1370.418429411307
2014-02-11,1389.89821431603
2014-02-12,1401.6045917185593
2014-02-13,1400.6130287471315
2014-02-14,1407.9559106716943
2014-02-17,1414.1788148992955
2014-02-18,1413.075941647063
2014-02-19,1415.285630570319
2014-02-20,1416.317988772034
2014-02-21,1420.5241337872799
2014-02-24,1428.734643007682
2014-02-25,1430.8800915219958
2014-02-26,1426.4844979922732
2014-02-27,1423.9347691201783
2014-02-28,1425.883163242457
2014-03-03,1394.6005038840212
2014-03-04,1424.2770005745392
2014-03-05,1422.5422993246077
2014-03-06,1422.0114393509907
2014-03-07,1406.5757825116652
2014-03-10,1396.9947688249417
2014-03-11,1397.0128600525345
2014-03-12,1383.4980079050363
2014-03-13,1368.4057757829808
2014-03-14,1358.824454418166
2014-03-17,1374.5425384337834
2014-03-18,1381.2483938910445
2014-03-19,1380.3345918451926
2014-03-20,1379.7814048332525
2014-03-21,1379.97521678968
2014-03-24,1368.087329982134
2014-03-25,1386.4864582925038
2014-03-26,1397.868597673676
2014-03-27,1399.834143821161
2014-03-28,1408.110832828249
2014-03-31,1408.5944709288494
2014-04-01,1416.8742418478628
2014-04-02,1419.2821069128386
2014-04-03,1419.3560082763502
2014-04-04,1427.5102982692495
2014-04-07,1409.9430153456262
2014-04-08,1405.5500347475293
2014-04-09,1413.1643667878348
2014-04-10,1404.761759030029
2014-04-11,1386.2246132739203
2014-04-14,1392.382733497343
2014-04-15,1379.98839546711
2014-04-16,1398.265853984948
2014-04-17,1403.4171453050199
2014-04-18,1403.4171453050199
2014-04-21,1404.2451679427795
2014-04-22,1424.4129841023723
2014-04-23,1417.0739470104238
2014-04-24,1423.1049367638582
2014-04-25,1413.7019066703217
2014-04-28,1415.7112741556773
2014-04-29,1434.1206082338826
2014-04-30,1432.3514839341824
2014-05-01,1434.72753828055
2014-05-02,1431.117104682373
2014-05-05,1427.1174283062712
2014-05-06,1425.7792499684942
2014-05-07,1425.7964891626902
2014-05-08,1439.7888185038755
2014-05-09,1437.205048343601
2014-05-12,1447.0707776361642
2014-05-13,1452.6956990869076
2014-05-14,1452.329057048769
2014-05-15,1440.097868448969
2014-05-16,1444.150667314444
2014-05-19,1446.6625180891224
2014-05-20,1444.6708406010298
2014-05-21,1452.644070443317
2014-05-22,1453.6454158014647
2014-05-23,1455.5771003820594
2014-05-26,1464.416784775877
2014-05-27,1470.671964080581
2014-05-28,1469.4820780401328
2014-05-29,1470.4925815584172
2014-05-30,1470.1383700634328
2014-06-02,1473.299465914772
2014-06-03,1467.1167913279742
2014-06-04,1467.0663599166878
2014-06-05,1473.8448774131286
2014-06-06,1483.715180199386
2014-06-09,1490.5302647195576
2014-06-10,1491.7343559354395
2014-06-11,1484.830847383794
2014-06-12,1486.761219730681
2014-06-13,1482.921250743868
2014-06-16,1474.989562183376
2014-06-17,1479.334006071222
2014-06-18,1476.1926505051083
2014-06-19,1483.5640734863678
2014-06-20,1480.6228810572118
2014-06-23,1473.3778385835788
2014-06-24,1469.9825017983094
2014-06-25,1455.0541513220471
2014-06-26,1456.9022246133818
2014-06-27,1457.1384369241407
2014-06-30,1457.3169648469213
2014-07-01,1468.2380106459348
2014-07-02,1473.8212380285456
2014-07-03,1488.2575005282565
2014-07-04,1484.5182863912144
2014-07-07,1472.6557382151059
2014-07-08,1450.5644597265239
2014-07-09,1451.0563590804036
2014-07-10,1435.3053804184187
2014-07-11,1437.7723462304268
2014-07-14,1449.679832806619
2014-07-15,1444.3030088824144
2014-07-16,1465.5022801290015
2014-07-17,1452.7012421558297
2014-07-18,1452.1377979749932
2014-07-21,1443.4399803375495
2014-07-22,1463.130563894661
2014-07-23,1463.7134510629326
2014-07-24,1466.2969781677448
2014-07-25,1456.2859040595786
2014-07-28,1456.2380744262887
2014-07-29,1461.7509713108657
2014-07-30,1455.2138032478479
2014-07-31,1433.2612712668306
2014-08-01,1411.9813901888156
2014-08-04,1410.802592132108
2014-08-05,1416.8708215540485
2014-08-06,1405.1725445731292
2014-08-07,1395.0150100138867
2014-08-08,1384.4738500727028
2014-08-11,1404.2229226692498
2014-08-12,1401.9624427193562
2014-08-13,1408.7533906536032
2014-08-14,1413.0986956962283
2014-08-15,1408.2019556604562
2014-08-18,1424.288581588236
2014-08-19,1431.9115259912892
2014-08-20,1431.8133295281812
2014-08-21,1440.5131644943408
2014-08-22,1438.5600149886488
2014-08-25,1453.5886901426163
2014-08-26,1463.3935214625028
2014-08-27,1464.5128005878269
2014-08-28,1456.0037109877846
2014-08-29,1457.8553927666967
2014-09-01,1459.3614630005484
2014-09-02,1460.026326388042
2014-09-03,1469.6927911447574
2014-09-04,1486.894864568393
2014-09-05,1479.2174691432201
2014-09-08,1471.3184095351494
2014-09-09,1464.2368233248835
2014-09-10,1465.0127573985967
2014-09-11,1461.3633646081564
2014-09-12,1463.2152442528948
2014-09-15,1460.3347877529836
2014-09-16,1454.972961996316
2014-09-17,1461.810567805706
2014-09-18,1477.9982949712194
2014-09-19,1481.3349445895399
2014-09-22,1474.096966898634
2014-09-23,1452.5843136835979
2014-09-24,1463.0126941061012
2014-09-25,1449.4024495002132
2014-09-26,1452.5525443464107
2014-09-29,1447.0180017621462
2014-09-30,1451.9163790979098
2014-10-01,1438.5953497813507
2014-10-02,1404.8344564318227
2014-10-03,1420.3238998616282
2014-10-06,1423.3821555769862
2014-10-07,1404.673997242318
2014-10-08,1393.2866810274293
2014-10-09,1387.1019138853
2014-10-10,1366.1818899430987
2014-10-13,1366.356749416463
2014-10-14,1365.6325709687094
2014-10-15,1324.4750763584577
2014-10-16,1321.8711893720535
2014-10-17,1359.964955654945
2014-10-20,1350.8633769888847
2014-10-21,1379.290540298087
2014-10-22,1388.4031303987954
2014-10-23,1397.3529030649256
2014-10-24,1391.9807778380039
2014-10-27,1383.114149934695
2014-10-28,1395.931342113865
2014-10-29,1399.0035248465442
2014-10-30,1406.5132585824658
2014-10-31,1431.0672242772673
2014-11-03,1419.189459723461
2014-11-04,1405.541138851962
2014-11-05,1430.3295523469783
2014-11-06,1435.9615029980266
2014-11-07,1428.810587859575
2014-11-10,1440.1874851548462
2014-11-11,1448.8230710743508
2014-11-12,1431.4701511056803
2014-11-13,1434.293970324273
2014-11-14,1435.7760863003928
2014-11-17,1441.6957111496458
2014-11-18,1450.1872375141347
2014-11-19,1450.1687495954452
2014-11-20,1445.5229538147726
2014-11-21,1473.0338635480446
2014-11-24,1475.5506101400042
2014-11-25,1478.8565161951394
2014-11-26,1477.9207347115778
2014-11-27,1482.7257441310371
2014-11-28,1481.4949188582602
2014-12-01,1475.1810234611323
2014-12-02,1484.0003193595512
2014-12-03,1490.9981651523792
2014-12-04,1471.1006975576383
2014-12-05,1498.9343981693992
2014-12-08,1489.9241385312864
2014-12-09,1454.6669824421247
2014-12-10,1450.5686756091388
2014-12-11,1451.1554366014689
2014-12-12,1411.4506240372975
2014-12-15,1381.7495758600023
2014-12-16,1404.5842374319147
2014-12-17,1404.220567699749
2014-12-18,1448.3551333330224
2014-12-19,1455.9252321728297
2014-12-22,1463.1675492879124
2014-12-23,1473.4677945752144
2014-12-24,1472.202650236258
2014-12-25,1472.202650236258
2014-12-26,1473.1339094520758
2014-12-29,1474.149634919517
2014-12-30,1460.0493276986056
2014-12-31,1467.070800523196
2015-01-01,1467.070800523196
2015-01-02,1460.303692572102
2015-01-05,1429.283386313781
2015-01-06,1418.5709299953405
2015-01-07,1425.7121628765797
2015-01-08,1463.1879965922196
2015-01-09,1446.7705496191722
2015-01-12,1454.9278862194294
2015-01-13,1478.1521431212175
2015-01-14,1457.3354159803466
2015-01-15,1491.891744017923
2015-01-16,1506.2101638887552
2015-01-19,1511.910591434165
2015-01-20,1522.8183874619544
2015-01-21,1536.217623551748
2015-01-22,1567.3342570716209
2015-01-23,1593.0612627279422
2015-01-26,1604.6913180667223
2015-01-27,1588.9140763342118
2015-01-28,1595.0893700333393
2015-01-29,1597.6950772866892
2015-01-30,1588.5751345774393
2015-02-02,1589.9745297950096
2015-02-03,1601.0758025950304
2015-02-04,1605.124103386491
2015-02-05,1609.6820128325717
2015-02-06,1613.1294362198705
2015-02-09,1597.3051584805205
2015-02-10,1610.1745033257944
2015-02-11,1607.3758308369283
2015-02-12,1621.159360420016
2015-02-13,1631.1860957438198
2015-02-16,1624.4259983669576
2015-02-17,1626.0021173094362
2015-02-18,1642.4770269809383
2015-02-19,1647.8762810074932
2015-02-20,1652.4973836302229
2015-02-23,1662.284377874682
2015-02-24,1670.3192509594198
2015-02-25,1667.7580809853478
2015-02-26,1684.918057305651
2015-02-27,1689.5153087079918
2015-03-02,1688.072028514441
2015-03-03,1675.1114051983184
2015-03-04,1686.3788094457063
2015-03-05,1702.7566969810582
2015-03-06,1704.31122332583
2015-03-09,1701.6619384233184
2015-03-10,1687.8793757807132
2015-03-11,1712.0051605013493
2015-03-12,1710.1090139402684
2015-03-13,1717.4893425669666
2015-03-16,1737.2920692598739
2015-03-17,1724.2746958832354
2015-03-18,1729.9111990375948
2015-03-19,1738.705300538797
2015-03-20,1752.3370723663727
2015-03-23,1738.25313842481
2015-03-24,1744.0307761572744
2015-03-25,1725.855771486803
2015-03-26,1712.3479755512055
2015-03-27,1720.397882811252
2015-03-30,1738.4987187477375
2015-03-31,1727.223253307025
2015-04-01,1731.637070214854
2015-04-02,1730.31576943188
2015-04-03,1730.31576943188
2015-04-06,1728.1534745383706
2015-04-07,1759.356924416079
2015-04-08,1764.3407065009217
2015-04-09,1784.4712952507316
2015-04-10,1800.9778107225573
2015-04-13,1802.772798274068
2015-04-14,1793.8916215325355
2015-04-15,1802.9150933643268
2015-04-16,1787.8514841657147
2015-04-17,1755.9190730674802
2015-04-20,1771.1526198821753
2015-04-21,1783.219844373407
2015-04-22,1781.8386762476296
2015-04-23,1772.1104463981612
2015-04-24,1781.4259099587034
2015-04-27,1805.43449537605
2015-04-28,1777.3694785692721
2015-04-29,1739.6041646055398
2015-04-30,1735.9696780828817
2015-05-01,1725.8046674191644
2015-05-04,1737.2265455321847
2015-05-05,1707.3535922038814
2015-05-06,1700.3928816073508
2015-05-07,1702.5240494130312
2015-05-08,1754.1646406024768
2015-05-11,1761.0519448597136
2015-05-12,1736.57627878608
2015-05-13,1733.5969306843297
2015-05-14,1747.0908930795633
2015-05-15,1739.9486043666293
2015-05-18,1747.1455522225242
2015-05-19,1777.7187232179965
2015-05-20,1785.950702208525
2015-05-21,1792.7123935531356
2015-05-22,1794.6858986542532
2015-05-25,1790.0522778554653
2015-05-26,1776.4994834054914
2015-05-27,1800.0697185539486
2015-05-28,1789.2881669425035
2015-05-29,1760.1260257161264
2015-06-01,1761.360445644323
2015-06-02,1741.9512708175494
2015-06-03,1741.4043582976024
2015-06-04,1726.8217229144302
2015-06-05,1711.5274135700736
2015-06-08,1694.1003671536607
2015-06-09,1687.4679894243905
2015-06-10,1719.342614833092
2015-06-11,1730.3020571057755
2015-06-12,1713.8018091996566
2015-06-15,1688.8148553950955
2015-06-16,1698.2899250765872
2015-06-17,1689.7322481120254
2015-06-18,1692.9601770554905
2015-06-19,1699.0748103222377
2015-06-22,1739.6956514967112
2015-06-23,1759.0104754770182
2015-06-24,1751.1821693419154
2015-06-25,1747.08846138526
2015-06-26,1749.5042101100562
2015-06-29,1700.1038988704593
2015-06-30,1680.546439874152
2015-07-01,1707.2978155422547
2015-07-02,1696.1962733264993
2015-07-03,1687.281540675389
2015-07-06,1667.2711247816674
2015-07-07,1639.3668331029571
2015-07-08,1641.4505756267529
2015-07-09,1678.5749710652788
2015-07-10,1714.7132794180368
2015-07-13,1749.9100762679816
2015-07-14,1756.5312777011675
2015-07-15,1765.6101015933118
2015-07-16,1789.9115599722027
2015-07-17,1790.930950238082
2015-07-20,1797.6955827551203
2015-07-21,1778.5266081422317
2015-07-22,1770.3463395602746
2015-07-23,1758.9029869456676
2015-07-24,1744.004301206916
2015-07-27,1709.192594902681
2015-07-28,1727.5702366249895
2015-07-29,1741.6664688609603
2015-07-30,1752.5937837673746
2015-07-31,1752.7806190256688
2015-08-03,1769.4602396676987
2015-08-04,1768.1082423376108
2015-08-05,1790.359211095241
2015-08-06,1778.8127473551724
2015-08-07,1761.431716450049
2015-08-10,1775.4099562401827
2015-08-11,1748.5355312104443
2015-08-12,1698.5271105523407
2015-08-13,1717.5357112001548
2015-08-14,1715.3512723935382
2015-08-17,1719.1648573872808
2015-08-18,1722.902326919729
2015-08-19,1690.9955058583864
2015-08-20,1655.5872307132438
2015-08-21,1602.696729219592
2015-08-24,1517.1105750313052
2015-08-25,1580.1060916060442
2015-08-26,1552.5937433113147
2015-08-27,1605.5810797128931
2015-08-28,1610.5962077387212
2015-08-31,1609.109440285844
2015-09-01,1563.3964478604114
2015-09-02,1570.7449228159624
2015-09-03,1606.3581025908895
2015-09-04,1563.6718129238943
2015-09-07,1571.8157745585825
2015-09-08,1592.8873892634917
2015-09-09,1613.7425160943
2015-09-10,1594.9888968620332
2015-09-11,1577.2761656330536
2015-09-14,1565.8250564035545
2015-09-15,1576.5603937218339
2015-09-16,1599.364400914842
2015-09-17,1595.1999062258199
2015-09-18,1564.7223861325826
2015-09-21,1582.8004802365863
2015-09-22,1536.5748838829732
2015-09-23,1540.824556369801
2015-09-24,1507.7579863739475
2015-09-25,1553.958699613214
2015-09-28,1521.7358360139472
2015-09-29,1510.8190200614806
2015-09-30,1551.6937703378771
2015-10-01,1544.716244719798
2015-10-02,1552.1108315755193
2015-10-05,1599.1763623332768
2015-10-06,1607.9715343879004
2015-10-07,1611.0473110680614
2015-10-08,1614.276220004118
2015-10-09,1618.1483982643488
2015-10-12,1614.8498475775937
2015-10-13,1599.0898035158823
2015-10-14,1584.976975706027
2015-10-15,1608.4823002959529
2015-10-16,1618.4707391869204
2015-10-19,1625.362102027884
2015-10-20,1620.5451694438432
