Date,EAFE ex UK ESG LEADERS
2008-01-30,863.2982216680442
2008-01-31,869.1568636612204
2008-02-01,881.3375093944778
2008-02-04,886.5254409973015
2008-02-05,866.441434565279
2008-02-06,856.4696817604897
2008-02-07,851.9959741420512
2008-02-08,847.9077629739352
2008-02-11,844.1713678298578
2008-02-12,858.5104495758497
2008-02-13,856.609310262957
2008-02-14,868.92926086899
2008-02-15,859.3301368830909
2008-02-18,866.9543489495147
2008-02-19,873.2191125219712
2008-02-20,857.8842199633019
2008-02-21,866.8305498905854
2008-02-22,859.9398197661833
2008-02-25,873.778409680428
2008-02-26,882.3084975843504
2008-02-27,885.6473533810611
2008-02-28,873.1083394261148
2008-02-29,861.6252826123124
2008-03-03,842.74797584656
2008-03-04,833.8711733219317
2008-03-05,839.2859832553011
2008-03-06,836.9965931929735
2008-03-07,819.3951402852391
2008-03-10,810.5463293408733
2008-03-11,818.9456515349738
2008-03-12,827.5515768400813
2008-03-13,813.7623392475678
2008-03-14,806.7799046551047
2008-03-17,781.824300408233
2008-03-18,796.6676377838307
2008-03-19,803.5729003022108
2008-03-20,803.6686457995086
2008-03-21,807.9612417532777
2008-03-24,805.1101025259072
2008-03-25,828.9599939771279
2008-03-26,828.2889224425875
2008-03-27,828.446289825185
2008-03-28,831.5487434694808
2008-03-31,822.942486545164
2008-04-01,839.2044390346289
2008-04-02,856.9041700385696
2008-04-03,859.3609474501221
2008-04-04,859.009557796504
2008-04-07,863.6517862254661
2008-04-08,854.1246304747642
2008-04-09,842.6104581274794
2008-04-10,838.9262191281641
2008-04-11,837.8863484626257
2008-04-14,824.8998315406741
2008-04-15,828.5728914759535
2008-04-16,838.4792790184874
2008-04-17,836.0213046537493
2008-04-18,846.3008769429489
2008-04-21,852.9112695119517
2008-04-22,843.5333148215167
2008-04-23,848.2996270619777
2008-04-24,848.8538046039746
2008-04-25,861.4381026120914
2008-04-28,869.8017314968981
2008-04-29,868.9478965488313
2008-04-30,872.6592538414646
2008-05-01,873.225174390809
2008-05-02,888.3800693274534
2008-05-05,886.9959305543551
2008-05-06,882.7304360240403
2008-05-07,890.7605709150592
2008-05-08,890.5182064891155
2008-05-09,879.5475714114868
2008-05-12,879.7805667062048
2008-05-13,883.5206402591658
2008-05-14,887.7000104562234
2008-05-15,895.016478972334
2008-05-16,899.9656746789815
2008-05-19,906.7071781912646
2008-05-20,895.8295057542477
2008-05-21,885.5603851362278
2008-05-22,885.5955656970079
2008-05-23,876.8298959258835
2008-05-26,867.643935399408
2008-05-27,870.7534792937919
2008-05-28,872.2953284756268
2008-05-29,880.2674102663376
2008-05-30,889.7129149604152
2008-06-02,889.727460770823
2008-06-03,887.7450684749488
2008-06-04,889.4387097671352
2008-06-05,881.2234683140989
2008-06-06,871.8363801657343
2008-06-09,859.4213660563588
2008-06-10,851.5386024452329
2008-06-11,846.400065697181
2008-06-12,841.48595460891
2008-06-13,848.211869590864
2008-06-16,848.9434047041821
2008-06-17,850.2710267700361
2008-06-18,844.2173194755699
2008-06-19,832.9401540323394
2008-06-20,819.6184613654278
2008-06-23,817.5909731072632
2008-06-24,813.2110430566191
2008-06-25,820.3317508030545
2008-06-26,807.1355186861025
2008-06-27,798.7892636113454
2008-06-30,800.2611514522313
2008-07-01,788.2713774786527
2008-07-02,782.2328039596571
2008-07-03,785.6718842073809
2008-07-04,781.366804818578
2008-07-07,786.4186933185666
2008-07-08,772.7382999369026
2008-07-09,782.5026436649852
2008-07-10,773.8460008888421
2008-07-11,761.4540772607677
2008-07-14,761.8952591339637
2008-07-15,749.0450068537871
2008-07-16,754.5799338707901
2008-07-17,769.4352562560689
2008-07-18,772.453085117587
2008-07-21,776.7670218751543
2008-07-22,781.6142649836968
2008-07-23,794.0586541259588
2008-07-24,796.4297495023071
2008-07-25,785.310907603482
2008-07-28,778.2279983754797
2008-07-29,774.7729406118531
2008-07-30,785.3598631597122
2008-07-31,784.7416076267461
2008-08-01,773.676427104866
2008-08-04,764.4814458645882
2008-08-05,776.7889698555806
2008-08-06,787.4878352679432
2008-08-07,782.5568682319887
2008-08-08,789.838495308379
2008-08-11,803.5283221232357
2008-08-12,802.3828601749378
2008-08-13,788.9388539964317
2008-08-14,784.7005813398255
2008-08-15,790.995750139427
2008-08-18,793.8831279776896
2008-08-19,776.1928362722882
2008-08-20,775.854569922196
2008-08-21,768.4694275866726
2008-08-22,772.3373159035527
2008-08-25,776.1902162117816
2008-08-26,777.6368969071774
2008-08-27,775.8244176653585
2008-08-28,781.8077664038639
2008-08-29,793.1459884299969
2008-09-01,790.016566103385
2008-09-02,793.32271683905
2008-09-03,790.2279216726279
2008-09-04,776.7165275145752
2008-09-05,761.4051558800377
2008-09-08,785.5909407007118
2008-09-09,776.9421320337091
2008-09-10,774.884373842365
2008-09-11,767.7658150151566
2008-09-12,773.0583450647471
2008-09-15,758.8998424982738
2008-09-16,739.3281805400428
2008-09-17,728.5709498845513
2008-09-18,715.5355274737565
2008-09-19,757.8880682016161
2008-09-22,752.4345054241043
2008-09-23,744.6853435573988
2008-09-24,743.9931966447735
2008-09-25,750.7921949252278
2008-09-26,742.5636213682712
2008-09-29,719.1692481220506
2008-09-30,714.9767056852537
2008-10-01,727.1279345028948
2008-10-02,718.1123470087208
2008-10-03,721.9970995439026
2008-10-06,689.5329234084663
2008-10-07,678.5448202838062
2008-10-08,636.3108013029768
2008-10-09,629.987198635854
2008-10-10,586.4137087502453
2008-10-13,621.4944521662155
2008-10-14,657.1377815100299
2008-10-15,634.9544087699528
2008-10-16,596.3891357235055
2008-10-17,613.4085806232911
2008-10-20,636.8446570113445
2008-10-21,647.4680291131087
2008-10-22,620.6328553095364
2008-10-23,614.8444299859711
2008-10-24,589.6315822506399
2008-10-27,565.3018384018773
2008-10-28,570.8818511743419
2008-10-29,600.1354834111839
2008-10-30,625.9667348314407
2008-10-31,626.9030685650681
2008-11-03,634.9265729125271
2008-11-04,658.6347302932517
2008-11-05,663.5686668302326
2008-11-06,633.0261437746552
2008-11-07,631.4500744324029
2008-11-10,643.8303317116523
2008-11-11,623.9589647970171
2008-11-12,614.5823950329806
2008-11-13,600.3830748706748
2008-11-14,604.6574712155456
2008-11-17,594.6342716955413
2008-11-18,586.6965882120205
2008-11-19,572.8951028458285
2008-11-20,553.0182397107815
2008-11-21,552.3250233879747
2008-11-24,569.881304414725
2008-11-25,580.8808795885326
2008-11-26,577.6979167190333
2008-11-27,589.15061176193
2008-11-28,598.8543600318105
2008-12-01,583.831356960691
2008-12-02,575.7167244065171
2008-12-03,582.5453262531053
2008-12-04,578.2332041107655
2008-12-05,565.1297987391883
2008-12-08,591.4859952738369
2008-12-09,597.5935630658528
2008-12-10,600.7560601777205
2008-12-11,598.8293171017114
2008-12-12,577.8403888642011
2008-12-15,581.3759007967351
2008-12-16,579.2614769447662
2008-12-17,578.1956843114484
2008-12-18,575.1701090676327
2008-12-19,581.9582167865458
2008-12-22,578.8123745542586
2008-12-23,577.3030551846352
2008-12-24,571.9495172683662
2008-12-25,574.2159433618465
2008-12-26,575.1138793325713
2008-12-29,578.5877468546662
2008-12-30,587.6631472857534
2008-12-31,592.4090362226011
2009-01-01,592.4090362226011
2009-01-02,601.030032375738
2009-01-05,612.3965207128817
2009-01-06,620.5831812807947
2009-01-07,620.0291670516028
2009-01-08,610.7903456782151
2009-01-09,613.1028188685987
2009-01-12,611.2796866998887
2009-01-13,597.7607917747168
2009-01-14,587.0892561705795
2009-01-15,575.4435273683589
2009-01-16,579.2945095558576
2009-01-19,577.317755703091
2009-01-20,570.370048314708
2009-01-21,569.7173381240959
2009-01-22,565.2674179723034
2009-01-23,555.6995242623684
2009-01-26,556.3410941048007
2009-01-27,566.5376236740047
2009-01-28,574.2720922445243
2009-01-29,574.1786219237598
2009-01-30,569.9186865365305
2009-02-02,557.3622647548428
2009-02-03,561.8610571189371
2009-02-04,572.254741063473
2009-02-05,567.366805364611
2009-02-06,576.3277711922867
2009-02-09,572.4814857485964
2009-02-10,564.6882846674083
2009-02-11,567.2168449552374
2009-02-12,560.3167340207281
2009-02-13,560.77748929062
2009-02-16,558.3059494688022
2009-02-17,545.7831244536321
2009-02-18,541.1441762497036
2009-02-19,538.0410522568864
2009-02-20,522.9336421472473
2009-02-23,516.4404315991959
2009-02-24,507.26449882260016
2009-02-25,511.190907067691
2009-02-26,513.6533075706656
2009-02-27,513.8148609261516
2009-03-02,495.4614093377481
2009-03-03,488.51020036668314
2009-03-04,496.69309428962
2009-03-05,489.56919915432223
2009-03-06,477.94624121237365
2009-03-09,472.45320271980404
2009-03-10,485.86116603786326
2009-03-11,496.49355219555287
2009-03-12,492.7897125930441
2009-03-13,501.25922571982306
2009-03-16,511.1956541705133
2009-03-17,514.7834377068764
2009-03-18,515.0978157244917
2009-03-19,517.8565493700277
2009-03-20,516.0117039177927
2009-03-23,529.8967379890041
2009-03-24,535.9532263040704
2009-03-25,540.9635496244554
2009-03-26,544.4648392299093
2009-03-27,545.0521758719474
2009-03-30,527.1984641097176
2009-03-31,527.9466082488123
2009-04-01,539.3737507395005
2009-04-02,560.7668350038252
2009-04-03,560.1984806488955
2009-04-06,557.9128138365348
2009-04-07,558.32596000281
2009-04-08,556.3151751293321
2009-04-09,572.2255508011598
2009-04-10,573.6849771989849
2009-04-13,572.2741404888067
2009-04-14,581.1885865150041
2009-04-15,576.5767206847589
2009-04-16,582.7872401419902
2009-04-17,595.1758734548914
2009-04-20,587.2687894940153
2009-04-21,581.7279826933918
2009-04-22,585.4595217574033
2009-04-23,588.0219822224045
2009-04-24,589.8250808026396
2009-04-27,594.3186369780097
2009-04-28,583.9004893096102
2009-04-29,586.9020188622933
2009-04-30,599.5926732961851
2009-05-01,600.0424581856254
2009-05-04,609.3564703739352
2009-05-05,609.2195094817113
2009-05-06,616.3927729514704
2009-05-07,624.3895883329441
2009-05-08,631.1802041910034
2009-05-11,626.0482654363179
2009-05-12,623.3577978284884
2009-05-13,616.8841865568577
2009-05-14,609.8240319784215
2009-05-15,618.880293919235
2009-05-18,621.6539453556722
2009-05-19,631.2470898744599
2009-05-20,634.2102441655339
2009-05-21,626.9345009229974
2009-05-22,621.4920885502149
2009-05-25,621.5826946218037
2009-05-26,623.6342424238592
2009-05-27,628.7652846531336
2009-05-28,620.8283003802985
2009-05-29,622.1764258308766
2009-06-01,633.8269295367229
2009-06-02,635.2650813943003
2009-06-03,631.6208325006626
2009-06-04,627.74748085755
2009-06-05,630.7630660360742
2009-06-08,630.1497452838786
2009-06-09,630.1275645855977
2009-06-10,639.6392768206869
2009-06-11,643.1840018816018
2009-06-12,645.690137003938
2009-06-15,637.2940926193232
2009-06-16,630.099665158462
2009-06-17,624.7228005836087
2009-06-18,621.7423490210183
2009-06-19,628.2909541446093
2009-06-22,619.7604317786119
2009-06-23,610.3371779035635
2009-06-24,620.6943409605807
2009-06-25,622.8663524305994
2009-06-26,625.9176961883436
2009-06-29,628.6392767695214
2009-06-30,628.7012106717997
2009-07-01,632.0156382613872
2009-07-02,624.3397876470553
2009-07-03,623.7114791379327
2009-07-06,620.8446994038762
2009-07-07,616.1295947111229
2009-07-08,610.9278692971433
2009-07-09,610.540788116899
2009-07-10,608.00158383688
2009-07-13,607.8637530257645
2009-07-14,617.6623509437031
2009-07-15,625.4318623743067
2009-07-16,629.0044168737068
2009-07-17,631.295278894517
2009-07-20,633.935771696143
2009-07-21,644.6819884511704
2009-07-22,647.5861304226383
2009-07-23,652.7462790144285
2009-07-24,657.1258222503391
2009-07-27,660.9267239506801
2009-07-28,663.3544322003185
2009-07-29,666.2531732831561
2009-07-30,677.7668241836584
2009-07-31,682.0882747978802
2009-08-03,684.6443821330769
2009-08-04,683.1100726640249
2009-08-05,678.3305867932702
2009-08-06,682.9897582667112
2009-08-07,685.5257803235315
2009-08-10,688.8042410944964
2009-08-11,688.0826568442867
2009-08-12,687.9257419789801
2009-08-13,697.5772378917918
2009-08-14,698.9046011553575
2009-08-17,685.5300287712623
2009-08-18,688.0646614406243
2009-08-19,686.0752131263457
2009-08-20,693.5868424939497
2009-08-21,696.9069366702278
2009-08-24,709.0216091414518
2009-08-25,711.1492859592622
2009-08-26,713.9497713380971
2009-08-27,711.5643077402631
2009-08-28,716.9311629198424
2009-08-31,713.7837110579364
2009-09-01,709.4352852762061
2009-09-02,701.7062236911195
2009-09-03,699.8857326602549
2009-09-04,704.6843339757503
2009-09-07,712.532733851667
2009-09-08,715.1212685630596
2009-09-09,717.0796818664637
2009-09-10,721.3690182925062
2009-09-11,724.7879673310509
2009-09-14,716.877432846738
2009-09-15,717.6791075781998
2009-09-16,726.0403113781032
2009-09-17,729.667511159581
2009-09-18,728.8807743631619
2009-09-21,723.6329542730955
2009-09-22,726.9689522759481
2009-09-23,728.4947287932283
2009-09-24,726.020768205008
2009-09-25,723.5169734141133
2009-09-28,727.2332374450687
2009-09-29,728.481216897068
2009-09-30,729.4886315131004
2009-10-01,718.1326287027958
2009-10-02,702.4891638465634
2009-10-05,703.2925759992784
2009-10-06,715.9621316661629
2009-10-07,720.5185928957735
2009-10-08,729.9488524272635
2009-10-09,730.7929612200186
2009-10-12,733.5203713044409
2009-10-13,730.8785595204154
2009-10-14,739.4945251907459
2009-10-15,738.3896803954647
2009-10-16,732.6564051487128
2009-10-19,739.4224821418263
2009-10-20,739.3831219037888
2009-10-21,737.5816695684262
2009-10-22,728.9549784454816
2009-10-23,726.146860897098
2009-10-26,722.1296570702538
2009-10-27,719.4271804048566
2009-10-28,709.1661855721866
2009-10-29,712.6370316672264
2009-10-30,711.0181720309307
2009-11-02,705.2449697147221
2009-11-03,702.3308671954431
2009-11-04,706.7131470443717
2009-11-05,708.4186529332828
2009-11-06,713.1440574947551
2009-11-09,721.6450323952198
2009-11-10,722.8292668953654
2009-11-11,726.2382802581755
2009-11-12,725.398877955126
2009-11-13,727.4879207924806
2009-11-16,731.5665469727836
2009-11-17,728.2823113351401
2009-11-18,725.6247044961283
2009-11-19,716.4817242222797
2009-11-20,712.8325934161397
2009-11-23,721.1436789061539
2009-11-24,717.0090065915676
2009-11-25,721.2855456281111
2009-11-26,708.5441395910904
2009-11-27,704.8185812849423
2009-11-30,710.8119967880724
2009-12-01,723.882635434138
2009-12-02,725.8215961921499
2009-12-03,730.6373588150198
2009-12-04,734.4833838008118
2009-12-07,736.4320530939648
2009-12-08,733.4375822010032
2009-12-09,725.3833841537898
2009-12-10,726.2279332752614
2009-12-11,730.7887118583639
2009-12-14,735.7166050040029
2009-12-15,734.5158042182776
2009-12-16,741.5768428241283
2009-12-17,738.8459891949193
2009-12-18,736.0207374100626
2009-12-21,738.8721001372709
2009-12-22,746.0940009005897
2009-12-23,747.1891487374403
2009-12-24,749.5715311353287
2009-12-25,748.3750780882701
2009-12-28,752.5065548805479
2009-12-29,755.0308318681398
2009-12-30,750.741282913944
2009-12-31,750.289264209152
2010-01-01,750.289264209152
2010-01-04,760.4810541054401
2010-01-05,764.7826700014411
2010-01-06,766.8074435998104
2010-01-07,766.5697827114944
2010-01-08,771.3880541047334
2010-01-11,771.0548439806306
2010-01-12,770.670272080237
2010-01-13,768.6812547108581
2010-01-14,777.8671946259786
2010-01-15,777.5212707290185
2010-01-18,778.321454110793
2010-01-19,778.8809457924831
2010-01-20,771.2724342345404
2010-01-21,769.5423205652655
2010-01-22,761.7166055630506
2010-01-25,755.2084117329131
2010-01-26,755.4243663738278
2010-01-27,747.9543043221917
2010-01-28,747.7929194258525
2010-01-29,747.3372724068929
2010-02-01,749.6204077147512
2010-02-02,758.4691998563576
2010-02-03,757.3399800696185
2010-02-04,745.1962312368753
2010-02-05,733.3955495340127
2010-02-08,733.936261847822
2010-02-09,733.284364996149
2010-02-10,736.4140784880484
2010-02-11,740.5730503467194
2010-02-12,739.6162362319482
2010-02-15,739.3045167399953
2010-02-16,742.3093884720664
2010-02-17,756.2074810835682
2010-02-18,759.2363027026151
2010-02-19,756.6970858213907
2010-02-22,763.4635321800711
2010-02-23,758.9844271089378
2010-02-24,754.0647005108981
2010-02-25,748.7784745179875
2010-02-26,754.7367768516982
2010-03-01,767.6735986623378
2010-03-02,772.5037460334249
2010-03-03,775.5869554776697
2010-03-04,774.5229596073815
2010-03-05,783.0846814263025
2010-03-08,788.5113509543395
2010-03-09,791.4193114276317
2010-03-10,791.5090399365861
2010-03-11,791.5267949810141
2010-03-12,791.4398057835431
2010-03-15,791.4364409531729
2010-03-16,792.6711327705118
2010-03-17,801.5719583427639
2010-03-18,801.1921627922263
2010-03-19,804.8310772085165
2010-03-22,803.6728845595449
2010-03-23,808.1074778994523
2010-03-24,808.4677887939715
2010-03-25,811.2965020926333
2010-03-26,812.1999518314956
2010-03-29,812.9428457539775
2010-03-30,815.9722167325982
2010-03-31,810.2560915837063
2010-04-01,818.6250435514785
2010-04-02,819.5636298878152
2010-04-05,820.1566126303006
2010-04-06,826.9004516858865
2010-04-07,828.6403470305935
2010-04-08,822.3527093668077
2010-04-09,827.6839393498819
2010-04-12,825.7442807989224
2010-04-13,823.3086076844914
2010-04-14,826.807915792526
2010-04-15,833.195397338083
2010-04-16,826.2164035024983
2010-04-19,818.1558162876314
2010-04-20,824.0545753100347
2010-04-21,827.2768576196456
2010-04-22,819.1550861547702
2010-04-23,817.4254917399842
2010-04-26,827.9878363522914
2010-04-27,816.4118776241024
2010-04-28,803.1233807812761
2010-04-29,809.5986551074477
2010-04-30,810.6702729570558
2010-05-03,813.0767090932077
2010-05-04,800.0790594242089
2010-05-05,796.1033459666095
2010-05-06,784.9900551795198
2010-05-07,766.0840860880935
2010-05-10,795.248968978074
2010-05-11,794.3066427183156
2010-05-12,800.0478309578191
2010-05-13,811.4668723761226
2010-05-14,794.618208866561
2010-05-17,787.0507917220369
2010-05-18,791.2418061174841
2010-05-19,775.8795698007372
2010-05-20,763.3804474273903
2010-05-21,751.6772010211013
2010-05-24,757.9922609101916
2010-05-25,741.843377726533
2010-05-26,752.0613561479283
2010-05-27,766.81154905695
2010-05-28,768.9126069853279
2010-05-31,769.4802103454981
2010-06-01,767.7907317458586
2010-06-02,764.053277109302
2010-06-03,779.6980999445829
2010-06-04,773.9428817520966
2010-06-07,760.9128344552756
2010-06-08,760.7399654928389
2010-06-09,763.6507227276044
2010-06-10,775.6297687958188
2010-06-11,783.671023170991
2010-06-14,789.3978012493856
2010-06-15,793.4673091975175
2010-06-16,797.3334767864573
2010-06-17,797.1257008455589
2010-06-18,799.6261417703732
2010-06-21,811.78916293321
2010-06-22,809.2055628957486
2010-06-23,799.8103308451764
2010-06-24,789.9128379031046
2010-06-25,783.7897241440869
2010-06-28,786.7325706223293
2010-06-29,772.3389979344292
2010-06-30,765.7106371843092
2010-07-01,747.7898647813469
2010-07-02,744.9699319235154
2010-07-05,746.2327041407472
2010-07-06,761.299667567822
2010-07-07,766.2855157071137
2010-07-08,774.5490907507879
2010-07-09,781.5798131190584
2010-07-12,782.9478765428601
2010-07-13,789.7906139229051
2010-07-14,795.055558156224
2010-07-15,784.1526057302897
2010-07-16,770.304471764064
2010-07-19,764.322110519378
2010-07-20,764.5645776435
2010-07-21,769.0563935288234
2010-07-22,775.8463573192909
2010-07-23,785.7008259339135
2010-07-26,787.6730456707402
2010-07-27,786.4596970204437
2010-07-28,790.7033115673229
2010-07-29,789.1535777939832
2010-07-30,786.5240402155207
2010-08-02,797.2268468701078
2010-08-03,800.3179848505916
2010-08-04,796.2367463456607
2010-08-05,799.9871614539281
2010-08-06,794.2884944734108
2010-08-09,798.1959034795534
2010-08-10,796.6346595937661
2010-08-11,783.8209027254538
2010-08-12,779.6273335653026
2010-08-13,781.6261388527564
2010-08-16,781.3500366082231
2010-08-17,786.7467503916967
2010-08-18,789.8287342359184
2010-08-19,786.3822487851303
2010-08-20,778.3720098869316
2010-08-23,781.9654958434731
2010-08-24,772.9329375728573
2010-08-25,763.2289338800647
2010-08-26,768.0928816150162
2010-08-27,774.3036379578707
2010-08-30,780.4745237872706
2010-08-31,774.1892377820341
2010-09-01,788.4006752816181
2010-09-02,793.7516017670886
2010-09-03,797.346503679689
2010-09-06,804.7159109664069
2010-09-07,806.796864911435
2010-09-08,804.074367274097
2010-09-09,813.1721899200538
2010-09-10,814.8937420133591
2010-09-13,819.8434945116717
2010-09-14,819.3516017237314
2010-09-15,813.5721873279884
2010-09-16,806.2035551468479
2010-09-17,809.8462563376899
2010-09-20,816.6995071299566
2010-09-21,814.5237074512785
2010-09-22,803.7719352721041
2010-09-23,804.0014441614968
2010-09-24,804.574261935155
2010-09-27,806.8164742955341
2010-09-28,806.066950480665
2010-09-29,804.798835248352
2010-09-30,797.0704388467674
2010-10-01,792.8581394337942
2010-10-04,790.0715518567025
2010-10-05,797.306626992246
2010-10-06,805.3443016674386
2010-10-07,806.4644116668716
2010-10-08,806.6321576671627
2010-10-11,809.2195559465132
2010-10-12,804.6155485447316
2010-10-13,809.5209011657256
2010-10-14,813.1823339684128
2010-10-15,812.1124049671541
2010-10-18,814.4088932847617
2010-10-19,814.3612971578067
2010-10-20,812.6140668952909
2010-10-21,814.5889223915688
2010-10-22,815.6103589484397
2010-10-25,820.6844691893687
2010-10-26,815.1909801154759
2010-10-27,810.9071694714847
2010-10-28,812.2253067724669
2010-10-29,810.5986279398129
2010-11-01,809.1947370211665
2010-11-02,809.9805150531197
2010-11-03,805.0499486196932
2010-11-04,814.977027970298
2010-11-05,823.7589145823016
2010-11-08,829.2981054213047
2010-11-09,832.7366545244188
2010-11-10,829.6707737257864
2010-11-11,830.3044699356858
2010-11-12,823.7755433850464
2010-11-15,830.8301121313366
2010-11-16,820.16459423078
2010-11-17,823.779021098104
2010-11-18,833.8339753694368
2010-11-19,830.8723974202118
2010-11-22,831.0839880176185
2010-11-23,825.679563527299
2010-11-24,827.9128392617866
2010-11-25,830.2074134009648
2010-11-26,828.2392183770893
2010-11-29,826.054874393041
2010-11-30,823.9623671030992
2010-12-01,833.7402783903286
2010-12-02,847.6760260367228
2010-12-03,848.2618900660501
2010-12-06,849.8579893971678
2010-12-07,850.9677676610432
2010-12-08,852.126775198089
2010-12-09,858.7234626266185
2010-12-10,856.8901215096697
2010-12-13,859.3269380329117
2010-12-14,863.3408972478828
2010-12-15,861.0580706698861
2010-12-16,864.9682444917155
2010-12-17,864.7555141302997
2010-12-20,868.7233782236569
2010-12-21,878.351371649955
2010-12-22,880.4029871865671
2010-12-23,882.8608256012327
2010-12-24,879.3354123724843
2010-12-27,875.1508439120579
2010-12-28,879.5574629816584
2010-12-29,883.988556412219
2010-12-30,872.4202476515086
2010-12-31,868.7105549175537
2011-01-03,875.2139272826
2011-01-04,876.5286958950297
2011-01-05,872.7696626243517
2011-01-06,880.2203547161669
2011-01-07,880.9028463597713
2011-01-10,876.5813283495224
2011-01-11,880.2416775869933
2011-01-12,887.1962533626131
2011-01-13,884.3530404446672
2011-01-14,879.8759675530906
2011-01-17,881.5194157971223
2011-01-18,884.5821028855929
2011-01-19,880.739339831863
2011-01-20,870.013852616337
2011-01-21,866.6696644516247
2011-01-24,869.2703066608418
2011-01-25,871.7361720678646
2011-01-26,874.1584946808932
2011-01-27,873.7673937410237
2011-01-28,871.6819780985956
2011-01-31,866.6052922187451
2011-02-01,874.1548593070496
2011-02-02,877.7289610924973
2011-02-03,880.6866435053968
2011-02-04,886.5613783568341
2011-02-07,891.2278237193095
2011-02-08,891.3754692489644
2011-02-09,887.2107280062794
2011-02-10,885.3674442455233
2011-02-11,886.2695194745253
2011-02-14,895.399508573969
2011-02-15,892.4930393980329
2011-02-16,897.0969597434326
2011-02-17,900.8292242098532
2011-02-18,900.0247403775616
2011-02-21,891.8176058234267
2011-02-22,881.5158504183057
2011-02-23,872.274584158815
2011-02-24,868.4949550103508
2011-02-25,880.5190427217889
2011-02-28,884.3995137132342
2011-03-01,884.8689056530134
2011-03-02,874.4203341928335
2011-03-03,871.2271657127727
2011-03-04,870.7866456153646
2011-03-07,864.9461168329581
2011-03-08,866.7734900547292
2011-03-09,866.7364341322078
2011-03-10,859.0262034530109
2011-03-11,852.0487874235517
2011-03-14,828.1076118233083
2011-03-15,795.3793034980088
2011-03-16,804.3440893420428
2011-03-17,810.9666408068194
2011-03-18,811.7561968750348
2011-03-21,820.114402484757
2011-03-22,829.9227346302855
2011-03-23,832.3652656917288
2011-03-24,837.1446793602611
2011-03-25,840.6815575900868
2011-03-28,841.1104629536766
2011-03-29,840.6746166946838
2011-03-30,848.4875525729065
2011-03-31,844.9086208175992
2011-04-01,846.9938166856318
2011-04-04,846.2085192537754
2011-04-05,842.1742631613747
2011-04-06,838.5412616903675
2011-04-07,839.9630024234972
2011-04-08,842.971201867413
2011-04-11,841.4955963684896
2011-04-12,830.8742945880296
2011-04-13,835.9475117867042
2011-04-14,835.762168368571
2011-04-15,835.0384448769312
2011-04-18,832.1047808793935
2011-04-19,828.3913106643887
2011-04-20,839.5314633600765
2011-04-21,847.045498321796
2011-04-22,847.1065721251332
2011-04-25,845.9121272919822
2011-04-26,845.1121334614089
2011-04-27,845.5134086309987
2011-04-28,851.0360430388336
2011-04-29,853.5300305662025
