Date,EAFE ESG LEADERS
2011-01-27,111.45048486378755
2011-01-28,110.94378792872725
2011-01-31,110.49262119016008
2011-02-01,111.6293350672249
2011-02-02,112.1429374636923
2011-02-03,112.753869545497
2011-02-04,113.42972058858899
2011-02-07,114.09870977920033
2011-02-08,114.04697142740054
2011-02-09,113.54757965934428
2011-02-10,113.39555689602476
2011-02-11,113.62224664880078
2011-02-14,114.68843864829925
2011-02-15,114.42786442971078
2011-02-16,114.9737874150926
2011-02-17,115.43126520343073
2011-02-18,115.30239064407172
2011-02-21,114.14637419318784
2011-02-22,112.83471052213545
2011-02-23,111.66418189642752
2011-02-24,111.01082761748665
2011-02-25,112.56464828287629
2011-02-28,112.97361188173974
2011-03-01,112.78460592937711
2011-03-02,111.67502607419073
2011-03-03,111.50927096857436
2011-03-04,111.26507197678977
2011-03-07,110.5866442997056
2011-03-08,110.94805292784675
2011-03-09,110.9384011895386
2011-03-10,109.84232864144955
2011-03-11,109.00309767862831
2011-03-14,106.40383202220761
2011-03-15,102.65126763867
2011-03-16,103.20056733845696
2011-03-17,104.24723542489255
2011-03-18,104.22088445232444
2011-03-21,105.41402783063212
2011-03-22,106.40542231913903
2011-03-23,106.65450848166951
2011-03-24,107.22895723704518
2011-03-25,107.62714547891143
2011-03-28,107.71999110767311
2011-03-29,107.78947023329629
2011-03-30,108.72994056264093
2011-03-31,107.94627285240213
2011-04-01,108.58978366703022
2011-04-04,108.54232246093676
2011-04-05,108.29763234507328
2011-04-06,107.9138154531616
2011-04-07,108.0790513206195
2011-04-08,108.33180381915619
2011-04-11,108.17324204183699
2011-04-12,106.58734924368196
2011-04-13,107.33561143917886
2011-04-14,107.31328154074252
2011-04-15,107.38494208201912
2011-04-18,106.87628980690398
2011-04-19,106.53930376272932
2011-04-20,107.93231275931146
2011-04-21,108.76798028603991
2011-04-22,108.77418928246398
2011-04-25,108.53296249276657
2011-04-26,108.49268221612668
2011-04-27,108.71969485693215
2011-04-28,109.18716389691839
2011-04-29,109.46509069403163
2011-05-02,109.8945949368534
2011-05-03,109.54312842185593
2011-05-04,108.22480175342392
2011-05-05,108.94060397622023
2011-05-06,109.75915300929012
2011-05-09,110.05660993103814
2011-05-10,110.51266820186133
2011-05-11,110.88397772343328
2011-05-12,110.18134860775936
2011-05-13,109.70414036178329
2011-05-16,109.20961894014381
2011-05-17,108.52874153171497
2011-05-18,108.87876213764496
2011-05-19,109.20473896728966
2011-05-20,109.29964610641323
2011-05-23,107.74729699532026
2011-05-24,107.57756105177887
2011-05-25,108.11235287137629
2011-05-26,108.59763704595919
2011-05-27,108.87538937246508
2011-05-30,108.7156371180924
2011-05-31,109.55558555207423
2011-06-01,108.837334395074
2011-06-02,107.18934180272632
2011-06-03,106.50862333628007
2011-06-06,105.92872040318635
2011-06-07,105.76343706262014
2011-06-08,105.153815306425
2011-06-09,106.01686373094526
2011-06-10,105.44509753307307
2011-06-13,105.48596779598537
2011-06-14,106.21615476866441
2011-06-15,105.80864471271292
2011-06-16,105.1465697606988
2011-06-17,104.93697529542705
2011-06-20,104.3992465057242
2011-06-21,105.64605741191328
2011-06-22,105.47015814643315
2011-06-23,104.8232209700907
2011-06-24,105.04728256619158
2011-06-27,104.2508088943051
2011-06-28,104.64348072697955
2011-06-29,106.3774833495541
2011-06-30,107.20495149230325
2011-07-01,107.85368461633365
2011-07-04,108.24302834064397
2011-07-05,108.34967695918118
2011-07-06,108.80570202204561
2011-07-07,108.78915320070163
2011-07-08,108.87766523204218
2011-07-11,108.38901033105238
2011-07-12,107.64916404783825
2011-07-13,108.02846789339925
2011-07-14,107.12266977939791
2011-07-15,107.12684795734407
2011-07-18,106.21973201303788
2011-07-19,106.22757179600553
2011-07-20,107.57913647027196
2011-07-21,107.9808224598967
2011-07-22,108.96021666596967
2011-07-25,108.46239422954743
2011-07-26,108.32052427723247
2011-07-27,107.7003726317742
2011-07-28,107.57674931954428
2011-07-29,106.92962761710339
2011-08-01,107.23336872966769
2011-08-02,105.22061844280088
2011-08-03,103.13615694819514
2011-08-04,100.21972586474453
2011-08-05,97.869281589852
2011-08-08,94.83386024818981
2011-08-09,95.30547006048153
2011-08-10,93.8325058235794
2011-08-11,94.90619233653081
2011-08-12,97.1796985694506
2011-08-15,97.39458396342754
2011-08-16,97.47433884273532
2011-08-17,97.69171913265426
2011-08-18,94.49859082675053
2011-08-19,92.57256952051131
2011-08-22,92.68762983453489
2011-08-23,93.64901892312017
2011-08-24,94.05377929905795
2011-08-25,93.54307262993119
2011-08-26,93.45551685212001
2011-08-29,93.98295669481188
2011-08-30,95.26740643966441
2011-08-31,97.49641069997125
2011-09-01,98.58459820548823
2011-09-02,96.7728597970102
2011-09-05,93.67052141213476
2011-09-06,92.94406393147929
2011-09-07,95.42067484965202
2011-09-08,96.12115452193356
2011-09-09,95.00842541631911
2011-09-12,93.02545381553237
2011-09-13,93.60998244810246
2011-09-14,94.05723513447612
2011-09-15,95.37237109859615
2011-09-16,96.63842993796023
2011-09-19,95.57940763661291
2011-09-20,96.09746025641515
2011-09-21,95.29067494094684
2011-09-22,92.15787712446163
2011-09-23,92.21933305040939
2011-09-26,92.7460375446771
2011-09-27,95.90641722765774
2011-09-28,95.77591311900667
2011-09-29,96.06953513123604
2011-09-30,95.83498033980524
2011-10-03,94.84078504029135
2011-10-04,92.56850969831194
2011-10-05,94.03317927029329
2011-10-06,96.34753119760299
2011-10-07,97.18725546917689
2011-10-10,98.04197469415944
2011-10-11,98.38420015966771
2011-10-12,98.83842897513897
2011-10-13,98.79571276500516
2011-10-14,98.51922397506759
2011-10-17,99.00585627226528
2011-10-18,98.47006368398206
2011-10-19,98.7187720047205
2011-10-20,97.65559384303539
2011-10-21,98.97161427848276
2011-10-24,100.4741086753858
2011-10-25,99.73864274155969
2011-10-26,99.97381661535715
2011-10-27,102.41526737035373
2011-10-28,102.71378167968712
2011-10-31,100.79152497225348
2011-11-01,98.57666282406642
2011-11-02,98.30078501369967
2011-11-03,99.57237290609766
2011-11-04,99.59471397496579
2011-11-07,99.201546126069
2011-11-08,99.38021107975342
2011-11-09,99.07461555030878
2011-11-10,97.84875430029187
2011-11-11,99.30909185081417
2011-11-14,99.169870190128
2011-11-15,98.8866819868845
2011-11-16,98.46417607079313
2011-11-17,97.7674444899355
2011-11-18,96.87632110663863
2011-11-21,94.69185973846346
2011-11-22,94.2625057123865
2011-11-23,93.43620375128705
2011-11-24,93.11148941998226
2011-11-25,93.36523351542114
2011-11-28,95.99782955347229
2011-11-29,97.32226742294746
2011-11-30,99.42842494560074
2011-12-01,99.67552780954792
2011-12-02,100.57881505680264
2011-12-05,101.20564103559475
2011-12-06,100.73796827324709
2011-12-07,101.07365434515003
2011-12-08,100.1871391955511
2011-12-09,100.22301288639584
2011-12-12,99.83491520528072
2011-12-13,100.14415081763742
2011-12-14,98.92673775209714
2011-12-15,98.99660261079894
2011-12-16,98.79460129856749
2011-12-19,98.33471538503906
2011-12-20,99.50494164721432
2011-12-21,99.7431517895213
2011-12-22,100.07503334996564
2011-12-23,100.80411851740178
2011-12-26,100.98102546070733
2011-12-27,100.92756004261547
2011-12-28,100.57678004012928
2011-12-29,101.30746947805369
2011-12-30,102.23842507183288
2012-01-02,102.8821671308565
2012-01-03,104.05946762775507
2012-01-04,104.72101761291194
2012-01-05,103.92351862592095
2012-01-06,103.84653434395774
2012-01-09,103.53153724863256
2012-01-10,104.86381641183901
2012-01-11,104.8859755190032
2012-01-12,104.12122892467222
2012-01-13,104.64857905615014
2012-01-16,104.75257188573799
2012-01-17,105.48902285952782
2012-01-18,105.47369167647136
2012-01-19,106.23411067559394
2012-01-20,106.57724660296054
2012-01-23,106.55609133403465
2012-01-24,106.22657744933903
2012-01-25,106.2953706496816
2012-01-26,106.85186012867129
2012-01-27,106.37471285327412
2012-01-30,105.50175366701247
2012-01-31,105.92304806462545
2012-02-01,106.97433719568026
2012-02-02,107.4461725531472
2012-02-03,108.68052763636996
2012-02-06,109.17708022696088
2012-02-07,108.56560825093182
2012-02-08,108.73898382359361
2012-02-09,108.8061271006912
2012-02-10,108.09247984820269
2012-02-13,108.87363561260435
2012-02-14,108.64525584750167
2012-02-15,110.24331796811985
2012-02-16,109.97135288122027
2012-02-17,110.28289670501523
2012-02-20,111.11430045092683
2012-02-21,110.55680045874365
2012-02-22,110.1028235218527
2012-02-23,109.92383383095756
2012-02-24,109.65932971556376
2012-02-27,109.62531914508894
2012-02-28,109.82982552574681
2012-02-29,110.01071900171749
2012-03-01,110.68550037423869
2012-03-02,111.09540562845442
2012-03-05,110.35454318909134
2012-03-06,108.54807217591564
2012-03-07,108.54057019267377
2012-03-08,109.5833338412717
2012-03-09,110.64905181413219
2012-03-12,110.20338757268321
2012-03-13,111.64087794550139
2012-03-14,112.15723480583729
2012-03-15,112.71472921656189
2012-03-16,113.05435321251237
2012-03-19,112.84570254418435
2012-03-20,111.90639377280026
2012-03-21,111.52396659339837
2012-03-22,111.15500396005613
2012-03-23,110.73921109114757
2012-03-26,111.17591712547087
2012-03-27,111.5996334467546
2012-03-28,111.08366949357216
2012-03-29,110.09436438631406
2012-03-30,110.52173862557747
2012-04-02,111.84028671851358
2012-04-03,110.72230661425229
2012-04-04,109.2585728297802
2012-04-05,109.48088784078683
2012-04-06,109.24812639446668
2012-04-09,109.11071687771691
2012-04-10,107.33848297052644
2012-04-11,107.41574444219661
2012-04-12,108.46041634484928
2012-04-13,107.88736070855053
2012-04-16,108.09346918571941
2012-04-17,109.08115377018716
2012-04-18,109.14470940328347
2012-04-19,108.65435893125061
2012-04-20,108.78916040225609
2012-04-23,107.47581330393588
2012-04-24,107.78548573976032
2012-04-25,108.67137214615173
2012-04-26,108.98618683169259
2012-04-27,109.42168454351295
2012-04-30,109.37930732497362
2012-05-01,109.12972938607626
2012-05-02,109.08592313820596
2012-05-03,109.07770912996999
2012-05-04,108.04903606685518
2012-05-07,107.80470204637834
2012-05-08,107.04535581773285
2012-05-09,106.68791500457932
2012-05-10,106.90261250253067
2012-05-11,107.00810486818123
2012-05-14,106.0980915971105
2012-05-15,105.4432912577077
2012-05-16,104.51977552594867
2012-05-17,104.28104593120501
2012-05-18,102.49327330928442
2012-05-21,102.79528330429875
2012-05-22,104.43737289152692
2012-05-23,102.93467555373412
2012-05-24,103.5472775186651
2012-05-25,103.87458113122996
2012-05-28,104.00574053314165
2012-05-29,104.79209261824933
2012-05-30,104.08564984276701
2012-05-31,103.8738554284057
2012-06-01,102.26421264018325
2012-06-04,100.91159124941929
2012-06-05,101.72416632566096
2012-06-06,103.6226770532211
2012-06-07,104.70780905791338
2012-06-08,104.16288945381659
2012-06-11,104.68351024916662
2012-06-12,105.05390064409097
2012-06-13,104.57625842746388
2012-06-14,104.31703789000815
2012-06-15,104.9713984077321
2012-06-18,105.83126484382787
2012-06-19,106.59173828195041
2012-06-20,107.27477744575403
2012-06-21,107.0720318536718
2012-06-22,106.43002439160746
2012-06-25,105.59753572026307
2012-06-26,105.39878171623731
2012-06-27,106.6788220476296
2012-06-28,106.91333799534836
2012-06-29,108.26182586022382
2012-07-02,109.7697559450472
2012-07-03,110.46167299003983
2012-07-04,110.99510863994858
2012-07-05,111.18437949159494
2012-07-06,110.67902612766153
2012-07-09,110.00391447255917
2012-07-10,110.51938625370973
2012-07-11,110.54090364193439
2012-07-12,109.49480071552965
2012-07-13,110.25979553860854
2012-07-16,110.6296208824343
2012-07-17,110.48485951373506
2012-07-18,111.22650951613657
2012-07-19,112.6780122110916
2012-07-20,111.44909058309192
2012-07-23,109.23027341529874
2012-07-24,108.96574539846203
2012-07-25,108.38683772166898
2012-07-26,109.99169175691038
2012-07-27,111.29822770064489
2012-07-30,113.4092878823494
2012-07-31,112.83015275157689
2012-08-01,112.91287951442015
2012-08-02,112.66698256130408
2012-08-03,113.20781734060049
2012-08-06,113.98956056944506
2012-08-07,114.52354357555274
2012-08-08,115.3505184907263
2012-08-09,115.82796032360322
2012-08-10,115.43793310216304
2012-08-13,114.9483874553312
2012-08-14,115.49235295852286
2012-08-15,115.61414385542426
2012-08-16,115.96191846927978
2012-08-17,116.98510337720035
2012-08-20,116.61000448262816
2012-08-21,116.51986621477955
2012-08-22,115.43516238441755
2012-08-23,115.0428339422718
2012-08-24,114.93178466714255
2012-08-27,115.18941246531493
2012-08-28,114.25883460664237
2012-08-29,114.27884725111278
2012-08-30,113.50973063152003
2012-08-31,113.15262432904767
2012-09-03,113.60021977878301
2012-09-04,112.59976100065312
2012-09-05,112.03451775681937
2012-09-06,113.64245887999274
2012-09-07,114.28698048019356
2012-09-10,114.060618320528
2012-09-11,113.93062902302839
2012-09-12,114.32155043022101
2012-09-13,114.35947646130963
2012-09-14,114.94551555705146
2012-09-17,114.52501074890964
2012-09-18,114.54903334477564
2012-09-19,115.27891119467827
2012-09-20,115.02751200448854
2012-09-21,115.48526786125238
2012-09-24,115.34883420049123
2012-09-25,115.6725243394403
2012-09-26,114.3026867968237
2012-09-27,114.7519168617426
2012-09-28,113.53548913184596
2012-10-01,114.14630338137081
2012-10-02,113.91888919573623
2012-10-03,113.55827603469152
2012-10-04,113.67065355386636
2012-10-05,114.35105085042026
2012-10-08,114.04232697882395
2012-10-09,113.61152425700908
2012-10-10,112.70353481969738
2012-10-11,112.95993839517202
2012-10-12,112.61313591318803
2012-10-15,113.17865663507365
2012-10-16,114.19520710618103
2012-10-17,114.68338498965271
2012-10-18,115.32539243361971
2012-10-19,114.9399559720763
2012-10-22,114.25107966407133
2012-10-23,113.26029654087496
2012-10-24,113.34703121653466
2012-10-25,113.87577737126043
2012-10-26,113.7364933560068
2012-10-29,113.39969961467195
2012-10-30,113.49938303917368
2012-10-31,113.45729790457513
2012-11-01,114.07628417860901
2012-11-02,114.75990914520766
2012-11-05,114.52867153773094
2012-11-06,114.7322495036299
2012-11-07,114.1967233366567
2012-11-08,113.71602838196117
2012-11-09,113.6357066595132
2012-11-12,113.19479702271373
2012-11-13,113.31216506766151
2012-11-14,112.41048317265992
2012-11-15,111.55607181321999
2012-11-16,111.58676027564577
2012-11-19,113.33611972056201
2012-11-20,113.51928133431437
2012-11-21,113.6650352586247
2012-11-22,114.3825955391968
2012-11-23,114.7477407954969
2012-11-26,114.61125580878382
2012-11-27,115.0167677879828
2012-11-28,114.98711079352125
2012-11-29,115.937822817895
2012-11-30,115.80453277512875
2012-12-03,115.80104681399025
2012-12-04,115.85341450135252
2012-12-05,115.89038970618859
2012-12-06,116.91388280370295
2012-12-07,117.32856235440526
2012-12-10,117.47768416452698
2012-12-11,117.48886962346423
2012-12-12,117.35661819800754
2012-12-13,116.98981478012392
2012-12-14,117.01622131091496
2012-12-17,116.82464487047156
2012-12-18,117.2007812303062
2012-12-19,118.24371958550763
2012-12-20,118.14820348484926
2012-12-21,117.99099366935677
2012-12-24,117.6138765941155
2012-12-25,117.79159807594395
2012-12-26,117.70669898742024
2012-12-27,117.83167988502315
2012-12-28,117.61144610965479
2012-12-31,117.80867071530324
2013-01-01,117.80941706209627
2013-01-02,119.28433725824803
2013-01-03,120.23635764418941
2013-01-04,121.03773729569336
2013-01-07,120.2725146575152
2013-01-08,120.13482685894965
2013-01-09,120.74550012539957
2013-01-10,120.33814377114551
2013-01-11,120.00296472225075
2013-01-14,119.57016881395322
2013-01-15,120.21067794740719
2013-01-16,119.96811777907385
2013-01-17,120.10163976217775
2013-01-18,120.66630692301062
2013-01-21,120.64223595474162
2013-01-22,121.07011634513051
2013-01-23,121.12884680831178
2013-01-24,120.93653835585404
2013-01-25,121.17032860916602
2013-01-28,121.03628209886762
2013-01-29,121.77288369118702
2013-01-30,121.2840802275112
2013-01-31,120.98501326833815
2013-02-01,120.40498781533161
2013-02-04,120.05519617241985
2013-02-05,119.98168829714751
2013-02-06,120.61793793581246
2013-02-07,120.98520109289069
2013-02-08,121.96361017581123
2013-02-11,120.98641097031035
2013-02-12,121.59253067178696
2013-02-13,121.80529515693708
2013-02-14,122.14454303594712
2013-02-15,121.35315888261076
2013-02-18,121.88877971277279
2013-02-19,122.93855643937103
2013-02-20,123.04872330314863
2013-02-21,121.94627322177277
2013-02-22,123.38233042800788
2013-02-25,123.61333374282584
2013-02-26,122.97386051507473
2013-02-27,123.26324485437769
2013-02-28,124.93752994078717
2013-03-01,124.8981904210435
2013-03-04,124.84532742344999
2013-03-05,126.41427649065965
2013-03-06,127.00318323577508
2013-03-07,126.36953577391404
2013-03-08,127.43176901206812
2013-03-11,128.04582438948165
2013-03-12,128.02783863678312
2013-03-13,128.01168575816106
2013-03-14,129.0887726648627
2013-03-15,129.43530845256507
2013-03-18,128.7071885094997
2013-03-19,129.2634800018142
2013-03-20,129.0916499855703
2013-03-21,129.03641740436663
2013-03-22,128.34857389673607
2013-03-25,129.0417782232327
2013-03-26,129.02866970203587
2013-03-27,129.3188913983077
2013-03-28,129.2413876928732
2013-03-29,129.17880534132718
2013-04-01,128.4449611443802
2013-04-02,129.26779832177712
2013-04-03,129.2421990658693
2013-04-04,127.8691155460562
2013-04-05,126.32360046327658
2013-04-08,127.0761516404381
2013-04-09,127.35424183249934
2013-04-10,129.004617075245
2013-04-11,130.3088157805385
2013-04-12,129.95956592716317
2013-04-15,129.20758506634328
2013-04-16,127.89332238822665
2013-04-17,127.76480417917871
2013-04-18,127.02485131599558
2013-04-19,127.16907340259996
2013-04-22,128.02491448995477
2013-04-23,130.00473735019656
2013-04-24,131.50402566212048
2013-04-25,132.35360118688135
2013-04-26,132.57381432089286
2013-04-29,132.81181284209467
2013-04-30,132.8556823772564
2013-05-01,132.54088013408327
2013-05-02,132.63076283639873
2013-05-03,132.9610344403844
2013-05-06,132.99065813796418
2013-05-07,133.82117045006922
2013-05-08,134.52448152423779
2013-05-09,134.31520455150962
2013-05-10,135.0172112007301
2013-05-13,135.56624835526029
2013-05-14,135.69249157281766
2013-05-15,137.60058712523718
2013-05-16,137.2176237411098
2013-05-17,137.3931935699185
2013-05-20,138.4082631999314
2013-05-21,138.348009747281
2013-05-22,138.13200699288052
2013-05-23,134.16986000881005
2013-05-24,133.75036445116416
2013-05-27,132.81229164268888
2013-05-28,134.28397148389377
2013-05-29,132.6434940968516
2013-05-30,131.37085481716164
2013-05-31,130.73189823836518
2013-06-03,129.51309613522096
2013-06-04,130.11564584388952
2013-06-05,127.61711884372464
2013-06-06,126.03257178742298
2013-06-07,126.67493054669563
2013-06-10,127.75732840114502
2013-06-11,126.87942930936858
2013-06-12,126.73326131819475
2013-06-13,125.79651275753905
2013-06-14,126.40686089241764
2013-06-17,127.77483141124452
2013-06-18,127.08936424777288
2013-06-19,127.84375471590181
2013-06-20,123.96833607286577
2013-06-21,123.48380839297309
2013-06-24,121.92286394469832
2013-06-25,122.84688368554006
2013-06-26,124.8169501614646
2013-06-27,126.09988230538427
2013-06-28,126.35323731525557
2013-07-01,127.19384561547993
2013-07-02,127.51513958486765
2013-07-03,127.19689260810355
2013-07-04,129.37273363254025
2013-07-05,128.89283338695827
2013-07-08,129.30517109197677
2013-07-09,131.13156479965193
2013-07-10,131.41994333639198
2013-07-11,131.64124139145207
2013-07-12,131.38710288022432
2013-07-15,131.73330843627332
2013-07-16,131.3175380983603
2013-07-17,131.8100248789209
2013-07-18,132.47104310887536
2013-07-19,132.10532637021703
2013-07-22,132.42929995630328
2013-07-23,132.16381556100944
2013-07-24,132.41481967830754
2013-07-25,131.7514695061761
2013-07-26,131.0378340100143
2013-07-29,130.1811314607048
2013-07-30,130.62249514551414
2013-07-31,129.86328426309416
2013-08-01,131.56838945471975
2013-08-02,132.63809912544042
2013-08-05,132.50256730273225
2013-08-06,132.59343490745078
2013-08-07,131.4568929634394
2013-08-08,131.61451397192988
2013-08-09,132.2045483091362
2013-08-12,132.36722959609003
2013-08-13,133.2889291268123
2013-08-14,133.96942089941118
2013-08-15,132.57268713345368
2013-08-16,132.23339079943048
2013-08-19,131.768458891116
2013-08-20,130.2750238754151
2013-08-21,129.75767394843172
2013-08-22,130.2875889012675
2013-08-23,131.24184076494817
2013-08-26,131.28137637415472
2013-08-27,129.90113654914677
2013-08-28,128.85154756077918
2013-08-29,129.96249342702788
2013-08-30,129.16339288833893
2013-09-02,131.04369871892243
2013-09-03,131.4734039334027
2013-09-04,131.90144554716224
2013-09-05,132.5696588896015
2013-09-06,133.01090406414434
2013-09-09,133.14635589765777
2013-09-10,134.53698343357826
2013-09-11,134.75561842725386
2013-09-12,134.83326383894664
2013-09-13,135.09531320495384
2013-09-16,135.70422975455352
2013-09-17,135.06837568141623
2013-09-18,135.89352309520294
2013-09-19,136.2605960347205
2013-09-20,136.0767768698988
2013-09-23,136.06625495751237
2013-09-24,136.04400079900256
2013-09-25,135.85503684865492
2013-09-26,136.22926257093923
2013-09-27,135.81530973244546
2013-09-30,134.5734082226359
2013-10-01,135.35180798511976
2013-10-02,134.2509216763634
2013-10-03,133.93476860563118
2013-10-04,133.77996329091653
2013-10-07,133.09899800903662
2013-10-08,132.42474316710334
2013-10-09,132.4383364862683
2013-10-10,133.88272087789247
2013-10-11,134.8745399723514
2013-10-14,135.04222614166645
2013-10-15,136.1187856855353
2013-10-16,136.31302334593204
2013-10-17,136.59845242029078
2013-10-18,137.22721533318006
2013-10-21,137.83538149533248
2013-10-22,138.24473826514998
2013-10-23,137.37818132787834
2013-10-24,137.85954357125627
2013-10-25,137.15054741940583
2013-10-28,137.64766066093068
2013-10-29,137.61560751499584
2013-10-30,137.85699218808458
2013-10-31,138.52468052257066
2013-11-01,138.29113190366448
2013-11-04,138.70836181831478
2013-11-05,138.74062335042584
2013-11-06,139.1521898408923
2013-11-07,139.1619048546494
2013-11-08,138.8163336422504
2013-11-11,139.1130011276703
2013-11-12,138.8551265067197
2013-11-13,138.27746988216438
2013-11-14,139.2117864753964
2013-11-15,139.90827259563864
2013-11-18,140.38406431420458
2013-11-19,139.6048332230533
2013-11-20,139.87634375095038
2013-11-21,139.59066550749247
2013-11-22,139.41721866638096
2013-11-25,140.14917563248738
2013-11-26,139.3733403622575
2013-11-27,139.3663012998577
2013-11-28,139.93638930260593
2013-11-29,139.75309232568446
2013-12-02,139.41085893012485
2013-12-03,138.28678325274134
2013-12-04,136.88950166215136
2013-12-05,135.3493902525455
2013-12-06,135.8740652596123
2013-12-09,136.09472740751386
2013-12-10,135.36544982494357
2013-12-11,134.63960006409343
2013-12-12,133.22367191462396
2013-12-13,133.30667643215048
2013-12-16,133.8725370822846
2013-12-17,133.4854254469464
2013-12-18,134.40861960232107
2013-12-19,136.6344127003338
2013-12-20,137.50085425666478
2013-12-23,138.19097433169514
2013-12-24,138.52601458353487
2013-12-25,138.54573252586525
2013-12-26,138.74411297710597
2013-12-27,139.47817816658994
2013-12-30,139.57257019830405
2013-12-31,140.04208834113862
2014-01-01,140.0428629118919
2014-01-02,139.8181657607651
2014-01-03,140.59498186834648
2014-01-06,139.88596534488323
2014-01-07,140.37934563384292
2014-01-08,140.99868617873378
2014-01-09,140.40219615790716
2014-01-10,140.9476740422457
2014-01-13,141.38710783232617
2014-01-14,140.24856523879353
2014-01-15,141.7637711850454
2014-01-16,141.61314679002103
2014-01-17,142.3066580974027
2014-01-20,142.12438753432644
2014-01-21,142.36536272054812
2014-01-22,142.51728537905822
2014-01-23,140.749321580369
2014-01-24,138.11909045867557
2014-01-27,136.3747761378391
2014-01-28,136.5160820619636
2014-01-29,136.96822603918105
2014-01-30,136.49836092309715
2014-01-31,136.68031434739342
2014-02-03,135.19331201986589
2014-02-04,133.50531409855765
2014-02-05,134.14121729191382
2014-02-06,135.2397573285185
2014-02-07,136.40452046929386
2014-02-10,136.9010021126155
2014-02-11,138.2286472645295
2014-02-12,139.75361602262953
2014-02-13,138.99075429176597
2014-02-14,139.33887470297137
2014-02-17,139.91095402523376
2014-02-18,140.4376778834102
2014-02-19,140.49526002975009
2014-02-20,139.95728405507546
2014-02-21,140.84949514289374
2014-02-24,141.5777607561076
2014-02-25,142.22949921857602
2014-02-26,142.0267570076461
2014-02-27,141.68778948735826
2014-02-28,141.17803775712014
2014-03-03,138.89406876781874
2014-03-04,140.9112470818599
2014-03-05,141.19036535707173
2014-03-06,141.2922625297256
2014-03-07,140.35168585779044
2014-03-10,139.35766228918015
2014-03-11,139.64568756866151
2014-03-12,137.9545726212796
2014-03-13,137.18704315749898
2014-03-14,135.5425362785487
2014-03-17,136.36923033991724
2014-03-18,137.36184980231096
2014-03-19,137.222870856519
2014-03-20,136.64822020119738
2014-03-21,137.00028278017643
2014-03-24,136.64929789936403
2014-03-25,137.87491771244126
2014-03-26,138.9201498332096
