Date,EUROPE + MIDDLE EAST ESG LEADERS
2010-10-26,1140.969024304401
2010-10-27,1133.53075471074
2010-10-28,1137.8267130975387
2010-10-29,1137.2092077800812
2010-11-01,1138.6440627917937
2010-11-02,1142.902393381046
2010-11-03,1138.2524187408571
2010-11-04,1157.1855722172272
2010-11-05,1160.347263877866
2010-11-08,1160.8162507989807
2010-11-09,1166.1846952784485
2010-11-10,1160.4434597508837
2010-11-11,1159.4822005363615
2010-11-12,1156.100602924841
2010-11-15,1166.0200695611638
2010-11-16,1139.6610081062213
2010-11-17,1145.8255769841853
2010-11-18,1161.957171274471
2010-11-19,1155.0735156667886
2010-11-22,1148.2742914846085
2010-11-23,1129.911504842659
2010-11-24,1140.6898001188795
2010-11-25,1146.6055536001854
2010-11-26,1141.9512859496133
2010-11-29,1123.1612424589516
2010-11-30,1122.5585784670286
2010-12-01,1145.9679921328193
2010-12-02,1165.0244984843337
2010-12-03,1162.7818619439477
2010-12-06,1164.53947344584
2010-12-07,1174.8876915320973
2010-12-08,1178.774587779748
2010-12-09,1181.051139902761
2010-12-10,1180.9344060291207
2010-12-13,1184.3303963613753
2010-12-14,1186.7605401800402
2010-12-15,1181.731477787975
2010-12-16,1186.8792843002389
2010-12-17,1182.4233518680076
2010-12-20,1190.3542070608532
2010-12-21,1201.2228705940486
2010-12-22,1202.0408575409813
2010-12-23,1203.7499085683464
2010-12-24,1202.96920041949
2010-12-27,1192.791510768813
2010-12-28,1194.9796446974299
2010-12-29,1198.601754561752
2010-12-30,1182.3000831683958
2010-12-31,1177.6564723026415
2011-01-03,1186.6161135645082
2011-01-04,1195.8065024112013
2011-01-05,1196.2059111931626
2011-01-06,1198.5661815422425
2011-01-07,1196.5570707349352
2011-01-10,1186.3336830638655
2011-01-11,1199.9411838963972
2011-01-12,1216.224276319769
2011-01-13,1208.8877298635707
2011-01-14,1207.1883188933734
2011-01-17,1208.677585834776
2011-01-18,1219.5368797447222
2011-01-19,1202.27657839116
2011-01-20,1187.8811579737937
2011-01-21,1195.3507199880069
2011-01-24,1197.703954479843
2011-01-25,1190.183492024037
2011-01-26,1201.1819066178532
2011-01-27,1201.7468752963816
2011-01-28,1190.7075298414165
2011-01-31,1190.7729147769876
2011-02-01,1207.571740267002
2011-02-02,1208.99836597853
2011-02-03,1212.3014805259654
2011-02-04,1214.8534881172714
2011-02-07,1225.2706512980544
2011-02-08,1224.1144246101358
2011-02-09,1221.7165643524665
2011-02-10,1219.3479007927858
2011-02-11,1223.414195850189
2011-02-14,1228.1913518502975
2011-02-15,1228.7490161901117
2011-02-16,1235.0931285953343
2011-02-17,1237.2095878607195
2011-02-18,1237.2877410574606
2011-02-21,1219.5773453852769
2011-02-22,1210.2080247889096
2011-02-23,1197.658975252204
2011-02-24,1189.2801737400534
2011-02-25,1205.9627529235197
2011-02-28,1213.4493949186697
2011-03-01,1206.093907994038
2011-03-02,1199.2388601260382
2011-03-03,1201.9922087713965
2011-03-04,1194.6438178115795
2011-03-07,1191.2237346074423
2011-03-08,1196.8531374746274
2011-03-09,1196.0326276493358
2011-03-10,1183.5283338636036
2011-03-11,1173.8454295901624
2011-03-14,1163.561133346328
2011-03-15,1138.9182626800216
2011-03-16,1120.0615143611444
2011-03-17,1140.6574304849914
2011-03-18,1143.992859292997
2011-03-21,1162.5205155252772
2011-03-22,1160.9024656276952
2011-03-23,1164.627986184564
2011-03-24,1177.2982405197204
2011-03-25,1178.0027815057883
2011-03-28,1180.290127354673
2011-03-29,1181.5032983028805
2011-03-30,1189.4789250329532
2011-03-31,1177.293868310134
2011-04-01,1194.024878830011
2011-04-04,1195.4517683297981
2011-04-05,1198.0452465086046
2011-04-06,1202.316073274315
2011-04-07,1199.6821055307967
2011-04-08,1201.8572848581566
2011-04-11,1198.8932612445562
2011-04-12,1179.3481797123131
2011-04-13,1188.458633960158
2011-04-14,1182.8717414620887
2011-04-15,1185.9601582260925
2011-04-18,1167.6871794569001
2011-04-19,1174.0995445283256
2011-04-20,1194.7733783800888
2011-04-21,1201.6381489323576
2011-04-22,1201.6381489323576
2011-04-25,1199.8049867325883
2011-04-26,1203.368700084587
2011-04-27,1208.8000054503534
2011-04-28,1210.7495638769024
2011-04-29,1215.6340939469937
2011-05-02,1217.2334912429392
2011-05-03,1211.5248921575912
2011-05-04,1194.7852258239816
2011-05-05,1194.2651789447696
2011-05-06,1210.5901462166398
2011-05-09,1206.9037559232231
2011-05-10,1217.3720278319604
2011-05-11,1221.3473316868624
2011-05-12,1213.962737313637
2011-05-13,1209.0392955085044
2011-05-16,1208.7995379581039
2011-05-17,1196.608395716889
2011-05-18,1200.8180470555965
2011-05-19,1208.4898425152699
2011-05-20,1207.4661727819544
2011-05-23,1187.7616189439673
2011-05-24,1189.7437024043627
2011-05-25,1199.5396949362203
2011-05-26,1196.7742833110917
2011-05-27,1205.5844691804502
2011-05-30,1204.655712709905
2011-05-31,1215.3320218028125
2011-06-01,1202.8071445352152
2011-06-02,1188.2936454826133
2011-06-03,1184.3058159562283
2011-06-06,1178.5313725622968
2011-06-07,1176.8593103352976
2011-06-08,1163.7686828480882
2011-06-09,1174.8884719742578
2011-06-10,1158.9352114996186
2011-06-13,1162.3294261548936
2011-06-14,1171.5113217080816
2011-06-15,1158.077360594531
2011-06-16,1153.0709958147074
2011-06-17,1155.0139255385634
2011-06-20,1148.5723574871208
2011-06-21,1164.6591379024271
2011-06-22,1155.901561007282
2011-06-23,1140.4486008932192
2011-06-24,1139.0081827792167
2011-06-27,1139.4943693598548
2011-06-28,1144.5276145178425
2011-06-29,1164.778747523124
2011-06-30,1176.3090987143598
2011-07-01,1185.317005796835
2011-07-04,1187.6468279847193
2011-07-05,1189.234306322527
2011-07-06,1184.7478942251505
2011-07-07,1189.2866722567953
2011-07-08,1179.9940787616733
2011-07-11,1165.3076223755152
2011-07-12,1159.112298351032
2011-07-13,1166.6757373496812
2011-07-14,1155.4008245856612
2011-07-15,1153.7503100696576
2011-07-18,1135.6279603024302
2011-07-19,1144.0066144372367
2011-07-20,1158.426581580078
2011-07-21,1170.2500832879393
2011-07-22,1176.6587902932024
2011-07-25,1174.2461236519741
2011-07-26,1171.0176833623043
2011-07-27,1158.2863005985294
2011-07-28,1159.9356812869053
2011-07-29,1153.9867963018314
2011-08-01,1140.3690710418393
2011-08-02,1119.510959137147
2011-08-03,1101.9157248273486
2011-08-04,1064.5245806135545
2011-08-05,1046.1597736942508
2011-08-08,1006.046343787004
2011-08-09,1021.1732987103181
2011-08-10,982.9735677568664
2011-08-11,1009.280150659703
2011-08-12,1044.3033283094073
2011-08-15,1045.8729925113405
2011-08-16,1046.042648591307
2011-08-17,1049.0399375748948
2011-08-18,1000.0024241202052
2011-08-19,984.0908926764954
2011-08-22,992.275020164332
2011-08-23,999.3301994343764
2011-08-24,1013.0483923098456
2011-08-25,998.481500190626
2011-08-26,992.4257354941795
2011-08-29,1003.3934895821151
2011-08-30,1014.3027497351701
2011-08-31,1044.869581208323
2011-09-01,1053.133390066979
2011-09-02,1028.487160367444
2011-09-05,987.6272221776245
2011-09-06,984.0929977811546
2011-09-07,1014.2500556234473
2011-09-08,1022.5557322708916
2011-09-09,997.5231049678694
2011-09-12,972.9161519055444
2011-09-13,979.5534643134797
2011-09-14,994.6785710550815
2011-09-15,1014.4070711657222
2011-09-16,1019.6387720967185
2011-09-19,997.7645495561852
2011-09-20,1017.4321510087385
2011-09-21,1001.5417002431967
2011-09-22,957.6119689538881
2011-09-23,962.7288895524673
2011-09-26,979.8007061857361
2011-09-27,1020.1227865988111
2011-09-28,1010.2905699738087
2011-09-29,1017.6530096336987
2011-09-30,1007.2944415156301
2011-10-03,996.8374922195802
2011-10-04,969.3402032232852
2011-10-05,996.9689942783094
2011-10-06,1024.2455806195376
2011-10-07,1033.662317653367
2011-10-10,1050.6841730551062
2011-10-11,1046.2543454419938
2011-10-12,1061.9968728668598
2011-10-13,1050.4749655349135
2011-10-14,1059.3554786579946
2011-10-17,1050.9523304146946
2011-10-18,1049.0053470865564
2011-10-19,1054.510398683815
2011-10-20,1041.389546785507
2011-10-21,1065.5335741875076
2011-10-24,1077.5606910309925
2011-10-25,1069.4288608972045
2011-10-26,1072.2977406712323
2011-10-27,1107.107467136795
2011-10-28,1106.8083422472077
2011-10-31,1085.469001693899
2011-11-01,1051.5053992991188
2011-11-02,1061.491812493186
2011-11-03,1081.435028606948
2011-11-04,1071.7599444940793
2011-11-07,1065.4708659188657
2011-11-08,1074.671482742596
2011-11-09,1055.4224199494947
2011-11-10,1050.3837143099215
2011-11-11,1073.8598582779387
2011-11-14,1062.6583704950651
2011-11-15,1057.357988857709
2011-11-16,1057.2700965047934
2011-11-17,1044.7146407272396
2011-11-18,1037.3837637238764
2011-11-21,1005.1701544727576
2011-11-22,1000.0193249537577
2011-11-23,987.8501488030688
2011-11-24,985.3764979088899
2011-11-25,991.7608521675324
2011-11-28,1028.1731376409723
2011-11-29,1036.6932606509408
2011-11-30,1072.363623744852
2011-12-01,1066.7434407518306
2011-12-02,1076.1294103660173
2011-12-05,1083.9101788212472
2011-12-06,1081.1257803790243
2011-12-07,1078.329021712121
2011-12-08,1063.2153556338635
2011-12-09,1075.9692081917653
2011-12-12,1057.7472018002945
2011-12-13,1064.2421483969326
2011-12-14,1044.377593276593
2011-12-15,1055.8081789482574
2011-12-16,1050.8869284367308
2011-12-19,1052.2297398936432
2011-12-20,1072.3902918046667
2011-12-21,1065.8396307080134
2011-12-22,1075.0587691592036
2011-12-23,1083.9144525275642
2011-12-26,1083.920700835405
2011-12-27,1084.3700893276166
2011-12-28,1077.800853567374
2011-12-29,1087.662377147755
2011-12-30,1097.149898504013
2012-01-02,1107.868021291889
2012-01-03,1125.4431853734416
2012-01-04,1119.6497507551574
2012-01-05,1110.6938191222157
2012-01-06,1111.687410622001
2012-01-09,1105.872224461515
2012-01-10,1125.3347577437808
2012-01-11,1120.5308476489024
2012-01-12,1115.799639408062
2012-01-13,1113.927434167889
2012-01-16,1122.145735950693
2012-01-17,1130.6534469778353
2012-01-18,1132.0175209775039
2012-01-19,1145.482695828036
2012-01-20,1142.4230366885772
2012-01-23,1146.2195122791882
2012-01-24,1142.4214780274087
2012-01-25,1136.7540917950919
2012-01-26,1148.5122278744063
2012-01-27,1138.226240704528
2012-01-30,1125.6416306138979
2012-01-31,1132.3400333337572
2012-02-01,1153.129503815086
2012-02-02,1156.1648479290477
2012-02-03,1177.6971308535492
2012-02-06,1176.928496749461
2012-02-07,1174.2430334439355
2012-02-08,1171.76326248454
2012-02-09,1176.9825511266015
2012-02-10,1167.4637538380086
2012-02-13,1175.68212464464
2012-02-14,1173.683954924266
2012-02-15,1185.1186759495695
2012-02-16,1186.8710187291658
2012-02-17,1193.1027732422776
2012-02-20,1202.979054018137
2012-02-21,1196.8587574561236
2012-02-22,1187.6062660978175
2012-02-23,1184.9287550118802
2012-02-24,1186.1779225891512
2012-02-27,1180.9290847798318
2012-02-28,1184.123851426202
2012-02-29,1184.5659319752153
2012-03-01,1198.147224009667
2012-03-02,1198.586887486372
2012-03-05,1191.7934668460023
2012-03-06,1160.098715588097
2012-03-07,1166.8619565586307
2012-03-08,1184.7892692302005
2012-03-09,1190.6628580336735
2012-03-12,1188.605725112913
2012-03-13,1210.3275455924722
2012-03-14,1213.8646482923143
2012-03-15,1216.9805908366002
2012-03-16,1224.4530397769818
2012-03-19,1223.0615179769
2012-03-20,1210.8947846950439
2012-03-21,1209.8018226334477
2012-03-22,1196.133089012423
2012-03-23,1195.8260622582702
2012-03-26,1207.2600479423775
2012-03-27,1203.5834397307112
2012-03-28,1192.2271760135322
2012-03-29,1176.892062851599
2012-03-30,1188.7975374747484
2012-04-02,1207.077247074338
2012-04-03,1194.2013437225303
2012-04-04,1171.186505974466
2012-04-05,1172.551956104538
2012-04-06,1172.551956104538
2012-04-09,1172.4388272155122
2012-04-10,1143.6639931337631
2012-04-11,1152.5941235567223
2012-04-12,1166.45041392737
2012-04-13,1150.1228915643806
2012-04-16,1156.7140375898537
2012-04-17,1179.1975798345438
2012-04-18,1171.0462421798998
2012-04-19,1168.2231554339846
2012-04-20,1174.6578811663414
2012-04-23,1148.886436492169
2012-04-24,1160.3245442659677
2012-04-25,1172.6510928465689
2012-04-26,1174.3006986710866
2012-04-27,1182.5904363888994
2012-04-30,1176.8165837740487
2012-05-01,1181.7749226979329
2012-05-02,1177.1807726150626
2012-05-03,1178.7212555826418
2012-05-04,1159.620814922232
2012-05-07,1167.1187065304564
2012-05-08,1150.1803241546982
2012-05-09,1148.132317295646
2012-05-10,1154.5184706248112
2012-05-11,1159.677293818541
2012-05-14,1140.230060614047
2012-05-15,1133.2554083702457
2012-05-16,1127.2540977773406
2012-05-17,1113.8988964627347
2012-05-18,1101.4264840875253
2012-05-21,1109.2075609368485
2012-05-22,1131.3541783775686
2012-05-23,1107.2056164668284
2012-05-24,1118.1042821411052
2012-05-25,1121.9098828362958
2012-05-28,1122.1612695608924
2012-05-29,1129.3417319327275
2012-05-30,1112.9659819154072
2012-05-31,1109.9508358806982
2012-06-01,1088.0850516391367
2012-06-04,1082.0476260233702
2012-06-05,1085.9038795564481
2012-06-06,1111.8326560601672
2012-06-07,1124.8954240350547
2012-06-08,1123.4971022323875
2012-06-11,1123.8517035909586
2012-06-12,1131.9515283683456
2012-06-13,1127.0181786813753
2012-06-14,1123.6812424324137
2012-06-15,1130.6817073729703
2012-06-18,1131.8714981525047
2012-06-19,1151.1928981100634
2012-06-20,1157.2991402282628
2012-06-21,1152.7846803008526
2012-06-22,1144.5584536282454
2012-06-25,1128.1030270116557
2012-06-26,1127.3477454638808
2012-06-27,1143.3420124961915
2012-06-28,1136.4817998742958
2012-06-29,1162.9384137443453
2012-07-02,1178.6948821413855
2012-07-03,1189.8036632901553
2012-07-04,1190.2300972791015
2012-07-05,1187.9356161124742
2012-07-06,1177.1781412766532
2012-07-09,1172.9669755358082
2012-07-10,1182.320908694202
2012-07-11,1182.8197368572876
2012-07-12,1169.6923943324064
2012-07-13,1183.9524586054968
2012-07-16,1186.2437975013627
2012-07-17,1182.8155621609562
2012-07-18,1196.6658508333219
2012-07-19,1210.5245485011806
2012-07-20,1193.7140963714044
2012-07-23,1166.2423988187456
2012-07-24,1160.2234279362674
2012-07-25,1159.3141764531495
2012-07-26,1189.2111224620578
2012-07-27,1204.0549409195262
2012-07-30,1223.8546466431599
2012-07-31,1212.433813847831
2012-08-01,1218.2500883121497
2012-08-02,1204.284975670848
2012-08-03,1231.8475331881227
2012-08-06,1236.8651953815015
2012-08-07,1242.7305655409664
2012-08-08,1248.3761247159748
2012-08-09,1252.584520237825
2012-08-10,1250.5289336513588
2012-08-13,1245.652432079518
2012-08-14,1255.657311419664
2012-08-15,1257.355169144865
2012-08-16,1261.1223100162915
2012-08-17,1270.0337563451244
2012-08-20,1263.261760669615
2012-08-21,1267.3808560814139
2012-08-22,1250.9969597447216
2012-08-23,1243.1451916863625
2012-08-24,1246.9845036212832
2012-08-27,1252.7222254184796
2012-08-28,1243.0273957442337
2012-08-29,1240.7600521990535
2012-08-30,1231.2693867669686
2012-08-31,1236.8559238944679
2012-09-03,1246.376831925395
2012-09-04,1231.7708517872595
2012-09-05,1231.7786298959911
2012-09-06,1260.4481340610416
2012-09-07,1261.0934383052634
2012-09-10,1257.6545593586927
2012-09-11,1258.4379381239737
2012-09-12,1258.847498729281
2012-09-13,1257.3580524722865
2012-09-14,1272.4695489678375
2012-09-17,1268.4718455916347
2012-09-18,1264.5901576494284
2012-09-19,1269.6122918926783
2012-09-20,1269.1793726956291
2012-09-21,1275.3378847617482
2012-09-24,1271.9840656529934
2012-09-25,1277.7014791451443
2012-09-26,1256.0515172714533
2012-09-27,1259.2439316392652
2012-09-28,1244.4102637830206
2012-10-01,1261.3938137383432
2012-10-02,1258.4438026737791
2012-10-03,1257.1350078120533
2012-10-04,1257.5702460058776
2012-10-05,1270.5807569782246
2012-10-08,1259.1467826948406
2012-10-09,1253.180406362114
2012-10-10,1244.862345616171
2012-10-11,1253.5306363378372
2012-10-12,1247.49947445258
2012-10-15,1254.9355468323956
2012-10-16,1269.4310182297982
2012-10-17,1274.2465120703505
2012-10-18,1277.5604944719873
2012-10-19,1269.2277518903563
2012-10-22,1263.2518826180465
2012-10-23,1243.4694517783155
2012-10-24,1248.9182236045262
2012-10-25,1253.4033125978124
2012-10-26,1254.536823126633
2012-10-29,1250.6090246417277
2012-10-30,1257.474563403312
2012-10-31,1250.7564049024218
2012-11-01,1264.0993604547607
2012-11-02,1269.8194359897311
2012-11-05,1262.4092484609146
2012-11-06,1267.76095015062
2012-11-07,1251.481909836823
2012-11-08,1248.7673287263974
2012-11-09,1248.7115954071066
2012-11-12,1244.3365382577274
2012-11-13,1250.170173698079
2012-11-14,1241.1149307517383
2012-11-15,1228.9017096701048
2012-11-16,1218.2476151107933
2012-11-19,1243.8817837267613
2012-11-20,1249.2612838944215
2012-11-21,1253.327041610819
2012-11-22,1260.478956114547
2012-11-23,1268.17874674831
2012-11-26,1262.5884485257898
2012-11-27,1266.604388547211
2012-11-28,1268.807259606572
2012-11-29,1284.049914602202
2012-11-30,1281.5414620843903
2012-12-03,1282.4521209365726
2012-12-04,1282.4188992278762
2012-12-05,1284.0352411441395
2012-12-06,1293.298267507639
2012-12-07,1294.7767575379378
2012-12-10,1297.186357259335
2012-12-11,1301.7331256328762
2012-12-12,1301.484335784575
2012-12-13,1295.972304742303
2012-12-14,1295.3089048462025
2012-12-17,1294.2483966798586
2012-12-18,1298.9311352853672
2012-12-19,1306.6072242142714
2012-12-20,1306.26119708509
2012-12-21,1303.4277690366519
2012-12-24,1302.2603714473628
2012-12-25,1302.2557114389463
2012-12-26,1301.474275487889
2012-12-27,1302.0160369013392
2012-12-28,1294.2618694964988
2012-12-31,1298.374147241691
2013-01-01,1298.3867706270212
2013-01-02,1325.308688109564
2013-01-03,1330.332221781577
2013-01-04,1334.7432721744017
2013-01-07,1326.442045057806
2013-01-08,1324.8365474430293
2013-01-09,1333.7885524001426
2013-01-10,1330.0550787300303
2013-01-11,1329.8893505517278
2013-01-14,1324.4318441755388
2013-01-15,1326.7504178877584
2013-01-16,1328.1961665585034
2013-01-17,1335.5087377902366
2013-01-18,1332.5954668398997
2013-01-21,1336.2799971746647
2013-01-22,1336.5571948359047
2013-01-23,1343.5981988451972
2013-01-24,1347.6736697235492
2013-01-25,1351.2086163207364
2013-01-28,1348.5419878449593
2013-01-29,1353.3722520583567
2013-01-30,1345.4741129489287
2013-01-31,1338.3408887923567
2013-02-01,1339.5975249761336
2013-02-04,1320.2803154674712
2013-02-05,1329.915245268549
2013-02-06,1325.7610007246171
2013-02-07,1323.0849450762328
2013-02-08,1341.6950805190231
2013-02-11,1330.3279831217333
2013-02-12,1335.8597914510071
2013-02-13,1342.3350283697216
2013-02-14,1340.8659724349739
2013-02-15,1338.9887312798794
2013-02-18,1336.439256348506
2013-02-19,1350.3208723520872
2013-02-20,1348.5147591843468
2013-02-21,1331.1611801137387
2013-02-22,1349.2280656873265
2013-02-25,1348.2661133814245
2013-02-26,1330.646725557863
2013-02-27,1342.6516111196156
2013-02-28,1355.737708662114
2013-03-01,1353.1522656447712
2013-03-04,1353.7947895984385
2013-03-05,1377.0219813956157
2013-03-06,1375.3054865097192
2013-03-07,1375.3667280888044
2013-03-08,1387.6795012944701
2013-03-11,1386.1201586820748
2013-03-12,1385.649000356236
2013-03-13,1386.9433200135315
2013-03-14,1404.3024776576117
2013-03-15,1398.0922778488261
2013-03-18,1396.825350846928
2013-03-19,1393.7227514774659
2013-03-20,1398.0048084498032
2013-03-21,1386.480852818939
2013-03-22,1384.4284984111357
2013-03-25,1382.269046486362
2013-03-26,1383.5766631461313
2013-03-27,1377.8330334545956
2013-03-28,1385.2578602959236
2013-03-29,1385.2578602959236
2013-04-01,1386.2170321795747
2013-04-02,1403.2212137343108
2013-04-03,1391.4589632194138
2013-04-04,1376.5090940105563
2013-04-05,1356.1144988257072
2013-04-08,1359.723512644843
2013-04-09,1361.3695442067335
2013-04-10,1384.4201587705063
2013-04-11,1393.511359753174
2013-04-12,1383.8397604078225
2013-04-15,1378.1384764401275
2013-04-16,1366.3171544678216
2013-04-17,1347.4390794595045
2013-04-18,1349.4459609973555
2013-04-19,1357.3195375739776
2013-04-22,1359.8871699848587
2013-04-23,1391.7566558992257
2013-04-24,1400.9931396165657
2013-04-25,1411.8171190057221
2013-04-26,1413.1200144643783
2013-04-29,1420.6507228276341
2013-04-30,1415.8497766657822
2013-05-01,1417.2589210233727
2013-05-02,1420.2748043937702
2013-05-03,1433.746272305019
2013-05-06,1434.0727060739803
2013-05-07,1438.106195178007
2013-05-08,1447.445851559634
2013-05-09,1447.0435681141712
2013-05-10,1455.9140630458596
2013-05-13,1454.0733311754677
2013-05-14,1460.1781151144198
2013-05-15,1474.048234072966
2013-05-16,1474.1543121678546
2013-05-17,1477.6905106445502
2013-05-20,1483.2133164172615
2013-05-21,1485.7554911544569
2013-05-22,1488.2985052283007
2013-05-23,1457.061542717624
2013-05-24,1453.2156348360704
2013-05-27,1458.1980184010167
2013-05-28,1476.9621789890095
2013-05-29,1447.6511261199555
2013-05-30,1451.441877407762
2013-05-31,1438.7722750851913
2013-06-03,1428.2481994950272
2013-06-04,1432.1640315575337
2013-06-05,1409.294740601529
2013-06-06,1393.5058059896119
2013-06-07,1411.7477669342227
2013-06-10,1413.2650165497716
2013-06-11,1397.5227943973066
2013-06-12,1394.2519016319711
2013-06-13,1392.8375048733878
2013-06-14,1394.570466888246
2013-06-17,1404.8407730384617
2013-06-18,1403.792618364494
2013-06-19,1400.2853215902737
2013-06-20,1358.6232895068117
2013-06-21,1341.827928087276
2013-06-24,1321.0250399529252
2013-06-25,1341.0662941728724
2013-06-26,1365.694798587668
2013-06-27,1375.8615666891249
2013-06-28,1371.1151613209477
2013-07-01,1386.5009242213112
2013-07-02,1382.4478117399638
2013-07-03,1376.3358085357922
2013-07-04,1409.0053059518166
2013-07-05,1392.1519344650637
2013-07-08,1410.2129327327248
2013-07-09,1419.9909493149648
2013-07-10,1423.6328388503757
2013-07-11,1428.8790652534135
2013-07-12,1427.6801832319954
2013-07-15,1434.2208370633598
2013-07-16,1422.1069677669943
2013-07-17,1429.7935262223746
2013-07-18,1441.0245535986282
2013-07-19,1442.3001409398742
2013-07-22,1441.794937060976
2013-07-23,1435.3434135066661
2013-07-24,1443.9927699560744
2013-07-25,1437.7782318681118
2013-07-26,1432.930321259251
2013-07-29,1434.033907765971
2013-07-30,1438.0622282058284
2013-07-31,1437.100044776766
2013-08-01,1455.226498158414
2013-08-02,1457.4458686237922
2013-08-05,1457.3181285697121
2013-08-06,1452.716463135836
2013-08-07,1450.5089745573598
2013-08-08,1454.4145275190522
2013-08-09,1462.4037058081633
2013-08-12,1463.8977535274666
2013-08-13,1472.7555378113877
2013-08-14,1477.4034801437836
2013-08-15,1462.311394287757
2013-08-16,1464.031420933801
2013-08-19,1457.459398932007
2013-08-20,1447.9241084552004
2013-08-21,1439.6488220469348
2013-08-22,1453.8681161187956
2013-08-23,1460.1298360270052
2013-08-26,1458.8147524567046
2013-08-27,1433.7901879521446
2013-08-28,1427.3596686021906
2013-08-29,1441.654589000167
2013-08-30,1427.201972893152
2013-09-02,1455.7449668902495
2013-09-03,1446.8843506616663
2013-09-04,1450.2849461012931
2013-09-05,1459.6555118036329
2013-09-06,1465.428576944836
2013-09-09,1463.4411133178405
2013-09-10,1481.6350941037283
2013-09-11,1484.4125068541412
2013-09-12,1484.7214744474902
2013-09-13,1489.0713064395516
2013-09-16,1497.800097848979
2013-09-17,1490.7984957208457
2013-09-18,1497.5261402804972
2013-09-19,1503.3975638320512
2013-09-20,1500.7827607754168
2013-09-23,1494.1835635468306
2013-09-24,1497.604900923087
2013-09-25,1495.4998716784544
2013-09-26,1493.886785589738
2013-09-27,1488.8637705642846
2013-09-30,1481.277913783171
2013-10-01,1492.851580116636
2013-10-02,1481.2084765043649
2013-10-03,1476.0646393871768
2013-10-04,1474.4670328878644
2013-10-07,1469.381443899166
2013-10-08,1457.936294443522
2013-10-09,1449.6469977654522
2013-10-10,1473.4865799465747
2013-10-11,1481.0084404814343
2013-10-14,1484.4336680452034
2013-10-15,1496.0715251409672
