Date,WORLD ex USA ESG LEADERS
2007-09-28,89.36821010441938
2007-10-01,89.77310907561875
2007-10-02,90.42352853817076
2007-10-03,90.60195491997456
2007-10-04,90.66031566831738
2007-10-05,91.40015559020682
2007-10-08,91.2534680966618
2007-10-09,91.69986929183376
2007-10-10,91.60996203759663
2007-10-11,92.08552690177349
2007-10-12,92.09995070253679
2007-10-15,91.28461469440052
2007-10-16,90.31259370669682
2007-10-17,90.55736610516678
2007-10-18,90.3360001367695
2007-10-19,89.59383228676187
2007-10-22,88.76746701074546
2007-10-23,89.32820782754625
2007-10-24,88.96282430737604
2007-10-25,89.25827259514907
2007-10-26,90.09289395891983
2007-10-29,91.00351249842053
2007-10-30,90.65129585166571
2007-10-31,91.45856698828406
2007-11-01,90.79547492975165
2007-11-02,89.91590662721404
2007-11-05,89.33618084575517
2007-11-06,89.53605347615284
2007-11-07,88.79066863910673
2007-11-08,87.47539015457671
2007-11-09,86.10928820182582
2007-11-12,85.61696248808171
2007-11-13,85.79957459815101
2007-11-14,86.44439119308396
2007-11-15,85.44675874373611
2007-11-16,84.58605193808305
2007-11-19,83.24983897065748
2007-11-20,83.63888190818983
2007-11-21,81.7600947516781
2007-11-22,82.219307756339
2007-11-23,83.19157987990272
2007-11-26,83.15655028221975
2007-11-27,82.8407878392046
2007-11-28,84.45089858187917
2007-11-29,85.06835098426023
2007-11-30,85.94352310750419
2007-12-03,85.84149766009483
2007-12-04,84.5279232429254
2007-12-05,85.72982353873708
2007-12-06,86.16377404329391
2007-12-07,86.66335923502918
2007-12-10,86.9079998096646
2007-12-11,86.76448732960152
2007-12-12,86.77275033733012
2007-12-13,85.03653286050336
2007-12-14,85.2139438574348
2007-12-17,83.87419340855504
2007-12-18,83.67078999055721
2007-12-19,83.46210234119894
2007-12-20,83.73433877120151
2007-12-21,84.81279503246009
2007-12-24,84.9284094411775
2007-12-25,85.20059754382616
2007-12-26,85.13234904450957
2007-12-27,84.97561667446887
2007-12-28,84.59752196990718
2007-12-31,84.92193209633733
2008-01-01,84.92193209633733
2008-01-02,84.21584762310279
2008-01-03,84.06127440998472
2008-01-04,82.21673741524248
2008-01-07,81.71724817924239
2008-01-08,82.00763307519793
2008-01-09,81.58972199304633
2008-01-10,80.7511768360083
2008-01-11,80.0852991978501
2008-01-14,80.17595026060953
2008-01-15,78.5395683575925
2008-01-16,77.53451270160383
2008-01-17,77.54026969642918
2008-01-18,77.10350684214845
2008-01-21,73.63691010967608
2008-01-22,73.57258001785897
2008-01-23,72.97865709634871
2008-01-24,75.85517852125744
2008-01-25,76.79438074852867
2008-01-28,75.63009707262343
2008-01-29,76.75315030675469
2008-01-30,76.1252468700416
2008-01-31,76.44770859695393
2008-02-01,77.56583970116377
2008-02-04,77.91192436468563
2008-02-05,76.04094587788973
2008-02-06,75.48457628974928
2008-02-07,74.7947787506464
2008-02-08,74.92891357982961
2008-02-11,74.41619464867382
2008-02-12,75.81815271942568
2008-02-13,75.81317233979884
2008-02-14,76.4330451535989
2008-02-15,75.27260191643121
2008-02-18,76.08027713941028
2008-02-19,76.36687517691344
2008-02-20,75.34664578218127
2008-02-21,75.89658142023596
2008-02-22,75.45585667393432
2008-02-25,76.80476869485183
2008-02-26,77.71213676573159
2008-02-27,77.686847578794
2008-02-28,76.67865630368614
2008-02-29,75.43141998099598
2008-03-03,73.9211842728678
2008-03-04,73.07571900511996
2008-03-05,73.83007525542786
2008-03-06,73.33387955513952
2008-03-07,72.23485522965713
2008-03-10,71.30524004115294
2008-03-11,72.19081075498288
2008-03-12,72.81044887169641
2008-03-13,71.84191065041877
2008-03-14,70.94357141110504
2008-03-17,68.2366883461258
2008-03-18,70.00652917485507
2008-03-19,69.95905661032445
2008-03-20,70.06706582979274
2008-03-21,70.31720138676093
2008-03-24,70.40125628451719
2008-03-25,72.34946832036935
2008-03-26,71.90987599156064
2008-03-27,72.14993655888216
2008-03-28,71.99256412891455
2008-03-31,71.46740541418698
2008-04-01,73.26394555160142
2008-04-02,74.63707123001282
2008-04-03,74.82386100997762
2008-04-04,74.78561410061934
2008-04-07,75.17169808105012
2008-04-08,74.34430905265002
2008-04-09,73.49485194542689
2008-04-10,73.33680622819685
2008-04-11,72.76821172149178
2008-04-14,71.85046636161348
2008-04-15,72.20150297804284
2008-04-16,73.31877841967335
2008-04-17,73.13294999745338
2008-04-18,74.40009046549916
2008-04-21,74.3307728189528
2008-04-22,73.62708680198392
2008-04-23,73.88798682220123
2008-04-24,74.22520908455144
2008-04-25,75.45806717050353
2008-04-28,76.06996295988493
2008-04-29,75.71904891513968
2008-04-30,76.26716743673326
2008-05-01,76.36228061014207
2008-05-02,77.85581706514331
2008-05-05,77.6380842229435
2008-05-06,77.29662966443796
2008-05-07,77.97064141394985
2008-05-08,78.00190502052462
2008-05-09,77.16169898169447
2008-05-12,77.33915511850466
2008-05-13,77.41037501876009
2008-05-14,77.74508491111112
2008-05-15,78.3473516450008
2008-05-16,78.8773749515818
2008-05-19,79.59856098143673
2008-05-20,78.49708483155875
2008-05-21,77.43875095262408
2008-05-22,77.73626028605517
2008-05-23,76.91264045521135
2008-05-26,76.34359313621958
2008-05-27,76.30229676956841
2008-05-28,76.76565651447768
2008-05-29,77.39377384674071
2008-05-30,77.85497928496508
2008-06-02,77.5489378422578
2008-06-03,77.59707725041234
2008-06-04,77.33004428216333
2008-06-05,76.99936928600393
2008-06-06,75.9920806925228
2008-06-09,75.14996574541466
2008-06-10,74.56485228567739
2008-06-11,73.89993258309732
2008-06-12,73.66934101935861
2008-06-13,74.35742944080556
2008-06-16,74.32795996510575
2008-06-17,74.54341478561062
2008-06-18,73.890259541617
2008-06-19,73.13258419039933
2008-06-20,71.73809286390532
2008-06-23,71.9033000610894
2008-06-24,71.31984525541127
2008-06-25,71.99333365298256
2008-06-26,70.52259481579198
2008-06-27,70.07965284911592
2008-06-30,70.35079681517566
2008-07-01,69.17086383461867
2008-07-02,68.35710708707573
2008-07-03,68.93082509262148
2008-07-04,68.58570146950677
2008-07-07,68.91686473977718
2008-07-08,68.09299336075767
2008-07-09,68.85570563154383
2008-07-10,67.97970113957832
2008-07-11,66.62263100889406
2008-07-14,66.72408832612047
2008-07-15,65.39777370247002
2008-07-16,66.10713136513606
2008-07-17,67.3805107519597
2008-07-18,67.81125262518925
2008-07-21,68.27235929545095
2008-07-22,68.38774050781423
2008-07-23,69.59924868610837
2008-07-24,69.26336476820981
2008-07-25,68.63288316224754
2008-07-28,67.77091510370136
2008-07-29,67.69948136992977
2008-07-30,68.90658740237828
2008-07-31,68.58238766947605
2008-08-01,67.786559078495
2008-08-04,67.08935865898972
2008-08-05,68.2314117684112
2008-08-06,69.08458860180951
2008-08-07,68.57450420232172
2008-08-08,69.3479461878056
2008-08-11,70.39325553435113
2008-08-12,70.39679911113718
2008-08-13,69.13215585290557
2008-08-14,69.06251526997819
2008-08-15,69.4808954017155
2008-08-18,69.63573733905798
2008-08-19,68.07604893728957
2008-08-20,68.2679781281912
2008-08-21,67.94227302109861
2008-08-22,68.53281692355979
2008-08-25,68.66146377679661
2008-08-26,68.78252747814068
2008-08-27,68.91108183018868
2008-08-28,69.62021348334183
2008-08-29,70.18121759001528
2008-09-01,69.94355859731313
2008-09-02,69.97506126082017
2008-09-03,69.52437740647369
2008-09-04,68.20725269467135
2008-09-05,67.03248953850468
2008-09-08,69.05698660965822
2008-09-09,68.43202068726785
2008-09-10,68.52110518533671
2008-09-11,68.07870216836056
2008-09-12,68.69844977283148
2008-09-15,66.86778980964797
2008-09-16,65.03384954218744
2008-09-17,63.82494291830767
