Date,EUROPE ESG LEADERS
2011-03-02,111.74653448075962
2011-03-03,111.99681386605343
2011-03-04,111.3093806933025
2011-03-07,110.98071028864751
2011-03-08,111.50238245619383
2011-03-09,111.43577135227724
2011-03-10,110.24560986105044
2011-03-11,109.33915300024425
2011-03-14,108.38455381086905
2011-03-15,106.08459289511069
2011-03-16,104.30773002608824
2011-03-17,106.22818019801484
2011-03-18,106.5438184957388
2011-03-21,108.26229847411909
2011-03-22,108.10543188431777
2011-03-23,108.46337795677314
2011-03-24,109.66444552938867
2011-03-25,109.72575910313088
2011-03-28,109.91034004937083
2011-03-29,110.0178246856519
2011-03-30,110.763629736621
2011-03-31,109.61956909509296
2011-04-01,111.18763003920016
2011-04-04,111.3099448805727
2011-04-05,111.55744944224452
2011-04-06,111.95430857045655
2011-04-07,111.72029240383878
2011-04-08,111.92944943485124
2011-04-11,111.64125903482463
2011-04-12,109.81145028545245
2011-04-13,110.66043828386796
2011-04-14,110.13961136213398
2011-04-15,110.42695543505829
2011-04-18,108.70615056768
2011-04-19,109.30737858940427
2011-04-20,111.24816439902621
2011-04-21,111.8872598206822
2011-04-22,111.8872598206822
2011-04-25,111.71686119885067
2011-04-26,112.06316096002283
2011-04-27,112.58485711184669
2011-04-28,112.78517369650638
2011-04-29,113.23732570511187
2011-05-02,113.40832205259478
2011-05-03,112.87658154884241
2011-05-04,111.30228028035184
2011-05-05,111.26102436281543
2011-05-06,112.79205323107517
2011-05-09,112.43784110825872
2011-05-10,113.42462833128229
2011-05-11,113.7853118305842
2011-05-12,113.10501402095234
2011-05-13,112.64344224159969
2011-05-16,112.63008851948202
2011-05-17,111.4845838849869
2011-05-18,111.87625710620416
2011-05-19,112.58766620325483
2011-05-20,112.48433985685057
2011-05-23,110.6589936553817
2011-05-24,110.84914074187598
2011-05-25,111.78695276132186
2011-05-26,111.51364846032398
2011-05-27,112.34702772878869
2011-05-30,112.2487252915383
2011-05-31,113.23793022247625
2011-06-01,112.07152602240635
2011-06-02,110.71983194852533
2011-06-03,110.3482395927705
2011-06-06,109.80884870578883
2011-06-07,109.65304210024436
2011-06-08,108.4328575306777
2011-06-09,109.47058807051894
2011-06-10,107.98359117828062
2011-06-13,108.3011879012812
2011-06-14,109.15613759936105
2011-06-15,107.90545838537572
2011-06-16,107.43870633193539
2011-06-17,107.61982558429321
2011-06-20,107.02041434359157
2011-06-21,108.51894836856886
2011-06-22,107.70158038532347
2011-06-23,106.26235244079146
2011-06-24,106.12801331357026
2011-06-27,106.1727667899523
2011-06-28,106.64051649304672
2011-06-29,108.5275694340932
2011-06-30,109.60345856377619
2011-07-01,110.44289095014312
2011-07-04,110.6590285883275
2011-07-05,110.80746823145003
2011-07-06,110.38921388395002
2011-07-07,110.81184558862672
2011-07-08,109.94563712272277
2011-07-11,108.57801640332725
2011-07-12,108.00074937581834
2011-07-13,108.7062435022958
2011-07-14,107.6552765704827
2011-07-15,107.50160216731894
2011-07-18,105.81234470617848
2011-07-19,106.59361217149707
2011-07-20,107.9363054472785
2011-07-21,109.03810556396488
2011-07-22,109.63532695849067
2011-07-25,109.4101772697144
2011-07-26,109.10903022694086
2011-07-27,107.92263648591272
2011-07-28,108.07700200004905
2011-07-29,107.52257913206019
2011-08-01,106.2551366754411
2011-08-02,104.31122070886316
2011-08-03,102.67198398364344
2011-08-04,99.18682622354507
2011-08-05,97.47554916293339
2011-08-08,93.74042724165564
2011-08-09,95.15064384846387
2011-08-10,91.59293811985478
2011-08-11,94.04482971297696
2011-08-12,97.30900359070894
2011-08-15,97.45318600795079
2011-08-16,97.46958724627957
2011-08-17,97.74791166600009
2011-08-18,93.17873001828086
2011-08-19,91.69589810986473
2011-08-22,92.45683636789767
2011-08-23,93.11493433287956
2011-08-24,94.39459492098662
2011-08-25,93.03805113611575
2011-08-26,92.47372528598657
2011-08-29,93.49467709078576
2011-08-30,94.51090525448488
2011-08-31,97.35889826275277
2011-09-01,98.12861228787405
2011-09-02,95.83165099105645
2011-09-05,92.02550339228037
2011-09-06,91.69796800091822
2011-09-07,94.50781889613371
2011-09-08,95.28240963699093
2011-09-09,92.94898166158171
2011-09-12,90.65753791393774
2011-09-13,91.27501245490477
2011-09-14,92.68408186971509
2011-09-15,94.52238066744684
2011-09-16,95.00975835817019
2011-09-19,92.97364933671595
2011-09-20,94.80491971650115
2011-09-21,93.32313831014176
2011-09-22,89.22941288844939
2011-09-23,89.7062657123608
2011-09-26,91.29616594077102
2011-09-27,95.0536780763923
2011-09-28,94.13733065955438
2011-09-29,94.82362902144949
2011-09-30,93.85797549045961
2011-10-03,92.88269115739804
2011-10-04,90.3193001448724
2011-10-05,92.89363129989552
2011-10-06,95.43593086744755
2011-10-07,96.31368251839693
2011-10-10,97.89919609117361
2011-10-11,97.48505040857738
2011-10-12,98.95234610160759
2011-10-13,97.87841006920426
2011-10-14,98.70636164738667
2011-10-17,97.92223734801729
2011-10-18,97.74118097695388
2011-10-19,98.2544037509275
2011-10-20,97.0315824444089
2011-10-21,99.28198556294579
2011-10-24,100.40200808342998
2011-10-25,99.64395975836487
2011-10-26,99.91148840916415
2011-10-27,103.15493761631144
2011-10-28,103.12690755246396
2011-10-31,101.13896659609964
2011-11-01,97.97457538456406
2011-11-02,98.90452828932597
2011-11-03,100.76368348217233
2011-11-04,99.86191888540368
2011-11-07,99.27372661323456
2011-11-08,100.13088648031076
2011-11-09,98.33825114389796
2011-11-10,97.86793568542859
2011-11-11,100.05617214760024
2011-11-14,99.00983246210627
2011-11-15,98.51487891229546
2011-11-16,98.5066079476437
2011-11-17,97.33664959833042
2011-11-18,96.65340209468513
2011-11-21,93.65524264024515
2011-11-22,93.17642438862431
2011-11-23,92.04141704796515
2011-11-24,91.81252465185764
2011-11-25,92.40744821437691
2011-11-28,95.80063910339507
2011-11-29,96.59530077186109
2011-11-30,99.91887724981554
2011-12-01,99.39421695580815
2011-12-02,100.2689583434099
2011-12-05,100.99376686370842
2011-12-06,100.73487727412224
2011-12-07,100.47517092759084
2011-12-08,99.06626860199827
2011-12-09,100.25506555927304
2011-12-12,98.55694922386022
2011-12-13,99.16148399572644
2011-12-14,97.3105108393171
2011-12-15,98.37480424465781
2011-12-16,97.91612736029201
2011-12-19,98.04172468999325
2011-12-20,99.91964665553878
2011-12-21,99.30965762672729
2011-12-22,100.1685643712011
2011-12-23,100.99386466131007
2011-12-26,100.99386466131007
2011-12-27,101.03583665936172
2011-12-28,100.42366185557738
2011-12-29,101.34256335165941
2011-12-30,102.22705265857535
2012-01-02,103.22562327842702
2012-01-03,104.86453976868837
2012-01-04,104.32379577751225
2012-01-05,103.48885634320253
2012-01-06,103.58130659770434
2012-01-09,103.03770077379998
2012-01-10,104.85006476304861
2012-01-11,104.40243026682882
2012-01-12,103.96157797080721
2012-01-13,103.78692207911813
2012-01-16,104.55463064533171
2012-01-17,105.34690983355006
2012-01-18,105.47306905548697
2012-01-19,106.72777193733121
2012-01-20,106.44258721040352
2012-01-23,106.7973069590094
2012-01-24,106.44359809780569
2012-01-25,105.91497460746089
2012-01-26,107.01067845351363
2012-01-27,106.05205655517165
2012-01-30,104.88016051086072
2012-01-31,105.50310663345215
2012-02-01,107.44128507699143
2012-02-02,107.7243875909163
2012-02-03,109.73101368537431
2012-02-06,109.65973868542052
2012-02-07,109.4105056589704
2012-02-08,109.17946289588437
2012-02-09,109.66596902365357
2012-02-10,108.77867518634395
2012-02-13,109.54409295177562
2012-02-14,109.358075254631
2012-02-15,110.42344775541578
2012-02-16,110.58730439850954
2012-02-17,111.1681730352192
2012-02-20,112.0884960669337
2012-02-21,111.5188045671187
2012-02-22,110.65674501708531
2012-02-23,110.40827500041546
2012-02-24,110.52517412378054
2012-02-27,110.03714385418553
2012-02-28,110.33577355190731
2012-02-29,110.37615480346744
2012-03-01,111.64166122638116
2012-03-02,111.682563360514
2012-03-05,111.05006992322157
2012-03-06,108.09668021733731
2012-03-07,108.72647737968929
2012-03-08,110.39737217440735
2012-03-09,110.94458146917275
2012-03-12,110.75398426357152
2012-03-13,112.77763800328698
2012-03-14,113.10600074995072
2012-03-15,113.39618940435929
2012-03-16,114.0926464565642
2012-03-19,113.96355921128921
2012-03-20,112.82892477143558
2012-03-21,112.72742656043319
2012-03-22,111.45379680847608
2012-03-23,111.42518746603005
2012-03-26,112.48950236250269
2012-03-27,112.1457766358077
2012-03-28,111.08736718536878
2012-03-29,109.65874157052083
2012-03-30,110.76821946238748
2012-04-02,112.47141656848635
2012-04-03,111.27110757299327
2012-04-04,109.1252775334928
2012-04-05,109.25263138149691
2012-04-06,109.25263138149691
2012-04-09,109.24255095280486
2012-04-10,106.56038281290998
2012-04-11,107.39249025219763
2012-04-12,108.68393864849872
2012-04-13,107.16195002230546
2012-04-16,107.77748362587332
2012-04-17,109.87311198858114
2012-04-18,109.11344932050402
2012-04-19,108.85037235755294
2012-04-20,109.45021313427793
2012-04-23,107.04812490522289
2012-04-24,108.11335105855089
2012-04-25,109.26219786425673
2012-04-26,109.41606333964401
2012-04-27,110.18869519524459
2012-04-30,109.65119451250763
2012-05-01,110.11353820957679
2012-05-02,109.68570808398161
2012-05-03,109.82832669411906
2012-05-04,108.04806920942634
2012-05-07,108.74685926497145
2012-05-08,107.16738135257292
2012-05-09,106.97724390508108
2012-05-10,107.57167862057717
2012-05-11,108.05248436776428
2012-05-14,106.24115684493535
2012-05-15,105.59184292669346
2012-05-16,105.03186758099001
2012-05-17,103.78788613349757
2012-05-18,102.62537638000933
2012-05-21,103.35102894881285
2012-05-22,105.41566902557302
2012-05-23,103.16602660702758
2012-05-24,104.18179739158126
2012-05-25,104.53636973930318
2012-05-28,104.55962448609394
2012-05-29,105.23011932954839
2012-05-30,103.70456578661916
2012-05-31,103.42216651241574
2012-06-01,101.38426221024577
2012-06-04,100.82211227757605
2012-06-05,101.18155348094353
2012-06-06,103.59778282467612
2012-06-07,104.81503153326474
2012-06-08,104.68456476565993
2012-06-11,104.71795854281379
2012-06-12,105.47338271308574
2012-06-13,105.01434142437347
2012-06-14,104.70396330942162
2012-06-15,105.35634004784723
2012-06-18,105.46652357131046
2012-06-19,107.26728154551844
2012-06-20,107.83697923092059
2012-06-21,107.41692912984438
2012-06-22,106.65018070514962
2012-06-25,105.11707461670639
2012-06-26,105.0462672543707
2012-06-27,106.5371145108852
2012-06-28,105.89829707006655
2012-06-29,108.36439798766216
2012-07-02,109.83216709876552
2012-07-03,110.8670359812127
2012-07-04,110.90723944770544
2012-07-05,110.69390424847899
2012-07-06,109.69117246015927
2012-07-09,109.29929324447556
2012-07-10,110.17009356829747
2012-07-11,110.21669332785572
2012-07-12,108.99363929735348
2012-07-13,110.32271483139651
2012-07-16,110.53685672610119
2012-07-17,110.21786527166644
2012-07-18,111.50895278239622
2012-07-19,112.80142812589635
2012-07-20,111.23449168458413
2012-07-23,108.67439281901702
2012-07-24,108.11342922651573
2012-07-25,108.02850383940037
2012-07-26,110.81531369172679
2012-07-27,112.19873940082717
2012-07-30,114.0441696323619
2012-07-31,112.97900278177815
2012-08-01,113.51993043391863
2012-08-02,112.21794836134342
2012-08-03,114.78703036089509
2012-08-06,115.25419044088213
2012-08-07,115.80061266761449
2012-08-08,116.32661503232558
2012-08-09,116.71838664110841
2012-08-10,116.52684956164317
2012-08-13,116.07417149013656
2012-08-14,117.0059279115637
2012-08-15,117.16435354811465
2012-08-16,117.51583388643697
2012-08-17,118.34633325661389
2012-08-20,117.7154643430942
2012-08-21,118.09919861506928
2012-08-22,116.57129648450244
2012-08-23,115.83967133987609
2012-08-24,116.19748584119881
2012-08-27,116.73248345677945
2012-08-28,115.82983516720202
2012-08-29,115.61823539654469
2012-08-30,114.73278183711271
2012-08-31,115.25351690538808
2012-09-03,116.14066348716999
2012-09-04,114.78022042543512
2012-09-05,114.78120761112679
2012-09-06,117.45373766989027
2012-09-07,117.51391066414533
2012-09-10,117.19217294923375
2012-09-11,117.2644996251261
2012-09-12,117.30172129103639
2012-09-13,117.16272275332109
2012-09-14,118.57120115265182
2012-09-17,118.1986054852809
2012-09-18,117.83668204455644
2012-09-19,118.30479565577544
2012-09-20,118.26502927049253
2012-09-21,118.83906421165058
2012-09-24,118.52507160080263
2012-09-25,119.05793721339779
2012-09-26,117.04006767366766
2012-09-27,117.33695616504235
2012-09-28,115.95447589142879
2012-10-01,117.53737907620189
2012-10-02,117.26035321536789
2012-10-03,117.13709329835683
2012-10-04,117.17728927454087
2012-10-05,118.38986865706367
2012-10-08,117.32419326601723
2012-10-09,116.76906530515376
2012-10-10,115.99345256400703
2012-10-11,116.80150877209286
2012-10-12,116.23931521348871
2012-10-15,116.93253352055297
2012-10-16,118.28317864997366
2012-10-17,118.73089578307365
2012-10-18,119.04015793135453
2012-10-19,118.26351491715978
2012-10-22,117.7056813751376
2012-10-23,115.86202077634145
2012-10-24,116.37080809559778
2012-10-25,116.78850235015864
2012-10-26,116.89416116904606
2012-10-29,116.5288061365021
2012-10-30,117.16796653444871
2012-10-31,116.54235240268363
2012-11-01,117.78595503891742
2012-11-02,118.31900982445971
2012-11-05,117.62827893899612
2012-11-06,118.12722787611759
2012-11-07,116.61001497588222
2012-11-08,116.35671485832894
2012-11-09,116.35151420615429
2012-11-12,115.94430729375695
2012-11-13,116.48818233590825
2012-11-14,115.64405821781445
2012-11-15,114.50632586385366
2012-11-16,113.51326680558029
2012-11-19,115.90141345350759
2012-11-20,116.40241225691615
2012-11-21,116.78039337446928
2012-11-22,117.44634130363207
2012-11-23,118.1640129745613
2012-11-26,117.64143214134019
2012-11-27,118.01470807960241
2012-11-28,118.21979840525786
2012-11-29,119.63989031920792
2012-11-30,119.40608191628387
2012-12-03,119.49131750578555
2012-12-04,119.48878686040534
2012-12-05,119.64002861918412
2012-12-06,120.50331970500247
2012-12-07,120.64101976695609
2012-12-10,120.86466404593939
2012-12-11,121.2879013319237
2012-12-12,121.26403651171476
2012-12-13,120.75147372786759
2012-12-14,120.68973705882846
2012-12-17,120.59092696930622
2012-12-18,121.02639387616208
2012-12-19,121.74161906258
2012-12-20,121.70845368345509
2012-12-21,121.44415291562784
2012-12-24,121.3366794786264
2012-12-25,121.3366794786264
2012-12-26,121.26402093335003
2012-12-27,121.31370260447768
2012-12-28,120.59106477236274
2012-12-31,120.97377968139128
2013-01-01,120.97377968139128
2013-01-02,123.48244264462782
2013-01-03,123.95089117819371
2013-01-04,124.36208930629067
2013-01-07,123.58911918626963
2013-01-08,123.44074593809442
2013-01-09,124.27550779960417
2013-01-10,123.92718634044891
2013-01-11,123.91187050862602
2013-01-14,123.40170211348078
2013-01-15,123.61767006405168
2013-01-16,123.75202566918713
2013-01-17,124.43265941935809
2013-01-18,124.16102464515572
2013-01-21,124.50628063660842
2013-01-22,124.53204767766454
2013-01-23,125.18716777871647
2013-01-24,125.56652377427848
2013-01-25,125.89631693945253
2013-01-28,125.64822056700517
2013-01-29,126.09826718031863
2013-01-30,125.36219842854493
2013-01-31,124.69799844172225
2013-02-01,124.81502248309452
2013-02-04,123.0141390942903
2013-02-05,123.91194741835508
2013-02-06,123.52491962165446
2013-02-07,123.27446203012325
2013-02-08,125.00878608693098
2013-02-11,123.94952976048651
2013-02-12,124.46526103382733
2013-02-13,125.06791722577908
2013-02-14,124.93143206607779
2013-02-15,124.7565938763748
2013-02-18,124.51860785591813
2013-02-19,125.81222096202399
2013-02-20,125.64256773872184
2013-02-21,124.02592974418306
2013-02-22,125.70989566972695
2013-02-25,125.62033551203643
2013-02-26,123.9778399234739
2013-02-27,125.09660162040349
2013-02-28,126.31491376179267
2013-03-01,126.07392262642543
2013-03-04,126.13388619402758
2013-03-05,128.29793268679958
2013-03-06,128.13948901790874
2013-03-07,128.14455313712492
2013-03-08,129.29154048300853
2013-03-11,129.1453144463166
2013-03-12,129.1020616266398
2013-03-13,129.22321964642725
2013-03-14,130.8411628175656
2013-03-15,130.2624722039823
2013-03-18,130.1430810570745
2013-03-19,129.8535461121831
2013-03-20,130.2513534897769
2013-03-21,129.17820958975796
2013-03-22,128.98698782600198
2013-03-25,128.78428798620834
2013-03-26,128.9060361249792
2013-03-27,128.36969942067662
2013-03-28,129.06280792443698
2013-03-29,129.06280792443698
2013-04-01,129.15227326035094
2013-04-02,130.73672563904748
2013-04-03,129.64094067948716
2013-04-04,128.24897520325672
2013-04-05,126.34868016323637
2013-04-08,126.68538542918536
2013-04-09,126.839032437501
2013-04-10,128.9866631160132
2013-04-11,129.834699616302
2013-04-12,128.93317413579985
2013-04-15,128.4019578237766
2013-04-16,127.30025568651605
2013-04-17,125.5404902557093
2013-04-18,125.72926604601314
2013-04-19,126.46310078621096
2013-04-22,126.70174636274406
2013-04-23,129.6714718352951
2013-04-24,130.53346060235054
2013-04-25,131.54272240915984
2013-04-26,131.66413517695398
2013-04-29,132.36545476363503
2013-04-30,131.91741007593834
2013-05-01,132.0479465317886
2013-05-02,132.32836359640646
2013-05-03,133.58392330848193
2013-05-06,133.61502484660957
2013-05-07,133.990498524511
2013-05-08,134.86102554727498
2013-05-09,134.82350398010178
2013-05-10,135.65016502666145
2013-05-13,135.47877960448568
2013-05-14,136.0482523074293
2013-05-15,137.34081525035054
2013-05-16,137.3497819728158
2013-05-17,137.6794283439958
2013-05-20,138.19404579466297
2013-05-21,138.43108933745413
2013-05-22,138.66834908592068
2013-05-23,135.7577983322568
2013-05-24,135.39940924829003
2013-05-27,135.86345621949567
2013-05-28,137.61205232059407
2013-05-29,134.88156205268865
2013-05-30,135.23476911894846
2013-05-31,134.05380715306356
2013-06-03,133.07104516146507
2013-06-04,133.43631254522106
2013-06-05,131.3048803308209
2013-06-06,129.83336809037647
2013-06-07,131.53354302445337
2013-06-10,131.67449809174352
2013-06-11,130.20771817633118
2013-06-12,129.90269423752292
2013-06-13,129.76975243102405
2013-06-14,129.93120048784158
2013-06-17,130.8888798368694
2013-06-18,130.7912876875793
2013-06-19,130.46426925795436
2013-06-20,126.58208164111895
2013-06-21,125.0167088648149
2013-06-24,123.07870330041848
2013-06-25,124.94606115853988
2013-06-26,127.24223616761104
2013-06-27,128.19011909916884
2013-06-28,127.74790347046117
2013-07-01,129.1812752029026
2013-07-02,128.8040251549814
2013-07-03,128.2345846495373
2013-07-04,131.27909794928993
2013-07-05,129.7084177815762
2013-07-08,131.3914603050357
2013-07-09,132.30194192936344
2013-07-10,132.64170236277275
2013-07-11,133.1310424750542
2013-07-12,133.01925817411222
2013-07-15,133.6283962442218
2013-07-16,132.49950501097132
2013-07-17,133.2152868957325
2013-07-18,134.26146454433416
2013-07-19,134.38034527237625
2013-07-22,134.33280350028164
2013-07-23,133.73235562382828
2013-07-24,134.53827845938235
2013-07-25,133.95875710462073
2013-07-26,133.5069618928324
2013-07-29,133.61026445726486
2013-07-30,133.98505485594103
2013-07-31,133.89514716561425
2013-08-01,135.58379904243662
2013-08-02,135.7908457863338
2013-08-05,135.7784495154875
2013-08-06,135.35023615844875
2013-08-07,135.14422479561898
2013-08-08,135.50880667524598
2013-08-09,136.25329066404097
2013-08-12,136.39255984977012
2013-08-13,137.21776707368684
2013-08-14,137.65087252829974
2013-08-15,136.24352744488385
2013-08-16,136.40399737137335
2013-08-19,135.7903089840967
2013-08-20,134.90009628923195
2013-08-21,134.1288110445565
2013-08-22,135.45544800610833
2013-08-23,136.0392014331321
2013-08-26,135.91829184747306
2013-08-27,133.5878524153261
2013-08-28,132.98766126115285
2013-08-29,134.3199931492317
2013-08-30,132.97282994959005
2013-09-02,135.63169219331868
2013-09-03,134.8070128278412
2013-09-04,135.12411282857735
2013-09-05,135.99730446545675
2013-09-06,136.5353848810395
2013-09-09,136.35071738442815
2013-09-10,138.04439834419938
2013-09-11,138.30347777837733
2013-09-12,138.3322101752476
2013-09-13,138.73748433272607
2013-09-16,139.5490458341322
2013-09-17,138.8950580622141
2013-09-18,139.52197030986343
2013-09-19,140.06922911747577
2013-09-20,139.82574678669945
2013-09-23,139.21096191051726
2013-09-24,139.53019173776244
2013-09-25,139.33425155207993
2013-09-26,139.18387830570558
2013-09-27,138.71590653432207
2013-09-30,138.00678338481222
2013-10-01,139.08509233546982
2013-10-02,138.00024475210634
2013-10-03,137.52241583771476
2013-10-04,137.37341328103003
2013-10-07,136.89931333710035
2013-10-08,135.8328047162305
2013-10-09,135.05879526915217
2013-10-10,137.27981807883992
2013-10-11,137.98085086053044
2013-10-14,138.3001970432417
2013-10-15,139.38515893429067
2013-10-16,139.77127782556997
2013-10-17,139.88621589477427
2013-10-18,140.84836590846075
2013-10-21,141.4979811078973
2013-10-22,142.4127253692211
2013-10-23,141.78429136359122
2013-10-24,142.3908489125414
2013-10-25,142.2490592018425
2013-10-28,142.0693513877964
2013-10-29,142.54784920648683
2013-10-30,142.3848846767823
2013-10-31,143.08830729883135
2013-11-01,142.92914599343442
2013-11-04,143.5729588797798
2013-11-05,143.24480618123923
2013-11-06,143.74970905634555
2013-11-07,143.65651526461954
2013-11-08,143.56628963891845
2013-11-11,143.96141717087684
2013-11-12,143.15893856832068
2013-11-13,142.47485280953563
2013-11-14,143.62908173513867
2013-11-15,143.8079095208466
2013-11-18,144.5447400844111
2013-11-19,143.66523012664808
2013-11-20,143.95216647886218
2013-11-21,143.80341958089375
2013-11-22,143.87097972484932
2013-11-25,144.5218835162268
2013-11-26,143.7115734305391
2013-11-27,144.46510469821274
2013-11-28,144.87662027189285
2013-11-29,144.85521043808043
2013-12-02,144.52554935506797
2013-12-03,142.47240518810887
2013-12-04,141.38942484494748
2013-12-05,140.01810506006822
2013-12-06,140.88694450706697
2013-12-09,141.03786996559256
2013-12-10,139.9861469914293
2013-12-11,139.2303270994708
2013-12-12,137.88936388929818
2013-12-13,137.78848473060103
2013-12-16,139.46520954969455
2013-12-17,138.30497090989599
2013-12-18,139.4239153882344
2013-12-19,142.0379818146143
2013-12-20,142.95127042215353
2013-12-23,143.92901769657428
2013-12-24,144.35411285824048
2013-12-25,144.35411285824048
2013-12-26,144.41646562028424
2013-12-27,145.82263672237315
2013-12-30,145.64164215581903
2013-12-31,146.14762213293577
2014-01-01,146.14762213293577
2014-01-02,145.09332439171402
2014-01-03,145.79048039203553
2014-01-06,145.5526975611279
2014-01-07,146.58289943510457
2014-01-08,146.64304651059575
2014-01-09,146.06237867728294
2014-01-10,146.78689399710623
2014-01-13,146.9083819291885
2014-01-14,147.08256241458204
2014-01-15,148.39142748719632
2014-01-16,148.155497292129
2014-01-17,149.06263195289023
2014-01-20,148.8741329633644
2014-01-21,149.04663096869396
2014-01-22,149.1046536354968
2014-01-23,147.50463970359408
2014-01-24,144.02537921992774
2014-01-27,142.57149458920344
2014-01-28,143.25907274230815
2014-01-29,142.33033884294042
2014-01-30,142.78161769070616
2014-01-31,142.54063976374755
2014-02-03,140.87434289630133
2014-02-04,140.57566222762006
2014-02-05,140.81397090908754
2014-02-06,142.92911070784237
2014-02-07,143.8447212763379
2014-02-10,143.8738223528511
2014-02-11,145.78129950461312
2014-02-12,146.93875966107984
2014-02-13,146.96005374717996
2014-02-14,147.80842685224005
2014-02-17,148.37407819494544
2014-02-18,148.34099516542804
2014-02-19,148.5033645291843
2014-02-20,148.58255215921878
2014-02-21,149.1243626940651
2014-02-24,150.01176688069725
2014-02-25,150.32136710005904
2014-02-26,150.02416379053645
2014-02-27,149.76826942320406
2014-02-28,149.93320114965903
2014-03-03,146.54747687537503
2014-03-04,149.59667836506952
2014-03-05,149.45563924188804
2014-03-06,149.5516018961624
2014-03-07,147.87597860394789
2014-03-10,147.01990617568057
2014-03-11,147.06135861406
2014-03-12,145.75526356728403
2014-03-13,144.15182542289259
2014-03-14,143.19260473499511
2014-03-17,144.74272607936564
2014-03-18,145.50864490679407
2014-03-19,145.40055714184467
2014-03-20,145.42029674800207
2014-03-21,145.57644520240726
2014-03-24,144.17070277241075
2014-03-25,146.07594423816522
2014-03-26,147.13410200633763
