Date,NORTH AMERICA ESG LEADERS
2011-03-16,108.44534135048538
2011-03-17,109.05609423313516
2011-03-18,108.68929139115495
2011-03-21,109.9302908379594
2011-03-22,109.37567065010717
2011-03-23,110.25351780056958
2011-03-24,110.64192142000364
2011-03-25,111.38280790725928
2011-03-28,111.19640926458773
2011-03-29,112.15023274251013
2011-03-30,112.8127217009867
2011-03-31,111.94668296772724
2011-04-01,113.11578493018021
2011-04-04,112.52035545595267
2011-04-05,112.62747704012199
2011-04-06,111.81633164425699
2011-04-07,111.95203841865788
2011-04-08,110.51477451092083
2011-04-11,110.07366875366462
2011-04-12,108.850843761417
2011-04-13,108.9869094479365
2011-04-14,109.33848986325033
2011-04-15,109.9831003452722
2011-04-18,110.32612195189458
2011-04-19,110.14829496010275
2011-04-20,110.10002546271177
2011-04-21,110.16412091537774
2011-04-22,110.16412091537774
2011-04-25,109.99310873470638
2011-04-26,110.62568365155755
2011-04-27,110.93763518471245
2011-04-28,110.0599776848873
2011-04-29,110.27221606369741
2011-05-02,109.84914612855283
2011-05-03,109.6104084626164
2011-05-04,108.52574627101399
2011-05-05,109.57670641173604
2011-05-06,110.95948846235231
2011-05-09,113.3027004124141
2011-05-10,113.51685060286687
2011-05-11,112.96062500199197
2011-05-12,114.15098785277537
2011-05-13,113.2402541502146
2011-05-16,112.46043173515571
2011-05-17,112.89367182741353
2011-05-18,113.28309045376437
2011-05-19,113.486778294646
2011-05-20,113.48340449495107
2011-05-23,113.2462933037512
2011-05-24,112.46162840791456
2011-05-25,113.18337748051093
2011-05-26,113.27744200131531
2011-05-27,112.43137673611042
2011-05-30,112.38237687200508
2011-05-31,112.57783058243834
2011-06-01,109.58502542490801
2011-06-02,109.35937747812496
2011-06-03,107.39813438760123
2011-06-06,106.07473792223672
2011-06-07,105.5133398661068
2011-06-08,105.40025174793432
2011-06-09,106.85414810676747
2011-06-10,106.3737300885939
2011-06-13,106.10793374680023
2011-06-14,106.87711779188143
2011-06-15,106.49910833919307
2011-06-16,107.53927740754317
2011-06-17,106.50364824456678
2011-06-20,107.1932676118947
2011-06-21,108.30897339341884
2011-06-22,107.21835604109431
2011-06-23,109.03219192713009
2011-06-24,107.7754770996243
2011-06-27,107.66802633732894
2011-06-28,108.54792746495494
2011-06-29,109.21400138846123
2011-06-30,109.58745599868199
2011-07-01,111.17248591228255
2011-07-04,111.0682366932043
2011-07-05,111.25751389752814
2011-07-06,112.58145524249426
2011-07-07,113.2874901078885
2011-07-08,113.2299562451578
2011-07-11,113.33200218865852
2011-07-12,113.02792808699601
2011-07-13,112.0654056709032
2011-07-14,111.2612996834982
2011-07-15,112.43569476776018
2011-07-18,112.05845870017536
2011-07-19,112.6252125234853
2011-07-20,112.36310334743135
2011-07-21,112.25090803055963
2011-07-22,112.36961449582937
2011-07-25,111.96196144014738
2011-07-26,110.17904736759492
2011-07-27,108.51380709456312
2011-07-28,109.02783226777514
2011-07-29,107.77212187477409
2011-08-01,108.43985013527886
2011-08-02,105.59693551120296
2011-08-03,105.5713766491328
2011-08-04,101.65745211319121
2011-08-05,101.11615391222541
2011-08-08,94.77372151775951
2011-08-09,98.83132276372959
2011-08-10,95.56779634539323
2011-08-11,99.33183036930347
2011-08-12,100.23996633477228
2011-08-15,100.40507856930299
2011-08-16,99.80313734417967
2011-08-17,99.3589309198919
2011-08-18,95.70309011960194
2011-08-19,93.56411424230569
2011-08-22,94.03325653473733
2011-08-23,97.03899259673227
2011-08-24,98.19754755251635
2011-08-25,96.96140927064535
2011-08-26,98.24745835337382
2011-08-29,99.89489623636736
2011-08-30,100.92737647022155
2011-08-31,101.85633764636856
2011-09-01,101.83776624052062
2011-09-02,99.66515583468535
2011-09-05,100.2232423003184
2011-09-06,100.0272324148333
2011-09-07,102.79606983536955
2011-09-08,102.05698934767044
2011-09-09,101.35979595023817
2011-09-12,102.49866413668074
2011-09-13,103.12052003464967
2011-09-14,104.51731942912365
2011-09-15,104.97968108258662
2011-09-16,105.85307482778254
2011-09-19,106.04556553849268
2011-09-20,105.04435826051298
2011-09-21,102.32822312893552
2011-09-22,100.56628768302761
2011-09-23,100.77444515577808
2011-09-26,103.3556734742494
2011-09-27,103.58762681204131
2011-09-28,101.6098925556744
2011-09-29,102.05586609168655
2011-09-30,101.3643337855733
2011-10-03,99.39204038595273
2011-10-04,101.27527340527655
2011-10-05,102.90652363230608
2011-10-06,104.36761586040635
2011-10-07,102.94211449024226
2011-10-10,104.68512030086465
2011-10-11,104.9043291652628
2011-10-12,104.91721924449848
2011-10-13,105.23584590104565
2011-10-14,105.84719311754095
2011-10-17,104.55596552862816
2011-10-18,107.07581424845712
2011-10-19,105.12905182517643
2011-10-20,106.24795285011778
2011-10-21,107.05781199925012
2011-10-24,108.6858332585167
2011-10-25,106.3774791566269
2011-10-26,108.02497413497879
2011-10-27,109.12483113346478
2011-10-28,109.04906862218273
2011-10-31,108.37362141639366
2011-11-01,107.36566729146635
2011-11-02,108.09356492198053
2011-11-03,110.57321006727915
2011-11-04,109.77878492259823
2011-11-07,110.41480639562741
2011-11-08,111.16666581446094
2011-11-09,108.93295413853471
2011-11-10,109.84467035416492
2011-11-11,110.97738465843504
2011-11-14,110.8307027128894
2011-11-15,112.26564177320002
2011-11-16,110.73744394360389
2011-11-17,108.88105904264991
2011-11-18,108.83491067312191
2011-11-21,107.16609370773718
2011-11-22,106.62402823103035
2011-11-23,105.36754921871146
2011-11-24,105.49305431963688
2011-11-25,105.73695473665637
2011-11-28,108.21738920028095
2011-11-29,108.67106283658048
2011-11-30,112.31982355758939
2011-12-01,111.92479667384694
2011-12-02,112.17305719083743
2011-12-05,112.90092285483051
2011-12-06,113.634681581036
2011-12-07,113.90300256624695
2011-12-08,112.1639329650235
2011-12-09,113.455715675205
2011-12-12,112.99641654067823
2011-12-13,112.86864029889617
2011-12-14,112.50838167014277
2011-12-15,112.46800779591265
2011-12-16,112.37682338190315
2011-12-19,111.37498279053865
2011-12-20,113.665128119926
2011-12-21,114.0053804279824
2011-12-22,114.7375414430059
2011-12-23,115.94011957959384
2011-12-26,115.94011957959384
2011-12-27,115.79462177609727
2011-12-28,115.39802103741513
2011-12-29,116.89324448429359
2011-12-30,115.99249521580288
2012-01-02,115.99249521580288
2012-01-03,117.17497271417105
2012-01-04,118.54442467804654
2012-01-05,119.85611242005643
2012-01-06,120.23782721442012
2012-01-09,120.11585738141886
2012-01-10,120.93017231883972
2012-01-11,121.78766829329716
2012-01-12,121.18801568819046
2012-01-13,121.82139498762047
2012-01-16,121.86375894660596
2012-01-17,121.8507929661931
2012-01-18,122.30050954191982
2012-01-19,122.32167458509093
2012-01-20,121.95679892616812
2012-01-23,121.01138238455258
2012-01-24,121.49589810066836
2012-01-25,122.31730363051943
2012-01-26,120.21472834092965
2012-01-27,120.311147779925
2012-01-30,120.10320626637709
2012-01-31,120.28719747806785
2012-02-01,120.44577557709113
2012-02-02,120.85878699367599
2012-02-03,123.0359712058644
2012-02-06,123.31216142012272
2012-02-07,121.96984532979234
2012-02-08,121.99250181393317
2012-02-09,121.48030752649458
2012-02-10,121.55671328868893
2012-02-13,121.9994007913
2012-02-14,122.63914907245028
2012-02-15,122.95906029965353
2012-02-16,124.47588846081332
2012-02-17,123.4373663657488
2012-02-20,122.5321537762333
2012-02-21,122.45643275825948
2012-02-22,122.27328143017371
2012-02-23,122.28895007335294
2012-02-24,121.08912680683576
2012-02-27,121.76547423009961
2012-02-28,121.79461778480476
2012-02-29,121.66814751381865
2012-03-01,122.70979115781488
2012-03-02,123.47269178645254
2012-03-05,122.73359527654365
2012-03-06,121.7803012033484
2012-03-07,122.44015901236298
2012-03-08,122.31452591846345
2012-03-09,124.26358354843579
2012-03-12,123.86154533780677
2012-03-13,126.14851494876733
2012-03-14,126.5002398122426
2012-03-15,126.9086360354202
2012-03-16,126.12355267196068
2012-03-19,125.82047478021981
2012-03-20,125.48407133776504
2012-03-21,125.68406314024675
2012-03-22,124.66572081493793
2012-03-23,124.45145445031756
2012-03-26,125.51927302293912
2012-03-27,125.19663672803398
2012-03-28,124.95672493692163
2012-03-29,124.86736199037493
2012-03-30,124.99722298842066
2012-04-02,126.18007459487724
2012-04-03,125.25434453760957
2012-04-04,126.06578950727828
2012-04-05,126.59457039989046
2012-04-06,126.59457039989046
2012-04-09,125.0357768227494
2012-04-10,122.83441943882112
2012-04-11,123.51155051048853
2012-04-12,124.76605563195487
2012-04-13,124.21389669161353
2012-04-16,124.47135026274205
2012-04-17,125.4200350050563
2012-04-18,124.85894278859139
2012-04-19,124.13254989654452
2012-04-20,123.75980841720953
2012-04-23,123.40508515928687
2012-04-24,123.18833187283927
2012-04-25,124.84560458547675
2012-04-26,125.14932552411523
2012-04-27,125.19735426378678
2012-04-30,125.1741719888248
2012-05-01,125.87993824084585
2012-05-02,126.27215841778481
2012-05-03,125.12365560277526
2012-05-04,123.52785818835333
2012-05-07,124.00075299552756
2012-05-08,123.76470770090374
2012-05-09,123.55934507635511
2012-05-10,123.48767924835379
2012-05-11,123.41937745786242
2012-05-14,123.08128890921647
2012-05-15,123.02861408219312
2012-05-16,122.92187057604723
2012-05-17,121.34173800643615
2012-05-18,120.19116750496912
2012-05-21,121.34485785549359
2012-05-22,121.66470768565046
2012-05-23,123.39467467914929
2012-05-24,123.56165692895735
2012-05-25,124.02378988811988
2012-05-28,123.78952173248366
2012-05-29,125.20979099654312
2012-05-30,124.68039357152557
2012-05-31,124.69533966975901
2012-06-01,121.46460205310754
2012-06-04,120.10781217738162
2012-06-05,121.33637884590343
2012-06-06,123.61089621973294
2012-06-07,123.05214005465645
2012-06-08,124.54448960923887
2012-06-11,122.5016008439929
2012-06-12,124.44576157490442
2012-06-13,122.48810453449974
2012-06-14,123.24918126082173
2012-06-15,124.17826922340029
2012-06-18,124.81082449567742
2012-06-19,125.229665130562
2012-06-20,124.63677644161434
2012-06-21,122.62631909120282
2012-06-22,124.1087707001451
2012-06-25,122.73229780347265
2012-06-26,123.29270025057436
2012-06-27,124.37697626059163
2012-06-28,124.36113081429545
2012-06-29,124.92141151747778
2012-07-02,126.10610567262405
2012-07-03,127.0780418284038
2012-07-04,128.14706059058327
2012-07-05,128.9076363565301
2012-07-06,128.30177594230364
2012-07-09,128.1214485861035
2012-07-10,127.45195705145663
2012-07-11,127.49188621232076
2012-07-12,127.59468488849123
2012-07-13,129.00884836571754
2012-07-16,128.62535858640666
2012-07-17,129.87559107387392
2012-07-18,130.45037468017142
2012-07-19,131.20548469989566
2012-07-20,130.64327350012874
2012-07-23,129.8915257455052
2012-07-24,128.94955557319216
2012-07-25,128.69362442438396
2012-07-26,129.01398326901233
2012-07-27,130.69840428915376
2012-07-30,131.82564854372052
2012-07-31,130.24734000605577
2012-08-01,129.9960425505828
2012-08-02,130.42548679140154
2012-08-03,131.07874449369103
2012-08-06,130.53248685160577
2012-08-07,131.4919456156914
2012-08-08,132.1662967679814
2012-08-09,132.838754900781
2012-08-10,133.13637719830453
2012-08-13,132.46950709481223
2012-08-14,132.82876211076862
2012-08-15,133.6277035158418
2012-08-16,133.891833201547
2012-08-17,134.9398750653478
2012-08-20,134.16803592823996
2012-08-21,132.3894930760676
2012-08-22,132.3345023511383
2012-08-23,130.1512343651912
2012-08-24,131.6194794143458
2012-08-27,131.42384290430522
2012-08-28,130.8284229658206
2012-08-29,131.37805277369458
2012-08-30,130.6683544985551
2012-08-31,130.33819045805677
2012-09-03,130.56080852185062
2012-09-04,130.6091717108031
2012-09-05,130.04674620683974
2012-09-06,132.36532070162468
2012-09-07,131.1285487862448
2012-09-10,130.7299550328118
2012-09-11,130.48291922292046
2012-09-12,130.23094613982798
2012-09-13,131.79945969162512
2012-09-14,130.0267022344864
2012-09-17,129.60129160524076
2012-09-18,130.15614973152861
2012-09-19,130.31238348504988
2012-09-20,131.054485243527
2012-09-21,130.6524386098797
2012-09-24,131.10335574271792
2012-09-25,129.41342065126423
2012-09-26,129.95995138216074
2012-09-27,130.89643266256826
2012-09-28,130.64512976837992
2012-10-01,130.76437733652097
2012-10-02,130.43837565938736
2012-10-03,130.95218594279896
2012-10-04,130.84144587903654
2012-10-05,130.43846100526616
2012-10-08,131.09052011937206
2012-10-09,130.49201318407657
2012-10-10,129.6098291942872
2012-10-11,129.45385905645685
2012-10-12,128.87026844312987
2012-10-15,130.11210947888623
2012-10-16,130.65621250213846
2012-10-17,130.04007512110692
2012-10-18,129.9390291426737
2012-10-19,128.55667542234826
2012-10-22,128.01722608486807
2012-10-23,127.58850504895081
2012-10-24,127.02514319275328
2012-10-25,127.59222742849933
2012-10-26,127.77680297075663
2012-10-29,128.0131808739686
2012-10-30,127.35889628740202
2012-10-31,127.84926337070699
2012-11-01,129.62202163116697
2012-11-02,129.6407270566557
2012-11-05,130.41235616853373
2012-11-06,131.12666903815185
2012-11-07,129.07415383225435
2012-11-08,127.96459681898398
2012-11-09,128.2518328393478
2012-11-12,128.42864545269055
2012-11-13,127.96822302534551
2012-11-14,126.19755283042913
2012-11-15,125.44112760140479
2012-11-16,126.96802875629953
2012-11-19,127.95121720626209
2012-11-20,128.0587116964733
2012-11-21,128.21027681777144
2012-11-22,127.6181683732909
2012-11-23,128.47053247842814
2012-11-26,127.94746560734086
2012-11-27,127.77212502497174
2012-11-28,128.9030377930199
2012-11-29,128.64526740380953
2012-11-30,128.44964935715046
2012-12-03,127.2888953020217
2012-12-04,127.07022585510607
2012-12-05,127.65744790152573
2012-12-06,128.8331914245817
2012-12-07,129.85022990620132
2012-12-10,130.13746491869898
2012-12-11,130.21527126461058
2012-12-12,129.91766733732075
2012-12-13,128.73006190330818
2012-12-14,128.27738572993744
2012-12-17,129.02601858874922
2012-12-18,129.90659514950352
2012-12-19,128.87974655582093
2012-12-20,129.44448207599334
2012-12-21,129.12964820004228
2012-12-24,128.65710458320422
2012-12-25,128.65710458320422
2012-12-26,127.8108067502918
2012-12-27,127.66775126267792
2012-12-28,126.43209614567232
2012-12-31,128.66062310713244
2013-01-01,128.66062310713244
2013-01-02,131.13674029458159
2013-01-03,132.4863017609707
2013-01-04,133.77105426275438
2013-01-07,132.72450684678117
2013-01-08,132.73995205920207
2013-01-09,133.50331335118065
2013-01-10,132.6343636003884
2013-01-11,131.45682913490265
2013-01-14,131.34130024424798
2013-01-15,131.85657113305757
2013-01-16,132.0847168836683
2013-01-17,132.37770383710867
2013-01-18,133.20473528986193
2013-01-21,133.01076078952298
2013-01-22,133.84024843657514
2013-01-23,134.0844477200185
2013-01-24,133.79473371670645
2013-01-25,133.54528266984494
2013-01-28,133.4830046746722
2013-01-29,133.863387522436
2013-01-30,132.56207144818384
2013-01-31,132.40439848451913
2013-02-01,132.4948250401166
2013-02-04,132.49219069709105
2013-02-05,133.91711620924832
2013-02-06,133.9812528931176
2013-02-07,135.25007238885007
2013-02-08,136.09538109031854
2013-02-11,135.87039760729033
2013-02-12,135.3093151934605
2013-02-13,135.59150574523852
2013-02-14,136.58687590991454
2013-02-15,136.39857826713705
2013-02-18,136.3418624742479
2013-02-19,137.33500459418156
2013-02-20,135.58230911705508
2013-02-21,136.12519387920352
2013-02-22,137.96465555878953
2013-02-25,135.2471029054685
2013-02-26,137.32953080602024
2013-02-27,138.7706788878523
2013-02-28,139.2111002342661
2013-03-01,140.49296792084448
2013-03-04,140.92888434620662
2013-03-05,142.07633836258367
2013-03-06,142.7140634093723
2013-03-07,141.97116872562077
2013-03-08,143.74934309315483
2013-03-11,143.8130923595755
2013-03-12,143.58119322311208
2013-03-13,144.47356253218615
2013-03-14,144.85301667002733
2013-03-15,143.62440653218417
2013-03-18,143.9338085882583
2013-03-19,144.32810843796204
2013-03-20,144.70626443440898
2013-03-21,143.55918051693808
2013-03-22,143.7568723435898
2013-03-25,144.44465524664838
2013-03-26,146.02608189626667
2013-03-27,146.91848820119102
2013-03-28,147.16946083541217
2013-03-29,147.16946083541217
2013-04-01,146.34725784604024
2013-04-02,147.1409104515197
2013-04-03,145.32338462978547
2013-04-04,145.56390796324322
2013-04-05,142.87501555436913
2013-04-08,143.73942286638018
2013-04-09,143.93371950071705
2013-04-10,145.34081755841044
2013-04-11,145.3554172112294
2013-04-12,145.1588439371623
2013-04-15,141.89826115670667
2013-04-16,143.38964682725086
2013-04-17,142.44473552832784
2013-04-18,141.43053568982853
2013-04-19,142.72448240345798
2013-04-22,143.79806213878703
2013-04-23,145.31313872113424
2013-04-24,145.41434017640717
2013-04-25,145.83817471556554
2013-04-26,145.16138212210856
2013-04-29,145.55767765243962
2013-04-30,145.13377616328793
2013-05-01,143.6791397478818
2013-05-02,146.29781154533086
2013-05-03,147.41393169042826
2013-05-06,148.1888665823928
2013-05-07,148.57673612472317
2013-05-08,148.29941948716777
2013-05-09,148.87141638957596
2013-05-10,150.93493629799084
2013-05-13,150.63848022031328
2013-05-14,152.24191071717829
2013-05-15,154.47485393450057
2013-05-16,153.28793041705978
2013-05-17,155.81984643022324
2013-05-20,155.22073055905827
2013-05-21,155.54597193708568
2013-05-22,154.0732166248558
2013-05-23,153.22530712027918
2013-05-24,152.82189661222301
2013-05-27,152.76491615883322
2013-05-28,154.7528286824925
2013-05-29,152.2506345559668
2013-05-30,151.89483542280735
2013-05-31,151.01917908581132
2013-06-03,150.8975439142735
2013-06-04,149.67386734147343
2013-06-05,147.35993182358146
2013-06-06,147.31388753281627
2013-06-07,148.84284828612493
2013-06-10,149.12602845637394
2013-06-11,146.71557890347322
2013-06-12,144.79601056780754
2013-06-13,147.5225392879457
2013-06-14,146.3854324270188
2013-06-17,147.46199267058398
2013-06-18,148.08540737385545
2013-06-19,145.96504364353854
2013-06-20,144.57119924869886
2013-06-21,145.1530692059849
2013-06-24,143.95975060585153
2013-06-25,145.6685913554986
2013-06-26,148.01347229296098
2013-06-27,148.96774406509917
2013-06-28,148.34954113000984
2013-07-01,148.69294068912893
2013-07-02,148.6001563819109
2013-07-03,149.39164496098908
2013-07-04,150.12096440654256
2013-07-05,152.37611156097847
2013-07-08,152.6573923825105
2013-07-09,154.70168012893848
2013-07-10,154.03829306384495
2013-07-11,154.02565039669201
2013-07-12,154.31252981085913
2013-07-15,154.6379636414756
2013-07-16,152.90186794156116
2013-07-17,153.73082140900073
2013-07-18,154.45414725915956
2013-07-19,154.47675794576284
2013-07-22,154.0853299822525
2013-07-23,153.54336493775452
2013-07-24,152.56663264628673
2013-07-25,153.15857149894927
2013-07-26,152.90573947456235
2013-07-29,152.56271792574813
2013-07-30,152.6230428947926
2013-07-31,152.15817499371667
2013-08-01,154.65601887576562
2013-08-02,154.17521111193014
2013-08-05,154.4232510704877
2013-08-06,152.72869789941288
2013-08-07,151.88927535499403
2013-08-08,151.88150575812503
2013-08-09,151.9800330956764
2013-08-12,152.42765474380826
2013-08-13,153.3164326269497
2013-08-14,152.02495774143765
2013-08-15,150.02250683968535
2013-08-16,148.64563133208145
2013-08-19,147.6800326382754
2013-08-20,147.5360066700158
2013-08-21,147.21901441920556
2013-08-22,148.76077671671212
2013-08-23,148.51295699109897
2013-08-26,148.4716474840756
2013-08-27,145.9265636855218
2013-08-28,146.91054039388163
2013-08-29,148.59155034679222
2013-08-30,148.52859518764976
2013-09-02,148.5071950735248
2013-09-03,149.65207742384396
2013-09-04,150.41360272309925
2013-09-05,151.5856884485427
2013-09-06,151.1961015951055
2013-09-09,151.66451455233627
2013-09-10,152.40889614067905
2013-09-11,152.6356212243366
2013-09-12,152.0554866843475
2013-09-13,152.94989628034688
2013-09-16,152.93790860901754
2013-09-17,153.49333447033882
2013-09-18,155.37763870763854
2013-09-19,153.11615790412412
2013-09-20,152.35628141530924
2013-09-23,151.69671018009913
2013-09-24,151.61869517527603
2013-09-25,151.13201894259032
2013-09-26,151.89975140311
2013-09-27,150.58525828635229
2013-09-30,149.85764549359976
2013-10-01,151.1751840871585
2013-10-02,150.234961498493
2013-10-03,148.54284063543037
2013-10-04,149.87992415620937
2013-10-07,148.90413920548602
2013-10-08,146.730457294284
2013-10-09,147.66152654067733
2013-10-10,150.8723323695232
2013-10-11,151.42771668223423
2013-10-14,151.61630922085834
2013-10-15,151.5517829439072
2013-10-16,153.8350705328711
2013-10-17,152.89082830678188
2013-10-18,153.75030853581833
2013-10-21,153.7897383607244
2013-10-22,153.591065472267
2013-10-23,152.92720682253125
2013-10-24,153.0887386377785
2013-10-25,153.71500058083475
2013-10-28,153.93033201907568
2013-10-29,155.1729073635541
2013-10-30,154.27985781487598
2013-10-31,155.7143970750726
2013-11-01,157.31443658361763
2013-11-04,157.59817096082355
2013-11-05,157.4447702021871
2013-11-06,157.3026807103696
2013-11-07,156.87307023079805
2013-11-08,159.02400508447073
2013-11-11,158.4988610671707
2013-11-12,157.84198133717385
2013-11-13,159.59542058378184
2013-11-14,159.47563948210666
2013-11-15,160.0090288425261
2013-11-18,158.71981587866654
2013-11-19,158.272293049702
2013-11-20,158.58678454282
2013-11-21,159.87237848357847
2013-11-22,159.73311786931683
2013-11-25,159.67274634505682
2013-11-26,158.96796997601982
2013-11-27,159.13337316468898
2013-11-28,158.83951992572443
2013-11-29,158.40892639728233
2013-12-02,158.60333844861614
2013-12-03,157.5932775111589
2013-12-04,157.6121432158083
2013-12-05,155.99444938920806
2013-12-06,157.47146841333722
2013-12-09,157.19022766682346
2013-12-10,156.0897013786355
2013-12-11,154.05557253537168
2013-12-12,153.78715379751353
2013-12-13,154.16928003837907
2013-12-16,154.90839406107062
2013-12-17,154.85551119738957
2013-12-18,156.99806820772656
2013-12-19,158.08828259292656
2013-12-20,158.8042927851354
2013-12-23,159.24440143739568
2013-12-24,160.1351392857683
2013-12-25,160.1351392857683
2013-12-26,160.4608138821393
2013-12-27,159.521689765406
2013-12-30,159.29417293240377
2013-12-31,160.27808453506583
2014-01-01,160.27808453506583
2014-01-02,160.1792154590267
2014-01-03,160.7350532195624
2014-01-06,159.8549331052475
2014-01-07,161.40399032263878
2014-01-08,161.31863790842192
2014-01-09,161.5930728864543
2014-01-10,161.08531335219408
2014-01-13,159.4870681914036
2014-01-14,160.73009079561308
2014-01-15,162.32239363778984
2014-01-16,162.31168988919774
2014-01-17,162.30779922574567
2014-01-20,162.30718160671157
2014-01-21,162.8670718977517
2014-01-22,162.68991842820776
2014-01-23,159.80078558937993
2014-01-24,156.51547293732833
2014-01-27,155.6027825115241
2014-01-28,156.8902446108202
2014-01-29,155.50269376654055
2014-01-30,158.24874214782253
2014-01-31,158.498440890961
2014-02-03,154.68030319952163
2014-02-04,155.76008012717776
2014-02-05,155.43950283869606
2014-02-06,156.74648685443498
2014-02-07,158.60311551161075
2014-02-10,158.5871026834446
2014-02-11,159.87941519591436
2014-02-12,161.10803352304941
2014-02-13,161.1036491473914
2014-02-14,161.53809333923604
2014-02-17,161.34992106208426
2014-02-18,161.06997983582858
2014-02-19,160.04297699185796
2014-02-20,161.5359069077904
2014-02-21,161.01599949908967
2014-02-24,162.11868484167533
2014-02-25,161.87731750154438
2014-02-26,162.74294546786686
2014-02-27,163.1410170827764
2014-02-28,162.13548522125686
2014-03-03,161.38481146529566
2014-03-04,164.03883782813267
2014-03-05,164.03147541490978
2014-03-06,163.30908473600286
2014-03-07,163.06317287564883
2014-03-10,162.75398734747625
2014-03-11,162.3438661524061
2014-03-12,162.01303290266287
2014-03-13,159.95778764929918
2014-03-14,159.54469278385318
2014-03-17,161.13013573951008
2014-03-18,162.3116086721317
2014-03-19,161.1883342171723
2014-03-20,163.23102358265157
2014-03-21,162.7132225997161
2014-03-24,161.73742611138195
2014-03-25,162.6252248027678
2014-03-26,161.52205950230996
