Date,SINGAPORE GROWTH
1995-05-31,2250.85662
1995-06-30,2098.25881
1995-07-31,2167.9528
1995-08-31,2050.96944
1995-09-29,2053.42022
1995-10-31,2040.21252
1995-11-30,2132.87881
1995-12-29,2301.98253
1996-01-31,2449.3414
1996-02-29,2517.24505
1996-03-29,2519.26385
1996-04-30,2542.68016
1996-05-31,2314.16142
1996-06-28,2257.45313
1996-07-31,2068.50257
1996-08-30,2112.60928
1996-09-30,2087.31011
1996-10-31,2037.71722
1996-11-29,2128.5816
1996-12-31,2176.48691
1997-01-31,2212.6307303975905
1997-02-28,2190.2162494729664
1997-03-31,1948.122433833568
1997-04-30,1752.3057411871384
1997-05-30,1928.8278208065726
1997-06-30,1956.2105274322907
1997-07-31,1896.37014793248
1997-08-29,1434.5393071009357
1997-09-30,1602.1030185638515
1997-10-31,1330.496538467201
1997-11-28,1534.7974830264502
1997-12-31,1449.995130274259
1998-01-30,1335.7068145102692
1998-02-27,1596.731872665295
1998-03-31,1494.8606434147978
1998-04-30,1428.7587282971729
1998-05-29,1160.8066509874143
1998-06-30,1030.0341785654255
1998-07-31,1086.542723523528
1998-08-31,982.0945008074518
1998-09-30,1136.713135191978
1998-10-30,1291.8424607245056
1998-11-30,1423.703393719943
1998-12-31,1311.9542428917562
1999-01-29,1291.3729550718322
1999-02-26,1265.318904135333
1999-03-31,1310.8829754216029
1999-04-30,1665.6208414015396
1999-05-31,1563.815581275162
1999-06-30,1723.180421342638
1999-07-30,1765.1640705181037
1999-08-31,1718.7052887199916
1999-09-30,1705.4965961454943
1999-10-29,1825.1191760455338
1999-11-30,1893.2993191412963
1999-12-31,2118.8865079469438
2000-01-31,1861.6850180704246
2000-02-29,1672.3990384785413
2000-03-31,1570.8943965563958
2000-04-28,1630.1723248285928
2000-05-31,1331.038293842711
2000-06-30,1471.2540812049688
2000-07-31,1414.7769237135592
2000-08-31,1485.062101244363
2000-09-29,1330.2705416706358
2000-10-31,1305.2611420010062
2000-11-30,1265.3421454780198
2000-12-29,1216.0742136171305
2001-01-01,1216.0742136171305
2001-01-02,1194.8083376608436
2001-01-03,1180.2309430087973
2001-01-04,1217.2686172355616
2001-01-05,1252.709473655041
2001-01-08,1230.8364690236072
2001-01-09,1257.477201639169
2001-01-10,1235.0722417804188
2001-01-11,1217.164606326336
2001-01-12,1242.4539482402595
2001-01-15,1253.0803910878558
2001-01-16,1239.5171049002006
2001-01-17,1230.357181868821
2001-01-18,1214.3706343294941
2001-01-19,1239.8508233992327
2001-01-22,1231.106087562495
2001-01-23,1229.2340865722845
2001-01-24,1229.2340865722845
2001-01-25,1230.3641569805332
2001-01-26,1220.3689261997104
2001-01-29,1230.8881699157828
2001-01-30,1232.9020327431256
2001-01-31,1258.5139297200128
2001-02-01,1250.3707183715592
2001-02-02,1241.9770622582753
2001-02-05,1225.9227950144077
2001-02-06,1227.2205618065495
2001-02-07,1228.0542683811816
2001-02-08,1262.826123596171
2001-02-09,1256.8245292686895
2001-02-12,1267.4832277612932
2001-02-13,1270.1960526509338
2001-02-14,1250.946097684274
2001-02-15,1248.8616638775495
2001-02-16,1249.2429634129264
2001-02-19,1227.1494276209492
2001-02-20,1247.37778170902
2001-02-21,1237.2348492216909
2001-02-22,1217.4921798715036
2001-02-23,1221.5514479249653
2001-02-26,1231.4504795652847
2001-02-27,1213.2126726005079
2001-02-28,1208.3686323881025
2001-03-01,1193.0800867851322
2001-03-02,1189.2538784638098
2001-03-05,1177.9338611629519
2001-03-06,1178.9406422408692
2001-03-07,1177.6150393342448
2001-03-08,1177.3937005333808
2001-03-09,1171.122251674371
2001-03-12,1147.470414166774
2001-03-13,1109.546957382254
2001-03-14,1101.014740714001
2001-03-15,1101.0833953151155
2001-03-16,1080.0622843586254
2001-03-19,1058.807193788667
2001-03-20,1051.2703529795476
2001-03-21,1044.8589114602046
2001-03-22,1020.6695172051515
2001-03-23,1047.2720909944192
2001-03-26,1036.2330197401254
2001-03-27,987.5993429877789
2001-03-28,969.2486442745076
2001-03-29,945.847335462869
2001-03-30,970.2236508742227
2001-04-02,940.830869346249
2001-04-03,948.6257526295748
2001-04-04,944.7451491909469
2001-04-05,967.169377537896
2001-04-06,968.771679316439
2001-04-09,918.6695540764849
2001-04-10,936.5589543494802
2001-04-11,940.0240073964426
2001-04-12,908.0962620468767
2001-04-13,908.0962620468767
2001-04-16,913.3679107237496
2001-04-17,900.7231593370933
2001-04-18,941.7510767299491
2001-04-19,955.5055667366446
2001-04-20,954.6159470067247
2001-04-23,974.3099851249177
2001-04-24,966.0936533713774
2001-04-25,962.3744404176939
2001-04-26,950.1024788337849
2001-04-27,966.822528147322
2001-04-30,981.8247062501786
2001-05-01,985.8840696993935
2001-05-02,994.0333446443375
2001-05-03,989.1587135150174
2001-05-04,966.6921036085122
2001-05-07,965.3682305550908
2001-05-08,961.9309267362623
2001-05-09,956.5959313954766
2001-05-10,967.0956655503379
2001-05-11,976.2329672602588
2001-05-14,957.1477802021078
2001-05-15,961.3410034014726
2001-05-16,951.1153943063782
2001-05-17,968.8648357514618
2001-05-18,963.3805794305166
2001-05-21,963.1438549432472
2001-05-22,966.6684862332361
2001-05-23,964.1496697692077
2001-05-24,964.1046657046237
2001-05-25,951.832781193063
2001-05-28,939.3760436332401
2001-05-29,942.4587102904761
2001-05-30,928.6637583192868
2001-05-31,923.3934978572261
2001-06-01,919.3667950613059
2001-06-04,929.4216864705525
2001-06-05,940.3051437077686
2001-06-06,936.10955428488
2001-06-07,941.1143608977407
2001-06-08,966.5570390281322
2001-06-11,952.9756249814425
2001-06-12,941.1796833239011
2001-06-13,934.0571702655432
2001-06-14,921.9670156647701
2001-06-15,934.8084907538647
2001-06-18,934.6068373447898
2001-06-19,926.877346737344
2001-06-20,904.4924394761669
2001-06-21,893.736801463866
2001-06-22,908.0556223668509
2001-06-25,888.6768027906209
2001-06-26,901.0759954979177
2001-06-27,895.1089389815052
2001-06-28,910.3234412058463
2001-06-29,917.7036232687002
2001-07-02,913.9632732076639
2001-07-03,916.1194829056534
2001-07-04,915.699773768689
2001-07-05,914.7527206216463
2001-07-06,897.2351290181123
2001-07-09,896.9695234357737
2001-07-10,908.4486844771361
2001-07-11,897.574516125135
2001-07-12,899.2206403720742
2001-07-13,888.1139345010087
2001-07-16,884.7818143313792
2001-07-17,879.6859578273715
2001-07-18,867.6573998573907
2001-07-19,874.5025003594288
2001-07-20,888.9049696620183
2001-07-23,887.9985064543301
2001-07-24,889.9685295503244
2001-07-25,890.9967678343344
2001-07-26,896.321783978396
2001-07-27,903.3192983011897
2001-07-30,913.3657410168324
2001-07-31,931.8591191988611
2001-08-01,942.9355451405395
2001-08-02,959.0107416831246
2001-08-03,948.3044233449059
2001-08-06,952.1314045800553
2001-08-07,954.6512462989377
2001-08-08,949.7818417263959
2001-08-09,949.835315917299
2001-08-10,962.8756845534464
2001-08-13,961.4991828729486
2001-08-14,975.2499880371012
2001-08-15,980.4878016091296
2001-08-16,972.2311160500277
2001-08-17,966.2968731725036
2001-08-20,948.0697877278835
2001-08-21,954.9049556995992
2001-08-22,960.2618002640756
2001-08-23,965.7301819957962
2001-08-24,955.0279236286275
2001-08-27,960.9241063876404
2001-08-28,959.7347149536151
2001-08-29,965.0974839965971
2001-08-30,960.6647549869294
2001-08-31,969.9919682576758
2001-09-03,965.3224557525544
2001-09-04,965.0640864023796
2001-09-05,953.5731854189703
2001-09-06,932.1262732634893
2001-09-07,907.5305287936369
2001-09-10,896.4785506351744
2001-09-11,909.6397954396601
2001-09-12,869.458593430592
2001-09-13,861.4182241727909
2001-09-14,845.2264970691009
2001-09-17,803.0946234070685
2001-09-18,791.6597107375601
2001-09-19,793.0194766876647
2001-09-20,777.1632848289146
2001-09-21,729.4205526706681
2001-09-24,748.0840100615262
2001-09-25,740.9501246798789
2001-09-26,739.5308351412668
2001-09-27,756.1377709341989
2001-09-28,761.2460399370225
2001-10-01,768.850822144345
2001-10-02,781.165419478312
2001-10-03,772.7685767463499
2001-10-04,800.8254261343692
2001-10-05,791.3557215733141
2001-10-08,763.8608731287366
2001-10-09,780.101371453148
2001-10-10,765.7671895210715
2001-10-11,783.6483924556148
2001-10-12,799.990071891702
2001-10-15,805.248107708658
2001-10-16,808.7658369296876
2001-10-17,813.4942960831459
2001-10-18,786.9008056993713
2001-10-19,777.0045444917187
2001-10-22,770.7826905526105
2001-10-23,783.854360633912
2001-10-24,782.4596445590561
2001-10-25,777.7207240977607
2001-10-26,774.8340446337243
2001-10-29,766.4650327051056
2001-10-30,767.6071677156384
2001-10-31,752.709669901358
2001-11-01,742.752596287565
2001-11-02,740.225406883029
2001-11-05,745.9703454013966
2001-11-06,753.1964356584064
2001-11-07,750.1640416050275
2001-11-08,756.8692743744363
2001-11-09,766.6445572452405
2001-11-12,760.0178815500576
2001-11-13,757.3355683054431
2001-11-14,757.3355683054431
2001-11-15,793.7988936781557
2001-11-16,784.1385425245352
2001-11-19,793.7263343897793
2001-11-20,785.9506395591678
2001-11-21,791.8682128265107
2001-11-22,778.7272314071422
2001-11-23,791.0891401963858
2001-11-26,806.3981593855952
2001-11-27,826.0686925161364
2001-11-28,815.1004006933439
2001-11-29,799.7241937518427
2001-11-30,808.9423423500604
2001-12-03,810.5162837584786
2001-12-04,825.0782453770605
2001-12-05,864.0062337861281
2001-12-06,878.2762343952255
2001-12-07,874.4846553975937
2001-12-10,869.0832501470451
2001-12-11,864.0435603342627
2001-12-12,859.1324989299349
2001-12-13,846.0735499426281
2001-12-14,845.9347370688041
2001-12-17,845.2069364673737
2001-12-18,866.5288544947176
2001-12-19,870.4911325181605
2001-12-20,868.9132186989293
2001-12-21,848.4056890830685
2001-12-24,855.6116539712519
2001-12-25,855.6116539712518
2001-12-26,856.550126467412
2001-12-27,865.9579688900764
2001-12-28,873.9060826486794
2001-12-31,874.2713916589332
2002-01-01,874.2713916589332
2002-01-02,870.7596981195562
2002-01-03,888.6722242685308
2002-01-04,904.3004452948895
2002-01-07,918.3319124509873
2002-01-08,924.493839541692
2002-01-09,904.5890001971793
2002-01-10,917.2755021081095
2002-01-11,915.8538038811256
2002-01-14,939.8861637917284
2002-01-15,912.2673933465968
2002-01-16,900.9937389654079
2002-01-17,894.7279832644821
2002-01-18,892.6585552608146
2002-01-21,900.3739899118673
2002-01-22,893.3506120366701
2002-01-23,898.7187957403835
2002-01-24,889.869055360442
2002-01-25,933.3961370651641
2002-01-28,959.7784968893645
2002-01-29,955.044586691342
2002-01-30,945.4258605798187
2002-01-31,955.1009372755166
2002-02-01,947.6780341538432
2002-02-04,934.5706605016181
2002-02-05,919.4512221797595
2002-02-06,933.7734610157776
2002-02-07,910.3508385553326
2002-02-08,920.3091470144502
2002-02-11,922.6068710427483
2002-02-12,923.4052084302238
2002-02-13,923.70494504366
2002-02-14,946.7212621830193
2002-02-15,928.4040378182799
2002-02-18,923.2781759957677
2002-02-19,915.5673321358703
2002-02-20,912.1355425995407
2002-02-21,912.4083541385282
2002-02-22,892.6509180739199
2002-02-25,881.6257504849978
2002-02-26,888.7937062523772
2002-02-27,892.7363677222626
2002-02-28,907.937923722793
2002-03-01,913.4870199957444
2002-03-04,971.8780722881877
2002-03-05,965.9647836073982
2002-03-06,955.9735209315643
2002-03-07,957.9616876354147
2002-03-08,956.0453231515876
2002-03-11,964.7799432529188
2002-03-12,952.0272297038306
2002-03-13,948.4424557469923
2002-03-14,952.7633022232149
2002-03-15,950.7063307689166
2002-03-18,948.9879889414619
2002-03-19,965.3140713795622
2002-03-20,965.4477299627682
2002-03-21,960.0333979934613
2002-03-22,958.6858867853186
2002-03-25,953.5562442011978
2002-03-26,950.4873904925371
2002-03-27,952.6632675783267
2002-03-28,958.2192138177247
2002-03-29,958.2192138177247
2002-04-01,947.5287563798536
2002-04-02,953.4614272850686
2002-04-03,948.7177230060827
2002-04-04,949.2450231801389
2002-04-05,950.4931346685463
2002-04-08,944.736322081999
2002-04-09,934.1015007742074
2002-04-10,916.1226512138005
2002-04-11,927.1090521771686
2002-04-12,929.135919851232
2002-04-15,934.0973683787842
2002-04-16,944.5345115485281
2002-04-17,952.7782672967221
2002-04-18,938.9892771714098
2002-04-19,930.5421566575495
2002-04-22,930.6262739229061
2002-04-23,938.0662656680237
2002-04-24,930.8792133527973
2002-04-25,921.7480965461592
2002-04-26,928.2535306507644
2002-04-29,923.4026023763546
2002-04-30,921.0998503963737
2002-05-01,922.0830634052747
2002-05-02,927.8053777209684
2002-05-03,938.8437342299388
2002-05-06,925.2832976576211
2002-05-07,922.0787199816727
2002-05-08,929.3808941482015
2002-05-09,924.0919832196039
2002-05-10,930.6143136717766
2002-05-13,931.2499638324973
2002-05-14,932.7481427734714
2002-05-15,932.4238814789888
2002-05-16,928.824574252263
2002-05-17,931.6654529376965
2002-05-20,928.4955676442416
2002-05-21,934.6109425488806
2002-05-22,938.6273707093401
2002-05-23,923.5835872100063
2002-05-24,925.5485329594213
2002-05-27,926.2134635679787
2002-05-28,918.7479950293114
2002-05-29,908.3502451611171
2002-05-30,915.5113832968219
2002-05-31,922.9215054852078
2002-06-03,926.6271982553571
2002-06-04,913.1449898713181
2002-06-05,911.76607562648
2002-06-06,909.6895575743199
2002-06-07,910.4091783988654
2002-06-10,912.9635258610588
2002-06-11,912.6448498427443
2002-06-12,901.1794513123305
2002-06-13,899.0248956324502
2002-06-14,878.7864146767515
2002-06-17,872.1807626920688
2002-06-18,873.2856439340019
2002-06-19,859.6954421115989
2002-06-20,866.7902020129085
2002-06-21,850.3448591276127
2002-06-24,845.7559357024892
2002-06-25,867.165266437101
2002-06-26,843.7964459479448
2002-06-27,846.6886152346342
2002-06-28,865.6587219637788
2002-07-01,864.35677020859
2002-07-02,863.6681117152498
2002-07-03,880.1685305337592
2002-07-04,888.8880611816842
2002-07-05,920.8314420075526
2002-07-08,912.1635063164715
2002-07-09,934.853577968877
2002-07-10,924.4363018992964
2002-07-11,908.8043184803013
2002-07-12,919.8720110308411
2002-07-15,916.6454523456931
2002-07-16,904.529987286162
2002-07-17,904.0184153112164
2002-07-18,896.4368966871707
2002-07-19,886.0427090731716
2002-07-22,865.4928109183537
2002-07-23,881.6598193959799
2002-07-24,849.2691475210014
2002-07-25,846.689234566493
2002-07-26,825.7290836065554
2002-07-29,830.7708010289051
2002-07-30,838.7694531043599
2002-07-31,831.3394318117088
2002-08-01,829.9556337013473
2002-08-02,829.7593567863736
2002-08-05,813.0094174412534
2002-08-06,796.4240937298097
2002-08-07,816.3529151838893
2002-08-08,807.2060450214295
2002-08-09,808.5826146449856
2002-08-12,815.9260506324774
2002-08-13,837.8722380402551
2002-08-14,845.1520725182625
2002-08-15,834.9361722836128
2002-08-16,830.9975367969954
2002-08-19,832.292649562898
2002-08-20,837.1713223126426
2002-08-21,847.5743494078888
2002-08-22,848.3808490867722
2002-08-23,843.2034274854219
2002-08-26,837.8909495331188
2002-08-27,839.7927655021199
2002-08-28,838.795432856861
2002-08-29,833.574249675819
2002-08-30,821.5031926256274
2002-09-02,793.9693782092163
2002-09-03,794.8995228551582
2002-09-04,799.469759006761
2002-09-05,786.7351035978735
2002-09-06,787.1199854173987
2002-09-09,779.0081276624061
2002-09-10,787.2104955349295
2002-09-11,783.0041792530403
2002-09-12,778.5133728664208
2002-09-13,771.240301589889
2002-09-16,773.023726746988
2002-09-17,784.6655563706933
2002-09-18,766.3567131201296
2002-09-19,779.6959997602464
2002-09-20,768.6606441347022
2002-09-23,761.5635013094935
2002-09-24,744.9741872904189
2002-09-25,731.3313887106826
2002-09-26,736.2570731919818
2002-09-27,741.0714645834634
2002-09-30,727.6564873087922
2002-10-01,728.3634037295094
2002-10-02,728.0168030292916
2002-10-03,731.9952893134769
2002-10-04,738.9577778179635
2002-10-07,735.547557332707
2002-10-08,744.2586499302222
2002-10-09,735.620068562476
2002-10-10,720.4265045027831
2002-10-11,731.4776862346896
2002-10-14,729.638847160984
2002-10-15,753.7806471951294
2002-10-16,766.0702139104125
2002-10-17,787.8739639107548
2002-10-18,781.0379587606861
2002-10-21,776.7185818432943
2002-10-22,775.4899170486212
2002-10-23,791.5911779842666
2002-10-24,787.675995944658
2002-10-25,792.0469623049661
2002-10-28,785.865202391963
2002-10-29,783.3529674348538
2002-10-30,781.3427304244705
2002-10-31,789.7406364027776
2002-11-01,769.9866379243633
2002-11-04,770.7012886173284
2002-11-05,783.7204833247326
2002-11-06,789.4243442114063
2002-11-07,777.1307322505431
2002-11-08,777.5060546703015
2002-11-11,771.5281490694707
2002-11-12,769.9766664545791
2002-11-13,759.0876979240487
2002-11-14,764.4594647433272
2002-11-15,783.8079851935287
2002-11-18,776.3974144870572
2002-11-19,766.065694613818
2002-11-20,752.0532183012631
2002-11-21,763.9401690881449
2002-11-22,781.146451333717
2002-11-25,779.6446774553256
2002-11-26,773.0803793286789
2002-11-27,768.1849235262275
2002-11-28,781.3906908682553
2002-11-29,770.620214525209
2002-12-02,771.0163368734271
2002-12-03,769.0061820086844
2002-12-04,759.7921562924683
2002-12-05,756.9064790168163
2002-12-06,760.4996834030629
2002-12-09,747.2399966405593
2002-12-10,755.2547257868836
2002-12-11,756.9471372020435
2002-12-12,763.4470052975637
2002-12-13,760.7528018510747
2002-12-16,757.8199111062982
2002-12-17,750.3099106012746
2002-12-18,746.2089635130574
2002-12-19,761.0868614177684
2002-12-20,749.0081453654017
2002-12-23,754.0204539111517
2002-12-24,753.1883405165106
2002-12-25,753.1883405165106
2002-12-26,749.4580613655157
2002-12-27,757.0839262637403
2002-12-30,751.1421440911706
2002-12-31,757.979220379407
2003-01-01,757.979220379407
2003-01-02,749.5419005078118
2003-01-03,745.3324509243258
2003-01-06,748.7681296926188
2003-01-07,735.0872371691493
2003-01-08,748.3255367951298
2003-01-09,752.5152878389246
2003-01-10,758.4602372751228
2003-01-13,778.4509099554762
2003-01-14,793.7059642687709
2003-01-15,785.4960401616481
2003-01-16,784.0185352213516
2003-01-17,773.0655364741597
2003-01-20,772.1320339995024
2003-01-21,773.5359808398673
2003-01-22,778.0706161981899
2003-01-23,776.0886799945749
2003-01-24,774.2654791344672
2003-01-27,755.8514244783489
2003-01-28,763.9320309799574
2003-01-29,740.0373887647023
2003-01-30,726.5259360941805
2003-01-31,725.7840956122819
2003-02-03,724.6457706887035
2003-02-04,723.0581292091714
2003-02-05,721.4896915885002
2003-02-06,721.9146213214804
2003-02-07,720.4020956502972
2003-02-10,713.7372908300035
2003-02-11,719.4884968368871
2003-02-12,717.415708752623
2003-02-13,704.3394318691493
2003-02-14,710.4506236878639
2003-02-17,725.3666279362535
2003-02-18,723.9176104520661
2003-02-19,733.9087690771322
2003-02-20,740.4472350435886
2003-02-21,743.2866988045591
2003-02-24,742.2121177277764
2003-02-25,730.7122593270079
2003-02-26,729.233441895813
2003-02-27,720.9734440928796
2003-02-28,718.3631553224104
2003-03-03,723.6077117166493
2003-03-04,714.5222625252555
2003-03-05,717.1914098321827
2003-03-06,697.3856363556533
2003-03-07,684.0857350172893
2003-03-10,674.9596347658274
2003-03-11,678.0562424432212
2003-03-12,687.2702999893813
2003-03-13,683.8394982571882
2003-03-14,694.1550645197144
2003-03-17,689.174015041669
2003-03-18,712.446741977266
2003-03-19,715.1569817185824
2003-03-20,735.2315118757605
2003-03-21,745.5360094040091
2003-03-24,729.931599599546
2003-03-25,742.4442265675749
2003-03-26,746.9072294446066
2003-03-27,744.1517400253333
2003-03-28,748.7960973579678
2003-03-31,720.9108993234214
2003-04-01,727.3138309328243
2003-04-02,741.0829021549253
2003-04-03,736.8380418450815
2003-04-04,742.228007036069
2003-04-07,750.3134341911556
2003-04-08,737.0628120303181
2003-04-09,728.5211851327308
2003-04-10,732.6349551423705
2003-04-11,736.570484551719
2003-04-14,730.9766020917099
2003-04-15,735.93969415134
2003-04-16,736.8896463053441
2003-04-17,732.7146873999524
2003-04-18,732.7146873999524
2003-04-21,725.6907842385816
2003-04-22,723.4069077729541
2003-04-23,715.3948729490419
2003-04-24,704.9601892569481
2003-04-25,693.1027020331461
2003-04-28,701.0918804412785
2003-04-29,726.8560019226702
2003-04-30,728.5052077967775
2003-05-01,731.4561863609428
2003-05-02,737.1485431738475
2003-05-05,757.6064622204335
2003-05-06,756.1315329338761
2003-05-07,750.7010114184513
2003-05-08,756.4279423253
2003-05-09,749.5850452116996
2003-05-12,761.8937222245129
2003-05-13,756.9547650114802
2003-05-14,755.3197629003264
2003-05-15,761.1565689179359
2003-05-16,755.3601936396032
2003-05-19,747.709541979228
2003-05-20,750.5773645093162
2003-05-21,745.7798943799411
2003-05-22,758.6559145518194
2003-05-23,764.4529964743994
2003-05-26,774.4974875934028
2003-05-27,768.8682398849136
2003-05-28,772.0163356012398
2003-05-29,776.2890778567763
2003-05-30,780.1354820521702
2003-06-02,803.3431118913694
2003-06-03,806.8522186424042
2003-06-04,822.2588616379206
2003-06-05,845.7783649023562
2003-06-06,845.625764259786
2003-06-09,853.0516811827403
2003-06-10,846.5008692008679
2003-06-11,844.5565675428314
2003-06-12,868.935088118398
2003-06-13,874.2481986790874
2003-06-16,867.0460405037028
2003-06-17,881.009789093277
2003-06-18,875.4992002967289
2003-06-19,893.3186361763964
2003-06-20,893.2431701815302
2003-06-23,874.4166574207711
2003-06-24,856.6285289776611
2003-06-25,857.6623746045713
2003-06-26,839.6991114756408
2003-06-27,854.9747898855347
2003-06-30,836.1761584991635
2003-07-01,839.7190972287814
2003-07-02,853.2795480731999
2003-07-03,862.994514820605
2003-07-04,865.1153549762828
2003-07-07,877.0760595096236
2003-07-08,877.9911618696102
2003-07-09,882.9235679559623
2003-07-10,878.2598821882093
2003-07-11,893.24812134326
2003-07-14,910.3589547270118
2003-07-15,910.8671203623921
2003-07-16,915.084655923875
2003-07-17,906.9078170998957
2003-07-18,903.1599743901761
2003-07-21,899.9606503239139
