Date,JAPAN GROWTH
1982-04-30,206.20072
1982-05-31,197.83869
1982-06-30,186.82973
1982-07-30,182.64059
1982-08-31,181.80355
1982-09-30,174.84314
1982-10-29,173.65045
1982-11-30,201.27544
1982-12-31,219.75471
1983-01-31,214.68563
1983-02-28,217.64772
1983-03-31,224.21102
1983-04-29,229.84773
1983-05-31,232.11813
1983-06-30,241.99697
1983-07-29,246.40995
1983-08-31,245.18683
1983-09-30,262.81805
1983-10-31,257.73284
1983-11-30,264.99835
1983-12-30,285.28931
1984-01-31,300.8721
1984-02-29,300.63024
1984-03-30,368.57555
1984-04-30,360.58856
1984-05-31,311.33476
1984-06-29,315.47971
1984-07-31,289.57895
1984-08-31,316.0437
1984-09-28,318.55219
1984-10-31,343.8063
1984-11-30,353.07944
1984-12-31,364.46671
1985-01-31,363.27124
1985-02-28,381.60498
1985-03-29,403.83564
1985-04-30,382.13307
1985-05-31,395.42642
1985-06-28,415.71676
1985-07-31,415.43837
1985-08-30,414.70631
1985-09-30,445.0437
1985-10-31,459.68885
1985-11-29,458.91516
1985-12-31,485.00172
1986-01-31,492.87457
1986-02-28,562.80445
1986-03-31,693.54352
1986-04-30,680.18288
1986-05-30,686.92413
1986-06-30,753.78966
1986-07-31,899.06935
1986-08-29,962.55468
1986-09-30,993.60322
1986-10-31,838.63713
1986-11-28,897.43599
1986-12-31,971.62916
1987-01-30,1225.94556
1987-02-27,1239.65047
1987-03-31,1442.46226
1987-04-30,1709.41255
1987-05-29,1628.21181
1987-06-30,1427.15302
1987-07-31,1345.8609
1987-08-31,1554.54059
1987-09-30,1420.61302
1987-10-30,1357.20012
1987-11-30,1402.63382
1987-12-31,1374.61423
1988-01-29,1478.2821
1988-02-29,1593.54935
1988-03-31,1698.90507
1988-04-29,1683.65899
1988-05-31,1586.93009
1988-06-30,1493.03803
1988-07-29,1523.38102
1988-08-31,1436.18167
1988-09-30,1510.70372
1988-10-31,1666.00821
1988-11-30,1825.37438
1988-12-30,1833.83072
1989-01-31,1820.29018
1989-02-28,1828.99492
1989-03-31,1766.30793
1989-04-28,1743.71902
1989-05-31,1620.59437
1989-06-30,1532.45923
1989-07-31,1757.34216
1989-08-31,1626.26368
1989-09-29,1720.32621
1989-10-31,1670.897
1989-11-30,1775.40227
1989-12-29,1769.32111
1990-01-31,1646.91057
1990-02-28,1458.73443
1990-03-30,1145.74161
1990-04-30,1153.32651
1990-05-31,1330.64285
1990-06-29,1247.61668
1990-07-31,1220.13074
1990-08-31,1102.77222
1990-09-28,896.3331
1990-10-31,1132.4173
1990-11-30,1004.46037
1990-12-31,1062.83854
1991-01-31,1100.69347
1991-02-28,1225.6731
1991-03-29,1153.02946
1991-04-30,1181.40559
1991-05-31,1182.51384
1991-06-28,1090.54347
1991-07-31,1116.79646
1991-08-30,1062.70165
1991-09-30,1140.53878
1991-10-31,1215.48365
1991-11-29,1146.59781
1991-12-31,1170.89037
1992-01-31,1085.26531
1992-02-28,984.04686
1992-03-31,872.55321
1992-04-30,778.04137
1992-05-29,854.69345
1992-06-30,769.70649
1992-07-31,776.73521
1992-08-31,944.10994
1992-09-30,920.67976
1992-10-30,876.44856
1992-11-30,907.27226
1992-12-31,890.05922
1993-01-29,887.47299
1993-02-26,931.75415
1993-03-31,1037.29828
1993-04-30,1195.12818
1993-05-31,1252.99473
1993-06-30,1261.87227
1993-07-30,1342.55123
1993-08-31,1364.68765
1993-09-30,1295.92557
1993-10-29,1294.78672
1993-11-30,1057.57729
1993-12-31,1081.59626
1994-01-31,1236.5676
1994-02-28,1282.86711
1994-03-31,1208.09919
1994-04-29,1257.02785
1994-05-31,1270.97261
1994-06-30,1322.86263
1994-07-29,1276.23814
1994-08-31,1270.8596
1994-09-30,1235.41199
1994-10-31,1260.06751
1994-11-30,1199.42953
1994-12-30,1221.99424
1995-01-31,1154.5744
1995-02-28,1098.72878
1995-03-31,1190.35745
1995-04-28,1265.99885
1995-05-31,1191.21295
1995-06-30,1110.81849
1995-07-31,1202.1153
1995-08-31,1129.60301
1995-09-29,1145.5122
1995-10-31,1075.80582
1995-11-30,1144.46561
1995-12-29,1193.65451
1996-01-31,1165.46642
1996-02-29,1141.36984
1996-03-29,1185.7602
1996-04-30,1243.65904
1996-05-31,1174.53644
1996-06-28,1169.93664
1996-07-31,1113.74712
1996-08-30,1062.6532
1996-09-30,1095.04947
1996-10-31,1021.20589
1996-11-29,1028.74739
1996-12-31,942.28849
1997-01-31,820.167626410116
1997-02-28,851.6159829673795
1997-03-31,826.2545355810018
1997-04-30,871.8824121240258
1997-05-30,960.6079769870017
1997-06-30,1020.9188272666028
1997-07-31,1014.5418355787477
1997-08-29,930.3840514215133
1997-09-30,940.0987945496105
1997-10-31,822.7478870016255
1997-11-28,796.7994074324446
1997-12-31,762.2093215566474
1998-01-30,819.4237372339119
1998-02-27,818.1991155931266
1998-03-31,762.6558688172863
1998-04-30,771.6158612403133
1998-05-29,724.5008393132732
1998-06-30,728.8244916049889
1998-07-31,727.0084840095717
1998-08-31,640.4511207862845
1998-09-30,630.7981102120474
1998-10-30,718.7525700060891
1998-11-30,746.6311166534782
1998-12-31,778.9407601416937
1999-01-29,780.5908877890363
1999-02-26,770.7287962323518
1999-03-31,866.7754862084079
1999-04-30,901.5762943172206
1999-05-31,858.2597872090545
1999-06-30,943.0463678122526
1999-07-30,1046.1857735513306
1999-08-31,1030.262599074139
1999-09-30,1105.661057475952
1999-10-29,1167.9003264956111
1999-11-30,1278.4905685567753
1999-12-31,1395.2302527013007
2000-01-31,1297.7269708050965
2000-02-29,1308.043597370058
2000-03-31,1354.9141262347077
2000-04-28,1204.7779957800137
2000-05-31,1094.1609704677896
2000-06-30,1175.2832481710093
2000-07-31,1021.0479998513084
2000-08-31,1122.6504857227055
2000-09-29,1020.3772131542333
2000-10-31,910.6924283593687
2000-11-30,879.8313527991305
2000-12-29,794.8768951146361
2001-01-01,794.8768951146361
2001-01-02,792.8288695758889
2001-01-03,793.5913049970841
2001-01-04,793.06812820297
2001-01-05,795.4709273498262
2001-01-08,795.2997699939117
2001-01-09,777.9307410913877
2001-01-10,772.6301259218999
2001-01-11,755.9171896339711
2001-01-12,764.2480705177966
2001-01-15,768.6021179310296
2001-01-16,786.3790700819751
2001-01-17,791.3082354355748
2001-01-18,800.3618805233392
2001-01-19,818.075751410238
2001-01-22,818.190920613435
2001-01-23,811.5114584216046
2001-01-24,801.8088309098176
2001-01-25,807.9418036301398
2001-01-26,801.9187694625915
2001-01-29,804.9476816945031
2001-01-30,802.0387293599676
2001-01-31,806.039401584894
2001-02-01,810.5453857726104
2001-02-02,798.8636456941559
2001-02-05,787.8083307880233
2001-02-06,782.6126524040689
2001-02-07,781.8519788585244
2001-02-08,774.3570059907403
2001-02-09,772.5575910586798
2001-02-12,772.5575910586798
2001-02-13,768.283366583775
2001-02-14,762.3649396857312
2001-02-15,769.4329239808251
2001-02-16,768.0178690307523
2001-02-19,759.1588162697626
2001-02-20,769.0199915297534
2001-02-21,751.5561702979971
2001-02-22,750.1352336517264
2001-02-23,759.5863057398236
2001-02-26,757.8938480963731
2001-02-27,755.3300395921891
2001-02-28,737.5846864907638
2001-03-01,722.621172792771
2001-03-02,696.8361263539348
2001-03-05,698.2210078671162
2001-03-06,716.5149519321862
2001-03-07,722.3586546989821
2001-03-08,723.3336596457762
2001-03-09,723.1141182669543
2001-03-12,697.5514152265337
2001-03-13,682.430178055352
2001-03-14,679.104625763626
2001-03-15,691.6763311928347
2001-03-16,694.4207440292874
2001-03-19,700.4532494342892
2001-03-20,698.0533606651704
2001-03-21,739.2309909752281
2001-03-22,722.1177646389764
2001-03-23,753.912369847508
2001-03-26,786.1756739173554
2001-03-27,780.8269687795629
2001-03-28,788.7724852607528
2001-03-29,745.1303325991107
2001-03-30,727.8157281580918
2001-04-02,715.437464377835
2001-04-03,728.3999926581682
2001-04-04,733.6004140495781
2001-04-05,744.1730105307223
2001-04-06,751.8156588975642
2001-04-09,721.9105890019424
2001-04-10,708.8956023399746
2001-04-11,728.1034744567155
2001-04-12,740.5289132092091
2001-04-13,736.6614692791842
2001-04-16,726.5165892334368
2001-04-17,725.7235499253545
2001-04-18,755.2643805248786
2001-04-19,771.8106723208119
2001-04-20,762.0808300495456
2001-04-23,763.7556181836694
2001-04-24,757.8299150073958
2001-04-25,761.9496597292588
2001-04-26,768.6853359909428
2001-04-27,760.9537649322109
2001-04-30,762.5179344173117
2001-05-01,798.2054212653339
2001-05-02,806.09437034957
2001-05-03,812.421118960212
2001-05-04,812.5553812505707
2001-05-07,815.9892162934434
2001-05-08,799.0183501903502
2001-05-09,787.1929433158749
2001-05-10,779.3271062338465
2001-05-11,781.9461566000832
2001-05-14,766.949849934732
2001-05-15,770.3567779511051
2001-05-16,752.8593285365713
2001-05-17,772.9538502878597
2001-05-18,767.5528979545213
2001-05-21,780.5871538000684
2001-05-22,781.1647327776543
2001-05-23,795.6495842122645
2001-05-24,787.674675899534
2001-05-25,783.5501553185112
2001-05-28,778.4471371470917
2001-05-29,789.3003398623201
2001-05-30,769.9913940174674
2001-05-31,765.7394806905291
2001-06-01,764.7500118891165
2001-06-04,762.9121575735301
2001-06-05,752.2040603477188
2001-06-06,750.9894906539314
2001-06-07,756.3642376831582
2001-06-08,754.6776556470866
2001-06-11,740.8281853693591
2001-06-12,723.3932633535013
2001-06-13,721.4590703485346
2001-06-14,728.375959402776
2001-06-15,718.7070085100779
2001-06-18,710.0825249644508
2001-06-19,709.0081317127807
2001-06-20,710.0896902956972
2001-06-21,718.160315430102
2001-06-22,724.4309152485888
2001-06-25,718.7113075374457
2001-06-26,720.2979161066702
2001-06-27,713.2433597599228
2001-06-28,701.5862258122412
2001-06-29,714.313420979136
2001-07-02,711.0495952319098
2001-07-03,711.6447310445662
2001-07-04,704.6326403158464
2001-07-05,694.3032198291014
2001-07-06,678.9455900995623
2001-07-09,676.1915413655378
2001-07-10,680.2288465221367
2001-07-11,674.1724812027293
2001-07-12,687.5168769574209
2001-07-13,681.874436679005
2001-07-16,679.3623507440125
2001-07-17,670.9736617084595
2001-07-18,662.4375188505965
2001-07-19,667.5502555839005
2001-07-20,669.6922730571388
2001-07-23,651.0649781820747
2001-07-24,661.0817850618479
2001-07-25,665.8615821714187
2001-07-26,662.7808400575501
2001-07-27,656.3438500681409
2001-07-30,642.2113292382649
2001-07-31,656.7728689696722
2001-08-01,662.2048085799283
2001-08-02,685.2203541077645
2001-08-03,679.157446425395
2001-08-06,675.7067940314802
2001-08-07,679.1490057307516
2001-08-08,677.2550470393783
2001-08-09,657.9584928683383
2001-08-10,662.0656552488949
2001-08-13,649.4331352405896
2001-08-14,666.8515011813407
2001-08-15,673.1190214839947
2001-08-16,656.4734806554557
2001-08-17,650.9952317125893
2001-08-20,641.4400408702338
2001-08-21,644.8823904092864
2001-08-22,649.8899914467576
2001-08-23,636.7651436246025
2001-08-24,639.429626229494
2001-08-27,642.6818137427921
2001-08-28,638.2654848229138
2001-08-29,631.9787273335036
2001-08-30,623.4630674103812
2001-08-31,617.8819418194868
2001-09-03,601.8804997987651
2001-09-04,621.6911938151313
2001-09-05,608.0848566128074
2001-09-06,606.4446319986303
2001-09-07,606.0057036494587
2001-09-10,590.8889249871891
2001-09-11,606.0803003744037
2001-09-12,563.942346084563
2001-09-13,563.8909139578683
2001-09-14,585.6645071150301
2001-09-17,556.1385495644154
2001-09-18,563.1213041332446
2001-09-19,576.2481801085057
2001-09-20,569.5420143131863
2001-09-21,549.0340308309712
2001-09-24,544.9679775700821
2001-09-25,557.0829257856502
2001-09-26,547.2042135123515
2001-09-27,542.4187889842952
2001-09-28,554.7322770939769
2001-10-01,559.3216042053009
2001-10-02,568.8502972324009
2001-10-03,557.8504609955114
2001-10-04,573.7785304502721
2001-10-05,580.4768320581534
2001-10-08,582.4868269292768
2001-10-09,565.4371266582194
2001-10-10,563.5502843729248
2001-10-11,581.8410967255227
2001-10-12,597.9624673297598
2001-10-15,589.1329721509168
2001-10-16,591.88727383831
2001-10-17,602.6875227295359
2001-10-18,590.1748707041271
2001-10-19,592.2619570026671
2001-10-22,591.7485471686606
2001-10-23,601.1636432409526
2001-10-24,599.2700933358096
2001-10-25,601.9186162665834
2001-10-26,592.8674184440614
2001-10-29,589.5184550731386
2001-10-30,580.5730383718427
2001-10-31,569.2943809503907
2001-11-01,576.1904836357149
2001-11-02,578.9483179499578
2001-11-05,584.0386227250563
2001-11-06,596.7823139686451
2001-11-07,578.9144943813081
2001-11-08,587.9493192020344
2001-11-09,587.9262899525532
2001-11-12,576.8604607497603
2001-11-13,566.6608659152884
2001-11-14,568.7231292262907
2001-11-15,584.4559156136629
2001-11-16,590.2532672652358
2001-11-19,598.0664689693306
2001-11-20,598.848810113155
2001-11-21,597.3021727168971
2001-11-22,594.1375349082155
2001-11-23,591.4158568973041
2001-11-26,606.9843489125974
2001-11-27,606.5136346242922
2001-11-28,594.0716238661262
2001-11-29,591.4836374195339
2001-11-30,599.1139832688674
2001-12-03,583.2030325645134
2001-12-04,583.0312900680655
2001-12-05,596.0099234651568
2001-12-06,597.7659720868901
2001-12-07,588.380178304115
2001-12-10,575.2863470982358
2001-12-11,572.1031439470423
2001-12-12,587.5797756647678
2001-12-13,572.6245434707519
2001-12-14,567.3557022026241
2001-12-17,556.0534152369794
2001-12-18,561.5805784358897
2001-12-19,564.4533618069514
2001-12-20,567.2622000063841
2001-12-21,555.920863581266
2001-12-24,554.1885565123237
2001-12-25,550.5633307465154
2001-12-26,545.3282168516098
2001-12-27,553.8685826424853
2001-12-28,564.3730388604926
2001-12-31,564.975909495625
2002-01-01,564.975909495625
2002-01-02,560.4431024712127
2002-01-03,562.251738475239
2002-01-04,579.6441375726174
2002-01-07,577.2806277540612
2002-01-08,559.3361817005577
2002-01-09,554.3728183105833
2002-01-10,544.6015161486947
2002-01-11,541.5974868635712
2002-01-14,543.1610137571988
2002-01-15,533.670898322628
2002-01-16,534.3510839346629
2002-01-17,531.713161879285
2002-01-18,539.3165276338782
2002-01-21,536.8029492457706
2002-01-22,518.286967707843
2002-01-23,513.1054896297478
2002-01-24,515.3125650492374
2002-01-25,518.2953267370684
2002-01-28,527.733591951079
2002-01-29,514.9427442625696
2002-01-30,509.00573621277755
2002-01-31,510.74566630887364
2002-02-01,498.9051327692651
2002-02-04,495.30552884581545
2002-02-05,482.4933648616343
2002-02-06,482.6290965313298
2002-02-07,495.72892553566766
2002-02-08,496.14169025354823
2002-02-11,500.55959366122346
2002-02-12,515.3041776023375
2002-02-13,517.3206012864865
2002-02-14,522.0461286991646
2002-02-15,518.5560685151838
2002-02-18,518.2953944176342
2002-02-19,504.59161981291294
2002-02-20,501.7893443368072
2002-02-21,517.832321254966
2002-02-22,520.8823490314536
2002-02-25,517.1670461192318
2002-02-26,513.6021996558694
2002-02-27,524.831339469656
2002-02-28,529.6488025339214
2002-03-01,542.6953529989962
2002-03-04,573.5958717703076
2002-03-05,572.2669319509197
2002-03-06,577.3002553218593
2002-03-07,605.4776498852725
2002-03-08,603.1747388231181
2002-03-11,611.1699749689476
2002-03-12,592.8348057055073
2002-03-13,577.1788936585572
2002-03-14,586.2269257076083
2002-03-15,589.9172068917802
2002-03-18,573.8425338098145
2002-03-19,587.4363274698092
2002-03-20,577.8533118822735
2002-03-21,575.4684718158177
2002-03-22,561.5897514808494
2002-03-25,559.0976514838803
2002-03-26,557.1389491753116
2002-03-27,562.3172382223486
2002-03-28,566.2844143007852
2002-03-29,554.3262663633365
2002-04-01,548.5734514586877
2002-04-02,558.4954376900918
2002-04-03,567.2440474397812
2002-04-04,574.1703419597261
2002-04-05,571.8805789034808
2002-04-08,574.5413891884134
2002-04-09,566.8551106143123
2002-04-10,573.0915704031977
2002-04-11,567.2505215462184
2002-04-12,558.5348109268073
2002-04-15,566.9600185215952
2002-04-16,575.4071517692055
2002-04-17,584.9964293467941
2002-04-18,592.6489788269419
2002-04-19,585.8580245232581
2002-04-22,596.7908650045018
2002-04-23,596.252501030509
2002-04-24,595.1547692891573
2002-04-25,600.9546047298503
2002-04-26,596.5982728206706
2002-04-29,595.5051334178182
2002-04-30,592.1518035421998
2002-05-01,600.0334501200248
2002-05-02,595.4236827955286
2002-05-03,600.042459985272
2002-05-06,598.1582004155267
2002-05-07,592.0829459047591
2002-05-08,594.744278987297
2002-05-09,599.6696919410199
2002-05-10,601.1421180034253
2002-05-13,595.4987934604839
2002-05-14,589.8160465019909
2002-05-15,603.5941839527754
2002-05-16,609.7541276540222
2002-05-17,622.4588985318635
2002-05-20,628.2155674998861
2002-05-21,632.9192979187089
2002-05-22,639.7675028567701
2002-05-23,635.9352942518641
2002-05-24,638.4611775609807
2002-05-27,632.2712868464926
2002-05-28,634.1354152244335
2002-05-29,633.3127613762709
2002-05-30,637.8028760955302
2002-05-31,628.5823349876803
2002-06-03,636.4187941687877
2002-06-04,625.4202703165797
2002-06-05,622.8569189035453
2002-06-06,621.8363126760294
2002-06-07,614.9855970793604
2002-06-10,609.4808064243113
2002-06-11,606.8306398582188
2002-06-12,603.4107598027384
2002-06-13,595.2315984264744
2002-06-14,588.688278606884
2002-06-17,573.7756238342154
2002-06-18,583.7678619994024
2002-06-19,570.8097023532758
2002-06-20,578.026992751994
2002-06-21,572.2706124061756
2002-06-24,579.4756955691031
2002-06-25,579.1453937639463
2002-06-26,571.9552354687418
2002-06-27,576.6304710248747
2002-06-28,598.363256599761
2002-07-01,596.033304063734
2002-07-02,595.5601798987506
2002-07-03,603.170645008894
2002-07-04,592.9660699498494
2002-07-05,598.2601568882307
2002-07-08,603.2020831966399
2002-07-09,615.4310713657895
2002-07-10,604.6193639293663
2002-07-11,597.8167949878218
2002-07-12,599.8619361018356
2002-07-15,590.7258519105867
2002-07-16,581.3812595209267
2002-07-17,581.7102115085754
2002-07-18,594.1710253500199
2002-07-19,582.6989769601591
2002-07-22,577.4766369030301
2002-07-23,572.6486123127619
2002-07-24,562.8682450583603
2002-07-25,558.6354956114018
2002-07-26,533.5352563569028
2002-07-29,537.2205430830203
2002-07-30,554.8140694879804
2002-07-31,549.4640707954201
2002-08-01,547.546675610409
2002-08-02,545.1134195839529
2002-08-05,545.9177363412974
2002-08-06,528.0721118257144
2002-08-07,547.927341782195
2002-08-08,544.3910167529182
2002-08-09,558.1243456340981
2002-08-12,552.3975249100856
2002-08-13,548.332639563585
2002-08-14,556.1532625271847
2002-08-15,557.6063529274132
2002-08-16,558.7912263657925
2002-08-19,542.807806165555
2002-08-20,544.118596531758
2002-08-21,548.32882677251
2002-08-22,551.9211572263373
2002-08-23,554.7664956053907
2002-08-26,565.0020607662033
2002-08-27,559.1289925752457
2002-08-28,552.0008050025017
2002-08-29,543.8821049306039
2002-08-30,543.1126982709615
2002-09-02,539.6463947227605
2002-09-03,529.2973778967971
2002-09-04,515.4420570587332
2002-09-05,524.1086544275864
2002-09-06,516.3951731395701
2002-09-09,523.1537156269203
2002-09-10,521.0496631466592
2002-09-11,522.9474334008383
2002-09-12,526.642577676887
2002-09-13,513.9426503486839
2002-09-16,509.0834185121358
2002-09-17,522.5169730313642
2002-09-18,521.8597081789193
2002-09-19,526.9130287018348
2002-09-20,509.1458551085031
2002-09-23,507.0274134572744
2002-09-24,501.589137534775
2002-09-25,495.50345716597525
2002-09-26,503.96564805622376
2002-09-27,513.8704054185437
2002-09-30,509.94419622086514
2002-10-01,497.2670527342793
2002-10-02,489.9091092995172
2002-10-03,486.66537168709004
2002-10-04,495.120425779238
2002-10-07,475.0306407554174
2002-10-08,476.34032550699163
2002-10-09,468.84357331660544
2002-10-10,462.3560283163282
2002-10-11,468.88648434155147
2002-10-14,468.5843302576389
2002-10-15,483.460445339615
2002-10-16,489.2418106986189
2002-10-17,489.7052929337166
2002-10-18,495.99010336589566
2002-10-21,491.87846992562
2002-10-22,476.37962290254626
2002-10-23,482.3240219610717
2002-10-24,477.82778230311465
2002-10-25,487.6031574228996
2002-10-28,490.6955772691372
2002-10-29,488.11986217207294
2002-10-30,492.2240344207185
2002-10-31,487.57646141931343
2002-11-01,491.5259978118525
2002-11-04,490.6432932731104
2002-11-05,505.8402414887665
2002-11-06,503.64221599047846
2002-11-07,503.61868707534956
2002-11-08,498.30691026098197
2002-11-11,487.3102311018003
2002-11-12,485.4004751575015
2002-11-13,484.0504383593042
2002-11-14,478.0709089631229
2002-11-15,490.5764051152678
2002-11-18,479.43762008152146
2002-11-19,478.52865358279087
2002-11-20,480.16133362731034
2002-11-21,489.0934633436654
2002-11-22,498.1463919012275
2002-11-25,507.3687752403284
2002-11-26,503.2919925909102
2002-11-27,504.9593355525482
2002-11-28,516.8981111781167
2002-11-29,515.4899912121276
2002-12-02,505.7459453530449
2002-12-03,509.94247037550053
2002-12-04,500.5461035866758
2002-12-05,494.1527514095286
2002-12-06,496.9996235908132
2002-12-09,496.29898651176796
2002-12-10,494.0307791959915
2002-12-11,492.9868199553686
2002-12-12,493.55604321303457
2002-12-13,494.8610109078671
2002-12-16,489.05339403709473
2002-12-17,492.45851132658646
2002-12-18,482.4475505547645
2002-12-19,487.02264614226743
2002-12-20,484.30200625348743
2002-12-23,485.75267582332793
2002-12-24,491.57128529702004
2002-12-25,489.4682643528931
2002-12-26,498.1310794215967
2002-12-27,499.7702459815362
2002-12-30,502.2753402700202
2002-12-31,501.6616221918276
2003-01-01,501.6616221918276
2003-01-02,496.9504963103984
2003-01-03,497.0127292160976
2003-01-06,509.8024318317343
2003-01-07,502.7944212251679
2003-01-08,494.1738039492914
2003-01-09,496.29527265345587
2003-01-10,494.91162167736115
2003-01-13,497.3871158970072
2003-01-14,504.23665706087115
2003-01-15,508.6960325139852
2003-01-16,506.501765462031
2003-01-17,506.1166005944771
2003-01-20,498.5622328612846
2003-01-21,502.85456297974457
2003-01-22,497.0220104071648
2003-01-23,506.73324358818223
2003-01-24,499.14568708041696
2003-01-27,488.23063335806006
2003-01-28,486.118465652439
2003-01-29,480.29555617105837
2003-01-30,474.9837137629502
2003-01-31,469.74208387189265
2003-02-03,475.0008500958243
2003-02-04,478.6626103070285
2003-02-05,480.18961746794196
2003-02-06,477.1180498396555
2003-02-07,475.15630622499935
2003-02-10,473.0392176011382
2003-02-11,471.5781377345669
2003-02-12,479.2519996436202
2003-02-13,478.9437000039463
2003-02-14,481.6743213564946
2003-02-17,483.3264075991342
2003-02-18,484.16173982417536
2003-02-19,486.36574470906635
2003-02-20,488.086280893453
2003-02-21,481.2179241471848
2003-02-24,485.77958159283804
2003-02-25,475.2202314427928
2003-02-26,475.44115969469345
2003-02-27,473.5569445533989
2003-02-28,470.82519677521196
2003-03-03,478.24524178625643
2003-03-04,478.6687540927136
2003-03-05,477.5512996910684
2003-03-06,469.5163218768472
2003-03-07,463.01171563746834
2003-03-10,459.0822007072466
2003-03-11,447.4172662589913
2003-03-12,454.0557891811926
2003-03-13,445.20134543083145
2003-03-14,453.0890594584441
2003-03-17,451.51145823023774
2003-03-18,454.0165132130658
2003-03-19,454.63762842450126
2003-03-20,463.0627552330619
2003-03-21,458.1258082275312
2003-03-24,475.8545396419954
2003-03-25,463.22876084554076
2003-03-26,470.9652677621142
2003-03-27,472.174290939051
2003-03-28,465.75569691244516
2003-03-31,453.0829017621807
2003-04-01,455.3599656323437
2003-04-02,457.0518785443573
2003-04-03,454.9142845368409
2003-04-04,452.14210761430115
2003-04-07,460.3901509939604
2003-04-08,455.8359658611665
2003-04-09,451.48154011124245
2003-04-10,449.629755012535
2003-04-11,435.1900494841484
2003-04-14,433.21663370762883
2003-04-15,440.2789591532283
2003-04-16,439.424033027187
2003-04-17,443.4918940089294
2003-04-18,444.55748132913106
2003-04-21,445.6455715268649
2003-04-22,440.6880074907867
2003-04-23,439.3533869340175
2003-04-24,447.33419876042103
2003-04-25,435.3860881870503
2003-04-28,429.6578661264463
2003-04-29,430.248362387075
2003-04-30,448.38179648966087
2003-05-01,449.81177102229765
2003-05-02,450.5526256497004
2003-05-05,451.6162352541344
2003-05-06,466.34500964051836
2003-05-07,474.45712935321455
2003-05-08,465.4799682445364
2003-05-09,467.7599509592748
2003-05-12,471.3198969149237
2003-05-13,469.93307122645933
2003-05-14,472.52222907153583
2003-05-15,466.5411979039123
2003-05-16,464.8894219087164
2003-05-19,460.92768177750634
2003-05-20,463.26212185946395
2003-05-21,456.8528500849216
2003-05-22,459.4993261220876
2003-05-23,468.54213599074694
2003-05-26,469.51725004809214
2003-05-27,463.1416063467289
2003-05-28,461.1353938086037
2003-05-29,471.23525136387985
2003-05-30,471.9247246485367
2003-06-02,483.84058892283446
2003-06-03,484.6793688988154
2003-06-04,485.12159363995744
2003-06-05,494.262314641288
2003-06-06,495.75346932270077
2003-06-09,501.8214770700139
2003-06-10,498.7179182146496
2003-06-11,501.5556787503448
2003-06-12,503.2020741133243
2003-06-13,507.22694001033324
2003-06-16,499.23387321466333
2003-06-17,508.8363369485596
2003-06-18,511.2347998183334
2003-06-19,511.7888489695971
2003-06-20,514.3684649015764
2003-06-23,517.7255323273528
2003-06-24,504.53832661633686
2003-06-25,504.0863438403882
2003-06-26,498.8087269228154
2003-06-27,507.2933995644453
2003-06-30,504.40143327142533
2003-07-01,516.1609617152102
2003-07-02,537.5654269555433
2003-07-03,549.1095730307123
2003-07-04,543.6816046237806
2003-07-07,555.6846614544768
2003-07-08,561.9203306988161
2003-07-09,564.2661111287504
2003-07-10,558.8330010196236
2003-07-11,541.1118756352442
2003-07-14,549.9216890338035
2003-07-15,554.2331060660742
2003-07-16,549.1755323889461
2003-07-17,533.5586738138879
2003-07-18,532.1719243805893
2003-07-21,534.1034198647308
2003-07-22,528.0796268177634
