Date,GERMANY GROWTH
1998-02-27,1772.2780865699337
1998-03-31,1830.9235698391324
1998-04-30,1879.7436904918504
1998-05-29,2004.27794794193
1998-06-30,2178.4289727908663
1998-07-31,2212.935635944451
1998-08-31,1821.5372111326233
1998-09-30,1842.236026670332
1998-10-30,1951.0112636255426
1998-11-30,2034.9547719575567
1998-12-31,2063.9176414686667
1999-01-29,1995.8847002326545
1999-02-26,1789.4578003194445
1999-03-31,1686.1119548246197
1999-04-30,1723.9011650548532
1999-05-31,1676.2713647875232
1999-06-30,1733.7287697753243
1999-07-30,1689.7876948863848
1999-08-31,1728.5302179626535
1999-09-30,1760.3012123544142
1999-10-29,1838.4269232085378
1999-11-30,2020.1677833053757
1999-12-31,2389.7720660199216
2000-01-31,2428.630021889265
2000-02-29,2709.892177543631
2000-03-31,2743.3817032441625
2000-04-28,2364.736662769288
2000-05-31,2207.2205636912126
2000-06-30,2183.3883390983283
2000-07-31,2032.7736984899243
2000-08-31,1873.7562148630677
2000-09-29,1758.332868746354
2000-10-31,1744.5868366639088
2000-11-30,1554.7847291433434
2000-12-29,1638.8259401695968
2001-01-01,1638.8259401695968
2001-01-02,1601.988042423007
2001-01-03,1654.0358013390392
2001-01-04,1629.2449564271171
2001-01-05,1624.9571003738938
2001-01-08,1619.9895711270692
2001-01-09,1608.357122930172
2001-01-10,1597.2382176062927
2001-01-11,1666.5752293335672
2001-01-12,1685.8908203158976
2001-01-15,1677.7134144036245
2001-01-16,1672.723336896853
2001-01-17,1696.791382808154
2001-01-18,1716.2620273378448
2001-01-19,1703.5789906876475
2001-01-22,1694.238425126441
2001-01-23,1710.353810425595
2001-01-24,1681.3882909297115
2001-01-25,1676.0421119939583
2001-01-26,1670.1409320339692
2001-01-29,1681.8521170492227
2001-01-30,1694.2358863196619
2001-01-31,1716.432935249279
2001-02-01,1711.3250559668559
2001-02-02,1684.011311509279
2001-02-05,1684.8412211704967
2001-02-06,1689.5436029866446
2001-02-07,1651.2846487767433
2001-02-08,1641.2264213542564
2001-02-09,1603.2190139365666
2001-02-12,1630.3653749689558
2001-02-13,1599.2971498211912
2001-02-14,1556.4902466461049
2001-02-15,1560.5396102489074
2001-02-16,1530.1606051991803
2001-02-19,1544.9957099217859
2001-02-20,1518.304182693336
2001-02-21,1490.1047076147736
2001-02-22,1463.6981414304198
2001-02-23,1403.1550101471341
2001-02-26,1450.7778474718439
2001-02-27,1471.6849602549582
2001-02-28,1496.0392332830786
2001-03-01,1486.164500992905
2001-03-02,1488.1267692999197
2001-03-05,1487.5555552518906
2001-03-06,1507.1536543733278
2001-03-07,1508.5952150834748
2001-03-08,1505.528087316147
2001-03-09,1482.8359718517231
2001-03-12,1436.9963588361943
2001-03-13,1382.4785071252034
2001-03-14,1344.4713690505084
2001-03-15,1359.6884715201898
2001-03-16,1290.53999829517
2001-03-19,1273.8210824363844
2001-03-20,1317.2946161538275
2001-03-21,1277.3276794655235
2001-03-22,1208.804157437716
2001-03-23,1266.505123478543
2001-03-26,1308.752256630428
2001-03-27,1350.7836182692708
2001-03-28,1297.960934116617
2001-03-29,1294.083969362636
2001-03-30,1297.1444637196391
2001-04-02,1271.037872408995
2001-04-03,1222.5673263278607
2001-04-04,1252.0286552094738
2001-04-05,1300.4596133428186
2001-04-06,1291.2994715724797
2001-04-09,1298.114134119735
2001-04-10,1294.6137502438087
2001-04-11,1301.3840344950295
2001-04-12,1327.1515244829177
2001-04-13,1327.1515244829177
2001-04-16,1313.5599004983424
2001-04-17,1288.746884293314
2001-04-18,1326.1802120682999
2001-04-19,1358.568833127435
2001-04-20,1363.9016508079276
2001-04-23,1341.4157123844823
2001-04-24,1351.967914446312
2001-04-25,1360.7238548534237
2001-04-26,1370.6791387357746
2001-04-27,1371.1038523300658
2001-04-30,1386.1444604733533
2001-05-01,1393.4930352454746
2001-05-02,1384.8628600991217
2001-05-03,1358.387999156697
2001-05-04,1364.1900949025292
2001-05-07,1357.9610228742638
2001-05-08,1349.0667096961922
2001-05-09,1332.257880040301
2001-05-10,1354.7112029378984
2001-05-11,1335.843178905132
2001-05-14,1316.438082295716
2001-05-15,1327.3428435201793
2001-05-16,1350.9934847488075
2001-05-17,1356.6809112614571
2001-05-18,1354.5489539115924
2001-05-21,1366.4712470584047
2001-05-22,1362.311734851052
2001-05-23,1346.961318254222
2001-05-24,1359.175112552969
2001-05-25,1350.1172956665675
2001-05-28,1353.4704357428989
2001-05-29,1335.601762229473
2001-05-30,1316.4180570521908
2001-05-31,1318.1127167422649
2001-06-01,1317.4032356687997
2001-06-04,1339.4800326903223
2001-06-05,1365.9002846351186
2001-06-06,1354.0264549618514
2001-06-07,1352.041114066227
2001-06-08,1356.0373617516957
2001-06-11,1333.5705161860717
2001-06-12,1318.001982316604
2001-06-13,1333.381426079196
2001-06-14,1324.3545692040416
2001-06-15,1302.6022624107522
2001-06-18,1288.8416354364483
2001-06-19,1298.3047601333144
2001-06-20,1275.9632405319962
2001-06-21,1287.3822900190492
2001-06-22,1297.1688088219532
2001-06-25,1291.3966371410227
2001-06-26,1284.1533892418
2001-06-27,1267.0898615154751
2001-06-28,1280.7384676886948
2001-06-29,1289.7379671314566
2001-07-02,1295.5139728882086
2001-07-03,1279.3334847292554
2001-07-04,1266.385902346107
2001-07-05,1243.802094112446
2001-07-06,1223.29538012587
2001-07-09,1230.9263119572788
2001-07-10,1228.432823166439
2001-07-11,1226.5230088849476
2001-07-12,1237.3661469042443
2001-07-13,1245.7701710528122
2001-07-16,1235.6784668928426
2001-07-17,1226.4721102382225
2001-07-18,1225.5626442693988
2001-07-19,1254.9014014887496
2001-07-20,1236.6111551931997
2001-07-23,1252.7570640549327
2001-07-24,1235.874103100504
2001-07-25,1229.400508196342
2001-07-26,1253.6774967252518
2001-07-27,1263.8165001459947
2001-07-30,1274.091219651945
2001-07-31,1294.4220054635557
2001-08-01,1306.9116996084724
2001-08-02,1305.7619358580378
2001-08-03,1303.9693111785102
2001-08-06,1293.121542471155
2001-08-07,1296.817447584248
2001-08-08,1287.6725654025274
2001-08-09,1284.3096295529883
2001-08-10,1284.8371643258108
2001-08-13,1302.364865826454
2001-08-14,1308.665608747469
2001-08-15,1322.4766370304037
2001-08-16,1311.8582987883788
2001-08-17,1291.573777823894
2001-08-20,1277.7602331259127
2001-08-21,1278.0533371789813
2001-08-22,1291.2162503723862
2001-08-23,1289.41980937125
2001-08-24,1311.8833409554654
2001-08-27,1313.1536281168806
2001-08-28,1289.214396801976
2001-08-29,1288.0499294428334
2001-08-30,1251.843053991648
2001-08-31,1257.0836516311465
2001-09-03,1223.083060756536
2001-09-04,1228.2889876188399
2001-09-05,1179.7202038281932
2001-09-06,1127.4343857404137
2001-09-07,1114.7507330068038
2001-09-10,1091.130325348625
2001-09-11,999.2996876032686
2001-09-12,1021.6276163120723
2001-09-13,1040.2079566623552
2001-09-14,996.4936640041927
2001-09-17,1016.741464240898
2001-09-18,1026.088894521444
2001-09-19,1002.8031233020056
2001-09-20,945.0237783400545
2001-09-21,914.6295332386733
2001-09-24,972.2987098729982
2001-09-25,978.1173714065562
2001-09-26,1005.5994292510537
2001-09-27,1037.9149099628482
2001-09-28,1047.0952139876986
2001-10-01,1047.086656725305
2001-10-02,1064.292845225452
2001-10-03,1104.8755688290037
2001-10-04,1119.6838021290785
2001-10-05,1103.8876264113446
2001-10-08,1099.8728296771053
2001-10-09,1092.807381261201
2001-10-10,1122.0412293286713
2001-10-11,1146.61579165581
2001-10-12,1123.6358714764572
2001-10-15,1111.5322505670415
2001-10-16,1130.6956150698456
2001-10-17,1130.7460078577178
2001-10-18,1105.595109124996
2001-10-19,1089.5283419111706
2001-10-22,1109.8275146097901
2001-10-23,1118.233370897741
2001-10-24,1147.644878287973
2001-10-25,1135.3850923758275
2001-10-26,1160.393522445487
2001-10-29,1131.8031118759952
2001-10-30,1113.0327163549146
2001-10-31,1101.611586516859
2001-11-01,1127.901927455648
2001-11-02,1115.5873818416335
2001-11-05,1147.3975489736451
2001-11-06,1140.9194806428661
2001-11-07,1170.395623110344
2001-11-08,1188.7870748206715
2001-11-09,1166.721671869663
2001-11-12,1144.3906324024028
2001-11-13,1144.2499324028986
2001-11-14,1146.563663109706
2001-11-15,1145.4270957488027
2001-11-16,1153.0235182297818
2001-11-19,1171.4053477825673
2001-11-20,1161.8984044188337
2001-11-21,1152.3439162528916
2001-11-22,1169.539444063717
2001-11-23,1166.3536005434391
2001-11-26,1155.6387433968182
2001-11-27,1152.381017032818
2001-11-28,1129.1571626755579
2001-11-29,1149.8708308243001
2001-11-30,1178.3431635315574
2001-12-03,1171.0111508808218
2001-12-04,1177.5512118591805
2001-12-05,1215.4981945994653
2001-12-06,1216.5128604436475
2001-12-07,1208.4740453947152
2001-12-10,1188.1862562451572
2001-12-11,1190.9175764483443
2001-12-12,1188.9311788156542
2001-12-13,1170.4199403084128
2001-12-14,1160.7301474589635
2001-12-17,1188.4664312750626
2001-12-18,1181.9121770245445
2001-12-19,1171.8536236365212
2001-12-20,1159.7643957548041
2001-12-21,1157.6792828581176
2001-12-24,1146.1279421362115
2001-12-25,1146.1279421362115
2001-12-26,1147.106869316034
2001-12-27,1175.7789254685315
2001-12-28,1180.7792318229076
2001-12-31,1192.2951100194114
2002-01-01,1192.2951100194114
2002-01-02,1208.959464950721
2002-01-03,1219.2127477239646
2002-01-04,1213.3484584014172
2002-01-07,1197.5918703686689
2002-01-08,1191.9499100106314
2002-01-09,1215.421521662208
2002-01-10,1215.3187790309648
2002-01-11,1212.869662094797
2002-01-14,1190.62375364502
2002-01-15,1185.6099129965105
2002-01-16,1168.26952580501
2002-01-17,1187.8756175535752
2002-01-18,1192.470751716498
2002-01-21,1184.9704118215175
2002-01-22,1179.132854944003
2002-01-23,1212.0529940107897
2002-01-24,1207.5348635197859
2002-01-25,1182.8744064599825
2002-01-28,1175.6585345498318
2002-01-29,1164.1250115553896
2002-01-30,1150.9422349610873
2002-01-31,1162.3375276237389
2002-02-01,1162.7452588483982
2002-02-04,1148.9481771247836
2002-02-05,1143.8807437421904
2002-02-06,1117.031443449742
2002-02-07,1135.870019050815
2002-02-08,1136.0921245655175
2002-02-11,1164.1749084995556
2002-02-12,1152.4954345967267
2002-02-13,1155.3355350932557
2002-02-14,1157.6895925716956
2002-02-15,1140.5700217406888
2002-02-18,1131.9225999871553
2002-02-19,1110.658794578788
2002-02-20,1113.4884272877014
2002-02-21,1122.796348185608
2002-02-22,1112.0005238560766
2002-02-25,1123.5801997812682
2002-02-26,1124.660602662283
2002-02-27,1130.1670019205878
2002-02-28,1149.2929177628857
2002-03-01,1151.3975637427602
2002-03-04,1182.4231023366708
2002-03-05,1180.9452852247703
2002-03-06,1201.9955143484535
2002-03-07,1211.1124658869915
2002-03-08,1216.486814094415
2002-03-11,1213.967506258475
2002-03-12,1201.6990920655885
2002-03-13,1194.0516072396374
2002-03-14,1212.4827664210663
2002-03-15,1244.3200328911078
2002-03-18,1249.6163643573775
2002-03-19,1258.4012551954668
2002-03-20,1239.3689695810633
2002-03-21,1229.5916510222582
2002-03-22,1217.0703869541985
2002-03-25,1207.2985985342757
2002-03-26,1222.8586469132133
2002-03-27,1206.664842757388
2002-03-28,1219.138902531459
2002-03-29,1219.138902531459
2002-04-01,1229.130698901358
2002-04-02,1213.967579847782
2002-04-03,1204.5270148769623
2002-04-04,1203.616651970555
2002-04-05,1206.7444209233227
2002-04-08,1183.7285063557654
2002-04-09,1186.3114035506844
2002-04-10,1210.4373881655968
2002-04-11,1197.7009394937415
2002-04-12,1198.8312114638009
2002-04-15,1211.2594599019014
2002-04-16,1220.0644440669032
2002-04-17,1223.4076571119135
2002-04-18,1213.4635858251688
2002-04-19,1218.8415650342379
2002-04-22,1205.1144801447317
2002-04-23,1204.4032200683178
2002-04-24,1202.908321372951
2002-04-25,1184.5698371595354
2002-04-26,1175.2287189588533
2002-04-29,1176.4642431786976
2002-04-30,1183.8510726570416
2002-05-01,1190.5513728130186
2002-05-02,1160.1942671235852
2002-05-03,1160.7505133048408
2002-05-06,1166.8271552036308
2002-05-07,1152.6245094875514
2002-05-08,1178.031930444452
2002-05-09,1161.3900983293065
2002-05-10,1154.276877075555
2002-05-13,1172.6104324551138
2002-05-14,1173.3226721483677
2002-05-15,1183.67713509916
2002-05-16,1179.1998484256876
2002-05-17,1185.932126617726
2002-05-20,1181.1433908737497
2002-05-21,1165.4999901321294
2002-05-22,1153.6435793842622
2002-05-23,1137.135321779719
2002-05-24,1148.4226721349864
2002-05-27,1153.533645410248
2002-05-28,1152.2557588729628
2002-05-29,1144.290469882357
2002-05-30,1128.8889431678624
2002-05-31,1135.334091910564
2002-06-03,1123.2224882228466
2002-06-04,1104.0793276763443
2002-06-05,1098.9827051350958
2002-06-06,1112.0642420622582
2002-06-07,1104.1846036462357
2002-06-10,1104.2841577952508
2002-06-11,1097.2907337073136
2002-06-12,1071.0651236701556
2002-06-13,1069.0614560712297
2002-06-14,1035.0544299081726
2002-06-17,1064.3211936939576
2002-06-18,1052.5162472496693
2002-06-19,1045.7827369201013
2002-06-20,1028.057109831912
2002-06-21,1033.5115865462956
2002-06-24,1010.8165077894305
2002-06-25,1022.9086377028206
2002-06-26,1011.661927296114
2002-06-27,1048.9673378244124
2002-06-28,1091.5716657480841
2002-07-01,1075.4970401966857
2002-07-02,1028.2922610513422
2002-07-03,1006.3481107401819
2002-07-04,1034.0959237904947
2002-07-05,1090.8662654086916
2002-07-08,1097.7837397486003
2002-07-09,1073.614660828567
2002-07-10,1014.9887631025464
2002-07-11,986.6304476025952
2002-07-12,989.98243644392
2002-07-15,960.7909865577615
2002-07-16,985.4825732793009
2002-07-17,1009.0175406178029
2002-07-18,995.3294938207318
2002-07-19,953.2539859244055
2002-07-22,897.0967899754553
2002-07-23,846.0209706410707
2002-07-24,868.325545084184
2002-07-25,847.2120999049062
2002-07-26,852.5321243793435
2002-07-29,910.6671332512133
2002-07-30,920.7942839954871
2002-07-31,870.2391648239325
2002-08-01,847.0936278382966
2002-08-02,825.6619776667737
2002-08-05,774.2628904164209
2002-08-06,807.1131847924784
2002-08-07,795.384383447456
2002-08-08,843.8077562016568
2002-08-09,862.2905558533072
2002-08-12,839.147748361982
2002-08-13,849.4590148697257
2002-08-14,836.1573533813413
2002-08-15,845.41526410505
2002-08-16,855.1378365044608
2002-08-19,882.5195263363755
2002-08-20,864.0371629540357
2002-08-21,903.5381357965786
2002-08-22,907.7357186533752
2002-08-23,887.8700693185359
2002-08-26,872.2864199302984
2002-08-27,895.136176628925
2002-08-28,854.8630702208287
2002-08-29,846.3024916221574
2002-08-30,851.8445625275841
2002-09-02,830.9246644085096
2002-09-03,798.2321101943603
2002-09-04,793.5918037617627
2002-09-05,773.6040387823053
2002-09-06,792.3383058253629
2002-09-09,779.3135831109736
2002-09-10,781.0044080994273
2002-09-11,799.4088283280136
2002-09-12,764.6191111468607
2002-09-13,743.3610965633669
2002-09-16,720.7398357104374
2002-09-17,704.857813687807
2002-09-18,674.9857666861722
2002-09-19,658.8829759491214
2002-09-20,674.0361661498592
2002-09-23,647.523025026533
2002-09-24,642.092661206619
2002-09-25,656.3282333593452
2002-09-26,658.3977180978627
2002-09-27,634.4431507057045
2002-09-30,611.243965236435
2002-10-01,621.1417307211941
2002-10-02,632.5607018467273
2002-10-03,614.3843475306859
2002-10-04,590.3434969327315
2002-10-07,581.7842900233164
2002-10-08,579.9088446443816
2002-10-09,585.6019179309366
2002-10-10,614.7207479149406
2002-10-11,661.8946837722875
2002-10-14,655.3872775204132
2002-10-15,702.8973763972125
2002-10-16,693.643517832473
2002-10-17,732.0887796087394
2002-10-18,731.5960565319976
2002-10-21,757.0814763826959
2002-10-22,733.1774915077125
2002-10-23,698.1636874642772
2002-10-24,718.8019413401305
2002-10-25,730.833549679435
2002-10-28,760.615811608805
2002-10-29,726.1739469009319
2002-10-30,749.5795069208864
2002-10-31,769.2413388096166
2002-11-01,780.9215412657732
2002-11-04,813.7366203026602
2002-11-05,819.399765799633
2002-11-06,808.3966474009841
2002-11-07,783.6751410211725
2002-11-08,769.3759770781471
2002-11-11,748.8372442632398
2002-11-12,761.5545380232276
2002-11-13,746.8648085692317
2002-11-14,774.791597133652
2002-11-15,781.8795386314544
2002-11-18,785.193656870748
2002-11-19,784.5342303668367
2002-11-20,782.5900090728713
2002-11-21,806.0372994218228
2002-11-22,811.589938504182
2002-11-25,806.7029549632431
2002-11-26,782.5671068856348
2002-11-27,811.3903381223109
2002-11-28,808.7538979317795
2002-11-29,799.1920353462097
2002-12-02,809.5438887164435
2002-12-03,793.411767682232
2002-12-04,801.0047254799779
2002-12-05,778.0012643205744
2002-12-06,781.1363949869515
2002-12-09,749.5675907441297
2002-12-10,769.354969522212
2002-12-11,775.9486774039113
2002-12-12,768.1197020280605
2002-12-13,764.6270891076949
2002-12-16,790.4746814670392
2002-12-17,784.5930484040261
2002-12-18,756.1902336337681
2002-12-19,742.3818948550393
2002-12-20,753.5117170557223
2002-12-23,748.2286968118659
2002-12-24,751.3256698946966
2002-12-25,751.3256698946966
2002-12-26,753.2202887218401
2002-12-27,721.5500216723009
2002-12-30,733.3689057368454
2002-12-31,736.2454124942556
2003-01-01,736.2454124942556
2003-01-02,779.6120540688032
2003-01-03,782.1564411053997
2003-01-06,801.5109306052668
2003-01-07,788.7807301198653
2003-01-08,758.9518731720829
2003-01-09,780.7807400232563
2003-01-10,786.0583140092423
2003-01-13,790.0966927250331
2003-01-14,800.7040776858935
2003-01-15,792.5159869447724
2003-01-16,787.7525738340048
2003-01-17,761.7761155661949
2003-01-20,759.8087955929069
2003-01-21,755.2756673824081
2003-01-22,740.093729336985
2003-01-23,752.7839080403445
2003-01-24,730.2366059478256
2003-01-27,714.0052101491543
2003-01-28,724.7855727726798
2003-01-29,733.5618641790305
2003-01-30,728.8120784449766
2003-01-31,742.1233014506511
2003-02-03,741.8635628852834
2003-02-04,720.5469883247735
2003-02-05,734.9187306574793
2003-02-06,715.2451268050472
2003-02-07,692.1251597870938
2003-02-10,694.9582343676464
2003-02-11,695.5399245145369
2003-02-12,679.6206931515488
2003-02-13,681.7008094973354
2003-02-14,703.587685495581
2003-02-17,704.4196684522133
2003-02-18,715.8726051344121
2003-02-19,696.5786885967846
2003-02-20,698.2757239215342
2003-02-21,713.6245920425422
2003-02-24,696.7418163031585
2003-02-25,674.8722828382954
2003-02-26,670.0442352083489
2003-02-27,682.0265366470492
2003-02-28,691.5733545280874
2003-03-03,699.0700838119435
2003-03-04,694.4504906879174
2003-03-05,692.4407461845301
2003-03-06,679.7768356492044
2003-03-07,683.2488227657316
2003-03-10,660.6243915712088
2003-03-11,658.9632740632316
2003-03-12,629.0368870968812
2003-03-13,655.7053453973112
2003-03-14,664.3257205506176
2003-03-17,679.8329266716422
2003-03-18,690.6798317295904
2003-03-19,696.1662313132294
2003-03-20,695.794963969871
2003-03-21,717.9628518899749
2003-03-24,686.4154809091592
2003-03-25,710.7125997141461
2003-03-26,695.3821689518398
2003-03-27,700.6389964124102
2003-03-28,686.5648883860048
2003-03-31,672.7331220023095
2003-04-01,680.9479971350565
2003-04-02,710.9665474414425
2003-04-03,701.5215630751563
2003-04-04,711.7111882442003
2003-04-07,746.9988187329118
2003-04-08,745.91919082022
2003-04-09,734.0637321144
2003-04-10,730.9699256365863
2003-04-11,738.1608284599221
2003-04-14,746.4864640590852
2003-04-15,764.9038300605208
2003-04-16,769.2220472816356
2003-04-17,788.7089807124946
2003-04-18,788.7089807124946
2003-04-21,785.3092171417619
2003-04-22,802.7072014633571
2003-04-23,800.3454353720031
2003-04-24,792.1252196485051
2003-04-25,780.4403886517845
2003-04-28,811.7168940510974
2003-04-29,805.1191548887299
2003-04-30,825.5125805924308
2003-05-01,833.0945733801301
2003-05-02,846.0615097559539
2003-05-05,860.0074469603801
2003-05-06,881.006777281235
2003-05-07,867.4828331350403
2003-05-08,842.8630695956822
2003-05-09,862.4143088635327
2003-05-12,862.3827571380957
2003-05-13,852.4528487419502
2003-05-14,852.117631135131
2003-05-15,866.3140609459302
2003-05-16,872.4385117122504
2003-05-19,849.8879185956666
2003-05-20,842.8189246353172
2003-05-21,841.0220071710008
2003-05-22,849.1764354518197
2003-05-23,847.2195744627685
2003-05-26,854.3564372086491
2003-05-27,870.0563842100307
2003-05-28,871.3599137722542
2003-05-29,873.4273673165955
2003-05-30,886.4702105805658
2003-06-02,908.016402536171
2003-06-03,896.8063094462242
2003-06-04,909.5298028987659
2003-06-05,913.7909693944644
2003-06-06,929.7689893026948
2003-06-09,925.721203841162
2003-06-10,931.6409253897776
2003-06-11,942.207801464212
2003-06-12,946.7660336948508
2003-06-13,937.7017197490281
2003-06-16,969.0872286663339
2003-06-17,967.1605885693137
2003-06-18,959.9314360241566
2003-06-19,945.8930628052742
2003-06-20,937.7112781977769
2003-06-23,916.1896161329189
2003-06-24,925.5283387184801
2003-06-25,922.8919204251899
2003-06-26,924.3168780933846
2003-06-27,916.5663581678278
